
[00:00:00.000 --> 00:00:07.080]  各位早安 多謝你幫忙
[00:02:36.680 --> 00:02:38.880]  他們面試的時候是很焦慮的
[00:02:38.880 --> 00:02:41.480]  他們來面試的時候就很焦慮
[00:02:41.480 --> 00:02:43.160]  也都有一些學校的學生
[00:02:43.160 --> 00:02:44.720]  也有一些學校的學生
[00:02:44.720 --> 00:02:46.320]  他們很容易被打敗的
[00:02:46.320 --> 00:02:48.120]  他們很容易被打敗
[00:02:48.120 --> 00:02:50.120]  很快就要見學生輔導了
[00:02:50.120 --> 00:02:52.120]  很快就要見輔導了
[00:02:52.120 --> 00:02:53.920]  第一個學期就出現了抑鬱
[00:02:53.920 --> 00:02:55.920]  第一個學期就出現了憂鬱
[00:02:55.920 --> 00:03:00.040]  最近我看回我學校的校友的群組
[00:03:00.040 --> 00:03:02.520]  我最近看到我學校校友的群組
[00:03:02.520 --> 00:03:06.160]  我看到一些十幾年比我年紀小十多年的校友
[00:03:06.160 --> 00:03:09.760]  我看到一些比我年紀小十多年的校友
[00:03:09.760 --> 00:03:12.360]  甚至二十幾年三十幾年前的畢業生
[00:03:12.360 --> 00:03:15.840]  甚至是二十多年或者三十多年前的畢業生
[00:03:15.840 --> 00:03:18.560]  我們都是在說最近有沒有贏球?
[00:03:18.560 --> 00:03:22.480]  我們都是在說最近有沒有贏球?
[00:03:22.480 --> 00:03:24.960]  學界田徑有沒有第一名?
[00:03:24.960 --> 00:03:26.960]  學界田徑有沒有第一名?
[00:03:26.960 --> 00:03:28.160]  幾十年都沒有變
[00:03:28.160 --> 00:03:29.480]  幾十年都沒有變
[00:03:29.480 --> 00:03:30.960]  我們都很喜歡鬥
[00:03:30.960 --> 00:03:33.160]  我們都很喜歡爭鬥
[00:03:33.160 --> 00:03:36.080]  原來加拿大學校訓練了一班很喜歡奮鬥的學生
[00:03:36.080 --> 00:03:39.560]  現在學校就出現了一班很喜歡奮鬥的學生
[00:03:39.560 --> 00:03:42.400]  幾十年大家的態度都是沒有變的
[00:03:42.400 --> 00:03:44.280]  幾十年都沒有變
[00:03:44.280 --> 00:03:45.440]  於是我突然想起
[00:03:45.440 --> 00:03:46.640]  於是我就想起
[00:03:46.640 --> 00:03:48.280]  其實教會出了什麼人?
[00:03:48.280 --> 00:03:50.160]  到底教會出現了一些什麼人呢?
[00:03:50.160 --> 00:03:53.520]  每個星期看聖經
[00:03:53.520 --> 00:03:55.360]  聽講道
[00:03:55.360 --> 00:03:57.120]  出來的學生是什麼樣的學生呢?
[00:03:57.120 --> 00:03:59.120]  出來的學生是什麼樣的學生呢?
[00:03:59.120 --> 00:04:01.480]  所以今天我們來溫習一下
[00:04:01.480 --> 00:04:03.000]  今天我們去溫習一下
[00:04:03.000 --> 00:04:06.720]  在傳道書三章十一節
[00:04:06.720 --> 00:04:09.320]  剛才主席已經讀過了
[00:04:09.320 --> 00:04:12.800]  第一個字就是神
[00:04:12.800 --> 00:04:15.640]  神造萬物
[00:04:15.640 --> 00:04:17.160]  如果沒有了第一個字
[00:04:17.160 --> 00:04:18.760]  如果沒有了第一個字
[00:04:18.760 --> 00:04:20.440]  很多事情會不同了
[00:04:20.440 --> 00:04:22.280]  很多事情就不一樣了
[00:04:22.280 --> 00:04:24.080]  有些人說是整定的
[00:04:24.080 --> 00:04:26.720]  有些人說這是整定的
[00:04:26.720 --> 00:04:28.120]  那是誰整定的呢?
[00:04:28.120 --> 00:04:30.120]  那是誰去整定的呢?
[00:04:30.120 --> 00:04:32.480]  如果沒有了那個誰
[00:04:32.480 --> 00:04:33.880]  要是沒有這個誰
[00:04:33.880 --> 00:04:35.160]  這些整定是什麼呢?
[00:04:35.160 --> 00:04:37.560]  它造成的是什麼樣的東西呢?
[00:04:37.560 --> 00:04:40.080]  神就解釋了
[00:04:40.080 --> 00:04:42.080]  祂創造
[00:04:42.080 --> 00:04:45.560]  祂令很多事情發生
[00:04:45.560 --> 00:04:48.520]  是跟祂有關係的
[00:04:48.520 --> 00:04:53.040]  所以你長得醜也跟祂有關係
[00:04:53.040 --> 00:04:56.720]  你暫時很漂亮也跟祂有關係
[00:04:56.720 --> 00:05:00.160]  但是祂整定的東西
[00:05:00.160 --> 00:05:04.720]  要繼續要做多一樣東西
[00:05:04.720 --> 00:05:05.640]  我做了一個計劃
[00:05:05.640 --> 00:05:09.880]  在香港叫做護心工程
[00:05:09.880 --> 00:05:13.720]  現在是進入第三年了
[00:05:13.720 --> 00:05:18.960]  是見癌症的病人
[00:05:18.960 --> 00:05:24.160]  剛剛確診癌症的
[00:05:24.160 --> 00:05:26.760]  或者是復發的
[00:05:26.760 --> 00:05:30.640]  或者是知道沒得救的
[00:05:30.640 --> 00:05:33.240]  我就去見他們
[00:05:33.240 --> 00:05:36.680]  這是我第一年的工作
[00:05:36.680 --> 00:05:38.880]  我發現到他們都有一個
[00:05:38.880 --> 00:05:41.200]  很有興趣要問我的問題
[00:05:41.200 --> 00:05:44.600]  他們都有一個很有興趣要問我的問題
[00:05:44.600 --> 00:05:48.480]  以後我到哪裡去呢?
[00:05:48.480 --> 00:05:50.560]  意思就是說
[00:05:50.560 --> 00:05:53.000]  如果離開了這個世界 去哪裡呢?
[00:05:53.000 --> 00:05:54.840]  就是說離開了世界以後
[00:05:54.840 --> 00:05:56.160]  我要到哪裡去呢?
[00:05:56.160 --> 00:06:01.160]  看回傳道書三章十一節
[00:06:01.160 --> 00:06:08.120]  就是把永生放置在人的心裏
[00:06:08.120 --> 00:06:10.880]  在世人的心裏
[00:06:10.880 --> 00:06:14.760]  有永生的看法
[00:06:14.760 --> 00:06:19.280]  我見一個佛教徒
[00:06:19.280 --> 00:06:23.160]  他本來不想見牧師
[00:06:23.160 --> 00:06:25.920]  但他想見我
[00:06:25.920 --> 00:06:29.960]  因為我是他女兒的朋友
[00:06:29.960 --> 00:06:34.960]  他就問我能不能跟他談一下
[00:06:34.960 --> 00:06:37.960]  我很想他信耶穌
[00:06:37.960 --> 00:06:40.680]  後來他真的相信了
[00:06:40.680 --> 00:06:43.280]  在五分鐘之內
[00:06:43.280 --> 00:06:46.080]  我問他第一個問題
[00:06:46.080 --> 00:06:49.440]  你信不信有上天?
[00:06:49.440 --> 00:06:51.320]  他說信的
[00:06:51.320 --> 00:06:53.840]  第二個問題
[00:06:53.840 --> 00:06:57.680]  你信不信上天保佑你呢?
[00:06:57.680 --> 00:06:59.600]  他說他信
[00:06:59.600 --> 00:07:02.200]  第三個問題
[00:07:02.200 --> 00:07:10.480]  請問你覺得上天現在怎麼保佑你呢?
[00:07:10.480 --> 00:07:13.240]  他已經是末期了
[00:07:13.240 --> 00:07:16.520]  也救不了
[00:07:16.520 --> 00:07:19.480]  他回答不了我這個問題
[00:07:19.480 --> 00:07:24.000]  他相信上天怎麼去保佑他
[00:07:24.000 --> 00:07:25.880]  我跟他說
[00:07:25.880 --> 00:07:32.560]  我跟你第一和第二條的答案都是一樣的
[00:07:32.560 --> 00:07:35.240]  我相信有上天
[00:07:35.240 --> 00:07:38.720]  我相信上天會保佑我
[00:07:38.720 --> 00:07:44.360]  但我知道上天怎麼保佑我
[00:07:44.360 --> 00:07:47.960]  你有沒有興趣聽我說呢?
[00:07:47.960 --> 00:07:50.640]  於是我就跟他說
[00:07:50.640 --> 00:07:56.880]  耶穌可以把他的痛苦
[00:07:56.880 --> 00:07:59.840]  和他擔心的東西
[00:07:59.840 --> 00:08:01.400]  拿走
[00:08:01.400 --> 00:08:07.600]  如果你試一下祈禱問耶穌
[00:08:07.600 --> 00:08:10.200]  他跟我祈禱之後
[00:08:10.200 --> 00:08:13.040]  他就相信了耶穌
[00:08:13.040 --> 00:08:16.080]  神跡出現是怎麼樣的?
[00:08:16.080 --> 00:08:19.360]  本來我看不到的
[00:08:19.360 --> 00:08:24.720]  因為那天早上他要去照位
[00:08:24.720 --> 00:08:27.160]  就是因為這樣
[00:08:27.160 --> 00:08:30.280]  他坐在輪椅上
[00:08:30.280 --> 00:08:34.520]  準備離開他的病房
[00:08:34.520 --> 00:08:37.840]  所以我應該去到
[00:08:37.840 --> 00:08:41.280]  我是跟他談不了話的
[00:08:41.280 --> 00:08:43.480]  很奇怪
[00:08:43.480 --> 00:08:48.840]  瑪利院沒有叫他去照位
[00:08:48.840 --> 00:08:51.320]  就在那段時間
[00:08:51.320 --> 00:08:56.040]  我進去跟他談了
[00:08:56.040 --> 00:09:01.800]  到他有興趣去信耶穌的時候
[00:09:01.800 --> 00:09:06.400]  他最不想見的那個牧師
[00:09:06.400 --> 00:09:09.440]  就是醫院的院務
[00:09:09.440 --> 00:09:12.080]  走到他的病房
[00:09:12.080 --> 00:09:15.240]  我就叫院務進來
[00:09:15.240 --> 00:09:17.680]  我跟他說你跟他談一下吧
[00:09:17.680 --> 00:09:22.120]  院務就幫他決定信了耶穌了
[00:09:22.120 --> 00:09:26.840]  就是那一刻他信了耶穌以後
[00:09:26.840 --> 00:09:29.640]  就有護士來
[00:09:29.640 --> 00:09:31.760]  職員來
[00:09:31.760 --> 00:09:35.680]  現在你要下去照位了
[00:09:35.680 --> 00:09:38.520]  就是那五分鐘
[00:09:38.520 --> 00:09:41.960]  接著我就再也沒有看到他了
[00:09:41.960 --> 00:09:46.680]  是誰令這五分鐘
[00:09:46.680 --> 00:09:50.480]  成為他信耶穌的機會呢?
[00:09:50.480 --> 00:09:52.280]  一定不是我
[00:09:52.280 --> 00:09:54.800]  一定不是院務
[00:09:54.800 --> 00:09:59.120]  也不是醫院裡面任何一個人
[00:09:59.120 --> 00:10:00.760]  是神
[00:10:00.760 --> 00:10:04.760]  神將永生放在他心裡面
[00:10:04.760 --> 00:10:06.800]  但是
[00:10:06.800 --> 00:10:11.280]  各按其時成為美好
[00:10:11.280 --> 00:10:13.720]  就是在一個時間
[00:10:13.720 --> 00:10:16.480]  就是神定好的時間
[00:10:16.480 --> 00:10:19.840]  是最適合這個人
[00:10:19.840 --> 00:10:23.040]  他聽到他要聽到的東西
[00:10:23.040 --> 00:10:25.680]  如果時間過了
[00:10:25.680 --> 00:10:28.760]  無論是早過還是晚過
[00:10:28.760 --> 00:10:31.120]  都不是美好的
[00:10:31.120 --> 00:10:33.760]  在我們的人生裡面
[00:10:33.760 --> 00:10:38.240]  你會慢慢看你的時間表
[00:10:38.240 --> 00:10:40.000]  你讀書
[00:10:40.000 --> 00:10:41.720]  出來工作
[00:10:41.720 --> 00:10:42.960]  結婚
[00:10:42.960 --> 00:10:44.880]  來到靈良堂
[00:10:44.880 --> 00:10:48.720]  或者遲些進老人院
[00:10:48.720 --> 00:10:51.600]  全部的時間
[00:10:51.600 --> 00:10:54.280]  都是很適合你的
[00:10:54.280 --> 00:10:57.320]  是過了才知道的
[00:10:57.320 --> 00:10:59.400]  所以聖經說
[00:10:59.400 --> 00:11:05.120]  神從始至終的作為
[00:11:05.120 --> 00:11:08.120]  人不能參透
[00:11:08.120 --> 00:11:11.320]  人真的想不到的
[00:11:11.320 --> 00:11:14.560]  所以回來靈良堂
[00:11:14.560 --> 00:11:16.680]  要知道的
[00:11:16.680 --> 00:11:18.880]  你可以知道
[00:11:18.880 --> 00:11:21.040]  你不知道的
[00:11:21.040 --> 00:11:23.720]  以後才會知道
[00:11:23.720 --> 00:11:26.360]  那是什麼時候呢?
[00:11:26.360 --> 00:11:27.360]  你不知道
[00:11:27.360 --> 00:11:28.360]  你不會知道
[00:11:28.360 --> 00:11:30.080]  我也不知道
[00:11:30.080 --> 00:11:31.680]  但是這個不知道是好的
[00:11:31.680 --> 00:11:33.080]  不過這個不知道是好的
[00:11:33.080 --> 00:11:36.000]  我常常研究這個問題
[00:11:36.000 --> 00:11:39.600]  很多臨死的人問我
[00:11:39.600 --> 00:11:41.520]  可不可以早點死呢?
[00:11:41.520 --> 00:11:45.440]  就是他自己
[00:11:45.440 --> 00:11:48.040]  我說我不知道
[00:11:48.040 --> 00:11:51.120]  我知道什麼都可以談
[00:11:51.120 --> 00:11:54.520]  除了死這個字不要說
[00:11:54.520 --> 00:11:57.320]  因為不是我們決定的
[00:11:57.320 --> 00:12:02.240]  可能你要看多一樣東西才死
[00:12:02.240 --> 00:12:03.960]  他說看什麼呢?
[00:12:03.960 --> 00:12:07.520]  我說好戲在後頭
[00:12:07.520 --> 00:12:09.120]  什麼樣的好戲呢?
[00:12:09.120 --> 00:12:10.680]  我不知道
[00:12:10.680 --> 00:12:14.040]  以後你會告訴我
[00:12:14.040 --> 00:12:15.840]  兩年了
[00:12:15.840 --> 00:12:19.680]  我見過超過一百個
[00:12:19.680 --> 00:12:23.000]  癌症救不回來的人
[00:12:23.000 --> 00:12:26.960]  我見到好戲在後頭
[00:12:26.960 --> 00:12:28.960]  上個禮拜六
[00:12:28.960 --> 00:12:32.680]  我在理工大學有一個演講
[00:12:32.680 --> 00:12:35.800]  是我租了一個演講廳
[00:12:35.800 --> 00:12:38.520]  有三百個位置
[00:12:38.520 --> 00:12:44.560]  我請了三百個癌症病人來聽我講
[00:12:44.560 --> 00:12:49.720]  當時紅磡隧道已經不通車了
[00:12:49.720 --> 00:12:52.520]  佐敦站也封了
[00:12:52.520 --> 00:12:55.040]  出席的人
[00:12:55.040 --> 00:12:58.520]  二百八十多人
[00:12:58.520 --> 00:13:00.840]  你很難想像
[00:13:00.840 --> 00:13:04.160]  為什麼他們要出街呢?
[00:13:04.160 --> 00:13:06.760]  為什麼他們還要出門呢?
[00:13:06.760 --> 00:13:10.640]  不知道是否容易回家
[00:13:10.640 --> 00:13:12.760]  我是不收錢的
[00:13:12.760 --> 00:13:17.640]  但是一樣東西比收錢更重要
[00:13:17.640 --> 00:13:20.400]  因為他們想見我帶來的四個朋友
[00:13:20.400 --> 00:13:27.360]  第一個朋友是一個癌症病人
[00:13:27.360 --> 00:13:31.000]  他發現自己有癌症的時候
[00:13:31.000 --> 00:13:37.080]  他的職業是腫瘤科的護士長
[00:13:37.080 --> 00:13:44.040]  他醫過十多年的腫瘤病人
[00:13:44.040 --> 00:13:48.800]  但沒想到他自己患上癌症
[00:13:48.800 --> 00:13:51.880]  他的說話很震撼
[00:13:51.880 --> 00:13:55.960]  第二個是一個校長
[00:13:55.960 --> 00:13:58.760]  他也患了癌症
[00:13:58.760 --> 00:14:02.440]  他的學生、老師
[00:14:02.440 --> 00:14:05.480]  個個都圍著他
[00:14:05.480 --> 00:14:08.040]  他們很想念他
[00:14:08.040 --> 00:14:13.160]  第三個是一個男士
[00:14:13.160 --> 00:14:15.640]  他的身份真的很小
[00:14:15.640 --> 00:14:17.840]  只有三歲
[00:14:17.840 --> 00:14:22.400]  但是這個男人今天坐在我旁邊
[00:14:22.400 --> 00:14:24.920]  告訴他們
[00:14:24.920 --> 00:14:27.280]  我現在沒工作了
[00:14:27.280 --> 00:14:29.840]  我所有的時間
[00:14:29.840 --> 00:14:33.640]  是要告訴那些患癌症的人
[00:14:33.640 --> 00:14:35.920]  是有希望的
[00:14:35.920 --> 00:14:40.520]  第四個是一個馬來醫院
[00:14:40.520 --> 00:14:43.160]  覺得救不了的人
[00:14:43.160 --> 00:14:45.800]  在13年前
[00:14:45.800 --> 00:14:48.400]  他換了肝
[00:14:48.400 --> 00:14:50.920]  他告訴別人
[00:14:50.920 --> 00:14:53.960]  在這13年來
[00:14:53.960 --> 00:14:57.000]  我復發了12次
[00:14:57.000 --> 00:14:58.920]  差不多每年一次
[00:14:58.920 --> 00:15:01.240]  像杜凱詠一樣
[00:15:01.240 --> 00:15:02.440]  但今天我還在
[00:15:02.440 --> 00:15:08.120]  他們說好戲在後頭
[00:15:08.120 --> 00:15:11.120]  令他們聽了以後
[00:15:11.120 --> 00:15:14.080]  覺得很大的安慰
[00:15:14.080 --> 00:15:16.680]  我明白原因
[00:15:16.680 --> 00:15:19.400]  我們做心理輔導
[00:15:19.400 --> 00:15:21.440]  有一個統計
[00:15:21.440 --> 00:15:27.600]  這個地球有75%的人
[00:15:27.600 --> 00:15:32.280]  曾經經歷過巨大的打擊
[00:15:32.280 --> 00:15:34.520]  例如患癌症
[00:15:34.520 --> 00:15:39.240]  例如生了一個孩子是不正常的
[00:15:39.240 --> 00:15:45.640]  甚至很多次小產 生不了孩子
[00:15:45.640 --> 00:15:48.360]  或者配偶去世了
[00:15:48.360 --> 00:15:53.720]  或者你最疼愛的媽媽死了
[00:15:53.720 --> 00:15:58.200]  或者家裡突然發生一件事
[00:15:58.200 --> 00:16:02.840]  突然間你最愛的人離開你
[00:16:02.840 --> 00:16:06.320]  也都可能你的丈夫不要你
[00:16:06.320 --> 00:16:08.840]  喜歡了別的女人
[00:16:08.840 --> 00:16:10.840]  不過最近我聽到一件事更有趣
[00:16:10.840 --> 00:16:16.120]  為什麼我叫有趣呢?
[00:16:16.120 --> 00:16:19.240]  有個人告訴我
[00:16:19.240 --> 00:16:22.280]  他遇到很大的打擊
[00:16:22.280 --> 00:16:24.360]  我問他
[00:16:24.360 --> 00:16:25.840]  誰啊?
[00:16:25.840 --> 00:16:28.000]  他說是我女兒
[00:16:28.000 --> 00:16:30.280]  我女兒有什麼事啊?
[00:16:30.280 --> 00:16:34.720]  我女兒拍拖啊
[00:16:34.720 --> 00:16:36.880]  我說恭喜你啊
[00:16:36.880 --> 00:16:38.880]  他說不是啊
[00:16:38.880 --> 00:16:41.760]  她13歲中一
[00:16:41.760 --> 00:16:43.600]  她才13歲念中醫
[00:16:43.600 --> 00:16:46.400]  說也不奇怪啊
[00:16:46.400 --> 00:16:48.560]  說你女兒魅力驚人啊
[00:16:48.560 --> 00:16:50.080]  可能她魅力驚人
[00:16:50.080 --> 00:16:52.080]  他說不是啊
[00:16:52.080 --> 00:16:54.280]  我每晚都跟她聊天聊了這麼多年
[00:16:54.280 --> 00:16:57.640]  我每天晚上都跟她很多年的談話了
[00:16:57.640 --> 00:16:59.640]  都被她騙了一年我都不知道
[00:16:59.640 --> 00:17:02.000]  我還被她騙了一年我都不知道
[00:17:02.000 --> 00:17:04.960]  她什麼都跟我說的
[00:17:04.960 --> 00:17:06.400]  原來她沒有跟我說啊
[00:17:06.400 --> 00:17:08.400]  原來她沒有把這件事情告訴我
[00:17:08.400 --> 00:17:10.400]  已經一年了
[00:17:10.400 --> 00:17:13.760]  她說你的慘的程度比你老公包姨拉還慘
[00:17:13.760 --> 00:17:20.000]  我覺得你的悲慘的程度比你老公有女朋友更厲害
[00:17:20.000 --> 00:17:22.000]  他說絕對是
[00:17:22.000 --> 00:17:24.000]  原來這是一個打擊
[00:17:24.000 --> 00:17:27.600]  是一個重大的打擊
[00:17:27.600 --> 00:17:29.600]  因為你太相信你自己了
[00:17:29.600 --> 00:17:35.040]  第一次發現你自己要相信的是信哥
[00:17:35.040 --> 00:17:37.840]  第一次發現你要信的可是他信不過
[00:17:37.840 --> 00:17:39.120]  原來很難過
[00:17:39.120 --> 00:17:40.640]  原來是很難過的
[00:17:40.640 --> 00:17:43.440]  但是我剛才說75%的人
[00:17:43.440 --> 00:17:46.400]  可是我剛才說的75%的人
[00:17:46.400 --> 00:17:47.920]  有四分之一人
[00:17:47.920 --> 00:17:49.360]  有四分之一人
[00:17:49.360 --> 00:17:52.720]  是有創傷後遺症的
[00:17:52.720 --> 00:17:55.520]  是一輩子都被那件事
[00:17:55.520 --> 00:17:57.760]  一輩子都被那件事情
[00:17:57.760 --> 00:17:58.960]  困在心裏面
[00:17:58.960 --> 00:18:00.400]  困在心裏
[00:18:00.400 --> 00:18:03.520]  常常想起來
[00:18:03.520 --> 00:18:06.080]  睡覺也想起來
[00:18:06.080 --> 00:18:10.560]  我有六年的時間在美國、加拿大、澳洲
[00:18:10.560 --> 00:18:14.400]  我是有六年的時間在美國、加拿大、澳洲
[00:18:14.400 --> 00:18:17.120]  看到很多創傷後遺症的香港人
[00:18:17.120 --> 00:18:19.680]  看到很多有創傷後遺症的香港人
[00:18:19.680 --> 00:18:21.200]  他們說
[00:18:21.200 --> 00:18:24.000]  我以為去了美加
[00:18:24.000 --> 00:18:25.600]  我以為到了美加
[00:18:25.600 --> 00:18:27.120]  離開了那間屋
[00:18:27.120 --> 00:18:28.160]  香港那間屋
[00:18:28.160 --> 00:18:30.160]  離開了香港這個房子
[00:18:30.160 --> 00:18:32.640]  我會沒事的
[00:18:32.640 --> 00:18:34.640]  誰知道
[00:18:34.640 --> 00:18:36.960]  原來去到那麼遠
[00:18:36.960 --> 00:18:39.600]  那個回憶還在
[00:18:39.600 --> 00:18:41.920]  是跟著我的
[00:18:41.920 --> 00:18:43.920]  你明白嗎?
[00:18:43.920 --> 00:18:46.800]  你就知道人生
[00:18:46.800 --> 00:18:50.640]  是一間很長的學校
[00:18:50.640 --> 00:18:53.200]  可能有幾十年
[00:18:53.200 --> 00:18:56.160]  這個課程是還沒完的
[00:18:56.160 --> 00:18:58.800]  你還是要找到
[00:18:58.800 --> 00:19:02.320]  我怎樣有方法可以離開這個痛苦
[00:19:02.320 --> 00:19:04.560]  有什麼方法可以離開這個痛苦
[00:19:04.560 --> 00:19:06.560]  其實是真的
[00:19:06.560 --> 00:19:10.080]  我們出生到現在
[00:19:10.080 --> 00:19:13.680]  學著怎樣離開痛苦
[00:19:13.680 --> 00:19:16.560]  所以我們爸爸會教
[00:19:16.560 --> 00:19:18.720]  努力讀書
[00:19:18.720 --> 00:19:22.400]  要不然以後你會很悽慘的
[00:19:22.400 --> 00:19:25.360]  原來勤力讀書以後
[00:19:25.360 --> 00:19:27.840]  一樣那麼悲慘
[00:19:27.840 --> 00:19:30.160]  後來有人說
[00:19:30.160 --> 00:19:32.400]  你要聰明一點
[00:19:32.400 --> 00:19:34.400]  做老闆
[00:19:34.400 --> 00:19:36.400]  不要打工
[00:19:36.400 --> 00:19:38.400]  打工是很慘的
[00:19:38.400 --> 00:19:40.400]  被人欺負
[00:19:40.400 --> 00:19:42.400]  現在你發覺
[00:19:42.400 --> 00:19:47.440]  被員工欺負很慘
[00:19:47.440 --> 00:19:50.880]  做也慘 不做也慘
[00:19:50.880 --> 00:19:52.880]  所以開始糊塗
[00:19:52.880 --> 00:19:57.360]  究竟誰會教我離開痛苦呢?
[00:19:57.360 --> 00:20:00.160]  這是一個很嚴重的問題
[00:20:00.160 --> 00:20:02.640]  雖然我們會笑
[00:20:02.640 --> 00:20:05.040]  但是苦笑
[00:20:05.040 --> 00:20:07.040]  就是沒辦法
[00:20:07.040 --> 00:20:10.800]  你試一下教你的孩子
[00:20:10.800 --> 00:20:12.800]  你也不懂得回答
[00:20:12.800 --> 00:20:15.680]  你做人就是這樣
[00:20:15.680 --> 00:20:17.840]  我比你更慘
[00:20:17.840 --> 00:20:22.320]  那你為什麼要生我呢?
[00:20:22.320 --> 00:20:24.880]  你害自己還不夠嗎?
[00:20:24.880 --> 00:20:27.600]  還做一個出來害
[00:20:27.600 --> 00:20:30.320]  我不知道你的感覺會怎麼樣
[00:20:30.320 --> 00:20:34.800]  這就是我做了幾十年看到的東西
[00:20:34.800 --> 00:20:37.840]  只有你回來這裡
[00:20:37.840 --> 00:20:40.560]  你才能找到答案
[00:20:40.560 --> 00:20:45.120]  隔岸其實成為美好
[00:20:45.120 --> 00:20:47.760]  就是你的痛苦
[00:20:47.760 --> 00:20:50.720]  可能有一個時間
[00:20:50.720 --> 00:20:52.960]  會離開你
[00:20:52.960 --> 00:20:56.960]  你相信有一個時間會離開你
[00:20:56.960 --> 00:20:59.840]  但這個時間我們不知道
[00:20:59.840 --> 00:21:02.800]  我們知道一個方法
[00:21:02.800 --> 00:21:05.440]  就是神愛你
[00:21:05.440 --> 00:21:08.960]  他容許這段時間
[00:21:08.960 --> 00:21:11.280]  我們看《約伯記》
[00:21:11.280 --> 00:21:15.360]  我用六個例子來舉例
[00:21:15.360 --> 00:21:18.160]  《約伯記》第二章
[00:21:18.160 --> 00:21:20.720]  甚至是第三節
[00:21:20.720 --> 00:21:23.760]  魔鬼說
[00:21:23.760 --> 00:21:26.560]  你上帝
[00:21:26.560 --> 00:21:29.520]  你對約伯這麼好
[00:21:29.520 --> 00:21:33.280]  家裡有很多子女
[00:21:33.280 --> 00:21:35.200]  你也有錢
[00:21:35.200 --> 00:21:37.600]  他當然對你好
[00:21:37.600 --> 00:21:42.240]  他可以到靈良堂三次
[00:21:42.240 --> 00:21:44.960]  每天來也沒關係
[00:21:44.960 --> 00:21:47.120]  你試一下對他不好
[00:21:47.120 --> 00:21:49.920]  明天還回不回靈良堂
[00:21:49.920 --> 00:21:52.320]  這個真的很精彩
[00:21:52.320 --> 00:21:55.200]  我真的發覺是真的
[00:21:55.200 --> 00:21:57.920]  很多人覺得回來就應該很好的
[00:21:57.920 --> 00:22:03.360]  不好就沒理由回來
[00:22:03.360 --> 00:22:05.600]  你相信這件事嗎?
[00:22:05.600 --> 00:22:08.880]  《約伯記》第六章
[00:22:08.880 --> 00:22:10.720]  約伯怎麼樣呢?
[00:22:10.720 --> 00:22:12.800]  他很苦 他很痛苦
[00:22:12.800 --> 00:22:15.920]  他的日子沒有了以前的光輝
[00:22:15.920 --> 00:22:20.720]  約伯就說
[00:22:20.720 --> 00:22:22.800]  求上帝
