
[00:00:00.000 --> 00:00:07.080]  今天主要用你
[00:05:51.680 --> 00:05:52.880]  拿著一個字
[00:05:52.880 --> 00:05:54.280]  咦?有!不同的
[00:05:54.280 --> 00:05:55.480]  再問一下大家
[00:05:55.480 --> 00:06:01.680]  你猜耶穌極有可能是騎一條路入城
[00:06:01.680 --> 00:06:05.280]  還是有其他路一起入城?
[00:06:05.280 --> 00:06:07.480]  我知道你們訓練得很好
[00:06:07.480 --> 00:06:10.280]  你們不會再回答我問題了
[00:06:10.280 --> 00:06:12.080]  因為經常怕我作弄你們
[00:06:12.080 --> 00:06:13.280]  我們一會兒看看
[00:06:13.280 --> 00:06:14.480]  看完四福音
[00:06:14.480 --> 00:06:16.280]  你自己應該也會有答案
[00:06:16.280 --> 00:06:21.680]  就是當耶穌在鑒欖山看著這個城的時候
[00:06:21.680 --> 00:06:23.080]  祂準備要進入
[00:06:23.080 --> 00:06:25.080]  《馬福音》十一章一節這樣說
[00:06:25.080 --> 00:06:27.880]  耶穌和門徒快到耶路撒冷
[00:06:27.880 --> 00:06:31.080]  來到伯伐奇和伯大利在鑒欖山
[00:06:31.080 --> 00:06:32.080]  所以現在你去到的時候
[00:06:32.080 --> 00:06:34.280]  鑒欖山有一個叫觀景台
[00:06:34.280 --> 00:06:38.880]  它能夠讓你瞭解整個耶路撒冷
[00:06:38.880 --> 00:06:41.280]  就是這個地方
[00:06:41.280 --> 00:06:43.880]  耶穌就和門徒說
[00:06:43.880 --> 00:06:46.080]  你們去對面的村子
[00:06:46.080 --> 00:06:47.680]  一進去的時候
[00:06:47.680 --> 00:06:51.080]  你會看到一匹驢驅
[00:06:51.080 --> 00:06:52.880]  山在那裡
[00:06:52.880 --> 00:06:56.080]  是從來沒有人騎過的
[00:06:56.080 --> 00:06:58.480]  將它解開牽來
[00:06:58.480 --> 00:07:00.880]  這裡已經有一個
[00:07:00.880 --> 00:07:02.680]  你可以說是配角
[00:07:02.680 --> 00:07:06.480]  配角就是一匹驢驅
[00:07:06.480 --> 00:07:09.280]  這個配角有一個人物性格
[00:07:09.280 --> 00:07:13.880]  就是從來沒有人騎過的
[00:07:13.880 --> 00:07:16.480]  我給你看看驢驅和驢
[00:07:16.480 --> 00:07:18.680]  剛才有些人也不太知道分別
[00:07:18.680 --> 00:07:19.680]  「令頭」
[00:07:19.680 --> 00:07:23.080]  我一給你看就知道分別了
[00:07:23.080 --> 00:07:24.080]  原來在英文聖經
[00:07:24.080 --> 00:07:26.680]  我經常鼓勵大家看不同的版本
[00:07:26.680 --> 00:07:28.480]  這個叫NASB
[00:07:28.480 --> 00:07:31.680]  NASB就是由原文希臘文
[00:07:31.680 --> 00:07:35.080]  去比較直譯做中文
[00:07:35.080 --> 00:07:37.880]  等於有些像呂鎮忠譯本
[00:07:37.880 --> 00:07:43.880]  呂鎮忠譯本就是將原文直接譯做中文
[00:07:43.880 --> 00:07:47.280]  另外一本就叫《環球聖經新譯本》
[00:07:47.280 --> 00:07:49.680]  這個新譯本你就會知道
[00:07:49.680 --> 00:07:53.680]  原來剛才說有個驢
[00:07:53.680 --> 00:07:55.080]  山在那裡
[00:07:55.080 --> 00:07:57.880]  原來這個是小驢
[00:07:57.880 --> 00:07:59.880]  即是會分辨
[00:07:59.880 --> 00:08:02.280]  所以有驢
[00:08:02.280 --> 00:08:04.680]  有小驢
[00:08:04.680 --> 00:08:07.080]  原來剛剛馬可夫音說的
[00:08:07.080 --> 00:08:09.280]  就是在說驢
[00:08:09.280 --> 00:08:11.080]  但這裡是馬太福音
[00:08:11.080 --> 00:08:11.880]  你留意一下
[00:08:11.880 --> 00:08:14.280]  給我們多一點資料
[00:08:14.280 --> 00:08:16.080]  因為他讓我們分辨到
[00:08:16.080 --> 00:08:20.480]  原來藍色的圈圈就是驢
[00:08:20.480 --> 00:08:23.080]  原來西哥的驢
[00:08:23.080 --> 00:08:25.280]  英文怎麼讀?
[00:08:25.280 --> 00:08:26.480]  Court
[00:08:26.480 --> 00:08:29.480]  這個Court其實也可以解作馬仔
[00:08:29.480 --> 00:08:30.480]  他就泛指
[00:08:30.480 --> 00:08:33.880]  茶詞就是一歲以下的馬仔
[00:08:33.880 --> 00:08:35.080]  或者驢仔
[00:08:35.080 --> 00:08:35.880]  原來就叫做Court
[00:08:35.880 --> 00:08:38.280]  長大了就叫做Donkey
[00:08:38.280 --> 00:08:40.080]  原來馬太讓我們知道
[00:08:40.080 --> 00:08:43.480]  原來是有分別的
[00:08:43.480 --> 00:08:45.280]  有小一點
[00:08:45.280 --> 00:08:47.080]  有大一點
[00:08:47.080 --> 00:08:48.880]  原來未騎過
[00:08:48.880 --> 00:08:50.880]  在舊約聖經讓我們知道
[00:08:50.880 --> 00:08:52.680]  有個很重要的原因
[00:08:52.680 --> 00:08:54.280]  就是在文數記十九章二節
[00:08:54.280 --> 00:08:57.080]  他說:耶和華所吩咐的律法中
[00:08:57.080 --> 00:08:58.680]  其中一條律例是這麼說的
[00:08:58.680 --> 00:09:00.080]  要吩咐以色列人
[00:09:00.080 --> 00:09:02.280]  將一頭健康沒有殘疾
[00:09:02.280 --> 00:09:07.280]  未曾負額的紅毛牛牽到你這裡來
[00:09:07.280 --> 00:09:08.480]  未曾負額
[00:09:08.480 --> 00:09:11.080]  就是未工作過的
[00:09:11.080 --> 00:09:13.480]  未工作過的牛原來有個特性
[00:09:13.480 --> 00:09:14.880]  就是當獻祭的時候
[00:09:14.880 --> 00:09:18.080]  牠有一個重要的地位
[00:09:18.080 --> 00:09:20.480]  如果剛剛心水清的你
[00:09:20.480 --> 00:09:23.280]  你看完馬太福音有一章二節
[00:09:23.280 --> 00:09:25.280]  你看看有多些資料
[00:09:25.280 --> 00:09:28.280]  所以為什麼我說要立體一點
[00:09:28.280 --> 00:09:30.080]  他說:對面村子去
[00:09:30.080 --> 00:09:32.280]  有一匹驢就生在那裡
[00:09:32.280 --> 00:09:35.080]  還有驢驢是同在一處
[00:09:35.080 --> 00:09:37.480]  解開
[00:09:37.480 --> 00:09:38.280]  是的
[00:09:38.280 --> 00:09:40.080]  你們很聰明
[00:09:40.080 --> 00:09:41.880]  哪間教會的?
[00:09:41.880 --> 00:09:43.480]  解開
[00:09:43.480 --> 00:09:46.880]  這個字
[00:09:46.880 --> 00:09:48.280]  他們
[00:09:48.280 --> 00:09:51.880]  原來如果一直在你的心目中
[00:09:51.880 --> 00:09:54.680]  當聖經一直說那幅圖畫
[00:09:54.680 --> 00:10:00.280]  然後耶穌吩咐門徒去找驢的時候
[00:10:00.280 --> 00:10:03.880]  原來至少是一匹的
[00:10:03.880 --> 00:10:07.680]  原來耶穌叫他們解開他們
[00:10:07.680 --> 00:10:10.480]  解開他們牽到他那裡
[00:10:10.480 --> 00:10:12.080]  所以我很難找到一些圖畫
[00:10:12.080 --> 00:10:13.680]  是近乎這一節經文的
[00:10:13.680 --> 00:10:15.680]  因為所有都是一隻
[00:10:15.680 --> 00:10:16.880]  很孤單的
[00:10:16.880 --> 00:10:19.280]  但原來馬太讓我們知道
[00:10:19.280 --> 00:10:20.480]  立體一點就是說
[00:10:20.480 --> 00:10:22.280]  有隻驢仔
[00:10:22.280 --> 00:10:25.080]  有隻驢驢子在那裡
[00:10:25.080 --> 00:10:29.480]  小驢有一個很重要的人物性格
[00:10:29.480 --> 00:10:31.080]  除了剛才他說描述
[00:10:31.080 --> 00:10:32.480]  是未騎過
[00:10:32.480 --> 00:10:33.480]  還有一個
[00:10:33.480 --> 00:10:35.280]  在撒加利亞書九章九節
[00:10:35.280 --> 00:10:36.280]  他說:石安
[00:10:36.280 --> 00:10:37.880]  應當大大喜樂
[00:10:37.880 --> 00:10:38.880]  耶路撒冷
[00:10:38.880 --> 00:10:40.280]  應當歡呼
[00:10:40.280 --> 00:10:40.880]  看啊
[00:10:40.880 --> 00:10:42.880]  你的王來到你這裡
[00:10:42.880 --> 00:10:44.280]  他是公義的
[00:10:44.280 --> 00:10:46.280]  並且私行請救
[00:10:46.280 --> 00:10:48.680]  天和地騎著驢
[00:10:48.680 --> 00:10:50.480]  騎著小驢
[00:10:50.480 --> 00:10:52.680]  驢的驅子
[00:10:52.680 --> 00:10:54.680]  原來今天我們這個配角
[00:10:54.680 --> 00:10:56.280]  這隻小驢
[00:10:56.280 --> 00:10:57.680]  他有個人物性格
[00:10:57.680 --> 00:11:00.080]  就是他謙和的
[00:11:00.080 --> 00:11:06.080]  官的主人是謙和地騎著這隻驢
[00:11:06.080 --> 00:11:08.280]  這隻驢也讓這個王
[00:11:08.280 --> 00:11:10.280]  表達到他是謙和的
[00:11:10.280 --> 00:11:14.080]  平時如果打聖仗入城的時候
[00:11:14.080 --> 00:11:15.280]  不會騎驢的
[00:11:15.280 --> 00:11:16.880]  會騎甚麼?
[00:11:16.880 --> 00:11:19.280]  騎馬才有氣勢
[00:11:19.280 --> 00:11:20.880]  但是聖經預言
[00:11:20.880 --> 00:11:23.680]  這個真正的王來到的時候
[00:11:23.680 --> 00:11:25.080]  他會私行請救
[00:11:25.080 --> 00:11:27.680]  但是他是謙和的
[00:11:27.680 --> 00:11:30.280]  好了 講回馬芬第三節
[00:11:30.280 --> 00:11:31.880]  當耶穌說:如果有人問你
[00:11:31.880 --> 00:11:33.280]  為甚麼要做這件事
[00:11:33.280 --> 00:11:36.080]  你就說:主要用他
[00:11:36.080 --> 00:11:37.880]  但會立刻將他
[00:11:37.880 --> 00:11:41.080]  牽回到你這裡來
[00:11:41.080 --> 00:11:42.880]  接著如果你是門徒
[00:11:42.880 --> 00:11:44.080]  聽到這句話
[00:11:44.080 --> 00:11:45.280]  我不知道怎麼辦
[00:11:45.280 --> 00:11:47.280]  譬如我一會兒說
[00:11:47.280 --> 00:11:48.880]  Samuel
[00:11:48.880 --> 00:11:51.280]  一會兒你跟我完了崇拜
[00:11:51.280 --> 00:11:53.280]  你就去對面
[00:11:53.280 --> 00:11:55.280]  然後有個人準備開車
[00:11:55.280 --> 00:11:58.680]  你跟他說:我們要用車
[00:11:58.680 --> 00:12:00.080]  你開人家的車
[00:12:00.080 --> 00:12:01.680]  然後人家說:為甚麼要用車?
[00:12:01.680 --> 00:12:03.680]  主要用他
[00:12:03.680 --> 00:12:07.280]  那你去吧
[00:12:07.280 --> 00:12:09.480]  那你們會不會這麼聽話呢?
[00:12:09.480 --> 00:12:10.080]  當然不會
[00:12:10.080 --> 00:12:11.480]  你又不是主耶穌
[00:12:11.480 --> 00:12:12.480]  主耶穌來
[00:12:12.480 --> 00:12:13.880]  一講給我聽
[00:12:13.880 --> 00:12:15.680]  也不知道是不是
[00:12:15.680 --> 00:12:17.080]  我們會不會這樣做呢?
[00:12:17.080 --> 00:12:19.080]  我小時候看這段經文的時候
[00:12:19.080 --> 00:12:21.480]  我就會說:不是吧?
[00:12:21.480 --> 00:12:22.480]  怎麼去?
[00:12:22.480 --> 00:12:23.680]  無憑無據
[00:12:23.680 --> 00:12:25.280]  廣東話說
[00:12:25.280 --> 00:12:27.480]  指著什麼?
[00:12:27.480 --> 00:12:30.080]  指著鼻子說:人家就認識你
[00:12:30.080 --> 00:12:31.280]  不是認識你 是主
[00:12:31.280 --> 00:12:33.080]  認識你是
[00:12:33.080 --> 00:12:36.280]  你們說而已
[00:12:36.280 --> 00:12:37.680]  第四節
[00:12:37.680 --> 00:12:39.280]  他們去了
[00:12:39.280 --> 00:12:40.880]  沒有問
[00:12:40.880 --> 00:12:42.480]  他們沒有說
[00:12:42.480 --> 00:12:45.280]  耶穌 不如我們先祈禱吧
[00:12:45.280 --> 00:12:46.880]  先問聖靈吧
[00:12:46.880 --> 00:12:49.480]  或者不是說先問老婆吧
[00:12:49.480 --> 00:12:50.680]  先問老公吧
[00:12:50.680 --> 00:12:51.680]  就去了
[00:12:51.680 --> 00:12:53.480]  他們去了
[00:12:53.480 --> 00:12:55.280]  真的看到一批奴隸
[00:12:55.280 --> 00:12:58.680]  就綁在門外的街道上
[00:12:58.680 --> 00:13:01.080]  就把他解開
[00:13:01.080 --> 00:13:02.480]  在那裡站著的人
[00:13:02.480 --> 00:13:04.080]  真的有幾個人問他
[00:13:04.080 --> 00:13:06.480]  你解開了奴隸 做什麼?
[00:13:06.480 --> 00:13:07.280]  那你真的問
[00:13:07.280 --> 00:13:08.080]  是不是很簡單?
[00:13:08.080 --> 00:13:08.880]  我突然間
[00:13:08.880 --> 00:13:10.280]  因為如果你現在去聖地
[00:13:10.280 --> 00:13:12.480]  那次我去到加利利海邊
[00:13:12.480 --> 00:13:14.280]  很多酒店
[00:13:14.280 --> 00:13:15.680]  已經變成遊客區
[00:13:15.680 --> 00:13:17.880]  真的很多隻奴隸
[00:13:17.880 --> 00:13:19.880]  就綁著
[00:13:19.880 --> 00:13:21.480]  我們有些人會去聖地
[00:13:21.480 --> 00:13:23.480]  阿全你4月30日會去聖地
[00:13:23.480 --> 00:13:24.480]  你試試走過去
[00:13:24.480 --> 00:13:27.280]  不給錢解開人家的奴隸
[00:13:27.280 --> 00:13:28.880]  看人家說什麼
[00:13:28.880 --> 00:13:30.280]  OK
[00:13:30.280 --> 00:13:31.880]  那一定有人問你
[00:13:31.880 --> 00:13:33.080]  人家綁在那裡
[00:13:33.080 --> 00:13:34.480]  就是有人養的
[00:13:34.480 --> 00:13:36.680]  綁在那裡就是做生意的
[00:13:36.680 --> 00:13:37.880]  那你真的門徒真的解開
[00:13:37.880 --> 00:13:38.880]  真的很聽話
[00:13:38.880 --> 00:13:41.080]  他沒有先問那些人
[00:13:41.080 --> 00:13:42.680]  沒有說先生我現在來
[00:13:42.680 --> 00:13:43.280]  誰叫我來
[00:13:43.280 --> 00:13:44.880]  不是 他自己解開
[00:13:44.880 --> 00:13:46.280]  然後呢?
[00:13:46.280 --> 00:13:47.080]  他問他
[00:13:47.080 --> 00:13:48.280]  接著他們回答
[00:13:48.280 --> 00:13:51.080]  門徒照著耶穌的話
[00:13:51.080 --> 00:13:55.480]  那些人就任憑他們牽去了
[00:13:55.480 --> 00:13:57.880]  其實這裡有很多配角出來
[00:13:57.880 --> 00:14:00.280]  門徒是配角
[00:14:00.280 --> 00:14:02.680]  但是這個配角很順服
[00:14:02.680 --> 00:14:05.480]  連這個做生意的
[00:14:05.480 --> 00:14:06.680]  養他的人
[00:14:06.680 --> 00:14:08.680]  這一刻都很順服
[00:14:08.680 --> 00:14:10.880]  我們可以想一想原因
[00:14:10.880 --> 00:14:12.880]  為什麼這麼順服
[00:14:12.880 --> 00:14:14.080]  「任憑」
[00:14:14.080 --> 00:14:15.680]  你記住這個配角
[00:14:15.680 --> 00:14:17.680]  他對白很少
[00:14:17.680 --> 00:14:19.680]  但是後世每個人都記得
[00:14:19.680 --> 00:14:22.280]  「任憑」第七節
[00:14:22.280 --> 00:14:25.880]  他們把盧驅牽到耶穌那裡
[00:14:25.880 --> 00:14:28.680]  把自己的衣服搭在上面
[00:14:28.680 --> 00:14:29.880]  耶穌就騎上
[00:14:29.880 --> 00:14:31.080]  其實很細心
[00:14:31.080 --> 00:14:33.480]  因為始終可能有些味道
[00:14:33.480 --> 00:14:34.680]  骯髒
[00:14:34.680 --> 00:14:36.480]  不想耶穌弄髒
[00:14:36.480 --> 00:14:38.080]  就搭上去
[00:14:38.080 --> 00:14:40.680]  馬太怎麼說呢?
[00:14:40.680 --> 00:14:42.480]  有一章七帖
[00:14:42.480 --> 00:14:47.680]  「牽了盧和盧驅來」
[00:14:47.680 --> 00:14:49.680]  我不知道你之前有沒有發現
[00:14:49.680 --> 00:14:51.080]  原來真的有兩隻
[00:14:51.080 --> 00:14:52.680]  一起解開
[00:14:52.680 --> 00:14:54.680]  一起拉到耶穌那裡
[00:14:54.680 --> 00:14:57.680]  把他們的衣服搭在上面
[00:14:57.680 --> 00:14:59.880]  耶穌就騎上
[00:14:59.880 --> 00:15:02.280]  所以當我看的時候
[00:15:02.280 --> 00:15:06.680]  我會覺得這幅圖畫或許更加準確
[00:15:06.680 --> 00:15:07.480]  為什麼呢?
[00:15:07.480 --> 00:15:09.480]  我最後在應用的時候
[00:15:09.480 --> 00:15:10.680]  我和大家思考
[00:15:10.680 --> 00:15:12.280]  更加準確的原因是
[00:15:12.280 --> 00:15:14.680]  有一隻應該是比較小的
[00:15:14.680 --> 00:15:17.480]  耶穌騎的那隻是小的
[00:15:17.480 --> 00:15:20.880]  有一隻可能在旁邊綁著他
[00:15:20.880 --> 00:15:25.080]  為什麼要多一隻在旁邊綁著他呢?
[00:15:25.080 --> 00:15:30.880]  我相信有實際和屬靈的意義
[00:15:30.880 --> 00:15:31.880]  當耶穌進去的時候
[00:15:31.880 --> 00:15:34.880]  有很多人就把衣服鋪在路上
[00:15:34.880 --> 00:15:39.080]  還有人把田間的樹枝放下來鋪上
[00:15:39.080 --> 00:15:40.480]  原來把樹枝
[00:15:40.480 --> 00:15:42.480]  把衣服鋪在路上
[00:15:42.480 --> 00:15:45.280]  也有一個很重要的寓意
[00:15:45.280 --> 00:15:47.080]  在《廉王記》下九章十三節
[00:15:47.080 --> 00:15:50.480]  他說他們各人急忙把自己的衣服
[00:15:50.480 --> 00:15:52.680]  鋪在台階的上層
[00:15:52.680 --> 00:15:53.680]  為什麼呢?
[00:15:53.680 --> 00:15:54.880]  在耶護的下面
[00:15:54.880 --> 00:15:55.880]  他們吹葛說
[00:15:55.880 --> 00:15:57.480]  耶護作王廟
[00:15:57.480 --> 00:16:00.480]  原來當他們去歡迎一個新王的時候
[00:16:00.480 --> 00:16:04.280]  其中一個要做的禮儀或儀式
[00:16:04.280 --> 00:16:09.080]  就是把自己的衣服鋪在他們走的路上
[00:16:09.080 --> 00:16:10.080]  在《和合本》
[00:16:10.080 --> 00:16:14.280]  我又是用剛才那個電腦系統
[00:16:14.280 --> 00:16:18.280]  所以我一打《約翰福音》十二章
[00:16:18.280 --> 00:16:20.080]  它又出其他的章節
[00:16:20.080 --> 00:16:21.480]  在十四節裏面
[00:16:21.480 --> 00:16:22.680]  它描述到
[00:16:22.680 --> 00:16:25.480]  它說「騎上好似經上所記」
[00:16:25.480 --> 00:16:27.480]  當你看《新約聖經》
[00:16:27.480 --> 00:16:28.880]  如果一出這幾個字
[00:16:28.880 --> 00:16:30.680]  「如經上所記」
[00:16:30.680 --> 00:16:33.680]  即是說在舊約曾經說過這句話
[00:16:33.680 --> 00:16:36.280]  然後它引用舊約的聖經
[00:16:36.280 --> 00:16:38.880]  「舍安的女兒不要懼怕
[00:16:38.880 --> 00:16:41.680]  看啊 你的王來了
