
[00:00:00.000 --> 00:00:07.000]  我們感謝主,多謝施班給我們獻出這麼優美的詩歌
[00:03:53.000 --> 00:03:56.000]  於是撒慕爾這一位的士師
[00:03:56.000 --> 00:03:57.000]  最後一位的士師
[00:03:57.000 --> 00:03:59.000]  他也是一個先知的身份
[00:03:59.000 --> 00:04:02.000]  就按照耶和華的吩咐
[00:04:02.000 --> 00:04:04.000]  就戴著一隻牛角
[00:04:04.000 --> 00:04:07.000]  盛滿了香膏的高油
[00:04:07.000 --> 00:04:11.000]  從拉瑪去到巴里行
[00:04:11.000 --> 00:04:12.000]  去到巴里行的時候
[00:04:12.000 --> 00:04:14.000]  長老看到一個大人物
[00:04:14.000 --> 00:04:15.000]  很驚慌
[00:04:15.000 --> 00:04:16.000]  什麼事情呢?
[00:04:16.000 --> 00:04:18.000]  撒慕爾說平安
[00:04:18.000 --> 00:04:19.000]  我來憲制的
[00:04:19.000 --> 00:04:21.000]  於是就招贅他們
[00:04:21.000 --> 00:04:23.000]  招贅他們來到的時候
[00:04:23.000 --> 00:04:26.000]  耶西這一家同樣來到
[00:04:26.000 --> 00:04:29.000]  撒慕爾就叫耶西
[00:04:29.000 --> 00:04:30.000]  你有沒有子女?
[00:04:30.000 --> 00:04:32.000]  他說有啊
[00:04:32.000 --> 00:04:35.000]  請你叫他們一個個來到我面前
[00:04:35.000 --> 00:04:39.000]  於是耶西就一個一個的子女
[00:04:39.000 --> 00:04:42.000]  帶到撒慕爾的面前
[00:04:42.000 --> 00:04:46.000]  當時撒慕爾默默的在內心裡
[00:04:46.000 --> 00:04:48.000]  等候耶華神的指示
[00:04:48.000 --> 00:04:50.000]  第一個兒子很英俊高大
[00:04:50.000 --> 00:04:53.000]  沒有啟示不是這個
[00:04:53.000 --> 00:04:56.000]  第二個來到沒有啟示不是這個
[00:04:56.000 --> 00:04:59.000]  於是一個一個七個的兒子
[00:04:59.000 --> 00:05:01.000]  經過撒慕爾面前
[00:05:01.000 --> 00:05:03.000]  神都沒有感動
[00:05:03.000 --> 00:05:05.000]  他們不是神所揀選的
[00:05:05.000 --> 00:05:07.000]  撒慕爾就問耶西
[00:05:07.000 --> 00:05:10.000]  你這七個兒子以外還有沒有其他的?
[00:05:10.000 --> 00:05:12.000]  他說有一個最小的
[00:05:12.000 --> 00:05:14.000]  他不在我們中間
[00:05:14.000 --> 00:05:17.000]  我猜他去放羊
[00:05:17.000 --> 00:05:20.000]  撒慕爾說你不如叫他回來
[00:05:20.000 --> 00:05:22.000]  我們還沒吃飯之前
[00:05:22.000 --> 00:05:24.000]  叫他回來我看看他
[00:05:24.000 --> 00:05:26.000]  所以就請僕人帶他回來
[00:05:26.000 --> 00:05:28.000]  他一來到的時候
[00:05:28.000 --> 00:05:29.000]  撒慕爾見到他
[00:05:29.000 --> 00:05:30.000]  面色剛紅
[00:05:30.000 --> 00:05:32.000]  雙目清瘦
[00:05:32.000 --> 00:05:33.000]  容貌俊美
[00:05:33.000 --> 00:05:35.000]  然後耶華神就感動
[00:05:35.000 --> 00:05:36.000]  撒慕爾就說
[00:05:36.000 --> 00:05:37.000]  這個就是了
[00:05:37.000 --> 00:05:40.000]  你起來要高納他
[00:05:40.000 --> 00:05:42.000]  撒慕爾這算是奉命
[00:05:42.000 --> 00:05:45.000]  用國殤裡成了的高尤
[00:05:45.000 --> 00:05:47.000]  在眾人面前
[00:05:47.000 --> 00:05:48.000]  眾兄長面前
[00:05:48.000 --> 00:05:50.000]  就高納了大衛
[00:05:50.000 --> 00:05:53.000]  耶華的靈就在那裡大大的激動大衛
[00:05:53.000 --> 00:05:56.000]  撒慕爾就這樣離開了
[00:05:56.000 --> 00:05:58.000]  這件事就說到
[00:05:58.000 --> 00:06:01.000]  撒慕爾高納大衛
[00:06:01.000 --> 00:06:03.000]  當時大衛在他家裡
[00:06:03.000 --> 00:06:05.000]  是最年輕的
[00:06:05.000 --> 00:06:07.000]  而且本來的賢侄
[00:06:07.000 --> 00:06:09.000]  他也沒有參與
[00:06:09.000 --> 00:06:13.000]  他在那時候就去到野地那裡
[00:06:13.000 --> 00:06:15.000]  來看守羊群
[00:06:15.000 --> 00:06:17.000]  在那裡放羊
[00:06:17.000 --> 00:06:20.000]  我們來思想這個題目的時候
[00:06:20.000 --> 00:06:21.000]  你要明白
[00:06:21.000 --> 00:06:23.000]  神的工作很奇妙
[00:06:23.000 --> 00:06:26.000]  神揀選的人也很奇妙
[00:06:26.000 --> 00:06:29.000]  神揀選的是大衛
[00:06:29.000 --> 00:06:31.000]  在他家裡是最年輕的
[00:06:31.000 --> 00:06:34.000]  我不知道中間有沒有拉男女
[00:06:34.000 --> 00:06:36.000]  在家裡雖然說是拉男女
[00:06:36.000 --> 00:06:37.000]  拉心肝
[00:06:37.000 --> 00:06:38.000]  拉女
[00:06:38.000 --> 00:06:39.000]  拉什麼?
[00:06:39.000 --> 00:06:40.000]  拉五臟
[00:06:40.000 --> 00:06:41.000]  拉到個洞
[00:06:41.000 --> 00:06:45.000]  但是有時候在家裡
[00:06:45.000 --> 00:06:48.000]  在兄長這些姐姐面前
[00:06:48.000 --> 00:06:50.000]  沒有什麼發言權
[00:06:50.000 --> 00:06:52.000]  沒有什麼地位
[00:06:52.000 --> 00:06:54.000]  感覺到人微言輕
[00:06:54.000 --> 00:06:57.000]  感覺到自己好像是被邊緣化的
[00:06:57.000 --> 00:06:58.000]  被忽略了
[00:06:58.000 --> 00:07:00.000]  有這種情況
[00:07:00.000 --> 00:07:02.000]  神竟然
[00:07:02.000 --> 00:07:05.000]  就在耶穌這八個兒子的中間
[00:07:05.000 --> 00:07:09.000]  選了這個最人微言輕的
[00:07:09.000 --> 00:07:13.000]  看起來不起眼的一個大衛
[00:07:13.000 --> 00:07:17.000]  然後托付一個重要的任務
[00:07:17.000 --> 00:07:20.000]  要他成為以色列的王
[00:07:20.000 --> 00:07:21.000]  你要知道
[00:07:21.000 --> 00:07:24.000]  神的工作很奇妙
[00:07:24.000 --> 00:07:27.000]  神在過往如何的選擇人
[00:07:27.000 --> 00:07:28.000]  同樣今天
[00:07:28.000 --> 00:07:31.000]  也在我們中間選擇人
[00:07:31.000 --> 00:07:34.000]  大衛被告立之後
[00:07:34.000 --> 00:07:35.000]  不久後
[00:07:35.000 --> 00:07:40.000]  索羅因為離開神的緣故
[00:07:40.000 --> 00:07:45.000]  於是內心產生了很多困惑
[00:07:45.000 --> 00:07:47.000]  在這種困惑裡
[00:07:47.000 --> 00:07:48.000]  聖經記載
[00:07:48.000 --> 00:07:51.000]  從耶華而來
[00:07:51.000 --> 00:07:54.000]  得到耶華允許的惡魔
[00:07:54.000 --> 00:07:56.000]  來搞擾他
[00:07:56.000 --> 00:07:58.000]  搞擾他使他神志不清
[00:07:58.000 --> 00:07:59.000]  使他發大脾氣
[00:07:59.000 --> 00:08:03.000]  使他各種事情都做出來
[00:08:03.000 --> 00:08:04.000]  在這種困惑裡
[00:08:04.000 --> 00:08:05.000]  有人建議
[00:08:05.000 --> 00:08:08.000]  不如你找一個能夠善於彈琴的
[00:08:08.000 --> 00:08:09.000]  他彈琴的時候
[00:08:09.000 --> 00:08:11.000]  可能會安靜你的心
[00:08:11.000 --> 00:08:18.000]  就這樣將大衛引進索羅的營裡
[00:08:18.000 --> 00:08:20.000]  然後為他彈琴不解惑
[00:08:20.000 --> 00:08:23.000]  為他消解困惑
[00:08:23.000 --> 00:08:28.000]  就這樣進入了第十六章後面
[00:08:28.000 --> 00:08:30.000]  到了第十七章的時候
[00:08:30.000 --> 00:08:32.000]  你會發現場景轉變了
[00:08:32.000 --> 00:08:37.000]  不單是幾個人物的出現
[00:08:37.000 --> 00:08:39.000]  而是國際的風雲
[00:08:39.000 --> 00:08:43.000]  當時非利士人大軍
[00:08:43.000 --> 00:08:46.000]  向著以色列人迎戰
[00:08:46.000 --> 00:08:49.000]  非利士人就等於現在巴勒斯坦
[00:08:49.000 --> 00:08:52.000]  加薩地帶那邊的人民
[00:08:52.000 --> 00:08:54.000]  非利士人就召集
[00:08:54.000 --> 00:08:56.000]  召聚他們的軍隊
[00:08:56.000 --> 00:08:57.000]  要來征戰
[00:08:57.000 --> 00:09:04.000]  然後和猶太人在索哥安營
[00:09:04.000 --> 00:09:07.000]  西北部大概是現在的加薩地帶這一帶
[00:09:07.000 --> 00:09:11.000]  然後以色列就在東邊安營
[00:09:11.000 --> 00:09:14.000]  中間有一個山谷
[00:09:14.000 --> 00:09:15.000]  兩陣對壘
[00:09:15.000 --> 00:09:17.000]  大家在兩個山頭那裡
[00:09:17.000 --> 00:09:19.000]  兩軍來納坎
[00:09:19.000 --> 00:09:21.000]  來準備迎敵
[00:09:21.000 --> 00:09:23.000]  這種情況
[00:09:23.000 --> 00:09:25.000]  在古時的戰爭裡
[00:09:25.000 --> 00:09:28.000]  他們是先各自派出大將
[00:09:28.000 --> 00:09:31.000]  然後這些大將來迎敵
[00:09:31.000 --> 00:09:33.000]  然後才兩軍對壘
[00:09:33.000 --> 00:09:35.000]  在這種情況下
[00:09:35.000 --> 00:09:39.000]  非利士人就派出了巨無霸
[00:09:39.000 --> 00:09:41.000]  這個巨人
[00:09:41.000 --> 00:09:43.000]  怎樣描述他呢?
[00:09:43.000 --> 00:09:47.000]  在第十七章第四節
[00:09:47.000 --> 00:09:49.000]  描述在非利士營中
[00:09:49.000 --> 00:09:51.000]  出了一個討戰的人
[00:09:51.000 --> 00:09:52.000]  叫做哥利亞
[00:09:52.000 --> 00:09:55.000]  是加特人身高六爪零一虎口
[00:09:55.000 --> 00:09:58.000]  六爪一爪是多少?
[00:09:58.000 --> 00:10:01.000]  爪的意思是從中指的尖
[00:10:01.000 --> 00:10:02.000]  一直到這裡
[00:10:02.000 --> 00:10:04.000]  所以有些手長有些手短
[00:10:04.000 --> 00:10:07.000]  但平均十五六吋
[00:10:07.000 --> 00:10:10.000]  六爪一個虎口
[00:10:10.000 --> 00:10:13.000]  大概是多高呢?
[00:10:13.000 --> 00:10:15.000]  如果算英尺的話
[00:10:15.000 --> 00:10:18.000]  就是九尺六吋
[00:10:18.000 --> 00:10:23.000]  我們中間姚明有多高呢?
[00:10:23.000 --> 00:10:28.000]  姚明是二點二五米
[00:10:28.000 --> 00:10:31.000]  這個哥利亞
[00:10:31.000 --> 00:10:34.000]  九尺六是二點九五米
[00:10:34.000 --> 00:10:37.000]  你看姚明走過去
[00:10:37.000 --> 00:10:38.000]  他就是矮子
[00:10:38.000 --> 00:10:40.000]  一個這麼高大的人
[00:10:40.000 --> 00:10:42.000]  而且你看他的裝備
[00:10:42.000 --> 00:10:44.000]  更加驚人
[00:10:44.000 --> 00:10:48.000]  頭戴銅盔身穿盔甲
[00:10:48.000 --> 00:10:51.000]  盔甲重五千克
[00:10:51.000 --> 00:10:54.000]  五千克等於多少呢?
[00:10:54.000 --> 00:10:57.000]  等於五十公斤
[00:10:57.000 --> 00:10:59.000]  我呢就七十公斤
[00:10:59.000 --> 00:11:01.000]  一百五十磅
[00:11:01.000 --> 00:11:05.000]  五十公斤就大概一百磅
[00:11:05.000 --> 00:11:09.000]  你想想他的盔甲
[00:11:09.000 --> 00:11:13.000]  已經是重一百磅
[00:11:13.000 --> 00:11:15.000]  走出來的時候
[00:11:15.000 --> 00:11:18.000]  好像現在日本的
[00:11:18.000 --> 00:11:21.000]  transformer那樣走出來
[00:11:21.000 --> 00:11:23.000]  一步一步
[00:11:23.000 --> 00:11:25.000]  他拿著銅槍
[00:11:25.000 --> 00:11:29.000]  有六百克的力量
[00:11:29.000 --> 00:11:31.000]  這麼厲害的
[00:11:31.000 --> 00:11:33.000]  一百多磅
[00:11:33.000 --> 00:11:36.000]  每動一動地都震動
[00:11:36.000 --> 00:11:42.000]  在二星人的山頭看下去的時候
[00:11:42.000 --> 00:11:45.000]  腳都震動了
[00:11:45.000 --> 00:11:48.000]  沒有人敢出來迎戰
[00:11:48.000 --> 00:11:49.000]  包括蘇羅
[00:11:49.000 --> 00:11:50.000]  蘇羅本身也是一個
[00:11:50.000 --> 00:11:52.000]  鶴立雞群的領袖
[00:11:52.000 --> 00:11:55.000]  包括他手震腳震
[00:11:55.000 --> 00:11:56.000]  沒有人敢出來
[00:11:56.000 --> 00:11:58.000]  而這個哥利亞
[00:11:58.000 --> 00:11:59.000]  聲如龍中
[00:11:59.000 --> 00:12:00.000]  講話的時候
[00:12:00.000 --> 00:12:04.000]  在整個山頭都聽到他的聲音
[00:12:04.000 --> 00:12:06.000]  而且他不單止罵戰
[00:12:06.000 --> 00:12:08.000]  他還在辱罵
[00:12:08.000 --> 00:12:11.000]  說你的神是甚麼神等等
[00:12:11.000 --> 00:12:14.000]  連續四十天的時間
[00:12:14.000 --> 00:12:19.000]  沒有一個二星人敢出戰
[00:12:19.000 --> 00:12:22.000]  敢迎戰這個巨人
[00:12:22.000 --> 00:12:23.000]  我不知道你今天
[00:12:23.000 --> 00:12:27.000]  所面對的巨人是甚麼呢
[00:12:27.000 --> 00:12:29.000]  在這個大時代裏面
[00:12:29.000 --> 00:12:32.000]  你的巨人是甚麼呢
[00:12:32.000 --> 00:12:34.000]  我們個人來說
[00:12:34.000 --> 00:12:36.000]  我們的疾病
[00:12:36.000 --> 00:12:39.000]  遇到經濟的問題
[00:12:39.000 --> 00:12:41.000]  子女的叛逆
[00:12:41.000 --> 00:12:43.000]  種種我們在環境裏面
[00:12:43.000 --> 00:12:45.000]  所面對的一些壓力
[00:12:45.000 --> 00:12:47.000]  成為我們的巨人
[00:12:47.000 --> 00:12:49.000]  這個巨人好像一座大山
[00:12:49.000 --> 00:12:51.000]  在我們前面擋住我們
[00:12:51.000 --> 00:12:54.000]  或者現在我們面對的時局
[00:12:54.000 --> 00:12:56.000]  在這個時難裏面
[00:12:56.000 --> 00:13:00.000]  這種病毒的威脅
[00:13:00.000 --> 00:13:03.000]  使我們處於一種驚慌
[00:13:03.000 --> 00:13:06.000]  昨天劉牧師說了一句很有意思的
[00:13:06.000 --> 00:13:08.000]  他說我們要記得
[00:13:08.000 --> 00:13:10.000]  神常常保守
[00:13:10.000 --> 00:13:14.000]  我們自己也要勤勤地洗手
[00:13:14.000 --> 00:13:17.000]  這個很有意思
[00:13:17.000 --> 00:13:19.000]  神會保守
[00:13:19.000 --> 00:13:21.000]  我們要洗手
[00:13:21.000 --> 00:13:23.000]  我們要保持衛生
[00:13:23.000 --> 00:13:26.000]  但是一種恐慌
[00:13:26.000 --> 00:13:28.000]  恐慌感
[00:13:28.000 --> 00:13:30.000]  我們不需要做
[00:13:30.000 --> 00:13:32.000]  甚麼是恐慌感呢
[00:13:32.000 --> 00:13:34.000]  例如在球場
[00:13:34.000 --> 00:13:36.000]  看球賽的人
[00:13:36.000 --> 00:13:38.000]  突然間有人說要走
[00:13:38.000 --> 00:13:41.000]  於是大家就湧向出口
[00:13:41.000 --> 00:13:44.000]  如果受到死傷
[00:13:44.000 --> 00:13:46.000]  不是因為燒傷而死
[00:13:46.000 --> 00:13:49.000]  而是因為前呼後湧
[00:13:49.000 --> 00:13:51.000]  你推我湧的時候
[00:13:51.000 --> 00:13:53.000]  就這樣踩死、砸死
[00:13:53.000 --> 00:13:55.000]  這樣的情況
[00:13:55.000 --> 00:13:57.000]  這種叫做恐慌感
[00:13:57.000 --> 00:13:59.000]  我們要謹慎
[00:13:59.000 --> 00:14:01.000]  我們需要很清楚
[00:14:01.000 --> 00:14:03.000]  知道我們要做甚麼
[00:14:03.000 --> 00:14:05.000]  但是千萬不要警方
[00:14:05.000 --> 00:14:07.000]  警方恐懼
[00:14:07.000 --> 00:14:09.000]  真的怎樣
[00:14:09.000 --> 00:14:12.000]  我會不會進入門口的時候
[00:14:12.000 --> 00:14:15.000]  門那邊有毒病毒
[00:14:15.000 --> 00:14:17.000]  我需要找個咒擦一擦才進入嗎
[00:14:17.000 --> 00:14:19.000]  或者要怎樣
[00:14:19.000 --> 00:14:21.000]  都要謹慎
[00:14:21.000 --> 00:14:23.000]  但是不需要恐慌到手震腳抖
[00:14:23.000 --> 00:14:25.000]  平時的生活
[00:14:25.000 --> 00:14:27.000]  完全停息
[00:14:27.000 --> 00:14:29.000]  完全改變
[00:14:29.000 --> 00:14:31.000]  所以我們有時要明白
[00:14:31.000 --> 00:14:34.000]  而且神在我們不同的時代
[00:14:34.000 --> 00:14:36.000]  在一個大時代裏
[00:14:36.000 --> 00:14:38.000]  他往日怎樣
[00:14:38.000 --> 00:14:40.000]  從家庭裏面
[00:14:40.000 --> 00:14:42.000]  最幼小的大衛
[00:14:42.000 --> 00:14:44.000]  來揀選他、興起他
[00:14:44.000 --> 00:14:47.000]  使用他來解決時難
[00:14:47.000 --> 00:14:49.000]  同樣今天在我們這個時代裏
[00:14:49.000 --> 00:14:51.000]  神仍然在動工
[00:14:51.000 --> 00:14:53.000]  他仍然往日怎樣來工作
[00:14:53.000 --> 00:14:55.000]  今天仍然是工作
[00:14:55.000 --> 00:14:59.000]  他的心意不會改變
[00:14:59.000 --> 00:15:01.000]  他願意萬人得救
[00:15:01.000 --> 00:15:03.000]  不願意一個人沉淪
[00:15:03.000 --> 00:15:05.000]  意思是我們在不同的時代裏
[00:15:05.000 --> 00:15:09.000]  我們都需要為主做見證
[00:15:09.000 --> 00:15:11.000]  在第二次大戰
[00:15:11.000 --> 00:15:13.000]  在兵荒馬亂的時候
[00:15:13.000 --> 00:15:15.000]  一樣可以為主做見證
[00:15:15.000 --> 00:15:17.000]  其實在中國歷史
[00:15:17.000 --> 00:15:19.000]  八年抗戰裏
[00:15:19.000 --> 00:15:22.000]  之前神興起了送上節
[00:15:22.000 --> 00:15:25.000]  在那裏來引起一個大復興
[00:15:25.000 --> 00:15:29.000]  然後面對著這場萬世的戰爭
[00:15:29.000 --> 00:15:31.000]  這個八年的抗戰
[00:15:31.000 --> 00:15:34.000]  神在這個困難的環境裏
[00:15:34.000 --> 00:15:36.000]  同樣會興起他的子女
[00:15:36.000 --> 00:15:38.000]  同樣會興起他的僕人
[00:15:38.000 --> 00:15:41.000]  來力挽狂瀾
[00:15:41.000 --> 00:15:43.000]  來在這個大時代裏
[00:15:43.000 --> 00:15:45.000]  完成他的大使命
[00:15:45.000 --> 00:15:47.000]  而不是做一個
[00:15:47.000 --> 00:15:49.000]  在恐懼裏面
[00:15:49.000 --> 00:15:51.000]  在一種驚慌裏面的一個退縮
[00:15:51.000 --> 00:15:53.000]  問題就是
[00:15:53.000 --> 00:15:55.000]  我們怎樣來預備
[00:15:55.000 --> 00:15:58.000]  怎樣來預備好
[00:15:58.000 --> 00:16:01.000]  來為神所使用呢
[00:16:01.000 --> 00:16:04.000]  在這個大時代裏面
[00:16:04.000 --> 00:16:08.000]  怎樣能夠完成這個大的使命呢
[00:16:08.000 --> 00:16:12.000]  不是說藉著一些大人物
[00:16:12.000 --> 00:16:16.000]  不是說藉著一些很有能力的人
[00:16:16.000 --> 00:16:18.000]  雖然神會用很有能力的人
[00:16:18.000 --> 00:16:20.000]  但往往神所用的是
[00:16:20.000 --> 00:16:22.000]  一些看來不起眼的
[00:16:22.000 --> 00:16:24.000]  看來地位很低微的
[00:16:24.000 --> 00:16:25.000]  一些小人物
[00:16:25.000 --> 00:16:26.000]  一些普通人
[00:16:26.000 --> 00:16:28.000]  神所用的就是你和我
[00:16:28.000 --> 00:16:30.000]  在一個大的時代裏面
[00:16:30.000 --> 00:16:33.000]  特別是一個困難時難的環境裏面
[00:16:33.000 --> 00:16:36.000]  能夠成為中流的底柱
[00:16:36.000 --> 00:16:38.000]  能夠成為中堅的分子
[00:16:38.000 --> 00:16:40.000]  在那個時代裏面
[00:16:40.000 --> 00:16:42.000]  為他來見證
[00:16:42.000 --> 00:16:44.000]  所以我們不要小看自己
[00:16:44.000 --> 00:16:47.000]  不要小看自己的年紀也好
[00:16:47.000 --> 00:16:48.000]  出身也好
[00:16:48.000 --> 00:16:50.000]  自己身份也好
[00:16:50.000 --> 00:16:51.000]  自己的恩賜
[00:16:51.000 --> 00:16:52.000]  自己的學識
[00:16:52.000 --> 00:16:53.000]  自己各方面
[00:16:53.000 --> 00:16:55.000]  不是看這些外在的東西
[00:16:55.000 --> 00:16:57.000]  而是看我們的內心
[00:16:57.000 --> 00:16:59.000]  神看人
[00:16:59.000 --> 00:17:01.000]  不是人看人的
[00:17:01.000 --> 00:17:02.000]  人看人是看外貌的
[00:17:02.000 --> 00:17:04.000]  看你的穿著
[00:17:04.000 --> 00:17:05.000]  看你的學識
[00:17:05.000 --> 00:17:06.000]  看你的金錢
[00:17:06.000 --> 00:17:07.000]  看你開的車
[00:17:07.000 --> 00:17:08.000]  看你住的環境
[00:17:08.000 --> 00:17:10.000]  看你有沒有大屋等等
[00:17:10.000 --> 00:17:11.000]  神看人
[00:17:11.000 --> 00:17:14.000]  祂即偷我們的心
[00:17:14.000 --> 00:17:17.000]  祂看到我們對祂的心是怎樣
[00:17:17.000 --> 00:17:18.000]  我們的心
[00:17:18.000 --> 00:17:22.000]  是不是有純一愛主的心呢?
[00:17:22.000 --> 00:17:25.000]  是不是有信靠祂
[00:17:25.000 --> 00:17:28.000]  願意來經歷祂的大能
[00:17:28.000 --> 00:17:30.000]  這個心呢?
[00:17:30.000 --> 00:17:31.000]  當時
[00:17:31.000 --> 00:17:33.000]  這個大衛
[00:17:33.000 --> 00:17:35.000]  在他的家庭裏面
[00:17:35.000 --> 00:17:38.000]  是一個小人物
[00:17:38.000 --> 00:17:40.000]  但是一個小才
[00:17:40.000 --> 00:17:42.000]  一樣可以大用
[00:17:42.000 --> 00:17:44.000]  竟然在那個環境裏面
[00:17:44.000 --> 00:17:46.000]  神就使用一個
[00:17:46.000 --> 00:17:49.000]  看來一個的小人物
[00:17:49.000 --> 00:17:52.000]  看來的身份不是一個
[00:17:52.000 --> 00:17:54.000]  很顯赫的身份
[00:17:54.000 --> 00:17:57.000]  來完成他的使命
[00:17:57.000 --> 00:17:59.000]  當時大衛
[00:17:59.000 --> 00:18:01.000]  他本來是放羊的
[00:18:01.000 --> 00:18:04.000]  爸爸就叫他去勞軍
[00:18:04.000 --> 00:18:05.000]  帶著麵
[00:18:05.000 --> 00:18:07.000]  帶著食物
[00:18:07.000 --> 00:18:10.000]  來到他哥哥的戰場
