
[00:00:00.000 --> 00:00:06.600]  我們今天繼續講《使徒行傳》
[00:02:15.200 --> 00:02:18.240]  信奉者道的人是甚麼人呢?
[00:02:18.240 --> 00:02:22.640]  耶穌基督曾經說我就是道路
[00:02:22.640 --> 00:02:25.440]  在約翰福音的十四章六節
[00:02:25.440 --> 00:02:29.760]  所以信奉者道的人就是接受耶穌基督
[00:02:29.760 --> 00:02:31.760]  就是信靠耶穌基督的人
[00:02:31.760 --> 00:02:33.760]  在《使徒行傳》裏面
[00:02:33.760 --> 00:02:37.280]  亦有其他稱呼信徒的名稱
[00:02:37.280 --> 00:02:41.440]  例如叫我們做門徒、聖徒
[00:02:41.440 --> 00:02:44.240]  或者一切求告神明的人
[00:02:44.240 --> 00:02:46.240]  或者是兄弟
[00:02:46.240 --> 00:02:49.040]  我們很喜歡叫自己做基督徒
[00:02:49.040 --> 00:02:51.040]  在《使徒行傳》裏面
[00:02:51.040 --> 00:02:54.880]  其實要去到《使徒行傳》的十一章二十六節
[00:02:54.880 --> 00:02:58.080]  基督徒這個名字才出現
[00:02:58.080 --> 00:03:00.080]  在《使徒行傳》裏面
[00:03:00.080 --> 00:03:04.480]  最常用信徒的名稱就是門徒
[00:03:04.480 --> 00:03:10.000]  蘇羅在《使徒行傳》的八章三節
[00:03:10.000 --> 00:03:13.520]  說他殘害教會進國人的家
[00:03:13.520 --> 00:03:16.720]  拉著男女下在監獄
[00:03:16.720 --> 00:03:19.840]  他亦得到大祭司的應許
[00:03:19.840 --> 00:03:23.040]  來緝拿在大馬式的基督徒
[00:03:23.040 --> 00:03:27.120]  將他們帶回耶路撒冷來審判
[00:03:27.120 --> 00:03:33.280]  當時在大馬式有很多猶太人在那裏居住
[00:03:33.280 --> 00:03:37.600]  根據古計有三十至四十個會堂
[00:03:37.600 --> 00:03:42.720]  當時的古時的規矩
[00:03:42.720 --> 00:03:46.400]  一個會堂要起碼有十個猶太人
[00:03:46.400 --> 00:03:48.640]  才可以有一個會堂
[00:03:48.640 --> 00:03:51.680]  所以如果有三十至四十個會堂
[00:03:51.680 --> 00:03:57.440]  在大馬式起碼有四五百個猶太人在那裏居住
[00:03:57.440 --> 00:04:01.680]  而在那裏當中有很多都是基督徒
[00:04:01.680 --> 00:04:06.880]  他們很可能在耶路撒冷受到迫害
[00:04:06.880 --> 00:04:09.920]  逃到大馬式這個地方
[00:04:09.920 --> 00:04:13.120]  而蘇羅要將他們緝拿
[00:04:13.120 --> 00:04:16.320]  帶他們回到耶路撒冷
[00:04:16.320 --> 00:04:21.360]  蘇羅發現自己突然跌在地上
[00:04:21.360 --> 00:04:25.440]  有很多人說蘇羅只是中暑
[00:04:25.440 --> 00:04:28.160]  或者他是發羊癲
[00:04:28.160 --> 00:04:30.800]  斯布真曾經說
[00:04:30.800 --> 00:04:34.800]  如果發羊癲能使人接受耶穌基督
[00:04:34.800 --> 00:04:38.160]  那麼神就真的要大大祝福發羊癲這個病
[00:04:38.160 --> 00:04:40.880]  使多些人來接受耶穌基督
[00:04:40.880 --> 00:04:46.560]  當時在《使徒行傳》的二十二章六節告訴我們
[00:04:46.560 --> 00:04:48.560]  是中午的時候
[00:04:48.560 --> 00:04:50.320]  烈日當空的時候
[00:04:50.320 --> 00:04:52.320]  你想想在沙漠
[00:04:52.320 --> 00:04:54.320]  烈日當空
[00:04:54.320 --> 00:04:56.320]  太陽是有幾萬列
[00:04:56.320 --> 00:04:58.320]  但是耶穌基督的光
[00:04:58.320 --> 00:05:00.320]  耶穌基督的榮耀
[00:05:00.320 --> 00:05:03.760]  是能夠遮蓋一切太陽的光
[00:05:03.760 --> 00:05:07.600]  蘇羅突然聽到有聲音跟他說
[00:05:07.600 --> 00:05:10.320]  你為何迫迫我
[00:05:10.320 --> 00:05:14.000]  蘇羅和他們一起在路上的人
[00:05:14.000 --> 00:05:15.040]  他們都跌倒
[00:05:15.040 --> 00:05:16.560]  他們都聽到聲音
[00:05:16.560 --> 00:05:18.560]  但他們不能夠聽得明白
[00:05:18.560 --> 00:05:20.560]  到底這個聲音是說什麼
[00:05:20.560 --> 00:05:22.560]  他們都跌倒
[00:05:22.560 --> 00:05:27.200]  蘇羅問主你是誰
[00:05:27.200 --> 00:05:29.200]  主回答
[00:05:29.200 --> 00:05:32.240]  我就是你迫迫的耶穌
[00:05:32.240 --> 00:05:34.720]  這節的經文令我想起
[00:05:34.720 --> 00:05:37.840]  《馬太福音》的二十五章四十節
[00:05:37.840 --> 00:05:40.560]  耶穌說我實在告訴你們
[00:05:40.560 --> 00:05:46.320]  這些事你們做在我弟兄中一個最小的身上
[00:05:46.320 --> 00:05:49.120]  就是做在我的身上
[00:05:49.120 --> 00:05:53.360]  這裡所說的當然是一些正面的事
[00:05:53.360 --> 00:05:57.120]  一些關懷弟兄姊妹的事
[00:05:57.120 --> 00:05:59.120]  在最小的一個人的身上
[00:05:59.120 --> 00:06:01.120]  就算給一杯涼水
[00:06:01.120 --> 00:06:04.880]  耶穌基督說你就是做在我的身上
[00:06:04.880 --> 00:06:06.880]  我如同伸手
[00:06:06.880 --> 00:06:08.880]  為什麼我這樣說呢
[00:06:08.880 --> 00:06:11.680]  你看看《使徒行傳》的九章四節
[00:06:11.680 --> 00:06:14.880]  耶穌不是說蘇羅蘇羅
[00:06:14.880 --> 00:06:16.880]  你為什麼迫迫教會
[00:06:16.880 --> 00:06:19.840]  蘇羅迫迫的是什麼
[00:06:19.840 --> 00:06:21.840]  的確是教會
[00:06:21.840 --> 00:06:23.840]  但是耶穌基督說
[00:06:23.840 --> 00:06:25.840]  蘇羅蘇羅
[00:06:25.840 --> 00:06:27.840]  你為什麼迫迫我
[00:06:27.840 --> 00:06:29.840]  不是教會
[00:06:29.840 --> 00:06:33.840]  所以我們在任何弟兄姊妹身上
[00:06:33.840 --> 00:06:36.560]  如果做任何負面的事
[00:06:36.560 --> 00:06:40.320]  就算在最小的一個弟兄姊妹身上
[00:06:40.320 --> 00:06:43.840]  耶穌基督說你都是做在我的身上
[00:06:43.840 --> 00:06:45.840]  我如同伸手
[00:06:45.840 --> 00:06:49.840]  蘇羅就問
[00:06:49.840 --> 00:06:51.840]  主啊你是誰
[00:06:51.840 --> 00:06:53.840]  其實他問的時候
[00:06:53.840 --> 00:06:55.840]  他自己已經知道
[00:06:55.840 --> 00:06:58.880]  這一位就是他迫迫的耶穌基督
[00:06:58.880 --> 00:07:03.520]  蘇羅第一次相信耶穌基督仍然活著
[00:07:03.520 --> 00:07:06.480]  他聽見使徒已經說過很多次
[00:07:06.480 --> 00:07:07.840]  耶穌已經復活
[00:07:07.840 --> 00:07:09.280]  他都不相信
[00:07:09.280 --> 00:07:13.040]  現在他是親自看到復活的耶穌基督
[00:07:13.040 --> 00:07:16.080]  親自看到耶穌基督的榮耀
[00:07:16.080 --> 00:07:18.800]  這件事對他很重要
[00:07:18.800 --> 00:07:22.000]  因為他就是見過復活的主
[00:07:22.000 --> 00:07:25.200]  他可以說自己是一個使徒
[00:07:25.200 --> 00:07:27.440]  使徒的條件是什麼
[00:07:27.440 --> 00:07:30.720]  就是要見過復活的耶穌基督
[00:07:30.720 --> 00:07:34.800]  哥林多前書的九章一節告訴我們
[00:07:34.800 --> 00:07:38.640]  在使徒行傳的九章五節尾
[00:07:38.640 --> 00:07:40.320]  耶穌問他
[00:07:40.320 --> 00:07:42.800]  你為什麼要踢刺呢
[00:07:42.800 --> 00:07:45.360]  踢刺是很艱難的
[00:07:45.360 --> 00:07:51.360]  這一節的經文在很多中文聖經譯本都沒有翻譯
[00:07:51.360 --> 00:07:53.360]  什麼叫做踢刺
[00:07:53.360 --> 00:07:59.040]  在近東的人一聽就能夠明白踢刺是什麼
[00:07:59.040 --> 00:08:04.320]  原來在近東的農夫他們都是用一支很長的竹竿
[00:08:04.320 --> 00:08:07.920]  竹竿的尾部是有些很尖的金屬
[00:08:07.920 --> 00:08:09.920]  用來趕牛
[00:08:09.920 --> 00:08:13.760]  用來刺激牛來聽自己的話
[00:08:13.760 --> 00:08:16.960]  很多時候牛都會反抗
[00:08:16.960 --> 00:08:20.160]  他會用後腿來踢那根刺
[00:08:20.160 --> 00:08:23.680]  耶穌基督和扫羅說
[00:08:23.680 --> 00:08:26.560]  你為什麼要踢刺是沒有用的
[00:08:26.560 --> 00:08:28.960]  你不可以與神對敵
[00:08:28.960 --> 00:08:30.960]  你是不會贏的
[00:08:30.960 --> 00:08:37.280]  我們都知道扫羅日後會成為保羅
[00:08:37.280 --> 00:08:40.800]  成為神傳福音的器皿
[00:08:40.800 --> 00:08:44.640]  這全部都是神的恩典
[00:08:44.640 --> 00:08:47.280]  不是扫羅揀選神
[00:08:47.280 --> 00:08:49.280]  是神揀選扫羅
[00:08:49.280 --> 00:08:55.200]  這位希伯來人所生的希伯來人
[00:08:55.200 --> 00:08:58.080]  將會成為外邦人的使徒
[00:08:58.080 --> 00:09:01.680]  這個碧白教會的希伯來人
[00:09:01.680 --> 00:09:04.160]  將會成為一個傳道人
[00:09:04.160 --> 00:09:08.320]  這個充滿律法主義的伯利賽人
[00:09:08.320 --> 00:09:11.120]  將會宣講神的恩典
[00:09:11.120 --> 00:09:13.120]  成為神的發言人
[00:09:13.120 --> 00:09:16.960]  他將會成為神的器皿
[00:09:16.960 --> 00:09:19.520]  來執行神的旨意
[00:09:19.520 --> 00:09:22.720]  扫羅得救之後
[00:09:22.720 --> 00:09:26.720]  我們知道他去了阿拉伯這個地方
[00:09:26.720 --> 00:09:28.720]  為什麼我會這樣說
[00:09:28.720 --> 00:09:31.520]  在加拉太書的一章十七節
[00:09:31.520 --> 00:09:35.120]  告訴我們扫羅去了阿拉伯
[00:09:35.120 --> 00:09:38.320]  我相信這件事在使徒行傳的
[00:09:38.320 --> 00:09:43.360]  九章二十二節和九章二十三節的中間
[00:09:43.360 --> 00:09:46.240]  當我們讀九章二十三節的時候
[00:09:46.240 --> 00:09:50.480]  我們見到經文說「過了好些日子」
[00:09:50.480 --> 00:09:53.760]  我們不知道究竟過了多少日子
[00:09:53.760 --> 00:09:56.000]  使徒行傳沒有告訴我們
[00:09:56.000 --> 00:09:59.520]  但是在加拉太書的一章十八節
[00:09:59.520 --> 00:10:03.360]  說保羅是經過三年之後
[00:10:03.360 --> 00:10:05.360]  回到耶路撒冷
[00:10:05.360 --> 00:10:09.120]  所以我們相信扫羅曾經得救之後
[00:10:09.120 --> 00:10:11.680]  三年去了阿拉伯
[00:10:11.680 --> 00:10:14.640]  他去阿拉伯做什麼
[00:10:14.640 --> 00:10:19.840]  我相信他是單獨與耶穌基督相處
[00:10:19.840 --> 00:10:23.680]  耶穌基督是要親自來教導扫羅
[00:10:23.680 --> 00:10:27.680]  在扫羅成為神的器皿之前
[00:10:27.680 --> 00:10:30.240]  他還有很多東西需要學習
[00:10:30.240 --> 00:10:33.600]  所以他在阿拉伯有三年的時候
[00:10:33.600 --> 00:10:36.400]  得到耶穌基督的教導
[00:10:36.400 --> 00:10:40.480]  有人說扫羅在阿拉伯的時候
[00:10:40.480 --> 00:10:42.880]  是上了西乃山
[00:10:42.880 --> 00:10:47.680]  西乃山就是神頒律法給摩西的地方
[00:10:47.680 --> 00:10:51.680]  如果他真的上了西乃山就很有意思
[00:10:51.680 --> 00:10:54.160]  因為他身為一個法利塞人
[00:10:54.160 --> 00:10:57.600]  他是帶著律法主義上山
[00:10:57.600 --> 00:10:59.600]  但是他下山的時候
[00:10:59.600 --> 00:11:01.600]  是帶著神的恩典
[00:11:01.600 --> 00:11:03.600]  他上山的時候
[00:11:03.600 --> 00:11:06.240]  他是一個猶太人的拉比
[00:11:06.240 --> 00:11:08.560]  他是熟讀摩西五經
[00:11:08.560 --> 00:11:12.080]  熟讀先知書和智慧書
[00:11:12.080 --> 00:11:14.080]  但是他下山的時候
[00:11:14.080 --> 00:11:18.240]  他已經可以開始寫新約的書信
[00:11:18.240 --> 00:11:23.600]  這個阿拉伯的行程對扫羅來說是很重要
[00:11:23.600 --> 00:11:25.600]  日後他說
[00:11:25.600 --> 00:11:29.440]  「我的知識不是從人領受的
[00:11:29.440 --> 00:11:32.160]  也不是人教導我的
[00:11:32.160 --> 00:11:36.160]  乃是從耶穌基督啟示來的」
[00:11:36.160 --> 00:11:40.240]  加拉太書的一章十節至二十四節
[00:11:40.240 --> 00:11:42.640]  他所學到的知識
[00:11:42.640 --> 00:11:45.520]  是直接由耶穌基督那裡來
[00:11:45.520 --> 00:11:49.200]  不是任何的使徒來教他
[00:11:49.200 --> 00:11:52.080]  因為當他與使徒見面的時候
[00:11:52.080 --> 00:11:55.040]  已經是他信主之後的三年
[00:11:55.040 --> 00:11:58.800]  去完阿拉伯回到耶路撒冷
[00:11:58.800 --> 00:12:03.520]  所以他的知識是直接由耶穌基督那裡來
[00:12:03.520 --> 00:12:09.840]  我們看到扫羅不單止是與主相遇
[00:12:09.840 --> 00:12:13.680]  他也是與亞拿利亞相遇
[00:12:13.680 --> 00:12:16.080]  我們每一個信徒
[00:12:16.080 --> 00:12:18.720]  都有人帶領我們信主
[00:12:18.720 --> 00:12:21.280]  不單止我們是與主相遇
[00:12:21.280 --> 00:12:24.800]  在《使徒行傳》的二十二章十二節
[00:12:24.800 --> 00:12:25.760]  告訴我們
[00:12:25.760 --> 00:12:29.280]  亞拿利亞是一個虔誠的基督徒
[00:12:29.280 --> 00:12:33.920]  當然他知道扫羅是怎樣的人
[00:12:33.920 --> 00:12:36.960]  扫羅曾經迫不得已教會
[00:12:36.960 --> 00:12:40.080]  使基督徒受監禁
[00:12:40.080 --> 00:12:42.240]  甚至殺害基督徒
[00:12:42.240 --> 00:12:48.000]  儘管亞拿利亞很想為主作供
[00:12:48.000 --> 00:12:52.480]  但他真的對扫羅有很大的保留
[00:12:52.480 --> 00:12:56.640]  當亞拿利亞被神差遣到扫羅那裡
[00:12:56.640 --> 00:13:00.800]  他看到扫羅正在禱告
[00:13:00.800 --> 00:13:05.920]  這給了他一針很強的強心針
[00:13:05.920 --> 00:13:08.000]  斯布真曾經說過
[00:13:08.000 --> 00:13:10.720]  他說禱告是聖靈在一個
[00:13:10.720 --> 00:13:15.040]  重新得救的人的心上的簽名
[00:13:15.040 --> 00:13:18.320]  所以當亞拿利亞看到扫羅在禱告
[00:13:18.320 --> 00:13:21.440]  給了他一個很大的強心針
[00:13:21.440 --> 00:13:24.480]  神也給扫羅一個意象
[00:13:24.480 --> 00:13:27.520]  說將會有一個叫做亞拿利亞的人
[00:13:27.520 --> 00:13:29.600]  來幫助自己
[00:13:29.600 --> 00:13:31.760]  亞拿利亞這個人的名字
[00:13:31.760 --> 00:13:35.280]  就是人詞的主的意思
[00:13:35.280 --> 00:13:38.240]  在《使徒行傳》的九章十五節
[00:13:38.240 --> 00:13:40.880]  給了我們一個概要
[00:13:40.880 --> 00:13:45.520]  說出了保羅將來的事公會是怎樣
[00:13:45.520 --> 00:13:48.560]  預言保羅將會在外邦人
[00:13:48.560 --> 00:13:51.040]  君王和以色列人的面前
[00:13:51.040 --> 00:13:53.280]  宣講神的命
[00:13:53.280 --> 00:13:57.520]  他將會為神受很多苦難
[00:13:57.520 --> 00:14:03.680]  但也會將榮耀大大歸給神
[00:14:03.680 --> 00:14:06.240]  在《使徒行傳》的一章八節
[00:14:06.240 --> 00:14:10.240]  告訴我們使徒將會為主作見證
[00:14:10.240 --> 00:14:11.840]  直到地極
[00:14:11.840 --> 00:14:13.840]  但沒有告訴我們
[00:14:13.840 --> 00:14:17.760]  福音將會傳到外邦人那裏
[00:14:17.760 --> 00:14:20.720]  在《使徒行傳》裏面三次提到
[00:14:20.720 --> 00:14:23.920]  福音將會傳到外邦人那裏
[00:14:23.920 --> 00:14:26.560]  今天的經文九章十五節
[00:14:26.560 --> 00:14:30.240]  《使徒行傳》的二十二章二十一節
[00:14:30.240 --> 00:14:32.320]  和二十六章十七節
[00:14:32.320 --> 00:14:36.480]  都是這樣告訴我們
[00:14:36.480 --> 00:14:40.080]  當亞拿利亞稱扫羅為兄弟
[00:14:40.080 --> 00:14:44.320]  我相信扫羅一定得到很大的安慰
[00:14:44.320 --> 00:14:47.760]  扫羅不單聽見亞拿利亞的聲音
[00:14:47.760 --> 00:14:51.920]  他還覺得亞拿利亞的手按在自己身上
[00:14:51.920 --> 00:14:53.040]  為甚麼
[00:14:53.040 --> 00:14:57.840]  因為他已經是三日三夜瞎了眼
[00:14:57.840 --> 00:14:59.840]  三日三夜他都沒有吃東西
[00:14:59.840 --> 00:15:02.640]  我相信他完全沒有胃口
[00:15:02.640 --> 00:15:06.000]  他不斷思想自己的信仰
[00:15:06.000 --> 00:15:10.720]  究竟他以前的信仰是對還是錯
[00:15:10.720 --> 00:15:14.000]  亞拿利亞就是靠著耶穌基督的
[00:15:14.000 --> 00:15:19.840]  明使到扫羅的眼睛能夠再次見到東西
[00:15:19.840 --> 00:15:22.880]  聖靈就充滿了扫羅
[00:15:22.880 --> 00:15:24.240]  他就受洗
[00:15:24.240 --> 00:15:27.120]  然後開始吃東西
[00:15:27.120 --> 00:15:32.640]  很可惜英文版本King James Version
[00:15:32.640 --> 00:15:35.840]  翻譯《使徒行傳》的二十二章十六節
[00:15:35.840 --> 00:15:37.440]  是翻譯錯了
[00:15:37.440 --> 00:15:42.960]  給人一個印象就是你要先受洗才能夠得救
[00:15:42.960 --> 00:15:46.560]  其實這是一個錯誤的理解
[00:15:46.560 --> 00:15:48.960]  扫羅的罪被赦免
[00:15:48.960 --> 00:15:52.560]  是因為他先求告神的名
[00:15:52.560 --> 00:15:55.040]  《使徒行傳》的二十二章十六節
[00:15:55.040 --> 00:15:59.520]  應該的翻譯是亞拿利亞對扫羅說
[00:15:59.520 --> 00:16:01.520]  「起來受洗」
[00:16:01.520 --> 00:16:06.400]  因為你求告神的名已經洗去了你的罪
[00:16:06.400 --> 00:16:08.320]  有沒有看到次序
[00:16:08.320 --> 00:16:12.960]  是先求告神的名洗去了他的罪
[00:16:12.960 --> 00:16:17.440]  然後亞拿利亞才說「起來受洗」
[00:16:17.440 --> 00:16:22.720]  希臘文的文法求告神的名是過去式
[00:16:22.720 --> 00:16:25.200]  所以在受洗之前
[00:16:25.200 --> 00:16:27.920]  扫羅已經是求告神的名
[00:16:27.920 --> 00:16:29.680]  他的罪被赦免
[00:16:29.680 --> 00:16:34.800]  以至亞拿利亞說「起來受洗」
[00:16:34.800 --> 00:16:39.440]  我們其實都應該學習亞拿利亞
[00:16:39.440 --> 00:16:42.160]  學習怎樣來服從神
[00:16:42.160 --> 00:16:45.680]  神叫亞拿利亞去幫扫羅
[00:16:45.680 --> 00:16:47.920]  其實扫羅在我們心目當中
[00:16:47.920 --> 00:16:50.960]  是一個不可能成為基督徒的人
[00:16:50.960 --> 00:16:54.480]  但神仍然叫他去幫扫羅
[00:16:54.480 --> 00:16:56.320]  現在來說
[00:16:56.320 --> 00:17:00.720]  基督徒只知道有保羅或扫羅這個人
[00:17:00.720 --> 00:17:03.760]  但不知道有亞拿利亞這個人
[00:17:03.760 --> 00:17:06.560]  很少人認識亞拿利亞
[00:17:06.560 --> 00:17:09.520]  很多出名的基督徒背後
[00:17:09.520 --> 00:17:15.760]  都有很多小為人知道的人來幫助他們
[00:17:15.760 --> 00:17:18.000]  神是公義的
[00:17:18.000 --> 00:17:22.160]  祂會記下每一個人的功勞
[00:17:22.160 --> 00:17:25.600]  最重要的不是我們自己是否出名
[00:17:25.600 --> 00:17:28.720]  最重要的是我們是否忠心
[00:17:28.720 --> 00:17:32.160]  我們是否一個服從神的人
[00:17:32.160 --> 00:17:34.960]  這個故事教我們
[00:17:34.960 --> 00:17:39.040]  我們不怕像亞拿利亞那樣服從神
[00:17:39.040 --> 00:17:41.680]  儘管神叫我們去幫助
[00:17:41.680 --> 00:17:44.160]  是一個不值得我們去幫助
[00:17:44.160 --> 00:17:47.600]  是一個可能是敵對基督教的人
[00:17:47.600 --> 00:17:51.440]  但當亞拿利亞真的去服從神的時候
[00:17:51.440 --> 00:17:54.480]  他發覺神是掌管一切
[00:17:54.480 --> 00:17:55.840]  當他服從的時候
[00:17:55.840 --> 00:17:59.360]  他見到神的旨意永遠是最好
[00:17:59.360 --> 00:18:02.480]  神的旨意永遠是最完美
[00:18:02.480 --> 00:18:04.880]  我們只需要服從神
[00:18:04.880 --> 00:18:09.360]  神叫我們做什麼我們去做就可以
[00:18:09.360 --> 00:18:12.960]  我們也從亞拿利亞的故事見到
[00:18:12.960 --> 00:18:16.080]  神完成祂旨意的手法
[00:18:16.080 --> 00:18:23.120]  不一定永遠都是要用超自然的神跡來完成
[00:18:23.120 --> 00:18:25.120]  在大瑪色的路上
[00:18:25.120 --> 00:18:31.440]  神是用光和聲音與塑羅相遇
[00:18:31.440 --> 00:18:35.120]  這就是超自然的神跡
[00:18:35.120 --> 00:18:40.720]  但神也能夠派亞拿利亞去拜訪塑羅
[00:18:40.720 --> 00:18:45.440]  這是每天都可能發生的日常普通事
[00:18:45.440 --> 00:18:49.360]  每天神都可以派一個弟兄或姊妹
[00:18:49.360 --> 00:18:52.960]  來傳講祂的話語
[00:18:52.960 --> 00:18:55.680]  這是每天都可能發生的事
[00:18:55.680 --> 00:19:00.560]  神可以用祂的手將塑羅推在地上
[00:19:00.560 --> 00:19:02.800]  這是超自然的神跡
[00:19:02.800 --> 00:19:07.840]  但神也可以透過亞拿利亞的手來安慰塑羅
[00:19:07.840 --> 00:19:11.760]  神可以直接在天上與塑羅說話
[00:19:11.760 --> 00:19:14.080]  這是超自然的神跡
[00:19:14.080 --> 00:19:20.000]  但神也能夠透過亞拿利亞的口來傳達祂的訊息
[00:19:20.000 --> 00:19:25.680]  所以我們見到神不一定永遠都是要用超自然的神跡
[00:19:25.680 --> 00:19:28.240]  祂可以用很普通的事
[00:19:28.240 --> 00:19:33.440]  日常會發生的事來行出祂的旨意
[00:19:33.440 --> 00:19:39.680]  我也說過神跡騎士在聖經裏面有一定的地位
[00:19:39.680 --> 00:19:45.280]  神跡騎士是用來印證聖經的神話語
[00:19:45.280 --> 00:19:49.920]  因為我們現在已經有了全部神的話語在我們手上
[00:19:49.920 --> 00:19:54.080]  我們不再需要有那麼多神跡騎士在這個世上
[00:19:54.080 --> 00:19:56.720]  你說難道沒有了神跡騎士嗎?
[00:19:56.720 --> 00:19:59.680]  不是 神是無所不能的
[00:19:59.680 --> 00:20:02.480]  神要做神跡騎士 祂照樣可以做
[00:20:02.480 --> 00:20:07.840]  但我只是說我們不再需要有神跡騎士來證明什麼
[00:20:07.840 --> 00:20:12.080]  因為我們已經有了全部神的話語在我們手上
[00:20:12.080 --> 00:20:19.360]  而今時今日 神很多時候是藉著每天會發生很普通的事
[00:20:19.360 --> 00:20:25.760]  來行出祂的事公 行出祂的旨意
[00:20:25.760 --> 00:20:32.400]  也讓我們看到一個神的僕人的事公的果效
[00:20:32.400 --> 00:20:36.880]  不是在乎於你的聽眾有多少人
[00:20:36.880 --> 00:20:42.640]  彼得每次的講道都有千千萬萬的人來聽
[00:20:42.640 --> 00:20:47.840]  安娜莉亞的對象只有一位
[00:20:47.840 --> 00:20:50.880]  彼得千千萬萬的人聽他的講道
[00:20:50.880 --> 00:20:52.640]  但聖經沒有告訴他們
[00:20:52.640 --> 00:20:57.600]  有任何人將來成為了神的器命 為神所用
[00:20:57.600 --> 00:21:02.480]  但安娜莉亞只是同一個人來傳達神的話語
[00:21:02.480 --> 00:21:09.920]  但這個人就成為了日後寫了13部新約書信的保羅
[00:21:09.920 --> 00:21:15.280]  我們也知道盧家醫生就是《使徒行傳》的作者
[00:21:15.280 --> 00:21:18.560]  也受到保羅很大的影響
[00:21:18.560 --> 00:21:21.920]  如果沒有保羅 可能也沒有盧家福音
[00:21:21.920 --> 00:21:24.960]  也可能沒有《使徒行傳》
[00:21:24.960 --> 00:21:29.680]  所以我們的事公的果效不在乎我們的聽眾
[00:21:29.680 --> 00:21:32.400]  我們的對象有多少人
[00:21:32.400 --> 00:21:36.160]  在1855年4月21日
[00:21:36.160 --> 00:21:39.360]  有一個叫做Edward Kimball的人
[00:21:39.360 --> 00:21:44.800]  在他的主日學帶領了一個小朋友來信主
[00:21:44.800 --> 00:21:47.920]  現在你問一下誰是Edward Kimball
[00:21:47.920 --> 00:21:51.120]  我想沒有人能夠知道他是誰
[00:21:51.120 --> 00:21:56.560]  但是被他帶領信主接受耶穌基督的那位小朋友
[00:21:56.560 --> 00:21:59.360]  很多基督徒都認識
[00:21:59.360 --> 00:22:03.680]  他就是Dwight Moody 慕迪牧師
[00:22:03.680 --> 00:22:06.400]  就是我很喜歡的那位牧師
[00:22:06.400 --> 00:22:10.640]  所以我們的事公的果效不在乎我們的對象
[00:22:10.640 --> 00:22:13.600]  不在乎我們的聽眾有多少
[00:22:13.600 --> 00:22:16.960]  在適合的時候 神帶領我們
[00:22:16.960 --> 00:22:19.360]  只要向一個人傳福音
