
[00:00:00.000 --> 00:00:02.000]  各位電影節的朋友們平安
[00:01:37.000 --> 00:01:40.000]  上帝賜福你們也賜福你們的家庭
[00:01:40.000 --> 00:01:44.000]  特別在今天上帝將快樂賜給你們的家
[00:01:44.000 --> 00:01:47.000]  我們稍後會有一點表達
[00:01:47.000 --> 00:01:50.000]  稍後大家就會知道是什麼
[00:01:50.000 --> 00:01:53.000]  我們今天在看聖經之前
[00:01:53.000 --> 00:01:55.000]  我們一起同心在祈禱
[00:01:55.000 --> 00:01:57.000]  我們在仰望著
[00:01:57.000 --> 00:02:00.000]  我們天上的父親我們感謝你
[00:02:00.000 --> 00:02:02.000]  主人你自己的愛
[00:02:02.000 --> 00:02:04.000]  你自己的關懷
[00:02:04.000 --> 00:02:07.000]  是超過我們所能夠想像
[00:02:07.000 --> 00:02:09.000]  主人你眷顧我們
[00:02:09.000 --> 00:02:11.000]  不過是塵土
[00:02:11.000 --> 00:02:13.000]  因此你愛我們
[00:02:13.000 --> 00:02:15.000]  以無條件的愛來愛我們
[00:02:15.000 --> 00:02:18.000]  主人你以父親的身份
[00:02:18.000 --> 00:02:21.000]  主人你都引領我們成長
[00:02:21.000 --> 00:02:23.000]  不斷的施憐憫
[00:02:23.000 --> 00:02:25.000]  接納我們的軟弱
[00:02:25.000 --> 00:02:29.000]  幫助我們能夠不斷的得著能力
[00:02:29.000 --> 00:02:31.000]  成為軟弱
[00:02:31.000 --> 00:02:34.000]  主人今天我們到你面前敬拜你
[00:02:34.000 --> 00:02:37.000]  主人你配得一切一切的尊榮
[00:02:37.000 --> 00:02:40.000]  因為你原本就是天上的上帝
[00:02:40.000 --> 00:02:43.000]  主人你配得一切
[00:02:43.000 --> 00:02:45.000]  你自己所創造的子民
[00:02:45.000 --> 00:02:47.000]  所拯救的子民
[00:02:47.000 --> 00:02:49.000]  向你全心的敬拜
[00:02:49.000 --> 00:02:52.000]  主人求你在我們當敬拜你的時候
[00:02:52.000 --> 00:02:54.000]  主人你閲納我們的感恩
[00:02:54.000 --> 00:02:55.000]  我們敬拜
[00:02:55.000 --> 00:02:57.000]  也引導我們的心
[00:02:57.000 --> 00:02:59.000]  更加能夠明白認識你
[00:02:59.000 --> 00:03:01.000]  讓我們在人生的路上
[00:03:01.000 --> 00:03:04.000]  更知道去按著你的心意
[00:03:04.000 --> 00:03:06.000]  來行事生活
[00:03:06.000 --> 00:03:09.000]  我們如今打開聖經讀你的說話
[00:03:09.000 --> 00:03:10.000]  求親愛的主
[00:03:10.000 --> 00:03:12.000]  你指教光照
[00:03:12.000 --> 00:03:15.000]  又幫助我們遵行
[00:03:15.000 --> 00:03:17.000]  我們感謝、仰望
[00:03:17.000 --> 00:03:19.000]  耶穌的聖名祈禱
[00:03:19.000 --> 00:03:24.000]  我們今天再思想聖經提多書的經文
[00:03:24.000 --> 00:03:28.000]  大家可以再翻開聖經提多書第一章
[00:03:28.000 --> 00:03:34.000]  我們所必所思想的真理和敬虔之間的關係
[00:03:34.000 --> 00:03:38.000]  或者我們可以首先這樣說
[00:03:38.000 --> 00:03:43.000]  當我們想到聖經裏面提到真理和敬虔的生活
[00:03:43.000 --> 00:03:46.000]  兩者之間有一個很基本的關係
[00:03:47.000 --> 00:03:49.000]  有純正的真理
[00:03:49.000 --> 00:03:53.000]  是必然會帶來有敬虔的生活
[00:03:53.000 --> 00:03:57.000]  但是如果有偏差了、錯誤了的道理
[00:03:57.000 --> 00:04:00.000]  是會帶來敗壞的生活
[00:04:00.000 --> 00:04:04.000]  不是因為你好像比別人敬虔一點
[00:04:04.000 --> 00:04:07.000]  所以你能夠做很多美善的事情
[00:04:07.000 --> 00:04:11.000]  不是,是因為神的道在你生命當中
[00:04:11.000 --> 00:04:13.000]  神的道同時帶著能力
[00:04:13.000 --> 00:04:17.000]  叫你能夠明白、叫你能夠得著能力
[00:04:17.000 --> 00:04:21.000]  去行善的事、去過敬虔的生活
[00:04:21.000 --> 00:04:24.000]  但你發覺我們一路讀聖經的時候
[00:04:24.000 --> 00:04:26.000]  你發覺聖經不斷提醒
[00:04:26.000 --> 00:04:30.000]  在末世的日子、主耶穌再活的日子裏面
[00:04:30.000 --> 00:04:32.000]  有一種情況出現
[00:04:32.000 --> 00:04:35.000]  就是我們之前讀提摩太后書前書所說
[00:04:35.000 --> 00:04:37.000]  聖經說在末世的時候
[00:04:37.000 --> 00:04:41.000]  必有很多人厭煩純正的道理
[00:04:41.000 --> 00:04:46.000]  他們不歡喜,純正嗎?更加不歡喜
[00:04:46.000 --> 00:04:51.000]  反而是隨從自己的情慾增添一些師父
[00:04:51.000 --> 00:04:54.000]  適合我聽的、滿足了我的情望的
[00:04:54.000 --> 00:04:58.000]  那些就做我師父,我就聽他的教導
[00:04:58.000 --> 00:05:00.000]  在這種情況你會明白
[00:05:00.000 --> 00:05:02.000]  為何在聖經裏面提及到有很多人
[00:05:02.000 --> 00:05:05.000]  他們可能有機會學習真道
[00:05:05.000 --> 00:05:09.000]  但聖經就說他們被私慾誘惑了常常學習
[00:05:09.000 --> 00:05:13.000]  但終究不能明白真道
[00:05:13.000 --> 00:05:16.000]  所以你會發覺聖經裏面提及到
[00:05:16.000 --> 00:05:19.000]  真理和行為之間緊扣著
[00:05:19.000 --> 00:05:21.000]  當你領受了真理之後
[00:05:21.000 --> 00:05:23.000]  你走出來的時候
[00:05:23.000 --> 00:05:27.000]  就會幫你進一步進深明白真理
[00:05:27.000 --> 00:05:30.000]  而當你在真理裏面走出來的時候
[00:05:30.000 --> 00:05:34.000]  你發覺你才能夠在這個時代裏面
[00:05:34.000 --> 00:05:35.000]  能夠站得穩
[00:05:35.000 --> 00:05:39.000]  可以分辨清楚甚麼是純正的道
[00:05:39.000 --> 00:05:42.000]  甚麼是偏差了的道
[00:05:42.000 --> 00:05:45.000]  因此當我們今天讀這段聖經的時候
[00:05:45.000 --> 00:05:47.000]  我們留心聖經裏面如何勉勵我們
[00:05:47.000 --> 00:05:50.000]  認真地去認識神的話
[00:05:50.000 --> 00:05:52.000]  亦都要很警覺著
[00:05:52.000 --> 00:05:56.000]  讓神的道可以成為我們的生活
[00:05:56.000 --> 00:06:01.000]  能夠活出那種真實的、一種健全的生活
[00:06:01.000 --> 00:06:04.000]  大家先看回聖經在第一章
[00:06:04.000 --> 00:06:09.000]  我們嘗試從三方面簡單地讀這段經文
[00:06:09.000 --> 00:06:11.000]  在第一章開始的時候
[00:06:11.000 --> 00:06:16.000]  就會提到同樣在說真理和健全之間的關係
[00:06:16.000 --> 00:06:20.000]  而聖經特別用一個表達
[00:06:20.000 --> 00:06:22.000]  就是永生的盼望
[00:06:22.000 --> 00:06:26.000]  來講述真理的核心重點
[00:06:26.000 --> 00:06:29.000]  大家先看第一章第一節
[00:06:29.000 --> 00:06:34.000]  「神的僕人,耶穌基督的使徒保羅」
[00:06:34.000 --> 00:06:35.000]  然後括著
[00:06:35.000 --> 00:06:38.000]  「這是為著神選民的信心
[00:06:38.000 --> 00:06:42.000]  和合乎健全真理的知識」
[00:06:42.000 --> 00:06:44.000]  保羅提到他自己的身份
[00:06:44.000 --> 00:06:47.000]  是神自己的僕人
[00:06:47.000 --> 00:06:49.000]  亦都是耶穌基督的使徒
[00:06:49.000 --> 00:06:51.000]  然後括著解釋
[00:06:51.000 --> 00:06:53.000]  作為神的使徒
[00:06:53.000 --> 00:06:57.000]  他有一個特別的使命和目的
[00:06:57.000 --> 00:07:00.000]  然後第一節下和第三節
[00:07:00.000 --> 00:07:03.000]  就一直在說他的使命是什麼
[00:07:03.000 --> 00:07:04.000]  第一
[00:07:04.000 --> 00:07:07.000]  他說是為了建立選民的信心
[00:07:07.000 --> 00:07:10.000]  這個信心可以翻譯為信仰
[00:07:10.000 --> 00:07:14.000]  為了基督能夠有一種堅定的信仰
[00:07:14.000 --> 00:07:17.000]  他是付上代價
[00:07:17.000 --> 00:07:21.000]  亦都讓選民可以領受真理的知識
[00:07:21.000 --> 00:07:25.000]  神設立了很多教會的領袖
[00:07:25.000 --> 00:07:26.000]  有一個很重要的目的
[00:07:26.000 --> 00:07:30.000]  就是要幫助弟兄姊妹在真理上成長
[00:07:30.000 --> 00:07:31.000]  弟兄姊妹領受了救恩
[00:07:31.000 --> 00:07:32.000]  你都知道
[00:07:32.000 --> 00:07:35.000]  你不要讓自己停滯
[00:07:35.000 --> 00:07:37.000]  聖經免禮我們
[00:07:37.000 --> 00:07:42.000]  就要在耶穌基督的恩典和真理上成長
[00:07:42.000 --> 00:07:43.000]  你不要讓自己停滯
[00:07:43.000 --> 00:07:46.000]  你不斷追求成長
[00:07:46.000 --> 00:07:48.000]  更加認識神
[00:07:48.000 --> 00:07:52.000]  更加能夠行出神自己給你的道
[00:07:52.000 --> 00:07:55.000]  這亦都是教會一個重要的目的
[00:07:55.000 --> 00:07:58.000]  是幫助弟兄姊妹建立信心
[00:07:58.000 --> 00:08:02.000]  和可以認識領受真理的知識
[00:08:02.000 --> 00:08:03.000]  這裡所提的知識
[00:08:03.000 --> 00:08:05.000]  你特別留意到聖經所說
[00:08:05.000 --> 00:08:09.000]  「和那甚麼真理知識」
[00:08:09.000 --> 00:08:11.000]  是合乎敬虔的
[00:08:11.000 --> 00:08:14.000]  或者說是關乎敬虔的
[00:08:14.000 --> 00:08:19.000]  真理的知識是帶來了敬虔的生活
[00:08:19.000 --> 00:08:22.000]  你亦都可以換一個角度去看
[00:08:22.000 --> 00:08:25.000]  如果你有一種敬虔的生活
[00:08:25.000 --> 00:08:32.000]  亦都可以表明你真的能夠領受純正的真道
[00:08:32.000 --> 00:08:34.000]  因為偏差的真道
[00:08:34.000 --> 00:08:38.000]  往往你見到是引發了很多敗壞的行為
[00:08:38.000 --> 00:08:40.000]  正如剛才所提及的事情
[00:08:40.000 --> 00:08:41.000]  所以你發覺
[00:08:41.000 --> 00:08:43.000]  德靖所說的真理的知識
[00:08:43.000 --> 00:08:46.000]  不是單單說頭腦上的一種知識
[00:08:46.000 --> 00:08:48.000]  更加說這種認識
[00:08:48.000 --> 00:08:51.000]  是帶來了敬畏神的生活行為
[00:08:51.000 --> 00:08:53.000]  或者說是一種能力
[00:08:53.000 --> 00:08:58.000]  叫你能夠行出神自己的道
[00:08:58.000 --> 00:09:01.000]  當然過程中已經特別提及信心
[00:09:01.000 --> 00:09:04.000]  你朋友信心去接受了真理
[00:09:04.000 --> 00:09:07.000]  又委身在真理裏面
[00:09:07.000 --> 00:09:10.000]  因此就產生了敬虔
[00:09:10.000 --> 00:09:14.000]  我最近想起一位弟兄
[00:09:14.000 --> 00:09:16.000]  很多年前他跟我分享一件事情
[00:09:16.000 --> 00:09:18.000]  就是一位少年的弟兄
[00:09:18.000 --> 00:09:20.000]  但是我很欣賞他所做的
[00:09:20.000 --> 00:09:21.000]  他告訴我
[00:09:21.000 --> 00:09:24.000]  他很感謝上帝給他讀書都很好
[00:09:24.000 --> 00:09:26.000]  成績都不錯
[00:09:26.000 --> 00:09:29.000]  因此很多同學很喜歡問他功課
[00:09:29.000 --> 00:09:31.000]  這條數怎麼做?
[00:09:31.000 --> 00:09:33.000]  這條數怎麼答?
[00:09:33.000 --> 00:09:35.000]  最初他覺得有點煩
[00:09:35.000 --> 00:09:37.000]  這麼多人麻煩他
[00:09:37.000 --> 00:09:40.000]  但是慢慢他心裏面突然間有種體會
[00:09:40.000 --> 00:09:42.000]  不要緊,我盡量幫他們
[00:09:42.000 --> 00:09:43.000]  為什麼?
[00:09:43.000 --> 00:09:45.000]  因為他說他突然間想回
[00:09:45.000 --> 00:09:46.000]  他讀聖經的時候
[00:09:46.000 --> 00:09:48.000]  聖經清楚告訴他
[00:09:48.000 --> 00:09:53.000]  師比獸更為有福
[00:09:53.000 --> 00:09:57.000]  他就說我相信神的話是真的
[00:09:57.000 --> 00:10:00.000]  所以我猜當我去幫助別人的時候
[00:10:00.000 --> 00:10:02.000]  好像少了自己的時間
[00:10:02.000 --> 00:10:05.000]  但我猜我一定會更加蒙福
[00:10:05.000 --> 00:10:09.000]  所以他繼續關心他身邊的同學
[00:10:09.000 --> 00:10:12.000]  但是就發覺上帝繼續賜福他
[00:10:12.000 --> 00:10:14.000]  他成績繼續很好
[00:10:14.000 --> 00:10:17.000]  不因為這樣就有這樣的虧損
[00:10:17.000 --> 00:10:22.000]  一個人當他真的相信神的話的應許
[00:10:22.000 --> 00:10:24.000]  他會去走出來
[00:10:24.000 --> 00:10:26.000]  而在走的過程當中
[00:10:26.000 --> 00:10:30.000]  他就進入那種神給他的敬虔裏面
[00:10:30.000 --> 00:10:35.000]  因為聖經裏面不斷提及一個合乎敬虔的真理的知識
[00:10:35.000 --> 00:10:37.000]  是極其的重要
[00:10:37.000 --> 00:10:39.000]  然後聖經再說
[00:10:39.000 --> 00:10:42.000]  這種真理的知識是有一個根據的
[00:10:42.000 --> 00:10:44.000]  大家再讀下去第二節
[00:10:44.000 --> 00:10:47.000]  聖經就說
[00:10:47.000 --> 00:10:50.000]  這都是根據永生的盼望
[00:10:50.000 --> 00:10:56.000]  這永生就是沒有方言的神在萬世以前所應許的
[00:10:56.000 --> 00:10:59.000]  聖經所提及的這個真理
[00:10:59.000 --> 00:11:03.000]  用一句說話來講就是永生的盼望
[00:11:03.000 --> 00:11:05.000]  在福音裏面我們知道
[00:11:05.000 --> 00:11:08.000]  聖經提及有一位無方言的上帝
[00:11:08.000 --> 00:11:11.000]  意味著這位上帝所說的話
[00:11:11.000 --> 00:11:14.000]  是絕對可靠的
[00:11:14.000 --> 00:11:16.000]  在他裏面沒有任何的方言
[00:11:16.000 --> 00:11:18.000]  如果待會你讀到聖經下體所說的
[00:11:18.000 --> 00:11:21.000]  這個克里島人有一個特徵
[00:11:21.000 --> 00:11:24.000]  就是他們常說方言
[00:11:24.000 --> 00:11:27.000]  但這位上帝是沒有方言的
[00:11:27.000 --> 00:11:30.000]  他所說的事情是絕對真實的
[00:11:30.000 --> 00:11:32.000]  而且他在萬世以前
[00:11:32.000 --> 00:11:36.000]  在永恆當中他已經確定了他的應許
[00:11:36.000 --> 00:11:38.000]  凡是信靠他的人
[00:11:38.000 --> 00:11:41.000]  要得到永生
[00:11:41.000 --> 00:11:43.000]  兄弟姐妹
[00:11:43.000 --> 00:11:47.000]  可能你或常常在教會裏聽到有關於永生的道理
[00:11:47.000 --> 00:11:54.000]  但你要去常常去體會去感受那種寶貴
[00:11:54.000 --> 00:11:58.000]  能夠有永遠的生命
[00:11:58.000 --> 00:12:02.000]  絕對是一件奇妙的事情
[00:12:02.000 --> 00:12:04.000]  絕對是一件神蹟的事情
[00:12:04.000 --> 00:12:05.000]  而聖經就是這樣
[00:12:05.000 --> 00:12:07.000]  應許凡是信靠主的人
[00:12:07.000 --> 00:12:10.000]  神將永生賜給你
[00:12:10.000 --> 00:12:16.000]  但今天你可能會聽到有不同的對聖經的詮釋
[00:12:16.000 --> 00:12:21.000]  告訴你聖經裏面有太多太多的神蹟
[00:12:21.000 --> 00:12:23.000]  甚至說這些是神話
[00:12:23.000 --> 00:12:28.000]  因此我們要留心將聖經重新詮釋
[00:12:28.000 --> 00:12:30.000]  將這些神話去除
[00:12:30.000 --> 00:12:36.000]  用所謂去神話化的方法去解釋聖經
[00:12:36.000 --> 00:12:39.000]  他們不相信有永生
[00:12:39.000 --> 00:12:41.000]  正如我們曾經讀過的
[00:12:41.000 --> 00:12:44.000]  聖經在《提摩太后書》第二章提及
[00:12:44.000 --> 00:12:48.000]  有人覺得復活的事情已經過去了
[00:12:48.000 --> 00:12:52.000]  但你何時真的知道你有這種生命的盼望
[00:12:52.000 --> 00:12:54.000]  你有這種真理的知識
[00:12:54.000 --> 00:12:59.000]  你的生活會絕然或截然不同
[00:12:59.000 --> 00:13:01.000]  我曾經提過
[00:13:01.000 --> 00:13:03.000]  佩妮先生曾經說過
[00:13:03.000 --> 00:13:06.000]  如果你有機會上天堂
[00:13:06.000 --> 00:13:07.000]  一分鐘而已
[00:13:07.000 --> 00:13:09.000]  不需要很長
[00:13:09.000 --> 00:13:11.000]  而當你下來的時候
[00:13:11.000 --> 00:13:16.000]  你會發覺你對整個人生的態度完全改觀
[00:13:16.000 --> 00:13:21.000]  因為你深刻地知道有永恆
[00:13:21.000 --> 00:13:25.000]  因此你知道哪些事情有真正的價值
[00:13:25.000 --> 00:13:26.000]  哪些事情算了
[00:13:26.000 --> 00:13:28.000]  遲些會沒有用
[00:13:28.000 --> 00:13:30.000]  遲些會沒有價值
[00:13:30.000 --> 00:13:34.000]  哪些事情是值得你去投資你的精神力量
[00:13:34.000 --> 00:13:36.000]  哪些事情不值得
[00:13:36.000 --> 00:13:39.000]  你的生活立即產生了一種變化
[00:13:39.000 --> 00:13:44.000]  因為你相信有真正的永恆
[00:13:44.000 --> 00:13:48.000]  我剛才提到我兒子生了一個小孩子
[00:13:48.000 --> 00:13:50.000]  我記得當他們
[00:13:50.000 --> 00:13:53.000]  當媳婦懷孕的過程中
[00:13:53.000 --> 00:13:56.000]  他們已經開始有很多準備
[00:13:56.000 --> 00:14:01.000]  買床和很多衣服給小孩
[00:14:01.000 --> 00:14:05.000]  然後媳婦本身要很小心自己的身體
[00:14:05.000 --> 00:14:07.000]  要留意自己的飲食
[00:14:07.000 --> 00:14:09.000]  要有些營養的食物
[00:14:09.000 --> 00:14:11.000]  能夠讓孩子健康地成長
[00:14:11.000 --> 00:14:13.000]  甚至可能要留心
[00:14:13.000 --> 00:14:17.000]  保持自己的情緒穩定
[00:14:17.000 --> 00:14:19.000]  不要經常發脾氣
[00:14:19.000 --> 00:14:21.000]  不然會影響胎兒
[00:14:23.000 --> 00:14:27.000]  當一個人發覺自己有「人」的時候
[00:14:27.000 --> 00:14:32.000]  但他說:不是的,沒事,是我胖了
[00:14:32.000 --> 00:14:36.000]  他可能不會做任何的準備
[00:14:36.000 --> 00:14:38.000]  也覺得沒有需要
[00:14:38.000 --> 00:14:41.000]  但當他沒有任何的準備的時候
[00:14:41.000 --> 00:14:44.000]  孩子出生的時候會是災難
[00:14:44.000 --> 00:14:47.000]  我的意思是說
[00:14:47.000 --> 00:14:51.000]  如果你真的相信神給你的真道
[00:14:51.000 --> 00:14:53.000]  給你的應許
[00:14:53.000 --> 00:14:55.000]  你今天不會像今天那樣
[00:14:55.000 --> 00:14:57.000]  你會準備的
[00:14:57.000 --> 00:15:01.000]  你會知道你要面對那位審判人的上帝
[00:15:01.000 --> 00:15:05.000]  你會知道上帝有很多恩典、應許給你
[00:15:05.000 --> 00:15:09.000]  所以你今天來幫助自己離開罪惡
[00:15:09.000 --> 00:15:12.000]  向著光明一路走
[00:15:12.000 --> 00:15:16.000]  以致你能夠得到神給你的應許和恩典
[00:15:16.000 --> 00:15:18.000]  你會準備的
[00:15:18.000 --> 00:15:21.000]  你會為將來作準備
[00:15:21.000 --> 00:15:23.000]  這段你發覺聖地美利講述到
[00:15:23.000 --> 00:15:25.000]  頂智慧當你領受真道的時候
[00:15:25.000 --> 00:15:27.000]  不單止你明白了
[00:15:27.000 --> 00:15:29.000]  你幫自己去真的相信
[00:15:29.000 --> 00:15:32.000]  而且能夠按照真理走出來
[00:15:32.000 --> 00:15:39.000]  你才可以領受神給你的最終的恩典和應許
[00:15:39.000 --> 00:15:42.000]  所以聖地美利一直提及一件事情
[00:15:42.000 --> 00:15:44.000]  神的教會有一個目的
[00:15:44.000 --> 00:15:47.000]  是讓選民的信心和敬虔真理的知識
[00:15:47.000 --> 00:15:49.000]  能夠可以一路建立
[00:15:49.000 --> 00:15:52.000]  而你和我只需要這樣來到一路追求
[00:15:52.000 --> 00:15:55.000]  以致能夠得著
[00:15:55.000 --> 00:15:57.000]  我們再讀下去
[00:15:57.000 --> 00:15:59.000]  在聖地美利講述一件事情
[00:15:59.000 --> 00:16:02.000]  就是教會有一個很重要的職份
[00:16:02.000 --> 00:16:05.000]  就是去教導純正的真理
[00:16:05.000 --> 00:16:08.000]  在下面第一章第五節
[00:16:08.000 --> 00:16:10.000]  保羅勸告提多書
[00:16:10.000 --> 00:16:15.000]  寫給提多書的提多書
[00:16:15.000 --> 00:16:19.000]  告訴他你去到克里島的時候
[00:16:19.000 --> 00:16:24.000]  是要你辦好沒有辦完的事
[00:16:24.000 --> 00:16:29.000]  並且照我所吩咐的在各城設立長老
[00:16:29.000 --> 00:16:31.000]  保羅提醒提多
[00:16:31.000 --> 00:16:33.000]  你繼續完成那些重要的事情
[00:16:33.000 --> 00:16:35.000]  這裡含有一個標準的意思
[00:16:35.000 --> 00:16:38.000]  也說的是按照真理的標準
[00:16:38.000 --> 00:16:44.000]  你去訂定教會的不同方向和做事的原則
[00:16:44.000 --> 00:16:47.000]  並且更加重要的就是設立長老
[00:16:47.000 --> 00:16:48.000]  但是設立長老
[00:16:48.000 --> 00:16:49.000]  下面你看的時候
[00:16:49.000 --> 00:16:51.000]  一個更重要的原因就是
[00:16:51.000 --> 00:16:56.000]  讓有人在教會裏面能夠可以教導真理
[00:16:56.000 --> 00:17:00.000]  他本身也可以行出真理
[00:17:00.000 --> 00:17:04.000]  所以下面就講出這些長老
[00:17:04.000 --> 00:17:09.000]  他們有什麼應有的條件和對他們的要求
[00:17:09.000 --> 00:17:15.000]  在教會裏面最重要的領袖要發揮的作用
[00:17:15.000 --> 00:17:19.000]  不一定是策劃組織或其他的發展
[00:17:19.000 --> 00:17:21.000]  最重要的是有領袖
[00:17:21.000 --> 00:17:25.000]  能夠在教會裏面去教導真理
[00:17:25.000 --> 00:17:28.000]  幫助我們去分辨是非
[00:17:28.000 --> 00:17:33.000]  這是教會有的一個重要的使命
[00:17:33.000 --> 00:17:34.000]  而在過程當中
[00:17:34.000 --> 00:17:40.000]  或者你說那可能留給那些領袖來負責
[00:17:40.000 --> 00:17:42.000]  但是在這次我們再看的時候
[00:17:42.000 --> 00:17:46.000]  其實正在同時面臨我們如此的追求
[00:17:46.000 --> 00:17:49.000]  我想大家或者這個時候你幫我揭一揭前面
[00:17:49.000 --> 00:17:51.000]  提摩泰前書
[00:17:51.000 --> 00:17:57.000]  我們曾經讀過的提摩泰前書第三章
[00:17:57.000 --> 00:18:01.000]  在第三章的第一節
[00:18:01.000 --> 00:18:05.000]  聖經就說如果有人渴慕監督的職份
[00:18:05.000 --> 00:18:11.000]  監督是和長老這個名詞是可以互換的
[00:18:11.000 --> 00:18:13.000]  同樣在說這個職份
[00:18:13.000 --> 00:18:17.000]  他就是愛慕善功
[00:18:17.000 --> 00:18:19.000]  保羅勸告我們
[00:18:19.000 --> 00:18:24.000]  我們可以來渴慕能夠去教導別人真理
[00:18:24.000 --> 00:18:27.000]  或者說渴慕自己能夠行出真理
[00:18:27.000 --> 00:18:31.000]  以至生命產生那種教導影響的作用
[00:18:31.000 --> 00:18:32.000]  但是聖經就說
[00:18:32.000 --> 00:18:34.000]  何時你這樣渴慕的時候
[00:18:34.000 --> 00:18:37.000]  你就是愛慕善功
[00:18:37.000 --> 00:18:42.000]  這裡是說愛慕一種尊貴的工作
[00:18:42.000 --> 00:18:46.000]  是你心裏面很想能夠領受一份尊貴
[00:18:46.000 --> 00:18:49.000]  當然這裡所說不是說我要做一個領袖
[00:18:49.000 --> 00:18:52.000]  所以我有一種很驕傲的追求
[00:18:52.000 --> 00:18:57.000]  不是,是說人願意去樂意去毀身去做神的工作
[00:18:57.000 --> 00:19:01.000]  這個是你和我可以去尋求的
[00:19:01.000 --> 00:19:02.000]  也是保羅說
[00:19:02.000 --> 00:19:04.000]  如果你這樣做的時候
[00:19:04.000 --> 00:19:07.000]  你就是在羨慕善功
[00:19:07.000 --> 00:19:10.000]  另一絕經文,那裡有不多前書十四章
[00:19:10.000 --> 00:19:11.000]  大家不用翻了
[00:19:11.000 --> 00:19:12.000]  在聖經裏面提到一件事情
[00:19:12.000 --> 00:19:14.000]  提醒弟兄姊妹
[00:19:14.000 --> 00:19:18.000]  你們要去切務屬靈的恩賜
[00:19:18.000 --> 00:19:21.000]  去尋求不同的恩賜
[00:19:21.000 --> 00:19:24.000]  來服侍你的弟兄姊妹
[00:19:24.000 --> 00:19:26.000]  去切務去尋求
[00:19:26.000 --> 00:19:28.000]  但其中更要切務的
[00:19:28.000 --> 00:19:33.000]  聖經就說要多得造就教會的恩賜
[00:19:33.000 --> 00:19:37.000]  其中是作港道的服侍
[00:19:37.000 --> 00:19:43.000]  這裡所說不一定是港台上的公開的港道
[00:19:43.000 --> 00:19:49.000]  同樣是說你怎樣運用聖經來幫助別人明白神
[00:19:49.000 --> 00:19:53.000]  去切務能夠造就別人
[00:19:53.000 --> 00:19:57.000]  弟兄姊妹這裡所提的不單單是講一些長老
[00:19:57.000 --> 00:19:58.000]  一些牧者
[00:19:58.000 --> 00:20:01.000]  一些教導聖經牧養人的人
[00:20:01.000 --> 00:20:03.000]  同樣是說所有弟兄姊妹
[00:20:03.000 --> 00:20:07.000]  順便是我們去羨慕善功
[00:20:07.000 --> 00:20:13.000]  去渴望能夠如此去幫助別人在神裏面成長
[00:20:13.000 --> 00:20:16.000]  因此當你看到一個吩咐的時候
[00:20:16.000 --> 00:20:19.000]  你就明白為何保羅再說
[00:20:19.000 --> 00:20:22.000]  他說這些長老要首先留心的
[00:20:22.000 --> 00:20:29.000]  不是說他要怎樣專注認識聖經就足夠
[00:20:29.000 --> 00:20:33.000]  更加需要在生活上活出那種真道
