
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 主佬平安
[00:04:21.000 --> 00:04:24.000]  所以開場白很清楚講
[00:04:24.000 --> 00:04:27.000]  你面對戰爭
[00:04:27.000 --> 00:04:32.000]  你見到仇敵的馬匹、車輛
[00:04:32.000 --> 00:04:36.000]  和他們有比你多的人民
[00:04:36.000 --> 00:04:41.000]  戰爭迫在眼前
[00:04:41.000 --> 00:04:44.000]  這裏就說你不用怕
[00:04:44.000 --> 00:04:48.000]  你們上去上陣的時候
[00:04:48.000 --> 00:04:52.000]  第二節就提到祭司
[00:04:52.000 --> 00:04:56.000]  就要來到百姓面前宣告
[00:04:56.000 --> 00:04:59.000]  以色列人 你們當聽
[00:04:59.000 --> 00:05:03.000]  今日你們將要與仇敵爭戰
[00:05:03.000 --> 00:05:09.000]  不要膽怯 不要懼怕戰驚
[00:05:09.000 --> 00:05:14.000]  也不要因他們驚恐
[00:05:14.000 --> 00:05:18.000]  一連吩咐了好幾個不要
[00:05:18.000 --> 00:05:24.000]  都是環繞著不用怕這個焦點
[00:05:24.000 --> 00:05:25.000]  為甚麼呢?第四節
[00:05:25.000 --> 00:05:29.000]  因為耶和華你們的神與你們同去
[00:05:29.000 --> 00:05:35.000]  為你們爭戰 拯救你們
[00:05:35.000 --> 00:05:38.000]  講完了 出去沒有?
[00:05:38.000 --> 00:05:45.000]  還沒有 如果我們要很小心的去讀清楚
[00:05:45.000 --> 00:05:52.000]  新面記第20章的第二個段落
[00:05:52.000 --> 00:05:54.000]  是接續下去
[00:05:54.000 --> 00:05:58.000]  祭司出來在百姓面前宣告
[00:05:58.000 --> 00:06:01.000]  不要懼怕之後
[00:06:01.000 --> 00:06:04.000]  第五節到第九節
[00:06:04.000 --> 00:06:06.000]  第二個段落就說
[00:06:06.000 --> 00:06:12.000]  官長也要對百姓宣告
[00:06:12.000 --> 00:06:17.000]  他們出來又是在加強不要懼怕的訊息
[00:06:17.000 --> 00:06:19.000]  是不是?不是
[00:06:19.000 --> 00:06:21.000]  我們要讀聖經了
[00:06:21.000 --> 00:06:26.000]  經文說官長提出有三類的人
[00:06:26.000 --> 00:06:31.000]  他們可以回家去
[00:06:31.000 --> 00:06:33.000]  我們不詳細討論了
[00:06:33.000 --> 00:06:35.000]  因為這個不是重點
[00:06:35.000 --> 00:06:38.000]  第一類的人建造了房屋
[00:06:38.000 --> 00:06:40.000]  未曾奉獻
[00:06:40.000 --> 00:06:43.000]  第二類的人栽種葡萄園
[00:06:43.000 --> 00:06:46.000]  未曾有收成
[00:06:46.000 --> 00:06:53.000]  第三 聘定了妻尚未迎娶
[00:06:53.000 --> 00:06:57.000]  這裏很明顯擔心、懼怕
[00:06:57.000 --> 00:07:01.000]  就是恐怕他陣亡
[00:07:01.000 --> 00:07:03.000]  重複了三次
[00:07:03.000 --> 00:07:06.000]  不是在一個童話世界
[00:07:06.000 --> 00:07:08.000]  以色列人出去打仗
[00:07:08.000 --> 00:07:10.000]  個個都槍不入
[00:07:10.000 --> 00:07:11.000]  是會死的
[00:07:11.000 --> 00:07:14.000]  恐怕有這樣的事情
[00:07:14.000 --> 00:07:16.000]  這個主題出來
[00:07:16.000 --> 00:07:17.000]  不止這樣
[00:07:17.000 --> 00:07:20.000]  如果你讀到第八節
[00:07:20.000 --> 00:07:22.000]  這三類的人
[00:07:22.000 --> 00:07:26.000]  他們就可以理直氣壯
[00:07:26.000 --> 00:07:28.000]  拿出證據
[00:07:28.000 --> 00:07:30.000]  就可以離開
[00:07:30.000 --> 00:07:33.000]  參與這場戰爭
[00:07:33.000 --> 00:07:35.000]  恐怕他陣亡
[00:07:35.000 --> 00:07:36.000]  但最後呢?
[00:07:36.000 --> 00:07:38.000]  第八節
[00:07:38.000 --> 00:07:44.000]  這句話官長又要對百姓宣告
[00:07:44.000 --> 00:07:48.000]  這次最後的宣告就很奇怪
[00:07:48.000 --> 00:07:50.000]  官長說甚麼?
[00:07:50.000 --> 00:07:53.000]  誰懼怕膽怯
[00:07:53.000 --> 00:07:55.000]  他可以回家去
[00:07:55.000 --> 00:07:57.000]  誰怕?
[00:07:57.000 --> 00:08:02.000]  不是剛剛說了不要怕嗎?
[00:08:02.000 --> 00:08:06.000]  如果真的還有人懼怕
[00:08:06.000 --> 00:08:09.000]  他可以離開
[00:08:09.000 --> 00:08:17.000]  經文沒有逃避到這個懼怕的事實
[00:08:17.000 --> 00:08:23.000]  事實上如果所有的人都走了呢?
[00:08:23.000 --> 00:08:26.000]  那怎樣打仗?
[00:08:26.000 --> 00:08:29.000]  官長這個宣布
[00:08:29.000 --> 00:08:32.000]  在戰爭逼近的時候
[00:08:32.000 --> 00:08:37.000]  最後可以容許每一個以色列人
[00:08:37.000 --> 00:08:41.000]  只要他誠實肯承認他害怕
[00:08:41.000 --> 00:08:44.000]  不需要證明他蓋了房子
[00:08:44.000 --> 00:08:45.000]  有葡萄園
[00:08:45.000 --> 00:08:49.000]  還是聘了尚未凝娶的妻子
[00:08:49.000 --> 00:08:53.000]  他都可以回家去
[00:08:53.000 --> 00:09:00.000]  這是頭兩個段落的教導
[00:09:00.000 --> 00:09:06.000]  即是說有一個可能出現的後果
[00:09:06.000 --> 00:09:11.000]  就是百姓一哄而散
[00:09:11.000 --> 00:09:16.000]  沒有人夠膽上去打這場仗
[00:09:16.000 --> 00:09:19.000]  無論是為甚麼原因都好
[00:09:19.000 --> 00:09:21.000]  你只要肯承認你怕
[00:09:21.000 --> 00:09:22.000]  你就可以回去
[00:09:22.000 --> 00:09:24.000]  沒有後果
[00:09:24.000 --> 00:09:26.000]  沒有說這麼壞
[00:09:26.000 --> 00:09:28.000]  沒有說不信上帝
[00:09:28.000 --> 00:09:29.000]  不是
[00:09:29.000 --> 00:09:30.000]  祭司剛剛說完
[00:09:30.000 --> 00:09:34.000]  官長再出來說清楚之後
[00:09:34.000 --> 00:09:37.000]  宣告完了第九節
[00:09:37.000 --> 00:09:43.000]  然後才率領大家上陣打仗
[00:09:43.000 --> 00:09:45.000]  可以一個人都沒有剩下的
[00:09:45.000 --> 00:09:47.000]  那又怎樣打?
[00:09:47.000 --> 00:09:49.000]  這是頭兩個段落
[00:09:49.000 --> 00:09:56.000]  讓我們看到上帝教導以色列百姓
[00:09:56.000 --> 00:10:01.000]  第三、第四個段落
[00:10:01.000 --> 00:10:07.000]  就是二十章的第十節到第十五節
[00:10:07.000 --> 00:10:13.000]  然後十六節到第十八節
[00:10:13.000 --> 00:10:15.000]  所以第一段一到四
[00:10:15.000 --> 00:10:19.000]  第二段五到九怕
[00:10:19.000 --> 00:10:21.000]  你就可以走了
[00:10:21.000 --> 00:10:29.000]  中間這兩段不是說自己的百姓怕還是不怕
[00:10:29.000 --> 00:10:31.000]  第十節說
[00:10:31.000 --> 00:10:37.000]  你臨近一座城要攻打的時候
[00:10:37.000 --> 00:10:48.000]  你先要對城裡的民宣告和睦的話
[00:10:48.000 --> 00:10:52.000]  這兩個段落
[00:10:52.000 --> 00:10:56.000]  第十節到十五節第三段
[00:10:56.000 --> 00:11:00.000]  就是說你攻城之前
[00:11:00.000 --> 00:11:04.000]  先要以和
[00:11:04.000 --> 00:11:10.000]  但是第四段十六到十八節
[00:11:10.000 --> 00:11:19.000]  就提出了某一些迦南的民族
[00:11:19.000 --> 00:11:22.000]  在第十七節
[00:11:22.000 --> 00:11:30.000]  黑人、阿摩利人、迦南人、比利時人、希美人、耶布斯人
[00:11:30.000 --> 00:11:38.000]  這些民族你不要和他們以和
[00:11:38.000 --> 00:11:43.000]  你就要滅絕、靜陳
[00:11:43.000 --> 00:11:48.000]  所以第十六節提到
[00:11:48.000 --> 00:11:54.000]  凡有氣息一個不可存留
[00:11:54.000 --> 00:12:00.000]  凡有氣息即是會透氣的人甚至生畜
[00:12:00.000 --> 00:12:08.000]  不過只是限於黑人、阿摩利人、迦南人、比利時人、希美人、耶布斯人
[00:12:08.000 --> 00:12:10.000]  這裡說得很清楚
[00:12:10.000 --> 00:12:15.000]  迦南不是只有這六、七個民族
[00:12:15.000 --> 00:12:19.000]  所以還有其他很多不同的民族
[00:12:19.000 --> 00:12:24.000]  這六個提名的民族
[00:12:24.000 --> 00:12:28.000]  凡有氣息一個不可存留
[00:12:28.000 --> 00:12:30.000]  但是你看回頭
[00:12:30.000 --> 00:12:35.000]  這是一個例外的處理方法
[00:12:35.000 --> 00:12:39.000]  因為按照第三段第十節到十五節
[00:12:39.000 --> 00:12:41.000]  你去攻打一座城
[00:12:41.000 --> 00:12:44.000]  你跟他說和有兩個可能性
[00:12:44.000 --> 00:12:48.000]  一個可能性就是他們不肯
[00:12:48.000 --> 00:12:50.000]  如果不肯的時候
[00:12:50.000 --> 00:12:51.000]  那怎麼辦?
[00:12:51.000 --> 00:12:54.000]  第十二節到第十四節
[00:12:54.000 --> 00:12:56.000]  你跟他打仗
[00:12:56.000 --> 00:12:58.000]  你打贏了
[00:12:58.000 --> 00:13:04.000]  你可以用刀殺盡這城的藍丁
[00:13:04.000 --> 00:13:07.000]  這句話和後面所說的
[00:13:07.000 --> 00:13:11.000]  凡有氣息的滅絕、靜陳
[00:13:11.000 --> 00:13:13.000]  有很大的分別
[00:13:13.000 --> 00:13:14.000]  分別是什麼?
[00:13:14.000 --> 00:13:17.000]  這裡所說的藍丁
[00:13:17.000 --> 00:13:20.000]  其實就是他們的軍隊
[00:13:20.000 --> 00:13:26.000]  所以小朋友、婦女生畜財物
[00:13:26.000 --> 00:13:30.000]  你可以取為掠物
[00:13:30.000 --> 00:13:35.000]  也就是說將你受敵的財物賜給你
[00:13:35.000 --> 00:13:38.000]  你可以吃、用
[00:13:38.000 --> 00:13:43.000]  這個是講和不成功
[00:13:43.000 --> 00:13:46.000]  戰爭發生的後果
[00:13:46.000 --> 00:13:52.000]  和那六個民族滅絕、靜陳有分別
[00:13:52.000 --> 00:13:57.000]  你可以將他們的軍隊消滅
[00:13:57.000 --> 00:14:01.000]  但是人口、財物、生畜
[00:14:01.000 --> 00:14:06.000]  你可以成為掠物、戰利品
[00:14:06.000 --> 00:14:10.000]  以前打仗沒有人工的
[00:14:10.000 --> 00:14:13.000]  所以你拿到多少
[00:14:13.000 --> 00:14:20.000]  就是你用命去賭回來的收穫
[00:14:20.000 --> 00:14:27.000]  這也是打仗人人勇猛爭先的動力
[00:14:27.000 --> 00:14:31.000]  不過還有剛才我們說過
[00:14:31.000 --> 00:14:33.000]  如果他肯講和呢?
[00:14:33.000 --> 00:14:36.000]  第十一節就說
[00:14:36.000 --> 00:14:40.000]  如果這個城打開城門
[00:14:40.000 --> 00:14:46.000]  然後所有的人就會為你效勞、服侍你
[00:14:46.000 --> 00:14:49.000]  是 我們可以譯得比較直白一點
[00:14:49.000 --> 00:14:52.000]  做奴隸
[00:14:52.000 --> 00:14:57.000]  不過這個奴隸其實在古代的社會
[00:14:57.000 --> 00:15:00.000]  不是一個奴役
[00:15:00.000 --> 00:15:04.000]  不是一個殘酷的制度
[00:15:04.000 --> 00:15:07.000]  我們聽很多很恐怖的故事
[00:15:07.000 --> 00:15:12.000]  有到今天就算我們有勞工法例
[00:15:12.000 --> 00:15:15.000]  我們都聽很多很不好的故事
[00:15:15.000 --> 00:15:25.000]  不過奴隸社會其實是一個運作正常的社會
[00:15:25.000 --> 00:15:30.000]  所以主人和奴僕之間的關係
[00:15:30.000 --> 00:15:32.000]  我們又是很不熟悉的
[00:15:32.000 --> 00:15:35.000]  所以我們想像很多不好的事情
[00:15:35.000 --> 00:15:38.000]  回到五經摩西的訓誨
[00:15:38.000 --> 00:15:43.000]  教一個主人怎樣對待他的奴隸
[00:15:43.000 --> 00:15:45.000]  你就會發覺
[00:15:45.000 --> 00:15:47.000]  舉一個很簡單的例子
[00:15:47.000 --> 00:15:49.000]  可能你都不察覺
[00:15:49.000 --> 00:15:53.000]  如果主人懲罰一個奴隸
[00:15:53.000 --> 00:15:58.000]  打掉了他一隻門牙
[00:15:58.000 --> 00:16:02.000]  就要放他自由離去
[00:16:02.000 --> 00:16:04.000]  這樣都不行
[00:16:04.000 --> 00:16:06.000]  你讀聖經吧
[00:16:06.000 --> 00:16:10.000]  所以這裏說的「效勞服侍」
[00:16:10.000 --> 00:16:23.000]  其實是一個和談之後的和平共處的情況
[00:16:23.000 --> 00:16:29.000]  《新面記》當然是說約書亞帶領60萬
[00:16:29.000 --> 00:16:37.000]  以色列12個支派的軍隊浩浩蕩蕩殺入加南
[00:16:37.000 --> 00:16:43.000]  沒有任何一個地方的民族在加南
[00:16:43.000 --> 00:16:48.000]  是能夠抵抗以色列的聯軍
[00:16:48.000 --> 00:16:53.000]  本來這樣的大軍壓境
[00:16:53.000 --> 00:16:56.000]  應該一定勝利
[00:16:56.000 --> 00:16:58.000]  你跟他講和?
[00:16:58.000 --> 00:17:01.000]  那你就是失了先機
[00:17:01.000 --> 00:17:03.000]  你跟他講和?
[00:17:03.000 --> 00:17:06.000]  那就是他有防備
[00:17:06.000 --> 00:17:09.000]  你就不能攻其不備
[00:17:09.000 --> 00:17:11.000]  你跟他講和?
[00:17:11.000 --> 00:17:15.000]  那你的勝算就大減了
[00:17:15.000 --> 00:17:20.000]  所以在中間的兩段我們發覺
[00:17:20.000 --> 00:17:23.000]  戰爭真是發生的時候
[00:17:23.000 --> 00:17:25.000]  上帝的教導
[00:17:25.000 --> 00:17:27.000]  三種情況
[00:17:27.000 --> 00:17:32.000]  最理想正常的是講和
[00:17:32.000 --> 00:17:35.000]  多數的情況應該是這樣
[00:17:35.000 --> 00:17:39.000]  中間不肯講和的
[00:17:39.000 --> 00:17:42.000]  剷除他的軍隊
[00:17:42.000 --> 00:17:47.000]  但是人口、身畜、財物可以留下
[00:17:47.000 --> 00:17:56.000]  最後少數的民族滅絕正盡
[00:17:56.000 --> 00:18:02.000]  我們沒有時間去討論最後的記載
[00:18:02.000 --> 00:18:04.000]  勝戰
[00:18:04.000 --> 00:18:11.000]  不過我只是想提大家很熟悉的兩段約書亞記的經文
[00:18:11.000 --> 00:18:12.000]  你一定記得的
[00:18:12.000 --> 00:18:16.000]  耶利哥城是需要滅絕正盡
[00:18:16.000 --> 00:18:22.000]  但結果拉合全家得救
[00:18:22.000 --> 00:18:24.000]  有多少人得救?
[00:18:24.000 --> 00:18:29.000]  只要留在拉合的家裡
[00:18:29.000 --> 00:18:35.000]  任何的人都可以得救
[00:18:35.000 --> 00:18:36.000]  還有呢
[00:18:36.000 --> 00:18:38.000]  欺騙人
[00:18:38.000 --> 00:18:40.000]  騙以色列人
[00:18:40.000 --> 00:18:42.000]  他們住得很近
[00:18:42.000 --> 00:18:44.000]  裝作很遠離
[00:18:44.000 --> 00:18:46.000]  詳細我們沒有時間去重複
[00:18:46.000 --> 00:18:48.000]  你一定記得
[00:18:48.000 --> 00:18:51.000]  最後百姓發現了他們受騙
[00:18:51.000 --> 00:18:55.000]  因為欺騙人原來是欺美人
[00:18:55.000 --> 00:19:01.000]  他們是需要進行上主的吩咐
[00:19:01.000 --> 00:19:05.000]  被滅絕正盡的迦南七族
[00:19:05.000 --> 00:19:07.000]  其中一族
[00:19:07.000 --> 00:19:10.000]  但結果約書亞記告訴我們
[00:19:10.000 --> 00:19:18.000]  約書亞拯救欺騙人脫離以色列人的手
[00:19:18.000 --> 00:19:22.000]  這兩個例子提醒我們
[00:19:22.000 --> 00:19:29.000]  聖戰不是一定最後滅絕正盡
[00:19:29.000 --> 00:19:36.000]  相反上帝的拯救仍然會臨到
[00:19:36.000 --> 00:19:40.000]  耶利哥的妓女拉合全家
[00:19:40.000 --> 00:19:47.000]  也會臨到欺美人當中的欺騙人
[00:19:47.000 --> 00:19:52.000]  我們沒有時間再詳細討論了
[00:19:52.000 --> 00:19:57.000]  所以在這裏我們只能停在這裏
[00:19:57.000 --> 00:19:59.000]  繼續看下去
[00:19:59.000 --> 00:20:03.000]  四段經文
[00:20:03.000 --> 00:20:08.000]  如果我們很清楚地來看的話
[00:20:08.000 --> 00:20:16.000]  我們會發覺這裏提到內外的士氣
[00:20:16.000 --> 00:20:20.000]  百姓懼怕
[00:20:20.000 --> 00:20:27.000]  或者又提到外在的情況
[00:20:27.000 --> 00:20:31.000]  迦南人有沒有防範
[00:20:31.000 --> 00:20:34.000]  要不要講和
[00:20:34.000 --> 00:20:42.000]  這些如果戰爭的目標是要勝利的話
[00:20:42.000 --> 00:20:48.000]  前面這四段所教導的結果
[00:20:48.000 --> 00:20:54.000]  我們心裏都會認為很愚蠢
[00:20:54.000 --> 00:20:57.000]  都不是為了打贏這場仗
[00:20:57.000 --> 00:21:04.000]  為何上帝會這樣教他的百姓呢?
[00:21:04.000 --> 00:21:06.000]  還有最後一段
[00:21:06.000 --> 00:21:11.000]  二十章十九二十節
[00:21:11.000 --> 00:21:13.000]  你有聖經在手嗎?
[00:21:13.000 --> 00:21:15.000]  你很快就可以拿出來
[00:21:15.000 --> 00:21:20.000]  因為多數你未必有印象這兩節講甚麼
[00:21:20.000 --> 00:21:22.000]  有印象也好
[00:21:22.000 --> 00:21:26.000]  我們都可能會捉錯用神
[00:21:26.000 --> 00:21:29.000]  因為很多聖經學者都會說
[00:21:29.000 --> 00:21:32.000]  你看看上帝叫我們不要斬樹
[00:21:32.000 --> 00:21:34.000]  要愛惜環境
[00:21:34.000 --> 00:21:36.000]  保護環境
[00:21:36.000 --> 00:21:38.000]  不是
[00:21:38.000 --> 00:21:43.000]  這其實是教以色列人在攻城的過程當中
[00:21:43.000 --> 00:21:48.000]  要分辨哪些樹是會結果子
[00:21:48.000 --> 00:21:53.000]  哪些樹是不會結果子
[00:21:53.000 --> 00:21:57.000]  結果子的樹不要斬
[00:21:57.000 --> 00:22:00.000]  不結果子的樹
[00:22:00.000 --> 00:22:08.000]  就可以毀壞、砍伐、容易收縮、迎雷
[00:22:08.000 --> 00:22:13.000]  打仗需要所有器材、木料
[00:22:13.000 --> 00:22:19.000]  所以這些樹木就是幫助勝利的工具
[00:22:19.000 --> 00:22:25.000]  為何不可以斬那些結果子的樹呢?
[00:22:25.000 --> 00:22:27.000]  千萬不要靈異解經
[00:22:27.000 --> 00:22:31.000]  不結果子的樹就砍下來、吊在火裡
[00:22:31.000 --> 00:22:35.000]  那是約翰福音另外的教導
[00:22:35.000 --> 00:22:37.000]  不是在講戰爭
[00:22:37.000 --> 00:22:41.000]  這不是在講一個人的生命
[00:22:41.000 --> 00:22:45.000]  結果子就不被斬下來
[00:22:45.000 --> 00:22:47.000]  不結果子就被斬下來
[00:22:47.000 --> 00:22:49.000]  這樣讀聖經
[00:22:49.000 --> 00:22:56.000]  我們永遠看不到經文本身要教我們的重點
[00:22:56.000 --> 00:23:00.000]  這裡說的原因其實很簡單
[00:23:00.000 --> 00:23:08.000]  結果子就是提供給以色列的軍隊糧食
[00:23:08.000 --> 00:23:13.000]  你去到一個初步步到、一個新的環境
[00:23:13.000 --> 00:23:15.000]  你哪有那麼多食物
[00:23:15.000 --> 00:23:17.000]  不是的 上帝祝福我們的
[00:23:17.000 --> 00:23:20.000]  我們很快就打贏仗了
[00:23:20.000 --> 00:23:23.000]  不是的 你需要食物的
[00:23:23.000 --> 00:23:26.000]  結果子的樹就提供食糧
[00:23:26.000 --> 00:23:28.000]  你不要斬下來
[00:23:28.000 --> 00:23:31.000]  聰明的你馬上就會舉手問上帝
[00:23:31.000 --> 00:23:34.000]  那吃完之後就斬
[00:23:34.000 --> 00:23:39.000]  反正斬下來收足迎女宮打城的贏了
[00:23:39.000 --> 00:23:41.000]  那就甚麼事都沒有了
[00:23:41.000 --> 00:23:44.000]  為甚麼都不可以斬?
[00:23:44.000 --> 00:23:48.000]  吃完都不可以斬這棵結果子的樹?
[00:23:48.000 --> 00:23:50.000]  那你又要再打爛沙盤
[00:23:50.000 --> 00:23:52.000]  再問到篤下去
[00:23:52.000 --> 00:23:54.000]  答案是很清楚的
[00:23:54.000 --> 00:23:58.000]  明年你都要吃東西的那個
[00:23:58.000 --> 00:24:01.000]  這些樹木明年再結果子的時候
[00:24:01.000 --> 00:24:04.000]  你斬了就沒有東西吃了
[00:24:04.000 --> 00:24:07.000]  所以最後這一段兩節的經文
[00:24:07.000 --> 00:24:13.000]  說的不是環保、愛惜樹木
[00:24:13.000 --> 00:24:22.000]  而是說戰爭是可以拖很長的日子的
[00:24:22.000 --> 00:24:25.000]  不是一頭半個月
[00:24:25.000 --> 00:24:31.000]  不是的 每年到樹木結果子
[00:24:31.000 --> 00:24:36.000]  你仍然要靠這些結果子的樹木
[00:24:36.000 --> 00:24:38.000]  提供給軍隊糧食
[00:24:38.000 --> 00:24:40.000]  所以不要斬它下來
[00:24:40.000 --> 00:24:43.000]  是這樣的意思 是這樣的提醒
[00:24:43.000 --> 00:24:46.000]  耶穌都舉過這個例子
[00:24:46.000 --> 00:24:47.000]  有沒有印象?
[00:24:47.000 --> 00:24:50.000]  路加福音14章31、32節
[00:24:50.000 --> 00:24:54.000]  一個人建屋要計一計他能不能建成
[00:24:54.000 --> 00:24:59.000]  一個人打仗他要計一計他能不能贏
[00:24:59.000 --> 00:25:02.000]  計算代價
[00:25:02.000 --> 00:25:06.000]  新明記提醒我們
[00:25:06.000 --> 00:25:13.000]  其實戰爭不是一件好事
[00:25:13.000 --> 00:25:17.000]  會怕的 是很正常的
[00:25:17.000 --> 00:25:25.000]  就算祭司、神的僕人出來勉勵百姓不要怕
[00:25:25.000 --> 00:25:28.000]  耶和華與你們同在
[00:25:28.000 --> 00:25:32.000]  仍然心裏會害怕
[00:25:32.000 --> 00:25:33.000]  奇怪吧?
[00:25:33.000 --> 00:25:39.000]  是呀 《舊約聖經》不是閉上眼睛喊口號的
[00:25:39.000 --> 00:25:42.000]  在戰爭逼近的時候
[00:25:42.000 --> 00:25:46.000]  誰怕就可以回家
[00:25:46.000 --> 00:25:55.000]  這個安排、官長的宣佈提醒我們
[00:25:55.000 --> 00:26:01.000]  其實戰爭不是解決問題
[00:26:01.000 --> 00:26:06.000]  是一個長久的辦法
[00:26:06.000 --> 00:26:10.000]  戰爭可免則免
[00:26:10.000 --> 00:26:13.000]  你說 經文沒有這樣說
[00:26:13.000 --> 00:26:17.000]  是呀 中間那兩段看到嗎?
[00:26:17.000 --> 00:26:23.000]  攻城之前先跟他講和 行不行?
[00:26:23.000 --> 00:26:27.000]  是呀 這樣會失去了先機
[00:26:27.000 --> 00:26:31.000]  這樣會少了勝算
[00:26:31.000 --> 00:26:38.000]  這樣看下去在戰術方面好像是愚蠢
[00:26:38.000 --> 00:26:43.000]  但是其實如果能夠避免戰爭
[00:26:43.000 --> 00:26:50.000]  能夠長久大家和睦共處
[00:26:50.000 --> 00:26:57.000]  這樣會不會是一個更好的解決方案呢?
[00:26:57.000 --> 00:27:01.000]  真的不行 真是要打仗
[00:27:01.000 --> 00:27:03.000]  你都要想清楚
[00:27:03.000 --> 00:27:11.000]  不是你想像的那樣很快就解決問題
[00:27:11.000 --> 00:27:16.000]  這一場的戰爭 抗日持久
[00:27:16.000 --> 00:27:21.000]  你會發現原來糧食又是問題
[00:27:21.000 --> 00:27:24.000]  士氣又是問題
[00:27:24.000 --> 00:27:30.000]  周圍的變化也未必在你掌握當中
[00:27:30.000 --> 00:27:35.000]  是否必定得勝?
[00:27:35.000 --> 00:27:39.000]  我們時時面對戰爭
[00:27:39.000 --> 00:27:43.000]  就只是想勝利
[00:27:43.000 --> 00:27:46.000]  不是 今天我們不會打仗了
[00:27:46.000 --> 00:27:48.000]  打仗也不是由我們決定的
[00:27:48.000 --> 00:27:52.000]  所以讀這些經文就留給約書亞吧
[00:27:52.000 --> 00:27:55.000]  好 衝突呢?
[00:27:55.000 --> 00:27:57.000]  不是打仗
[00:27:57.000 --> 00:28:00.000]  如果我們說衝突
[00:28:00.000 --> 00:28:05.000]  其實到今天在人類的社會
[00:28:05.000 --> 00:28:12.000]  人際的關係 衝突仍然是不斷的發生
[00:28:12.000 --> 00:28:20.000]  從小到家到工作的場合
