
[00:00:00.000 --> 00:00:03.500]  在今天當我看到這個主題「愛的走動」
[00:02:10.500 --> 00:02:13.500]  當時我媽媽被人勸導
[00:02:13.500 --> 00:02:16.000]  不如你回到香港吧,蘇太
[00:02:16.000 --> 00:02:18.000]  賣掉那間屋
[00:02:18.000 --> 00:02:20.000]  拿回那些首飾下來
[00:02:20.000 --> 00:02:22.500]  買塊地,開個農場
[00:02:22.500 --> 00:02:24.500]  這樣也可以生活下去
[00:02:24.500 --> 00:02:28.000]  那時候是非常多的大陸人走來香港
[00:02:28.000 --> 00:02:30.500]  我們一家的生活非常困難
[00:02:30.500 --> 00:02:31.500]  是因為這樣
[00:02:31.500 --> 00:02:33.500]  我媽媽就聽了這些
[00:02:33.500 --> 00:02:36.000]  淪陷朋友的勸導
[00:02:36.000 --> 00:02:39.000]  就帶了我和我最小的妹妹
[00:02:39.000 --> 00:02:41.000]  留下我姐姐和哥哥
[00:02:41.000 --> 00:02:43.000]  接著爸爸留在香港
[00:02:43.000 --> 00:02:45.000]  我們三個一回到香港的時間
[00:02:45.000 --> 00:02:46.500]  媽媽已經被人扣留
[00:02:46.500 --> 00:02:50.500]  一上到我們那個鎮那裡
[00:02:50.500 --> 00:02:53.500]  一知道那個是蘇太
[00:02:53.500 --> 00:02:55.000]  就被人扣留
[00:02:55.000 --> 00:02:57.500]  然後後來就有一個公審
[00:02:57.500 --> 00:02:58.500]  鬥爭
[00:02:58.500 --> 00:03:01.000]  連續很長的時間
[00:03:01.000 --> 00:03:04.000]  每天疲勞轟炸的審訊
[00:03:04.000 --> 00:03:06.000]  然後這個公審會那裡
[00:03:06.000 --> 00:03:08.500]  是一些叫做黑五類的人
[00:03:08.500 --> 00:03:10.000]  我爸爸是國民黨官
[00:03:10.000 --> 00:03:12.000]  所以他是官僚
[00:03:12.000 --> 00:03:14.000]  有這個地叫做地主
[00:03:14.000 --> 00:03:16.000]  你有些錢叫做富農
[00:03:16.000 --> 00:03:18.500]  然後接著你有人在外國
[00:03:18.500 --> 00:03:21.000]  這些叫做右派反革命
[00:03:21.000 --> 00:03:22.000]  帶來的結果
[00:03:22.000 --> 00:03:24.500]  他就一定是被鬥
[00:03:24.500 --> 00:03:27.000]  每一個人跪在那裡掛著一個牌
[00:03:27.000 --> 00:03:29.000]  將他的罪寫在那裡
[00:03:29.000 --> 00:03:32.000]  上面有幾個人拿棍子來打
[00:03:32.000 --> 00:03:34.000]  下面千多人
[00:03:34.000 --> 00:03:38.000]  我相信稍微少過今天你們的會場
[00:03:38.000 --> 00:03:41.000]  在台下罵上面的人的時候
[00:03:41.000 --> 00:03:43.000]  上面的人就拿棍子來打
[00:03:43.000 --> 00:03:44.500]  打到暈倒的時候
[00:03:44.500 --> 00:03:47.000]  淋牛尿 淋黑渠水
[00:03:47.000 --> 00:03:50.500]  淋醒他們 然後再打
[00:03:50.500 --> 00:03:53.500]  我媽媽經過一個這樣的鬥爭
[00:03:53.500 --> 00:03:54.500]  完了之後
[00:03:54.500 --> 00:03:56.500]  甚至是用膝蓋遊街
[00:03:56.500 --> 00:03:58.500]  跪地來走
[00:03:58.500 --> 00:03:59.500]  完了之後
[00:03:59.500 --> 00:04:04.000]  她回到家裡已經不能夠再站起來
[00:04:04.000 --> 00:04:06.000]  有一天
[00:04:06.000 --> 00:04:08.000]  我印象很深刻的
[00:04:08.000 --> 00:04:09.500]  就是很晚
[00:04:09.500 --> 00:04:11.500]  媽媽沒有叫我起來
[00:04:11.500 --> 00:04:14.000]  也沒有叫我妹妹起來
[00:04:14.000 --> 00:04:16.500]  原來她已經吊頸死了
[00:04:16.500 --> 00:04:18.000]  我和妹妹起來之後
[00:04:18.000 --> 00:04:21.500]  抱著一人一隻腳在那裡哭的時候
[00:04:21.500 --> 00:04:23.500]  外面有幾個人拿槍進來
[00:04:23.500 --> 00:04:25.000]  問我們什麼事
[00:04:25.000 --> 00:04:26.500]  一看一看那個情形
[00:04:26.500 --> 00:04:28.500]  馬上叫我們不要吵
[00:04:28.500 --> 00:04:29.500]  不准吵
[00:04:29.500 --> 00:04:31.500]  帶了我們出去
[00:04:31.500 --> 00:04:33.000]  從那個時候開始
[00:04:33.000 --> 00:04:35.500]  媽媽去了哪裡我們不知道
[00:04:35.500 --> 00:04:36.500]  甚至二十多年前
[00:04:36.500 --> 00:04:38.500]  我在美國回來
[00:04:38.500 --> 00:04:39.500]  進去裡面
[00:04:39.500 --> 00:04:42.500]  找我媽媽到底撞到哪裡
[00:04:42.500 --> 00:04:45.000]  也沒有任何人可以告訴我
[00:04:45.000 --> 00:04:47.000]  媽媽撞到哪裡
[00:04:47.000 --> 00:04:48.000]  那個時候
[00:04:48.000 --> 00:04:50.000]  媽媽就在我的腦子裡
[00:04:50.000 --> 00:04:52.000]  就是這樣消失
[00:04:52.000 --> 00:04:55.000]  但是那個印象非常深刻
[00:04:55.000 --> 00:04:58.000]  我經過十幾年的時間
[00:04:58.000 --> 00:04:59.000]  在中國大陸
[00:04:59.000 --> 00:05:01.000]  是一個黑五類
[00:05:01.000 --> 00:05:02.000]  沒有前途
[00:05:02.000 --> 00:05:04.000]  讀初中讀完
[00:05:04.000 --> 00:05:06.000]  接著就不可能繼續讀書
[00:05:06.000 --> 00:05:07.000]  找工作
[00:05:07.000 --> 00:05:09.000]  很難找到好的工作
[00:05:09.000 --> 00:05:10.000]  甚至找女朋友
[00:05:10.000 --> 00:05:12.000]  都沒有人想來接近我們
[00:05:12.000 --> 00:05:14.000]  一個這樣的人
[00:05:14.000 --> 00:05:15.500]  是因為大逃亡
[00:05:15.500 --> 00:05:18.500]  我有機會偷渡來香港
[00:05:18.500 --> 00:05:19.500]  來香港的時候
[00:05:19.500 --> 00:05:20.500]  我以為
[00:05:20.500 --> 00:05:22.500]  我可以過著一個天堂的生活
[00:05:22.500 --> 00:05:24.500]  因為我做夢都做到
[00:05:24.500 --> 00:05:26.500]  我和我爸爸再一次相聚
[00:05:26.500 --> 00:05:28.500]  我和我哥哥可以相聚
[00:05:28.500 --> 00:05:30.500]  我和我姐姐可以相聚
[00:05:30.500 --> 00:05:32.000]  但是我沒有想到
[00:05:32.000 --> 00:05:33.500]  下來的時候
[00:05:33.500 --> 00:05:36.500]  仍然繼續不斷是那些噩夢
[00:05:36.500 --> 00:05:38.500]  我發覺那時候走動的
[00:05:38.500 --> 00:05:40.500]  是怨的走動
[00:05:40.500 --> 00:05:41.500]  是恨的走動
[00:05:41.500 --> 00:05:43.500]  是惡夢的走動
[00:05:43.500 --> 00:05:46.500]  繼續不斷在我的腦裏面陪旋
[00:05:46.500 --> 00:05:48.500]  而下來之後兩個禮拜
[00:05:48.500 --> 00:05:50.500]  我和我爸爸就開始吵架
[00:05:50.500 --> 00:05:52.500]  因為他是軍人出身
[00:05:52.500 --> 00:05:54.500]  什麼都是他有說
[00:05:54.500 --> 00:05:55.500]  我沒得說
[00:05:55.500 --> 00:05:57.500]  問多一句就一巴掌打下來
[00:05:57.500 --> 00:05:59.500]  是因為這樣
[00:05:59.500 --> 00:06:01.500]  所以我發覺我們父子之間
[00:06:01.500 --> 00:06:03.500]  本來是一個美夢
[00:06:03.500 --> 00:06:06.500]  只是短短兩個禮拜的時間
[00:06:06.500 --> 00:06:09.500]  竟然變成一個惡夢
[00:06:09.500 --> 00:06:13.500]  經過幾次被他罵
[00:06:13.500 --> 00:06:15.500]  經過幾次我發覺
[00:06:15.500 --> 00:06:18.500]  和他開始被他打了幾巴掌
[00:06:18.500 --> 00:06:21.500]  我開始在我的惡夢裏面
[00:06:21.500 --> 00:06:23.500]  竟然出現了他
[00:06:23.500 --> 00:06:25.500]  我有一次忍不住
[00:06:25.500 --> 00:06:28.500]  我竟然對著我爸爸罵他
[00:06:28.500 --> 00:06:30.500]  是因為他的成分不好
[00:06:30.500 --> 00:06:32.500]  害得我媽要吊頸死
[00:06:32.500 --> 00:06:34.500]  是因為他的成分不好
[00:06:34.500 --> 00:06:35.500]  害得我成為黑五類
[00:06:35.500 --> 00:06:37.500]  因為他的成分不好
[00:06:37.500 --> 00:06:39.500]  我們的親戚有四個人自殺
[00:06:39.500 --> 00:06:41.500]  我一直數的時候
[00:06:41.500 --> 00:06:44.500]  我沒想到他生氣到一個地步
[00:06:44.500 --> 00:06:46.500]  要拿菜刀想斬死我
[00:06:46.500 --> 00:06:48.500]  但是從那天開始
[00:06:48.500 --> 00:06:50.500]  我讓大家知道的
[00:06:50.500 --> 00:06:51.500]  就是這個家
[00:06:51.500 --> 00:06:55.500]  團圓本來是一件很好的事
[00:06:55.500 --> 00:06:58.500]  但沒想到只是他短短一年都不夠的時間
[00:06:58.500 --> 00:07:01.500]  已經是一個惡夢的開始
[00:07:01.500 --> 00:07:05.500]  這個家簡直好像地獄一樣
[00:07:05.500 --> 00:07:06.500]  當我信了主之後
[00:07:06.500 --> 00:07:09.500]  我後來和我哥哥姐姐的心中
[00:07:09.500 --> 00:07:10.500]  他的口中
[00:07:10.500 --> 00:07:12.500]  我才知道原來我有惡夢
[00:07:12.500 --> 00:07:14.500]  我爸爸也有惡夢
[00:07:14.500 --> 00:07:17.500]  我的惡夢就是爸爸拿菜刀斬我的惡夢
[00:07:17.500 --> 00:07:20.500]  而他的惡夢原來是這個兒子拿擔挑來打他
[00:07:20.500 --> 00:07:22.500]  拿石頭來扔他的惡夢
[00:07:22.500 --> 00:07:24.500]  在這個家裏面
[00:07:24.500 --> 00:07:26.500]  我和我哥哥的關係非常差
[00:07:26.500 --> 00:07:28.500]  因為我爸爸最愛我哥哥
[00:07:28.500 --> 00:07:30.500]  而我很憎恨他
[00:07:30.500 --> 00:07:32.500]  就是因為這樣
[00:07:32.500 --> 00:07:34.500]  這個家是不成家
[00:07:34.500 --> 00:07:38.500]  因為裏面充滿了怨恨
[00:07:38.500 --> 00:07:40.500]  追究過去
[00:07:40.500 --> 00:07:43.500]  但是完全沒有出路
[00:07:43.500 --> 00:07:44.500]  我很感謝主
[00:07:44.500 --> 00:07:46.500]  下載來香港的時間
[00:07:46.500 --> 00:07:48.500]  七年裏面
[00:07:48.500 --> 00:07:51.500]  我有很多機會給基督徒
[00:07:51.500 --> 00:07:52.500]  包括我哥哥
[00:07:52.500 --> 00:07:55.500]  來叫我去教會聽福音
[00:07:55.500 --> 00:07:59.500]  以前也是將那些二難雜症一直去問
[00:07:59.500 --> 00:08:01.500]  問到有幾個人
[00:08:01.500 --> 00:08:04.500]  有四個人來我那裏和我說福音
[00:08:04.500 --> 00:08:06.500]  現在四個人都不去教會
[00:08:06.500 --> 00:08:08.500]  所以弟兄姊妹
[00:08:08.500 --> 00:08:10.500]  我很想讓大家知道
[00:08:10.500 --> 00:08:13.500]  信得不清不楚
[00:08:13.500 --> 00:08:16.500]  很容易被那些不信的人拉回來
[00:08:16.500 --> 00:08:18.500]  進入一個坑裏
[00:08:18.500 --> 00:08:20.500]  我信了主的時候
[00:08:20.500 --> 00:08:22.500]  我很後悔
[00:08:22.500 --> 00:08:24.500]  我很想帶這幾個人回來
[00:08:24.500 --> 00:08:26.500]  告訴他們我改變了
[00:08:26.500 --> 00:08:28.500]  你們回去教會吧
[00:08:28.500 --> 00:08:30.500]  但是有兩個不理我
[00:08:30.500 --> 00:08:32.500]  但是有兩個都回來
[00:08:32.500 --> 00:08:33.500]  我很感恩
[00:08:33.500 --> 00:08:36.500]  而我自己為甚麼能夠有機會信主呢
[00:08:36.500 --> 00:08:38.500]  就是當我鍥而不捨
[00:08:38.500 --> 00:08:42.500]  用二難雜症去質問那些基督徒的時候
[00:08:42.500 --> 00:08:45.500]  神往往在最合適的時候
[00:08:45.500 --> 00:08:47.500]  又將那些答案告訴我
[00:08:47.500 --> 00:08:50.500]  我特別最難回答的一個問題
[00:08:50.500 --> 00:08:53.500]  祂竟然用祂的方法來解答了我的問題
[00:08:53.500 --> 00:08:55.500]  這個問題是甚麼呢
[00:08:55.500 --> 00:08:57.500]  是有關苦難的問題
[00:08:57.500 --> 00:08:58.500]  這個苦難的問題
[00:08:58.500 --> 00:09:01.500]  我說上帝如果是全能的時候
[00:09:01.500 --> 00:09:05.500]  祂應該有能力制止無辜的人受苦
[00:09:05.500 --> 00:09:07.500]  同不同意呀弟兄姊妹
[00:09:07.500 --> 00:09:08.500]  同不同意呀
[00:09:08.500 --> 00:09:10.500]  同意的舉手
[00:09:10.500 --> 00:09:11.500]  是全部人都同意
[00:09:11.500 --> 00:09:14.500]  第二如果上帝是自愛的時候
[00:09:14.500 --> 00:09:17.500]  祂應該制止無辜的人受苦
[00:09:17.500 --> 00:09:18.500]  同不同意呀
[00:09:18.500 --> 00:09:20.500]  同意的舉手
[00:09:20.500 --> 00:09:22.500]  但是現在第三
[00:09:22.500 --> 00:09:25.500]  這個世界充滿著無辜的人受苦
[00:09:25.500 --> 00:09:26.500]  同不同意呀
[00:09:26.500 --> 00:09:28.500]  所以同意的舉手
[00:09:28.500 --> 00:09:30.500]  你們全部人都同意呀
[00:09:30.500 --> 00:09:31.500]  所以我的結論就是
[00:09:31.500 --> 00:09:34.500]  第一這個上帝根本不是全能的
[00:09:34.500 --> 00:09:36.500]  祂愛莫能助
[00:09:36.500 --> 00:09:38.500]  第二有一個可能祂是全能
[00:09:38.500 --> 00:09:40.500]  祂根本不是自愛的
[00:09:40.500 --> 00:09:42.500]  祂在耍我們
[00:09:42.500 --> 00:09:45.500]  第三如果你說上帝仍然是全能
[00:09:45.500 --> 00:09:46.500]  又是自愛的時候
[00:09:46.500 --> 00:09:50.500]  這樣的上帝根本是不存在的
[00:09:50.500 --> 00:09:51.500]  我發覺那個時候
[00:09:51.500 --> 00:09:53.500]  很多人走來和我傳福音的時候
[00:09:53.500 --> 00:09:55.500]  問到這些問題
[00:09:55.500 --> 00:09:57.500]  我不懂回答
[00:09:57.500 --> 00:10:01.500]  然後就很沒忍感地走了
[00:10:01.500 --> 00:10:03.500]  我心裏想
[00:10:03.500 --> 00:10:05.500]  你們信上帝
[00:10:05.500 --> 00:10:07.500]  你不覺得是矛盾的嗎
[00:10:07.500 --> 00:10:08.500]  又全能又自愛
[00:10:08.500 --> 00:10:11.500]  現在根本上我看不到這個自愛在哪裏
[00:10:11.500 --> 00:10:13.500]  但是我很感恩
[00:10:13.500 --> 00:10:16.500]  神竟然在我問這些問題
[00:10:16.500 --> 00:10:18.500]  令到有些人信心都軟弱的時候
[00:10:18.500 --> 00:10:20.500]  祂竟然有一次
[00:10:20.500 --> 00:10:22.500]  預備了一個人
[00:10:22.500 --> 00:10:24.500]  又去大陸偷渡出來
[00:10:24.500 --> 00:10:26.500]  而且祂的遭遇比我更慘
[00:10:26.500 --> 00:10:28.500]  祂比我還大
[00:10:28.500 --> 00:10:29.500]  十歲的時候
[00:10:29.500 --> 00:10:31.500]  祂的父母
[00:10:31.500 --> 00:10:33.500]  一個是醫生
[00:10:33.500 --> 00:10:35.500]  一個是大學教授
[00:10:35.500 --> 00:10:37.500]  而一夜
[00:10:37.500 --> 00:10:39.500]  是曾經做過官
[00:10:39.500 --> 00:10:42.500]  另一方面他們家裏很有錢
[00:10:42.500 --> 00:10:44.500]  但是有一天
[00:10:44.500 --> 00:10:49.500]  祂的父母是被抓去槍斃
[00:10:49.500 --> 00:10:51.500]  臨走的時候
[00:10:51.500 --> 00:10:54.500]  媽媽對著兒子說
[00:10:54.500 --> 00:10:56.500]  兒子
[00:10:56.500 --> 00:10:58.500]  不要離開耶穌
[00:10:58.500 --> 00:11:02.500]  你要和祖母堅持繼續信耶穌
[00:11:02.500 --> 00:11:05.500]  我們現在只是暫時分離
[00:11:05.500 --> 00:11:07.500]  我們一定會再一次見面
[00:11:07.500 --> 00:11:09.500]  你記得跟著耶穌
[00:11:09.500 --> 00:11:11.500]  我們一定會在一起
[00:11:11.500 --> 00:11:13.500]  這樣就去了
[00:11:13.500 --> 00:11:15.500]  第二天
[00:11:15.500 --> 00:11:18.500]  有人拿著四顆蛋殼去祂家裏
[00:11:18.500 --> 00:11:20.500]  告訴祖母
[00:11:20.500 --> 00:11:22.500]  你的兒子你的媳婦
[00:11:22.500 --> 00:11:26.500]  浪費了人民政府四顆子彈
[00:11:26.500 --> 00:11:28.500]  你給錢
[00:11:28.500 --> 00:11:30.500]  當時我聽的時候
[00:11:30.500 --> 00:11:32.500]  我告訴大家
[00:11:32.500 --> 00:11:34.500]  我忍不住眼淚
[00:11:34.500 --> 00:11:36.500]  流出來
[00:11:36.500 --> 00:11:40.500]  怎麼可能
[00:11:40.500 --> 00:11:43.500]  你可以忍受到這些
[00:11:43.500 --> 00:11:45.500]  第二怎麼可能
[00:11:45.500 --> 00:11:47.500]  你還信耶穌
[00:11:47.500 --> 00:11:48.500]  所以在聚會完結的時候
[00:11:48.500 --> 00:11:49.500]  我問他
[00:11:49.500 --> 00:11:51.500]  為什麼你還會信耶穌
[00:11:51.500 --> 00:11:53.500]  你不覺得耶穌對你很殘忍嗎
[00:11:53.500 --> 00:11:55.500]  你不覺得這個神對你很殘忍嗎
[00:11:55.500 --> 00:11:58.500]  但是他竟然一句話
[00:11:58.500 --> 00:12:00.500]  點醒了我
[00:12:00.500 --> 00:12:02.500]  這句話很簡單
[00:12:02.500 --> 00:12:04.500]  他說朋友
[00:12:04.500 --> 00:12:06.500]  我很老實告訴你
[00:12:06.500 --> 00:12:09.500]  如果我不是因為信耶穌
[00:12:09.500 --> 00:12:13.500]  我早就已經自殺死了
[00:12:13.500 --> 00:12:17.500]  如果我祖母不是因為信耶穌
[00:12:17.500 --> 00:12:21.500]  我祖母早就已經自殺死了
[00:12:21.500 --> 00:12:23.500]  我突然想起
[00:12:23.500 --> 00:12:26.500]  為什麼我祖母會自殺呢
[00:12:26.500 --> 00:12:28.500]  為什麼他們可以這樣呢
[00:12:28.500 --> 00:12:30.500]  然後他講了很多
[00:12:30.500 --> 00:12:33.500]  之後他經歷神的醫治
[00:12:33.500 --> 00:12:34.500]  經歷神的愛
[00:12:34.500 --> 00:12:36.500]  經歷神的出路
[00:12:36.500 --> 00:12:37.500]  然後告訴我
[00:12:37.500 --> 00:12:39.500]  朋友
[00:12:39.500 --> 00:12:41.500]  不要再活在
[00:12:41.500 --> 00:12:45.500]  好像監獄般的人生裏面
[00:12:45.500 --> 00:12:49.500]  你裏面有個監獄鎖住了
[00:12:49.500 --> 00:12:52.500]  你不需要活得這麼慘
[00:12:52.500 --> 00:12:53.500]  信耶穌
[00:12:53.500 --> 00:12:56.500]  然後他將耶穌那種復活
[00:12:56.500 --> 00:12:58.500]  帶給我們的盼望
[00:12:58.500 --> 00:12:59.500]  耶穌的愛
[00:12:59.500 --> 00:13:00.500]  來跟我說
[00:13:00.500 --> 00:13:01.500]  我很感恩
[00:13:01.500 --> 00:13:04.500]  一句話點醒了我
[00:13:04.500 --> 00:13:06.500]  然後讓我再一次來看聖經的時候
[00:13:06.500 --> 00:13:09.500]  有一次入心入肺的一句話
[00:13:09.500 --> 00:13:11.500]  就是耶穌被釘的時間
[00:13:11.500 --> 00:13:14.500]  就是為那些兵丁來禱告的說話
[00:13:14.500 --> 00:13:15.500]  父啊
[00:13:15.500 --> 00:13:17.500]  借免他們
[00:13:17.500 --> 00:13:18.500]  因為他們所做的
[00:13:18.500 --> 00:13:21.500]  他們並不知道
[00:13:21.500 --> 00:13:23.500]  就是因為那句話
[00:13:23.500 --> 00:13:25.500]  融化了我的心
[00:13:25.500 --> 00:13:28.500]  我已經看到福音那種能力
[00:13:28.500 --> 00:13:31.500]  是愛的能力
[00:13:31.500 --> 00:13:34.500]  然後當我真的願意接受這位主
[00:13:34.500 --> 00:13:35.500]  成為我救主
[00:13:35.500 --> 00:13:37.500]  成為我的神之後
[00:13:37.500 --> 00:13:38.500]  我發覺到
[00:13:38.500 --> 00:13:41.500]  我可以跟我爸爸認錯
[00:13:41.500 --> 00:13:42.500]  求他原諒
[00:13:42.500 --> 00:13:44.500]  然後從那時候開始
[00:13:44.500 --> 00:13:47.500]  我們家裡也開了一個家庭的聚會
[00:13:47.500 --> 00:13:49.500]  我哥哥就帶著爸爸
[00:13:49.500 --> 00:13:51.500]  帶著我們來查經
[00:13:51.500 --> 00:13:52.500]  我很感恩
[00:13:52.500 --> 00:13:54.500]  我爸爸在我信了之後
[00:13:54.500 --> 00:13:55.500]  半年到九個月之間
[00:13:55.500 --> 00:13:58.500]  他也在一個家庭聚會裡信了
[00:13:58.500 --> 00:14:00.500]  從那時候開始
[00:14:00.500 --> 00:14:03.500]  當我真的信
[00:14:03.500 --> 00:14:06.500]  我真的信那一刻
[00:14:06.500 --> 00:14:08.500]  我跪在神的面前
[00:14:08.500 --> 00:14:09.500]  我對主說
[00:14:09.500 --> 00:14:12.500]  我的命是祢給我的
[00:14:12.500 --> 00:14:14.500]  是祢給我的
[00:14:14.500 --> 00:14:16.500]  是因為這樣的緣故
[00:14:16.500 --> 00:14:17.500]  神啊
[00:14:17.500 --> 00:14:19.500]  祢要怎樣用我
[00:14:19.500 --> 00:14:20.500]  就怎樣用我
[00:14:20.500 --> 00:14:22.500]  這是我的開始
[00:14:22.500 --> 00:14:25.500]  也是因為他愛的激動
[00:14:25.500 --> 00:14:27.500]  愛的推動
[00:14:27.500 --> 00:14:29.500]  讓我開始跟著
[00:14:29.500 --> 00:14:31.500]  我願意回應他
[00:14:31.500 --> 00:14:33.500]  有愛的走動
[00:14:33.500 --> 00:14:36.500]  當時我奉獻給他的時候
[00:14:36.500 --> 00:14:38.500]  我就說你喜歡怎樣用我
[00:14:38.500 --> 00:14:40.500]  就怎樣用我
[00:14:40.500 --> 00:14:42.500]  那時我信主
[00:14:42.500 --> 00:14:44.500]  我現在很感謝主
[00:14:44.500 --> 00:14:46.500]  就是因為這個改變
[00:14:46.500 --> 00:14:48.500]  從那時候開始
[00:14:48.500 --> 00:14:50.500]  我的腦子裡再沒有惡夢
[00:14:50.500 --> 00:14:51.500]  這是第一樣
[00:14:51.500 --> 00:14:52.500]  第二樣
[00:14:52.500 --> 00:14:54.500]  我和我爸爸之間
[00:14:54.500 --> 00:14:57.500]  不是每次都沒有意見上的不同
[00:14:57.500 --> 00:15:00.500]  我仍然有意見上不同的看法
[00:15:00.500 --> 00:15:02.500]  但原來我們可以跪在神的面前
[00:15:02.500 --> 00:15:03.500]  可以禱告
[00:15:03.500 --> 00:15:06.500]  一家每個星期可以有家庭的聚會
[00:15:06.500 --> 00:15:07.500]  我們給子女代禱
[00:15:07.500 --> 00:15:09.500]  互相代求
[00:15:09.500 --> 00:15:12.500]  原來一個充滿著怨
[00:15:12.500 --> 00:15:13.500]  充滿著恨
[00:15:13.500 --> 00:15:16.500]  充滿著看過去來追究責任
[00:15:16.500 --> 00:15:18.500]  一個這樣的家
[00:15:18.500 --> 00:15:19.500]  人沒有改變
[00:15:19.500 --> 00:15:21.500]  仍然是那些人
[00:15:21.500 --> 00:15:22.500]  家沒有改變
[00:15:22.500 --> 00:15:24.500]  仍然是這個蘇家
[00:15:24.500 --> 00:15:27.500]  但我們的氣氛完全變了
[00:15:27.500 --> 00:15:29.500]  我們彼此之間
[00:15:29.500 --> 00:15:31.500]  不是在數對方不好的東西
[00:15:31.500 --> 00:15:33.500]  不是在怨恨
[00:15:33.500 --> 00:15:37.500]  而是大家在關心對方
[00:15:37.500 --> 00:15:40.500]  我們在這裡是為對方來禱告
[00:15:40.500 --> 00:15:42.500]  我為這一切來感恩
[00:15:42.500 --> 00:15:43.500]  各位親愛的弟兄姊妹
[00:15:43.500 --> 00:15:45.500]  當我們看到這裡的時候
[00:15:45.500 --> 00:15:47.500]  這麼多年來
[00:15:47.500 --> 00:15:51.500]  我將我自己就是這樣擺上來彼此
[00:15:51.500 --> 00:15:54.500]  今天我也很想和大家分享
[00:15:54.500 --> 00:16:00.500]  就是因為我自己有這個愛的經歷
[00:16:00.500 --> 00:16:01.500]  我教書的時候
[00:16:01.500 --> 00:16:03.500]  我在鳳溪教書的時候
[00:16:03.500 --> 00:16:07.500]  我都是將這個愛告訴我們學生
[00:16:07.500 --> 00:16:09.500]  兩年多三年的時間
[00:16:09.500 --> 00:16:13.500]  但是給我有很多的機會去鑑定
[00:16:13.500 --> 00:16:15.500]  以致我們的學生
[00:16:15.500 --> 00:16:18.500]  起碼有一百個人信得住
[00:16:18.500 --> 00:16:21.500]  另外有幾個同事都信得住
[00:16:21.500 --> 00:16:24.500]  甚至有這個學生今天是我的同事
[00:16:24.500 --> 00:16:25.500]  何偉強牧師
[00:16:25.500 --> 00:16:27.500]  是我的學生
