
[00:00:00.000 --> 00:00:07.400]  我們上次是講到以色列人是攻打艾城
[00:02:27.600 --> 00:02:31.600]  第一個原因就是神在等候你來悔改
[00:02:31.600 --> 00:02:35.600]  就好像他等待阿乾來悔改
[00:02:35.600 --> 00:02:39.600]  我們上次說他給了阿乾很多很多的機會
[00:02:39.600 --> 00:02:43.600]  第一天就說你們要自結
[00:02:43.600 --> 00:02:47.600]  第二天就說你們要抽籤
[00:02:47.600 --> 00:02:49.600]  由支派抽到宗族
[00:02:49.600 --> 00:02:51.600]  由宗族抽到家室
[00:02:51.600 --> 00:02:53.600]  由家室抽到個人
[00:02:53.600 --> 00:02:55.600]  一個個抽出來
[00:02:55.600 --> 00:02:59.600]  給阿乾很多很多的機會來悔改
[00:02:59.600 --> 00:03:03.600]  但是很可惜阿乾都沒有悔改
[00:03:03.600 --> 00:03:05.600]  但是我們的這位神
[00:03:05.600 --> 00:03:08.600]  他就是給人很多機會來悔改
[00:03:08.600 --> 00:03:11.600]  記不記得若拿先知
[00:03:11.600 --> 00:03:14.600]  神和若拿說你去利利尾
[00:03:14.600 --> 00:03:17.600]  向利利尾人來傳福音
[00:03:17.600 --> 00:03:20.600]  叫他去東若拿就去西
[00:03:20.600 --> 00:03:23.600]  結果被大雨吞了
[00:03:23.600 --> 00:03:25.600]  後來吐了出來
[00:03:25.600 --> 00:03:27.600]  去到旱地
[00:03:27.600 --> 00:03:29.600]  然後在若拿書的三章一節
[00:03:29.600 --> 00:03:30.600]  經文說什麼
[00:03:30.600 --> 00:03:34.600]  耶和華的話第二次臨到若拿說
[00:03:34.600 --> 00:03:36.600]  我們相信這位神
[00:03:36.600 --> 00:03:40.600]  就是給人很多很多機會來悔改的神
[00:03:40.600 --> 00:03:44.600]  如果你說我繼續犯罪
[00:03:44.600 --> 00:03:46.600]  但是神還是給我一帆風順
[00:03:46.600 --> 00:03:50.600]  有可能就是因為他等著你悔改
[00:03:50.600 --> 00:03:54.600]  但也有可能你根本不是神的兒女
[00:03:54.600 --> 00:03:56.600]  因為聖經告訴我們
[00:03:56.600 --> 00:03:59.600]  在希伯來書的十二章六至八節
[00:03:59.600 --> 00:04:02.600]  凡神所喜悅的兒女
[00:04:02.600 --> 00:04:04.600]  他一定會來管教
[00:04:04.600 --> 00:04:05.600]  你是神的兒女的話
[00:04:05.600 --> 00:04:08.600]  你犯罪他一定會來管教你
[00:04:08.600 --> 00:04:09.600]  所以如果你犯罪
[00:04:09.600 --> 00:04:11.600]  他仍然你覺得一帆風順
[00:04:11.600 --> 00:04:14.600]  你可能不是真正神的兒女
[00:04:14.600 --> 00:04:19.600]  以色列人就是處理了他們自己的罪之後
[00:04:19.600 --> 00:04:23.600]  神給他們有機會來打勝挨勝
[00:04:23.600 --> 00:04:25.600]  在約書亞記的第五章
[00:04:25.600 --> 00:04:26.600]  如果我們記得
[00:04:26.600 --> 00:04:29.600]  約書亞見到耶和華的元帥
[00:04:29.600 --> 00:04:31.600]  他問元帥
[00:04:31.600 --> 00:04:35.600]  你是在我們那邊還是在我們敵人那邊
[00:04:35.600 --> 00:04:37.600]  這個元帥說兩樣都不是
[00:04:37.600 --> 00:04:39.600]  我又不在你那邊
[00:04:39.600 --> 00:04:40.600]  又不在你敵人那邊
[00:04:40.600 --> 00:04:42.600]  我在耶和華那邊
[00:04:42.600 --> 00:04:45.600]  我是耶和華軍隊的元帥
[00:04:45.600 --> 00:04:48.600]  當我們犯罪的時候
[00:04:48.600 --> 00:04:51.600]  我們就不能夠站在神那邊
[00:04:51.600 --> 00:04:56.600]  記不記得在約書亞記的七章十二節說什麼
[00:04:56.600 --> 00:04:58.600]  以色列人拿了當滅之物
[00:04:58.600 --> 00:05:00.600]  神說你不除去當滅之物
[00:05:00.600 --> 00:05:03.600]  我就不與你們同在了
[00:05:03.600 --> 00:05:04.600]  在十三節
[00:05:04.600 --> 00:05:08.600]  神說如果你們不除去當滅之物
[00:05:08.600 --> 00:05:12.600]  你們在敵人面前絕對站立不住
[00:05:12.600 --> 00:05:16.600]  我們見到當我們不能夠站在神那邊
[00:05:16.600 --> 00:05:18.600]  我們一定是會打輸仗
[00:05:18.600 --> 00:05:20.600]  但是當我們處理了我們的罪
[00:05:20.600 --> 00:05:25.600]  我們就能夠再一次靠神來得勝
[00:05:25.600 --> 00:05:27.600]  第二樣重要
[00:05:27.600 --> 00:05:29.600]  除了第一我們要處理我們的罪
[00:05:29.600 --> 00:05:33.600]  第二我們是要投入來侍奉神
[00:05:33.600 --> 00:05:38.600]  經文說神叫以色列人率領一切的兵丁
[00:05:38.600 --> 00:05:41.600]  有人說袁木斯你說話
[00:05:41.600 --> 00:05:44.600]  你說到像一塊雲一樣
[00:05:44.600 --> 00:05:47.600]  事事都是前言不對後語
[00:05:47.600 --> 00:05:49.600]  前後矛盾
[00:05:49.600 --> 00:05:51.600]  上一次才說完
[00:05:51.600 --> 00:05:54.600]  以色列人能夠取勝不是靠兵力
[00:05:54.600 --> 00:05:56.600]  不是靠戰略
[00:05:56.600 --> 00:05:59.600]  你現在又說帶領一切的士兵上去
[00:05:59.600 --> 00:06:02.600]  還不是想著想大石砸死蟹
[00:06:02.600 --> 00:06:04.600]  才能打贏仗
[00:06:04.600 --> 00:06:05.600]  不是靠兵力嗎?
[00:06:05.600 --> 00:06:07.600]  假的你說
[00:06:07.600 --> 00:06:10.600]  但不是真的不是靠兵力
[00:06:10.600 --> 00:06:12.600]  是神給他們得勝
[00:06:12.600 --> 00:06:15.600]  記不記得八章一節說什麼
[00:06:15.600 --> 00:06:18.600]  已經將艾城他們的王
[00:06:18.600 --> 00:06:21.600]  他們的地全部給了以色列人
[00:06:21.600 --> 00:06:24.600]  不是靠以色列人的兵力
[00:06:24.600 --> 00:06:28.600]  你看看約書亞紀的八章十八節說什麼
[00:06:28.600 --> 00:06:31.600]  耶和華吩咐約書亞說
[00:06:31.600 --> 00:06:34.600]  你向艾城伸出手裡的短槍
[00:06:34.600 --> 00:06:37.600]  因為我要將那城交在你手裡
[00:06:37.600 --> 00:06:41.600]  約書亞就向城伸出手裡的短槍
[00:06:41.600 --> 00:06:43.600]  怎樣得勝啊
[00:06:43.600 --> 00:06:45.600]  你伸出你手裡的短槍
[00:06:45.600 --> 00:06:48.600]  對著艾城你就能夠得勝了
[00:06:48.600 --> 00:06:51.600]  你讀完二十六節八章
[00:06:51.600 --> 00:06:54.600]  約書亞沒有收回手裡
[00:06:54.600 --> 00:06:56.600]  所伸出的短槍
[00:06:56.600 --> 00:07:01.600]  直到把艾城的一切居民進行殺滅
[00:07:01.600 --> 00:07:02.600]  有沒有看到啊
[00:07:02.600 --> 00:07:05.600]  伸出了短槍就能夠得勝
[00:07:05.600 --> 00:07:07.600]  他沒有收回來
[00:07:07.600 --> 00:07:09.600]  他為什麼不收回來啊
[00:07:09.600 --> 00:07:12.600]  我相信以前有一件事提醒了他
[00:07:12.600 --> 00:07:15.600]  在這出埃及記的十七章
[00:07:15.600 --> 00:07:19.600]  記不記得阿瑪利人來攻擊以色列人
[00:07:19.600 --> 00:07:22.600]  他們剛剛出埃及就來攻擊他們
[00:07:22.600 --> 00:07:24.600]  摩西就叫約書亞
[00:07:24.600 --> 00:07:26.600]  你出去迎戰
[00:07:26.600 --> 00:07:28.600]  我上到山上來討告
[00:07:28.600 --> 00:07:31.600]  當摩西舉高神的杖
[00:07:31.600 --> 00:07:33.600]  以色列人就打贏仗
[00:07:33.600 --> 00:07:36.600]  當摩西累了兩只手垂下來
[00:07:36.600 --> 00:07:38.600]  以色列人就打敗仗
[00:07:38.600 --> 00:07:41.600]  我相信約書亞記得這件事
[00:07:41.600 --> 00:07:44.600]  所以他沒有收回手裡的槍
[00:07:44.600 --> 00:07:48.600]  直到他們完全得勝為止
[00:07:48.600 --> 00:07:52.600]  還有一件事是很有趣的
[00:07:52.600 --> 00:07:56.600]  就是兩件事都有很相似的地方
[00:07:56.600 --> 00:07:59.600]  除了大家都有一樣武器
[00:07:59.600 --> 00:08:03.600]  你可以叫摩西的杖是武器
[00:08:03.600 --> 00:08:07.600]  都有一樣器具來做標記
[00:08:07.600 --> 00:08:09.600]  另外一件事很有趣
[00:08:09.600 --> 00:08:12.600]  就是兩個人摩西和約書亞
[00:08:12.600 --> 00:08:16.600]  事後都捉了一個彈來感謝神
[00:08:16.600 --> 00:08:20.600]  摩西在出埃及記的十七章十五節
[00:08:20.600 --> 00:08:25.600]  捉了一座彈起名叫耶和華尼西
[00:08:25.600 --> 00:08:28.600]  耶和華尼西是什麼意思
[00:08:28.600 --> 00:08:30.600]  耶和華是我的姓旗
[00:08:30.600 --> 00:08:33.600]  靠著耶和華得姓
[00:08:33.600 --> 00:08:37.600]  等一會我們會見到約書亞打贏了仗
[00:08:37.600 --> 00:08:41.600]  他同樣叫以色列人去爾巴路山
[00:08:41.600 --> 00:08:45.600]  來起一座彈來感謝神
[00:08:45.600 --> 00:08:48.600]  經文說他手裡的短槍
[00:08:48.600 --> 00:08:50.600]  他沒有收回來
[00:08:50.600 --> 00:08:53.600]  短槍這個字是什麼意思呢
[00:08:53.600 --> 00:08:56.600]  在聖經裡面一共出現了八次
[00:08:56.600 --> 00:08:58.600]  有很多解經家都注意到
[00:08:58.600 --> 00:09:01.600]  這個短槍不是平時的矛
[00:09:01.600 --> 00:09:03.600]  不是平時的槍
[00:09:03.600 --> 00:09:08.600]  所以也有解經家說是彎刀
[00:09:08.600 --> 00:09:12.600]  但是我們見到在撒姆以上的十七章四十五節
[00:09:12.600 --> 00:09:15.600]  三種武器都出現了
[00:09:15.600 --> 00:09:18.600]  還有今天所說的短槍
[00:09:18.600 --> 00:09:22.600]  還有矛或者槍和刀都出現了
[00:09:22.600 --> 00:09:24.600]  我們一起來看看
[00:09:24.600 --> 00:09:27.600]  撒姆以上的十七章四十五節
[00:09:27.600 --> 00:09:32.600]  大魏去迎戰比利時人的巨人就是哥里亞
[00:09:32.600 --> 00:09:34.600]  大魏對比利時人說
[00:09:34.600 --> 00:09:38.600]  你來攻擊我是靠著刀槍同擊
[00:09:38.600 --> 00:09:44.600]  我來攻擊你是靠著萬君之耶和華的名
[00:09:44.600 --> 00:09:47.600]  我們見到三種武器都說出來了
[00:09:47.600 --> 00:09:50.600]  這個擊 刀槍同擊的擊字
[00:09:50.600 --> 00:09:55.600]  就是今天約書亞記裡面第八章的短槍
[00:09:55.600 --> 00:09:58.600]  就是原文Kidron這個字
[00:09:58.600 --> 00:10:00.600]  所以不是矛不是刀
[00:10:00.600 --> 00:10:03.600]  我們見到是擊
[00:10:03.600 --> 00:10:05.600]  究竟這個擊是什麼呢
[00:10:05.600 --> 00:10:07.600]  我去查一查
[00:10:07.600 --> 00:10:10.600]  為什麼中文的翻譯要用擊這個字呢
[00:10:10.600 --> 00:10:14.600]  原來中文的翻譯中國人的擊是什麼呢
[00:10:14.600 --> 00:10:18.600]  主要是用來做儀仗的器具
[00:10:18.600 --> 00:10:21.600]  什麼叫做儀仗的器具
[00:10:21.600 --> 00:10:25.600]  就是要來展示軍隊的威猛
[00:10:25.600 --> 00:10:28.600]  向敵人來示強
[00:10:28.600 --> 00:10:31.600]  讓敵人見到有多強
[00:10:31.600 --> 00:10:34.600]  這個翻譯我覺得翻譯得挺好的
[00:10:34.600 --> 00:10:37.600]  因為我們見到約書亞
[00:10:37.600 --> 00:10:41.600]  就是拿起這個擊向著敵人
[00:10:41.600 --> 00:10:43.600]  這個所謂的短槍
[00:10:43.600 --> 00:10:46.600]  這個就是表示耶和華與我們同在
[00:10:46.600 --> 00:10:49.600]  是耶和華使我們得勝
[00:10:49.600 --> 00:10:52.600]  是向敵人來示威
[00:10:52.600 --> 00:10:57.600]  我們見到如果是這樣的事就很有趣了
[00:10:57.600 --> 00:11:01.600]  因為剛才說摩西起了個座談叫什麼
[00:11:01.600 --> 00:11:04.600]  耶和華是我的聖旗
[00:11:04.600 --> 00:11:08.600]  現在約書亞就是拿著這個耀武揚威的擊
[00:11:08.600 --> 00:11:12.600]  在敵人的面前來展示神的能力
[00:11:12.600 --> 00:11:16.600]  兩者是有很相似的地方
[00:11:16.600 --> 00:11:22.600]  如果是這樣有人就會問
[00:11:22.600 --> 00:11:26.600]  你又說不是靠兵力
[00:11:26.600 --> 00:11:30.600]  現在又出一切的士兵想叫城去
[00:11:30.600 --> 00:11:33.600]  什麼原因啊如果不是靠兵力
[00:11:33.600 --> 00:11:38.600]  其實神是叫所有的以色列人來參與
[00:11:38.600 --> 00:11:42.600]  所以他要一切的士兵一起上去
[00:11:42.600 --> 00:11:44.600]  一間的教會
[00:11:44.600 --> 00:11:50.600]  神也希望所有的弟兄姊妹都出來侍奉他
[00:11:50.600 --> 00:11:53.600]  一般的教會是什麼模式
[00:11:53.600 --> 00:12:00.600]  20%的人就是做其他80%不願意做事的人
[00:12:00.600 --> 00:12:04.600]  20%的人就做了整個教會的事
[00:12:04.600 --> 00:12:07.600]  這個絕對不是神所喜悅的
[00:12:07.600 --> 00:12:11.600]  我們在這裡看到神是要一切的士兵
[00:12:11.600 --> 00:12:14.600]  以色列人都一起來侍奉他
[00:12:14.600 --> 00:12:18.600]  同樣神是希望每一個教會的成員
[00:12:18.600 --> 00:12:22.600]  都落手落腳來為他效力為他工作
[00:12:22.600 --> 00:12:27.600]  如果不是所有的弟兄姊妹都投入的話
[00:12:27.600 --> 00:12:31.600]  那教會的事工就不能順利的推廣
[00:12:31.600 --> 00:12:33.600]  你說不是的
[00:12:33.600 --> 00:12:35.600]  我什麼都不做
[00:12:35.600 --> 00:12:37.600]  或者我只是選擇容易做的事
[00:12:37.600 --> 00:12:41.600]  但是教會的事工不也是推廣的挺好
[00:12:41.600 --> 00:12:43.600]  沒有了我
[00:12:43.600 --> 00:12:45.600]  但是你見不到的就是
[00:12:45.600 --> 00:12:47.600]  如果你真的自己走出來侍奉神的話
[00:12:47.600 --> 00:12:50.600]  說不定事工會更加做得好
[00:12:50.600 --> 00:12:52.600]  是你所見不到的
[00:12:52.600 --> 00:12:56.600]  是要你出來做才能體驗得到
[00:12:56.600 --> 00:13:01.600]  其實出來侍奉是為了你自己好
[00:13:01.600 --> 00:13:05.600]  我時時都說基督徒要麼就像茶杯
[00:13:05.600 --> 00:13:07.600]  要麼就像茶壺
[00:13:07.600 --> 00:13:09.600]  為什麼茶杯茶壺
[00:13:09.600 --> 00:13:11.600]  茶壺就是有入有出
[00:13:11.600 --> 00:13:15.600]  你倒進去茶壺里然後倒出來
[00:13:15.600 --> 00:13:20.600]  有入有出代表你學到的聖經教導
[00:13:20.600 --> 00:13:22.600]  你將它運用出來
[00:13:22.600 --> 00:13:25.600]  這樣才是茶壺有入有出
[00:13:25.600 --> 00:13:29.600]  茶杯倒著倒著倒滿了就倒不了
[00:13:29.600 --> 00:13:32.600]  你說我可以喝掉它
[00:13:32.600 --> 00:13:34.600]  這個正是問題
[00:13:34.600 --> 00:13:36.600]  是你喝掉它
[00:13:36.600 --> 00:13:38.600]  但是你做茶壺的時候
[00:13:38.600 --> 00:13:40.600]  你是給所有人可以喝
[00:13:40.600 --> 00:13:42.600]  你可以服侍很多人
[00:13:42.600 --> 00:13:44.600]  這個就是不同的地方
[00:13:44.600 --> 00:13:47.600]  所以我們都應該好像茶壺一樣
[00:13:47.600 --> 00:13:54.600]  我時時都用加里裡海和死海來做一個比喻
[00:13:54.600 --> 00:13:56.600]  加里裡海就是有入有出
[00:13:56.600 --> 00:13:59.600]  有河流進去加里裡海
[00:13:59.600 --> 00:14:01.600]  有河流出來
[00:14:01.600 --> 00:14:04.600]  有入有出才有生氣
[00:14:04.600 --> 00:14:07.600]  你看看耶穌基督在世的時候
[00:14:07.600 --> 00:14:10.600]  門徒在加里裡海打雨
[00:14:10.600 --> 00:14:11.600]  打到多少雨啊
[00:14:11.600 --> 00:14:13.600]  充滿生氣
[00:14:13.600 --> 00:14:15.600]  但是如果你去以色列
[00:14:15.600 --> 00:14:17.600]  你去死海看看
[00:14:17.600 --> 00:14:19.600]  為什麼叫死海啊
[00:14:19.600 --> 00:14:21.600]  死溝溝的
[00:14:21.600 --> 00:14:23.600]  鹽分越來越高
[00:14:23.600 --> 00:14:25.600]  太陽曬到水蒸發
[00:14:25.600 --> 00:14:27.600]  水就蒸發了
[00:14:27.600 --> 00:14:29.600]  鹽分就留在那裡
[00:14:29.600 --> 00:14:31.600]  所以是沒有什麼生氣
[00:14:31.600 --> 00:14:33.600]  我們基督徒是要做活水
[00:14:33.600 --> 00:14:35.600]  有入有出
[00:14:35.600 --> 00:14:37.600]  我們是要做茶壺
[00:14:37.600 --> 00:14:39.600]  我們是要做加里裡海
[00:14:39.600 --> 00:14:43.600]  我們在讀《約書亞記》
[00:14:43.600 --> 00:14:46.600]  《約書亞記》一句很出名的名言
[00:14:46.600 --> 00:14:48.600]  就是二十四章十五節
[00:14:48.600 --> 00:14:50.600]  至於我和我家
[00:14:50.600 --> 00:14:52.600]  我們必定侍奉耶和華
[00:14:52.600 --> 00:14:55.600]  不單止他自己侍奉耶和華
[00:14:55.600 --> 00:14:59.600]  他也帶領他的家人來侍奉耶和華
[00:14:59.600 --> 00:15:03.600]  我在講《耳福所書》的時候
[00:15:03.600 --> 00:15:05.600]  都和大家說過
[00:15:05.600 --> 00:15:08.600]  神是給我們每個人都有他屬靈的恩賜
[00:15:08.600 --> 00:15:12.600]  我也說過這個恩賜是一個組合
[00:15:12.600 --> 00:15:15.600]  就是每個人的組合都不同
[00:15:15.600 --> 00:15:18.600]  有些人安慰人很厲害
[00:15:18.600 --> 00:15:20.600]  有些人廣道很厲害
[00:15:20.600 --> 00:15:25.600]  但是有很多不同的恩賜組合在一個人身上
[00:15:25.600 --> 00:15:28.600]  所以如果你說我不出來侍奉
[00:15:28.600 --> 00:15:30.600]  人家找人替我就行
[00:15:30.600 --> 00:15:32.600]  你要人替你
[00:15:32.600 --> 00:15:35.600]  可能要找幾個人替你一個
[00:15:35.600 --> 00:15:38.600]  因為絕對沒有一個人和你的組合
[00:15:38.600 --> 00:15:41.600]  恩賜的組合是一模一樣
[00:15:41.600 --> 00:15:44.600]  所以我們都需要像以色列人一樣
[00:15:44.600 --> 00:15:47.600]  一起出來侍奉
[00:15:47.600 --> 00:15:50.600]  一起來參與神的工作
[00:15:50.600 --> 00:15:52.600]  就好像神和以色列人說
[00:15:52.600 --> 00:15:55.600]  如果你們一切的士兵上陣的話
[00:15:55.600 --> 00:16:01.600]  我將艾城的王、人民、城和地都交在你的手裡
[00:16:01.600 --> 00:16:03.600]  當我們所有的信徒
[00:16:03.600 --> 00:16:06.600]  一間教會的信徒都出來侍奉
[00:16:06.600 --> 00:16:09.600]  我們的力量岳不可當
[00:16:09.600 --> 00:16:11.600]  我們見到
[00:16:11.600 --> 00:16:13.600]  同神復和
[00:16:13.600 --> 00:16:17.600]  第一點是要處理我們的罪
[00:16:17.600 --> 00:16:20.600]  第二點我們是要有投入的侍奉
[00:16:20.600 --> 00:16:24.600]  第三點是要聽神的話語
[00:16:24.600 --> 00:16:26.600]  在《若朱雅記》的八章二節
[00:16:26.600 --> 00:16:31.600]  神就教以色列人怎麼攻打艾城
[00:16:31.600 --> 00:16:36.600]  就好像他教他們怎麼攻打耶利哥城是一模一樣
[00:16:36.600 --> 00:16:39.600]  但是唯一不同的是什麼
[00:16:39.600 --> 00:16:44.600]  這一場仗他們所得到的一切財物、身畜
[00:16:44.600 --> 00:16:47.600]  他們都可以據為己有
[00:16:47.600 --> 00:16:49.600]  可以成為掠物
[00:16:49.600 --> 00:16:51.600]  耶利哥城那一場呢
[00:16:51.600 --> 00:16:53.600]  不拿得
[00:16:53.600 --> 00:16:55.600]  全部是屬於神
[00:16:55.600 --> 00:16:58.600]  所以阿綱就是拿了當滅之物
[00:16:58.600 --> 00:17:01.600]  以至招來殺身之禍
[00:17:01.600 --> 00:17:03.600]  但是這一場仗艾城的仗
[00:17:03.600 --> 00:17:05.600]  他樣樣都拿得
[00:17:05.600 --> 00:17:07.600]  有人說
[00:17:07.600 --> 00:17:09.600]  有沒有搞錯啊
[00:17:09.600 --> 00:17:11.600]  一場仗又說拿得
[00:17:11.600 --> 00:17:13.600]  一場仗又說不拿得
[00:17:13.600 --> 00:17:15.600]  樣樣都是神說的
[00:17:15.600 --> 00:17:17.600]  是呀,真的是神說的
[00:17:17.600 --> 00:17:19.600]  什麼是罪,什麼不是罪
[00:17:19.600 --> 00:17:21.600]  全部都是神說的
[00:17:21.600 --> 00:17:24.600]  是這位創造萬物的主說
[00:17:24.600 --> 00:17:26.600]  什麼是罪,什麼不是罪
[00:17:26.600 --> 00:17:28.600]  什麼拿得,什麼不拿得
[00:17:28.600 --> 00:17:32.600]  這個正是現代人的問題
[00:17:32.600 --> 00:17:35.600]  現代人要自己來作主
[00:17:35.600 --> 00:17:37.600]  什麼是罪,什麼不是罪
[00:17:37.600 --> 00:17:39.600]  我說艾城不是罪
[00:17:39.600 --> 00:17:41.600]  我說同性戀不是罪
[00:17:41.600 --> 00:17:44.600]  但是你看看聖經怎麼說
[00:17:44.600 --> 00:17:47.600]  創造宇宙萬物的主宰
[00:17:47.600 --> 00:17:49.600]  說什麼是罪就是罪
[00:17:49.600 --> 00:17:52.600]  所以我們要聽神的話
[00:17:52.600 --> 00:17:55.600]  在針言的四章十三節
[00:17:55.600 --> 00:17:58.600]  要持定憤悔,不可放鬆
[00:17:58.600 --> 00:18:02.600]  必當謹守,因為他是你的生命
[00:18:02.600 --> 00:18:04.600]  什麼是你的生命啊
[00:18:04.600 --> 00:18:06.600]  神的憤悔是你的生命啊
[00:18:06.600 --> 00:18:10.600]  在針言的五章二十三節
[00:18:10.600 --> 00:18:13.600]  他人不受憤悔就必死亡
[00:18:13.600 --> 00:18:17.600]  有因愚昧過甚,必走差了路
[00:18:17.600 --> 00:18:20.600]  當我們不去聽神的憤悔的時候
[00:18:20.600 --> 00:18:22.600]  我們就會走差路
[00:18:22.600 --> 00:18:25.600]  但是你說走差路小事
[00:18:25.600 --> 00:18:27.600]  我再走回頭
[00:18:27.600 --> 00:18:29.600]  但是經文說什麼
[00:18:29.600 --> 00:18:32.600]  可能招致死亡
[00:18:32.600 --> 00:18:35.600]  這個不是說大話的
[00:18:35.600 --> 00:18:36.600]  不是空口說白話
[00:18:36.600 --> 00:18:39.600]  我們看到阿乾就是一個很好的例子
[00:18:39.600 --> 00:18:41.600]  沒有聽到神的話語
[00:18:41.600 --> 00:18:44.600]  結果是遭來殺身之禍
[00:18:44.600 --> 00:18:46.600]  還有第四點
[00:18:46.600 --> 00:18:49.600]  我們要處理我們的罪
[00:18:49.600 --> 00:18:51.600]  要投入的侍奉
[00:18:51.600 --> 00:18:53.600]  要聽神的話語
[00:18:53.600 --> 00:18:55.600]  還要等待上主
[00:18:55.600 --> 00:18:58.600]  有沒有看到阿乾的問題
[00:18:58.600 --> 00:19:00.600]  他就是沒有等待神
[00:19:00.600 --> 00:19:03.600]  如果他能夠等到第二場仗
[00:19:03.600 --> 00:19:05.600]  他想拿什麼就拿什麼
[00:19:05.600 --> 00:19:08.600]  所有的戰利品他都可以拿
[00:19:08.600 --> 00:19:10.600]  神給他們拿的
[00:19:10.600 --> 00:19:12.600]  他就是不等
[00:19:12.600 --> 00:19:15.600]  他就是急不及待要自己來做主
[00:19:15.600 --> 00:19:18.600]  在耶利哥城就拿了戰利品
[00:19:18.600 --> 00:19:20.600]  真的很可惜啊
[00:19:20.600 --> 00:19:23.600]  你想想第二場仗什麼都可以拿
[00:19:23.600 --> 00:19:26.600]  他不僅連累了他自己
[00:19:26.600 --> 00:19:28.600]  還連累了他的家人
[00:19:28.600 --> 00:19:30.600]  和他一起被處決
[00:19:30.600 --> 00:19:33.600]  他還連累了以色列人
[00:19:33.600 --> 00:19:35.600]  和他一起打輸仗
[00:19:35.600 --> 00:19:38.600]  以至36個人死亡
[00:19:38.600 --> 00:19:40.600]  所以我們看到
[00:19:40.600 --> 00:19:43.600]  我們要等待上主是很重要
[00:19:43.600 --> 00:19:46.600]  在詩篇的27篇14節
[00:19:46.600 --> 00:19:48.600]  說要等候耶和華
[00:19:48.600 --> 00:19:50.600]  當壯膽
[00:19:50.600 --> 00:19:51.600]  堅固你的心
[00:19:51.600 --> 00:19:54.600]  我再說要等候耶和華
