
[00:00:00.000 --> 00:00:05.200]  好高興來到大家當中
[00:03:03.000 --> 00:03:05.000]  這些音樂
[00:03:05.000 --> 00:03:09.000]  其實那個21世紀的文化
[00:03:09.000 --> 00:03:11.000]  反映整個音樂
[00:03:11.000 --> 00:03:13.000]  或者那些書也好
[00:03:13.000 --> 00:03:15.000]  反映整個文化的改變
[00:03:15.000 --> 00:03:17.000]  十九世紀的人很相信
[00:03:17.000 --> 00:03:19.000]  覺得愛是很偉大的東西
[00:03:19.000 --> 00:03:22.000]  21世紀的人覺得
[00:03:22.000 --> 00:03:24.000]  愛好像是一種
[00:03:24.000 --> 00:03:26.000]  作出來的東西
[00:03:26.000 --> 00:03:28.000]  這個是一個人建構的
[00:03:28.000 --> 00:03:30.000]  一個謊言
[00:03:30.000 --> 00:03:32.000]  又舉一套的例子
[00:03:32.000 --> 00:03:34.000]  對不起 我很喜歡說電影
[00:03:34.000 --> 00:03:36.000]  你會這四個晚上
[00:03:36.000 --> 00:03:38.000]  不斷聽到不同的電影
[00:03:38.000 --> 00:03:40.000]  有沒有人看過一套電影
[00:03:40.000 --> 00:03:42.000]  叫做
[00:03:42.000 --> 00:03:45.000]  二百萬元還是二十萬元離奇劫案
[00:03:45.000 --> 00:03:49.000]  英文叫No Country for an Old Man
[00:03:49.000 --> 00:03:51.000]  都沒有人看過
[00:03:51.000 --> 00:03:53.000]  有人 有一輛 有幾人看過
[00:03:53.000 --> 00:03:55.000]  果然有口味
[00:03:55.000 --> 00:03:57.000]  這套戲拿了奧斯卡金像獎
[00:03:57.000 --> 00:03:59.000]  值得看的
[00:03:59.000 --> 00:04:01.000]  雖然這套是一套很古怪的戲
[00:04:01.000 --> 00:04:03.000]  這套戲基本上說什麼呢
[00:04:03.000 --> 00:04:05.000]  說有個人搶了別人的錢
[00:04:05.000 --> 00:04:06.000]  搶了黑幫的錢
[00:04:06.000 --> 00:04:09.000]  黑幫找一個大隻佬來追回那些錢
[00:04:09.000 --> 00:04:12.000]  大隻佬基本上是一個殺人機器
[00:04:12.000 --> 00:04:14.000]  你走過他面前
[00:04:14.000 --> 00:04:16.000]  他可能殺了你
[00:04:16.000 --> 00:04:18.000]  整套戲就說殺人機器
[00:04:18.000 --> 00:04:20.000]  殺了一大堆人
[00:04:20.000 --> 00:04:22.000]  然後就拿了金像獎
[00:04:22.000 --> 00:04:25.000]  為什麼會拿到金像獎
[00:04:25.000 --> 00:04:26.000]  最佳影片
[00:04:26.000 --> 00:04:27.000]  你去看一看
[00:04:27.000 --> 00:04:29.000]  其實這套電影
[00:04:29.000 --> 00:04:33.000]  反映21世紀對世界一個很悲觀
[00:04:33.000 --> 00:04:36.000]  西方文化對世界很悲觀
[00:04:36.000 --> 00:04:38.000]  所以他覺得說愛這麼美麗
[00:04:38.000 --> 00:04:39.000]  這麼偉大
[00:04:39.000 --> 00:04:41.000]  其實是一個謊言
[00:04:41.000 --> 00:04:43.000]  醒著還是夢
[00:04:43.000 --> 00:04:46.000]  但是我們要再想這個問題
[00:04:46.000 --> 00:04:51.000]  到底是現在21世紀的文化在做夢
[00:04:51.000 --> 00:04:53.000]  還是基督徒在做夢呢
[00:04:53.000 --> 00:04:58.000]  可能是不相信愛的人在做夢
[00:04:58.000 --> 00:05:00.000]  他以為自己是醒的
[00:05:00.000 --> 00:05:01.000]  有沒有問題
[00:05:01.000 --> 00:05:03.000]  我看不到那是什麼
[00:05:03.000 --> 00:05:05.000]  愛是一種感受
[00:05:05.000 --> 00:05:06.000]  下一個
[00:05:06.000 --> 00:05:09.000]  沒有東西出來
[00:05:09.000 --> 00:05:12.000]  對不起我說錯了頁數
[00:05:12.000 --> 00:05:13.000]  我的問題
[00:05:13.000 --> 00:05:15.000]  回到第一頁
[00:05:15.000 --> 00:05:16.000]  沒問題
[00:05:16.000 --> 00:05:18.000]  你看到媽媽的愛嗎
[00:05:18.000 --> 00:05:22.000]  媽媽的愛是嗎
[00:05:22.000 --> 00:05:24.000]  對
[00:05:24.000 --> 00:05:25.000]  是我的問題
[00:05:25.000 --> 00:05:26.000]  我太緊張了
[00:05:26.000 --> 00:05:27.000]  打錯了一頁powerpoint
[00:05:27.000 --> 00:05:29.000]  所以跟了第三頁powerpoint
[00:05:29.000 --> 00:05:31.000]  回到媽媽的例子
[00:05:31.000 --> 00:05:33.000]  一會兒再說剛才那個
[00:05:33.000 --> 00:05:34.000]  對不起
[00:05:34.000 --> 00:05:35.000]  說錯了
[00:05:35.000 --> 00:05:36.000]  媽媽的例子
[00:05:36.000 --> 00:05:37.000]  其實我想說什麼呢
[00:05:37.000 --> 00:05:39.000]  嚇了下面一身汗
[00:05:39.000 --> 00:05:41.000]  我想說一件事
[00:05:41.000 --> 00:05:42.000]  媽媽的例子
[00:05:42.000 --> 00:05:44.000]  就是告訴大家
[00:05:44.000 --> 00:05:47.000]  愛是一種需要操練的東西
[00:05:47.000 --> 00:05:52.000]  我們這幾晚會說愛的操練問題
[00:05:52.000 --> 00:05:55.000]  我為什麼說媽媽的例子呢
[00:05:55.000 --> 00:05:57.000]  就是因為說我老婆
[00:05:57.000 --> 00:05:59.000]  如果這四晚我說的話
[00:05:59.000 --> 00:06:01.000]  對大家有幫助
[00:06:01.000 --> 00:06:03.000]  當然第一要多謝的就是
[00:06:03.000 --> 00:06:04.000]  我們的天父
[00:06:04.000 --> 00:06:06.000]  多謝聖靈的工作
[00:06:06.000 --> 00:06:08.000]  不過第二個要多謝的
[00:06:08.000 --> 00:06:10.000]  就是家裡的四個女人
[00:06:10.000 --> 00:06:12.000]  就是我太太和三個女兒
[00:06:12.000 --> 00:06:13.000]  我在愛的很多功課
[00:06:13.000 --> 00:06:18.000]  都是從這四位女士身上學回來的
[00:06:18.000 --> 00:06:19.000]  用媽媽這個例子
[00:06:19.000 --> 00:06:21.000]  就是我老婆這個例子
[00:06:21.000 --> 00:06:25.000]  追求我老婆的時候
[00:06:25.000 --> 00:06:27.000]  問過她一件事
[00:06:27.000 --> 00:06:30.000]  就說你小時候有什麼抱負
[00:06:30.000 --> 00:06:32.000]  我不知道你有什麼抱負
[00:06:32.000 --> 00:06:34.000]  你小時候想過做老師
[00:06:34.000 --> 00:06:36.000]  結果真的做了老師
[00:06:36.000 --> 00:06:38.000]  我就問過我太太
[00:06:38.000 --> 00:06:41.000]  你小時候有什麼抱負
[00:06:41.000 --> 00:06:44.000]  我太太就說
[00:06:44.000 --> 00:06:46.000]  做媽媽
[00:06:46.000 --> 00:06:48.000]  你小時候想做媽媽
[00:06:48.000 --> 00:06:49.000]  我聽了這個答案
[00:06:49.000 --> 00:06:52.000]  就很愕然的
[00:06:52.000 --> 00:06:54.000]  意思就是說
[00:06:54.000 --> 00:06:56.000]  在我的思想裡
[00:06:56.000 --> 00:06:58.000]  從來沒有想過
[00:06:58.000 --> 00:07:00.000]  做媽媽是可以是一種抱負
[00:07:00.000 --> 00:07:02.000]  明白嗎
[00:07:02.000 --> 00:07:04.000]  我是三個女兒的爸爸
[00:07:04.000 --> 00:07:06.000]  我也樂意做爸爸
[00:07:06.000 --> 00:07:09.000]  但是在我當時的想法
[00:07:09.000 --> 00:07:12.000]  做爸爸是你人生走到某個階段
[00:07:12.000 --> 00:07:14.000]  那就發生了
[00:07:14.000 --> 00:07:16.000]  人生走到某個階段
[00:07:16.000 --> 00:07:18.000]  男人就會長鬍子
[00:07:18.000 --> 00:07:19.000]  人生走到某個階段
[00:07:19.000 --> 00:07:20.000]  就做了爸爸
[00:07:20.000 --> 00:07:21.000]  結婚生子
[00:07:21.000 --> 00:07:23.000]  都是人生階段的問題
[00:07:23.000 --> 00:07:25.000]  不是抱負的問題
[00:07:25.000 --> 00:07:27.000]  聽她這樣說
[00:07:27.000 --> 00:07:30.000]  原來做媽媽可以是抱負
[00:07:30.000 --> 00:07:32.000]  神祝福她
[00:07:32.000 --> 00:07:34.000]  結果生了三個女兒
[00:07:34.000 --> 00:07:35.000]  做了媽媽
[00:07:35.000 --> 00:07:37.000]  做了媽媽之後
[00:07:37.000 --> 00:07:38.000]  我再問她
[00:07:38.000 --> 00:07:40.000]  你現在夢想成真
[00:07:40.000 --> 00:07:41.000]  那又怎樣
[00:07:41.000 --> 00:07:43.000]  我太太的答案就說
[00:07:43.000 --> 00:07:46.000]  原來才發覺做媽媽這麼難
[00:07:46.000 --> 00:07:48.000]  意思就是說
[00:07:48.000 --> 00:07:51.000]  愛是需要付上代價
[00:07:51.000 --> 00:07:52.000]  是需要付上操練的
[00:07:52.000 --> 00:07:54.000]  是需要付上傳人的投入
[00:07:54.000 --> 00:07:56.000]  投入情緒意志
[00:07:56.000 --> 00:07:58.000]  我想告訴你
[00:07:58.000 --> 00:08:01.000]  世人很多時候看愛
[00:08:01.000 --> 00:08:05.000]  覺得愛是單單一種感受
[00:08:05.000 --> 00:08:10.000]  例如我舉個例子
[00:08:10.000 --> 00:08:12.000]  你知道英文就說
[00:08:12.000 --> 00:08:14.000]  Fall in love
[00:08:14.000 --> 00:08:15.000]  中文就說
[00:08:15.000 --> 00:08:16.000]  跌入愛河
[00:08:16.000 --> 00:08:18.000]  或墮入愛河
[00:08:18.000 --> 00:08:20.000]  當你這樣說的時候
[00:08:20.000 --> 00:08:22.000]  這個假設就好像
[00:08:22.000 --> 00:08:26.000]  愛是一種剛發生的事
[00:08:26.000 --> 00:08:27.000]  不可拒抗
[00:08:27.000 --> 00:08:29.000]  好像我見到我老婆
[00:08:29.000 --> 00:08:31.000]  不可拒抗地愛上了她
[00:08:31.000 --> 00:08:35.000]  我想說這個可能是某些世俗人的看法
[00:08:35.000 --> 00:08:37.000]  聖經就不是這樣看的
[00:08:37.000 --> 00:08:39.000]  聖經看愛是甚麼呢
[00:08:39.000 --> 00:08:41.000]  愛是要一個傳人的投入
[00:08:41.000 --> 00:08:44.000]  包括頭腦、情緒和意志
[00:08:44.000 --> 00:08:46.000]  即是說
[00:08:46.000 --> 00:08:47.000]  愛其實是甚麼呢
[00:08:47.000 --> 00:08:51.000]  愛是你個人的一種表現
[00:08:51.000 --> 00:08:54.000]  我除了喜歡看電影之外
[00:08:54.000 --> 00:08:56.000]  我還很喜歡看武俠小說
[00:08:56.000 --> 00:08:59.000]  喜歡看金庸的武俠小說
[00:08:59.000 --> 00:09:01.000]  希望還有人看
[00:09:01.000 --> 00:09:03.000]  如果你看金庸的武俠小說
[00:09:03.000 --> 00:09:06.000]  你就會覺得金庸經常說一件事
[00:09:06.000 --> 00:09:09.000]  就是內功的重要
[00:09:09.000 --> 00:09:11.000]  他說如果內功厲害的人
[00:09:11.000 --> 00:09:13.000]  隨便一招推出來
[00:09:13.000 --> 00:09:15.000]  那你已經死了
[00:09:15.000 --> 00:09:17.000]  內功不行的話
[00:09:17.000 --> 00:09:19.000]  就只是一句話
[00:09:19.000 --> 00:09:22.000]  其實套用這個思想去想
[00:09:22.000 --> 00:09:24.000]  愛其實是一個
[00:09:24.000 --> 00:09:27.000]  我們人的一個本質的流露
[00:09:27.000 --> 00:09:28.000]  從聖經的立場來看
[00:09:28.000 --> 00:09:30.000]  你怎可以有愛的行動呢
[00:09:30.000 --> 00:09:32.000]  就是因為你是一個有愛的人
[00:09:32.000 --> 00:09:34.000]  You are a loving person
[00:09:34.000 --> 00:09:36.000]  你是一個有愛的人
[00:09:36.000 --> 00:09:38.000]  你就有愛的行動流露出來
[00:09:38.000 --> 00:09:40.000]  如果你是一個有愛的人
[00:09:40.000 --> 00:09:43.000]  應該在任何一個環境之下
[00:09:43.000 --> 00:09:46.000]  你隨時流露出來的言行
[00:09:46.000 --> 00:09:48.000]  都會鼓勵到人
[00:09:48.000 --> 00:09:49.000]  否則的話
[00:09:49.000 --> 00:09:51.000]  如果你不是一個有愛的人
[00:09:51.000 --> 00:09:53.000]  你這個人的本質的愛
[00:09:53.000 --> 00:09:54.000]  不在你裏面
[00:09:54.000 --> 00:09:57.000]  就算你很努力去愛人
[00:09:57.000 --> 00:09:59.000]  最後你都會傷害到人
[00:09:59.000 --> 00:10:02.000]  我們遲些會舉很多這些例子
[00:10:02.000 --> 00:10:06.000]  所以如果是一個本質的緣故
[00:10:06.000 --> 00:10:08.000]  就需要努力去培養
[00:10:08.000 --> 00:10:12.000]  你要塑造自己成為一個這樣的人
[00:10:12.000 --> 00:10:13.000]  很可惜地
[00:10:13.000 --> 00:10:15.000]  雖然愛某程度上像內功
[00:10:15.000 --> 00:10:17.000]  但某程度上又不像內功
[00:10:17.000 --> 00:10:19.000]  根據金庸小說
[00:10:19.000 --> 00:10:21.000]  內功是可以傳給你的
[00:10:21.000 --> 00:10:24.000]  毛懷子將他70年的功力
[00:10:24.000 --> 00:10:26.000]  傳給了這個虛竹
[00:10:26.000 --> 00:10:29.000]  但是愛就不能這樣傳
[00:10:29.000 --> 00:10:31.000]  愛一定要自己修煉回來
[00:10:31.000 --> 00:10:32.000]  成為一個loving person
[00:10:32.000 --> 00:10:34.000]  一個有愛的人
[00:10:34.000 --> 00:10:38.000]  這幾晚其實會和你討論
[00:10:38.000 --> 00:10:41.000]  關於愛的操練問題
[00:10:41.000 --> 00:10:43.000]  還有罪惡世界的搏鬥
[00:10:43.000 --> 00:10:45.000]  為何這麼困難呢?
[00:10:45.000 --> 00:10:47.000]  剛才師母也提到很好
[00:10:47.000 --> 00:10:48.000]  其實有很多要說的
[00:10:48.000 --> 00:10:49.000]  師母已經說了
[00:10:49.000 --> 00:10:51.000]  不過我只是做她的助腳
[00:10:51.000 --> 00:10:53.000]  為何這麼困難呢?
[00:10:53.000 --> 00:10:54.000]  其中一個原因是
[00:10:54.000 --> 00:10:56.000]  因為我們活在一個有罪的世界
[00:10:56.000 --> 00:10:59.000]  我們自己也是一個有罪的人
[00:10:59.000 --> 00:11:02.000]  所以我們有很多傾向
[00:11:02.000 --> 00:11:04.000]  和愛是相反的
[00:11:04.000 --> 00:11:07.000]  世界的文化教我們也是相反
[00:11:07.000 --> 00:11:08.000]  剛才已經提到了
[00:11:08.000 --> 00:11:10.000]  不過因為跳快了
[00:11:10.000 --> 00:11:12.000]  我提了剛才這個例子
[00:11:12.000 --> 00:11:14.000]  因為我們活在一個
[00:11:14.000 --> 00:11:19.000]  和聖經的教導相反的世界裏面
[00:11:19.000 --> 00:11:20.000]  所以很多東西
[00:11:20.000 --> 00:11:23.000]  其實我們需要刻意去unlearn
[00:11:23.000 --> 00:11:26.000]  即是去忘記
[00:11:26.000 --> 00:11:27.000]  可以這樣說
[00:11:27.000 --> 00:11:29.000]  我們刻意去忘記世界的說法
[00:11:29.000 --> 00:11:32.000]  然後再回到聖經的教導
[00:11:32.000 --> 00:11:37.000]  這幾晚我也會嘗試做這件事
[00:11:37.000 --> 00:11:39.000]  繼續困難實行
[00:11:39.000 --> 00:11:40.000]  既然困難實行
[00:11:40.000 --> 00:11:42.000]  所以就要追求
[00:11:42.000 --> 00:11:44.000]  當追求的時候
[00:11:44.000 --> 00:11:47.000]  接著就要說目的、操練和喜樂
[00:11:47.000 --> 00:11:49.000]  我們要追求的時候
[00:11:49.000 --> 00:11:52.000]  我們就要搞清楚
[00:11:52.000 --> 00:11:54.000]  愛是一件甚麼東西
[00:11:54.000 --> 00:11:55.000]  不要追求錯
[00:11:55.000 --> 00:11:57.000]  接著我們要問的問題就是
[00:11:57.000 --> 00:12:00.000]  有甚麼操練的方法可以達到
[00:12:00.000 --> 00:12:02.000]  這幾晚也會說
[00:12:02.000 --> 00:12:05.000]  最後希望做到一個
[00:12:05.000 --> 00:12:08.000]  享受愛的地步
[00:12:08.000 --> 00:12:10.000]  再說一個比喻
[00:12:10.000 --> 00:12:11.000]  說到愛的時候
[00:12:11.000 --> 00:12:14.000]  其實我也覺得有點像彈琴一樣
[00:12:14.000 --> 00:12:16.000]  意思是甚麼呢
[00:12:16.000 --> 00:12:19.000]  不懂彈琴的人
[00:12:19.000 --> 00:12:20.000]  即是怎樣說呢
[00:12:20.000 --> 00:12:22.000]  如果你練熟了一首歌
[00:12:22.000 --> 00:12:25.000]  你聽那首歌是很好聽的
[00:12:25.000 --> 00:12:29.000]  我自己很喜歡Bach的音樂
[00:12:29.000 --> 00:12:32.000]  有沒有人喜歡他的Weltemperat Klavier
[00:12:32.000 --> 00:12:33.000]  沒有吧
[00:12:33.000 --> 00:12:35.000]  可能沒聽過
[00:12:35.000 --> 00:12:39.000]  JS Bach有一套鋼琴叫Weltemperat Klavier
[00:12:39.000 --> 00:12:43.000]  我現在在彈首幾首
[00:12:43.000 --> 00:12:45.000]  發覺彈太久也彈不好
[00:12:45.000 --> 00:12:46.000]  看起來很簡單
[00:12:46.000 --> 00:12:50.000]  但彈起來的時候手指都彈起來
[00:12:50.000 --> 00:12:54.000]  但彈得好的時候就很好聽
[00:12:54.000 --> 00:12:55.000]  就很優美
[00:12:55.000 --> 00:12:57.000]  我想愛也是一樣
[00:12:57.000 --> 00:12:59.000]  是需要去操練的
[00:12:59.000 --> 00:13:01.000]  操練不實習
[00:13:01.000 --> 00:13:04.000]  就覺得你的東西會彈在一起
[00:13:04.000 --> 00:13:08.000]  情緒、想法會纏繞在一起
[00:13:08.000 --> 00:13:10.000]  沒辦法去享受愛
[00:13:10.000 --> 00:13:13.000]  但如果你操練熟了的時候
[00:13:13.000 --> 00:13:16.000]  你就會不但做得做出來
[00:13:16.000 --> 00:13:20.000]  而且做出來之後會去享受到這份愛
[00:13:20.000 --> 00:13:24.000]  我們希望這幾晚會和大家達到目的
[00:13:24.000 --> 00:13:26.000]  朝向目的走
[00:13:26.000 --> 00:13:27.000]  下一張
[00:13:27.000 --> 00:13:32.000]  這四晚基本上我會環繞四個題目
[00:13:32.000 --> 00:13:37.000]  第一晚我會集中講什麼是愛
[00:13:37.000 --> 00:13:41.000]  我們會理念性多一點
[00:13:41.000 --> 00:13:44.000]  首先向大家宣告一下
[00:13:44.000 --> 00:13:48.000]  我是神學院的神學系教授
[00:13:48.000 --> 00:13:51.000]  所以當然要和大家講理念性的東西
[00:13:51.000 --> 00:13:52.000]  什麼是愛
[00:13:52.000 --> 00:13:56.000]  我們就用神的本質去想
[00:13:56.000 --> 00:14:01.000]  第二晚我們會講天父的愛
[00:14:01.000 --> 00:14:03.000]  天父的愛
[00:14:03.000 --> 00:14:05.000]  做人的愛
[00:14:05.000 --> 00:14:09.000]  天父是創造天地的父
[00:14:09.000 --> 00:14:12.000]  他是出於愛的原因造了我們
[00:14:12.000 --> 00:14:15.000]  所以天父的愛是一種賦予
[00:14:15.000 --> 00:14:17.000]  付出的愛
[00:14:17.000 --> 00:14:19.000]  將一切美善的東西給我們的愛
[00:14:19.000 --> 00:14:22.000]  我們第二晚要集中去想
[00:14:22.000 --> 00:14:26.000]  就是怎樣能夠活出這種的愛
[00:14:26.000 --> 00:14:27.000]  一個祝福人
[00:14:27.000 --> 00:14:30.000]  一個付出的愛
[00:14:30.000 --> 00:14:34.000]  第三晚我們會講基督的愛
[00:14:34.000 --> 00:14:37.000]  基督的愛就是
[00:14:37.000 --> 00:14:38.000]  基督是什麼呢
[00:14:38.000 --> 00:14:41.000]  為我們死在十字架上
[00:14:41.000 --> 00:14:43.000]  我第三晚其實就講到
[00:14:43.000 --> 00:14:46.000]  當我們嘗試去愛的時候
[00:14:46.000 --> 00:14:49.000]  可能會遇到很多的障礙
[00:14:49.000 --> 00:14:53.000]  可能會遇到一些的痛苦失望
[00:14:53.000 --> 00:14:55.000]  所以第三晚我們就
[00:14:55.000 --> 00:14:59.000]  涉及的問題就好像你剛才師哥所說
[00:14:59.000 --> 00:15:00.000]  醫治的問題
[00:15:00.000 --> 00:15:03.000]  當在愛的路途上遇到傷害
[00:15:03.000 --> 00:15:05.000]  遇到失望的時候
[00:15:05.000 --> 00:15:07.000]  我們怎樣去面對呢
[00:15:07.000 --> 00:15:10.000]  最後一晚想跟大家講
[00:15:10.000 --> 00:15:12.000]  聖靈的恩賜愛的成長
[00:15:12.000 --> 00:15:17.000]  其實就是講一些個人和群體的操練
[00:15:17.000 --> 00:15:20.000]  一些你可以實際去嘗試去做的
[00:15:20.000 --> 00:15:22.000]  所謂一些的熟人操練
[00:15:22.000 --> 00:15:25.000]  基本上就是這四晚我們要講的東西
[00:15:25.000 --> 00:15:29.000]  回到我剛才跳過去講的東西
[00:15:29.000 --> 00:15:30.000]  世俗的愛
[00:15:30.000 --> 00:15:31.000]  愛是一個謊言
[00:15:31.000 --> 00:15:33.000]  醒著還是一種夢
[00:15:33.000 --> 00:15:34.000]  那些已經講了
[00:15:34.000 --> 00:15:37.000]  其實應該在這裡講才對
[00:15:37.000 --> 00:15:39.000]  什麼是愛
[00:15:39.000 --> 00:15:41.000]  我想講的重點就是
[00:15:41.000 --> 00:15:43.000]  世俗的人就是這樣想
[00:15:43.000 --> 00:15:45.000]  第一種想法就是覺得
[00:15:45.000 --> 00:15:47.000]  到底有沒有愛
[00:15:47.000 --> 00:15:48.000]  沒有
[00:15:48.000 --> 00:15:49.000]  講錢就實際一點
[00:15:49.000 --> 00:15:51.000]  講愛是什麼
[00:15:51.000 --> 00:15:54.000]  這個其實都是一個很實際的問題
[00:15:54.000 --> 00:15:58.000]  譬如又講開我爸爸
[00:15:58.000 --> 00:16:01.000]  我爸爸上一代的男人
[00:16:01.000 --> 00:16:07.000]  他已經習慣了一件事
[00:16:07.000 --> 00:16:09.000]  就是說
[00:16:09.000 --> 00:16:12.000]  對著他的孫子
[00:16:12.000 --> 00:16:14.000]  就是對著小朋友
[00:16:14.000 --> 00:16:18.000]  他的盼望就是小朋友不出聲
[00:16:18.000 --> 00:16:20.000]  我不知道你的父母會不會這樣
[00:16:20.000 --> 00:16:22.000]  他見到我的女兒的時候
[00:16:22.000 --> 00:16:26.000]  他唯一衡量我的女兒乖不乖的標準
[00:16:26.000 --> 00:16:28.000]  就是吃飯的時候不出聲
[00:16:28.000 --> 00:16:30.000]  乖乖地吃飯
[00:16:30.000 --> 00:16:32.000]  有一次我的女兒
[00:16:32.000 --> 00:16:33.000]  因為我的女兒
[00:16:33.000 --> 00:16:34.000]  我不知道你的小朋友怎樣
[00:16:34.000 --> 00:16:36.000]  我的女兒就不是特別喜歡吃飯
[00:16:36.000 --> 00:16:38.000]  喜歡吃麵
[00:16:38.000 --> 00:16:40.000]  有一次我的女兒
[00:16:40.000 --> 00:16:42.000]  做一些假動作
[00:16:42.000 --> 00:16:44.000]  把飯放進去
[00:16:44.000 --> 00:16:46.000]  其實沒有放飯
[00:16:46.000 --> 00:16:48.000]  就被我爸爸見到
[00:16:48.000 --> 00:16:50.000]  於是大發脾氣
[00:16:50.000 --> 00:16:52.000]  為什麼你不吃飯
[00:16:52.000 --> 00:16:54.000]  你不要吃飯就不要和我吃飯
[00:16:54.000 --> 00:16:56.000]  他要吃一粒的飯
[00:16:56.000 --> 00:17:00.000]  不吃那一粒的飯就是罪
[00:17:00.000 --> 00:17:04.000]  當我見到我爸爸的時候
[00:17:04.000 --> 00:17:06.000]  其實我很心傷
[00:17:06.000 --> 00:17:08.000]  我傷什麼呢
[00:17:08.000 --> 00:17:10.000]  其實都不是我女兒罵
[00:17:10.000 --> 00:17:12.000]  其實我女兒罵他很快就過去
[00:17:12.000 --> 00:17:14.000]  他會忘記的
[00:17:14.000 --> 00:17:16.000]  他當我爺爺
[00:17:16.000 --> 00:17:18.000]  一個星期見一次
[00:17:18.000 --> 00:17:20.000]  就耳邊風
[00:17:20.000 --> 00:17:22.000]  我覺得傷心反而是
[00:17:22.000 --> 00:17:24.000]  我的爸爸
