
[00:00:00.000 --> 00:00:05.380]  各位電視節目的各位朋友你們好
[00:01:53.300 --> 00:01:56.300]  也有說我很希望考第一
[00:01:56.300 --> 00:01:59.300]  以致爸爸可以接納我和愛我
[00:01:59.300 --> 00:02:02.300]  也有些人說我很希望只有一個爸爸
[00:02:02.300 --> 00:02:05.300]  只有一個媽媽 以致我同學不會嘲笑我
[00:02:05.300 --> 00:02:08.300]  因為我現在已經有三個爸爸三個媽媽
[00:02:08.300 --> 00:02:11.300]  簡直令我羞愧得無地自容
[00:02:11.300 --> 00:02:15.300]  也有一個更加說我希望現在有節唱
[00:02:15.300 --> 00:02:19.300]  恨不得立即將那些取笑我的人殺掉
[00:02:19.300 --> 00:02:25.300]  事實這幅圖畫在美國不是不通常的
[00:02:25.300 --> 00:02:28.300]  今天我們面臨最大的疫症
[00:02:28.300 --> 00:02:30.800]  不是COVID-19 不是ACE
[00:02:30.800 --> 00:02:33.300]  不是心臟病 不是癌症
[00:02:33.300 --> 00:02:35.800]  而是家庭的崩潰
[00:02:35.800 --> 00:02:40.300]  中國人這個家字很有趣
[00:02:40.300 --> 00:02:42.300]  上面是一個「冧公」
[00:02:42.300 --> 00:02:46.300]  即是「冧公頭」是叫「屋簷下」
[00:02:46.300 --> 00:02:50.300]  下面是「豬」來的 「禽獸」來的
[00:02:50.300 --> 00:02:55.300]  我們不明白為甚麼早期那些中國人做字的時候
[00:02:55.300 --> 00:03:00.800]  竟然指著國家當我們是「豬豬狗狗」
[00:03:00.800 --> 00:03:04.800]  好像一個農場一樣 難道我們沒有人性?
[00:03:04.800 --> 00:03:10.800]  所以在我們科導會 在香港有一個兒童院
[00:03:10.800 --> 00:03:14.800]  它就將「家」字改了 上面仍然是「冧公頭」
[00:03:14.800 --> 00:03:18.800]  但下面就不是「豬」了
[00:03:18.800 --> 00:03:20.800]  而是一個「人」 一個「主」
[00:03:20.800 --> 00:03:24.300]  「人和主同行 在屋簷之下 視為家也」
[00:03:24.300 --> 00:03:26.800]  這個是基督教的家庭
[00:03:26.800 --> 00:03:30.300]  但是在今天的社會 打開報紙來看看
[00:03:30.300 --> 00:03:33.300]  真是令人不怕
[00:03:33.300 --> 00:03:37.800]  有多少暴力的事件 多少婚姻的破壞
[00:03:37.800 --> 00:03:40.800]  多少子女離家出走
[00:03:40.800 --> 00:03:45.800]  多少子女變成宅男宅女 終日掛著打機
[00:03:45.800 --> 00:03:50.800]  無心向學 多少家庭虐兒 甚至性虐待
[00:03:50.800 --> 00:03:53.800]  這些新聞似乎已經不再是新聞了
[00:03:53.800 --> 00:03:57.300]  我們家似乎已經面臨了一個很大很大
[00:03:57.300 --> 00:04:00.800]  很崩潰的一個制度
[00:04:00.800 --> 00:04:04.300]  你看看今天美國用了多少錢
[00:04:04.300 --> 00:04:08.300]  維護家庭 保護小朋友
[00:04:08.300 --> 00:04:12.300]  家本來是一個最安全的地方
[00:04:12.300 --> 00:04:14.300]  現在竟然變成一個最危險
[00:04:14.300 --> 00:04:17.800]  危機四伏 毫無安全感的地方
[00:04:17.800 --> 00:04:21.300]  我們不禁會問 究竟家是天堂呢?
[00:04:21.300 --> 00:04:23.800]  還是地獄呢?
[00:04:23.800 --> 00:04:25.300]  我做了牧師這麼久
[00:04:25.300 --> 00:04:28.800]  最痛心的莫過於見到家庭的破碎
[00:04:28.800 --> 00:04:30.800]  我越來越發覺
[00:04:30.800 --> 00:04:34.800]  家庭背景對我們的影響非常非常大
[00:04:34.800 --> 00:04:37.300]  我想到我自己家庭的背景
[00:04:37.300 --> 00:04:40.800]  我不是一些受過創傷的人
[00:04:40.800 --> 00:04:42.300]  在我童年的回憶裏面
[00:04:42.300 --> 00:04:45.300]  有兩件事令我永遠難忘的
[00:04:45.300 --> 00:04:50.800]  在我五、六歲那一年 媽媽就自殺死了
[00:04:50.800 --> 00:04:55.300]  我是一個充滿了內疚的父親 養大
[00:04:55.300 --> 00:04:57.300]  爸爸在一間孤兒園裏工作
[00:04:57.300 --> 00:04:59.800]  我就在孤兒園裏面長大
[00:04:59.800 --> 00:05:05.800]  沒有媽媽 爸爸又很忙 很少管教
[00:05:05.800 --> 00:05:08.800]  我記得有一年夏天的時候
[00:05:08.800 --> 00:05:12.500]  我父親就帶我去大嶼山梅窩
[00:05:12.500 --> 00:05:16.800]  道育一天 破天荒的時候 我很興奮
[00:05:16.800 --> 00:05:19.800]  姐姐沒有睡 只有我一個去
[00:05:19.800 --> 00:05:25.800]  早上去游泳 下午就吃飯 在酒店裏吃飯
[00:05:25.800 --> 00:05:28.300]  到了晚上的時候 回到孤兒園
[00:05:28.300 --> 00:05:31.300]  不知道是不是心情過度興奮
[00:05:31.300 --> 00:05:33.300]  又缺乏平日的管教
[00:05:33.300 --> 00:05:36.800]  竟然和一個孤兒園爭吵起來 繼而動武
[00:05:36.800 --> 00:05:41.800]  我記得父親就把我拖進去我們的房間
[00:05:41.800 --> 00:05:45.800]  然後一巴掌打在我後顧頸上
[00:05:45.800 --> 00:05:49.300]  我看到他眼是有眼淚的
[00:05:49.300 --> 00:05:53.800]  現在想起來 稍微明白他的心境
[00:05:53.800 --> 00:05:59.800]  他其實充滿了內疚 太太自盡
[00:05:59.800 --> 00:06:04.300]  兒子在孤兒園打架 怎麼不要作為一個父親
[00:06:04.300 --> 00:06:07.300]  傷心和難過呢?
[00:06:07.300 --> 00:06:11.800]  第二件事是我讀中三那一年 應該是十五、十六歲
[00:06:11.800 --> 00:06:18.800]  當時弟弟從大陸來到香港 和我們團聚
[00:06:18.800 --> 00:06:23.800]  我開始教他英文 誰知道他不聽我教
[00:06:23.800 --> 00:06:27.800]  事實上到處玩 我當時很生氣
[00:06:27.800 --> 00:06:31.300]  有一次爸爸出門 弟弟又不分擔功課
[00:06:31.300 --> 00:06:34.800]  反而在玩水 把我弄濕了
[00:06:34.800 --> 00:06:37.800]  我無名火起 打了他一巴掌
[00:06:37.800 --> 00:06:40.800]  他竟然離家出走
[00:06:40.800 --> 00:06:44.800]  結果在路上遇到爸爸
[00:06:44.800 --> 00:06:47.800]  把整件事告訴父親
[00:06:47.800 --> 00:06:50.800]  他暴跳如雷 氣喘喘跑回家
[00:06:50.800 --> 00:06:54.800]  一見到我 不問情由 一巴掌打在我身上
[00:06:54.800 --> 00:06:57.800]  我當時很難過 也很生氣
[00:06:57.800 --> 00:07:00.800]  我見到他眼裏有眼淚
[00:07:00.800 --> 00:07:05.800]  我和大家分享這兩件事是想表明
[00:07:05.800 --> 00:07:10.800]  在基督裏仍有盼望 就算我們這樣的家庭
[00:07:10.800 --> 00:07:14.800]  就算我們在這樣的環境裏長大
[00:07:14.800 --> 00:07:17.800]  總不免有心理上的障礙
[00:07:17.800 --> 00:07:21.800]  甚至成為問題的兒童也不奇怪
[00:07:21.800 --> 00:07:24.800]  但神仍然有恩典
[00:07:24.800 --> 00:07:26.800]  他的恩典很大
[00:07:26.800 --> 00:07:29.800]  以至他能夠帶給我們盼望和治療
[00:07:29.800 --> 00:07:33.800]  在一個有傷痛的家庭裏長大
[00:07:33.800 --> 00:07:37.800]  雖然不簡單 但耶穌說
[00:07:37.800 --> 00:07:39.800]  我的恩典夠你用
[00:07:39.800 --> 00:07:42.800]  今天我們兩兄弟都能夠有機會
[00:07:42.800 --> 00:07:44.800]  是福事神
[00:07:44.800 --> 00:07:49.800]  這是神極大的恩典
[00:07:49.800 --> 00:07:51.800]  預防勝於治療
[00:07:51.800 --> 00:07:55.800]  今天我們試試從大衛的家變來看看
[00:07:55.800 --> 00:07:58.800]  究竟我們學了甚麼功課
[00:07:58.800 --> 00:08:00.800]  大衛雖然一生精明
[00:08:00.800 --> 00:08:03.800]  但他家裏是一團糟
[00:08:03.800 --> 00:08:05.800]  我們可以從四方面來看看
[00:08:05.800 --> 00:08:11.800]  究竟大衛的生平給了我們一個甚麼的境界
[00:08:11.800 --> 00:08:13.800]  第一個問題是甚麼呢?
[00:08:13.800 --> 00:08:15.800]  就是婚姻的不足、不忠
[00:08:15.800 --> 00:08:17.800]  家的問題有兩種
[00:08:17.800 --> 00:08:19.800]  第一種是外來的問題
[00:08:19.800 --> 00:08:22.800]  例如戰爭、意外、疾病、經濟
[00:08:22.800 --> 00:08:27.800]  這些暴風真的把我們的家庭打得亂七八糟
[00:08:27.800 --> 00:08:29.800]  以至家庭出了很多問題
[00:08:29.800 --> 00:08:33.800]  今天在美國面臨很多的問題
[00:08:33.800 --> 00:08:35.800]  有些是外在的
[00:08:35.800 --> 00:08:37.800]  家庭意外、一次意外
[00:08:37.800 --> 00:08:40.800]  真的把家庭搞得亂七八糟
[00:08:40.800 --> 00:08:42.800]  第二類是內在的問題
[00:08:42.800 --> 00:08:44.800]  這個問題更慘
[00:08:44.800 --> 00:08:48.800]  因為人際的問題、婚姻的不忠、兒女的反叛
[00:08:48.800 --> 00:08:53.800]  以至每一個家庭成員充滿了苦澀又不能原諒
[00:08:53.800 --> 00:08:57.800]  這些內在的影響可能是更大
[00:08:57.800 --> 00:09:01.800]  大衛一生精明能夠征服整個國家
[00:09:01.800 --> 00:09:03.800]  他可以帶領整個國家步向太平
[00:09:03.800 --> 00:09:06.800]  但他家裏卻搞得烏煙瘴氣
[00:09:06.800 --> 00:09:08.800]  原因是甚麼呢?
[00:09:08.800 --> 00:09:10.800]  他不能控制他的情慾
[00:09:10.800 --> 00:09:12.800]  他娶完一個又一個
[00:09:12.800 --> 00:09:15.800]  最後更加淫人妻、害人丈夫
[00:09:15.800 --> 00:09:17.800]  以至撒姆爾基第十二章
[00:09:17.800 --> 00:09:19.800]  那丹對質
[00:09:19.800 --> 00:09:22.800]  你就是那個富戶娶了窮戶的楊高
[00:09:22.800 --> 00:09:25.800]  宰了來款待你自己的客人
[00:09:25.800 --> 00:09:29.800]  我想加拿大書第六章第七至第八節
[00:09:29.800 --> 00:09:33.800]  有一句聖經是非常非常重要的
[00:09:33.800 --> 00:09:37.800]  不要自欺 臣是輕盲不得的
[00:09:37.800 --> 00:09:40.800]  人眾是甚麼 羞的也是甚麼
[00:09:40.800 --> 00:09:45.800]  信著情欲殺種的 必從情欲修敗壞
[00:09:45.800 --> 00:09:50.800]  信著聖靈殺種的 必從聖靈修永生
[00:09:50.800 --> 00:09:54.800]  聖經吩咐我們不要自己欺騙自己
[00:09:54.800 --> 00:09:56.800]  不要以為我們可以當神武道
[00:09:56.800 --> 00:10:00.800]  任意妄為 臣是輕盲不得的
[00:10:00.800 --> 00:10:03.800]  我們種甚麼便收甚麼
[00:10:03.800 --> 00:10:06.800]  種瓜得瓜 種豆得豆
[00:10:06.800 --> 00:10:09.800]  我們如果是信從情欲殺種
[00:10:09.800 --> 00:10:12.800]  必從情欲修敗壞
[00:10:12.800 --> 00:10:16.800]  如果我們不能控制我們的情欲
[00:10:16.800 --> 00:10:19.800]  當神武道 無論是婚外情
[00:10:19.800 --> 00:10:23.800]  或者是家庭亂了 弱兒等等
[00:10:23.800 --> 00:10:28.800]  聖經告訴我們一定會收敗壞的種子
[00:10:28.800 --> 00:10:30.800]  這是聖經告訴我們的
[00:10:30.800 --> 00:10:33.800]  所以它說不要輕慢神
[00:10:33.800 --> 00:10:37.800]  因為這些對你一家是有深遠的影響
[00:10:37.800 --> 00:10:41.800]  或者你會問 神不是一個寬恕的神?
[00:10:41.800 --> 00:10:43.800]  憐憫的神?
[00:10:43.800 --> 00:10:46.800]  只要我們悔改認罪 神便會寬恕我們
[00:10:46.800 --> 00:10:49.800]  沒錯 神是一個寬恕的神
[00:10:49.800 --> 00:10:51.800]  但寬恕歸寬恕
[00:10:51.800 --> 00:10:54.800]  創傷之後一定有疤痕
[00:10:54.800 --> 00:10:56.800]  或者我舉一個例子
[00:10:56.800 --> 00:10:58.800]  如果有人告訴我
[00:10:58.800 --> 00:11:01.800]  有一種剃鬚膏是非常有效的
[00:11:01.800 --> 00:11:03.800]  受傷後你塗一塗
[00:11:03.800 --> 00:11:06.800]  一天之後便康復
[00:11:06.800 --> 00:11:09.800]  世上沒有一個這麼蠢的人
[00:11:09.800 --> 00:11:14.800]  故意割損自己去試試那種剃鬚膏
[00:11:14.800 --> 00:11:18.800]  因為會痛 是有疤痕的
[00:11:18.800 --> 00:11:20.800]  世上沒有一個這麼蠢的人
[00:11:20.800 --> 00:11:22.800]  明知神警告我們這樣會傷痛
[00:11:22.800 --> 00:11:25.800]  是會收敗壞的結果
[00:11:25.800 --> 00:11:27.800]  我們還仍然這樣去做?
[00:11:27.800 --> 00:11:30.800]  是有疤痕的 有傷痛的
[00:11:30.800 --> 00:11:33.800]  你看看《十五二記》第十二章
[00:11:33.800 --> 00:11:36.800]  《十五二記》第十四章是怎樣說的呢?
[00:11:36.800 --> 00:11:39.800]  拿丹對大衛說
[00:11:39.800 --> 00:11:42.800]  你為什麼藐視耶和華的命令?
[00:11:42.800 --> 00:11:44.800]  恆他眼中為我的時
[00:11:44.800 --> 00:11:47.800]  你借阿門人的刀殺害黑人烏尼亞
[00:11:47.800 --> 00:11:49.800]  又取了他的妻為妻
[00:11:49.800 --> 00:11:53.800]  你竟藐視我取了黑人烏尼亞的妻為妻
[00:11:53.800 --> 00:11:57.800]  所以刀劍必永不離開你的家
[00:11:57.800 --> 00:11:59.800]  耶和華 而此時
[00:11:59.800 --> 00:12:02.800]  我必從你家中興起禍患攻擊你
[00:12:02.800 --> 00:12:05.800]  我必在你眼前把你的非分次級別人
[00:12:05.800 --> 00:12:07.800]  敲在日光之下
[00:12:07.800 --> 00:12:09.800]  就與他們同寢
[00:12:09.800 --> 00:12:11.800]  你在暗中行的事
[00:12:11.800 --> 00:12:13.800]  我卻要在以先列眾人中
[00:12:13.800 --> 00:12:16.800]  面前 日光之下 報應你
[00:12:16.800 --> 00:12:18.800]  大衛對拿丹說
[00:12:18.800 --> 00:12:20.800]  我得罪了耶和華
[00:12:20.800 --> 00:12:23.800]  拿丹說 耶和華已經除掉你的罪
[00:12:23.800 --> 00:12:25.800]  你必不至於死
[00:12:25.800 --> 00:12:27.800]  只是你行這件事
[00:12:27.800 --> 00:12:30.800]  叫耶和華的仇敵大得褻瀆的機會
[00:12:30.800 --> 00:12:33.800]  故此你所得的孩子必定要死
[00:12:33.800 --> 00:12:35.800]  大衛行了這個惡
[00:12:35.800 --> 00:12:37.800]  沒錯 他悔改
[00:12:37.800 --> 00:12:39.800]  他罪得赦免
[00:12:39.800 --> 00:12:41.800]  但並不是他沒有疤痕
[00:12:41.800 --> 00:12:44.800]  沒有傷痛 沒有心軟的影響
[00:12:44.800 --> 00:12:47.800]  並不是說他沒有傷痛
[00:12:47.800 --> 00:12:50.800]  第九至十四節我們看到有幾樣傷痛
[00:12:50.800 --> 00:12:53.800]  第一 他這樣做
[00:12:53.800 --> 00:12:55.800]  對家人有什麼影響
[00:12:55.800 --> 00:12:57.800]  他的子女有養學養
[00:12:57.800 --> 00:13:01.800]  拿丹所謂把你非稟次級別人
[00:13:01.800 --> 00:13:06.800]  希伯來文直譯為你的近親
[00:13:06.800 --> 00:13:08.800]  其實是指他的兒子
[00:13:08.800 --> 00:13:10.800]  你放縱了你的情慾
[00:13:10.800 --> 00:13:12.800]  你的兒子就會有養學養
[00:13:12.800 --> 00:13:14.800]  放縱他們的情慾
[00:13:14.800 --> 00:13:16.800]  你任人妻
[00:13:16.800 --> 00:13:18.800]  你的兒子就一樣
[00:13:18.800 --> 00:13:20.800]  並且搶了你的非稟
[00:13:20.800 --> 00:13:23.800]  但是不同的地方是什麼呢?
[00:13:23.800 --> 00:13:25.800]  你暗中作惡事
[00:13:25.800 --> 00:13:28.800]  你的兒子比你更厲害
[00:13:28.800 --> 00:13:30.800]  公然與你的非稟同寢
[00:13:30.800 --> 00:13:33.800]  真是眾瓜得瓜 眾豆得豆
[00:13:33.800 --> 00:13:36.800]  還有 拿丹說
[00:13:36.800 --> 00:13:38.800]  因著你的罪
[00:13:38.800 --> 00:13:42.800]  耶和華的受敵就大得竊族的機會
[00:13:42.800 --> 00:13:44.800]  換句話說
[00:13:44.800 --> 00:13:46.800]  這些不信的人大大利用這些機會
[00:13:46.800 --> 00:13:49.800]  去竊族我們的上帝
[00:13:49.800 --> 00:13:51.800]  竊族我們的神
[00:13:51.800 --> 00:13:53.800]  你看看基督徒都是這樣
[00:13:53.800 --> 00:13:55.800]  這值得我們信
[00:13:55.800 --> 00:14:00.800]  使上帝的名字受到羞辱
[00:14:00.800 --> 00:14:04.800]  第三 拿丹說你的兒子必死
[00:14:04.800 --> 00:14:06.800]  因為你的罪
[00:14:06.800 --> 00:14:08.800]  你的兒子受到影響
[00:14:08.800 --> 00:14:11.800]  我這裡並不是說所有犯罪
[00:14:11.800 --> 00:14:14.800]  父親犯罪的子子就需要承擔
[00:14:14.800 --> 00:14:16.800]  我不是這個意思
[00:14:16.800 --> 00:14:18.800]  但是我們要了解
[00:14:18.800 --> 00:14:21.800]  家庭裏面成員的父親
[00:14:21.800 --> 00:14:23.800]  如果犯了這些事
[00:14:23.800 --> 00:14:26.800]  你想想對子女有多大的影響
[00:14:26.800 --> 00:14:29.800]  對心理上有多大的影響
[00:14:29.800 --> 00:14:31.800]  真是難以形容
[00:14:31.800 --> 00:14:33.800]  弟兄姊妹
[00:14:33.800 --> 00:14:36.800]  如果我們要放縱我們的情慾
[00:14:36.800 --> 00:14:39.800]  不忠於我們的配偶
[00:14:39.800 --> 00:14:43.800]  請記住加勒太書這番話
[00:14:43.800 --> 00:14:45.800]  不要自欺
[00:14:45.800 --> 00:14:47.800]  神是興邁不得的
[00:14:47.800 --> 00:14:49.800]  我們做甚麼就收甚麼
[00:14:49.800 --> 00:14:52.800]  忠情欲收敗壞
[00:14:52.800 --> 00:14:54.800]  大衛是一個很好的例子
[00:14:54.800 --> 00:14:56.800]  不值得的
[00:14:56.800 --> 00:14:59.800]  第二個創傷是甚麼呢?
[00:14:59.800 --> 00:15:01.800]  兒子死了
[00:15:01.800 --> 00:15:04.800]  大衛的家面臨第二個風暴
[00:15:04.800 --> 00:15:06.800]  就是孩子病重
[00:15:06.800 --> 00:15:07.800]  快要身亡
[00:15:07.800 --> 00:15:09.800]  你看看這15節
[00:15:09.800 --> 00:15:11.800]  以後這幾節怎麼說呢?
[00:15:11.800 --> 00:15:14.800]  耶和華擊打烏尼亞妻
[00:15:14.800 --> 00:15:16.800]  給大衛所生的孩子
[00:15:16.800 --> 00:15:18.800]  使他病得重病
[00:15:18.800 --> 00:15:21.800]  所以大衛為孩子懇求神
[00:15:21.800 --> 00:15:24.800]  而且禁食進入內室
[00:15:24.800 --> 00:15:26.800]  終日躺在地上
[00:15:26.800 --> 00:15:29.800]  他家中的老神來到他旁邊
[00:15:29.800 --> 00:15:32.800]  要把他從地上扶起來
[00:15:32.800 --> 00:15:36.800]  他不肯起來也不和他們吃飯
[00:15:36.800 --> 00:15:38.800]  任何一個父母
[00:15:38.800 --> 00:15:41.800]  見到自己的兒女有問題
[00:15:41.800 --> 00:15:43.800]  患了重病
[00:15:43.800 --> 00:15:47.800]  我想都會明白大衛這種心情
[00:15:47.800 --> 00:15:50.800]  終日不食不寢
[00:15:50.800 --> 00:15:52.800]  裏面很擔心很內疚
[00:15:52.800 --> 00:15:54.800]  當然在大衛這個情形
[00:15:54.800 --> 00:15:56.800]  耶和華明顯說
[00:15:56.800 --> 00:15:59.800]  他的兒子的死與他的罪有關
[00:15:59.800 --> 00:16:03.800]  但不是每個情況都是
[00:16:03.800 --> 00:16:06.800]  就算不是與我們父母有罪有關
[00:16:06.800 --> 00:16:09.800]  但是我們的子女出了問題的時候
[00:16:09.800 --> 00:16:12.800]  父母那種內疚
[00:16:12.800 --> 00:16:14.800]  那種憂心
[00:16:14.800 --> 00:16:16.800]  那種掛慮
[00:16:16.800 --> 00:16:18.800]  可想而知
[00:16:18.800 --> 00:16:22.800]  我想到在1977年初的時候
[00:16:22.800 --> 00:16:24.800]  太太有了身孕
[00:16:24.800 --> 00:16:26.800]  那時候我在香港
[00:16:26.800 --> 00:16:28.800]  很不幸的時候
[00:16:28.800 --> 00:16:31.800]  麻疹疫症流行
[00:16:31.800 --> 00:16:34.800]  我太太就染上了德國疹
[00:16:34.800 --> 00:16:36.800]  染上德國疹
[00:16:36.800 --> 00:16:38.800]  對她的孩子影響很大
[00:16:38.800 --> 00:16:40.800]  可能是心瘤 可能是癌
[00:16:40.800 --> 00:16:45.800]  可能是膿 可能是脂漿
[00:16:45.800 --> 00:16:47.800]  當時很內疚
[00:16:47.800 --> 00:16:50.800]  為甚麼不早些打預防針呢?
[00:16:50.800 --> 00:16:54.800]  那種心情真是非不物所能形容
[00:16:54.800 --> 00:16:57.800]  這套圖畫 大衛所描繪的圖畫
[00:16:57.800 --> 00:17:01.800]  讓我想起我們當時的情況
[00:17:01.800 --> 00:17:04.800]  真是兩口子相顧無言
[00:17:04.800 --> 00:17:06.800]  唯有淚千行
[00:17:06.800 --> 00:17:11.800]  不少父母當發現子女有問題的時候
[00:17:11.800 --> 00:17:15.800]  尤其是身體 心靈 情緒 行為
[00:17:15.800 --> 00:17:17.800]  有這個焦慮的時候
[00:17:17.800 --> 00:17:21.800]  我們很能夠了解那種問題
[00:17:21.800 --> 00:17:25.800]  後來凱恩出世了
[00:17:25.800 --> 00:17:28.800]  發現他不是大障礙
[00:17:28.800 --> 00:17:29.800]  不是大的問題
[00:17:29.800 --> 00:17:31.800]  只是少少的挺角上的問題
[00:17:31.800 --> 00:17:34.800]  心裏面才放下大石
[00:17:34.800 --> 00:17:37.800]  但大衛他不是長期內疚
[00:17:37.800 --> 00:17:39.800]  不是長期自責
[00:17:39.800 --> 00:17:42.800]  因為他知道在主裏仍有赦罪的恩典
[00:17:42.800 --> 00:17:45.800]  在第十八節告訴你
[00:17:45.800 --> 00:17:47.800]  到第七天孩子死了
[00:17:47.800 --> 00:17:52.800]  大衛的神父不敢告訴他孩子死了
[00:17:52.800 --> 00:17:55.800]  因他不說孩子還活著的時候
[00:17:55.800 --> 00:17:56.800]  我們勸他
[00:17:56.800 --> 00:17:59.800]  他尚且不肯聽我們的話
[00:17:59.800 --> 00:18:03.800]  要告訴他孩子死了豈不是更憂傷嗎?
[00:18:03.800 --> 00:18:05.800]  但二十節又怎樣說呢?
[00:18:05.800 --> 00:18:07.800]  大衛得悉孩子死了
[00:18:07.800 --> 00:18:09.800]  他從地上起來沐浴
[00:18:09.800 --> 00:18:12.800]  換了衣服
[00:18:12.800 --> 00:18:14.800]  將日夜護話殿敬拜
[00:18:14.800 --> 00:18:15.800]  然後回宮
[00:18:15.800 --> 00:18:18.800]  吩咐人擺飯 吃完吃尿
[00:18:18.800 --> 00:18:19.800]  神父就問他
[00:18:19.800 --> 00:18:21.800]  你所行的是甚麼意思呢?
[00:18:21.800 --> 00:18:24.800]  孩子活著的時候你禁食哭泣
[00:18:24.800 --> 00:18:27.800]  孩子死了你都起來吃飯?
[00:18:27.800 --> 00:18:29.800]  大衛說孩子還活著
[00:18:29.800 --> 00:18:30.800]  我禁食哭泣
[00:18:30.800 --> 00:18:32.800]  因為我想或者夜護說會連恤我
[00:18:32.800 --> 00:18:34.800]  叫孩子不死
[00:18:34.800 --> 00:18:36.800]  亦未可知
[00:18:36.800 --> 00:18:38.800]  孩子既然死了
[00:18:38.800 --> 00:18:39.800]  我何必禁食呢?
[00:18:39.800 --> 00:18:41.800]  我豈能使他回來呢?
[00:18:41.800 --> 00:18:44.800]  何必枉他那裡去?
[00:18:44.800 --> 00:18:47.800]  他卻不能回我這裡來
[00:18:47.800 --> 00:18:50.800]  這就是大衛的智慧
[00:18:50.800 --> 00:18:52.800]  小孩子未死的時候
[00:18:52.800 --> 00:18:54.800]  他努力切口神念文
[00:18:54.800 --> 00:18:56.800]  希望孩子不會死
[00:18:56.800 --> 00:18:58.800]  但既然事實
[00:18:58.800 --> 00:19:00.800]  他就要接受
[00:19:00.800 --> 00:19:03.800]  雖然他很痛苦地接受
[00:19:03.800 --> 00:19:06.800]  但他仍然要接受
[00:19:06.800 --> 00:19:08.800]  沒錯
[00:19:08.800 --> 00:19:10.800]  他還有個盼望
[00:19:10.800 --> 00:19:12.800]  作為一個基督徒
[00:19:12.800 --> 00:19:13.800]  我們還有個盼望
[00:19:13.800 --> 00:19:16.800]  將來我們會見面
[00:19:16.800 --> 00:19:18.800]  我想很多時候
[00:19:18.800 --> 00:19:22.800]  魔鬼就會利用我們這些相同的事
[00:19:22.800 --> 00:19:26.800]  叫我們整個生命癱瘓
[00:19:26.800 --> 00:19:29.800]  不能夠接受一些事實
[00:19:29.800 --> 00:19:31.800]  然後繼續生存
[00:19:31.800 --> 00:19:36.800]  並且有意義地生存
[00:19:36.800 --> 00:19:37.800]  疑似死了
[00:19:37.800 --> 00:19:39.800]  第二個憂傷
[00:19:39.800 --> 00:19:41.800]  我們再看第三個憂傷
[00:19:41.800 --> 00:19:43.800]  更慘的
[00:19:43.800 --> 00:19:45.800]  就是家庭裡的淫亂
[00:19:45.800 --> 00:19:47.800]  第三個問題
[00:19:47.800 --> 00:19:49.800]  因為大衛的問題
[00:19:49.800 --> 00:19:50.800]  種下他的惡果
[00:19:50.800 --> 00:19:53.800]  就是家庭裡的淫亂
[00:19:53.800 --> 00:19:55.800]  《神母醫記》第十三章就告訴你
[00:19:55.800 --> 00:19:58.800]  大衛有個兒子叫做暗戀
