
[00:00:00.000 --> 00:00:02.800]  我們打開剛才所讀的聖經
[00:02:52.600 --> 00:02:54.600]  冷淡或者熱心
[00:02:54.600 --> 00:02:56.600]  這個人不冷不熱
[00:02:56.600 --> 00:02:58.600]  就是不冷淡又不熱心
[00:02:58.600 --> 00:02:59.600]  老實說
[00:02:59.600 --> 00:03:01.600]  如果是這樣想的時候
[00:03:01.600 --> 00:03:02.600]  很難選擇這段
[00:03:02.600 --> 00:03:04.600]  因為神說我百不得已
[00:03:04.600 --> 00:03:06.600]  或冷或熱
[00:03:06.600 --> 00:03:08.600]  神希望他冷
[00:03:08.600 --> 00:03:09.600]  這是第一個問題
[00:03:09.600 --> 00:03:11.600]  不冷不熱有什麼不好呢?
[00:03:11.600 --> 00:03:13.600]  最近這麼冷
[00:03:13.600 --> 00:03:15.600]  早上喝一杯不冷不熱的水
[00:03:15.600 --> 00:03:17.600]  暖暖的,多爽快
[00:03:17.600 --> 00:03:19.600]  就算是靈性
[00:03:19.600 --> 00:03:22.600]  他不冷也不熱也不是最壞的那個
[00:03:22.600 --> 00:03:24.600]  他有一點不冷
[00:03:24.600 --> 00:03:28.600]  所以問題不是冷熱
[00:03:28.600 --> 00:03:30.600]  這個溫度和那個
[00:03:30.600 --> 00:03:32.600]  那你說什麼呢?
[00:03:32.600 --> 00:03:33.600]  究竟想說什麼呢?
[00:03:33.600 --> 00:03:35.600]  如果你知道背景
[00:03:35.600 --> 00:03:36.600]  就知道這裡
[00:03:36.600 --> 00:03:37.600]  其實是第一世紀的
[00:03:37.600 --> 00:03:39.600]  讀者一讀就明白了
[00:03:39.600 --> 00:03:41.600]  因為在老弟家這個城的旁邊
[00:03:41.600 --> 00:03:43.600]  有兩個連著的城
[00:03:43.600 --> 00:03:45.600]  一個叫做Hierabolus
[00:03:45.600 --> 00:03:48.600]  中文譯為希拉波納
[00:03:48.600 --> 00:03:50.600]  另外一個大家比較熟悉的
[00:03:50.600 --> 00:03:51.600]  就叫做哥羅西
[00:03:51.600 --> 00:03:52.600]  大家知道了
[00:03:52.600 --> 00:03:54.600]  聖經裡面有這件事
[00:03:54.600 --> 00:03:56.600]  這兩個城有什麼特別呢?
[00:03:56.600 --> 00:03:59.600]  因為這兩個城的水是很不同的
[00:03:59.600 --> 00:04:02.600]  希拉波納這個城是一個溫泉的城
[00:04:02.600 --> 00:04:04.600]  水是很熱的
[00:04:04.600 --> 00:04:06.600]  大家去那裡
[00:04:06.600 --> 00:04:08.600]  不是今天我們想起度假去養病
[00:04:08.600 --> 00:04:11.600]  因為你知道那些熱的那些是硫磺水
[00:04:11.600 --> 00:04:13.600]  所以它泡下去的時候可以治病
[00:04:13.600 --> 00:04:15.600]  所以那個城是很有名的
[00:04:15.600 --> 00:04:17.600]  大家去那裡泡溫泉
[00:04:17.600 --> 00:04:18.600]  就治病
[00:04:18.600 --> 00:04:19.600]  熱水
[00:04:19.600 --> 00:04:20.600]  那些水是很熱的
[00:04:20.600 --> 00:04:22.600]  哥羅西在另外一邊是剛剛相反的
[00:04:22.600 --> 00:04:24.600]  那是山泉的地方
[00:04:24.600 --> 00:04:26.600]  所以那些水是很涼快的
[00:04:26.600 --> 00:04:28.600]  是礦泉水來的
[00:04:28.600 --> 00:04:29.600]  很好喝的
[00:04:29.600 --> 00:04:30.600]  大家很喜歡在那裡喝水
[00:04:30.600 --> 00:04:33.600]  如果你明白這個典故
[00:04:33.600 --> 00:04:34.600]  你就明白
[00:04:34.600 --> 00:04:36.600]  老弟家的問題在哪裡呢?
[00:04:36.600 --> 00:04:38.600]  老弟家的問題
[00:04:38.600 --> 00:04:40.600]  又冷又不熱
[00:04:40.600 --> 00:04:42.600]  意思就是說
[00:04:42.600 --> 00:04:44.600]  暖有什麼錯呢?
[00:04:44.600 --> 00:04:45.600]  暖的錯就是你想想
[00:04:45.600 --> 00:04:46.600]  在溫泉裡泡下去
[00:04:46.600 --> 00:04:48.600]  嘩!怎麼這麼冷的?
[00:04:48.600 --> 00:04:49.600]  不夠熱的
[00:04:49.600 --> 00:04:51.600]  於是想喝一杯涼水
[00:04:51.600 --> 00:04:54.600]  嘩!有硫磺味的
[00:04:54.600 --> 00:04:56.600]  吐出來就是這個意思
[00:04:56.600 --> 00:04:58.600]  那你說想說什麼呢?
[00:04:58.600 --> 00:04:59.600]  你一直解釋
[00:04:59.600 --> 00:05:00.600]  我想說的一件事
[00:05:00.600 --> 00:05:02.600]  就是你不要帶著一種形態
[00:05:02.600 --> 00:05:05.600]  就是說那些冷冷閒閒的那些人
[00:05:05.600 --> 00:05:07.600]  那些信徒那些教會
[00:05:07.600 --> 00:05:08.600]  就是那些不冷不熱的教會
[00:05:08.600 --> 00:05:09.600]  我告訴你不是的
[00:05:09.600 --> 00:05:11.600]  肯定我自己覺得
[00:05:11.600 --> 00:05:13.600]  相信老弟家教會
[00:05:13.600 --> 00:05:14.600]  不是一幅這樣的圖畫
[00:05:14.600 --> 00:05:16.600]  那些是不冷不閒的
[00:05:16.600 --> 00:05:18.600]  可能是很活躍的
[00:05:18.600 --> 00:05:20.600]  人很多的
[00:05:20.600 --> 00:05:21.600]  那你何以見得
[00:05:21.600 --> 00:05:22.600]  你就硬來講
[00:05:22.600 --> 00:05:23.600]  不是的
[00:05:23.600 --> 00:05:25.600]  因為老弟家教會你看看
[00:05:25.600 --> 00:05:27.600]  這裡記載他有三句話
[00:05:27.600 --> 00:05:29.600]  唯一三句話是他自己說的
[00:05:29.600 --> 00:05:31.600]  他說我是富足的
[00:05:31.600 --> 00:05:32.600]  我已經發財了
[00:05:32.600 --> 00:05:33.600]  我毫無缺憤
[00:05:33.600 --> 00:05:35.600]  你看看多有自信啊
[00:05:35.600 --> 00:05:38.600]  三個都說我是富足的
[00:05:38.600 --> 00:05:40.600]  你看看我發財了
[00:05:40.600 --> 00:05:41.600]  還有呢
[00:05:41.600 --> 00:05:43.600]  我毫無欠缺
[00:05:43.600 --> 00:05:44.600]  多自負
[00:05:44.600 --> 00:05:46.600]  這間教會真是很有士氣的
[00:05:46.600 --> 00:05:47.600]  老實講
[00:05:47.600 --> 00:05:48.600]  第一世紀的信徒
[00:05:48.600 --> 00:05:50.600]  基督徒多數都不是很有錢的
[00:05:50.600 --> 00:05:52.600]  來到一間這麼有錢的教會
[00:05:52.600 --> 00:05:54.600]  毫無缺欠的教會
[00:05:54.600 --> 00:05:56.600]  當然有很多很有錢的人在裡面
[00:05:56.600 --> 00:05:58.600]  老實講
[00:05:58.600 --> 00:06:00.600]  這一間的教會
[00:06:00.600 --> 00:06:02.600]  憑著我們這裡的描述
[00:06:02.600 --> 00:06:03.600]  在神的評價裡面
[00:06:03.600 --> 00:06:06.600]  毫無屬靈的吸引力的教會
[00:06:06.600 --> 00:06:07.600]  肯定是吧
[00:06:07.600 --> 00:06:09.600]  所以這間教會
[00:06:09.600 --> 00:06:10.600]  你問一下
[00:06:10.600 --> 00:06:11.600]  你想一下
[00:06:11.600 --> 00:06:12.600]  你和我想一下
[00:06:12.600 --> 00:06:15.600]  怎樣能夠留下這麼多有錢的基督徒在這裡呢
[00:06:15.600 --> 00:06:16.600]  這間教會這麼有錢
[00:06:16.600 --> 00:06:18.600]  當然有很多有錢的基督徒在這裡
[00:06:18.600 --> 00:06:20.600]  他又不是屬靈上的吸引力
[00:06:20.600 --> 00:06:21.600]  是吧
[00:06:21.600 --> 00:06:22.600]  那肯定的
[00:06:22.600 --> 00:06:24.600]  他的program可能很好
[00:06:24.600 --> 00:06:25.600]  一條龍直下
[00:06:25.600 --> 00:06:26.600]  大有大玩
[00:06:26.600 --> 00:06:27.600]  小有小玩
[00:06:27.600 --> 00:06:28.600]  老有老做
[00:06:28.600 --> 00:06:29.600]  是吧
[00:06:29.600 --> 00:06:30.600]  很方便
[00:06:30.600 --> 00:06:32.600]  進來之後可能很活躍
[00:06:32.600 --> 00:06:33.600]  很多很多東西
[00:06:33.600 --> 00:06:34.600]  人數很多
[00:06:34.600 --> 00:06:35.600]  進來之後
[00:06:35.600 --> 00:06:36.600]  嘩!很威風
[00:06:36.600 --> 00:06:37.600]  很有榮譽感
[00:06:37.600 --> 00:06:39.600]  我是屬於那間教會的
[00:06:39.600 --> 00:06:40.600]  這已經是身份的象徵
[00:06:40.600 --> 00:06:42.600]  有那間教會是誰都去的
[00:06:42.600 --> 00:06:43.600]  你明不明白
[00:06:43.600 --> 00:06:45.600]  所以我想改變你的形象
[00:06:45.600 --> 00:06:48.600]  老底家教會是一間這麼活躍的教會
[00:06:48.600 --> 00:06:50.600]  很多人的教會
[00:06:50.600 --> 00:06:52.600]  在人的眼中看來
[00:06:52.600 --> 00:06:53.600]  嘩!這間教會很厲害
[00:06:53.600 --> 00:06:54.600]  但是在神的眼中
[00:06:54.600 --> 00:06:56.600]  我把你吐出來
[00:06:56.600 --> 00:06:58.600]  我不要你
[00:06:58.600 --> 00:07:00.600]  你沒用
[00:07:00.600 --> 00:07:01.600]  你明不明白這個問題
[00:07:01.600 --> 00:07:03.600]  所以你沒有用某一種的形態
[00:07:03.600 --> 00:07:06.600]  來定位某一個基督徒
[00:07:06.600 --> 00:07:08.600]  就是神那些不冷不熱的教會
[00:07:08.600 --> 00:07:10.600]  老底家教會是甚麼形態都是
[00:07:10.600 --> 00:07:12.600]  在神的眼中是沒用的
[00:07:12.600 --> 00:07:15.600]  就好像老底家這些水一樣
[00:07:15.600 --> 00:07:18.600]  這個就是老底家的教會
[00:07:18.600 --> 00:07:19.600]  老底家的基督徒
[00:07:19.600 --> 00:07:20.600]  你明不明白
[00:07:20.600 --> 00:07:21.600]  所以今天你不要說
[00:07:21.600 --> 00:07:22.600]  幸運而已
[00:07:22.600 --> 00:07:23.600]  我也是很活躍的
[00:07:23.600 --> 00:07:25.600]  可能是你的
[00:07:25.600 --> 00:07:26.600]  有份的
[00:07:26.600 --> 00:07:27.600]  你不要說
[00:07:27.600 --> 00:07:28.600]  明不明白
[00:07:28.600 --> 00:07:29.600]  這是第一點
[00:07:29.600 --> 00:07:30.600]  好了,接著我們要再追問
[00:07:30.600 --> 00:07:32.600]  究竟他錯在哪裡
[00:07:32.600 --> 00:07:33.600]  為甚麼神這麼生氣
[00:07:33.600 --> 00:07:35.600]  要把他吐出來呢
[00:07:35.600 --> 00:07:36.600]  我們在這段聖經裏面
[00:07:36.600 --> 00:07:39.600]  看到有三個老底家的問題
[00:07:39.600 --> 00:07:40.600]  老底家教會
[00:07:40.600 --> 00:07:42.600]  老底家信徒的問題
[00:07:42.600 --> 00:07:45.600]  第一個就不需要再說了
[00:07:45.600 --> 00:07:46.600]  一說你就會明白了
[00:07:46.600 --> 00:07:48.600]  他是屬靈上貧窮
[00:07:48.600 --> 00:07:50.600]  屬靈上貧窮
[00:07:50.600 --> 00:07:51.600]  神說
[00:07:51.600 --> 00:07:53.600]  我給你的評價是屬靈上貧窮
[00:07:53.600 --> 00:07:55.600]  甚麼叫屬靈上貧窮呢
[00:07:55.600 --> 00:07:56.600]  神說你是甚麼呢
[00:07:56.600 --> 00:07:58.600]  其實在我的眼中
[00:07:58.600 --> 00:08:00.600]  你是困苦的
[00:08:00.600 --> 00:08:02.600]  還有甚麼呢
[00:08:02.600 --> 00:08:03.600]  你是可憐的
[00:08:03.600 --> 00:08:04.600]  你是赤身的
[00:08:04.600 --> 00:08:05.600]  你沒有衣服穿
[00:08:05.600 --> 00:08:06.600]  你是很可憐的
[00:08:06.600 --> 00:08:07.600]  其實你是很可憐的
[00:08:07.600 --> 00:08:09.600]  即是說在屬靈的眼中
[00:08:09.600 --> 00:08:11.600]  他是貧窮的
[00:08:11.600 --> 00:08:13.600]  但甚麼叫屬靈的貧窮呢
[00:08:13.600 --> 00:08:14.600]  有很多角度的
[00:08:14.600 --> 00:08:15.600]  有一個人
[00:08:15.600 --> 00:08:17.600]  究竟一個人是屬靈的貧窮嗎
[00:08:17.600 --> 00:08:18.600]  他有很多不同的可能性
[00:08:18.600 --> 00:08:20.600]  因為我們不說所有的
[00:08:20.600 --> 00:08:22.600]  屬靈貧窮的可能性
[00:08:22.600 --> 00:08:23.600]  我們只說老底家
[00:08:23.600 --> 00:08:25.600]  在聖經裏面
[00:08:25.600 --> 00:08:27.600]  他的問題在哪裡
[00:08:27.600 --> 00:08:29.600]  那究竟
[00:08:29.600 --> 00:08:30.600]  聖經沒有說
[00:08:30.600 --> 00:08:31.600]  有
[00:08:31.600 --> 00:08:33.600]  神如果倒過來說
[00:08:33.600 --> 00:08:35.600]  你要怎樣去
[00:08:35.600 --> 00:08:37.600]  挽救你自己這種貧窮呢
[00:08:37.600 --> 00:08:39.600]  神就用他的方法
[00:08:39.600 --> 00:08:42.600]  倒過來我們就看老底家的問題
[00:08:42.600 --> 00:08:44.600]  神說你做三件事
[00:08:44.600 --> 00:08:48.600]  第一你要向我買精煉的金紙
[00:08:48.600 --> 00:08:49.600]  第二
[00:08:49.600 --> 00:08:52.600]  你要向我買白色的蒲村相
[00:08:52.600 --> 00:08:53.600]  那你就不會赤身露體
[00:08:53.600 --> 00:08:55.600]  你不會羞恥
[00:08:55.600 --> 00:08:56.600]  第三
[00:08:56.600 --> 00:08:58.600]  你要向我買眼藥來查
[00:08:58.600 --> 00:09:00.600]  那你就可以看得見
[00:09:01.600 --> 00:09:04.600]  那究竟這三句話
[00:09:04.600 --> 00:09:05.600]  代表了什麼呢
[00:09:05.600 --> 00:09:07.600]  今天我們不會有很多時間
[00:09:07.600 --> 00:09:08.600]  慢慢追溯
[00:09:08.600 --> 00:09:09.600]  他的那些
[00:09:09.600 --> 00:09:11.600]  當然是象徵性的說法
[00:09:11.600 --> 00:09:12.600]  不是實質的
[00:09:12.600 --> 00:09:14.600]  不是實質的物質
[00:09:14.600 --> 00:09:15.600]  這象徵性的說法
[00:09:15.600 --> 00:09:17.600]  究竟想指的什麼呢
[00:09:17.600 --> 00:09:19.600]  我在這裡看到兩件事
[00:09:19.600 --> 00:09:20.600]  我和你一起分享
[00:09:20.600 --> 00:09:21.600]  老底家的教會
[00:09:21.600 --> 00:09:22.600]  他需要的
[00:09:22.600 --> 00:09:23.600]  精精缺乏的
[00:09:23.600 --> 00:09:24.600]  他貧窮貧窮
[00:09:24.600 --> 00:09:25.600]  因為他沒有兩件事
[00:09:25.600 --> 00:09:26.600]  第一
[00:09:26.600 --> 00:09:28.600]  你看他三句話裏面
[00:09:28.600 --> 00:09:30.600]  神的要求和挑戰
[00:09:30.600 --> 00:09:33.600]  都是說你要向我買
[00:09:33.600 --> 00:09:34.600]  你聽到嗎
[00:09:34.600 --> 00:09:36.600]  神說你要向我買
[00:09:36.600 --> 00:09:38.600]  這個表達挺有趣的
[00:09:38.600 --> 00:09:39.600]  挺有趣的
[00:09:39.600 --> 00:09:41.600]  因為神沒有說你要做什麼
[00:09:41.600 --> 00:09:42.600]  或者你要拿什麼
[00:09:42.600 --> 00:09:45.600]  或者你要努力去改變什麼
[00:09:45.600 --> 00:09:47.600]  神說你要向我買
[00:09:47.600 --> 00:09:49.600]  為什麼要向我買呢
[00:09:49.600 --> 00:09:50.600]  第一
[00:09:50.600 --> 00:09:51.600]  是要向我來買
[00:09:51.600 --> 00:09:54.600]  因為你要付一些代價給我
[00:09:54.600 --> 00:09:55.600]  你明白嗎
[00:09:55.600 --> 00:09:58.600]  付一些價錢給我
[00:09:58.600 --> 00:09:59.600]  你要付出給我
[00:09:59.600 --> 00:10:02.600]  用今天的比較現代的字眼來說
[00:10:02.600 --> 00:10:05.600]  你要投資在我的身上
[00:10:05.600 --> 00:10:07.600]  我知道你很聰明
[00:10:07.600 --> 00:10:08.600]  神說
[00:10:08.600 --> 00:10:09.600]  你懂得投資
[00:10:09.600 --> 00:10:10.600]  如果你投資不厲害
[00:10:10.600 --> 00:10:12.600]  你就不會這麼發達
[00:10:12.600 --> 00:10:15.600]  所以那幫人全部都很厲害的投資
[00:10:15.600 --> 00:10:16.600]  他投資了很多東西
[00:10:16.600 --> 00:10:17.600]  所以他很成功
[00:10:17.600 --> 00:10:19.600]  神說你這些東西
[00:10:19.600 --> 00:10:21.600]  在我心目中沒有意思的
[00:10:21.600 --> 00:10:23.600]  你現在要重新的
[00:10:23.600 --> 00:10:24.600]  為什麼你會貧窮
[00:10:24.600 --> 00:10:25.600]  因為你投資的東西
[00:10:25.600 --> 00:10:27.600]  在我眼中是不值錢的
[00:10:27.600 --> 00:10:29.600]  你要賺值錢的東西嗎
[00:10:29.600 --> 00:10:30.600]  為什麼你會貧窮
[00:10:30.600 --> 00:10:33.600]  那些投資在我身上
[00:10:33.600 --> 00:10:34.600]  你就開始付足了
[00:10:34.600 --> 00:10:35.600]  大家明白我的意思嗎
[00:10:35.600 --> 00:10:38.600]  所以神的意思就是
[00:10:38.600 --> 00:10:39.600]  你要投資
[00:10:39.600 --> 00:10:41.600]  投資在我身上
[00:10:41.600 --> 00:10:42.600]  我知道你懂得投資
[00:10:42.600 --> 00:10:43.600]  但怎會
[00:10:43.600 --> 00:10:45.600]  我們都很懂得投資
[00:10:45.600 --> 00:10:46.600]  在過去一年裡
[00:10:46.600 --> 00:10:47.600]  你和我都投資很多
[00:10:47.600 --> 00:10:48.600]  你喜歡不喜歡
[00:10:48.600 --> 00:10:49.600]  你都投資
[00:10:49.600 --> 00:10:50.600]  你說我沒什麼錢
[00:10:50.600 --> 00:10:51.600]  你不一定投資錢
[00:10:51.600 --> 00:10:52.600]  你投資你的時間
[00:10:52.600 --> 00:10:54.600]  投資你的愛心
[00:10:54.600 --> 00:10:55.600]  投資你的感情
[00:10:55.600 --> 00:10:56.600]  投資你的健康
[00:10:56.600 --> 00:10:58.600]  你做了很多的東西
[00:10:58.600 --> 00:10:59.600]  所以你很努力
[00:10:59.600 --> 00:11:00.600]  就像老弟家那樣
[00:11:00.600 --> 00:11:01.600]  很成功的那些東西
[00:11:01.600 --> 00:11:02.600]  那些是沒有錯的
[00:11:02.600 --> 00:11:04.600]  不過神說你有多少百分比
[00:11:04.600 --> 00:11:08.600]  你百分之幾的投資在我身上
[00:11:08.600 --> 00:11:09.600]  2015年來
[00:11:09.600 --> 00:11:11.600]  你投資了多少在神的身上
[00:11:11.600 --> 00:11:14.600]  神說我要問你
[00:11:14.600 --> 00:11:16.600]  你自己知道我不和你計算
[00:11:16.600 --> 00:11:18.600]  你自己結帳
[00:11:18.600 --> 00:11:19.600]  你結帳
[00:11:19.600 --> 00:11:21.600]  你的生命投資了很多東西
[00:11:21.600 --> 00:11:23.600]  也可能很多的收穫
[00:11:23.600 --> 00:11:25.600]  很多的回報
[00:11:25.600 --> 00:11:26.600]  但是神要問你
[00:11:26.600 --> 00:11:28.600]  投資了多少在我的身上
[00:11:28.600 --> 00:11:31.600]  你投資了多少時間在我身上
[00:11:31.600 --> 00:11:33.600]  你投資了多少錢在我身上
[00:11:33.600 --> 00:11:35.600]  在你的銀行戶口裡
[00:11:35.600 --> 00:11:39.600]  你投資了多少你的感情在我身上
[00:11:39.600 --> 00:11:40.600]  這是神的第一個
[00:11:40.600 --> 00:11:43.600]  要問老弟家的挑戰
[00:11:43.600 --> 00:11:44.600]  第二個
[00:11:44.600 --> 00:11:46.600]  要買的是什麼呢
[00:11:46.600 --> 00:11:47.600]  那要向我買
[00:11:47.600 --> 00:11:49.600]  買精煉的金紙
[00:11:49.600 --> 00:11:52.600]  買白色的衣服穿上
[00:11:52.600 --> 00:11:54.600]  我們慢慢詳細研究
[00:11:54.600 --> 00:11:56.600]  這些象徵所表達的東西
[00:11:56.600 --> 00:11:58.600]  但一件事肯定是
[00:11:58.600 --> 00:12:01.600]  精煉的金紙是貴重的
[00:12:01.600 --> 00:12:03.600]  和很純正的金
[00:12:03.600 --> 00:12:04.600]  是吧
[00:12:04.600 --> 00:12:05.600]  很貴重的
[00:12:05.600 --> 00:12:07.600]  白色的袍也不容易
[00:12:07.600 --> 00:12:09.600]  代表公義也好
[00:12:09.600 --> 00:12:10.600]  潔淨也好
[00:12:10.600 --> 00:12:12.600]  總之白色的袍
[00:12:12.600 --> 00:12:14.600]  是一件很乾淨的
[00:12:14.600 --> 00:12:15.600]  很容易弄髒
[00:12:15.600 --> 00:12:17.600]  所以精煉的金紙也好
[00:12:17.600 --> 00:12:18.600]  白色的袍也好
[00:12:18.600 --> 00:12:21.600]  都是指著那個很珍惜
[00:12:21.600 --> 00:12:23.600]  很重視
[00:12:23.600 --> 00:12:25.600]  很緊張
[00:12:25.600 --> 00:12:27.600]  因為無論是金或是袍
[00:12:27.600 --> 00:12:29.600]  你都會很緊張它
[00:12:29.600 --> 00:12:31.600]  神說重申
[00:12:31.600 --> 00:12:33.600]  將我在你的生命當中
[00:12:33.600 --> 00:12:35.600]  成為你的金
[00:12:35.600 --> 00:12:36.600]  成為你的白色的袍
[00:12:36.600 --> 00:12:39.600]  你重視緊張
[00:12:39.600 --> 00:12:41.600]  你珍惜我
[00:12:41.600 --> 00:12:44.600]  你珍惜很多東西
[00:12:44.600 --> 00:12:46.600]  珍惜過很多東西
[00:12:46.600 --> 00:12:47.600]  現在還在珍惜很多東西
[00:12:47.600 --> 00:12:49.600]  那些都不是錯
[00:12:49.600 --> 00:12:50.600]  弄清楚
[00:12:50.600 --> 00:12:51.600]  那些不是錯的
[00:12:51.600 --> 00:12:52.600]  有些東西
[00:12:52.600 --> 00:12:53.600]  是要珍惜的
[00:12:53.600 --> 00:12:56.600]  不過神問你究竟有多少珍惜我
[00:12:56.600 --> 00:12:58.600]  你珍惜我嗎
[00:12:58.600 --> 00:13:01.600]  在你的生命當中
[00:13:01.600 --> 00:13:02.600]  你很緊張的東西
[00:13:02.600 --> 00:13:04.600]  有沒有我份
[00:13:04.600 --> 00:13:06.600]  有沒有包括我在裏面
[00:13:06.600 --> 00:13:07.600]  因為你所緊張的東西
[00:13:07.600 --> 00:13:08.600]  全部的東西
[00:13:08.600 --> 00:13:10.600]  原來都和我無關
[00:13:10.600 --> 00:13:12.600]  神說你要將我
[00:13:12.600 --> 00:13:14.600]  放回你的生命裏
[00:13:14.600 --> 00:13:16.600]  成為你的金
[00:13:16.600 --> 00:13:17.600]  成為你的袍
[00:13:17.600 --> 00:13:18.600]  白色的
[00:13:18.600 --> 00:13:19.600]  碰一下也不行
[00:13:19.600 --> 00:13:20.600]  很容易弄髒
[00:13:20.600 --> 00:13:21.600]  不要碰
[00:13:21.600 --> 00:13:22.600]  不要弄
[00:13:22.600 --> 00:13:24.600]  很細心的慢慢摺好
[00:13:24.600 --> 00:13:25.600]  這個態度上
[00:13:25.600 --> 00:13:27.600]  有沒有這樣對我
[00:13:27.600 --> 00:13:29.600]  這是第一個
[00:13:29.600 --> 00:13:32.600]  令到老弟家貧窮的原因
[00:13:32.600 --> 00:13:34.600]  第二個
[00:13:34.600 --> 00:13:36.600]  老弟家他這樣
