
[00:00:00.000 --> 00:00:05.000]  各位弟子們早安
[00:03:30.000 --> 00:03:33.000]  好像法官一樣
[00:03:33.000 --> 00:03:35.000]  不過我猜中文的翻譯
[00:03:35.000 --> 00:03:37.000]  可能這方面比較優勝
[00:03:37.000 --> 00:03:39.000]  因為事實上這裡
[00:03:39.000 --> 00:03:42.000]  真的當神興起領袖
[00:03:42.000 --> 00:03:43.000]  做以色列的
[00:03:43.000 --> 00:03:46.000]  未有皇帝之前的大領者
[00:03:46.000 --> 00:03:49.000]  他們的角色真的不是做審判官
[00:03:49.000 --> 00:03:51.000]  審判官有
[00:03:51.000 --> 00:03:53.000]  在第四章裡面看到
[00:03:53.000 --> 00:03:55.000]  底波拉有審判當時的人
[00:03:55.000 --> 00:03:57.000]  但整體上來說
[00:03:57.000 --> 00:03:59.000]  他們好像是民族英雄
[00:03:59.000 --> 00:04:01.000]  被興起上來
[00:04:01.000 --> 00:04:04.000]  然後解決當時他們以色列人當中
[00:04:04.000 --> 00:04:07.000]  被外敵入侵困境的一個領袖
[00:04:07.000 --> 00:04:09.000]  所以用時思
[00:04:09.000 --> 00:04:12.000]  我猜這個翻譯是更加貼切一點
[00:04:12.000 --> 00:04:14.000]  當然時思記裡面
[00:04:14.000 --> 00:04:16.000]  我們大概分為
[00:04:16.000 --> 00:04:18.000]  大時思和小時思
[00:04:18.000 --> 00:04:19.000]  有六個大時思
[00:04:19.000 --> 00:04:21.000]  也有六個小時思
[00:04:21.000 --> 00:04:24.000]  小時思就是記載時的相當簡單
[00:04:24.000 --> 00:04:26.000]  有些甚至只有名字
[00:04:26.000 --> 00:04:30.000]  十二位時思正好代表了十二個支派
[00:04:30.000 --> 00:04:32.000]  大概代表了十二個支派
[00:04:32.000 --> 00:04:34.000]  每個支派的代表
[00:04:34.000 --> 00:04:36.000]  時思記裡面有一個很出名的
[00:04:36.000 --> 00:04:38.000]  所謂循環
[00:04:38.000 --> 00:04:40.000]  如果大家讀過聖經
[00:04:40.000 --> 00:04:42.000]  舊約蓋倫的話都知道
[00:04:42.000 --> 00:04:46.000]  不斷在這六個大時思的事跡裡面
[00:04:46.000 --> 00:04:48.000]  都是用這個格式寫的
[00:04:48.000 --> 00:04:51.000]  首先就是以色列人得罪神
[00:04:51.000 --> 00:04:55.000]  然後上帝興起外敵來懲罰他們
[00:04:55.000 --> 00:04:58.000]  以色列人因為這個緣故就向神求問
[00:04:58.000 --> 00:05:00.000]  向神悔改
[00:05:00.000 --> 00:05:03.000]  然後上帝興起時思
[00:05:03.000 --> 00:05:04.000]  解決困難
[00:05:04.000 --> 00:05:06.000]  在這個格式裡面
[00:05:06.000 --> 00:05:08.000]  完了之後第二個循環又出現
[00:05:08.000 --> 00:05:09.000]  他們又再犯罪
[00:05:09.000 --> 00:05:10.000]  又再被罰
[00:05:10.000 --> 00:05:11.000]  又悔改
[00:05:11.000 --> 00:05:12.000]  上帝興起人
[00:05:12.000 --> 00:05:15.000]  這個循環不斷在時思記裡面出現
[00:05:15.000 --> 00:05:17.000]  不過想多一點時間
[00:05:17.000 --> 00:05:21.000]  今天和大綱和大家分享一下
[00:05:21.000 --> 00:05:24.000]  因為這裡和我們今天看經文息息相關
[00:05:24.000 --> 00:05:25.000]  看時思記的時候
[00:05:25.000 --> 00:05:27.000]  我希望今天雖然時間有限
[00:05:27.000 --> 00:05:30.000]  但引起你覺得有興趣看
[00:05:30.000 --> 00:05:32.000]  時思記當你研究的時候
[00:05:32.000 --> 00:05:33.000]  是非常精彩
[00:05:33.000 --> 00:05:36.000]  佈局很周密的一本書
[00:05:36.000 --> 00:05:39.000]  時思記在六十六卷聖經裡面
[00:05:39.000 --> 00:05:40.000]  在這個角度來說
[00:05:40.000 --> 00:05:41.000]  是一本很特別的書
[00:05:41.000 --> 00:05:43.000]  因為從來沒有一卷聖經的書
[00:05:43.000 --> 00:05:44.000]  六十六卷書裡面
[00:05:44.000 --> 00:05:46.000]  是有兩個引言的
[00:05:46.000 --> 00:05:48.000]  所以我們讀的時候不明白
[00:05:48.000 --> 00:05:49.000]  怎麼又重覆
[00:05:49.000 --> 00:05:53.000]  其實時思記在第一章到第三章
[00:05:53.000 --> 00:05:55.000]  有兩個引言的
[00:05:55.000 --> 00:05:56.000]  第一章說到政治上
[00:05:56.000 --> 00:06:00.000]  他講不出當時的迦南人
[00:06:00.000 --> 00:06:04.000]  由最強的猶大到最差的彈支派
[00:06:04.000 --> 00:06:05.000]  十二支派
[00:06:05.000 --> 00:06:07.000]  沒有一個支派能夠完成上帝給他的使命
[00:06:07.000 --> 00:06:09.000]  這是第一章記載
[00:06:09.000 --> 00:06:12.000]  然後第二章到第三章中間
[00:06:12.000 --> 00:06:16.000]  記載上帝透過一個使者
[00:06:16.000 --> 00:06:19.000]  去傳達為什麼他講不出呢
[00:06:19.000 --> 00:06:20.000]  是因為宗教理由
[00:06:20.000 --> 00:06:22.000]  是因為他離開上帝
[00:06:22.000 --> 00:06:24.000]  所以有兩個引言開始
[00:06:24.000 --> 00:06:27.000]  然後才說時思記的主要內容
[00:06:27.000 --> 00:06:30.000]  第三章的下半部分
[00:06:30.000 --> 00:06:31.000]  一直到第十六章
[00:06:31.000 --> 00:06:35.000]  就是總共六個大時思
[00:06:35.000 --> 00:06:36.000]  主要的生平事蹟
[00:06:36.000 --> 00:06:39.000]  中間穿插著六個小時思
[00:06:39.000 --> 00:06:44.000]  時思記很明顯不是停在
[00:06:44.000 --> 00:06:47.000]  記載這些英雄人物的故事
[00:06:47.000 --> 00:06:48.000]  如果是的話
[00:06:48.000 --> 00:06:50.000]  時思記應該停在第十六章
[00:06:50.000 --> 00:06:53.000]  因為第十六章之後再沒有提到時思
[00:06:53.000 --> 00:06:57.000]  第十六章之後再沒有其他的領袖興起
[00:06:57.000 --> 00:07:00.000]  原來第十七章開始
[00:07:00.000 --> 00:07:03.000]  一直到時思記的二十一章結束
[00:07:03.000 --> 00:07:08.000]  這五章聖經裏面講了兩個故事
[00:07:08.000 --> 00:07:11.000]  這兩個故事就好像時思記的結論
[00:07:11.000 --> 00:07:16.000]  這兩個結論正正就是回應時思記的兩個引言
[00:07:16.000 --> 00:07:18.000]  大家聽不聽得明白
[00:07:18.000 --> 00:07:19.000]  有兩個故事
[00:07:19.000 --> 00:07:20.000]  一個故事是結束的
[00:07:20.000 --> 00:07:22.000]  再沒有提時思事件
[00:07:22.000 --> 00:07:24.000]  這兩個故事正正是搖搖的
[00:07:24.000 --> 00:07:26.000]  跟他的引言是相對的
[00:07:26.000 --> 00:07:28.000]  十七到廿章
[00:07:28.000 --> 00:07:31.000]  第一個故事是講到靈命上的軟弱
[00:07:31.000 --> 00:07:34.000]  我們看經文十七十八章
[00:07:34.000 --> 00:07:41.000]  靈性上道德上宗教上相當離譜的記載
[00:07:41.000 --> 00:07:46.000]  然後在第十九到廿一章
[00:07:46.000 --> 00:07:48.000]  記載政治上
[00:07:48.000 --> 00:07:54.000]  他們開始不單止趕出當時的外族人
[00:07:54.000 --> 00:07:56.000]  他們還開始有來自
[00:07:56.000 --> 00:07:58.000]  十九到廿一章
[00:07:58.000 --> 00:08:00.000]  你見到結構很特別
[00:08:00.000 --> 00:08:04.000]  引言是政治先到靈命上
[00:08:04.000 --> 00:08:07.000]  到結束的時間是靈命先到政治上
[00:08:07.000 --> 00:08:12.000]  好像互相交叉相應構成了這本書的結構
[00:08:12.000 --> 00:08:17.000]  今天我把握時間
[00:08:17.000 --> 00:08:22.000]  時思記的目的
[00:08:22.000 --> 00:08:24.000]  有多少人讀過時思記
[00:08:24.000 --> 00:08:28.000]  可能是自己讀過或是主要學校讀過
[00:08:28.000 --> 00:08:30.000]  我不是很多人
[00:08:30.000 --> 00:08:32.000]  也有一半吧
[00:08:32.000 --> 00:08:34.000]  時思記最出名的一句是甚麼
[00:08:34.000 --> 00:08:38.000]  記得嗎
[00:08:38.000 --> 00:08:42.000]  那時以色列中沒有王
[00:08:42.000 --> 00:08:46.000]  各人任意而行
[00:08:46.000 --> 00:08:47.000]  記得嗎
[00:08:47.000 --> 00:08:48.000]  再講一次
[00:08:48.000 --> 00:08:50.000]  那時以色列中沒有王
[00:08:50.000 --> 00:08:52.000]  各人任意而行
[00:08:52.000 --> 00:08:54.000]  我記得在神樂院讀書的時候
[00:08:54.000 --> 00:08:58.000]  十幾二十歲讀書
[00:08:58.000 --> 00:09:02.000]  放假沒有社交的時候
[00:09:02.000 --> 00:09:04.000]  就經常讀這句聖經
[00:09:04.000 --> 00:09:06.000]  那時以色列中沒有王
[00:09:06.000 --> 00:09:08.000]  各人任意而行
[00:09:08.000 --> 00:09:10.000]  不用按時間睡覺
[00:09:10.000 --> 00:09:14.000]  這句說話在時思記裏面很有趣
[00:09:14.000 --> 00:09:18.000]  它總共出現過兩次或四次
[00:09:18.000 --> 00:09:20.000]  為甚麼呢
[00:09:20.000 --> 00:09:25.000]  因為這件事就是十七和後來的政治事件
[00:09:25.000 --> 00:09:27.000]  十九這兩個故事
[00:09:27.000 --> 00:09:31.000]  道德和宗教政治事件上
[00:09:31.000 --> 00:09:35.000]  最後的結論出現過兩次或四次
[00:09:35.000 --> 00:09:37.000]  甚麼意思呢
[00:09:37.000 --> 00:09:39.000]  十七章今天我們看的經文
[00:09:39.000 --> 00:09:41.000]  那時以色列中沒有王
[00:09:41.000 --> 00:09:42.000]  各人任意而行
[00:09:42.000 --> 00:09:44.000]  出現過第一次
[00:09:44.000 --> 00:09:48.000]  然後在故事中間插了一句
[00:09:48.000 --> 00:09:50.000]  那時以色列中沒有王
[00:09:50.000 --> 00:09:52.000]  半句
[00:09:52.000 --> 00:09:54.000]  到下個故事
[00:09:54.000 --> 00:09:56.000]  十九到二十一章
[00:09:56.000 --> 00:10:00.000]  是說他們政治上內戰的故事
[00:10:00.000 --> 00:10:02.000]  是這樣記載的
[00:10:02.000 --> 00:10:04.000]  就是
[00:10:04.000 --> 00:10:06.000]  那時以色列中沒有王
[00:10:06.000 --> 00:10:08.000]  十九章第一節
[00:10:08.000 --> 00:10:12.000]  和上面的故事中間接著在一起
[00:10:12.000 --> 00:10:14.000]  整本書結束
[00:10:14.000 --> 00:10:18.000]  也就是政治事件的故事結束
[00:10:18.000 --> 00:10:20.000]  是說一句
[00:10:20.000 --> 00:10:22.000]  那時以色列中沒有王
[00:10:22.000 --> 00:10:24.000]  各人任意而行
[00:10:24.000 --> 00:10:26.000]  你看見結構多優美
[00:10:26.000 --> 00:10:28.000]  一頭一尾是相同的
[00:10:28.000 --> 00:10:30.000]  中間兩個都是半截的
[00:10:30.000 --> 00:10:32.000]  也是相同的
[00:10:32.000 --> 00:10:34.000]  好像扣著整個結構一樣
[00:10:34.000 --> 00:10:36.000]  好了
[00:10:36.000 --> 00:10:42.000]  再說下去可能我們不夠時間說了
[00:10:42.000 --> 00:10:44.000]  今天跟大家看聖經
[00:10:44.000 --> 00:10:46.000]  多謝朱業邦帶領我讀出一段經文
[00:10:46.000 --> 00:10:48.000]  我大概分成三個段落跟大家思想
[00:10:48.000 --> 00:10:50.000]  第一個段落就是
[00:10:50.000 --> 00:10:52.000]  十七章的一到六節
[00:10:52.000 --> 00:10:54.000]  記載說
[00:10:54.000 --> 00:10:56.000]  以法連三弟
[00:10:56.000 --> 00:10:58.000]  大家在聖經或看頭影片都看見
[00:10:58.000 --> 00:11:00.000]  以法連三弟
[00:11:00.000 --> 00:11:02.000]  在時事記出現以法連也是不好的
[00:11:02.000 --> 00:11:04.000]  以法連是一個大支派
[00:11:04.000 --> 00:11:08.000]  後來成為南北各分開之後
[00:11:08.000 --> 00:11:12.000]  以法連是十個支派以色列各為首的支派
[00:11:12.000 --> 00:11:14.000]  以法連和以色列是同一池的
[00:11:14.000 --> 00:11:16.000]  在後來王國的時候
[00:11:16.000 --> 00:11:18.000]  以法連是一個大的支派
[00:11:18.000 --> 00:11:20.000]  風盛人比較多地比較大
[00:11:20.000 --> 00:11:22.000]  不過在時事記出現
[00:11:22.000 --> 00:11:24.000]  用廣東話說
[00:11:24.000 --> 00:11:26.000]  是非常亞洲的
[00:11:26.000 --> 00:11:28.000]  很恨憎的
[00:11:28.000 --> 00:11:30.000]  做事不做但出來又要拿回公的
[00:11:30.000 --> 00:11:32.000]  如果留在時事記的記載
[00:11:32.000 --> 00:11:34.000]  你會看見
[00:11:34.000 --> 00:11:36.000]  以法連出現幾次都是這樣的姿態
[00:11:36.000 --> 00:11:38.000]  在這個大支派裏面
[00:11:38.000 --> 00:11:40.000]  有一個似乎很有錢的人
[00:11:40.000 --> 00:11:42.000]  叫米加
[00:11:42.000 --> 00:11:44.000]  就是這個故事的主人翁
[00:11:44.000 --> 00:11:46.000]  開始的時候
[00:11:46.000 --> 00:11:48.000]  他媽媽不見了
[00:11:48.000 --> 00:11:50.000]  一千一百四十萬的銀
[00:11:50.000 --> 00:11:52.000]  他以為被人偷了
[00:11:52.000 --> 00:11:54.000]  就詛咒了這個人
[00:11:54.000 --> 00:11:56.000]  不知道你們有沒有看見
[00:11:56.000 --> 00:11:58.000]  中國人都很類似猶太人的文化
[00:11:58.000 --> 00:12:00.000]  新娘子
[00:12:00.000 --> 00:12:02.000]  走過幾歲大
[00:12:02.000 --> 00:12:04.000]  踢到一張椅子
[00:12:04.000 --> 00:12:06.000]  很多上一代的人
[00:12:06.000 --> 00:12:08.000]  就打一張椅子
[00:12:08.000 --> 00:12:10.000]  踢到兒子
[00:12:10.000 --> 00:12:12.000]  踢到孫子
[00:12:12.000 --> 00:12:14.000]  我小時候
[00:12:14.000 --> 00:12:16.000]  沒什麼玩
[00:12:16.000 --> 00:12:18.000]  我住在三樓
[00:12:18.000 --> 00:12:20.000]  有一個
[00:12:20.000 --> 00:12:22.000]  空的火柴盒
[00:12:22.000 --> 00:12:24.000]  沒什麼玩
[00:12:24.000 --> 00:12:26.000]  就寫著
[00:12:26.000 --> 00:12:28.000]  開者必死
[00:12:28.000 --> 00:12:30.000]  結果我二哥撿到
[00:12:30.000 --> 00:12:32.000]  他上來找我算帳
[00:12:32.000 --> 00:12:34.000]  他認得我的辭職
[00:12:34.000 --> 00:12:36.000]  很容易就
[00:12:36.000 --> 00:12:38.000]  就座了
[00:12:38.000 --> 00:12:40.000]  更何況現在不見了
[00:12:40.000 --> 00:12:42.000]  一千一百四十萬的銀子
[00:12:42.000 --> 00:12:44.000]  一千一百四十萬銀
[00:12:44.000 --> 00:12:46.000]  就是多少錢呢
[00:12:46.000 --> 00:12:48.000]  我今早就不斷地
[00:12:48.000 --> 00:12:50.000]  找資料上去
[00:12:50.000 --> 00:12:52.000]  現在白銀多少錢
[00:12:52.000 --> 00:12:54.000]  大家知不知道白銀多少錢
[00:12:54.000 --> 00:12:56.000]  一安士多少
[00:12:56.000 --> 00:12:58.000]  大家沒什麼錢
[00:12:58.000 --> 00:13:00.000]  大家沒什麼留意
[00:13:00.000 --> 00:13:02.000]  不知道當中有沒有投資白銀的人
[00:13:02.000 --> 00:13:04.000]  如果我找的資料
[00:13:04.000 --> 00:13:06.000]  沒有錯的話
[00:13:06.000 --> 00:13:08.000]  白銀一安士應該是
[00:13:08.000 --> 00:13:10.000]  16點幾美金
[00:13:10.000 --> 00:13:12.000]  我當16元
[00:13:12.000 --> 00:13:14.000]  我當16元
[00:13:14.000 --> 00:13:16.000]  一千一百
[00:13:16.000 --> 00:13:18.000]  重量單位
[00:13:18.000 --> 00:13:20.000]  就好像我們斤兩
[00:13:20.000 --> 00:13:22.000]  中國斤兩也好
[00:13:22.000 --> 00:13:24.000]  隨著年代改變
[00:13:24.000 --> 00:13:26.000]  也有實際的重量
[00:13:26.000 --> 00:13:28.000]  大概一千一百四十萬銀子
[00:13:28.000 --> 00:13:30.000]  有家經紀人估計
[00:13:30.000 --> 00:13:32.000]  等於今天28磅的重量
[00:13:32.000 --> 00:13:36.000]  28磅乘16安士
[00:13:36.000 --> 00:13:38.000]  再乘16元美金
[00:13:38.000 --> 00:13:40.000]  即是說他不見了
[00:13:40.000 --> 00:13:42.000]  大概7168元
[00:13:42.000 --> 00:13:44.000]  我今早算出來的
[00:13:44.000 --> 00:13:46.000]  七千幾元美金
[00:13:46.000 --> 00:13:48.000]  當然很緊張
[00:13:48.000 --> 00:13:50.000]  不見了那麼多錢
[00:13:50.000 --> 00:13:52.000]  很生氣就座
[00:13:52.000 --> 00:13:54.000]  不過後來他兒子跟他說
[00:13:54.000 --> 00:13:56.000]  他媽媽不單沒有教他
[00:13:56.000 --> 00:13:58.000]  不問自取是為賊
[00:13:58.000 --> 00:14:00.000]  下次好好的交代一下
[00:14:00.000 --> 00:14:02.000]  起碼勸過他
[00:14:02.000 --> 00:14:04.000]  他完全沒有
[00:14:04.000 --> 00:14:06.000]  第二次說
[00:14:06.000 --> 00:14:08.000]  我兒啊 怨言和慈福如來
[00:14:08.000 --> 00:14:10.000]  這個就是東方文化的色彩
[00:14:10.000 --> 00:14:12.000]  誰偷了我
[00:14:12.000 --> 00:14:14.000]  死啦
[00:14:14.000 --> 00:14:16.000]  就座他
[00:14:16.000 --> 00:14:18.000]  但那個是我兒子
[00:14:18.000 --> 00:14:20.000]  神慈福你
[00:14:20.000 --> 00:14:22.000]  馬上變了念
[00:14:22.000 --> 00:14:24.000]  因為那個是他兒子
[00:14:24.000 --> 00:14:26.000]  但說不夠
[00:14:26.000 --> 00:14:28.000]  因為怕說了之後
[00:14:28.000 --> 00:14:30.000]  以前就座過他
[00:14:30.000 --> 00:14:32.000]  不行的
[00:14:32.000 --> 00:14:34.000]  做一堂法事
[00:14:34.000 --> 00:14:36.000]  所以就拿了其中的
[00:14:36.000 --> 00:14:38.000]  大約超過十分之一
[00:14:38.000 --> 00:14:40.000]  可能他想著奉獻給上帝多一點
[00:14:40.000 --> 00:14:42.000]  一千一百盒
[00:14:42.000 --> 00:14:44.000]  拿了二百盒
[00:14:44.000 --> 00:14:46.000]  拿了超過十分之一
[00:14:46.000 --> 00:14:48.000]  做了兩個像
[00:14:48.000 --> 00:14:50.000]  一個打造的鑄的
[00:14:50.000 --> 00:14:52.000]  放在家裏
[00:14:52.000 --> 00:14:54.000]  他覺得這樣
[00:14:54.000 --> 00:14:56.000]  放在家裏不太好
[00:14:56.000 --> 00:14:58.000]  像玩偶一樣
[00:14:58.000 --> 00:15:00.000]  所以就做了一個神堂
[00:15:00.000 --> 00:15:02.000]  又製造了一個伊弗德
[00:15:02.000 --> 00:15:04.000]  伊弗德是什麼呢
[00:15:04.000 --> 00:15:06.000]  伊弗德就是當時猶太人
[00:15:06.000 --> 00:15:08.000]  祭司穿的那件背心
[00:15:08.000 --> 00:15:10.000]  那件背心
[00:15:10.000 --> 00:15:12.000]  是一個特別的記號
[00:15:12.000 --> 00:15:14.000]  代表一個聖職人員
[00:15:14.000 --> 00:15:16.000]  背心前面有個胸牌
[00:15:16.000 --> 00:15:18.000]  好了
[00:15:18.000 --> 00:15:20.000]  然後
[00:15:20.000 --> 00:15:22.000]  他認為這樣
[00:15:22.000 --> 00:15:24.000]  最神奇的地方就是
[00:15:24.000 --> 00:15:26.000]  認為這樣
[00:15:26.000 --> 00:15:28.000]  是在侍奉神
[00:15:28.000 --> 00:15:30.000]  你有沒有留意那句說話
[00:15:30.000 --> 00:15:34.000]  他說我要製造這些偶像出來
[00:15:34.000 --> 00:15:36.000]  然後他說
[00:15:36.000 --> 00:15:40.000]  我現在是耶和華致福你
[00:15:40.000 --> 00:15:46.000]  然後我分這銀子來為你獻給耶和華
[00:15:46.000 --> 00:15:48.000]  最神奇的地方
[00:15:48.000 --> 00:15:50.000]  他在做十屆裏面不可以做的
[00:15:50.000 --> 00:15:52.000]  拜偶像製造偶像
[00:15:52.000 --> 00:15:54.000]  全部差不多都犯雲了
[00:15:54.000 --> 00:15:56.000]  還在家裏製造神鴉
[00:15:56.000 --> 00:15:58.000]  還不夠
[00:15:58.000 --> 00:16:00.000]  現在還說製造了誰來打你呢
[00:16:00.000 --> 00:16:02.000]  找他兒子做祭司
[00:16:02.000 --> 00:16:04.000]  以法連人
[00:16:04.000 --> 00:16:06.000]  大家知道祭司
[00:16:06.000 --> 00:16:08.000]  是需要在十二支派裏面
[00:16:08.000 --> 00:16:10.000]  利微支派裏面
[00:16:10.000 --> 00:16:12.000]  當中的亞倫
[00:16:12.000 --> 00:16:14.000]  第一個亞倫
[00:16:14.000 --> 00:16:16.000]  是大祭司的子孫
[00:16:16.000 --> 00:16:18.000]  才可以做祭司
[00:16:18.000 --> 00:16:20.000]  現在不是利微支派
[00:16:20.000 --> 00:16:22.000]  找他的兒子
[00:16:22.000 --> 00:16:24.000]  安納他做祭司
[00:16:24.000 --> 00:16:26.000]  等於你自己家裏
[00:16:26.000 --> 00:16:30.000]  不如不要回教會
[00:16:30.000 --> 00:16:32.000]  自己家裏製造一個小禮拜堂
[00:16:32.000 --> 00:16:34.000]  誰做牧師
[00:16:34.000 --> 00:16:36.000]  找個兒子做吧
[00:16:36.000 --> 00:16:38.000]  結果呢
[00:16:38.000 --> 00:16:40.000]  這段經文的小段落結束
[00:16:40.000 --> 00:16:42.000]  好像
[00:16:42.000 --> 00:16:44.000]  作者
[00:16:44.000 --> 00:16:46.000]  真的離譜
[00:16:46.000 --> 00:16:48.000]  說什麼呢
[00:16:48.000 --> 00:16:50.000]  那時已知道終末有王
[00:16:50.000 --> 00:16:52.000]  各人任意行
[00:16:52.000 --> 00:16:54.000]  是這樣的小段落
[00:16:54.000 --> 00:16:56.000]  離譜
[00:16:56.000 --> 00:16:58.000]  這個就是米家
[00:16:58.000 --> 00:17:00.000]  和米家媽媽處理事件的情況
[00:17:00.000 --> 00:17:02.000]  不單止不要教她的子女
[00:17:02.000 --> 00:17:05.000]  還以為自己在侍奉神
[00:17:05.000 --> 00:17:07.000]  好了
[00:17:07.000 --> 00:17:09.000]  接著下一個段落呢
[00:17:09.000 --> 00:17:11.000]  就是十七章的
[00:17:11.000 --> 00:17:13.000]  七到十三節
[00:17:13.000 --> 00:17:15.000]  鏡頭一轉
[00:17:15.000 --> 00:17:17.000]  家裏多了一個來賓
[00:17:17.000 --> 00:17:19.000]  這個來賓
[00:17:19.000 --> 00:17:21.000]  是在猶大伯利恆
[00:17:21.000 --> 00:17:23.000]  一個少年人
[00:17:23.000 --> 00:17:25.000]  少年人
[00:17:25.000 --> 00:17:27.000]  即是多大呢
[00:17:27.000 --> 00:17:29.000]  我們今天
[00:17:29.000 --> 00:17:31.000]  和本回到少年人
