
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 主來平安
[00:02:33.000 --> 00:02:38.000]  他們看到耶穌安葬在亞利馬提人藥室的墳墓裡
[00:02:38.000 --> 00:02:41.000]  他們就回去預備如月節
[00:02:41.000 --> 00:02:44.000]  預備安息日
[00:02:44.000 --> 00:02:46.000]  然後七日的頭一日
[00:02:46.000 --> 00:02:48.000]  天未亮的時候
[00:02:48.000 --> 00:02:51.000]  有幾個婦女就帶著香膏
[00:02:51.000 --> 00:02:56.000]  去要告耶穌的屍體
[00:02:56.000 --> 00:02:58.000]  不過其實如果你留心
[00:02:58.000 --> 00:03:02.000]  你就會發覺四卷福音書
[00:03:02.000 --> 00:03:07.000]  都在復活之後
[00:03:07.000 --> 00:03:14.000]  不停記載門徒不順
[00:03:14.000 --> 00:03:18.000]  門徒疑惑
[00:03:18.000 --> 00:03:23.000]  你的樣子好像不相信我
[00:03:23.000 --> 00:03:25.000]  你打開聖經看看吧
[00:03:25.000 --> 00:03:30.000]  剛才我們讀過的約翰福音第20章
[00:03:30.000 --> 00:03:33.000]  約翰第4福音書
[00:03:33.000 --> 00:03:35.000]  如何記載耶穌的復活
[00:03:35.000 --> 00:03:36.000]  剛才我們讀過了
[00:03:36.000 --> 00:03:44.000]  兩個門徒聽見耶穌的屍體從墳墓挪了去
[00:03:44.000 --> 00:03:48.000]  我們不知道放在那裡
[00:03:48.000 --> 00:03:51.000]  於是彼得和約翰
[00:03:51.000 --> 00:03:52.000]  這裡沒有說約翰
[00:03:52.000 --> 00:03:56.000]  就是說那門徒跑去墳墓
[00:03:56.000 --> 00:04:02.000]  第8節說先到墳墓的那門徒也進去
[00:04:02.000 --> 00:04:06.000]  看見就信了
[00:04:06.000 --> 00:04:08.000]  這裡說信了
[00:04:08.000 --> 00:04:10.000]  你喜歡讀聖經斷章取義嗎?
[00:04:10.000 --> 00:04:11.000]  讀下去吧
[00:04:11.000 --> 00:04:13.000]  下面那句說什麼?
[00:04:13.000 --> 00:04:20.000]  因為他們還不明白聖經的意思
[00:04:20.000 --> 00:04:21.000]  兩句加在一起
[00:04:21.000 --> 00:04:23.000]  他們信什麼?
[00:04:23.000 --> 00:04:25.000]  他們不是信耶穌復活
[00:04:25.000 --> 00:04:28.000]  他們信女人沒有亂說
[00:04:28.000 --> 00:04:32.000]  因為所有男人都認為女人亂說
[00:04:32.000 --> 00:04:34.000]  到今天都是
[00:04:34.000 --> 00:04:38.000]  天蒙光、傻乎乎的
[00:04:38.000 --> 00:04:39.000]  找錯路
[00:04:39.000 --> 00:04:40.000]  我們去找才對
[00:04:40.000 --> 00:04:42.000]  找對了進去
[00:04:42.000 --> 00:04:44.000]  耶穌的屍體不見了
[00:04:44.000 --> 00:04:49.000]  哦!姐妹們所說的原來是真的
[00:04:49.000 --> 00:04:51.000]  是這個意思
[00:04:51.000 --> 00:04:53.000]  他們不是相信耶穌復活
[00:04:53.000 --> 00:04:59.000]  當然約翰福音最出名的代表
[00:04:59.000 --> 00:05:03.000]  就是十二使徒當中的多瑪
[00:05:03.000 --> 00:05:07.000]  多瑪怎麼說?
[00:05:07.000 --> 00:05:08.000]  24節同一章
[00:05:08.000 --> 00:05:10.000]  不過剛才我們沒有時間讀下去
[00:05:10.000 --> 00:05:15.000]  那十二個門徒中有稱為底土瑪的多瑪
[00:05:15.000 --> 00:05:16.000]  耶穌來的時候
[00:05:16.000 --> 00:05:18.000]  祂沒有和祂們同在
[00:05:18.000 --> 00:05:19.000]  門徒對祂說
[00:05:19.000 --> 00:05:22.000]  我們已經看見主了
[00:05:22.000 --> 00:05:25.000]  十個門徒、十個使徒
[00:05:25.000 --> 00:05:28.000]  異口同聲向多瑪說
[00:05:28.000 --> 00:05:30.000]  我們已經看見了主
[00:05:30.000 --> 00:05:32.000]  多瑪怎麼回應?
[00:05:32.000 --> 00:05:36.000]  我非看見他手上的釘痕
[00:05:36.000 --> 00:05:38.000]  用指頭探入那釘痕
[00:05:38.000 --> 00:05:41.000]  用手探入他的肋旁
[00:05:41.000 --> 00:05:42.000]  什麼?
[00:05:42.000 --> 00:05:45.000]  我總不信
[00:05:45.000 --> 00:05:47.000]  多麼堅定
[00:05:47.000 --> 00:05:49.000]  堅定什麼?不是堅定相信
[00:05:49.000 --> 00:05:52.000]  堅定不相信
[00:05:52.000 --> 00:05:54.000]  你看到的
[00:05:54.000 --> 00:05:56.000]  多瑪說我總不信
[00:05:56.000 --> 00:05:58.000]  當然後來耶穌向他顯現
[00:05:58.000 --> 00:05:59.000]  多瑪過來
[00:05:59.000 --> 00:06:00.000]  多瑪不敢
[00:06:00.000 --> 00:06:03.000]  我的主、我的神
[00:06:03.000 --> 00:06:05.000]  你看到聖經的記載
[00:06:05.000 --> 00:06:07.000]  你的樣子還是未服
[00:06:07.000 --> 00:06:09.000]  路加福音
[00:06:09.000 --> 00:06:11.000]  第三卷的福音書
[00:06:11.000 --> 00:06:16.000]  記載耶穌復活
[00:06:16.000 --> 00:06:19.000]  24章
[00:06:19.000 --> 00:06:21.000]  七日的頭一日黎明的時候
[00:06:21.000 --> 00:06:25.000]  婦女帶著香料來到墳墓前見墳墓石頭挪開
[00:06:25.000 --> 00:06:28.000]  她們進去找不到耶穌的身體
[00:06:28.000 --> 00:06:29.000]  猜疑之間
[00:06:29.000 --> 00:06:31.000]  有兩個人站在旁邊
[00:06:31.000 --> 00:06:32.000]  衣服放光
[00:06:32.000 --> 00:06:36.000]  他們說:為什麼在死人中找活人呢?
[00:06:36.000 --> 00:06:38.000]  恰不在這裡已經復活了
[00:06:38.000 --> 00:06:42.000]  你去告訴門徒
[00:06:42.000 --> 00:06:44.000]  其實耶穌早就說了
[00:06:44.000 --> 00:06:46.000]  人子要釘在十字架上
[00:06:46.000 --> 00:06:48.000]  第三日復活
[00:06:48.000 --> 00:06:50.000]  第八節我們一起讀
[00:06:50.000 --> 00:06:53.000]  他們就想起耶穌的話來
[00:06:53.000 --> 00:06:55.000]  便從墳墓那裡回去
[00:06:55.000 --> 00:06:59.000]  把這一切事告訴十一個使徒和其餘的人
[00:06:59.000 --> 00:07:01.000]  那告訴使徒的就是
[00:07:01.000 --> 00:07:03.000]  莫大拉的瑪利亞和約阿娜
[00:07:03.000 --> 00:07:06.000]  並雅各的母親瑪利亞
[00:07:06.000 --> 00:07:09.000]  還有與他們在一處的婦女
[00:07:09.000 --> 00:07:18.000]  她們這些話使徒以為是胡言就不相信
[00:07:18.000 --> 00:07:21.000]  白紙黑字四個字
[00:07:21.000 --> 00:07:28.000]  使徒聽到以為是胡言亂語就不相信
[00:07:28.000 --> 00:07:31.000]  馬可福音十六章
[00:07:31.000 --> 00:07:34.000]  你找得快不快?我讀給你聽
[00:07:34.000 --> 00:07:39.000]  馬可福音十六章
[00:07:39.000 --> 00:07:42.000]  第八節
[00:07:42.000 --> 00:07:45.000]  婦女從墳墓那裡逃跑
[00:07:45.000 --> 00:07:47.000]  又發抖又驚奇
[00:07:47.000 --> 00:07:49.000]  什麼也不告訴人
[00:07:49.000 --> 00:07:52.000]  因為她們害怕
[00:07:52.000 --> 00:07:54.000]  第九節
[00:07:54.000 --> 00:07:55.000]  七日的第一日
[00:07:55.000 --> 00:07:58.000]  耶穌先向莫大拉瑪利亞顯現
[00:07:58.000 --> 00:08:00.000]  莫大拉的瑪利亞第十節
[00:08:00.000 --> 00:08:03.000]  告訴那向來跟隨耶穌的人
[00:08:03.000 --> 00:08:09.000]  那時他們正哀動哭泣
[00:08:09.000 --> 00:08:13.000]  他們聽見耶穌活了
[00:08:13.000 --> 00:08:19.000]  被瑪利亞看見卻是不信
[00:08:19.000 --> 00:08:23.000]  這是以後門徒中間兩個人往鄉下去
[00:08:23.000 --> 00:08:26.000]  以馬五師路上
[00:08:26.000 --> 00:08:27.000]  走路的時候
[00:08:27.000 --> 00:08:30.000]  耶穌顯現他們就回到耶路撒冷
[00:08:30.000 --> 00:08:32.000]  告訴其餘的門徒
[00:08:32.000 --> 00:08:34.000]  其餘的門徒怎樣說?
[00:08:34.000 --> 00:08:37.000]  也是不信
[00:08:37.000 --> 00:08:41.000]  看到嗎?
[00:08:41.000 --> 00:08:43.000]  馬太福音
[00:08:43.000 --> 00:08:45.000]  你很熟悉的
[00:08:45.000 --> 00:08:47.000]  馬太福音最後記載什麼話?
[00:08:47.000 --> 00:08:51.000]  天上地下所有權柄都賜給我了
[00:08:51.000 --> 00:08:53.000]  希伯倫堂弟兄姊妹
[00:08:53.000 --> 00:08:55.000]  十週年堂慶
[00:08:55.000 --> 00:08:58.000]  猜全年會已經識背了
[00:08:58.000 --> 00:09:00.000]  所以你們要去
[00:09:00.000 --> 00:09:02.000]  前面那句
[00:09:02.000 --> 00:09:04.000]  我們很少讀的
[00:09:04.000 --> 00:09:07.000]  猜全年會當然是由第十八節讀起
[00:09:07.000 --> 00:09:09.000]  我們由第十六節、十七節讀起
[00:09:09.000 --> 00:09:11.000]  怎樣說?
[00:09:11.000 --> 00:09:13.000]  十一個門徒往加利利去
[00:09:13.000 --> 00:09:16.000]  到了耶穌約定的山上
[00:09:16.000 --> 00:09:19.000]  他們見了耶穌就拜他
[00:09:19.000 --> 00:09:25.000]  然而還有人疑惑
[00:09:25.000 --> 00:09:28.000]  耶穌升天了
[00:09:28.000 --> 00:09:33.000]  四十天已經開門徒的心竅
[00:09:33.000 --> 00:09:37.000]  使他們明白聖經了
[00:09:37.000 --> 00:09:45.000]  然而還有人疑惑
[00:09:45.000 --> 00:09:47.000]  所以不要這麼快
[00:09:47.000 --> 00:09:50.000]  我們問問門徒究竟在想什麼呢?
[00:09:50.000 --> 00:09:54.000]  那三十六個小時他們在想什麼呢?
[00:09:54.000 --> 00:09:57.000]  當然咬牙切齒的是
[00:09:57.000 --> 00:09:59.000]  那個壞小子猶大
[00:09:59.000 --> 00:10:00.000]  如果不是他出賣耶穌
[00:10:00.000 --> 00:10:02.000]  就沒有這樣的事情發生了
[00:10:02.000 --> 00:10:03.000]  大家很緊張
[00:10:03.000 --> 00:10:05.000]  其實之前那兩天沒有睡覺
[00:10:05.000 --> 00:10:08.000]  赫西瑪尼為什麼這麼快睡著?
[00:10:08.000 --> 00:10:11.000]  緊張嘛
[00:10:11.000 --> 00:10:13.000]  之後又沒有睡覺
[00:10:13.000 --> 00:10:18.000]  直到現在一切復歸平靜
[00:10:18.000 --> 00:10:22.000]  罵猶大的同事
[00:10:22.000 --> 00:10:24.000]  有人大概都會說
[00:10:24.000 --> 00:10:26.000]  那你西門彼得又很厲害嗎?
[00:10:26.000 --> 00:10:29.000]  你也三次不認主了
[00:10:29.000 --> 00:10:31.000]  那最少他也拿出一把刀
[00:10:31.000 --> 00:10:35.000]  斬了大祭司、破人耳朵
[00:10:35.000 --> 00:10:38.000]  那其他的門徒呢?
[00:10:38.000 --> 00:10:41.000]  為什麼不保護主耶穌呢?
[00:10:41.000 --> 00:10:44.000]  門徒的軟弱
[00:10:44.000 --> 00:10:50.000]  或者令他們對自己很失望
[00:10:50.000 --> 00:10:52.000]  其實
[00:10:52.000 --> 00:10:57.000]  將耶穌送上十字架的是猶太人的領袖
[00:10:57.000 --> 00:11:00.000]  我們叫他們做宗教領袖
[00:11:00.000 --> 00:11:01.000]  保持距離
[00:11:01.000 --> 00:11:04.000]  這樣我們不明白那個感覺
[00:11:04.000 --> 00:11:07.000]  他們是教會牧師
[00:11:07.000 --> 00:11:10.000]  他們是我們的導師
[00:11:10.000 --> 00:11:12.000]  我們查經不明白的時候
[00:11:12.000 --> 00:11:15.000]  是他們解釋給我們聽
[00:11:15.000 --> 00:11:17.000]  他們是從小到大
[00:11:17.000 --> 00:11:19.000]  主學帶我們成長
[00:11:19.000 --> 00:11:21.000]  是我們團契
[00:11:21.000 --> 00:11:23.000]  看著我們結婚
[00:11:23.000 --> 00:11:28.000]  是這一班我們尊敬的屬靈長者
[00:11:28.000 --> 00:11:30.000]  是啊
[00:11:30.000 --> 00:11:31.000]  是啊
[00:11:31.000 --> 00:11:32.000]  要這樣你才明白
[00:11:32.000 --> 00:11:35.000]  祭司、掌文士、法利塞人
[00:11:35.000 --> 00:11:40.000]  其實是猶太人當中最虔誠的一班人
[00:11:40.000 --> 00:11:42.000]  尼哥底姆半夜來找耶穌
[00:11:42.000 --> 00:11:44.000]  他是一個法利塞人
[00:11:44.000 --> 00:11:46.000]  聖經裡面最出名的法利塞人是誰?
[00:11:46.000 --> 00:11:47.000]  保羅
[00:11:47.000 --> 00:11:50.000]  你忘記了
[00:11:50.000 --> 00:11:55.000]  這一班人竟然決定
[00:11:55.000 --> 00:12:00.000]  耶穌是褻瀆上帝
[00:12:00.000 --> 00:12:05.000]  耶穌說祂自己就是和上帝
[00:12:05.000 --> 00:12:08.000]  我與父緣為一
[00:12:08.000 --> 00:12:11.000]  未有阿伯拉罕爾先就有我
[00:12:11.000 --> 00:12:13.000]  怎麼可以這樣說?
[00:12:13.000 --> 00:12:14.000]  不可以
[00:12:14.000 --> 00:12:16.000]  什麼?赦免人的嘴
[00:12:16.000 --> 00:12:20.000]  命命行任時被捉拿的婦人
[00:12:20.000 --> 00:12:24.000]  耶穌為什麼不遵行聖經的吩咐?
[00:12:24.000 --> 00:12:26.000]  這樣的人
[00:12:26.000 --> 00:12:28.000]  猶太人
[00:12:28.000 --> 00:12:30.000]  是神的百姓
[00:12:30.000 --> 00:12:32.000]  屬於神的子民
[00:12:32.000 --> 00:12:34.000]  拒絕
[00:12:34.000 --> 00:12:37.000]  你說其實還有
[00:12:37.000 --> 00:12:40.000]  他們不可以殺死耶穌
[00:12:40.000 --> 00:12:42.000]  不可以濫用私刑
[00:12:42.000 --> 00:12:44.000]  你知道的
[00:12:44.000 --> 00:12:49.000]  有權判死刑的是比拉多
[00:12:49.000 --> 00:12:53.000]  是羅馬的法治文明
[00:12:53.000 --> 00:12:58.000]  羅馬是以法律治國的
[00:12:58.000 --> 00:13:03.000]  羅馬最出名的是什麼?
[00:13:03.000 --> 00:13:08.000]  條條大路通羅馬
[00:13:08.000 --> 00:13:10.000]  你懂得解釋這句話嗎?
[00:13:10.000 --> 00:13:11.000]  不懂
[00:13:11.000 --> 00:13:14.000]  條條高鐵通北京
[00:13:14.000 --> 00:13:15.000]  你笑而已
[00:13:15.000 --> 00:13:16.000]  你都不懂得解釋
[00:13:16.000 --> 00:13:17.000]  你夠膽子
[00:13:17.000 --> 00:13:20.000]  多少人受苦自居
[00:13:20.000 --> 00:13:22.000]  坐上高鐵
[00:13:22.000 --> 00:13:23.000]  很高興就到了
[00:13:23.000 --> 00:13:25.000]  不怕失事嗎?
[00:13:25.000 --> 00:13:27.000]  車毀人亡嗎?
[00:13:27.000 --> 00:13:29.000]  不會
[00:13:29.000 --> 00:13:31.000]  是文明
[00:13:31.000 --> 00:13:33.000]  不是說笑的
[00:13:33.000 --> 00:13:37.000]  你忘了波音737 MAX嗎?
[00:13:37.000 --> 00:13:39.000]  是啊
[00:13:39.000 --> 00:13:41.000]  我們不是說科技
[00:13:41.000 --> 00:13:46.000]  我們是說羅馬帝國的太平
[00:13:46.000 --> 00:13:49.000]  羅馬的法律
[00:13:49.000 --> 00:13:51.000]  能夠保障所有的人
[00:13:51.000 --> 00:13:54.000]  在羅馬帝國的版圖裡
[00:13:54.000 --> 00:13:57.000]  條條大道
[00:13:57.000 --> 00:13:58.000]  無論你經商
[00:13:58.000 --> 00:14:00.000]  無論你探親
[00:14:00.000 --> 00:14:01.000]  無論你求學
[00:14:01.000 --> 00:14:03.000]  你做什麼都好
[00:14:03.000 --> 00:14:05.000]  你平安無事
[00:14:05.000 --> 00:14:07.000]  不容易的
[00:14:07.000 --> 00:14:10.000]  所以羅馬不是我們心目中
[00:14:10.000 --> 00:14:14.000]  只懂迫害基督教的那個政權
[00:14:14.000 --> 00:14:15.000]  不是
[00:14:15.000 --> 00:14:19.000]  他是世界文明的巔峰
[00:14:19.000 --> 00:14:21.000]  羅馬的法律
[00:14:21.000 --> 00:14:23.000]  應該保障一個義人
[00:14:23.000 --> 00:14:25.000]  一個無辜的人
[00:14:25.000 --> 00:14:27.000]  不應該判死刑
[00:14:27.000 --> 00:14:30.000]  所以比拉多審耶穌
[00:14:30.000 --> 00:14:34.000]  他重複口中那句話是什麼?
[00:14:34.000 --> 00:14:36.000]  你又忘記了嗎?
[00:14:36.000 --> 00:14:43.000]  我查不到他有什麼罪
[00:14:43.000 --> 00:14:46.000]  最後比拉多想出了一個絕招
[00:14:46.000 --> 00:14:50.000]  我把巴拉巴拉出來讓你們選
[00:14:50.000 --> 00:14:52.000]  選誰?
[00:14:52.000 --> 00:14:54.000]  沒理由選巴拉巴的
[00:14:54.000 --> 00:14:56.000]  這個殺人放火的
[00:14:56.000 --> 00:15:00.000]  結果出乎他意料之外
[00:15:00.000 --> 00:15:03.000]  我們要巴拉巴
[00:15:03.000 --> 00:15:05.000]  Enter十字架
[00:15:05.000 --> 00:15:08.000]  羅馬的法律
[00:15:08.000 --> 00:15:10.000]  失敗了
[00:15:10.000 --> 00:15:14.000]  將一個無辜的義人
[00:15:14.000 --> 00:15:19.000]  連十字架下的白褲長
[00:15:19.000 --> 00:15:21.000]  到耶穌斷氣的時候
[00:15:21.000 --> 00:15:24.000]  說了一句什麼話?
[00:15:24.000 --> 00:15:30.000]  這真是個義人
[00:15:30.000 --> 00:15:33.000]  這個不是身經百戰
[00:15:33.000 --> 00:15:38.000]  這是處死了不知道多少個死囚的官長
[00:15:38.000 --> 00:15:40.000]  來到這一次
[00:15:40.000 --> 00:15:42.000]  他轉過頭來
[00:15:42.000 --> 00:15:45.000]  殺錯良民
[00:15:45.000 --> 00:15:48.000]  其實更嚴重的疑惑
[00:15:48.000 --> 00:15:53.000]  門徒心裡面一定會問
[00:15:53.000 --> 00:15:57.000]  我們撇下所有跟從耶穌
[00:15:57.000 --> 00:15:59.000]  有沒有跟錯人?
[00:15:59.000 --> 00:16:01.000]  沒理由跟錯的
[00:16:01.000 --> 00:16:03.000]  他怎麼叫你的?
[00:16:03.000 --> 00:16:05.000]  他就說來跟從我
[00:16:05.000 --> 00:16:06.000]  不是
[00:16:06.000 --> 00:16:09.000]  隨便走我們親眼看到的
[00:16:09.000 --> 00:16:11.000]  那因城寡婦的兒子復活
[00:16:11.000 --> 00:16:12.000]  我們親眼看到
[00:16:12.000 --> 00:16:13.000]  還有拉薩路復活
[00:16:13.000 --> 00:16:14.000]  我們見過的
[00:16:14.000 --> 00:16:16.000]  五餅二魚五千人
[00:16:16.000 --> 00:16:18.000]  還有那次四千人
[00:16:18.000 --> 00:16:20.000]  門徒可以數回
[00:16:20.000 --> 00:16:23.000]  耶穌所行過的神蹟奇事
[00:16:23.000 --> 00:16:25.000]  沒理由看錯的
[00:16:25.000 --> 00:16:27.000]  但到最後
[00:16:27.000 --> 00:16:29.000]  耶穌連自己都救不了
[00:16:29.000 --> 00:16:34.000]  耶穌胸有一番熱血
[00:16:34.000 --> 00:16:36.000]  很有理想
[00:16:36.000 --> 00:16:39.000]  要濟世為懷
[00:16:39.000 --> 00:16:43.000]  要改變這個不公義的社會
[00:16:43.000 --> 00:16:47.000]  甚至不惜犧牲自己
[00:16:47.000 --> 00:16:49.000]  有什麼用?
[00:16:49.000 --> 00:16:51.000]  到頭來
[00:16:51.000 --> 00:16:55.000]  仍然是強權得勝
[00:16:55.000 --> 00:17:00.000]  仍然是罪惡囂張
[00:17:00.000 --> 00:17:03.000]  我們有沒有跟錯人?
[00:17:03.000 --> 00:17:06.000]  還是像施洗約翰那樣問
[00:17:06.000 --> 00:17:08.000]  我們是不是要等第一個?
[00:17:08.000 --> 00:17:11.000]  都不像
[00:17:11.000 --> 00:17:13.000]  再深一層
[00:17:13.000 --> 00:17:17.000]  最要心要肺的問題
[00:17:17.000 --> 00:17:20.000]  其實門徒心裡
[00:17:20.000 --> 00:17:21.000]  不懂怎麼說
[00:17:21.000 --> 00:17:22.000]  不過
[00:17:22.000 --> 00:17:24.000]  你會不會懂得問出來?
[00:17:24.000 --> 00:17:27.000]  其實會不會是上帝失敗了?
[00:17:27.000 --> 00:17:31.000]  一個這麼全心倚靠
[00:17:31.000 --> 00:17:33.000]  父神的耶穌基督
[00:17:33.000 --> 00:17:38.000]  上帝竟然撇棄他在十字架上死了
[00:17:38.000 --> 00:17:40.000]  沒有十二型天使
[00:17:40.000 --> 00:17:43.000]  我們不明白什麼叫十二型
[00:17:43.000 --> 00:17:45.000]  其實那就是軍團
[00:17:45.000 --> 00:17:46.000]  羅馬軍團
[00:17:46.000 --> 00:17:48.000]  一個軍團已經夠了
[00:17:48.000 --> 00:17:49.000]  十二個軍團
[00:17:49.000 --> 00:17:51.000]  我們還是不明白
[00:17:51.000 --> 00:17:54.000]  美國第七艦隊
[00:17:54.000 --> 00:17:56.000]  旗艦艦領號
[00:17:56.000 --> 00:17:58.000]  現在在堅尼地城
[00:17:58.000 --> 00:17:59.000]  你知道嗎?
[00:17:59.000 --> 00:18:03.000]  耶穌說我有十二艦隊
[00:18:03.000 --> 00:18:05.000]  航空母艦
[00:18:05.000 --> 00:18:07.000]  巡航導彈
[00:18:07.000 --> 00:18:10.000]  你說沒有的,哪有天使?
[00:18:10.000 --> 00:18:12.000]  你心目中的天使就沒有
[00:18:12.000 --> 00:18:14.000]  兩對翼
[00:18:14.000 --> 00:18:17.000]  黃金頭髮長長白袍
[00:18:17.000 --> 00:18:18.000]  沒有沒有
[00:18:18.000 --> 00:18:19.000]  聖經也不是這樣說
[00:18:19.000 --> 00:18:23.000]  聖經是說使者
[00:18:23.000 --> 00:18:27.000]  我那次去完醫院覆診
[00:18:27.000 --> 00:18:31.000]  回到辦公室
[00:18:31.000 --> 00:18:34.000]  去到九龍塘地鐵站
[00:18:34.000 --> 00:18:36.000]  還沒出站
[00:18:36.000 --> 00:18:38.000]  心情很沉重
[00:18:38.000 --> 00:18:42.000]  低頭急急腳地走
[00:18:42.000 --> 00:18:45.000]  一個比我高的男生走過來我前面
[00:18:45.000 --> 00:18:47.000]  站在我面前很恭敬地
[00:18:47.000 --> 00:18:49.000]  叫我院長
[00:18:49.000 --> 00:18:51.000]  你不認識我了
[00:18:51.000 --> 00:18:54.000]  不過我每天為你祈禱
[00:18:54.000 --> 00:18:56.000]  還沒說完
[00:18:56.000 --> 00:18:59.000]  有一筆回就走了
[00:18:59.000 --> 00:19:01.000]  我站在那裡
[00:19:01.000 --> 00:19:05.000]  我真的不知道他是天使還是人
[00:19:05.000 --> 00:19:07.000]  你明白我的意思嗎?
[00:19:07.000 --> 00:19:09.000]  不是有對翼
[00:19:09.000 --> 00:19:13.000]  黃金頭髮長長白袍那種
[00:19:13.000 --> 00:19:16.000]  是天父
[00:19:16.000 --> 00:19:18.000]  赫西瑪尼
[00:19:18.000 --> 00:19:23.000]  有天使來加主耶穌力量
[00:19:23.000 --> 00:19:26.000]  勞耕福音有沒有讀過?
[00:19:26.000 --> 00:19:28.000]  記得嗎?
[00:19:28.000 --> 00:19:34.000]  但是主耶穌在十字架上
[00:19:34.000 --> 00:19:36.000]  父神沒有救他
[00:19:36.000 --> 00:19:39.000]  沒有為他伸冤
[00:19:39.000 --> 00:19:42.000]  沒有神跡其事
[00:19:42.000 --> 00:19:45.000]  他就是這樣死了
[00:19:45.000 --> 00:19:51.000]  上帝面對人的搏逆
[00:19:51.000 --> 00:19:54.000]  面對人的罪惡
[00:19:54.000 --> 00:19:59.000]  是否束手無策
[00:19:59.000 --> 00:20:03.000]  門徒疑惑
[00:20:03.000 --> 00:20:07.000]  門徒不信
[00:20:07.000 --> 00:20:09.000]  你明白嗎?
[00:20:09.000 --> 00:20:15.000]  你能夠跟得上他們想的東西嗎?
[00:20:15.000 --> 00:20:17.000]  不是小信
[00:20:17.000 --> 00:20:20.000]  是越想越不通
[00:20:20.000 --> 00:20:22.000]  耶穌這樣死在十字架上
[00:20:22.000 --> 00:20:24.000]  埋葬在墳墓裡
[00:20:24.000 --> 00:20:26.000]  完了
[00:20:26.000 --> 00:20:28.000]  過去多燦爛
[00:20:28.000 --> 00:20:30.000]  多興奮
[00:20:30.000 --> 00:20:32.000]  什麼都完了
[00:20:32.000 --> 00:20:35.000]  所以西門彼得對他的同伴說
[00:20:35.000 --> 00:20:38.000]  我打語去
[00:20:38.000 --> 00:20:42.000]  主耶穌說以後你要得人如得魚
[00:20:42.000 --> 00:20:45.000]  撇下魚網
[00:20:45.000 --> 00:20:48.000]  還有什麼好玩的
[00:20:48.000 --> 00:20:53.000]  所以復活的事實是什麼?
[00:20:53.000 --> 00:20:56.000]  那一晚門都關上
[00:20:56.000 --> 00:20:58.000]  門徒因為怕猶太人
[00:20:58.000 --> 00:21:00.000]  耶穌站在他們中間
[00:21:00.000 --> 00:21:02.000]  願你們平安
[00:21:02.000 --> 00:21:05.000]  說完
[00:21:05.000 --> 00:21:09.000]  把手和肋旁指給門徒看
[00:21:09.000 --> 00:21:12.000]  你可以想像
[00:21:12.000 --> 00:21:14.000]  門徒當時的反應
[00:21:14.000 --> 00:21:16.000]  不是撲過去
[00:21:16.000 --> 00:21:19.000]  我們等了你35個小時
[00:21:19.000 --> 00:21:21.000]  不是
[00:21:21.000 --> 00:21:23.000]  門徒不信
