
[00:00:00.000 --> 00:00:06.000]  多謝你這樣介紹我 我也在想是誰呢
[00:02:36.000 --> 00:02:38.000]  就看看他的心理健不健康
[00:02:38.000 --> 00:02:42.000]  甚至會不會精神有問題 不能進去
[00:02:42.000 --> 00:02:44.000]  所以我做了18年
[00:02:44.000 --> 00:02:48.000]  就見這些神學會入學的新生
[00:02:48.000 --> 00:02:50.000]  但是入了學之後
[00:02:50.000 --> 00:02:54.000]  我就負責去看他讀那幾年裡面的遭遇
[00:02:54.000 --> 00:02:56.000]  很多人遭遇都很大 很大打擊的
[00:02:56.000 --> 00:02:59.000]  最大打擊就是生癌症
[00:02:59.000 --> 00:03:02.000]  或者是太太生癌症
[00:03:02.000 --> 00:03:07.000]  或者是兒子很小的 嬰兒死了
[00:03:07.000 --> 00:03:10.000]  或者是爸爸媽媽病危
[00:03:10.000 --> 00:03:14.000]  最嚴重就是爸爸媽媽不喜歡他繼續讀神學
[00:03:14.000 --> 00:03:18.000]  這些問題我處理過超過100個人
[00:03:18.000 --> 00:03:20.000]  在這18年裡面
[00:03:20.000 --> 00:03:23.000]  很多人都問我有沒有後悔呢
[00:03:23.000 --> 00:03:26.000]  入錯神學院呢
[00:03:26.000 --> 00:03:30.000]  其實人人都懷疑自己選錯了一些東西
[00:03:30.000 --> 00:03:32.000]  只有一種人永遠不懷疑
[00:03:32.000 --> 00:03:34.000]  就是那些不想事的人
[00:03:34.000 --> 00:03:37.000]  我教過一個小孩
[00:03:37.000 --> 00:03:39.000]  他在家裡住了兩年
[00:03:39.000 --> 00:03:41.000]  當時我太太有胰臟癌的時候
[00:03:41.000 --> 00:03:43.000]  我們接了一個孤兒
[00:03:43.000 --> 00:03:45.000]  兩個小孩在我家裡教
[00:03:45.000 --> 00:03:48.000]  我太太教得很好
[00:03:48.000 --> 00:03:51.000]  兩個都 其中一個進了一間名校
[00:03:51.000 --> 00:03:53.000]  就是很出名的學校
[00:03:53.000 --> 00:03:55.000]  教了三年之後
[00:03:55.000 --> 00:03:58.000]  我再見他 讀中三
[00:03:58.000 --> 00:04:00.000]  成績很差
[00:04:00.000 --> 00:04:01.000]  我就問他
[00:04:01.000 --> 00:04:04.000]  你有沒有後悔入King's呀
[00:04:04.000 --> 00:04:06.000]  他說沒有
[00:04:06.000 --> 00:04:10.000]  我問他King's有沒有後悔收你呀
[00:04:10.000 --> 00:04:12.000]  他說有
[00:04:12.000 --> 00:04:15.000]  這是一個錯誤的選擇
[00:04:15.000 --> 00:04:18.000]  但是他笑了一笑
[00:04:18.000 --> 00:04:20.000]  這個說法很厲害
[00:04:20.000 --> 00:04:23.000]  他媽媽說自從你問了這句話之後
[00:04:23.000 --> 00:04:26.000]  他的成績是反彈了50名
[00:04:26.000 --> 00:04:29.000]  這個就很厲害
[00:04:29.000 --> 00:04:32.000]  你有沒有後悔做了什麼呀
[00:04:32.000 --> 00:04:35.000]  但是人家有沒有後悔接受你呀
[00:04:35.000 --> 00:04:37.000]  如果你說 哎呀
[00:04:37.000 --> 00:04:39.000]  人家有後悔
[00:04:39.000 --> 00:04:42.000]  那就是你虧待了人家
[00:04:42.000 --> 00:04:44.000]  人家這麼好收你來讀書
[00:04:44.000 --> 00:04:46.000]  你這麼懶讀書
[00:04:46.000 --> 00:04:48.000]  有些人就是
[00:04:48.000 --> 00:04:50.000]  錯不要緊 要覺
[00:04:50.000 --> 00:04:52.000]  要覺得自己是錯
[00:04:52.000 --> 00:04:54.000]  覺得自己是錯之後
[00:04:54.000 --> 00:04:56.000]  就試一下想一下
[00:04:56.000 --> 00:04:58.000]  其實我可以做些什麼呢
[00:04:58.000 --> 00:05:00.000]  剛才那個聖經沒有知識
[00:05:00.000 --> 00:05:02.000]  沒有智慧
[00:05:02.000 --> 00:05:04.000]  知識就反而不是很高層次
[00:05:04.000 --> 00:05:06.000]  那就是看電腦就解決了
[00:05:06.000 --> 00:05:08.000]  當你有個電腦
[00:05:08.000 --> 00:05:10.000]  你就解決知識的問題
[00:05:10.000 --> 00:05:13.000]  你按鍵就按到界定是怎麼解的了
[00:05:13.000 --> 00:05:15.000]  就是查字典
[00:05:15.000 --> 00:05:17.000]  可以查到看電腦
[00:05:17.000 --> 00:05:19.000]  所以現在讀書其實讀不讀都不要緊的
[00:05:19.000 --> 00:05:23.000]  因為電腦已經幫你去解了一分鐘內
[00:05:23.000 --> 00:05:26.000]  已經解了你不懂的東西了
[00:05:26.000 --> 00:05:28.000]  但問題就是智慧難
[00:05:28.000 --> 00:05:30.000]  智慧是那個when和how
[00:05:30.000 --> 00:05:32.000]  以傳讀書來說就是
[00:05:32.000 --> 00:05:34.000]  在用什麼方式
[00:05:34.000 --> 00:05:36.000]  在什麼時間發生呢
[00:05:36.000 --> 00:05:38.000]  這個就是人不懂的東西了
[00:05:38.000 --> 00:05:40.000]  我問你
[00:05:40.000 --> 00:05:42.000]  你以為你將來死是星期幾嗎
[00:05:42.000 --> 00:05:44.000]  你就真是
[00:05:44.000 --> 00:05:46.000]  拋磚頭 總之一至日
[00:05:46.000 --> 00:05:48.000]  你真的不知道什麼時候的
[00:05:48.000 --> 00:05:50.000]  你將來怎麼死呢
[00:05:50.000 --> 00:05:52.000]  哎呀真的不知道
[00:05:52.000 --> 00:05:54.000]  我最想就是這樣躲著死
[00:05:54.000 --> 00:05:56.000]  但你怎麼知道
[00:05:56.000 --> 00:05:58.000]  就是沒辦法知道
[00:05:58.000 --> 00:06:00.000]  怎樣方法和什麼時間
[00:06:00.000 --> 00:06:02.000]  這些是人的智慧做不到的
[00:06:02.000 --> 00:06:04.000]  最高等的智慧就是why
[00:06:04.000 --> 00:06:06.000]  為什麼要這樣做呢
[00:06:06.000 --> 00:06:08.000]  真是不知道
[00:06:08.000 --> 00:06:10.000]  所以你會說窮盡我們一世
[00:06:10.000 --> 00:06:12.000]  最多只是拿一個what
[00:06:12.000 --> 00:06:14.000]  就是什麼
[00:06:14.000 --> 00:06:16.000]  但是再說下去就不知道了
[00:06:16.000 --> 00:06:18.000]  所以今天我們試一下想想
[00:06:18.000 --> 00:06:20.000]  就是人際
[00:06:20.000 --> 00:06:22.000]  再加上一個人就是你自己
[00:06:22.000 --> 00:06:24.000]  自處
[00:06:24.000 --> 00:06:26.000]  婚姻 戀愛
[00:06:26.000 --> 00:06:28.000]  我看了一堆書
[00:06:28.000 --> 00:06:30.000]  看了一堆書
[00:06:30.000 --> 00:06:32.000]  找了一些可能我們會
[00:06:32.000 --> 00:06:34.000]  搞通了這幾個答案
[00:06:34.000 --> 00:06:36.000]  就會好很多
[00:06:36.000 --> 00:06:38.000]  說明譬如我做心理治療
[00:06:38.000 --> 00:06:40.000]  我就覺得
[00:06:40.000 --> 00:06:42.000]  問題不一定要解決的
[00:06:42.000 --> 00:06:44.000]  譬如你說很蠢
[00:06:44.000 --> 00:06:46.000]  不可以解決的
[00:06:46.000 --> 00:06:48.000]  我只是幫你
[00:06:48.000 --> 00:06:50.000]  做錯的少一點
[00:06:50.000 --> 00:06:52.000]  就是減低蠢的影響
[00:06:52.000 --> 00:06:54.000]  就是
[00:06:54.000 --> 00:06:56.000]  我不可以和你解決蠢的問題
[00:06:56.000 --> 00:06:58.000]  就是說
[00:06:58.000 --> 00:07:00.000]  很多社會科學家
[00:07:00.000 --> 00:07:02.000]  都不可以說解決問題
[00:07:02.000 --> 00:07:04.000]  譬如我和胡美儀姐寫了一本書
[00:07:04.000 --> 00:07:06.000]  可能你看了幾條魚
[00:07:06.000 --> 00:07:08.000]  快樂共舞
[00:07:08.000 --> 00:07:10.000]  我強調的問題就是
[00:07:10.000 --> 00:07:12.000]  我們只可以解釋問題
[00:07:12.000 --> 00:07:14.000]  但是不可以解決問題
[00:07:14.000 --> 00:07:16.000]  分得很清楚
[00:07:16.000 --> 00:07:18.000]  就是你問我
[00:07:18.000 --> 00:07:20.000]  一個孤兒沒有父母
[00:07:20.000 --> 00:07:22.000]  沒有感情這樣
[00:07:22.000 --> 00:07:24.000]  後來有沒有可能成功結婚呢
[00:07:24.000 --> 00:07:26.000]  我可以解釋所有可以成功結婚的原因
[00:07:26.000 --> 00:07:28.000]  如果跟著原因的機會會好很多
[00:07:28.000 --> 00:07:30.000]  但我不可以解決問題
[00:07:30.000 --> 00:07:32.000]  那你嫁給誰呢
[00:07:32.000 --> 00:07:34.000]  我就真的不知道
[00:07:34.000 --> 00:07:36.000]  是不是胡俊輝我就回答不了你
[00:07:36.000 --> 00:07:38.000]  就是說我們不可以解決問題
[00:07:38.000 --> 00:07:40.000]  所以你可能會一半開心
[00:07:40.000 --> 00:07:42.000]  一半失望
[00:07:42.000 --> 00:07:44.000]  就是說你聽完之後
[00:07:44.000 --> 00:07:46.000]  你會覺得我知道蠢在哪裡
[00:07:46.000 --> 00:07:48.000]  不過是不是繼續蠢下去都可能會
[00:07:48.000 --> 00:07:50.000]  除非怎樣呢
[00:07:50.000 --> 00:07:52.000]  除非你找到一個幫你
[00:07:52.000 --> 00:07:54.000]  高程度
[00:07:54.000 --> 00:07:56.000]  高過你很多
[00:07:56.000 --> 00:07:58.000]  這個就是上帝
[00:07:58.000 --> 00:08:00.000]  如果不是我看不到你的轉機有多大
[00:08:00.000 --> 00:08:02.000]  比如我們
[00:08:02.000 --> 00:08:04.000]  可能你有興趣
[00:08:04.000 --> 00:08:06.000]  先講一下新因
[00:08:06.000 --> 00:08:08.000]  趁著坐在這裡兩個人
[00:08:08.000 --> 00:08:10.000]  如果一個因來就更好
[00:08:10.000 --> 00:08:12.000]  聽了之後想想怎樣
[00:08:12.000 --> 00:08:14.000]  影響家裡的每一個人更好
[00:08:14.000 --> 00:08:16.000]  我想你知不知道呢
[00:08:16.000 --> 00:08:18.000]  結婚呢
[00:08:18.000 --> 00:08:20.000]  多數都是女人後悔的
[00:08:20.000 --> 00:08:22.000]  多數都是女人後悔的
[00:08:22.000 --> 00:08:24.000]  因為呢
[00:08:24.000 --> 00:08:26.000]  全世界最先進的地方
[00:08:26.000 --> 00:08:28.000]  包括香港
[00:08:28.000 --> 00:08:30.000]  所有離婚
[00:08:30.000 --> 00:08:32.000]  有80%都是女人提出的
[00:08:32.000 --> 00:08:34.000]  八成
[00:08:34.000 --> 00:08:36.000]  十個有八個
[00:08:36.000 --> 00:08:38.000]  女人提出離婚
[00:08:38.000 --> 00:08:40.000]  就是說只有兩成是男人提出
[00:08:40.000 --> 00:08:42.000]  其實相對很少
[00:08:42.000 --> 00:08:44.000]  五對有四對是男人提出
[00:08:44.000 --> 00:08:46.000]  其實相對很少
[00:08:46.000 --> 00:08:48.000]  五對有四對是男人提出
[00:08:48.000 --> 00:08:50.000]  五對有四對是太太提出
[00:08:50.000 --> 00:08:52.000]  覺得我頂不住你
[00:08:52.000 --> 00:08:54.000]  你走吧
[00:08:54.000 --> 00:08:56.000]  就是這樣
[00:08:56.000 --> 00:08:58.000]  芝加哥的研究更厲害
[00:08:58.000 --> 00:09:00.000]  他說如果人們相信有第二世
[00:09:00.000 --> 00:09:02.000]  問你
[00:09:02.000 --> 00:09:04.000]  還娶不娶她
[00:09:04.000 --> 00:09:06.000]  男人呢
[00:09:06.000 --> 00:09:08.000]  十個有七個說
[00:09:08.000 --> 00:09:10.000]  繼續你
[00:09:10.000 --> 00:09:12.000]  這個老婆
[00:09:12.000 --> 00:09:14.000]  十個有七個
[00:09:14.000 --> 00:09:16.000]  其實很高紀錄的
[00:09:16.000 --> 00:09:18.000]  女性呢
[00:09:18.000 --> 00:09:20.000]  不夠一半
[00:09:20.000 --> 00:09:22.000]  看到他都怕了
[00:09:22.000 --> 00:09:24.000]  真是怕了
[00:09:24.000 --> 00:09:26.000]  我只是拿這個數據
[00:09:26.000 --> 00:09:28.000]  差不多各個國家
[00:09:28.000 --> 00:09:30.000]  做婚姻輔導
[00:09:30.000 --> 00:09:32.000]  有沒有綜合上都同意這個資料
[00:09:32.000 --> 00:09:34.000]  是對的
[00:09:34.000 --> 00:09:36.000]  就是說其實我們每個人的
[00:09:36.000 --> 00:09:38.000]  婚姻
[00:09:38.000 --> 00:09:40.000]  的機會率
[00:09:40.000 --> 00:09:42.000]  是成功或者捱到
[00:09:42.000 --> 00:09:44.000]  沒事
[00:09:44.000 --> 00:09:46.000]  但其實我們的天向
[00:09:46.000 --> 00:09:48.000]  頗牙煙的
[00:09:48.000 --> 00:09:50.000]  買股票是買不過的
[00:09:50.000 --> 00:09:52.000]  就是說你輸的機會是高過贏的機會
[00:09:52.000 --> 00:09:54.000]  如果你讀風險評估
[00:09:54.000 --> 00:09:56.000]  就嫁不過的
[00:09:56.000 --> 00:09:58.000]  娶不過的
[00:09:58.000 --> 00:10:00.000]  好了,聖經有沒有幫我們呢
[00:10:00.000 --> 00:10:02.000]  如果你看
[00:10:02.000 --> 00:10:04.000]  一個牧師寫一本叫
[00:10:04.000 --> 00:10:06.000]  Love your way to a better marriage
[00:10:06.000 --> 00:10:08.000]  他還講得很高水準
[00:10:08.000 --> 00:10:10.000]  他說聖經沒有教過我們
[00:10:10.000 --> 00:10:12.000]  怎樣找配偶
[00:10:12.000 --> 00:10:14.000]  從來沒有教過的
[00:10:14.000 --> 00:10:16.000]  他只是教你用
[00:10:16.000 --> 00:10:18.000]  神的準則
[00:10:18.000 --> 00:10:20.000]  準則,就是神的方法
[00:10:20.000 --> 00:10:22.000]  去和你選擇的人相處
[00:10:22.000 --> 00:10:24.000]  就是你有你找
[00:10:24.000 --> 00:10:26.000]  總之你找吧
[00:10:26.000 --> 00:10:28.000]  你找到你要跟聖經
[00:10:28.000 --> 00:10:30.000]  教你怎樣和他相處
[00:10:30.000 --> 00:10:32.000]  繼續由結婚開始
[00:10:32.000 --> 00:10:34.000]  到死,跟這個準則
[00:10:34.000 --> 00:10:36.000]  但你找誰呢
[00:10:36.000 --> 00:10:38.000]  上帝不介入的
[00:10:38.000 --> 00:10:40.000]  為什麼呢
[00:10:40.000 --> 00:10:42.000]  因為傳威人
[00:10:42.000 --> 00:10:44.000]  以撒,就是亞伯拉罕的兒子
[00:10:44.000 --> 00:10:46.000]  但亞伯拉罕的兒子
[00:10:46.000 --> 00:10:48.000]  都是亞伯拉罕的僕人
[00:10:48.000 --> 00:10:50.000]  用祈禱去找同鄉
[00:10:50.000 --> 00:10:52.000]  不是特別找那個
[00:10:52.000 --> 00:10:54.000]  不是的
[00:10:54.000 --> 00:10:56.000]  就算說
[00:10:56.000 --> 00:10:58.000]  約瑟,瑪利亞
[00:10:58.000 --> 00:11:00.000]  其實
[00:11:00.000 --> 00:11:02.000]  你想想耶穌
[00:11:02.000 --> 00:11:04.000]  在瑪利亞懷胎
[00:11:04.000 --> 00:11:06.000]  聖靈感應生他
[00:11:06.000 --> 00:11:08.000]  但是今天早前
[00:11:08.000 --> 00:11:10.000]  已經決定了娶瑪利亞
[00:11:10.000 --> 00:11:12.000]  上帝沒有干預這件事
[00:11:12.000 --> 00:11:14.000]  如果你看
[00:11:14.000 --> 00:11:16.000]  何西亞,神叫他
[00:11:16.000 --> 00:11:18.000]  娶一個妓女
[00:11:18.000 --> 00:11:20.000]  但都沒有說是哪個妓女
[00:11:20.000 --> 00:11:22.000]  名字沒有說過
[00:11:22.000 --> 00:11:24.000]  就是說
[00:11:24.000 --> 00:11:26.000]  如果看結婚
[00:11:26.000 --> 00:11:28.000]  如果你經常說上帝
[00:11:28.000 --> 00:11:30.000]  給我一個名字,拜託你
[00:11:30.000 --> 00:11:32.000]  他就是不給
[00:11:32.000 --> 00:11:34.000]  就是要你找
[00:11:34.000 --> 00:11:36.000]  你找,我找錯了
[00:11:36.000 --> 00:11:38.000]  上帝會說
[00:11:38.000 --> 00:11:40.000]  不會怎麼找錯
[00:11:40.000 --> 00:11:42.000]  因為他又找
[00:11:42.000 --> 00:11:44.000]  如果他和你
[00:11:44.000 --> 00:11:46.000]  兩個都一起說
[00:11:46.000 --> 00:11:48.000]  是你的,這樣就對了
[00:11:48.000 --> 00:11:50.000]  這樣就行了
[00:11:50.000 --> 00:11:52.000]  但接著的生活很重要,你要跟聖經的方式
[00:11:52.000 --> 00:11:54.000]  相處下去
[00:11:54.000 --> 00:11:56.000]  你的婚姻就很幸福
[00:11:56.000 --> 00:11:58.000]  絕對不要說
[00:11:58.000 --> 00:12:00.000]  你覺得我是,我可以得你
[00:12:00.000 --> 00:12:02.000]  後來兩個不跟聖經生活,幾年間可以很愉快
[00:12:02.000 --> 00:12:04.000]  沒可能的
[00:12:04.000 --> 00:12:06.000]  所以說到底
[00:12:06.000 --> 00:12:08.000]  都是上帝的準則,你能不能得到
[00:12:08.000 --> 00:12:10.000]  準則是什麼呢?
[00:12:10.000 --> 00:12:12.000]  又要找了
[00:12:12.000 --> 00:12:14.000]  準則就是
[00:12:14.000 --> 00:12:16.000]  你結婚是為了什麼呢?
[00:12:16.000 --> 00:12:18.000]  原來結婚
[00:12:18.000 --> 00:12:20.000]  是多報一個課程
[00:12:20.000 --> 00:12:22.000]  的意思
[00:12:22.000 --> 00:12:24.000]  如果你很討厭讀書,就千萬不要結婚
[00:12:24.000 --> 00:12:26.000]  結婚是要你
[00:12:26.000 --> 00:12:28.000]  學習去愛
[00:12:28.000 --> 00:12:30.000]  學習去愛
[00:12:30.000 --> 00:12:32.000]  這個課程就是學去愛一個人
[00:12:32.000 --> 00:12:34.000]  原來有得學的嗎?
[00:12:34.000 --> 00:12:36.000]  有的,所以
[00:12:36.000 --> 00:12:38.000]  你發現到
[00:12:38.000 --> 00:12:40.000]  就算他最後一天臨死
[00:12:40.000 --> 00:12:42.000]  你還沒學
[00:12:42.000 --> 00:12:44.000]  完怎麼愛他
[00:12:44.000 --> 00:12:46.000]  你還沒學完怎麼愛他
[00:12:46.000 --> 00:12:48.000]  我記得我最後
[00:12:48.000 --> 00:12:50.000]  把一枝玫瑰花
[00:12:50.000 --> 00:12:52.000]  放在我太太的棺材上
[00:12:52.000 --> 00:12:54.000]  然後按那個按鈕
[00:12:54.000 --> 00:12:56.000]  火化
[00:12:56.000 --> 00:12:58.000]  棺材慢慢
[00:12:58.000 --> 00:13:00.000]  看上去的時候
[00:13:00.000 --> 00:13:02.000]  你還是在學
[00:13:02.000 --> 00:13:04.000]  怎麼愛他
[00:13:04.000 --> 00:13:06.000]  就是說
[00:13:06.000 --> 00:13:08.000]  到最後一秒
[00:13:08.000 --> 00:13:10.000]  你都發現到你還有一個
[00:13:10.000 --> 00:13:12.000]  再可以想想
[00:13:12.000 --> 00:13:14.000]  怎麼做的機會
[00:13:14.000 --> 00:13:16.000]  有時候你想想
[00:13:16.000 --> 00:13:18.000]  這是一個學習
[00:13:18.000 --> 00:13:20.000]  一輩子的,裡面是很困難的東西
[00:13:20.000 --> 00:13:22.000]  如果不困難
[00:13:22.000 --> 00:13:24.000]  就不用你學了
[00:13:24.000 --> 00:13:26.000]  但是這樣
[00:13:26.000 --> 00:13:28.000]  這個學習是幫你
[00:13:28.000 --> 00:13:30.000]  知道一件事
[00:13:30.000 --> 00:13:32.000]  你不結婚是沒辦法認識的
[00:13:32.000 --> 00:13:34.000]  所以你很羨慕結了婚的人
[00:13:34.000 --> 00:13:36.000]  雖然他經常都像苦瓜一樣
[00:13:36.000 --> 00:13:38.000]  但是他有些東西撿到不告訴你
[00:13:38.000 --> 00:13:40.000]  因為他一定知道
[00:13:40.000 --> 00:13:42.000]  自己是強和弱項
[00:13:42.000 --> 00:13:44.000]  透過結婚之後
[00:13:44.000 --> 00:13:46.000]  他知道清楚他還沒結婚很多
[00:13:46.000 --> 00:13:48.000]  他還沒結婚他以為自己
[00:13:48.000 --> 00:13:50.000]  又好人
[00:13:50.000 --> 00:13:52.000]  又聰明
[00:13:52.000 --> 00:13:54.000]  又對人家很合得來
[00:13:54.000 --> 00:13:56.000]  結婚之後發現完全不是那回事
[00:13:56.000 --> 00:13:58.000]  就是說
[00:13:58.000 --> 00:14:00.000]  他結婚之後更加知道自己是強項
[00:14:00.000 --> 00:14:02.000]  也知道是弱項
[00:14:02.000 --> 00:14:04.000]  所以你會說
[00:14:04.000 --> 00:14:06.000]  結了婚的人是比較聰明
[00:14:06.000 --> 00:14:08.000]  聰明是聰明什麼呢?不是做事聰明了
[00:14:08.000 --> 00:14:10.000]  是知道自己
[00:14:10.000 --> 00:14:12.000]  明白的程度
[00:14:12.000 --> 00:14:14.000]  像什麼?像結了婚的人多了一面鏡子
[00:14:14.000 --> 00:14:16.000]  是每天
[00:14:16.000 --> 00:14:18.000]  每逢被人罵的時候
[00:14:18.000 --> 00:14:20.000]  一照就看得很清楚
[00:14:20.000 --> 00:14:22.000]  因為他說的那些東西
[00:14:22.000 --> 00:14:24.000]  是你有時候都想不起來
[00:14:24.000 --> 00:14:26.000]  不覺的
[00:14:26.000 --> 00:14:28.000]  但說完之後才發現真的有
[00:14:28.000 --> 00:14:30.000]  雖然那一面鏡子
[00:14:30.000 --> 00:14:32.000]  可能被人打爛了
[00:14:32.000 --> 00:14:34.000]  但你發現真的有
[00:14:34.000 --> 00:14:36.000]  因為這是近距離的經驗
[00:14:36.000 --> 00:14:38.000]  近距離的經驗
[00:14:38.000 --> 00:14:40.000]  沒結婚的人全部都是在
[00:14:40.000 --> 00:14:42.000]  遠距離的人際關係
[00:14:42.000 --> 00:14:44.000]  遠距離的人際關係總是感覺到
[00:14:44.000 --> 00:14:46.000]  挺好的
[00:14:46.000 --> 00:14:48.000]  譬如這裡的女團友
[00:14:48.000 --> 00:14:50.000]  遠看全部都很漂亮
[00:14:50.000 --> 00:14:52.000]  當然近看還有人很漂亮
[00:14:52.000 --> 00:14:54.000]  不過就要近看才知道
[00:14:54.000 --> 00:14:56.000]  誰是真的漂亮
[00:14:56.000 --> 00:14:58.000]  遠距離的人都很漂亮
[00:14:58.000 --> 00:15:00.000]  所以你看電視那些藝員
[00:15:00.000 --> 00:15:02.000]  你很清楚那些
[00:15:02.000 --> 00:15:04.000]  阿姐級的人
[00:15:04.000 --> 00:15:06.000]  是不讓他們拍近鏡的
[00:15:06.000 --> 00:15:08.000]  所以看鏡子看得很遠
[00:15:08.000 --> 00:15:10.000]  因為基本上近鏡頭是不拿的
[00:15:10.000 --> 00:15:12.000]  因為近鏡是難看的
[00:15:12.000 --> 00:15:14.000]  但結婚是近距離的
[00:15:14.000 --> 00:15:16.000]  你一定知道
[00:15:16.000 --> 00:15:18.000]  他最壞的東西
[00:15:18.000 --> 00:15:20.000]  你掩口費都說不出多少
[00:15:20.000 --> 00:15:22.000]  他一定知道
[00:15:22.000 --> 00:15:24.000]  那就要慢慢想想
[00:15:24.000 --> 00:15:26.000]  你知我壞我知你壞
[00:15:26.000 --> 00:15:28.000]  問題是誰壞一點
[00:15:28.000 --> 00:15:30.000]  在整個過程中
[00:15:30.000 --> 00:15:32.000]  大家都壞的
[00:15:32.000 --> 00:15:34.000]  你會發現你一種愛
[00:15:34.000 --> 00:15:36.000]  每天都咬他
[00:15:36.000 --> 00:15:38.000]  因為他都不是見得很好
[00:15:38.000 --> 00:15:40.000]  所以過程中你要留意
[00:15:40.000 --> 00:15:42.000]  愛裡面有很多包容
[00:15:42.000 --> 00:15:44.000]  這像耶穌基督愛教會
[00:15:44.000 --> 00:15:46.000]  神愛人
[00:15:46.000 --> 00:15:48.000]  因為裡面有很多包容
[00:15:48.000 --> 00:15:50.000]  原諒多少次
[00:15:50.000 --> 00:15:52.000]  真的是一輩子
[00:15:52.000 --> 00:15:54.000]  真的沒得計算
[00:15:54.000 --> 00:15:56.000]  如果找核數師是很貴的
[00:15:56.000 --> 00:15:58.000]  大核數都是
[00:15:58.000 --> 00:16:00.000]  因為太貴
[00:16:00.000 --> 00:16:02.000]  所以你想想多數都想怎樣呢
[00:16:02.000 --> 00:16:04.000]  是不計算的
[00:16:04.000 --> 00:16:06.000]  那就是成功的婚姻
[00:16:06.000 --> 00:16:08.000]  所以如果要講那個境界
[00:16:08.000 --> 00:16:10.000]  你就開始覺得一切都是錯覺
[00:16:10.000 --> 00:16:12.000]  就算你說
[00:16:12.000 --> 00:16:14.000]  無無都算了
[00:16:14.000 --> 00:16:16.000]  因為不想那麼清楚
[00:16:16.000 --> 00:16:18.000]  那好不好呢
[00:16:18.000 --> 00:16:20.000]  有一樣東西很重要
[00:16:20.000 --> 00:16:22.000]  結婚的人只可以享受到
[00:16:22.000 --> 00:16:24.000]  就是互相依賴
[00:16:24.000 --> 00:16:26.000]  互相依賴
[00:16:26.000 --> 00:16:28.000]  我不想一個人可以互相依賴
[00:16:28.000 --> 00:16:30.000]  一個人怎麼可以互相依賴
[00:16:30.000 --> 00:16:32.000]  一個人就靠一個人
[00:16:32.000 --> 00:16:34.000]  沒可能的
[00:16:34.000 --> 00:16:36.000]  兩個人可以互相依賴
[00:16:36.000 --> 00:16:38.000]  譬如你指望他今天戴雨傘
