
[00:00:00.000 --> 00:00:12.000]  各位鼎姊妹平安,我們剛才看到一段短片,也看到很多鼎姊妹參與藉堂的生命體驗
[00:08:06.000 --> 00:08:08.000]  因信心的工作
[00:08:08.000 --> 00:08:10.000]  愛心的勞苦
[00:08:10.000 --> 00:08:12.000]  以及因盼望我們主耶穌基督
[00:08:12.000 --> 00:08:15.000]  而有的堅忍
[00:08:15.000 --> 00:08:18.000]  沒錯他們領受了神的救恩
[00:08:18.000 --> 00:08:20.000]  領受神給他們信望愛的
[00:08:20.000 --> 00:08:22.000]  那種生命的質素
[00:08:22.000 --> 00:08:24.000]  但是他們更加讓信望愛
[00:08:24.000 --> 00:08:27.000]  不會停留在他們的思想裏面
[00:08:27.000 --> 00:08:31.000]  而是在生命裏面真實地活出來
[00:08:31.000 --> 00:08:34.000]  活出那種信心的行為
[00:08:34.000 --> 00:08:38.000]  或者這裡所說的信心的工作
[00:08:38.000 --> 00:08:40.000]  請你們順順提到
[00:08:40.000 --> 00:08:44.000]  神將祂的生命賜給我們
[00:08:44.000 --> 00:08:47.000]  正如《哥羅西書》第三章有提及到的
[00:08:47.000 --> 00:08:52.000]  神將祂的生命賜給祂的子民
[00:08:52.000 --> 00:08:53.000]  請就勉勵他們
[00:08:53.000 --> 00:08:55.000]  既然領受了這份生命
[00:08:55.000 --> 00:09:00.000]  就應該叫你們的行為配合這種生命
[00:09:00.000 --> 00:09:02.000]  去棄絕
[00:09:02.000 --> 00:09:05.000]  放棄了以前舊的生活習慣
[00:09:05.000 --> 00:09:08.000]  是神不起月的生活方式
[00:09:08.000 --> 00:09:10.000]  而是穿上新人
[00:09:10.000 --> 00:09:15.000]  活出一種新生命的行為和榜樣
[00:09:15.000 --> 00:09:18.000]  當曾經今晚來呼籲人去做的時候
[00:09:18.000 --> 00:09:21.000]  不是叫我們做一件我們自己做不到的事情
[00:09:21.000 --> 00:09:23.000]  不是說明知我都不行
[00:09:23.000 --> 00:09:25.000]  還叫我去做
[00:09:25.000 --> 00:09:26.000]  不是
[00:09:26.000 --> 00:09:30.000]  當時已經說到神將祂的生命賜給你
[00:09:30.000 --> 00:09:33.000]  你裏面已經經歷了那種改變
[00:09:33.000 --> 00:09:38.000]  但是你的信心如果是真實的話
[00:09:38.000 --> 00:09:41.000]  是必然會產生一種改變
[00:09:41.000 --> 00:09:46.000]  但是在過程當中你馴服上帝對你的心意
[00:09:46.000 --> 00:09:48.000]  而按照神的心意
[00:09:48.000 --> 00:09:52.000]  配合著這種的恩賜來活出來
[00:09:52.000 --> 00:09:54.000]  你記得我曾經說過
[00:09:54.000 --> 00:09:59.000]  有很多家庭很多弟兄姊妹他們這方面的見證
[00:09:59.000 --> 00:10:02.000]  一位姊妹她未信主之前
[00:10:02.000 --> 00:10:04.000]  和丈夫的關係很惡劣
[00:10:04.000 --> 00:10:07.000]  之間經常吵架
[00:10:07.000 --> 00:10:09.000]  這位姊妹信主之後
[00:10:09.000 --> 00:10:13.000]  有一次在家裏面有些事情
[00:10:13.000 --> 00:10:15.000]  先生突然間就罵她
[00:10:15.000 --> 00:10:18.000]  她當時剛剛在做家務
[00:10:18.000 --> 00:10:21.000]  她心裏面很不開心
[00:10:21.000 --> 00:10:23.000]  按照她平時的習慣
[00:10:23.000 --> 00:10:26.000]  她就馬上會起火
[00:10:26.000 --> 00:10:29.000]  她就說通常都是先生罵一句
[00:10:29.000 --> 00:10:33.000]  起碼罵她五句
[00:10:33.000 --> 00:10:36.000]  不會吃虧的
[00:10:36.000 --> 00:10:39.000]  在那個時候她心裏面有一個衝動想罵她
[00:10:39.000 --> 00:10:41.000]  但是她後來講述她的見證
[00:10:41.000 --> 00:10:43.000]  她說當時她心裏面有一個很特別
[00:10:43.000 --> 00:10:46.000]  神給她的提醒
[00:10:46.000 --> 00:10:48.000]  她說你信得住
[00:10:48.000 --> 00:10:51.000]  神給了你新的生命
[00:10:51.000 --> 00:10:55.000]  在那個時候她心裏默默祈禱神幫助我
[00:10:55.000 --> 00:10:58.000]  讓我可以知道愛護我的丈夫
[00:10:58.000 --> 00:11:00.000]  在那個時候
[00:11:00.000 --> 00:11:02.000]  發覺自己心平定住
[00:11:02.000 --> 00:11:04.000]  但是想不到先生突然間在那個時候
[00:11:04.000 --> 00:11:07.000]  也定住下來看著她
[00:11:07.000 --> 00:11:09.000]  然後跟她說了一句話
[00:11:09.000 --> 00:11:12.000]  為什麼你不罵我
[00:11:12.000 --> 00:11:14.000]  因為先生覺得很奇怪
[00:11:14.000 --> 00:11:17.000]  和她日常的表現很不同
[00:11:17.000 --> 00:11:19.000]  然後這位姊妹就說
[00:11:19.000 --> 00:11:21.000]  她當時心裏面有一種很特別的感恩
[00:11:21.000 --> 00:11:23.000]  就跟先生說
[00:11:23.000 --> 00:11:25.000]  當然了,我想念耶穌
[00:11:25.000 --> 00:11:29.000]  當她內心裏面
[00:11:29.000 --> 00:11:31.000]  信了聖靈給她的感動
[00:11:31.000 --> 00:11:35.000]  她學習去放下自己的憤恨
[00:11:35.000 --> 00:11:38.000]  然後她發覺自己竟然可以做到
[00:11:38.000 --> 00:11:41.000]  一個新人的行為
[00:11:41.000 --> 00:11:44.000]  這個不只是這位姊妹的經歷
[00:11:44.000 --> 00:11:47.000]  很多的妓女當她真的相信
[00:11:47.000 --> 00:11:50.000]  神已經給我新生命
[00:11:50.000 --> 00:11:54.000]  我可以活出一種不同的生活方式
[00:11:54.000 --> 00:11:58.000]  但是雖然我們有一種信心
[00:11:58.000 --> 00:12:02.000]  但你發覺有些時候自己裏面有一種害怕
[00:12:02.000 --> 00:12:05.000]  不知不覺會告訴自己
[00:12:05.000 --> 00:12:07.000]  我還是不行的
[00:12:07.000 --> 00:12:09.000]  還是算了
[00:12:09.000 --> 00:12:11.000]  好像什麼呢?好像一個人
[00:12:11.000 --> 00:12:14.000]  當她多年來坐在監獄裏面
[00:12:14.000 --> 00:12:17.000]  突然收到消息說現在放監了
[00:12:17.000 --> 00:12:19.000]  現在你得自由了
[00:12:19.000 --> 00:12:23.000]  她不太相信自己可以出監
[00:12:23.000 --> 00:12:26.000]  因此她就想,我出去之後
[00:12:26.000 --> 00:12:28.000]  可能都會被抓進來
[00:12:28.000 --> 00:12:30.000]  算了算了
[00:12:30.000 --> 00:12:32.000]  她坐在監獄裏面
[00:12:32.000 --> 00:12:36.000]  繼續過她做囚犯的生活
[00:12:36.000 --> 00:12:39.000]  她不相信她是得到釋放
[00:12:39.000 --> 00:12:43.000]  因此她不會走出來去過新的生活
[00:12:43.000 --> 00:12:46.000]  第一姊妹,當你看回聖經裏面說到信心的時候
[00:12:46.000 --> 00:12:49.000]  上述說信心,真實的信心
[00:12:49.000 --> 00:12:52.000]  是會有行動的
[00:12:52.000 --> 00:12:55.000]  按照信心神給我們的那種的允許
[00:12:55.000 --> 00:12:58.000]  來活出那種新生的樣式
[00:12:58.000 --> 00:13:02.000]  產生到生命真實的改變和見證
[00:13:02.000 --> 00:13:05.000]  因此當保羅來到去讚賞
[00:13:05.000 --> 00:13:07.000]  接受羅尼加教會的時候
[00:13:07.000 --> 00:13:09.000]  她特別是讚賞他們
[00:13:09.000 --> 00:13:12.000]  因為信心的工作
[00:13:12.000 --> 00:13:14.000]  因為愛心的勞苦
[00:13:14.000 --> 00:13:17.000]  愛心不單是一種好像
[00:13:17.000 --> 00:13:20.000]  在竊頭上說我是教徒,我有愛心
[00:13:20.000 --> 00:13:23.000]  而她真的活出那種願意
[00:13:23.000 --> 00:13:26.000]  付代價的愛心的服侍
[00:13:26.000 --> 00:13:29.000]  甚至勞苦的服侍
[00:13:29.000 --> 00:13:33.000]  同樣,也因為內心領受那份的盼望
[00:13:33.000 --> 00:13:36.000]  因此知道上帝會保守我
[00:13:36.000 --> 00:13:40.000]  就算是面對著別人給自己一些衝擊
[00:13:40.000 --> 00:13:42.000]  對自己不好
[00:13:42.000 --> 00:13:45.000]  但仍然堅持著行善
[00:13:45.000 --> 00:13:47.000]  她對我很差
[00:13:47.000 --> 00:13:50.000]  但我仍然是按照神給我的心意
[00:13:50.000 --> 00:13:53.000]  因為她會保守著我
[00:13:53.000 --> 00:13:57.000]  仍然堅持著行正直的事
[00:13:57.000 --> 00:14:00.000]  這就是那種教徒人心裏面
[00:14:00.000 --> 00:14:02.000]  領受神給我們的信心
[00:14:02.000 --> 00:14:04.000]  而真的去行出來
[00:14:04.000 --> 00:14:07.000]  而帶來了真實的恩惠
[00:14:07.000 --> 00:14:10.000]  改變和見證
[00:14:10.000 --> 00:14:12.000]  因此當保羅讚賞他們的時候
[00:14:12.000 --> 00:14:14.000]  就說你們因為神給你們的恩惠
[00:14:14.000 --> 00:14:16.000]  活出那種愛心的勞苦
[00:14:16.000 --> 00:14:18.000]  信心的工作
[00:14:18.000 --> 00:14:21.000]  以及盼望當中的堅忍
[00:14:21.000 --> 00:14:25.000]  以至你們將神的道
[00:14:25.000 --> 00:14:29.000]  從你們中間傳開出來
[00:14:29.000 --> 00:14:31.000]  我想回到很多電影節目
[00:14:31.000 --> 00:14:33.000]  有很多不同的生命的見證
[00:14:33.000 --> 00:14:35.000]  每當回到他們的時候
[00:14:35.000 --> 00:14:37.000]  也體會到
[00:14:37.000 --> 00:14:39.000]  上帝在我們的生命當中
[00:14:39.000 --> 00:14:41.000]  做的奇妙的事情
[00:14:41.000 --> 00:14:44.000]  是要透過我們生命的改變
[00:14:44.000 --> 00:14:47.000]  去見證他自己的真道
[00:14:47.000 --> 00:14:49.000]  所以你看到
[00:14:49.000 --> 00:14:51.000]  在我們剛剛讀的時候
[00:14:51.000 --> 00:14:52.000]  第八節就說
[00:14:52.000 --> 00:14:55.000]  他說主的道在你那裏傳遍了
[00:14:55.000 --> 00:14:57.000]  而你們對神的信心
[00:14:57.000 --> 00:15:00.000]  也傳遍了各處
[00:15:00.000 --> 00:15:02.000]  正如我們剛才所說
[00:15:02.000 --> 00:15:04.000]  這個信心帶著行動
[00:15:04.000 --> 00:15:07.000]  承托著所傳說的真道
[00:15:07.000 --> 00:15:10.000]  叫神的名德榮耀
[00:15:10.000 --> 00:15:12.000]  北川家我們過去神
[00:15:12.000 --> 00:15:13.000]  恩待我們
[00:15:13.000 --> 00:15:15.000]  給我們很多方面的成長
[00:15:15.000 --> 00:15:18.000]  很多人讚賞教會
[00:15:18.000 --> 00:15:20.000]  是有很多資源
[00:15:20.000 --> 00:15:22.000]  很多頂截去參與
[00:15:22.000 --> 00:15:24.000]  但我心裏面更加盼望
[00:15:24.000 --> 00:15:27.000]  神對北川家的讚賞
[00:15:27.000 --> 00:15:29.000]  對我們的感謝
[00:15:29.000 --> 00:15:32.000]  對神為我們的感謝
[00:15:32.000 --> 00:15:35.000]  是我們真實地行道
[00:15:35.000 --> 00:15:39.000]  這一群人是領受了神給我們生命的改變
[00:15:39.000 --> 00:15:42.000]  又真實地走出來
[00:15:42.000 --> 00:15:45.000]  這個更加值得我們感恩
[00:15:45.000 --> 00:15:48.000]  尋求的方向
[00:15:48.000 --> 00:15:49.000]  我們再看
[00:15:49.000 --> 00:15:52.000]  從接受下來的教會傳開
[00:15:52.000 --> 00:15:53.000]  因為他們行道
[00:15:53.000 --> 00:15:54.000]  第二
[00:15:54.000 --> 00:15:56.000]  他們因為他們很真實地
[00:15:56.000 --> 00:16:00.000]  依靠聖靈來工作、生活
[00:16:00.000 --> 00:16:03.000]  我們看看聖經第五節
[00:16:03.000 --> 00:16:06.000]  請提到保羅講
[00:16:06.000 --> 00:16:08.000]  因為福音傳到你們那裏
[00:16:08.000 --> 00:16:10.000]  不單是藉著言語
[00:16:10.000 --> 00:16:12.000]  也藉著權能
[00:16:12.000 --> 00:16:14.000]  聖誕你的能力
[00:16:14.000 --> 00:16:18.000]  藉著聖靈和聖靈給的充足信心
[00:16:18.000 --> 00:16:20.000]  然後第六節
[00:16:20.000 --> 00:16:21.000]  你們效法了
[00:16:21.000 --> 00:16:22.000]  我們有效法了
[00:16:22.000 --> 00:16:24.000]  主宰大患難中
[00:16:24.000 --> 00:16:26.000]  帶著聖靈的
[00:16:26.000 --> 00:16:27.000]  什麼
[00:16:27.000 --> 00:16:28.000]  起落
[00:16:28.000 --> 00:16:31.000]  接受了真道
[00:16:31.000 --> 00:16:33.000]  在當時這間教會
[00:16:33.000 --> 00:16:35.000]  當保羅將福音帶給他們的時候
[00:16:35.000 --> 00:16:38.000]  其實他們面對很多的困難
[00:16:38.000 --> 00:16:39.000]  如果你留意聖經
[00:16:39.000 --> 00:16:42.000]  《士大雲傳》第十七章就講述這件事情
[00:16:42.000 --> 00:16:45.000]  當時當保羅傳福音的時候
[00:16:45.000 --> 00:16:47.000]  有很多人信主
[00:16:47.000 --> 00:16:50.000]  但當地的猶太人見到這個情況
[00:16:50.000 --> 00:16:52.000]  妒忌保羅
[00:16:52.000 --> 00:16:54.000]  好像很多人擁護他
[00:16:54.000 --> 00:16:58.000]  因此他們就開始去煽動很多群眾
[00:16:58.000 --> 00:17:02.000]  先講到他們煽動了很多流氓
[00:17:02.000 --> 00:17:04.000]  很多市井之人
[00:17:04.000 --> 00:17:06.000]  來發起很多騷亂
[00:17:06.000 --> 00:17:11.000]  去搞擾這個信主的群體
[00:17:11.000 --> 00:17:16.000]  所以當時的城市出現了很多的混亂
[00:17:16.000 --> 00:17:18.000]  是抗拒信仰
[00:17:18.000 --> 00:17:20.000]  和去逼迫一些的教徒
[00:17:20.000 --> 00:17:22.000]  但是這群屬主的人
[00:17:22.000 --> 00:17:26.000]  他們仍然很堅定地去跟隨主
[00:17:26.000 --> 00:17:27.000]  為什麼
[00:17:27.000 --> 00:17:29.000]  保羅就說
[00:17:29.000 --> 00:17:31.000]  我傳福音給你們的時候
[00:17:31.000 --> 00:17:34.000]  不單是因為口才說話的緣故
[00:17:34.000 --> 00:17:37.000]  更加是聖靈的能力
[00:17:37.000 --> 00:17:39.000]  淋在你們當中
[00:17:39.000 --> 00:17:42.000]  聖靈幫助他們有充足的信心
[00:17:42.000 --> 00:17:45.000]  聖經裡所提及的是講到當地的人
[00:17:45.000 --> 00:17:48.000]  他們領受一個充足的信心
[00:17:48.000 --> 00:17:50.000]  有些聖經的譯本特別翻譯做
[00:17:50.000 --> 00:17:53.000]  好像鋼鐵一般的堅定的信心
[00:17:53.000 --> 00:17:56.000]  聖靈將信心放在他們裡面
[00:17:56.000 --> 00:17:58.000]  因此在大患難當中
[00:17:58.000 --> 00:18:02.000]  他們帶著聖靈的喜樂
[00:18:02.000 --> 00:18:04.000]  或者你覺得有點矛盾
[00:18:04.000 --> 00:18:06.000]  在這麼多的困難
[00:18:06.000 --> 00:18:09.000]  患難裡面為什麼會有喜樂呢
[00:18:09.000 --> 00:18:11.000]  但是聖經清楚講述到
[00:18:11.000 --> 00:18:13.000]  聖靈在我們的生命當中
[00:18:13.000 --> 00:18:15.000]  是設備我們一種
[00:18:15.000 --> 00:18:19.000]  超過了環境而有的一種生命的力量
[00:18:19.000 --> 00:18:21.000]  那種的喜樂
[00:18:21.000 --> 00:18:24.000]  讓我們在一個被困迫的環境裡面
[00:18:24.000 --> 00:18:27.000]  仍然可以去領受神的道
[00:18:27.000 --> 00:18:29.000]  而且去行神的道
[00:18:29.000 --> 00:18:31.000]  各位弟姐妹
[00:18:31.000 --> 00:18:34.000]  不要以為是一個理論
[00:18:34.000 --> 00:18:37.000]  去真實去經歷去體會
[00:18:37.000 --> 00:18:39.000]  上帝的聖靈在你的生命當中
[00:18:39.000 --> 00:18:42.000]  帶給你那種的力量
[00:18:42.000 --> 00:18:44.000]  是超越了環境
[00:18:44.000 --> 00:18:47.000]  而叫你能夠在神的面前
[00:18:47.000 --> 00:18:51.000]  可以堅定地去見證上帝
[00:18:51.000 --> 00:18:54.000]  可以去服侍上帝
[00:18:54.000 --> 00:18:58.000]  我想回一些直唐的經歷的時候
[00:18:58.000 --> 00:18:59.000]  我想回一件事情
[00:18:59.000 --> 00:19:01.000]  跟大家少少分享
[00:19:01.000 --> 00:19:02.000]  就是很多年前
[00:19:02.000 --> 00:19:05.000]  我有機會參與教會一些的直唐服侍
[00:19:05.000 --> 00:19:07.000]  其實當年其實很多年前
[00:19:07.000 --> 00:19:09.000]  我當時還在讀神學
[00:19:09.000 --> 00:19:12.000]  我尋找一個教會的實習的機會
[00:19:12.000 --> 00:19:14.000]  當時我在外國
[00:19:14.000 --> 00:19:16.000]  我就特別回來香港
[00:19:16.000 --> 00:19:19.000]  請求教會讓我能夠有一些
[00:19:19.000 --> 00:19:22.000]  分堂裡面、直唐裡面的服侍機會
[00:19:22.000 --> 00:19:24.000]  因此教會安排了我去
[00:19:24.000 --> 00:19:28.000]  在元朗、元基堂的一些實習
[00:19:28.000 --> 00:19:30.000]  的服侍、全時間的實習
[00:19:30.000 --> 00:19:34.000]  我很開心因為當地的牧者
[00:19:34.000 --> 00:19:36.000]  是我自己認識的一位弟兄
[00:19:36.000 --> 00:19:38.000]  我就想可以從他身上學習
[00:19:38.000 --> 00:19:41.000]  也可以跟他一起配合服侍
[00:19:41.000 --> 00:19:43.000]  但當我回來香港
[00:19:43.000 --> 00:19:46.000]  預備參與這個分堂的服侍的時候
[00:19:46.000 --> 00:19:50.000]  突然間就發覺這位牧者
[00:19:50.000 --> 00:19:53.000]  某些原因離職離開了
[00:19:53.000 --> 00:19:56.000]  我就問這間教會有沒有第二個傳道人
[00:19:56.000 --> 00:19:58.000]  他們說沒有的
[00:19:58.000 --> 00:20:00.000]  現在是你一個了
[00:20:00.000 --> 00:20:02.000]  我說我不是傳道人
[00:20:02.000 --> 00:20:04.000]  我是神學生
[00:20:04.000 --> 00:20:07.000]  他說不要緊你試試吧
[00:20:07.000 --> 00:20:10.000]  我當時真的很驚慌
[00:20:10.000 --> 00:20:12.000]  不單是一間堂會
[00:20:12.000 --> 00:20:14.000]  其實當時他們已經開始了
[00:20:14.000 --> 00:20:18.000]  元朗和元基堂兩間的堂會
[00:20:18.000 --> 00:20:20.000]  我當時學習在教會裡面
[00:20:20.000 --> 00:20:22.000]  試一下講道
[00:20:22.000 --> 00:20:24.000]  其實我是差不多第一、第二次講道
[00:20:24.000 --> 00:20:27.000]  我很記得當時我第一次
[00:20:27.000 --> 00:20:29.000]  在台上講道
[00:20:29.000 --> 00:20:31.000]  一個實習的機會
[00:20:31.000 --> 00:20:34.000]  參與一些直唐的服侍
[00:20:34.000 --> 00:20:36.000]  但我裡面很驚驚
[00:20:36.000 --> 00:20:38.000]  而真實表現出來
[00:20:38.000 --> 00:20:41.000]  因為當時我在崇拜講道
[00:20:41.000 --> 00:20:43.000]  也答應了團契講道
