
[00:00:00.000 --> 00:00:07.000]  多謝David和May安排今天的聚會
[00:02:17.480 --> 00:02:19.480]  信不信上帝的責任和我有沒有關係呢
[00:02:19.480 --> 00:02:23.480]  我今天會嘗試去講神學原則後
[00:02:23.480 --> 00:02:25.480]  去解答這些問題
[00:02:25.480 --> 00:02:28.480]  我今天講的兩部分
[00:02:28.480 --> 00:02:30.480]  第一部分是信心從何而來
[00:02:30.480 --> 00:02:32.480]  然後會講第二部分
[00:02:32.480 --> 00:02:34.480]  中間會有一段很短的答問時間
[00:02:34.480 --> 00:02:36.480]  我會先講第一部分
[00:02:36.480 --> 00:02:41.480]  我要再重申我們今天講信心的內容
[00:02:41.480 --> 00:02:43.480]  因為我上次也提及到
[00:02:43.480 --> 00:02:46.480]  中文字信心這個字可以很廣泛
[00:02:46.480 --> 00:02:49.480]  有些學生如果準備考試
[00:02:49.480 --> 00:02:51.480]  他有把握考得好
[00:02:51.480 --> 00:02:55.480]  或者是一個運動家受了很嚴格的訓練
[00:02:55.480 --> 00:02:57.480]  他很有信心拿獎
[00:02:57.480 --> 00:03:00.480]  那類信心不是我今天想講的東西
[00:03:00.480 --> 00:03:02.480]  甚至近期有人問
[00:03:02.480 --> 00:03:04.480]  打針打哪種藥是好
[00:03:04.480 --> 00:03:06.480]  對哪種藥有信心
[00:03:06.480 --> 00:03:09.480]  我們今天信心的對象不是我們剛才說的
[00:03:09.480 --> 00:03:13.480]  考試、拿獎、藥物哪種好哪種不好
[00:03:13.480 --> 00:03:14.480]  不是說那些
[00:03:14.480 --> 00:03:18.480]  今天我講的信心集中在三個範疇
[00:03:18.480 --> 00:03:20.480]  第一個是信心的對象
[00:03:20.480 --> 00:03:24.480]  信心的對象我們說的是上帝的存在
[00:03:24.480 --> 00:03:26.480]  和上帝的說話
[00:03:26.480 --> 00:03:27.480]  即是上帝的啟示
[00:03:27.480 --> 00:03:31.480]  我們範圍收窄到只說這件事
[00:03:31.480 --> 00:03:34.480]  所以同一個人有沒有信心做某件事
[00:03:34.480 --> 00:03:36.480]  那個對象與我們無關
[00:03:36.480 --> 00:03:37.480]  我們也不要搞亂
[00:03:37.480 --> 00:03:39.480]  因為很多時候我們搞不清楚
[00:03:39.480 --> 00:03:41.480]  經常問一些問題
[00:03:41.480 --> 00:03:45.480]  信心的對象與聖經無關
[00:03:45.480 --> 00:03:51.480]  我們今天講的信心的對象是上帝和上帝的啟示
[00:03:51.480 --> 00:03:55.480]  而我上次也提過信心的特性有三樣
[00:03:55.480 --> 00:03:56.480]  是要明白
[00:03:56.480 --> 00:04:00.480]  即是神給我們足夠的理智去明白神的話
[00:04:00.480 --> 00:04:02.480]  但我們人的理智有限
[00:04:02.480 --> 00:04:06.480]  所以去到某個程度用盡我們的理智之後
[00:04:06.480 --> 00:04:08.480]  我們要開放我們的心靈
[00:04:08.480 --> 00:04:13.480]  在超過我們的理性範圍以外
[00:04:13.480 --> 00:04:15.480]  去接受上帝的教訓
[00:04:15.480 --> 00:04:17.480]  去倚靠祂
[00:04:17.480 --> 00:04:20.480]  最後信心還要有行為
[00:04:20.480 --> 00:04:24.480]  即是把信心放在實踐中
[00:04:24.480 --> 00:04:26.480]  沒有行為信心是死的
[00:04:26.480 --> 00:04:27.480]  沒有意思的
[00:04:27.480 --> 00:04:29.480]  所以信心有三個範疇
[00:04:29.480 --> 00:04:37.480]  今天我會加多一個信實
[00:04:37.480 --> 00:04:39.480]  信心有個基礎
[00:04:39.480 --> 00:04:41.480]  這個基礎是上帝的信實
[00:04:41.480 --> 00:04:43.480]  是上帝的屬性之一
[00:04:43.480 --> 00:04:47.480]  信實即是神所說的一定會發生
[00:04:47.480 --> 00:04:49.480]  即是神是可靠的
[00:04:49.480 --> 00:04:55.480]  我們今天會在《拿破崙》的故事中看到神的屬性
[00:04:55.480 --> 00:05:01.480]  我上次用過這個圖片去介紹
[00:05:01.480 --> 00:05:07.480]  我們人的理智和上帝的關係
[00:05:07.480 --> 00:05:11.480]  上帝給人做最高理智的受造之物
[00:05:11.480 --> 00:05:13.480]  但我們最有智慧也好
[00:05:13.480 --> 00:05:15.480]  不表示我們可以明白上帝
[00:05:15.480 --> 00:05:20.480]  因為在《約翰福音》一開始提到
[00:05:20.480 --> 00:05:25.480]  太初有道,道與神同在,道就是神
[00:05:25.480 --> 00:05:27.480]  這個道就是上帝
[00:05:27.480 --> 00:05:33.480]  我們說的真理不是人想出來的哲學思想
[00:05:33.480 --> 00:05:34.480]  什麼主義都不是
[00:05:34.480 --> 00:05:37.480]  我們說的真理就是神
[00:05:37.480 --> 00:05:40.480]  活生生的神本身就是真理
[00:05:40.480 --> 00:05:41.480]  祂就是真理的本體
[00:05:41.480 --> 00:05:44.480]  所以祂表達出來的事就是真理
[00:05:44.480 --> 00:05:46.480]  祂每一個說話都是真理
[00:05:46.480 --> 00:05:47.480]  都是絕對的真理
[00:05:47.480 --> 00:05:49.480]  上帝是無限智慧
[00:05:49.480 --> 00:05:51.480]  祂給人最高的智慧也好
[00:05:51.480 --> 00:05:53.480]  我們都是有限的
[00:05:53.480 --> 00:05:57.480]  我上次用這兩個圖片做一個舉例
[00:05:57.480 --> 00:06:01.480]  凡是一個由更高智慧向低一層智慧顯示的
[00:06:01.480 --> 00:06:03.480]  我們叫做啟示
[00:06:03.480 --> 00:06:07.480]  所以我們人可以教一些動物做一些行為
[00:06:07.480 --> 00:06:10.480]  他們本身的智慧是不懂的
[00:06:10.480 --> 00:06:12.480]  但高一層智慧可以教他們
[00:06:12.480 --> 00:06:14.480]  例如我上次用的例子就是
[00:06:14.480 --> 00:06:17.480]  我們在馬術比賽
[00:06:17.480 --> 00:06:20.480]  騎馬的人可以令馬式跳舞
[00:06:20.480 --> 00:06:24.480]  這個就是啟示
[00:06:24.480 --> 00:06:28.480]  同樣上帝給我們的啟示
[00:06:28.480 --> 00:06:31.480]  有部份是超過人可以明白到的
[00:06:31.480 --> 00:06:35.480]  那部份我們叫做超過人的理性
[00:06:35.480 --> 00:06:38.480]  這部份我們要憑信心去領受
[00:06:38.480 --> 00:06:41.480]  如果憑信心去領受
[00:06:41.480 --> 00:06:43.480]  你對上帝的認識就會擴大
[00:06:43.480 --> 00:06:47.480]  但我們明白上帝的啟示也好
[00:06:47.480 --> 00:06:50.480]  我們要明白我們有一個限制
[00:06:50.480 --> 00:06:53.480]  就是我們永遠都不會完全明白上帝
[00:06:53.480 --> 00:06:54.480]  如果我這樣做的話
[00:06:54.480 --> 00:06:56.480]  我們可以完全明白上帝比上帝好
[00:06:56.480 --> 00:06:59.480]  所以我們就有這個限制
[00:06:59.480 --> 00:07:03.480]  因為上帝的概念、意念永遠都比我們高
[00:07:03.480 --> 00:07:05.480]  正如我以前養一隻狗也好
[00:07:05.480 --> 00:07:07.480]  我做研究、聽音樂
[00:07:07.480 --> 00:07:08.480]  我不會跟他解釋
[00:07:08.480 --> 00:07:11.480]  所以上帝有很多東西他沒有跟我們說
[00:07:11.480 --> 00:07:13.480]  因為我們有限的智慧是明白不到的
[00:07:13.480 --> 00:07:15.480]  所以我們要明白這件事
[00:07:15.480 --> 00:07:18.480]  所以唐崇明牧師曾經提出一個很重要的概念
[00:07:18.480 --> 00:07:20.480]  他說上帝可以創造人的理性
[00:07:20.480 --> 00:07:23.480]  但人的理性不可以創造上帝
[00:07:23.480 --> 00:07:25.480]  人如果只靠自己的理性
[00:07:25.480 --> 00:07:27.480]  只可以做一個假神或偶像
[00:07:27.480 --> 00:07:33.480]  我上次的講座裏曾經引用兩個例子
[00:07:33.480 --> 00:07:35.480]  在古時的例子就是
[00:07:35.480 --> 00:07:40.480]  當摩西上山等接受十戒的時候
[00:07:40.480 --> 00:07:42.480]  很久都沒有下山
[00:07:42.480 --> 00:07:48.480]  下邊的意識的人就用金牛代表他們的耶和華
[00:07:48.480 --> 00:07:51.480]  因為他們要用他們的理智
[00:07:51.480 --> 00:07:55.480]  他們想接受一個神是理智上可以創造的
[00:07:55.480 --> 00:07:57.480]  理智上能夠明白、接受的神
[00:07:57.480 --> 00:07:58.480]  今天人都是一樣的
[00:07:58.480 --> 00:08:00.480]  很多時候我們理智上明白不到
[00:08:00.480 --> 00:08:03.480]  人就會拒絕不要上帝
[00:08:03.480 --> 00:08:05.480]  現代的例子就是
[00:08:05.480 --> 00:08:10.480]  現在很多哲學家用人的理智去推敲上帝是怎樣
[00:08:10.480 --> 00:08:12.480]  最有名的例子就是
[00:08:12.480 --> 00:08:14.480]  一個哲學家的例子
[00:08:14.480 --> 00:08:18.480]  他推論如果上帝是至善的
[00:08:18.480 --> 00:08:20.480]  他就不會容忍罪惡發生
[00:08:20.480 --> 00:08:21.480]  如果上帝是全能的
[00:08:21.480 --> 00:08:23.480]  他就應該制止罪惡發生
[00:08:23.480 --> 00:08:25.480]  但世間上有苦難和罪惡
[00:08:25.480 --> 00:08:30.480]  所以他的推論就是上帝不可以同時是至善或全能
[00:08:30.480 --> 00:08:33.480]  所以他推論出來的上帝是假神
[00:08:33.480 --> 00:08:35.480]  不是真神
[00:08:35.480 --> 00:08:39.480]  很多人只是停留在他人有限的理智裏
[00:08:39.480 --> 00:08:42.480]  轉而轉之看見這個假神
[00:08:42.480 --> 00:08:44.480]  所以他看不到真正的上帝
[00:08:44.480 --> 00:08:48.480]  我在第三個聖經分享的時候
[00:08:48.480 --> 00:08:49.480]  我講約伯記的時候
[00:08:49.480 --> 00:08:52.480]  我就解釋原來約伯一早已經看到
[00:08:52.480 --> 00:08:54.480]  這個上帝是絕對主權的上帝
[00:08:54.480 --> 00:08:58.480]  是不受人的塑造或限制的
[00:08:58.480 --> 00:09:00.480]  真正的上帝不是由我們去定
[00:09:00.480 --> 00:09:03.480]  是他啟示給我們知道的
[00:09:03.480 --> 00:09:08.480]  所以我在上一次的講座裏
[00:09:08.480 --> 00:09:10.480]  有幾個重點提出
[00:09:10.480 --> 00:09:14.480]  當人用盡上帝給我們的智慧的時候
[00:09:14.480 --> 00:09:16.480]  即是用盡理智的極限的時候
[00:09:16.480 --> 00:09:18.480]  我們要去開放我們的心靈
[00:09:18.480 --> 00:09:20.480]  憑信心去接受神的話
[00:09:20.480 --> 00:09:24.480]  好像一個濾鏡
[00:09:24.480 --> 00:09:25.480]  如果人用一個濾鏡
[00:09:25.480 --> 00:09:27.480]  我接受到的我才要
[00:09:27.480 --> 00:09:29.480]  我接受不到的我不要
[00:09:29.480 --> 00:09:32.480]  你永遠看不到上帝啟示的全面
[00:09:32.480 --> 00:09:34.480]  所以人只可以看到一部份
[00:09:34.480 --> 00:09:35.480]  看不到全部部份
[00:09:35.480 --> 00:09:37.480]  其實我們在教會裏面
[00:09:37.480 --> 00:09:39.480]  內的人都要留意
[00:09:39.480 --> 00:09:40.480]  因為很長時間
[00:09:40.480 --> 00:09:41.480]  如果我們不看聖經
[00:09:41.480 --> 00:09:45.480]  不慢慢去建立一個正確的神學觀念
[00:09:45.480 --> 00:09:47.480]  了解上帝的啟示
[00:09:47.480 --> 00:09:50.480]  我們可能長時間都在敬拜一個假神
[00:09:50.480 --> 00:09:53.480]  我們心目中的一個假神的偶像
[00:09:53.480 --> 00:09:58.480]  所以看聖經去聽是很重要
[00:09:58.480 --> 00:10:01.480]  因為是不停糾正我們對上帝的觀念
[00:10:01.480 --> 00:10:06.480]  我們就算去到盡體驗上帝的啟示也好
[00:10:06.480 --> 00:10:08.480]  都不可能完全明白神
[00:10:08.480 --> 00:10:09.480]  我們要明白這個限制
[00:10:09.480 --> 00:10:13.480]  但如果我們不盡量去明白上帝啟示
[00:10:13.480 --> 00:10:16.480]  我們也敬拜不到一個真正的上帝
[00:10:16.480 --> 00:10:17.480]  我們就變成了
[00:10:17.480 --> 00:10:18.480]  我們的思想
[00:10:18.480 --> 00:10:19.480]  人的思想
[00:10:19.480 --> 00:10:20.480]  變成了一個格
[00:10:20.480 --> 00:10:22.480]  只是隔了我們想要的東西
[00:10:22.480 --> 00:10:23.480]  其他很多上帝啟示
[00:10:23.480 --> 00:10:24.480]  我們就看不到
[00:10:24.480 --> 00:10:26.480]  我現在開始
[00:10:26.480 --> 00:10:28.480]  我做完介紹之後
[00:10:28.480 --> 00:10:30.480]  我就講講信心從哪裡來
[00:10:30.480 --> 00:10:32.480]  在羅馬書
[00:10:32.480 --> 00:10:34.480]  聖靈感動保羅
[00:10:34.480 --> 00:10:38.480]  講了一個很重要的神學概念
[00:10:38.480 --> 00:10:39.480]  請聽我讀出
[00:10:39.480 --> 00:10:42.480]  在羅馬書第十章十四到十七節
[00:10:42.480 --> 00:10:43.480]  就這樣說
[00:10:43.480 --> 00:10:46.480]  然而人說沒有信他
[00:10:46.480 --> 00:10:48.480]  怎能求告他呢?
[00:10:48.480 --> 00:10:49.480]  沒有聽見他
[00:10:49.480 --> 00:10:50.480]  怎能信他呢?
[00:10:50.480 --> 00:10:52.480]  沒有人傳揚
[00:10:52.480 --> 00:10:53.480]  怎能聽見?
[00:10:53.480 --> 00:10:56.480]  如果沒有蒙猜險
[00:10:56.480 --> 00:10:57.480]  怎能傳揚?
[00:10:57.480 --> 00:10:59.480]  如經上說
[00:10:59.480 --> 00:11:01.480]  那些傳美事報喜信的人
[00:11:01.480 --> 00:11:03.480]  他們的腳踮多美
[00:11:03.480 --> 00:11:07.480]  但是並不是所有人都信從福音
[00:11:07.480 --> 00:11:09.480]  因為如塞尼亞說
[00:11:09.480 --> 00:11:12.480]  主我們所傳的有誰信呢?
[00:11:12.480 --> 00:11:17.480]  可見信心是從所聽的道來的
[00:11:17.480 --> 00:11:21.480]  所聽的道是直接基督的話來的
[00:11:21.480 --> 00:11:23.480]  這段經文
[00:11:23.480 --> 00:11:25.480]  如果你看回保羅社
[00:11:25.480 --> 00:11:27.480]  他是一個反面
[00:11:27.480 --> 00:11:33.480]  從後面說到前面的論述方法
[00:11:33.480 --> 00:11:36.480]  如果你看到他最後有人求告
[00:11:36.480 --> 00:11:40.480]  開始就有人猜險
[00:11:40.480 --> 00:11:43.480]  如果我們將保羅這段說話
[00:11:43.480 --> 00:11:47.480]  由正面從前開始說到最後
[00:11:47.480 --> 00:11:49.480]  你就會容易一點明白
[00:11:49.480 --> 00:11:52.480]  請聽我嘗試將這段說話
[00:11:52.480 --> 00:11:54.480]  調轉次序來說
[00:11:54.480 --> 00:11:56.480]  我會由第十五章開始說起
[00:11:56.480 --> 00:11:57.480]  如果大家留意
[00:11:57.480 --> 00:12:01.480]  我用顏色一環一環扣住這四句說話
[00:12:01.480 --> 00:12:03.480]  由猜險開始
[00:12:03.480 --> 00:12:04.480]  你見到有傳揚
[00:12:04.480 --> 00:12:06.480]  傳揚聽見之後
[00:12:06.480 --> 00:12:07.480]  就有信
[00:12:07.480 --> 00:12:10.480]  信扣著這裡就是求告
[00:12:10.480 --> 00:12:12.480]  如果我用正面
[00:12:12.480 --> 00:12:14.480]  由開始讀到後尾
[00:12:14.480 --> 00:12:15.480]  就會這樣讀
[00:12:15.480 --> 00:12:16.480]  我會將它讀成
[00:12:16.480 --> 00:12:20.480]  如果由上帝猜險人
[00:12:20.480 --> 00:12:22.480]  人就去傳揚福音
[00:12:22.480 --> 00:12:24.480]  如果有人傳揚福音
[00:12:24.480 --> 00:12:26.480]  就有人聽見
[00:12:26.480 --> 00:12:27.480]  如果有人聽見
[00:12:27.480 --> 00:12:29.480]  就有人相信
[00:12:29.480 --> 00:12:31.480]  如果有人相信
[00:12:31.480 --> 00:12:33.480]  這些信的人就會求告神
[00:12:33.480 --> 00:12:35.480]  這樣看是不是容易很多
[00:12:35.480 --> 00:12:37.480]  但這個說話
[00:12:37.480 --> 00:12:38.480]  如果我這樣看
[00:12:38.480 --> 00:12:40.480]  也要留意一句說話
[00:12:40.480 --> 00:12:42.480]  不是所有人都信從福音
[00:12:42.480 --> 00:12:47.480]  這是我們要明白的實際情況
[00:12:47.480 --> 00:12:48.480]  為什麼呢
[00:12:48.480 --> 00:12:50.480]  因為回到我第一次說到
[00:12:50.480 --> 00:12:53.480]  我解釋撒種的比喻
[00:12:53.480 --> 00:12:54.480]  因為耶穌基督說過
[00:12:54.480 --> 00:12:56.480]  如果你不明白撒種的比喻
[00:12:56.480 --> 00:12:59.480]  你就其他神的比喻也不明白
[00:12:59.480 --> 00:13:02.480]  撒種的比喻裡說了四種土壤
[00:13:02.480 --> 00:13:04.480]  是一些路邊的石地
[00:13:04.480 --> 00:13:07.480]  代表人的心硬的人
[00:13:07.480 --> 00:13:10.480]  淺土代表一些很快樂
[00:13:10.480 --> 00:13:11.480]  聽一聽覺得很好
[00:13:11.480 --> 00:13:13.480]  但沒有心在追求的人
[00:13:13.480 --> 00:13:15.480]  荊棘代表一些土壤
[00:13:15.480 --> 00:13:16.480]  一些人心
[00:13:16.480 --> 00:13:18.480]  他又想聽到
[00:13:18.480 --> 00:13:22.480]  但他對其他名利富貴更重要
[00:13:22.480 --> 00:13:25.480]  好土代表尊敬上帝說話
[00:13:25.480 --> 00:13:26.480]  尊敬上帝的人
[00:13:26.480 --> 00:13:29.480]  所以整個撒種比喻裡
[00:13:29.480 --> 00:13:31.480]  說了一個很重要的訊息
[00:13:31.480 --> 00:13:34.480]  只是那些尊敬上帝
[00:13:34.480 --> 00:13:36.480]  和尊敬上帝說話的人
[00:13:36.480 --> 00:13:38.480]  才可以被改造
[00:13:38.480 --> 00:13:39.480]  才會結果子
[00:13:39.480 --> 00:13:42.480]  才會神的靈將他生命改造
[00:13:42.480 --> 00:13:44.480]  將他靈魂甦醒
[00:13:44.480 --> 00:13:46.480]  所以這裡也說到
[00:13:46.480 --> 00:13:48.480]  不是所有人聽從福音
[00:13:48.480 --> 00:13:54.480]  所以如果我們將整個結構說出來
[00:13:54.480 --> 00:13:56.480]  這裡的結構是
[00:13:56.480 --> 00:14:00.480]  上帝差遣人去傳神的道
[00:14:00.480 --> 00:14:04.480]  人聽見道
[00:14:04.480 --> 00:14:06.480]  有些人會信
[00:14:06.480 --> 00:14:10.480]  信的人就會求告上帝
[00:14:10.480 --> 00:14:13.480]  這些信的人是什麼人呢?
[00:14:13.480 --> 00:14:16.480]  好土代表那些心靈
[00:14:16.480 --> 00:14:19.480]  那些心靈的內心尊敬上帝和上帝說話的人
[00:14:19.480 --> 00:14:24.480]  這些人被聖靈將他們靈魂甦醒
[00:14:24.480 --> 00:14:26.480]  對上帝的說話有反應
[00:14:26.480 --> 00:14:28.480]  所以今天我們和大家說福音
[00:14:28.480 --> 00:14:30.480]  很多人對上帝說話沒有反應
[00:14:30.480 --> 00:14:32.480]  他們一聽完之後
[00:14:32.480 --> 00:14:34.480]  不單沒有反應
[00:14:34.480 --> 00:14:35.480]  有些人反感
[00:14:35.480 --> 00:14:37.480]  心很硬
[00:14:37.480 --> 00:14:39.480]  有些人聽了會不停想吐
[00:14:39.480 --> 00:14:41.480]  但也沒有興趣去跟
[00:14:41.480 --> 00:14:44.480]  所以真正得救的人
[00:14:44.480 --> 00:14:50.480]  是被聖靈靈魂甦醒的人
[00:14:50.480 --> 00:14:53.480]  只有很少的人是得救的
[00:14:53.480 --> 00:14:55.480]  大家留意
[00:14:55.480 --> 00:14:57.480]  原來整個信心的開始
[00:14:57.480 --> 00:14:59.480]  是和得救有關的
[00:14:59.480 --> 00:15:03.480]  我們會再看第二部分
[00:15:03.480 --> 00:15:07.480]  所以真的信的人聽了道之後
[00:15:07.480 --> 00:15:09.480]  他有個謙卑的心
[00:15:09.480 --> 00:15:10.480]  尊重上帝的說話
[00:15:10.480 --> 00:15:12.480]  聖靈就甦醒他的靈魂
[00:15:12.480 --> 00:15:15.480]  他就可以對上帝的說話有反應
[00:15:15.480 --> 00:15:16.480]  開始去明白
[00:15:16.480 --> 00:15:19.480]  第一步驟就是
[00:15:19.480 --> 00:15:23.480]  道是從聽道而來
[00:15:23.480 --> 00:15:24.480]  這是第一個
[00:15:24.480 --> 00:15:26.480]  第二個就是祈求
[00:15:26.480 --> 00:15:29.480]  信心是從祈求而來的
[00:15:29.480 --> 00:15:32.480]  當你一開始認罪悔改
[00:15:32.480 --> 00:15:34.480]  第一個信心
[00:15:34.480 --> 00:15:36.480]  去接受耶穌基督的時候
[00:15:36.480 --> 00:15:38.480]  聖靈將你的生重整
[00:15:38.480 --> 00:15:41.480]  但人的信心有多有少
[00:15:41.480 --> 00:15:45.480]  這是在乎我們對上帝渴望有多少
[00:15:45.480 --> 00:15:47.480]  想認識祂有多少去祈求
[00:15:47.480 --> 00:15:49.480]  所以在路加福音中
[00:15:49.480 --> 00:15:52.480]  那些仕途都知道自己信心少
[00:15:52.480 --> 00:15:54.480]  所以祂求耶穌基督
[00:15:54.480 --> 00:15:55.480]  請你加添我們的信心
[00:15:55.480 --> 00:15:59.480]  信心是可以祈禱求神加添的
[00:15:59.480 --> 00:16:01.480]  所以耶穌基督親自說過
[00:16:01.480 --> 00:16:04.480]  你們要祈求要尋找要購買
[00:16:04.480 --> 00:16:06.480]  凡尋求的就得著
[00:16:06.480 --> 00:16:08.480]  尋找的就尋見
[00:16:08.480 --> 00:16:09.480]  購買的就開門
[00:16:09.480 --> 00:16:12.480]  這些祈求尋找不是說名利富貴
[00:16:12.480 --> 00:16:15.480]  財富金銀珠寶不是那些
[00:16:15.480 --> 00:16:17.480]  聖道說得很清楚
[00:16:17.480 --> 00:16:19.480]  耶穌基督是說
[00:16:19.480 --> 00:16:22.480]  你祈求是聖靈
[00:16:22.480 --> 00:16:26.480]  聖靈是可以將我們的心重整
[00:16:26.480 --> 00:16:28.480]  在我們見到的光景
[00:16:28.480 --> 00:16:31.480]  然後將神的教訓重整我們的生命
[00:16:31.480 --> 00:16:33.480]  但這個信心的多和少
[00:16:33.480 --> 00:16:35.480]  人的改變快和慢
[00:16:35.480 --> 00:16:37.480]  是在乎我們的心
[00:16:37.480 --> 00:16:40.480]  所以耶穌基督在撒種的秘語也提到
[00:16:40.480 --> 00:16:42.480]  有的還要給他
[00:16:42.480 --> 00:16:44.480]  沒有的連他有的都要奪去
[00:16:44.480 --> 00:16:45.480]  這個有的是說
[00:16:45.480 --> 00:16:48.480]  你有心追求上帝的人
[00:16:48.480 --> 00:16:49.480]  上帝會給你更多
[00:16:49.480 --> 00:16:52.480]  沒有心追求的連有都拿走
[00:16:52.480 --> 00:16:55.480]  所以剛才回答一個問題
[00:16:55.480 --> 00:16:58.480]  為什麼耶穌基督說我們少信
[00:16:58.480 --> 00:17:00.480]  因為我們不求
[00:17:00.480 --> 00:17:02.480]  我們不想要多一點
[00:17:02.480 --> 00:17:05.480]  所以有時我們的靈命停在一個階段
[00:17:05.480 --> 00:17:07.480]  就沒有長進
[00:17:07.480 --> 00:17:09.480]  耶穌基督說我們少信
[00:17:09.480 --> 00:17:11.480]  因為我們沒有長進
[00:17:11.480 --> 00:17:17.480]  第三方面和信心有關
[00:17:17.480 --> 00:17:22.480]  就是和試煉有關
[00:17:22.480 --> 00:17:24.480]  我們上次也提到
[00:17:24.480 --> 00:17:26.480]  信心經過試煉
[00:17:26.480 --> 00:17:28.480]  就會更加寶貴
[00:17:28.480 --> 00:17:30.480]  所以彼得提到
[00:17:30.480 --> 00:17:32.480]  你們沒有見過耶穌基督
[00:17:32.480 --> 00:17:34.480]  你們卻愛他
[00:17:34.480 --> 00:17:36.480]  雖然見不到他但信他
[00:17:36.480 --> 00:17:38.480]  因此你們有無法形容
[00:17:38.480 --> 00:17:40.480]  滿有榮耀的大喜樂
[00:17:40.480 --> 00:17:43.480]  得到你們信心的果效
[00:17:43.480 --> 00:17:45.480]  就是靈魂得救
[00:17:45.480 --> 00:17:47.480]  所以大家看到
[00:17:47.480 --> 00:17:50.480]  信心和得救是相扣著的
[00:17:50.480 --> 00:17:57.480]  信心第一個步驟和得救是掛勾的
[00:17:57.480 --> 00:18:00.480]  所以我們聖經裡說的信心
[00:18:00.480 --> 00:18:02.480]  是一個人得救後
[00:18:02.480 --> 00:18:10.480]  走那條由得救到成聖之路的階段
[00:18:10.480 --> 00:18:13.480]  信心也可以是建立積聚
[00:18:13.480 --> 00:18:15.480]  是被堅固的
[00:18:15.480 --> 00:18:18.480]  現在我們明白了
[00:18:18.480 --> 00:18:22.480]  聖道是由聽道而來的
[00:18:22.480 --> 00:18:26.480]  整個信心源於上帝
[00:18:26.480 --> 00:18:28.480]  是上帝的恩賜
[00:18:28.480 --> 00:18:30.480]  雖然是上帝的恩賜
[00:18:30.480 --> 00:18:32.480]  上帝很願意給我們
[00:18:32.480 --> 00:18:34.480]  但也要我們心去要
[00:18:34.480 --> 00:18:36.480]  所以人如果不要
[00:18:36.480 --> 00:18:38.480]  不是上帝不給你
[00:18:38.480 --> 00:18:40.480]  是你不要
[00:18:40.480 --> 00:18:42.480]  所以很多人是心硬
[00:18:42.480 --> 00:18:44.480]  對上帝沒有興趣
[00:18:44.480 --> 00:18:46.480]  就像這三個土壤
