
[00:00:00.000 --> 00:00:06.200]  高等姐妹讓我們在聆聽主的說話以先
[00:02:18.560 --> 00:02:24.720]  如果大家想重看可以看高清重播裏面的插圖
[00:02:24.720 --> 00:02:30.200]  或者聽聽講道內容也有提及過
[00:02:30.200 --> 00:02:42.120]  為什麼在舊約聖經裏面同樣的歷史要分開兩個不同的部分來記載呢?
[00:02:42.120 --> 00:02:48.120]  很多時候周圍信徒的就說我信就行啦
[00:02:48.120 --> 00:02:49.600]  我不用理那麼多東西
[00:02:49.600 --> 00:02:56.800]  但原來在我們聖經裏面卻要展現另一個很重要的信息
[00:02:56.800 --> 00:03:00.840]  特別是當我們讀到這些歷史書的部分的時候
[00:03:00.840 --> 00:03:03.200]  我們不得不明白的
[00:03:03.200 --> 00:03:09.040]  就是原來縱使同一段的歷史時空
[00:03:09.040 --> 00:03:17.040]  有烈王紀夏以及歷代之兩段不同的記載
[00:03:17.040 --> 00:03:19.360]  其實你看內容是很類似的
[00:03:19.360 --> 00:03:22.320]  不過你會發現到一個事實
[00:03:22.320 --> 00:03:30.720]  烈王紀夏是當時刻意寫給所有人明白到
[00:03:30.720 --> 00:03:42.240]  以色列的王國時期所面對的皇帝所作出的一些評語和表現的記錄
[00:03:42.240 --> 00:03:46.640]  在當中的記錄是非常苛刻的
[00:03:46.640 --> 00:03:51.040]  或者我應該這樣說是非常嚴謹的
[00:03:51.040 --> 00:03:56.800]  嚴謹到一個程度是每逢在皇國時代裏面
[00:03:56.800 --> 00:04:01.040]  哪一個王做錯了什麼事的時候
[00:04:01.040 --> 00:04:05.360]  都會完完本本的完全暴露出來
[00:04:05.360 --> 00:04:10.240]  而在歷代之的記載當中
[00:04:10.240 --> 00:04:17.280]  我們會發現到歷代之的作者或者寫這段歷史的作者
[00:04:17.280 --> 00:04:20.160]  是比較溫和的
[00:04:20.160 --> 00:04:26.240]  他不想將那些王的醜行完全暴露
[00:04:26.240 --> 00:04:28.240]  雖然他不是說隱藏
[00:04:28.240 --> 00:04:34.080]  但他沒有將他有這麼壞的東西全盤拿出來
[00:04:34.080 --> 00:04:37.040]  我們就會問一個問題
[00:04:37.040 --> 00:04:46.160]  為什麼歷史裏面上帝要用兩批人來寫同一段歷史
[00:04:46.160 --> 00:04:49.440]  有這麼不同的處理手法呢
[00:04:49.440 --> 00:04:53.280]  其實也教會了我們幾樣東西
[00:04:53.280 --> 00:04:56.000]  第一樣東西特別是作為信徒
[00:04:56.000 --> 00:04:58.720]  當我們看今天的時代裏面
[00:04:58.720 --> 00:05:03.280]  切記不要單面的去了解一件事
[00:05:03.280 --> 00:05:06.560]  真的不要單面的去了解一件事
[00:05:06.560 --> 00:05:09.280]  簡單的例子
[00:05:09.280 --> 00:05:10.960]  以前我讀中學的時候
[00:05:10.960 --> 00:05:16.320]  我老師中文老師教我們一個很重要的原則
[00:05:16.320 --> 00:05:18.000]  不是國文怎麼讀
[00:05:18.000 --> 00:05:20.240]  而是怎麼去看新聞
[00:05:20.240 --> 00:05:26.320]  他說新聞你記住不同人寫就有不同的新聞
[00:05:26.320 --> 00:05:27.600]  縱使是同一件事
[00:05:27.600 --> 00:05:31.200]  所以我們以前在香港看報紙
[00:05:31.200 --> 00:05:36.240]  他就鼓勵你自己去買報紙
[00:05:36.240 --> 00:05:37.840]  最好就買三份
[00:05:37.840 --> 00:05:41.280]  左中右三份
[00:05:41.280 --> 00:05:43.680]  左中右是什麼意思呢
[00:05:44.080 --> 00:05:46.240]  就是有支持者的
[00:05:46.240 --> 00:05:48.000]  有不支持者的
[00:05:48.000 --> 00:05:52.000]  還有一些要代表自己很中立的人
[00:05:52.000 --> 00:05:54.720]  你看看他三個人寫的東西
[00:05:54.720 --> 00:05:57.760]  你拼在一起再去比較一下
[00:05:57.760 --> 00:06:00.960]  你就會更知道整件事的全面性
[00:06:00.960 --> 00:06:03.600]  同樣道理
[00:06:03.600 --> 00:06:06.720]  聖經也教導我們這件事
[00:06:06.720 --> 00:06:08.000]  在屬靈的上面
[00:06:08.000 --> 00:06:09.520]  我們要了解的
[00:06:09.520 --> 00:06:10.720]  神有因典
[00:06:10.720 --> 00:06:13.600]  所以有歷代誌的記載
[00:06:13.600 --> 00:06:17.440]  神有因典讓他們有機會去迴轉
[00:06:17.440 --> 00:06:24.880]  但也有神嚴肅處理罪的態度在滅亡記上
[00:06:24.880 --> 00:06:27.440]  將兩者拼在一起的時候
[00:06:27.440 --> 00:06:31.200]  我們就看到一個神是怎麼真正的運作
[00:06:31.200 --> 00:06:34.240]  當我們這樣去了解聖經的時候
[00:06:34.240 --> 00:06:37.920]  就能夠幫助我們看整件事
[00:06:37.920 --> 00:06:41.120]  和神怎麼在歷史當中同行
[00:06:41.120 --> 00:06:46.880]  這就是信徒學與神同行的重要基石
[00:06:46.880 --> 00:06:52.080]  也承接了馬太福音的結語
[00:06:52.080 --> 00:06:53.920]  耶穌的一個英文
[00:06:53.920 --> 00:06:55.440]  祂說什麼呢
[00:06:55.440 --> 00:06:59.040]  祂說:上與我們同在
[00:06:59.040 --> 00:07:01.840]  直到世界的末了
[00:07:01.840 --> 00:07:04.560]  所以聖經是很全面的
[00:07:04.560 --> 00:07:07.200]  不是單面地去講一件事
[00:07:07.200 --> 00:07:08.320]  然後叫你去講
[00:07:08.320 --> 00:07:11.200]  然後去做了之後你就虔誠了
[00:07:11.200 --> 00:07:12.480]  不是這樣的
[00:07:12.480 --> 00:07:18.240]  是一個很活的書本啟示
[00:07:18.240 --> 00:07:22.400]  第二件事我們要學到的是什麼呢
[00:07:22.400 --> 00:07:26.800]  在滅亡紀的嚴厲當中
[00:07:26.800 --> 00:07:33.200]  讓我們去看到上帝對罪的嚴肅
[00:07:33.200 --> 00:07:36.320]  因此我們作為信徒
[00:07:36.320 --> 00:07:39.840]  也要更加打醒十二分精神
[00:07:39.840 --> 00:07:42.880]  不要自己陷在罪當中
[00:07:42.880 --> 00:07:46.000]  或者不要那麼容易被自己
[00:07:46.000 --> 00:07:48.400]  跌入罪的當中
[00:07:48.400 --> 00:07:52.480]  這也承接在聖經新約裡面所談論到的
[00:07:52.480 --> 00:07:56.960]  不要留魔鬼有地步的原因
[00:07:56.960 --> 00:08:00.960]  一步都不要被魔鬼輕易踩進
[00:08:00.960 --> 00:08:03.120]  我們屬靈的生命裡面
[00:08:03.120 --> 00:08:04.880]  牧師很難的
[00:08:04.880 --> 00:08:06.880]  我也知道很難
[00:08:06.880 --> 00:08:10.000]  但至少你有這個洞察能力
[00:08:10.000 --> 00:08:13.200]  警醒自己不要被他踩進來
[00:08:13.200 --> 00:08:15.280]  這是上帝的地盤
[00:08:15.280 --> 00:08:17.280]  我的屬靈生命是屬於上帝的
[00:08:17.280 --> 00:08:22.560]  不要被魔鬼輕易的機會踩進來
[00:08:22.560 --> 00:08:24.480]  第二件事
[00:08:24.480 --> 00:08:28.400]  我們同樣可以透過歷代字體
[00:08:28.400 --> 00:08:33.680]  看到上帝永遠給有做錯的人有機會
[00:08:34.640 --> 00:08:42.000]  上帝不是一次生死的決定
[00:08:42.000 --> 00:08:44.320]  上帝不是考會考
[00:08:44.320 --> 00:08:48.320]  不是考一次肥了腦
[00:08:48.320 --> 00:08:50.320]  然後以後就不用做了
[00:08:50.320 --> 00:08:52.320]  沒得發展
[00:08:52.320 --> 00:08:55.440]  我記得以前我們在香港讀書的時候
[00:08:55.440 --> 00:08:57.440]  如果考會考考不到
[00:08:57.440 --> 00:09:01.520]  那天完全是失去方向
[00:09:01.520 --> 00:09:03.520]  以後到底路怎麼走
[00:09:03.520 --> 00:09:05.520]  完全不知道
[00:09:05.520 --> 00:09:06.480]  上帝不是這樣
[00:09:06.480 --> 00:09:08.480]  上帝仍然給我們機會
[00:09:08.480 --> 00:09:10.480]  有很多時間給我們
[00:09:10.480 --> 00:09:15.360]  只需要我能夠肯看到自己的錯能夠回轉
[00:09:15.360 --> 00:09:20.240]  這個做法在但以理書裡面
[00:09:20.240 --> 00:09:23.600]  就更加將它開展到
[00:09:23.600 --> 00:09:28.400]  進入到非以色列民的群體當中
[00:09:28.400 --> 00:09:31.920]  這個也是給我們看到
[00:09:31.920 --> 00:09:35.360]  救恩怎麼將他由以色列民
[00:09:35.360 --> 00:09:38.160]  或者希伯來民神的選民
[00:09:38.160 --> 00:09:41.680]  延展到整個世界的人
[00:09:41.680 --> 00:09:44.880]  不關乎你的血統
[00:09:44.880 --> 00:09:49.600]  或者不關乎你究竟是屬於以色列民
[00:09:49.600 --> 00:09:51.920]  有沒有歸化成為以色列民
[00:09:51.920 --> 00:09:53.920]  不需要的
[00:09:53.920 --> 00:09:55.920]  只需要有同一個原則
[00:09:55.920 --> 00:10:01.040]  上帝的救恩同樣可以發揮在所有普世的世界當中
[00:10:01.040 --> 00:10:06.480]  因此第二個重點我想和大家留意
[00:10:06.480 --> 00:10:10.000]  雖然對大家未必有直接的影響
[00:10:10.000 --> 00:10:11.600]  對我就很有影響
[00:10:11.600 --> 00:10:13.600]  對你就未必有影響
[00:10:13.600 --> 00:10:18.000]  原來但以理書的記載
[00:10:18.000 --> 00:10:23.440]  在裡面從第二章的第四節的下半節
[00:10:23.440 --> 00:10:28.560]  到第七章的第28節的經文裡面
[00:10:28.560 --> 00:10:34.960]  我們會發現到這段是完全用阿蘭文寫的經文
[00:10:34.960 --> 00:10:39.600]  對於你來計希伯來民 希伯來民 阿蘭民 拉丁民
[00:10:39.600 --> 00:10:41.600]  完全對於你是沒有影響的
[00:10:41.600 --> 00:10:44.880]  因為你不需要處理這些經文
[00:10:44.880 --> 00:10:48.240]  但是對於我去處理解經的時候
[00:10:48.240 --> 00:10:50.240]  就有很大的影響
[00:10:50.240 --> 00:10:54.080]  雖然對於語文沒有影響
[00:10:54.080 --> 00:10:56.080]  但是有一個很重要的信息你要明白
[00:10:56.080 --> 00:11:01.760]  就是為什麼整卷的但以理書
[00:11:01.760 --> 00:11:06.640]  雖然基本上好像是用希伯來民寫
[00:11:06.640 --> 00:11:09.440]  但是為什麼要有一個部分
[00:11:09.440 --> 00:11:12.480]  是從第二章第四節下半節
[00:11:12.480 --> 00:11:16.960]  去到第七章第28節要用阿蘭文來寫呢
[00:11:16.960 --> 00:11:20.960]  阿蘭文有什麼特別
[00:11:20.960 --> 00:11:25.680]  要我們在聖經裡面轉用這種語言來寫呢
[00:11:25.680 --> 00:11:29.440]  同樣道理 大家知不知道
[00:11:29.440 --> 00:11:33.600]  耶穌在十字架上講的那句話
[00:11:33.600 --> 00:11:37.440]  同樣都是阿蘭文來的
[00:11:37.440 --> 00:11:40.640]  為什麼要用阿蘭文呢
[00:11:41.600 --> 00:11:48.320]  因為阿蘭文原來是當時的世界共通語言
[00:11:48.320 --> 00:11:51.120]  在古近東的文化裡面
[00:11:51.120 --> 00:11:56.800]  當時如果你要打通經濟脈絡或者管治
[00:11:56.800 --> 00:12:01.440]  平民一般都一定是用阿蘭文來交通
[00:12:01.440 --> 00:12:04.640]  阿蘭文是一種什麼語言呢
[00:12:04.640 --> 00:12:10.560]  阿蘭文是一種簡化了的一種通俗的語言
[00:12:10.560 --> 00:12:15.520]  很多其他的語言都和它有直接的關聯
[00:12:15.520 --> 00:12:18.560]  尤其是希伯來文
[00:12:18.560 --> 00:12:25.040]  希伯來文原來和阿蘭文很多的字詞的字根都是一樣的
[00:12:25.040 --> 00:12:29.520]  但是它是簡化了很多
[00:12:29.520 --> 00:12:37.280]  所以當希伯來人或者以色列人或者猶太人
[00:12:37.280 --> 00:12:43.680]  他們用的日用語就是阿蘭文
[00:12:43.680 --> 00:12:48.160]  去和所有古近東世界來交通
[00:12:48.160 --> 00:12:57.520]  情況其實就多不少像法文英文和德文的情況
[00:12:57.520 --> 00:13:01.200]  大家知不知道這幾個語言
[00:13:01.200 --> 00:13:04.480]  都屬於拉丁系語言裡面
[00:13:04.480 --> 00:13:07.280]  是一些很近親的語言
[00:13:07.280 --> 00:13:10.000]  尤其是英文和德文
[00:13:10.000 --> 00:13:13.280]  在很多字的上面
[00:13:13.280 --> 00:13:16.080]  就算你不懂那個語言也好
[00:13:16.080 --> 00:13:19.120]  我只懂英文不懂法文
[00:13:19.120 --> 00:13:23.840]  但是你見到那個字你都猜到那個字是說什麼的
[00:13:23.840 --> 00:13:27.840]  譬如英文說國家
[00:13:27.840 --> 00:13:31.360]  英文的國家就是Nation
[00:13:31.360 --> 00:13:36.960]  在法文裡面同樣都是這樣的字
[00:13:36.960 --> 00:13:40.000]  不過讀法叫Nation
[00:13:40.000 --> 00:13:48.480]  所以當我們去看為什麼但爾利書要用阿蘭文寫這個部分的時候
[00:13:48.480 --> 00:13:51.600]  給我們去有一個很重要的訊息
[00:13:51.600 --> 00:13:57.520]  就是這個訊息和耶穌基督寫在十字架上的訊息一樣
[00:13:57.520 --> 00:14:03.680]  是要給普世界的人在當時去明白這件事
[00:14:03.680 --> 00:14:11.200]  所以換言之但爾利書其實受眾不只是以色列
[00:14:11.200 --> 00:14:13.520]  不只是希伯來人
[00:14:13.520 --> 00:14:16.800]  不是秘魯的猶大國的子民
[00:14:16.800 --> 00:14:19.600]  而是普世界的人
[00:14:19.600 --> 00:14:22.800]  而這群人為什麼要知道這個訊息
[00:14:22.800 --> 00:14:26.400]  因為在第二章裡面的開始介紹
[00:14:26.400 --> 00:14:29.360]  就是讓我們去更清楚知道
[00:14:29.360 --> 00:14:33.440]  上帝怎樣在外邦世界裡面
[00:14:33.440 --> 00:14:36.800]  去將他自己介紹給這個世界知道
[00:14:36.800 --> 00:14:39.840]  因此我們讀但爾利書的時候
[00:14:39.840 --> 00:14:46.240]  這兩個很重要的訊息應該一直藏在你和我的心上
[00:14:46.240 --> 00:14:49.760]  不只是整天在看究竟那些夢是說什麼的
[00:14:49.760 --> 00:14:51.760]  那些腳趾又說什麼
[00:14:51.760 --> 00:14:53.760]  那個頭又說什麼
[00:14:53.760 --> 00:14:57.680]  如果當我們有這個先前
[00:14:57.680 --> 00:15:01.120]  經常專注這些異象
[00:15:01.120 --> 00:15:05.120]  夢境去解釋的詳情
[00:15:05.120 --> 00:15:06.640]  這種投入
[00:15:06.640 --> 00:15:10.400]  請將這個投入稍微改變一下
[00:15:10.400 --> 00:15:14.960]  原來但爾利書有一個更重要的背景
[00:15:14.960 --> 00:15:18.720]  是上帝要將他介紹給普天下的人知道
[00:15:18.720 --> 00:15:21.280]  在這個大前提之下
[00:15:21.280 --> 00:15:27.040]  我們就進入今天我們所看的這段經文
[00:15:27.040 --> 00:15:32.240]  但爾利書第一章第三至七節和十七至二十節
[00:15:32.240 --> 00:15:33.760]  大家會覺得很特別
[00:15:33.760 --> 00:15:37.120]  為什麼牧師你講到現在這麼奇怪
[00:15:37.120 --> 00:15:38.640]  要一頭一尾這樣講
[00:15:38.640 --> 00:15:43.200]  因為本身要尊重聖經寫作的時候的結構
[00:15:43.200 --> 00:15:47.520]  作者的結構寫成是前後首尾不斷呼應的時候
[00:15:47.520 --> 00:15:50.880]  我不得不跟著這個結構前後呼應
[00:15:50.880 --> 00:15:53.280]  去講他想講的主題
[00:15:53.280 --> 00:15:56.720]  於是有今天這段聖經
[00:15:56.720 --> 00:15:59.840]  在了解這段聖經之前
[00:15:59.840 --> 00:16:07.360]  我想講一下我自己的一些經驗
[00:16:07.360 --> 00:16:10.560]  幫助大家了解這段聖經
[00:16:10.560 --> 00:16:16.080]  我自己家府做藥材海味生意
[00:16:16.080 --> 00:16:21.200]  但這麼多年來有一樣東西我都很想見
[00:16:21.200 --> 00:16:25.040]  一直都沒有機會見
[00:16:25.040 --> 00:16:28.640]  這東西就叫做蛇香
[00:16:28.640 --> 00:16:31.440]  有沒有人見過蛇香
[00:16:31.440 --> 00:16:32.960]  我沒見過
[00:16:32.960 --> 00:16:34.000]  真的那些
[00:16:34.000 --> 00:16:36.800]  我不是講假的那些
[00:16:36.800 --> 00:16:38.160]  蛇香是什麼呢
[00:16:38.160 --> 00:16:41.040]  蛇香原來是一種動物
[00:16:41.040 --> 00:16:43.920]  這種叫蛇的動物
[00:16:43.920 --> 00:16:46.240]  這種動物是一種哺乳類動物
[00:16:46.240 --> 00:16:48.880]  和一隻牛的尺寸小一點
[00:16:48.880 --> 00:16:55.200]  但最特別的地方就是它有一個很強烈的皮下的腺體
[00:16:55.200 --> 00:16:58.000]  會分泌一種很強烈的氣味
[00:16:58.000 --> 00:17:00.000]  這種氣味很特殊的
[00:17:00.000 --> 00:17:03.680]  能夠有以下的功能
[00:17:03.680 --> 00:17:06.400]  包括開竅通神
[00:17:06.400 --> 00:17:09.760]  或者我上個星期應該弄舊了才行
[00:17:09.760 --> 00:17:12.080]  上個星期我昏迷了
[00:17:12.080 --> 00:17:14.640]  提神回甦
[00:17:14.640 --> 00:17:17.200]  即是暈了都能醒過來
[00:17:17.200 --> 00:17:19.840]  我們要問問Eric
[00:17:19.840 --> 00:17:21.920]  藥劑師應該有些經驗
[00:17:21.920 --> 00:17:23.280]  沒見過
[00:17:23.280 --> 00:17:24.480]  或者不要緊
[00:17:24.480 --> 00:17:26.480]  以後Eric有機會找到
[00:17:26.480 --> 00:17:28.720]  如果你是昏迷了
[00:17:28.720 --> 00:17:29.680]  中了一風
[00:17:29.680 --> 00:17:31.520]  只需要用一點點
[00:17:31.520 --> 00:17:33.200]  就能夠使你甦醒
[00:17:33.200 --> 00:17:37.120]  並且可以將你的無名腫毒
[00:17:37.120 --> 00:17:39.680]  咽喉腫痛
[00:17:39.680 --> 00:17:40.960]  心絞痛
[00:17:40.960 --> 00:17:43.280]  只要用這種藥
[00:17:43.280 --> 00:17:45.280]  就能夠甦醒
[00:17:45.280 --> 00:17:47.040]  一聞一下藥
[00:17:47.040 --> 00:17:49.040]  你就很快就會急救
[00:17:49.040 --> 00:17:52.480]  甦醒可以說是一種急救的藥物
[00:17:52.480 --> 00:17:55.120]  如果從中醫的角度
[00:17:55.120 --> 00:17:56.160]  我知道很久了
[00:17:56.160 --> 00:17:57.840]  不過我沒機會見過
[00:17:57.840 --> 00:18:01.360]  但是我有個朋友在多倫多
[00:18:01.360 --> 00:18:04.160]  有一次我去他店裏
[00:18:04.160 --> 00:18:06.640]  我父母的行家
[00:18:06.640 --> 00:18:07.680]  我去探望他的時候
[00:18:07.680 --> 00:18:08.320]  他坐在那裏
[00:18:08.320 --> 00:18:11.200]  我還沒見過蛇香
[00:18:11.200 --> 00:18:12.720]  他問我很想要嗎
[00:18:12.720 --> 00:18:15.040]  我說你有嗎
[00:18:15.040 --> 00:18:18.960]  我靜悄悄地帶了一件過來
[00:18:18.960 --> 00:18:20.960]  我問他可不可以讓我看看
[00:18:20.960 --> 00:18:22.000]  他說不能讓你看
[00:18:22.000 --> 00:18:23.280]  怎能讓你看
[00:18:23.280 --> 00:18:24.480]  這件東西很貴
[00:18:24.480 --> 00:18:25.360]  價值典型
[00:18:25.360 --> 00:18:27.840]  他說是真的
[00:18:27.840 --> 00:18:30.000]  他帶過來的時候
[00:18:30.000 --> 00:18:32.000]  這些說法算數了
[00:18:32.000 --> 00:18:36.880]  老實說是不合法的
[00:18:36.880 --> 00:18:38.720]  因為這是一種受保護動物
[00:18:38.720 --> 00:18:40.720]  真正的蛇香這種動物
[00:18:40.720 --> 00:18:41.440]  現在我知道
[00:18:41.440 --> 00:18:43.440]  中國大陸就直接養了
[00:18:43.440 --> 00:18:45.440]  養了的又不同
[00:18:45.440 --> 00:18:47.440]  其實蛇是什麼來的呢
[00:18:47.440 --> 00:18:52.720]  我想聞一聞真正的味道是怎樣
[00:18:52.720 --> 00:18:58.160]  他說蛇基本上就是一種
[00:18:58.160 --> 00:19:02.880]  用來吸引異性而產生的一種味道
[00:19:02.880 --> 00:19:08.640]  專門在動物的性器官的部份
[00:19:08.640 --> 00:19:10.400]  產生很強烈的味道
[00:19:10.400 --> 00:19:14.000]  吸引異性來刺繩
[00:19:14.000 --> 00:19:16.560]  聞到這味道就會跟它交配
[00:19:16.560 --> 00:19:20.160]  生下一代
[00:19:20.160 --> 00:19:25.280]  所以這種味道很遠都聞得到
[00:19:25.280 --> 00:19:28.240]  所以為什麼我那個朋友想
[00:19:28.240 --> 00:19:29.120]  我問他拿
[00:19:29.120 --> 00:19:31.280]  他死都不肯給我看
[00:19:31.280 --> 00:19:33.280]  或者他怕我拿了
[00:19:33.280 --> 00:19:35.280]  這些東西很貴重
[00:19:35.280 --> 00:19:37.280]  他不想給人知道
[00:19:37.280 --> 00:19:39.280]  藥材店當然有秘密的東西
[00:19:39.280 --> 00:19:41.280]  藏起來不給人看
[00:19:41.280 --> 00:19:43.280]  大家都知道
[00:19:43.280 --> 00:19:45.280]  等於我們做海味都一樣
[00:19:45.280 --> 00:19:47.280]  有些東西藏起來不賣的
[00:19:47.280 --> 00:19:49.280]  不過你說我有沒有
[00:19:49.280 --> 00:19:51.280]  我有
[00:19:51.280 --> 00:19:53.280]  我都知道我爸爸有一樣東西
[00:19:53.280 --> 00:19:55.280]  不賣的 藏起來的
[00:19:55.280 --> 00:19:57.280]  希望他沒有聽這個說法
[00:19:57.280 --> 00:19:59.280]  真的很矛盾
[00:19:59.280 --> 00:20:01.280]  他聽我說到
[00:20:01.280 --> 00:20:03.280]  藏起來的
[00:20:03.280 --> 00:20:05.280]  這東西是什麼呢
[00:20:05.280 --> 00:20:07.280]  很遠都聞得到
[00:20:07.280 --> 00:20:09.280]  那種味道很強烈
[00:20:09.280 --> 00:20:11.280]  為什麼我會引用到這東西呢
[00:20:11.280 --> 00:20:15.280]  其實原來基督徒
[00:20:15.280 --> 00:20:19.280]  都有這份味道在裏面
[00:20:19.280 --> 00:20:21.280]  要分辨一個真基督徒
[00:20:21.280 --> 00:20:23.280]  和假基督徒
[00:20:23.280 --> 00:20:25.280]  不難的
[00:20:25.280 --> 00:20:27.280]  不難的
[00:20:27.280 --> 00:20:29.280]  很自然的
[00:20:29.280 --> 00:20:31.280]  你和他走近一點
[00:20:31.280 --> 00:20:33.280]  他就會有一種
[00:20:33.280 --> 00:20:35.280]  令你很自然的
[00:20:35.280 --> 00:20:37.280]  覺得他是一個基督徒
[00:20:37.280 --> 00:20:39.280]  然後你就會去問他
[00:20:39.280 --> 00:20:45.280]  這種就是基督應有的香氣
[00:20:45.280 --> 00:20:49.280]  也是每一個有屬靈生命的人
[00:20:49.280 --> 00:20:53.280]  能夠吸引人的地方
[00:20:53.280 --> 00:20:55.280]  基督教的傳揚
[00:20:55.280 --> 00:20:57.280]  不是要靠一張嘴
[00:20:57.280 --> 00:20:59.280]  很流利的嘴
[00:20:59.280 --> 00:21:03.280]  或者句句鋒利的詞風
[00:21:03.280 --> 00:21:05.280]  來吸引人
[00:21:05.280 --> 00:21:07.280]  或者變賭人吸引人信主
[00:21:07.280 --> 00:21:11.280]  真正能夠使人信主的能力
[00:21:11.280 --> 00:21:13.280]  是由上帝的聖靈
[00:21:13.280 --> 00:21:15.280]  內在信徒生命的上面
[00:21:15.280 --> 00:21:17.280]  所發出那份
[00:21:17.280 --> 00:21:19.280]  輕香的氣
[00:21:19.280 --> 00:21:21.280]  來吸引人
[00:21:21.280 --> 00:21:23.280]  所以今天我的講題叫做
[00:21:23.280 --> 00:21:25.280]  自然香的靈性
[00:21:25.280 --> 00:21:27.280]  就是這樣解釋
[00:21:27.280 --> 00:21:29.280]  我今天希望透過這段聖經
[00:21:29.280 --> 00:21:33.280]  和大家一起去看看這幾位人物
[00:21:33.280 --> 00:21:37.280]  包括但爾利和他三個朋友
[00:21:37.280 --> 00:21:41.280]  他們怎樣在一個外邦的世界裏
[00:21:41.280 --> 00:21:43.280]  只要他存在在這裏
[00:21:43.280 --> 00:21:49.280]  就已經自然吸引了很多人
[00:21:49.280 --> 00:21:51.280]  去到他們的身邊
[00:21:51.280 --> 00:21:55.280]  甚至連一位世界的霸王
[00:21:55.280 --> 00:21:57.280]  一位君王
[00:21:57.280 --> 00:21:59.280]  都要被他吸引
[00:21:59.280 --> 00:22:01.280]  這位就叫尼布甲尼沙王
[00:22:01.280 --> 00:22:03.280]  尼布甲尼沙王
[00:22:03.280 --> 00:22:07.280]  主動和他們接觸
[00:22:07.280 --> 00:22:09.280]  我們一起去看看這段聖經講什麼
[00:22:09.280 --> 00:22:13.280]  我們再次打開這段聖經
[00:22:13.280 --> 00:22:15.280]  我們一起去讀
[00:22:15.280 --> 00:22:17.280]  我們逐部份去讀
[00:22:17.280 --> 00:22:21.280]  我們先讀最初的第三至第七節
[00:22:21.280 --> 00:22:23.280]  讀完這裏之後
[00:22:23.280 --> 00:22:25.280]  待會再讀後一半
[00:22:25.280 --> 00:22:27.280]  我們一起讀
[00:22:27.280 --> 00:22:29.280]  但爾利書第一章
[00:22:29.280 --> 00:22:31.280]  第三至第七節
[00:22:31.280 --> 00:22:36.280]  王勳父太監長阿斯比拿
[00:22:36.280 --> 00:22:41.280]  從以色列人的宗室和貴就宗
[00:22:41.280 --> 00:22:43.280]  帶進幾個人來
[00:22:43.280 --> 00:22:47.280]  就是年少沒有殘疾
[00:22:47.280 --> 00:22:49.280]  相貌俊美
[00:22:49.280 --> 00:22:51.280]  通達各樣學問
[00:22:51.280 --> 00:22:54.280]  知識聰明俱備
[00:22:54.280 --> 00:22:58.280]  足能事立在王宮裡的
[00:22:58.280 --> 00:23:03.280]  要教他們迦勒底的文字言語
[00:23:03.280 --> 00:23:10.280]  王派定將自己所用的和所飲的酒
[00:23:10.280 --> 00:23:15.280]  每日賜他們一分養他們三年
[00:23:15.280 --> 00:23:20.280]  滿了三年好叫他們在王前事立
[00:23:20.280 --> 00:23:24.280]  他們中間有猶大族的人
[00:23:24.280 --> 00:23:31.280]  但爾利 哈那利亞 米沙拉 阿薩利亞
[00:23:31.280 --> 00:23:34.280]  太監長給他們起名
