
[00:00:00.000 --> 00:00:08.000]  究竟有沒有天外來客到訪過人類地球呢?
[00:09:09.000 --> 00:09:15.000]  但是誰知道2000年後我們再看一看原來神是全人類的拯救者
[00:09:15.000 --> 00:09:19.000]  這個是這麼輝煌的事件
[00:09:19.000 --> 00:09:22.000]  那些牧羊人說好,我們去找他
[00:09:22.000 --> 00:09:25.000]  那是什麼記號?天使說有記號的
[00:09:25.000 --> 00:09:29.000]  記號就是他在鷹鞋包著布我在馬槽裏
[00:09:29.000 --> 00:09:31.000]  這麼弱水呢?
[00:09:31.000 --> 00:09:35.000]  這麼偉大的事,這麼水皮的
[00:09:35.000 --> 00:09:39.000]  在馬槽,馬吃東西的地方還有一些草在
[00:09:39.000 --> 00:09:43.000]  所以用布包著他,連衣服都沒有
[00:09:43.000 --> 00:09:45.000]  一個的寶寶
[00:09:45.000 --> 00:09:47.000]  一個很卑微的記號
[00:09:47.000 --> 00:09:49.000]  用這麼卑微的記號
[00:09:49.000 --> 00:09:53.000]  原來是來自一位這麼偉大的創造者
[00:09:53.000 --> 00:09:58.000]  他自己來訪人間,很令我們詞詫異
[00:09:58.000 --> 00:10:01.000]  如果這麼偉大的創造者
[00:10:01.000 --> 00:10:05.000]  在人的想像,如果估計作的時候
[00:10:05.000 --> 00:10:07.000]  作得很偉大
[00:10:07.000 --> 00:10:10.000]  做個簡單的比較
[00:10:10.000 --> 00:10:12.000]  佛教
[00:10:12.000 --> 00:10:15.000]  在佛經裏面講到佛祖釋迦茅尼
[00:10:15.000 --> 00:10:18.000]  誕生的時候就很厲害了
[00:10:18.000 --> 00:10:20.000]  怎麼厲害?大家都聽過了
[00:10:20.000 --> 00:10:23.000]  佛誕,玉佛節
[00:10:23.000 --> 00:10:27.000]  玉佛節就是釋迦茅尼一出生的寶寶的時候
[00:10:27.000 --> 00:10:30.000]  一出生天上九條龍射水
[00:10:30.000 --> 00:10:32.000]  去洗乾淨他
[00:10:32.000 --> 00:10:37.000]  然後他一出生的時候就可以凌空行路了
[00:10:37.000 --> 00:10:41.000]  行的時候向東,向南,向西,向北
[00:10:41.000 --> 00:10:45.000]  每個方向走七步
[00:10:45.000 --> 00:10:47.000]  我們說七步金蓮
[00:10:47.000 --> 00:10:51.000]  每走一步,他腳底下就生一個金蓮出來
[00:10:51.000 --> 00:10:54.000]  走完這七個方向之後
[00:10:54.000 --> 00:10:57.000]  他就右手指天,左手指地
[00:10:57.000 --> 00:10:59.000]  指天督地
[00:10:59.000 --> 00:11:02.000]  然後就宣佈說上天下地
[00:11:02.000 --> 00:11:04.000]  為我獨尊
[00:11:04.000 --> 00:11:06.000]  還會說話,厲害
[00:11:06.000 --> 00:11:08.000]  應該是這樣的
[00:11:08.000 --> 00:11:11.000]  這麼偉大,這麼光榮的事
[00:11:11.000 --> 00:11:13.000]  應該是這樣的開始的
[00:11:13.000 --> 00:11:15.000]  怎麼會這樣
[00:11:15.000 --> 00:11:17.000]  在馬吃東西的兜子那裡
[00:11:17.000 --> 00:11:20.000]  弄個寶寶,還用一塊布包著就算了
[00:11:20.000 --> 00:11:23.000]  為什麼這麼卑微
[00:11:23.000 --> 00:11:25.000]  第三
[00:11:25.000 --> 00:11:28.000]  這幫接受信息的人
[00:11:28.000 --> 00:11:30.000]  他們的情緒有很大的反差
[00:11:30.000 --> 00:11:32.000]  聖經記載說
[00:11:32.000 --> 00:11:34.000]  他們一聽到這個消息
[00:11:34.000 --> 00:11:36.000]  他們貪玩就非常懼怕
[00:11:36.000 --> 00:11:38.000]  原文,希臘文是Mega
[00:11:38.000 --> 00:11:40.000]  非常
[00:11:40.000 --> 00:11:42.000]  後來變成英文了
[00:11:42.000 --> 00:11:43.000]  Mega就是大
[00:11:43.000 --> 00:11:45.000]  極大的害怕
[00:11:45.000 --> 00:11:47.000]  天使就跟他說
[00:11:47.000 --> 00:11:49.000]  剛才我們讀聖經就聽到
[00:11:49.000 --> 00:11:51.000]  你們不要怕
[00:11:51.000 --> 00:11:53.000]  因為我想告訴你們一個極大的好消息
[00:11:53.000 --> 00:11:54.000]  Mega
[00:11:54.000 --> 00:11:56.000]  極大的好消息
[00:11:56.000 --> 00:11:58.000]  極大的害怕
[00:11:58.000 --> 00:12:00.000]  其實是一個極大的好消息
[00:12:00.000 --> 00:12:02.000]  很震撼
[00:12:02.000 --> 00:12:04.000]  很不明白
[00:12:04.000 --> 00:12:07.000]  之後就帶來你極大的好消息
[00:12:07.000 --> 00:12:09.000]  非常好的祝福
[00:12:09.000 --> 00:12:12.000]  和人生一個最有意思
[00:12:12.000 --> 00:12:14.000]  最奇妙的禮物
[00:12:14.000 --> 00:12:16.000]  這個就是聖誕節的禮物
[00:12:16.000 --> 00:12:18.000]  所以這幫的第四個
[00:12:18.000 --> 00:12:20.000]  這幫牧羊人
[00:12:20.000 --> 00:12:22.000]  他們就去找了
[00:12:22.000 --> 00:12:24.000]  找到這個寶寶的時候
[00:12:24.000 --> 00:12:26.000]  他們就很高興
[00:12:26.000 --> 00:12:28.000]  這是一個很大的對比
[00:12:28.000 --> 00:12:30.000]  剛才說他們不單是一幫很平凡的人
[00:12:30.000 --> 00:12:32.000]  那一晚是一個很平凡的晚上
[00:12:32.000 --> 00:12:34.000]  那一晚的晚上算什麼呢
[00:12:34.000 --> 00:12:36.000]  就是每一晚他們都要這樣做的
[00:12:36.000 --> 00:12:38.000]  看著羊
[00:12:38.000 --> 00:12:40.000]  沒有任何期待
[00:12:40.000 --> 00:12:42.000]  和有時候人生就是很平凡的一晚
[00:12:42.000 --> 00:12:44.000]  很平凡的一天
[00:12:44.000 --> 00:12:46.000]  對於那些牧羊人來說
[00:12:46.000 --> 00:12:48.000]  我相信他們最大的期望就是那一晚
[00:12:48.000 --> 00:12:50.000]  可以早點下班
[00:12:50.000 --> 00:12:52.000]  誰知道那一晚
[00:12:52.000 --> 00:12:54.000]  就成為他們生命裡最值得紀念的一晚
[00:12:54.000 --> 00:12:56.000]  因為聖經說
[00:12:56.000 --> 00:12:58.000]  他們真的找到
[00:12:58.000 --> 00:13:00.000]  於是他們就很興奮到處告訴別人
[00:13:00.000 --> 00:13:02.000]  我相信到他們死
[00:13:02.000 --> 00:13:04.000]  他們都要告訴別人
[00:13:04.000 --> 00:13:06.000]  就是那一晚我整個生命都不同了
[00:13:06.000 --> 00:13:08.000]  就是那一晚
[00:13:08.000 --> 00:13:10.000]  我人生裡面有一個很大的突破
[00:13:10.000 --> 00:13:12.000]  因為我看到這個
[00:13:12.000 --> 00:13:14.000]  神自己親自
[00:13:14.000 --> 00:13:16.000]  來臨人間
[00:13:16.000 --> 00:13:18.000]  我和永恆有一個開始
[00:13:18.000 --> 00:13:20.000]  的接觸了解
[00:13:20.000 --> 00:13:22.000]  我相信這幾個
[00:13:22.000 --> 00:13:24.000]  很不尋常的表現
[00:13:24.000 --> 00:13:26.000]  背後有很深刻的意思
[00:13:26.000 --> 00:13:28.000]  在這
[00:13:28.000 --> 00:13:30.000]  很深刻的意思
[00:13:30.000 --> 00:13:32.000]  是神特意這樣安排
[00:13:32.000 --> 00:13:34.000]  想你和我
[00:13:34.000 --> 00:13:36.000]  去明白更多關於
[00:13:36.000 --> 00:13:38.000]  他要來臨這個世界
[00:13:38.000 --> 00:13:40.000]  的道理
[00:13:40.000 --> 00:13:42.000]  和他背後要給我們的祝福
[00:13:42.000 --> 00:13:44.000]  究竟那些是什麼呢
[00:13:44.000 --> 00:13:46.000]  那個信息是什麼呢
[00:13:46.000 --> 00:13:48.000]  或者我
[00:13:48.000 --> 00:13:50.000]  用剛才我們所讀的那段聖經
[00:13:50.000 --> 00:13:52.000]  第十四節
[00:13:52.000 --> 00:13:54.000]  我們讀過幾次
[00:13:54.000 --> 00:13:56.000]  那一節作為一個總結
[00:13:56.000 --> 00:13:58.000]  給大家一點點的了解
[00:13:58.000 --> 00:14:02.000]  就是天使在天空上面
[00:14:02.000 --> 00:14:04.000]  最後是總結的
[00:14:04.000 --> 00:14:06.000]  去唱中了兩句
[00:14:06.000 --> 00:14:08.000]  的說話
[00:14:08.000 --> 00:14:10.000]  在至高之處,榮耀歸於神
[00:14:10.000 --> 00:14:12.000]  在地上,平安歸於
[00:14:12.000 --> 00:14:14.000]  他所起於的人
[00:14:14.000 --> 00:14:16.000]  至高的榮耀
[00:14:16.000 --> 00:14:18.000]  地上的平安
[00:14:18.000 --> 00:14:20.000]  這個就是整個
[00:14:20.000 --> 00:14:22.000]  神要來臨
[00:14:22.000 --> 00:14:24.000]  天外來客
[00:14:24.000 --> 00:14:26.000]  要突破人類的
[00:14:26.000 --> 00:14:28.000]  歷史,要帶給
[00:14:28.000 --> 00:14:30.000]  我們最重要的信息
[00:14:30.000 --> 00:14:32.000]  和祝福
[00:14:32.000 --> 00:14:34.000]  不如我們一齊
[00:14:34.000 --> 00:14:36.000]  花一點點時間了解一下
[00:14:36.000 --> 00:14:38.000]  這兩句是什麼
[00:14:38.000 --> 00:14:40.000]  希望這兩件事
[00:14:40.000 --> 00:14:42.000]  幫助到你和我,無論你是基督徒
[00:14:42.000 --> 00:14:44.000]  或者你說我今天還沒
[00:14:44.000 --> 00:14:46.000]  是基督教徒,不要緊
[00:14:46.000 --> 00:14:48.000]  今晚,或者今天
[00:14:48.000 --> 00:14:50.000]  就是你能夠在生命裏面
[00:14:50.000 --> 00:14:52.000]  就好像那班牧羊人一樣
[00:14:52.000 --> 00:14:54.000]  很平凡的一天
[00:14:54.000 --> 00:14:56.000]  但是
[00:14:56.000 --> 00:14:58.000]  你會因為這個
[00:14:58.000 --> 00:15:00.000]  生命的進息
[00:15:00.000 --> 00:15:02.000]  突破,我相信你會
[00:15:02.000 --> 00:15:04.000]  有一個很不同的意義
[00:15:04.000 --> 00:15:06.000]  可能成為你一生裏面
[00:15:06.000 --> 00:15:08.000]  最值得紀念的
[00:15:08.000 --> 00:15:10.000]  一天
[00:15:10.000 --> 00:15:12.000]  為什麼呢?首先我們看
[00:15:12.000 --> 00:15:14.000]  至高的榮耀
[00:15:14.000 --> 00:15:16.000]  剛才這一節的
[00:15:16.000 --> 00:15:18.000]  聖經所講的
[00:15:18.000 --> 00:15:20.000]  這一句說話
[00:15:20.000 --> 00:15:22.000]  至高之處榮耀歸與神
[00:15:22.000 --> 00:15:24.000]  好像,哦,榮耀就是歸與神
[00:15:24.000 --> 00:15:26.000]  平安都好
[00:15:26.000 --> 00:15:28.000]  歸與人,不是這樣分開來說的
[00:15:28.000 --> 00:15:30.000]  你看完文,其實
[00:15:30.000 --> 00:15:32.000]  這句說話剛剛不是這樣
[00:15:32.000 --> 00:15:34.000]  它在說的是,神要讓我們明白
[00:15:34.000 --> 00:15:36.000]  什麼叫做
[00:15:36.000 --> 00:15:38.000]  至高的榮耀,不是單單歸與神
[00:15:38.000 --> 00:15:40.000]  是至高的榮耀究竟是什麼
[00:15:40.000 --> 00:15:42.000]  那你說,你這個咬文
[00:15:42.000 --> 00:15:44.000]  爵士,至高的榮耀
[00:15:44.000 --> 00:15:46.000]  那麼至高的榮耀有什麼特別呢?
[00:15:46.000 --> 00:15:48.000]  很特別,因為你一想起
[00:15:48.000 --> 00:15:50.000]  榮耀,無論是希臘人
[00:15:50.000 --> 00:15:52.000]  希伯來人,或者
[00:15:52.000 --> 00:15:54.000]  猶太人,或者中國人
[00:15:54.000 --> 00:15:56.000]  一想起榮耀,你立刻想起一個圖畫
[00:15:56.000 --> 00:15:58.000]  榮耀是什麼呢?榮耀就是
[00:15:58.000 --> 00:16:00.000]  代表了有成功
[00:16:00.000 --> 00:16:02.000]  錢財
[00:16:02.000 --> 00:16:04.000]  權力,輝煌
[00:16:04.000 --> 00:16:06.000]  這些就是榮耀,當然了
[00:16:06.000 --> 00:16:08.000]  一想起榮耀就想起這些東西
[00:16:08.000 --> 00:16:10.000]  剛才我們說,神特意要我們
[00:16:10.000 --> 00:16:12.000]  去明白一個很深刻的道理
[00:16:12.000 --> 00:16:14.000]  一個很特別的道理
[00:16:14.000 --> 00:16:16.000]  在神要教我們
[00:16:16.000 --> 00:16:18.000]  榮耀原來是從一個
[00:16:18.000 --> 00:16:20.000]  馬槽裏面出來的
[00:16:20.000 --> 00:16:22.000]  榮耀是從最卑微的東西
[00:16:22.000 --> 00:16:24.000]  出來的,不是從
[00:16:24.000 --> 00:16:26.000]  皇宮出來的
[00:16:26.000 --> 00:16:28.000]  人一看都會覺得的
[00:16:28.000 --> 00:16:30.000]  榮耀應該是最
[00:16:30.000 --> 00:16:32.000]  繁華的
[00:16:32.000 --> 00:16:34.000]  馬德芬第二章說的那些在東方
[00:16:34.000 --> 00:16:36.000]  的一些術士
[00:16:36.000 --> 00:16:38.000]  觀星的,他們見到有異星洞
[00:16:38.000 --> 00:16:40.000]  於是他就來找
[00:16:40.000 --> 00:16:42.000]  這個新生的皇,於是去哪裏找
[00:16:42.000 --> 00:16:44.000]  聽著說得很清楚,馬德芬第二章
[00:16:44.000 --> 00:16:46.000]  就去皇宮找,當然了
[00:16:46.000 --> 00:16:48.000]  去皇宮找,找誰?
[00:16:48.000 --> 00:16:50.000]  找皇帝,希律
[00:16:50.000 --> 00:16:52.000]  可能他生了個兒子
[00:16:52.000 --> 00:16:54.000]  或者是
[00:16:54.000 --> 00:16:56.000]  最大件事,不是
[00:16:56.000 --> 00:16:58.000]  原來在馬槽裏面
[00:16:58.000 --> 00:17:00.000]  馬槽是怎樣
[00:17:00.000 --> 00:17:02.000]  馬槽代表一個
[00:17:02.000 --> 00:17:04.000]  是沒有人接納的地方
[00:17:04.000 --> 00:17:06.000]  因為他們去到這個
[00:17:06.000 --> 00:17:08.000]  旅店,旅店的人都不讓
[00:17:08.000 --> 00:17:10.000]  他住,老實說
[00:17:10.000 --> 00:17:12.000]  那些已經大逃,大家都知道
[00:17:12.000 --> 00:17:14.000]  他都見到的
[00:17:14.000 --> 00:17:16.000]  今晚都要生,但他都不讓他住
[00:17:16.000 --> 00:17:18.000]  好好的,他就算說
[00:17:18.000 --> 00:17:20.000]  我沒有房,因為很多人
[00:17:20.000 --> 00:17:22.000]  報名上賊
[00:17:22.000 --> 00:17:24.000]  但是都可以找個
[00:17:24.000 --> 00:17:26.000]  好一點的地方住,誰知
[00:17:26.000 --> 00:17:28.000]  他要去馬的地方住
[00:17:28.000 --> 00:17:30.000]  因為可能就是
[00:17:30.000 --> 00:17:32.000]  很簡單,不起眼
[00:17:32.000 --> 00:17:34.000]  也不吸引,沒有錢
[00:17:34.000 --> 00:17:36.000]  他們沒有輝煌
[00:17:36.000 --> 00:17:38.000]  他們是一個很卑微的
[00:17:38.000 --> 00:17:40.000]  出現
[00:17:40.000 --> 00:17:42.000]  另外
[00:17:42.000 --> 00:17:44.000]  為什麼不回家
[00:17:44.000 --> 00:17:46.000]  回家生就好了
[00:17:46.000 --> 00:17:48.000]  家人都沒有辦法接納他們
[00:17:48.000 --> 00:17:50.000]  因為馬里亞是聖靈的
[00:17:50.000 --> 00:17:52.000]  懷孕
[00:17:52.000 --> 00:17:54.000]  他未跟丈夫
[00:17:54.000 --> 00:17:56.000]  未婚夫結婚
[00:17:56.000 --> 00:17:58.000]  所以連家人都不能接納他
[00:17:58.000 --> 00:18:00.000]  是被人誤解
[00:18:00.000 --> 00:18:02.000]  被人拒絕
[00:18:02.000 --> 00:18:04.000]  人家不了解他
[00:18:04.000 --> 00:18:06.000]  接生的都沒有
[00:18:06.000 --> 00:18:08.000]  孤單
[00:18:08.000 --> 00:18:10.000]  沒有人相伴
[00:18:10.000 --> 00:18:12.000]  總而言之,整個圖畫,神賞我們見到的
[00:18:12.000 --> 00:18:14.000]  他來臨這個世間
[00:18:14.000 --> 00:18:16.000]  他帶著一種這樣的標誌
[00:18:16.000 --> 00:18:18.000]  這個標誌是
[00:18:18.000 --> 00:18:20.000]  受苦的,卑微的
[00:18:20.000 --> 00:18:22.000]  是被人
[00:18:22.000 --> 00:18:24.000]  排斥的
[00:18:24.000 --> 00:18:26.000]  是沒有一個
[00:18:26.000 --> 00:18:28.000]  人家所見到的這種榮譽
[00:18:28.000 --> 00:18:30.000]  榮耀
[00:18:30.000 --> 00:18:32.000]  這樣的形象
[00:18:32.000 --> 00:18:34.000]  為什麼神要用這個
[00:18:34.000 --> 00:18:36.000]  這樣的方式
[00:18:36.000 --> 00:18:38.000]  去發掘他自己來臨的
[00:18:38.000 --> 00:18:40.000]  榮耀呢
[00:18:40.000 --> 00:18:42.000]  神不是
[00:18:42.000 --> 00:18:44.000]  故意
[00:18:44.000 --> 00:18:46.000]  要搞事
[00:18:46.000 --> 00:18:48.000]  令我們
[00:18:48.000 --> 00:18:50.000]  想不到
[00:18:50.000 --> 00:18:52.000]  不是有他的邏輯
[00:18:52.000 --> 00:18:54.000]  這個邏輯
[00:18:54.000 --> 00:18:56.000]  牛津大學的
[00:18:56.000 --> 00:18:58.000]  教授
[00:18:58.000 --> 00:19:00.000]  Richard Swinburne
[00:19:00.000 --> 00:19:02.000]  這位大概十年前讀了退休
[00:19:02.000 --> 00:19:04.000]  來過香港
[00:19:04.000 --> 00:19:06.000]  這位教授
[00:19:06.000 --> 00:19:08.000]  他提出一個
[00:19:08.000 --> 00:19:10.000]  理路,我相信這個解說
[00:19:10.000 --> 00:19:12.000]  都很值得我們去參考
[00:19:12.000 --> 00:19:14.000]  他其實想一想
[00:19:14.000 --> 00:19:16.000]  你會知道,為什麼神一定要用
[00:19:16.000 --> 00:19:18.000]  這樣的方式來我們人世間
[00:19:18.000 --> 00:19:20.000]  首先第一
[00:19:20.000 --> 00:19:22.000]  這個宇宙如果有一位
[00:19:22.000 --> 00:19:24.000]  創造的主宰,偉大的創造
[00:19:24.000 --> 00:19:26.000]  的主宰,他不單止創造
[00:19:26.000 --> 00:19:28.000]  這個宇宙,他也創造你和我們
[00:19:28.000 --> 00:19:30.000]  人類
[00:19:30.000 --> 00:19:32.000]  你說,有沒有這位神
[00:19:32.000 --> 00:19:34.000]  有少少的保留
[00:19:34.000 --> 00:19:36.000]  OK,今天我真的沒有時間
[00:19:36.000 --> 00:19:38.000]  和你慢慢去處理
[00:19:38.000 --> 00:19:40.000]  這個問題,不是沒有時間
[00:19:40.000 --> 00:19:42.000]  是沒有時間,因為我自己
[00:19:42.000 --> 00:19:44.000]  2012年
[00:19:44.000 --> 00:19:46.000]  出了一本書
[00:19:46.000 --> 00:19:48.000]  是否真有神的存在
[00:19:48.000 --> 00:19:50.000]  我將所有討論
[00:19:50.000 --> 00:19:52.000]  比較詳細寫出來
[00:19:52.000 --> 00:19:54.000]  幾百頁
[00:19:54.000 --> 00:19:56.000]  那裏大家可以去參考
[00:19:56.000 --> 00:19:58.000]  這本書
[00:19:58.000 --> 00:20:00.000]  出版了
