
[00:00:00.000 --> 00:00:09.440]  感謝主 亦都在2023年最後一天
[00:02:24.960 --> 00:02:33.120]  但十九世紀當時五重運動的背景是相同的
[00:02:33.120 --> 00:02:35.120]  用今天我們容易明白的說法
[00:02:35.120 --> 00:02:38.560]  就是福音是立體的
[00:02:38.560 --> 00:02:40.160]  3D
[00:02:40.160 --> 00:02:43.040]  不是平面的
[00:02:43.040 --> 00:02:46.240]  福音不是只講你信耶穌那一刻
[00:02:46.240 --> 00:02:48.960]  舉手決志的
[00:02:48.960 --> 00:02:53.440]  福音是你一生要經歷的
[00:02:53.440 --> 00:03:00.960]  甚至是我們歷史從開始到終末
[00:03:00.960 --> 00:03:03.360]  這個很豐富的內容
[00:03:03.360 --> 00:03:07.680]  所以四次第五個主日的講道
[00:03:07.680 --> 00:03:14.080]  今天我們來到最後的重點
[00:03:14.080 --> 00:03:16.160]  宣導會的會徽
[00:03:16.160 --> 00:03:17.360]  如果你不認識的話
[00:03:17.360 --> 00:03:24.480]  後面有在牆上的海報解釋給你聽
[00:03:24.480 --> 00:03:28.240]  耶穌是救主
[00:03:28.240 --> 00:03:30.080]  這個是十字架
[00:03:30.080 --> 00:03:33.440]  我們一看就明白
[00:03:33.440 --> 00:03:37.280]  耶穌是君王王官
[00:03:37.280 --> 00:03:41.120]  這個我們一看也很容易掌握
[00:03:41.120 --> 00:03:42.400]  但不要搞錯
[00:03:42.400 --> 00:03:45.600]  那個王官不是說我們的
[00:03:45.600 --> 00:03:47.200]  有時我們說多了
[00:03:47.200 --> 00:03:49.840]  我們將來要和基督一同作王
[00:03:49.840 --> 00:03:54.560]  那個王官絕對在宣導會的理解裏
[00:03:54.560 --> 00:03:58.560]  因為宣信牧師寫過一首聖詩
[00:03:58.560 --> 00:04:01.280]  聖明聖詩五百十六首
[00:04:01.280 --> 00:04:05.600]  「唯獨耶穌」
[00:04:05.600 --> 00:04:08.080]  所以耶穌是救主
[00:04:08.080 --> 00:04:10.080]  耶穌是君王
[00:04:10.080 --> 00:04:11.360]  是說祂的
[00:04:11.360 --> 00:04:12.640]  不是說我們
[00:04:12.640 --> 00:04:13.920]  為什麼呢?
[00:04:13.920 --> 00:04:17.760]  因為宣信牧師這首聖詩有五節
[00:04:17.760 --> 00:04:21.360]  你說只有四個會徽
[00:04:21.360 --> 00:04:22.880]  多了一節出來
[00:04:22.880 --> 00:04:24.560]  不是 是第一節
[00:04:24.560 --> 00:04:26.080]  開宗明義
[00:04:26.080 --> 00:04:33.440]  他說「唯獨耶穌是我的訊息」
[00:04:33.440 --> 00:04:37.440]  Jesus only is our message
[00:04:37.440 --> 00:04:41.280]  我們全講的內容
[00:04:41.280 --> 00:04:45.040]  唯獨全講耶穌
[00:04:45.040 --> 00:04:49.520]  宣導會是一個宣教運動
[00:04:49.520 --> 00:04:51.680]  這樣開始的
[00:04:51.680 --> 00:04:55.200]  Christian and Missionary Alliance
[00:04:55.200 --> 00:04:56.720]  你看英文名
[00:04:56.720 --> 00:05:01.280]  你知道宣教的重點
[00:05:01.280 --> 00:05:04.880]  和信徒基督徒是一起的
[00:05:04.880 --> 00:05:08.000]  並且是要大家合作
[00:05:08.000 --> 00:05:11.840]  當時用了一個很政治的字眼
[00:05:11.840 --> 00:05:14.160]  Alliance 結盟
[00:05:14.160 --> 00:05:21.440]  所以宣教高舉的是耶穌
[00:05:21.440 --> 00:05:23.360]  這個很重要的
[00:05:23.360 --> 00:05:25.360]  你出去講什麼?
[00:05:25.360 --> 00:05:27.440]  講耶穌
[00:05:27.440 --> 00:05:32.160]  今天我們崇拜的頭一篇文章
[00:05:32.160 --> 00:05:34.160]  同工和我們分享
[00:05:34.160 --> 00:05:37.680]  如何和小朋友一起舉行
[00:05:37.680 --> 00:05:43.840]  耶穌恩光的家庭崇拜
[00:05:43.840 --> 00:05:45.840]  其中有一段提到
[00:05:45.840 --> 00:05:48.640]  在學者的研究
[00:05:48.640 --> 00:05:51.280]  耶穌基督生活的羅馬帝國
[00:05:51.280 --> 00:05:53.120]  沒有民主自由
[00:05:53.120 --> 00:05:55.440]  老百姓面臨的是高壓統治
[00:05:55.440 --> 00:05:56.960]  政局動盪沉重
[00:05:56.960 --> 00:05:57.920]  富衰
[00:05:57.920 --> 00:06:00.240]  食物經常性短缺
[00:06:00.240 --> 00:06:03.040]  沒有完善醫療體系
[00:06:03.040 --> 00:06:07.360]  將近一半孩童十歲前就死亡
[00:06:07.360 --> 00:06:08.960]  我相信這個有根據的
[00:06:08.960 --> 00:06:11.760]  應該可以有個footnote
[00:06:11.760 --> 00:06:15.120]  找出哪本書來的
[00:06:15.120 --> 00:06:19.760]  羅馬帝國當然有很多的限制
[00:06:19.760 --> 00:06:21.760]  特別是耶穌的時期
[00:06:21.760 --> 00:06:24.880]  你知道是中國歷史什麼時候嗎?
[00:06:24.880 --> 00:06:26.800]  很古老
[00:06:26.800 --> 00:06:33.360]  是黃網散漢的歷史
[00:06:33.360 --> 00:06:38.160]  漢朝分西漢、東漢
[00:06:38.160 --> 00:06:40.160]  還是反過來的?
[00:06:40.160 --> 00:06:41.680]  我都混亂了
[00:06:41.680 --> 00:06:47.600]  中間被黃網這個人物散了
[00:06:47.600 --> 00:06:48.880]  很短的
[00:06:48.880 --> 00:06:55.280]  但就是新約耶穌出生的同一段歷史
[00:06:55.280 --> 00:06:58.480]  那時候中國也沒有民主自由
[00:06:58.480 --> 00:07:00.400]  沒有高壓政局動盪
[00:07:00.400 --> 00:07:01.680]  沉重富衰
[00:07:01.680 --> 00:07:02.960]  食物短缺
[00:07:02.960 --> 00:07:04.240]  醫療沒有體系
[00:07:04.240 --> 00:07:07.200]  這些很摩登的概念
[00:07:07.200 --> 00:07:08.720]  如果說醫療
[00:07:08.720 --> 00:07:11.440]  說沒有饑荒
[00:07:11.440 --> 00:07:14.880]  二次世界大戰之後
[00:07:14.880 --> 00:07:19.040]  我們才留意到西方的政府
[00:07:19.040 --> 00:07:23.360]  用了他們每年的預算
[00:07:23.360 --> 00:07:29.600]  在社福和教育這些支出上
[00:07:29.600 --> 00:07:33.120]  比起國防的支出
[00:07:33.120 --> 00:07:35.120]  其實還要多
[00:07:35.120 --> 00:07:38.080]  我們很少有這些學者的研究
[00:07:38.080 --> 00:07:39.840]  可以來分享
[00:07:39.840 --> 00:07:43.120]  當然沒有民主自由
[00:07:43.120 --> 00:07:45.680]  帝國古代的世界
[00:07:45.680 --> 00:07:49.280]  民主自由何時才開始的呢?
[00:07:49.280 --> 00:07:51.440]  希臘已經開始了
[00:07:51.440 --> 00:07:54.320]  我記得十月圍城那套電影
[00:07:54.320 --> 00:07:57.040]  Democracy英文字
[00:07:57.040 --> 00:07:58.480]  其實是希臘文
[00:07:58.480 --> 00:07:59.760]  對的
[00:07:59.760 --> 00:08:03.360]  希臘的討論
[00:08:03.360 --> 00:08:05.520]  是有討論
[00:08:05.520 --> 00:08:10.880]  以每人一人一票去決定
[00:08:10.880 --> 00:08:13.680]  這樣的一個做法
[00:08:13.680 --> 00:08:15.680]  並且在歷史記載
[00:08:15.680 --> 00:08:19.200]  他們的軍隊
[00:08:19.200 --> 00:08:21.280]  出去做僱傭兵
[00:08:21.280 --> 00:08:24.880]  去波斯帝國
[00:08:24.880 --> 00:08:26.960]  回頭的時候
[00:08:26.960 --> 00:08:29.280]  陷入險境
[00:08:29.280 --> 00:08:31.360]  大家就投票
[00:08:31.360 --> 00:08:33.920]  這個做法是很出奇的
[00:08:33.920 --> 00:08:35.520]  因為當時你知道
[00:08:35.520 --> 00:08:37.120]  那麼多人一起
[00:08:37.120 --> 00:08:38.320]  跟誰呢?
[00:08:38.320 --> 00:08:41.120]  當然是跟最威猛的將軍
[00:08:41.120 --> 00:08:42.480]  他最厲害的
[00:08:42.480 --> 00:08:43.920]  他有一班謀士
[00:08:43.920 --> 00:08:46.960]  幫他去決定前途
[00:08:46.960 --> 00:08:49.200]  怎麼會一人一票
[00:08:49.200 --> 00:08:50.880]  那麼愚蠢的
[00:08:50.880 --> 00:08:54.320]  這個是希臘的文明裏面
[00:08:54.320 --> 00:08:56.080]  一些歷史的片段
[00:08:56.080 --> 00:08:58.080]  我們可以讀到的
[00:08:58.080 --> 00:08:59.440]  不過不知道你知不知道
[00:08:59.440 --> 00:09:00.720]  20世紀英國
[00:09:00.720 --> 00:09:02.720]  一位哲學家
[00:09:02.720 --> 00:09:04.480]  他寫了一本書
[00:09:04.480 --> 00:09:05.600]  Karl Popper
[00:09:05.600 --> 00:09:11.680]  他提出民主制度的反對者
[00:09:11.680 --> 00:09:14.320]  在歷史上頭一個人物
[00:09:14.320 --> 00:09:16.560]  帕拉圖
[00:09:16.560 --> 00:09:19.920]  希臘最偉大的哲學家
[00:09:19.920 --> 00:09:23.360]  他的師父是蘇格拉底
[00:09:23.360 --> 00:09:24.160]  是的
[00:09:24.160 --> 00:09:26.000]  這不是我們今天要討論的
[00:09:26.000 --> 00:09:26.960]  不過我想告訴你
[00:09:26.960 --> 00:09:28.480]  宣導會說
[00:09:28.480 --> 00:09:31.120]  耶穌基督唯獨耶穌
[00:09:31.120 --> 00:09:33.200]  是我們的信息
[00:09:33.200 --> 00:09:38.800]  就是新約教會在這樣的羅馬帝國當中
[00:09:38.800 --> 00:09:41.920]  他全說的是耶穌
[00:09:41.920 --> 00:09:44.880]  他不是全說革命
[00:09:44.880 --> 00:09:47.680]  他不是全說福利
[00:09:47.680 --> 00:09:51.760]  他不是全說改變社會
[00:09:51.760 --> 00:09:54.720]  這個是我們明白宣導會的根
[00:09:54.720 --> 00:09:57.440]  回到宣信牧師提醒我們
[00:09:57.440 --> 00:09:58.960]  用一首的聖詩
[00:09:58.960 --> 00:10:03.120]  唯獨耶穌是我信息
[00:10:03.120 --> 00:10:05.520]  四個重點你懂得背
[00:10:05.520 --> 00:10:08.240]  耶穌基督是救主十字架
[00:10:08.240 --> 00:10:12.080]  中間兩個有少少陌生
[00:10:12.080 --> 00:10:13.920]  尤其是我們經常看
[00:10:13.920 --> 00:10:16.000]  那明明是聖餐杯
[00:10:16.000 --> 00:10:17.680]  不是呀
[00:10:17.680 --> 00:10:20.080]  那是洗作盤
[00:10:20.080 --> 00:10:24.000]  應該是在第二季的講道
[00:10:24.000 --> 00:10:24.640]  講了
[00:10:24.640 --> 00:10:25.200]  是不是?
[00:10:25.600 --> 00:10:26.800]  甚麼呀?
[00:10:26.800 --> 00:10:27.760]  明年呀?
[00:10:27.760 --> 00:10:30.720]  洗作盤
[00:10:30.720 --> 00:10:36.240]  這個是舊約回末裏面的一個戲名
[00:10:36.240 --> 00:10:40.320]  所以耶穌基督是誠聖之主
[00:10:40.320 --> 00:10:44.000]  原來誠聖不是我們的靜修
[00:10:44.000 --> 00:10:46.240]  不是我們的努力
[00:10:46.240 --> 00:10:48.000]  不是靈修神學
[00:10:48.000 --> 00:10:50.480]  是耶穌作主
[00:10:50.480 --> 00:10:52.240]  這個宣導會
[00:10:52.240 --> 00:10:55.280]  宣信牧師是一個很重要
[00:10:55.280 --> 00:10:59.120]  對我們今天華人教會的提醒
[00:10:59.120 --> 00:11:02.800]  第三個好像水樽一樣
[00:11:02.800 --> 00:11:04.720]  不是 是油瓶
[00:11:04.720 --> 00:11:06.720]  裏面原來是裝油
[00:11:06.720 --> 00:11:07.920]  代表甚麼?
[00:11:07.920 --> 00:11:12.800]  耶穌是醫治的主
[00:11:12.800 --> 00:11:15.360]  不是說聖靈充滿
[00:11:15.360 --> 00:11:18.480]  不是說醫治的恩賜
[00:11:18.480 --> 00:11:21.440]  他很有醫治祈禱的恩賜
[00:11:21.440 --> 00:11:24.000]  找他來 找他來 一定行
[00:11:24.000 --> 00:11:27.360]  尼日運動將醫治的權柄
[00:11:27.360 --> 00:11:30.480]  放在人的恩賜上
[00:11:30.480 --> 00:11:32.000]  宣導會的信仰
[00:11:32.000 --> 00:11:36.240]  開頭就已經劃清界線
[00:11:36.240 --> 00:11:41.120]  醫治的權柄在耶穌
[00:11:41.120 --> 00:11:42.400]  不是我們
[00:11:42.400 --> 00:11:43.360]  行不行?
[00:11:43.360 --> 00:11:44.640]  你可以祈禱
[00:11:44.640 --> 00:11:46.240]  不過去到最後
[00:11:46.240 --> 00:11:47.760]  你懂不懂得說
[00:11:47.760 --> 00:11:50.640]  照誰的意思?
[00:11:50.640 --> 00:11:52.240]  你的意思
[00:11:52.240 --> 00:11:54.320]  然後下面那句
[00:11:54.320 --> 00:11:56.000]  你多數祈不出
[00:11:56.000 --> 00:12:01.200]  不要照我的意思
[00:12:01.200 --> 00:12:02.160]  我們習慣了
[00:12:02.160 --> 00:12:03.920]  我們人越多祈禱
[00:12:03.920 --> 00:12:05.280]  越祈得久
[00:12:05.280 --> 00:12:07.840]  神啊 你照我們的意思
[00:12:07.840 --> 00:12:08.720]  不是啊
[00:12:08.720 --> 00:12:10.560]  宣信牧師提醒我們
[00:12:10.560 --> 00:12:13.440]  照主的意思
[00:12:13.440 --> 00:12:14.960]  所以耶穌是救主
[00:12:14.960 --> 00:12:17.200]  耶穌是誠聖的主
[00:12:17.200 --> 00:12:22.000]  耶穌也是醫治的主
[00:12:22.000 --> 00:12:23.920]  你沒有恩賜不要緊
[00:12:23.920 --> 00:12:25.360]  你懂得祈禱嗎?
[00:12:25.360 --> 00:12:26.160]  不懂啊
[00:12:26.160 --> 00:12:27.200]  懂啊
[00:12:27.200 --> 00:12:29.760]  為弟兄姊妹病痛祈禱
[00:12:29.760 --> 00:12:32.640]  每個星期都列出來了
[00:12:32.640 --> 00:12:33.840]  再加一句
[00:12:33.840 --> 00:12:35.760]  照你的意思
[00:12:35.760 --> 00:12:38.800]  不要照我的意思
[00:12:38.800 --> 00:12:41.280]  最後王冠
[00:12:41.280 --> 00:12:48.000]  耶穌是再來的君王
[00:12:48.000 --> 00:12:49.600]  這個翻譯
[00:12:49.600 --> 00:12:52.560]  中文和英文原本
[00:12:52.560 --> 00:12:57.200]  是有少許的出入
[00:12:57.200 --> 00:12:59.360]  英文是什麼?
[00:12:59.360 --> 00:13:01.920]  宣信牧師那一首的聖詩
[00:13:01.920 --> 00:13:04.480]  生命聖詩第86首
[00:13:04.480 --> 00:13:06.800]  最後那一節
[00:13:06.800 --> 00:13:11.040]  或者最後副歌的結束
[00:13:11.040 --> 00:13:13.840]  Coming King
[00:13:13.840 --> 00:13:16.320]  Coming
[00:13:16.320 --> 00:13:19.440]  就不是Returning
[00:13:19.440 --> 00:13:21.520]  分不分得到這兩個英文字
[00:13:21.520 --> 00:13:25.760]  再來就是Return
[00:13:25.760 --> 00:13:27.200]  一個再字
[00:13:27.200 --> 00:13:34.160]  但原來本來的字眼是Coming
[00:13:34.160 --> 00:13:36.320]  你不要咬文嚼字
[00:13:36.320 --> 00:13:39.680]  反正耶穌就是再回來
[00:13:39.680 --> 00:13:40.640]  第二次回來
[00:13:40.640 --> 00:13:41.920]  我們今天等他回來
[00:13:41.920 --> 00:13:43.760]  什麼時候回來
[00:13:43.760 --> 00:13:47.680]  鮑維昆牧師應該是去年
[00:13:47.680 --> 00:13:50.560]  還是去年
[00:13:50.560 --> 00:13:54.240]  港九培靈賢經大會晚堂
[00:13:54.240 --> 00:13:55.920]  警告了我們
[00:13:55.920 --> 00:13:58.160]  作為僕人
[00:13:58.160 --> 00:14:02.080]  我們沒有資格問主人什麼時候回來
[00:14:02.080 --> 00:14:03.600]  你請過工人
[00:14:03.600 --> 00:14:05.600]  你也認識的
[00:14:05.600 --> 00:14:07.120]  你天天出門口
[00:14:07.120 --> 00:14:09.040]  工人就問你什麼時候回來
[00:14:09.040 --> 00:14:10.720]  你解僱他
[00:14:10.720 --> 00:14:12.320]  對不對?
[00:14:12.320 --> 00:14:13.680]  他出去買菜
[00:14:13.680 --> 00:14:16.560]  你問他幾點鐘前要回來
[00:14:16.560 --> 00:14:20.400]  所以我們不要將身份的關係
[00:14:20.400 --> 00:14:22.560]  本末倒置
[00:14:22.560 --> 00:14:24.880]  下次有人開什麼專題講座
[00:14:24.880 --> 00:14:27.120]  什麼迪基督越來越多
[00:14:27.120 --> 00:14:28.640]  耶穌就快回來了
[00:14:28.640 --> 00:14:29.920]  為什麼世界這麼亂
[00:14:29.920 --> 00:14:31.680]  烏克蘭又加沙
[00:14:31.680 --> 00:14:34.080]  你不用去聽了
[00:14:34.080 --> 00:14:37.040]  不是說你不關心耶穌再來
[00:14:37.040 --> 00:14:40.560]  是你明知這樣的說法
[00:14:40.560 --> 00:14:44.720]  本末倒置
[00:14:44.720 --> 00:14:46.320]  沒錯
[00:14:46.320 --> 00:14:50.000]  耶穌是君王
[00:14:50.000 --> 00:14:52.080]  我們很多時候有個
[00:14:52.080 --> 00:14:55.360]  似是而非的概念
[00:14:55.360 --> 00:14:57.520]  耶穌否認祂是王
[00:14:57.520 --> 00:14:59.680]  記得那次五餅二魚
[00:14:59.680 --> 00:15:02.320]  五千人吃飽
[00:15:02.320 --> 00:15:05.840]  眾人就要擁戴耶穌為王
[00:15:05.840 --> 00:15:08.720]  不過耶穌就退去
[00:15:08.720 --> 00:15:11.600]  甚至坐船離開群眾
[00:15:11.600 --> 00:15:12.720]  不要做王
[00:15:12.720 --> 00:15:14.560]  他們都不是要做王
[00:15:14.560 --> 00:15:16.880]  你這樣去解釋
[00:15:16.880 --> 00:15:22.160]  就漏了主耶穌很清楚
[00:15:22.160 --> 00:15:24.400]  我們說白紙黑字
[00:15:24.400 --> 00:15:28.320]  親口說的一句話
[00:15:28.320 --> 00:15:29.920]  發生在哪裡?
[00:15:29.920 --> 00:15:32.000]  約翰福音
[00:15:32.000 --> 00:15:33.280]  什麼時候?
[00:15:33.280 --> 00:15:35.280]  比拉多
[00:15:35.280 --> 00:15:40.640]  比拉多是羅馬管轄
[00:15:40.640 --> 00:15:44.880]  猶太最高的特首
[00:15:44.880 --> 00:15:47.040]  用今天我們香港人明白的
[00:15:47.040 --> 00:15:49.360]  所以生殺之權
[00:15:49.360 --> 00:15:52.640]  不在大祭司文士
[00:15:52.640 --> 00:15:54.720]  猶太人的領袖
[00:15:54.720 --> 00:15:57.760]  生殺之權在中央
[00:15:57.760 --> 00:15:59.280]  在羅馬
[00:15:59.280 --> 00:16:03.200]  在巡撫比拉多的手上
[00:16:03.200 --> 00:16:06.240]  所以猶太人將耶穌
[00:16:06.240 --> 00:16:09.120]  送到比拉多的衙門
[00:16:09.120 --> 00:16:15.040]  約翰福音18:33
[00:16:15.040 --> 00:16:17.280]  你有聖經嗎?
[00:16:17.280 --> 00:16:18.880]  疫情過後
[00:16:18.880 --> 00:16:21.760]  希伯倫堂派回聖經和詩歌
[00:16:21.760 --> 00:16:25.360]  一直都沒有收起來
[00:16:25.360 --> 00:16:27.520]  我經常去港島都提醒教會
[00:16:27.520 --> 00:16:28.880]  派回聖經
[00:16:28.880 --> 00:16:31.760]  來到教會還靠PowerPoint
[00:16:31.760 --> 00:16:34.560]  我們快什麼都不懂了
[00:16:34.560 --> 00:16:36.960]  比拉多又進了衙門
[00:16:36.960 --> 00:16:39.120]  叫耶穌來對他算
[00:16:39.120 --> 00:16:41.360]  第一個開頭劈頭的問題
[00:16:41.360 --> 00:16:43.600]  控告他的罪行
[00:16:43.600 --> 00:16:46.560]  比拉多要審的關鍵
[00:16:46.560 --> 00:16:51.600]  你是猶太人的和魔
[00:16:51.600 --> 00:16:54.800]  羅馬帝國的法律
[00:16:54.800 --> 00:16:56.800]  是很出名的
[00:16:56.800 --> 00:16:58.640]  什麼不好都好
[00:16:58.640 --> 00:16:59.600]  你要記得
[00:16:59.600 --> 00:17:03.760]  羅馬帝國是以法治國
[00:17:03.760 --> 00:17:07.040]  所以比拉多不可以亂來
[00:17:07.040 --> 00:17:09.760]  他一定要審訊
[00:17:09.760 --> 00:17:11.520]  問清楚
[00:17:11.520 --> 00:17:14.480]  不能屈打成招
[00:17:14.480 --> 00:17:15.520]  耶穌回答說
[00:17:15.520 --> 00:17:17.280]  「這是你自己說的
[00:17:17.280 --> 00:17:21.040]  還是別人論我對你說的呢?」
[00:17:21.040 --> 00:17:22.640]  耶穌很不客氣
[00:17:22.640 --> 00:17:24.000]  問回頭
[00:17:24.000 --> 00:17:25.440]  給我們又如何?
[00:17:25.440 --> 00:17:27.600]  先掌嘴?
[00:17:27.600 --> 00:17:28.880]  沒有啊
[00:17:28.880 --> 00:17:29.760]  有沒有留意到
[00:17:29.760 --> 00:17:31.440]  比拉多沒有這樣做?
[00:17:31.440 --> 00:17:32.880]  比拉多說
[00:17:32.880 --> 00:17:35.280]  「我豈是猶太人呢?
[00:17:35.280 --> 00:17:37.360]  你本國的人際司長
[00:17:37.360 --> 00:17:38.640]  把你交給我
[00:17:38.640 --> 00:17:42.000]  你作了什麼事呢?」
[00:17:42.000 --> 00:17:43.280]  真是低聲下氣
[00:17:43.280 --> 00:17:45.280]  比拉多說的話
[00:17:45.280 --> 00:17:46.320]  很有威嚴
[00:17:46.320 --> 00:17:48.160]  但他一定要問清楚
[00:17:48.160 --> 00:17:49.280]  耶穌就回答
[00:17:49.280 --> 00:17:50.640]  聽清楚了嗎?
[00:17:50.640 --> 00:17:51.680]  耶穌回答說
[00:17:51.680 --> 00:17:54.720]  「我的國不屬這世界
[00:17:54.720 --> 00:17:57.120]  我的國若屬這世界
[00:17:57.120 --> 00:17:59.600]  我的臣服必要征戰
[00:17:59.600 --> 00:18:02.240]  使我不至於被交給猶太人
[00:18:02.240 --> 00:18:06.080]  只是我的國不屬這世界」
[00:18:06.080 --> 00:18:08.080]  耶穌開頭見美港那句說話
[00:18:08.080 --> 00:18:09.120]  聽清楚了嗎?
[00:18:09.120 --> 00:18:12.400]  「我的國不屬這世界」
[00:18:12.400 --> 00:18:13.760]  今天香港弟兄姊妹
[00:18:13.760 --> 00:18:15.920]  聽清楚這句說話
[00:18:15.920 --> 00:18:17.680]  耶穌基督的國度
[00:18:17.680 --> 00:18:19.040]  不屬於這世界
[00:18:19.040 --> 00:18:19.760]  否則的話
[00:18:19.760 --> 00:18:22.160]  我們就要征戰
[00:18:22.160 --> 00:18:24.960]  比拉多覺得他答非所問
[00:18:24.960 --> 00:18:25.920]  我問你什麼?
[00:18:25.920 --> 00:18:27.520]  你是猶太人的王
[00:18:27.520 --> 00:18:28.480]  你怎麼回答?
[00:18:28.480 --> 00:18:30.720]  「我的國不屬這世界」
[00:18:30.720 --> 00:18:31.680]  莫名其妙
[00:18:31.680 --> 00:18:33.600]  所以比拉多又再問他
[00:18:33.600 --> 00:18:38.080]  「這樣你是王嗎?」
[00:18:38.080 --> 00:18:39.200]  Yes or No
[00:18:39.200 --> 00:18:42.640]  拜託你讓我可以寫下來
[00:18:42.640 --> 00:18:44.480]  耶穌回答說
[00:18:44.480 --> 00:18:47.200]  「你說我是王」
[00:18:47.200 --> 00:18:49.920]  但耶穌沒有避開這個問題
[00:18:49.920 --> 00:18:51.280]  不是說「你說就是就是」
[00:18:51.280 --> 00:18:52.320]  「你說不是就不是」
[00:18:52.320 --> 00:18:53.840]  「你說的不是我說的」
[00:18:53.840 --> 00:18:54.880]  錯
[00:18:54.880 --> 00:18:56.880]  你聽清楚後面那兩句說話
[00:18:56.880 --> 00:18:59.520]  「我為此而生」
[00:18:59.520 --> 00:19:05.120]  「也為此來到世界」
[00:19:05.120 --> 00:19:06.240]  再說一次
[00:19:06.240 --> 00:19:07.200]  耶穌說
[00:19:07.200 --> 00:19:08.960]  「你說我是王」
[00:19:08.960 --> 00:19:12.160]  「我為此而生」
[00:19:12.160 --> 00:19:18.560]  「我為此來到世界」
[00:19:18.560 --> 00:19:19.760]  當然我們講道
[00:19:19.760 --> 00:19:22.320]  就喜歡講耶穌再講下去那句
[00:19:22.320 --> 00:19:24.080]  「給真理作見證」
[00:19:24.080 --> 00:19:26.240]  「屬真理的人聽我的說話」
[00:19:26.240 --> 00:19:27.280]  比拉多就問
[00:19:27.280 --> 00:19:29.200]  「真理是什麼呢?」
[00:19:29.200 --> 00:19:31.200]  我們就編道出來了
[00:19:31.200 --> 00:19:32.720]  但今天我們要講的是
[00:19:32.720 --> 00:19:34.560]  「在來的王」
[00:19:34.560 --> 00:19:36.320]  耶穌是不是王?
[00:19:36.320 --> 00:19:39.520]  他親口肯定
[00:19:39.520 --> 00:19:41.680]  不只承認
[00:19:41.680 --> 00:19:45.360]  「我為此而生」
[00:19:45.360 --> 00:19:51.280]  「我也為此來到世界」
[00:19:51.280 --> 00:19:52.720]  所以你記得
[00:19:52.720 --> 00:19:56.560]  耶穌騎驢進耶路撒冷嗎?
[00:19:56.560 --> 00:19:57.680]  是的
[00:19:57.680 --> 00:19:58.880]  真的很謙卑
[00:19:58.880 --> 00:20:01.680]  拉著兩隻驢子
[00:20:01.680 --> 00:20:03.200]  你錯了
[00:20:03.200 --> 00:20:04.720]  那個暗號
[00:20:04.720 --> 00:20:07.760]  所有猶太人都懂得
