
[00:00:00.000 --> 00:00:06.620]  今天我們進入啟示的第二章
[00:04:48.160 --> 00:04:53.360]  這七個教會主耶穌有介紹祂自己
[00:04:53.360 --> 00:04:57.080]  然後祂對每個教會有讚賞
[00:04:57.080 --> 00:05:01.920]  除了最後一個教會就是老弟家教會
[00:05:01.920 --> 00:05:06.560]  是唯一一個教會沒有任何的讚賞
[00:05:06.560 --> 00:05:11.480]  然後讚賞完主亦都責備他們
[00:05:11.480 --> 00:05:15.600]  責備他們有兩個教會是沒有責備的
[00:05:15.600 --> 00:05:21.160]  這兩個教會主耶穌是對他們很滿意的
[00:05:21.160 --> 00:05:23.160]  是沒有責備的說話
[00:05:23.160 --> 00:05:26.880]  所以一間教會是沒有讚賞的說話
[00:05:26.880 --> 00:05:29.520]  兩間教會就是我們今晚要講的
[00:05:29.520 --> 00:05:32.640]  是美娜教會和下星期要講的
[00:05:32.640 --> 00:05:36.560]  菲律賓教會是沒有責備的說話的
[00:05:36.560 --> 00:05:40.440]  但對每一個教會不論有責備還是沒有責備
[00:05:40.440 --> 00:05:43.040]  主耶穌都有勸勉的說話
[00:05:43.040 --> 00:05:45.040]  亦都有警告的說話
[00:05:45.040 --> 00:05:48.440]  亦都最後是有應許給他們的
[00:05:48.440 --> 00:05:54.760]  應許是除了有兩間教會沒有提這兩個字之外
[00:05:54.760 --> 00:06:00.880]  其他的教會都是提醒他們要他們得勝
[00:06:00.880 --> 00:06:05.560]  所以在末世的教會一個很重要的目標
[00:06:05.560 --> 00:06:08.440]  就是我們要在主耶穌的眼中
[00:06:08.440 --> 00:06:10.440]  我們是一個得勝的教會
[00:06:10.440 --> 00:06:13.440]  教會是眾弟兄姊妹一起
[00:06:13.440 --> 00:06:14.640]  就叫教會
[00:06:14.640 --> 00:06:18.840]  即是教會裏面的弟兄姊妹我們一起得勝
[00:06:18.840 --> 00:06:21.480]  這是主耶穌的心願
[00:06:21.480 --> 00:06:26.480]  我還未進入第一節
[00:06:26.480 --> 00:06:28.000]  在講完的第一頁
[00:06:28.000 --> 00:06:31.120]  不知道為何講完我留了頁數
[00:06:31.120 --> 00:06:33.320]  我以為有放了結果沒有放
[00:06:33.320 --> 00:06:38.440]  所以我現在已經把頁數放上網址
[00:06:38.440 --> 00:06:40.880]  第一頁上面有五項
[00:06:40.880 --> 00:06:43.160]  我還想跟大家提一提
[00:06:43.160 --> 00:06:47.520]  我們才開始進入第二章
[00:06:47.520 --> 00:06:50.120]  第一章的時候
[00:06:50.120 --> 00:06:52.560]  第十六節和第二十節
[00:06:52.560 --> 00:06:57.840]  都講到主耶穌右手拿著七六星
[00:06:57.840 --> 00:07:01.600]  你看見主耶穌手上拿著七六星
[00:07:01.600 --> 00:07:05.360]  第一章第二十節是解釋這七個星
[00:07:05.360 --> 00:07:08.600]  就是七個教會的使者
[00:07:08.600 --> 00:07:11.800]  我們上一次也花了一點時間
[00:07:11.800 --> 00:07:15.760]  我就說這個使者有些人認為是指天使
[00:07:15.760 --> 00:07:19.400]  有些人認為是指教會的牧者
[00:07:19.400 --> 00:07:22.200]  我們今晚就揭曉了
[00:07:22.200 --> 00:07:26.720]  今晚我確實地知道這七個星
[00:07:26.720 --> 00:07:28.720]  是指哪一個
[00:07:28.720 --> 00:07:34.520]  因為基督給的信是給每一個教會的使者
[00:07:34.520 --> 00:07:39.440]  是透過這個使者再給全教會的弟兄姊妹
[00:07:39.440 --> 00:07:41.600]  即是由基督給約翰
[00:07:41.600 --> 00:07:45.920]  約翰給教會的牧者、使者
[00:07:45.920 --> 00:07:48.000]  然後再給教會的弟兄姊妹
[00:07:48.000 --> 00:07:52.560]  中間是沒有天使牽涉在內的
[00:07:52.560 --> 00:07:55.040]  所以很明顯
[00:07:55.040 --> 00:07:58.120]  基督在這裡說到祂手上的七個星
[00:07:58.120 --> 00:08:01.120]  就是這七間教會的神職人員
[00:08:01.120 --> 00:08:02.440]  或者是負責人
[00:08:02.440 --> 00:08:04.160]  或者是教會的領袖
[00:08:04.160 --> 00:08:09.840]  但是主角應該是教會的牧者
[00:08:09.840 --> 00:08:12.360]  因為在教會裏面
[00:08:12.360 --> 00:08:15.800]  牧者其實我稱為代牧
[00:08:15.800 --> 00:08:17.320]  甚麼叫代牧呢?
[00:08:17.320 --> 00:08:21.680]  即是基督耶穌才是教會真正的牧者
[00:08:21.680 --> 00:08:23.440]  但是耶穌在天上
[00:08:23.440 --> 00:08:24.920]  在副世人的右邊
[00:08:24.920 --> 00:08:29.200]  在地上帶領教會牧羊群羊的
[00:08:29.200 --> 00:08:31.320]  是教會的牧者
[00:08:31.320 --> 00:08:35.120]  教會的牧者是代耶穌來牧羊的教會
[00:08:35.120 --> 00:08:37.640]  這個身份是很特別的
[00:08:37.640 --> 00:08:40.120]  這個身份亦是很高貴的
[00:08:40.120 --> 00:08:44.480]  所以耶穌基督對他們是有非常高的要求的
[00:08:44.480 --> 00:08:46.560]  我這裡說
[00:08:46.560 --> 00:08:49.520]  我先幾年曾經寫過一篇
[00:08:49.520 --> 00:08:53.000]  就是講到牧者
[00:08:53.000 --> 00:08:57.200]  講到上帝對牧者的要求和警告
[00:08:57.200 --> 00:09:00.200]  在舊約有好幾段
[00:09:00.200 --> 00:09:03.920]  是講到牧羊人
[00:09:03.920 --> 00:09:05.680]  是不忠的牧羊人
[00:09:05.680 --> 00:09:07.240]  神是怎樣對付他們
[00:09:07.240 --> 00:09:10.360]  所以這個我就放在講義的最後那裏
[00:09:10.360 --> 00:09:12.080]  毫無疑問
[00:09:12.080 --> 00:09:14.680]  主宗手中的七顆星
[00:09:14.680 --> 00:09:17.680]  就是這七個教會的負責人
[00:09:17.680 --> 00:09:19.840]  為甚麼選這七個教會呢?
[00:09:19.840 --> 00:09:21.760]  不是這七個教會最大
[00:09:21.760 --> 00:09:24.720]  亦都不是最有代表性
[00:09:24.720 --> 00:09:27.040]  乃是在那一區
[00:09:27.040 --> 00:09:31.120]  這些書信就要傳到那一區
[00:09:31.120 --> 00:09:32.600]  所以我上次說
[00:09:32.600 --> 00:09:35.600]  這些書信是七間教會都一起看的
[00:09:35.600 --> 00:09:37.920]  即是七間教會看七封信
[00:09:37.920 --> 00:09:40.120]  然後就看啟示錄
[00:09:40.120 --> 00:09:42.480]  由第四至到第二十二章
[00:09:42.480 --> 00:09:44.600]  全部他們都看了
[00:09:44.600 --> 00:09:50.960]  毫無疑問就是由牧者給眾弟兄姐妹看的
[00:09:50.960 --> 00:09:54.800]  這個特別的身份亦都包括特別的呼召
[00:09:54.800 --> 00:09:56.240]  特別的任務
[00:09:56.240 --> 00:09:58.240]  牧者的任務是很艱鉅的
[00:09:58.240 --> 00:10:01.200]  尤其是中小型的教會
[00:10:01.200 --> 00:10:03.280]  很多時候只有一個教目
[00:10:03.280 --> 00:10:05.280]  一腳踢,甚麼都是他
[00:10:05.280 --> 00:10:06.960]  探訪弟兄姐妹又是他
[00:10:06.960 --> 00:10:08.160]  講道又是他
[00:10:08.160 --> 00:10:10.240]  教會裏面做甚麼都是他
[00:10:10.240 --> 00:10:13.240]  有些教會連書都沒有,秘書都沒有
[00:10:13.240 --> 00:10:16.440]  如果教會的弟兄姐妹年紀比較大
[00:10:16.440 --> 00:10:18.400]  經常有弟兄姐妹過身
[00:10:18.400 --> 00:10:25.520]  那個牧師就真是疲於奔命於醫院、殯儀館
[00:10:25.520 --> 00:10:28.880]  還要其他弟兄姐妹去探訪
[00:10:28.880 --> 00:10:30.600]  是很艱鉅的工作
[00:10:30.600 --> 00:10:33.960]  可以說是世界上最困難、最負挑戰性
[00:10:33.960 --> 00:10:40.480]  最受攻擊,但是最有獎賞的職份
[00:10:40.480 --> 00:10:42.840]  我們《平信圖》應該怎樣呢?
[00:10:42.840 --> 00:10:44.320]  為牧師祈禱
[00:10:44.320 --> 00:10:45.800]  我們支持牧師
[00:10:45.800 --> 00:10:47.400]  不要挑剔牧師
[00:10:47.400 --> 00:10:50.720]  我們要用禱告來支持牧師
[00:10:50.720 --> 00:10:53.200]  用實際的行動來支持牧師
[00:10:53.200 --> 00:10:55.920]  讓牧師知道我們是愛他
[00:10:55.920 --> 00:10:59.640]  因為他是在服侍主耶穌
[00:10:59.640 --> 00:11:03.920]  他的工作是很容易的
[00:11:03.920 --> 00:11:10.080]  好了,即是你們看到盧牧師
[00:11:10.080 --> 00:11:13.200]  你就看到一顆星
[00:11:13.200 --> 00:11:17.480]  你要看到耶穌手中的那顆星
[00:11:17.480 --> 00:11:20.360]  是耶穌右手當中的那顆星
[00:11:20.360 --> 00:11:22.360]  所以我們要愛惜
[00:11:22.360 --> 00:11:26.200]  第二,信件的格式
[00:11:26.200 --> 00:11:28.120]  我剛才說過
[00:11:28.120 --> 00:11:34.480]  每一封信都是跟隨著相同的格式
[00:11:34.480 --> 00:11:38.120]  首先是耶穌主耶穌
[00:11:38.120 --> 00:11:40.360]  然後是基載主耶穌
[00:11:40.360 --> 00:11:42.360]  還有是責備
[00:11:42.360 --> 00:11:46.360]  而每一句「聖靈向宗教」
[00:11:46.360 --> 00:11:50.480]  除了要將這句次序調到尾二
[00:11:50.480 --> 00:11:51.960]  其他都是放在最後
[00:11:51.960 --> 00:11:53.840]  這句是很重要的
[00:11:53.840 --> 00:11:56.040]  這句「凡有耳」
[00:11:56.040 --> 00:11:58.520]  即是每個人都要留心聽
[00:11:58.520 --> 00:12:00.440]  那個教會的人要留心聽
[00:12:00.440 --> 00:12:03.560]  今天我們也要留心聽
[00:12:03.560 --> 00:12:05.840]  這個信件的對象
[00:12:05.840 --> 00:12:08.120]  雖然是給了七間教會
[00:12:08.120 --> 00:12:10.120]  每一間教會都給他
[00:12:10.120 --> 00:12:12.960]  但其實七間教會都看完
[00:12:12.960 --> 00:12:14.960]  但寄了下來
[00:12:14.960 --> 00:12:19.360]  就是給後世所有的教會都要看的
[00:12:19.360 --> 00:12:21.360]  七間教會代表甚麼呢?
[00:12:21.360 --> 00:12:23.360]  上次我也有略略提過
[00:12:23.360 --> 00:12:25.080]  有兩種看法
[00:12:25.080 --> 00:12:28.600]  一類的看法就是時代論的看法
[00:12:28.600 --> 00:12:30.600]  Dispensationalism
[00:12:30.600 --> 00:12:34.920]  它是將一個個時代分開的
[00:12:34.920 --> 00:12:37.400]  每一個時代分成七個
[00:12:37.400 --> 00:12:39.520]  在末世分成七個時代
[00:12:39.520 --> 00:12:43.280]  每一個時代用一間教會來代表
[00:12:43.280 --> 00:12:46.240]  那個時代裏面所發生的事
[00:12:46.240 --> 00:12:50.000]  就好像是這個教會裏面所發生的事
[00:12:50.000 --> 00:12:51.840]  無論它是好的還是不好的
[00:12:51.840 --> 00:12:53.840]  都是那個時代
[00:12:53.840 --> 00:12:56.440]  但時代論有它的長處
[00:12:56.440 --> 00:12:59.160]  用時代論來解釋末世
[00:12:59.160 --> 00:13:01.440]  是有它的好處
[00:13:01.440 --> 00:13:04.560]  解釋過去一個個時代
[00:13:04.560 --> 00:13:06.000]  譬如我們有說過
[00:13:06.000 --> 00:13:08.000]  我們現在是教會時代
[00:13:08.000 --> 00:13:10.600]  這個不多不少都是時代論
[00:13:10.600 --> 00:13:12.600]  即是一個一個的時代
[00:13:12.600 --> 00:13:15.600]  但時代論如果過了龍的話
[00:13:15.600 --> 00:13:19.400]  我們強行要將一個個時代分成一代代
[00:13:19.400 --> 00:13:23.080]  強行說這個就是甚麼時代
[00:13:23.080 --> 00:13:26.840]  那變強了的時候就不是那麼好了
[00:13:26.840 --> 00:13:29.200]  我自己覺得這七個教會
[00:13:29.200 --> 00:13:32.640]  並不是代表末世的七個時代
[00:13:32.640 --> 00:13:35.760]  這七個教會是代表
[00:13:35.760 --> 00:13:39.040]  在末世所有教會裏面
[00:13:39.040 --> 00:13:42.600]  所能夠有的七個現象
[00:13:42.600 --> 00:13:45.040]  其實不止七個現象
[00:13:45.040 --> 00:13:47.040]  因為每一間教會裏面
[00:13:47.040 --> 00:13:49.920]  都有它的長處和短處
[00:13:49.920 --> 00:13:51.560]  有它的特點
[00:13:51.560 --> 00:13:54.600]  所以這七個教會裏面
[00:13:54.600 --> 00:13:56.920]  有很多事是正在發生
[00:13:56.920 --> 00:14:02.240]  主耶穌對這七個教會的勸勉、責備、警告
[00:14:02.240 --> 00:14:05.480]  是對我們今天所有的教會都適用的
[00:14:05.480 --> 00:14:08.440]  所以我就比較贊成這個看法
[00:14:08.440 --> 00:14:11.800]  就是這個不是劃分七個時代
[00:14:11.800 --> 00:14:15.680]  這個是所有時代的教會
[00:14:15.680 --> 00:14:18.880]  都可以來學習的
[00:14:18.880 --> 00:14:21.760]  主耶穌那七個的描述
[00:14:21.760 --> 00:14:24.240]  祂對每一個教會一開始的時候
[00:14:24.240 --> 00:14:27.320]  都有形容祂自己的
[00:14:27.320 --> 00:14:30.720]  而前面那五個教會的形容
[00:14:30.720 --> 00:14:34.680]  是複述第一節約翰所見到的
[00:14:34.680 --> 00:14:37.840]  是到最後那兩個教會
[00:14:37.840 --> 00:14:40.680]  然後祂才不跟第一節
[00:14:40.680 --> 00:14:43.560]  即是約翰是第一節沒有提到
[00:14:43.560 --> 00:14:47.280]  但這七個都是直接形容我們的主耶穌的
[00:14:47.280 --> 00:14:50.280]  我們上一次已經講了前面那五個
[00:14:50.280 --> 00:14:52.120]  所以我們就不再提了
[00:14:52.120 --> 00:14:55.760]  我們現在要進入已忽所教會
[00:14:55.760 --> 00:15:01.200]  已忽所教會我叫它做失去了最初愛心的教會
[00:15:01.200 --> 00:15:03.880]  這個教會其實大家都會熟悉的
[00:15:03.880 --> 00:15:06.840]  因為大家一定有讀過已忽所書
[00:15:06.840 --> 00:15:10.480]  已忽所書有六章的聖經
[00:15:10.480 --> 00:15:14.360]  已忽所是保羅創辦的
[00:15:14.360 --> 00:15:17.680]  大概是主後五十年的時候
[00:15:17.680 --> 00:15:19.600]  上一次我講
[00:15:19.600 --> 00:15:25.000]  這個老約翰大概是主後的九十年
[00:15:25.000 --> 00:15:27.280]  寫了啟示錄
[00:15:27.280 --> 00:15:31.200]  即是已忽所教會已經存在了
[00:15:31.200 --> 00:15:33.560]  起碼有四十年了
[00:15:33.560 --> 00:15:36.000]  保羅寫信給已忽所教會的時候
[00:15:36.000 --> 00:15:38.760]  在第一章第十五節那裡說
[00:15:38.760 --> 00:15:44.920]  我聽見你們信徒主耶穌親愛眾聖徒
[00:15:44.920 --> 00:15:47.520]  不住地感謝神
[00:15:47.520 --> 00:15:50.360]  禱告的時候常提到你
[00:15:50.360 --> 00:15:55.160]  保羅覺得這個已忽所教會是相當長進的教會
[00:15:55.160 --> 00:15:57.520]  他對神是有信徒
[00:15:57.520 --> 00:16:00.200]  對人是有愛
[00:16:00.200 --> 00:16:04.640]  但現在主耶穌寫信給已忽所教會
[00:16:04.640 --> 00:16:07.480]  就是四十年之後
[00:16:07.480 --> 00:16:10.360]  這個教會變成怎樣的教會呢?
[00:16:10.360 --> 00:16:14.840]  首先我們來看看主耶穌對已忽所教會的讚賞
[00:16:14.840 --> 00:16:19.600]  耶穌說我知道你的行為
[00:16:19.600 --> 00:16:22.360]  你的行為是你們願意出力的
[00:16:22.360 --> 00:16:24.480]  你們勞碌、很努力
[00:16:24.480 --> 00:16:26.720]  而且有忍耐
[00:16:26.720 --> 00:16:28.880]  忍耐其他人的逼迫
[00:16:28.880 --> 00:16:30.440]  或者忍耐甚麼呢?
[00:16:30.440 --> 00:16:31.840]  這裡沒有說
[00:16:31.840 --> 00:16:34.360]  但肯定是有些困難
[00:16:34.360 --> 00:16:36.440]  然後才需要忍耐
[00:16:36.440 --> 00:16:39.520]  他們是勞碌地又忍耐地
[00:16:39.520 --> 00:16:42.680]  也都對真理持守
[00:16:42.680 --> 00:16:44.640]  因為下面主耶穌說
[00:16:44.640 --> 00:16:50.400]  知道你們不能夠容忍惡人
[00:16:50.400 --> 00:16:53.320]  惡人進入他們當中
[00:16:53.320 --> 00:16:57.360]  自稱為使徒
[00:16:57.360 --> 00:17:01.840]  保羅和十二使徒都是使徒
[00:17:01.840 --> 00:17:03.840]  但亦有些人
[00:17:03.840 --> 00:17:05.840]  我相信是猶太人
[00:17:05.840 --> 00:17:07.880]  混入了他們的教會
[00:17:07.880 --> 00:17:11.280]  因為全部這七個教會所在地
[00:17:11.280 --> 00:17:13.440]  都是愛邦人的地方
[00:17:13.440 --> 00:17:15.840]  但因為耶路撒冷受到迫迫
[00:17:15.840 --> 00:17:19.200]  所以很多猶太人離開了耶路撒冷
[00:17:19.200 --> 00:17:21.160]  搬到外面
[00:17:21.160 --> 00:17:23.640]  所以在土耳其西部
[00:17:23.640 --> 00:17:25.760]  亦都有很多猶太人
[00:17:25.760 --> 00:17:28.880]  所以這些教會是有猶太人在裏面的
[00:17:28.880 --> 00:17:32.160]  有些猶太人認為
[00:17:32.160 --> 00:17:36.640]  基督教認為主耶穌是反叛猶太教
[00:17:36.640 --> 00:17:39.760]  所以他們進來滲透教會
[00:17:39.760 --> 00:17:41.280]  譬如伊弗撒教會
[00:17:41.280 --> 00:17:42.560]  傑克薩羅尼加教會
[00:17:42.560 --> 00:17:44.960]  亦有人冒保羅的名字
[00:17:44.960 --> 00:17:47.080]  來寫信給他們
[00:17:47.080 --> 00:17:49.120]  但伊弗撒教會的人
[00:17:49.120 --> 00:17:50.960]  對真理很持守
[00:17:50.960 --> 00:17:53.280]  對這些很有警覺
[00:17:53.280 --> 00:17:56.800]  他們知道這些是假的仕途
[00:17:56.800 --> 00:17:59.400]  所以看出他們的仕途
[00:17:59.400 --> 00:18:01.160]  他們亦都能夠忍耐
[00:18:01.160 --> 00:18:06.040]  曾經為我的名勞苦並不罰權
[00:18:06.040 --> 00:18:07.360]  他們是很努力
[00:18:07.360 --> 00:18:08.920]  經過幾十年之後
[00:18:08.920 --> 00:18:12.000]  教會仍然有一班熱心的弟兄姊妹
[00:18:12.000 --> 00:18:13.880]  在這裏做很多工作
[00:18:13.880 --> 00:18:16.560]  有各樣宗教的活動
[00:18:16.560 --> 00:18:20.120]  並且他們對真理很了解
[00:18:20.120 --> 00:18:21.320]  很認識
[00:18:21.320 --> 00:18:23.240]  並且持守
[00:18:23.240 --> 00:18:26.000]  這應該是一個非常好的教會
[00:18:26.000 --> 00:18:28.200]  還有在第六節
[00:18:28.200 --> 00:18:30.120]  耶穌還稱讚他們
[00:18:30.120 --> 00:18:33.880]  有一班人叫尼哥拉一黨
[00:18:33.880 --> 00:18:36.240]  又是滲透進去他們的教會
[00:18:36.240 --> 00:18:39.360]  這班人很可能是猶太人
[00:18:39.360 --> 00:18:40.720]  亦都是上面說的
[00:18:40.720 --> 00:18:43.080]  那些自稱仕途的人
[00:18:43.080 --> 00:18:44.680]  是滲透進去的
[00:18:44.680 --> 00:18:47.680]  這些尼哥拉一黨是甚麼呢?
[00:18:47.680 --> 00:18:50.320]  我的筆記在下面解釋
[00:18:50.320 --> 00:18:53.600]  這個尼哥拉一黨是管轄人民
[00:18:53.600 --> 00:18:57.080]  他們在教會裏滲透進去
[00:18:57.080 --> 00:18:58.240]  他們就弄權
[00:18:58.240 --> 00:19:00.840]  他們拿到一些位置
[00:19:00.840 --> 00:19:03.640]  在教會就有些權柄
[00:19:03.640 --> 00:19:05.800]  妄自尊大
[00:19:05.800 --> 00:19:08.280]  任意妄為
[00:19:08.280 --> 00:19:10.520]  不理會教會其他人
[00:19:10.520 --> 00:19:15.360]  將教會變成一個機構
[00:19:15.360 --> 00:19:17.640]  就在裏面弄權
[00:19:17.640 --> 00:19:21.160]  導致教會分裂
[00:19:21.160 --> 00:19:23.240]  這些中國人教會最多的
[00:19:23.240 --> 00:19:25.160]  最多是教會分裂
[00:19:25.160 --> 00:19:30.040]  而且這些人其實是假信徒
[00:19:30.040 --> 00:19:31.800]  他們不是真的信
[00:19:31.800 --> 00:19:35.560]  他們生活放蕩信仰混亂
[00:19:35.560 --> 00:19:37.160]  這些尼哥拉
[00:19:37.160 --> 00:19:39.800]  一會兒我們會說巴拿
[00:19:39.800 --> 00:19:43.080]  巴拿這個人在舊約是怎樣的一個人呢?
[00:19:43.080 --> 00:19:45.040]  是一個貪愛世界
[00:19:45.040 --> 00:19:46.640]  是一個做假的
[00:19:46.640 --> 00:19:48.000]  假的先知
[00:19:48.000 --> 00:19:49.400]  冒充的
[00:19:49.400 --> 00:19:52.160]  這些尼哥拉一黨就是這樣
[00:19:52.160 --> 00:19:54.480]  其實他們是拜偶像
[00:19:54.480 --> 00:19:58.640]  其實他們是行邪淫的外邦信徒
[00:19:58.640 --> 00:20:00.400]  不是猶太信徒
[00:20:00.400 --> 00:20:03.120]  外邦信徒混在他們當中
[00:20:03.120 --> 00:20:05.080]  所以有猶太信徒
[00:20:05.080 --> 00:20:08.520]  是那些自稱為仕途的人
[00:20:08.520 --> 00:20:11.600]  有外邦信徒滲透進去
[00:20:11.600 --> 00:20:13.120]  在裏面拿權
[00:20:13.120 --> 00:20:15.120]  以及拿利益
[00:20:15.120 --> 00:20:16.960]  這樣的教會
[00:20:16.960 --> 00:20:20.320]  這個教會都能夠認出這些人
[00:20:20.320 --> 00:20:22.400]  就將這些人趕出去
[00:20:22.400 --> 00:20:26.120]  所以耶穌就稱讚他們
[00:20:26.120 --> 00:20:29.040]  是恨這些尼哥拉一黨
[00:20:29.040 --> 00:20:32.200]  也是我所恨惡的
[00:20:32.200 --> 00:20:36.280]  但亦都很不喜歡這班尼哥拉一黨的人
[00:20:36.280 --> 00:20:40.520]  這個耶穌在這裏做得非常好
[00:20:40.520 --> 00:20:43.000]  應該是一個好的教會
[00:20:43.000 --> 00:20:47.040]  但是對他們的責備是甚麼呢?
[00:20:47.040 --> 00:20:49.080]  第一頁最下面那裏
[00:20:49.080 --> 00:20:50.520]  很簡單的
[00:20:50.520 --> 00:20:53.720]  「然而有一件事我要責備你
[00:20:53.720 --> 00:20:58.440]  就是你把起初的愛心離棄了」
[00:20:58.440 --> 00:21:01.600]  這個教會如果有很多的活動
[00:21:01.600 --> 00:21:04.080]  亦都是跟著真理做
[00:21:04.080 --> 00:21:06.080]  這裏沒有指責他們
[00:21:06.080 --> 00:21:07.480]  是隨從而端
[00:21:07.480 --> 00:21:09.600]  是不跟真理
[00:21:09.600 --> 00:21:11.280]  他們都跟真理的
