
[00:00:00.000 --> 00:00:03.000]  我好開心今日再有機會和大家一起敬拜
[00:02:11.000 --> 00:02:15.000]  第三章我們今天看的時候 特別提醒我們
[00:02:15.000 --> 00:02:20.000]  我們作為屬神的人 如何在社會當中見證上帝
[00:02:20.000 --> 00:02:25.000]  在社會裏面作主耶穌的見證
[00:02:25.000 --> 00:02:30.000]  說起這點的時候 我相信大家這一陣子都會留心到
[00:02:30.000 --> 00:02:33.000]  報紙裏面的一些報道
[00:02:33.000 --> 00:02:36.000]  最近報紙裏面有幾件事情提到
[00:02:36.000 --> 00:02:42.000]  是教會內部發生了一些事情 是一些性騷擾的個案
[00:02:42.000 --> 00:02:45.000]  大家都留意到有關的報道
[00:02:45.000 --> 00:02:49.000]  我看到的時候都是很痛心
[00:02:49.000 --> 00:02:53.000]  特別其中有一位凡事的是我認識的
[00:02:53.000 --> 00:02:59.000]  看到這些事情的時候 心裏面是有些事情覺得難過
[00:02:59.000 --> 00:03:01.000]  當然一方面我覺得都是正面的
[00:03:01.000 --> 00:03:07.000]  因為這些事情是可以將一些罪揭露出來
[00:03:07.000 --> 00:03:14.000]  也可以幫助當事人去面對自己的錯失
[00:03:14.000 --> 00:03:18.000]  也得到所需要的公義處分
[00:03:18.000 --> 00:03:22.000]  也不讓其他人再受傷害
[00:03:22.000 --> 00:03:26.000]  雖然有一種這樣的體會 但同時感受到很難受
[00:03:26.000 --> 00:03:29.000]  就是在這些情況出現的時候
[00:03:29.000 --> 00:03:37.000]  其實也令到很多很多的人對教會有一種負面的認識
[00:03:37.000 --> 00:03:42.000]  甚至可能會難了一些人 不再願意接觸福音
[00:03:42.000 --> 00:03:44.000]  不再願意去教會
[00:03:44.000 --> 00:03:49.000]  在這些事情裏面 有時候都給我自己一個更大的提醒
[00:03:49.000 --> 00:03:54.000]  就是 肅神的人是真的需要來幫助自己
[00:03:54.000 --> 00:03:57.000]  是產生好的見證
[00:03:57.000 --> 00:04:03.000]  因為不單止保守自己 也能夠幫助別人
[00:04:03.000 --> 00:04:08.000]  因此有機會可以接觸信仰
[00:04:08.000 --> 00:04:14.000]  大家如果想起主耶穌曾經在登山部分提及一件事情
[00:04:14.000 --> 00:04:18.000]  就是這個世界是會有罪的事情
[00:04:18.000 --> 00:04:22.000]  也會有人使人犯罪的事情
[00:04:22.000 --> 00:04:28.000]  所以主耶穌曾經提及過 大家要留意不要讓別人因為你而跌倒
[00:04:28.000 --> 00:04:32.000]  如果讓小子當中一個人跌倒
[00:04:32.000 --> 00:04:37.000]  聖經主耶穌說 寧願將一塊大磨石
[00:04:37.000 --> 00:04:41.000]  大家知道的那些大磨石 不是我們現在所說的那些小石頭
[00:04:41.000 --> 00:04:48.000]  很重很大的磨石 關在他的頸上 丟到海裏
[00:04:48.000 --> 00:04:55.000]  說得很嚴重 主耶穌表達出他那種內心裏面
[00:04:55.000 --> 00:05:03.000]  是極之抗拒 極之抗拒就是人會讓別人犯罪跌倒
[00:05:03.000 --> 00:05:12.000]  而他也表達他會來審判這些得罪人的事情
[00:05:12.000 --> 00:05:15.000]  但當主講這件事情的時候 他就說
[00:05:15.000 --> 00:05:21.000]  這個世界是有禍的 因為這個世界充滿了使人犯罪的事情
[00:05:21.000 --> 00:05:25.000]  但有些事情是免不了的
[00:05:25.000 --> 00:05:31.000]  然後他就說 但那使人犯罪的有禍了
[00:05:31.000 --> 00:05:34.000]  然後大家記得剛才所說的
[00:05:34.000 --> 00:05:38.000]  在這些事情發生的時候 我們都這樣祈禱
[00:05:38.000 --> 00:05:41.000]  就是上帝幫助你 幫助我
[00:05:41.000 --> 00:05:46.000]  你領了神給你的救恩 因此你幫助自己
[00:05:46.000 --> 00:05:52.000]  讓你的生活行為和你的信仰是配合的
[00:05:52.000 --> 00:05:55.000]  以致你不會跌入禍害裏面
[00:05:55.000 --> 00:05:59.000]  也不會讓別人陷入禍害當中
[00:05:59.000 --> 00:06:02.000]  當我們說到在社會上作見證
[00:06:02.000 --> 00:06:06.000]  大家讀聖經的時候 你會發覺聖經裏面特別是說
[00:06:06.000 --> 00:06:10.000]  不單止你自己在社會上有良善的行為
[00:06:10.000 --> 00:06:17.000]  特別是你對政權 你怎樣可以活出那種良善呢?
[00:06:17.000 --> 00:06:20.000]  因此我們今天讀聖經的時候 我們看
[00:06:20.000 --> 00:06:23.000]  不單止在社會上 生活上的見證
[00:06:23.000 --> 00:06:30.000]  也都怎樣來向社會 政府 政權 去活出那種美善的見證
[00:06:30.000 --> 00:06:34.000]  但是在讀這段聖經之前 我想大家先留意
[00:06:34.000 --> 00:06:37.000]  你看回聖經第三章第一節第二節
[00:06:37.000 --> 00:06:43.000]  講述到我們剛才所說到要留心在社會上怎樣作見證
[00:06:43.000 --> 00:06:47.000]  第三節 突然間好像說了另一件事情
[00:06:47.000 --> 00:06:49.000]  大家看看第三節 聖經就說
[00:06:49.000 --> 00:06:53.000]  我們從前也事無知 不信服 受了迷惑
[00:06:53.000 --> 00:06:57.000]  被各種私慾和日落所奴役
[00:06:57.000 --> 00:07:02.000]  生活在惡毒和窒道之中 是可憎可惡的
[00:07:02.000 --> 00:07:04.000]  而且是互相受事
[00:07:06.000 --> 00:07:08.000]  似乎是在說另一件事情
[00:07:08.000 --> 00:07:11.000]  但是你小心讀的時候就發覺原來聖經在說
[00:07:11.000 --> 00:07:15.000]  為什麼我們要在社會上作美好的見證
[00:07:15.000 --> 00:07:18.000]  是因為幾個原因
[00:07:18.000 --> 00:07:24.000]  第一 你過去的舊生命已經過去了
[00:07:24.000 --> 00:07:27.000]  你已經不再是你以前的你
[00:07:27.000 --> 00:07:33.000]  我相信我們當中大多數弟兄姊妹已經信了耶穌
[00:07:33.000 --> 00:07:37.000]  你也會經歷過你的生命的轉變
[00:07:37.000 --> 00:07:41.000]  聖經就說述到你不再是以前的你
[00:07:41.000 --> 00:07:46.000]  你以前被各種私慾和日落所奴役
[00:07:46.000 --> 00:07:49.000]  是說一種被奴役的生活
[00:07:49.000 --> 00:07:56.000]  因此也產生了很多人際之間那種惡毒的相處
[00:07:56.000 --> 00:07:58.000]  聖經就說 在那種情況下
[00:07:58.000 --> 00:08:04.000]  是生活在惡毒和窒道之中 而且是彼此仇恨
[00:08:04.000 --> 00:08:06.000]  一種這樣的情況
[00:08:06.000 --> 00:08:08.000]  但是今天不是這樣
[00:08:08.000 --> 00:08:13.000]  弟兄姊妹 你或者再想想
[00:08:13.000 --> 00:08:20.000]  如果一個人將來患過癌症 康復了
[00:08:20.000 --> 00:08:24.000]  然後有人告訴你 你也試過了
[00:08:24.000 --> 00:08:26.000]  再試也不要緊
[00:08:26.000 --> 00:08:29.000]  我想他會睜大眼睛看著你
[00:08:29.000 --> 00:08:31.000]  你知道多辛苦嗎?
[00:08:31.000 --> 00:08:34.000]  當他康復了之後
[00:08:34.000 --> 00:08:41.000]  他會體會到過程中所經歷的痛苦和艱難
[00:08:41.000 --> 00:08:44.000]  他絕對不會想再進入
[00:08:44.000 --> 00:08:47.000]  同樣當聖經說述到過去的事情的時候
[00:08:47.000 --> 00:08:52.000]  也是在提醒我們不要再走舊路
[00:08:54.000 --> 00:09:00.000]  不要再回到那種未曾得到生命改變的日子
[00:09:00.000 --> 00:09:03.000]  不要再走舊路
[00:09:03.000 --> 00:09:06.000]  你知道當以色列人出埃及的時候
[00:09:06.000 --> 00:09:10.000]  聖經說到 出埃及離開了奴隸之地
[00:09:10.000 --> 00:09:14.000]  在曠野領受神給予的自由
[00:09:14.000 --> 00:09:16.000]  不過也是一個曠野的環境
[00:09:16.000 --> 00:09:19.000]  曠野裏面有很多艱難 大家知道
[00:09:19.000 --> 00:09:21.000]  所以他們在艱難當中
[00:09:21.000 --> 00:09:26.000]  突然間就說 算了 回埃及吧
[00:09:26.000 --> 00:09:30.000]  那裏起碼也有得吃
[00:09:30.000 --> 00:09:33.000]  有些時候我們也會將那種價值的優先
[00:09:33.000 --> 00:09:35.000]  突然間不知為何調亂了
[00:09:35.000 --> 00:09:39.000]  覺得最重要仍然是那種享受
[00:09:39.000 --> 00:09:41.000]  仍然是那種按書
[00:09:41.000 --> 00:09:44.000]  因此就走回舊路
[00:09:44.000 --> 00:09:48.000]  當時已經提到我們去梁善作見證
[00:09:48.000 --> 00:09:50.000]  他告訴你 你回頭
[00:09:50.000 --> 00:09:53.000]  你看看你自己的舊生命已經改變了
[00:09:53.000 --> 00:09:55.000]  不要再走舊路
[00:09:55.000 --> 00:09:58.000]  用回當時的生活模式
[00:09:58.000 --> 00:10:02.000]  然後聖經繼續說
[00:10:02.000 --> 00:10:04.000]  你以前的生命過去了
[00:10:04.000 --> 00:10:07.000]  而且神已經將舊恩賜給你
[00:10:07.000 --> 00:10:09.000]  你已經領受舊恩了
[00:10:09.000 --> 00:10:12.000]  下面第四節到第七節
[00:10:12.000 --> 00:10:15.000]  裏面的內容好像熟悉
[00:10:15.000 --> 00:10:19.000]  但你要很清楚地將它牢記在心
[00:10:19.000 --> 00:10:21.000]  我會再讀一次
[00:10:21.000 --> 00:10:23.000]  三章四節說
[00:10:23.000 --> 00:10:29.000]  然而到了神我們救主顯明他的恩賜和憐愛的時候
[00:10:29.000 --> 00:10:32.000]  神的恩賜出現了
[00:10:32.000 --> 00:10:34.000]  臨到你的身上了
[00:10:34.000 --> 00:10:38.000]  他就救了我們並不是由於我們所行的義
[00:10:38.000 --> 00:10:43.000]  不是因為你做了一些偉大的事
[00:10:43.000 --> 00:10:45.000]  有些功績 有些功德
[00:10:45.000 --> 00:10:48.000]  所以神就來拯救你
[00:10:48.000 --> 00:10:51.000]  完全是因為神的憐憫
[00:10:51.000 --> 00:10:53.000]  是因為神的憐憫
[00:10:53.000 --> 00:10:55.000]  聖經再說
[00:10:55.000 --> 00:11:01.000]  藉著重生的洗和聖靈的更新
[00:11:01.000 --> 00:11:03.000]  當主耶穌被釘十字架
[00:11:03.000 --> 00:11:08.000]  為我們附上罪的贖駕之後
[00:11:08.000 --> 00:11:10.000]  我們領受了舊恩
[00:11:10.000 --> 00:11:12.000]  神清洗了你的生命
[00:11:13.000 --> 00:11:15.000]  也藉著聖靈
[00:11:15.000 --> 00:11:19.000]  剛才說到你認罪悔改的時候
[00:11:19.000 --> 00:11:24.000]  神賜聖靈去重生了你的生命
[00:11:24.000 --> 00:11:26.000]  也表示不是你自己
[00:11:26.000 --> 00:11:31.000]  是神在你生命中做了一個光天動地的
[00:11:31.000 --> 00:11:34.000]  生命的一種改變的工作
[00:11:34.000 --> 00:11:38.000]  是重生的洗和聖靈的更新
[00:11:38.000 --> 00:11:41.000]  當你再略想這些福音的訊息的時候
[00:11:41.000 --> 00:11:45.000]  你就記得將來要來作見證的時候
[00:11:45.000 --> 00:11:47.000]  也不是你自己
[00:11:47.000 --> 00:11:50.000]  而是聖靈在你生命裏會繼續幫助你
[00:11:50.000 --> 00:11:53.000]  領受不斷的更新
[00:11:53.000 --> 00:11:56.000]  然後你再讀聖經第七節
[00:11:56.000 --> 00:12:02.000]  聖經說:因此我們就因著他的恩典得稱為義
[00:12:02.000 --> 00:12:06.000]  你現在的身份是一個義人的身份
[00:12:06.000 --> 00:12:08.000]  沒錯你有軟弱
[00:12:08.000 --> 00:12:15.000]  但你仍然你的本質是被神接納成為一個義的身份
[00:12:15.000 --> 00:12:17.000]  好像什麼呢?
[00:12:17.000 --> 00:12:21.000]  最近很多報導裏面關於一些法庭的個案
[00:12:21.000 --> 00:12:25.000]  一個被拉上法庭接受審訊的人
[00:12:25.000 --> 00:12:29.000]  突然間聽到法官清楚的宣佈
[00:12:29.000 --> 00:12:33.000]  你的罪不成立
[00:12:33.000 --> 00:12:35.000]  你的控訴不成立
[00:12:35.000 --> 00:12:37.000]  現在無罪釋放
[00:12:37.000 --> 00:12:40.000]  我是在說我們
[00:12:40.000 --> 00:12:44.000]  是主耶穌在十字架上清楚的宣告
[00:12:44.000 --> 00:12:47.000]  你已經成為了義人
[00:12:47.000 --> 00:12:49.000]  因為基督的赦罪
[00:12:49.000 --> 00:12:55.000]  你領受神給你一種新的身份和地位
[00:12:55.000 --> 00:13:00.000]  而這個地位是同時一個神的後製的地位
[00:13:00.000 --> 00:13:02.000]  什麼叫後製?
[00:13:02.000 --> 00:13:07.000]  後製就是承繼上帝一切應許的人
[00:13:07.000 --> 00:13:11.000]  因此今天無論你很有錢或沒有錢
[00:13:11.000 --> 00:13:13.000]  你有地位或沒有地位
[00:13:13.000 --> 00:13:17.000]  但你知道你是一個神的後製
[00:13:17.000 --> 00:13:23.000]  是承受神給你永恆的各樣的應許
[00:13:23.000 --> 00:13:27.000]  聽節目者我們看回這段聖經的時候
[00:13:27.000 --> 00:13:30.000]  這段經文你會熟悉
[00:13:30.000 --> 00:13:35.000]  但你要常常的放在心中
[00:13:35.000 --> 00:13:39.000]  常常記得你是一個領受重生的洗
[00:13:39.000 --> 00:13:47.000]  聖靈更新一個領受神給你後製的人
[00:13:47.000 --> 00:13:49.000]  我講一件事情就是
[00:13:49.000 --> 00:13:53.000]  好幾年之前我有一個經歷
[00:13:53.000 --> 00:13:55.000]  我這次突然間想起這件事
[00:13:55.000 --> 00:14:00.000]  好幾年之前我和一班弟兄姊妹去一個營地
[00:14:00.000 --> 00:14:03.000]  那個營地很特別很偏遠
[00:14:03.000 --> 00:14:06.000]  比較原始一點
[00:14:06.000 --> 00:14:10.000]  但我們要走一些特別的路徑才能進去
[00:14:10.000 --> 00:14:12.000]  經過一些田野
[00:14:12.000 --> 00:14:14.000]  現在香港都少了
[00:14:14.000 --> 00:14:16.000]  我們都不太懂路
[00:14:16.000 --> 00:14:18.000]  後來找到就很晚了
[00:14:18.000 --> 00:14:23.000]  後來我們進去的時候都天黑了
[00:14:23.000 --> 00:14:28.000]  經過一些種菜的田走進去
[00:14:28.000 --> 00:14:30.000]  我就提醒大家留心一點
[00:14:30.000 --> 00:14:33.000]  不要踩錯腳
[00:14:33.000 --> 00:14:36.000]  但當我叫人留心的時候
[00:14:36.000 --> 00:14:39.000]  自己就踩錯腳了
[00:14:39.000 --> 00:14:41.000]  一踩就踩到旁邊的田
[00:14:41.000 --> 00:14:43.000]  一踩下去
[00:14:43.000 --> 00:14:46.000]  很軟很濕的
[00:14:46.000 --> 00:14:51.000]  我就馬上拉腳出來
[00:14:51.000 --> 00:14:54.000]  拉出來的時候覺得很重
[00:14:54.000 --> 00:14:56.000]  腳很重
[00:14:56.000 --> 00:14:58.000]  我就知道什麼事了
[00:14:58.000 --> 00:15:02.000]  一看就知道是泥漿漿著腳
[00:15:02.000 --> 00:15:04.000]  我也沒有辦法
[00:15:04.000 --> 00:15:06.000]  繼續走進營地
[00:15:06.000 --> 00:15:10.000]  走進營地第一件事就是找一條水口
[00:15:10.000 --> 00:15:13.000]  找個地方馬上沖水
[00:15:13.000 --> 00:15:15.000]  沖完水之後提起腳
[00:15:15.000 --> 00:15:17.000]  輕鬆了
[00:15:17.000 --> 00:15:20.000]  但那個過程很深刻
[00:15:20.000 --> 00:15:23.000]  所以營會結束了
[00:15:23.000 --> 00:15:25.000]  我離開的時候
[00:15:25.000 --> 00:15:29.000]  我就走得很小心
[00:15:29.000 --> 00:15:31.000]  雖然那時候是天亮
[00:15:31.000 --> 00:15:37.000]  但我就很警覺地走在那條正路上
[00:15:37.000 --> 00:15:41.000]  因為我不想再試過一次
[00:15:41.000 --> 00:15:44.000]  各位電視節目我是想說
[00:15:44.000 --> 00:15:47.000]  你經歷過神的拯救
[00:15:47.000 --> 00:15:49.000]  你不會的
[00:15:49.000 --> 00:15:51.000]  你的內心深處
[00:15:51.000 --> 00:15:56.000]  你很清楚要避開那些敗壞的事情
[00:15:56.000 --> 00:15:59.000]  那些得罪神、得罪人的事情
[00:15:59.000 --> 00:16:03.000]  因此我們要行善的時候
[00:16:03.000 --> 00:16:08.000]  要首先牢記你已經領受救恩
[00:16:08.000 --> 00:16:14.000]  因此不容許自己再重蹈覆轍
[00:16:14.000 --> 00:16:16.000]  所以當你看到聖經的時候
[00:16:16.000 --> 00:16:18.000]  到了第八節
[00:16:18.000 --> 00:16:22.000]  聖經在這個時候就告訴提多
[00:16:22.000 --> 00:16:29.000]  「這話是可信的,我願你確實地強調這些事」
[00:16:29.000 --> 00:16:34.000]  向各位看節目很清楚地確實你領受了福音
[00:16:34.000 --> 00:16:36.000]  因此大家留意
[00:16:36.000 --> 00:16:38.000]  下面一句話
[00:16:38.000 --> 00:16:44.000]  「使信實的人常常留心作善功」
[00:16:44.000 --> 00:16:48.000]  使信主的人、領受了救恩的人
[00:16:48.000 --> 00:16:51.000]  常常留心
[00:16:51.000 --> 00:16:53.000]  不要鬆懈
[00:16:53.000 --> 00:16:58.000]  不是說有機會碰一下就可以做些良善的事情
[00:16:58.000 --> 00:17:02.000]  留心的意思是表示毀身的意思
[00:17:02.000 --> 00:17:09.000]  也表示一種會經過思考、有計劃
[00:17:09.000 --> 00:17:13.000]  刻意地作善的事情
[00:17:13.000 --> 00:17:20.000]  我們也會常常鼓勵大家努力做好見證
[00:17:20.000 --> 00:17:24.000]  但聖經所說的是一個更加強烈的表達
[00:17:24.000 --> 00:17:29.000]  「你一定要常常留心作善功」
[00:17:29.000 --> 00:17:35.000]  而是基於我們所經歷的、所領受的恩典
[00:17:35.000 --> 00:17:37.000]  順理成章的聖經說
[00:17:37.000 --> 00:17:41.000]  「讓你的行為與你所蒙的恩是要相稱」
[00:17:41.000 --> 00:17:43.000]  這不是一種壓力
[00:17:43.000 --> 00:17:45.000]  你要做得快、做得好
[00:17:45.000 --> 00:17:48.000]  否則就罰打一百大板
[00:17:48.000 --> 00:17:51.000]  只是說當你如此行的時候
[00:17:51.000 --> 00:17:58.000]  你才會讓你那種生命能夠繼續成長
[00:17:58.000 --> 00:18:04.000]  而且能夠保持你在那種生命的恩典裏
[00:18:04.000 --> 00:18:06.000]  所以我們了解
[00:18:06.000 --> 00:18:10.000]  聖經提醒我們要常常留心作善功
[00:18:10.000 --> 00:18:12.000]  這是美事
[00:18:12.000 --> 00:18:17.000]  而產生對你和對眾人的好處
[00:18:17.000 --> 00:18:19.000]  在我們了解之後
[00:18:19.000 --> 00:18:23.000]  我們回到前面的第一節
[00:18:23.000 --> 00:18:30.000]  聖經說「你要提醒他們服從執政的和掌權的聽從他們」
[00:18:30.000 --> 00:18:32.000]  然後大家留意
[00:18:32.000 --> 00:18:35.000]  「隨時準備作各種善功」
[00:18:35.000 --> 00:18:37.000]  有提到善功
[00:18:37.000 --> 00:18:42.000]  在當時大家讀了提多書幾次
[00:18:42.000 --> 00:18:48.000]  有沒有印象提多書是向哪些人說的?
[00:18:48.000 --> 00:18:51.000]  當然你說提多
[00:18:51.000 --> 00:18:53.000]  一定對的
[00:18:53.000 --> 00:18:56.000]  是普羅寫給提多的書信
[00:18:56.000 --> 00:19:02.000]  但是他勸提多是向哪些人特別作提醒?
[00:19:02.000 --> 00:19:05.000]  前面第一章其實你看到的
[00:19:05.000 --> 00:19:08.000]  就是克里特這個地方
[00:19:08.000 --> 00:19:11.000]  其實就是今天在地圖上
[00:19:11.000 --> 00:19:15.000]  在地中海的一個島嶼
[00:19:15.000 --> 00:19:18.000]  這個地方的人是怎樣的呢?
[00:19:18.000 --> 00:19:21.000]  聖經說他們是說謊的
[00:19:21.000 --> 00:19:23.000]  一章有提及
[00:19:23.000 --> 00:19:25.000]  而且他們是惡獸
[00:19:25.000 --> 00:19:26.000]  很嚴厲地說
[00:19:26.000 --> 00:19:30.000]  而且他們是好吃懶做
[00:19:30.000 --> 00:19:33.000]  其實這個字
[00:19:33.000 --> 00:19:37.000]  克里特後來在文化的發展
[00:19:37.000 --> 00:19:40.000]  已經變成了說謊的代名詞
[00:19:40.000 --> 00:19:43.000]  如果你說這個人很克里特
[00:19:43.000 --> 00:19:45.000]  不是說他黑黑實實
[00:19:45.000 --> 00:19:48.000]  而是說他經常說謊
[00:19:48.000 --> 00:19:51.000]  所以在克里特信徒的環境
[00:19:51.000 --> 00:19:56.000]  是有很多這些社會的潮流
[00:19:56.000 --> 00:19:59.000]  或者是風俗對他們的影響
[00:19:59.000 --> 00:20:01.000]  所以保羅特別提醒提多
[00:20:01.000 --> 00:20:05.000]  要提醒他們要服從執政掌權
[00:20:05.000 --> 00:20:08.000]  因為很多克里特的人覺得
[00:20:08.000 --> 00:20:09.000]  我自由的
[00:20:09.000 --> 00:20:11.000]  我喜歡怎樣做就怎樣做
[00:20:11.000 --> 00:20:12.000]  聽就聽
[00:20:12.000 --> 00:20:13.000]  不聽就不聽
[00:20:13.000 --> 00:20:15.000]  所以保羅就勸告
[00:20:15.000 --> 00:20:18.000]  你們要去服從掌權者
[00:20:18.000 --> 00:20:19.000]  或者再進一步看
[00:20:19.000 --> 00:20:21.000]  為什麼不單止是英國經文
[00:20:21.000 --> 00:20:22.000]  在聖經其他地方
[00:20:22.000 --> 00:20:24.000]  包括羅馬書十三章
[00:20:24.000 --> 00:20:26.000]  或者在前書第二章
[00:20:26.000 --> 00:20:29.000]  都有提及要服從掌權者
[00:20:29.000 --> 00:20:32.000]  因為聖經清楚講述到
[00:20:32.000 --> 00:20:36.000]  政府或者不同地方的政權
[00:20:36.000 --> 00:20:37.000]  沒有錯
[00:20:37.000 --> 00:20:42.000]  有上帝給他們一份責任
[00:20:42.000 --> 00:20:44.000]  要去做工作
[00:20:44.000 --> 00:20:45.000]  做什麼工作呢?
[00:20:45.000 --> 00:20:49.000]  聖經講對政府的旨意
[00:20:49.000 --> 00:20:52.000]  就是要他們賞善罰惡
[00:20:52.000 --> 00:20:55.000]  這四個字大家一定會記得聖經所提
[00:20:55.000 --> 00:20:59.000]  是要他們做公義的管理工作
[00:20:59.000 --> 00:21:02.000]  而且將權柄托付他們
[00:21:02.000 --> 00:21:05.000]  因此他們要負責去伸冤
[00:21:05.000 --> 00:21:08.000]  負責去刑罰那些作惡
[00:21:08.000 --> 00:21:10.000]  因此這是一個大前提
[00:21:10.000 --> 00:21:12.000]  是政府所要做的事情
[00:21:12.000 --> 00:21:16.000]  而當基督徒去服從權柄的時候
[00:21:16.000 --> 00:21:19.000]  意味著他自己是在行善的事情
[00:21:19.000 --> 00:21:24.000]  也是去支持賞善罰惡的制度
[00:21:24.000 --> 00:21:26.000]  這是基本的
[00:21:26.000 --> 00:21:28.000]  聖經對我們的提醒
[00:21:28.000 --> 00:21:32.000]  要去服從這些有責任
[00:21:32.000 --> 00:21:36.000]  要去公義的管理社會的政權
[00:21:36.000 --> 00:21:38.000]  所以其實背後
[00:21:38.000 --> 00:21:40.000]  當你再讀其他有關的經文的時候
[00:21:40.000 --> 00:21:42.000]  彼得前書二章就特別提及到
[00:21:42.000 --> 00:21:47.000]  其實最終是要讓你能夠行神的旨意
[00:21:47.000 --> 00:21:51.000]  因為神的旨意就是叫你們行善
[00:21:51.000 --> 00:21:54.000]  做美善美好的事情
[00:21:54.000 --> 00:21:57.000]  你不可以因為我已經信了耶穌
[00:21:57.000 --> 00:21:59.000]  領受了自由的生命
[00:21:59.000 --> 00:22:01.000]  你就說我不喜歡這樣做
[00:22:01.000 --> 00:22:04.000]  我是自由的你就不做
[00:22:04.000 --> 00:22:08.000]  聖經提及你要去服從這些執政的
[00:22:08.000 --> 00:22:12.000]  政府的這些他們有關的法律
[00:22:12.000 --> 00:22:14.000]  有關的守則
[00:22:14.000 --> 00:22:16.000]  當然當我們這樣說的時候
[00:22:16.000 --> 00:22:19.000]  大家即時會想到今天這個世界
[00:22:19.000 --> 00:22:21.000]  有很多不同的政權
[00:22:21.000 --> 00:22:25.000]  他們並沒有賞善罰惡
[00:22:25.000 --> 00:22:31.000]  甚至很多會要求人去敵對神
[00:22:31.000 --> 00:22:36.000]  做一些事情是敵對違反這位上帝的意思
[00:22:36.000 --> 00:22:38.000]  所以當我們看回聖經的時候
[00:22:38.000 --> 00:22:41.000]  去全面的了解這個服從的意思
[00:22:41.000 --> 00:22:43.000]  有一個重要的考慮
[00:22:43.000 --> 00:22:46.000]  就好像當時彼得
[00:22:46.000 --> 00:22:49.000]  當時早期教會的使徒
[00:22:49.000 --> 00:22:52.000]  面對著官府要求他們
[00:22:52.000 --> 00:22:55.000]  不可以再奉耶穌的命來傳講信息
[00:22:55.000 --> 00:22:57.000]  他們怎樣做呢?
[00:22:57.000 --> 00:23:00.000]  他們的表達就是
[00:23:00.000 --> 00:23:03.000]  信服神不信從人
[00:23:03.000 --> 00:23:05.000]  是怎樣的?
[00:23:05.000 --> 00:23:07.000]  是應當的
[00:23:07.000 --> 00:23:09.000]  因此他們會信從神
[00:23:09.000 --> 00:23:12.000]  是他們最高的一個信從
[00:23:12.000 --> 00:23:15.000]  如果人是違背上帝
[00:23:15.000 --> 00:23:20.000]  他們也不會因此信服人的權柄
[00:23:20.000 --> 00:23:23.000]  所以你會發覺當中有一個很重要的分辨
[00:23:23.000 --> 00:23:26.000]  要分辨清楚這個政權
[00:23:26.000 --> 00:23:31.000]  是否按照他有的神給他的責任去做要做的事情
