
[00:00:00.000 --> 00:00:07.000]  聽姐妹平安,我們就一次祈禱。
[00:03:52.000 --> 00:03:56.000]  不過那些總是屬於絕少的,
[00:03:56.000 --> 00:03:59.000]  但是少不等於沒有。
[00:03:59.000 --> 00:04:03.000]  我那時候讀神學院,老師都提醒我們,
[00:04:03.000 --> 00:04:07.000]  神學院不是天堂。
[00:04:07.000 --> 00:04:13.000]  你明白嗎?人世間任何一個機構都沒有一個完美的機構,
[00:04:13.000 --> 00:04:15.000]  沒有一個絕對安全的地方。
[00:04:15.000 --> 00:04:18.000]  不過,不要說得好像很害怕,
[00:04:18.000 --> 00:04:22.000]  以後回來封聖都會很害怕,都會看著這個人是不是壞人。
[00:04:22.000 --> 00:04:26.000]  每個人都會看著看著,這樣就很恐怖。
[00:04:26.000 --> 00:04:30.000]  感謝主,很多人都說回到教會真的輕鬆很多,
[00:04:30.000 --> 00:04:34.000]  放鬆很多,沒有那麼多機心。
[00:04:34.000 --> 00:04:37.000]  這是感恩的,是好事來的。
[00:04:37.000 --> 00:04:41.000]  不過,給他們聽,你們中間有些人出來,
[00:04:41.000 --> 00:04:44.000]  為什麼中間有這樣的人出來呢?
[00:04:44.000 --> 00:04:49.000]  原來這些假教師很popular的,
[00:04:49.000 --> 00:04:54.000]  有人聽他們的,有人真的很喜歡他們,
[00:04:54.000 --> 00:04:58.000]  可能很口才,可能又很迷人,
[00:04:58.000 --> 00:05:03.000]  很有魅力,或者甚至很關心人。
[00:05:03.000 --> 00:05:09.000]  不過彼得就說,這些人,他們說的話就害人,
[00:05:09.000 --> 00:05:14.000]  他們的生活方式是犯罪,
[00:05:14.000 --> 00:05:17.000]  如果你說話是歪的道,
[00:05:17.000 --> 00:05:22.000]  好像標奇立異,唯有你才會說,唯有你才能說,
[00:05:22.000 --> 00:05:24.000]  其實未必是好事來的。
[00:05:24.000 --> 00:05:26.000]  想起我神學院的老師說,
[00:05:26.000 --> 00:05:31.000]  如果有一天你說聖經,說到全世界只有你一個人會這樣說,
[00:05:31.000 --> 00:05:34.000]  你就要小心,如果你讀一讀聖經,
[00:05:34.000 --> 00:05:39.000]  一聽到全世界前無古人後無來者的亮光,
[00:05:39.000 --> 00:05:41.000]  只有你才會得到,
[00:05:41.000 --> 00:05:44.000]  你也知道有些異端邪說都是這樣出來的,
[00:05:44.000 --> 00:05:49.000]  就是創辦人覺得突然間斷視和我說,
[00:05:49.000 --> 00:05:51.000]  然後就帶了很多人。
[00:05:51.000 --> 00:05:56.000]  我們又怎樣分辨是非呢?親愛的兄姊妹,
[00:05:56.000 --> 00:06:00.000]  彼得說他們是離開了真道,
[00:06:00.000 --> 00:06:03.000]  他們創造了一些新的東西出來,
[00:06:03.000 --> 00:06:09.000]  而這些異端是勾引人,令人淪亡的。
[00:06:09.000 --> 00:06:16.000]  我想,什麼信仰,什麼信念是令人墮落的呢?
[00:06:16.000 --> 00:06:22.000]  不外乎是令你離開了上主清楚啟示,
[00:06:22.000 --> 00:06:26.000]  藉著仕途歷世歷代傳遞下來,
[00:06:26.000 --> 00:06:32.000]  要你固守的真道,是有一定的詞語,
[00:06:32.000 --> 00:06:34.000]  一定的論述,一定的內容,
[00:06:34.000 --> 00:06:38.000]  不是可以讓你喜歡的時候就亂改的,
[00:06:38.000 --> 00:06:39.000]  這是其一。
[00:06:39.000 --> 00:06:46.000]  其二就是道到底是帶領你更親近那一位三一真神,
[00:06:46.000 --> 00:06:48.000]  我主耶穌基督的父上帝,
[00:06:48.000 --> 00:06:52.000]  在聖靈裡藉著基督親近天父。
[00:06:52.000 --> 00:06:58.000]  如果不是這種信仰,就出問題了。
[00:06:58.000 --> 00:07:06.000]  最後出問題的當然是令人在德性上道德淪亡,
[00:07:06.000 --> 00:07:12.000]  道德倫理方面墮入一個黑暗的深淵裡迷惑人。
[00:07:12.000 --> 00:07:20.000]  這些假教師到底為什麼在自己的群體中會養出這樣的人呢?
[00:07:20.000 --> 00:07:24.000]  彼得沒有一下子就說這是魔鬼的工作,
[00:07:24.000 --> 00:07:26.000]  當然是魔鬼的工作,
[00:07:26.000 --> 00:07:32.000]  但是他說的似乎讓我們看到一個事實上都被提醒的東西,
[00:07:32.000 --> 00:07:36.000]  原來人面對三種勢力是很容易出事的,
[00:07:36.000 --> 00:07:42.000]  第一種是自我膨脹,自以為是,自高自大,
[00:07:42.000 --> 00:07:47.000]  以為自己得天獨厚,能夠創出一套新的理論,
[00:07:47.000 --> 00:07:52.000]  或者明知道正統的信仰是這樣,
[00:07:52.000 --> 00:07:56.000]  都偏偏反對或反抗這個權威,
[00:07:56.000 --> 00:07:59.000]  我喜歡這樣,你不給我嗎?
[00:07:59.000 --> 00:08:02.000]  我見過有些人,他敢在我面前說,
[00:08:02.000 --> 00:08:05.000]  我現在不太相信三一真神,
[00:08:05.000 --> 00:08:09.000]  好像他自己很認識真理,
[00:08:09.000 --> 00:08:13.000]  我打個特,我不會再跟這些人做老友記,
[00:08:13.000 --> 00:08:18.000]  在屬靈上不會再有任何交往,
[00:08:18.000 --> 00:08:23.000]  我清清楚楚,聖父、聖子、聖靈,
[00:08:23.000 --> 00:08:26.000]  我們的信仰是這樣的信仰,
[00:08:26.000 --> 00:08:30.000]  當你說你不是的時候,我就知道怎樣去看你,
[00:08:30.000 --> 00:08:33.000]  為什麼會這樣呢?因為那個人很厲害,
[00:08:33.000 --> 00:08:39.000]  那個人讀很多神學,那個人很看不慣今天的教會,
[00:08:39.000 --> 00:08:44.000]  我覺得當人很歧視自己的信仰群體的時候,
[00:08:44.000 --> 00:08:47.000]  漸漸就很容易出問題,
[00:08:47.000 --> 00:08:50.000]  那個自我的膨脹是危險的,
[00:08:50.000 --> 00:08:52.000]  另外一個是什麼呢?
[00:08:52.000 --> 00:08:56.000]  另外一個就是道德,
[00:08:56.000 --> 00:09:01.000]  原來在關懷人的領導人的、
[00:09:01.000 --> 00:09:04.000]  牧養人的這些事情裡面,
[00:09:04.000 --> 00:09:07.000]  都有一個感情的元素在那裡,
[00:09:07.000 --> 00:09:11.000]  而人與人的關係如果沒有了界線,
[00:09:11.000 --> 00:09:13.000]  就很危險,
[00:09:13.000 --> 00:09:18.000]  最近我去幫助一個傳道童工,
[00:09:18.000 --> 00:09:21.000]  他說很想建立一些輔導的工作,
[00:09:21.000 --> 00:09:28.000]  很靠近的去幫助受創傷的新一代的人,
[00:09:28.000 --> 00:09:33.000]  我就提醒他們,當你很靠近去幫助人的時候,
[00:09:33.000 --> 00:09:42.000]  要小心那一切我們感情上男女之間的界線,
[00:09:42.000 --> 00:09:47.000]  傳道人不要以為自己是牧者傳道人,
[00:09:47.000 --> 00:09:49.000]  就百毒不侵,
[00:09:49.000 --> 00:09:54.000]  一個不小心的時候就會出事,
[00:09:54.000 --> 00:09:56.000]  甚至有些人是故意的,
[00:09:56.000 --> 00:09:57.000]  對不起這樣說,
[00:09:57.000 --> 00:10:02.000]  是故意的利用這種牧者和被牧養者,
[00:10:02.000 --> 00:10:08.000]  關懷者和受關心者之間的那種微妙的關係,
[00:10:08.000 --> 00:10:11.000]  來成為一個侵略者,
[00:10:11.000 --> 00:10:17.000]  來成為一個危害人的一個人,
[00:10:17.000 --> 00:10:19.000]  逐個逐個的,
[00:10:19.000 --> 00:10:21.000]  是很恐怖的,
[00:10:21.000 --> 00:10:23.000]  另外一個就是因為有貪心,
[00:10:23.000 --> 00:10:24.000]  彼得這裡說,
[00:10:24.000 --> 00:10:26.000]  他們因為貪心,
[00:10:26.000 --> 00:10:30.000]  想在他們的身上來取得這個利益,
[00:10:30.000 --> 00:10:34.000]  所以是錢、性和力量,
[00:10:34.000 --> 00:10:37.000]  始終都是這幾樣東西,
[00:10:37.000 --> 00:10:39.000]  在貪財方面,
[00:10:39.000 --> 00:10:42.000]  在貪戀情慾方面,
[00:10:42.000 --> 00:10:44.000]  在放縱私慾方面,
[00:10:44.000 --> 00:10:46.000]  在高舉自己方面,
[00:10:46.000 --> 00:10:54.000]  是幾樣東西使這些人成為假教師,
[00:10:54.000 --> 00:10:56.000]  今天也有些人很容易說,
[00:10:56.000 --> 00:10:57.000]  這個是假教師,
[00:10:57.000 --> 00:10:59.000]  這個是假什麼,
[00:10:59.000 --> 00:11:05.000]  我們不要輕易地隨便貼一個標籤在別人身上,
[00:11:05.000 --> 00:11:07.000]  有時我見到有些人說,
[00:11:07.000 --> 00:11:09.000]  這個又假,那個又假,
[00:11:09.000 --> 00:11:11.000]  這個又走了,那個又走了,
[00:11:11.000 --> 00:11:13.000]  這個又這樣說,那個又這樣說,
[00:11:13.000 --> 00:11:15.000]  所以這個是假的,
[00:11:15.000 --> 00:11:18.000]  未必,
[00:11:18.000 --> 00:11:20.000]  有些純粹是因為某些立場,
[00:11:20.000 --> 00:11:23.000]  特別是今天立場走先的世代,
[00:11:23.000 --> 00:11:24.000]  是很危險的,
[00:11:24.000 --> 00:11:26.000]  我們要告誡自己,
[00:11:26.000 --> 00:11:29.000]  不要隨便因為某一方面的立場,
[00:11:29.000 --> 00:11:32.000]  就將人打到十八層地獄,
[00:11:32.000 --> 00:11:35.000]  就說人家是假什麼,假什麼,
[00:11:35.000 --> 00:11:38.000]  你可以清楚說我跟你不同,
[00:11:38.000 --> 00:11:41.000]  然後我們可以去討論那個不同在哪裡,
[00:11:41.000 --> 00:11:43.000]  那個共通在哪裡,
[00:11:43.000 --> 00:11:46.000]  但是比特說這些假教師是很清晰的,
[00:11:46.000 --> 00:11:50.000]  他是從那個真道那方面是搬離了,
[00:11:50.000 --> 00:11:54.000]  他從那個道德上面墮落了,
[00:11:54.000 --> 00:11:56.000]  如果真道搬離,
[00:11:56.000 --> 00:11:58.000]  道德淪落,
[00:11:58.000 --> 00:12:02.000]  繼續在這個群體裡面大行其道,
[00:12:02.000 --> 00:12:04.000]  那就大件事了,
[00:12:04.000 --> 00:12:08.000]  我相信這個是我們今天需要去明辨的一些東西,
[00:12:08.000 --> 00:12:10.000]  好了,說回頭,
[00:12:10.000 --> 00:12:13.000]  到底面對著這麼多異端邪說的世代,
[00:12:13.000 --> 00:12:15.000]  我們應該怎樣呢?
[00:12:15.000 --> 00:12:18.000]  今天是一個叫做多元主義跨性,
[00:12:18.000 --> 00:12:20.000]  個人主義跨性,
[00:12:20.000 --> 00:12:23.000]  任何的東西你喜歡說都可以,
[00:12:23.000 --> 00:12:27.000]  不要這麼自信地批判別人,
[00:12:27.000 --> 00:12:29.000]  聽不聽過這些話?
[00:12:29.000 --> 00:12:32.000]  結果就是沒什麼所謂,你喜歡說什麼都可以,
[00:12:32.000 --> 00:12:34.000]  比特似乎不是這樣,
[00:12:34.000 --> 00:12:36.000]  他是很清楚,
[00:12:36.000 --> 00:12:42.000]  其實屬主的教會也都不應該接受這種態度,
[00:12:42.000 --> 00:12:46.000]  覺得任何人說的話都可以,
[00:12:46.000 --> 00:12:50.000]  態度上我們覺得仍然要冷靜,
[00:12:50.000 --> 00:12:52.000]  要尊重人,
[00:12:52.000 --> 00:12:54.000]  不要欺壓人,
[00:12:54.000 --> 00:12:58.000]  但是你必須在自己應有的道上面,
[00:12:58.000 --> 00:13:01.000]  是要堅固地持守,
[00:13:01.000 --> 00:13:05.000]  那麼多異端邪說,我們要怎樣分辨是非呢?
[00:13:05.000 --> 00:13:07.000]  是不是要讀完所有異端邪說,
[00:13:07.000 --> 00:13:11.000]  然後我們才懂得分辨什麼叫做異端邪說呢?
[00:13:11.000 --> 00:13:13.000]  讀到頭暈,你都還沒讀完,
[00:13:13.000 --> 00:13:15.000]  而且是層出不窮的,
[00:13:15.000 --> 00:13:18.000]  我記得以前有一本書叫做Kingdom of Cults,
[00:13:18.000 --> 00:13:20.000]  是Walter Martin寫的,
[00:13:20.000 --> 00:13:22.000]  其中一個最好的例子就是說,
[00:13:22.000 --> 00:13:25.000]  其實我們不用全部讀完,
[00:13:25.000 --> 00:13:27.000]  因為在銀行裡面的訓練,
[00:13:27.000 --> 00:13:29.000]  你怎樣辨別真鈔呢?
[00:13:29.000 --> 00:13:33.000]  就是你經常要懂得那件真鈔就可以了,
[00:13:33.000 --> 00:13:37.000]  你的手經常握著那張真銀紙,
[00:13:37.000 --> 00:13:40.000]  那些假銀紙,無論有多少種假銀紙,
[00:13:40.000 --> 00:13:42.000]  一經過你的手,
[00:13:42.000 --> 00:13:44.000]  因為你習慣了摸那隻真鈔,
[00:13:44.000 --> 00:13:46.000]  你就知道什麼是假的,
[00:13:46.000 --> 00:13:48.000]  懂得吃好東西的人都知道,
[00:13:48.000 --> 00:13:51.000]  就是你吃到一些不好的東西,
[00:13:51.000 --> 00:13:53.000]  不會入口的,
[00:13:53.000 --> 00:13:55.000]  我的孫子就最厲害的,
[00:13:55.000 --> 00:13:57.000]  這個人很神奇的,
[00:13:57.000 --> 00:13:59.000]  你把一些東西放進口裡,
[00:13:59.000 --> 00:14:01.000]  他一次吐出來,
[00:14:01.000 --> 00:14:03.000]  他就不會接受第二口,
[00:14:03.000 --> 00:14:05.000]  那我們就發覺,
[00:14:05.000 --> 00:14:07.000]  他真的辨別能力很高,
[00:14:07.000 --> 00:14:10.000]  不過他有一個神奇的東西,
[00:14:10.000 --> 00:14:12.000]  吃檸檬,
[00:14:12.000 --> 00:14:14.000]  多酸的,
[00:14:14.000 --> 00:14:16.000]  因為他是我的孫子,
[00:14:16.000 --> 00:14:20.000]  說了在哪裡呢?
[00:14:20.000 --> 00:14:22.000]  對不起,
[00:14:22.000 --> 00:14:24.000]  說了我們要認識什麼?
[00:14:24.000 --> 00:14:26.000]  真的,
[00:14:26.000 --> 00:14:28.000]  所以今時今日,
[00:14:28.000 --> 00:14:30.000]  歐美的教會,
[00:14:30.000 --> 00:14:33.000]  包括其中一位老師,
[00:14:33.000 --> 00:14:35.000]  已經安息的,
[00:14:35.000 --> 00:14:39.000]  他留下的一個很重要的傳承是什麼呢?
[00:14:39.000 --> 00:14:40.000]  他說,
[00:14:40.000 --> 00:14:42.000]  今天歐美的教會,
[00:14:42.000 --> 00:14:45.000]  要重新好好地讀,
[00:14:45.000 --> 00:14:48.000]  要理文答,
[00:14:48.000 --> 00:14:51.000]  我們這裡也不太懂得要理文答,
[00:14:51.000 --> 00:14:53.000]  我小時候也有說,
[00:14:53.000 --> 00:14:55.000]  西敏斯特要理文答,
[00:14:55.000 --> 00:14:57.000]  長老中,
[00:14:57.000 --> 00:14:59.000]  我們新民堂有這樣的背景,
[00:14:59.000 --> 00:15:01.000]  有些要理文答,
[00:15:01.000 --> 00:15:03.000]  第一就是,
[00:15:03.000 --> 00:15:05.000]  人生存的目的是什麼?
[00:15:05.000 --> 00:15:09.000]  To know God and enjoy Him forever,
[00:15:09.000 --> 00:15:11.000]  認識上帝,
[00:15:11.000 --> 00:15:13.000]  永遠以他為樂,
[00:15:13.000 --> 00:15:15.000]  我們沒有人懂得這些,
[00:15:15.000 --> 00:15:18.000]  我覺得是一種很大的缺失,
[00:15:18.000 --> 00:15:20.000]  所以我希望我們當中,
[00:15:20.000 --> 00:15:22.000]  特別是我們教睦同工,
[00:15:22.000 --> 00:15:24.000]  都一起再想想,
[00:15:24.000 --> 00:15:26.000]  除了這個堅信系列,
[00:15:26.000 --> 00:15:28.000]  我們有些堅信系列的輔助工具,
[00:15:28.000 --> 00:15:31.000]  拿一些基本的要理文答,
[00:15:31.000 --> 00:15:35.000]  來用當代的廣東話,
[00:15:35.000 --> 00:15:37.000]  甚至是靈活一點,
[00:15:37.000 --> 00:15:39.000]  加上漫畫插圖,
[00:15:39.000 --> 00:15:43.000]  加上廣東話的rap的方法,
[00:15:43.000 --> 00:15:46.000]  來幫助我們溫習一下,
[00:15:46.000 --> 00:15:49.000]  我們的信仰是很扎實的,
[00:15:49.000 --> 00:15:50.000]  三一真神是怎樣?
[00:15:50.000 --> 00:15:51.000]  123456,
[00:15:51.000 --> 00:15:52.000]  耶穌基督是怎樣?
[00:15:52.000 --> 00:15:53.000]  123456,
[00:15:53.000 --> 00:15:55.000]  我們教會生活是怎樣?
[00:15:55.000 --> 00:15:56.000]  我們信徒的倫理是怎樣?
[00:15:56.000 --> 00:15:57.000]  123456,
[00:15:57.000 --> 00:15:58.000]  清清楚楚,
[00:15:58.000 --> 00:16:01.000]  希望我們在真那方面,
[00:16:01.000 --> 00:16:02.000]  能夠確立,
[00:16:02.000 --> 00:16:04.000]  能夠堅固,
[00:16:04.000 --> 00:16:06.000]  第二方面,
[00:16:06.000 --> 00:16:11.000]  當彼得講完這一堆假教書之後,
[00:16:11.000 --> 00:16:14.000]  他告訴弟兄姊妹,
[00:16:14.000 --> 00:16:16.000]  上帝的審判,
[00:16:16.000 --> 00:16:19.000]  是一定會來的,
[00:16:19.000 --> 00:16:21.000]  上帝並沒有黑眼瞓,
[00:16:21.000 --> 00:16:23.000]  他並沒有視而不見,
[00:16:23.000 --> 00:16:25.000]  他也沒有縱容,
[00:16:25.000 --> 00:16:28.000]  他們的滅亡是快的,
[00:16:28.000 --> 00:16:29.000]  而且上帝的審判,
[00:16:29.000 --> 00:16:31.000]  是一定會來的,
[00:16:31.000 --> 00:16:33.000]  我們今時今日,
[00:16:33.000 --> 00:16:35.000]  作為上帝的教會,
[00:16:35.000 --> 00:16:38.000]  面對這些審判的訊息的時候,
[00:16:38.000 --> 00:16:41.000]  到底有什麼態度呢?
[00:16:41.000 --> 00:16:43.000]  我發覺有些人說福音,
[00:16:43.000 --> 00:16:44.000]  或者說信仰,
[00:16:44.000 --> 00:16:45.000]  說著說著,
[00:16:45.000 --> 00:16:47.000]  不說審判,
[00:16:47.000 --> 00:16:50.000]  因為審判是負能量,
[00:16:50.000 --> 00:16:53.000]  全世界都要正能量,
[00:16:53.000 --> 00:16:55.000]  當你全部人說,
[00:16:55.000 --> 00:16:56.000]  只要正面積極的東西,
[00:16:56.000 --> 00:16:58.000]  才可以說的,
[00:16:58.000 --> 00:16:59.000]  我覺得,
[00:16:59.000 --> 00:17:02.000]  這個世界難道真的這樣嗎?
[00:17:02.000 --> 00:17:05.000]  被你說成正能量,
[00:17:05.000 --> 00:17:06.000]  正能量,
[00:17:06.000 --> 00:17:08.000]  這樣就很正了嗎?
[00:17:08.000 --> 00:17:09.000]  他們正極地說,
[00:17:09.000 --> 00:17:11.000]  這個世界是墮落的世界,
[00:17:11.000 --> 00:17:14.000]  這個世界一定仍然需要,
[00:17:14.000 --> 00:17:15.000]  有些設施,
[00:17:15.000 --> 00:17:17.000]  有些是防範的東西,
[00:17:17.000 --> 00:17:19.000]  有些是警告的東西,
[00:17:19.000 --> 00:17:20.000]  不過你發覺,
[00:17:20.000 --> 00:17:23.000]  警告兩個字後來沒有了,
[00:17:23.000 --> 00:17:25.000]  你不發覺嗎?
[00:17:25.000 --> 00:17:27.000]  Warning,
[00:17:27.000 --> 00:17:28.000]  Warning,
[00:17:28.000 --> 00:17:30.000]  逆逆叫做溫馨,
[00:17:30.000 --> 00:17:33.000]  不止是溫馨提示,
[00:17:33.000 --> 00:17:34.000]  溫馨提示你,
[00:17:34.000 --> 00:17:36.000]  跨過懸崖會跌死你,
[00:17:36.000 --> 00:17:38.000]  很溫馨的,
[00:17:38.000 --> 00:17:40.000]  是很嚴厲的警告,
[00:17:40.000 --> 00:17:41.000]  就是要警告,
[00:17:41.000 --> 00:17:42.000]  是嗎?
[00:17:42.000 --> 00:17:46.000]  落在永生神手裡是可怕的,
[00:17:46.000 --> 00:17:48.000]  沒有人說這些的,
[00:17:48.000 --> 00:17:49.000]  教會不說這些的,
[00:17:49.000 --> 00:17:52.000]  因為說這些不popular,
[00:17:52.000 --> 00:17:54.000]  我們不是為了popularity,
[00:17:54.000 --> 00:17:57.000]  生存的親愛的朋友,
[00:17:57.000 --> 00:18:01.000]  假教師是很多人跟從他們,
[00:18:01.000 --> 00:18:04.000]  有些教會很多人,
[00:18:04.000 --> 00:18:06.000]  多人到非常旺,
[00:18:06.000 --> 00:18:08.000]  因為他告訴你,
[00:18:08.000 --> 00:18:09.000]  你來我這裡就發達,
[00:18:09.000 --> 00:18:12.000]  你來我這裡就有健康,
[00:18:12.000 --> 00:18:14.000]  但是我發覺那些說來我這裡就發達,
[00:18:14.000 --> 00:18:16.000]  來我這裡就健康的教會,
[00:18:16.000 --> 00:18:18.000]  都出現問題的,
[00:18:18.000 --> 00:18:20.000]  因為那個最發達的牧師,
[00:18:20.000 --> 00:18:23.000]  後來虧空公款被人判了監,
[00:18:23.000 --> 00:18:25.000]  然後那個師母,
[00:18:25.000 --> 00:18:27.000]  說來我這裡就會治好你,
[00:18:27.000 --> 00:18:29.000]  按手治病就治好你,
[00:18:29.000 --> 00:18:31.000]  是有長期的病患,
[00:18:31.000 --> 00:18:33.000]  最後死了,
[00:18:33.000 --> 00:18:34.000]  其實是正常的,
[00:18:34.000 --> 00:18:35.000]  我不是黑心,
[00:18:35.000 --> 00:18:36.000]  我只是說事實,
[00:18:36.000 --> 00:18:39.000]  我老婆都病了N這麼多年,
[00:18:39.000 --> 00:18:40.000]  大家都認識我,
[00:18:40.000 --> 00:18:41.000]  知道的,
[00:18:41.000 --> 00:18:43.000]  在利基大廈哭著說,
[00:18:43.000 --> 00:18:46.000]  她發現了一種治不好的病,
[00:18:46.000 --> 00:18:48.000]  感謝主一活到今時今日,
[00:18:48.000 --> 00:18:51.000]  但是我們不能夠,
[00:18:51.000 --> 00:18:54.000]  以為popular,
[00:18:54.000 --> 00:18:56.000]  多人跟的東西就是對的,
[00:18:56.000 --> 00:19:00.000]  多人跟的東西都要看為什麼,
[00:19:00.000 --> 00:19:02.000]  而且多人跟的東西,
[00:19:02.000 --> 00:19:04.000]  有時候都是時興的,
[00:19:04.000 --> 00:19:06.000]  要經得起考驗那一種,
[00:19:06.000 --> 00:19:09.000]  才是真正重要的,
[00:19:09.000 --> 00:19:12.000]  彼得提醒說,
[00:19:12.000 --> 00:19:16.000]  上帝是一定會施行審判,
[00:19:16.000 --> 00:19:18.000]  我覺得我們今天,
[00:19:18.000 --> 00:19:19.000]  作為上帝的教會,
[00:19:19.000 --> 00:19:22.000]  在21世紀香港的這個時刻,
[00:19:22.000 --> 00:19:24.000]  我們都要繼續說,
[00:19:24.000 --> 00:19:25.000]  行不義的,
[00:19:25.000 --> 00:19:27.000]  傳假道的,
[00:19:27.000 --> 00:19:29.000]  是有代價的,
[00:19:29.000 --> 00:19:32.000]  因為上帝是會審判的,
[00:19:32.000 --> 00:19:34.000]  彼得說的不是空口說白話,
[00:19:34.000 --> 00:19:38.000]  他說既然天使犯罪都有結果,
[00:19:38.000 --> 00:19:41.000]  既然挪亞的時代,
[00:19:41.000 --> 00:19:43.000]  那些人犯罪都有洪水,
[00:19:43.000 --> 00:19:46.000]  既然索多瑪、俄摩拉、羅德那時候,
[00:19:46.000 --> 00:19:49.000]  那些人犯罪淫亂亂來的時候,
[00:19:49.000 --> 00:19:53.000]  都會被天降火淋到他們,
[00:19:53.000 --> 00:19:55.000]  既然既然既然既然,
[00:19:55.000 --> 00:19:57.000]  他的邏輯的結論就是說,
[00:19:57.000 --> 00:20:00.000]  有既然就有必然,
[00:20:00.000 --> 00:20:03.000]  那個必然就是審判一定會來到,
[00:20:03.000 --> 00:20:05.000]  所以親愛的弟兄姊妹,
[00:20:05.000 --> 00:20:10.000]  我們是需要傳講審判的信息,
[00:20:10.000 --> 00:20:12.000]  不能夠迴避,
[00:20:12.000 --> 00:20:16.000]  你知不知道在審判裡面,
[00:20:16.000 --> 00:20:19.000]  是有三種含義的,
[00:20:19.000 --> 00:20:21.000]  哪三種呢?
[00:20:21.000 --> 00:20:24.000]  第一種就是說,
[00:20:24.000 --> 00:20:28.000]  行惡的必定會遭到天譴,
[00:20:28.000 --> 00:20:32.000]  那是什麼意思呢?
[00:20:32.000 --> 00:20:35.000]  第一點就是說,
[00:20:35.000 --> 00:20:38.000]  一定有惡果的,
[00:20:38.000 --> 00:20:40.000]  但是那個惡果,
[00:20:40.000 --> 00:20:43.000]  在慈愛的上帝口裡出來,
[00:20:43.000 --> 00:20:45.000]  他的心意就是說,
[00:20:45.000 --> 00:20:48.000]  趁你還沒死,快點悔改,
[00:20:48.000 --> 00:20:52.000]  快點悔改,
[00:20:52.000 --> 00:20:54.000]  有些人說很惡死,
[00:20:54.000 --> 00:20:56.000]  陳欣明說的不要那麼惡,
[00:20:56.000 --> 00:20:59.000]  我看到他大雙眼睛,嚇死人嗎?
[00:20:59.000 --> 00:21:06.000]  說的話要跟內容配合才行,
[00:21:06.000 --> 00:21:10.000]  難道說上帝有嚴厲的審判,
[00:21:10.000 --> 00:21:12.000]  你小心一點,
