
[00:00:00.000 --> 00:00:04.000]  福利基督早安
[00:07:14.000 --> 00:07:19.000]  有和上帝忠心的關係的人
[00:07:19.000 --> 00:07:22.000]  他們認為做這些事
[00:07:22.000 --> 00:07:25.000]  不是只是為了做一些事
[00:07:25.000 --> 00:07:32.000]  而是為了去履行上帝的心願
[00:07:32.000 --> 00:07:34.000]  這個做法我講過很多次
[00:07:34.000 --> 00:07:36.000]  在馬太福音當中
[00:07:36.000 --> 00:07:38.000]  耶穌就是有這種心思
[00:07:38.000 --> 00:07:40.000]  而且用英文說
[00:07:40.000 --> 00:07:42.000]  這種是一種擁有ownership
[00:07:42.000 --> 00:07:47.000]  有一種覺得上帝的事就是我的事
[00:07:47.000 --> 00:07:49.000]  上帝的心思意念
[00:07:49.000 --> 00:07:53.000]  也是我同樣希望達到的心思意念
[00:07:53.000 --> 00:07:56.000]  這種思想正正就是反映出
[00:07:56.000 --> 00:07:59.000]  一個真正的信徒和一個不真正的信徒
[00:07:59.000 --> 00:08:00.000]  最大的分別
[00:08:00.000 --> 00:08:03.000]  而今天的教會能不能幫助信徒
[00:08:03.000 --> 00:08:08.000]  達至後者而不是跌入前者的機械式的
[00:08:08.000 --> 00:08:10.000]  律法主義的信仰呢
[00:08:10.000 --> 00:08:14.000]  或者做了的信仰觀念呢
[00:08:14.000 --> 00:08:17.000]  於是耶穌基督很多時候
[00:08:17.000 --> 00:08:21.000]  有很多機會和他的門徒
[00:08:21.000 --> 00:08:25.000]  一齊去檢視
[00:08:25.000 --> 00:08:27.000]  他們的每一個信徒
[00:08:27.000 --> 00:08:29.000]  他們的宿命生命
[00:08:29.000 --> 00:08:33.000]  是否真的在上帝裡面有份忠心
[00:08:33.000 --> 00:08:37.000]  而這種檢視是必須要的
[00:08:37.000 --> 00:08:41.000]  特別是我們這群活在罪惡世界的人
[00:08:41.000 --> 00:08:45.000]  很容易會被這個世界的罪惡觀念
[00:08:45.000 --> 00:08:47.000]  或者隨波逐流的觀念
[00:08:47.000 --> 00:08:49.000]  將我們沖淡離開了上帝
[00:08:49.000 --> 00:08:55.000]  耶穌於是就提供了這些檢視的機會
[00:08:55.000 --> 00:09:00.000]  就好像過去這麼多年我們最熟悉的
[00:09:00.000 --> 00:09:05.000]  COVID-19的快速測試套件
[00:09:05.000 --> 00:09:11.000]  你想知道自己有沒有患COVID-19
[00:09:11.000 --> 00:09:13.000]  COVID-19中文叫什麼
[00:09:13.000 --> 00:09:15.000]  我現在都不記得了
[00:09:15.000 --> 00:09:20.000]  非典型肺炎或者是新冠狀病毒肺炎
[00:09:20.000 --> 00:09:23.000]  你要有這些快速測試
[00:09:23.000 --> 00:09:26.000]  經常去做著去檢視
[00:09:26.000 --> 00:09:28.000]  我是不是有些東西不妥呢
[00:09:28.000 --> 00:09:31.000]  所以今天我和大家直著這段經文
[00:09:31.000 --> 00:09:35.000]  馬太福音第24章從第45至51節
[00:09:35.000 --> 00:09:37.000]  我們去看一個題目
[00:09:37.000 --> 00:09:42.000]  忠心與知其不可行而為之的一種結合
[00:09:42.000 --> 00:09:45.000]  什麼叫知其不可而為之的結合呢
[00:09:45.000 --> 00:09:47.000]  原來一個忠心的人
[00:09:47.000 --> 00:09:49.000]  就算見到面前有些東西
[00:09:49.000 --> 00:09:52.000]  好像自己能力都真的做不到
[00:09:52.000 --> 00:09:55.000]  但這兩者如何結合來見證出
[00:09:55.000 --> 00:09:59.000]  我們對上主仍然是有份信心
[00:09:59.000 --> 00:10:02.000]  有份忠誠在裏面呢
[00:10:02.000 --> 00:10:06.000]  讓我一起去打開這段聖經去讀
[00:10:06.000 --> 00:10:09.000]  我們一起打開馬太福音第24章
[00:10:09.000 --> 00:10:12.000]  第45至51節讀一下這段聖經
[00:10:12.000 --> 00:10:14.000]  很特別的
[00:10:14.000 --> 00:10:16.000]  我們一起讀
[00:10:16.000 --> 00:10:19.000]  誰是忠心有見識的僕人
[00:10:19.000 --> 00:10:23.000]  為主人所派管理家裡的人
[00:10:23.000 --> 00:10:26.000]  按時分糧給他們
[00:10:26.000 --> 00:10:29.000]  主人來到看見他這樣行
[00:10:29.000 --> 00:10:32.000]  那僕人就有福了
[00:10:32.000 --> 00:10:34.000]  我實在告訴你們
[00:10:34.000 --> 00:10:37.000]  主人要派他管理一切所有的
[00:10:37.000 --> 00:10:40.000]  倘若那惡僕心裡說
[00:10:40.000 --> 00:10:43.000]  我的主人必來得遲
[00:10:43.000 --> 00:10:45.000]  就動手打他的同伴
[00:10:45.000 --> 00:10:48.000]  又和走聚的人一同吃喝
[00:10:48.000 --> 00:10:51.000]  在想不到的日子
[00:10:51.000 --> 00:10:53.000]  不知道的時辰
[00:10:53.000 --> 00:10:58.000]  那僕人的主人要來重重地處置他
[00:10:58.000 --> 00:11:02.000]  定他和假冒為善的人同聚
[00:11:02.000 --> 00:11:06.000]  在那裡必要哀哭切齒了
[00:11:06.000 --> 00:11:09.000]  這段聖經好像突然跳了出來
[00:11:09.000 --> 00:11:14.000]  去談論有關於兩種僕人
[00:11:14.000 --> 00:11:17.000]  忠心僕人與不忠心的僕人
[00:11:17.000 --> 00:11:21.000]  但如果當我們重新去
[00:11:21.000 --> 00:11:25.000]  看整卷二十四章的時候
[00:11:25.000 --> 00:11:27.000]  其實我們不難發現
[00:11:27.000 --> 00:11:29.000]  耶穌來到這裡
[00:11:29.000 --> 00:11:31.000]  是給一群門徒
[00:11:31.000 --> 00:11:34.000]  聽著他講這番話的門徒
[00:11:34.000 --> 00:11:36.000]  提醒這群門徒
[00:11:36.000 --> 00:11:37.000]  我們在末世的時候
[00:11:37.000 --> 00:11:40.000]  很容易受騙的情況下
[00:11:40.000 --> 00:11:42.000]  他們一個
[00:11:42.000 --> 00:11:43.000]  我可以這樣說
[00:11:43.000 --> 00:11:46.000]  是一個checking point
[00:11:46.000 --> 00:11:48.000]  check point
[00:11:48.000 --> 00:11:50.000]  去查一下
[00:11:50.000 --> 00:11:51.000]  檢視一下
[00:11:51.000 --> 00:11:54.000]  自己究竟有沒有走樣呢
[00:11:54.000 --> 00:11:57.000]  相聞說什麼呢
[00:11:57.000 --> 00:11:59.000]  其實相聞我們從二十四章裡
[00:11:59.000 --> 00:12:00.000]  一直看見
[00:12:00.000 --> 00:12:02.000]  末世的情況
[00:12:02.000 --> 00:12:05.000]  靈性的發展是越來越差
[00:12:05.000 --> 00:12:07.000]  沒有一個人
[00:12:07.000 --> 00:12:09.000]  在這種情況之下
[00:12:09.000 --> 00:12:12.000]  我們是有一個壽命
[00:12:12.000 --> 00:12:15.000]  是要扭轉這個發展趨向
[00:12:15.000 --> 00:12:18.000]  世界是走向越來越墮落的情況
[00:12:18.000 --> 00:12:19.000]  越來越可怕
[00:12:19.000 --> 00:12:21.000]  越來越扭曲
[00:12:21.000 --> 00:12:23.000]  昨晚我
[00:12:23.000 --> 00:12:25.000]  在睡前
[00:12:25.000 --> 00:12:27.000]  看了一些
[00:12:27.000 --> 00:12:29.000]  介紹現在
[00:12:29.000 --> 00:12:31.000]  網上一些的影片
[00:12:31.000 --> 00:12:34.000]  他沒有播內容
[00:12:34.000 --> 00:12:35.000]  那些看什麼呢
[00:12:35.000 --> 00:12:39.000]  現在人的人性扭曲到一個什麼地步呢
[00:12:39.000 --> 00:12:40.000]  他竟然
[00:12:40.000 --> 00:12:42.000]  厲害的不夠人厲害
[00:12:42.000 --> 00:12:45.000]  於是他們就找自己醜惡的地方
[00:12:45.000 --> 00:12:46.000]  去張揚
[00:12:46.000 --> 00:12:47.000]  去鬥衰
[00:12:47.000 --> 00:12:50.000]  怎麼鬥衰呢
[00:12:50.000 --> 00:12:53.000]  原來有一個app
[00:12:53.000 --> 00:12:55.000]  app
[00:12:55.000 --> 00:12:57.000]  我們叫app
[00:12:57.000 --> 00:12:59.000]  手機上
[00:12:59.000 --> 00:13:01.000]  就給人去播一些短片
[00:13:01.000 --> 00:13:03.000]  去張揚自己一些東西
[00:13:03.000 --> 00:13:04.000]  其中
[00:13:04.000 --> 00:13:07.000]  這些短片最多張揚的一件事
[00:13:07.000 --> 00:13:09.000]  就是未婚媽媽
[00:13:09.000 --> 00:13:11.000]  未成年少女華人
[00:13:11.000 --> 00:13:13.000]  嘩
[00:13:13.000 --> 00:13:14.000]  我聽見
[00:13:14.000 --> 00:13:15.000]  我聽了一下
[00:13:15.000 --> 00:13:16.000]  我不敢看那些片
[00:13:16.000 --> 00:13:18.000]  因為我看完我怕我睡不著
[00:13:18.000 --> 00:13:20.000]  他說不單這樣
[00:13:20.000 --> 00:13:22.000]  還有很多
[00:13:22.000 --> 00:13:23.000]  的人是怎麼樣呢
[00:13:23.000 --> 00:13:24.000]  他既然沒事做
[00:13:24.000 --> 00:13:26.000]  在農村那裡
[00:13:26.000 --> 00:13:28.000]  於是乎他想
[00:13:28.000 --> 00:13:30.000]  突出他自己的
[00:13:30.000 --> 00:13:31.000]  不同
[00:13:31.000 --> 00:13:34.000]  於是乎他用火燒自己
[00:13:34.000 --> 00:13:36.000]  那些人好像變態到
[00:13:36.000 --> 00:13:38.000]  這樣的地步嗎
[00:13:38.000 --> 00:13:41.000]  更加後來還說到
[00:13:41.000 --> 00:13:44.000]  很多人組織黑社會
[00:13:44.000 --> 00:13:46.000]  甚至在額頭
[00:13:46.000 --> 00:13:49.000]  一起去紋身
[00:13:49.000 --> 00:13:50.000]  一隻眼在裡面
[00:13:50.000 --> 00:13:52.000]  然後做一個黑社會黨派
[00:13:52.000 --> 00:13:54.000]  然後為非作歹
[00:13:54.000 --> 00:13:55.000]  強姦非禮
[00:13:55.000 --> 00:13:56.000]  什麼都一起做
[00:13:56.000 --> 00:13:57.000]  不如這個世界
[00:13:57.000 --> 00:13:59.000]  可以走到這樣的地步
[00:13:59.000 --> 00:14:02.000]  這個報告
[00:14:02.000 --> 00:14:04.000]  其實就是這條影片
[00:14:04.000 --> 00:14:05.000]  只是說
[00:14:05.000 --> 00:14:07.000]  原來這些所謂暗網
[00:14:07.000 --> 00:14:10.000]  現在是發展得非常蓬勃
[00:14:10.000 --> 00:14:12.000]  在這個世界裡
[00:14:12.000 --> 00:14:13.000]  人越來越不說
[00:14:13.000 --> 00:14:15.000]  所謂什麼公義
[00:14:15.000 --> 00:14:17.000]  不要說什麼美善
[00:14:17.000 --> 00:14:19.000]  而是將自己的醜惡
[00:14:19.000 --> 00:14:21.000]  成為一種賣點
[00:14:21.000 --> 00:14:23.000]  看這節目
[00:14:23.000 --> 00:14:26.000]  上帝沒有叫我們
[00:14:26.000 --> 00:14:28.000]  做基督徒在這個世界
[00:14:28.000 --> 00:14:30.000]  去扭轉這個墮落的現象
[00:14:30.000 --> 00:14:32.000]  而且上帝甚至
[00:14:32.000 --> 00:14:33.000]  可以讓我們看到
[00:14:33.000 --> 00:14:35.000]  他任由這樣的情況
[00:14:35.000 --> 00:14:37.000]  繼續衍生發展
[00:14:37.000 --> 00:14:39.000]  將罪惡張牙舞爪
[00:14:39.000 --> 00:14:43.000]  不過我們作為信徒
[00:14:43.000 --> 00:14:45.000]  看到這樣的情況的時候
[00:14:45.000 --> 00:14:47.000]  我們是不是就說
[00:14:47.000 --> 00:14:48.000]  是啦就這樣啦
[00:14:48.000 --> 00:14:49.000]  算了啦
[00:14:49.000 --> 00:14:51.000]  世界就是這樣了
[00:14:51.000 --> 00:14:53.000]  這時我採取了一種
[00:14:53.000 --> 00:14:54.000]  很負面的
[00:14:54.000 --> 00:14:56.000]  或者很被動的態度
[00:14:56.000 --> 00:14:58.000]  活在這個世界裡
[00:14:58.000 --> 00:15:01.000]  還是我們是真的
[00:15:01.000 --> 00:15:03.000]  重新去在這個
[00:15:03.000 --> 00:15:05.000]  充滿罪惡的世界裡
[00:15:05.000 --> 00:15:07.000]  甚至被這些罪惡
[00:15:07.000 --> 00:15:11.000]  逐漸在蠶食我們的時候
[00:15:11.000 --> 00:15:13.000]  我們醒覺過來
[00:15:13.000 --> 00:15:17.000]  不會被他們欺騙到
[00:15:17.000 --> 00:15:19.000]  這是上文所說的
[00:15:19.000 --> 00:15:20.000]  所以耶穌說
[00:15:20.000 --> 00:15:22.000]  甚至在宗教層面
[00:15:22.000 --> 00:15:24.000]  猶太人公會層面裡
[00:15:24.000 --> 00:15:26.000]  他們來欺騙
[00:15:26.000 --> 00:15:28.000]  所有的以色列民
[00:15:28.000 --> 00:15:30.000]  用律法主義
[00:15:30.000 --> 00:15:33.000]  去幫我們塑造成
[00:15:33.000 --> 00:15:36.000]  以為忠誠於上帝的
[00:15:36.000 --> 00:15:38.000]  虔誠的狀態
[00:15:38.000 --> 00:15:40.000]  其實這些全部只不過是一個
[00:15:40.000 --> 00:15:43.000]  欺詐人的手段
[00:15:43.000 --> 00:15:46.000]  我們需要常常保持
[00:15:46.000 --> 00:15:48.000]  淑敏的警醒
[00:15:48.000 --> 00:15:50.000]  怎樣警醒呢
[00:15:50.000 --> 00:15:52.000]  這就是一個很典型的例子
[00:15:52.000 --> 00:15:54.000]  告訴我們
[00:15:54.000 --> 00:15:56.000]  我們需要警醒
[00:15:56.000 --> 00:15:57.000]  警醒我們是一個
[00:15:57.000 --> 00:15:59.000]  忠心於上主的人
[00:15:59.000 --> 00:16:01.000]  不忠心於上主的人
[00:16:01.000 --> 00:16:03.000]  我再詳細說多一點
[00:16:03.000 --> 00:16:05.000]  這個場景是怎樣
[00:16:05.000 --> 00:16:07.000]  不過首先第一件事
[00:16:07.000 --> 00:16:09.000]  我們看到的是
[00:16:09.000 --> 00:16:11.000]  上主為我們去預備
[00:16:11.000 --> 00:16:13.000]  這些檢測
[00:16:13.000 --> 00:16:17.000]  是有一個特別的狀態
[00:16:17.000 --> 00:16:21.000]  這個狀態
[00:16:21.000 --> 00:16:23.000]  很多時候我們很容易漏過
[00:16:23.000 --> 00:16:28.000]  就是上主不在場的時候
[00:16:28.000 --> 00:16:31.000]  進行這個
[00:16:31.000 --> 00:16:33.000]  淑敏的檢測
[00:16:33.000 --> 00:16:39.000]  因為這個COVID-19的緣故
[00:16:39.000 --> 00:16:43.000]  自從去年3月28日
[00:16:43.000 --> 00:16:45.000]  我中招之後
[00:16:45.000 --> 00:16:47.000]  到今時今日為止
[00:16:47.000 --> 00:16:51.000]  我相信我照了我一生人
[00:16:51.000 --> 00:16:53.000]  所曾經照過所有的
[00:16:53.000 --> 00:16:56.000]  涉及輻射的檢測
[00:16:56.000 --> 00:16:59.000]  過去這麼多年
[00:16:59.000 --> 00:17:03.000]  和剛剛過去這一年所照的
[00:17:03.000 --> 00:17:07.000]  可以加上我今年照過的
[00:17:07.000 --> 00:17:09.000]  都已經多過以前
[00:17:09.000 --> 00:17:11.000]  有什麼檢測照過呢
[00:17:11.000 --> 00:17:16.000]  我X光都不知道照過多少次
[00:17:16.000 --> 00:17:20.000]  CAT scan我都照過三次
[00:17:20.000 --> 00:17:24.000]  照完又照
[00:17:24.000 --> 00:17:27.000]  有次照完又說看不到什麼
[00:17:27.000 --> 00:17:30.000]  我總言之吐血
[00:17:30.000 --> 00:17:32.000]  為什麼照不到東西呢
[00:17:32.000 --> 00:17:33.000]  一定照到東西
[00:17:33.000 --> 00:17:36.000]  照不到照不到
[00:17:36.000 --> 00:17:38.000]  X-ray又照
[00:17:38.000 --> 00:17:40.000]  CAT scan又照
[00:17:40.000 --> 00:17:42.000]  超聲波又照
[00:17:42.000 --> 00:17:44.000]  打了多少輻射
[00:17:44.000 --> 00:17:45.000]  在身體上
[00:17:45.000 --> 00:17:47.000]  為了顯影這些病狀
[00:17:47.000 --> 00:17:49.000]  什麼都照過
[00:17:49.000 --> 00:17:51.000]  我不是說大家照這些東西
[00:17:51.000 --> 00:17:53.000]  不過不知道為什麼
[00:17:53.000 --> 00:17:56.000]  大家有沒有留意到一個現象
[00:17:56.000 --> 00:17:58.000]  照這些東西
[00:17:58.000 --> 00:18:00.000]  都有一個這樣的情況
[00:18:00.000 --> 00:18:02.000]  什麼情況呢
[00:18:02.000 --> 00:18:05.000]  就是當醫護人員叫你進去
[00:18:05.000 --> 00:18:07.000]  那個機器的時候
[00:18:07.000 --> 00:18:09.000]  很大座的
[00:18:09.000 --> 00:18:12.000]  我記得那次我照腦
[00:18:12.000 --> 00:18:14.000]  照腦的時候
[00:18:14.000 --> 00:18:15.000]  他就說
[00:18:15.000 --> 00:18:18.000]  一會兒我就要在你的手上
[00:18:18.000 --> 00:18:19.000]  注射一些東西進去
[00:18:19.000 --> 00:18:20.000]  照的
[00:18:20.000 --> 00:18:23.000]  機器就很大個圈
[00:18:23.000 --> 00:18:25.000]  轉轉轉
[00:18:25.000 --> 00:18:27.000]  人就會舉進去
[00:18:27.000 --> 00:18:30.000]  在同時又這樣轉
[00:18:30.000 --> 00:18:31.000]  不知道為什麼
[00:18:31.000 --> 00:18:33.000]  總之轉來轉去
[00:18:33.000 --> 00:18:35.000]  步驟過程
[00:18:35.000 --> 00:18:36.000]  一就是這樣
[00:18:36.000 --> 00:18:37.000]  先注射
[00:18:37.000 --> 00:18:38.000]  第二
[00:18:38.000 --> 00:18:40.000]  注射一些東西進去身體
[00:18:40.000 --> 00:18:42.000]  然後你會有什麼感覺
[00:18:42.000 --> 00:18:44.000]  感覺是怎麼樣呢
[00:18:44.000 --> 00:18:47.000]  我就會在機器上
[00:18:47.000 --> 00:18:49.000]  跟你說不要呼吸
[00:18:49.000 --> 00:18:50.000]  呼吸的時候
[00:18:50.000 --> 00:18:52.000]  那些東西就會流過你的身體
[00:18:52.000 --> 00:18:53.000]  你就會有什麼感覺
[00:18:53.000 --> 00:18:55.000]  然後機器會怎麼動
