
[00:00:00.000 --> 00:00:05.500]  各位夫婦區的底子母女大家好
[00:04:55.620 --> 00:04:57.940]  他是特意選地方的
[00:04:57.940 --> 00:05:00.020]  還有選時辰
[00:05:00.020 --> 00:05:02.260]  就是選時機去進行祈禱
[00:05:02.260 --> 00:05:04.740]  耶穌這個榜樣給這個特徵
[00:05:04.740 --> 00:05:07.340]  特徵就是祈禱
[00:05:07.340 --> 00:05:09.740]  不關別人的事
[00:05:09.740 --> 00:05:12.340]  只是你自己一個
[00:05:12.340 --> 00:05:14.620]  還有你和天父的關係
[00:05:14.620 --> 00:05:16.380]  他特意選一個時間
[00:05:16.380 --> 00:05:19.900]  不是代表四點鐘起來的那些是靈石屬靈
[00:05:19.900 --> 00:05:21.540]  他不是這樣的意思
[00:05:21.540 --> 00:05:22.420]  他的意思是
[00:05:22.420 --> 00:05:24.140]  全天裡面
[00:05:24.140 --> 00:05:25.940]  最少人
[00:05:25.940 --> 00:05:28.100]  去到看到的時間
[00:05:28.100 --> 00:05:30.020]  就是天未亮的時候
[00:05:30.020 --> 00:05:32.180]  還有全天裡面
[00:05:32.180 --> 00:05:33.580]  任何的地方
[00:05:33.580 --> 00:05:37.140]  最少看到人的地方就是哪裡
[00:05:37.140 --> 00:05:39.460]  就是曠野
[00:05:39.460 --> 00:05:42.180]  他好像是特意選一些沒有人的地方
[00:05:42.180 --> 00:05:43.220]  這是第一點
[00:05:43.220 --> 00:05:47.340]  他就是每天看到一個很忙碌的時代
[00:05:47.340 --> 00:05:49.700]  他就做了這件事情
[00:05:49.700 --> 00:05:50.700]  第二段的經文
[00:05:50.700 --> 00:05:52.860]  我想和大家看看路加福音
[00:05:52.860 --> 00:05:55.540]  第六章的十二到十三節
[00:05:55.540 --> 00:05:56.420]  他說
[00:05:56.420 --> 00:05:58.740]  耶穌就出去
[00:05:58.740 --> 00:06:00.860]  去了另外一個地方祈禱
[00:06:00.860 --> 00:06:01.900]  剛才是曠野
[00:06:01.900 --> 00:06:04.420]  這次是上了哪裡祈禱
[00:06:04.420 --> 00:06:06.100]  上了山上
[00:06:06.100 --> 00:06:07.900]  整夜禱告
[00:06:07.900 --> 00:06:08.820]  這次更厲害
[00:06:08.820 --> 00:06:10.420]  不是天未亮
[00:06:10.420 --> 00:06:12.460]  是通宵祈禱
[00:06:12.460 --> 00:06:12.980]  看到嗎
[00:06:12.980 --> 00:06:13.860]  他做了這件事
[00:06:13.860 --> 00:06:16.780]  是一個整夜禱告上帝
[00:06:16.780 --> 00:06:18.220]  祈禱到什麼時候呢
[00:06:18.220 --> 00:06:20.740]  就是到了天亮
[00:06:20.740 --> 00:06:21.500]  看到吧
[00:06:21.500 --> 00:06:23.180]  變成我們就會看到
[00:06:23.180 --> 00:06:24.460]  上山禱告
[00:06:24.460 --> 00:06:25.420]  整夜禱告
[00:06:25.420 --> 00:06:26.940]  然後到了天亮
[00:06:26.940 --> 00:06:28.180]  祈完禱之後
[00:06:28.180 --> 00:06:30.700]  就叫齊他的門徒來
[00:06:30.700 --> 00:06:34.260]  就從他們中間就選了十二個人
[00:06:34.260 --> 00:06:36.100]  就稱他們為使徒了
[00:06:36.100 --> 00:06:37.820]  哦 原來耶穌基督
[00:06:37.820 --> 00:06:39.220]  選使徒
[00:06:39.220 --> 00:06:41.500]  選十二個的時候
[00:06:41.500 --> 00:06:42.820]  他做了一個舉動
[00:06:42.820 --> 00:06:45.660]  而這個舉動是選人的時候
[00:06:45.660 --> 00:06:47.380]  他就必須做的
[00:06:47.380 --> 00:06:49.140]  那個舉動是什麼呢
[00:06:49.140 --> 00:06:50.380]  就是祈禱
[00:06:50.380 --> 00:06:51.780]  還有他的祈禱很有趣
[00:06:51.780 --> 00:06:54.940]  就是要有一個通宵的祈禱
[00:06:54.940 --> 00:06:58.060]  我自己也覺得很佩服
[00:06:58.060 --> 00:07:00.220]  因為看到神學院入學的時候
[00:07:00.220 --> 00:07:01.180]  選一些神學生
[00:07:01.180 --> 00:07:03.460]  我都沒試過通宵祈禱
[00:07:03.460 --> 00:07:06.300]  但是他又做了一個這樣的榜樣
[00:07:06.300 --> 00:07:08.740]  我們就會看到是一個很慎重的考慮
[00:07:08.740 --> 00:07:12.100]  他就要多多的祈禱才可以應付得到
[00:07:12.100 --> 00:07:14.380]  兩座的例子
[00:07:14.380 --> 00:07:15.340]  你就會看到
[00:07:15.340 --> 00:07:18.060]  耶穌對於祈禱重不重視
[00:07:18.060 --> 00:07:19.100]  是很重視
[00:07:19.100 --> 00:07:21.740]  還有耶穌祈禱有一個特徵
[00:07:21.740 --> 00:07:23.420]  那個特徵是經文告訴你
[00:07:23.420 --> 00:07:26.580]  他一定是去到一個沒有人的地方
[00:07:26.580 --> 00:07:28.620]  和沒有人的時間
[00:07:28.620 --> 00:07:29.740]  去祈禱
[00:07:29.740 --> 00:07:34.220]  這個特徵造就了馬太福音的第六章
[00:07:34.220 --> 00:07:37.020]  告訴你主禱文的時候
[00:07:37.020 --> 00:07:39.420]  那個場景到底是怎樣
[00:07:39.420 --> 00:07:41.340]  大家有沒有聖經?
[00:07:41.340 --> 00:07:42.300]  有聖經?
[00:07:42.300 --> 00:07:43.780]  我相信都有的
[00:07:43.780 --> 00:07:47.260]  大家有部手機就有聖經的了
[00:07:47.260 --> 00:07:50.060]  或者你可以借一借
[00:07:50.060 --> 00:07:51.980]  一起看一本
[00:07:51.980 --> 00:07:53.140]  這樣也OK
[00:07:53.140 --> 00:07:55.460]  大家一起打開馬太福音第六章
[00:07:55.460 --> 00:07:57.620]  馬太福音的第六章
[00:07:57.620 --> 00:07:58.860]  有沒有聖經?
[00:07:58.860 --> 00:08:01.220]  我們給大家一點時間打開
[00:08:01.220 --> 00:08:04.420]  馬太福音的第六章
[00:08:04.420 --> 00:08:06.740]  我給大家看看一些題目
[00:08:06.740 --> 00:08:09.300]  看看主禱文的上下文
[00:08:09.300 --> 00:08:10.900]  大概你就會找到
[00:08:10.900 --> 00:08:12.900]  他講主禱文的時候
[00:08:12.900 --> 00:08:16.700]  講禱告究竟是怎樣去到講法
[00:08:16.700 --> 00:08:19.460]  六章的一節
[00:08:19.460 --> 00:08:22.180]  我不知道大家手上那本聖經
[00:08:22.180 --> 00:08:25.020]  有沒有標題的
[00:08:25.020 --> 00:08:27.700]  六章的第一節到第四節
[00:08:27.700 --> 00:08:31.780]  那個標題寫了些什麼
[00:08:31.780 --> 00:08:35.700]  很多的聖經寫了一個標題叫論施捨
[00:08:35.700 --> 00:08:36.100]  是不是?
[00:08:36.100 --> 00:08:38.300]  你的聖經是不是這樣的標題?
[00:08:38.300 --> 00:08:40.180]  OK 非常好
[00:08:40.180 --> 00:08:41.780]  接著我們一跳
[00:08:41.780 --> 00:08:44.620]  跳到第五到第八節
[00:08:44.620 --> 00:08:46.300]  六章的第五到第八節
[00:08:46.300 --> 00:08:49.180]  那個標題是論什麼?
[00:08:49.180 --> 00:08:51.060]  論禱告
[00:08:51.060 --> 00:08:55.100]  然後第九到第十三節
[00:08:55.100 --> 00:08:57.180]  那個標題是什麼?
[00:08:57.180 --> 00:08:59.020]  主禱文 非常好
[00:08:59.020 --> 00:09:03.700]  然後我們跳一跳到第十六節到十八節
[00:09:03.700 --> 00:09:05.860]  那個主題是什麼?
[00:09:05.860 --> 00:09:07.300]  論禁食
[00:09:07.300 --> 00:09:10.420]  我們看這些主題做個總結
[00:09:10.420 --> 00:09:13.620]  第一個主題就是論施捨
[00:09:13.620 --> 00:09:16.180]  然後論禱告
[00:09:16.180 --> 00:09:19.220]  然後中間插了個主禱文
[00:09:19.220 --> 00:09:23.260]  然後後面放了個論禁食
[00:09:23.260 --> 00:09:24.420]  行不行?
[00:09:24.420 --> 00:09:26.940]  我們叫做三個講論
[00:09:26.940 --> 00:09:29.300]  就是這個馬提福音一開始
[00:09:29.300 --> 00:09:31.180]  中間插了個主禱文
[00:09:31.180 --> 00:09:33.220]  我們等一下要研究一下
[00:09:33.220 --> 00:09:36.860]  為什麼在這個位置就要插個主禱文
[00:09:36.860 --> 00:09:40.500]  為什麼論施捨講完就論禱告
[00:09:40.500 --> 00:09:43.420]  論禱告講完就主禱文
[00:09:43.420 --> 00:09:46.380]  主禱文講完就論禁食
[00:09:46.380 --> 00:09:48.020]  我們要問這個問題
[00:09:48.020 --> 00:09:52.140]  為什麼是這樣的寫作次序
[00:09:52.140 --> 00:09:55.740]  某程度上我們看看裡面的內容
[00:09:55.740 --> 00:09:59.900]  你就會發現無論是論施捨、論禱告和論禁食
[00:09:59.900 --> 00:10:03.260]  有些內容是很類似的
[00:10:03.260 --> 00:10:06.500]  我們首先看看論施捨
[00:10:06.500 --> 00:10:08.580]  第一到第四節
[00:10:08.580 --> 00:10:10.540]  我們看看
[00:10:10.540 --> 00:10:11.980]  他就這樣說
[00:10:11.980 --> 00:10:13.620]  你們要謹慎
[00:10:13.620 --> 00:10:19.580]  不可故意在人面前表現敬虔
[00:10:19.580 --> 00:10:21.580]  叫他們看見
[00:10:21.580 --> 00:10:28.420]  若是這樣就不能得你們天父的賞賜了
[00:10:28.420 --> 00:10:31.060]  六章一節大家看到這個標題
[00:10:31.060 --> 00:10:33.460]  如果大家看到這個標題
[00:10:33.460 --> 00:10:36.900]  就是耶穌教導你一件事
[00:10:36.900 --> 00:10:39.380]  就是你要提防小心
[00:10:39.380 --> 00:10:42.020]  你做了一些敬虔的事情
[00:10:42.020 --> 00:10:46.780]  千萬不要故意叫人看見
[00:10:46.780 --> 00:10:47.980]  是不是這樣
[00:10:47.980 --> 00:10:51.940]  你就明白有什麼敬虔的事情
[00:10:51.940 --> 00:10:54.340]  是很容易你做了
[00:10:54.340 --> 00:10:57.460]  你是暗地裡很想叫人看見的
[00:10:57.460 --> 00:10:59.300]  邏輯是很簡單
[00:10:59.300 --> 00:11:00.860]  有三件事
[00:11:00.860 --> 00:11:03.700]  第一件事叫施捨
[00:11:03.700 --> 00:11:05.860]  施捨是敬虔的事情
[00:11:05.860 --> 00:11:08.700]  但你做的時候是故意叫人看見
[00:11:08.700 --> 00:11:11.060]  第二禱告
[00:11:11.060 --> 00:11:12.820]  禱告是敬虔的事情
[00:11:12.820 --> 00:11:15.340]  但你做的時候故意叫人看見
[00:11:15.340 --> 00:11:17.340]  第三禁食
[00:11:17.340 --> 00:11:19.340]  禁食是一件敬虔的事情
[00:11:19.340 --> 00:11:22.460]  但你做的時候是故意叫人看見
[00:11:22.460 --> 00:11:23.980]  如果是這樣的話
[00:11:23.980 --> 00:11:27.100]  六章一節就是一個總標題句
[00:11:27.100 --> 00:11:30.980]  總標題句是帶出有三件事
[00:11:30.980 --> 00:11:34.540]  告訴你做出來是故意叫人看見的
[00:11:34.540 --> 00:11:35.580]  同意了嗎
[00:11:35.580 --> 00:11:38.060]  所以到了第六章第二節
[00:11:38.060 --> 00:11:42.020]  我們就會看到施捨就是第一件事
[00:11:42.020 --> 00:11:43.940]  施捨我們看一看
[00:11:43.940 --> 00:11:46.500]  它說你施捨的時候
[00:11:46.500 --> 00:11:49.140]  不可叫人在你面前吹號
[00:11:49.140 --> 00:11:52.340]  將那假冒為善的人
[00:11:52.340 --> 00:11:55.780]  在會堂裡或街道上所做的
[00:11:55.780 --> 00:12:00.380]  他們的目的就是要故意得人稱讚
[00:12:00.380 --> 00:12:01.300]  看到了嗎
[00:12:01.300 --> 00:12:02.100]  如果是這樣
[00:12:02.100 --> 00:12:05.260]  你覺得六章第二節的內容
[00:12:05.260 --> 00:12:08.020]  其實很符合第一節所說的
[00:12:08.020 --> 00:12:10.620]  第一節是故意叫人看見
[00:12:10.620 --> 00:12:13.540]  那施捨的時候應該怎麼做呢
[00:12:13.540 --> 00:12:15.180]  就是在第三節
[00:12:15.180 --> 00:12:17.460]  告訴你施捨的時候
[00:12:17.460 --> 00:12:21.420]  不要讓你的左手知道你的右手在做什麼
[00:12:21.420 --> 00:12:24.300]  很明顯這是一個比喻
[00:12:24.300 --> 00:12:28.740]  怎麼可能是你的右手不知道你的左手在做什麼
[00:12:28.740 --> 00:12:30.140]  是不可能的
[00:12:30.140 --> 00:12:31.260]  但是一個比喻
[00:12:31.260 --> 00:12:39.260]  告訴你你真的要刻意地做到別人不知道
[00:12:39.260 --> 00:12:41.860]  那刻意地做到別人不知道
[00:12:41.860 --> 00:12:45.860]  和上面刻意地提到叫人知道
[00:12:45.860 --> 00:12:48.460]  是不是兩個極端的相反
[00:12:48.460 --> 00:12:51.260]  我們做的施捨有幾個層次
[00:12:51.260 --> 00:12:53.260]  我不知道大家明白我說什麼
[00:12:53.260 --> 00:12:54.580]  第一個層次就是
[00:12:54.580 --> 00:12:58.140]  你做出來就是故意叫人知道
[00:12:58.140 --> 00:13:01.020]  第二就是你做出來
[00:13:01.020 --> 00:13:03.380]  你沒有刻意叫人知道
[00:13:03.380 --> 00:13:06.460]  也沒有刻意叫人不知道
[00:13:06.460 --> 00:13:09.900]  總之你很自然做了出來
[00:13:09.900 --> 00:13:12.620]  但那段經文說得很清楚
[00:13:12.620 --> 00:13:14.780]  你做施捨這個舉動
[00:13:14.780 --> 00:13:16.060]  不是第一個那個
[00:13:16.060 --> 00:13:17.300]  就是故意叫人知道
[00:13:17.300 --> 00:13:19.580]  也不是很自然做了就算
[00:13:19.580 --> 00:13:21.100]  而是怎樣
[00:13:21.100 --> 00:13:26.020]  是很刻意地叫人不要知道
[00:13:26.020 --> 00:13:29.300]  是不是說的是第三個層次
[00:13:29.300 --> 00:13:31.100]  一個刻意叫人知道
[00:13:31.100 --> 00:13:32.500]  一個刻意叫人不知道
[00:13:32.500 --> 00:13:34.100]  中間就是自然
[00:13:34.100 --> 00:13:35.980]  自然也是沒有錯的
[00:13:35.980 --> 00:13:38.300]  不過恐防有些人覺得
[00:13:38.300 --> 00:13:39.700]  你很造作
[00:13:39.700 --> 00:13:41.140]  你好像有些殺人
[00:13:41.140 --> 00:13:43.140]  好像故意在我面前
[00:13:43.140 --> 00:13:45.860]  創造了很多我們叫Gossip
[00:13:45.860 --> 00:13:47.260]  很多的是非的話
[00:13:47.260 --> 00:13:50.580]  所以你就是很刻意叫人不知道
[00:13:50.580 --> 00:13:52.900]  這是耶穌的教導
[00:13:52.900 --> 00:13:54.620]  這樣做在第四節
[00:13:54.620 --> 00:13:58.780]  令到你隱蔽地去到施捨
[00:13:58.780 --> 00:13:59.820]  你看到第四節
[00:13:59.820 --> 00:14:01.940]  原來施捨是要怎樣做呢
[00:14:01.940 --> 00:14:04.860]  是隱蔽地這樣做
[00:14:04.860 --> 00:14:06.380]  隱蔽地做了之後
[00:14:06.380 --> 00:14:08.980]  你負在隱蔽當中殺害
[00:14:08.980 --> 00:14:10.980]  他就會賞賜你
[00:14:10.980 --> 00:14:12.940]  整件事就告訴你
[00:14:12.940 --> 00:14:15.540]  你怎樣得到天賦的賞賜
[00:14:15.540 --> 00:14:16.900]  通常得到天賦的賞賜
[00:14:16.900 --> 00:14:20.420]  它的特徵就是隱蔽地去到做
[00:14:20.420 --> 00:14:22.140]  如果我隱蔽地去到做
[00:14:22.140 --> 00:14:25.340]  大家看回那個PowPong的經文
[00:14:25.340 --> 00:14:28.260]  那段經文你見到耶穌的榜樣
[00:14:28.260 --> 00:14:30.980]  是刻意地隱蔽地
[00:14:30.980 --> 00:14:34.380]  這樣去到進行那個祈禱
[00:14:34.380 --> 00:14:36.860]  他刻意地在天未亮的時候
[00:14:36.860 --> 00:14:39.140]  刻意地走上曠野
[00:14:39.140 --> 00:14:40.660]  刻意地走上山
[00:14:40.660 --> 00:14:44.180]  這是完全是刻意去到做的事情
[00:14:44.180 --> 00:14:46.820]  我們看回馬太福音那段經文
[00:14:46.820 --> 00:14:49.020]  繼續說論禱告
[00:14:49.020 --> 00:14:51.860]  論禱告在第六章的第五節
[00:14:51.860 --> 00:14:53.540]  又是一樣
[00:14:53.540 --> 00:14:55.580]  就說你們禱告的時候
[00:14:55.580 --> 00:14:58.620]  不可仗納假冒為善的人
[00:14:58.620 --> 00:15:02.100]  大家見到假冒為善這一個字
[00:15:02.100 --> 00:15:05.940]  剛才在施舍那裡也有出現
[00:15:05.940 --> 00:15:09.380]  所以你就會看到那個主題是很一致的
[00:15:09.380 --> 00:15:12.300]  就說有些人原來是假冒為善的
[00:15:12.300 --> 00:15:14.540]  他們的祈禱是怎麼祈禱的呢
[00:15:14.540 --> 00:15:17.220]  他們喜歡在一些地方
[00:15:17.220 --> 00:15:19.460]  那些地方不是曠野
[00:15:19.460 --> 00:15:20.900]  不是山頂
[00:15:20.900 --> 00:15:23.660]  那些地方是會堂裡
[00:15:23.660 --> 00:15:26.980]  和十字路口禱告
[00:15:26.980 --> 00:15:28.060]  很明顯
[00:15:28.060 --> 00:15:32.220]  他們做這件事是故意讓人看得到
[00:15:32.220 --> 00:15:33.700]  故意讓人看得到
[00:15:33.700 --> 00:15:35.420]  在聖經告訴你們
[00:15:35.420 --> 00:15:37.820]  在第五節的結尾
[00:15:37.820 --> 00:15:43.340]  就告訴你們他們已經得了他們的賞賜
[00:15:43.340 --> 00:15:44.860]  我問一下大家
[00:15:44.860 --> 00:15:50.220]  祈願圖故意讓人看到他們的賞賜是什麼
[00:15:50.220 --> 00:15:52.620]  他們的賞賜是什麼
[00:15:52.620 --> 00:15:56.220]  他們的賞賜就是Art Like
[00:15:56.220 --> 00:16:01.180]  就是那些人覺得這個好像很勁
[00:16:01.180 --> 00:16:03.020]  所以他們的掌聲
[00:16:03.020 --> 00:16:04.380]  他們的名譽就增加了
[00:16:04.380 --> 00:16:07.580]  他們已經得了賞賜
[00:16:07.580 --> 00:16:08.860]  就說在第六節
[00:16:08.860 --> 00:16:10.060]  耶穌就再教你
[00:16:10.060 --> 00:16:12.380]  你祈禱的時候是怎麼祈禱的呢
[00:16:12.380 --> 00:16:15.860]  就是故意讓人看不到
[00:16:15.860 --> 00:16:17.580]  就是進入你的內室
[00:16:17.580 --> 00:16:19.420]  還要關上門
[00:16:19.420 --> 00:16:23.380]  又是在隱蔽當中的悔去禱告
[00:16:23.380 --> 00:16:26.100]  你悔在隱蔽當中去察看
[00:16:26.100 --> 00:16:27.700]  就必然賞賜你
[00:16:27.700 --> 00:16:29.580]  大家覺不覺得這個句法
[00:16:29.580 --> 00:16:32.820]  和剛才詩社的第六章的第四節
[00:16:32.820 --> 00:16:37.820]  隱蔽地詩社是一模一樣的
[00:16:37.820 --> 00:16:39.540]  詩社是隱蔽的
[00:16:39.540 --> 00:16:43.540]  禱告也是隱蔽的
[00:16:43.540 --> 00:16:46.540]  然後他在第七節的時候
[00:16:46.540 --> 00:16:50.580]  再告訴你有一些叫做愛邦人的祈禱
[00:16:50.580 --> 00:16:51.540]  特別留意
[00:16:51.540 --> 00:16:53.540]  愛邦人的祈禱有什麼特徵呢
[00:16:53.540 --> 00:16:56.860]  那個特徵就是重覆一些空話
[00:16:56.860 --> 00:16:58.860]  大家見不見到第七節
[00:16:58.860 --> 00:17:00.220]  重覆一些空話
[00:17:00.220 --> 00:17:01.340]  你就會問一個問題
[00:17:01.340 --> 00:17:02.940]  高牧師,不是的
[00:17:02.940 --> 00:17:06.340]  我祈禱的時候也是這樣重覆的
[00:17:06.340 --> 00:17:09.500]  譬如最近有點咳嗽
[00:17:09.500 --> 00:17:10.700]  或者是有點不舒服
[00:17:10.700 --> 00:17:12.180]  主啊求你醫我
[00:17:12.180 --> 00:17:12.740]  轉過頭
[00:17:12.740 --> 00:17:14.460]  主啊求你醫我
[00:17:14.460 --> 00:17:16.060]  轉過頭又
[00:17:16.060 --> 00:17:18.140]  主啊求你醫我
[00:17:18.140 --> 00:17:19.940]  那些都是重覆的
[00:17:19.940 --> 00:17:22.940]  答案就是重覆不是一個重點
[00:17:22.940 --> 00:17:26.540]  重覆什麼才是重點
[00:17:26.540 --> 00:17:27.460]  如果是這樣
[00:17:27.460 --> 00:17:28.860]  經文告訴你
[00:17:28.860 --> 00:17:31.940]  在第七節重覆什麼
[00:17:31.940 --> 00:17:34.180]  重覆一些空話
[00:17:34.180 --> 00:17:35.540]  這個就是重點
[00:17:35.540 --> 00:17:37.180]  什麼叫做空話呢
[00:17:37.180 --> 00:17:38.620]  空話就是
[00:17:38.620 --> 00:17:41.700]  你講了是沒有意思的
