
[00:00:00.000 --> 00:00:05.000]  好 那我們打開馬太福音第25章
[00:02:02.000 --> 00:02:05.000]  就是作在我身上了
[00:02:05.000 --> 00:02:08.000]  王又要向那左邊的說
[00:02:08.000 --> 00:02:12.000]  你們這被咒助的人離開我
[00:02:12.000 --> 00:02:16.000]  進入那為魔鬼和他的使者
[00:02:16.000 --> 00:02:18.000]  所預備的永火裡去
[00:02:18.000 --> 00:02:20.000]  因為我餓了
[00:02:20.000 --> 00:02:22.000]  你們不給我吃
[00:02:22.000 --> 00:02:23.000]  渴了
[00:02:23.000 --> 00:02:25.000]  你們不給我喝
[00:02:25.000 --> 00:02:26.000]  我作客裡
[00:02:26.000 --> 00:02:28.000]  你們不留我住
[00:02:28.000 --> 00:02:30.000]  我赤身露體
[00:02:30.000 --> 00:02:32.000]  你們不給我穿
[00:02:32.000 --> 00:02:33.000]  我病了
[00:02:33.000 --> 00:02:34.000]  我在監裡
[00:02:34.000 --> 00:02:37.000]  你們不來看顧我
[00:02:37.000 --> 00:02:39.000]  他們又要回答說
[00:02:39.000 --> 00:02:40.000]  主啊
[00:02:40.000 --> 00:02:42.000]  我們什麼時候見你餓了
[00:02:42.000 --> 00:02:44.000]  或渴了
[00:02:44.000 --> 00:02:46.000]  或赤身露體
[00:02:46.000 --> 00:02:47.000]  或病了
[00:02:47.000 --> 00:02:49.000]  或在監裡
[00:02:49.000 --> 00:02:51.000]  不是後來呢
[00:02:51.000 --> 00:02:53.000]  王要回答說
[00:02:53.000 --> 00:02:55.000]  我實在告訴你們
[00:02:55.000 --> 00:02:59.000]  這些事你們既不作在我這弟兄中
[00:02:59.000 --> 00:03:01.000]  一個最小的身上
[00:03:01.000 --> 00:03:04.000]  就是不作在我身上了
[00:03:04.000 --> 00:03:07.000]  這些人要往永盈裡去
[00:03:07.000 --> 00:03:11.000]  那些義人要往永生裡去
[00:03:11.000 --> 00:03:16.000]  我們不是不熟悉耶穌說的這個比喻
[00:03:16.000 --> 00:03:21.000]  《馬太福音》25章記載耶穌說最後三個比喻
[00:03:21.000 --> 00:03:25.000]  綿羊生羊是最後的最後
[00:03:25.000 --> 00:03:28.000]  前面那兩個我們都已熟能詳
[00:03:28.000 --> 00:03:35.000]  十個童女按才幹來分責任
[00:03:35.000 --> 00:03:40.000]  不過我們時時讀這個綿羊生羊的比喻
[00:03:40.000 --> 00:03:47.000]  就會卡在行為得救這個問題上
[00:03:47.000 --> 00:03:48.000]  不是一次得救
[00:03:48.000 --> 00:03:50.000]  是行為得救
[00:03:50.000 --> 00:03:55.000]  這裡的審判好像是憑他們做些什麼
[00:03:55.000 --> 00:04:00.000]  來決定永生還是永盈
[00:04:00.000 --> 00:04:04.000]  要明白這個比喻
[00:04:04.000 --> 00:04:09.000]  我們需要從另外一節
[00:04:09.000 --> 00:04:12.000]  很熟悉的聖經金句開始
[00:04:12.000 --> 00:04:16.000]  我們的題目是天國的命令
[00:04:16.000 --> 00:04:20.000]  不要這麼快去到大使名字
[00:04:20.000 --> 00:04:27.000]  那個都嚴格來說沒有用到命令的字眼
[00:04:27.000 --> 00:04:32.000]  明晚我們會看《馬太福音》最後28章壓軸的總結
[00:04:32.000 --> 00:04:42.000]  你記得用命令出現的聖經金句在哪裡
[00:04:42.000 --> 00:04:49.000]  《約翰福音》第十三章
[00:04:49.000 --> 00:04:53.000]  34、35節
[00:04:53.000 --> 00:04:56.000]  考考你不用看聖經
[00:04:56.000 --> 00:05:01.000]  我讀第一句你應該可以一起同聲背出來
[00:05:01.000 --> 00:05:08.000]  耶穌說:我賜給你們一條新命令
[00:05:08.000 --> 00:05:12.000]  乃是叫你們彼此相愛
[00:05:12.000 --> 00:05:14.000]  我怎樣愛你們
[00:05:14.000 --> 00:05:17.000]  你們也要怎樣相愛
[00:05:17.000 --> 00:05:20.000]  你們若有彼此相愛的心
[00:05:20.000 --> 00:05:29.000]  眾人因此就認出你們是我的門徒了
[00:05:29.000 --> 00:05:35.000]  耶穌基督留下命令給他的門徒
[00:05:35.000 --> 00:05:40.000]  這個命令是彼此相愛
[00:05:40.000 --> 00:05:43.000]  所以我們不再是律法時代
[00:05:43.000 --> 00:05:45.000]  是因典時代
[00:05:45.000 --> 00:05:47.000]  是因信清義
[00:05:47.000 --> 00:05:49.000]  白白清義
[00:05:49.000 --> 00:05:51.000]  不是的有命令的
[00:05:51.000 --> 00:05:53.000]  有命令要遵守的
[00:05:53.000 --> 00:05:55.000]  不過很奇怪
[00:05:55.000 --> 00:06:01.000]  耶穌這個命令是命令我們彼此相愛
[00:06:01.000 --> 00:06:07.000]  愛有得命令的嗎
[00:06:07.000 --> 00:06:14.000]  愛不是一個很自然產生的感覺嗎
[00:06:14.000 --> 00:06:17.000]  是一個化學作用
[00:06:17.000 --> 00:06:22.000]  怎可以命令一個人去愛
[00:06:22.000 --> 00:06:28.000]  更何況我們對於命令其實也不習慣的
[00:06:28.000 --> 00:06:29.000]  你試一下
[00:06:29.000 --> 00:06:33.000]  教會崇拜宣佈
[00:06:33.000 --> 00:06:37.000]  主任牧師命令各位下星期不准遲到
[00:06:37.000 --> 00:06:41.000]  立刻起身過隔離教會
[00:06:41.000 --> 00:06:46.000]  最多最多都是溫馨提示
[00:06:46.000 --> 00:06:49.000]  哪敢命令你侍奉
[00:06:49.000 --> 00:06:51.000]  命令你參與團契
[00:06:51.000 --> 00:06:54.000]  命令你幫手下令會
[00:06:54.000 --> 00:06:55.000]  沒有
[00:06:55.000 --> 00:06:58.000]  但是耶穌的確是這樣說
[00:06:58.000 --> 00:07:01.000]  那什麼是命令呢
[00:07:01.000 --> 00:07:03.000]  你養過小狗
[00:07:03.000 --> 00:07:06.000]  你要訓練牠聽命令
[00:07:06.000 --> 00:07:08.000]  如果不是牠瘋了
[00:07:08.000 --> 00:07:10.000]  人人都撲上來不行的
[00:07:10.000 --> 00:07:12.000]  你叫牠坐
[00:07:12.000 --> 00:07:15.000]  牠就要乖乖地坐著
[00:07:15.000 --> 00:07:16.000]  不用坐下
[00:07:16.000 --> 00:07:17.000]  不過要停在那裡
[00:07:17.000 --> 00:07:18.000]  你要牠留下
[00:07:18.000 --> 00:07:20.000]  牠站著過紅綠燈
[00:07:20.000 --> 00:07:22.000]  綠燈了
[00:07:22.000 --> 00:07:24.000]  跟著你走
[00:07:24.000 --> 00:07:26.000]  小狗會聽命令的
[00:07:26.000 --> 00:07:28.000]  我有個牧師的朋友
[00:07:28.000 --> 00:07:30.000]  他的小狗還會聽兩個命令
[00:07:30.000 --> 00:07:32.000]  擺一塊餅乾在牠面前
[00:07:32.000 --> 00:07:34.000]  Pray
[00:07:34.000 --> 00:07:36.000]  Amen
[00:07:36.000 --> 00:07:39.000]  這樣就懂了
[00:07:39.000 --> 00:07:42.000]  但是你不會拿一支筆
[00:07:42.000 --> 00:07:44.000]  拿一張紙
[00:07:44.000 --> 00:07:46.000]  給小狗
[00:07:46.000 --> 00:07:48.000]  然後命令牠
[00:07:48.000 --> 00:07:49.000]  簽名
[00:07:49.000 --> 00:07:51.000]  寫字
[00:07:51.000 --> 00:07:52.000]  計數
[00:07:52.000 --> 00:07:53.000]  不是
[00:07:53.000 --> 00:07:54.000]  你不會
[00:07:54.000 --> 00:07:55.000]  因為牠不懂
[00:07:55.000 --> 00:08:00.000]  命令其實是很基本的假設
[00:08:00.000 --> 00:08:01.000]  就是你懂的
[00:08:01.000 --> 00:08:02.000]  你做得到的
[00:08:02.000 --> 00:08:04.000]  那什麼時候需要命令你
[00:08:04.000 --> 00:08:06.000]  不做的時候
[00:08:06.000 --> 00:08:09.000]  你看電視劇集
[00:08:09.000 --> 00:08:12.000]  上級和下屬
[00:08:12.000 --> 00:08:15.000]  紀律部隊
[00:08:15.000 --> 00:08:18.000]  說到最後會說什麼
[00:08:18.000 --> 00:08:20.000]  This is an order
[00:08:20.000 --> 00:08:21.000]  我們還是英國殖民地
[00:08:21.000 --> 00:08:23.000]  說英文的
[00:08:23.000 --> 00:08:25.000]  那你怎麼回應
[00:08:25.000 --> 00:08:27.000]  Yes sir
[00:08:27.000 --> 00:08:28.000]  男女平等
[00:08:28.000 --> 00:08:30.000]  Yes ma'am
[00:08:30.000 --> 00:08:33.000]  不讀D音的
[00:08:33.000 --> 00:08:36.000]  命令就是要遵守的
[00:08:36.000 --> 00:08:39.000]  你不遵守
[00:08:39.000 --> 00:08:40.000]  不行的
[00:08:40.000 --> 00:08:43.000]  This is an order
[00:08:43.000 --> 00:08:44.000]  不是你不懂的
[00:08:44.000 --> 00:08:46.000]  所以耶穌從來
[00:08:46.000 --> 00:08:51.000]  沒有為門徒彼此相愛祈禱的
[00:08:51.000 --> 00:08:53.000]  彼此相愛是不用祈禱的
[00:08:53.000 --> 00:08:54.000]  你就去做
[00:08:54.000 --> 00:08:56.000]  你懂得做的
[00:08:56.000 --> 00:08:58.000]  有教會的電影節目說
[00:08:58.000 --> 00:09:02.000]  我們真的不懂得怎樣愛我們的牧師
[00:09:02.000 --> 00:09:04.000]  數了一大堆
[00:09:04.000 --> 00:09:06.000]  我說其實不難的
[00:09:06.000 --> 00:09:07.000]  是吧
[00:09:07.000 --> 00:09:08.000]  他很年輕
[00:09:08.000 --> 00:09:09.000]  沒有經驗
[00:09:09.000 --> 00:09:10.000]  人際關係不好
[00:09:10.000 --> 00:09:11.000]  全部都對
[00:09:11.000 --> 00:09:14.000]  你就當他是你的兒子
[00:09:14.000 --> 00:09:16.000]  遲到
[00:09:16.000 --> 00:09:18.000]  你的兒子遲到你會怎樣想
[00:09:18.000 --> 00:09:20.000]  他當然有理由的
[00:09:20.000 --> 00:09:21.000]  是吧
[00:09:21.000 --> 00:09:22.000]  你懂得愛他
[00:09:22.000 --> 00:09:23.000]  不過你不肯愛他
[00:09:23.000 --> 00:09:24.000]  是吧
[00:09:24.000 --> 00:09:25.000]  愛不下
[00:09:25.000 --> 00:09:28.000]  彼此相愛是個命令
[00:09:28.000 --> 00:09:30.000]  你怎麼回答
[00:09:30.000 --> 00:09:34.000]  你不能夠Yes but
[00:09:34.000 --> 00:09:36.000]  不能but
[00:09:36.000 --> 00:09:38.000]  不能討論
[00:09:38.000 --> 00:09:40.000]  現在不說英文
[00:09:40.000 --> 00:09:41.000]  你只能夠回應
[00:09:41.000 --> 00:09:45.000]  聰明照著去做
[00:09:45.000 --> 00:09:46.000]  不過你有沒有留意到
[00:09:46.000 --> 00:09:47.000]  耶穌這句話
[00:09:47.000 --> 00:09:54.000]  其實最重要的字是什麼
[00:09:54.000 --> 00:10:03.000]  耶穌說我賜給你們一條新命令
[00:10:03.000 --> 00:10:05.000]  有新必有舊
[00:10:05.000 --> 00:10:06.000]  過新年
[00:10:06.000 --> 00:10:07.000]  去年過得怎樣
[00:10:07.000 --> 00:10:10.000]  大步濫過
[00:10:10.000 --> 00:10:11.000]  搬新屋
[00:10:11.000 --> 00:10:13.000]  當然有舊屋要賣
[00:10:13.000 --> 00:10:15.000]  不是教我露宿街頭
[00:10:15.000 --> 00:10:16.000]  不會
[00:10:16.000 --> 00:10:17.000]  是吧
[00:10:17.000 --> 00:10:18.000]  聖經有新約
[00:10:18.000 --> 00:10:19.000]  就是有舊約
[00:10:19.000 --> 00:10:22.000]  不過我不讀
[00:10:22.000 --> 00:10:24.000]  有新必有舊
[00:10:24.000 --> 00:10:25.000]  你有沒有問過
[00:10:25.000 --> 00:10:26.000]  信了主這麼久
[00:10:26.000 --> 00:10:30.000]  請問舊的命令是什麼
[00:10:30.000 --> 00:10:31.000]  沒有
[00:10:31.000 --> 00:10:33.000]  我們陪了聖經這麼多年
[00:10:33.000 --> 00:10:35.000]  都是念口往
[00:10:35.000 --> 00:10:36.000]  我賜給你們一條新命令
[00:10:36.000 --> 00:10:39.000]  叫你們彼此相愛
[00:10:39.000 --> 00:10:42.000]  最關鍵的字我們從來都不理
[00:10:42.000 --> 00:10:44.000]  什麼叫新的命令
[00:10:44.000 --> 00:10:47.000]  舊的命令是什麼
[00:10:47.000 --> 00:10:49.000]  當你這樣問下去的時候
[00:10:49.000 --> 00:10:50.000]  你就發覺其實有的
[00:10:50.000 --> 00:10:51.000]  你懂的
[00:10:51.000 --> 00:10:54.000]  不過你從來都沒有這樣連在一起看
[00:10:54.000 --> 00:10:56.000]  猶太人來問主耶穌
[00:10:56.000 --> 00:11:01.000]  誡命中第一要緊的
[00:11:01.000 --> 00:11:02.000]  有沒有印象
[00:11:02.000 --> 00:11:03.000]  有啊
[00:11:03.000 --> 00:11:04.000]  耶穌怎麼回答
[00:11:04.000 --> 00:11:07.000]  以色列你要聽
[00:11:07.000 --> 00:11:10.000]  耶和華主我們神是獨一的主
[00:11:10.000 --> 00:11:18.000]  你要盡心盡性盡義盡力愛主你的神
[00:11:18.000 --> 00:11:20.000]  答完沒有
[00:11:20.000 --> 00:11:21.000]  沒有
[00:11:21.000 --> 00:11:22.000]  耶穌接著說
[00:11:22.000 --> 00:11:26.000]  其次也相仿
[00:11:26.000 --> 00:11:32.000]  就是說要愛人如己
[00:11:32.000 --> 00:11:35.000]  再沒有比這兩條誡命更大
[00:11:35.000 --> 00:11:36.000]  不是
[00:11:36.000 --> 00:11:43.000]  這個就是律法和先知的總綱
[00:11:43.000 --> 00:11:49.000]  愛神是新命記六章第四第五節
[00:11:49.000 --> 00:11:58.000]  愛人你知道是利未記十九章十八節
[00:11:58.000 --> 00:12:02.000]  耶穌如果可以的話
[00:12:02.000 --> 00:12:08.000]  其實他應該同時說這兩條誡命
[00:12:08.000 --> 00:12:12.000]  猶太人問的是最大的誡命
[00:12:12.000 --> 00:12:15.000]  我們今天整天說英文都錯了文法
[00:12:15.000 --> 00:12:19.000]  One of the most important things
[00:12:19.000 --> 00:12:22.000]  most就不是one of
[00:12:22.000 --> 00:12:23.000]  就只有一個
[00:12:23.000 --> 00:12:25.000]  最重要那樣東西是什麼
[00:12:25.000 --> 00:12:26.000]  不是
[00:12:26.000 --> 00:12:28.000]  我們現在很奸的
[00:12:28.000 --> 00:12:30.000]  幾樣東西都是最重要
[00:12:30.000 --> 00:12:32.000]  這兩樣東西就不是最重要
[00:12:32.000 --> 00:12:39.000]  Superlative只可以用在一個單數的情況下
[00:12:39.000 --> 00:12:42.000]  但是耶穌在這裏破壞了文法
[00:12:42.000 --> 00:12:44.000]  最大的誡命有兩條
[00:12:44.000 --> 00:12:48.000]  愛神愛人
[00:12:48.000 --> 00:12:50.000]  所以約翰聽得明白
[00:12:50.000 --> 00:12:54.000]  如果你遣去我們又很熟的另外一節金句
[00:12:54.000 --> 00:12:57.000]  一讀你又是可以跟著背的
[00:12:57.000 --> 00:12:58.000]  試一下
[00:12:58.000 --> 00:13:01.000]  約翰一書
[00:13:01.000 --> 00:13:05.000]  「我們愛」第四章十九節識背mark
[00:13:05.000 --> 00:13:09.000]  「因為神先愛我們」
[00:13:09.000 --> 00:13:10.000]  然後呢
[00:13:10.000 --> 00:13:12.000]  「人若說我愛神
[00:13:12.000 --> 00:13:15.000]  卻恨他的弟兄
[00:13:15.000 --> 00:13:19.000]  就是說謊話的
[00:13:19.000 --> 00:13:22.000]  不愛他所看見的弟兄
[00:13:22.000 --> 00:13:29.000]  就不能愛沒有看見的神
[00:13:29.000 --> 00:13:31.000]  人若說我愛神
[00:13:31.000 --> 00:13:34.000]  卻不愛他的弟兄
[00:13:34.000 --> 00:13:36.000]  弟兄當然包括姊妹
[00:13:36.000 --> 00:13:38.000]  你看英文聖經翻譯成
[00:13:38.000 --> 00:13:40.000]  也不是譯做brothers的
[00:13:40.000 --> 00:13:42.000]  是譯做brethren
[00:13:42.000 --> 00:13:43.000]  沒有s的
[00:13:43.000 --> 00:13:44.000]  collective noun
[00:13:44.000 --> 00:13:46.000]  包括姊妹
[00:13:46.000 --> 00:13:48.000]  不是性別歧視
[00:13:48.000 --> 00:13:50.000]  弟兄姊妹
[00:13:50.000 --> 00:13:52.000]  你不愛
[00:13:52.000 --> 00:13:55.000]  你就說你是愛上帝的
[00:13:55.000 --> 00:13:57.000]  他靈性不夠好
[00:13:57.000 --> 00:13:58.000]  初信而已
[00:13:58.000 --> 00:14:00.000]  栽培一下他
[00:14:00.000 --> 00:14:02.000]  disciple一下他
[00:14:02.000 --> 00:14:03.000]  門訓
[00:14:03.000 --> 00:14:05.000]  不是 現在用個再grand一點的名字
[00:14:05.000 --> 00:14:09.000]  mentor一下他
[00:14:09.000 --> 00:14:11.000]  不是 聖經不是這樣說的
[00:14:11.000 --> 00:14:14.000]  聖經說這樣的人是什麼
[00:14:14.000 --> 00:14:16.000]  說方
[00:14:16.000 --> 00:14:17.000]  你讀約翰福音
[00:14:17.000 --> 00:14:19.000]  你讀約翰書信
[00:14:19.000 --> 00:14:21.000]  你很清楚約翰的神學
[00:14:21.000 --> 00:14:25.000]  說方知人的父親是誰
[00:14:25.000 --> 00:14:27.000]  魔鬼
[00:14:27.000 --> 00:14:29.000]  即是這樣的人不是天父的兒女
[00:14:29.000 --> 00:14:31.000]  這樣的人未從心得救
[00:14:31.000 --> 00:14:34.000]  他說他愛上帝
[00:14:34.000 --> 00:14:35.000]  假的
[00:14:35.000 --> 00:14:41.000]  不愛他所看見的弟兄姊妹
[00:14:41.000 --> 00:14:44.000]  小字和合本說古卷作
[00:14:44.000 --> 00:14:50.000]  怎能愛沒有看見的神呢
[00:14:50.000 --> 00:14:54.000]  測試一個人是否愛主
[00:14:54.000 --> 00:14:57.000]  不是問他有沒有靈修
[00:14:57.000 --> 00:14:58.000]  有沒有讀經
[00:14:58.000 --> 00:15:00.000]  有沒有祈禱
[00:15:00.000 --> 00:15:02.000]  有沒有十一奉獻
[00:15:02.000 --> 00:15:04.000]  有沒有參加師班
[00:15:04.000 --> 00:15:07.000]  有沒有參加侍奉
[00:15:07.000 --> 00:15:10.000]  不是 聖經從來都沒有問這些問題
[00:15:10.000 --> 00:15:15.000]  聖經只是問他有沒有愛人如己
[00:15:15.000 --> 00:15:20.000]  所以約翰在這21節做的總結
[00:15:20.000 --> 00:15:22.000]  很清楚
[00:15:22.000 --> 00:15:23.000]  他說什麼
[00:15:23.000 --> 00:15:28.000]  他說愛神的也當愛弟兄
[00:15:28.000 --> 00:15:36.000]  這是我們從神所受的命令
[00:15:36.000 --> 00:15:38.000]  耶穌說:新命令彼此相愛
[00:15:38.000 --> 00:15:40.000]  約翰在場聽到的
[00:15:40.000 --> 00:15:43.000]  但這不是說約翰福音13章
[00:15:43.000 --> 00:15:46.000]  如果是說主耶穌的命令
[00:15:46.000 --> 00:15:51.000]  他應該說:這是我們從主所受的命令
[00:15:51.000 --> 00:15:52.000]  一致之測
[00:15:52.000 --> 00:15:54.000]  懂得分吧
[00:15:54.000 --> 00:15:59.000]  這是我們從神所領受的命令
[00:15:59.000 --> 00:16:02.000]  新命記六章第四節
[00:16:02.000 --> 00:16:08.000]  加上利微記十九章十八節
[00:16:08.000 --> 00:16:14.000]  愛神愛人不分得開的
[00:16:14.000 --> 00:16:20.000]  表裡一致 唇齒相依
[00:16:20.000 --> 00:16:24.000]  約翰很清楚知道
[00:16:24.000 --> 00:16:29.000]  這個命令是從摩西五經歸始的
[00:16:29.000 --> 00:16:32.000]  新命記 利微記
[00:16:32.000 --> 00:16:38.000]  是摩西的律法 舊約聖經的開頭
[00:16:38.000 --> 00:16:42.000]  所以是上帝所頒佈的命令
[00:16:42.000 --> 00:16:44.000]  這不就是舊的命令嗎
[00:16:44.000 --> 00:16:46.000]  你這樣看就知道
[00:16:46.000 --> 00:16:51.000]  不是有了新的命令就扔掉舊的命令
[00:16:51.000 --> 00:16:53.000]  沒有這個意思
[00:16:53.000 --> 00:16:59.000]  舊的意思是原本的命令
[00:16:59.000 --> 00:17:02.000]  是仍然要遵守的命令
[00:17:02.000 --> 00:17:08.000]  是對基督徒來說:愛神的也當愛弟兄
[00:17:08.000 --> 00:17:13.000]  這是我們從神 從起初
[00:17:13.000 --> 00:17:20.000]  從舊約摩西五經所領受的命令
[00:17:20.000 --> 00:17:23.000]  知道了 我明白甚麼是命令
[00:17:23.000 --> 00:17:26.000]  我懂得做 只是我不肯做
[00:17:26.000 --> 00:17:28.000]  我又明白甚麼是舊的命令了
[00:17:28.000 --> 00:17:31.000]  愛神愛人 感謝主
[00:17:31.000 --> 00:17:34.000]  學了很多 很睏了
[00:17:34.000 --> 00:17:37.000]  我們還沒進入正題
[00:17:37.000 --> 00:17:40.000]  你明白了舊的命令了
[00:17:40.000 --> 00:17:44.000]  請問 耶穌現在說:
[00:17:44.000 --> 00:17:47.000]  「我賜給你們一條新命令
[00:17:47.000 --> 00:17:49.000]  乃是叫你們彼此相愛」
[00:17:49.000 --> 00:17:52.000]  新在哪裡?
[00:17:52.000 --> 00:17:57.000]  不要這麼煩 教我怎樣去應用實踐就行了
[00:17:57.000 --> 00:18:00.000]  你都不知道祂說甚麼 你怎麼應用?
[00:18:00.000 --> 00:18:02.000]  你衝出去彼此相愛
[00:18:02.000 --> 00:18:06.000]  原來你是在實行舊的命令
[00:18:06.000 --> 00:18:09.000]  舊的命令已經要求你這樣做
[00:18:09.000 --> 00:18:10.000]  有甚麼新?
[00:18:10.000 --> 00:18:11.000]  耶穌是這樣說的
[00:18:11.000 --> 00:18:13.000]  祂不說新字不安樂的
[00:18:13.000 --> 00:18:16.000]  你這樣讀聖經嗎?
[00:18:16.000 --> 00:18:18.000]  你不明白就認吧
[00:18:18.000 --> 00:18:21.000]  我真的不明白為何耶穌說新字
[00:18:21.000 --> 00:18:24.000]  你不要當祂發呃風
[00:18:24.000 --> 00:18:27.000]  當祂耳邊風
[00:18:27.000 --> 00:18:31.000]  耶穌是說新的 新在哪裡?
[00:18:31.000 --> 00:18:33.000]  耶穌還沒說完
[00:18:33.000 --> 00:18:36.000]  都學了幾招了 上下文
[00:18:36.000 --> 00:18:39.000]  耶穌說下去還有一句話 怎麼說呢?
[00:18:39.000 --> 00:18:43.000]  「我怎樣愛你們
[00:18:43.000 --> 00:18:49.000]  你們也要怎樣相愛」
[00:18:49.000 --> 00:18:52.000]  耶穌怎樣愛我們?
[00:18:52.000 --> 00:18:54.000]  耶穌為我們寫命
[00:18:54.000 --> 00:18:57.000]  耶穌為我們釘十字架
[00:18:57.000 --> 00:18:59.000]  教會現在很流行
[00:18:59.000 --> 00:19:02.000]  請你跟旁邊的人說
[00:19:02.000 --> 00:19:05.000]  弟兄 我為你寫命
[00:19:05.000 --> 00:19:08.000]  你笑嗎?你不說嗎?
[00:19:08.000 --> 00:19:10.000]  「我怎樣愛你們
[00:19:10.000 --> 00:19:12.000]  你們也要怎樣相愛」
[00:19:12.000 --> 00:19:17.000]  你說糟糕了 早知道我吃完午飯不回家
[00:19:17.000 --> 00:19:20.000]  怎麼搞的?這樣的要求?
[00:19:20.000 --> 00:19:22.000]  《約翰福音》
[00:19:22.000 --> 00:19:24.000]  耶穌的確有提寫命
[00:19:24.000 --> 00:19:26.000]  你再讀下去
[00:19:26.000 --> 00:19:28.000]  13章之後
[00:19:28.000 --> 00:19:31.000]  去到第15章
[00:19:31.000 --> 00:19:35.000]  12節到14節
[00:19:35.000 --> 00:19:38.000]  找到我們一起讀
[00:19:38.000 --> 00:19:40.000]  《約翰福音》15章
[00:19:40.000 --> 00:19:42.000]  12到14節
[00:19:42.000 --> 00:19:45.000]  「你們要彼此相愛
[00:19:45.000 --> 00:19:48.000]  像我愛你們一樣
[00:19:48.000 --> 00:19:50.000]  這就是我的命令
[00:19:50.000 --> 00:19:52.000]  人為朋友寫命
[00:19:52.000 --> 00:19:56.000]  人的愛心沒有比這個大的
[00:19:56.000 --> 00:20:00.000]  你們若遵行我所吩咐的
[00:20:00.000 --> 00:20:04.000]  就是我的朋友了」
[00:20:04.000 --> 00:20:06.000]  12節很明顯
[00:20:06.000 --> 00:20:10.000]  是呼應13章34節
[00:20:10.000 --> 00:20:12.000]  「彼此相愛」
[00:20:12.000 --> 00:20:16.000]  「命令像我愛你們一樣」
[00:20:16.000 --> 00:20:20.000]  三個內容都重複出現了
[00:20:20.000 --> 00:20:22.000]  然後耶穌就說寫命
[00:20:22.000 --> 00:20:24.000]  「人為朋友寫命
[00:20:24.000 --> 00:20:29.000]  人的愛心沒有比這個大的」
[00:20:29.000 --> 00:20:32.000]  耶穌在說誰?
[00:20:32.000 --> 00:20:35.000]  耶穌叫我們為朋友寫命?
[00:20:35.000 --> 00:20:37.000]  你看清楚一點
[00:20:37.000 --> 00:20:40.000]  「你們若遵行我所吩咐的
[00:20:40.000 --> 00:20:44.000]  就是我的朋友了
[00:20:44.000 --> 00:20:47.000]  以後我不再稱你們為僕人
[00:20:47.000 --> 00:20:52.000]  我乃稱你們為朋友」
[00:20:52.000 --> 00:20:55.000]  「人為朋友寫命」
[00:20:55.000 --> 00:20:59.000]  這個「人」不是說我們
[00:20:59.000 --> 00:21:01.000]  你有沒有讀清楚?
