
[00:00:00.000 --> 00:00:07.800]  上次說到聖潔是神的僕人
[00:01:47.880 --> 00:01:49.880]  牧者有很多
[00:01:49.880 --> 00:01:50.880]  牧會接著是怎樣呢?
[00:01:50.880 --> 00:01:52.880]  接著去搞一個機構
[00:01:52.880 --> 00:01:54.880]  我看到有很多這樣的情況出現
[00:01:54.880 --> 00:01:56.880]  我有經驗
[00:01:56.880 --> 00:01:58.880]  我有什麼就可以跳出來
[00:01:58.880 --> 00:02:00.880]  上位
[00:02:00.880 --> 00:02:02.880]  神給他僕人的召命
[00:02:02.880 --> 00:02:04.880]  他致死忠心
[00:02:04.880 --> 00:02:06.880]  所以我認識的牧者
[00:02:06.880 --> 00:02:08.880]  他三十年做到退休的時候
[00:02:08.880 --> 00:02:10.880]  在同一間教會
[00:02:10.880 --> 00:02:12.880]  這是我最欣賞的
[00:02:12.880 --> 00:02:14.880]  亦都我相信在神的角度裏面
[00:02:14.880 --> 00:02:16.880]  是至高階的
[00:02:16.880 --> 00:02:18.880]  神的僕人
[00:02:18.880 --> 00:02:22.880]  會在這裏分兩點來看
[00:02:22.880 --> 00:02:25.880]  第一是使命的傳遞
[00:02:25.880 --> 00:02:27.880]  神不是呼召摩西
[00:02:27.880 --> 00:02:29.880]  你自己搞定
[00:02:29.880 --> 00:02:30.880]  不是
[00:02:30.880 --> 00:02:32.880]  神是告訴摩西
[00:02:32.880 --> 00:02:34.880]  神要摩西做些什麼
[00:02:34.880 --> 00:02:36.880]  所以第一點就是
[00:02:36.880 --> 00:02:38.880]  七召十節認定從神而來的使命
[00:02:38.880 --> 00:02:40.880]  怎樣由一個使命
[00:02:40.880 --> 00:02:42.880]  變成一個召命
[00:02:42.880 --> 00:02:44.880]  第二就是我們很奇怪
[00:02:44.880 --> 00:02:46.880]  摩西是我是誰回應召命
[00:02:46.880 --> 00:02:49.880]  解經上出現一個很嚴重的問題
[00:02:49.880 --> 00:02:51.880]  究竟摩西想去還是不想去呢?
[00:02:51.880 --> 00:02:54.880]  在這裏會處理一個問題
[00:02:54.880 --> 00:02:56.880]  從釋經的角度
[00:02:56.880 --> 00:03:00.880]  來明白究竟摩西是否不想去
[00:03:00.880 --> 00:03:01.880]  是否藉口呢?
[00:03:01.880 --> 00:03:04.880]  我們起步點的經文是第七節
[00:03:04.880 --> 00:03:06.880]  前面就是神叫摩西脫鞋
[00:03:06.880 --> 00:03:09.880]  我們說五六節其實是可以關掉的
[00:03:09.880 --> 00:03:11.880]  跟著摩西說我在這裡
[00:03:11.880 --> 00:03:14.880]  耶和華說我的百姓下去是順的
[00:03:14.880 --> 00:03:16.880]  跟著摩西是怎樣呢?
[00:03:16.880 --> 00:03:18.880]  摩西遮著臉
[00:03:18.880 --> 00:03:20.880]  原來神給摩西召命的時候
[00:03:20.880 --> 00:03:24.880]  摩西是感受到神的聖潔恐懼
[00:03:24.880 --> 00:03:26.880]  即是恐懼、害怕裏面
[00:03:26.880 --> 00:03:27.880]  神給他召命
[00:03:27.880 --> 00:03:29.880]  神怎樣給他召命呢?
[00:03:29.880 --> 00:03:32.880]  我的百姓在埃及所受的困苦
[00:03:32.880 --> 00:03:34.880]  我實在看見了
[00:03:34.880 --> 00:03:38.880]  他們因受督公的合制所發的哀聲
[00:03:38.880 --> 00:03:40.880]  我也聽見了
[00:03:40.880 --> 00:03:43.880]  我原知道他們的痛苦
[00:03:43.880 --> 00:03:45.880]  這裏我要引一些原文出來
[00:03:45.880 --> 00:03:48.880]  如果讀了原文的同學就會知道
[00:03:48.880 --> 00:03:51.880]  這裏有三個動詞
[00:03:51.880 --> 00:03:56.880]  第一個就是Rao
[00:03:56.880 --> 00:03:58.880]  Infinitive Absolute
[00:03:58.880 --> 00:03:59.880]  再加Finite Verb
[00:03:59.880 --> 00:04:02.880]  即是極度強調
[00:04:02.880 --> 00:04:04.880]  所以這裏翻譯成
[00:04:04.880 --> 00:04:06.880]  我實在看見
[00:04:06.880 --> 00:04:08.880]  是強調那個看見
[00:04:08.880 --> 00:04:10.880]  第二個就是聽見
[00:04:10.880 --> 00:04:11.880]  第三個就是知道
[00:04:11.880 --> 00:04:14.880]  但很可惜我覺得和諧本的翻譯
[00:04:14.880 --> 00:04:16.880]  將經文的次序調轉了
[00:04:16.880 --> 00:04:18.880]  為甚麼呢?
[00:04:18.880 --> 00:04:20.880]  因為其實不應該翻譯成
[00:04:20.880 --> 00:04:22.880]  我的百姓在埃及所受的痛苦
[00:04:22.880 --> 00:04:25.880]  是強行將個object分了
[00:04:25.880 --> 00:04:27.880]  其實是示意強調
[00:04:27.880 --> 00:04:28.880]  因為讀法覺得
[00:04:28.880 --> 00:04:30.880]  在最重要神是怎樣?
[00:04:30.880 --> 00:04:31.880]  是看見甚麼?
[00:04:31.880 --> 00:04:33.880]  我不是這樣讀這段經文
[00:04:33.880 --> 00:04:35.880]  跟原文的次序
[00:04:35.880 --> 00:04:36.880]  再翻譯一次
[00:04:36.880 --> 00:04:37.880]  原文是說甚麼?
[00:04:37.880 --> 00:04:40.880]  我實在看見了我百姓的痛苦
[00:04:40.880 --> 00:04:43.880]  然後是一個relative clause
[00:04:43.880 --> 00:04:47.880]  就是在埃及的或者埃及所受的
[00:04:47.880 --> 00:04:49.880]  如果你自己加一個動詞
[00:04:49.880 --> 00:04:52.880]  第二句就是他們的哀聲
[00:04:52.880 --> 00:04:54.880]  哀聲才是分了
[00:04:54.880 --> 00:04:56.880]  如果希伯來文是怎樣呢?
[00:04:56.880 --> 00:04:58.880]  那個word order很flexible
[00:04:58.880 --> 00:05:01.880]  作者要表達強調
[00:05:01.880 --> 00:05:03.880]  就會將個object分了
[00:05:03.880 --> 00:05:05.880]  原來第二句才是哀聲
[00:05:05.880 --> 00:05:10.880]  才是整段經文神的重點
[00:05:10.880 --> 00:05:13.880]  接著他說甚麼?我聽見了
[00:05:13.880 --> 00:05:18.880]  接著他們在督公面前的克制
[00:05:18.880 --> 00:05:20.880]  是放在後面
[00:05:20.880 --> 00:05:26.880]  應該是他們在和合本下
[00:05:26.880 --> 00:05:29.880]  因督公所受克制所發的哀聲
[00:05:29.880 --> 00:05:32.880]  其實在意思上是一個單元
[00:05:32.880 --> 00:05:34.880]  他強行將它分開了
[00:05:34.880 --> 00:05:36.880]  接著就將哀聲推前了
[00:05:36.880 --> 00:05:39.880]  將動詞放在第二部分
[00:05:39.880 --> 00:05:40.880]  我聽見了
[00:05:40.880 --> 00:05:42.880]  接著第三部分
[00:05:42.880 --> 00:05:45.880]  其實是原知道是因為
[00:05:45.880 --> 00:05:47.880]  因為是強一點的
[00:05:47.880 --> 00:05:49.880]  原是沒有那麼強的
[00:05:49.880 --> 00:05:52.880]  是因為我知道他們的痛苦
[00:05:52.880 --> 00:05:55.880]  即是強調是甚麼呢?
[00:05:55.880 --> 00:06:00.880]  強調是有兩個層次的
[00:06:00.880 --> 00:06:03.880]  第一個層次是動詞的強調
[00:06:03.880 --> 00:06:05.880]  但這個只是看見
[00:06:05.880 --> 00:06:07.880]  聽見和知道是沒有的
[00:06:07.880 --> 00:06:10.880]  第二個強調是哀聲
[00:06:10.880 --> 00:06:15.880]  我們有甚麼方法令神知道我們的痛苦呢?
[00:06:15.880 --> 00:06:17.880]  就是哀聲
[00:06:17.880 --> 00:06:19.880]  神是看見的
[00:06:19.880 --> 00:06:21.880]  神看見都可以的
[00:06:21.880 --> 00:06:23.880]  我們可以叫私人說
[00:06:23.880 --> 00:06:25.880]  神啊你看看我多慘
[00:06:25.880 --> 00:06:26.880]  是有的
[00:06:26.880 --> 00:06:27.880]  接著怎樣呢?
[00:06:27.880 --> 00:06:29.880]  神啊你知不知道我多慘
[00:06:29.880 --> 00:06:30.880]  是有的
[00:06:30.880 --> 00:06:34.880]  但其實這些都是哀聲
[00:06:34.880 --> 00:06:36.880]  在艱難日子向神呼求
[00:06:36.880 --> 00:06:39.880]  其實在神學上最重要的是哀聲
[00:06:39.880 --> 00:06:43.880]  但其實這段經文
[00:06:43.880 --> 00:06:44.880]  痛苦是甚麼呢?
[00:06:44.880 --> 00:06:46.880]  痛苦是這個字的意思
[00:06:46.880 --> 00:06:50.880]  是可以指身心靈的痛苦
[00:06:50.880 --> 00:06:53.880]  即是兩方面都有的
[00:06:53.880 --> 00:06:57.880]  其實這段經文是很值錢的
[00:06:57.880 --> 00:06:59.880]  為甚麼這樣說呢?
[00:06:59.880 --> 00:07:01.880]  如果神學角度
[00:07:01.880 --> 00:07:03.880]  如果神看見
[00:07:03.880 --> 00:07:05.880]  即是神全都知道
[00:07:05.880 --> 00:07:08.880]  如果神又看見又知道
[00:07:08.880 --> 00:07:10.880]  那就很強烈了
[00:07:10.880 --> 00:07:11.880]  神又看見
[00:07:11.880 --> 00:07:13.880]  神是無所不知的
[00:07:13.880 --> 00:07:15.880]  為甚麼要再欺負難民呢?
[00:07:15.880 --> 00:07:18.880]  看見再加知道是很強烈的
[00:07:18.880 --> 00:07:21.880]  如果又看見又知道又聽見呢?
[00:07:21.880 --> 00:07:23.880]  全本聖經你猜有多少次出現
[00:07:23.880 --> 00:07:25.880]  三個動詞一起
[00:07:25.880 --> 00:07:27.880]  耶和華是執直
[00:07:27.880 --> 00:07:30.880]  就是兩次
[00:07:30.880 --> 00:07:35.880]  我們給它一個名字
[00:07:35.880 --> 00:07:37.880]  叫Trio
[00:07:37.880 --> 00:07:40.880]  神的感知三動詞
[00:07:40.880 --> 00:07:43.880]  從來神不需要告訴人
[00:07:43.880 --> 00:07:46.880]  他看見、聽見、知道
[00:07:46.880 --> 00:07:49.880]  而在整個救贖歷史裏
[00:07:49.880 --> 00:07:53.880]  唯一一次是三個動詞
[00:07:53.880 --> 00:07:55.880]  而是兩次經文出現
[00:07:55.880 --> 00:07:56.880]  不是偶然的
[00:07:56.880 --> 00:07:58.880]  所以如果我們用神學的讀法
[00:07:58.880 --> 00:08:00.880]  我們要明白出埃及
[00:08:00.880 --> 00:08:04.880]  對整個以色列的歷史的重要性
[00:08:04.880 --> 00:08:10.880]  前面一次原來是一個經文的結構
[00:08:10.880 --> 00:08:13.880]  從來在其他聖經不會這樣出現
[00:08:13.880 --> 00:08:15.880]  人就更加不會這樣出現
[00:08:15.880 --> 00:08:18.880]  所以前面一次出現是怎樣呢?
[00:08:18.880 --> 00:08:20.880]  二十三節是怎樣呢?
[00:08:20.880 --> 00:08:22.880]  前面是摩西港那四十年
[00:08:22.880 --> 00:08:24.880]  就有一個問題
[00:08:24.880 --> 00:08:26.880]  究竟二十三節應該放在第三章
[00:08:26.880 --> 00:08:29.880]  還是放在第二章?
[00:08:29.880 --> 00:08:31.880]  二十三至二十五節
[00:08:31.880 --> 00:08:34.880]  是用來總結第二章的出埃及記
[00:08:34.880 --> 00:08:36.880]  而第三章是開一個段落
[00:08:36.880 --> 00:08:41.880]  所以如果從一個文體結構的角度來看
[00:08:41.880 --> 00:08:43.880]  我們應該怎樣去理解呢?
[00:08:43.880 --> 00:08:45.880]  這裡說「過了很久」
[00:08:45.880 --> 00:08:47.880]  其實「過了很久」
[00:08:47.880 --> 00:08:51.880]  這個可能是印錯了
[00:08:51.880 --> 00:08:53.880]  這個是新日本
[00:08:53.880 --> 00:08:57.880]  「過了很多年」兩個日本
[00:08:57.880 --> 00:09:00.880]  「過了很多年埃及王死了」
[00:09:00.880 --> 00:09:05.880]  原文是「許多的日子」
[00:09:05.880 --> 00:09:07.880]  「many days」
[00:09:07.880 --> 00:09:13.880]  所以那個「in」應該是「during」
[00:09:13.880 --> 00:09:15.880]  「在那些日子」
[00:09:15.880 --> 00:09:17.880]  是否法老死了之後呢?
[00:09:17.880 --> 00:09:19.880]  其實那個烏克蘭的呼叫
[00:09:19.880 --> 00:09:22.880]  就不是法老死了之後
[00:09:22.880 --> 00:09:25.880]  因為我們會覺得是法老死了之後
[00:09:25.880 --> 00:09:28.880]  所以翻譯聖經很重要
[00:09:28.880 --> 00:09:31.880]  我們怎樣翻譯就令讀者怎樣去看
[00:09:31.880 --> 00:09:33.880]  怎樣去理解
[00:09:33.880 --> 00:09:37.880]  「在那些很長的日子」
[00:09:37.880 --> 00:09:40.880]  「直到埃及王死了」
[00:09:40.880 --> 00:09:42.880]  「以色列人在菌所中嘆息」
[00:09:42.880 --> 00:09:44.880]  「他們就呼求」
[00:09:44.880 --> 00:09:47.880]  那個呼求不是法老死了之後
[00:09:47.880 --> 00:09:49.880]  以色列人才向神呼求
[00:09:49.880 --> 00:09:52.880]  「在菌所中呼求」
[00:09:52.880 --> 00:09:54.880]  「達到神那裡」
[00:09:54.880 --> 00:09:56.880]  後面的強調是甚麼?
[00:09:56.880 --> 00:09:58.880]  「神聽見他們的哀聲」
[00:09:58.880 --> 00:10:01.880]  前面已經有兩節告訴你
[00:10:01.880 --> 00:10:04.880]  以色列人向神呼求
[00:10:04.880 --> 00:10:06.880]  然後是二十四節
[00:10:06.880 --> 00:10:08.880]  「神聽見」
[00:10:08.880 --> 00:10:10.880]  所以次序不一樣
[00:10:10.880 --> 00:10:13.880]  後面第三章七節是神看見
[00:10:13.880 --> 00:10:15.880]  這裡是「神聽見」
[00:10:15.880 --> 00:10:17.880]  「神聽見他們的哀聲」
[00:10:17.880 --> 00:10:19.880]  這裡加了一個「紀念」
[00:10:19.880 --> 00:10:21.880]  其實是四個動詞
[00:10:21.880 --> 00:10:23.880]  但我們不計算「紀念」
[00:10:23.880 --> 00:10:25.880]  因為「紀念」是說納藥
[00:10:25.880 --> 00:10:28.880]  之後是神學的讀法
[00:10:28.880 --> 00:10:31.880]  「神紀念亞伯拉罕以撒瓦國所納的藥」
[00:10:31.880 --> 00:10:34.880]  未說完 只是加插進去
[00:10:34.880 --> 00:10:36.880]  然後是「神看顧」
[00:10:36.880 --> 00:10:37.880]  原文是甚麼?
[00:10:37.880 --> 00:10:38.880]  「看見」
[00:10:38.880 --> 00:10:39.880]  「也」是甚麼?
[00:10:39.880 --> 00:10:40.880]  「知道」
[00:10:40.880 --> 00:10:43.880]  「他們的苦情」是翻譯加進去
[00:10:43.880 --> 00:10:45.880]  原文是沒有的
[00:10:45.880 --> 00:10:50.880]  這三個動詞在七一及記第二章最後已經出現了
[00:10:50.880 --> 00:10:52.880]  而整本聖經只有兩次出現
[00:10:52.880 --> 00:10:56.880]  我們有合理的解讀
[00:10:56.880 --> 00:10:59.880]  其實是inclusio
[00:10:59.880 --> 00:11:02.880]  所以三章一至六節是說甚麼?
[00:11:02.880 --> 00:11:04.880]  昨天讀完嗎?
[00:11:04.880 --> 00:11:05.880]  「神呼召摩西」
[00:11:05.880 --> 00:11:07.880]  是一個ABA
[00:11:07.880 --> 00:11:12.880]  神如何回應以色列人的呼求?
[00:11:12.880 --> 00:11:15.880]  神興起他的僕人
[00:11:15.880 --> 00:11:17.880]  來回應以色列人的呼求
[00:11:17.880 --> 00:11:19.880]  所以從結構裏
[00:11:19.880 --> 00:11:26.880]  我們看到結構可以給我們一個訊息
[00:11:26.880 --> 00:11:30.880]  神就是這樣回應以色列人的呼求
[00:11:30.880 --> 00:11:34.880]  所以這是從一個大的段落
[00:11:34.880 --> 00:11:37.880]  而這三個動詞一起的時候
[00:11:37.880 --> 00:11:39.880]  我們得到甚麼呢?
[00:11:39.880 --> 00:11:44.880]  這是最深切神性的激情
[00:11:44.880 --> 00:11:47.880]  Divine Passion
[00:11:47.880 --> 00:11:49.880]  如果我們不認識神
[00:11:49.880 --> 00:11:51.880]  我們不認識神的Passion
[00:11:51.880 --> 00:11:53.880]  神的感知
[00:11:53.880 --> 00:11:55.880]  我們感覺不到神的感知
[00:11:55.880 --> 00:11:56.880]  有時我們錯了
[00:11:56.880 --> 00:11:58.880]  我們覺得神是這樣
[00:11:58.880 --> 00:12:00.880]  完全ungrounded
[00:12:00.880 --> 00:12:07.880]  我們的神學決定我們感受到神的感受是否正確
[00:12:07.880 --> 00:12:10.880]  而這裏神呼召摩西的時候
[00:12:10.880 --> 00:12:12.880]  摩西已經我在這裏
[00:12:12.880 --> 00:12:13.880]  我們問一個神學問題
[00:12:13.880 --> 00:12:17.880]  為何摩西在這裏要告訴神?
[00:12:17.880 --> 00:12:20.880]  但前面那次是third person
[00:12:20.880 --> 00:12:23.880]  是摩西描述的時候
[00:12:23.880 --> 00:12:27.880]  所以這裏是神聽見
[00:12:27.880 --> 00:12:29.880]  但去到三章七節的時候
[00:12:29.880 --> 00:12:32.880]  是我first person
[00:12:32.880 --> 00:12:35.880]  神直接和摩西說
[00:12:35.880 --> 00:12:41.880]  在這裏我們看到摩西這樣來跟我們說
[00:12:41.880 --> 00:12:46.880]  那個呼召裏面最重要的元素是甚麼?
[00:12:46.880 --> 00:12:55.880]  被召的人感受到神呼召他裏面最重要的Passion
[00:12:55.880 --> 00:12:57.880]  這個很重要
[00:12:57.880 --> 00:12:59.880]  為何我剛才說有些人做著做著
[00:12:59.880 --> 00:13:01.880]  我侍奉這裏不再侍奉那裏
[00:13:01.880 --> 00:13:04.880]  如果有Passion的呼召
[00:13:04.880 --> 00:13:06.880]  是不會離開的
[00:13:06.880 --> 00:13:10.880]  他致死都在他的崗位裏面去做
[00:13:10.880 --> 00:13:13.880]  而動機不是我想要這裏
[00:13:13.880 --> 00:13:14.880]  這裏有得晉升
[00:13:14.880 --> 00:13:16.880]  我轉去這間教會做
[00:13:16.880 --> 00:13:18.880]  這裏有些人工高一點
[00:13:18.880 --> 00:13:19.880]  不是的
[00:13:19.880 --> 00:13:21.880]  神給你的負擔是做甚麼的?
[00:13:21.880 --> 00:13:24.880]  神給你的負擔這就叫做召命
[00:13:24.880 --> 00:13:26.880]  使命和召命不同
[00:13:26.880 --> 00:13:27.880]  使命神差派你
[00:13:27.880 --> 00:13:29.880]  召命是怎樣呢?
[00:13:29.880 --> 00:13:31.880]  所以我對召命的定義是甚麼?
[00:13:31.880 --> 00:13:33.880]  我對召命的定義是
[00:13:33.880 --> 00:13:39.880]  當人感受到神呼召他去做的事工的情感的時候
[00:13:39.880 --> 00:13:41.880]  這個就是召命
[00:13:41.880 --> 00:13:45.880]  所以這裏說
[00:13:45.880 --> 00:13:49.880]  我的百姓在埃及所受的苦
[00:13:49.880 --> 00:13:51.880]  我們就去問一個問題
[00:13:51.880 --> 00:13:54.880]  摩西聽到神說這句話的時候
[00:13:54.880 --> 00:13:57.880]  摩西會有甚麼反應?
[00:13:57.880 --> 00:14:01.880]  我們憑甚麼去思考摩西在神面前的反應?
[00:14:01.880 --> 00:14:05.880]  四十年前
[00:14:05.880 --> 00:14:09.880]  整個七一及其第二章雖然是很短的經文
[00:14:09.880 --> 00:14:12.880]  告訴我們四十年的曠野
[00:14:12.880 --> 00:14:15.880]  四十年的皇宮生活裏
[00:14:15.880 --> 00:14:20.880]  摩西有沒有經歷過百姓在埃及所受的苦?
[00:14:20.880 --> 00:14:22.880]  當然有
[00:14:22.880 --> 00:14:25.880]  我相信摩西聽到就會想起
[00:14:25.880 --> 00:14:31.880]  他四十年前去打死了埃及人
[00:14:31.880 --> 00:14:36.880]  他打死埃及人就是因為他看到經文裏重覆兩次
[00:14:36.880 --> 00:14:38.880]  摩西漢奸
[00:14:38.880 --> 00:14:40.880]  他出去看看他的兄弟的時候
[00:14:40.880 --> 00:14:42.880]  他才有這樣的反應
[00:14:42.880 --> 00:14:46.880]  我相信這個對於摩西來說是很震撼的
[00:14:46.880 --> 00:14:47.880]  很共鳴
[00:14:47.880 --> 00:14:50.880]  但可能那四十年已經將這件事放下了
[00:14:50.880 --> 00:14:55.880]  我不知道大家有些同學在蒙召的時候
[00:14:55.880 --> 00:14:56.880]  昔日他信主的時候
[00:14:56.880 --> 00:14:59.880]  他有一個火熱的心的時候
[00:14:59.880 --> 00:15:03.880]  但可能有各種困難已經放下了
[00:15:03.880 --> 00:15:05.880]  當神再次呼召的時候
[00:15:05.880 --> 00:15:08.880]  我不知道這是否再次呼召摩西
[00:15:08.880 --> 00:15:12.880]  摩西聽到神這樣說的時候
[00:15:12.880 --> 00:15:19.880]  所以這裏說四十年前他忍不住要出手
[00:15:19.880 --> 00:15:22.880]  這是一個很強的熱誠
[00:15:22.880 --> 00:15:25.880]  這個熱誠和神的熱誠是否一樣?
[00:15:25.880 --> 00:15:29.880]  一樣,不過方式是一樣
[00:15:29.880 --> 00:15:33.880]  所以可以看到摩西到死的時候
[00:15:33.880 --> 00:15:37.880]  他都是帶著神的使命來服侍神
[00:15:37.880 --> 00:15:39.880]  這就叫做使命
[00:15:39.880 --> 00:15:46.880]  接著受督公的轄制其實是在督公面前
[00:15:46.880 --> 00:15:49.880]  (英文)
[00:15:49.880 --> 00:15:51.880]  轄制這個字是甚麼呢?
[00:15:51.880 --> 00:15:53.880]  (英文)
[00:15:53.880 --> 00:15:55.880]  是打,可以嗎?
[00:15:55.880 --> 00:16:00.880]  詐取他們,壓迫他們,強制他們
[00:16:00.880 --> 00:16:03.880]  或者你欠人債
[00:16:03.880 --> 00:16:06.880]  債主來追你還債
[00:16:06.880 --> 00:16:08.880]  就是這個字
[00:16:08.880 --> 00:16:12.880]  一句字裏的意思很深遠
[00:16:12.880 --> 00:16:14.880]  接著痛苦是甚麼呢?
[00:16:14.880 --> 00:16:18.880]  痛苦是以塞亞書受苦獨人
[00:16:18.880 --> 00:16:21.880]  耶穌基督背負我們的痛苦
[00:16:21.880 --> 00:16:22.880]  就是這個痛苦
[00:16:22.880 --> 00:16:24.880]  感受到神的召命
[00:16:24.880 --> 00:16:29.880]  感受到在教會裏侍供的需要
[00:16:29.880 --> 00:16:32.880]  來做一個回應
[00:16:32.880 --> 00:16:36.880]  前面剛才說過
[00:16:36.880 --> 00:16:37.880]  他出去怎樣?
[00:16:37.880 --> 00:16:39.880]  看見他出去了兩次
[00:16:39.880 --> 00:16:44.880]  (英文)
[00:16:44.880 --> 00:16:47.880]  (英文)
[00:16:47.880 --> 00:16:48.880]  中間夾著的是甚麼呢?
[00:16:48.880 --> 00:16:50.880]  重擔
[00:16:50.880 --> 00:16:54.880]  在原文的結構裏是很強調的
[00:16:54.880 --> 00:16:55.880]  尊庚是怎樣呢?
[00:16:55.880 --> 00:16:57.880]  看見中間就是重擔
[00:16:57.880 --> 00:17:03.880]  即是摩西四十年前是王子的身份
[00:17:03.880 --> 00:17:05.880]  已經看到重擔
[00:17:05.880 --> 00:17:09.880]  而這個字正是在《出拉喬記》裏面用
[00:17:09.880 --> 00:17:15.880]  特別是用來指法老壓榨以色列
[00:17:15.880 --> 00:17:18.880]  你可以對號入座
[00:17:18.880 --> 00:17:19.880]  法老母草造尊
[00:17:19.880 --> 00:17:22.880]  所有不合理的迫害
[00:17:22.880 --> 00:17:27.880]  唯一是用同一個字根的動詞
[00:17:27.880 --> 00:17:29.880]  就是除去你肩頭的重擔
[00:17:29.880 --> 00:17:34.880]  所以這是有身體工作的成份
[00:17:34.880 --> 00:17:36.880]  而不是身心靈
[00:17:36.880 --> 00:17:40.880]  這是摩西的共鳴
[00:17:40.880 --> 00:17:42.880]  摩西感受到的
[00:17:42.880 --> 00:17:45.880]  然後神說「我下來」
[00:17:45.880 --> 00:17:49.880]  我們前面是第七節
[00:17:49.880 --> 00:17:52.880]  如果將第七節和第八節一起讀
[00:17:52.880 --> 00:17:55.880]  我們會發覺原來這個結構還未完
[00:17:55.880 --> 00:17:56.880]  為何這樣說呢?
[00:17:56.880 --> 00:17:59.880]  「我下來」是要拯救
[00:17:59.880 --> 00:18:01.880]  或者你亦做拯救都可以
[00:18:01.880 --> 00:18:03.880]  可能很多時候亦做拯救
[00:18:03.880 --> 00:18:06.880]  我要拯救他們脫離埃及人的手
[00:18:06.880 --> 00:18:09.880]  令他們出了那地
[00:18:09.880 --> 00:18:12.880]  到美好寬闊流乃與物之地
[00:18:12.880 --> 00:18:15.880]  就是迦南人、赫人、耶布斯人之地
[00:18:15.880 --> 00:18:20.880]  現在以色列人的愛性達到我的耳中
[00:18:20.880 --> 00:18:22.880]  再一次重複
[00:18:22.880 --> 00:18:25.880]  愛性是第三節
[00:18:25.880 --> 00:18:27.880]  這句話似乎結構還未完
[00:18:27.880 --> 00:18:30.880]  這個愛性就帶我們回到
[00:18:30.880 --> 00:18:34.880]  埃及記第二章23至25節
[00:18:34.880 --> 00:18:37.880]  也漢見
[00:18:37.880 --> 00:18:39.880]  又出現漢見
[00:18:39.880 --> 00:18:42.880]  埃及人怎樣欺壓他們
[00:18:42.880 --> 00:18:44.880]  但是沒有知道
[00:18:44.880 --> 00:18:47.880]  所以唯獨出現了兩節
[00:18:47.880 --> 00:18:48.880]  如果是這樣的話
[00:18:48.880 --> 00:18:51.880]  這個其實又是一個結構
[00:18:51.880 --> 00:18:54.880]  如果單看這段經文
[00:18:54.880 --> 00:18:57.880]  七八九節都是一個交錯平衡
[00:18:57.880 --> 00:19:00.880]  因為第七節和第九節重複了兩個動詞
[00:19:00.880 --> 00:19:02.880]  如果是這樣讀的話
[00:19:02.880 --> 00:19:06.880]  整體結構是ABABA
[00:19:06.880 --> 00:19:10.880]  如果是ABABA我們怎樣讀?
[00:19:10.880 --> 00:19:12.880]  第一個B是三章一至六節
