
[00:00:00.000 --> 00:00:05.880]  好 網上的弟兄姊妹大家早安
[00:06:59.280 --> 00:07:06.160]  好像我們傳統華人家庭裡面所說的家規一樣
[00:07:06.160 --> 00:07:09.520]  不知道大家家裡有沒有家規
[00:07:09.520 --> 00:07:15.520]  我記得我小時候每個星期都會去探望公主
[00:07:15.520 --> 00:07:19.200]  探望公主只是借題
[00:07:19.200 --> 00:07:23.600]  發揮就是和表弟妹一起玩 玩足一天
[00:07:23.600 --> 00:07:25.760]  這就是最主要的目的
[00:07:25.760 --> 00:07:29.920]  但是在玩的過程當中
[00:07:29.920 --> 00:07:32.480]  有時候阿公就坐在那裡看著我們
[00:07:32.480 --> 00:07:34.720]  一群小朋友在玩
[00:07:34.720 --> 00:07:37.120]  我就覺得阿公很奇怪
[00:07:37.120 --> 00:07:41.760]  因為他坐在那裡看著我們又不做事
[00:07:41.760 --> 00:07:48.160]  而且他正正的座位後面的牆就掛著一幅
[00:07:48.160 --> 00:07:51.840]  因為我媽媽姓潘 我阿公姓潘
[00:07:51.840 --> 00:07:56.000]  他就寫著一幅叫做「潘氏家規」
[00:07:56.000 --> 00:08:05.600]  哇 好像一個大老爺坐在一幅大的警告說話的標題之前
[00:08:05.600 --> 00:08:08.800]  很有共產思維的感覺
[00:08:08.800 --> 00:08:14.080]  總之看到阿公就一定看到家規
[00:08:14.080 --> 00:08:18.960]  自從我開始懂事就學中文
[00:08:18.960 --> 00:08:22.480]  那些家規是很複雜的 很押韻的
[00:08:22.480 --> 00:08:25.680]  現在那個家規究竟去了哪裡 我想沒有人知道
[00:08:25.680 --> 00:08:30.480]  不過如果我記得其中一件事
[00:08:30.480 --> 00:08:35.600]  他就說要以姓潘家為榮耀
[00:08:35.600 --> 00:08:38.960]  哇 我心想很厲害
[00:08:38.960 --> 00:08:44.080]  原來家規第一件事就是不要收家
[00:08:44.080 --> 00:08:47.360]  說得很簡單很清楚就是一句說完
[00:08:47.360 --> 00:08:50.240]  之後下面有一大連串的東西我都不記得了
[00:08:50.240 --> 00:08:53.280]  不過這句說話我就很清楚
[00:08:53.280 --> 00:08:55.360]  其實家規是挺好的 學中文字
[00:08:55.360 --> 00:08:57.600]  因為上面的字都挺深的
[00:08:57.600 --> 00:09:00.800]  但是學著學著就懂得有這樣的字
[00:09:00.800 --> 00:09:03.520]  原來可以這樣講的
[00:09:03.520 --> 00:09:08.080]  於是乎這種類似的思想
[00:09:08.080 --> 00:09:12.800]  其實在華人教會對於這一類型的所謂屬靈家規
[00:09:12.800 --> 00:09:16.560]  都有一種類似的詮釋
[00:09:16.560 --> 00:09:18.880]  很多時候他們的詮釋就是
[00:09:18.880 --> 00:09:24.800]  這些就是聖經裡面講給教會知道
[00:09:24.800 --> 00:09:30.480]  教會應該要怎樣處理教會裡面的事情
[00:09:30.480 --> 00:09:36.400]  教會的運作也要按照這些家規來執行
[00:09:36.400 --> 00:09:41.600]  於是乎這些家規就衍生了很多不同類型的內容
[00:09:41.600 --> 00:09:47.920]  譬如就在我們之前剛剛上一課或者這段聖經之前講過的
[00:09:47.920 --> 00:09:52.960]  有關於在教會裡面有些什麼活動
[00:09:52.960 --> 00:09:57.600]  我們看回第三章的第十六節
[00:09:57.600 --> 00:09:58.880]  他在這裡這樣說
[00:09:58.880 --> 00:10:01.360]  當用各樣的智慧把基督的道理
[00:10:01.360 --> 00:10:03.760]  豐豐富富地藏在心裡
[00:10:03.760 --> 00:10:07.120]  用詩章 頌詞 靈歌
[00:10:07.120 --> 00:10:13.440]  彼此教導 互相勸勉 心被恩感 歌頌神
[00:10:13.440 --> 00:10:20.400]  於是乎就成為了教會崇拜學的家規
[00:10:20.400 --> 00:10:22.560]  如果你聽我上一課的講道
[00:10:22.560 --> 00:10:24.720]  也都我講得很清楚給大家聽
[00:10:24.720 --> 00:10:30.000]  其實這一部分只不過是衍生在前文所談論到的
[00:10:30.000 --> 00:10:34.480]  有關於信徒他們之間的關係
[00:10:34.480 --> 00:10:39.360]  怎樣透過一連串的歌頌
[00:10:39.360 --> 00:10:44.160]  來反映出他們上帝的感恩
[00:10:44.160 --> 00:10:47.520]  以及他們將會怎樣奉主的名
[00:10:47.520 --> 00:10:50.400]  來去活他們的生命生活
[00:10:50.400 --> 00:10:56.960]  並不是以作為崇拜學為基礎的經文
[00:11:00.960 --> 00:11:05.600]  這是前文所講的 而這個主題
[00:11:05.600 --> 00:11:09.760]  亦都引申到今天我們去看的另一個大部分
[00:11:09.760 --> 00:11:16.480]  亦都同樣是談論到有關於在基督裡面的群體
[00:11:16.480 --> 00:11:20.160]  他們的生活是怎樣
[00:11:20.160 --> 00:11:24.480]  但是在這段經文裡面講的東西
[00:11:24.480 --> 00:11:29.120]  就引發在今時今日這個充滿苦解運動
[00:11:29.120 --> 00:11:32.960]  和所謂的家庭倫理觀的
[00:11:32.960 --> 00:11:35.840]  deconstruction 摧毀的狀態之下
[00:11:35.840 --> 00:11:38.960]  很多人就很反感這段聖經
[00:11:38.960 --> 00:11:43.360]  其中為了自圓其說
[00:11:43.360 --> 00:11:46.720]  很多的牧者當面對這段聖經的時候
[00:11:46.720 --> 00:11:51.200]  最直接處理的方法就是不要講
[00:11:51.200 --> 00:11:53.200]  不講就沒有問題
[00:11:53.200 --> 00:11:54.960]  不會惹起教會的紛爭
[00:11:54.960 --> 00:11:58.640]  因為教會裡面最重要是合一
[00:11:58.640 --> 00:12:02.080]  合一在於大家不要吵架
[00:12:02.080 --> 00:12:03.840]  最重要是準時奉獻
[00:12:03.840 --> 00:12:04.960]  回來聚會
[00:12:04.960 --> 00:12:06.960]  就是這麼多東西
[00:12:06.960 --> 00:12:10.800]  失卻了這段聖經原本想講的核心主題
[00:12:10.800 --> 00:12:12.560]  所以他們不講
[00:12:12.560 --> 00:12:14.560]  所以就當沒有事發生
[00:12:14.560 --> 00:12:18.560]  有些牧者就比較忠心
[00:12:18.560 --> 00:12:21.680]  他就說我都講的
[00:12:21.680 --> 00:12:23.120]  這些聖經很重要
[00:12:23.120 --> 00:12:24.320]  段段都很重要
[00:12:24.320 --> 00:12:26.320]  但是他講出來的時候
[00:12:26.320 --> 00:12:28.800]  就將這段聖經演繹成為
[00:12:28.800 --> 00:12:36.720]  這段聖經是為了維持人際關係的核心內容
[00:12:36.720 --> 00:12:41.680]  但是當講到維持人際之間的核心內容的時候
[00:12:41.680 --> 00:12:44.160]  就更惹起更多的紛爭
[00:12:44.160 --> 00:12:51.520]  尤其是劈頭第一句十八節那裡說
[00:12:51.520 --> 00:12:54.320]  作為妻子當順服丈夫
[00:12:54.320 --> 00:12:57.840]  順服這個字眼我們一會再詳細解釋
[00:12:57.840 --> 00:13:03.440]  簡而言之順服這個字眼就是完全跟從
[00:13:03.440 --> 00:13:09.040]  就是你丈夫叫你做什麼你就要做什麼
[00:13:09.040 --> 00:13:12.240]  妻子就頂不住了
[00:13:12.240 --> 00:13:16.320]  我們這裡有很多妻子
[00:13:16.320 --> 00:13:18.800]  你丈夫叫你做什麼你就做什麼
[00:13:18.800 --> 00:13:22.240]  你就頂不住了
[00:13:22.240 --> 00:13:24.560]  你以為我是奴隸嗎
[00:13:24.560 --> 00:13:25.600]  我嫁了你
[00:13:25.600 --> 00:13:29.840]  我整個人終生都給了你
[00:13:29.840 --> 00:13:33.360]  你現在這樣來叫我還要聽你
[00:13:33.360 --> 00:13:35.360]  什麼都聽你講
[00:13:35.360 --> 00:13:40.320]  姐妹很難接不上了
[00:13:40.320 --> 00:13:44.000]  不用說了
[00:13:44.000 --> 00:13:44.960]  接著下一句
[00:13:44.960 --> 00:13:51.680]  你們作丈夫的愛你的妻子不可苦待他們
[00:13:51.680 --> 00:13:55.840]  這句是適合弟兄聽的
[00:13:55.840 --> 00:13:58.240]  我愛你
[00:13:58.240 --> 00:14:01.520]  所以跟著聖經
[00:14:01.520 --> 00:14:03.520]  你要聽我說我就愛你
[00:14:03.520 --> 00:14:06.880]  這些全部將聖經的內容扭曲了
[00:14:06.880 --> 00:14:09.280]  沒有前文後理沒有背景
[00:14:09.280 --> 00:14:11.280]  然後騰空拿出來講
[00:14:11.280 --> 00:14:15.360]  於是有些牧者知道這樣講是不行的
[00:14:15.360 --> 00:14:18.320]  在教會會引起公憤
[00:14:18.320 --> 00:14:20.800]  姐妹又不妥我
[00:14:20.800 --> 00:14:22.800]  弟兄又好像很強我
[00:14:22.800 --> 00:14:24.560]  結局是怎樣
[00:14:24.560 --> 00:14:26.080]  人們就說牧師是男性
[00:14:26.080 --> 00:14:28.080]  所以我要安立女牧師
[00:14:28.080 --> 00:14:31.520]  教會就開始摧毀了
[00:14:31.520 --> 00:14:33.520]  大家看不看到
[00:14:33.520 --> 00:14:36.000]  你不懂得解聖經的時候
[00:14:36.000 --> 00:14:39.920]  不單止你在經文上誤會上
[00:14:39.920 --> 00:14:47.040]  最重要的是將屬靈的家摧毀
[00:14:47.040 --> 00:14:53.440]  既然是這樣有些聰明的牧者就這樣說
[00:14:53.440 --> 00:14:59.840]  這段聖經其實是講昔日的舊世界
[00:14:59.840 --> 00:15:03.440]  當時的世界裏面
[00:15:03.440 --> 00:15:07.680]  男作為家女的主
[00:15:07.680 --> 00:15:10.480]  女的做輔助
[00:15:10.480 --> 00:15:13.440]  於是就有這樣的介紹
[00:15:13.440 --> 00:15:17.520]  用這段聖經去嘗試說順服
[00:15:17.520 --> 00:15:19.520]  不要緊張
[00:15:19.520 --> 00:15:21.520]  我們不是這樣用的
[00:15:21.520 --> 00:15:26.400]  弟兄姐妹我剛剛以上講了這一大堆東西
[00:15:26.400 --> 00:15:29.920]  都是教會對這段聖經的誤解
[00:15:29.920 --> 00:15:31.920]  尤其是對家規
[00:15:31.920 --> 00:15:33.920]  Household Codes
[00:15:33.920 --> 00:15:37.120]  或者Household Tables
[00:15:37.120 --> 00:15:40.080]  一個不了解的詮釋
[00:15:40.080 --> 00:15:42.080]  所造成的種種問題
[00:15:42.080 --> 00:15:46.080]  如果你說這段聖經只是為了以前的信徒寫的
[00:15:46.080 --> 00:15:48.080]  這段聖經也不需要講了
[00:15:48.080 --> 00:15:50.080]  今天不合用了
[00:15:50.080 --> 00:15:53.120]  說一句大家順服
[00:15:53.120 --> 00:15:55.120]  彼此順服就算了
[00:15:55.120 --> 00:15:57.120]  不要講內容了
[00:15:57.120 --> 00:15:59.120]  散會
[00:15:59.120 --> 00:16:01.120]  因此
[00:16:01.120 --> 00:16:03.120]  今天我想透過這段聖經
[00:16:03.120 --> 00:16:05.120]  一方面幫助大家
[00:16:05.120 --> 00:16:07.120]  去準確了解
[00:16:07.120 --> 00:16:09.120]  這一類型的經文
[00:16:09.120 --> 00:16:12.560]  去詮釋聖經裏面的所謂屬靈家規
[00:16:12.560 --> 00:16:16.240]  那個主旨是甚麼
[00:16:16.240 --> 00:16:18.240]  主旨是甚麼
[00:16:18.240 --> 00:16:20.240]  第一要搞清楚
[00:16:20.240 --> 00:16:22.240]  第二
[00:16:22.240 --> 00:16:25.040]  詳細的內容的介紹
[00:16:25.040 --> 00:16:28.080]  是想指甚麼來的
[00:16:28.080 --> 00:16:31.840]  免得大家在這裏
[00:16:31.840 --> 00:16:33.840]  對聖經誤解的同時
[00:16:33.840 --> 00:16:39.360]  對上帝藉著保羅所寫下來的這一連串的介紹
[00:16:39.360 --> 00:16:44.720]  讓我們失去了對上帝說話的主權的尊重
[00:16:44.720 --> 00:16:50.880]  我們將這段聖經分為兩個大部份去看
[00:16:50.880 --> 00:16:52.880]  第一個部份
[00:16:52.880 --> 00:16:54.880]  就是從第三章十八節
[00:16:54.880 --> 00:16:56.880]  到第二十一節
[00:16:56.880 --> 00:16:58.880]  在這段聖經裏面
[00:16:58.880 --> 00:17:00.880]  談論到的第一件事
[00:17:00.880 --> 00:17:04.880]  就是基督的家庭關係運作
[00:17:04.880 --> 00:17:08.880]  我們再看看這段聖經說甚麼
[00:17:08.880 --> 00:17:10.880]  留心聽我讀一次
[00:17:10.880 --> 00:17:12.880]  十八節至二十一節
[00:17:12.880 --> 00:17:14.880]  你們作妻子的
[00:17:14.880 --> 00:17:16.880]  當信服自己的丈夫
[00:17:16.880 --> 00:17:22.880]  這在主裏面是相宜的
[00:17:22.880 --> 00:17:24.880]  你們作丈夫的
[00:17:24.880 --> 00:17:26.880]  要愛你們的妻子
[00:17:26.880 --> 00:17:28.880]  不可輔待他們
[00:17:28.880 --> 00:17:30.880]  你們作兒女的
[00:17:30.880 --> 00:17:32.880]  要凡事聽從父母
[00:17:32.880 --> 00:17:36.880]  因為這是主所喜悅的
[00:17:36.880 --> 00:17:38.880]  你們作父親的
[00:17:38.880 --> 00:17:40.880]  不要惹兒女的氣
[00:17:40.880 --> 00:17:44.880]  恐怕他們失了志氣
[00:17:44.880 --> 00:17:46.880]  當我們讀完一次之後
[00:17:46.880 --> 00:17:48.880]  我們會清楚看見整段的聖經
[00:17:48.880 --> 00:17:52.880]  其實是談論到一個家庭
[00:17:52.880 --> 00:17:58.880]  而這個家庭是有基督在他們當中的
[00:17:58.880 --> 00:18:00.880]  請大家留意
[00:18:00.880 --> 00:18:02.880]  多次談論到
[00:18:02.880 --> 00:18:08.880]  妻子 丈夫 兒女 父親等等
[00:18:08.880 --> 00:18:12.880]  這些關係都談論到在主裏面
[00:18:12.880 --> 00:18:14.880]  有些因素在裏面
[00:18:14.880 --> 00:18:16.880]  簡單來說
[00:18:16.880 --> 00:18:18.880]  從這段聖經當中
[00:18:18.880 --> 00:18:24.880]  主的角色是非常之重要
[00:18:24.880 --> 00:18:28.880]  作為一個屬靈的家庭
[00:18:28.880 --> 00:18:30.880]  一切作主
[00:18:30.880 --> 00:18:34.880]  不是誰做家裏的主人
[00:18:34.880 --> 00:18:38.880]  而是我們的主耶穌基督
[00:18:38.880 --> 00:18:40.880]  或者用當時保羅的時代
[00:18:40.880 --> 00:18:42.880]  就是上帝
[00:18:46.880 --> 00:18:52.880]  他的啟示就是一切的衡量標準
[00:18:52.880 --> 00:18:56.880]  以及他最終的目的
[00:18:56.880 --> 00:19:02.880]  他將它展示在這段聖經裏面
[00:19:02.880 --> 00:19:04.880]  讓我們明白到
[00:19:04.880 --> 00:19:06.880]  原來你家裏和妻子關係
[00:19:06.880 --> 00:19:08.880]  和丈夫關係和兒女關係
[00:19:08.880 --> 00:19:10.880]  作為父親的關係
[00:19:10.880 --> 00:19:18.880]  你怎樣在裏面活出有主的心思
[00:19:18.880 --> 00:19:26.880]  這個就是家規裏面最重要的主旨
[00:19:26.880 --> 00:19:34.880]  不是維繫和諧
[00:19:34.880 --> 00:19:44.880]  而是以達成主的啟示標準和目標
[00:19:44.880 --> 00:19:50.880]  我們看看第一部份第十八節
[00:19:50.880 --> 00:19:54.880]  所談論到有關於信服丈夫的問題
[00:19:54.880 --> 00:20:04.880]  你們作妻子的 當信服自己的丈夫 者在主裏面是相宜的
[00:20:04.880 --> 00:20:08.880]  在希臘文的版本裏面
[00:20:08.880 --> 00:20:10.880]  信服這個字眼
[00:20:10.880 --> 00:20:12.880]  是利用了一種叫做
[00:20:12.880 --> 00:20:20.880]  imperative immutable voice的文化寫出來
[00:20:20.880 --> 00:20:25.880]  為什麼我要將它寫在大家的程序表裏面
[00:20:25.880 --> 00:20:29.880]  特別強調是希臘文的文法
[00:20:29.880 --> 00:20:34.880]  是以imperative immutable voice來說呢
[00:20:34.880 --> 00:20:40.880]  第一 imperative 命令式的說話詞體
[00:20:40.880 --> 00:20:44.880]  命令式的字眼我們很多時候
[00:20:44.880 --> 00:20:48.880]  以為是一種不可以逆轉的
[00:20:48.880 --> 00:20:54.880]  理在上壓下來給我們有必須進行的做法
[00:20:54.880 --> 00:20:59.880]  這個解釋對於imperative命令式的語句
[00:20:59.880 --> 00:21:02.880]  是一種很大的誤解
[00:21:02.880 --> 00:21:04.880]  在希臘文裏面
[00:21:04.880 --> 00:21:07.880]  這個命令式imperative
[00:21:07.880 --> 00:21:13.880]  除了是指導一個人必須進行這個含義之外
[00:21:13.880 --> 00:21:22.880]  它也有另一種意思就是給一個很鐵定的指導方向
[00:21:22.880 --> 00:21:27.880]  你可以選擇的
[00:21:27.880 --> 00:21:34.880]  有句廣東話叫做意見接受
[00:21:34.880 --> 00:21:36.880]  跟著什麼
[00:21:36.880 --> 00:21:39.880]  態度照舊
[00:21:39.880 --> 00:21:44.880]  imperative 是可以意見就給了你
[00:21:44.880 --> 00:21:49.880]  你可以態度照舊
[00:21:49.880 --> 00:21:53.880]  不過希臘文精彩之處
[00:21:53.880 --> 00:21:56.880]  就是它加了一個middle voice
[00:21:56.880 --> 00:22:00.880]  在希臘文裏面和很多的語文裏面
[00:22:00.880 --> 00:22:01.880]  都未必有
[00:22:01.880 --> 00:22:03.880]  尤其是中文沒有的
[00:22:03.880 --> 00:22:09.880]  中文講voice這東西叫做語調
[00:22:09.880 --> 00:22:13.880]  語調要用長篇大論去討論
[00:22:13.880 --> 00:22:15.880]  有時沒錯
[00:22:15.880 --> 00:22:19.880]  包含了一個字眼的裏面
[00:22:19.880 --> 00:22:22.880]  例如默想
[00:22:22.880 --> 00:22:25.880]  默想這個字就是想
[00:22:25.880 --> 00:22:27.880]  整整地自己一個想
[00:22:27.880 --> 00:22:29.880]  你聽清楚了
[00:22:29.880 --> 00:22:31.880]  為什麼多了自己
[00:22:31.880 --> 00:22:35.880]  默想自己這個行為
[00:22:35.880 --> 00:22:39.880]  是含在字眼裏面
[00:22:39.880 --> 00:22:41.880]  很多時候很多字眼是沒有的
[00:22:41.880 --> 00:22:45.880]  中文很難去表達一個語調的問題
[00:22:45.880 --> 00:22:47.880]  希臘文就不同了
[00:22:47.880 --> 00:22:49.880]  希臘文一定要有個voice
[00:22:49.880 --> 00:22:51.880]  寫到明在字眼裏面
[00:22:51.880 --> 00:22:53.880]  而精彩之處
[00:22:53.880 --> 00:22:55.880]  這裏所用到的就是
[00:22:55.880 --> 00:22:59.880]  除了命令式的文法詞彙之外
[00:22:59.880 --> 00:23:03.880]  他再加上用middle voice
[00:23:03.880 --> 00:23:05.880]  什麼叫做middle voice
[00:23:05.880 --> 00:23:09.880]  middle就是中間
[00:23:09.880 --> 00:23:12.880]  除了middle voice有些什麼
[00:23:12.880 --> 00:23:14.880]  有主動的 active的
[00:23:14.880 --> 00:23:16.880]  有被動的 被人催動的
[00:23:16.880 --> 00:23:18.880]  middle就是很簡單
[00:23:18.880 --> 00:23:23.880]  自己 自己裏面
[00:23:23.880 --> 00:23:25.880]  原來保羅在這裏說
[00:23:25.880 --> 00:23:28.880]  不是給一個命令一些妻子去馴服丈夫
[00:23:28.880 --> 00:23:30.880]  而是談論到
[00:23:30.880 --> 00:23:36.880]  妻子是要甘心自願地去馴服
[00:23:36.880 --> 00:23:40.880]  她的丈夫給她的指示
[00:23:40.880 --> 00:23:44.880]  整段聖經的解釋就很不同
[00:23:44.880 --> 00:23:46.880]  當我們去看和合本
[00:23:46.880 --> 00:23:50.880]  和合本最引人爭議的就是
[00:23:50.880 --> 00:23:52.880]  你們作妻子職
[00:23:52.880 --> 00:23:54.880]  當馴服自己的丈夫
[00:23:54.880 --> 00:23:59.880]  這個當字好像是沒有選擇的
[00:23:59.880 --> 00:24:02.880]  但是其實當這個陳述
[00:24:02.880 --> 00:24:06.880]  我相信翻譯的時候已經很盡力了
[00:24:06.880 --> 00:24:08.880]  其實當這個字
[00:24:08.880 --> 00:24:12.880]  這個當字如果我們取締不要的
[00:24:12.880 --> 00:24:15.880]  就是說你們作妻子的
[00:24:15.880 --> 00:24:19.880]  甘心樂意馴服自己的丈夫
[00:24:19.880 --> 00:24:22.880]  是陳述到作為妻子的
[00:24:22.880 --> 00:24:27.880]  她是心甘情願地去馴服
[00:24:27.880 --> 00:24:29.880]  聽自己的丈夫的指示
[00:24:29.880 --> 00:24:33.880]  但是丈夫的指示不是她個人的意思
