
[00:00:00.000 --> 00:00:05.000]  我們思想聖經信息之前
[00:03:05.000 --> 00:03:07.000]  當我們這樣了解的時候
[00:03:07.000 --> 00:03:09.000]  就體會到詩篇七十一篇
[00:03:09.000 --> 00:03:11.000]  當詩人向主禱告的時候
[00:03:11.000 --> 00:03:14.000]  他的內心裏面同樣帶著這份信念
[00:03:14.000 --> 00:03:18.000]  以至他在過程當中經歷神
[00:03:18.000 --> 00:03:21.000]  給他很特別奇妙的保守
[00:03:21.000 --> 00:03:23.000]  大家先看聖經
[00:03:23.000 --> 00:03:25.000]  在第七十一篇的標題提到
[00:03:25.000 --> 00:03:30.000]  神是人自幼到老的倚靠
[00:03:30.000 --> 00:03:34.000]  這位詩人從聖經的內容看出
[00:03:34.000 --> 00:03:36.000]  他本身已經年紀很大了
[00:03:36.000 --> 00:03:40.000]  或者大家可以先讀到第九節
[00:03:41.000 --> 00:03:45.000]  我年老的時候求祢不要丟棄我
[00:03:45.000 --> 00:03:50.000]  我氣力衰弱的時候求祢不要離棄我
[00:03:50.000 --> 00:03:53.000]  在那時候詩人年紀大了
[00:03:53.000 --> 00:03:55.000]  甚至他都有病患
[00:03:55.000 --> 00:03:57.000]  在那段時間裏面
[00:03:57.000 --> 00:03:59.000]  他體會到很多人取笑他
[00:03:59.000 --> 00:04:01.000]  甚至攻擊他
[00:04:01.000 --> 00:04:04.000]  你看經文的上下文就會體會這一點
[00:04:04.000 --> 00:04:05.000]  在這種情況之下
[00:04:05.000 --> 00:04:06.000]  他向神呼求
[00:04:06.000 --> 00:04:08.000]  神啊你不要離棄我
[00:04:08.000 --> 00:04:11.000]  就算我力氣不足
[00:04:11.000 --> 00:04:12.000]  我軟弱的時候
[00:04:12.000 --> 00:04:15.000]  你不要離棄我
[00:04:15.000 --> 00:04:17.000]  為什麼他會特別這樣求呢
[00:04:17.000 --> 00:04:20.000]  你會留意到在詩篇裏面提到
[00:04:20.000 --> 00:04:24.000]  他會明白很多人在身邊對他說的話
[00:04:24.000 --> 00:04:29.000]  大家看回前面的第七節
[00:04:29.000 --> 00:04:31.000]  第七節提到
[00:04:31.000 --> 00:04:34.000]  眾人都以我為怪
[00:04:34.000 --> 00:04:37.000]  意思是說很多人都會覺得
[00:04:37.000 --> 00:04:40.000]  這個人很不祥
[00:04:40.000 --> 00:04:45.000]  或者說他遇到很多困難的事情
[00:04:45.000 --> 00:04:48.000]  很明顯就是這位上帝已經在懲罰他
[00:04:48.000 --> 00:04:52.000]  言下之意是他在神的就坐裏面
[00:04:52.000 --> 00:04:53.000]  甚至很多人就說
[00:04:53.000 --> 00:04:55.000]  神都不理他了
[00:04:55.000 --> 00:04:58.000]  你再讀下去第十一節
[00:04:58.000 --> 00:04:59.000]  他們說
[00:04:59.000 --> 00:05:01.000]  神已經離棄了他
[00:05:01.000 --> 00:05:03.000]  你們追趕他
[00:05:03.000 --> 00:05:04.000]  拿住他吧
[00:05:04.000 --> 00:05:08.000]  因為沒有人能夠搭救他
[00:05:08.000 --> 00:05:11.000]  旁邊的一些敵人
[00:05:11.000 --> 00:05:13.000]  有很多話說
[00:05:13.000 --> 00:05:15.000]  你看看他們這樣的狀況
[00:05:15.000 --> 00:05:19.000]  還不是證明上帝已經離開了他們
[00:05:19.000 --> 00:05:20.000]  這個時候
[00:05:20.000 --> 00:05:23.000]  我們就可以來捉住他們
[00:05:23.000 --> 00:05:26.000]  去除我們所要的
[00:05:26.000 --> 00:05:27.000]  來代替他們
[00:05:27.000 --> 00:05:30.000]  因為沒有人能夠再救他們
[00:05:30.000 --> 00:05:32.000]  只能聽到這些話
[00:05:32.000 --> 00:05:34.000]  他們心裏面體會到
[00:05:34.000 --> 00:05:35.000]  很多人都以為
[00:05:35.000 --> 00:05:37.000]  他是神離棄了
[00:05:37.000 --> 00:05:39.000]  甚至可能他們內心裏面
[00:05:39.000 --> 00:05:40.000]  都有一些懷疑
[00:05:40.000 --> 00:05:43.000]  為甚麼我會遇到這麼多困難
[00:05:43.000 --> 00:05:45.000]  是不是神真的忘記了我
[00:05:45.000 --> 00:05:49.000]  是不是神離棄了我
[00:05:49.000 --> 00:05:52.000]  這個警方
[00:05:52.000 --> 00:05:54.000]  不因此令到詩人
[00:05:54.000 --> 00:05:56.000]  去懷疑上帝的離棄
[00:05:56.000 --> 00:05:58.000]  反而當你一邊讀的時候
[00:05:58.000 --> 00:05:59.000]  你會發覺
[00:05:59.000 --> 00:06:01.000]  在整個討過的過程當中
[00:06:01.000 --> 00:06:02.000]  很明顯
[00:06:02.000 --> 00:06:04.000]  詩人不斷將自己的心思
[00:06:04.000 --> 00:06:05.000]  轉移
[00:06:05.000 --> 00:06:07.000]  集中在神的身上
[00:06:07.000 --> 00:06:10.000]  你再看前面第一節
[00:06:10.000 --> 00:06:11.000]  一開始的時候
[00:06:11.000 --> 00:06:13.000]  他第一句話
[00:06:13.000 --> 00:06:15.000]  不是說到他被人輕視
[00:06:15.000 --> 00:06:17.000]  被人攻擊
[00:06:17.000 --> 00:06:18.000]  一開始就說
[00:06:18.000 --> 00:06:21.000]  耶和華啊 我投靠你
[00:06:21.000 --> 00:06:22.000]  我投靠你
[00:06:22.000 --> 00:06:24.000]  這位我所信靠的上帝
[00:06:24.000 --> 00:06:25.000]  耶和華啊
[00:06:25.000 --> 00:06:28.000]  你就是我所投靠的對象
[00:06:28.000 --> 00:06:30.000]  然後下面第四領節提到
[00:06:30.000 --> 00:06:32.000]  有很多惡人
[00:06:32.000 --> 00:06:35.000]  以為他們掌握著一切
[00:06:35.000 --> 00:06:36.000]  但是他向神求
[00:06:36.000 --> 00:06:39.000]  神啊 你救我脫離他們的手
[00:06:39.000 --> 00:06:41.000]  脫離他們的掌握
[00:06:41.000 --> 00:06:43.000]  因為 下面第五節說
[00:06:43.000 --> 00:06:46.000]  因為你是我的盼望
[00:06:46.000 --> 00:06:49.000]  又將他的心思轉回向上帝
[00:06:49.000 --> 00:06:52.000]  因為你 你永遠是我的盼望
[00:06:52.000 --> 00:06:55.000]  在我年幼的時候已經經歷過
[00:06:55.000 --> 00:06:57.000]  所以下面他接續祈禱
[00:06:57.000 --> 00:07:01.000]  我自出母胎就倚靠你了
[00:07:01.000 --> 00:07:04.000]  把我從母腹中領出來的就是你
[00:07:04.000 --> 00:07:07.000]  我要上上的讚美你
[00:07:07.000 --> 00:07:08.000]  自他年幼
[00:07:08.000 --> 00:07:11.000]  他經歷過上帝是他的幫助
[00:07:11.000 --> 00:07:12.000]  過去如何
[00:07:12.000 --> 00:07:14.000]  今天仍然會如何
[00:07:14.000 --> 00:07:17.000]  不是人在當中掌權
[00:07:17.000 --> 00:07:20.000]  是這位上帝在他生命當中掌權
[00:07:20.000 --> 00:07:22.000]  因此他向神表明
[00:07:22.000 --> 00:07:25.000]  神啊 你永遠是我的倚靠
[00:07:25.000 --> 00:07:28.000]  他不會改變對神的倚靠
[00:07:28.000 --> 00:07:33.000]  我們有些時候去到某些郊野地方
[00:07:33.000 --> 00:07:37.000]  或者都會想看看東南西北的方向
[00:07:37.000 --> 00:07:41.000]  當然大家現在手機裏面都快速看到指南針
[00:07:41.000 --> 00:07:43.000]  但我深刻記得的就是
[00:07:43.000 --> 00:07:45.000]  以前多數用一些小的羅盤
[00:07:45.000 --> 00:07:48.000]  這些羅盤你定一定它
[00:07:48.000 --> 00:07:51.000]  它就會指向南北
[00:07:51.000 --> 00:07:54.000]  但這時候如果是撞一撞指南針
[00:07:54.000 --> 00:07:56.000]  或者碰撞到它
[00:07:56.000 --> 00:07:59.000]  那些針會左右發動
[00:07:59.000 --> 00:08:01.000]  有時會指向西 指向東
[00:08:01.000 --> 00:08:03.000]  亂指的
[00:08:03.000 --> 00:08:06.000]  但不要緊 當你再定一定它的時候
[00:08:06.000 --> 00:08:10.000]  它總是指向北 指向南
[00:08:10.000 --> 00:08:12.000]  當它定下來的時候
[00:08:12.000 --> 00:08:15.000]  它會回到它的原位
[00:08:15.000 --> 00:08:19.000]  或者說當基督徒在困難的時候
[00:08:19.000 --> 00:08:21.000]  有時心會很波動
[00:08:21.000 --> 00:08:24.000]  但當它再安定下來的時候
[00:08:24.000 --> 00:08:28.000]  它體會到這位上帝永遠是它的倚靠
[00:08:28.000 --> 00:08:31.000]  將它注意從很多人的說話
[00:08:31.000 --> 00:08:36.000]  從很多自己內心的疑惑轉向神的時候
[00:08:36.000 --> 00:08:41.000]  它發現 清楚發現這位上帝是它的盤石
[00:08:41.000 --> 00:08:44.000]  你再看第三節
[00:08:44.000 --> 00:08:46.000]  第三節
[00:08:46.000 --> 00:08:49.000]  求祢作我避難的盤石
[00:08:49.000 --> 00:08:53.000]  使我可以上來投靠
[00:08:53.000 --> 00:08:55.000]  聖經上提到
[00:08:55.000 --> 00:08:58.000]  神是我們的盤石
[00:08:58.000 --> 00:09:02.000]  不單止這裡所提到的避難的盤石
[00:09:02.000 --> 00:09:06.000]  也提到是常常可以來到的盤石
[00:09:06.000 --> 00:09:08.000]  不是一次兩次
[00:09:08.000 --> 00:09:10.000]  是每次來到的時候
[00:09:10.000 --> 00:09:13.000]  神都是成為我們的盤石
[00:09:13.000 --> 00:09:16.000]  此外其他地方也提到盤石
[00:09:16.000 --> 00:09:19.000]  有提到是永久的盤石
[00:09:19.000 --> 00:09:22.000]  不是短暫的盤石
[00:09:22.000 --> 00:09:24.000]  它是堅固的盤石
[00:09:24.000 --> 00:09:27.000]  不是鬆脫的盤石
[00:09:27.000 --> 00:09:29.000]  它是我們堅固的盤石
[00:09:29.000 --> 00:09:30.000]  因此你會發覺
[00:09:30.000 --> 00:09:32.000]  施人上上提及到
[00:09:32.000 --> 00:09:36.000]  我將耶和華上放在我的面前
[00:09:36.000 --> 00:09:39.000]  因它在我的右邊
[00:09:39.000 --> 00:09:41.000]  我便不自
[00:09:41.000 --> 00:09:42.000]  什麼?
[00:09:42.000 --> 00:09:44.000]  不自搖動
[00:09:44.000 --> 00:09:47.000]  詩篇16篇所說
[00:09:47.000 --> 00:09:50.000]  將你的心思轉向神的時候
[00:09:50.000 --> 00:09:52.000]  你會發覺到
[00:09:52.000 --> 00:09:54.000]  你可以不動搖
[00:09:54.000 --> 00:09:56.000]  在那個環境裡
[00:09:56.000 --> 00:09:59.000]  仍然可以站穩
[00:09:59.000 --> 00:10:01.000]  因為你將你的心思
[00:10:01.000 --> 00:10:03.000]  轉向這位上帝
[00:10:03.000 --> 00:10:08.000]  以祂為你生命的真實依靠
[00:10:08.000 --> 00:10:09.000]  我記得有一次
[00:10:09.000 --> 00:10:11.000]  剛剛去到團契裡
[00:10:11.000 --> 00:10:14.000]  一個團契有他們週年慶祝
[00:10:14.000 --> 00:10:15.000]  之後大家很開心
[00:10:15.000 --> 00:10:18.000]  拍了一張集體照片
[00:10:18.000 --> 00:10:20.000]  有一個爸爸帶著他的小女孩
[00:10:20.000 --> 00:10:22.000]  一起來參加團契
[00:10:22.000 --> 00:10:25.000]  在過程中抱著她
[00:10:25.000 --> 00:10:26.000]  到拍照的時候
[00:10:26.000 --> 00:10:28.000]  小孩子覺得很開心
[00:10:28.000 --> 00:10:29.000]  也走下來
[00:10:29.000 --> 00:10:32.000]  到處走
[00:10:32.000 --> 00:10:35.000]  在前面有很多阿姨叔叔
[00:10:35.000 --> 00:10:37.000]  坐在那裡準備拍照的時候
[00:10:37.000 --> 00:10:39.000]  很多姐妹入手
[00:10:39.000 --> 00:10:41.000]  叫她過來
[00:10:41.000 --> 00:10:42.000]  十六哥很開心
[00:10:42.000 --> 00:10:44.000]  預備走過去
[00:10:44.000 --> 00:10:46.000]  我看到他走了幾步
[00:10:46.000 --> 00:10:47.000]  突然一看
[00:10:47.000 --> 00:10:48.000]  咦?
[00:10:48.000 --> 00:10:50.000]  每個人都不認識
[00:10:50.000 --> 00:10:51.000]  突然一害怕
[00:10:51.000 --> 00:10:53.000]  看到他一轉身
[00:10:53.000 --> 00:10:56.000]  就馬上跑回爸爸身旁
[00:10:56.000 --> 00:10:58.000]  抱著他的腳
[00:10:58.000 --> 00:11:01.000]  爸爸馬上抱著她
[00:11:01.000 --> 00:11:02.000]  沒錯
[00:11:02.000 --> 00:11:04.000]  在那些小孩子的心境裡
[00:11:04.000 --> 00:11:07.000]  在那些環境最安全的地方
[00:11:07.000 --> 00:11:10.000]  回到爸爸的身旁
[00:11:10.000 --> 00:11:12.000]  或者說你和我都體會到
[00:11:12.000 --> 00:11:14.000]  在人生不同的經歷上
[00:11:14.000 --> 00:11:18.000]  上帝讓我們遇到有高有低
[00:11:18.000 --> 00:11:21.000]  有平順有患難的日子
[00:11:21.000 --> 00:11:22.000]  但是什麼時候
[00:11:22.000 --> 00:11:26.000]  你體會到你生命的保障在哪裡
[00:11:26.000 --> 00:11:30.000]  你知道你有永久的盤石
[00:11:30.000 --> 00:11:31.000]  你在那個時刻
[00:11:31.000 --> 00:11:34.000]  你知道要轉向神
[00:11:34.000 --> 00:11:37.000]  不再去聽這些話
[00:11:37.000 --> 00:11:41.000]  不再去聽自己心中的疑惑
[00:11:41.000 --> 00:11:42.000]  上帝離棄了我
[00:11:42.000 --> 00:11:44.000]  是不是離棄了我呢?
[00:11:44.000 --> 00:11:45.000]  不是
[00:11:45.000 --> 00:11:47.000]  祂是我永久的盤石
[00:11:47.000 --> 00:11:49.000]  因此在當中再一次經歷
[00:11:49.000 --> 00:11:54.000]  這位上帝給我們生命的保守和幫助
[00:11:54.000 --> 00:11:57.000]  因此你看回剛才詩人說
[00:11:57.000 --> 00:11:59.000]  在第三節裡面提到
[00:11:59.000 --> 00:12:02.000]  靠你作我避難的盤石
[00:12:02.000 --> 00:12:04.000]  使我可以常來投靠
[00:12:04.000 --> 00:12:07.000]  因為你已經下命令
[00:12:07.000 --> 00:12:09.000]  你確實地來到此時
[00:12:09.000 --> 00:12:11.000]  你要拯救
[00:12:11.000 --> 00:12:13.000]  因為你是我的岩石
[00:12:13.000 --> 00:12:16.000]  是我堅固的堡壘
[00:12:16.000 --> 00:12:18.000]  不單止詩人清楚體會到
[00:12:18.000 --> 00:12:20.000]  上帝是他永久的盤石
[00:12:20.000 --> 00:12:24.000]  在過程中他仍然要堅持去仰望神
[00:12:24.000 --> 00:12:25.000]  去讚美神
[00:12:25.000 --> 00:12:29.000]  你再看看前面的第七節
[00:12:29.000 --> 00:12:32.000]  剛才提到很多人以他為怪
[00:12:32.000 --> 00:12:34.000]  但是他再強調
[00:12:34.000 --> 00:12:37.000]  神啊你是我堅固的避難所
[00:12:37.000 --> 00:12:39.000]  然後第八節說
[00:12:39.000 --> 00:12:41.000]  我要滿口讚美你
[00:12:41.000 --> 00:12:44.000]  我終日重陽你的榮美
[00:12:44.000 --> 00:12:45.000]  你說很奇怪
[00:12:45.000 --> 00:12:48.000]  在那些時候怎麼會重讚美?
[00:12:48.000 --> 00:12:50.000]  但是只是那些時刻
[00:12:50.000 --> 00:12:52.000]  詩人的心裡面體會
[00:12:52.000 --> 00:12:55.000]  我將我的心思再集中在主的身上
[00:12:55.000 --> 00:12:57.000]  去讚美神
[00:12:57.000 --> 00:12:59.000]  去感謝他
[00:12:59.000 --> 00:13:00.000]  各位弟兄姊妹
[00:13:00.000 --> 00:13:01.000]  當我們讚美神
[00:13:01.000 --> 00:13:04.000]  當你祈禱裡面去感謝上帝的時候
[00:13:04.000 --> 00:13:07.000]  不單是一個祈禱的一部分
[00:13:07.000 --> 00:13:09.000]  而是你很清楚向神表明出
[00:13:09.000 --> 00:13:13.000]  祂是你倚靠的對象
[00:13:13.000 --> 00:13:15.000]  祂仍然是那位
[00:13:15.000 --> 00:13:17.000]  是配得你去徵養
[00:13:17.000 --> 00:13:20.000]  配得你去讚美的上帝
[00:13:20.000 --> 00:13:25.000]  讚美也是人心思轉向神的一個過程
[00:13:25.000 --> 00:13:26.000]  在讚美的過程當中
[00:13:26.000 --> 00:13:28.000]  體會到這位上帝
[00:13:28.000 --> 00:13:31.000]  原來是你的永遠的倚靠
[00:13:31.000 --> 00:13:33.000]  所以你看到他這樣做的時候
[00:13:33.000 --> 00:13:35.000]  在第九節
[00:13:35.000 --> 00:13:37.000]  當他再提的時候
[00:13:37.000 --> 00:13:38.000]  他帶著信心
[00:13:38.000 --> 00:13:41.000]  來到求主不要離開他
[00:13:41.000 --> 00:13:43.000]  就是剛才我們所讀到的
[00:13:43.000 --> 00:13:45.000]  我們練腦的時候
[00:13:45.000 --> 00:13:47.000]  求你不要丟棄我
[00:13:47.000 --> 00:13:49.000]  就算我氣力衰弱的時候
[00:13:49.000 --> 00:13:52.000]  求你不要離棄我
[00:13:52.000 --> 00:13:54.000]  一路憑著信心
[00:13:54.000 --> 00:13:56.000]  在感謝、在讚美當中
[00:13:56.000 --> 00:13:59.000]  向神祈求
[00:13:59.000 --> 00:14:01.000]  同樣在第十三節
[00:14:01.000 --> 00:14:05.000]  你記得他後面
[00:14:05.000 --> 00:14:06.000]  在第十三節裏面
[00:14:06.000 --> 00:14:09.000]  他提到有人會控告他
[00:14:09.000 --> 00:14:11.000]  有人要謀害他的命
[00:14:11.000 --> 00:14:13.000]  那個很軟弱
[00:14:13.000 --> 00:14:15.000]  很困難的處境
[00:14:15.000 --> 00:14:17.000]  在第十四節
[00:14:17.000 --> 00:14:19.000]  至於我
[00:14:19.000 --> 00:14:21.000]  但是對我來說
[00:14:21.000 --> 00:14:24.000]  我要常常的仰望你
[00:14:24.000 --> 00:14:27.000]  要多多的讚美你
[00:14:27.000 --> 00:14:29.000]  旁邊的和合本
[00:14:29.000 --> 00:14:30.000]  我請大家也看一看
[00:14:30.000 --> 00:14:33.000]  我卻要常常盼望
[00:14:33.000 --> 00:14:36.000]  並要越發的讚美你
[00:14:36.000 --> 00:14:37.000]  在那些時刻
[00:14:37.000 --> 00:14:39.000]  自己練腦
[00:14:39.000 --> 00:14:41.000]  自己軟弱
[00:14:41.000 --> 00:14:42.000]  各位靈性姐妹
[00:14:42.000 --> 00:14:43.000]  當然你和我也明白
[00:14:43.000 --> 00:14:44.000]  不單止有些時候
[00:14:44.000 --> 00:14:46.000]  我們在身體
[00:14:46.000 --> 00:14:47.000]  在年紀大的時候
[00:14:47.000 --> 00:14:49.000]  有很多變化
[00:14:49.000 --> 00:14:51.000]  其實我們平時也體會到
[00:14:51.000 --> 00:14:55.000]  生活上也有很多突然的變化
[00:14:55.000 --> 00:14:58.000]  有些時候甚至都會嚇怕自己
[00:14:58.000 --> 00:14:59.000]  自己可能也是
[00:14:59.000 --> 00:15:01.000]  信住了一段日子
[00:15:01.000 --> 00:15:03.000]  神都賜福自己的家庭
[00:15:03.000 --> 00:15:05.000]  自己的健康
[00:15:05.000 --> 00:15:07.000]  突然間不知為何
[00:15:07.000 --> 00:15:10.000]  和自己的配偶的關係
[00:15:10.000 --> 00:15:12.000]  出了一些問題
[00:15:12.000 --> 00:15:14.000]  很大的張力
[00:15:14.000 --> 00:15:15.000]  突然間覺得自己
[00:15:15.000 --> 00:15:17.000]  為何這麼失敗
[00:15:17.000 --> 00:15:20.000]  為何家庭的事情
[00:15:20.000 --> 00:15:22.000]  都這麼亂
[00:15:22.000 --> 00:15:23.000]  突然間體會到
[00:15:23.000 --> 00:15:25.000]  自己有很多的變化
[00:15:25.000 --> 00:15:28.000]  以前也挺好的靈性
[00:15:28.000 --> 00:15:30.000]  一直侍奉神
[00:15:30.000 --> 00:15:31.000]  但是現在讀聖經
[00:15:31.000 --> 00:15:33.000]  完全沒有力量
[00:15:33.000 --> 00:15:35.000]  好像偶爾讀一兩次聖經
[00:15:35.000 --> 00:15:38.000]  也很吃力
[00:15:38.000 --> 00:15:40.000]  感覺上帝好像
[00:15:40.000 --> 00:15:43.000]  不太願意再親近
[00:15:43.000 --> 00:15:45.000]  不太願意來幫助
[00:15:45.000 --> 00:15:47.000]  很多時候你會察覺
[00:15:47.000 --> 00:15:50.000]  生活上有很多不同的轉變
[00:15:50.000 --> 00:15:52.000]  但是正如詩人所說
[00:15:52.000 --> 00:15:53.000]  當他體會到自己年老
[00:15:53.000 --> 00:15:56.000]  被迫去謀害
[00:15:56.000 --> 00:15:59.000]  在各種處境裡去說一句話
[00:15:59.000 --> 00:16:02.000]  在剛才所提到的第十四節
[00:16:02.000 --> 00:16:04.000]  我卻要常常盼望
[00:16:04.000 --> 00:16:06.000]  並要越發的讚美你
[00:16:06.000 --> 00:16:09.000]  我會繼續的去讚美你
[00:16:09.000 --> 00:16:10.000]  我在年老的時候
[00:16:10.000 --> 00:16:11.000]  軟弱的時候
[00:16:11.000 --> 00:16:14.000]  不能夠像人家這麼堅強的時候
[00:16:14.000 --> 00:16:17.000]  我仍然要越發的讚美你
[00:16:17.000 --> 00:16:19.000]  我想分享一件事情
[00:16:19.000 --> 00:16:20.000]  就是大家都會認識
[00:16:20.000 --> 00:16:22.000]  戴德生先生
[00:16:22.000 --> 00:16:26.000]  是我們都很尊重的一位先賢
[00:16:26.000 --> 00:16:29.000]  重要的一位宣教士
[00:16:29.000 --> 00:16:32.000]  在他年輕一點的時候
[00:16:32.000 --> 00:16:34.000]  他講述他自己的經歷
[00:16:34.000 --> 00:16:35.000]  37歲
[00:16:35.000 --> 00:16:37.000]  當時戴德生牧師
[00:16:37.000 --> 00:16:38.000]  他在37歲的時候
[00:16:38.000 --> 00:16:41.000]  他經歷了一段很長時間的低潮
[00:16:41.000 --> 00:16:42.000]  什麼低潮呢
[00:16:42.000 --> 00:16:44.000]  他說過一段時間
[00:16:44.000 --> 00:16:47.000]  自己的情緒很低落
[00:16:47.000 --> 00:16:50.000]  發覺自己經常脾氣暴躁
[00:16:50.000 --> 00:16:52.000]  可能你都不太相信
[00:16:52.000 --> 00:16:53.000]  看他的傳記
[00:16:53.000 --> 00:16:56.000]  但是牧師怎麼會暴躁呢
[00:16:56.000 --> 00:16:57.000]  但是他自己的文字就說
[00:16:57.000 --> 00:17:00.000]  在那段時間控制不了自己的脾氣
[00:17:00.000 --> 00:17:03.000]  而且他和他太太分隔了兩地
[00:17:03.000 --> 00:17:05.000]  他在工場上那段長時間
[00:17:05.000 --> 00:17:09.000]  再加上那段時間病了一大輪
[00:17:09.000 --> 00:17:11.000]  他說他感覺自己好像很軟弱
[00:17:11.000 --> 00:17:14.000]  因此他特別向神來到
[00:17:14.000 --> 00:17:16.000]  不斷地禁食祈禱
[00:17:16.000 --> 00:17:18.000]  為自己的靈性禱告
[00:17:18.000 --> 00:17:20.000]  很小心地讀聖經
[00:17:20.000 --> 00:17:24.000]  但仍然很低沉
[00:17:24.000 --> 00:17:26.000]  在那段時間他很難受
[00:17:26.000 --> 00:17:27.000]  他就有感覺
[00:17:27.000 --> 00:17:30.000]  他說主啊 你不是我的葡萄樹嗎
[00:17:30.000 --> 00:17:32.000]  知此 摺在葡萄樹上
[00:17:32.000 --> 00:17:33.000]  沒錯 自己軟弱
[00:17:33.000 --> 00:17:35.000]  但是神剛強
[00:17:35.000 --> 00:17:39.000]  我可以從主身上得著供應的
[00:17:39.000 --> 00:17:41.000]  但是他接著問
[00:17:41.000 --> 00:17:45.000]  我怎樣才可以摺在主的身上呢
[00:17:45.000 --> 00:17:47.000]  好像摺不上
[00:17:47.000 --> 00:17:50.000]  好像得不到主的供應
[00:17:50.000 --> 00:17:51.000]  後來他就說
[00:17:51.000 --> 00:17:53.000]  有一位他當時的同工
[00:17:53.000 --> 00:17:54.000]  John McCarthy弟兄
[00:17:54.000 --> 00:17:56.000]  寫了一封信給他
[00:17:56.000 --> 00:17:58.000]  就跟他說
[00:17:58.000 --> 00:18:04.000]  他說 你去苦求得到信心
[00:18:04.000 --> 00:18:06.000]  但是得不到信心
[00:18:06.000 --> 00:18:09.000]  但你只需要將你的心思
[00:18:09.000 --> 00:18:14.000]  更多地集中在主耶穌的身上
[00:18:14.000 --> 00:18:17.000]  思想祂為你成就的一切
[00:18:17.000 --> 00:18:20.000]  思想祂的作為
[00:18:20.000 --> 00:18:22.000]  在過程當中
