
[00:00:00.000 --> 00:00:07.000]  如果用兩個字去形容過去幾年
[00:04:53.000 --> 00:04:55.000]  我們很快去復原
[00:04:55.000 --> 00:04:58.000]  要學習新的技能
[00:04:58.000 --> 00:05:02.000]  舊的問題不能處理新的問題
[00:05:02.000 --> 00:05:05.000]  包括傳統教會教導
[00:05:05.000 --> 00:05:09.000]  不足以應對香港未來改變
[00:05:09.000 --> 00:05:11.000]  是不行的
[00:05:11.000 --> 00:05:15.000]  我已經很久沒有去教會分享
[00:05:15.000 --> 00:05:17.000]  什麼正情、政治
[00:05:17.000 --> 00:05:19.000]  但是最近都重出江湖
[00:05:19.000 --> 00:05:21.000]  幫幾個宗派
[00:05:21.000 --> 00:05:23.000]  很close
[00:05:23.000 --> 00:05:25.000]  全部隔目同工
[00:05:25.000 --> 00:05:27.000]  教會精英骨幹
[00:05:27.000 --> 00:05:31.000]  就一起去跟他們分享
[00:05:31.000 --> 00:05:33.000]  不想再說了
[00:05:33.000 --> 00:05:35.000]  因為很多東西我無法預測
[00:05:35.000 --> 00:05:38.000]  只能夠憑一點經驗
[00:05:38.000 --> 00:05:44.000]  和長期關注觀察去看這件事
[00:05:44.000 --> 00:05:46.000]  出意外的新常態
[00:05:46.000 --> 00:05:49.000]  復原的新技能
[00:05:49.000 --> 00:05:53.000]  舊經驗不足以拆解新問題
[00:05:53.000 --> 00:05:58.000]  很多年輕人出走了
[00:05:58.000 --> 00:06:00.000]  他說
[00:06:00.000 --> 00:06:04.000]  為何上帝不像我預期呢?
[00:06:04.000 --> 00:06:08.000]  當人受苦時,上帝在哪裏?
[00:06:08.000 --> 00:06:10.000]  為何土屋不蒙英韻呢?
[00:06:10.000 --> 00:06:13.000]  我們用以前的教導
[00:06:13.000 --> 00:06:16.000]  教了幾十年
[00:06:16.000 --> 00:06:21.000]  發覺不足以承托一個真正衝擊的來臨
[00:06:21.000 --> 00:06:25.000]  就是我們隔目同工
[00:06:25.000 --> 00:06:28.000]  我們必須很努力
[00:06:28.000 --> 00:06:30.000]  搞定可以很努力
[00:06:30.000 --> 00:06:33.000]  什麼?學習新技能
[00:06:33.000 --> 00:06:39.000]  重新檢視我們的教導和信仰
[00:06:39.000 --> 00:06:42.000]  聖經舊約的先知書
[00:06:42.000 --> 00:06:44.000]  很特別
[00:06:44.000 --> 00:06:46.000]  很少講到講先知書的
[00:06:46.000 --> 00:06:48.000]  為什麼?難講
[00:06:48.000 --> 00:06:50.000]  我們講先知書都是
[00:06:50.000 --> 00:06:54.000]  抽一兩句出來就講
[00:06:54.000 --> 00:06:56.000]  於是就認識了一支了
[00:06:56.000 --> 00:06:58.000]  就講以塞亞書
[00:06:58.000 --> 00:07:01.000]  因有一億孩為我們而生
[00:07:01.000 --> 00:07:03.000]  根據了,這樣背了
[00:07:03.000 --> 00:07:07.000]  66卷以上的書
[00:07:07.000 --> 00:07:09.000]  很少很認真去驗讀
[00:07:09.000 --> 00:07:11.000]  為什麼先知書這麼難讀呢?
[00:07:11.000 --> 00:07:13.000]  第一
[00:07:13.000 --> 00:07:15.000]  先知書是講預言
[00:07:15.000 --> 00:07:18.000]  預言是難解的
[00:07:18.000 --> 00:07:22.000]  其實先知書記載更多是歷史
[00:07:22.000 --> 00:07:25.000]  歷史是奸劫乏味的
[00:07:25.000 --> 00:07:27.000]  又沒有去,又難解
[00:07:27.000 --> 00:07:29.000]  那就不講了
[00:07:29.000 --> 00:07:31.000]  輕鬆一點
[00:07:31.000 --> 00:07:33.000]  容易講的
[00:07:33.000 --> 00:07:35.000]  大家聽完舒舒服服
[00:07:35.000 --> 00:07:37.000]  平平安安,那就去吧
[00:07:37.000 --> 00:07:39.000]  今天呢
[00:07:39.000 --> 00:07:41.000]  講到時間是有限
[00:07:41.000 --> 00:07:43.000]  但是我都跟大家去看
[00:07:43.000 --> 00:07:45.000]  一卷先知書
[00:07:45.000 --> 00:07:49.000]  給我們今天有很多
[00:07:49.000 --> 00:07:53.000]  很深入鞭策入裡的提醒
[00:07:53.000 --> 00:07:55.000]  但是你輸
[00:07:55.000 --> 00:07:57.000]  但是你輸
[00:07:57.000 --> 00:07:59.000]  12張
[00:07:59.000 --> 00:08:01.000]  頭6張講歷史
[00:08:01.000 --> 00:08:03.000]  後6張講預言
[00:08:03.000 --> 00:08:05.000]  後面的6張
[00:08:05.000 --> 00:08:07.000]  很多我都不懂解的
[00:08:07.000 --> 00:08:09.000]  那些無形之手
[00:08:09.000 --> 00:08:11.000]  上帝在寫字
[00:08:11.000 --> 00:08:15.000]  那些其實不是我們一般信徒可能理解
[00:08:15.000 --> 00:08:17.000]  神學方面也有不同的說法
[00:08:17.000 --> 00:08:19.000]  講預言
[00:08:19.000 --> 00:08:21.000]  舊約講道末世言
[00:08:21.000 --> 00:08:23.000]  太深了
[00:08:23.000 --> 00:08:25.000]  但前6張講歷史
[00:08:25.000 --> 00:08:27.000]  在先知書裡面
[00:08:27.000 --> 00:08:31.000]  大吏書的故事性是最強的
[00:08:31.000 --> 00:08:33.000]  故事性最強的
[00:08:33.000 --> 00:08:35.000]  加上一點歷史
[00:08:35.000 --> 00:08:37.000]  先知書定識歷史
[00:08:37.000 --> 00:08:39.000]  一講歷史就難講
[00:08:39.000 --> 00:08:41.000]  但是
[00:08:41.000 --> 00:08:43.000]  講歷史就要總結
[00:08:43.000 --> 00:08:47.000]  猶太國被巴比倫所滅
[00:08:47.000 --> 00:08:51.000]  巴比倫是建立一個強大的帝國
[00:08:51.000 --> 00:08:53.000]  一個強大的帝國
[00:08:53.000 --> 00:08:55.000]  一個強大的帝國一定有個明君
[00:08:55.000 --> 00:08:57.000]  很多人都管治
[00:08:57.000 --> 00:09:01.000]  巴比倫能夠降服周圍的小國
[00:09:01.000 --> 00:09:03.000]  建立一個龐大帝國
[00:09:03.000 --> 00:09:05.000]  並且成為四大文明古國之一
[00:09:05.000 --> 00:09:07.000]  不過最早亡的
[00:09:07.000 --> 00:09:11.000]  因為他知人善人
[00:09:11.000 --> 00:09:15.000]  他是在不同被降服過的當中
[00:09:15.000 --> 00:09:17.000]  選拔這些青年才俊
[00:09:17.000 --> 00:09:19.000]  收為己用
[00:09:19.000 --> 00:09:21.000]  第一
[00:09:21.000 --> 00:09:23.000]  搶人才
[00:09:23.000 --> 00:09:25.000]  第二
[00:09:25.000 --> 00:09:27.000]  以華制華以讓制讓
[00:09:27.000 --> 00:09:29.000]  以猶太人管猶太人
[00:09:29.000 --> 00:09:31.000]  這些就是管治之道
[00:09:31.000 --> 00:09:33.000]  當時有幾位
[00:09:33.000 --> 00:09:35.000]  很優秀的猶太青年
[00:09:35.000 --> 00:09:37.000]  被選入
[00:09:37.000 --> 00:09:41.000]  這個應該是AO的培訓班
[00:09:41.000 --> 00:09:43.000]  行政官員培訓班
[00:09:43.000 --> 00:09:45.000]  其中有一個叫丹爾里
[00:09:45.000 --> 00:09:47.000]  他的三個好朋友
[00:09:47.000 --> 00:09:49.000]  沙特拉、米薩、阿伯尼哥
[00:09:49.000 --> 00:09:51.000]  全部入選的
[00:09:51.000 --> 00:09:53.000]  成為了巴比倫管治
[00:09:53.000 --> 00:09:55.000]  一個新興的力量
[00:09:55.000 --> 00:09:57.000]  很有效的
[00:09:57.000 --> 00:09:59.000]  但是好幾不常
[00:09:59.000 --> 00:10:01.000]  一個龐大帝國
[00:10:01.000 --> 00:10:03.000]  很快就下來了
[00:10:03.000 --> 00:10:05.000]  而代之而興的一個國家
[00:10:05.000 --> 00:10:07.000]  叫波斯
[00:10:07.000 --> 00:10:09.000]  波斯又是一個明君
[00:10:09.000 --> 00:10:11.000]  叫做戴劉氏
[00:10:11.000 --> 00:10:13.000]  戴劉氏是新逆本
[00:10:13.000 --> 00:10:15.000]  和合本
[00:10:15.000 --> 00:10:17.000]  也叫做戴利烏
[00:10:17.000 --> 00:10:19.000]  另外一個叫古列王
[00:10:19.000 --> 00:10:21.000]  是三位一個人
[00:10:21.000 --> 00:10:23.000]  所以新逆本就搞到
[00:10:23.000 --> 00:10:25.000]  亂臣的名字不同了
[00:10:25.000 --> 00:10:27.000]  其實你不要改名字
[00:10:27.000 --> 00:10:29.000]  一改名字就搞到亂臣
[00:10:29.000 --> 00:10:31.000]  這是戴利烏
[00:10:31.000 --> 00:10:33.000]  戴利烏王
[00:10:33.000 --> 00:10:35.000]  一個明君
[00:10:35.000 --> 00:10:37.000]  為什麼叫馬戴波斯呢
[00:10:37.000 --> 00:10:39.000]  他本來就是一個波斯國
[00:10:39.000 --> 00:10:41.000]  波斯大家很認識
[00:10:41.000 --> 00:10:43.000]  波斯文化
[00:10:43.000 --> 00:10:45.000]  他吞併了馬戴
[00:10:45.000 --> 00:10:47.000]  吞併馬戴是他的外公
[00:10:47.000 --> 00:10:49.000]  都是親戚
[00:10:49.000 --> 00:10:51.000]  合併了
[00:10:51.000 --> 00:10:53.000]  叫馬戴波斯
[00:10:53.000 --> 00:10:55.000]  馬戴波斯興起
[00:10:55.000 --> 00:10:57.000]  一夜之間
[00:10:57.000 --> 00:10:59.000]  攻陷了巴比倫
[00:10:59.000 --> 00:11:01.000]  一個龐大的帝國
[00:11:01.000 --> 00:11:03.000]  一夜之間覆亡
[00:11:03.000 --> 00:11:05.000]  巴比倫王
[00:11:05.000 --> 00:11:07.000]  他是獨上帝
[00:11:07.000 --> 00:11:11.000]  冰臨城下
[00:11:11.000 --> 00:11:13.000]  和群臣歡宴
[00:11:13.000 --> 00:11:15.000]  喝到興高采烈
[00:11:15.000 --> 00:11:17.000]  好,我們去
[00:11:17.000 --> 00:11:19.000]  我們的儲物室
[00:11:19.000 --> 00:11:21.000]  拿我們當日攻陷了
[00:11:21.000 --> 00:11:23.000]  猶太爺老撒冷
[00:11:23.000 --> 00:11:25.000]  拿那些器皿出來喝酒
[00:11:25.000 --> 00:11:27.000]  賜獨上帝
[00:11:27.000 --> 00:11:29.000]  另一方面
[00:11:29.000 --> 00:11:31.000]  馬戴波斯
[00:11:31.000 --> 00:11:33.000]  大流氏王
[00:11:33.000 --> 00:11:35.000]  精於傭兵
[00:11:35.000 --> 00:11:37.000]  所以看歷史是很有趣的
[00:11:37.000 --> 00:11:39.000]  有心機看
[00:11:39.000 --> 00:11:41.000]  我很喜歡講歷史
[00:11:41.000 --> 00:11:43.000]  傭兵知道
[00:11:43.000 --> 00:11:45.000]  巴比倫城
[00:11:45.000 --> 00:11:47.000]  兼顧兼有一條
[00:11:47.000 --> 00:11:49.000]  護城河
[00:11:49.000 --> 00:11:51.000]  護城河在古代來講
[00:11:51.000 --> 00:11:53.000]  很有力的
[00:11:53.000 --> 00:11:55.000]  很能夠保護城牆
[00:11:55.000 --> 00:11:57.000]  護城河
[00:11:57.000 --> 00:11:59.000]  只能夠保護一日有水
[00:11:59.000 --> 00:12:01.000]  傭兵知道
[00:12:01.000 --> 00:12:03.000]  我截其水源
[00:12:03.000 --> 00:12:05.000]  護城河就乾了
[00:12:05.000 --> 00:12:07.000]  大軍一下
[00:12:07.000 --> 00:12:09.000]  就攻陷了你
[00:12:09.000 --> 00:12:11.000]  怎麼截水呢
[00:12:11.000 --> 00:12:13.000]  那條河叫右法拉底河
[00:12:13.000 --> 00:12:15.000]  讀聖經歷史後
[00:12:15.000 --> 00:12:17.000]  右法拉底河
[00:12:17.000 --> 00:12:19.000]  雙子河流域
[00:12:19.000 --> 00:12:21.000]  人類文化起源
[00:12:21.000 --> 00:12:23.000]  截其流
[00:12:23.000 --> 00:12:25.000]  斷其水
[00:12:25.000 --> 00:12:27.000]  於是這個護城河乾了
[00:12:27.000 --> 00:12:29.000]  一夜之間就攻了巴比倫
[00:12:29.000 --> 00:12:31.000]  馬戴波斯
[00:12:31.000 --> 00:12:33.000]  成為另一個
[00:12:33.000 --> 00:12:35.000]  在中東強大的帝國
[00:12:37.000 --> 00:12:39.000]  大劉四王厲害
[00:12:39.000 --> 00:12:41.000]  可能他們施城離報甲離散
[00:12:41.000 --> 00:12:43.000]  厲害
[00:12:43.000 --> 00:12:45.000]  同樣用了好幾個
[00:12:45.000 --> 00:12:47.000]  巴比倫
[00:12:47.000 --> 00:12:49.000]  的行政官員
[00:12:49.000 --> 00:12:51.000]  其中一個
[00:12:51.000 --> 00:12:53.000]  叫做
[00:12:53.000 --> 00:12:55.000]  贊爾利
[00:12:55.000 --> 00:12:57.000]  大劉四王
[00:12:57.000 --> 00:12:59.000]  精於管治之道
[00:12:59.000 --> 00:13:01.000]  三千多年前
[00:13:01.000 --> 00:13:03.000]  有現代行政管理概念
[00:13:03.000 --> 00:13:05.000]  將全國分為120個
[00:13:05.000 --> 00:13:07.000]  行政區別各次總督
[00:13:07.000 --> 00:13:09.000]  一人分區管治
[00:13:09.000 --> 00:13:11.000]  上次三個總長
[00:13:11.000 --> 00:13:13.000]  為列三宮
[00:13:13.000 --> 00:13:15.000]  在上面看著他
[00:13:15.000 --> 00:13:17.000]  這個行政大革命很厲害的
[00:13:17.000 --> 00:13:19.000]  是三千多年前
[00:13:19.000 --> 00:13:21.000]  其中一個
[00:13:21.000 --> 00:13:23.000]  總長叫做
[00:13:23.000 --> 00:13:25.000]  贊爾利
[00:13:25.000 --> 00:13:27.000]  並且贊爾利
[00:13:27.000 --> 00:13:29.000]  他的
[00:13:29.000 --> 00:13:31.000]  品格能力
[00:13:31.000 --> 00:13:33.000]  聲譽
[00:13:33.000 --> 00:13:35.000]  在三宮當中
[00:13:35.000 --> 00:13:37.000]  最受大劉四王
[00:13:37.000 --> 00:13:39.000]  的信任
[00:13:39.000 --> 00:13:41.000]  可想而知
[00:13:41.000 --> 00:13:43.000]  贊爾利多麼優秀
[00:13:43.000 --> 00:13:45.000]  贊爾利最初
[00:13:45.000 --> 00:13:47.000]  被巴比倫王
[00:13:47.000 --> 00:13:49.000]  攻陷了
[00:13:49.000 --> 00:13:51.000]  選為AO培訓班
[00:13:51.000 --> 00:13:53.000]  今時今日
[00:13:53.000 --> 00:13:55.000]  贊爾利也都歲歲老
[00:13:55.000 --> 00:13:57.000]  80多歲
[00:13:57.000 --> 00:13:59.000]  但仍然
[00:13:59.000 --> 00:14:01.000]  很精壯
[00:14:01.000 --> 00:14:03.000]  很精明
[00:14:03.000 --> 00:14:05.000]  深宫王的縱容
[00:14:05.000 --> 00:14:07.000]  因此
[00:14:07.000 --> 00:14:09.000]  招人妒忌
[00:14:09.000 --> 00:14:11.000]  整個官僚集團對付他
[00:14:11.000 --> 00:14:13.000]  明白嗎
[00:14:13.000 --> 00:14:15.000]  亡國佬
[00:14:15.000 --> 00:14:17.000]  竟然深宫王的縱容
[00:14:17.000 --> 00:14:19.000]  並且你的權力
[00:14:19.000 --> 00:14:21.000]  在我們之上
[00:14:21.000 --> 00:14:23.000]  會成為一人之下萬人之上
[00:14:23.000 --> 00:14:25.000]  最受縱容的大臣
[00:14:25.000 --> 00:14:27.000]  勤起而攻之
[00:14:27.000 --> 00:14:29.000]  那怎麼攻呢
[00:14:29.000 --> 00:14:31.000]  挑剔他
[00:14:31.000 --> 00:14:33.000]  奏他一本
[00:14:33.000 --> 00:14:35.000]  找來找去找不到
[00:14:35.000 --> 00:14:37.000]  終於找到一件事
[00:14:37.000 --> 00:14:39.000]  就是他敬拜上帝
[00:14:39.000 --> 00:14:43.000]  於是這班人就合謀
[00:14:43.000 --> 00:14:45.000]  就想了一條奸計
[00:14:45.000 --> 00:14:47.000]  就向大劉四王
[00:14:47.000 --> 00:14:49.000]  參他一本
[00:14:49.000 --> 00:14:51.000]  現在我們建立一個
[00:14:51.000 --> 00:14:53.000]  龐大帝國,王應該下令
[00:14:53.000 --> 00:14:55.000]  三十日之內
[00:14:55.000 --> 00:14:57.000]  不准有人向其他
[00:14:57.000 --> 00:14:59.000]  人或神敬拜
[00:14:59.000 --> 00:15:01.000]  去所求
[00:15:01.000 --> 00:15:03.000]  為了這
[00:15:03.000 --> 00:15:05.000]  不是斬
[00:15:05.000 --> 00:15:07.000]  比斬更加殘酷
[00:15:07.000 --> 00:15:09.000]  扔入獅子坑活活咬死
[00:15:09.000 --> 00:15:11.000]  大劉四王
[00:15:11.000 --> 00:15:13.000]  只是義氣風發權力
[00:15:13.000 --> 00:15:15.000]  慾望上升
[00:15:15.000 --> 00:15:17.000]  不如有
[00:15:17.000 --> 00:15:19.000]  竟然中計
[00:15:19.000 --> 00:15:21.000]  就此下令
[00:15:21.000 --> 00:15:23.000]  於是
[00:15:23.000 --> 00:15:25.000]  但以來就一步一步
[00:15:25.000 --> 00:15:27.000]  走入這個陷阱當中
[00:15:27.000 --> 00:15:29.000]  這個歷史記載
[00:15:29.000 --> 00:15:31.000]  我們跳到
[00:15:31.000 --> 00:15:33.000]  今天傾文
[00:15:33.000 --> 00:15:35.000]  第十節
[00:15:35.000 --> 00:15:37.000]  大家已經知道
[00:15:37.000 --> 00:15:39.000]  這個文件已經簽了
[00:15:39.000 --> 00:15:41.000]  跟著怎樣
[00:15:41.000 --> 00:15:43.000]  他沒有呼籤搶地
[00:15:43.000 --> 00:15:45.000]  沒有用任何政治的
[00:15:45.000 --> 00:15:47.000]  的途徑
[00:15:47.000 --> 00:15:49.000]  直接向
[00:15:49.000 --> 00:15:51.000]  望
[00:15:51.000 --> 00:15:53.000]  就見大劉四,督穿他們的詭計
[00:15:53.000 --> 00:15:57.000]  透過自己的政治力量去抗衡
[00:15:57.000 --> 00:15:59.000]  他沒有這樣做
[00:15:59.000 --> 00:16:01.000]  面對危機
[00:16:01.000 --> 00:16:03.000]  不是危機
[00:16:03.000 --> 00:16:05.000]  是危在旦夕
[00:16:05.000 --> 00:16:07.000]  死亡一線之差
[00:16:07.000 --> 00:16:09.000]  可能明天就要扔入獅子坑
[00:16:09.000 --> 00:16:11.000]  他做什麼
[00:16:11.000 --> 00:16:13.000]  就進自己的家
[00:16:13.000 --> 00:16:15.000]  在家
[00:16:15.000 --> 00:16:17.000]  的窗對著
[00:16:17.000 --> 00:16:19.000]  而有殺人
[00:16:19.000 --> 00:16:21.000]  他一日三次
[00:16:21.000 --> 00:16:23.000]  將膝跪著
[00:16:23.000 --> 00:16:25.000]  在神面前抱告
[00:16:25.000 --> 00:16:27.000]  感謝
[00:16:27.000 --> 00:16:29.000]  像平常一樣
[00:16:29.000 --> 00:16:31.000]  雖然機密我很熟
[00:16:31.000 --> 00:16:33.000]  我看很多年前
[00:16:33.000 --> 00:16:35.000]  我幫一班高務員的朋友
[00:16:35.000 --> 00:16:37.000]  查經
[00:16:37.000 --> 00:16:39.000]  我們講大理書
[00:16:39.000 --> 00:16:41.000]  講職場文化
[00:16:41.000 --> 00:16:43.000]  但我當時忽略了一個
[00:16:43.000 --> 00:16:45.000]  很重要的詞彙
[00:16:45.000 --> 00:16:47.000]  我現在看
[00:16:47.000 --> 00:16:49.000]  特別是感受到這個
[00:16:49.000 --> 00:16:51.000]  我們曾經記載很多東西
[00:16:51.000 --> 00:16:53.000]  我們是粗知大業
[00:16:53.000 --> 00:16:55.000]  忽略了時間問題
[00:16:55.000 --> 00:16:57.000]  留意所有時間
[00:16:57.000 --> 00:16:59.000]  用時間的詞彙
[00:16:59.000 --> 00:17:01.000]  像平常一樣
[00:17:01.000 --> 00:17:03.000]  沒有驚惶失措
[00:17:03.000 --> 00:17:05.000]  沒有呼天搶地
[00:17:05.000 --> 00:17:07.000]  用恆常的祈禱
[00:17:07.000 --> 00:17:09.000]  去面對
[00:17:09.000 --> 00:17:11.000]  突然的危難
[00:17:11.000 --> 00:17:13.000]  明白嗎
[00:17:13.000 --> 00:17:15.000]  用恆常祈禱
[00:17:15.000 --> 00:17:17.000]  用恆常祈禱
[00:17:17.000 --> 00:17:21.000]  很容易
[00:17:21.000 --> 00:17:23.000]  不容易
[00:17:23.000 --> 00:17:25.000]  你有沒有恆常的祈禱
[00:17:25.000 --> 00:17:27.000]  有,吃飯前祈禱
[00:17:27.000 --> 00:17:29.000]  睡覺前祈禱,感受到平安
[00:17:29.000 --> 00:17:31.000]  求神賜愛,多謝你
[00:17:31.000 --> 00:17:33.000]  教會祈禱了幾天
[00:17:33.000 --> 00:17:35.000]  出現了
[00:17:35.000 --> 00:17:37.000]  香港浸浸教會的會所
[00:17:37.000 --> 00:17:41.000]  幾十年來
[00:17:41.000 --> 00:17:43.000]  忍以為
[00:17:43.000 --> 00:17:45.000]  不自為恥
[00:17:45.000 --> 00:17:47.000]  忍以為羞愧
[00:17:47.000 --> 00:17:49.000]  就是這麼大間教會
[00:17:49.000 --> 00:17:51.000]  有多少人分祈禱會
[00:17:51.000 --> 00:17:53.000]  這麼多年來沒怎麼改變
[00:17:53.000 --> 00:17:55.000]  盡很多辦法
[00:17:55.000 --> 00:17:57.000]  人就是這樣
[00:17:57.000 --> 00:17:59.000]  普遍現象
[00:17:59.000 --> 00:18:01.000]  希望西福,不知道建方傳道
[00:18:01.000 --> 00:18:03.000]  告訴我,有多少人分祈禱會
[00:18:03.000 --> 00:18:07.000]  看人比例
[00:18:07.000 --> 00:18:09.000]  教會越大,你比例越小
[00:18:11.000 --> 00:18:13.000]  像恆常一樣
[00:18:13.000 --> 00:18:15.000]  在危難當中的應變力
[00:18:15.000 --> 00:18:17.000]  是什麼
[00:18:17.000 --> 00:18:19.000]  恆常一樣
[00:18:19.000 --> 00:18:21.000]  禱告
[00:18:21.000 --> 00:18:23.000]  感謝
[00:18:23.000 --> 00:18:25.000]  祝福到
[00:18:25.000 --> 00:18:27.000]  大樓是王英明神母
[00:18:27.000 --> 00:18:29.000]  一向都知道自己做錯事
[00:18:29.000 --> 00:18:31.000]  不過
[00:18:31.000 --> 00:18:33.000]  已經下了令
[00:18:33.000 --> 00:18:35.000]  不能收回
[00:18:35.000 --> 00:18:37.000]  於是人要將
