
[00:00:00.000 --> 00:00:10.000]  今天會和大家講一個很應接很合時的一個訊息
[00:01:52.000 --> 00:01:55.000]  他們都是廟祭都是妓女
[00:01:55.000 --> 00:02:00.000]  在敬拜的時候他們會和會眾來交合
[00:02:00.000 --> 00:02:04.000]  如果你是不夠錢給這些廟祭
[00:02:04.000 --> 00:02:06.000]  在廟裡面有一個銀行
[00:02:06.000 --> 00:02:09.000]  你可以去那裡支取款項
[00:02:09.000 --> 00:02:13.000]  就好像現在的ATM機一樣
[00:02:13.000 --> 00:02:19.000]  而且在這個廟四周圍的四分之一里的距離
[00:02:19.000 --> 00:02:21.000]  是一個政治庇護區
[00:02:21.000 --> 00:02:23.000]  任何人犯了什麼罪都好
[00:02:23.000 --> 00:02:28.000]  你只需要跑到這個廟四分之一的距離之內
[00:02:28.000 --> 00:02:30.000]  你就能夠得到政治的保護
[00:02:30.000 --> 00:02:32.000]  沒有人能夠抓你
[00:02:32.000 --> 00:02:34.000]  所以我們看到
[00:02:34.000 --> 00:02:40.000]  以弗所真的是一個充滿色情、暴力、金錢孕有的地方
[00:02:40.000 --> 00:02:46.000]  保羅在哥林多前書的15章32節
[00:02:46.000 --> 00:02:51.000]  他說他在以弗所和野獸戰鬥
[00:02:51.000 --> 00:02:55.000]  可想而知以弗所是一個怎樣的地方
[00:02:55.000 --> 00:02:59.000]  我可以告訴你早期教會的基督徒
[00:02:59.000 --> 00:03:02.000]  比我們印有的不會少
[00:03:02.000 --> 00:03:09.000]  所以保羅在以弗所書的4章17節
[00:03:09.000 --> 00:03:13.000]  他說「所以我說且在主內確實的說
[00:03:13.000 --> 00:03:19.000]  你們行事不要再像外邦人存虛妄的心行事」
[00:03:19.000 --> 00:03:22.000]  保羅說你們不要像外邦人
[00:03:22.000 --> 00:03:24.000]  外邦人是什麼人呢?
[00:03:24.000 --> 00:03:28.000]  有人說我們基督徒就是外邦人
[00:03:28.000 --> 00:03:31.000]  但這裡說的是俗世的人
[00:03:31.000 --> 00:03:33.000]  是教外的人
[00:03:33.000 --> 00:03:38.000]  保羅說在主內確實的告訴你們
[00:03:38.000 --> 00:03:41.000]  增加了這句話的重要性
[00:03:41.000 --> 00:03:43.000]  你們要成為新造的人
[00:03:43.000 --> 00:03:46.000]  你們不要再像世人一樣
[00:03:46.000 --> 00:03:49.000]  其實你有沒有想過
[00:03:49.000 --> 00:03:52.000]  一個人得救的時候
[00:03:52.000 --> 00:03:56.000]  他的改變是比他死亡的時候大
[00:03:56.000 --> 00:03:58.000]  你說有沒有搞錯啊牧師
[00:03:58.000 --> 00:04:00.000]  一個人得救的時候
[00:04:00.000 --> 00:04:03.000]  居然改變是比他死亡的時候大
[00:04:03.000 --> 00:04:04.000]  是啊
[00:04:04.000 --> 00:04:07.000]  一個人得救的時候有一個新的生命
[00:04:07.000 --> 00:04:10.000]  變成了一個新造的人
[00:04:10.000 --> 00:04:12.000]  一個改變是很大很大
[00:04:12.000 --> 00:04:15.000]  但一個人死亡的時候
[00:04:15.000 --> 00:04:17.000]  只不過是肉體死亡
[00:04:17.000 --> 00:04:19.000]  是將裡面的這個新人釋放出來
[00:04:19.000 --> 00:04:21.000]  是與神同在
[00:04:21.000 --> 00:04:24.000]  所以我們知道一個人得救的時候
[00:04:24.000 --> 00:04:27.000]  他的改變應該是比死亡更加大
[00:04:27.000 --> 00:04:31.000]  怎樣叫做一個新造的人
[00:04:31.000 --> 00:04:35.000]  以弗所書告訴我們
[00:04:35.000 --> 00:04:38.000]  一個新造的人就是有一個新的心
[00:04:38.000 --> 00:04:40.000]  有新的思想
[00:04:40.000 --> 00:04:41.000]  有新的知識
[00:04:41.000 --> 00:04:43.000]  有新的智慧
[00:04:43.000 --> 00:04:45.000]  有新的關係
[00:04:45.000 --> 00:04:46.000]  有新的感覺
[00:04:46.000 --> 00:04:48.000]  有新的期望
[00:04:48.000 --> 00:04:50.000]  有新的身份
[00:04:50.000 --> 00:04:52.000]  就是他成為神的兒女
[00:04:52.000 --> 00:04:54.000]  成為神的子民
[00:04:54.000 --> 00:04:56.000]  他有新的力量
[00:04:56.000 --> 00:04:57.000]  從神而來的力量
[00:04:57.000 --> 00:05:00.000]  他也有新的基業
[00:05:00.000 --> 00:05:02.000]  一個新的人
[00:05:02.000 --> 00:05:05.000]  不是說一個舊人加上新的東西
[00:05:05.000 --> 00:05:07.000]  變成了一個新人
[00:05:07.000 --> 00:05:10.000]  一個新人是全新的人
[00:05:10.000 --> 00:05:13.000]  是一個完全新造的人
[00:05:13.000 --> 00:05:16.000]  在倫敦有一個地產的經紀
[00:05:16.000 --> 00:05:18.000]  叫做Lindsey Clark
[00:05:18.000 --> 00:05:20.000]  他曾經有一次
[00:05:20.000 --> 00:05:23.000]  他想出賣一個貨倉
[00:05:23.000 --> 00:05:26.000]  這個貨倉已經很舊了
[00:05:26.000 --> 00:05:28.000]  很多地方都需要維修
[00:05:28.000 --> 00:05:30.000]  窗戶都已經壞了
[00:05:30.000 --> 00:05:33.000]  還有很多人走進來
[00:05:33.000 --> 00:05:36.000]  畫到牆上都是花朵
[00:05:36.000 --> 00:05:37.000]  那些塗鴉
[00:05:37.000 --> 00:05:39.000]  很骯髒
[00:05:39.000 --> 00:05:41.000]  因為雕空很久很多垃圾
[00:05:41.000 --> 00:05:44.000]  這個經紀當他將這個物業
[00:05:44.000 --> 00:05:46.000]  給賣主看的時候
[00:05:46.000 --> 00:05:48.000]  他很不好意思
[00:05:48.000 --> 00:05:49.000]  他拼命說
[00:05:49.000 --> 00:05:51.000]  哎呀 我都知道這間店是污穢的了
[00:05:51.000 --> 00:05:53.000]  我會維修
[00:05:53.000 --> 00:05:55.000]  我會補過所有窗戶
[00:05:55.000 --> 00:05:57.000]  我會游過所有牆
[00:05:57.000 --> 00:05:59.000]  清除垃圾
[00:05:59.000 --> 00:06:01.000]  其中一個賣主
[00:06:01.000 --> 00:06:04.000]  和Lindsey Clark說
[00:06:04.000 --> 00:06:05.000]  他說不需要
[00:06:05.000 --> 00:06:09.000]  他說我買回來就是要重新建造
[00:06:09.000 --> 00:06:11.000]  我們每一個新人
[00:06:11.000 --> 00:06:14.000]  都是被神重新建造
[00:06:14.000 --> 00:06:15.000]  不是一個救我
[00:06:15.000 --> 00:06:18.000]  加上一些東西變成一個新人
[00:06:18.000 --> 00:06:20.000]  在《樹哥林多》後書的
[00:06:20.000 --> 00:06:22.000]  五章十七節補羅說
[00:06:22.000 --> 00:06:24.000]  若有人在基督裡
[00:06:24.000 --> 00:06:26.000]  他就是新造的人
[00:06:26.000 --> 00:06:29.000]  舊事已過都變成新的了
[00:06:29.000 --> 00:06:31.000]  都變成新的了
[00:06:31.000 --> 00:06:34.000]  在加拉太書的二章二十節補羅說
[00:06:34.000 --> 00:06:37.000]  我已經與基督同釘十字架
[00:06:37.000 --> 00:06:39.000]  現在活著的不再是我
[00:06:39.000 --> 00:06:42.000]  乃是基督在我裡面活著
[00:06:42.000 --> 00:06:45.000]  現在活著的不再是我
[00:06:45.000 --> 00:06:49.000]  在《樹哥羅西》書的三章一節說
[00:06:49.000 --> 00:06:52.000]  所以你們若真與基督一同復活
[00:06:52.000 --> 00:06:54.000]  就當求上面的事
[00:06:54.000 --> 00:06:56.000]  我們一個新人
[00:06:56.000 --> 00:06:58.000]  應該求上面的事
[00:06:58.000 --> 00:07:01.000]  而不是單單求世上
[00:07:01.000 --> 00:07:03.000]  俗世的事
[00:07:03.000 --> 00:07:06.000]  一個新人
[00:07:06.000 --> 00:07:09.000]  要好像外邦人一樣
[00:07:09.000 --> 00:07:11.000]  外邦人這個字
[00:07:11.000 --> 00:07:14.000]  其實就是在原文的希臘文
[00:07:14.000 --> 00:07:19.000]  慢慢演變成我們英文ethnic這個字
[00:07:19.000 --> 00:07:22.000]  就是說變成了不同的種族
[00:07:22.000 --> 00:07:24.000]  不同的國家
[00:07:24.000 --> 00:07:26.000]  就是說是俗世的人
[00:07:26.000 --> 00:07:28.000]  是世俗的人
[00:07:28.000 --> 00:07:30.000]  很可惜
[00:07:30.000 --> 00:07:32.000]  教會裡面的人很多時候
[00:07:32.000 --> 00:07:35.000]  與俗世的人完全沒有分別
[00:07:35.000 --> 00:07:37.000]  分不出來
[00:07:37.000 --> 00:07:41.000]  其實教會基督教最大的問題
[00:07:41.000 --> 00:07:44.000]  不是我們如何使俗世的人
[00:07:44.000 --> 00:07:47.000]  變成像我們一樣
[00:07:47.000 --> 00:07:49.000]  基督教最大的問題
[00:07:49.000 --> 00:07:53.000]  是基督徒如何不變成像俗世的人一樣
[00:07:53.000 --> 00:07:56.000]  這個才是最大的問題
[00:07:56.000 --> 00:08:02.000]  在德國有一個神學家叫做Helmut Dillig
[00:08:02.000 --> 00:08:05.000]  他在第二次世界大戰之後
[00:08:05.000 --> 00:08:07.000]  他就去參觀聯合國
[00:08:07.000 --> 00:08:10.000]  他知道聯合國裡面有一個教堂
[00:08:10.000 --> 00:08:11.000]  有一個聖所
[00:08:11.000 --> 00:08:13.000]  所以他很希望參觀
[00:08:13.000 --> 00:08:16.000]  但是不參觀猶自可
[00:08:16.000 --> 00:08:17.000]  一參觀之後
[00:08:17.000 --> 00:08:19.000]  他是非常非常失望
[00:08:19.000 --> 00:08:25.000]  他看到這個教堂是非常黑暗空虛荒涼
[00:08:25.000 --> 00:08:27.000]  他說既然有個教堂
[00:08:27.000 --> 00:08:30.000]  為什麼要搞到這麼荒涼這麼空虛
[00:08:30.000 --> 00:08:34.000]  他說不如將它改變成一個雜物房
[00:08:34.000 --> 00:08:36.000]  甚至變成一個酒吧
[00:08:36.000 --> 00:08:38.000]  起碼都可以用這個地方
[00:08:38.000 --> 00:08:40.000]  真是浪費了
[00:08:40.000 --> 00:08:42.000]  這個就是讓我們看到
[00:08:42.000 --> 00:08:45.000]  一個聖所應該是分別為聖
[00:08:45.000 --> 00:08:48.000]  但是被一個世俗的機構影響到
[00:08:48.000 --> 00:08:51.000]  完全變得空虛荒涼
[00:08:51.000 --> 00:08:53.000]  就好像一個基督徒
[00:08:53.000 --> 00:08:56.000]  應該是有屬靈的質素
[00:08:56.000 --> 00:08:58.000]  但是被俗世影響到
[00:08:58.000 --> 00:09:01.000]  完全看不出他是一個基督徒
[00:09:01.000 --> 00:09:04.000]  這個是非常非常可惜
[00:09:04.000 --> 00:09:08.000]  保羅在《以不所書》的四章十八節
[00:09:08.000 --> 00:09:12.000]  說俗世的人是心地昏迷
[00:09:12.000 --> 00:09:15.000]  是無知心裡剛硬
[00:09:15.000 --> 00:09:17.000]  在十九節他說
[00:09:17.000 --> 00:09:19.000]  良心寄言喪盡
[00:09:19.000 --> 00:09:22.000]  貪行種種的污穢
[00:09:22.000 --> 00:09:26.000]  德教是一個心裡的改變
[00:09:26.000 --> 00:09:30.000]  心裡的改變是思想裡的改變
[00:09:30.000 --> 00:09:33.000]  一個新人應該是有新的心
[00:09:33.000 --> 00:09:35.000]  有新的思想
[00:09:35.000 --> 00:09:38.000]  這個當然也包括悔改
[00:09:38.000 --> 00:09:40.000]  一個真真正正的德教的人
[00:09:40.000 --> 00:09:42.000]  是一個悔改的人
[00:09:42.000 --> 00:09:44.000]  如果一個基督徒
[00:09:44.000 --> 00:09:46.000]  根本沒有生命的改變
[00:09:46.000 --> 00:09:49.000]  他可能還沒有真真正正
[00:09:49.000 --> 00:09:52.000]  接受耶穌基督成為他的救主
[00:09:52.000 --> 00:09:55.000]  我們看到保羅說
[00:09:55.000 --> 00:09:58.000]  不要好像外邦人一樣
[00:09:58.000 --> 00:10:01.000]  不要好像俗世的人一樣
[00:10:01.000 --> 00:10:05.000]  《以不所書》的四章十八至十九節
[00:10:05.000 --> 00:10:07.000]  他給我們看到有四點
[00:10:07.000 --> 00:10:11.000]  怎樣不要成為世俗人一樣
[00:10:11.000 --> 00:10:14.000]  第一點就是不要虛妄行事
[00:10:14.000 --> 00:10:18.000]  第二點就是不要心地昏昧
[00:10:18.000 --> 00:10:21.000]  第三點就是不要心裡剛硬
[00:10:21.000 --> 00:10:25.000]  以致變成良心喪盡
[00:10:25.000 --> 00:10:28.000]  我們一起來看看這四點
[00:10:28.000 --> 00:10:31.000]  甚麼叫做虛妄行事
[00:10:31.000 --> 00:10:34.000]  《以不所書》的四章十七節
[00:10:34.000 --> 00:10:36.000]  說不要再像外邦人
[00:10:36.000 --> 00:10:38.000]  全虛妄的心行事
[00:10:38.000 --> 00:10:43.000]  虛妄行事就是繼續追求俗世的東西
[00:10:43.000 --> 00:10:46.000]  那些終須變為無有的東西
[00:10:46.000 --> 00:10:49.000]  是空虛的 是虛妄的
[00:10:49.000 --> 00:10:52.000]  例如世上物質一切的東西
[00:10:52.000 --> 00:10:55.000]  最好明白這一節的經文
[00:10:55.000 --> 00:10:57.000]  就是看《全道書》
[00:10:57.000 --> 00:10:58.000]  我們看到在《全道書》
[00:10:58.000 --> 00:11:02.000]  所羅門王是追求世上一切物質的東西
[00:11:02.000 --> 00:11:05.000]  最後他的結論就是
[00:11:05.000 --> 00:11:09.000]  一切都是空虛 一切都是虛妄
[00:11:09.000 --> 00:11:14.000]  所以我們看到一個追求虛妄的人
[00:11:14.000 --> 00:11:17.000]  可以說是一個自我的人
[00:11:17.000 --> 00:11:20.000]  一個自我的人就是要滿足自己
[00:11:20.000 --> 00:11:23.000]  所以他去追求世上這一切的東西
[00:11:23.000 --> 00:11:26.000]  這是第一點
[00:11:26.000 --> 00:11:29.000]  第二點是一個俗世的人
[00:11:29.000 --> 00:11:32.000]  是心地昏昧
[00:11:32.000 --> 00:11:34.000]  《以不所書》的四章十八節
[00:11:34.000 --> 00:11:36.000]  說他們心地昏昧
[00:11:36.000 --> 00:11:39.000]  與神所賜的生命隔絕了
[00:11:39.000 --> 00:11:42.000]  都因自己無知
[00:11:42.000 --> 00:11:45.000]  如果你看到這裡有兩件事
[00:11:45.000 --> 00:11:48.000]  第一就是這個人心地昏昧
[00:11:48.000 --> 00:11:51.000]  第二就是與神所賜的生命隔絕
[00:11:51.000 --> 00:11:53.000]  他是不認識神
[00:11:53.000 --> 00:11:55.000]  所以有兩點
[00:11:55.000 --> 00:11:59.000]  我們究竟知不知道自己是心地昏昧
[00:11:59.000 --> 00:12:00.000]  第一點
[00:12:00.000 --> 00:12:03.000]  第二點是我們認不認識神
[00:12:03.000 --> 00:12:06.000]  如果有兩點的話
[00:12:06.000 --> 00:12:09.000]  就可以有四個不同的組合
[00:12:09.000 --> 00:12:11.000]  two to the square
[00:12:11.000 --> 00:12:13.000]  這是數學教給我們聽
[00:12:13.000 --> 00:12:15.000]  有四個不同的組合
[00:12:15.000 --> 00:12:19.000]  我們看到世上有四種不同的人
[00:12:19.000 --> 00:12:24.000]  第一種人就是根本不知道自己心地昏昧
[00:12:24.000 --> 00:12:26.000]  他也不認識神
[00:12:26.000 --> 00:12:28.000]  這就是罪無藥可救
[00:12:28.000 --> 00:12:32.000]  不知道自己是一個罪人也不認識神
[00:12:32.000 --> 00:12:35.000]  第二種人就是知道自己心地昏昧
[00:12:35.000 --> 00:12:38.000]  但是他不認識真神
[00:12:38.000 --> 00:12:41.000]  他知道自己需要神
[00:12:41.000 --> 00:12:43.000]  他去尋求異端邪教
[00:12:43.000 --> 00:12:45.000]  他去尋求其他宗教
[00:12:45.000 --> 00:12:48.000]  他不去尋求真正的神
[00:12:48.000 --> 00:12:50.000]  這是很可惜的
[00:12:50.000 --> 00:12:52.000]  但也有第三種人
[00:12:52.000 --> 00:12:56.000]  就是以為自己認識真神
[00:12:56.000 --> 00:13:00.000]  甚至有很多人說自己接受了耶穌基督
[00:13:00.000 --> 00:13:02.000]  以為自己認識了真神
[00:13:02.000 --> 00:13:06.000]  但他不知道自己的心地昏昧
[00:13:06.000 --> 00:13:08.000]  你說有這樣的人嗎?
[00:13:08.000 --> 00:13:10.000]  有人會接受耶穌基督
[00:13:10.000 --> 00:13:12.000]  不知道自己心地昏昧?
[00:13:12.000 --> 00:13:13.000]  有的
[00:13:13.000 --> 00:13:15.000]  很多人接受耶穌基督
[00:13:15.000 --> 00:13:18.000]  是因為他們想得到神的祝福
[00:13:18.000 --> 00:13:19.000]  得到神的保守
[00:13:19.000 --> 00:13:21.000]  得到永生
[00:13:21.000 --> 00:13:24.000]  但他們不知道自己是一個罪人
[00:13:24.000 --> 00:13:26.000]  是需要耶穌基督的救贖
[00:13:26.000 --> 00:13:29.000]  這些人其實和第二種人沒有什麼分別
[00:13:29.000 --> 00:13:32.000]  都是知其一而不知其二
[00:13:32.000 --> 00:13:34.000]  同樣是這麼可惜
[00:13:34.000 --> 00:13:36.000]  同樣是這麼恐怖
[00:13:36.000 --> 00:13:38.000]  真真正正得救的人
[00:13:38.000 --> 00:13:41.000]  就是知道自己心地昏昧
[00:13:41.000 --> 00:13:43.000]  知道自己是一個罪人
[00:13:43.000 --> 00:13:46.000]  而他去尋求認識
[00:13:46.000 --> 00:13:49.000]  去接受世上唯一的真神
[00:13:49.000 --> 00:13:52.000]  這個才是真正的得救
[00:13:52.000 --> 00:13:55.000]  我們剛才看到
[00:13:55.000 --> 00:13:58.000]  第一點就是一個俗世的人
[00:13:58.000 --> 00:14:00.000]  就是一個虛妄
[00:14:00.000 --> 00:14:03.000]  尋求滿足自我的人
[00:14:03.000 --> 00:14:04.000]  這是第一點
[00:14:04.000 --> 00:14:07.000]  第二點我們說一個俗世的人
[00:14:07.000 --> 00:14:11.000]  是一個心地昏昧無知的人
[00:14:11.000 --> 00:14:15.000]  說到無知不是說他沒有知識
[00:14:15.000 --> 00:14:18.000]  很多這些心地昏昧無知的人
[00:14:18.000 --> 00:14:21.000]  都是大律師、大醫生
[00:14:21.000 --> 00:14:22.000]  都是博士
[00:14:22.000 --> 00:14:24.000]  都是很有知識的人
[00:14:24.000 --> 00:14:26.000]  為什麼說他們無知?
[00:14:26.000 --> 00:14:29.000]  因為他們是不認識神
[00:14:29.000 --> 00:14:32.000]  與神所賜的生命隔絕了
[00:14:32.000 --> 00:14:34.000]  這個是無知
[00:14:34.000 --> 00:14:38.000]  在哥林多前書的二章十四節
[00:14:38.000 --> 00:14:42.000]  說屬血氣的人不會領會神聖靈的事
[00:14:42.000 --> 00:14:44.000]  就是這些屬血氣的人
[00:14:44.000 --> 00:14:46.000]  他們不認識神
[00:14:46.000 --> 00:14:50.000]  以至他們不能夠明白屬靈的事
[00:14:50.000 --> 00:14:53.000]  在羅馬書裡也告訴我們
[00:14:53.000 --> 00:14:56.000]  世人都是知道神
[00:14:56.000 --> 00:14:58.000]  但他們不認識神
[00:14:58.000 --> 00:15:00.000]  在羅馬書的一章二十一節
[00:15:00.000 --> 00:15:03.000]  說因為他們雖然知道神
[00:15:03.000 --> 00:15:05.000]  卻不當作神榮耀他
[00:15:05.000 --> 00:15:07.000]  也不感謝他
[00:15:07.000 --> 00:15:10.000]  他們的思念便變為虛妄
[00:15:10.000 --> 00:15:13.000]  無知的心就昏暗了
[00:15:13.000 --> 00:15:15.000]  他們知道是有神的
[00:15:15.000 --> 00:15:18.000]  但他們不去追求神
[00:15:18.000 --> 00:15:20.000]  不去認識神
[00:15:20.000 --> 00:15:23.000]  所以羅馬書告訴我們
[00:15:23.000 --> 00:15:26.000]  他們是虛妄無知
[00:15:26.000 --> 00:15:29.000]  與以弗所書告訴我們一樣
[00:15:29.000 --> 00:15:32.000]  俗世的人是虛妄的
[00:15:32.000 --> 00:15:34.000]  是無知的
[00:15:34.000 --> 00:15:37.000]  我們看到第一點
[00:15:37.000 --> 00:15:39.000]  就是一個俗世的人
[00:15:39.000 --> 00:15:40.000]  是虛妄的
[00:15:40.000 --> 00:15:42.000]  是追求自我
[00:15:42.000 --> 00:15:46.000]  第二點就是他心地昏昧
[00:15:46.000 --> 00:15:48.000]  是不認識神
[00:15:48.000 --> 00:15:52.000]  第三點就是他們心裡剛硬
[00:15:52.000 --> 00:15:54.000]  心裡剛硬這個字
[00:15:54.000 --> 00:15:56.000]  Precious
[00:15:56.000 --> 00:15:58.000]  在原文的希臘文
[00:15:58.000 --> 00:16:00.000]  其實是一個醫學上的名詞
[00:16:00.000 --> 00:16:03.000]  就是當我們斷了骨
[00:16:03.000 --> 00:16:06.000]  斷了骨你駁回之後
[00:16:06.000 --> 00:16:08.000]  在傷口四周
[00:16:08.000 --> 00:16:11.000]  會有很硬的纖維組織
[00:16:11.000 --> 00:16:13.000]  來保護這個傷口
[00:16:13.000 --> 00:16:16.000]  也好像是我們皮膚上的疹
[00:16:16.000 --> 00:16:19.000]  當疹越來越厚的時候
[00:16:19.000 --> 00:16:22.000]  皮膚就會越來越沒有知覺
[00:16:22.000 --> 00:16:24.000]  沒有感覺
[00:16:24.000 --> 00:16:27.000]  一個人也會越來越心硬
[00:16:27.000 --> 00:16:29.000]  可能他頭頭犯罪
[00:16:29.000 --> 00:16:31.000]  他覺得內疚
[00:16:31.000 --> 00:16:33.000]  但慢慢不去處理的話
[00:16:33.000 --> 00:16:37.000]  慢慢他就不覺得是一回事
[00:16:37.000 --> 00:16:41.000]  羅馬書的一章二十六節
[00:16:41.000 --> 00:16:43.000]  都有告訴我們
[00:16:43.000 --> 00:16:46.000]  世人很多是以自己為中心
[00:16:46.000 --> 00:16:48.000]  他們不去認識神
[00:16:48.000 --> 00:16:52.000]  到後來神就任由他們自生自滅
[00:16:52.000 --> 00:16:54.000]  羅馬書的一章二十六節
[00:16:54.000 --> 00:16:57.000]  說神就任憑他們
[00:16:57.000 --> 00:17:01.000]  如果神任憑你不是一件好的事
[00:17:01.000 --> 00:17:06.000]  任憑你就是讓你慢慢變得越來越心硬
[00:17:06.000 --> 00:17:12.000]  在以賽亞書的六章九至十節
[00:17:12.000 --> 00:17:14.000]  神說
[00:17:14.000 --> 00:17:17.000]  「這百姓聽事要聽見卻不明白
[00:17:17.000 --> 00:17:20.000]  看事要看見卻不曉得
[00:17:20.000 --> 00:17:23.000]  我要使這百姓心無滋憂
[00:17:23.000 --> 00:17:27.000]  耳朵發沉眼睛昏迷」
[00:17:27.000 --> 00:17:29.000]  是神令他們心硬
[00:17:29.000 --> 00:17:33.000]  以致他們聽見不能明白
[00:17:33.000 --> 00:17:36.000]  他們看見不能曉得
[00:17:36.000 --> 00:17:38.000]  問題是有很多人說
[00:17:38.000 --> 00:17:41.000]  究竟是人自己心硬
[00:17:41.000 --> 00:17:44.000]  還是神令他們心硬
[00:17:44.000 --> 00:17:47.000]  最好的例子就是法老王
[00:17:47.000 --> 00:17:51.000]  我們知道神叫摩西去見法老王
[00:17:51.000 --> 00:17:55.000]  叫法老王讓以色列人離開埃及
[00:17:55.000 --> 00:17:58.000]  當摩西見法老王的時候
[00:17:58.000 --> 00:18:01.000]  法老王不肯讓以色列人離開
[00:18:01.000 --> 00:18:05.000]  在聖經十次提到法老王自己心硬
[00:18:05.000 --> 00:18:09.000]  但另外有十次是神令他心硬
[00:18:09.000 --> 00:18:12.000]  所以一個人心硬
[00:18:12.000 --> 00:18:14.000]  可以說一半是自己心硬
[00:18:14.000 --> 00:18:17.000]  一半是神令你心硬
[00:18:17.000 --> 00:18:19.000]  有人說既然如此
[00:18:19.000 --> 00:18:21.000]  不要賴我
[00:18:21.000 --> 00:18:23.000]  我只負責50%
[00:18:23.000 --> 00:18:26.000]  50%是神令我心硬
[00:18:26.000 --> 00:18:29.000]  但這不是聖經的教導
[00:18:29.000 --> 00:18:31.000]  聖經的教導是
[00:18:31.000 --> 00:18:32.000]  如果你是心硬的話
[00:18:32.000 --> 00:18:33.000]  你不接受神
[00:18:33.000 --> 00:18:36.000]  你是要負100%的責任
[00:18:36.000 --> 00:18:38.000]  你要負全部的責任
[00:18:38.000 --> 00:18:40.000]  你說怎麼可能
[00:18:40.000 --> 00:18:43.000]  如果你想知道為什麼
[00:18:43.000 --> 00:18:46.000]  最好的辦法就是成為一個基督徒
[00:18:46.000 --> 00:18:48.000]  你將來可以去到天上
[00:18:48.000 --> 00:18:49.000]  你就是問神
[00:18:49.000 --> 00:18:52.000]  但如果你不成為一個基督徒的話
[00:18:52.000 --> 00:18:56.000]  我相信你可能永遠都不會明白這個道理
[00:18:56.000 --> 00:19:01.000]  我們見到一個世人
[00:19:01.000 --> 00:19:02.000]  一個俗世的人
[00:19:02.000 --> 00:19:04.000]  就是一個虛妄的人
[00:19:04.000 --> 00:19:06.000]  尋求滿足自己的事
[00:19:06.000 --> 00:19:08.000]  是一個心地昏昧的人
[00:19:08.000 --> 00:19:09.000]  是無知的
[00:19:09.000 --> 00:19:11.000]  是一個心硬的人
[00:19:11.000 --> 00:19:15.000]  但最後他就會變成一個邪惡的人
[00:19:15.000 --> 00:19:18.000]  在《耳窟所書》的四章十九節
[00:19:18.000 --> 00:19:20.000]  說良心既然喪盡
[00:19:20.000 --> 00:19:22.000]  就放縱私慾
[00:19:22.000 --> 00:19:25.000]  貪行種種的互為
[00:19:25.000 --> 00:19:29.000]  一個人一開始由自我
[00:19:29.000 --> 00:19:32.000]  變得追求虛妄的事
[00:19:32.000 --> 00:19:36.000]  慢慢慢慢他心地昏昧
[00:19:36.000 --> 00:19:38.000]  不去認識神
[00:19:38.000 --> 00:19:40.000]  變成一個無知的人
[00:19:40.000 --> 00:19:42.000]  然後心越來越硬
[00:19:42.000 --> 00:19:45.000]  最後變成一個邪惡的人
[00:19:45.000 --> 00:19:48.000]  有人可能會說
[00:19:48.000 --> 00:19:52.000]  聖經怎麼可以說世人是邪惡的人
[00:19:52.000 --> 00:19:54.000]  試問一個有良知的人
[00:19:54.000 --> 00:19:58.000]  怎麼會賣毒品給小孩吸毒
[00:19:58.000 --> 00:20:01.000]  問一個有良知的人
[00:20:01.000 --> 00:20:03.000]  怎麼會用未成年的人
