
[00:00:00.000 --> 00:00:11.640]  今天跟大家一起思想的經文是出自於約爾書的第一章第15節至第16節
[00:05:31.600 --> 00:05:32.600]  一字頭
[00:05:32.600 --> 00:05:34.600]  那些螺絲扣
[00:05:34.600 --> 00:05:36.600]  他說那為什麼不弄
[00:05:36.600 --> 00:05:37.600]  我說怎麼弄
[00:05:37.600 --> 00:05:38.600]  他說
[00:05:38.600 --> 00:05:40.600]  傻的
[00:05:40.600 --> 00:05:41.600]  哼
[00:05:41.600 --> 00:05:43.600]  他哼了一聲之後
[00:05:43.600 --> 00:05:45.600]  接著他就拿十字
[00:05:45.600 --> 00:05:47.600]  十字不就是等於方形
[00:05:47.600 --> 00:05:49.600]  我想了很久
[00:05:49.600 --> 00:05:50.600]  十字等於方形
[00:05:50.600 --> 00:05:52.600]  怎麼十字等於方形
[00:05:52.600 --> 00:05:54.600]  十字就是十字方形的方形
[00:05:54.600 --> 00:05:56.600]  但是呢
[00:05:56.600 --> 00:05:57.600]  爸爸說
[00:05:57.600 --> 00:05:59.600]  既然爸爸說當然有道理
[00:05:59.600 --> 00:06:01.600]  你不明白也好照做
[00:06:01.600 --> 00:06:04.600]  誰知道真的拿十字螺絲扣的扣子來
[00:06:04.600 --> 00:06:05.600]  一放下去
[00:06:05.600 --> 00:06:07.600]  原來和方形可以合起來
[00:06:07.600 --> 00:06:08.600]  合起來的時候
[00:06:08.600 --> 00:06:11.600]  只要多點力壓住的時候
[00:06:11.600 --> 00:06:14.600]  原來一樣可以鑽到那個
[00:06:14.600 --> 00:06:17.600]  方形的螺絲頭
[00:06:17.600 --> 00:06:21.600]  進入到螺絲位的裡面
[00:06:21.600 --> 00:06:22.600]  就是這樣
[00:06:22.600 --> 00:06:26.600]  於是我那次裝好了
[00:06:26.600 --> 00:06:29.600]  這個窗簾布
[00:06:29.600 --> 00:06:31.600]  我爸爸就哼
[00:06:31.600 --> 00:06:32.600]  接著就走了
[00:06:32.600 --> 00:06:34.600]  回到他自己那裡休息
[00:06:34.600 --> 00:06:37.600]  準備明天和他去旅行
[00:06:37.600 --> 00:06:39.600]  其實呢
[00:06:39.600 --> 00:06:41.600]  我爸爸就
[00:06:41.600 --> 00:06:44.600]  我和他這麼多年來
[00:06:44.600 --> 00:06:47.600]  其實他都很少和我們說話
[00:06:47.600 --> 00:06:49.600]  因為我爸爸就
[00:06:49.600 --> 00:06:51.600]  我們見他的機會少
[00:06:51.600 --> 00:06:52.600]  但是呢
[00:06:52.600 --> 00:06:55.600]  我就發覺那次之後
[00:06:55.600 --> 00:06:57.600]  我就
[00:06:57.600 --> 00:07:00.600]  因為後來和他開車去旅行
[00:07:00.600 --> 00:07:02.600]  在車裡面就談了很多事情
[00:07:02.600 --> 00:07:04.600]  在他身上
[00:07:04.600 --> 00:07:07.600]  原來他人生裡面有很多的經歷
[00:07:07.600 --> 00:07:10.600]  他後來就和我說回每一件事
[00:07:10.600 --> 00:07:16.600]  然後就分享他做人處世之道的一些秘訣
[00:07:16.600 --> 00:07:17.600]  而且有些秘訣
[00:07:17.600 --> 00:07:20.600]  我發覺和我們在聖經裡面
[00:07:20.600 --> 00:07:24.600]  那個學習都很近似的
[00:07:24.600 --> 00:07:26.600]  不過從這件事的裡面
[00:07:26.600 --> 00:07:28.600]  就讓我學會一件事
[00:07:28.600 --> 00:07:30.600]  很多時候
[00:07:30.600 --> 00:07:32.600]  我們做人做事
[00:07:32.600 --> 00:07:35.600]  都有自己一套的想法
[00:07:35.600 --> 00:07:40.600]  而很多時候我們只會去堅持自己那一套的想法
[00:07:40.600 --> 00:07:45.600]  因為如果不跟我自己那套想法去做事的時候
[00:07:45.600 --> 00:07:47.600]  那件事就不好做了
[00:07:47.600 --> 00:07:48.600]  不需要做了
[00:07:48.600 --> 00:07:50.600]  或者暫時擱置了
[00:07:50.600 --> 00:07:52.600]  不做了
[00:07:52.600 --> 00:07:53.600]  其實很多時候呢
[00:07:53.600 --> 00:07:58.600]  我們做事我們都只是在一個自己以為的定格裡面
[00:07:58.600 --> 00:08:00.600]  譬如剛才我用那個例子
[00:08:00.600 --> 00:08:01.600]  螺絲
[00:08:01.600 --> 00:08:04.600]  方形螺絲就一定要用方形螺絲
[00:08:04.600 --> 00:08:07.600]  嘴頭才可以摺下去扭下去的
[00:08:07.600 --> 00:08:09.600]  原來不是的
[00:08:09.600 --> 00:08:13.600]  原來可以用十字螺絲批的頭
[00:08:13.600 --> 00:08:18.600]  可以用到在這個方形的螺絲頭上面
[00:08:18.600 --> 00:08:20.600]  可以用得到的
[00:08:20.600 --> 00:08:22.600]  這個就讓我想到一句話
[00:08:22.600 --> 00:08:23.600]  我們廣東人經常說
[00:08:23.600 --> 00:08:25.600]  我做人要懂得轉膊
[00:08:25.600 --> 00:08:26.600]  什麼叫轉膊
[00:08:26.600 --> 00:08:27.600]  不是射膊
[00:08:27.600 --> 00:08:28.600]  和射膊不同
[00:08:28.600 --> 00:08:30.600]  轉膊的意思就是
[00:08:30.600 --> 00:08:33.600]  用開這一邊膊頭搬東西的時候
[00:08:33.600 --> 00:08:34.600]  如果這邊搞不定了
[00:08:34.600 --> 00:08:35.600]  不行了
[00:08:35.600 --> 00:08:36.600]  不夠力
[00:08:36.600 --> 00:08:38.600]  那你將它轉去另一邊的膊頭
[00:08:38.600 --> 00:08:40.600]  那你可以將那個
[00:08:40.600 --> 00:08:41.600]  重膽呢
[00:08:41.600 --> 00:08:43.600]  就由一邊轉去另一邊
[00:08:43.600 --> 00:08:48.600]  那就能夠讓你能夠繼續去完成那份的工作
[00:08:48.600 --> 00:08:51.600]  問題就是很多時候我們做人做事呢
[00:08:51.600 --> 00:08:54.600]  都缺乏了對同一件事
[00:08:54.600 --> 00:08:58.600]  我們不從多角度去觀察
[00:08:58.600 --> 00:08:59.600]  於是乎呢
[00:08:59.600 --> 00:09:00.600]  當一些事情
[00:09:00.600 --> 00:09:02.600]  一些條件或者情況
[00:09:02.600 --> 00:09:05.600]  一不達到我們自己所想的目標
[00:09:05.600 --> 00:09:09.600]  或者我們所定下的一些的規矩的時候呢
[00:09:09.600 --> 00:09:11.600]  我們就放棄
[00:09:11.600 --> 00:09:13.600]  甚至說我們不去做
[00:09:13.600 --> 00:09:16.600]  其實很多時候甚至在信仰上面
[00:09:16.600 --> 00:09:18.600]  我們都有這個情況的
[00:09:18.600 --> 00:09:20.600]  我們認為信上帝
[00:09:20.600 --> 00:09:21.600]  信耶穌
[00:09:21.600 --> 00:09:23.600]  是有一些我們已經固定了的
[00:09:23.600 --> 00:09:27.600]  或者傳統傳下來的一些條件
[00:09:27.600 --> 00:09:28.600]  例如
[00:09:28.600 --> 00:09:31.600]  如果我們去禮拜
[00:09:31.600 --> 00:09:32.600]  敬拜上帝
[00:09:32.600 --> 00:09:34.600]  如果沒有禮拜堂呢
[00:09:34.600 --> 00:09:35.600]  我們就不去敬拜
[00:09:35.600 --> 00:09:40.600]  我們主愛的神
[00:09:40.600 --> 00:09:41.600]  或者我們去了一個地方
[00:09:41.600 --> 00:09:43.600]  那裡沒有基督教會的
[00:09:43.600 --> 00:09:46.600]  沒有唐人教堂的
[00:09:46.600 --> 00:09:48.600]  只有其他天主教堂
[00:09:48.600 --> 00:09:51.600]  或者這些根本是一些很破落的
[00:09:51.600 --> 00:09:54.600]  舊的教堂的地方
[00:09:54.600 --> 00:09:55.600]  那我們就認為
[00:09:55.600 --> 00:09:57.600]  這樣我們就不用敬拜了
[00:09:57.600 --> 00:09:58.600]  那天
[00:09:58.600 --> 00:09:59.600]  或者有時候就認為
[00:09:59.600 --> 00:10:01.600]  如果沒有教會的成立呢
[00:10:01.600 --> 00:10:04.600]  那我們就不用去侍奉了
[00:10:04.600 --> 00:10:07.600]  沒有教會就沒有教會侍奉了
[00:10:07.600 --> 00:10:09.600]  沒有侍奉我們就不用侍奉了
[00:10:09.600 --> 00:10:10.600]  不用唱詩了
[00:10:10.600 --> 00:10:12.600]  不用去讀聖經了
[00:10:12.600 --> 00:10:15.600]  不用去仰望在神的上面了
[00:10:15.600 --> 00:10:17.600]  甚至有些時候
[00:10:17.600 --> 00:10:18.600]  我們還要設定一些
[00:10:18.600 --> 00:10:21.600]  我們認為的條件
[00:10:21.600 --> 00:10:23.600]  然後我們才可以去侍奉
[00:10:23.600 --> 00:10:25.600]  如果沒有那些條件的話呢
[00:10:25.600 --> 00:10:26.600]  沒有這樣的人的組合
[00:10:26.600 --> 00:10:28.600]  沒有這樣的資源
[00:10:28.600 --> 00:10:29.600]  然後我們就說
[00:10:29.600 --> 00:10:31.600]  那我們就不做了
[00:10:31.600 --> 00:10:32.600]  大英姐妹
[00:10:32.600 --> 00:10:34.600]  這個是很多時候
[00:10:34.600 --> 00:10:36.600]  我們在做人
[00:10:36.600 --> 00:10:38.600]  甚至在信仰上面
[00:10:38.600 --> 00:10:41.600]  一些很常見的問題
[00:10:41.600 --> 00:10:42.600]  猶太國
[00:10:42.600 --> 00:10:45.600]  我們所看的這個約爾書
[00:10:45.600 --> 00:10:49.600]  猶太國在這個約爾先知的時代
[00:10:49.600 --> 00:10:51.600]  他就正正墮入了
[00:10:51.600 --> 00:10:54.600]  一種這樣的信仰狀態的裏面
[00:10:54.600 --> 00:10:56.600]  他們認為只需要
[00:10:56.600 --> 00:10:58.600]  我們有聖殿
[00:10:58.600 --> 00:11:00.600]  然後我們聖殿裏面
[00:11:00.600 --> 00:11:03.600]  我們有充足的
[00:11:03.600 --> 00:11:06.600]  這個憲制的活動
[00:11:06.600 --> 00:11:07.600]  然後怎麼樣呢
[00:11:07.600 --> 00:11:09.600]  那就證明了
[00:11:09.600 --> 00:11:11.600]  上帝OK我們的侍奉了
[00:11:11.600 --> 00:11:12.600]  那我們又OK
[00:11:12.600 --> 00:11:13.600]  我們自己的靈命
[00:11:13.600 --> 00:11:15.600]  應該沒什麼問題了
[00:11:15.600 --> 00:11:16.600]  但其實
[00:11:16.600 --> 00:11:18.600]  這個正正就是造成了
[00:11:18.600 --> 00:11:20.600]  在信仰上面
[00:11:20.600 --> 00:11:22.600]  或者我們信上帝
[00:11:22.600 --> 00:11:24.600]  信耶穌的時候
[00:11:24.600 --> 00:11:27.600]  我們靈命變得僵化的一個
[00:11:27.600 --> 00:11:29.600]  通常會出現的現象
[00:11:29.600 --> 00:11:32.600]  我們在前文已經看過了
[00:11:32.600 --> 00:11:34.600]  在這個約爾書
[00:11:34.600 --> 00:11:36.600]  我們從第一章第一節
[00:11:36.600 --> 00:11:41.600]  至到於我們上一堂看到的第十四節
[00:11:41.600 --> 00:11:44.600]  我們看過神用了三個行動
[00:11:44.600 --> 00:11:47.600]  將硬如石頭一樣的靈性
[00:11:47.600 --> 00:11:50.600]  怎樣上帝開始逐漸將它去鬆開一些
[00:11:50.600 --> 00:11:51.600]  然後呢
[00:11:51.600 --> 00:11:54.600]  之後我們也看到
[00:11:54.600 --> 00:11:57.600]  上帝更加要藉著約爾先知
[00:11:57.600 --> 00:12:00.600]  去叫那些祭司
[00:12:00.600 --> 00:12:05.600]  讓他們去以為賴以敬虔的掃祭法
[00:12:05.600 --> 00:12:07.600]  或者電祭活動
[00:12:07.600 --> 00:12:09.600]  都將它全部都扔掉了
[00:12:09.600 --> 00:12:10.600]  不用再怎麼做了
[00:12:10.600 --> 00:12:12.600]  因為你再做都沒意思
[00:12:12.600 --> 00:12:13.600]  他們不是不做
[00:12:13.600 --> 00:12:14.600]  他們做得很足
[00:12:14.600 --> 00:12:15.600]  做很多
[00:12:15.600 --> 00:12:17.600]  但是做的時候
[00:12:17.600 --> 00:12:18.600]  他無心去做
[00:12:18.600 --> 00:12:19.600]  無心去做
[00:12:19.600 --> 00:12:21.600]  做了等於沒做
[00:12:21.600 --> 00:12:24.600]  在這樣的情況下
[00:12:24.600 --> 00:12:28.600]  約爾先知就叫所有的祭司停下來
[00:12:28.600 --> 00:12:31.600]  你不需要再做這些多餘的
[00:12:31.600 --> 00:12:37.600]  就是叫做整色整水的一些宗教活動了
[00:12:37.600 --> 00:12:42.600]  你不如去真的召開一個嚴肅會
[00:12:42.600 --> 00:12:44.600]  進行禁食禱告
[00:12:44.600 --> 00:12:48.600]  和反思你們的屬靈生命的活動
[00:12:48.600 --> 00:12:50.600]  這個我們在上文已經看過了
[00:12:50.600 --> 00:12:53.600]  來到今天我們去到第十五節開始
[00:12:53.600 --> 00:12:57.600]  我們看到上帝就真的離真格了
[00:12:57.600 --> 00:12:59.600]  真的上帝動真格
[00:12:59.600 --> 00:13:04.600]  希望當時的猶大國的國民
[00:13:04.600 --> 00:13:08.600]  他們真的有一個徹底的生命的蘇醒
[00:13:08.600 --> 00:13:11.600]  這個正正就是我們今年教會
[00:13:11.600 --> 00:13:13.600]  2021年教會
[00:13:13.600 --> 00:13:15.600]  我們教會的主題的主旨
[00:13:15.600 --> 00:13:18.600]  活在耶和華的日子裡面
[00:13:18.600 --> 00:13:20.600]  聽到這個話很宏觀
[00:13:20.600 --> 00:13:23.600]  很正啊,很像很大啊
[00:13:23.600 --> 00:13:26.600]  好像在上帝裡面活著
[00:13:26.600 --> 00:13:30.600]  不過當我們看完今天這段經文之後
[00:13:30.600 --> 00:13:32.600]  我相信你就會覺得
[00:13:32.600 --> 00:13:34.600]  哇,原來耶和華的日子是這樣的
[00:13:34.600 --> 00:13:36.600]  不容易過的
[00:13:36.600 --> 00:13:38.600]  怎樣過呢?
[00:13:38.600 --> 00:13:41.600]  今天我們所看的就是要講這個事實
[00:13:41.600 --> 00:13:44.600]  我們原來發現到今天這段經文告訴我們
[00:13:44.600 --> 00:13:48.600]  我們將要在耶和華的日子的時候過的日子
[00:13:48.600 --> 00:13:50.600]  不是一件容易過的事
[00:13:50.600 --> 00:13:53.600]  不是一件悠遊的活動
[00:13:53.600 --> 00:13:57.600]  不是一種很悠閒的一種的淑女生活
[00:13:57.600 --> 00:13:59.600]  好像今天很多教會不斷去
[00:13:59.600 --> 00:14:06.600]  將教會包裝成為一個很開心快樂的樂園一樣
[00:14:06.600 --> 00:14:08.600]  不是啊,原來真是當上帝
[00:14:08.600 --> 00:14:13.600]  要我們在祂的日子裡面去生活的時候
[00:14:13.600 --> 00:14:16.600]  原來是真是有一些很
[00:14:16.600 --> 00:14:18.600]  真是你猜都猜不到
[00:14:18.600 --> 00:14:22.600]  真是很入心入肺的一些活動
[00:14:22.600 --> 00:14:25.600]  要我們去面對,認真地去面對
[00:14:25.600 --> 00:14:29.600]  而我相信在這段經文就更加讓我們看見
[00:14:29.600 --> 00:14:33.600]  透過上帝怎樣逐一去幫助猶大國的人破格
[00:14:33.600 --> 00:14:37.600]  讓他們召開一個打破思想規限的
[00:14:37.600 --> 00:14:40.600]  屬靈復蘇的征戰
[00:14:40.600 --> 00:14:43.600]  讓他們參與這場征戰裡面
[00:14:43.600 --> 00:14:47.600]  他們真正能夠可以復蘇起來
[00:14:47.600 --> 00:14:49.600]  好,大哥哋、姐妹
[00:14:49.600 --> 00:14:52.600]  讓我們回到這段經文去仔細去看
[00:14:52.600 --> 00:14:54.600]  這段經文說些什麼
[00:14:54.600 --> 00:14:57.600]  我們首先去看的第一部分
[00:14:57.600 --> 00:15:01.600]  就是從第一章的第十五節
[00:15:01.600 --> 00:15:04.600]  在這部分我們會看見一個很重要的訊息
[00:15:04.600 --> 00:15:11.600]  就是如何預備面臨哀哉的靈命復蘇征戰
[00:15:11.600 --> 00:15:13.600]  就是一章第十五節
[00:15:13.600 --> 00:15:17.600]  Face the desperate spiritual warfare in the day of the Lord
[00:15:17.600 --> 00:15:20.600]  讓我們先回到這段經文讀一次
[00:15:20.600 --> 00:15:22.600]  看看這段經文說些什麼給我們知道
[00:15:22.600 --> 00:15:24.600]  我們一起打開去讀
[00:15:24.600 --> 00:15:28.600]  哀哉!耶華的日子臨近了
[00:15:28.600 --> 00:15:34.600]  這日來到,好像毀滅從全能者來到
[00:15:34.600 --> 00:15:38.600]  先知若爾在此指出
[00:15:38.600 --> 00:15:41.600]  有一日已經來到了
[00:15:41.600 --> 00:15:43.600]  真的要來臨了
[00:15:43.600 --> 00:15:45.600]  這一天叫什麼日子呢?
[00:15:45.600 --> 00:15:49.600]  這一天他給了一個名字叫做耶華的日子
[00:15:49.600 --> 00:15:54.600]  在希伯來文原本的日子就是Yom
[00:15:54.600 --> 00:15:58.600]  但如果說耶華的日子就是Yom Adonai
[00:15:58.600 --> 00:16:00.600]  這一天是什麼呢?
[00:16:00.600 --> 00:16:02.600]  這裡有介紹給我們知道
[00:16:02.600 --> 00:16:05.600]  就是一個哀哉的日子
[00:16:05.600 --> 00:16:10.600]  這一天不是讓我們可以悠遊生活的日子
[00:16:10.600 --> 00:16:14.600]  這一天是為我們帶來哀哉
[00:16:14.600 --> 00:16:16.600]  哀哉這個字眼是什麼意思呢?
[00:16:16.600 --> 00:16:20.600]  在聖經裡面特別是在舊約當中
[00:16:20.600 --> 00:16:24.600]  用過15次之多的這個字眼
[00:16:24.600 --> 00:16:29.600]  其中有9次用了在先知書當中
[00:16:29.600 --> 00:16:32.600]  其中一次用了在段記經文裡面
[00:16:32.600 --> 00:16:34.600]  就是若爾書
[00:16:34.600 --> 00:16:36.600]  另外我們所知道的
[00:16:36.600 --> 00:16:39.600]  就是在耶尼米書用了4次
[00:16:39.600 --> 00:16:43.600]  在以西傑書裡面用了另外又有4次
[00:16:43.600 --> 00:16:46.600]  其次不在先知書裡面
[00:16:46.600 --> 00:16:50.600]  就在列王記夏就用了3次
[00:16:50.600 --> 00:16:54.600]  史詩記裡面就用了2次
[00:16:54.600 --> 00:16:58.600]  而若書記裡面就用過一次這麼多
[00:16:58.600 --> 00:17:02.600]  從那個使用的頻率來算
[00:17:02.600 --> 00:17:04.600]  就可以給我們看見
[00:17:04.600 --> 00:17:07.600]  15次裡面有9次
[00:17:07.600 --> 00:17:11.600]  就是告訴我們知道哀哉這件事情
[00:17:11.600 --> 00:17:16.600]  其實是大部分是產生在舊約聖經
[00:17:16.600 --> 00:17:19.600]  當以色列民已經進入了
[00:17:19.600 --> 00:17:22.600]  英許地之後的歷史當中
[00:17:22.600 --> 00:17:25.600]  而經常要用的字眼
[00:17:25.600 --> 00:17:26.600]  簡單來說
[00:17:26.600 --> 00:17:30.600]  哀哉這個字眼其實是一種嘆息
[00:17:30.600 --> 00:17:32.600]  嘆息什麼呢?
[00:17:32.600 --> 00:17:33.600]  為什麼要嘆息呢?
[00:17:33.600 --> 00:17:36.600]  既然他們都說已經進入了英許地
[00:17:36.600 --> 00:17:39.600]  原本不行的地現在都行了
[00:17:39.600 --> 00:17:42.600]  那為什麼他們還要哀哉呢?
[00:17:42.600 --> 00:17:45.600]  原來在這個時候我們要去
[00:17:45.600 --> 00:17:47.600]  真的認真去想一想
[00:17:47.600 --> 00:17:50.600]  什麼促使他們要哀哉
[00:17:50.600 --> 00:17:53.600]  既然他們一直得不到的東西
[00:17:53.600 --> 00:17:54.600]  得到了
[00:17:54.600 --> 00:17:58.600]  現在為什麼要被呼召去做一個
[00:17:58.600 --> 00:18:01.600]  哀哉的一個活動呢?
[00:18:01.600 --> 00:18:05.600]  往往哀哉只會在你失去
[00:18:05.600 --> 00:18:09.600]  或者想得到得不到的情況下
[00:18:09.600 --> 00:18:13.600]  才會覺得哎呀哎呀
[00:18:13.600 --> 00:18:14.600]  為什麼這樣
[00:18:14.600 --> 00:18:15.600]  但現在不是
[00:18:15.600 --> 00:18:17.600]  你已經在聖地裡了
[00:18:17.600 --> 00:18:20.600]  又在那個地方有這麼豐富的產物
[00:18:20.600 --> 00:18:22.600]  享受了很久的時間了
[00:18:22.600 --> 00:18:24.600]  為什麼要哀哉呢?
[00:18:24.600 --> 00:18:28.600]  當然這一方面我們可以連貫在前文
[00:18:28.600 --> 00:18:32.600]  我們知道上帝用了很多的天災
[00:18:32.600 --> 00:18:35.600]  特別是蟲的災難
[00:18:35.600 --> 00:18:37.600]  我們說過有四種蟲的災難
[00:18:37.600 --> 00:18:41.600]  或者之後所提及過的旱災
[00:18:41.600 --> 00:18:46.600]  讓這些情況使得他們失去了很多財產
[00:18:46.600 --> 00:18:48.600]  但是不是這個原因
[00:18:48.600 --> 00:18:51.600]  就是他們唯一要哀哉的事情
[00:18:51.600 --> 00:18:55.600]  而才要呼召他們去哀哉的原因呢?
[00:18:55.600 --> 00:18:58.600]  這個我們要更仔細去看一下
[00:18:58.600 --> 00:19:04.600]  究竟哀哉的行動和耶和華日子有什麼關係呢?
[00:19:04.600 --> 00:19:08.600]  在聖經裡如果我們仔細去研究
[00:19:08.600 --> 00:19:10.600]  在舊約聖經裡
[00:19:10.600 --> 00:19:12.600]  耶和華的日子
[00:19:12.600 --> 00:19:14.600]  John Adonai
[00:19:14.600 --> 00:19:18.600]  在整本聖經裡用過20次之多
[00:19:18.600 --> 00:19:21.600]  在這20次裡
[00:19:21.600 --> 00:19:24.600]  其實如果我們仔細去看一下的話
[00:19:24.600 --> 00:19:28.600]  單單在我們的約爾書裡
