
[00:00:00.000 --> 00:00:06.280]  今天我們要結束了《生命記》
[00:04:18.880 --> 00:04:24.880]  另外雅各是祝福他的兒子猶大
[00:04:24.880 --> 00:04:28.880]  他說貴必不離猶大
[00:04:28.880 --> 00:04:31.880]  他的將必不離他兩腳之間
[00:04:31.880 --> 00:04:34.880]  我以前也和大家說過很多次
[00:04:34.880 --> 00:04:37.880]  這一節的經文就是告訴我們
[00:04:37.880 --> 00:04:41.880]  王是由猶大的支派所出來
[00:04:41.880 --> 00:04:43.880]  所以我們看到耶穌基督
[00:04:43.880 --> 00:04:47.880]  我們看到大衛也是王
[00:04:47.880 --> 00:04:51.880]  他們都是從猶大的支派出來
[00:04:51.880 --> 00:04:53.880]  這個也很有趣
[00:04:53.880 --> 00:04:56.880]  因為這個也是四個福音書裏面
[00:04:56.880 --> 00:04:58.880]  馬太福音的主題
[00:04:58.880 --> 00:05:01.880]  馬太福音的主題就是告訴我們
[00:05:01.880 --> 00:05:04.880]  耶穌基督是王
[00:05:04.880 --> 00:05:05.880]  另外我們再看看
[00:05:05.880 --> 00:05:07.880]  因為我們今天的經文在
[00:05:07.880 --> 00:05:09.880]  新命紀三十三章
[00:05:09.880 --> 00:05:13.880]  摩西給猶大的祝福是甚麼
[00:05:13.880 --> 00:05:16.880]  他說:求耶和華古聽猶大的聲音
[00:05:16.880 --> 00:05:19.880]  引導他歸於本族
[00:05:19.880 --> 00:05:21.880]  你曾用手為他征戰
[00:05:21.880 --> 00:05:24.880]  必幫助他攻擊敵人
[00:05:24.880 --> 00:05:26.880]  這一節的經文
[00:05:26.880 --> 00:05:29.880]  有時讀了之後我們都瞎了頭
[00:05:29.880 --> 00:05:33.880]  究竟猶大支派何時離開了本族
[00:05:33.880 --> 00:05:36.880]  有很多解經家都會說
[00:05:36.880 --> 00:05:38.880]  因為你剛才說行軍
[00:05:38.880 --> 00:05:42.880]  猶大的軍隊就在所有軍隊前
[00:05:42.880 --> 00:05:45.880]  所以要替他們來禱告
[00:05:45.880 --> 00:05:47.880]  願他們能夠打勝仗
[00:05:47.880 --> 00:05:49.880]  平安歸來
[00:05:49.880 --> 00:05:52.880]  但是這個解釋有個問題
[00:05:52.880 --> 00:05:54.880]  因為十二支派去打仗
[00:05:54.880 --> 00:05:56.880]  不只是猶大支派去打仗
[00:05:56.880 --> 00:05:57.880]  不是說猶大去打仗
[00:05:57.880 --> 00:05:59.880]  十一支派留在後面
[00:05:59.880 --> 00:06:02.880]  拼命跟你內討禱告
[00:06:02.880 --> 00:06:03.880]  願你早日回來
[00:06:03.880 --> 00:06:04.880]  願你歸於本族
[00:06:04.880 --> 00:06:06.880]  不是這樣的
[00:06:06.880 --> 00:06:09.880]  所以這個解釋有些問題
[00:06:09.880 --> 00:06:11.880]  其實比較好的解釋是甚麼
[00:06:11.880 --> 00:06:13.880]  是一個預言
[00:06:13.880 --> 00:06:15.880]  我們見到
[00:06:15.880 --> 00:06:18.880]  我們說猶大支派是王的支派
[00:06:18.880 --> 00:06:20.880]  猶大人的王在哪裏
[00:06:20.880 --> 00:06:24.880]  猶大人的王現在離開了本族
[00:06:24.880 --> 00:06:26.880]  他回到父那裏
[00:06:26.880 --> 00:06:28.880]  在父的右手邊
[00:06:28.880 --> 00:06:30.880]  他暫時離開了
[00:06:30.880 --> 00:06:32.880]  他第一次來臨的時候
[00:06:32.880 --> 00:06:34.880]  他是被他自己本族的人
[00:06:34.880 --> 00:06:36.880]  所拒絕接受
[00:06:36.880 --> 00:06:39.880]  但是他有一天會再次回來
[00:06:39.880 --> 00:06:41.880]  當他再次回來的時候
[00:06:41.880 --> 00:06:45.880]  由整個以色列都會接受他
[00:06:45.880 --> 00:06:47.880]  成為他們的救主
[00:06:47.880 --> 00:06:49.880]  他會成為他們的王
[00:06:49.880 --> 00:06:52.880]  這個是猶大支派
[00:06:52.880 --> 00:06:56.880]  第二個支派跟大家說的就是約瑟
[00:06:56.880 --> 00:06:58.880]  約瑟和他兩個兒子
[00:06:58.880 --> 00:07:00.880]  以法連和馬拿西
[00:07:00.880 --> 00:07:04.880]  他們的祝福遠遠超過其他的支派
[00:07:04.880 --> 00:07:09.880]  我們剛才說耶穌基督是由猶大支派出來
[00:07:09.880 --> 00:07:13.880]  但是約瑟是耶穌基督的儒將
[00:07:13.880 --> 00:07:17.880]  儒將的意思就是從約瑟的身上
[00:07:17.880 --> 00:07:21.880]  你會見到很多耶穌基督的影子
[00:07:21.880 --> 00:07:24.880]  很多耶穌基督的片段
[00:07:24.880 --> 00:07:26.880]  在約瑟的身上
[00:07:26.880 --> 00:07:32.880]  我們見到其實雅各的祝福和摩西的祝福
[00:07:32.880 --> 00:07:34.880]  都是很相似的
[00:07:34.880 --> 00:07:37.880]  非常相似
[00:07:37.880 --> 00:07:39.880]  有沒有見到經文裏面說
[00:07:39.880 --> 00:07:42.880]  都是一些將很多的禮物
[00:07:42.880 --> 00:07:43.880]  很多的福分
[00:07:43.880 --> 00:07:44.880]  很多的寶物
[00:07:44.880 --> 00:07:46.880]  很多的榮耀
[00:07:46.880 --> 00:07:49.880]  都要歸於那與弟兄
[00:07:49.880 --> 00:07:50.880]  這個字很難讀
[00:07:50.880 --> 00:07:52.880]  「荃別」
[00:07:52.880 --> 00:07:55.880]  和弟兄「荃別」的人的頭上
[00:07:55.880 --> 00:07:57.880]  甚麼叫「荃別」?
[00:07:57.880 --> 00:08:00.880]  就是和弟兄離開的那一位
[00:08:00.880 --> 00:08:04.880]  又是著重和自己弟兄離開
[00:08:04.880 --> 00:08:07.880]  約瑟何時和自己弟兄離開?
[00:08:07.880 --> 00:08:10.880]  約瑟和自己弟兄離開的時候
[00:08:10.880 --> 00:08:13.880]  就是他被弟兄出賣
[00:08:13.880 --> 00:08:15.880]  賣了他去埃及
[00:08:15.880 --> 00:08:17.880]  離開了他的弟兄
[00:08:17.880 --> 00:08:19.880]  以致後來怎樣?
[00:08:19.880 --> 00:08:21.880]  他在埃及被提升
[00:08:21.880 --> 00:08:23.880]  成為宰相
[00:08:23.880 --> 00:08:26.880]  反而救了他的兄弟
[00:08:26.880 --> 00:08:29.880]  這個和耶穌基督的生平很相似
[00:08:29.880 --> 00:08:32.880]  所以我們說耶穌基督的影子
[00:08:32.880 --> 00:08:35.880]  你能夠在約瑟的生平看得到
[00:08:35.880 --> 00:08:37.880]  耶穌自己第一次來到世上
[00:08:37.880 --> 00:08:39.880]  是被他本族的人
[00:08:39.880 --> 00:08:42.880]  是被以色列人來拒絕
[00:08:42.880 --> 00:08:45.880]  他們的罪將耶穌基督釘在十字架上
[00:08:45.880 --> 00:08:48.880]  但反而就是因為這樣
[00:08:48.880 --> 00:08:50.880]  將耶穌基督提升了
[00:08:50.880 --> 00:08:54.880]  耶穌基督就能夠救贖所有接受祂的人
[00:08:54.880 --> 00:09:00.880]  這個就是約瑟和耶穌基督相似的地方
[00:09:00.880 --> 00:09:03.880]  你有沒有看到摩西的竹篤
[00:09:03.880 --> 00:09:06.880]  他說約瑟必會得到
[00:09:06.880 --> 00:09:09.880]  在那荊棘中的上主的喜悅
[00:09:09.880 --> 00:09:12.880]  這個也和耶穌很相似
[00:09:12.880 --> 00:09:14.880]  在《馬太福音》三章十七節
[00:09:14.880 --> 00:09:18.880]  你記不記得有聲音從天上說
[00:09:18.880 --> 00:09:22.880]  「這是我的愛子 是我所喜悅的」
[00:09:22.880 --> 00:09:26.880]  耶穌基督也是他的父所喜悅的
[00:09:26.880 --> 00:09:29.880]  但毫無疑問我們看到約瑟的故事
[00:09:29.880 --> 00:09:31.880]  是一個僕人的故事
[00:09:31.880 --> 00:09:35.880]  他被他的兄弟賣到埃及
[00:09:35.880 --> 00:09:37.880]  成為奴隸 成為僕人
[00:09:37.880 --> 00:09:40.880]  他一生都是奴僕 僕人
[00:09:40.880 --> 00:09:42.880]  直至他成為宰相為止
[00:09:42.880 --> 00:09:45.880]  這個和耶穌基督都是很相似
[00:09:45.880 --> 00:09:48.880]  在《馬太福音》十章四十五節
[00:09:48.880 --> 00:09:49.880]  耶穌基督說
[00:09:49.880 --> 00:09:53.880]  「人子來並不是要受人服侍
[00:09:53.880 --> 00:09:54.880]  乃是要服侍人
[00:09:54.880 --> 00:09:59.880]  並要捨命作多人的屬駕」
[00:09:59.880 --> 00:10:02.880]  耶穌基督就是一個僕人的身份
[00:10:02.880 --> 00:10:03.880]  來到世上
[00:10:03.880 --> 00:10:05.880]  和約瑟一樣
[00:10:05.880 --> 00:10:09.880]  最初他沒有給自己的本族
[00:10:09.880 --> 00:10:12.880]  沒有給自己的弟兄來接受
[00:10:12.880 --> 00:10:14.880]  但他有一天會再回來
[00:10:15.880 --> 00:10:19.880]  我們說到約瑟有兩個兒子
[00:10:19.880 --> 00:10:21.880]  一個以法蓮 一個馬拿西
[00:10:21.880 --> 00:10:25.880]  約瑟自己我們說是一個僕人的身份
[00:10:25.880 --> 00:10:27.880]  這個僕人的身份
[00:10:27.880 --> 00:10:31.880]  和我們的福音書有很大的連帶關係
[00:10:31.880 --> 00:10:33.880]  記不記得哪一部福音書
[00:10:33.880 --> 00:10:36.880]  反映出耶穌基督是一個僕人
[00:10:36.880 --> 00:10:38.880]  《馬河福音》
[00:10:38.880 --> 00:10:40.880]  如果你們留意的話
[00:10:40.880 --> 00:10:46.880]  約翰福音 盧伽福音和馬太福音
[00:10:46.880 --> 00:10:49.880]  都有耶穌基督的家譜
[00:10:49.880 --> 00:10:52.880]  都有耶穌基督的童年
[00:10:52.880 --> 00:10:54.880]  《馬河福音》是沒有童年
[00:10:54.880 --> 00:10:56.880]  是沒有家譜
[00:10:56.880 --> 00:10:57.880]  對一個僕人來說
[00:10:57.880 --> 00:11:01.880]  他的家譜和童年並不重要
[00:11:01.880 --> 00:11:02.880]  你說約翰福音
[00:11:02.880 --> 00:11:04.880]  我剛才說約翰福音
[00:11:04.880 --> 00:11:05.880]  都有家譜的
[00:11:05.880 --> 00:11:08.880]  「太初有道 道與神同在」
[00:11:08.880 --> 00:11:10.880]  這個就是耶穌基督的家譜
[00:11:10.880 --> 00:11:12.880]  祂是神
[00:11:12.880 --> 00:11:14.880]  但是在《馬河福音》裏面
[00:11:14.880 --> 00:11:17.880]  我們看到沒有家譜 沒有童年
[00:11:17.880 --> 00:11:21.880]  因為馬河描述耶穌基督是一個僕人
[00:11:21.880 --> 00:11:25.880]  我們看到摩西的《祝福》裏面
[00:11:25.880 --> 00:11:30.880]  用牛來代表耶穌基督和他兩個兒子
[00:11:30.880 --> 00:11:32.880]  以法蓮和馬拿西
[00:11:32.880 --> 00:11:34.880]  我們中國人都會這樣說的
[00:11:34.880 --> 00:11:37.880]  僕人和奴僕是做甚麼的呢
[00:11:37.880 --> 00:11:39.880]  做牛 做馬 是不是
[00:11:39.880 --> 00:11:42.880]  所以用牛來代表的時候
[00:11:42.880 --> 00:11:46.880]  就代表耶穌基督是一個僕人的身份
[00:11:46.880 --> 00:11:51.880]  而這個約瑟是反映出來的
[00:11:51.880 --> 00:11:52.880]  我們看到很有趣
[00:11:52.880 --> 00:11:55.880]  約瑟兩個兒子 以法蓮和馬拿西
[00:11:55.880 --> 00:11:57.880]  馬拿西是長子
[00:11:57.880 --> 00:11:59.880]  以法蓮是小兒子
[00:11:59.880 --> 00:12:02.880]  為甚麼這裏說以法蓮的萬萬
[00:12:02.880 --> 00:12:04.880]  馬拿西的千千呢
[00:12:04.880 --> 00:12:09.880]  本來雅各去祝福他們兩個孫子的時候
[00:12:09.880 --> 00:12:13.880]  應該右手是疊在馬拿西的頭上
[00:12:13.880 --> 00:12:14.880]  是長子嘛
[00:12:14.880 --> 00:12:19.880]  用右手 應該是左手疊在以法蓮的頭上
[00:12:19.880 --> 00:12:20.880]  但是他就怎樣呢
[00:12:20.880 --> 00:12:22.880]  他交叉手
[00:12:22.880 --> 00:12:26.880]  交叉手就是右手疊在了以法蓮的頭上
[00:12:26.880 --> 00:12:29.880]  左手疊在了馬拿西的頭上
[00:12:29.880 --> 00:12:33.880]  將長子的名份給了以法蓮
[00:12:33.880 --> 00:12:36.880]  所以我們看到以法蓮的軍旗是甚麼呢
[00:12:36.880 --> 00:12:38.880]  是一隻牛
[00:12:38.880 --> 00:12:41.880]  他們是西面軍隊的領袖
[00:12:41.880 --> 00:12:43.880]  我剛才說過
[00:12:43.880 --> 00:12:46.880]  耶穌基督第一次來臨的時候
[00:12:46.880 --> 00:12:48.880]  他是以僕人的身份
[00:12:48.880 --> 00:12:51.880]  他自己本族的人沒有接受他
[00:12:51.880 --> 00:12:54.880]  但是有一天他會再回來
[00:12:54.880 --> 00:12:56.880]  他再回來的時候
[00:12:56.880 --> 00:12:58.880]  他就是以王的身份
[00:12:58.880 --> 00:13:02.880]  你在摩西的祝福裏面
[00:13:02.880 --> 00:13:04.880]  你能夠看得到
[00:13:04.880 --> 00:13:10.880]  他會用他的國來抵觸萬邦直到地極
[00:13:10.880 --> 00:13:11.880]  這個就是讓我們看到
[00:13:11.880 --> 00:13:14.880]  當耶穌基督再次回來的時候
[00:13:14.880 --> 00:13:16.880]  他是會坐在他的王位上
[00:13:16.880 --> 00:13:18.880]  他是會得勝的
[00:13:18.880 --> 00:13:22.880]  這裏說了兩個支派了
[00:13:22.880 --> 00:13:24.880]  還有第三個支派
[00:13:24.880 --> 00:13:26.880]  是劉變的支派
[00:13:26.880 --> 00:13:28.880]  我剛才說過劉變的支派
[00:13:28.880 --> 00:13:30.880]  他的篇幅並不多
[00:13:30.880 --> 00:13:32.880]  但是值得我們一提
[00:13:32.880 --> 00:13:34.880]  因為劉變是雅各的長子
[00:13:34.880 --> 00:13:36.880]  如果你看看
[00:13:36.880 --> 00:13:39.880]  雅各給他的祝福是很慘的
[00:13:39.880 --> 00:13:42.880]  在數算劉變的罪
[00:13:42.880 --> 00:13:44.880]  因為我們知道
[00:13:44.880 --> 00:13:47.880]  劉變是沾污了雅各的床
[00:13:47.880 --> 00:13:50.880]  和雅各的妾侍有染
[00:13:50.880 --> 00:13:53.880]  所以雅各就是在數算他的罪
[00:13:53.880 --> 00:13:56.880]  而我們在劉變的支派裏面
[00:13:56.880 --> 00:13:57.880]  我們看得到
[00:13:57.880 --> 00:13:59.880]  從來沒有王
[00:13:59.880 --> 00:14:01.880]  從來沒有侍師
[00:14:01.880 --> 00:14:03.880]  也從來沒有先知
[00:14:03.880 --> 00:14:05.880]  在劉變的支派裏面出來
[00:14:05.880 --> 00:14:11.880]  我們看看摩西對劉變的祝福
[00:14:11.880 --> 00:14:12.880]  是非常不同的
[00:14:12.880 --> 00:14:17.880]  摩西說:願劉變存活不致死亡
[00:14:17.880 --> 00:14:21.880]  願他人數不致稀少
[00:14:21.880 --> 00:14:23.880]  我們看到摩西的祝福
[00:14:23.880 --> 00:14:25.880]  裏面是滿有恩典的
[00:14:25.880 --> 00:14:28.880]  雅各是數算劉變的罪
[00:14:28.880 --> 00:14:31.880]  摩西說:願你不致滅亡
[00:14:31.880 --> 00:14:34.880]  不致滅亡很熟耳
[00:14:34.880 --> 00:14:36.880]  在哪裏我們聽過?
[00:14:36.880 --> 00:14:40.880]  約翰福音三章十六節
[00:14:40.880 --> 00:14:43.880]  所有接受神的人都怎樣?
[00:14:43.880 --> 00:14:46.880]  不致滅亡 反得永生
[00:14:46.880 --> 00:14:50.880]  我們每一個人都像劉變那樣
[00:14:50.880 --> 00:14:52.880]  我們每一個人都是罪人
[00:14:52.880 --> 00:14:55.880]  我們每一個人都需要耶穌基督的救贖
[00:14:55.880 --> 00:14:58.880]  以致我們能夠不致滅亡 反得永生
[00:14:58.880 --> 00:15:00.880]  耶穌基督來到世上
[00:15:00.880 --> 00:15:02.880]  我們說祂成為一個僕人
[00:15:02.880 --> 00:15:04.880]  就是要為我們贖罪
[00:15:04.880 --> 00:15:07.880]  耶穌基督是神來的
[00:15:07.880 --> 00:15:09.880]  祂是變成人
[00:15:09.880 --> 00:15:10.880]  為甚麼要變成人呢?
[00:15:10.880 --> 00:15:13.880]  只有人才能夠替人贖罪
[00:15:13.880 --> 00:15:15.880]  神不能替我們贖罪
[00:15:15.880 --> 00:15:17.880]  但是神是無罪的
[00:15:17.880 --> 00:15:21.880]  祂變成人以致祂能替我們贖罪
[00:15:21.880 --> 00:15:24.880]  所以我們看到耶穌基督是有人
[00:15:24.880 --> 00:15:26.880]  耶穌基督是有人的身份
[00:15:26.880 --> 00:15:28.880]  在福音書裏面
[00:15:28.880 --> 00:15:30.880]  哪一部書說耶穌基督是人
[00:15:30.880 --> 00:15:33.880]  反映出耶穌基督是人子
[00:15:33.880 --> 00:15:35.880]  是路加福音
[00:15:35.880 --> 00:15:38.880]  我們看到耶穌基督在這部福音書裏面
[00:15:38.880 --> 00:15:41.880]  屢次叫自己做人子
[00:15:41.880 --> 00:15:46.880]  劉變的軍旗就是人來做軍旗
[00:15:46.880 --> 00:15:49.880]  他是南邊的統領
[00:15:49.880 --> 00:15:52.880]  南邊軍隊的統領
[00:15:52.880 --> 00:15:54.880]  說了三個支派之後
[00:15:54.880 --> 00:15:57.880]  我們不妨再看看第四個支派
[00:15:57.880 --> 00:15:59.880]  就是彈的支派
[00:15:59.880 --> 00:16:03.880]  彈的意思就是事師
[00:16:03.880 --> 00:16:07.880]  所以我們知道有個很出名的彈的人是誰呢?
[00:16:07.880 --> 00:16:09.880]  是參宣
[00:16:09.880 --> 00:16:12.880]  參宣是由彈支派出來的
[00:16:12.880 --> 00:16:15.880]  你看看雅各給彈支派甚麼祝福
[00:16:15.880 --> 00:16:19.880]  他說彈必作道上的蛇
[00:16:19.880 --> 00:16:22.880]  路中的灰
[00:16:22.880 --> 00:16:23.880]  甚麼叫灰?
[00:16:23.880 --> 00:16:25.880]  灰就是毒蛇的意思
[00:16:25.880 --> 00:16:27.880]  咬傷馬蹄
[00:16:27.880 --> 00:16:30.880]  使騎馬的墜落於後
[00:16:30.880 --> 00:16:34.880]  耶和華我向來等候你的救恩
[00:16:34.880 --> 00:16:37.880]  這裏我們看到很有趣
[00:16:37.880 --> 00:16:42.880]  為甚麼雅各會叫自己的兒子做蛇呢?
[00:16:42.880 --> 00:16:44.880]  蛇不是好東西
[00:16:44.880 --> 00:16:46.880]  我們知道在撒旦
[00:16:46.880 --> 00:16:50.880]  在伊甸園裏面是用甚麼來做這個形象
[00:16:50.880 --> 00:16:52.880]  是蛇來的
[00:16:52.880 --> 00:16:54.880]  所以蛇很多時候是代表罪
[00:16:54.880 --> 00:16:56.880]  是代表撒旦
[00:16:56.880 --> 00:17:00.880]  為甚麼雅各的祝福會叫自己的兒子做蛇呢?
[00:17:00.880 --> 00:17:03.880]  這個有很多人說是一個預言
[00:17:03.880 --> 00:17:08.880]  因為我們知道彈的支派的確日後是拜偶像
[00:17:08.880 --> 00:17:11.880]  如果我們記得以色列國
[00:17:11.880 --> 00:17:15.880]  在所羅門王之後
[00:17:15.880 --> 00:17:18.880]  分成了南北國
[00:17:18.880 --> 00:17:20.880]  北邊的國家
[00:17:20.880 --> 00:17:22.880]  他的皇上叫耶羅安
[00:17:22.880 --> 00:17:26.880]  他不想他的子民去到南國
[00:17:26.880 --> 00:17:28.880]  來拜耶和華
[00:17:28.880 --> 00:17:29.880]  去到耶路撒冷
[00:17:29.880 --> 00:17:32.880]  所以他在北國建了祭壇
[00:17:32.880 --> 00:17:35.880]  給他自己人來拜金牛的偶像
[00:17:35.880 --> 00:17:40.880]  在彈的地方和在伯特利兩個地方
[00:17:40.880 --> 00:17:44.880]  所以就開始了彈支派拜偶像的開始
[00:17:44.880 --> 00:17:49.880]  這裏我們其實也看到神的恩典
[00:17:49.880 --> 00:17:51.880]  神的恩典是甚麼?
[00:17:51.880 --> 00:17:53.880]  在經文裏說
[00:17:53.880 --> 00:17:58.880]  耶和華我向來等候你的救恩
[00:17:58.880 --> 00:18:04.880]  凡等待神救恩的人都能夠得救
[00:18:04.880 --> 00:18:08.880]  彈的支派也好像有一個這樣的故事
[00:18:08.880 --> 00:18:10.880]  由他的軍旗我們能夠看得到
[00:18:10.880 --> 00:18:14.880]  他們的軍旗本來是蛇來做軍旗
[00:18:14.880 --> 00:18:15.880]  為甚麼?
[00:18:15.880 --> 00:18:18.880]  因為是雅各的竹篤說他們是蛇
[00:18:18.880 --> 00:18:21.880]  但後來他有一個領袖
[00:18:21.880 --> 00:18:25.880]  這個領袖根據猶太人拉比的故事
[00:18:25.880 --> 00:18:31.880]  他是在文數記一章十二節所說的阿希爾謝這個人
[00:18:31.880 --> 00:18:36.880]  阿希爾謝這個人將蛇的軍旗變成了一隻麻鷹
[00:18:36.880 --> 00:18:39.880]  在鷹的嘴裏面有一條蛇
[00:18:39.880 --> 00:18:41.880]  所以還有一條蛇
[00:18:41.880 --> 00:18:44.880]  但是被鷹含住在嘴裏面
[00:18:44.880 --> 00:18:48.880]  鷹在聖經裏面代表是神
[00:18:48.880 --> 00:18:51.880]  意思是神是掌權的
[00:18:51.880 --> 00:18:53.880]  撒旦就是那條蛇
[00:18:53.880 --> 00:18:55.880]  神將他含在嘴裏面
[00:18:55.880 --> 00:18:58.880]  受到神的控制
[00:18:58.880 --> 00:19:01.880]  所以我們看到神是沒有恩典的
[00:19:01.880 --> 00:19:05.880]  等待他的救恩的人是能夠得到赦免
[00:19:05.880 --> 00:19:09.880]  照樣一個人如果能夠改過的話
[00:19:09.880 --> 00:19:12.880]  本來是蛇是屬於撒旦
[00:19:12.880 --> 00:19:15.880]  但最後是屬於神
[00:19:15.880 --> 00:19:17.880]  變成了鷹
[00:19:17.880 --> 00:19:22.880]  剛才沒有說到在鷹的嘴裏面那條蛇慢慢不見了
[00:19:22.880 --> 00:19:24.880]  所以就只剩下鷹在那裏
[00:19:24.880 --> 00:19:33.880]  所以旦支派他們的軍旗就是用一隻鷹來代表
[00:19:33.880 --> 00:19:39.880]  我們看看旦支派摩西對他的祝福是甚麼
[00:19:39.880 --> 00:19:45.880]  經文說:論旦說,旦為小獅子從巴山跳出來
[00:19:45.880 --> 00:19:50.880]  這隻經文又令解經家很不滿
[00:19:50.880 --> 00:19:53.880]  一般的解經家都會說
[00:19:53.880 --> 00:19:57.880]  這裏所指的是日後的預言
[00:19:57.880 --> 00:20:00.880]  如果我們讀《士詩記》十八章的話
