
[00:00:00.000 --> 00:00:05.300]  今天是按照教會的主題 我們說說這麼多前書
[00:09:55.660 --> 00:09:58.700]  正是反映了我們今天面對處理衝突裡面
[00:09:58.700 --> 00:09:59.980]  常常出現的錯誤
[00:09:59.980 --> 00:10:06.140]  第一 處理衝突的目的不是去定罪
[00:10:06.140 --> 00:10:08.580]  不是沒有人知道他有事
[00:10:08.580 --> 00:10:13.900]  我把他提出來公審 這個罪人了
[00:10:13.900 --> 00:10:20.500]  處理衝突的目的是合一和好 和彼此饒恕
[00:10:20.500 --> 00:10:23.300]  因為你我都是罪人
[00:10:23.300 --> 00:10:25.180]  通常在一些衝突裡面
[00:10:25.180 --> 00:10:30.860]  很少會100%一邊坐 另一邊沒問題
[00:10:30.860 --> 00:10:34.420]  通常兩邊都可能有些事情沒有處理好
[00:10:34.420 --> 00:10:36.820]  所以最重要的是
[00:10:36.820 --> 00:10:44.100]  怎麼去合一和好 和彼此的饒恕
[00:10:44.100 --> 00:10:48.900]  而不是互相的指責 互相的定罪
[00:10:48.900 --> 00:10:51.940]  而處理衝突的方法
[00:10:51.940 --> 00:10:53.500]  聖經很清楚告訴我們
[00:10:53.500 --> 00:10:57.060]  如果你和弟兄不好 有不好和好的
[00:10:57.060 --> 00:10:59.460]  你就算是欠債的時候 你都怎麼樣?
[00:10:59.460 --> 00:11:03.700]  放下這裡先搞好再來
[00:11:03.700 --> 00:11:07.100]  意思是我們需要盡快處理面對面
[00:11:07.100 --> 00:11:09.260]  如果面對面解決不了
[00:11:09.260 --> 00:11:11.940]  先找第三者來處理
[00:11:11.940 --> 00:11:13.740]  這是我們處理衝突的方法
[00:11:13.740 --> 00:11:16.060]  但我們偏偏通過就不是
[00:11:16.060 --> 00:11:19.980]  前面不說 後面就說
[00:11:19.980 --> 00:11:23.460]  或者轉個大彎 總之說出來
[00:11:23.460 --> 00:11:25.580]  這個就是我們的問題
[00:11:25.580 --> 00:11:31.060]  這個目的就是 這次真是死無對證
[00:11:31.060 --> 00:11:33.260]  我已經死了 難道聽到一聲
[00:11:33.260 --> 00:11:35.860]  喂 不是啊 我沒有這個事
[00:11:35.860 --> 00:11:39.980]  事實上當法官問他 你有沒有證據?
[00:11:39.980 --> 00:11:41.140]  我沒有啊
[00:11:41.140 --> 00:11:43.460]  只不過我聽到其它牧師探他的時候
[00:11:43.460 --> 00:11:46.140]  那個老婆告訴他 他說 壞鬼
[00:11:46.140 --> 00:11:51.220]  那他就說 他可能是有第三者
[00:11:51.220 --> 00:11:53.140]  你沒有證據
[00:11:53.140 --> 00:11:55.700]  其實第三個問題就是處理的時候
[00:11:55.700 --> 00:12:00.300]  這個牧師就是引用經文說出這個人的錯
[00:12:00.300 --> 00:12:04.740]  應該很多時候都是我們同樣面對衝突裡面的錯
[00:12:04.740 --> 00:12:10.660]  就是以為我比你更聰明
[00:12:10.660 --> 00:12:13.980]  為了證明對方是犯錯的
[00:12:13.980 --> 00:12:16.980]  我們可能搜集很多的證據
[00:12:16.980 --> 00:12:20.260]  他就說 他犯錯了 他有罪
[00:12:20.260 --> 00:12:23.540]  好像是我比他更強 我比他聰明
[00:12:23.540 --> 00:12:25.220]  其實剛才說 衝突裡面
[00:12:25.220 --> 00:12:29.620]  通常兩邊都可能有他應該負的百分比
[00:12:29.620 --> 00:12:35.460]  可能一個是動量 一個是處理 一個是次元問題
[00:12:35.460 --> 00:12:39.700]  但問題就是不是一遍的
[00:12:39.700 --> 00:12:42.100]  所以這個是我們需要面對衝突的時候
[00:12:42.100 --> 00:12:44.460]  我們需要留意的
[00:12:44.460 --> 00:12:46.460]  處理得不好 問題會很大
[00:12:46.460 --> 00:12:50.060]  處理得好 我們帶來合一 我們有突破
[00:12:50.060 --> 00:12:52.420]  我們能夠更加的安全
[00:12:52.420 --> 00:12:55.300]  在這個《關於吳德前書》裡面
[00:12:55.300 --> 00:12:59.780]  第16節裡面 我們留意另一個處理方法
[00:12:59.780 --> 00:13:02.380]  第6節就說出問題所在
[00:13:02.380 --> 00:13:07.620]  問題所在就是因為其實那麼多人太幽亂了
[00:13:07.620 --> 00:13:10.380]  他們根本不夠深
[00:13:10.380 --> 00:13:13.820]  他們仍然受到肉體 受到世界風氣影響
[00:13:13.820 --> 00:13:16.980]  以至他們輕這個重那個方面
[00:13:16.980 --> 00:13:19.980]  但是保羅怎麼去解決這個問題呢?
[00:13:19.980 --> 00:13:21.900]  在第6節其實保羅已經說
[00:13:21.900 --> 00:13:25.060]  他將自己和阿波羅尼做一個比較
[00:13:25.060 --> 00:13:29.380]  讓他們看回他們應該要效法保羅
[00:13:29.380 --> 00:13:32.860]  或者阿波羅怎麼去處理這件事
[00:13:32.860 --> 00:13:35.260]  然後第16節 很短的一節經文
[00:13:35.260 --> 00:13:36.460]  就是說什麼呢?
[00:13:36.460 --> 00:13:42.580]  所以我求你們怎麼樣?效法我
[00:13:42.580 --> 00:13:44.820]  保羅說你要效法我
[00:13:44.820 --> 00:13:46.820]  當然在第11章裡面第一節
[00:13:46.820 --> 00:13:48.380]  保羅更加清楚的說道
[00:13:48.380 --> 00:13:52.020]  你們該效法我 將我效法什麼?
[00:13:52.020 --> 00:13:54.020]  基督一樣
[00:13:54.020 --> 00:13:55.420]  所以當面對衝突
[00:13:55.420 --> 00:13:58.660]  怎麼能夠有一個合一的時候呢?
[00:13:58.660 --> 00:14:03.500]  真正去解決合一的問題
[00:14:03.500 --> 00:14:06.100]  不是那幫會眾裡面
[00:14:06.100 --> 00:14:11.340]  因為他們都吃奶 他們都是幽亂的
[00:14:11.340 --> 00:14:14.060]  真正去解決合一的問題
[00:14:14.060 --> 00:14:17.020]  不是那幫會眾的問題
[00:14:17.020 --> 00:14:20.580]  他們需要教導 他們需要成長
[00:14:20.580 --> 00:14:22.300]  他們需要盡心
[00:14:22.300 --> 00:14:24.900]  但是真正去解決合一的問題
[00:14:24.900 --> 00:14:27.900]  在領袖身上
[00:14:27.900 --> 00:14:32.380]  因為領袖本身他的position(位置)
[00:14:32.380 --> 00:14:34.380]  就在別人的前面
[00:14:34.380 --> 00:14:37.540]  說真的不是領袖的都搞不了分裂
[00:14:37.540 --> 00:14:39.580]  誰理你呢?
[00:14:39.580 --> 00:14:40.980]  是不是?
[00:14:40.980 --> 00:14:42.860]  你能夠搞得風浪的
[00:14:42.860 --> 00:14:46.860]  當然有三十斤兩了
[00:14:46.860 --> 00:14:50.420]  你當然是能夠影響到才能搞到分裂
[00:14:50.420 --> 00:14:53.260]  你不會搞一個剛剛科信主任來教會
[00:14:53.260 --> 00:14:56.260]  沒多久就搞大分裂 沒有這樣的事
[00:14:56.260 --> 00:14:58.900]  他們需要教導 他們需要成長
[00:14:58.900 --> 00:15:00.980]  但是真正的重點在哪裡呢?
[00:15:00.980 --> 00:15:02.980]  在領袖身上
[00:15:02.980 --> 00:15:04.780]  我用一個例子
[00:15:04.780 --> 00:15:08.100]  我們好像一台戲
[00:15:08.100 --> 00:15:10.980]  給天使和世人看
[00:15:10.980 --> 00:15:12.780]  你喜不喜歡都好
[00:15:12.780 --> 00:15:15.660]  領袖就是給人看的
[00:15:15.660 --> 00:15:18.060]  你站出來
[00:15:18.060 --> 00:15:20.060]  所以你不想做領袖呢?
[00:15:20.060 --> 00:15:25.740]  可能就是你怕被人看
[00:15:25.740 --> 00:15:28.380]  真是被人看的
[00:15:28.380 --> 00:15:30.980]  好也看不好也看
[00:15:30.980 --> 00:15:33.060]  有時候我們去做什麼都怕
[00:15:33.060 --> 00:15:35.060]  有沒有人看到我什麼呢?
[00:15:35.060 --> 00:15:37.260]  有時候我們坐飛機坐頭等
[00:15:37.260 --> 00:15:39.660]  說牧師坐頭等 我不奉獻了
[00:15:39.660 --> 00:15:43.060]  他不知道頭等是我們提升上去的
[00:15:43.060 --> 00:15:46.860]  不用錢 我從來沒有出過錢坐頭等
[00:15:46.860 --> 00:15:48.260]  但是我坐頭等我也怕
[00:15:48.260 --> 00:15:51.780]  沒有人看到我 最好躲起來
[00:15:51.780 --> 00:15:54.260]  因為我就是台戲給人看
[00:15:54.260 --> 00:15:57.180]  不知道人家怎麼解讀的
[00:15:57.180 --> 00:15:58.420]  對不對?
[00:15:58.420 --> 00:16:00.260]  最怕看的不是就看你
[00:16:00.260 --> 00:16:03.060]  看你老婆
[00:16:03.060 --> 00:16:04.740]  看你老婆穿什麼衣服
[00:16:04.740 --> 00:16:08.140]  什麼髮型 什麼顏色
[00:16:08.140 --> 00:16:10.860]  還看你子女
[00:16:10.860 --> 00:16:12.860]  很慘 可憐
[00:16:12.860 --> 00:16:14.780]  最近香港選舉
[00:16:14.780 --> 00:16:18.940]  又出了一個薯片叔叔 又出了一個奶媽
[00:16:18.940 --> 00:16:20.940]  我聽這首歌真的很妙
[00:16:20.940 --> 00:16:23.700]  容易受傷的女人 覺得做什麼?
[00:16:23.700 --> 00:16:27.780]  渴望做到特首的女人
[00:16:27.780 --> 00:16:33.980]  你做了領袖就預了擺上台的了
[00:16:33.980 --> 00:16:37.060]  因為你的位置在那裡
[00:16:37.060 --> 00:16:42.260]  但是面對衝突的真是一個這樣的情況
[00:16:42.260 --> 00:16:49.260]  你可以令事情更加僵化 更加惡劣
[00:16:49.260 --> 00:16:53.580]  但你同樣可以令事情淡化
[00:16:53.580 --> 00:16:57.300]  完全沒有發生過一樣
[00:16:57.300 --> 00:17:02.100]  很在乎那個領袖的position
[00:17:02.100 --> 00:17:03.980]  如果我說你錯了嗎?
[00:17:03.980 --> 00:17:10.940]  我來個十五里坦 就打吧
[00:17:10.940 --> 00:17:15.020]  但如果反過來 我大聲吞了他
[00:17:15.020 --> 00:17:17.500]  或者我不當他是怎麼回事
[00:17:17.500 --> 00:17:20.300]  那可能就沒有再發生
[00:17:20.300 --> 00:17:23.220]  因為領袖就在那個position裡面
[00:17:23.220 --> 00:17:26.300]  事實上很多事情都是這樣的
[00:17:26.300 --> 00:17:32.100]  怎麼處理會令事情會不會更加惡劣的發展下去
[00:17:32.100 --> 00:17:38.740]  還是真的變成另一個轉機
[00:17:38.740 --> 00:17:40.940]  聖經很清楚教導我們
[00:17:40.940 --> 00:17:42.820]  在教會裡面我們做領袖的
[00:17:42.820 --> 00:17:47.060]  不是好像世界那種的領袖
[00:17:47.060 --> 00:17:51.660]  在馬克福音第四章裡面 耶穌說
[00:17:51.660 --> 00:17:54.340]  「耶穌叫他們來 對他們說
[00:17:54.340 --> 00:17:59.740]  你們知道外邦人有尊為君王的 治理他們
[00:17:59.740 --> 00:18:02.740]  有大臣操權 管束他們
[00:18:02.740 --> 00:18:05.620]  只是你們中間不可這樣
[00:18:05.620 --> 00:18:07.780]  你們中間誰願為大
[00:18:07.780 --> 00:18:10.380]  就必當眾人的用人
[00:18:10.380 --> 00:18:13.020]  在你們中間誰願要為首的
[00:18:13.020 --> 00:18:15.580]  就必當眾人的服人
[00:18:15.580 --> 00:18:18.580]  因為人之內並不是要受人的服侍
[00:18:18.580 --> 00:18:20.260]  乃是要服侍人
[00:18:20.260 --> 00:18:24.340]  並且要寫明作多人的屬教」
[00:18:24.340 --> 00:18:29.900]  耶穌很清楚講到一個屬靈的領袖是這樣
[00:18:29.900 --> 00:18:34.620]  這個做法在當時希臘的文化裡面
[00:18:34.620 --> 00:18:38.980]  是絕對不接受的
[00:18:38.980 --> 00:18:42.620]  在屬靈的教導裡面領袖是需要謙卑
[00:18:42.620 --> 00:18:47.420]  我們不像世上的君王 臣宰 老伯
[00:18:47.420 --> 00:18:50.620]  我們好像眾人的用人
[00:18:50.620 --> 00:18:55.020]  在希臘的文化裡面就是看不起謙卑
[00:18:55.020 --> 00:19:00.340]  因為他覺得謙卑是一個奴僕的特性
[00:19:00.340 --> 00:19:06.220]  這個不是我們追求成功人士應該有的態度
[00:19:06.220 --> 00:19:10.020]  所以有時 這裡沒有美國人
[00:19:10.020 --> 00:19:12.660]  我很怕丟人美國人
[00:19:12.660 --> 00:19:16.660]  美國人的文化是很arrogant的
[00:19:16.660 --> 00:19:18.900]  是吧?不要傳出去
[00:19:18.900 --> 00:19:23.300]  被人家揭發 整天都去美國
[00:19:23.300 --> 00:19:27.980]  不是做事 做一做就又out spoken
[00:19:27.980 --> 00:19:30.060]  又要出聲又要大聲
[00:19:30.060 --> 00:19:34.380]  很多時候就是 你做什麼?我帶
[00:19:34.380 --> 00:19:38.620]  現在的新總統就是一模一樣
[00:19:38.620 --> 00:19:43.220]  美國先走 我帶
[00:19:43.220 --> 00:19:48.340]  這個不是我們在聖經裡面講的屬靈領袖
[00:19:48.340 --> 00:19:51.780]  應該有特性的
[00:19:51.780 --> 00:19:57.220]  保羅就是針對當時的科羅多教會的人
[00:19:57.220 --> 00:20:04.340]  說你要效法我 效法阿波羅 最終效法基督
[00:20:04.340 --> 00:20:07.980]  我們需要活出一個謙卑 好像用人
