
[00:00:00.000 --> 00:00:10.000]  今天跟大家一起思想的經文是出自於馬太福音的第三章第13至17節
[00:03:28.960 --> 00:03:34.640]  其實你怎樣才能夠認為是一個成功的演員呢?
[00:03:34.640 --> 00:03:41.600]  因為以往我們看回你以前做的都是一些小卒
[00:03:41.600 --> 00:03:44.480]  甚至可以說是沒有人去問津
[00:03:44.480 --> 00:03:47.040]  沒有人去查問這個人物到底是誰
[00:03:47.040 --> 00:03:48.880]  但是後來你越做越好
[00:03:48.880 --> 00:03:51.520]  甚至後來還拿了獎
[00:03:51.520 --> 00:03:53.120]  你的竅門是什麼?
[00:03:53.120 --> 00:03:56.880]  怎樣才能成為一個好的演員呢?
[00:03:56.880 --> 00:03:59.200]  這位演員廖啟智
[00:03:59.200 --> 00:04:03.360]  他就這樣在訪問裡面去回應這個提問
[00:04:03.360 --> 00:04:08.160]  他就說 我認為一個好的演員
[00:04:08.160 --> 00:04:11.680]  他就是能夠盡力去演好
[00:04:11.680 --> 00:04:16.800]  每一個角色相配的應有的特點
[00:04:16.800 --> 00:04:18.720]  簡單的說
[00:04:18.720 --> 00:04:20.640]  做一個角色
[00:04:20.640 --> 00:04:22.640]  無論是主角也好 配角也好
[00:04:22.640 --> 00:04:25.120]  甚至是無名氏一名也好
[00:04:25.120 --> 00:04:27.280]  你要演出的時候
[00:04:27.280 --> 00:04:32.480]  你要配得那個角色相應的應有的表現
[00:04:32.480 --> 00:04:36.160]  那你就能夠成為一個好的演員
[00:04:36.160 --> 00:04:39.360]  我發覺他這個回答很有深度
[00:04:39.360 --> 00:04:42.560]  因為很多時候有些人一般的看法就是
[00:04:42.560 --> 00:04:44.560]  你給我一些閒角
[00:04:44.560 --> 00:04:46.800]  我隨便隨便去做
[00:04:46.800 --> 00:04:49.040]  我也是賺一份工資的
[00:04:49.040 --> 00:04:51.920]  很多人是抱著這種的心態
[00:04:51.920 --> 00:04:53.920]  甚至在 別說演戲
[00:04:53.920 --> 00:04:56.080]  在其他的工作環境裡面
[00:04:56.080 --> 00:04:58.560]  行業當中我們也見到很多的人
[00:04:58.560 --> 00:05:01.120]  他認為我只是一個小卒
[00:05:01.120 --> 00:05:04.080]  其實沒什麼需要要去做得這麼好
[00:05:04.080 --> 00:05:05.520]  反正我又沒有對白
[00:05:05.520 --> 00:05:06.560]  做得好 做不好
[00:05:06.560 --> 00:05:10.960]  通通沒有人會稱讚我或者去指責我
[00:05:10.960 --> 00:05:14.400]  但是這位廖啟智的演員
[00:05:14.400 --> 00:05:17.440]  他能夠提出這個很重要的重點
[00:05:17.440 --> 00:05:20.480]  配得起那個角色應有的表現
[00:05:20.480 --> 00:05:23.760]  你就能夠成為一個好的演員
[00:05:23.760 --> 00:05:28.400]  今天我們就不是去專程只是說演戲的問題
[00:05:28.400 --> 00:05:31.120]  但是今天我們會一起去看這段經文
[00:05:31.120 --> 00:05:34.560]  《馬太福音》第三章十三節至第十七節
[00:05:34.560 --> 00:05:37.600]  我們就開始看見耶穌基督
[00:05:37.600 --> 00:05:40.960]  剛剛在祂的侍奉的開始
[00:05:40.960 --> 00:05:42.640]  我們一起去看看
[00:05:42.640 --> 00:05:46.400]  究竟耶穌基督在現在開始侍奉的時候
[00:05:46.400 --> 00:05:52.560]  祂怎樣定義做好一個稱職的一個侍奉角色
[00:05:52.560 --> 00:05:56.000]  而這個也是上帝給了祂的角色
[00:05:56.000 --> 00:05:59.360]  所以今天我們去看的這個題目就是
[00:05:59.360 --> 00:06:04.000]  配得起《進諸般的義》這個題目
[00:06:04.000 --> 00:06:06.960]  好了 或者我們先再一次打開這段聖經
[00:06:06.960 --> 00:06:09.200]  一起去讀一次好不好
[00:06:09.200 --> 00:06:11.840]  這段聖經也是很熟悉的
[00:06:11.840 --> 00:06:16.640]  或者我們一起先讀和合本的中文版本
[00:06:16.640 --> 00:06:18.400]  好 我們一起打開聖經
[00:06:18.400 --> 00:06:21.760]  《馬太福音》三章十三節至十七節
[00:06:21.760 --> 00:06:26.880]  當下耶穌從加利利來到約旦河
[00:06:26.880 --> 00:06:30.080]  見了約翰要受他的洗
[00:06:30.080 --> 00:06:32.800]  約翰想要攔住他
[00:06:32.800 --> 00:06:35.840]  說:我當受你的洗
[00:06:35.840 --> 00:06:39.040]  你反倒上我這裡來嗎?
[00:06:39.040 --> 00:06:42.880]  耶穌回答說:你暫且許我
[00:06:42.880 --> 00:06:48.160]  因為我們你當這樣進諸般的義
[00:06:48.160 --> 00:06:51.200]  於是約翰許了他
[00:06:51.200 --> 00:06:55.360]  耶穌受了洗隨即從水裡上來
[00:06:55.360 --> 00:06:58.720]  天忽然為他開了
[00:06:58.720 --> 00:07:03.840]  他就看見上帝的靈彷彿甲子降下
[00:07:03.840 --> 00:07:06.400]  落在他身上
[00:07:06.400 --> 00:07:08.880]  從天上有聲音說:
[00:07:08.880 --> 00:07:13.600]  這是我的愛子我所喜悅的
[00:07:13.600 --> 00:07:19.200]  這段聖經可以說是大家講為人知的經文
[00:07:19.200 --> 00:07:23.520]  因為它記載到耶穌基督的受浸
[00:07:23.520 --> 00:07:28.400]  通常這段經文都會用作教會聖禮之用
[00:07:28.400 --> 00:07:33.040]  特別是浸禮的時候都會使用到這段經文
[00:07:33.040 --> 00:07:36.720]  今天就讓我們去脫離這種
[00:07:36.720 --> 00:07:41.520]  功能性的對聖經的解釋或者運用
[00:07:41.520 --> 00:07:48.640]  歸回回到聖經原本要寫這段經文的主旨是什麼
[00:07:48.640 --> 00:07:53.600]  相信我希望我們會有一個更加全面更加深入
[00:07:53.600 --> 00:07:57.760]  並且能夠看到整幅圖畫馬太
[00:07:57.760 --> 00:08:00.160]  如何帶領我們一步一步去看
[00:08:00.160 --> 00:08:03.680]  耶穌基督的救贖的工作
[00:08:03.680 --> 00:08:08.480]  首先我們會在這段聖經裡面分為兩個部分去看
[00:08:08.480 --> 00:08:11.600]  第一個部分我們會去看一個題目叫做
[00:08:11.600 --> 00:08:14.080]  與異匹配的身份
[00:08:14.080 --> 00:08:18.800]  我們會從第三章十三節至第十五節去看這個題目
[00:08:18.800 --> 00:08:22.160]  在一開始第三章的第十三節
[00:08:22.160 --> 00:08:27.760]  在這裡這樣說到當下從加利利來到約旦河
[00:08:27.760 --> 00:08:30.640]  耶穌就是從加利利來到約旦河
[00:08:30.640 --> 00:08:34.240]  當下在這個原本的聖經裡面
[00:08:34.240 --> 00:08:36.320]  是用了一個字眼叫做
[00:08:36.320 --> 00:08:37.520]  touté
[00:08:37.520 --> 00:08:38.880]  touté是什麼意思呢?
[00:08:38.880 --> 00:08:41.200]  就是說緊接的
[00:08:41.200 --> 00:08:43.200]  英文翻譯為then
[00:08:43.200 --> 00:08:45.760]  意思就是說剛剛說完前文
[00:08:45.760 --> 00:08:47.280]  接著就發生到這裡了
[00:08:47.280 --> 00:08:50.320]  剛剛前文說些什麼呢?
[00:08:50.320 --> 00:08:52.640]  剛剛前文原來就說到
[00:08:52.640 --> 00:08:55.600]  施洗日漢去談論到
[00:08:55.600 --> 00:08:58.560]  將有一位後來於他的人
[00:08:58.560 --> 00:09:02.240]  將會來到同樣去施浸
[00:09:02.240 --> 00:09:09.120]  不過他施浸是用聖靈和火來施浸
[00:09:09.120 --> 00:09:15.040]  而不是施洗日漢只是單純用水來施洗
[00:09:15.040 --> 00:09:18.240]  耶穌在這裡
[00:09:18.240 --> 00:09:21.840]  一緊接到約旦河說完這番話
[00:09:21.840 --> 00:09:26.800]  就從加利利特意來到約旦河
[00:09:26.800 --> 00:09:30.160]  在約旦河他所身處的地方對面
[00:09:30.160 --> 00:09:33.920]  去接受施洗日漢的洗禮
[00:09:33.920 --> 00:09:36.960]  在這種記載的手法
[00:09:36.960 --> 00:09:38.240]  首先我們會看到
[00:09:38.240 --> 00:09:41.440]  馬太其實是有意傳達一種
[00:09:41.440 --> 00:09:45.600]  真是話口未完就剛剛就發生的事情
[00:09:45.600 --> 00:09:48.240]  簡單來說用廣東話
[00:09:48.240 --> 00:09:52.160]  一說曹操曹操就到
[00:09:52.160 --> 00:09:53.760]  就是這樣的意思
[00:09:53.760 --> 00:09:56.160]  意思就是說剛剛才說到
[00:09:56.160 --> 00:09:59.520]  後來將會有一位會來到以
[00:09:59.520 --> 00:10:01.840]  聖靈和火去施浸
[00:10:01.840 --> 00:10:06.400]  而我甚至連幫他提鞋
[00:10:06.400 --> 00:10:10.720]  就是玩鞋都不配的
[00:10:10.720 --> 00:10:15.120]  這個人物馬上就出現了
[00:10:15.120 --> 00:10:17.200]  所以在這一節裡
[00:10:17.200 --> 00:10:19.120]  一開始第十三節裡
[00:10:19.120 --> 00:10:22.720]  他說當下耶穌從加利利來到約旦河
[00:10:22.720 --> 00:10:25.600]  見了日漢要受他的洗
[00:10:25.600 --> 00:10:29.600]  這一節的經文我們可以用兩種方式去看
[00:10:29.600 --> 00:10:34.480]  一可以成為整段十三節至十七節的標題
[00:10:34.480 --> 00:10:38.160]  介紹到耶穌基督來到加利利
[00:10:38.160 --> 00:10:42.560]  在施洗約旦河的地方要施洗
[00:10:42.560 --> 00:10:43.920]  怎麼進行呢
[00:10:43.920 --> 00:10:47.920]  可以從一個標題性的去介紹
[00:10:47.920 --> 00:10:51.600]  但是也可以從另一個角度去看
[00:10:51.600 --> 00:10:56.400]  就是對整段段落的背景的序言
[00:10:56.400 --> 00:11:00.720]  告訴我們這段聖經發生的背景
[00:11:00.720 --> 00:11:05.840]  這個也配合了福音書所謂記序的文體
[00:11:05.840 --> 00:11:08.880]  說的內容是有前因後果的
[00:11:08.880 --> 00:11:12.240]  所以在這裡用then, today這個字
[00:11:12.240 --> 00:11:14.960]  其實最主要就是連貫上去
[00:11:14.960 --> 00:11:16.800]  就是說話口未完
[00:11:16.800 --> 00:11:20.160]  施洗約旦河剛剛提及耶穌基督
[00:11:20.160 --> 00:11:22.160]  就出現耶穌基督了
[00:11:22.160 --> 00:11:27.520]  就是說這件事是讓所有的讀者看見
[00:11:27.520 --> 00:11:30.560]  其實施洗約旦河和耶穌的侍奉
[00:11:30.560 --> 00:11:36.320]  其實是有一個很緊密的設計在上帝的裡面
[00:11:36.320 --> 00:11:40.640]  留意到當這個情況一介紹給我們之後
[00:11:40.640 --> 00:11:43.760]  接著第十四節就陳述到
[00:11:43.760 --> 00:11:50.480]  施洗約旦對於耶穌基督要接受由施洗約旦所
[00:11:50.480 --> 00:11:54.880]  進行的這個悔改的洗禮的時候
[00:11:54.880 --> 00:11:57.680]  施洗約旦馬上作出一個回應
[00:11:57.680 --> 00:11:58.560]  這個回應是什麼呢
[00:11:58.560 --> 00:12:00.160]  第十四節我們一起看看
[00:12:00.160 --> 00:12:04.160]  約旦就要攔住耶穌基督
[00:12:04.160 --> 00:12:07.040]  施洗約旦在這裡說
[00:12:07.040 --> 00:12:09.040]  不想耶穌基督
[00:12:09.040 --> 00:12:10.400]  stop it stop it
[00:12:10.400 --> 00:12:13.680]  on hold或者等等先等等先
[00:12:13.680 --> 00:12:15.680]  不要這樣
[00:12:15.680 --> 00:12:18.880]  約旦為什麼要這樣做呢
[00:12:18.880 --> 00:12:25.600]  他不是純粹一個個人意見
[00:12:25.600 --> 00:12:31.680]  他其實有給原因為什麼他不會去認為這件事是妥當
[00:12:31.680 --> 00:12:33.680]  怎麼解釋呢
[00:12:33.680 --> 00:12:36.480]  他說我當受你的洗
[00:12:36.480 --> 00:12:40.480]  你反倒上我這女萊媽
[00:12:40.480 --> 00:12:43.760]  施洗約旦在這裡提出了兩個原因
[00:12:43.760 --> 00:12:48.240]  為什麼他要攔住耶穌基督的洗禮
[00:12:48.240 --> 00:12:49.760]  在這裡我們先停一停
[00:12:49.760 --> 00:12:51.280]  在看那個原因之前
[00:12:51.440 --> 00:12:55.680]  我們馬上會重溫一下
[00:12:55.680 --> 00:12:59.760]  其實在前文我們同樣看見有類似的情況
[00:12:59.760 --> 00:13:04.240]  什麼人來找施洗約旦要接受他的洗禮
[00:13:04.240 --> 00:13:07.360]  當然是涉及耶路撒冷
[00:13:07.360 --> 00:13:11.840]  和約旦和猶大地附近地區的人
[00:13:11.840 --> 00:13:14.320]  不少的人都來找施洗約旦
[00:13:14.320 --> 00:13:16.480]  但是其中有一群人
[00:13:16.480 --> 00:13:21.600]  叫做法尼塞人和薩杜該人
[00:13:21.600 --> 00:13:26.400]  都來要求施洗約旦為他施洗
[00:13:26.400 --> 00:13:29.040]  但是在前文我們知道
[00:13:29.040 --> 00:13:34.080]  施洗約旦的回應對於這些法尼塞人和薩杜該人的
[00:13:34.080 --> 00:13:36.960]  回話是非常之嚴厲的
[00:13:36.960 --> 00:13:39.360]  如果大家還記得最明顯的例子
[00:13:39.360 --> 00:13:42.000]  他們說那些毒蛇的種類
[00:13:42.000 --> 00:13:43.600]  很嚴重
[00:13:43.600 --> 00:13:45.200]  說他們來放毒的
[00:13:45.200 --> 00:13:46.800]  平日放毒的
[00:13:46.800 --> 00:13:49.120]  他怎樣回應耶穌基督
[00:13:49.120 --> 00:13:51.920]  不要接受他的洗禮呢
[00:13:51.920 --> 00:13:55.440]  第一個原因
[00:13:55.440 --> 00:13:59.040]  他這裡說到我當受你的洗
[00:13:59.040 --> 00:14:02.960]  這句話其實就是施洗約旦
[00:14:02.960 --> 00:14:07.920]  對於一個能力和身份主權的考慮
[00:14:07.920 --> 00:14:14.320]  是基於權力和能力
[00:14:14.320 --> 00:14:17.280]  簡單來說
[00:14:17.280 --> 00:14:19.280]  如果我們去看見的
[00:14:19.280 --> 00:14:22.960]  施洗約旦他指到自己的洗禮
[00:14:22.960 --> 00:14:24.720]  我們看回三章十一節
[00:14:24.720 --> 00:14:27.600]  其實裡面他談論到他的洗禮
[00:14:27.600 --> 00:14:30.720]  這個是一個次等一些的洗禮
[00:14:30.720 --> 00:14:32.880]  因為他只是用水給你洗
[00:14:32.880 --> 00:14:36.640]  只是去幫助你去印證
[00:14:36.640 --> 00:14:39.280]  或者讓你去表示出
[00:14:39.280 --> 00:14:43.440]  你是有一個悔罪的心智
[00:14:43.440 --> 00:14:45.920]  但是其實在三章十一節裡面
[00:14:45.920 --> 00:14:49.040]  他比較過後來施浸的
[00:14:49.040 --> 00:14:53.280]  後來施浸的那位用聖靈和火去施洗的
[00:14:53.280 --> 00:14:58.160]  這個就不單只是幫你去確認
[00:14:58.160 --> 00:15:01.200]  你有認罪的心智
[00:15:01.200 --> 00:15:06.480]  他並且可以真的實際上會改變你的生命
[00:15:06.480 --> 00:15:09.520]  所以從這一點裡面我們可以看見
[00:15:09.520 --> 00:15:12.880]  施洗約旦其實第一個他考慮到
[00:15:12.880 --> 00:15:15.440]  為什麼他阻止
[00:15:15.440 --> 00:15:18.320]  停止耶穌來到
[00:15:18.320 --> 00:15:22.080]  要去幫他洗禮呢
[00:15:22.080 --> 00:15:23.520]  主要原因就是
[00:15:23.520 --> 00:15:26.080]  施洗約旦明白到自己的主權和能力
[00:15:26.080 --> 00:15:29.760]  其實都比不上耶穌基督
[00:15:29.760 --> 00:15:31.280]  施洗約旦明白自己
[00:15:31.280 --> 00:15:33.280]  無論做的洗禮是次一等
[00:15:33.280 --> 00:15:35.360]  甚至從位份上的主權
[00:15:35.360 --> 00:15:37.360]  他都是不及耶穌基督
[00:15:37.360 --> 00:15:42.160]  所以他講到他連提鞋幫耶穌都不配
[00:15:42.160 --> 00:15:43.680]  這個的考慮
[00:15:43.680 --> 00:15:45.440]  這個是第一個原因他給出來
[00:15:45.440 --> 00:15:47.440]  第二個原因他給出來的原因
[00:15:47.440 --> 00:15:51.200]  為什麼要阻止耶穌基督這樣做呢
[00:15:51.200 --> 00:15:56.000]  就是你反倒上我這裡來嗎
[00:15:56.000 --> 00:16:02.240]  這句話就是談論到次序上面的考慮
[00:16:02.240 --> 00:16:05.040]  這個是另一個很重要的因素
[00:16:05.040 --> 00:16:08.720]  我們就要回到新約時期的環境
[00:16:08.720 --> 00:16:12.320]  社會的風俗
[00:16:12.320 --> 00:16:14.320]  如果大家去對新約
[00:16:14.320 --> 00:16:16.320]  如果讀過我的新約概覽
[00:16:16.320 --> 00:16:18.320]  都會明白到我一定會教一些
[00:16:18.320 --> 00:16:21.680]  有關於新約時期的背景
[00:16:21.680 --> 00:16:24.000]  特別當時一個典型社會
[00:16:24.000 --> 00:16:27.920]  有一種特別的陳述
[00:16:27.920 --> 00:16:30.960]  叫做尊卑社群
[00:16:30.960 --> 00:16:33.840]  Honor Shame Society
[00:16:33.840 --> 00:16:36.400]  這是什麼樣的社會呢
[00:16:36.400 --> 00:16:39.920]  其實他有和另一個觀念也好
[00:16:39.920 --> 00:16:43.440]  銜接的叫做尊卑的考量
[00:16:43.440 --> 00:16:48.080]  Patronage Clientage Relationship
[00:16:48.080 --> 00:16:52.160]  我首先講一下什麼叫尊卑社群
[00:16:52.160 --> 00:16:53.680]  Honor and Shame
[00:16:53.680 --> 00:16:55.920]  Honor and Shame的意思就是說
[00:16:55.920 --> 00:17:01.280]  這個社群是以一種對於榮辱
[00:17:01.280 --> 00:17:03.680]  是一個最重要的考慮
[00:17:03.680 --> 00:17:06.080]  做每一件的決定
[00:17:06.080 --> 00:17:07.600]  做每一件事情
[00:17:07.600 --> 00:17:10.080]  都要考量到我做了的時候
[00:17:10.080 --> 00:17:12.080]  為這個社群
[00:17:12.080 --> 00:17:13.280]  我自己身處的社群
[00:17:13.280 --> 00:17:15.040]  或者我自己屬於的社群
[00:17:15.040 --> 00:17:17.120]  譬如最簡單 他的家
[00:17:17.120 --> 00:17:19.360]  個人不是一個他最重要的考慮
[00:17:19.360 --> 00:17:21.600]  但是個人是屬於這個社群
[00:17:21.600 --> 00:17:23.600]  個人也都在這個社群裡面
[00:17:23.600 --> 00:17:25.280]  有一個代表性
[00:17:25.280 --> 00:17:30.960]  所以每一逢在一個叫尊卑的社群裡面
[00:17:30.960 --> 00:17:34.160]  大家都很尊重去想到這個題目
[00:17:34.160 --> 00:17:37.600]  究竟榮辱會不會因為我
[00:17:37.600 --> 00:17:40.560]  而帶到我的整個社群裡面
[00:17:40.560 --> 00:17:41.760]  簡單來說
[00:17:41.760 --> 00:17:43.120]  如果我做得不好
[00:17:43.120 --> 00:17:45.920]  會不會羞辱了我整個的社群
[00:17:45.920 --> 00:17:48.720]  所以其實中國人都有這種觀念的
[00:17:48.720 --> 00:17:49.760]  譬如我從小到大
[00:17:49.760 --> 00:17:50.720]  我媽媽都說
[00:17:50.720 --> 00:17:52.240]  你做了這種壞事
[00:17:52.240 --> 00:17:53.520]  真是羞家
[00:17:53.520 --> 00:17:55.600]  這種的說法就是說
[00:17:55.600 --> 00:17:56.320]  你做的事情
[00:17:56.320 --> 00:17:58.880]  不只是你自己個人的問題
[00:17:58.880 --> 00:18:01.760]  而是整個家庭的問題
[00:18:01.760 --> 00:18:03.680]  影衰你父母
[00:18:03.680 --> 00:18:05.600]  這些是這樣的情況
[00:18:05.600 --> 00:18:08.320]  所以一個尊卑的社群
[00:18:08.320 --> 00:18:10.640]  很多時候同時間
[00:18:10.640 --> 00:18:13.280]  他們在當中的活動的人物
[00:18:13.280 --> 00:18:16.080]  不同的人就有不同的身份
[00:18:16.080 --> 00:18:21.280]  他們就要對於這個尊卑的考量
[00:18:21.280 --> 00:18:22.720]  什麼考量啊
[00:18:22.720 --> 00:18:27.120]  剛才說了Paternage and Clientage
[00:18:27.120 --> 00:18:28.960]  簡單來說
[00:18:28.960 --> 00:18:30.480]  是一個稱之為
[00:18:30.480 --> 00:18:36.160]  Reciprocity
[00:18:36.160 --> 00:18:38.640]  的一種關係
[00:18:38.640 --> 00:18:41.920]  互為互動的關係
[00:18:41.920 --> 00:18:43.520]  這種關係是什麼呢
[00:18:43.520 --> 00:18:46.320]  就是指當一個人
[00:18:46.320 --> 00:18:48.640]  每一個人都知道現在有一個身份
[00:18:48.640 --> 00:18:51.280]  這個身份和其他人有一個
[00:18:51.280 --> 00:18:55.440]  特定了的一種交往的模式
[00:18:55.440 --> 00:18:57.040]  最簡單的例子
[00:18:57.040 --> 00:18:58.720]  後輩和前輩
[00:18:58.720 --> 00:19:02.000]  或者君王和他的臣子
[00:19:02.000 --> 00:19:03.760]  大家接觸的時候
[00:19:03.760 --> 00:19:05.840]  用字用詞都不同的
[00:19:05.840 --> 00:19:09.840]  這種情況直到今時今日這個世界
[00:19:09.840 --> 00:19:12.320]  特別比如日本啊
[00:19:12.320 --> 00:19:13.360]  韓國啊
[00:19:13.360 --> 00:19:14.320]  中國就沒有了
[00:19:14.320 --> 00:19:16.800]  現在這方面很淡
[00:19:16.800 --> 00:19:18.160]  日本啊 韓國啊
[00:19:18.160 --> 00:19:20.160]  其實仍然保持到這種
[00:19:20.160 --> 00:19:25.440]  所稱之為專司重道的一種的習慣
[00:19:25.440 --> 00:19:30.560]  每個人會按照他們自己的身份位置
[00:19:30.560 --> 00:19:34.000]  然後對大家都有一種尊重
[00:19:34.000 --> 00:19:37.680]  而這種尊重能夠保持的時候
[00:19:37.680 --> 00:19:40.800]  那個關係就進入一個和諧的經驗
[00:19:40.800 --> 00:19:43.360]  這個和西方社會的觀念完全不同
[00:19:43.360 --> 00:19:46.400]  西方社會是很著重個人
[00:19:46.400 --> 00:19:50.640]  我們稱之為Guilt-Oriented Society
[00:19:50.640 --> 00:19:52.160]  就是個人覺得
[00:19:52.160 --> 00:19:53.840]  是否要解僱自己
[00:19:53.840 --> 00:19:55.120]  是這麼多的東西
[00:19:55.120 --> 00:19:56.720]  不考慮其他人的
[00:19:56.720 --> 00:19:59.360]  但是在亞洲的社會
[00:19:59.360 --> 00:20:03.280]  或者我們所看的古近東的文化裡面
[00:20:03.280 --> 00:20:06.400]  這種對於尊重的關係
[00:20:06.400 --> 00:20:09.600]  尊卑之間的交往
[00:20:09.600 --> 00:20:11.440]  是一個很重要的因素
[00:20:11.440 --> 00:20:12.960]  為什麼要提到這一點
[00:20:12.960 --> 00:20:13.920]  因為在這裡
[00:20:13.920 --> 00:20:14.960]  施主約翰提到
[00:20:14.960 --> 00:20:18.320]  你反倒上我這女來嗎?
[00:20:18.320 --> 00:20:19.920]  施主約翰說
[00:20:19.920 --> 00:20:22.080]  耶穌你反過來
[00:20:22.080 --> 00:20:25.920]  要來我這裡去接受洗禮
[00:20:25.920 --> 00:20:27.360]  不對的
[00:20:27.360 --> 00:20:30.000]  這個關係尊卑
[00:20:30.000 --> 00:20:32.000]  其實前文第一點已經說了
[00:20:32.000 --> 00:20:33.040]  主耶穌基督
[00:20:33.040 --> 00:20:34.640]  你是那位王
[00:20:34.640 --> 00:20:36.320]  是主
[00:20:36.320 --> 00:20:38.160]  你比我更有能力
[00:20:38.160 --> 00:20:40.560]  我是次一等的
[00:20:40.560 --> 00:20:42.880]  應該我去你那裡
[00:20:42.880 --> 00:20:44.160]  所以大家有沒有留意
[00:20:44.160 --> 00:20:48.240]  耶穌由加利利刻意走去約旦河
[00:20:48.240 --> 00:20:50.480]  這個就在第十三節說得很清楚
[00:20:50.480 --> 00:20:53.520]  施主約翰看得準這一點
[00:20:53.520 --> 00:20:59.920]  不應該是由耶穌從加利利約旦河來見我
[00:20:59.920 --> 00:21:02.960]  而是應該我走去加利利
[00:21:02.960 --> 00:21:07.840]  來迎見耶穌基督
[00:21:07.840 --> 00:21:11.120]  耶穌就可以接見我了
[00:21:11.120 --> 00:21:16.880]  這個在施主約翰腦海裡的一種考量
[00:21:16.880 --> 00:21:18.880]  但是在這個時候
[00:21:18.880 --> 00:21:20.880]  這種考量
[00:21:20.880 --> 00:21:22.880]  耶穌怎麼回答呢
[00:21:22.880 --> 00:21:24.880]  耶穌的回答很有意思
[00:21:24.880 --> 00:21:26.880]  我們看回第十五節
