
[00:00:00.000 --> 00:00:04.700]  今天這段經文是大家熟悉的經文
[00:05:16.700 --> 00:05:19.700]  他欺騙兩次」
[00:05:19.700 --> 00:05:21.700]  最少對耳掃來說
[00:05:21.700 --> 00:05:23.700]  雅各的名字的意思就是欺騙
[00:05:23.700 --> 00:05:25.700]  雅各的名字的意思就是欺騙
[00:05:25.700 --> 00:05:27.700]  所以在這裡
[00:05:27.700 --> 00:05:29.700]  神和雅各摔交的時候
[00:05:29.700 --> 00:05:32.700]  神就問雅各
[00:05:32.700 --> 00:05:34.700]  你的名字是什麼
[00:05:34.700 --> 00:05:36.700]  雅各就說我名字是雅各
[00:05:36.700 --> 00:05:38.700]  就是欺騙的意思
[00:05:38.700 --> 00:05:40.700]  神就說你今天開始不可以再叫我雅各
[00:05:40.700 --> 00:05:42.700]  你叫以色列
[00:05:42.700 --> 00:05:44.700]  你不可以再欺騙
[00:05:44.700 --> 00:05:46.700]  你叫以色列
[00:05:46.700 --> 00:05:48.700]  所以答了第一個問題
[00:05:48.700 --> 00:05:50.700]  是雅各的名字的意思
[00:05:50.700 --> 00:05:52.700]  但仍然要問為什麼要說欺騙
[00:05:52.700 --> 00:05:56.700]  什麼意思是欺騙
[00:05:56.700 --> 00:05:58.700]  要解釋欺騙的時候
[00:05:58.700 --> 00:06:00.700]  要解釋第二個問題
[00:06:00.700 --> 00:06:02.700]  第二個問題就是說
[00:06:02.700 --> 00:06:04.700]  為什麼贏了那場摔交
[00:06:04.700 --> 00:06:06.700]  仍然要求神去祝福
[00:06:06.700 --> 00:06:09.700]  為什麼贏了摔交
[00:06:09.700 --> 00:06:11.700]  要求神的祝福
[00:06:11.700 --> 00:06:13.700]  你回答這個問題的時候
[00:06:13.700 --> 00:06:15.700]  就回到剛才的問題
[00:06:15.700 --> 00:06:17.700]  欺騙的問題
[00:06:17.700 --> 00:06:19.700]  雅各一出生的時候
[00:06:19.700 --> 00:06:21.700]  就去爭
[00:06:21.700 --> 00:06:23.700]  一生以來
[00:06:23.700 --> 00:06:25.700]  25、33章
[00:06:25.700 --> 00:06:27.700]  一生都是為了爭
[00:06:27.700 --> 00:06:29.700]  希望爭贏
[00:06:29.700 --> 00:06:31.700]  一生都希望爭贏神的福氣
[00:06:31.700 --> 00:06:33.700]  因為神去答應阿伯拉海
[00:06:33.700 --> 00:06:35.700]  有流瀨與密之地
[00:06:35.700 --> 00:06:37.700]  然後神去答應以色列
[00:06:37.700 --> 00:06:39.700]  以色列
[00:06:39.700 --> 00:06:41.700]  阿伯拉海生
[00:06:41.700 --> 00:06:43.700]  以色列的時候
[00:06:43.700 --> 00:06:45.700]  沒有什麼大問題
[00:06:45.700 --> 00:06:47.700]  因為是自己太太生了一個長子
[00:06:47.700 --> 00:06:49.700]  以色列會承受阿伯拉海的名分
[00:06:49.700 --> 00:06:51.700]  但以色列生的時候
[00:06:51.700 --> 00:06:53.700]  生了一對雙胞胎
[00:06:53.700 --> 00:06:57.700]  這次就麻煩了
[00:06:57.700 --> 00:06:59.700]  因為不知道哪一步會領受神的福氣
[00:06:59.700 --> 00:07:03.700]  在神的應許的時候
[00:07:03.700 --> 00:07:05.700]  原來神早就說了
[00:07:05.700 --> 00:07:07.700]  我們看第25章
[00:07:07.700 --> 00:07:09.700]  原來神出生的時候
[00:07:09.700 --> 00:07:11.700]  在雅各出生就說了
[00:07:11.700 --> 00:07:13.700]  他的應許會誰去得到
[00:07:13.700 --> 00:07:15.700]  神的應許會給誰
[00:07:15.700 --> 00:07:17.700]  25章我們看
[00:07:17.700 --> 00:07:19.700]  一開始的時候
[00:07:19.700 --> 00:07:21.700]  說到雅各出生之前
[00:07:21.700 --> 00:07:23.700]  神對他媽媽的應許
[00:07:23.700 --> 00:07:25.700]  我們看第23節
[00:07:25.700 --> 00:07:27.700]  23節
[00:07:27.700 --> 00:07:29.700]  「兩國在祢腹內
[00:07:29.700 --> 00:07:31.700]  兩族要從祢身上出來
[00:07:31.700 --> 00:07:33.700]  這族必強而強
[00:07:33.700 --> 00:07:35.700]  從祢身上出來
[00:07:35.700 --> 00:07:37.700]  這族必強於那族
[00:07:37.700 --> 00:07:39.700]  將來大的要服事小的」
[00:07:39.700 --> 00:07:41.700]  一出生的時候
[00:07:41.700 --> 00:07:43.700]  已經說得很清楚
[00:07:43.700 --> 00:07:45.700]  神會賜福給雅各
[00:07:45.700 --> 00:07:47.700]  雅各已經有了那份福氣
[00:07:47.700 --> 00:07:49.700]  雅各已經有了
[00:07:49.700 --> 00:07:53.700]  承受阿伯拉海
[00:07:53.700 --> 00:07:55.700]  應許的那種福氣
[00:07:55.700 --> 00:07:57.700]  但雅各不知道
[00:07:57.700 --> 00:07:59.700]  不知道他不知道
[00:07:59.700 --> 00:08:01.700]  還是他不相信
[00:08:01.700 --> 00:08:03.700]  第一出生的時候就爭
[00:08:03.700 --> 00:08:05.700]  其實還沒出生
[00:08:05.700 --> 00:08:07.700]  已經在爭
[00:08:07.700 --> 00:08:09.700]  所以我們看
[00:08:09.700 --> 00:08:11.700]  第26節說出生的時候
[00:08:11.700 --> 00:08:13.700]  「隨後又生了
[00:08:13.700 --> 00:08:15.700]  耳掃的兄弟」
[00:08:15.700 --> 00:08:17.700]  耳掃出生之後再生了雅各
[00:08:17.700 --> 00:08:19.700]  「雅各手握著耳掃的腳筋
[00:08:19.700 --> 00:08:21.700]  因此急不及待命名雅各」
[00:08:21.700 --> 00:08:23.700]  他爭
[00:08:23.700 --> 00:08:25.700]  之後再說雅各欺騙
[00:08:25.700 --> 00:08:27.700]  他出生的時候就要爭
[00:08:27.700 --> 00:08:29.700]  因為不知道他
[00:08:29.700 --> 00:08:31.700]  那份福氣給誰
[00:08:31.700 --> 00:08:33.700]  不知道福氣給誰
[00:08:33.700 --> 00:08:35.700]  你有沒有留意到
[00:08:35.700 --> 00:08:37.700]  雅各一生都在爭
[00:08:37.700 --> 00:08:39.700]  雅各一生都是欺騙
[00:08:39.700 --> 00:08:41.700]  出生之前沒得騙
[00:08:41.700 --> 00:08:43.700]  就為了爭
[00:08:43.700 --> 00:08:45.700]  但出生的時候
[00:08:45.700 --> 00:08:47.700]  就用了不同的方法
[00:08:47.700 --> 00:08:49.700]  去得到這個福氣
[00:08:49.700 --> 00:08:51.700]  所以第25章
[00:08:51.700 --> 00:08:53.700]  接著第27節說
[00:08:53.700 --> 00:08:55.700]  第一件事情就是和耳掃
[00:08:55.700 --> 00:08:57.700]  去爭長子的名分
[00:08:57.700 --> 00:08:59.700]  在那次爭長子的名分的時候
[00:08:59.700 --> 00:09:01.700]  第一次的欺騙技術
[00:09:01.700 --> 00:09:03.700]  是騙回來的
[00:09:03.700 --> 00:09:05.700]  耳掃很餓
[00:09:05.700 --> 00:09:07.700]  回到家裡的時候
[00:09:07.700 --> 00:09:09.700]  沒東西吃
[00:09:09.700 --> 00:09:11.700]  接著中環就說雅各有些紅豆冰給他喝
[00:09:11.700 --> 00:09:13.700]  接著耳掃就很口渴的時候
[00:09:13.700 --> 00:09:15.700]  就吃了紅豆冰
[00:09:15.700 --> 00:09:17.700]  但當然有個條件
[00:09:17.700 --> 00:09:19.700]  就是你吃之前
[00:09:19.700 --> 00:09:21.700]  你要給我一個長子名分
[00:09:21.700 --> 00:09:23.700]  太餓了思想不太清楚
[00:09:23.700 --> 00:09:25.700]  就這樣騙了我長子名分
[00:09:25.700 --> 00:09:27.700]  所以雅各就給了長子
[00:09:27.700 --> 00:09:29.700]  第一次欺騙技術
[00:09:29.700 --> 00:09:31.700]  但為了什麼?
[00:09:31.700 --> 00:09:33.700]  為了福氣
[00:09:33.700 --> 00:09:35.700]  為了長子的福氣
[00:09:35.700 --> 00:09:37.700]  一出生就爭
[00:09:37.700 --> 00:09:39.700]  一出生就爭
[00:09:39.700 --> 00:09:41.700]  因為誰能得到福氣
[00:09:41.700 --> 00:09:43.700]  我反過來想
[00:09:43.700 --> 00:09:45.700]  《創世記》裡面
[00:09:45.700 --> 00:09:47.700]  其實有很多方法
[00:09:47.700 --> 00:09:49.700]  可以討論很多不同的課題
[00:09:49.700 --> 00:09:51.700]  去到雅各的故事裏面
[00:09:51.700 --> 00:09:53.700]  摩西可以大罵雅各
[00:09:53.700 --> 00:09:55.700]  你不應該欺騙的問題
[00:09:55.700 --> 00:09:57.700]  你不應該騙
[00:09:57.700 --> 00:09:59.700]  《創世記》沒有處理這個問題
[00:09:59.700 --> 00:10:01.700]  但大家都知道騙不對
[00:10:01.700 --> 00:10:03.700]  但《創世記》25章之後
[00:10:03.700 --> 00:10:05.700]  所處理的問題
[00:10:05.700 --> 00:10:07.700]  是一個更加深入的問題
[00:10:07.700 --> 00:10:09.700]  不只是說謊問題那麼簡單
[00:10:09.700 --> 00:10:11.700]  而是說說謊為了什麼
[00:10:11.700 --> 00:10:13.700]  為了爭取到神的福氣
[00:10:13.700 --> 00:10:15.700]  但原來他一直都不知道
[00:10:15.700 --> 00:10:17.700]  神一早給了他福氣
[00:10:17.700 --> 00:10:19.700]  所以25章是這樣爭
[00:10:19.700 --> 00:10:21.700]  再看下去
[00:10:21.700 --> 00:10:23.700]  下一次爭寄術
[00:10:23.700 --> 00:10:27.700]  是27章第8至第20節
[00:10:27.700 --> 00:10:29.700]  是照我讀的那段經文
[00:10:29.700 --> 00:10:31.700]  其中一節
[00:10:31.700 --> 00:10:33.700]  是說到這次是20年紀老邁的時候
[00:10:33.700 --> 00:10:35.700]  要將福氣給其中一個兒子
[00:10:35.700 --> 00:10:37.700]  所以雅各和他媽媽
[00:10:37.700 --> 00:10:39.700]  知道之後就決定
[00:10:39.700 --> 00:10:41.700]  一起去騙他爸爸
[00:10:41.700 --> 00:10:43.700]  雅各的兄弟
[00:10:43.700 --> 00:10:45.700]  大家知道
[00:10:45.700 --> 00:10:47.700]  生出來的皮膚
[00:10:47.700 --> 00:10:49.700]  可能不同雅各
[00:10:49.700 --> 00:10:51.700]  有很多毛
[00:10:51.700 --> 00:10:53.700]  所以要騙的時候
[00:10:53.700 --> 00:10:55.700]  雅各和他媽媽決定
[00:10:55.700 --> 00:10:57.700]  將自己帶上耳掃身上的味道
[00:10:57.700 --> 00:10:59.700]  再加上黏著動物的皮膚上去
[00:10:59.700 --> 00:11:01.700]  以致好像很多毛
[00:11:01.700 --> 00:11:03.700]  就騙看不到東西的耳塞
[00:11:03.700 --> 00:11:05.700]  希望把福氣騙回來
[00:11:05.700 --> 00:11:07.700]  所以第一次又是騙
[00:11:07.700 --> 00:11:09.700]  第二次又是騙
[00:11:09.700 --> 00:11:11.700]  為了什麼又是騙
[00:11:11.700 --> 00:11:13.700]  為了神給他的福氣去騙
[00:11:13.700 --> 00:11:15.700]  神其實給了他
[00:11:15.700 --> 00:11:17.700]  他就這樣騙
[00:11:17.700 --> 00:11:19.700]  騙完之後
[00:11:19.700 --> 00:11:21.700]  拿到長子的名分
[00:11:21.700 --> 00:11:25.700]  拿到長子的名分
[00:11:25.700 --> 00:11:27.700]  下一次寄上了28張
[00:11:27.700 --> 00:11:29.700]  28張神在前跟他說
[00:11:29.700 --> 00:11:31.700]  我與你同在
[00:11:31.700 --> 00:11:33.700]  雅各走的時候
[00:11:33.700 --> 00:11:35.700]  去到一個地方伯特利
[00:11:35.700 --> 00:11:37.700]  在那裡做了一場夢
[00:11:37.700 --> 00:11:39.700]  在夢中神在意象中顯現
[00:11:39.700 --> 00:11:41.700]  見到神要同在
[00:11:41.700 --> 00:11:43.700]  神說不用怕
[00:11:43.700 --> 00:11:45.700]  我一定會與你同在
[00:11:45.700 --> 00:11:47.700]  雅各和神這樣去對話
[00:11:47.700 --> 00:11:49.700]  或者講價
[00:11:49.700 --> 00:11:51.700]  所以看第28章
[00:11:51.700 --> 00:11:53.700]  第28章第20節
[00:11:53.700 --> 00:11:55.700]  雅各和神的對話
[00:11:55.700 --> 00:11:57.700]  他說如果你是真的話
[00:11:57.700 --> 00:11:59.700]  好我以後會奉獻給你
[00:11:59.700 --> 00:12:01.700]  還未相信的
[00:12:01.700 --> 00:12:03.700]  如果你是真的話
[00:12:03.700 --> 00:12:05.700]  保守我這裡沒事的話
[00:12:05.700 --> 00:12:07.700]  我以後會十分之一奉獻給你
[00:12:07.700 --> 00:12:09.700]  雅各還未相信
[00:12:09.700 --> 00:12:11.700]  神一次一次這樣說
[00:12:11.700 --> 00:12:13.700]  福氣已經是你的了
[00:12:13.700 --> 00:12:15.700]  所以好
[00:12:15.700 --> 00:12:17.700]  去到之後的技術
[00:12:17.700 --> 00:12:19.700]  拉班的技術
[00:12:19.700 --> 00:12:21.700]  在拉班的技術裡
[00:12:21.700 --> 00:12:23.700]  雅各去到一個地方
[00:12:23.700 --> 00:12:25.700]  見到親戚拉班有兩個女兒
[00:12:25.700 --> 00:12:27.700]  決定要娶一個為妻
[00:12:27.700 --> 00:12:29.700]  誰知被拉班騙回頭
[00:12:29.700 --> 00:12:31.700]  騙回頭的時候
[00:12:31.700 --> 00:12:33.700]  娶了一個她不想娶的
[00:12:33.700 --> 00:12:35.700]  還捱了七年的工作
[00:12:35.700 --> 00:12:37.700]  捱了七年就娶一個不想娶一個
[00:12:37.700 --> 00:12:39.700]  所以再等七年才能夠
[00:12:39.700 --> 00:12:41.700]  交還十四年才能夠娶到自己想娶的太太
[00:12:41.700 --> 00:12:43.700]  跟著還要
[00:12:43.700 --> 00:12:45.700]  騙一次拉班
[00:12:45.700 --> 00:12:47.700]  這次是騙贏了
[00:12:47.700 --> 00:12:49.700]  用不同的方法去做一個動物
[00:12:49.700 --> 00:12:51.700]  什麼顏色等等大家知道故事
[00:12:51.700 --> 00:12:53.700]  最後就騙到拉班所有的財產
[00:12:53.700 --> 00:12:55.700]  逃離了
[00:12:55.700 --> 00:12:57.700]  拉班的地方
[00:12:57.700 --> 00:12:59.700]  但問題是
[00:12:59.700 --> 00:13:01.700]  騙了這麼多年
[00:13:01.700 --> 00:13:03.700]  為了什麼?
[00:13:03.700 --> 00:13:05.700]  騙了這麼多年
[00:13:05.700 --> 00:13:07.700]  是為了神的福氣
[00:13:07.700 --> 00:13:09.700]  騙了這麼多年是為了神的賜福
[00:13:09.700 --> 00:13:11.700]  愛徒只是知道原來神給了他
[00:13:11.700 --> 00:13:13.700]  他不知道
[00:13:13.700 --> 00:13:15.700]  出世的時候已經說了
[00:13:15.700 --> 00:13:17.700]  大敬要服侍小的
[00:13:17.700 --> 00:13:19.700]  但他不知道他不信神給了福氣他
[00:13:19.700 --> 00:13:21.700]  他不信神已經給了他
[00:13:21.700 --> 00:13:23.700]  一生去搶
[00:13:23.700 --> 00:13:25.700]  一生去騙
[00:13:25.700 --> 00:13:27.700]  騙到最後
[00:13:27.700 --> 00:13:29.700]  去到第三十二章的時候
[00:13:29.700 --> 00:13:31.700]  三十二章第22節
[00:13:31.700 --> 00:13:33.700]  雅各將所有的
[00:13:33.700 --> 00:13:35.700]  十一個小朋友
[00:13:35.700 --> 00:13:37.700]  兩個太太
[00:13:37.700 --> 00:13:39.700]  其他的奴婢
[00:13:39.700 --> 00:13:41.700]  其他的動物將他們放在河的另一邊
[00:13:41.700 --> 00:13:43.700]  自己獨處
[00:13:43.700 --> 00:13:45.700]  自己一個人站在河的另一邊
[00:13:45.700 --> 00:13:47.700]  因為他要面對面
[00:13:47.700 --> 00:13:49.700]  見到二嫂
[00:13:49.700 --> 00:13:51.700]  他想著如果二嫂很不高興
[00:13:51.700 --> 00:13:53.700]  見到他要殺的時候
[00:13:53.700 --> 00:13:55.700]  他可能只殺他一個
[00:13:55.700 --> 00:13:57.700]  不會殺其他人
[00:13:57.700 --> 00:13:59.700]  所以將其他人放下
[00:13:59.700 --> 00:14:01.700]  你想想雅各一生為了搶什麼?
[00:14:01.700 --> 00:14:03.700]  一生為了搶神的福氣
[00:14:03.700 --> 00:14:05.700]  反過來是最無稽的
[00:14:05.700 --> 00:14:07.700]  因為原來神一早就已經給了他福氣
[00:14:07.700 --> 00:14:09.700]  不用生回來
[00:14:09.700 --> 00:14:11.700]  他一生的努力是為了什麼?
[00:14:11.700 --> 00:14:13.700]  一生的努力
[00:14:13.700 --> 00:14:15.700]  為了生神的福氣
[00:14:15.700 --> 00:14:17.700]  誰知道發生什麼事?
[00:14:17.700 --> 00:14:19.700]  和父母離開
[00:14:19.700 --> 00:14:21.700]  和兄長成為仇口
[00:14:21.700 --> 00:14:23.700]  和自己的親戚拉班又結仇
[00:14:23.700 --> 00:14:25.700]  最後他將自己奴婢
[00:14:25.700 --> 00:14:27.700]  和兒子和太太
[00:14:27.700 --> 00:14:29.700]  放在河的另一邊
[00:14:29.700 --> 00:14:31.700]  一無所有的時候
[00:14:31.700 --> 00:14:33.700]  他發覺一生要爭回來
[00:14:33.700 --> 00:14:35.700]  一生想爭神的福氣
[00:14:35.700 --> 00:14:37.700]  到現在什麼都沒有了
[00:14:37.700 --> 00:14:39.700]  到現在什麼都沒有了
[00:14:39.700 --> 00:14:41.700]  所以出家的時候
[00:14:41.700 --> 00:14:43.700]  突然間發覺原來那是上帝
[00:14:43.700 --> 00:14:45.700]  他死拿著完放
[00:14:45.700 --> 00:14:47.700]  他死拿著完放
[00:14:47.700 --> 00:14:49.700]  他說:神
[00:14:49.700 --> 00:14:51.700]  祢賜福給我
[00:14:51.700 --> 00:14:53.700]  再看回第32章經文
[00:14:53.700 --> 00:14:55.700]  第32章
[00:14:55.700 --> 00:14:57.700]  神這樣說
[00:14:57.700 --> 00:14:59.700]  我們看第32章第28節
[00:14:59.700 --> 00:15:01.700]  神接受了使者
[00:15:01.700 --> 00:15:03.700]  就這樣說:你的名不再叫雅各
[00:15:03.700 --> 00:15:05.700]  要叫以色列
[00:15:05.700 --> 00:15:07.700]  因為你與神與人
[00:15:07.700 --> 00:15:09.700]  教你都得了勝
[00:15:09.700 --> 00:15:11.700]  那麼久以來
[00:15:11.700 --> 00:15:13.700]  人和神和使者
[00:15:13.700 --> 00:15:15.700]  宿教都贏
[00:15:15.700 --> 00:15:17.700]  未輸過
[00:15:17.700 --> 00:15:19.700]  他未輸過
[00:15:19.700 --> 00:15:21.700]  除了出世那一刻
[00:15:21.700 --> 00:15:23.700]  出晚了之外
[00:15:23.700 --> 00:15:25.700]  之後未輸過
[00:15:25.700 --> 00:15:27.700]  他未輸過
[00:15:27.700 --> 00:15:29.700]  除了出世那一刻出晚了之外
[00:15:29.700 --> 00:15:31.700]  之後未輸過
[00:15:31.700 --> 00:15:33.700]  由長子的名份到神的福氣
[00:15:33.700 --> 00:15:35.700]  到拉班那裡最終贏了
[00:15:35.700 --> 00:15:37.700]  但贏了之後
[00:15:37.700 --> 00:15:39.700]  仍然沒有福氣
[00:15:39.700 --> 00:15:41.700]  所以他還言之之地說
[00:15:41.700 --> 00:15:43.700]  雅各拿著不放手
[00:15:43.700 --> 00:15:45.700]  你要先給我福氣
[00:15:45.700 --> 00:15:47.700]  因為我人生所求
[00:15:47.700 --> 00:15:49.700]  就是這個福氣
[00:15:49.700 --> 00:15:51.700]  你看雅各一生的時候
[00:15:51.700 --> 00:15:53.700]  是多可憐一生
[00:15:53.700 --> 00:15:55.700]  他一生所求的一件事
