
[00:00:00.000 --> 00:00:03.000]  方念不方第三講
[00:07:43.000 --> 00:07:46.000]  向著神心不誠實
[00:07:46.000 --> 00:07:49.000]  以法連的子孫帶著兵器
[00:07:49.000 --> 00:07:51.000]  拿著弓臨陣之日
[00:07:51.000 --> 00:07:53.000]  轉身退後
[00:07:53.000 --> 00:07:55.000]  他們不遵守神的約
[00:07:55.000 --> 00:07:58.000]  不肯照他的律法行
[00:07:58.000 --> 00:08:00.000]  又忘記他所行的
[00:08:00.000 --> 00:08:03.000]  和他顯及他們奇妙的作為
[00:08:03.000 --> 00:08:07.000]  他就哀及地在所安田
[00:08:07.000 --> 00:08:11.000]  在他們的祖宗的眼前施行其事
[00:08:11.000 --> 00:08:13.000]  他將海分裂
[00:08:13.000 --> 00:08:15.000]  使他們過去
[00:08:15.000 --> 00:08:18.000]  要水立起如履
[00:08:18.000 --> 00:08:20.000]  他白日用雲彩
[00:08:20.000 --> 00:08:22.000]  中夜用火光
[00:08:22.000 --> 00:08:23.000]  引導他們
[00:08:23.000 --> 00:08:26.000]  他在曠野分裂盆石
[00:08:26.000 --> 00:08:28.000]  多多的給他們水汗
[00:08:28.000 --> 00:08:31.000]  如從深淵而出
[00:08:31.000 --> 00:08:33.000]  他使水從盆石湧出
[00:08:33.000 --> 00:08:36.000]  叫水如江河下流
[00:08:36.000 --> 00:08:38.000]  他們卻仍舊得罪他
[00:08:38.000 --> 00:08:40.000]  在乾燥之地
[00:08:40.000 --> 00:08:42.000]  潑逆至高者
[00:08:42.000 --> 00:08:44.000]  他們心中思貪神
[00:08:44.000 --> 00:08:47.000]  隨自己所欲的求食物
[00:08:47.000 --> 00:08:49.000]  並且妄論神說
[00:08:49.000 --> 00:08:52.000]  神在曠野豈能擺設筵席
[00:08:52.000 --> 00:08:54.000]  他曾擊打盆石
[00:08:54.000 --> 00:08:57.000]  使水湧出成了江河
[00:08:57.000 --> 00:08:59.000]  他還能賜糧食嗎
[00:08:59.000 --> 00:09:02.000]  還能為他的百姓預備肉嗎
[00:09:02.000 --> 00:09:04.000]  所以耶和華聽見就發牢
[00:09:04.000 --> 00:09:07.000]  有烈火向瓦閣燒起
[00:09:07.000 --> 00:09:10.000]  有怒氣向他們上騰
[00:09:10.000 --> 00:09:12.000]  因為他們不信服神
[00:09:12.000 --> 00:09:15.000]  不依賴他的救恩
[00:09:15.000 --> 00:09:17.000]  首先我們要看看
[00:09:17.000 --> 00:09:20.000]  為什麼我們要讀這篇詩呢
[00:09:20.000 --> 00:09:23.000]  亞洲在近年間經濟起飛
[00:09:23.000 --> 00:09:26.000]  那個勢態是很急激的
[00:09:26.000 --> 00:09:29.000]  不知不覺間亞洲人養成一種
[00:09:29.000 --> 00:09:31.000]  嬌奢的習慣
[00:09:31.000 --> 00:09:35.000]  豪語幾乎是天天新鮮的
[00:09:35.000 --> 00:09:38.000]  先有70年代的香港
[00:09:38.000 --> 00:09:41.000]  繼而有80年代的台灣
[00:09:41.000 --> 00:09:44.000]  和90年代的中國大陸
[00:09:44.000 --> 00:09:48.000]  雙層社會自然是以豪宅名車
[00:09:48.000 --> 00:09:51.000]  來炫耀他的財富
[00:09:51.000 --> 00:09:55.000]  下層人士都有一個共識
[00:09:55.000 --> 00:09:58.000]  是人人都會認同的
[00:09:58.000 --> 00:10:02.000]  就是我們會認為一切都是次要的
[00:10:02.000 --> 00:10:04.000]  賺錢是最實際的
[00:10:04.000 --> 00:10:06.000]  在金融風暴之前
[00:10:06.000 --> 00:10:10.000]  香港、台灣、中國甚至泰國、印尼、新加坡的人
[00:10:10.000 --> 00:10:13.000]  我們都相信智庫之道
[00:10:13.000 --> 00:10:16.000]  是在乎買賣股票和置業
[00:10:16.000 --> 00:10:20.000]  我們相信他們是保證賺錢的
[00:10:20.000 --> 00:10:23.000]  就好像我們相信交易所是出銀紙的
[00:10:23.000 --> 00:10:27.000]  超級市場是出白米一樣的荒謬
[00:10:27.000 --> 00:10:30.000]  這種金錢至上的心態
[00:10:30.000 --> 00:10:34.000]  我相信以香港人是自為明顯的
[00:10:34.000 --> 00:10:37.000]  而且在市場上有一個人人都接受的信念
[00:10:37.000 --> 00:10:40.000]  我們以為香港地少人多
[00:10:40.000 --> 00:10:43.000]  買樓是保證一定賺的
[00:10:43.000 --> 00:10:45.000]  絕對錯不了
[00:10:45.000 --> 00:10:47.000]  直到90年代10月
[00:10:47.000 --> 00:10:50.000]  始至泰國的經濟崩潰
[00:10:50.000 --> 00:10:53.000]  風暴席捲香港
[00:10:53.000 --> 00:10:56.000]  加上當時香港政府一種錯誤的措施
[00:10:56.000 --> 00:10:59.000]  樓價急跌下調
[00:10:59.000 --> 00:11:04.000]  有部份豪宅是下調65%
[00:11:04.000 --> 00:11:08.000]  換言之如果向銀行或財務機構
[00:11:08.000 --> 00:11:12.000]  做70%的借貸按揭
[00:11:12.000 --> 00:11:16.000]  物業立即變成負資產
[00:11:16.000 --> 00:11:20.000]  就算不是豪宅一列也好
[00:11:20.000 --> 00:11:24.000]  只要在95年至98年間置業
[00:11:24.000 --> 00:11:29.000]  樓價都已經下調40%至65%
[00:11:29.000 --> 00:11:34.000]  以至一般平均借貸樓價是70%
[00:11:34.000 --> 00:11:37.000]  結果擁有物業的人
[00:11:37.000 --> 00:11:40.000]  就完全變成擁有的債務
[00:11:40.000 --> 00:11:43.000]  大於他擁有的物業價值
[00:11:43.000 --> 00:11:46.000]  也就是說是負資產的意思
[00:11:46.000 --> 00:11:48.000]  在這段期間
[00:11:48.000 --> 00:11:51.000]  富豪破產、小民塌地
[00:11:51.000 --> 00:11:55.000]  這些消息天天都見報
[00:11:55.000 --> 00:11:57.000]  怎麼辦呢
[00:11:57.000 --> 00:11:59.000]  傳統智慧告訴我們
[00:11:59.000 --> 00:12:01.000]  不管是樓或股
[00:12:01.000 --> 00:12:04.000]  都有自然的調節機制
[00:12:04.000 --> 00:12:08.000]  所以凡升上去的一定會跌下來
[00:12:08.000 --> 00:12:12.000]  正如凡跌下去的都一定會升上來
[00:12:12.000 --> 00:12:15.000]  現在不過是一個大調整而已
[00:12:15.000 --> 00:12:18.000]  只要等下去一定會升上來
[00:12:18.000 --> 00:12:20.000]  很多香港人都是這樣想
[00:12:20.000 --> 00:12:24.000]  這個說法是有些道理的
[00:12:24.000 --> 00:12:26.000]  但可能不是完全正確的
[00:12:26.000 --> 00:12:30.000]  在這次我們起碼有機會學到
[00:12:30.000 --> 00:12:33.000]  為什麼有不正確的地方
[00:12:33.000 --> 00:12:38.000]  在一個投資的市場
[00:12:38.000 --> 00:12:41.000]  它有凡下跌的一定會升上來的
[00:12:41.000 --> 00:12:43.000]  它一定有一個條件的
[00:12:43.000 --> 00:12:48.000]  就是你投資的對象是健康的
[00:12:48.000 --> 00:12:53.000]  而它的真實價值和你付息的價值
[00:12:53.000 --> 00:12:55.000]  是配套的
[00:12:55.000 --> 00:12:59.000]  它才有升上來的條件
[00:12:59.000 --> 00:13:02.000]  但假如股災前的股市
[00:13:02.000 --> 00:13:08.000]  大多數已經被炒到脫離真實價值
[00:13:08.000 --> 00:13:12.000]  完全是投機而不是投資
[00:13:12.000 --> 00:13:15.000]  就好像很多香港人所說的蚊股
[00:13:15.000 --> 00:13:19.000]  它下跌最終的命運
[00:13:19.000 --> 00:13:23.000]  不是回升而是壽終正寢
[00:13:24.000 --> 00:13:27.000]  那怎麼辦呢
[00:13:27.000 --> 00:13:30.000]  就好像部分的樓宇
[00:13:30.000 --> 00:13:36.000]  有些樓宇已經被炒到完全脫離了它的現實價值
[00:13:36.000 --> 00:13:38.000]  這次的大調整
[00:13:38.000 --> 00:13:42.000]  不過是歸還它本來的面目
[00:13:42.000 --> 00:13:47.000]  所以凡下跌必上升上來的這個律
[00:13:47.000 --> 00:13:49.000]  就不能用在它身上
[00:13:49.000 --> 00:13:56.000]  我們只能嘆息自己當初為何被貪念沖昏了頭腦
[00:13:56.000 --> 00:14:01.000]  以致叫自己陷在這個水火之地
[00:14:01.000 --> 00:14:04.000]  原來不理你是什麼原因
[00:14:04.000 --> 00:14:10.000]  人經常會走到一種前無去路後有追兵的死局
[00:14:10.000 --> 00:14:12.000]  回顧前塵
[00:14:12.000 --> 00:14:16.000]  我們自己會見到一件又一件不合理的事
[00:14:16.000 --> 00:14:20.000]  還是現在除了黑暗之外
[00:14:20.000 --> 00:14:22.000]  就只有絕望
[00:14:22.000 --> 00:14:24.000]  看不到半點光明
[00:14:24.000 --> 00:14:26.000]  瞻望將來
[00:14:26.000 --> 00:14:29.000]  除了命運發出的冷笑之外
[00:14:29.000 --> 00:14:32.000]  我們完全沒有指望
[00:14:32.000 --> 00:14:34.000]  怎麼辦呢
[00:14:34.000 --> 00:14:36.000]  詩篇78篇
[00:14:36.000 --> 00:14:40.000]  正是為了這種困境而寫的
[00:14:40.000 --> 00:14:45.000]  這是我們讀這篇詩的目的
[00:14:45.000 --> 00:14:49.000]  然後我們看看這篇詩的背景
[00:14:49.000 --> 00:14:51.000]  首先我們知道
[00:14:51.000 --> 00:14:53.000]  由第一節那裡看
[00:14:53.000 --> 00:14:55.000]  我們知道這篇詩
[00:14:55.000 --> 00:14:57.000]  那個詩人是一個祭司
[00:14:57.000 --> 00:15:02.000]  他和他的子民
[00:15:02.000 --> 00:15:05.000]  都是落在無以為繼的絕境
[00:15:05.000 --> 00:15:07.000]  他們就在這個聚會中
[00:15:07.000 --> 00:15:11.000]  在神面前重述他們的歷史
[00:15:11.000 --> 00:15:16.000]  好叫他們可以得著勇氣和盼望
[00:15:16.000 --> 00:15:20.000]  能夠走出眼前的黑森林
[00:15:20.000 --> 00:15:25.000]  重述歷史是以色列人應付絕境常用的方法
[00:15:25.000 --> 00:15:27.000]  但是這一節
[00:15:27.000 --> 00:15:30.000]  他和以前的不太一樣
[00:15:30.000 --> 00:15:34.000]  以前的就好像詩篇77篇
[00:15:34.000 --> 00:15:36.000]  或者106篇
[00:15:36.000 --> 00:15:38.000]  105篇、106篇那樣
[00:15:38.000 --> 00:15:43.000]  這些都是重述歷史的詩篇
[00:15:43.000 --> 00:15:45.000]  但是那些詩篇
[00:15:45.000 --> 00:15:50.000]  重述歷史的重心就放在神那裡
[00:15:50.000 --> 00:15:52.000]  目的就是為榮耀神
[00:15:52.000 --> 00:15:56.000]  榮耀神的大能和神的作為
[00:15:56.000 --> 00:15:58.000]  但是詩篇78篇
[00:15:58.000 --> 00:16:01.000]  就是將重心放在人那裡
[00:16:01.000 --> 00:16:05.000]  目的當然不是榮耀人的作為
[00:16:05.000 --> 00:16:07.000]  因為當你落在這樣的死地
[00:16:07.000 --> 00:16:09.000]  還有什麼榮耀可言呢?
[00:16:09.000 --> 00:16:11.000]  詩人也不是要肯定
[00:16:11.000 --> 00:16:14.000]  只是說說人的苦難經驗
[00:16:14.000 --> 00:16:16.000]  因為這樣的複述人的苦難
[00:16:16.000 --> 00:16:21.000]  是完全沒有任何救贖的功能的
[00:16:21.000 --> 00:16:24.000]  詩人將重點放在人身上
[00:16:24.000 --> 00:16:29.000]  目的是要顯出人那種無理和荒謬
[00:16:29.000 --> 00:16:34.000]  這就是17至20節所說的
[00:16:34.000 --> 00:16:38.000]  「他與勸人及早回頭歸回真神」
[00:16:38.000 --> 00:16:41.000]  這個勸喻請注意
[00:16:41.000 --> 00:16:44.000]  不是給那些不認識神的外邦人
[00:16:44.000 --> 00:16:48.000]  而是給時時在聖殿裡敬拜
[00:16:48.000 --> 00:16:51.000]  和聽道的以色列人聽的
[00:16:51.000 --> 00:16:56.000]  以色列人為什麼非要聽這種勸導不可呢?
[00:16:56.000 --> 00:17:00.000]  因為他們的歷史已經變成一個
[00:17:00.000 --> 00:17:04.000]  古時的謎語第二節
[00:17:04.000 --> 00:17:09.000]  等於說它充滿了黃或和不解
[00:17:09.000 --> 00:17:12.000]  重述歷史就是要說出
[00:17:12.000 --> 00:17:15.000]  這個古時的謎語到底是什麼
[00:17:15.000 --> 00:17:17.000]  能夠說出古時的謎語
[00:17:17.000 --> 00:17:22.000]  他們就能夠解決兩個困擾他們的問題
[00:17:22.000 --> 00:17:24.000]  不能夠解決這兩個問題
[00:17:24.000 --> 00:17:29.000]  恐怕連活下去所需要的勇氣都找不到
[00:17:29.000 --> 00:17:31.000]  這兩個問題是什麼呢?
[00:17:31.000 --> 00:17:36.000]  第一個,到底發生了什麼事?
[00:17:36.000 --> 00:17:40.000]  這是人在逆境裡最容易有的反應
[00:17:40.000 --> 00:17:42.000]  我們的反應就是
[00:17:42.000 --> 00:17:45.000]  很容易會誇大了我們的難處
[00:17:45.000 --> 00:17:50.000]  讓自己可以透一口氣的半點空間都失去了
[00:17:50.000 --> 00:17:54.000]  我們以為什麼事在我們前面都是負面的
[00:17:54.000 --> 00:17:58.000]  他們只有一個目標就是要和我們過不去
[00:17:58.000 --> 00:18:02.000]  他非見到我們完全絕望投降
[00:18:02.000 --> 00:18:04.000]  他不會罷手的
[00:18:04.000 --> 00:18:08.000]  到底發生了什麼事?
[00:18:08.000 --> 00:18:11.000]  是不是真的所有都是絕望的呢?
[00:18:11.000 --> 00:18:13.000]  詩人說錯了
[00:18:13.000 --> 00:18:17.000]  逆境不是無所不能、無處不在的
[00:18:17.000 --> 00:18:20.000]  只有神才是無所不能、無處不在的
[00:18:20.000 --> 00:18:23.000]  沒錯,就在逆境裡
[00:18:23.000 --> 00:18:28.000]  神的能力和公認都在我們周圍
[00:18:28.000 --> 00:18:30.000]  所以十六節上半節說
[00:18:30.000 --> 00:18:33.000]  「使水從玄石湧出」
[00:18:33.000 --> 00:18:40.000]  「所以你不要忘記他所行的,和他顯得他們奇妙的作為」
[00:18:40.000 --> 00:18:42.000]  第十一節
[00:18:42.000 --> 00:18:44.000]  第二個問題是什麼呢?
[00:18:44.000 --> 00:18:46.000]  第二個問題是
[00:18:46.000 --> 00:18:49.000]  為什麼這些事會發生呢?
[00:18:49.000 --> 00:18:51.000]  是不是命制呢?
[00:18:51.000 --> 00:18:53.000]  不是嗎?
[00:18:53.000 --> 00:18:58.000]  那天我明明說要賣了那間屋
[00:18:58.000 --> 00:19:00.000]  我說要退出股票市場
[00:19:00.000 --> 00:19:02.000]  不再玩了
[00:19:02.000 --> 00:19:05.000]  但一時間我被其他事務纏著
[00:19:05.000 --> 00:19:07.000]  結果就纏到現在了
[00:19:07.000 --> 00:19:09.000]  不是命制是什麼呢?
[00:19:09.000 --> 00:19:11.000]  詩人說
[00:19:11.000 --> 00:19:15.000]  人所遭遇一切和他的命運是沒有關係的
[00:19:15.000 --> 00:19:20.000]  而現在所有看來是紛亂無章的事
[00:19:20.000 --> 00:19:22.000]  路無從的現象
[00:19:22.000 --> 00:19:25.000]  也不是真實是這樣的
[00:19:25.000 --> 00:19:28.000]  因為在所有這些事情的背後
[00:19:28.000 --> 00:19:32.000]  仍然有神的計劃在進行
[00:19:32.000 --> 00:19:37.000]  這就是為什麼我們不能將這些事向他們子孫隱瞞
[00:19:37.000 --> 00:19:40.000]  要將耶和華的美德和能力
[00:19:40.000 --> 00:19:43.000]  並他奇妙的工作作為
[00:19:43.000 --> 00:19:45.000]  述說給後代聽
[00:19:45.000 --> 00:19:48.000]  詩人正是因為這樣的緣故而說出
[00:19:48.000 --> 00:19:51.000]  第四節這段話
[00:19:51.000 --> 00:19:54.000]  人能夠明白這兩個問題
[00:19:54.000 --> 00:20:00.000]  人就能夠明白過去種種非理性的事情
[00:20:00.000 --> 00:20:05.000]  現在又能夠知道神的旨意
[00:20:05.000 --> 00:20:09.000]  並且指望將來能夠成就神的計劃
[00:20:09.000 --> 00:20:11.000]  請注意
[00:20:11.000 --> 00:20:13.000]  這就是本詩的目的
[00:20:13.000 --> 00:20:16.000]  我們能夠把握這篇詩的目的
[00:20:16.000 --> 00:20:22.000]  我們就有力量可以扭轉自己的命運
[00:20:22.000 --> 00:20:28.000]  詩人相信上帝的法道和律例
[00:20:28.000 --> 00:20:30.000]  所以他在第五節說
[00:20:30.000 --> 00:20:33.000]  因為他在雅各宗立法道
[00:20:33.000 --> 00:20:36.000]  在以色列宗設律法
[00:20:36.000 --> 00:20:44.000]  是他吩咐我們祖宗要傳給子孫的
[00:20:44.000 --> 00:20:46.000]  換句話說
[00:20:46.000 --> 00:20:48.000]  我們一定要在逆境裡
[00:20:48.000 --> 00:20:52.000]  去謹守上帝的法道和律例
[00:20:52.000 --> 00:20:55.000]  原來能夠救我們出苦境的
[00:20:55.000 --> 00:20:57.000]  或者在苦境中有盼望的
[00:20:57.000 --> 00:21:02.000]  關鍵點就在神的律例和法道
[00:21:02.000 --> 00:21:07.000]  不是自己的苦撐或盲綱
[00:21:07.000 --> 00:21:10.000]  神的律例和法道
[00:21:10.000 --> 00:21:12.000]  既然是苦海的浮木
[00:21:12.000 --> 00:21:18.000]  我們就要比列祖列宗更忠於神的律例
[00:21:18.000 --> 00:21:19.000]  第八節說
[00:21:19.000 --> 00:21:21.000]  不要仗他們祖宗
[00:21:21.000 --> 00:21:26.000]  是頑梗活逆居心不正之輩
[00:21:26.000 --> 00:21:28.000]  向著神心不誠實
[00:21:28.000 --> 00:21:31.000]  這就是真正絕景
[00:21:31.000 --> 00:21:36.000]  詩篇經學者幾經研究
[00:21:36.000 --> 00:21:43.000]  終於能夠整理出這篇詩當時使用的背景是怎樣的
[00:21:43.000 --> 00:21:47.000]  原來當時以色列人生活艱難
[00:21:47.000 --> 00:21:50.000]  民生怨恨
[00:21:50.000 --> 00:21:56.000]  他們來到祭司面前尋求解決之道
[00:21:56.000 --> 00:22:00.000]  祭司於是朝聚民眾
[00:22:00.000 --> 00:22:02.000]  會集在聖殿之內
[00:22:02.000 --> 00:22:04.000]  向他們講解聖典
[00:22:04.000 --> 00:22:07.000]  而且舉行立約的慶典
[00:22:07.000 --> 00:22:10.000]  希望可以重建他們的身份
[00:22:10.000 --> 00:22:12.000]  在慶典中
[00:22:12.000 --> 00:22:14.000]  他們先讀本詩
[00:22:14.000 --> 00:22:17.000]  然後再背誦救恩歷史
[00:22:17.000 --> 00:22:21.000]  就是所謂的Hausgeschichte
[00:22:21.000 --> 00:22:28.000]  第三節和十七節都是Hausgeschichte的救恩歷史
[00:22:28.000 --> 00:22:32.000]  重新肯定神是值得信任的
[00:22:32.000 --> 00:22:36.000]  鼓勵信徒不要不信福神
[00:22:36.000 --> 00:22:38.000]  不依靠他的救恩
[00:22:38.000 --> 00:22:43.000]  否則就只有死路一條
[00:22:43.000 --> 00:22:49.000]  第三點我們看看這篇詩
[00:22:49.000 --> 00:22:53.000]  有一個特點和訊息是怎樣的
[00:22:53.000 --> 00:22:57.000]  我們的願望是否很艱難
[00:22:57.000 --> 00:23:01.000]  正是要正聽主的教訓的時候
[00:23:01.000 --> 00:23:05.000]  否則又可以怎樣
