
[00:00:00.000 --> 00:00:06.800]  羅馬書第十講 羅馬書第四章
[00:02:07.400 --> 00:02:11.200]  如果阿伯拉罕都是因信稱義
[00:02:11.200 --> 00:02:14.800]  因為他的信心被神稱為異人
[00:02:14.800 --> 00:02:18.400]  而不救所有以色列人都是一樣
[00:02:18.400 --> 00:02:23.400]  甚至所有我們這些以信為本的人都是一樣
[00:02:23.400 --> 00:02:27.000]  今天這篇道是有一個大綱
[00:02:27.000 --> 00:02:28.400]  是有三點
[00:02:28.400 --> 00:02:32.000]  第一點就是阿伯拉罕是憑著信
[00:02:32.000 --> 00:02:36.400]  不是憑著他的行為被神稱為異人
[00:02:36.400 --> 00:02:40.400]  第二點就是他是靠神的恩典
[00:02:40.400 --> 00:02:42.600]  不是靠律法得救
[00:02:42.600 --> 00:02:46.400]  第三點他是藉著神的能力
[00:02:46.400 --> 00:02:50.200]  神的大能而不是藉著自己的能力
[00:02:50.200 --> 00:02:51.600]  被神稱為異人
[00:02:51.600 --> 00:02:54.200]  我們先看第一點
[00:02:54.200 --> 00:02:57.400]  就是阿伯拉罕憑著信心
[00:02:57.400 --> 00:02:59.200]  被神稱為異人
[00:02:59.200 --> 00:03:04.400]  其實這正和以色列人所相信的剛剛相反
[00:03:04.400 --> 00:03:08.800]  以色列人相信阿伯拉罕是一個完美的人
[00:03:08.800 --> 00:03:11.800]  是一個世上最好的人
[00:03:11.800 --> 00:03:14.800]  是一個人是一個聖潔的人
[00:03:14.800 --> 00:03:16.600]  所以神揀選他
[00:03:16.600 --> 00:03:18.600]  所以神救贖他
[00:03:18.600 --> 00:03:23.400]  他們會用一些經文來證明他們自己的看法
[00:03:23.400 --> 00:03:26.800]  例如創世紀的二十六章五節
[00:03:26.800 --> 00:03:27.800]  經文說
[00:03:27.800 --> 00:03:30.800]  「都因阿伯拉罕聽從我的話
[00:03:30.800 --> 00:03:32.800]  遵守我的吩咐
[00:03:32.800 --> 00:03:36.800]  和我的命令、律例、法道」
[00:03:36.800 --> 00:03:43.400]  猶太人的拉比相信阿伯拉罕是救約七個異人之一
[00:03:43.400 --> 00:03:48.400]  這七個異人能夠重新將神的榮耀
[00:03:48.400 --> 00:03:51.800]  他的Shakina帶回聖殿
[00:03:51.800 --> 00:03:54.400]  而阿伯拉罕是其中一個
[00:03:54.400 --> 00:03:58.000]  他們說阿伯拉罕是非常虔誠聖潔
[00:03:58.000 --> 00:04:01.000]  三歲的時候就開始侍奉神
[00:04:01.000 --> 00:04:03.400]  不知道他們為什麼會找到這些資料
[00:04:03.400 --> 00:04:05.400]  聖經都沒有說
[00:04:05.400 --> 00:04:08.400]  還有就是有些次經
[00:04:08.400 --> 00:04:11.400]  我講聖經可信嗎這個系列
[00:04:11.400 --> 00:04:14.400]  都講過什麼是次經
[00:04:14.400 --> 00:04:17.400]  我們手上的聖經就沒有次經
[00:04:17.400 --> 00:04:21.400]  但是天主教的聖經就有次經
[00:04:21.400 --> 00:04:24.400]  次經的分別在哪裡
[00:04:24.400 --> 00:04:26.400]  次經是沒有神所密使
[00:04:26.400 --> 00:04:28.400]  所以不是神的話語
[00:04:28.400 --> 00:04:33.400]  也因為這樣次經有很多錯誤的教導
[00:04:33.400 --> 00:04:36.400]  例如西拉書說阿伯拉罕
[00:04:36.400 --> 00:04:39.400]  是因為他的行為成為一個異人
[00:04:39.400 --> 00:04:41.400]  被神稱為一個異人
[00:04:41.400 --> 00:04:44.400]  另外有一部次經叫做
[00:04:44.400 --> 00:04:47.400]  馬拿西土持二書
[00:04:47.400 --> 00:04:51.400]  說在救約有三個人是完美的人
[00:04:51.400 --> 00:04:52.400]  是沒有罪的
[00:04:52.400 --> 00:04:55.400]  神母叫他們要認罪悔改
[00:04:55.400 --> 00:04:56.400]  這三個是誰呢?
[00:04:56.400 --> 00:04:59.400]  阿伯拉罕、以撒和雅各
[00:04:59.400 --> 00:05:02.400]  這三個人是沒有罪的
[00:05:02.400 --> 00:05:05.400]  所以以色列人猶太人
[00:05:05.400 --> 00:05:09.400]  絕對相信一個人是以行為得救
[00:05:09.400 --> 00:05:13.400]  但是這個問題在哪裡呢?
[00:05:13.400 --> 00:05:18.400]  剛剛保羅在羅馬書的第一章至三章二十節
[00:05:18.400 --> 00:05:21.400]  告訴我們世上有沒有異人
[00:05:21.400 --> 00:05:22.400]  沒有異人
[00:05:22.400 --> 00:05:24.400]  每個人都是罪人
[00:05:24.400 --> 00:05:26.400]  包括阿伯拉罕
[00:05:26.400 --> 00:05:28.400]  去到羅馬書的三章十九節
[00:05:28.400 --> 00:05:31.400]  說眾人的口都被堵住
[00:05:31.400 --> 00:05:34.400]  沒有人能夠為自己辯駁
[00:05:34.400 --> 00:05:36.400]  沒有人能夠推諉
[00:05:36.400 --> 00:05:38.400]  包括阿伯拉罕
[00:05:38.400 --> 00:05:40.400]  還有一個問題呢
[00:05:40.400 --> 00:05:42.400]  我們在《著聖經》裡看到阿伯拉罕
[00:05:42.400 --> 00:05:44.400]  其實有很多弱點
[00:05:44.400 --> 00:05:47.400]  有很多問題、有罪
[00:05:47.400 --> 00:05:51.400]  記不記得神叫他離開吾爾去迦南地
[00:05:51.400 --> 00:05:54.400]  他有聽說去到迦南地
[00:05:54.400 --> 00:05:57.400]  但是去到迦南地之後遇見饑荒
[00:05:57.400 --> 00:05:59.400]  他就怎樣呢?
[00:05:59.400 --> 00:06:01.400]  本來他應該憑著信心
[00:06:01.400 --> 00:06:04.400]  在迦南地渡過這個饑荒
[00:06:04.400 --> 00:06:09.400]  但是他就馬上帶著姪子羅德去埃及
[00:06:09.400 --> 00:06:14.400]  這個問題造成日後對羅德很大的傷害
[00:06:14.400 --> 00:06:20.400]  因為羅德始終念念不忘埃及的繁華富貴
[00:06:20.400 --> 00:06:22.400]  所以日後他選地的時候
[00:06:22.400 --> 00:06:24.400]  他選索多瑪和俄摩拉
[00:06:24.400 --> 00:06:25.400]  為什麼呢?
[00:06:25.400 --> 00:06:27.400]  因為這兩個城市
[00:06:27.400 --> 00:06:31.400]  令他想起昔日埃及的繁華富貴
[00:06:31.400 --> 00:06:33.400]  還有呢
[00:06:33.400 --> 00:06:36.400]  到埃及在說法老面前
[00:06:36.400 --> 00:06:38.400]  他又不誠實了
[00:06:38.400 --> 00:06:41.400]  其實他不單止一次是這樣
[00:06:41.400 --> 00:06:44.400]  他故技重施有兩次
[00:06:44.400 --> 00:06:47.400]  去到創世紀的二十章
[00:06:47.400 --> 00:06:51.400]  在基拉爾王阿比米納的面前又是一樣
[00:06:51.400 --> 00:06:55.400]  怕著這些王看中了自己的老婆
[00:06:55.400 --> 00:06:59.400]  殺了老公就搶了老婆
[00:06:59.400 --> 00:07:02.400]  所以多大不要認自己的老婆
[00:07:02.400 --> 00:07:04.400]  說是我的妹妹 撒拉
[00:07:04.400 --> 00:07:06.400]  這樣就沒事了
[00:07:06.400 --> 00:07:09.400]  沒有人會說殺了哥哥搶妹妹
[00:07:09.400 --> 00:07:12.400]  所以就想出這條計
[00:07:12.400 --> 00:07:14.400]  他不誠實又是犯罪
[00:07:14.400 --> 00:07:18.400]  在說創世紀的十六章又是一樣
[00:07:18.400 --> 00:07:20.400]  神已經允許他有一個兒子
[00:07:20.400 --> 00:07:22.400]  這個兒子就是以撒
[00:07:22.400 --> 00:07:24.400]  但是他又不夠信心
[00:07:24.400 --> 00:07:27.400]  希望和夏娃的婢女夏鴿
[00:07:27.400 --> 00:07:29.400]  繼後鄉登
[00:07:29.400 --> 00:07:31.400]  靠自己的能力
[00:07:31.400 --> 00:07:33.400]  所以我們見到阿比拉罕的行為
[00:07:33.400 --> 00:07:35.400]  其實有很大的問題
[00:07:35.400 --> 00:07:37.400]  絕對不是一個完美的人
[00:07:37.400 --> 00:07:42.400]  所以他怎樣被神稱為義人呢?
[00:07:42.400 --> 00:07:44.400]  不是因為他是完美的人
[00:07:44.400 --> 00:07:47.400]  因為神算他為義
[00:07:47.400 --> 00:07:50.400]  在羅馬書的第四章三節
[00:07:50.400 --> 00:07:53.400]  這個算他為義的算字
[00:07:53.400 --> 00:07:55.400]  原文的希臘文是
[00:07:55.400 --> 00:07:57.400]  Logizoma這個字
[00:07:57.400 --> 00:08:00.400]  這個字的意思其實是甚麼?
[00:08:00.400 --> 00:08:02.400]  是過戶
[00:08:02.400 --> 00:08:04.400]  銀行的術語
[00:08:04.400 --> 00:08:08.400]  是有人把錢過了進你的戶口裏
[00:08:08.400 --> 00:08:11.400]  如果一個人做工
[00:08:11.400 --> 00:08:14.400]  今時今日你的時頭會怎樣?
[00:08:14.400 --> 00:08:16.400]  Direct deposit
[00:08:16.400 --> 00:08:20.400]  把你的人工過了你的戶口裏
[00:08:20.400 --> 00:08:22.400]  這樣做對嗎?
[00:08:22.400 --> 00:08:24.400]  對 理所當然
[00:08:24.400 --> 00:08:28.400]  但是阿比拉罕有沒有為自己的救恩
[00:08:28.400 --> 00:08:30.400]  做過任何的工作?
[00:08:30.400 --> 00:08:32.400]  沒有
[00:08:32.400 --> 00:08:34.400]  所以這一切都是神的恩典
[00:08:34.400 --> 00:08:36.400]  藉著他的信
[00:08:36.400 --> 00:08:38.400]  稱他為義人
[00:08:38.400 --> 00:08:40.400]  我上次都和大家說過
[00:08:40.400 --> 00:08:42.400]  甚麼叫做稱義?
[00:08:42.400 --> 00:08:45.400]  就是神把阿比拉罕的罪
[00:08:45.400 --> 00:08:48.400]  過了進耶穌基督的戶口裏
[00:08:48.400 --> 00:08:50.400]  然後又把耶穌基督的義
[00:08:50.400 --> 00:08:53.400]  過到阿比拉罕的帳戶裏
[00:08:53.400 --> 00:08:57.400]  這樣阿比拉罕就成為一個義人
[00:08:57.400 --> 00:08:59.400]  而我們每一個人都是一樣
[00:08:59.400 --> 00:09:01.400]  我們的罪就去了耶穌基督那裏
[00:09:01.400 --> 00:09:04.400]  耶穌基督的義就披在我們身上
[00:09:04.400 --> 00:09:08.400]  以致我們能夠被神稱為義人
[00:09:08.400 --> 00:09:10.400]  與神和好
[00:09:10.400 --> 00:09:12.400]  因為神是無限聖潔的
[00:09:12.400 --> 00:09:14.400]  怎能夠和罪人和好
[00:09:14.400 --> 00:09:17.400]  有耶穌基督的義披在我們身上
[00:09:17.400 --> 00:09:20.400]  神見到的是他的愛子
[00:09:20.400 --> 00:09:22.400]  才能與他和好
[00:09:22.400 --> 00:09:24.400]  有人就會問
[00:09:24.400 --> 00:09:27.400]  喂!有問題啊牧師
[00:09:27.400 --> 00:09:29.400]  阿比拉罕的時候
[00:09:29.400 --> 00:09:31.400]  耶穌基督還沒有出生
[00:09:31.400 --> 00:09:34.400]  怎可能替阿比拉罕贖罪呢?
[00:09:34.400 --> 00:09:37.400]  這個我在上次都說過
[00:09:37.400 --> 00:09:39.400]  在羅馬書的三章二十五節
[00:09:39.400 --> 00:09:41.400]  記不記得我說在舊約
[00:09:41.400 --> 00:09:43.400]  神隻眼開隻眼閉
[00:09:43.400 --> 00:09:45.400]  對人的罪點
[00:09:45.400 --> 00:09:47.400]  寬容忍耐
[00:09:47.400 --> 00:09:50.400]  然後去到各國他
[00:09:50.400 --> 00:09:54.400]  神是一次過處理所有的罪
[00:09:54.400 --> 00:09:57.400]  就是耶穌基督為我們釘十字架
[00:09:57.400 --> 00:09:59.400]  所以無論是舊約
[00:09:59.400 --> 00:10:01.400]  無論是新約都是一樣
[00:10:01.400 --> 00:10:05.400]  舊約的人是仰望向前望
[00:10:05.400 --> 00:10:09.400]  耶穌基督或者他們的彌賽亞
[00:10:09.400 --> 00:10:11.400]  會為他們贖罪
[00:10:11.400 --> 00:10:13.400]  而我們呢
[00:10:13.400 --> 00:10:16.400]  回看二千年前
[00:10:16.400 --> 00:10:18.400]  耶穌基督在雪國割他
[00:10:18.400 --> 00:10:20.400]  為我們釘十字架
[00:10:20.400 --> 00:10:21.400]  替我們贖罪
[00:10:21.400 --> 00:10:23.400]  其實都是一樣
[00:10:23.400 --> 00:10:26.400]  一個是向前望一個是向後望
[00:10:26.400 --> 00:10:29.400]  所以阿比拉罕絕對是
[00:10:29.400 --> 00:10:32.400]  因為信心被神稱為一個義人
[00:10:32.400 --> 00:10:34.400]  耶穌基督為他贖罪
[00:10:34.400 --> 00:10:37.400]  就好像創世紀十五章六節
[00:10:37.400 --> 00:10:39.400]  說阿不蘭信耶和華
[00:10:39.400 --> 00:10:43.400]  耶和華就以此為他的義
[00:10:43.400 --> 00:10:44.400]  還有呢
[00:10:44.400 --> 00:10:46.400]  加拉太書的三章六節
[00:10:46.400 --> 00:10:49.400]  正如阿比拉罕信神
[00:10:49.400 --> 00:10:52.400]  這就算為他的義
[00:10:52.400 --> 00:10:53.400]  有沒有看到
[00:10:53.400 --> 00:10:55.400]  是算為他的義
[00:10:55.400 --> 00:10:57.400]  是稱他為一個義人
[00:10:57.400 --> 00:11:01.400]  而他不是真真正正是一個義人
[00:11:01.400 --> 00:11:06.400]  其實阿比拉罕的信心是有兩點
[00:11:06.400 --> 00:11:10.400]  第一方面是地圖的應許
[00:11:10.400 --> 00:11:12.400]  他相信神給他地圖
[00:11:12.400 --> 00:11:15.400]  第二是子孫的應許
[00:11:15.400 --> 00:11:18.400]  所以有兩方面地圖和子孫
[00:11:18.400 --> 00:11:20.400]  我們先看地圖的應許
[00:11:20.400 --> 00:11:23.400]  在希伯來書十一章八節
[00:11:23.400 --> 00:11:25.400]  說阿比拉罕因著信
[00:11:25.400 --> 00:11:28.400]  夢照的時候就遵命出去
[00:11:28.400 --> 00:11:32.400]  往將來要得遺孽的地方去
[00:11:32.400 --> 00:11:35.400]  出去的時候還不知往那裡去
[00:11:35.400 --> 00:11:37.400]  神叫他去迦南地
[00:11:37.400 --> 00:11:39.400]  他就去迦南地
[00:11:39.400 --> 00:11:43.400]  但他根本不知道這個地是怎樣
[00:11:43.400 --> 00:11:46.400]  如果你看希伯來書十一章十三節
[00:11:46.400 --> 00:11:47.400]  很有意思
[00:11:47.400 --> 00:11:48.400]  告訴我們
[00:11:48.400 --> 00:11:51.400]  阿比拉罕在生的時候
[00:11:51.400 --> 00:11:54.400]  並沒有得著所應許的
[00:11:54.400 --> 00:11:55.400]  很重要
[00:11:55.400 --> 00:11:58.400]  阿比拉罕在他有生之年
[00:11:58.400 --> 00:12:00.400]  神給他的應許
[00:12:00.400 --> 00:12:02.400]  他都沒有得到
[00:12:02.400 --> 00:12:03.400]  為什麼呢?
[00:12:03.400 --> 00:12:05.400]  你說不會吧
[00:12:05.400 --> 00:12:07.400]  剛才牧師才說
[00:12:07.400 --> 00:12:09.400]  阿比拉罕去了迦南地
[00:12:09.400 --> 00:12:11.400]  後來又去了埃及
[00:12:11.400 --> 00:12:13.400]  他就見到迦南地
[00:12:13.400 --> 00:12:15.400]  是的 他的確見到迦南地
[00:12:15.400 --> 00:12:17.400]  但迦南地是否屬於他的?
[00:12:17.400 --> 00:12:19.400]  當時還不是屬於他
[00:12:19.400 --> 00:12:21.400]  是屬於迦南人
[00:12:21.400 --> 00:12:25.400]  是要日後約書亞帶領以色列人
[00:12:25.400 --> 00:12:28.400]  你不記得我和大家說約書亞的系列
[00:12:28.400 --> 00:12:31.400]  帶領以色列人進入迦南地
[00:12:31.400 --> 00:12:32.400]  征服迦南地
[00:12:32.400 --> 00:12:35.400]  這樣才屬於以色列人
[00:12:35.400 --> 00:12:38.400]  所以阿比拉罕根本不是屬於他
[00:12:38.400 --> 00:12:39.400]  他見到那塊地
[00:12:39.400 --> 00:12:42.400]  其實這個地的應許
[00:12:42.400 --> 00:12:45.400]  還有一個屬靈的意思很重要
[00:12:45.400 --> 00:12:48.400]  在希伯來書十一章十節
[00:12:48.400 --> 00:12:52.400]  因為他等候那座有根基的城
[00:12:52.400 --> 00:12:55.400]  就是神所經營所建造
[00:12:55.400 --> 00:12:58.400]  阿比拉罕有這個地
[00:12:58.400 --> 00:13:01.400]  迦南地是應許之地
[00:13:01.400 --> 00:13:03.400]  但聖經告訴我們
[00:13:03.400 --> 00:13:05.400]  他等待另一座城
[00:13:05.400 --> 00:13:07.400]  這一座城在天堂
[00:13:07.400 --> 00:13:09.400]  是有根有基的城
[00:13:09.400 --> 00:13:11.400]  其實阿比拉罕的信心
[00:13:11.400 --> 00:13:13.400]  和我們的信心很相似
[00:13:13.400 --> 00:13:14.400]  弟兄姊妹
[00:13:14.400 --> 00:13:17.400]  我們是否都在等一座城?
[00:13:17.400 --> 00:13:20.400]  將來在天上我們會去到天堂
[00:13:20.400 --> 00:13:22.400]  我們都在等這一座城
[00:13:22.400 --> 00:13:25.400]  和阿比拉罕的信心一樣
[00:13:25.400 --> 00:13:28.400]  除了地的應許
[00:13:28.400 --> 00:13:30.400]  還有子孫的應許
[00:13:30.400 --> 00:13:33.400]  神向阿比拉罕應許
[00:13:33.400 --> 00:13:36.400]  你將會成為萬國之父
[00:13:36.400 --> 00:13:39.400]  就是你會有很多子孫
[00:13:39.400 --> 00:13:42.400]  當時神應許阿比拉罕的時候
[00:13:42.400 --> 00:13:44.400]  阿比拉罕有多少個兒子?
[00:13:44.400 --> 00:13:46.400]  一個都沒有
[00:13:46.400 --> 00:13:50.400]  你可否想像阿比拉罕去到迦南地
[00:13:50.400 --> 00:13:52.400]  認識一些新的鄰居
[00:13:52.400 --> 00:13:54.400]  鄰居說你叫什麼名字?
[00:13:54.400 --> 00:13:57.400]  阿比拉罕說我叫阿比拉罕
[00:13:57.400 --> 00:13:59.400]  意思就是萬國之父
[00:13:59.400 --> 00:14:03.400]  鄰居說你將會成為萬國之父
[00:14:03.400 --> 00:14:07.400]  記不記得舊約人的名字
[00:14:07.400 --> 00:14:11.400]  和這個人的生命有很大的淵源
[00:14:11.400 --> 00:14:13.400]  你叫萬國之父
[00:14:13.400 --> 00:14:15.400]  你還有很多兒子
[00:14:15.400 --> 00:14:16.400]  你有多少個兒子?
[00:14:16.400 --> 00:14:18.400]  阿比拉罕說一個都沒有
[00:14:18.400 --> 00:14:21.400]  那個人說你混蛋
[00:14:21.400 --> 00:14:22.400]  自己沒有兒子
[00:14:22.400 --> 00:14:24.400]  叫自己萬國之父
[00:14:24.400 --> 00:14:25.400]  有這樣的人
[00:14:25.400 --> 00:14:28.400]  後來神真的給了他以撒
[00:14:28.400 --> 00:14:30.400]  這個就是神所應許的
[00:14:30.400 --> 00:14:35.400]  但很快神就叫他獻了以撒給自己
[00:14:35.400 --> 00:14:38.400]  在《創世紀》22章
[00:14:38.400 --> 00:14:41.400]  希伯來書11章17節也說
[00:14:41.400 --> 00:14:44.400]  阿比拉罕因著信被試驗的時候
[00:14:44.400 --> 00:14:46.400]  就把以撒獻上
[00:14:46.400 --> 00:14:48.400]  哇!這麼難得
[00:14:48.400 --> 00:14:51.400]  75歲的時候神應許他有個兒子
[00:14:51.400 --> 00:14:53.400]  99歲才得到以撒
[00:14:53.400 --> 00:14:56.400]  哇!一下子神說獻了給我
[00:14:56.400 --> 00:14:58.400]  阿比拉罕說好
[00:14:58.400 --> 00:15:00.400]  沒問題我獻給你
[00:15:00.400 --> 00:15:02.400]  為什麼這麼大信心?
[00:15:02.400 --> 00:15:04.400]  你說阿比拉罕
[00:15:04.400 --> 00:15:07.400]  希伯來書11章18節有說
[00:15:07.400 --> 00:15:12.400]  因為阿比拉罕相信神能叫人從死裡復活
[00:15:12.400 --> 00:15:15.400]  阿比拉罕相信神的應許
[00:15:15.400 --> 00:15:19.400]  是你告訴我我會成為萬國之父
[00:15:19.400 --> 00:15:21.400]  現在又是你叫我獻以撒給你
[00:15:21.400 --> 00:15:23.400]  好!我就獻以撒
[00:15:23.400 --> 00:15:25.400]  你執生吧神
[00:15:25.400 --> 00:15:27.400]  我聽你的話我獻了
[00:15:27.400 --> 00:15:30.400]  所以阿比拉罕相信
[00:15:30.400 --> 00:15:32.400]  神唯一的方法就是
[00:15:32.400 --> 00:15:34.400]  當他獻以撒
[00:15:34.400 --> 00:15:36.400]  神就會使以撒復活
[00:15:36.400 --> 00:15:39.400]  這就是阿比拉罕的信心
[00:15:39.400 --> 00:15:43.400]  我們剛才說地的應許
[00:15:43.400 --> 00:15:45.400]  是有一個屬靈的概念
[00:15:45.400 --> 00:15:48.400]  就是將來天堂另外有一座城
[00:15:48.400 --> 00:15:52.400]  但子孫的應許也有屬靈的概念
[00:15:52.400 --> 00:15:54.400]  就是指著我們的救主
[00:15:54.400 --> 00:15:57.400]  在加拉太書3章16節
[00:15:57.400 --> 00:16:03.400]  保羅說所應許的原是向阿比拉罕和他的子孫說的
[00:16:03.400 --> 00:16:06.400]  神並不是說眾子孫
[00:16:06.400 --> 00:16:10.400]  指著許多人乃是說你那一個子孫
[00:16:10.400 --> 00:16:13.400]  指著一個人就是基督
[00:16:13.400 --> 00:16:15.400]  保羅告訴我們
[00:16:15.400 --> 00:16:17.400]  子孫的應許
[00:16:17.400 --> 00:16:20.400]  神是有一個屬靈的應許
[00:16:20.400 --> 00:16:27.400]  就是將來透過阿比拉罕帶耶穌基督這位救主來到世上
[00:16:27.400 --> 00:16:30.400]  所以是單數的子孫
[00:16:30.400 --> 00:16:32.400]  但又有人會問
[00:16:32.400 --> 00:16:36.400]  單數的子孫會不會指以撒?
[00:16:36.400 --> 00:16:38.400]  以撒又是一個人
[00:16:38.400 --> 00:16:43.400]  然後透過以撒你會有眾子孫成為萬國之父
[00:16:43.400 --> 00:16:45.400]  這個就指著以撒
[00:16:45.400 --> 00:16:47.400]  所以是單數
[00:16:47.400 --> 00:16:51.400]  但你記不記得我剛才說希伯來書11章13節
[00:16:51.400 --> 00:16:55.400]  阿比拉罕並沒有得到所應許的
[00:16:55.400 --> 00:16:56.400]  無論是地
[00:16:56.400 --> 00:16:59.400]  無論是這個救主的應許
[00:16:59.400 --> 00:17:01.400]  他都沒有見過
[00:17:01.400 --> 00:17:03.400]  如果是以撒的話
[00:17:03.400 --> 00:17:05.400]  他已經得到了
[00:17:05.400 --> 00:17:06.400]  生了以撒出來
[00:17:06.400 --> 00:17:09.400]  但如果是指耶穌基督的話
[00:17:09.400 --> 00:17:12.400]  他還沒有得到他有生之年
[00:17:12.400 --> 00:17:15.400]  其實阿比拉罕獻以撒
[00:17:15.400 --> 00:17:18.400]  我相信他知道這是一個預表
[00:17:18.400 --> 00:17:19.400]  是一個預象
[00:17:19.400 --> 00:17:21.400]  因為為什麼會這麼奇怪
[00:17:21.400 --> 00:17:22.400]  叫他獻
[00:17:22.400 --> 00:17:25.400]  獻到後來又不用獻了
[00:17:25.400 --> 00:17:29.400]  走著公山羊出來代替了以撒
[00:17:29.400 --> 00:17:32.400]  後來阿比拉罕叫那座山做什麼?
[00:17:32.400 --> 00:17:36.400]  阿比拉罕叫他做耶和華以勒
[00:17:36.400 --> 00:17:39.400]  在創世紀22章14節
[00:17:39.400 --> 00:17:41.400]  什麼意思?
[00:17:41.400 --> 00:17:44.400]  就是耶和華必有預備
[00:17:44.400 --> 00:17:46.400]  結果真的2000年後
[00:17:46.400 --> 00:17:48.400]  在同一座山的山頂
[00:17:48.400 --> 00:17:50.400]  摩利亞山
[00:17:50.400 --> 00:17:54.400]  神真的獻了他自己的獨身子
[00:17:54.400 --> 00:17:56.400]  給我們成為代罪羔羊
[00:17:56.400 --> 00:17:58.400]  替我們贖罪
[00:17:58.400 --> 00:18:00.400]  在同一座山上
[00:18:00.400 --> 00:18:02.400]  所以阿比拉罕絕對知道
[00:18:02.400 --> 00:18:05.400]  他獻以撒是一個預演
[00:18:05.400 --> 00:18:06.400]  是一個預象
[00:18:06.400 --> 00:18:08.400]  是一個預表
[00:18:08.400 --> 00:18:10.400]  還有一件事令我會這麼說的
[00:18:10.400 --> 00:18:14.400]  就是在約翰福音8:56
[00:18:14.400 --> 00:18:16.400]  耶穌基督向以色列人說
[00:18:16.400 --> 00:18:19.400]  你們的祖宗阿比拉罕歡歡喜喜的
[00:18:19.400 --> 00:18:21.400]  仰望我的日子
[00:18:21.400 --> 00:18:23.400]  既看見了就快樂
[00:18:23.400 --> 00:18:25.400]  這裡誰在說話?
[00:18:25.400 --> 00:18:27.400]  是耶穌基督
[00:18:27.400 --> 00:18:29.400]  仰望誰的日子?
[00:18:29.400 --> 00:18:31.400]  是耶穌基督的日子
[00:18:31.400 --> 00:18:34.400]  原來阿比拉罕真的仰望耶穌基督的日子
[00:18:34.400 --> 00:18:36.400]  他盼望這位救主來到
[00:18:36.400 --> 00:18:38.400]  他知道他獻以撒
[00:18:38.400 --> 00:18:43.400]  就是神將會獻他自己獨身子的一個預象
[00:18:43.400 --> 00:18:49.400]  所以阿比拉罕不單只相信地的應許
[00:18:49.400 --> 00:18:53.400]  還有將來地屬靈的應許
[00:18:53.400 --> 00:18:55.400]  他也相信子孫的應許
[00:18:55.400 --> 00:18:59.400]  也相信將來有救主的應許
[00:18:59.400 --> 00:19:04.400]  其實我們都是阿比拉罕的子孫
[00:19:04.400 --> 00:19:07.400]  阿比拉罕不單是以色列人之父
[00:19:07.400 --> 00:19:11.400]  他也是我們每一個信徒之父
[00:19:11.400 --> 00:19:13.400]  是聖經告訴我們
[00:19:13.400 --> 00:19:16.400]  加拉太書的三章七至八節
