
[00:00:00.000 --> 00:00:08.300]  好 很多時候我們都會去談論到
[00:07:04.800 --> 00:07:09.000]  這種的傳道方式
[00:07:09.000 --> 00:07:12.400]  這種的信仰模式
[00:07:12.400 --> 00:07:14.400]  不是上帝所運用的
[00:07:14.400 --> 00:07:17.200]  甚至是耶穌否定的
[00:07:17.200 --> 00:07:19.200]  今天我們就會來看到
[00:07:19.200 --> 00:07:25.000]  馬太福音第八章從第23至27節裡面
[00:07:25.000 --> 00:07:29.600]  我們看一個大家很熟悉的事件
[00:07:29.600 --> 00:07:32.600]  來從這段聖經思想一個題目
[00:07:32.600 --> 00:07:37.600]  就是跟隨主不在於人所預期
[00:07:37.600 --> 00:07:42.800]  或者從另一個層次去看
[00:07:42.800 --> 00:07:47.000]  跟隨主根本不在於人所預期
[00:07:47.000 --> 00:07:49.800]  人所預期的事情你預期到
[00:07:49.800 --> 00:07:53.000]  就等同於你可以去成為一個神
[00:07:53.000 --> 00:07:55.000]  跟隨主的門徒
[00:07:55.000 --> 00:07:56.800]  耶穌在這段聖經說
[00:07:56.800 --> 00:07:59.800]  No!這不是一件事實
[00:07:59.800 --> 00:08:01.800]  我希望透過這段聖經
[00:08:01.800 --> 00:08:04.600]  第八章23至27節
[00:08:04.600 --> 00:08:08.400]  被命名為平靜風和海的經文
[00:08:08.400 --> 00:08:11.400]  能夠給大家多一重的思想
[00:08:11.400 --> 00:08:16.400]  不如我們再一起聽我解釋這段聖經的時候
[00:08:16.400 --> 00:08:21.400]  我們再回去馬太福音第八章23至27節
[00:08:21.400 --> 00:08:23.400]  一起讀一下這段經文好不好
[00:08:23.400 --> 00:08:26.400]  好 那我們找到之後一起讀
[00:08:26.400 --> 00:08:29.400]  耶穌上了船
[00:08:29.400 --> 00:08:31.400]  門徒跟著他
[00:08:31.400 --> 00:08:34.400]  海裡忽然起了暴風
[00:08:34.400 --> 00:08:38.400]  甚至船被波浪掩蔽
[00:08:38.400 --> 00:08:41.400]  耶穌卻睡著了
[00:08:41.400 --> 00:08:44.400]  門徒來叫醒了他
[00:08:44.400 --> 00:08:47.400]  主啊 救我們
[00:08:47.400 --> 00:08:49.400]  我們喪命了
[00:08:49.400 --> 00:08:53.400]  耶穌說 你們這小信的人
[00:08:53.400 --> 00:08:55.400]  為什麼膽怯呢
[00:08:55.400 --> 00:08:59.400]  於是起來戚札風和海
[00:08:59.400 --> 00:09:02.400]  風和海就大大地平靜了
[00:09:02.400 --> 00:09:05.400]  眾人稀奇說
[00:09:05.400 --> 00:09:07.400]  這是怎樣的人
[00:09:07.400 --> 00:09:11.400]  連風和海也聽從他了
[00:09:11.400 --> 00:09:13.400]  在這段聖經裡面
[00:09:13.400 --> 00:09:17.400]  我們會看到耶穌準備去過海
[00:09:17.400 --> 00:09:19.400]  這件事情
[00:09:19.400 --> 00:09:21.400]  其實耶穌過海這段經文
[00:09:21.400 --> 00:09:23.400]  從這段開始
[00:09:23.400 --> 00:09:26.400]  一直到第九章第十一節
[00:09:26.400 --> 00:09:29.400]  就記錄到耶穌在加利利海裡面
[00:09:29.400 --> 00:09:34.400]  有很多來往在加利利海的事件
[00:09:34.400 --> 00:09:36.400]  在這段聖經裡面
[00:09:36.400 --> 00:09:38.400]  很容易我們會混淆了
[00:09:38.400 --> 00:09:40.400]  另一段的聖經
[00:09:40.400 --> 00:09:42.400]  同樣在馬太福音裡面
[00:09:42.400 --> 00:09:46.400]  第十四章二十二至第三十三節
[00:09:46.400 --> 00:09:49.400]  耶穌在海上行走
[00:09:49.400 --> 00:09:51.400]  這段經文
[00:09:51.400 --> 00:09:53.400]  或者文雅一點說
[00:09:53.400 --> 00:09:55.400]  耶穌理海
[00:09:55.400 --> 00:09:57.400]  理就是用腳走
[00:09:57.400 --> 00:09:58.400]  這段經文
[00:09:58.400 --> 00:10:02.400]  很多時候我們都混淆了這兩段聖經
[00:10:02.400 --> 00:10:04.400]  不過
[00:10:04.400 --> 00:10:06.400]  混淆也不奇怪
[00:10:06.400 --> 00:10:10.400]  因為同樣是說到耶穌在海上
[00:10:10.400 --> 00:10:12.400]  和門徒有些交往
[00:10:12.400 --> 00:10:14.400]  而在馬太福音裡面
[00:10:14.400 --> 00:10:16.400]  也藉著第八章
[00:10:16.400 --> 00:10:18.400]  這裡是二十三至二十七節
[00:10:18.400 --> 00:10:21.400]  和馬太福音的第十四章
[00:10:21.400 --> 00:10:23.400]  二十二至三十三節
[00:10:23.400 --> 00:10:27.400]  組成了一個括號式的行文結構
[00:10:27.400 --> 00:10:29.400]  如果大家有機會
[00:10:29.400 --> 00:10:33.400]  和我仔細去看馬太福音的時候
[00:10:33.400 --> 00:10:35.400]  我們會發覺馬太福音
[00:10:35.400 --> 00:10:37.400]  原來整個結構
[00:10:37.400 --> 00:10:40.400]  是一個括號式的結構
[00:10:40.400 --> 00:10:46.400]  層層疊疊的夾住馬太福音中間一段經文的主旨
[00:10:46.400 --> 00:10:50.400]  造成了一種首尾呼應的結構
[00:10:50.400 --> 00:10:52.400]  在這個時候
[00:10:52.400 --> 00:10:56.400]  兩段經文都同時告訴我們
[00:10:56.400 --> 00:10:59.400]  原來從最初頭
[00:10:59.400 --> 00:11:02.400]  今天我們所看的第二十七節的結束所說
[00:11:02.400 --> 00:11:04.400]  這是怎樣的人
[00:11:04.400 --> 00:11:06.400]  連風和海也聽從他
[00:11:06.400 --> 00:11:10.400]  這個尋索耶穌基督的身份這個題目
[00:11:10.400 --> 00:11:12.400]  引申到第十四章
[00:11:12.400 --> 00:11:14.400]  第三十三節裡面
[00:11:14.400 --> 00:11:16.400]  門徒就在這個時候
[00:11:16.400 --> 00:11:19.400]  向耶穌一邊拜耶穌的時候
[00:11:19.400 --> 00:11:21.400]  一邊就和耶穌說
[00:11:21.400 --> 00:11:24.400]  你真是神的兒子
[00:11:24.400 --> 00:11:30.400]  組成了一個尋索耶穌基督的身份的開端
[00:11:30.400 --> 00:11:37.400]  到最後他印證了耶穌基督是神的兒子的事實
[00:11:37.400 --> 00:11:40.400]  而這個就是馬太福音的特點
[00:11:40.400 --> 00:11:43.400]  讓我們從認識真理之後
[00:11:43.400 --> 00:11:45.400]  成為門徒
[00:11:45.400 --> 00:11:50.400]  下一步我們就要認清耶穌基督的身份是誰
[00:11:50.400 --> 00:11:52.400]  這樣我們去傳道
[00:11:52.400 --> 00:11:54.400]  傳福音
[00:11:54.400 --> 00:11:56.400]  介紹給耶穌基督
[00:11:56.400 --> 00:11:58.400]  給其他人知道就能夠準確
[00:11:58.400 --> 00:12:00.400]  很可惜的就是
[00:12:00.400 --> 00:12:03.400]  今天很多信徒連耶穌是哪一個
[00:12:03.400 --> 00:12:06.400]  他怎樣的一個神都還沒介紹
[00:12:06.400 --> 00:12:09.400]  認識清楚的時候就說要去介紹
[00:12:09.400 --> 00:12:13.400]  於是就做了我剛才所說的引言
[00:12:13.400 --> 00:12:15.400]  很多人就說信耶穌吧
[00:12:15.400 --> 00:12:18.400]  耶穌可以滿足你的祈求
[00:12:18.400 --> 00:12:21.400]  你的希望
[00:12:21.400 --> 00:12:23.400]  是不是這樣呢
[00:12:23.400 --> 00:12:25.400]  這段聖經其實今天
[00:12:25.400 --> 00:12:28.400]  耶穌一出來就開始進行否定
[00:12:28.400 --> 00:12:31.400]  今天我會和大家透過兩個方面
[00:12:31.400 --> 00:12:34.400]  一起去思想這段經文
[00:12:34.400 --> 00:12:35.400]  第一個部分
[00:12:35.400 --> 00:12:40.400]  是從第八章的第23節至第25節
[00:12:40.400 --> 00:12:42.400]  在這裡我給了一個副題
[00:12:42.400 --> 00:12:44.400]  叫做跟隨主
[00:12:44.400 --> 00:12:50.400]  是不能夠有自己的預期結果
[00:12:50.400 --> 00:12:54.400]  Do not pepper our expectations
[00:12:54.400 --> 00:12:58.400]  with following the Lord Jesus Christ
[00:12:58.400 --> 00:13:00.400]  在第八章第23節之前
[00:13:00.400 --> 00:13:02.400]  我們已經說過了
[00:13:02.400 --> 00:13:04.400]  如果大家不記得我提一提
[00:13:04.400 --> 00:13:07.400]  說到有兩個不同心智的人
[00:13:07.400 --> 00:13:09.400]  來到耶穌基督的面前
[00:13:09.400 --> 00:13:12.400]  因為耶穌說太多人了
[00:13:12.400 --> 00:13:15.400]  我不想這麼多人在我身邊
[00:13:15.400 --> 00:13:19.400]  耶穌好像根本就不是想組織一個
[00:13:19.400 --> 00:13:22.400]  叫做Fan Club
[00:13:22.400 --> 00:13:25.400]  一些擁躉的組織
[00:13:25.400 --> 00:13:29.400]  耶穌根本也不是想組織這樣的情況
[00:13:29.400 --> 00:13:32.400]  於是耶穌就和圖說
[00:13:32.400 --> 00:13:35.400]  我們到另一邊去吧
[00:13:35.400 --> 00:13:37.400]  就是坐船到另一邊
[00:13:37.400 --> 00:13:39.400]  就有兩個人物
[00:13:39.400 --> 00:13:42.400]  一個就是文士
[00:13:42.400 --> 00:13:44.400]  抄聖經
[00:13:44.400 --> 00:13:46.400]  最聖經很熟悉的人
[00:13:46.400 --> 00:13:47.400]  來和耶穌說
[00:13:47.400 --> 00:13:49.400]  無論怎樣我都會跟隨你
[00:13:49.400 --> 00:13:50.400]  另一個呢
[00:13:50.400 --> 00:13:52.400]  也是門徒
[00:13:52.400 --> 00:13:54.400]  不過他馬上就和耶穌說
[00:13:54.400 --> 00:13:56.400]  主啊
[00:13:56.400 --> 00:13:58.400]  給我一點時間
[00:13:58.400 --> 00:14:00.400]  讓我回去埋葬我爸爸
[00:14:00.400 --> 00:14:02.400]  然後我就跟隨你了
[00:14:02.400 --> 00:14:04.400]  我們上個星期已經說過
[00:14:04.400 --> 00:14:07.400]  其實就是叫耶穌先拖著數
[00:14:07.400 --> 00:14:09.400]  一年後我才跟隨你
[00:14:09.400 --> 00:14:13.400]  門徒的身份我要的
[00:14:13.400 --> 00:14:15.400]  不過等一年我才跟隨你
[00:14:15.400 --> 00:14:17.400]  知不知道今天有很多信徒
[00:14:17.400 --> 00:14:19.400]  基督徒我要做
[00:14:19.400 --> 00:14:21.400]  上帝的恩典我要拿
[00:14:21.400 --> 00:14:24.400]  救恩我要得著
[00:14:24.400 --> 00:14:27.400]  進天堂的入祥犬我一定要拿
[00:14:27.400 --> 00:14:29.400]  不過給我一點時間
[00:14:29.400 --> 00:14:31.400]  讓我在人生的幾十年裡
[00:14:31.400 --> 00:14:33.400]  讓我瘋狂一下
[00:14:33.400 --> 00:14:35.400]  或者沒有說瘋狂一下
[00:14:35.400 --> 00:14:37.400]  滿足一下我自己的慾望
[00:14:37.400 --> 00:14:39.400]  用剛才說的例子
[00:14:39.400 --> 00:14:41.400]  不如讓我滿足了
[00:14:41.400 --> 00:14:44.400]  我在猶太人的傳統裡
[00:14:44.400 --> 00:14:48.400]  要去埋葬我父親
[00:14:48.400 --> 00:14:49.400]  執他的骨
[00:14:49.400 --> 00:14:51.400]  等一年我就跟隨你
[00:14:51.400 --> 00:14:54.400]  這種思維好像今天
[00:14:54.400 --> 00:14:56.400]  很多不少的信徒的心態
[00:14:56.400 --> 00:14:59.400]  希望你和我不是這樣
[00:14:59.400 --> 00:15:02.400]  如果是耶穌在上一段的經文說
[00:15:02.400 --> 00:15:04.400]  跟從我爸
[00:15:04.400 --> 00:15:08.400]  留下那些死人埋葬死人
[00:15:08.400 --> 00:15:10.400]  讓那些未信主的人先埋葬
[00:15:10.400 --> 00:15:13.400]  你知道了你就應該先來跟從我
[00:15:13.400 --> 00:15:17.400]  這個只是上文的介紹
[00:15:17.400 --> 00:15:19.400]  來到23節
[00:15:19.400 --> 00:15:21.400]  於是乎就行動了
[00:15:21.400 --> 00:15:23.400]  耶穌就上船
[00:15:23.400 --> 00:15:27.400]  門徒也都跟著他
[00:15:27.400 --> 00:15:30.400]  首先我們就在這裡所指到
[00:15:30.400 --> 00:15:32.400]  門徒跟著他
[00:15:32.400 --> 00:15:37.400]  他這個門徒就不只是指12個門徒
[00:15:37.400 --> 00:15:38.400]  大兄姐妹
[00:15:38.400 --> 00:15:39.400]  我們首先要了解
[00:15:39.400 --> 00:15:42.400]  馬太福音來到直至這段聖經的時候
[00:15:42.400 --> 00:15:46.400]  指到門徒仍然是一個統稱
[00:15:46.400 --> 00:15:49.400]  跟隨耶穌基督的人
[00:15:49.400 --> 00:15:50.400]  這意思
[00:15:50.400 --> 00:15:53.400]  這幫人願意跟隨耶穌的
[00:15:53.400 --> 00:15:55.400]  他說
[00:15:55.400 --> 00:15:56.400]  要跟隨耶穌
[00:15:56.400 --> 00:15:57.400]  所以不只12個
[00:15:57.400 --> 00:15:59.400]  12個門徒要晚一點
[00:15:59.400 --> 00:16:01.400]  後一點的經文
[00:16:01.400 --> 00:16:02.400]  我們遲一點會說
[00:16:02.400 --> 00:16:07.400]  到第九章才開始有馬太被呼召的經文
[00:16:07.400 --> 00:16:08.400]  之前我們看過
[00:16:08.400 --> 00:16:11.400]  只不過有四個門徒被呼召
[00:16:11.400 --> 00:16:14.400]  彼得、亞各、約翰、安德烈
[00:16:14.400 --> 00:16:15.400]  不只12個
[00:16:15.400 --> 00:16:17.400]  現在跟隨耶穌的人
[00:16:17.400 --> 00:16:18.400]  是不只12個
[00:16:18.400 --> 00:16:21.400]  跟隨耶穌聽他講道都不只12個
[00:16:21.400 --> 00:16:23.400]  現在要一起跟著上船的
[00:16:23.400 --> 00:16:25.400]  也都不是12個
[00:16:25.400 --> 00:16:28.400]  因此大家首先要了解
[00:16:28.400 --> 00:16:30.400]  耶穌上了船
[00:16:30.400 --> 00:16:32.400]  這條船
[00:16:32.400 --> 00:16:36.400]  請大家不要誤會是一條山板
[00:16:36.400 --> 00:16:39.400]  知不知道什麼叫山板
[00:16:39.400 --> 00:16:41.400]  山板
[00:16:41.400 --> 00:16:45.400]  知不知道有句廣東話叫山板衝炮艇
[00:16:45.400 --> 00:16:46.400]  有什麼分別?
[00:16:46.400 --> 00:16:48.400]  炮艇指的是戰艦
[00:16:48.400 --> 00:16:50.400]  很大隻的
[00:16:50.400 --> 00:16:52.400]  山板就小小的
[00:16:52.400 --> 00:16:53.400]  坐兩三個人
[00:16:53.400 --> 00:16:56.400]  有個人在嘩的
[00:16:56.400 --> 00:16:58.400]  很多信徒來到這段聖經
[00:16:58.400 --> 00:17:00.400]  誤會了跟耶穌基督
[00:17:00.400 --> 00:17:05.400]  在第十四章門徒那段經文
[00:17:05.400 --> 00:17:07.400]  他覺得以為在這段聖經裡面
[00:17:07.400 --> 00:17:10.400]  耶穌跟12個門徒坐著一隻山板
[00:17:10.400 --> 00:17:13.400]  然後就游到去
[00:17:13.400 --> 00:17:17.400]  從加帕隆去到岸的另一邊
[00:17:17.400 --> 00:17:21.400]  去哪?我們遲些再說
[00:17:21.400 --> 00:17:25.400]  其實這裡所指的這隻船
[00:17:25.400 --> 00:17:27.400]  不是小船
[00:17:27.400 --> 00:17:28.400]  不是山板
[00:17:28.400 --> 00:17:32.400]  而是可以坐到很多人的船
[00:17:32.400 --> 00:17:36.400]  所以如果用一個簡單的陳述
[00:17:36.400 --> 00:17:39.400]  可以比喻的
[00:17:39.400 --> 00:17:42.400]  差不多類同於舊約聖經
[00:17:42.400 --> 00:17:44.400]  約拿書
[00:17:44.400 --> 00:17:48.400]  約拿要去坐船去他斯
[00:17:48.400 --> 00:17:51.400]  差不多這個尺寸的船
[00:17:51.400 --> 00:17:52.400]  很大隻
[00:17:52.400 --> 00:17:53.400]  很大隻
[00:17:53.400 --> 00:17:54.400]  我們不知道
[00:17:54.400 --> 00:17:56.400]  至少不是山板
[00:17:56.400 --> 00:17:57.400]  至少坐的人
[00:17:57.400 --> 00:18:00.400]  是指12個或者13個人
[00:18:00.400 --> 00:18:02.400]  是一大群人
[00:18:02.400 --> 00:18:05.400]  耶穌不是好像我們幻想當中
[00:18:05.400 --> 00:18:08.400]  跟12個門徒坐在船上
[00:18:08.400 --> 00:18:11.400]  耶穌就很勇猛地站在船頭
[00:18:11.400 --> 00:18:15.400]  靜著風去坐在船上
[00:18:15.400 --> 00:18:16.400]  過對面岸
[00:18:16.400 --> 00:18:17.400]  不是
[00:18:17.400 --> 00:18:20.400]  耶穌其實在這段聖經裡面
[00:18:20.400 --> 00:18:23.400]  介紹到他在做什麼呢
[00:18:23.400 --> 00:18:25.400]  我們剛才所說到
[00:18:25.400 --> 00:18:27.400]  從第23第24節裡面
[00:18:27.400 --> 00:18:28.400]  這樣介紹了
[00:18:28.400 --> 00:18:30.400]  耶穌上了船
[00:18:30.400 --> 00:18:32.400]  門徒都跟著他上了船
[00:18:32.400 --> 00:18:33.400]  是他自願的
[00:18:33.400 --> 00:18:35.400]  不是耶穌逼他們上船
[00:18:35.400 --> 00:18:39.400]  海裡忽然起了暴風
[00:18:39.400 --> 00:18:41.400]  打大風
[00:18:41.400 --> 00:18:47.400]  甚至船被波浪掩蓋
[00:18:47.400 --> 00:18:50.400]  風浪突然起
[00:18:50.400 --> 00:18:52.400]  有些人說
[00:18:52.400 --> 00:18:54.400]  自然景象而已
[00:18:54.400 --> 00:18:57.400]  的確加里尼海是很大風的
[00:18:57.400 --> 00:19:01.400]  從地勢的研究裡面
[00:19:01.400 --> 00:19:03.400]  在巴勒斯坦地的加里尼海
[00:19:03.400 --> 00:19:07.400]  為什麼大風是因為地勢的原因
[00:19:07.400 --> 00:19:12.400]  導致氣流急轉下降而造成的
[00:19:12.400 --> 00:19:15.400]  不過能夠造成這樣的局面
[00:19:15.400 --> 00:19:20.400]  也是我們上帝在背後的設計
[00:19:20.400 --> 00:19:22.400]  所以過加里尼海
[00:19:22.400 --> 00:19:24.400]  即使是今天也好
[00:19:24.400 --> 00:19:26.400]  其實很多時候都很大風
[00:19:26.400 --> 00:19:31.400]  尤其是在地中海刮起西風的時候
[00:19:31.400 --> 00:19:34.400]  風由西向東吹的時候
[00:19:34.400 --> 00:19:38.400]  氣流會由地中海急轉向下
[00:19:38.400 --> 00:19:40.400]  進入到加里尼海
[00:19:40.400 --> 00:19:43.400]  在這個時候風浪很大
[00:19:43.400 --> 00:19:45.400]  上帝可以做任何事情
[00:19:45.400 --> 00:19:48.400]  上帝設計到這個海是這樣的情況
[00:19:48.400 --> 00:19:53.400]  上帝也能夠掌握到風什麼時候進入到地區
[00:19:53.400 --> 00:19:56.400]  風浪大到一個地步
[00:19:56.400 --> 00:20:01.400]  甚至船有很多水湧入船的裡面
[00:20:01.400 --> 00:20:03.400]  這樣的景象
[00:20:03.400 --> 00:20:05.400]  也都好像我們在讀舊約
[00:20:05.400 --> 00:20:08.400]  約拿書裡面的景象
[00:20:08.400 --> 00:20:10.400]  更像一樣東西是什麼呢
[00:20:10.400 --> 00:20:16.400]  看完了耶穌卻睡了
[00:20:16.400 --> 00:20:18.400]  記不記得
[00:20:18.400 --> 00:20:22.400]  舊約聖經裡面的小子舒約拿
[00:20:22.400 --> 00:20:25.400]  他搭著船走去他斯
[00:20:25.400 --> 00:20:27.400]  給了船票之後
[00:20:27.400 --> 00:20:32.400]  就進入船艙底裡面去睡覺
[00:20:32.400 --> 00:20:34.400]  睡得很熟
[00:20:34.400 --> 00:20:36.400]  但是外面卻打大風浪
[00:20:36.400 --> 00:20:39.400]  船就快破裂
[00:20:39.400 --> 00:20:42.400]  連船上的人都將所有的貨物
[00:20:42.400 --> 00:20:44.400]  丟到海裡的情況下
