
[00:00:00.000 --> 00:00:04.600]  各位電影姐妹你們好
[00:05:14.000 --> 00:05:17.000]  後來他做了教會的牧師
[00:05:17.000 --> 00:05:20.000]  解放之後曾經多次被捕
[00:05:20.000 --> 00:05:25.000]  終於在1973年12月29日殉道身亡
[00:05:25.000 --> 00:05:27.000]  在處決的前一天
[00:05:27.000 --> 00:05:32.000]  政府考慮到王志明是一個少數民族的領袖
[00:05:32.000 --> 00:05:35.000]  就批准他的家人見他最後一面
[00:05:35.000 --> 00:05:40.000]  王師母就帶著她一家十個子女和親戚
[00:05:40.000 --> 00:05:42.000]  急忙上路
[00:05:42.000 --> 00:05:45.000]  她煮了六隻雞蛋
[00:05:45.000 --> 00:05:47.000]  煮熟了
[00:05:47.000 --> 00:05:49.000]  然後走了幾個小時
[00:05:49.000 --> 00:05:53.000]  來到武定縣的看守所
[00:05:53.000 --> 00:05:55.000]  當她見到王牧師的時候
[00:05:55.000 --> 00:05:58.000]  她有手銬和腳鐐
[00:05:58.000 --> 00:06:01.000]  手掌滿是鮮血
[00:06:01.000 --> 00:06:04.000]  王志明牧師拿了三隻雞蛋
[00:06:04.000 --> 00:06:07.000]  留了三隻給他的妻子
[00:06:07.000 --> 00:06:10.000]  根據他的兒子王子勝的回憶
[00:06:10.000 --> 00:06:15.000]  當時王志明牧師對他說了三句話
[00:06:15.000 --> 00:06:16.000]  第一
[00:06:16.000 --> 00:06:19.000]  他說我已經改造不好了
[00:06:19.000 --> 00:06:22.000]  如今的下場是咎由自取
[00:06:22.000 --> 00:06:25.000]  所以你不要學我這樣
[00:06:25.000 --> 00:06:27.000]  要聽上面的安排
[00:06:27.000 --> 00:06:30.000]  其實家人個個都知道
[00:06:30.000 --> 00:06:34.000]  所謂上面不是指政府
[00:06:34.000 --> 00:06:36.000]  而是指上帝
[00:06:36.000 --> 00:06:39.000]  第二句話你們要積極的勞動
[00:06:39.000 --> 00:06:43.000]  讓自己有飯吃有三長
[00:06:43.000 --> 00:06:46.000]  讓家人知道與大相關
[00:06:46.000 --> 00:06:50.000]  所謂勞動的意思就是要傳福音
[00:06:50.000 --> 00:06:53.000]  有飯吃就是有生命
[00:06:53.000 --> 00:06:57.000]  第三句話就是你們要講究衛生
[00:06:57.000 --> 00:07:01.000]  令到你身體健康不會生病
[00:07:01.000 --> 00:07:04.000]  原來這句話就是郭世鋒
[00:07:04.000 --> 00:07:09.000]  臨被迫離開雲南山居之前
[00:07:09.000 --> 00:07:12.000]  留下的一句話給王志明
[00:07:12.000 --> 00:07:16.000]  現在王志明又留下這句話給他的子女
[00:07:16.000 --> 00:07:21.000]  所謂衛生的意思就是你要過聖潔的生活
[00:07:21.000 --> 00:07:25.000]  當時在這個刑場
[00:07:25.000 --> 00:07:28.000]  有2萬人被迫參加
[00:07:28.000 --> 00:07:32.000]  本來政府當局在他行刑之前
[00:07:32.000 --> 00:07:35.000]  要進行大規模的批判
[00:07:35.000 --> 00:07:39.000]  但批判的人寥寥可數
[00:07:39.000 --> 00:07:41.000]  因為個個人都知道
[00:07:41.000 --> 00:07:45.000]  王志明牧師是一個受尊重的牧師
[00:07:45.000 --> 00:07:47.000]  受人愛戴的牧師
[00:07:47.000 --> 00:07:51.000]  他這次被處決的罪名
[00:07:51.000 --> 00:07:53.000]  就是帝國走狗
[00:07:53.000 --> 00:07:56.000]  死不悔改的間諜
[00:07:56.000 --> 00:07:59.000]  和其他莫須有的罪名
[00:07:59.000 --> 00:08:02.000]  為了防止王志明在大會裏面
[00:08:02.000 --> 00:08:05.000]  喊口號、呼喊
[00:08:05.000 --> 00:08:07.000]  所以在公審之前
[00:08:07.000 --> 00:08:09.000]  就把他的舌頭絞碎了
[00:08:09.000 --> 00:08:12.000]  以致他不能夠發聲
[00:08:12.000 --> 00:08:16.000]  那些人見到他的口不住的流血
[00:08:16.000 --> 00:08:22.000]  王志明就這樣被亂槍掃射而死
[00:08:22.000 --> 00:08:25.000]  結果是怎樣呢?
[00:08:25.000 --> 00:08:30.000]  結果他的教會在壓迫當中
[00:08:30.000 --> 00:08:33.000]  卻是越來越興旺
[00:08:33.000 --> 00:08:39.000]  1998年英國倫敦威斯敏特大教堂
[00:08:39.000 --> 00:08:41.000]  Westminster Abbey
[00:08:41.000 --> 00:08:47.000]  就建了十座20世紀為主殉道的偉大的信徒
[00:08:47.000 --> 00:08:51.000]  其中一個就是王志明牧師
[00:08:51.000 --> 00:08:54.000]  他是唯一的一個中國人
[00:08:54.000 --> 00:09:00.000]  為何Polka和王志明牧師有這麼大的勇氣呢?
[00:09:00.000 --> 00:09:04.000]  去年9月被捕的王怡牧師
[00:09:04.000 --> 00:09:07.000]  這個成都秋雨教會的王怡牧師
[00:09:07.000 --> 00:09:11.000]  在被捕之前說了一句非常正經的話
[00:09:11.000 --> 00:09:15.000]  他說從來史上歷史上是沒有千年的政權
[00:09:15.000 --> 00:09:18.000]  只有千年的教會
[00:09:18.000 --> 00:09:23.000]  從來沒有永遠的政權只有永遠的信仰
[00:09:23.000 --> 00:09:25.000]  就因為這樣
[00:09:25.000 --> 00:09:27.000]  就像Polka所說
[00:09:27.000 --> 00:09:28.000]  你用火燒我
[00:09:28.000 --> 00:09:32.000]  這個火只是片刻就消滅
[00:09:32.000 --> 00:09:37.000]  但你有沒有想過地獄的火是永遠燒不盡呢?
[00:09:37.000 --> 00:09:41.000]  Polka是事母劉教會的主教
[00:09:41.000 --> 00:09:44.000]  我們發現一個有趣的現象
[00:09:44.000 --> 00:09:49.000]  死而又活是整個聖經的主題
[00:09:49.000 --> 00:09:52.000]  是整個這段聖經的主題
[00:09:52.000 --> 00:09:55.000]  當約翰介紹這個救主耶穌的時候
[00:09:55.000 --> 00:10:00.000]  他說那首先的、末後的、死而又活的主耶穌說
[00:10:00.000 --> 00:10:06.000]  而史姆拿這個城市也是死而又活的城市
[00:10:06.000 --> 00:10:08.000]  每個人都知道史姆拿的歷史
[00:10:08.000 --> 00:10:13.000]  大概是一千年前希臘人建立的一個城市
[00:10:13.000 --> 00:10:18.000]  但在公元前六百年的時候就受到那些利利安人攻擊
[00:10:18.000 --> 00:10:20.000]  整個城市就掃平
[00:10:20.000 --> 00:10:23.000]  而且是一直四百年之久
[00:10:23.000 --> 00:10:25.000]  是不見了這個城市
[00:10:25.000 --> 00:10:28.000]  這個城市只是變成一兩條小村
[00:10:28.000 --> 00:10:35.000]  直到尼西馬克重建這個城市的時候
[00:10:35.000 --> 00:10:39.000]  這個城市才從死裡復活過來
[00:10:39.000 --> 00:10:44.000]  而史姆拿的主教普利卡就為了這個復活的主
[00:10:44.000 --> 00:10:47.000]  和復活的盼望而殉道
[00:10:47.000 --> 00:10:49.000]  其實不單止是普利卡
[00:10:49.000 --> 00:10:52.000]  有千千萬萬的信徒
[00:10:52.000 --> 00:10:55.000]  包括我們中國的黃志明牧師
[00:10:55.000 --> 00:10:59.000]  都是為了這位主耶穌基督
[00:10:59.000 --> 00:11:03.000]  死而又活的耶穌而殉道
[00:11:03.000 --> 00:11:07.000]  因為他們知道他們都會死而又活的
[00:11:07.000 --> 00:11:11.000]  究竟在患難壓迫的時候
[00:11:11.000 --> 00:11:15.000]  我們怎樣可以仍然堅守我們的信仰呢?
[00:11:15.000 --> 00:11:19.000]  史姆拿的教會給我們一個很好的榜樣
[00:11:19.000 --> 00:11:22.000]  也帶給我們一個很好的信息
[00:11:22.000 --> 00:11:27.000]  首先我們來看看一個來自死而又活的主的信息
[00:11:27.000 --> 00:11:29.000]  我們來看看第八字
[00:11:29.000 --> 00:11:32.000]  你要寫信給史姆拿教會的使者說
[00:11:32.000 --> 00:11:37.000]  首先的、末後的、死而又活的主
[00:11:37.000 --> 00:11:39.000]  史姆拿是一個深受壓迫的教會
[00:11:39.000 --> 00:11:43.000]  在壓迫的時候你會感到無助、無奈、無望
[00:11:43.000 --> 00:11:45.000]  甚至會問神啊 你去了哪裡?
[00:11:45.000 --> 00:11:48.000]  為什麼你不出手?為什麼不理會?
[00:11:48.000 --> 00:11:50.000]  耶穌是知道的
[00:11:50.000 --> 00:11:53.000]  耶穌是知道我們是一個這樣的情況
[00:11:53.000 --> 00:11:58.000]  所以約翰就用了兩個非常有趣的號來形容耶穌
[00:11:58.000 --> 00:12:01.000]  第一 他說祂是首先又是末後的
[00:12:01.000 --> 00:12:04.000]  事實上我們看看第一章第八節的時候
[00:12:04.000 --> 00:12:08.000]  約翰都是用Alpha and Omega來形容這位上帝
[00:12:08.000 --> 00:12:12.000]  Alpha是希臘文字母裡面的第一個字母
[00:12:12.000 --> 00:12:13.000]  好像我們英文的A一樣
[00:12:13.000 --> 00:12:16.000]  而Omega就是最後一個字母
[00:12:16.000 --> 00:12:22.000]  在這裡約翰就用了首先和末後來形容耶穌
[00:12:22.000 --> 00:12:23.000]  其實都是一樣的
[00:12:23.000 --> 00:12:26.000]  因為他們都是三一的真神
[00:12:26.000 --> 00:12:30.000]  舊約聖經也是用這樣去描繪這位上帝
[00:12:30.000 --> 00:12:34.000]  以上的書就是44章第六節和48章第十二節
[00:12:34.000 --> 00:12:37.000]  都是提到神就是首先又是末後的
[00:12:37.000 --> 00:12:41.000]  用這個詞來形容耶穌是最適當不過
[00:12:41.000 --> 00:12:43.000]  因為善武衙每個人都知道
[00:12:43.000 --> 00:12:46.000]  善武衙是天下第一城市
[00:12:46.000 --> 00:12:48.000]  這幫人是有教養的
[00:12:48.000 --> 00:12:52.000]  城市是有規模、有錢的、有文化的、有美的
[00:12:52.000 --> 00:12:56.000]  所以很多人會覺得這是善武衙城在小亞細裡面
[00:12:56.000 --> 00:12:58.000]  是天下第一的
[00:12:58.000 --> 00:13:01.000]  但是約翰的信息就告訴你
[00:13:01.000 --> 00:13:05.000]  不是的 只有耶穌基督才是第一
[00:13:05.000 --> 00:13:07.000]  耶穌不單止是第一
[00:13:07.000 --> 00:13:10.000]  首先也是末後有始有終
[00:13:10.000 --> 00:13:12.000]  祂不會拋棄我們
[00:13:12.000 --> 00:13:14.000]  就算在最黑暗的日子
[00:13:14.000 --> 00:13:16.000]  祂都從沒有拋棄過我們
[00:13:16.000 --> 00:13:18.000]  這是第一個稱號
[00:13:18.000 --> 00:13:20.000]  首先、末後
[00:13:20.000 --> 00:13:24.000]  第二個稱號就說祂是死過又活
[00:13:24.000 --> 00:13:26.000]  我們要留意
[00:13:26.000 --> 00:13:32.000]  約翰所說的是用一個過去式的過去式的時態
[00:13:32.000 --> 00:13:34.000]  而不是
[00:13:34.000 --> 00:13:40.000]  這裡不是指過去就沒事了
[00:13:40.000 --> 00:13:42.000]  祂不單止是指死
[00:13:42.000 --> 00:13:44.000]  活也是用過去式的
[00:13:44.000 --> 00:13:48.000]  所以這件事是發生在昔日的
[00:13:48.000 --> 00:13:50.000]  很明顯的指耶穌基督的受死
[00:13:50.000 --> 00:13:52.000]  被釘死十字架
[00:13:52.000 --> 00:13:54.000]  和三日之日復活
[00:13:54.000 --> 00:13:57.000]  這些都是過去所發生的事
[00:13:57.000 --> 00:13:59.000]  活是指復活 是過去的
[00:13:59.000 --> 00:14:01.000]  但是我們可以說
[00:14:01.000 --> 00:14:03.000]  這句話可以說是
[00:14:03.000 --> 00:14:05.000]  祂死而又再活過來
[00:14:05.000 --> 00:14:07.000]  came to life again
[00:14:07.000 --> 00:14:08.000]  首先這裡表示
[00:14:08.000 --> 00:14:11.000]  耶穌曾經經歷過人生最黑暗的一刻
[00:14:11.000 --> 00:14:12.000]  祂曾經被釘十字架
[00:14:12.000 --> 00:14:14.000]  在十字架裡面大聲說
[00:14:14.000 --> 00:14:16.000]  神啊神 為什麼你離棄我
[00:14:16.000 --> 00:14:17.000]  正因為這樣的緣故
[00:14:17.000 --> 00:14:21.000]  祂了解和明白那些在黑暗裡面掙扎的弟兄姊妹
[00:14:21.000 --> 00:14:23.000]  祂不得
[00:14:23.000 --> 00:14:25.000]  祂不是只有口說的
[00:14:25.000 --> 00:14:27.000]  祂自己經歷過的
[00:14:27.000 --> 00:14:29.000]  凡事經歷過的
[00:14:29.000 --> 00:14:31.000]  經歷過在最黑暗的一刻
[00:14:31.000 --> 00:14:32.000]  祂甚至經歷過
[00:14:32.000 --> 00:14:34.000]  神啊神 為什麼你離棄我
[00:14:34.000 --> 00:14:36.000]  在黑暗的一刻
[00:14:36.000 --> 00:14:38.000]  這是祂親身經歷
[00:14:38.000 --> 00:14:40.000]  不單止是這樣
[00:14:40.000 --> 00:14:42.000]  祂不單止經歷過黑暗的時候
[00:14:42.000 --> 00:14:45.000]  祂也勝過這個黑暗的時代
[00:14:45.000 --> 00:14:48.000]  勝過死亡的權柄
[00:14:48.000 --> 00:14:50.000]  祂是一個得勝者
[00:14:50.000 --> 00:14:53.000]  勝過引誘、威嚇、死亡
[00:14:53.000 --> 00:14:55.000]  以致我們不會失去盼望
[00:14:55.000 --> 00:14:57.000]  面對這樣的情況的時候
[00:14:57.000 --> 00:14:58.000]  我們會問
[00:14:58.000 --> 00:15:00.000]  我們要跟隨誰呢?
[00:15:00.000 --> 00:15:03.000]  跟隨每個人有一天都會死
[00:15:03.000 --> 00:15:05.000]  會失勢、會失權的人
[00:15:05.000 --> 00:15:07.000]  還是我會跟隨每個人
[00:15:07.000 --> 00:15:10.000]  有永恆、盼望的基督呢?
[00:15:10.000 --> 00:15:12.000]  我們要效忠誰呢?
[00:15:12.000 --> 00:15:15.000]  效忠那個取我們身體和靈魂的上帝
[00:15:15.000 --> 00:15:18.000]  就是說只能夠取我們身體的人
[00:15:18.000 --> 00:15:20.000]  是一個極權國家
[00:15:20.000 --> 00:15:23.000]  往往要叫我們去效忠
[00:15:23.000 --> 00:15:25.000]  你是效忠上帝呢?
[00:15:25.000 --> 00:15:28.000]  就是效忠這個政權
[00:15:28.000 --> 00:15:30.000]  就好像王怡說
[00:15:30.000 --> 00:15:33.000]  歷史裏面沒有一個永遠的政權
[00:15:33.000 --> 00:15:36.000]  只有永遠的上帝
[00:15:36.000 --> 00:15:39.000]  我記得在香港的時候
[00:15:39.000 --> 00:15:42.000]  我帶領一個福音聖賢經班
[00:15:42.000 --> 00:15:45.000]  其中一位很著名的外科醫生也有參與
[00:15:45.000 --> 00:15:47.000]  他不是一個基督徒
[00:15:47.000 --> 00:15:49.000]  他就對我們所有人說
[00:15:49.000 --> 00:15:52.000]  人生最難的事莫過於死
[00:15:52.000 --> 00:15:55.000]  如果這個信仰連死都可以解決的時候
[00:15:55.000 --> 00:15:57.000]  我們還有什麼驚怕呢?
[00:15:57.000 --> 00:16:00.000]  那個死而又活過來的耶穌
[00:16:00.000 --> 00:16:03.000]  正是我們要效忠的對象
[00:16:03.000 --> 00:16:05.000]  Polyka如是
[00:16:05.000 --> 00:16:07.000]  王志明如是
[00:16:07.000 --> 00:16:08.000]  王怡牧師如是
[00:16:08.000 --> 00:16:10.000]  你和我又怎麼樣呢?
[00:16:10.000 --> 00:16:12.000]  我們再來看看第九節
[00:16:12.000 --> 00:16:14.000]  我知道
[00:16:14.000 --> 00:16:17.000]  這位死而又活的耶穌對我們說
[00:16:17.000 --> 00:16:23.000]  你的患難你的困難我是知道的
[00:16:23.000 --> 00:16:25.000]  九節說我知道你的患難
[00:16:25.000 --> 00:16:28.000]  你的貧窮也知道
[00:16:28.000 --> 00:16:31.000]  那自稱是猶太人所說
[00:16:31.000 --> 00:16:32.000]  毀謗你們說
[00:16:32.000 --> 00:16:34.000]  其實他們不是猶太人
[00:16:34.000 --> 00:16:37.000]  乃是撒旦一會的人
[00:16:37.000 --> 00:16:39.000]  耶穌說你的一切困難
[00:16:39.000 --> 00:16:41.000]  我是知道的
[00:16:41.000 --> 00:16:42.000]  知道這個字
[00:16:42.000 --> 00:16:44.000]  希臘文叫Eider
[00:16:44.000 --> 00:16:46.000]  這個字不是頭腦知道這麼簡單
[00:16:46.000 --> 00:16:49.000]  是關心關注concern
[00:16:49.000 --> 00:16:51.000]  這裡提出有三樣東西
[00:16:51.000 --> 00:16:53.000]  耶穌基督是知道的
[00:16:53.000 --> 00:16:55.000]  第一是患難
[00:16:55.000 --> 00:16:57.000]  第二是貧窮
[00:16:57.000 --> 00:16:58.000]  第三是毀謗
[00:16:58.000 --> 00:16:59.000]  我們逐一來看看
[00:16:59.000 --> 00:17:01.000]  第一是患難
[00:17:01.000 --> 00:17:03.000]  希臘文患難這個字叫Thrissus
[00:17:03.000 --> 00:17:06.000]  這個字是知道欺壓
[00:17:06.000 --> 00:17:08.000]  壓到呼不上氣
[00:17:08.000 --> 00:17:11.000]  好像最近的報警用膝蓋壓住George Floyd
[00:17:11.000 --> 00:17:14.000]  結果他八分鐘之久
[00:17:14.000 --> 00:17:15.000]  呼不過氣來
[00:17:15.000 --> 00:17:17.000]  結果最後死亡
[00:17:17.000 --> 00:17:19.000]  這個字是打壓迫害
[00:17:19.000 --> 00:17:21.000]  包括剝奪自由
[00:17:21.000 --> 00:17:22.000]  剝奪財產
[00:17:22.000 --> 00:17:23.000]  剝奪生命
[00:17:23.000 --> 00:17:25.000]  剝奪人的尊嚴
[00:17:25.000 --> 00:17:27.000]  第十節說得更加清楚
[00:17:27.000 --> 00:17:29.000]  叫你們被撕裂
[00:17:29.000 --> 00:17:31.000]  你們必遭患難十天
[00:17:31.000 --> 00:17:33.000]  這個所謂患難
[00:17:33.000 --> 00:17:36.000]  是指困在監獄裡失去了自由
[00:17:36.000 --> 00:17:37.000]  或者你會說
[00:17:37.000 --> 00:17:38.000]  十天很短
[00:17:38.000 --> 00:17:39.000]  一會就過去了
[00:17:39.000 --> 00:17:41.000]  如果你這樣想就大錯特錯
[00:17:41.000 --> 00:17:43.000]  在今天坐十天監獄就無所謂
[00:17:43.000 --> 00:17:45.000]  在四天坐十天就很不同了
[00:17:45.000 --> 00:17:48.000]  因為環境很不同
[00:17:48.000 --> 00:17:50.000]  還有在期間
[00:17:50.000 --> 00:17:53.000]  你隨時可以出去被斬首
[00:17:53.000 --> 00:17:54.000]  這種恐懼
[00:17:54.000 --> 00:17:55.000]  這種威嚇
[00:17:55.000 --> 00:17:56.000]  這種肉身的痛苦
[00:17:56.000 --> 00:17:57.000]  心靈的恐懼
[00:17:57.000 --> 00:17:59.000]  真的不容易過的
[00:17:59.000 --> 00:18:00.000]  但無論如何
[00:18:00.000 --> 00:18:01.000]  比起永生
[00:18:01.000 --> 00:18:03.000]  這個仍然是短暫
[00:18:03.000 --> 00:18:05.000]  更何況主說
[00:18:05.000 --> 00:18:08.000]  我不會將你放在一個試煉當中
[00:18:08.000 --> 00:18:10.000]  多過你能夠抵受
[00:18:10.000 --> 00:18:14.000]  或者你以為這件事是很遙遠的事
[00:18:14.000 --> 00:18:16.000]  我們在美國不會有這樣的事
[00:18:16.000 --> 00:18:18.000]  我們今天在美國
[00:18:18.000 --> 00:18:20.000]  沒有說要做殉道者
[00:18:20.000 --> 00:18:23.000]  如果你這樣想
[00:18:23.000 --> 00:18:24.000]  你就忘記了
[00:18:24.000 --> 00:18:26.000]  在今天的世界裡
[00:18:26.000 --> 00:18:28.000]  是一個什麼樣的情況
[00:18:28.000 --> 00:18:31.000]  英國的外相Jeremy Hunt
[00:18:31.000 --> 00:18:33.000]  在幾個月前說到
[00:18:33.000 --> 00:18:35.000]  他說
[00:18:35.000 --> 00:18:37.000]  每三個基督徒
[00:18:37.000 --> 00:18:39.000]  在今天的世界裡
[00:18:39.000 --> 00:18:41.000]  就有一個是被迫害
[00:18:41.000 --> 00:18:43.000]  其中一個國家就是中國
[00:18:43.000 --> 00:18:45.000]  最著名就是去年九月
[00:18:45.000 --> 00:18:47.000]  王怡牧師
[00:18:47.000 --> 00:18:50.000]  還有一百多個信徒被捕
[00:18:50.000 --> 00:18:54.000]  王怡牧師被判入獄九年
[00:18:54.000 --> 00:18:56.000]  在今年復活節
[00:18:56.000 --> 00:18:58.000]  斯里蘭卡復活節
[00:18:58.000 --> 00:19:00.000]  教會有一個崇拜
[00:19:00.000 --> 00:19:03.000]  有250個人被打死
[00:19:03.000 --> 00:19:05.000]  500個人受傷
[00:19:05.000 --> 00:19:11.000]  根據最近的Christianity Today的一個記載
[00:19:11.000 --> 00:19:13.000]  他說每一個星期
[00:19:13.000 --> 00:19:16.000]  有182間教會被襲
[00:19:16.000 --> 00:19:22.000]  每一個月有309個基督徒被判入獄
[00:19:22.000 --> 00:19:27.000]  每一年有260個million基督徒受虐待
[00:19:27.000 --> 00:19:29.000]  如果我們相信
[00:19:29.000 --> 00:19:32.000]  這些被虐待的信徒
[00:19:32.000 --> 00:19:34.000]  被抓去坐牢的
[00:19:34.000 --> 00:19:36.000]  是你和我的弟兄
[00:19:36.000 --> 00:19:37.000]  是我們的姐妹
[00:19:37.000 --> 00:19:39.000]  是我們的肢體的時候
[00:19:39.000 --> 00:19:44.000]  我們怎麼可以隔岸觀火
[00:19:44.000 --> 00:19:45.000]  聖經說
[00:19:45.000 --> 00:19:46.000]  若一個肢體受苦
