
[00:00:00.000 --> 00:00:09.000]  各位姐妹,我很高興再次來到這裡跟大家分享
[00:04:20.000 --> 00:04:24.000]  也是一個恩典,我們分享之前,一起有個祈禱
[00:04:24.000 --> 00:04:30.000]  親愛的弟兄姊妹,親愛的主耶穌基督
[00:04:30.000 --> 00:04:35.000]  我向你發出無限的感謝
[00:04:35.000 --> 00:04:40.000]  因為你啟示你的話語,讓我們能夠抓緊和明白
[00:04:40.000 --> 00:04:47.000]  主啊,我們真的很想在你的話語裏了解我們的身份究竟是怎樣
[00:04:47.000 --> 00:04:52.000]  星日以色列民,來到你所啟示的西奈山面前
[00:04:52.000 --> 00:04:55.000]  去到接受這個文約的律法
[00:04:55.000 --> 00:05:00.000]  讓他們能夠了解他們恩約的子民,全都是你的恩典
[00:05:00.000 --> 00:05:06.000]  你呼召他們離開埃及,進入紅海,進入加南地
[00:05:06.000 --> 00:05:10.000]  在西奈山和我們一群子民納約
[00:05:10.000 --> 00:05:12.000]  主啊,這是你救贖的恩情
[00:05:12.000 --> 00:05:17.000]  求主你藉著今天所分享的,再次成為我們生命的提醒
[00:05:17.000 --> 00:05:22.000]  讓我們每一個人,不只是在塵世間裡形形亦亦而過
[00:05:22.000 --> 00:05:26.000]  但是因為你的話語,再次得著心靈的甦醒
[00:05:26.000 --> 00:05:30.000]  讓我們明白,我們展望將來的天家路向
[00:05:30.000 --> 00:05:34.000]  我們活在現在的曠野,展望未來的加南地
[00:05:34.000 --> 00:05:39.000]  求主你幫助在曠野這四十年,在塵世的這幾十年
[00:05:39.000 --> 00:05:43.000]  能夠抓住你的英雄去過活
[00:05:43.000 --> 00:05:45.000]  求主你幫助孩子講解清楚明白
[00:05:45.000 --> 00:05:49.000]  我們同心領受奉耶穌基督的名祈禱
[00:05:49.000 --> 00:05:50.000]  阿們
[00:05:50.000 --> 00:05:52.000]  一開始我們要溫一下書
[00:05:52.000 --> 00:05:57.000]  春埃及記,我認為最重要,非常重要的一段經文
[00:05:57.000 --> 00:06:02.000]  就記載了春埃及記的十九章四到六節那裡
[00:06:02.000 --> 00:06:06.000]  我們值得一起讀出這三節的經文
[00:06:06.000 --> 00:06:08.000]  我們一起讀吧
[00:06:08.000 --> 00:06:09.000]  一二三
[00:06:09.000 --> 00:06:14.000]  「我向埃及人所行的事,你們都看見了
[00:06:14.000 --> 00:06:20.000]  且看見我如英將你們背在翅膀上,帶來歸我
[00:06:20.000 --> 00:06:25.000]  如今你們若實在聽從我的話,遵守我的約
[00:06:25.000 --> 00:06:29.000]  就要在萬民中作屬我的子民
[00:06:29.000 --> 00:06:32.000]  因為全地都是我的
[00:06:32.000 --> 00:06:35.000]  你們要歸我作祭司的國度
[00:06:35.000 --> 00:06:37.000]  為聖潔的國民」
[00:06:37.000 --> 00:06:41.000]  這就是說你要告訴以色列人
[00:06:41.000 --> 00:06:45.000]  我可以說這一段其實如果你要明白整個春埃及記
[00:06:45.000 --> 00:06:47.000]  你真的一定要明白這三節
[00:06:47.000 --> 00:06:50.000]  就是整個春埃及記最重要的三節
[00:06:50.000 --> 00:06:52.000]  也就是以色列人來說
[00:06:52.000 --> 00:06:57.000]  他的身份都是被這三節定義
[00:06:57.000 --> 00:07:01.000]  當我們看的時候我們就明白什麼叫做以色列民
[00:07:01.000 --> 00:07:06.000]  其實以色列民這個概念就不是一種血緣的概念
[00:07:06.000 --> 00:07:08.000]  也不是一種民族的概念
[00:07:08.000 --> 00:07:10.000]  當然他本身也是一個民族
[00:07:10.000 --> 00:07:16.000]  但是以色列民這個概念是源自同神納約的一群子民
[00:07:16.000 --> 00:07:22.000]  若然我們了解這樣做以色列民定義的時候
[00:07:22.000 --> 00:07:28.000]  我們就明白如果有血緣上不是以色列民的人
[00:07:28.000 --> 00:07:34.000]  他們看到雲柱、火柱、看到上帝的十災的奇妙作為
[00:07:34.000 --> 00:07:39.000]  跟著以色列民一起離開埃及進入紅海
[00:07:39.000 --> 00:07:41.000]  去到西大山的腳下
[00:07:41.000 --> 00:07:44.000]  就算他們血緣上不是以色列民
[00:07:44.000 --> 00:07:50.000]  他們因此在西大山納約都能夠成為以色列民
[00:07:50.000 --> 00:07:53.000]  反之如果他們血緣上是以色列民
[00:07:53.000 --> 00:07:56.000]  但是看到雲柱、火柱、奇妙的作為
[00:07:56.000 --> 00:08:00.000]  但是他們卻不願意離開埃及
[00:08:00.000 --> 00:08:04.000]  離開遺老之家,仍然留在埃及
[00:08:04.000 --> 00:08:08.000]  他們也因此跟這個民約斷絕
[00:08:08.000 --> 00:08:14.000]  因為他們不能夠憑信心踏上這條進入曠野的道路
[00:08:14.000 --> 00:08:19.000]  所以我們了解以色列民這個概念不是用血緣去定義
[00:08:19.000 --> 00:08:23.000]  這個概念是一個信仰去定義
[00:08:23.000 --> 00:08:25.000]  就正如你看看你旁邊那個
[00:08:25.000 --> 00:08:28.000]  他的樣子像不像以色列民
[00:08:28.000 --> 00:08:31.000]  一看他的樣子是香港人
[00:08:31.000 --> 00:08:34.000]  但是你也知道你信了耶穌
[00:08:34.000 --> 00:08:36.000]  你是真以色列人
[00:08:36.000 --> 00:08:38.000]  同不同意嗎?
[00:08:38.000 --> 00:08:41.000]  這是加拿大書的第三章跟我們說的
[00:08:41.000 --> 00:08:45.000]  同樣地在新約中取得了以色列民這個定義
[00:08:45.000 --> 00:08:48.000]  同樣地我們本身血緣上是香港人
[00:08:48.000 --> 00:08:50.000]  又或者是中國人
[00:08:50.000 --> 00:08:54.000]  但是我們一定血緣不是以色列民
[00:08:54.000 --> 00:08:59.000]  但是我們有一種跟阿伯拉罕同樣的信心
[00:08:59.000 --> 00:09:04.000]  以此我們能夠直入成為阿伯拉罕的後代
[00:09:04.000 --> 00:09:07.000]  而那個後代就不是用民族去定義
[00:09:07.000 --> 00:09:10.000]  那個後代是用你的信仰去定義
[00:09:10.000 --> 00:09:12.000]  而這個東西不是新約自創的
[00:09:12.000 --> 00:09:16.000]  這個東西是承繼了春埃及第十九章的定義
[00:09:16.000 --> 00:09:19.000]  如果你看到這一段經文
[00:09:19.000 --> 00:09:21.000]  就是有一個紅色的字
[00:09:21.000 --> 00:09:23.000]  highlight了出現很多次
[00:09:23.000 --> 00:09:24.000]  那個字是什麼?
[00:09:24.000 --> 00:09:27.000]  屬我、帶來、歸我、帶來
[00:09:27.000 --> 00:09:31.000]  屬我或者全地都是我的
[00:09:31.000 --> 00:09:33.000]  類似這個字
[00:09:33.000 --> 00:09:36.000]  其實你看到紅色highlight了出現了四次
[00:09:36.000 --> 00:09:38.000]  這麼多原文都是一隻字
[00:09:38.000 --> 00:09:39.000]  原文都是一隻字
[00:09:39.000 --> 00:09:43.000]  就是屬於我或者歸向我這樣的意思
[00:09:43.000 --> 00:09:45.000]  以色列民是什麼文呢?
[00:09:45.000 --> 00:09:51.000]  這個指紋是屬於歸向耶和華的人
[00:09:51.000 --> 00:09:53.000]  不是他們主動歸向耶和華
[00:09:53.000 --> 00:09:59.000]  我們都知道以色列民是還緊、搏逆、埋怨上帝的民
[00:09:59.000 --> 00:10:02.000]  就正如我們本身都是罪人
[00:10:02.000 --> 00:10:06.000]  我們還緊、搏逆、犯罪、悔改又犯罪
[00:10:06.000 --> 00:10:08.000]  一種這樣的指紋
[00:10:08.000 --> 00:10:10.000]  不是我們心甘情願
[00:10:10.000 --> 00:10:15.000]  又或者是我們的本性自然地很想投向耶和華
[00:10:15.000 --> 00:10:17.000]  而是耶和華用他的愛
[00:10:17.000 --> 00:10:20.000]  用他的呼召、揀選吸引我們每一個
[00:10:20.000 --> 00:10:27.000]  以至耶和華用他的餘英將你們背在翅膀上
[00:10:27.000 --> 00:10:31.000]  是耶和華主動帶來歸我
[00:10:31.000 --> 00:10:36.000]  所以帶領以色列民離開埃及的行動是神主動的行動
[00:10:36.000 --> 00:10:43.000]  就不是以色列民真的很想離開埃及
[00:10:43.000 --> 00:10:44.000]  你想清楚一點
[00:10:44.000 --> 00:10:48.000]  以色列民去到曠野其中一個埋怨的內容
[00:10:48.000 --> 00:10:52.000]  就是很想整天掛著埃及的火鍋
[00:10:52.000 --> 00:10:54.000]  你記得吧
[00:10:54.000 --> 00:10:59.000]  就是我們那時候有肉食、有火鍋去到城市
[00:10:59.000 --> 00:11:01.000]  現在只吃這塊白色的東西
[00:11:01.000 --> 00:11:02.000]  這塊是什麼?
[00:11:02.000 --> 00:11:05.000]  馬拿,大家知不知道什麼意思?
[00:11:05.000 --> 00:11:09.000]  馬拿,我講下一個原文就是「馬拿」
[00:11:09.000 --> 00:11:12.000]  有兩個字,「馬」、「拿」
[00:11:12.000 --> 00:11:17.000]  「馬」這個字是解作「什麼」
[00:11:17.000 --> 00:11:20.000]  「拿」就是一個助語詞
[00:11:20.000 --> 00:11:23.000]  如果是英文的話,「什麼」就是「what」
[00:11:23.000 --> 00:11:26.000]  助語詞應該是「What」
[00:11:26.000 --> 00:11:28.000]  這樣的意思
[00:11:28.000 --> 00:11:30.000]  如果是這樣
[00:11:30.000 --> 00:11:31.000]  馬拿是什麼呢?
[00:11:31.000 --> 00:11:35.000]  他天天在吃「什麼」的東西
[00:11:35.000 --> 00:11:41.000]  是代表你不能用天上的雀鳥、地上的走獸去定義的東西
[00:11:41.000 --> 00:11:43.000]  是天上的糧
[00:11:43.000 --> 00:11:48.000]  是無法用世間任何的類別去定義的東西
[00:11:48.000 --> 00:11:52.000]  所以他天天在吃一些不定義的東西
[00:11:52.000 --> 00:11:54.000]  天上的糧是什麼呢?
[00:11:54.000 --> 00:11:57.000]  就是「什麼」的一種東西
[00:11:57.000 --> 00:12:00.000]  所以是一個非常奇妙的經歷
[00:12:00.000 --> 00:12:04.000]  但是他正正就是很想吃「什麼」
[00:12:04.000 --> 00:12:08.000]  吃「什麼」就是世上能夠定義的東西
[00:12:08.000 --> 00:12:11.000]  但是他不想吃「什麼」
[00:12:11.000 --> 00:12:13.000]  就想吃「什麼」
[00:12:13.000 --> 00:12:17.000]  所以我們總是想吃的東西就是世上的東西
[00:12:17.000 --> 00:12:19.000]  但是這個是天量
[00:12:19.000 --> 00:12:22.000]  這個就是「馬拿」這樣的意思
[00:12:22.000 --> 00:12:25.000]  所以吃得厭天上的糧
[00:12:25.000 --> 00:12:29.000]  但是我們都知道馬拿是非常多的烹調方式
[00:12:29.000 --> 00:12:34.000]  蒸、炒、焗、煎、燉什麼都可以
[00:12:34.000 --> 00:12:36.000]  總之你都要吃
[00:12:36.000 --> 00:12:37.000]  40年這麼久
[00:12:37.000 --> 00:12:39.000]  你想不想吃?
[00:12:39.000 --> 00:12:46.000]  吃到嘴都嘔吐
[00:12:46.000 --> 00:12:47.000]  我也明白的
[00:12:47.000 --> 00:12:49.000]  這段很重要
[00:12:49.000 --> 00:12:52.000]  就是以色列民的身份
[00:12:52.000 --> 00:12:54.000]  就是他是恩若的子民
[00:12:54.000 --> 00:12:57.000]  全地本來都是屬於耶和華
[00:12:57.000 --> 00:13:02.000]  但是耶和華竟然揀選一個弱小的子民
[00:13:02.000 --> 00:13:04.000]  這個子民就是以色列民
[00:13:04.000 --> 00:13:08.000]  令他們歸上帝成為聖傑的國度
[00:13:08.000 --> 00:13:10.000]  成為祭司的國度
[00:13:10.000 --> 00:13:12.000]  成為聖傑的國民
[00:13:12.000 --> 00:13:14.000]  這樣的一種情況
[00:13:14.000 --> 00:13:20.000]  所以神的子民的身份就是用文弱去定義他
[00:13:20.000 --> 00:13:23.000]  為什麼你是基督徒
[00:13:23.000 --> 00:13:25.000]  基督徒因為你有弱在身
[00:13:25.000 --> 00:13:28.000]  有一個與上帝立下的文弱
[00:13:28.000 --> 00:13:32.000]  用這樣的身份來定義你自己的身份所在
[00:13:32.000 --> 00:13:39.000]  就是應該成為我們壓倒性定義我們人生的一種情況
[00:13:39.000 --> 00:13:43.000]  當然我們都知道我們不可以虛有其表
[00:13:43.000 --> 00:13:45.000]  你有那個名銜
[00:13:45.000 --> 00:13:48.000]  但是卻沒有那個實質的話
[00:13:48.000 --> 00:13:52.000]  我們的生命就配合不了那個身份
[00:13:52.000 --> 00:13:58.000]  所以十九章耶和華要揀選你作為他的子民
[00:13:58.000 --> 00:14:01.000]  由二十章開始到最後
[00:14:01.000 --> 00:14:05.000]  或者我們今天所說的從二十到二十三章
[00:14:05.000 --> 00:14:08.000]  其實就是告訴你
[00:14:08.000 --> 00:14:10.000]  有什麼生活、言行
[00:14:10.000 --> 00:14:15.000]  令你的生命配得上成為恩若的子民
[00:14:15.000 --> 00:14:18.000]  以至我們不只是虛有其表
[00:14:18.000 --> 00:14:21.000]  耶和華的子民只有一個名字
[00:14:21.000 --> 00:14:24.000]  但是背地裡就放蕩不羈
[00:14:24.000 --> 00:14:28.000]  我們就跟從迦南的風俗去行
[00:14:28.000 --> 00:14:29.000]  不是這樣
[00:14:29.000 --> 00:14:32.000]  他就很想透過二十到二十三章
[00:14:32.000 --> 00:14:35.000]  設下這個律例典章
[00:14:35.000 --> 00:14:42.000]  讓我們明白我們如何活出一個適合身份的一種子民
[00:14:42.000 --> 00:14:46.000]  當然文弱就是那個實質的關係、實質的內容
[00:14:46.000 --> 00:14:52.000]  律法其實一定要在文弱的框架裡去理解
[00:14:52.000 --> 00:14:59.000]  律法不是給我們像考古那些八股那樣
[00:14:59.000 --> 00:15:02.000]  叫你跟不可以做A要做B
[00:15:02.000 --> 00:15:04.000]  不可以做C要做D
[00:15:04.000 --> 00:15:06.000]  其實這些叫做律法主義
[00:15:06.000 --> 00:15:11.000]  如果你整個家裡有二十條命令、三十條律例
[00:15:11.000 --> 00:15:14.000]  其實你都覺得那個家裡很冷淡
[00:15:14.000 --> 00:15:16.000]  非常冷淡
[00:15:16.000 --> 00:15:17.000]  當然這些是律法
[00:15:17.000 --> 00:15:25.000]  但是背後的神學理論就是站在文弱的場景去理解這個律法
[00:15:25.000 --> 00:15:28.000]  所以我們有沒有聖經?
[00:15:28.000 --> 00:15:31.000]  有聖經的話我們打開《春安及記》的二十章
[00:15:31.000 --> 00:15:34.000]  我大概講一講那個結構是怎麼樣
[00:15:34.000 --> 00:15:36.000]  幫大家去了解那段經文
[00:15:36.000 --> 00:15:39.000]  大概那個結構不是很複雜
[00:15:39.000 --> 00:15:42.000]  二十章到二十三章
[00:15:42.000 --> 00:15:49.000]  二十章一開始其實就是非常出名的十誡
[00:15:49.000 --> 00:15:52.000]  十誡就是由第一節開始
[00:15:52.000 --> 00:15:54.000]  其實是由第二節開始的
[00:15:54.000 --> 00:15:59.000]  第一節就說:神吩咐這一切的話
[00:15:59.000 --> 00:16:00.000]  大家看到這一句嗎?
[00:16:00.000 --> 00:16:02.000]  這一句是引言
[00:16:02.000 --> 00:16:07.000]  我們將十誡起名為十誡
[00:16:07.000 --> 00:16:12.000]  這個誡字給你一個什麼樣的感覺?
[00:16:12.000 --> 00:16:17.000]  規條的誡是什麼?
[00:16:17.000 --> 00:16:19.000]  什麼叫誡?
[00:16:19.000 --> 00:16:24.000]  通常誡字都是用來做什麼?
[00:16:24.000 --> 00:16:27.000]  戒煙、戒酒、戒什麼、戒什麼
[00:16:27.000 --> 00:16:30.000]  這種叫做禁止做的事情
[00:16:30.000 --> 00:16:32.000]  我們經常覺得那十條命令
[00:16:32.000 --> 00:16:34.000]  其實就是十誡
[00:16:34.000 --> 00:16:36.000]  十誡就是十個要你戒的東西
[00:16:36.000 --> 00:16:39.000]  其實你就恐怕你抓錯用神
[00:16:39.000 --> 00:16:42.000]  其實原來那個不是十誡
[00:16:42.000 --> 00:16:44.000]  那個是十句說話
[00:16:44.000 --> 00:16:48.000]  因為在二十章的第一節已經說得很清楚
[00:16:48.000 --> 00:16:51.000]  神吩咐這一切的什麼?
[00:16:51.000 --> 00:16:56.000]  他不是說神吩咐這一切的戒
[00:16:56.000 --> 00:16:59.000]  是神吩咐這一切的話
[00:16:59.000 --> 00:17:01.000]  這是第一點我們要留意
[00:17:01.000 --> 00:17:04.000]  第二點我們留心看那十條說話
[00:17:04.000 --> 00:17:07.000]  我們就明白不是每一句都是戒
[00:17:07.000 --> 00:17:11.000]  特別是頭四句
[00:17:11.000 --> 00:17:13.000]  應該說是頭五句
[00:17:13.000 --> 00:17:18.000]  頭四句就是和你和神的關係說的
[00:17:18.000 --> 00:17:21.000]  第五到第十就是人倫的關係
[00:17:21.000 --> 00:17:22.000]  如果你留意
[00:17:22.000 --> 00:17:25.000]  比如說當孝敬父母是正面的吩咐
[00:17:25.000 --> 00:17:28.000]  當守安息日也是正面的吩咐
[00:17:28.000 --> 00:17:31.000]  當然除我以愛不可有別的神
[00:17:31.000 --> 00:17:32.000]  這個就是戒了
[00:17:32.000 --> 00:17:35.000]  比如不可姦人不可殺人這些就是戒
[00:17:35.000 --> 00:17:39.000]  但是有一些其實都是正面的吩咐
[00:17:39.000 --> 00:17:42.000]  所以譯做十戒其實值得有一點傷害
[00:17:42.000 --> 00:17:45.000]  我就比較喜歡跟原文
[00:17:45.000 --> 00:17:49.000]  就稱這十句說話
[00:17:49.000 --> 00:17:51.000]  或者十條命令
[00:17:51.000 --> 00:17:55.000]  又或者是整個律法最重要的十條
[00:17:55.000 --> 00:17:58.000]  就是這十戒裡面
[00:17:58.000 --> 00:18:05.000]  一說就說到第十七節
[00:18:05.000 --> 00:18:08.000]  接著十八到二十一節
[00:18:08.000 --> 00:18:11.000]  就是多說一些說什麼呢?
[00:18:11.000 --> 00:18:13.000]  就是說頒佈完十戒之後
[00:18:13.000 --> 00:18:15.000]  那群百姓有什麼反應
[00:18:15.000 --> 00:18:17.000]  他們有什麼反應?
[00:18:17.000 --> 00:18:20.000]  他們很害怕
[00:18:20.000 --> 00:18:23.000]  有沒有聽過上帝和你說話?
[00:18:23.000 --> 00:18:25.000]  你不敢聽的
[00:18:25.000 --> 00:18:28.000]  你聽到會害怕的
[00:18:28.000 --> 00:18:30.000]  因為他說的話
[00:18:30.000 --> 00:18:32.000]  在第十八節
[00:18:32.000 --> 00:18:35.000]  我們就會看到那個效果是怎樣的
[00:18:35.000 --> 00:18:38.000]  那個效果就有雷軍
[00:18:38.000 --> 00:18:40.000]  閃電
[00:18:40.000 --> 00:18:41.000]  覺聲
[00:18:41.000 --> 00:18:45.000]  還有山上無煙
[00:18:45.000 --> 00:18:46.000]  哇,害不害怕?
[00:18:46.000 --> 00:18:48.000]  其實也害怕
[00:18:48.000 --> 00:18:51.000]  十號風球,害不害怕?
[00:18:51.000 --> 00:18:55.000]  有沒有人住澳門那棟?
[00:18:55.000 --> 00:18:59.000]  若然在紅磡那棟也挺慘的
[00:18:59.000 --> 00:19:04.000]  如果你覺得十號風球害怕
[00:19:04.000 --> 00:19:07.000]  你就更加害怕西大山所經歷的事
[00:19:07.000 --> 00:19:10.000]  閃電、雷軍、山上無煙
[00:19:10.000 --> 00:19:13.000]  這樣的情況
[00:19:13.000 --> 00:19:17.000]  十八節就說百姓發抖、軟軟站著
[00:19:17.000 --> 00:19:19.000]  為什麼軟軟站著呢?
[00:19:19.000 --> 00:19:20.000]  就是害怕
[00:19:20.000 --> 00:19:22.000]  起碼有個安全的距離
[00:19:22.000 --> 00:19:23.000]  就會好一點
[00:19:23.000 --> 00:19:24.000]  對摩西說
[00:19:24.000 --> 00:19:27.000]  求你和我們說話
[00:19:27.000 --> 00:19:29.000]  其實這句話就告訴你
[00:19:29.000 --> 00:19:31.000]  是否想神直接和他說話
[00:19:31.000 --> 00:19:33.000]  想誰和他說話
[00:19:33.000 --> 00:19:34.000]  摩西
[00:19:34.000 --> 00:19:36.000]  摩西和我說話就好了
[00:19:36.000 --> 00:19:37.000]  我們必聽
[00:19:37.000 --> 00:19:40.000]  不要神和我們說話
[00:19:40.000 --> 00:19:43.000]  恐怕我們死亡
[00:19:43.000 --> 00:19:47.000]  這一句就是這樣
[00:19:47.000 --> 00:19:50.000]  為什麼摩西說你就聽
[00:19:50.000 --> 00:19:52.000]  神說你就不聽呢?
[00:19:52.000 --> 00:19:56.000]  因為神直接說就是這麼危險式的說話
[00:19:56.000 --> 00:19:58.000]  就好想摩西
[00:19:58.000 --> 00:19:59.000]  不如這樣吧摩西
[00:19:59.000 --> 00:20:02.000]  你上山聽耶和華說
[00:20:02.000 --> 00:20:04.000]  聽完之後
[00:20:04.000 --> 00:20:05.000]  就下山和我們說
[00:20:05.000 --> 00:20:07.000]  起碼隔一重
[00:20:07.000 --> 00:20:09.000]  你就會覺得沒那麼害怕
[00:20:09.000 --> 00:20:13.000]  其實百姓想誰死呢?
[00:20:13.000 --> 00:20:16.000]  其實都挺害怕的
[00:20:16.000 --> 00:20:17.000]  你想清楚一點
[00:20:17.000 --> 00:20:19.000]  這不就是先知嗎?
[00:20:19.000 --> 00:20:21.000]  先知這個字是什麼意思呢?
[00:20:21.000 --> 00:20:23.000]  就是代言人的意思
[00:20:23.000 --> 00:20:25.000]  我們千萬不要誤會
[00:20:25.000 --> 00:20:27.000]  這是微卜先知
[00:20:27.000 --> 00:20:29.000]  又或者是先過你知
[00:20:29.000 --> 00:20:31.000]  其實都是先過你知
[00:20:31.000 --> 00:20:33.000]  只不過是代言
[00:20:33.000 --> 00:20:35.000]  就是說你聽完之後
[00:20:35.000 --> 00:20:37.000]  就下山和百姓說
[00:20:37.000 --> 00:20:39.000]  這就是先知的主要任務
[00:20:39.000 --> 00:20:41.000]  所以我鼓勵在座當中的姐妹
[00:20:41.000 --> 00:20:44.000]  免不了不要被神呼召做先知
[00:20:44.000 --> 00:20:45.000]  因為你就要上山
[00:20:45.000 --> 00:20:47.000]  冒著生命的危險
[00:20:47.000 --> 00:20:49.000]  聽那些雷聲雨
[00:20:49.000 --> 00:20:51.000]  冒煙的那些
[00:20:51.000 --> 00:20:52.000]  然後下山和百姓說
[00:20:52.000 --> 00:20:55.000]  那些百姓是不是善男信女呢?
[00:20:55.000 --> 00:20:57.000]  你都知道
[00:20:57.000 --> 00:20:59.000]  先知有很多時的命運都是
[00:20:59.000 --> 00:21:01.000]  都是被石頭打死
[00:21:01.000 --> 00:21:03.000]  坐牢很多事情
[00:21:03.000 --> 00:21:05.000]  我們明白是一件
[00:21:05.000 --> 00:21:07.000]  不受討好的職業
[00:21:07.000 --> 00:21:09.000]  但是當初就好想
[00:21:09.000 --> 00:21:11.000]  摩西就上山聽
[00:21:11.000 --> 00:21:13.000]  下山就和百姓說
[00:21:13.000 --> 00:21:15.000]  摩西對百姓說
[00:21:15.000 --> 00:21:17.000]  不用怕
[00:21:17.000 --> 00:21:19.000]  其實就吩咐
[00:21:19.000 --> 00:21:21.000]  那些百姓不用怕
[00:21:21.000 --> 00:21:23.000]  他就說原因
[00:21:23.000 --> 00:21:25.000]  為什麼耶和華今天給那些百姓
[00:21:25.000 --> 00:21:27.000]  這麼恐怖的經歷
[00:21:27.000 --> 00:21:29.000]  就好像我們的人生
[00:21:29.000 --> 00:21:31.000]  很有可能會經歷一些
[00:21:31.000 --> 00:21:33.000]  非常恐怖的經歷
[00:21:33.000 --> 00:21:35.000]  那個原因就在這裡
[00:21:35.000 --> 00:21:37.000]  因為神的同在
[00:21:37.000 --> 00:21:39.000]  和降臨
