
[00:00:00.000 --> 00:00:11.000]  大家好,這次我們就講無限的因典
[00:04:35.000 --> 00:04:43.000]  不過超越了我們應有的東西,神賜給我們,這個就是恩典
[00:04:43.000 --> 00:04:55.000]  我相信還有很多人知道許冠傑,在七八十年代,有一個很有名的演員和歌手
[00:04:55.000 --> 00:05:00.000]  他的戲多數是風趣的,搞笑的形象
[00:05:00.000 --> 00:05:08.000]  有一次他和他的哥哥許冠文演出,在戲中我都不太記得,不過我記得他說什麼呢
[00:05:08.000 --> 00:05:14.000]  他和他的哥哥許冠文說,我覺得這個世界欠了我很多東西
[00:05:14.000 --> 00:05:23.000]  許冠文說,欠你什麼?你出生的時候,連片都沒有帶來,誰欠了你什麼?
[00:05:23.000 --> 00:05:32.000]  當然這是搞笑的,但也對的,我們出生的時候,沒有帶什麼
[00:05:32.000 --> 00:05:40.000]  而今天,就算我們是最窮的人,我們已經有很多出生沒有的東西
[00:05:40.000 --> 00:05:47.000]  這些是神賜給我們的,有時候,當我們覺得有一樣東西是我們應該有的
[00:05:47.000 --> 00:05:55.000]  我們反而不會開心,為什麼?得到那一刻的時候,我們不會開心,因為我們應該有的
[00:05:55.000 --> 00:06:01.000]  得不到的時候,我們真的很不開心,為什麼?我們應該有,現在得不到
[00:06:01.000 --> 00:06:08.000]  但事實上,神沒有欠我們什麼,神沒有欠我們什麼,是需要一定給我們的
[00:06:08.000 --> 00:06:16.000]  是神豐豐富富的賜給我們的,實在是給了我們很多東西
[00:06:16.000 --> 00:06:26.000]  如果你看那個詩人,他反而明白這一點,所以他就覺得感恩,他真的覺得感恩
[00:06:26.000 --> 00:06:35.000]  就因為他知道這個道理,我知道現在這個時期,我們有時候真的感覺不到這件事
[00:06:35.000 --> 00:06:47.000]  因為現在是非常時間,我戴著口罩,講道,大家上網看影片,感覺上就不是那麼好受
[00:06:47.000 --> 00:06:56.000]  有時候我們現在最感覺到的是什麼?悶,經常要在家裡,或者是憤怒,因為在家裡很多
[00:06:56.000 --> 00:07:06.000]  所以跟家裡人爭執的機會又多很多,甚至是恐懼,為什麼?因為怕出去的時候又患病
[00:07:06.000 --> 00:07:16.000]  所以今天我們的感覺未必是感恩,但是我們要停一停想想
[00:07:16.000 --> 00:07:26.000]  實在是神給了我們很多東西,我們可以感恩,因為神已經給我們很多東西
[00:07:26.000 --> 00:07:31.000]  這些東西不是一定需要給我們的,是神百百次給我們的
[00:07:31.000 --> 00:07:46.000]  當然這裡很重要的一個就是神如何赦免我們恩典,在我們這個受苦期,我們是需要想一想的
[00:07:46.000 --> 00:07:53.000]  在第8至12節,這個詩人是在講一件事,就是關於神如何赦免他
[00:07:53.000 --> 00:08:03.000]  如果在新約我們說,就叫這些做恩典,救恩的恩典,赦免罪的恩典
[00:08:03.000 --> 00:08:13.000]  大家如果在這裡看,就很明白了,因為第1個,第8節,耶和華說有憐憫,有恩典
[00:08:13.000 --> 00:08:21.000]  不輕易發怒,只有豐盛的慈愛,這個是講到神是怎樣的,他對我們是怎樣的
[00:08:21.000 --> 00:08:30.000]  在舊約,很多人覺得神是很凶惡的,在舊約,神是會憤怒,但是神不是一個憤怒的神
[00:08:30.000 --> 00:08:40.000]  可能有些人會說,有什麼分別,會憤怒就要憤怒,不是,憤怒的神和神會憤怒是很不同的東西
[00:08:40.000 --> 00:08:47.000]  因為基本上神不是一個憤怒的人,神是一個愛我們的神
[00:08:47.000 --> 00:08:59.000]  一個真的憤怒的人,很難去令他開心,我們做什麼都好,可能他都會生氣
[00:08:59.000 --> 00:09:05.000]  可能我們做一點事,他就會生氣,因為他已經在憤怒,或者他的性格就是憤怒
[00:09:05.000 --> 00:09:18.000]  神不是這樣的,神是一個愛我們的神,所以他肯赦免我們,他不是想憤怒於我們
[00:09:18.000 --> 00:09:29.000]  還有他懲罰那一刻,不是因為憤怒所以懲罰,有時候我們說懲罰別人,例如父母和兒女
[00:09:29.000 --> 00:09:38.000]  我們真的出於憤怒,是不是愛他們,都是愛他們,不過那一刻就不是感覺到很愛
[00:09:38.000 --> 00:09:46.000]  感覺到是憤怒,所以懲罰,神不是人,他的感受不像我們的感受
[00:09:46.000 --> 00:09:53.000]  如果要用人的感受來代表神,神是愛我們的,是一個很正面的愛我們
[00:09:53.000 --> 00:10:05.000]  所以我們需要懲罰那一刻,他也不是因為像我們那樣的憤怒,要傷害別人那種憤怒來懲罰我們
[00:10:05.000 --> 00:10:14.000]  如果要用一個人的例子,我覺得可能像一個老師,很嚴格的老師,不過實在是很善良的
[00:10:14.000 --> 00:10:20.000]  所以我們都害怕這樣的老師,很嚴格,但是不會太懼怕
[00:10:20.000 --> 00:10:28.000]  因為知道那個老師對我們意念是好的,同一樣神就是這樣的神
[00:10:28.000 --> 00:10:34.000]  他是一個嚴格的神,忌邪的神,但是神是愛我們的神
[00:10:34.000 --> 00:10:48.000]  還有第十節,他不長久責備,也不永遠懷怒
[00:10:48.000 --> 00:11:08.000]  這裡說的就是,神的怒氣不是繼續下去那種
[00:11:08.000 --> 00:11:24.000]  他不是繼續下去,他會憤怒,但是他不是因為憤怒而繼續下去,來氣我們
[00:11:24.000 --> 00:11:35.000]  他恨惡的是罪,他不是恨惡罪人,所以他更加肯赦免
[00:11:35.000 --> 00:11:42.000]  大家有沒有試過生氣一個人,實在他做什麼我們都會生氣
[00:11:42.000 --> 00:11:52.000]  神不是這樣的神,是相反的,神不是出發點生氣我們,而是憤怒於我們
[00:11:52.000 --> 00:11:58.000]  他愛我們,所以他很肯赦免我們的罪,就是這個意思
[00:11:58.000 --> 00:12:04.000]  所以他雖然會憤怒,但是憤怒很快就會過去
[00:12:04.000 --> 00:12:13.000]  接下來這裡說,他沒有按我們的罪,過待我們
[00:12:13.000 --> 00:12:18.000]  也沒有照我們的罪孽,報應我們
[00:12:18.000 --> 00:12:22.000]  這裡說什麼呢?我們不是經常悔改的
[00:12:22.000 --> 00:12:29.000]  一個人做錯事,我們很想悔改,但實在未必是,有時候我們是不會悔改的
[00:12:29.000 --> 00:12:33.000]  不會悔改,神一定會管教我們
[00:12:33.000 --> 00:12:40.000]  不過就算他要管教我們那一刻,我們很堅強
[00:12:40.000 --> 00:12:48.000]  神做這件事那一刻,他都是慈愛勝過他的公義
[00:12:48.000 --> 00:12:56.000]  有時候如果神執政而行,我們的管教,我們的懲罰是多很多的
[00:12:56.000 --> 00:13:03.000]  還記得舊約說以眼還眼,其實以眼還眼是很有公義的
[00:13:03.000 --> 00:13:11.000]  因為犯什麼罪的懲罰和罪是對等的
[00:13:11.000 --> 00:13:17.000]  但是神正正不是這樣,如果你看舊約,實在神很多時候不是
[00:13:17.000 --> 00:13:20.000]  若拿和利未成那一刻就是這樣
[00:13:20.000 --> 00:13:26.000]  若拿反而是想以眼還眼的那一刻,但是神就是寧願赦免的那一刻
[00:13:26.000 --> 00:13:33.000]  所以在舊約裡面,很明顯神不是一個憤怒的神
[00:13:33.000 --> 00:13:37.000]  他寧願有慈愛有恩典的
[00:13:37.000 --> 00:13:50.000]  還有一件事,當他赦免我們的時候,是赦免得很徹底的
[00:13:50.000 --> 00:13:57.000]  這裡說東離西有多遠,他叫我們的過凡,離我們也有多遠
[00:13:57.000 --> 00:14:08.000]  意思是什麼?神赦免我們的時候,是把罪和我們分開東西的那麼遠
[00:14:08.000 --> 00:14:11.000]  你不會看到的,過去了
[00:14:11.000 --> 00:14:18.000]  新約我們就很明白,因為在新約,主耶穌說我們死了,赦免我們
[00:14:18.000 --> 00:14:23.000]  但是我知道有時候我們不喜歡想這些所謂罪的事情
[00:14:23.000 --> 00:14:28.000]  為什麼呢?因為我們覺得罪咎心是不好的東西
[00:14:28.000 --> 00:14:33.000]  沒有罪咎心可能會有問題,很多人犯很多罪
[00:14:33.000 --> 00:14:36.000]  因為他不懂得有罪咎心
[00:14:36.000 --> 00:14:44.000]  但是老實說,如果一個人經常被罪咎心環繞著他的生命
[00:14:44.000 --> 00:14:50.000]  使他沒有什麼喜樂,是錯的
[00:14:50.000 --> 00:14:59.000]  大家可以聽聽他的故事,話說有一個牧師,在菲律賓
[00:14:59.000 --> 00:15:05.000]  他做牧師,但是不知道做了什麼錯事,他很有罪咎心
[00:15:05.000 --> 00:15:09.000]  有一天他很有罪咎心,他很不開心
[00:15:09.000 --> 00:15:14.000]  他有一個會友看到他,就問他牧師有什麼事
[00:15:14.000 --> 00:15:22.000]  牧師就說,我年輕的時候做錯了一件事,我到現在為止,都很有罪咎心
[00:15:22.000 --> 00:15:31.000]  那個會友就說,沒什麼的,牧師,耶穌會赦免你的
[00:15:31.000 --> 00:15:37.000]  我上次犯了罪,我跟他祈禱,然後耶穌跟我說,赦免了我
[00:15:37.000 --> 00:15:46.000]  牧師聽到他這樣說,不是不相信他,不過他自己覺得不開心
[00:15:46.000 --> 00:15:53.000]  他就跟牧師說,不如你幫我祈禱,看看耶穌怎樣
[00:15:53.000 --> 00:16:02.000]  下一次他又見到會友,他就問會友有沒有幫我祈禱,叫耶穌赦免我
[00:16:02.000 --> 00:16:07.000]  他就說有啊,我問他,耶穌跟你說我犯了什麼罪
[00:16:07.000 --> 00:16:12.000]  你猜會友說什麼呢?他說,耶穌說,忘記了
[00:16:12.000 --> 00:16:19.000]  忘記了,耶穌已經赦免了你,連神都忘記了
[00:16:19.000 --> 00:16:22.000]  所以為什麼你還要記得呢?
[00:16:22.000 --> 00:16:36.000]  這裡說到為什麼受難節之前有這樣的時間讓我們思想呢?
[00:16:36.000 --> 00:16:45.000]  猶太人也有,贖罪日之前也有時間讓他們安靜下來向神認罪
[00:16:45.000 --> 00:16:49.000]  為什麼呢?因為有些事情我們一定要處理
[00:16:49.000 --> 00:16:54.000]  最多限制一年一次,我們要去到神面前處理
[00:16:54.000 --> 00:17:01.000]  但是當我們把這件事放在神面前的時候,我們也要相信神真的赦免了我們
[00:17:01.000 --> 00:17:08.000]  還有這裡說到神真的有無限的恩典
[00:17:08.000 --> 00:17:12.000]  這裡兩方面正在對比,如果你看整首詩
[00:17:12.000 --> 00:17:17.000]  一方面是說人短暫的生命
[00:17:17.000 --> 00:17:22.000]  另一方面是說神,神是無限的
[00:17:22.000 --> 00:17:27.000]  人的生命是說,至於世人,他的年齡如草一樣
[00:17:27.000 --> 00:17:37.000]  他發芽如野地的花,驚風一吹便歸無有
[00:17:37.000 --> 00:17:41.000]  他的緣處也不再認識他
[00:17:41.000 --> 00:17:44.000]  大家有沒有想過這裡說什麼?
[00:17:44.000 --> 00:17:47.000]  這裡說人就像花一樣,就像草一樣
[00:17:47.000 --> 00:17:54.000]  我們看花草就覺得花一生一世就謝了,草就沒有了
[00:17:54.000 --> 00:17:58.000]  現在應該是日本快要有櫻花看了
[00:17:58.000 --> 00:18:04.000]  很多人年年都去看櫻花,但櫻花原來有一個特徵
[00:18:04.000 --> 00:18:13.000]  就是一開花之後,差不多一星期,就是最燦爛的一刻
[00:18:13.000 --> 00:18:19.000]  再過一星期,就沒有了,花就凋落了
[00:18:19.000 --> 00:18:24.000]  我們看到就是兩個星期就沒有了
[00:18:24.000 --> 00:18:30.000]  從開始到結束,不過那兩個星期
[00:18:30.000 --> 00:18:32.000]  人生是不是也是這樣呢?
[00:18:32.000 --> 00:18:37.000]  我們從神永恆的角度來看,人生也是這樣
[00:18:37.000 --> 00:18:41.000]  大家有沒有想過有一個你很不喜歡的人
[00:18:41.000 --> 00:18:45.000]  或者你覺得是你的仇敵
[00:18:45.000 --> 00:18:48.000]  現在又試想想你最好的朋友
[00:18:48.000 --> 00:18:53.000]  你知不知道你最不喜歡的仇敵和你最好的朋友
[00:18:53.000 --> 00:18:56.000]  共通點是什麼呢?
[00:18:56.000 --> 00:19:01.000]  兩個人有一天就成為過去
[00:19:01.000 --> 00:19:05.000]  有一天我們也是成為過去
[00:19:05.000 --> 00:19:11.000]  我們所留下來的是記憶的紀念
[00:19:11.000 --> 00:19:14.000]  請問記憶是不是一個好的記憶呢?
[00:19:14.000 --> 00:19:18.000]  記憶是不是有些不好的記憶呢?
[00:19:18.000 --> 00:19:20.000]  究竟是怎樣呢?
[00:19:20.000 --> 00:19:23.000]  可能當我們想這件事的時候
[00:19:23.000 --> 00:19:26.000]  我們就容易一點去赦免別人
[00:19:26.000 --> 00:19:36.000]  在這個受苦的時期,我們需要想想自己的罪
[00:19:36.000 --> 00:19:39.000]  我們需要想想神的恩典
[00:19:39.000 --> 00:19:46.000]  但是也因為這樣,我們要想想怎樣去饒恕別人
[00:19:46.000 --> 00:19:51.000]  不只是神饒恕我們,不只是我們認罪
[00:19:51.000 --> 00:19:54.000]  我們也要想想怎樣去饒恕別人
[00:19:54.000 --> 00:20:01.000]  因為耶穌說過,我們不肯饒恕別人,神也會責罰我們
[00:20:01.000 --> 00:20:03.000]  神怎樣呢?
[00:20:03.000 --> 00:20:06.000]  神為什麼會這麼容易饒恕我們呢?
[00:20:06.000 --> 00:20:13.000]  因為神看到我們,不過是好像野地的花一樣
[00:20:13.000 --> 00:20:17.000]  不是種種花都像櫻花一樣
[00:20:17.000 --> 00:20:19.000]  有些花是長久很多的
[00:20:19.000 --> 00:20:22.000]  但是多久也好,有一天那些花就會謝了
[00:20:22.000 --> 00:20:27.000]  對人的生命來說,看那些花和草是很快會過去
[00:20:27.000 --> 00:20:29.000]  對神來說,看我們也是一樣
[00:20:29.000 --> 00:20:32.000]  看我們衝衝那幾十年,很快就會過去
[00:20:32.000 --> 00:20:41.000]  所以神就會想,神會追究我們的罪到極盡
[00:20:41.000 --> 00:20:43.000]  因為我們是一個很短暫的
[00:20:43.000 --> 00:20:45.000]  就因為這樣,神會憐憫我們
[00:20:45.000 --> 00:20:48.000]  神既然可以這樣憐憫我們
[00:20:48.000 --> 00:20:51.000]  我們也要學習怎樣去憐憫別人
[00:20:51.000 --> 00:20:56.000]  就是他們也會過去,我們也會過去
[00:20:56.000 --> 00:21:00.000]  既然是這樣,我們過這個生命
[00:21:00.000 --> 00:21:04.000]  不如放下如果有什麼仇恨的
[00:21:04.000 --> 00:21:06.000]  如果有什麼不開心的
[00:21:06.000 --> 00:21:08.000]  放在神的腳上
[00:21:08.000 --> 00:21:14.000]  我們轉身離開,不要帶著一生的去
[00:21:14.000 --> 00:21:17.000]  這裡對比的是什麼呢?
[00:21:17.000 --> 00:21:22.000]  對比的是耶和華的慈愛從永古到永恆
[00:21:22.000 --> 00:21:24.000]  這裡是在對比神
[00:21:24.000 --> 00:21:30.000]  神的慈愛是永遠都長存的
[00:21:30.000 --> 00:21:33.000]  神的慈愛是每天都一樣的
[00:21:33.000 --> 00:21:35.000]  我記得我有一個同事
[00:21:35.000 --> 00:21:39.000]  有一次他講道,他講了一個見證
[00:21:39.000 --> 00:21:44.000]  他年輕的時候,在教會,應該是在浸信會
[00:21:44.000 --> 00:21:48.000]  長大了,浸信會有團契的
[00:21:48.000 --> 00:21:51.000]  以前有什麼浸信會團契
[00:21:51.000 --> 00:21:53.000]  現在我們這裡是用組
[00:21:53.000 --> 00:21:55.000]  以前是用什麼團契
[00:21:55.000 --> 00:21:58.000]  他是團長,有一個是副團長
[00:21:58.000 --> 00:22:01.000]  副團長是一個女士
[00:22:01.000 --> 00:22:04.000]  他們一起侍奉,很開心
[00:22:04.000 --> 00:22:08.000]  有一天他發覺原來那個女孩離開了教會
[00:22:08.000 --> 00:22:11.000]  他就問那個女孩去哪裡了
[00:22:11.000 --> 00:22:13.000]  可能搬走了
[00:22:13.000 --> 00:22:17.000]  聽到她離開了教會
[00:22:17.000 --> 00:22:20.000]  甚至後來就說她不信主了
[00:22:20.000 --> 00:22:22.000]  他就很不開心
[00:22:22.000 --> 00:22:25.000]  大家一起侍奉,那時候不是很愛主嗎?
[00:22:25.000 --> 00:22:27.000]  為什麼會搞成這樣呢?
[00:22:27.000 --> 00:22:33.000]  是不是人真的這麼容易失落就失落呢?
[00:22:33.000 --> 00:22:36.000]  當時當然沒有WhatsApp,沒有電郵
[00:22:36.000 --> 00:22:39.000]  他講的時候是40年前
[00:22:39.000 --> 00:22:43.000]  沒有電話,所以聯絡不到他
[00:22:43.000 --> 00:22:47.000]  他自己讀神學
[00:22:47.000 --> 00:22:49.000]  他在教會侍奉
[00:22:49.000 --> 00:22:52.000]  有一天有間教會請了他去講道
[00:22:52.000 --> 00:22:56.000]  講完道之後,有一位女士走過來
[00:22:56.000 --> 00:22:59.000]  問他認不認得他
[00:22:59.000 --> 00:23:01.000]  他說老實說,他真的不認得他
[00:23:01.000 --> 00:23:03.000]  不知道是誰
[00:23:03.000 --> 00:23:06.000]  他就拿出一支書籤
[00:23:06.000 --> 00:23:10.000]  那支書籤就讓他想起這個女孩
[00:23:10.000 --> 00:23:14.000]  20年前大家做會長和副會長的時候
[00:23:14.000 --> 00:23:18.000]  有一次送了一張書籤給他
[00:23:18.000 --> 00:23:22.000]  他就看到書籤就認得,他就記得了
[00:23:22.000 --> 00:23:25.000]  然後這個姐妹就跟他說
[00:23:25.000 --> 00:23:29.000]  他真的離開了神,很遠很遠
[00:23:29.000 --> 00:23:33.000]  不過他後來又回來教會
[00:23:33.000 --> 00:23:36.000]  經過很多坎坷的事
[00:23:36.000 --> 00:23:38.000]  他又回來教會
[00:23:38.000 --> 00:23:41.000]  甚至他想讀神學
[00:23:41.000 --> 00:23:45.000]  後來他真的進了我們那間神學院讀
[00:23:45.000 --> 00:23:48.000]  做了他的學生
[00:23:48.000 --> 00:23:54.000]  後來畢業之後就去了某個國家做宣教士
[00:23:54.000 --> 00:23:56.000]  想說的是什麼呢?
[00:23:56.000 --> 00:23:59.000]  神的慈愛真的永遠的
[00:23:59.000 --> 00:24:02.000]  他想不到,這麼久了
[00:24:02.000 --> 00:24:05.000]  他見到這個人
[00:24:05.000 --> 00:24:08.000]  這個人在教會長大成長
[00:24:08.000 --> 00:24:10.000]  離開了這麼久回來
[00:24:10.000 --> 00:24:14.000]  原來神都在那裡等他
[00:24:14.000 --> 00:24:17.000]  原來神的慈愛是沒有變的
[00:24:17.000 --> 00:24:19.000]  他變了很多
[00:24:19.000 --> 00:24:22.000]  但是神是沒有變過的
[00:24:22.000 --> 00:24:26.000]  我結束的時候想用一個句子
[00:24:26.000 --> 00:24:29.000]  有一個人叫Edna Hong
[00:24:29.000 --> 00:24:35.000]  她翻譯了一個Kierkegaard的學者的書
[00:24:35.000 --> 00:24:39.000]  是一個丹尼西的哲學家
[00:24:39.000 --> 00:24:43.000]  她和她的丈夫Edna翻譯了很多書
[00:24:43.000 --> 00:24:45.000]  她自己也有寫東西
[00:24:45.000 --> 00:24:48.000]  她有一次在一本書裡這樣說
[00:24:48.000 --> 00:24:55.000]  她說一個人沒有懺悔沒有謙卑的心
[00:24:55.000 --> 00:24:58.000]  是很難感受到恩典的
[00:24:58.000 --> 00:25:02.000]  因為她不覺得有這個需要
[00:25:02.000 --> 00:25:04.000]  在我們這個時期
[00:25:04.000 --> 00:25:07.000]  那些人甚至是
[00:25:07.000 --> 00:25:09.000]  她說的是我這個時期
[00:25:09.000 --> 00:25:11.000]  是幾十年前的事
[00:25:11.000 --> 00:25:13.000]  不過今天也是一樣
[00:25:13.000 --> 00:25:15.000]  我們這一代的人
[00:25:15.000 --> 00:25:20.000]  連自己對我們的罪不會懺悔
[00:25:20.000 --> 00:25:22.000]  我們也不會懺悔
[00:25:22.000 --> 00:25:24.000]  所以是很大事
[00:25:24.000 --> 00:25:26.000]  因為我們不懂得什麼叫懺悔
[00:25:26.000 --> 00:25:30.000]  不懂得在神面前求祂赦免我們
[00:25:30.000 --> 00:25:32.000]  這一方面是一個問題
[00:25:32.000 --> 00:25:34.000]  另外一方面也是一個問題
[00:25:34.000 --> 00:25:38.000]  就是太過肯饒恕別人
[00:25:38.000 --> 00:25:42.000]  簡直忘記了饒恕是什麼
[00:25:42.000 --> 00:25:45.000]  剛才她說的那件事好像很明顯
[00:25:45.000 --> 00:25:47.000]  第二件事就不是那麼明顯
[00:25:47.000 --> 00:25:49.000]  不是好嗎?
[00:25:49.000 --> 00:25:51.000]  就是很肯饒恕別人
[00:25:51.000 --> 00:25:55.000]  她的意思是我們都沒有想過什麼叫做饒恕
[00:25:55.000 --> 00:25:58.000]  所以有時候我們說我們肯饒恕別人
[00:25:58.000 --> 00:25:59.000]  只是口說而已
[00:25:59.000 --> 00:26:01.000]  到真的有事件出現的時候
[00:26:01.000 --> 00:26:03.000]  我們就會說
[00:26:03.000 --> 00:26:05.000]  那當然不是這個東西
[00:26:05.000 --> 00:26:07.000]  當然不是這樣
[00:26:07.000 --> 00:26:13.000]  所以我們不是真的想過饒恕別人是怎樣
[00:26:13.000 --> 00:26:15.000]  其實有兩件事我們需要的
[00:26:15.000 --> 00:26:18.000]  在這個時期我們需要謙卑在神面前
[00:26:18.000 --> 00:26:20.000]  是認我們自己的罪
[00:26:20.000 --> 00:26:21.000]  是需要的
[00:26:21.000 --> 00:26:23.000]  因為我們是真的有犯罪
[00:26:23.000 --> 00:26:27.000]  另外一方面我們也要趁這個時期
[00:26:27.000 --> 00:26:33.000]  好像清潔家裡一樣
[00:26:33.000 --> 00:26:35.000]  現在我們清潔我們的心
[00:26:35.000 --> 00:26:37.000]  將我們心裡的煩惱
[00:26:37.000 --> 00:26:39.000]  憤恨清出來
[00:26:39.000 --> 00:26:41.000]  放在神面前
[00:26:41.000 --> 00:26:46.000]  一直到受難節、復活節
[00:26:46.000 --> 00:26:50.000]  好像一個重新的經驗
[00:26:50.000 --> 00:26:56.000]  這是我們這幾個星期應該去想去做的
[00:26:56.000 --> 00:27:00.000]  現在我希望大家低頭默禱
[00:27:00.000 --> 00:27:04.000]  一會兒我會結束祈禱
[00:27:04.000 --> 00:27:06.000]  將我們感謝你
[00:27:06.000 --> 00:27:10.000]  你給我們的是伯伯賜給我們的
[00:27:10.000 --> 00:27:12.000]  求你給我們伯伯的得道
[00:27:12.000 --> 00:27:18.000]  我們的伯伯都去賜給別人
[00:27:18.000 --> 00:27:23.000]  你賜給我們伯伯的恩典、祝福、赦免
[00:27:23.000 --> 00:27:25.000]  求你讓我們學會
[00:27:25.000 --> 00:27:27.000]  如何養伯伯的賜給別人
[00:27:27.000 --> 00:27:29.000]  祝福和赦免
[00:27:29.000 --> 00:27:32.000]  我們敢祈禱奉主耶穌基督的名頭
[00:27:32.000 --> 00:27:33.000]  阿門
[00:27:33.000 --> 00:27:35.000]  阿門
[00:27:36.000 --> 00:27:37.000]  阿門
[00:27:38.000 --> 00:27:39.000]  阿門
[00:27:40.000 --> 00:27:41.000]  阿門
[00:27:42.000 --> 00:27:43.000]  阿門
[00:27:44.000 --> 00:27:45.000]  阿門
[00:27:46.000 --> 00:27:47.000]  阿門
[00:27:47.000 --> 00:27:48.000]  阿門
[00:27:48.000 --> 00:27:49.000]  阿門
[00:27:49.000 --> 00:27:50.000]  阿門
[00:27:50.000 --> 00:27:51.000]  阿門
[00:27:51.000 --> 00:27:52.000]  阿門
[00:27:52.000 --> 00:27:53.000]  阿門

