
[00:00:00.000 --> 00:00:04.200]  請指揮組早安
[00:02:59.200 --> 00:03:00.880]  這三個段落
[00:03:00.880 --> 00:03:04.400]  在我去講解第八章
[00:03:04.400 --> 00:03:05.560]  李希米第八章之前
[00:03:05.560 --> 00:03:07.040]  有少許跟大家溫習
[00:03:07.040 --> 00:03:08.120]  希望快一點
[00:03:08.120 --> 00:03:11.640]  不過這個背景可能對一些人有所幫助
[00:03:11.640 --> 00:03:14.560]  李希米這段的記載
[00:03:14.560 --> 00:03:16.280]  是發生在什麼時間
[00:03:16.280 --> 00:03:19.400]  是怎樣的情況之下寫下他們的敬拜
[00:03:19.400 --> 00:03:20.800]  有少許歷史背景
[00:03:20.800 --> 00:03:22.920]  可能要跟大家溫習一下
[00:03:22.920 --> 00:03:25.600]  我們或者從以色列立國開始
[00:03:25.600 --> 00:03:28.280]  以色列有正式的國家
[00:03:28.280 --> 00:03:30.720]  是在公元前的大約一千年
[00:03:30.720 --> 00:03:32.560]  即是距離現在三千多年
[00:03:32.560 --> 00:03:34.040]  大約公元前一千年
[00:03:34.040 --> 00:03:35.040]  第一個皇帝索羅王
[00:03:35.040 --> 00:03:37.520]  我相信大家都應該知道的
[00:03:37.520 --> 00:03:39.600]  接著下去就是大衛
[00:03:39.600 --> 00:03:41.400]  然後大衛成為上帝所簡稱
[00:03:41.400 --> 00:03:45.240]  所謂正統的以色列的皇位的人
[00:03:45.240 --> 00:03:46.880]  一直下去
[00:03:46.880 --> 00:03:48.920]  到了他的兒子耶羅波
[00:03:48.920 --> 00:03:51.360]  他的孫子耶羅波安的時間
[00:03:51.360 --> 00:03:53.120]  國家就分裂了
[00:03:53.120 --> 00:03:54.520]  分裂成北面
[00:03:54.520 --> 00:03:58.600]  就是十個支派組成的以色列國
[00:03:58.600 --> 00:04:02.200]  然後南方就是猶大支派為主
[00:04:02.200 --> 00:04:04.440]  所以他叫猶大一個國家
[00:04:04.440 --> 00:04:11.280]  這兩個國家分別在過了大約百多年的時間
[00:04:11.280 --> 00:04:15.840]  他們就開始面向一個滅亡的情況
[00:04:15.840 --> 00:04:17.560]  七二年前
[00:04:17.560 --> 00:04:19.640]  公元前七二二就是亞述
[00:04:19.640 --> 00:04:21.040]  將以色列打敗
[00:04:21.040 --> 00:04:24.240]  然後公元前的五百八十六年
[00:04:24.240 --> 00:04:26.280]  南國就是整個以色列國沒有了
[00:04:26.280 --> 00:04:28.400]  都亡於巴比倫
[00:04:28.400 --> 00:04:30.120]  我知道這裡有些比較
[00:04:30.120 --> 00:04:31.360]  大家應該很熟悉的
[00:04:31.360 --> 00:04:32.400]  有些可能比較陌生的
[00:04:32.400 --> 00:04:35.480]  我希望大家有一點背景
[00:04:35.480 --> 00:04:37.120]  今天我們說的利希米基
[00:04:37.120 --> 00:04:39.080]  或者利希米基整卷的記載
[00:04:39.080 --> 00:04:40.480]  是發生在什麼時間呢
[00:04:40.480 --> 00:04:43.200]  就是亡了國之後
[00:04:43.200 --> 00:04:44.840]  猶大國亡於巴比倫
[00:04:44.840 --> 00:04:49.080]  但是巴比倫轉轉亦亡於波斯的帝國
[00:04:49.080 --> 00:04:50.240]  波斯帝國之後
[00:04:50.240 --> 00:04:51.440]  聖經就沒有記載了
[00:04:51.440 --> 00:04:54.440]  不過在兩國中間發生的希臘國家
[00:04:54.440 --> 00:04:58.520]  以及一直延伸到新約的羅馬帝國
[00:04:58.520 --> 00:05:02.000]  這四個國家的時間
[00:05:02.000 --> 00:05:04.760]  大概是這裡所打出來的時間
[00:05:04.760 --> 00:05:06.120]  紅色部分
[00:05:06.120 --> 00:05:08.200]  馬來波斯或波斯帝國
[00:05:08.200 --> 00:05:12.240]  就是發生今天利希米基第八章經文的時代
[00:05:12.240 --> 00:05:16.000]  他們在波斯帝國之下
[00:05:16.000 --> 00:05:18.160]  利希米、以斯拉
[00:05:18.160 --> 00:05:21.680]  如何帶領以色列人重新的景拜上帝
[00:05:21.680 --> 00:05:23.040]  就是這個時間
[00:05:23.040 --> 00:05:26.600]  還有一個歷史資料要和大家補充一下
[00:05:26.600 --> 00:05:29.040]  以色列亡國不是一下子的
[00:05:29.040 --> 00:05:30.920]  是分階段的
[00:05:30.920 --> 00:05:33.000]  以南國猶大為例
[00:05:33.000 --> 00:05:36.080]  會有三次的秘魯
[00:05:36.080 --> 00:05:38.080]  大家有些熟悉聖經的背景
[00:05:38.080 --> 00:05:39.080]  大家知道
[00:05:39.080 --> 00:05:43.160]  首先就是被人搶了東西
[00:05:43.160 --> 00:05:46.360]  其中一個被擄的先知就是達爾里
[00:05:46.360 --> 00:05:51.080]  接著已經接近閹閹一息的時候
[00:05:51.080 --> 00:05:54.120]  以色列皇帝差不多到末期的時候
[00:05:54.120 --> 00:05:56.200]  但都不會改,都不尋求上帝
[00:05:56.200 --> 00:06:00.120]  其中一個在那個時代的先知就是以西傑
[00:06:00.120 --> 00:06:03.600]  最後一個就是他們完全的滅亡
[00:06:03.600 --> 00:06:07.600]  滅亡在巴比倫的掌控之下
[00:06:07.600 --> 00:06:09.920]  當時在那個時代作弓的
[00:06:09.920 --> 00:06:14.400]  是一個流淚的先知耶利米
[00:06:14.400 --> 00:06:17.800]  同樣地他們被擄、割監亡
[00:06:17.800 --> 00:06:19.000]  分了三個階段
[00:06:19.000 --> 00:06:22.320]  但他們回去以色列國重建
[00:06:22.320 --> 00:06:25.320]  亦有分開三批人,分開三個階段
[00:06:25.320 --> 00:06:29.280]  第一批就是葛羅巴巴
[00:06:29.280 --> 00:06:34.200]  然後帶領以色列人回去的主要工作
[00:06:34.200 --> 00:06:35.520]  是重建聖殿
[00:06:35.520 --> 00:06:37.800]  這是祭司以斯拉
[00:06:37.800 --> 00:06:42.640]  還有回去重建城牆的尼希米
[00:06:42.640 --> 00:06:46.280]  在公元前的大約444年
[00:06:46.280 --> 00:06:50.240]  這些背景希望大家不會覺得太困難
[00:06:50.240 --> 00:06:53.120]  紅色的部分就是今天所說的發生的事
[00:06:53.120 --> 00:06:56.600]  你看到以斯拉四五百年
[00:06:56.600 --> 00:06:59.080]  以及尼希米四四四年
[00:06:59.080 --> 00:07:01.400]  中間相差十幾年
[00:07:01.400 --> 00:07:04.840]  不過他們有短短的時間重疊
[00:07:04.840 --> 00:07:07.520]  今天說的時間大約444年
[00:07:07.520 --> 00:07:11.160]  或443年這段時間發生的事
[00:07:11.160 --> 00:07:13.880]  有些地理背景大家理解一下
[00:07:13.880 --> 00:07:15.720]  最近我們看電視經常看到
[00:07:15.720 --> 00:07:18.440]  中東的地方
[00:07:18.440 --> 00:07:21.240]  波斯帝國是一個相當大的帝國
[00:07:21.240 --> 00:07:24.160]  從今天來說都是一個相當大的帝國
[00:07:24.160 --> 00:07:29.120]  差不多整個中東都是當時一個帝國之下
[00:07:29.120 --> 00:07:33.880]  包括現在的伊拉克、伊朗、阿富汗
[00:07:33.880 --> 00:07:39.040]  以及直至現在西邊的耶路撒冷
[00:07:39.040 --> 00:07:40.320]  以色列的地方
[00:07:40.320 --> 00:07:44.560]  當時的領袖尼希米
[00:07:44.560 --> 00:07:50.560]  在波斯帝國的首都舒山城服侍皇帝
[00:07:50.560 --> 00:07:55.120]  皇帝近前的一個侍衛或酒政
[00:07:55.120 --> 00:07:59.320]  然後他有上帝給他的感動
[00:07:59.320 --> 00:08:01.520]  看到國破家亡的感動
[00:08:01.520 --> 00:08:04.720]  主動的放下他高薪厚祿
[00:08:04.720 --> 00:08:08.880]  回到滿目瘡痍的耶路撒冷
[00:08:08.880 --> 00:08:10.440]  背景就是這樣
[00:08:10.440 --> 00:08:13.520]  以色列的李希米記記了
[00:08:13.520 --> 00:08:15.720]  回去後看到他們沒有城牆保護
[00:08:15.720 --> 00:08:19.720]  所以他就帶領以色列人經過千辛萬苦
[00:08:19.720 --> 00:08:22.120]  把城牆建立起來
[00:08:22.120 --> 00:08:25.120]  不過李希米記很明顯
[00:08:25.120 --> 00:08:29.120]  不只是說要建造城牆
[00:08:29.120 --> 00:08:32.920]  如果李希米記只是說成功地建造城牆
[00:08:32.920 --> 00:08:34.520]  李希米記應該停在第六章
[00:08:34.520 --> 00:08:38.280]  因為第六章記載他們在五十二天努力工作後
[00:08:38.280 --> 00:08:40.080]  就把城牆建起來了
[00:08:40.080 --> 00:08:41.160]  應該停了
[00:08:41.160 --> 00:08:42.160]  不過不是
[00:08:42.160 --> 00:08:43.920]  李希米記總共有十三章
[00:08:43.920 --> 00:08:45.760]  即是說有更長的篇幅
[00:08:45.760 --> 00:08:47.280]  是說城牆建立之後
[00:08:47.280 --> 00:08:49.440]  然後怎樣呢
[00:08:49.440 --> 00:08:51.280]  硬件又立
[00:08:51.280 --> 00:08:52.520]  然後怎樣呢
[00:08:52.520 --> 00:09:00.520]  重建百姓對上帝的完全投靠的信服心
[00:09:00.520 --> 00:09:03.080]  其中一個很重要的功夫學習
[00:09:03.080 --> 00:09:05.520]  就是怎樣學習敬拜上帝
[00:09:05.520 --> 00:09:07.720]  在第七章到十三章
[00:09:07.720 --> 00:09:09.840]  重建以色列人裡面
[00:09:09.840 --> 00:09:12.920]  第八章就是講敬拜的事
[00:09:12.920 --> 00:09:14.560]  即是硬件
[00:09:14.560 --> 00:09:15.800]  沒錯,都是很重要
[00:09:15.800 --> 00:09:20.200]  不過永遠都不會比那班人重要
[00:09:20.200 --> 00:09:24.880]  我相信大家這方面應該不難理解
[00:09:24.880 --> 00:09:26.120]  好了,我們時間關係
[00:09:26.120 --> 00:09:28.080]  我們回到李希米記第八章
[00:09:28.080 --> 00:09:31.280]  我今天想跟大家分享的一段聖經
[00:09:31.280 --> 00:09:33.320]  第八章我剛才提過
[00:09:33.320 --> 00:09:42.600]  就是我一個相當對我很喜歡的一章聖經
[00:09:42.600 --> 00:09:45.600]  這章聖經講到他們怎樣敬拜神
[00:09:45.600 --> 00:09:48.320]  時間關係我只是抽幾個重點說
[00:09:48.320 --> 00:09:51.640]  第八章的第一段,第一節到第八節
[00:09:51.640 --> 00:09:52.600]  我分了幾個重點
[00:09:52.600 --> 00:09:55.800]  一個是誰做港元
[00:09:55.800 --> 00:10:00.480]  第二就是當時舉行的時間
[00:10:00.480 --> 00:10:02.000]  第三就是地點
[00:10:02.000 --> 00:10:03.360]  第四是匯俗
[00:10:03.360 --> 00:10:05.320]  就是港元、時間、地點、匯俗
[00:10:05.320 --> 00:10:08.600]  這四個主要的分享
[00:10:08.600 --> 00:10:10.080]  首先看看港元
[00:10:10.080 --> 00:10:13.800]  這裡提到他們聚集在一起的時間
[00:10:13.800 --> 00:10:18.480]  請了以斯拉文士將耶和華
[00:10:18.480 --> 00:10:24.400]  透過摩西的律法書拿來當眾展開來講解
[00:10:24.400 --> 00:10:26.840]  以斯拉,這裡看起來好像平平無奇
[00:10:26.840 --> 00:10:28.160]  但是你留意
[00:10:28.160 --> 00:10:33.520]  李希米記第一次出現以斯拉就是這裡
[00:10:33.520 --> 00:10:35.600]  李希米記前面建造成長的時間
[00:10:35.600 --> 00:10:37.960]  完全沒有提到以斯拉的
[00:10:37.960 --> 00:10:39.960]  真正原因我們不知道為什麼
[00:10:39.960 --> 00:10:43.480]  但是現在首次在第八章裡面
[00:10:43.480 --> 00:10:44.360]  這兩個領袖
[00:10:44.360 --> 00:10:45.840]  一個是宗教上的領袖
[00:10:45.840 --> 00:10:47.560]  以斯拉,一個是祭司
[00:10:47.560 --> 00:10:49.920]  一個是政治上的領袖
[00:10:49.920 --> 00:10:52.480]  李希米被稱為省長
[00:10:52.480 --> 00:10:56.960]  帶領整個重建城牆的領袖
[00:10:56.960 --> 00:10:59.920]  兩個人第一次會合在一起
[00:10:59.920 --> 00:11:03.000]  然後這裡很明顯
[00:11:03.000 --> 00:11:04.960]  不只是以斯拉的人做
[00:11:04.960 --> 00:11:09.080]  你會記得當時是一個沒有抗音器
[00:11:09.080 --> 00:11:12.120]  在一個不是現在這樣的設備之下
[00:11:12.120 --> 00:11:15.120]  對著起碼幾萬的會眾
[00:11:15.120 --> 00:11:16.240]  要教導神的說話
[00:11:16.240 --> 00:11:17.840]  根本沒有可能一個人可以講的
[00:11:17.840 --> 00:11:21.120]  所以你看到這裡除了以斯拉之外
[00:11:21.120 --> 00:11:23.480]  第四節很特別的震驚
[00:11:23.480 --> 00:11:27.280]  提到有13個人名
[00:11:27.280 --> 00:11:28.920]  時間關係我們沒有機會一個人
[00:11:28.920 --> 00:11:31.360]  一個人去看他們本身的意思
[00:11:31.360 --> 00:11:33.640]  大家有興趣可以上一些網站
[00:11:33.640 --> 00:11:36.880]  或者一些色驚書去看他們每個名字
[00:11:36.880 --> 00:11:39.200]  背後一些意思
[00:11:39.200 --> 00:11:43.200]  這13個名字就站在以斯拉的
[00:11:43.200 --> 00:11:45.200]  在他左邊的有7位
[00:11:45.200 --> 00:11:47.040]  右邊的有6位
[00:11:47.040 --> 00:11:48.120]  這13個人
[00:11:48.120 --> 00:11:49.720]  很特別的原因就是
[00:11:49.720 --> 00:11:51.960]  震驚很少用13這個數字
[00:11:51.960 --> 00:11:52.960]  要麼是10
[00:11:52.960 --> 00:11:54.000]  要麼是12
[00:11:54.000 --> 00:11:55.080]  要麼是7等等
[00:11:55.080 --> 00:11:57.200]  但是這裡提到13
[00:11:57.200 --> 00:11:59.200]  也沒有解釋為什麼13
[00:11:59.200 --> 00:12:01.800]  為什麼這13個人沒有特別解釋
[00:12:01.800 --> 00:12:02.960]  那就只能作出推論
[00:12:02.960 --> 00:12:05.360]  可能這13個人是特別出色的
[00:12:05.360 --> 00:12:06.760]  當時的領袖
[00:12:06.760 --> 00:12:08.200]  或者是12個支派
[00:12:08.200 --> 00:12:10.960]  再加上利美支派13個領袖
[00:12:10.960 --> 00:12:11.400]  都不確定
[00:12:11.400 --> 00:12:13.880]  我們不敢肯定
[00:12:13.880 --> 00:12:17.360]  就算是以斯拉加上這13個14個人
[00:12:17.360 --> 00:12:20.960]  都不可能對數以萬計的回中
[00:12:20.960 --> 00:12:22.720]  有效的教導神的說話
[00:12:22.720 --> 00:12:24.120]  所以經文再說
[00:12:24.120 --> 00:12:26.080]  下文第七節再說
[00:12:26.080 --> 00:12:27.920]  這裡說有耶穌亞
[00:12:27.920 --> 00:12:30.480]  巴黎等等的人
[00:12:30.480 --> 00:12:32.200]  在第七節的尾說
[00:12:32.200 --> 00:12:38.160]  他說和利美人使百姓明白律法
[00:12:38.160 --> 00:12:41.680]  這個翻譯可能不是一個最好的翻譯
[00:12:41.680 --> 00:12:43.400]  這裡很明顯
[00:12:43.400 --> 00:12:45.400]  那個翻譯應該反過來
[00:12:45.400 --> 00:12:47.400]  利美人先走
[00:12:47.400 --> 00:12:48.960]  還有利美人
[00:12:48.960 --> 00:12:52.440]  包括了耶穌亞、巴黎、士比利等等的人
[00:12:52.440 --> 00:12:53.720]  因為下文
[00:12:53.720 --> 00:12:55.520]  你再看第九節
[00:12:55.520 --> 00:12:57.040]  十一節
[00:12:57.040 --> 00:12:58.240]  十三節
[00:12:58.240 --> 00:12:59.600]  都分別再出現說
[00:12:59.600 --> 00:13:01.920]  那幫利美人
[00:13:01.920 --> 00:13:04.240]  我相信是指第七節所說的
[00:13:04.240 --> 00:13:06.280]  然後這幫利美人
[00:13:06.280 --> 00:13:09.880]  可能才是最前線的
[00:13:09.880 --> 00:13:12.720]  走到百姓當中
[00:13:12.720 --> 00:13:15.360]  和他們解釋聖經的那幫人
[00:13:15.360 --> 00:13:17.240]  因為第七節的尾說
[00:13:17.240 --> 00:13:20.440]  百姓都站在自己的地方
[00:13:20.440 --> 00:13:23.720]  就是說百姓可能有分開不同的組別
[00:13:23.720 --> 00:13:24.840]  如果和今天說話說
[00:13:24.840 --> 00:13:28.920]  這幫利美人協助祭司以斯拉
[00:13:28.920 --> 00:13:29.840]  成為了
[00:13:29.840 --> 00:13:30.600]  如果今天說話說
[00:13:30.600 --> 00:13:31.880]  好像組長一樣
[00:13:31.880 --> 00:13:32.920]  去到他們當中
[00:13:32.920 --> 00:13:35.600]  把台上面所聽到所教導的
[00:13:35.600 --> 00:13:37.080]  然後去到他們當中
[00:13:37.080 --> 00:13:39.160]  繼續去講解
[00:13:39.160 --> 00:13:44.600]  很大的一個教導的隊
[00:13:44.600 --> 00:13:45.960]  他們教什麼呢
[00:13:45.960 --> 00:13:47.760]  聖經很清楚說
[00:13:47.760 --> 00:13:51.200]  是教上帝的律書
[00:13:51.200 --> 00:13:54.320]  一會兒我會詳細再講一下這件事
[00:13:54.320 --> 00:13:56.800]  接著第二點我想看看時間
[00:13:56.800 --> 00:13:59.440]  這八字星經文裡面提到的時間
[00:13:59.440 --> 00:14:02.160]  有兩個的
[00:14:02.160 --> 00:14:02.840]  兩句說話
[00:14:02.840 --> 00:14:04.880]  一個是七月初一第二節
[00:14:04.880 --> 00:14:06.200]  第二節所說的
[00:14:06.200 --> 00:14:07.440]  另外第三節說
[00:14:07.440 --> 00:14:12.400]  他們那天就從清早到中午
[00:14:12.400 --> 00:14:16.400]  清早就是幾點鐘呢
[00:14:16.400 --> 00:14:18.360]  應該是七點就最遲了
[00:14:18.360 --> 00:14:20.400]  可能五六點了
[00:14:20.400 --> 00:14:22.240]  我認識的人很厲害
[00:14:22.240 --> 00:14:23.680]  四五點起床是做神韻的
[00:14:23.680 --> 00:14:25.360]  真的很厲害
[00:14:25.360 --> 00:14:28.120]  我當他最遲七點鐘計
[00:14:28.120 --> 00:14:30.720]  中午就是十二點
[00:14:30.720 --> 00:14:34.280]  五個小時
[00:14:34.280 --> 00:14:38.360]  大家試過最長一次崇拜是多長
[00:14:38.360 --> 00:14:40.640]  可能你說看誰講道
[00:14:40.640 --> 00:14:41.960]  郭牧師是長一點
[00:14:41.960 --> 00:14:43.880]  我明白的
[00:14:43.880 --> 00:14:46.200]  你最長一次崇拜是多長
[00:14:46.200 --> 00:14:48.160]  你猜猜你最能夠忍耐
[00:14:48.160 --> 00:14:51.560]  參加最長的崇拜是多久呢
[00:14:51.560 --> 00:14:53.920]  我去國內的時候
[00:14:53.920 --> 00:14:57.760]  國內的教會很值得我們欣賞
[00:14:57.760 --> 00:14:58.960]  可能未必大家文化
[00:14:58.960 --> 00:15:01.320]  或者背景相同
[00:15:01.320 --> 00:15:04.080]  不過我去過一些教會
[00:15:04.080 --> 00:15:09.520]  每個主日可以有六個小時崇拜
[00:15:09.520 --> 00:15:11.280]  為什麼六個小時呢
[00:15:11.280 --> 00:15:13.560]  上午四個小時
[00:15:13.560 --> 00:15:14.800]  一起吃飯
[00:15:14.800 --> 00:15:17.440]  吃完飯之後下午再兩個小時
[00:15:17.440 --> 00:15:19.520]  更厲害的是
[00:15:19.520 --> 00:15:21.320]  我所認識的
[00:15:21.320 --> 00:15:24.800]  他們並且用了播道會的主日學
[00:15:24.800 --> 00:15:26.440]  教神韻
[00:15:26.440 --> 00:15:28.480]  成人六個小時
[00:15:28.480 --> 00:15:31.200]  神韻主學都是六個小時
[00:15:31.200 --> 00:15:33.200]  我第一次見到
[00:15:34.200 --> 00:15:36.440]  當然一堂不可以
[00:15:36.440 --> 00:15:38.320]  一堂我們比他大約一小時
[00:15:38.320 --> 00:15:40.320]  所以他教幾堂的主學課程
[00:15:40.320 --> 00:15:42.320]  我一次去參觀他們
[00:15:42.320 --> 00:15:43.560]  他們印了主學課程
[00:15:43.560 --> 00:15:45.560]  當然是自己翻印
[00:15:45.560 --> 00:15:47.560]  印了那些課程
[00:15:47.560 --> 00:15:49.960]  然後我很難想像
[00:15:49.960 --> 00:15:53.200]  那些小孩子說小學五六年級
[00:15:53.200 --> 00:15:55.200]  他們上主學的時候做筆記
[00:15:55.200 --> 00:15:57.360]  大家的子弟有沒有留意
[00:15:57.360 --> 00:15:59.360]  他們上主學有沒有做筆記
[00:15:59.360 --> 00:16:00.880]  有沒有
[00:16:00.880 --> 00:16:02.560]  或者上網上主學的時候
[00:16:02.560 --> 00:16:03.840]  有沒有看見他們做筆記
[00:16:03.840 --> 00:16:05.840]  這個我深深印象
[00:16:05.840 --> 00:16:07.840]  很長的時間
[00:16:07.840 --> 00:16:09.360]  還有
[00:16:09.360 --> 00:16:11.360]  請你記得他們站著
[00:16:11.360 --> 00:16:15.360]  其實聖經裡面一直都在說
[00:16:15.360 --> 00:16:17.360]  到新約到會堂都是這樣的
[00:16:17.360 --> 00:16:19.360]  講的人坐下來的
[00:16:19.360 --> 00:16:21.360]  聽的人站起來的
[00:16:21.360 --> 00:16:23.360]  下一次都是我說的
[00:16:23.360 --> 00:16:27.360]  我們試一試
[00:16:27.360 --> 00:16:29.360]  開玩笑而已
[00:16:29.360 --> 00:16:31.360]  大家文化不同
[00:16:32.160 --> 00:16:35.360]  他們很迫切地學習神句
[00:16:35.360 --> 00:16:37.360]  所以這個沒什麼意義
[00:16:37.360 --> 00:16:39.360]  然後那裡說是七月初一日
[00:16:39.360 --> 00:16:41.360]  以色列人的七月
[00:16:41.360 --> 00:16:43.360]  即是相約於
[00:16:43.360 --> 00:16:45.360]  用以色列的歷法計
[00:16:45.360 --> 00:16:47.360]  相約於現在我們所用的功力
[00:16:47.360 --> 00:16:49.360]  大概是九月底
[00:16:49.360 --> 00:16:51.360]  所以不是真的現在的七月
[00:16:51.360 --> 00:16:53.360]  如果真的現在七月就相當熱
[00:16:53.360 --> 00:16:55.360]  大約是秋涼的時間
[00:16:55.360 --> 00:16:57.360]  以色列人的七月是一個
[00:16:57.360 --> 00:16:59.360]  很重要的
[00:16:59.360 --> 00:17:01.360]  七月份的
[00:17:01.360 --> 00:17:03.360]  我再講大概九月底的時間
[00:17:03.360 --> 00:17:05.360]  包括
[00:17:05.360 --> 00:17:07.360]  有催國節
[00:17:07.360 --> 00:17:09.360]  催國節
[00:17:09.360 --> 00:17:11.360]  就是他們的新年
[00:17:11.360 --> 00:17:13.360]  以色列有兩個新年,一個是禦節
[00:17:13.360 --> 00:17:15.360]  就是他們宗教上的新年
[00:17:15.360 --> 00:17:17.360]  另一個是文士上的新年
[00:17:17.360 --> 00:17:19.360]  就是七月一日祭司會催國
[00:17:19.360 --> 00:17:21.360]  然後就開始一個新的
[00:17:21.360 --> 00:17:23.360]  一個年度
[00:17:23.360 --> 00:17:25.360]  所以他們就有一個慶祝的活動
[00:17:25.360 --> 00:17:27.360]  然後正常來說
[00:17:27.360 --> 00:17:29.360]  七月十日他們的贖罪日
[00:17:29.360 --> 00:17:31.360]  每年一次他們要禁食
[00:17:31.360 --> 00:17:33.360]  然後一起認罪
[00:17:33.360 --> 00:17:35.360]  在宗教領導大令之下
[00:17:35.360 --> 00:17:37.360]  一起認罪向上帝討告的時間
[00:17:37.360 --> 00:17:39.360]  然後七月十五日
[00:17:39.360 --> 00:17:41.360]  就是駐棚節
[00:17:41.360 --> 00:17:43.360]  駐棚節是七日
[00:17:43.360 --> 00:17:45.360]  整個國家一起
[00:17:45.360 --> 00:17:47.360]  露營
[00:17:47.360 --> 00:17:49.360]  都挺特別的
[00:17:49.360 --> 00:17:51.360]  老老暖暖一起
[00:17:51.360 --> 00:17:53.360]  是住在棚裡面
[00:17:53.360 --> 00:17:55.360]  一會我再解釋一下
[00:17:55.360 --> 00:17:57.360]  還有意思解釋一下
[00:17:57.360 --> 00:17:59.360]  除了時間之外的地點
[00:17:59.360 --> 00:18:01.360]  這個地點說到
