
[00:00:00.000 --> 00:00:07.040]  好 我們可以開始今天的講道以先
[00:11:09.320 --> 00:11:11.880]  這種英雄主義的神學觀
[00:11:11.880 --> 00:11:14.440]  推動教會去繼續發展的時候
[00:11:14.440 --> 00:11:16.760]  我們怎樣去防止自己
[00:11:16.760 --> 00:11:20.280]  不在這種錯漠上面繼續的去浸淫
[00:11:20.280 --> 00:11:22.680]  而相反我們回到原本
[00:11:22.680 --> 00:11:28.440]  是由上帝的靈所引導的屬靈的發展呢
[00:11:28.440 --> 00:11:30.440]  保羅明白到
[00:11:30.440 --> 00:11:35.480]  當教會要去彼此建立的時候
[00:11:35.480 --> 00:11:38.520]  可能會出現一些情況的
[00:11:38.520 --> 00:11:40.120]  這個情況是什麼呢
[00:11:40.120 --> 00:11:44.280]  就是有些真的很有心去侍奉主的弟兄姊妹
[00:11:44.280 --> 00:11:48.280]  他們真的很想實踐保羅所講到的
[00:11:48.280 --> 00:11:51.560]  彼此守望的神學
[00:11:51.560 --> 00:11:53.800]  在這個過程裡面
[00:11:53.800 --> 00:11:55.400]  他真的很願意去做
[00:11:55.400 --> 00:11:57.320]  但是在做的過程當中
[00:11:57.320 --> 00:12:01.560]  可能他們會逐漸出現一些問題
[00:12:01.560 --> 00:12:04.760]  而這個問題就是今天我們第六章
[00:12:04.760 --> 00:12:06.920]  頭五節這裡所要講的主題
[00:12:06.920 --> 00:12:12.040]  保羅為什麼要重點特別用這五節的經文題呢
[00:12:12.040 --> 00:12:16.520]  就是因為他免得教會在彼此建立的過程當中
[00:12:16.520 --> 00:12:19.880]  原本是做一件好事的信徒
[00:12:19.880 --> 00:12:21.880]  他們反而墮落了上來
[00:12:21.880 --> 00:12:25.720]  所以這個正是保羅在這段經文裡面
[00:12:25.720 --> 00:12:30.520]  去防止免得教會原本需要被建造起來的時候
[00:12:30.520 --> 00:12:36.520]  透過彼此守望的過程能夠使信徒的生命更穩固的同時
[00:12:36.520 --> 00:12:39.080]  免得因為一些錯漏
[00:12:39.080 --> 00:12:41.880]  錯謀或者一些誤會
[00:12:41.880 --> 00:12:44.680]  促使信徒走錯了路的時候
[00:12:44.680 --> 00:12:47.400]  然後好心做壞事
[00:12:47.400 --> 00:12:49.640]  或者我們說適得其反
[00:12:49.640 --> 00:12:54.440]  原本要建立的教會反而使一些有心去侍奉的信徒跌倒
[00:12:54.440 --> 00:12:59.080]  這是保羅很想在這裡一開始重點地去提出的一點
[00:12:59.080 --> 00:13:02.040]  這個正正就是我們今天要看的題目
[00:13:02.040 --> 00:13:04.040]  我們先看第一部分
[00:13:04.040 --> 00:13:07.720]  第一部分是從第一節到第三節
[00:13:07.720 --> 00:13:10.200]  在這一部分裡面我們會看到
[00:13:10.200 --> 00:13:13.960]  當一個人過分熱心去侍奉的時候
[00:13:13.960 --> 00:13:20.760]  可能會有一些暗湧在他背後而倒轉來去影響那個
[00:13:20.760 --> 00:13:23.960]  真是原意初心是很好的信徒
[00:13:23.960 --> 00:13:27.080]  不如我再為大家讀一次好不好
[00:13:27.080 --> 00:13:29.640]  剛才我們讀了中文一次
[00:13:29.640 --> 00:13:32.760]  我再次讀中文一次和英文一次
[00:13:32.760 --> 00:13:37.480]  頭三節請大家拿著本聖經一直跟著我看就可以了
[00:13:37.480 --> 00:13:39.480]  這裡這樣說 他說
[00:13:39.480 --> 00:13:43.720]  弟兄們若有人偶然被過分所乘
[00:13:43.720 --> 00:13:50.120]  你們屬靈的人就當用溫柔的心把他挽回過來
[00:13:50.120 --> 00:13:54.360]  又當自己小心恐怕也被引誘
[00:13:54.360 --> 00:13:58.200]  你們各人的重擔要互相擔當
[00:13:58.200 --> 00:14:01.320]  如此就完全了基督的律法
[00:14:01.320 --> 00:14:06.920]  人若無有自己還以為有就是自欺了
[00:14:06.920 --> 00:14:10.520]  剛才我一開始說了這一部分我們會去看
[00:14:10.520 --> 00:14:13.960]  當一個人過分熱心的時候有一個暗湧
[00:14:13.960 --> 00:14:18.440]  暗湧就是我們英文的翻譯為backwash
[00:14:18.440 --> 00:14:20.200]  什麼叫暗湧呢
[00:14:20.200 --> 00:14:22.680]  其實如果弟兄姊妹知道我的背景
[00:14:22.680 --> 00:14:26.520]  我以前是讀地理及環境規劃的
[00:14:26.520 --> 00:14:30.920]  其中一項我們必須要讀的課程就是叫做
[00:14:30.920 --> 00:14:35.240]  這個海洋學或者叫做水文學
[00:14:35.240 --> 00:14:39.240]  Hydrology or Oceology
[00:14:39.240 --> 00:14:44.520]  這兩項學術研究
[00:14:44.520 --> 00:14:48.200]  其中一項都很重要的就是談論到
[00:14:48.200 --> 00:14:51.240]  Backwash 暗湧這個題目
[00:14:51.240 --> 00:14:53.960]  為什麼暗湧是一個這麼重要的題目呢
[00:14:53.960 --> 00:14:56.040]  因為原來在我們這個世界裡面
[00:14:56.040 --> 00:14:59.560]  很多東西原來不是我們表面看的那麼簡單
[00:14:59.560 --> 00:15:01.800]  有些東西在表面我們看見
[00:15:01.800 --> 00:15:04.760]  咦 是這樣的 比如特別是水
[00:15:04.760 --> 00:15:07.800]  它向著某一個方向在流動的時候
[00:15:07.800 --> 00:15:10.520]  我們很多人就說水就流動
[00:15:10.520 --> 00:15:14.520]  比如中國人就說水向東流 是不是
[00:15:14.520 --> 00:15:18.280]  就是水往下流 水也往東流
[00:15:18.280 --> 00:15:21.240]  當然啦 視乎你那個國家的地勢是怎麼樣
[00:15:21.240 --> 00:15:25.480]  有些國家的水總之從上而下而流
[00:15:25.480 --> 00:15:29.800]  但是這個只是我們表面看到的現象而已
[00:15:29.800 --> 00:15:34.760]  原來在這個Hydrology或者Oceology裡面
[00:15:34.760 --> 00:15:38.760]  或者我們說水文學或者海洋學裡面
[00:15:38.760 --> 00:15:41.960]  有一個研究就是說原來當我們見到水
[00:15:41.960 --> 00:15:45.960]  向著某一個方向 一道水在流動的時候
[00:15:45.960 --> 00:15:50.440]  原來有另一道暗湧是反過來
[00:15:50.440 --> 00:15:52.680]  去流向另一個方向的
[00:15:52.680 --> 00:15:55.320]  那你就會說 哇 這麼奇妙的嗎
[00:15:55.320 --> 00:15:58.520]  沒錯 特別我們去研究河流
[00:15:58.520 --> 00:16:02.200]  其中一樣東西 河流的流水從山上流下去
[00:16:02.200 --> 00:16:05.000]  低地進入到海洋的過程裡面
[00:16:05.000 --> 00:16:07.880]  很多人以為水就是一個方向
[00:16:07.880 --> 00:16:10.440]  完全這樣向下流向
[00:16:10.440 --> 00:16:12.120]  其實實質上原來不是的
[00:16:12.120 --> 00:16:13.880]  水當它流動的時候
[00:16:13.880 --> 00:16:17.240]  當它向在上面的上層的水面
[00:16:17.240 --> 00:16:20.360]  你看起來是向著某一個下的方向去走
[00:16:20.360 --> 00:16:24.760]  原來在水的下半部分和旁邊的環境
[00:16:24.760 --> 00:16:31.800]  原來它有很多暗湧在不斷的在進行另一個方向的旋動
[00:16:31.800 --> 00:16:33.960]  在這個過程裡面
[00:16:33.960 --> 00:16:39.000]  就產生了很多我們今天所看到的山形地勢
[00:16:39.000 --> 00:16:42.440]  譬如我們見到為什麼有些瀑布
[00:16:42.440 --> 00:16:46.440]  有些人走去跳下去游泳其實很危險的 為什麼呢
[00:16:46.440 --> 00:16:49.560]  因為原來瀑布雖然那些水是向下流
[00:16:49.560 --> 00:16:51.800]  然後就繼續沿著山谷走下去
[00:16:51.800 --> 00:16:57.960]  原來瀑布的落位下面有一個轉動的暗流在裡面
[00:16:57.960 --> 00:17:00.360]  如果你在那些地方游泳
[00:17:00.360 --> 00:17:01.720]  很多人就會發覺
[00:17:01.720 --> 00:17:05.480]  為什麼有些人以前去山澗游泳
[00:17:05.480 --> 00:17:07.000]  游一游泳就淹死在那裡
[00:17:07.000 --> 00:17:09.400]  因為原來當它游在面上的時候
[00:17:09.400 --> 00:17:12.360]  不知道原來有一個暗湧相反的潮流
[00:17:12.360 --> 00:17:14.920]  是在樓下不斷轉動滾動
[00:17:14.920 --> 00:17:16.600]  將人向下扯
[00:17:16.600 --> 00:17:18.520]  以為人向水流
[00:17:18.520 --> 00:17:20.680]  向下山流下去
[00:17:20.680 --> 00:17:22.120]  沒問題 原來不是
[00:17:22.120 --> 00:17:23.960]  它不是向山流
[00:17:23.960 --> 00:17:31.720]  而是向下的瀑布底轉動去流的
[00:17:31.720 --> 00:17:33.560]  於是怎麼樣呢
[00:17:33.560 --> 00:17:39.880]  越大的瀑布底就越大的這個我們叫wheel pool
[00:17:39.880 --> 00:17:41.880]  就是那些backwash
[00:17:41.880 --> 00:17:45.800]  當河水去到海邊流的時候
[00:17:45.800 --> 00:17:48.360]  原來以為水就這樣流出海
[00:17:48.360 --> 00:17:50.120]  就散開 不是的
[00:17:50.120 --> 00:17:55.320]  原來海水當河水進入海的時候
[00:17:55.320 --> 00:17:58.680]  因為水的密度 鹽分不同
[00:17:58.680 --> 00:17:59.720]  所以它流動的時候
[00:17:59.720 --> 00:18:02.120]  一方面有一層是向上
[00:18:02.120 --> 00:18:03.160]  向海的流
[00:18:03.160 --> 00:18:07.160]  原來海的下層的水
[00:18:07.160 --> 00:18:11.240]  也會倒流進到河谷裡面
[00:18:11.240 --> 00:18:15.080]  所以造成在河口裡面游泳也是很危險的
[00:18:15.080 --> 00:18:16.440]  所以導演節目
[00:18:16.440 --> 00:18:17.960]  為什麼我要跟大家說這麼多呢
[00:18:17.960 --> 00:18:20.040]  今天不是跟大家研究地理學
[00:18:20.040 --> 00:18:21.560]  當然很有興趣
[00:18:21.560 --> 00:18:24.760]  我在這方面很多年
[00:18:24.760 --> 00:18:27.080]  從我十歲八歲的時候
[00:18:27.080 --> 00:18:28.680]  我已經有興趣的題目
[00:18:28.680 --> 00:18:30.200]  今天不是討論那個題目
[00:18:30.200 --> 00:18:31.880]  今天想跟大家說的就是
[00:18:31.880 --> 00:18:33.400]  如果在屬靈上面
[00:18:33.400 --> 00:18:37.160]  其實都有這些暗湧存留在這裡
[00:18:37.160 --> 00:18:40.200]  這些是什麼暗湧呢
[00:18:40.200 --> 00:18:41.640]  其實這些暗湧
[00:18:41.640 --> 00:18:44.520]  正當你以為一個信徒
[00:18:44.520 --> 00:18:46.840]  他的屬靈生命很好的時候
[00:18:46.840 --> 00:18:48.920]  其實原來有另一道暗湧
[00:18:48.920 --> 00:18:51.800]  可能反過來推動這個信徒
[00:18:51.800 --> 00:18:55.800]  將他捲入了一個屬靈的漩渦裡面
[00:18:55.800 --> 00:18:59.400]  然後使他跌倒墮落犯錯
[00:18:59.400 --> 00:19:03.640]  在經濟學上面
[00:19:03.640 --> 00:19:06.440]  就有一個這樣的觀念
[00:19:06.440 --> 00:19:09.480]  叫做Zero-sum game
[00:19:09.480 --> 00:19:11.400]  零和遊戲
[00:19:11.400 --> 00:19:13.960]  所以讀過商業的弟兄姊妹
[00:19:13.960 --> 00:19:16.280]  或者有認識的都會明白這一點
[00:19:16.280 --> 00:19:17.880]  意思是什麼
[00:19:17.880 --> 00:19:20.600]  在這個商業社會裡面
[00:19:20.600 --> 00:19:25.000]  當有一方賺了錢的時候
[00:19:25.000 --> 00:19:28.040]  就很肯定有另一方的人
[00:19:28.040 --> 00:19:30.360]  就一定是有虧損
[00:19:30.360 --> 00:19:31.640]  所以簡單來說
[00:19:31.640 --> 00:19:33.160]  當一個人賺了錢
[00:19:33.160 --> 00:19:35.800]  和另一方面的人有虧損
[00:19:35.800 --> 00:19:38.280]  加起來其實大家是打和的
[00:19:38.280 --> 00:19:40.600]  這個叫做零和遊戲
[00:19:40.600 --> 00:19:42.920]  屬靈生命都是這樣的情況
[00:19:42.920 --> 00:19:46.120]  當我們的屬靈生命以為自己很投入了
[00:19:46.120 --> 00:19:48.520]  去毀身下去 去侍奉主
[00:19:48.520 --> 00:19:51.240]  很忠心地毀身去侍奉主
[00:19:51.240 --> 00:19:52.200]  我不否定
[00:19:52.200 --> 00:19:55.720]  真的有很多信徒很忠心地去侍奉主
[00:19:55.720 --> 00:19:58.360]  我們也相信很多宣教士
[00:19:58.360 --> 00:19:59.400]  一些牧者
[00:19:59.400 --> 00:20:02.280]  他們真的很毀身去侍奉主
[00:20:02.280 --> 00:20:03.400]  將自己的生命
[00:20:03.400 --> 00:20:05.560]  甚至不顧那麼多
[00:20:05.560 --> 00:20:07.320]  願意捨棄的時候
[00:20:07.320 --> 00:20:11.080]  但正當這種情況
[00:20:11.080 --> 00:20:14.280]  是發生在一個信徒生病上面的時候
[00:20:14.280 --> 00:20:19.080]  原來有另一個方向的屬靈的生命
[00:20:19.080 --> 00:20:22.200]  會墮落的力量也會傳流出來
[00:20:22.200 --> 00:20:24.120]  慢慢會滲透出來
[00:20:24.120 --> 00:20:26.360]  保羅在第五章裡面
[00:20:26.360 --> 00:20:28.600]  已經很強調去說到
[00:20:28.600 --> 00:20:31.240]  他要幫助階太教會
[00:20:31.240 --> 00:20:35.720]  建立一個能夠藉著彼此一同守望
[00:20:35.720 --> 00:20:39.480]  而健康的教會可以被建立起來
[00:20:39.480 --> 00:20:43.320]  但是一來到第六章裡面的開頭
[00:20:43.320 --> 00:20:45.640]  到實戰的情況的時候
[00:20:45.640 --> 00:20:47.480]  保羅馬上就提出一個
[00:20:47.480 --> 00:20:49.880]  我們真的有時候很拗頭的現象
[00:20:49.880 --> 00:20:51.400]  為什麼保羅在這裡說到
[00:20:51.400 --> 00:20:55.880]  弟兄們若有人偶然被過犯所幸呢
[00:20:55.880 --> 00:20:58.840]  這些若有人被過犯所幸
[00:20:58.840 --> 00:21:01.640]  也都是指什麼人呢
[00:21:01.640 --> 00:21:04.040]  為什麼保羅要提出這一點呢
[00:21:04.040 --> 00:21:07.960]  保羅很重要的一件事
[00:21:07.960 --> 00:21:10.040]  要給今天信徒
[00:21:10.040 --> 00:21:12.760]  或者當日加拿大的信徒明白
[00:21:12.760 --> 00:21:15.240]  教會要建立
[00:21:15.240 --> 00:21:17.560]  沒錯是要彼此一同的
[00:21:17.560 --> 00:21:20.920]  但是不只是做一些事情
[00:21:20.920 --> 00:21:22.840]  所以我這麼多年侍奉主
[00:21:22.840 --> 00:21:24.600]  我很強調在模樣上
[00:21:24.600 --> 00:21:27.640]  教會不是應該以一種叫做
[00:21:27.640 --> 00:21:31.240]  侍工為主導的一種教會建立
[00:21:31.240 --> 00:21:35.960]  教會的侍奉是信徒主動地
[00:21:35.960 --> 00:21:37.800]  在屬靈生命上看到的
[00:21:37.800 --> 00:21:41.320]  然後共同一起去努力去策動
[00:21:41.320 --> 00:21:44.680]  而且一同去推動下去
[00:21:44.680 --> 00:21:48.360]  而不是教會要建立多少個侍工
[00:21:48.360 --> 00:21:50.120]  婦女侍工
[00:21:50.120 --> 00:21:51.560]  青年人侍工
[00:21:51.560 --> 00:21:53.480]  老人侍工
[00:21:53.480 --> 00:21:55.400]  牧者侍工
[00:21:55.400 --> 00:21:57.000]  宣教士侍工
[00:21:57.000 --> 00:21:59.400]  總之你想出什麼名目
[00:21:59.400 --> 00:22:01.160]  你想建立一個侍工出來
[00:22:01.160 --> 00:22:03.560]  社區活動中心侍工
[00:22:03.560 --> 00:22:06.120]  那種情況是很危險的
[00:22:06.120 --> 00:22:07.160]  為什麼呢
[00:22:07.160 --> 00:22:12.120]  當我們只是集中於用侍工化的思維
[00:22:12.120 --> 00:22:14.120]  去推動教會的時候
[00:22:14.120 --> 00:22:15.720]  就造成了一些信徒主
[00:22:15.720 --> 00:22:18.040]  我只是躺在這個侍工裡面
[00:22:18.040 --> 00:22:21.080]  我盡了全副心機放進去
[00:22:21.080 --> 00:22:23.000]  我就已經是一個好信徒
[00:22:23.000 --> 00:22:25.800]  譬如其中我給兩個例子大家
[00:22:25.800 --> 00:22:29.240]  第一個例子做音響
[00:22:29.240 --> 00:22:31.560]  教會做音響
