
[00:00:00.000 --> 00:00:06.640]  福弟姐妹讓我們在聆聽主的說話之先
[00:08:23.360 --> 00:08:26.880]  因為他有預備
[00:08:26.880 --> 00:08:27.760]  不是
[00:08:27.760 --> 00:08:29.760]  而是因為他很緊張
[00:08:29.760 --> 00:08:34.240]  委派他去做這個大牢的工作
[00:08:34.240 --> 00:08:35.760]  要點燈
[00:08:35.760 --> 00:08:40.720]  預備迎接新郎回到他的家裡
[00:08:40.720 --> 00:08:42.720]  進行婚宴的慶祝
[00:08:43.600 --> 00:08:48.080]  他很看重主人的心思意念
[00:08:48.080 --> 00:08:50.080]  所以他預備
[00:08:50.080 --> 00:08:52.080]  而另外五個童女就做了
[00:08:52.080 --> 00:08:57.360]  所以這個不是純粹有預備
[00:08:57.360 --> 00:08:59.360]  就可以進入天國
[00:08:59.360 --> 00:09:01.360]  有預備多做成績
[00:09:01.360 --> 00:09:03.360]  就一定可以得到更多獎賞
[00:09:03.360 --> 00:09:05.360]  做多點事工
[00:09:05.360 --> 00:09:07.360]  做多點聖工
[00:09:07.360 --> 00:09:09.360]  教會大點
[00:09:09.360 --> 00:09:11.360]  可以發揮多點
[00:09:11.360 --> 00:09:13.360]  教會就幫我進入天國更加得到榮譽
[00:09:13.360 --> 00:09:18.480]  而是我們對上帝的那群忠心
[00:09:18.480 --> 00:09:20.480]  是怎樣的態度
[00:09:20.480 --> 00:09:22.480]  這個反而是
[00:09:22.480 --> 00:09:24.480]  接下來這個比喻
[00:09:24.480 --> 00:09:26.480]  安才受用帶出的主題
[00:09:26.480 --> 00:09:28.480]  不如這樣
[00:09:28.480 --> 00:09:30.480]  我們再次回來
[00:09:30.480 --> 00:09:32.480]  剛才Sandy幫我們讀了一次
[00:09:32.480 --> 00:09:34.480]  雖然大家都很熟悉
[00:09:34.480 --> 00:09:36.480]  不過這段聖經有很多細節位
[00:09:36.480 --> 00:09:38.480]  可能我們未必準繩地掌握得到
[00:09:38.480 --> 00:09:40.480]  我希望我們自己讀一次
[00:09:40.480 --> 00:09:42.480]  讀了之後
[00:09:42.480 --> 00:09:44.480]  我們可以希望
[00:09:44.480 --> 00:09:46.480]  能夠準確地去拿捏
[00:09:46.480 --> 00:09:48.480]  我們一起讀
[00:09:48.480 --> 00:09:50.480]  從第25章第14節
[00:09:50.480 --> 00:09:52.480]  我們一直讀到第30節
[00:09:52.480 --> 00:09:54.480]  我們一起讀
[00:09:54.480 --> 00:09:56.480]  天國又好
[00:09:56.480 --> 00:09:58.480]  比一個人要往外國去
[00:09:58.480 --> 00:10:00.480]  就叫了福人來
[00:10:00.480 --> 00:10:02.480]  把他的家業交給他們
[00:10:02.480 --> 00:10:04.480]  按著各人的財幹
[00:10:04.480 --> 00:10:06.480]  給他們銀子
[00:10:06.480 --> 00:10:08.480]  一個給五千
[00:10:08.480 --> 00:10:10.480]  一個給了二千
[00:10:10.480 --> 00:10:12.480]  一個給了一千
[00:10:12.480 --> 00:10:14.480]  就往外國去了
[00:10:14.480 --> 00:10:16.480]  拿了五千的
[00:10:16.480 --> 00:10:18.480]  隨即拿去做買賣
[00:10:18.480 --> 00:10:20.480]  另外賺了五千
[00:10:20.480 --> 00:10:22.480]  拿了二千的
[00:10:22.480 --> 00:10:24.480]  也照樣賺了二千
[00:10:24.480 --> 00:10:26.480]  但拿了一千的
[00:10:26.480 --> 00:10:28.480]  去掘開地
[00:10:28.480 --> 00:10:30.480]  把主人的銀子埋藏了
[00:10:30.480 --> 00:10:32.480]  幹了許久
[00:10:32.480 --> 00:10:34.480]  那些福人的主人來了
[00:10:34.480 --> 00:10:36.480]  和他們的家業
[00:10:36.480 --> 00:10:38.480]  就在外國去了
[00:10:38.480 --> 00:10:40.480]  主人來了
[00:10:40.480 --> 00:10:42.480]  和他們算帳
[00:10:42.480 --> 00:10:44.480]  拿了五千的銀子
[00:10:44.480 --> 00:10:46.480]  又拿著另外的五千來
[00:10:46.480 --> 00:10:48.480]  說:主人
[00:10:48.480 --> 00:10:50.480]  你交給我五千銀子
[00:10:50.480 --> 00:10:52.480]  請看
[00:10:52.480 --> 00:10:54.480]  我又賺了五千
[00:10:54.480 --> 00:10:56.480]  主人說:好
[00:10:56.480 --> 00:10:58.480]  你這又良善又忠心的福人
[00:10:58.480 --> 00:11:00.480]  你在不多的事上
[00:11:00.480 --> 00:11:02.480]  又忠心
[00:11:02.480 --> 00:11:04.480]  我要把許多事
[00:11:04.480 --> 00:11:06.480]  派你管理
[00:11:06.480 --> 00:11:08.480]  可以盡來享受
[00:11:08.480 --> 00:11:10.480]  你主人的快樂
[00:11:10.480 --> 00:11:12.480]  拿了二千的也來說
[00:11:12.480 --> 00:11:14.480]  主人
[00:11:14.480 --> 00:11:16.480]  你交給我二千銀子
[00:11:16.480 --> 00:11:18.480]  請看
[00:11:18.480 --> 00:11:20.480]  我又賺了二千
[00:11:20.480 --> 00:11:22.480]  主人說:好
[00:11:22.480 --> 00:11:24.480]  你這又良善又忠心的福人
[00:11:24.480 --> 00:11:26.480]  你在不多的事上
[00:11:26.480 --> 00:11:28.480]  又忠心
[00:11:28.480 --> 00:11:30.480]  我要把許多事
[00:11:30.480 --> 00:11:32.480]  派你管理
[00:11:32.480 --> 00:11:34.480]  可以盡來享受
[00:11:34.480 --> 00:11:36.480]  你主人的快樂
[00:11:36.480 --> 00:11:38.480]  拿了一千的也來說
[00:11:38.480 --> 00:11:40.480]  主人
[00:11:40.480 --> 00:11:42.480]  我知道你是忍心的人
[00:11:42.480 --> 00:11:44.480]  會有眾的地方要收割
[00:11:44.480 --> 00:11:46.480]  會有散的地方要罪念
[00:11:46.480 --> 00:11:48.480]  我就害怕
[00:11:48.480 --> 00:11:50.480]  去把你一千銀子
[00:11:50.480 --> 00:11:52.480]  埋藏在地裡
[00:11:52.480 --> 00:11:54.480]  請看
[00:11:54.480 --> 00:11:56.480]  你的原銀子在這裡
[00:11:56.480 --> 00:11:58.480]  主人回答說
[00:11:58.480 --> 00:12:00.480]  你這又惡又懶的福人
[00:12:00.480 --> 00:12:02.480]  你既知道
[00:12:02.480 --> 00:12:04.480]  會有眾的地方要收割
[00:12:04.480 --> 00:12:06.480]  會有散的地方要罪念
[00:12:06.480 --> 00:12:08.480]  就當把我的銀子
[00:12:08.480 --> 00:12:10.480]  放給兌換銀錢的人
[00:12:10.480 --> 00:12:12.480]  到我來的時候
[00:12:12.480 --> 00:12:14.480]  可以連本帶利收回
[00:12:14.480 --> 00:12:16.480]  奪過他這一千來
[00:12:16.480 --> 00:12:18.480]  給那又一萬的
[00:12:18.480 --> 00:12:20.480]  因為凡有的
[00:12:20.480 --> 00:12:22.480]  還要加給他
[00:12:22.480 --> 00:12:24.480]  叫他有緣
[00:12:24.480 --> 00:12:26.480]  會有的
[00:12:26.480 --> 00:12:28.480]  連他所有的也要奪過來
[00:12:28.480 --> 00:12:30.480]  把這沒用的福人
[00:12:30.480 --> 00:12:32.480]  雕在外面黑暗裡
[00:12:32.480 --> 00:12:34.480]  在哪裡必要
[00:12:34.480 --> 00:12:36.480]  哀哭遲遲
[00:12:36.480 --> 00:12:40.480]  Sherman 我們說過
[00:12:40.480 --> 00:12:42.480]  十個童女的比喻
[00:12:42.480 --> 00:12:44.480]  談論到有不少的人
[00:12:44.480 --> 00:12:46.480]  或者我們總括來說
[00:12:46.480 --> 00:12:48.480]  有不少的人的信
[00:12:48.480 --> 00:12:50.480]  或者跟從主
[00:12:50.480 --> 00:12:52.480]  其實是走一種
[00:12:52.480 --> 00:12:54.480]  正面的一種信仰方法
[00:12:54.480 --> 00:12:56.480]  例如我們經常聽見的
[00:12:56.480 --> 00:12:58.480]  信了先
[00:12:58.480 --> 00:13:00.480]  拿了天國入場券
[00:13:00.480 --> 00:13:02.480]  先
[00:13:02.480 --> 00:13:04.480]  至於之後的日子
[00:13:04.480 --> 00:13:06.480]  怎樣的不要緊的
[00:13:06.480 --> 00:13:08.480]  可以放蕩一段時間也好
[00:13:08.480 --> 00:13:10.480]  至於最重要最後
[00:13:10.480 --> 00:13:12.480]  臨近門一腳
[00:13:12.480 --> 00:13:14.480]  能夠去天堂就行了
[00:13:14.480 --> 00:13:16.480]  所以到上帝
[00:13:16.480 --> 00:13:18.480]  審判的時候或者耶穌回來
[00:13:18.480 --> 00:13:20.480]  的時候審判到那個時候
[00:13:20.480 --> 00:13:22.480]  我們才說是呀我是真的信的
[00:13:22.480 --> 00:13:24.480]  我受了浸了我可以進天國
[00:13:24.480 --> 00:13:26.480]  我進天堂了
[00:13:26.480 --> 00:13:28.480]  我們看到
[00:13:28.480 --> 00:13:30.480]  十個童女的比喻有很多種
[00:13:30.480 --> 00:13:32.480]  這類型的信徒
[00:13:32.480 --> 00:13:34.480]  所以他不是不去侍奉
[00:13:34.480 --> 00:13:36.480]  他當然去侍奉不過做的是
[00:13:36.480 --> 00:13:38.480]  最低限度的侍奉
[00:13:38.480 --> 00:13:40.480]  而問題不是做了
[00:13:40.480 --> 00:13:42.480]  什麼而是他的心
[00:13:42.480 --> 00:13:44.480]  怎樣去對待主人
[00:13:44.480 --> 00:13:46.480]  所以在上個禮拜我們說過
[00:13:46.480 --> 00:13:48.480]  有時有些事未必真的
[00:13:48.480 --> 00:13:50.480]  你可以最後一刻
[00:13:50.480 --> 00:13:52.480]  你就可以才說我是信的
[00:13:52.480 --> 00:13:54.480]  因為有一種叫蘇州過後
[00:13:54.480 --> 00:13:56.480]  沒有請答的做法
[00:13:56.480 --> 00:13:58.480]  可能當你真的想去
[00:13:58.480 --> 00:14:00.480]  表示你仍然相信的時候
[00:14:00.480 --> 00:14:02.480]  那個機會都沒有了
[00:14:02.480 --> 00:14:04.480]  這個是我們前文所看的
[00:14:04.480 --> 00:14:06.480]  這個十個童女的比喻
[00:14:06.480 --> 00:14:08.480]  來到今天這段的聖經
[00:14:08.480 --> 00:14:10.480]  第十四節開始
[00:14:10.480 --> 00:14:12.480]  其實讓我們開始看得更深入地
[00:14:12.480 --> 00:14:14.480]  去談論到這個末世的時候
[00:14:14.480 --> 00:14:16.480]  有很多扭曲的
[00:14:16.480 --> 00:14:18.480]  有很多怎樣欺控人的做法
[00:14:18.480 --> 00:14:20.480]  是流傳在我們身邊
[00:14:20.480 --> 00:14:22.480]  而那些甚至可以說
[00:14:22.480 --> 00:14:24.480]  表達得好像很虔誠的做法
[00:14:24.480 --> 00:14:26.480]  譬如我們所說的
[00:14:26.480 --> 00:14:28.480]  用廿四章裏面的做法
[00:14:28.480 --> 00:14:30.480]  可能有些人宣佈
[00:14:30.480 --> 00:14:32.480]  基督已經在這裏
[00:14:32.480 --> 00:14:34.480]  或者說基督在內室裏面
[00:14:34.480 --> 00:14:36.480]  但耶穌說
[00:14:36.480 --> 00:14:38.480]  這些種種好像很真實的說法
[00:14:38.480 --> 00:14:40.480]  你都不要相信
[00:14:40.480 --> 00:14:42.480]  因為這些的方法
[00:14:42.480 --> 00:14:44.480]  只不過是一種
[00:14:44.480 --> 00:14:46.480]  使你們去被受迷
[00:14:46.480 --> 00:14:48.480]  或者是被人欺負
[00:14:48.480 --> 00:14:50.480]  使你們去被受蒙騙
[00:14:50.480 --> 00:14:52.480]  的一個手段
[00:14:52.480 --> 00:14:54.480]  的一個手段
[00:14:54.480 --> 00:14:56.480]  的一個手段
[00:14:56.480 --> 00:14:58.480]  其實實質上
[00:14:58.480 --> 00:15:00.480]  我們怎樣去防備這些手段呢
[00:15:00.480 --> 00:15:02.480]  甚至可能這些手段是
[00:15:02.480 --> 00:15:04.480]  存留在教會相信的群體裏面
[00:15:04.480 --> 00:15:06.480]  於是乎今天
[00:15:06.480 --> 00:15:08.480]  耶穌繼續在這個比喻裏面
[00:15:08.480 --> 00:15:10.480]  去告訴我們
[00:15:10.480 --> 00:15:12.480]  我們分開
[00:15:12.480 --> 00:15:14.480]  四個部分
[00:15:14.480 --> 00:15:16.480]  來一起去看這一段的聖經
[00:15:16.480 --> 00:15:18.480]  第一樣的就是
[00:15:18.480 --> 00:15:20.480]  我們看到
[00:15:20.480 --> 00:15:22.480]  原來
[00:15:22.480 --> 00:15:24.480]  主人有一個
[00:15:24.480 --> 00:15:26.480]  的測驗
[00:15:26.480 --> 00:15:28.480]  這個測驗其實我已經講過
[00:15:28.480 --> 00:15:30.480]  這個測驗有一個特點
[00:15:30.480 --> 00:15:32.480]  是讓我們知道
[00:15:32.480 --> 00:15:34.480]  自己的靈性狀態是怎樣
[00:15:34.480 --> 00:15:36.480]  這個測驗在什麼狀態裏面
[00:15:36.480 --> 00:15:38.480]  舉行呢
[00:15:38.480 --> 00:15:40.480]  在一個主人不在場的
[00:15:40.480 --> 00:15:42.480]  情況之下進行的測驗
[00:15:42.480 --> 00:15:44.480]  我記得
[00:15:44.480 --> 00:15:46.480]  我記得以前我做了很多
[00:15:46.480 --> 00:15:48.480]  種族的工作
[00:15:48.480 --> 00:15:50.480]  後來來到加拿大
[00:15:50.480 --> 00:15:52.480]  其中一個
[00:15:52.480 --> 00:15:54.480]  工作我做過
[00:15:54.480 --> 00:15:56.480]  就是做監考
[00:15:56.480 --> 00:15:58.480]  監考是什麼功夫
[00:15:58.480 --> 00:16:00.480]  監考基本上
[00:16:00.480 --> 00:16:02.480]  是一個公開市場裏面
[00:16:02.480 --> 00:16:04.480]  去負責
[00:16:04.480 --> 00:16:06.480]  去派卷
[00:16:06.480 --> 00:16:08.480]  收卷
[00:16:08.480 --> 00:16:10.480]  在過程中看著考生
[00:16:10.480 --> 00:16:12.480]  他們會不會出熟
[00:16:12.480 --> 00:16:14.480]  或者出貓
[00:16:14.480 --> 00:16:16.480]  等等的做法
[00:16:16.480 --> 00:16:18.480]  也都維持秩序
[00:16:18.480 --> 00:16:22.480]  這麼多次
[00:16:22.480 --> 00:16:24.480]  我做監考的工作
[00:16:24.480 --> 00:16:26.480]  都是必須
[00:16:26.480 --> 00:16:28.480]  要一直在監考
[00:16:28.480 --> 00:16:30.480]  在市場裏面
[00:16:30.480 --> 00:16:32.480]  在每一個學生身邊
[00:16:32.480 --> 00:16:34.480]  因為學生出貓的技術
[00:16:34.480 --> 00:16:36.480]  真的是千奇百怪
[00:16:36.480 --> 00:16:38.480]  很多種的
[00:16:38.480 --> 00:16:40.480]  寫在手背
[00:16:40.480 --> 00:16:42.480]  寫在手掌
[00:16:42.480 --> 00:16:44.480]  這些已經不是小事
[00:16:44.480 --> 00:16:46.480]  不是普遍的事
[00:16:46.480 --> 00:16:48.480]  寫幾個重要的數字
[00:16:48.480 --> 00:16:50.480]  當然是有意思的
[00:16:50.480 --> 00:16:52.480]  你要看他們
[00:16:52.480 --> 00:16:54.480]  有沒有鬼鬼祟祟
[00:16:54.480 --> 00:16:56.480]  但有一次
[00:16:56.480 --> 00:16:58.480]  我做監考
[00:16:58.480 --> 00:17:00.480]  整個監考過程
[00:17:00.480 --> 00:17:02.480]  是六個小時
[00:17:02.480 --> 00:17:04.480]  在我辦公室旁邊的房間
[00:17:04.480 --> 00:17:06.480]  整個過程
[00:17:06.480 --> 00:17:08.480]  我只是派卷後
[00:17:08.480 --> 00:17:10.480]  中午時間
[00:17:10.480 --> 00:17:12.480]  我去過
[00:17:12.480 --> 00:17:14.480]  最後收卷
[00:17:14.480 --> 00:17:16.480]  三個時間
[00:17:16.480 --> 00:17:18.480]  開始派卷
[00:17:18.480 --> 00:17:20.480]  中午吃飯
[00:17:20.480 --> 00:17:22.480]  看一次
[00:17:22.480 --> 00:17:24.480]  最後收卷
[00:17:24.480 --> 00:17:26.480]  其餘時間我全部沒看過
[00:17:26.480 --> 00:17:28.480]  為什麼可以這樣做呢
[00:17:28.480 --> 00:17:32.480]  在監考的指南文裏
[00:17:32.480 --> 00:17:34.480]  說
[00:17:34.480 --> 00:17:36.480]  這個考試
[00:17:36.480 --> 00:17:38.480]  是考考生的時日
[00:17:38.480 --> 00:17:44.480]  考的內容是甚麼
[00:17:44.480 --> 00:17:46.480]  我其實不懂
[00:17:46.480 --> 00:17:48.480]  那次考考試
[00:17:48.480 --> 00:17:50.480]  是一個傳道人的太太
[00:17:50.480 --> 00:17:52.480]  因為要拿一個專業的身份
[00:17:52.480 --> 00:17:54.480]  所以就找我做監考
[00:17:54.480 --> 00:17:56.480]  其實我在另一個房間
[00:17:56.480 --> 00:17:58.480]  在我旁邊
[00:17:58.480 --> 00:18:00.480]  我進了房間
[00:18:00.480 --> 00:18:02.480]  我進了房間
[00:18:02.480 --> 00:18:04.480]  我進了房間
[00:18:04.480 --> 00:18:06.480]  她在我旁邊
[00:18:06.480 --> 00:18:08.480]  我進了房間關上門
[00:18:08.480 --> 00:18:10.480]  她就隨她自己
[00:18:10.480 --> 00:18:12.480]  我信不信得過她
[00:18:12.480 --> 00:18:14.480]  考試真的這樣說
[00:18:14.480 --> 00:18:16.480]  完全不需要監考
[00:18:16.480 --> 00:18:18.480]  因為在試卷裏面
[00:18:18.480 --> 00:18:20.480]  可以看到這個人的
[00:18:20.480 --> 00:18:22.480]  誠信
[00:18:22.480 --> 00:18:24.480]  因為她要考的專業
[00:18:24.480 --> 00:18:26.480]  是一個
[00:18:26.480 --> 00:18:28.480]  Human Resources的專業考試
[00:18:28.480 --> 00:18:30.480]  所以
[00:18:30.480 --> 00:18:32.480]  可能他們的考試有些特別設計
[00:18:32.480 --> 00:18:34.480]  監考
[00:18:34.480 --> 00:18:36.480]  派卷
[00:18:36.480 --> 00:18:38.480]  在過程裏面
[00:18:38.480 --> 00:18:40.480]  原來有這樣的考試
[00:18:40.480 --> 00:18:42.480]  原來她心機很多
[00:18:42.480 --> 00:18:46.480]  我們的上帝
[00:18:46.480 --> 00:18:48.480]  其實永遠是先投了一種
[00:18:48.480 --> 00:18:50.480]  對我們的信任
[00:18:50.480 --> 00:18:54.480]  我就想起在加拿大的
[00:18:54.480 --> 00:18:56.480]  稅務設計
[00:18:56.480 --> 00:18:58.480]  都是這樣
[00:18:58.480 --> 00:19:00.480]  大家有沒有留意
[00:19:00.480 --> 00:19:02.480]  每年報稅
[00:19:02.480 --> 00:19:04.480]  有沒有留意
[00:19:04.480 --> 00:19:06.480]  每年報稅
[00:19:06.480 --> 00:19:08.480]  要有退稅
[00:19:08.480 --> 00:19:10.480]  稅務局有沒有
[00:19:10.480 --> 00:19:12.480]  追著你
[00:19:12.480 --> 00:19:14.480]  拿著資料去檢查
[00:19:14.480 --> 00:19:16.480]  沒有
[00:19:16.480 --> 00:19:18.480]  永遠
[00:19:18.480 --> 00:19:20.480]  稅務局都是任你填運表
[00:19:20.480 --> 00:19:22.480]  連文件
[00:19:22.480 --> 00:19:24.480]  都可以不給
