
[00:00:00.000 --> 00:00:04.480]  上次十月我來的時候
[00:04:55.480 --> 00:04:58.680]  又說到要勝過法利塞人和民事的義
[00:04:58.680 --> 00:05:00.480]  跟著說到律法的注釋
[00:05:00.480 --> 00:05:01.880]  宗教的表現
[00:05:01.880 --> 00:05:04.000]  去到第七章十二節之後
[00:05:04.000 --> 00:05:05.200]  七章十三節
[00:05:05.200 --> 00:05:07.360]  耶穌開始有個很重要的宣告
[00:05:07.360 --> 00:05:09.480]  他一開始說有六個字
[00:05:09.480 --> 00:05:12.120]  就是說你們要進閘門
[00:05:12.120 --> 00:05:14.160]  你們要進閘門
[00:05:14.160 --> 00:05:16.080]  前面所說的東西老實說
[00:05:16.280 --> 00:05:18.200]  你真的去看的時候
[00:05:18.200 --> 00:05:20.000]  不容易接受的
[00:05:20.000 --> 00:05:22.160]  有些人他不信耶穌也好
[00:05:22.160 --> 00:05:23.480]  認為登山寶訓
[00:05:23.480 --> 00:05:26.560]  是一篇非常高尚的道德操守
[00:05:26.560 --> 00:05:28.720]  甚至是人很難做的事情
[00:05:28.720 --> 00:05:31.360]  耶穌說我們作為天國的子民
[00:05:31.360 --> 00:05:32.800]  應該有這些表現
[00:05:32.800 --> 00:05:34.320]  對律法的注釋
[00:05:34.320 --> 00:05:37.120]  是比法利塞人的注釋更高一籌
[00:05:37.120 --> 00:05:38.800]  對宗教的表現
[00:05:38.800 --> 00:05:40.200]  是有真實的
[00:05:40.200 --> 00:05:41.760]  是真真實實的
[00:05:41.760 --> 00:05:43.040]  而不是虛假的
[00:05:43.040 --> 00:05:45.400]  所以你看到耶穌說完之後
[00:05:45.400 --> 00:05:46.600]  他說你們要進閘門
[00:05:46.600 --> 00:05:47.400]  為什麼呢?
[00:05:47.400 --> 00:05:50.240]  因為神對人的要求其實是高的
[00:05:50.240 --> 00:05:53.040]  你看到第五章其實有說到
[00:05:53.040 --> 00:05:55.200]  其實第七章說完進閘門
[00:05:55.200 --> 00:05:57.160]  就說到進天國
[00:05:57.160 --> 00:05:59.400]  他說你們要進閘門
[00:05:59.400 --> 00:06:01.720]  下面說有些人他進不了天國
[00:06:01.720 --> 00:06:03.840]  唯有遵行天父旨意
[00:06:03.840 --> 00:06:05.280]  才可以進去
[00:06:05.280 --> 00:06:07.160]  其實天國的信息
[00:06:07.160 --> 00:06:09.840]  登山寶訓是說到天國的子民
[00:06:09.840 --> 00:06:12.320]  天國子民的條件
[00:06:12.320 --> 00:06:14.840]  天國子民的責任或者表現
[00:06:15.200 --> 00:06:17.720]  你看第五章第三節
[00:06:17.720 --> 00:06:20.000]  一開始提到白福
[00:06:20.000 --> 00:06:21.200]  他就說了
[00:06:21.200 --> 00:06:23.080]  他說虛心的人是有福
[00:06:23.080 --> 00:06:25.120]  因為天國是他們的
[00:06:25.120 --> 00:06:26.960]  第十節他又說了
[00:06:26.960 --> 00:06:28.760]  畏異受逼迫的人有福
[00:06:28.760 --> 00:06:30.560]  因為天國是他們的
[00:06:30.560 --> 00:06:33.080]  你會發現到這裡提了兩次
[00:06:33.080 --> 00:06:34.040]  天國是他們的
[00:06:34.040 --> 00:06:35.720]  兩樣東西都不容易的
[00:06:35.720 --> 00:06:37.880]  虛心是很難
[00:06:37.880 --> 00:06:40.520]  承認自己不行是很難
[00:06:40.520 --> 00:06:43.040]  承認自己壞是更難
[00:06:43.400 --> 00:06:44.880]  耶穌說虛心的人
[00:06:44.880 --> 00:06:46.720]  天國是他們的
[00:06:46.720 --> 00:06:48.480]  一個不虛心的人
[00:06:48.480 --> 00:06:50.080]  他怎麼能夠信耶穌呢
[00:06:50.080 --> 00:06:51.480]  一個不虛心的人
[00:06:51.480 --> 00:06:53.360]  他怎麼能夠認罪悔改呢
[00:06:53.360 --> 00:06:55.000]  後面說呢
[00:06:55.000 --> 00:06:58.080]  畏異受逼迫的人有福
[00:06:58.080 --> 00:06:59.840]  因為天國是他們的
[00:06:59.840 --> 00:07:01.400]  耶穌說得很清楚
[00:07:01.400 --> 00:07:03.200]  畏異受逼迫
[00:07:03.200 --> 00:07:05.600]  你真的遵行天父旨意
[00:07:05.600 --> 00:07:07.000]  你會遇到難處
[00:07:07.000 --> 00:07:08.440]  你會遇到逼迫
[00:07:08.440 --> 00:07:10.080]  你持守你的信仰
[00:07:10.080 --> 00:07:12.120]  持守基督徒應有的信仰
[00:07:12.120 --> 00:07:13.840]  你會被人看不起
[00:07:13.840 --> 00:07:15.360]  甚至會被人迫害
[00:07:15.360 --> 00:07:16.480]  被人辱罵
[00:07:16.480 --> 00:07:17.840]  耶穌說這樣的人
[00:07:17.840 --> 00:07:19.200]  天國是你的
[00:07:19.200 --> 00:07:20.760]  很多基督徒
[00:07:20.760 --> 00:07:22.120]  他不想虛心
[00:07:22.120 --> 00:07:24.720]  他根本就很難進天國
[00:07:24.720 --> 00:07:25.920]  根本就不是基督徒
[00:07:25.920 --> 00:07:28.080]  有些人他不願意受逼迫
[00:07:28.080 --> 00:07:31.080]  他也很難能夠表現出天國子民
[00:07:31.080 --> 00:07:32.600]  應當有的表現
[00:07:32.600 --> 00:07:34.600]  你看他說完之後
[00:07:34.600 --> 00:07:36.680]  你發現在登山寶訓之前
[00:07:36.680 --> 00:07:38.240]  在第三章那裡
[00:07:38.240 --> 00:07:39.080]  第二節
[00:07:39.080 --> 00:07:41.080]  你發現有一個人出來傳道
[00:07:41.080 --> 00:07:42.680]  那個人叫施洗約翰
[00:07:42.680 --> 00:07:44.160]  他說了兩句話
[00:07:44.160 --> 00:07:45.760]  第三章第二節怎麼說呢
[00:07:45.760 --> 00:07:47.360]  他說天國近了
[00:07:47.360 --> 00:07:49.280]  你們應當悔改
[00:07:49.280 --> 00:07:50.720]  又是提到天國
[00:07:50.720 --> 00:07:52.400]  因為《馬太福音》
[00:07:52.400 --> 00:07:54.080]  是一本天國的福音書
[00:07:54.080 --> 00:07:56.320]  特別提到一個字叫天國
[00:07:56.320 --> 00:07:58.280]  是《馬太福音》特別有的一個詞
[00:07:58.280 --> 00:07:59.800]  他說天國近了
[00:07:59.800 --> 00:08:01.440]  你們應當悔改
[00:08:01.440 --> 00:08:03.480]  這個是施洗約翰傳的信息
[00:08:03.480 --> 00:08:06.280]  然後你發現後面有群法利賽人來到了
[00:08:06.280 --> 00:08:07.760]  想受他的洗
[00:08:07.760 --> 00:08:09.240]  約翰見到就罵他們
[00:08:09.240 --> 00:08:10.720]  他說你們不好
[00:08:10.720 --> 00:08:13.160]  他說你們出來受洗
[00:08:13.160 --> 00:08:14.720]  他說毒蛇的種類誰
[00:08:14.720 --> 00:08:16.680]  指使你們逃避將來的憤怒
[00:08:16.680 --> 00:08:19.320]  他說要結出果子和悔改的心
[00:08:19.320 --> 00:08:20.280]  相情
[00:08:20.280 --> 00:08:21.560]  相情
[00:08:21.560 --> 00:08:23.160]  提到要有表現的
[00:08:23.160 --> 00:08:25.560]  你看到第四章十七節
[00:08:25.560 --> 00:08:27.080]  耶穌出來傳道
[00:08:27.080 --> 00:08:28.080]  第四章十七節
[00:08:28.080 --> 00:08:30.200]  從那時候耶穌就傳起道來
[00:08:30.200 --> 00:08:31.200]  說什麼呢
[00:08:31.200 --> 00:08:32.280]  兩句話
[00:08:32.280 --> 00:08:33.760]  天國近了
[00:08:33.760 --> 00:08:35.800]  你們應當悔改
[00:08:35.800 --> 00:08:38.680]  你發現登山寶訓說完之後
[00:08:38.680 --> 00:08:39.920]  去到第七章十三節
[00:08:39.920 --> 00:08:41.160]  耶穌說你們要進閘門
[00:08:41.160 --> 00:08:42.800]  為什麼進閘門呢
[00:08:42.800 --> 00:08:45.040]  因為原來悔改是很難的
[00:08:45.040 --> 00:08:47.760]  人改變是很難的
[00:08:47.760 --> 00:08:49.440]  中文有句話怎麼說呢
[00:08:49.440 --> 00:08:50.840]  江山易改
[00:08:50.840 --> 00:08:52.360]  穩性難移
[00:08:52.360 --> 00:08:54.680]  甚至上我發現在教會
[00:08:54.680 --> 00:08:55.400]  有些人都是
[00:08:55.400 --> 00:08:57.360]  有些習慣是很難改的
[00:08:57.360 --> 00:08:59.160]  有些人習慣了坐個位
[00:08:59.160 --> 00:09:00.680]  你叫他改也是很難改的
[00:09:00.680 --> 00:09:02.840]  一坐第二個位他就不舒服了
[00:09:02.840 --> 00:09:05.080]  人家坐了個位他就不高興了
[00:09:05.080 --> 00:09:07.000]  其實那個位是沒有寫名的
[00:09:07.000 --> 00:09:08.520]  習慣了嘛
[00:09:08.880 --> 00:09:10.400]  習慣是很難改的
[00:09:10.400 --> 00:09:12.280]  我也有些習慣是很難改的
[00:09:12.280 --> 00:09:13.800]  我其中一個習慣就是洗碗
[00:09:13.800 --> 00:09:15.960]  洗碗的習慣很難改
[00:09:15.960 --> 00:09:16.880]  洗碗不是問題
[00:09:16.880 --> 00:09:17.880]  我洗碗洗得太快
[00:09:17.880 --> 00:09:20.360]  吃完飯
[00:09:20.360 --> 00:09:21.480]  我吃完飯呢
[00:09:21.480 --> 00:09:23.080]  我就拿我的碗碟去洗
[00:09:23.080 --> 00:09:24.680]  我太太沒吃完我也不管了
[00:09:24.680 --> 00:09:26.480]  我就去洗碗了
[00:09:26.480 --> 00:09:27.640]  洗完碗之後呢
[00:09:27.640 --> 00:09:29.320]  就過來看著我太太吃飯
[00:09:29.320 --> 00:09:31.520]  看她什麼時候吃完可以洗完她的碗
[00:09:31.520 --> 00:09:34.080]  她有次跟我說
[00:09:34.080 --> 00:09:34.880]  她說你不要了
[00:09:34.880 --> 00:09:36.080]  給我很大壓力的
[00:09:36.080 --> 00:09:37.800]  讓我慢慢吃吧
[00:09:38.800 --> 00:09:40.920]  說了很久很久我都改不了
[00:09:40.920 --> 00:09:42.480]  有時甚至最差就是
[00:09:42.480 --> 00:09:44.360]  連朋友來吃飯我都是這樣的
[00:09:44.360 --> 00:09:46.880]  這碟菜吃完就拿去洗
[00:09:46.880 --> 00:09:48.360]  那碟菜吃完就拿去洗
[00:09:48.360 --> 00:09:49.000]  然後就問她
[00:09:49.000 --> 00:09:50.120]  你碗飯吃完了
[00:09:50.120 --> 00:09:51.240]  吃完就拿碗去洗
[00:09:51.240 --> 00:09:53.600]  我太太說你不要這樣了
[00:09:53.600 --> 00:09:55.040]  雖然你喜歡洗碗
[00:09:55.040 --> 00:09:56.200]  也不要洗成這樣
[00:09:56.200 --> 00:09:57.320]  是不是
[00:09:57.320 --> 00:09:59.080]  這些習慣很難改的
[00:09:59.080 --> 00:10:01.200]  為什麼耶穌說要進閘門呢
[00:10:01.200 --> 00:10:02.600]  但他不承認是闊的門呢
[00:10:02.600 --> 00:10:04.640]  因為閘門是難進的
[00:10:04.640 --> 00:10:06.000]  是難做的
[00:10:06.000 --> 00:10:07.400]  真的不容易的
[00:10:07.480 --> 00:10:09.400]  要悔改是很難的
[00:10:09.400 --> 00:10:11.320]  我只認識一個弟兄
[00:10:11.320 --> 00:10:11.760]  跟他談
[00:10:11.760 --> 00:10:13.000]  他做的一些事情做錯了
[00:10:13.000 --> 00:10:14.200]  我勸他
[00:10:14.200 --> 00:10:15.760]  我說你不要這樣做了
[00:10:15.760 --> 00:10:17.760]  他跟我說四個字很壞的
[00:10:17.760 --> 00:10:18.440]  說什麼呢
[00:10:18.440 --> 00:10:19.760]  他說我是明知故犯
[00:10:19.760 --> 00:10:22.160]  我勸他
[00:10:22.160 --> 00:10:23.840]  他說你不用勸了
[00:10:23.840 --> 00:10:25.040]  你要說什麼我都知道
[00:10:25.040 --> 00:10:26.240]  我都說過這些事情
[00:10:26.240 --> 00:10:28.280]  你不用跟我說我是知道的
[00:10:28.280 --> 00:10:31.360]  我說你幾時肯改啊
[00:10:31.360 --> 00:10:33.640]  他說我就是不肯改
[00:10:33.640 --> 00:10:34.840]  明知故犯
[00:10:34.840 --> 00:10:35.760]  這個是人的問題
[00:10:36.280 --> 00:10:37.760]  登山寶訓之前
[00:10:37.760 --> 00:10:39.280]  耶穌說得很清楚
[00:10:39.280 --> 00:10:40.520]  人怎麼可以進天國
[00:10:40.520 --> 00:10:41.800]  他說天國近了
[00:10:41.800 --> 00:10:43.080]  你們應當悔改
[00:10:43.080 --> 00:10:43.800]  什麼意思呢
[00:10:43.800 --> 00:10:45.560]  耶穌也在另一個福音書說過
[00:10:45.560 --> 00:10:47.200]  天國就在你們的心裡
[00:10:47.200 --> 00:10:48.920]  意思就是說
[00:10:48.920 --> 00:10:50.520]  天國近了你們要悔改
[00:10:50.520 --> 00:10:51.640]  只要悔改
[00:10:51.640 --> 00:10:53.040]  天國就會臨到
[00:10:53.040 --> 00:10:55.000]  你就會成為天國的一份子
[00:10:55.000 --> 00:10:57.040]  天國不是很遠的
[00:10:57.040 --> 00:10:58.680]  幾時肯悔改
[00:10:58.680 --> 00:11:00.400]  幾時就能夠進天國
[00:11:00.400 --> 00:11:02.440]  登山寶訓裡面說什麼呢
[00:11:02.440 --> 00:11:04.160]  就是進了天國之後的人
[00:11:04.160 --> 00:11:05.760]  應當有什麼表現
[00:11:05.760 --> 00:11:07.000]  耶穌特別提醒我們
[00:11:07.000 --> 00:11:08.880]  不要學那些法利塞人
[00:11:08.880 --> 00:11:10.080]  不要學那些文士
[00:11:10.080 --> 00:11:11.440]  第五章有說
[00:11:11.440 --> 00:11:14.240]  你們的義一定要勝過文士和法利塞人的義
[00:11:14.240 --> 00:11:15.880]  才能夠進天國
[00:11:15.880 --> 00:11:17.600]  然後後面又說法利塞人
[00:11:17.600 --> 00:11:19.600]  怎麼來解釋律法
[00:11:19.600 --> 00:11:21.800]  他們的解釋是錯的
[00:11:21.800 --> 00:11:24.040]  他說律法上你們怎麼說
[00:11:24.040 --> 00:11:25.800]  但是我只是告訴你們
[00:11:25.800 --> 00:11:26.800]  是怎樣
[00:11:26.800 --> 00:11:28.480]  然後你看後面又說
[00:11:28.480 --> 00:11:30.040]  說他們宗教的表現
[00:11:30.040 --> 00:11:32.040]  法利塞人宗教表現是假的
[00:11:32.040 --> 00:11:34.040]  所以耶穌說你們不要錯
[00:11:34.040 --> 00:11:34.920]  你們不要假
[00:11:35.080 --> 00:11:39.560]  天國子民對神的話語的注釋要清楚要正確
[00:11:39.560 --> 00:11:40.880]  天國子民
[00:11:40.880 --> 00:11:43.840]  他們宗教的生活一定要真真實實
[00:11:43.840 --> 00:11:45.680]  不可以虛有其表
[00:11:45.680 --> 00:11:48.040]  所以耶穌說得很清楚
[00:11:48.040 --> 00:11:49.240]  怎麼進天國
[00:11:49.240 --> 00:11:50.480]  耶穌說得很清楚
[00:11:50.480 --> 00:11:51.360]  進天國的人
[00:11:51.360 --> 00:11:52.880]  應當有什麼表現
[00:11:52.880 --> 00:11:55.760]  在第七章十三節到二十三節那裡
[00:11:55.760 --> 00:11:57.200]  有兩個字很重要
[00:11:57.200 --> 00:11:58.760]  兩個詞很重要
[00:11:58.760 --> 00:12:00.520]  一個就是進扎門
[00:12:00.520 --> 00:12:01.880]  一個就是結果字
[00:12:02.880 --> 00:12:05.320]  你要進扎門以至你有生命
[00:12:05.320 --> 00:12:07.880]  你要結果子以至你有表現
[00:12:07.880 --> 00:12:09.680]  這個是悔改
[00:12:09.680 --> 00:12:11.040]  要悔改
[00:12:11.040 --> 00:12:14.200]  有改變是神的要求
[00:12:14.200 --> 00:12:17.160]  有改變是我們應當有的表現
[00:12:17.160 --> 00:12:19.600]  我記得我和那位弟兄談的時候
[00:12:19.600 --> 00:12:20.960]  剛才說的明知故犯
[00:12:20.960 --> 00:12:23.520]  他做錯我問他你知不知道錯
[00:12:23.520 --> 00:12:24.440]  他說我知道啊
[00:12:24.440 --> 00:12:26.400]  我向神認罪了
[00:12:26.400 --> 00:12:27.920]  他用英文說
[00:12:27.920 --> 00:12:28.920]  I confess
[00:12:28.920 --> 00:12:30.720]  I confess my sin
[00:12:31.720 --> 00:12:32.920]  我說你只是confess
[00:12:32.920 --> 00:12:34.200]  但你沒有repent
[00:12:34.200 --> 00:12:36.680]  你現在是confess大了嗎
[00:12:36.680 --> 00:12:38.240]  我是錯了
[00:12:38.240 --> 00:12:38.880]  那怎麼辦
[00:12:38.880 --> 00:12:39.920]  不是這樣的
[00:12:39.920 --> 00:12:40.960]  你錯的時候
[00:12:40.960 --> 00:12:41.680]  你不僅要認
[00:12:41.680 --> 00:12:42.320]  你要改
[00:12:42.320 --> 00:12:43.440]  悔改的意思
[00:12:43.440 --> 00:12:44.360]  你真的認了
[00:12:44.360 --> 00:12:45.280]  你就真的改
[00:12:45.280 --> 00:12:46.840]  根本你不覺得錯
[00:12:46.840 --> 00:12:48.960]  覺得錯為什麼你不改呢
[00:12:48.960 --> 00:12:51.800]  所以有時有生命的人
[00:12:51.800 --> 00:12:52.880]  一定要有改變
[00:12:52.880 --> 00:12:54.160]  有生活上的表現
[00:12:54.160 --> 00:12:56.120]  今天我們看的是十三和十四節
[00:12:56.120 --> 00:12:57.120]  講進扎門
[00:12:57.120 --> 00:12:59.240]  我們先看經文的結構
[00:12:59.240 --> 00:13:00.720]  你一看的時候你會看到
[00:13:01.720 --> 00:13:03.400]  經文的結構有一個命令
[00:13:03.400 --> 00:13:04.640]  有一個命令
[00:13:04.640 --> 00:13:05.440]  有一個原因
[00:13:05.440 --> 00:13:07.000]  一開始十三節講
[00:13:07.000 --> 00:13:08.720]  你們要進扎門
[00:13:08.720 --> 00:13:10.760]  耶穌是要求我們
[00:13:10.760 --> 00:13:12.640]  是要我們進扎門
[00:13:12.640 --> 00:13:13.960]  接著下面兩個字是什麼
[00:13:13.960 --> 00:13:14.800]  就是因為
[00:13:14.800 --> 00:13:16.840]  為什麼要進扎門呢
[00:13:16.840 --> 00:13:19.680]  因為你看到下面有兩個平行句子的
[00:13:19.680 --> 00:13:21.440]  有四個比較的
[00:13:21.440 --> 00:13:23.360]  他說因為你要進扎門
[00:13:23.360 --> 00:13:23.720]  為什麼呢
[00:13:23.720 --> 00:13:25.960]  因為一個會引導滅亡
[00:13:25.960 --> 00:13:28.000]  一個會引導永生
[00:13:28.000 --> 00:13:29.720]  一個門是闊的
[00:13:29.720 --> 00:13:30.680]  一個門是窄的
