
[00:00:00.000 --> 00:00:08.400]  今天我們會再次回到《約爾書》的第一章
[00:02:32.520 --> 00:02:37.960]  兩吋其實你想想是多麼深的一個距離
[00:02:37.960 --> 00:02:41.240]  對於一個人在胸口這樣壓兩吋下去
[00:02:41.240 --> 00:02:46.520]  他說因此可能在做心外壓的過程裡面
[00:02:46.520 --> 00:02:51.480]  會造成病人的胸骨的斷節
[00:02:51.480 --> 00:02:54.040]  有時甚至可能在壓的時候
[00:02:54.040 --> 00:02:57.240]  可能壓到裡面有些器官
[00:02:57.240 --> 00:03:00.760]  甚至會是血管爆裂
[00:03:00.760 --> 00:03:07.720]  務求要為了盡快將心臟重新洗到可以自己跳動
[00:03:07.720 --> 00:03:10.360]  這些情況是在所不計的
[00:03:10.360 --> 00:03:13.960]  所以他說做這些心肺復甦法的時候
[00:03:13.960 --> 00:03:15.160]  可能你看到的現象
[00:03:15.160 --> 00:03:18.440]  那個人可能壓的時候會吐血
[00:03:18.440 --> 00:03:22.520]  或者甚至他的胸骨爆裂等等的情況
[00:03:22.520 --> 00:03:27.240]  今天我是想借著這個心肺復甦法
[00:03:27.240 --> 00:03:29.640]  去做一個比喻
[00:03:29.640 --> 00:03:37.240]  讓我們明白一下究竟上帝是怎樣向他的子民下手
[00:03:37.240 --> 00:03:39.720]  下手到一個怎樣的程度
[00:03:39.720 --> 00:03:47.000]  而使他的子民可以在屬靈的上面重新復甦
[00:03:47.000 --> 00:03:51.240]  使他們可以有一個迴轉的動力
[00:03:51.240 --> 00:03:53.960]  《約旨書》我們在上文已經說過了
[00:03:53.960 --> 00:03:57.880]  從第五節至第十二節是一個整個大段
[00:03:57.880 --> 00:04:03.640]  是上帝連續的用了三種不同的情況
[00:04:03.640 --> 00:04:09.720]  向了不同的受眾藉著先知若語去提醒他們
[00:04:09.720 --> 00:04:12.200]  上帝要做些功夫在他們身上
[00:04:12.200 --> 00:04:16.040]  今天我們就來看到第八節至第十節
[00:04:16.040 --> 00:04:20.680]  神怎樣去復甦神子民的第二擊
[00:04:20.680 --> 00:04:24.760]  Spiritual CPR for the people of God
[00:04:24.760 --> 00:04:26.920]  讓我們一起去看看
[00:04:26.920 --> 00:04:32.440]  神怎樣挖空我們一切的心思意念
[00:04:32.440 --> 00:04:36.040]  能夠讓我們可以重新歸到他的裡面
[00:04:36.040 --> 00:04:40.280]  而不是仍然是依傍著自己的罪性
[00:04:40.280 --> 00:04:42.680]  而去發展我們的人生
[00:04:42.680 --> 00:04:44.840]  我們先看看這段經文
[00:04:44.840 --> 00:04:47.480]  我們會分為三個部分去看
[00:04:47.480 --> 00:04:53.320]  第一個部分就是第一章的第八節
[00:04:53.320 --> 00:04:58.520]  我們再次看看這次的經文說了些什麼
[00:04:58.520 --> 00:05:00.760]  這次經文說
[00:05:00.760 --> 00:05:07.960]  我的民啊你當哀號將處女腰束麻布
[00:05:07.960 --> 00:05:10.920]  為幼年的丈夫哀號
[00:05:10.920 --> 00:05:17.320]  Well like a young virgin clothed in sackcloth
[00:05:17.320 --> 00:05:22.360]  Lamenting the death of her husband to be
[00:05:22.360 --> 00:05:26.200]  神的子民最大的一個問題是什麼
[00:05:26.200 --> 00:05:29.800]  就是連自己都不自覺自己是有問題
[00:05:29.800 --> 00:05:33.960]  覺得自己在靈性的上面挺好
[00:05:33.960 --> 00:05:38.120]  所以我又做足上帝要我們做的規矩
[00:05:38.120 --> 00:05:41.640]  我們就覺得我們其實不錯
[00:05:41.640 --> 00:05:44.280]  不過其實在上帝眼裡面
[00:05:44.280 --> 00:05:46.680]  其實在看我們的崇利明生命
[00:05:46.680 --> 00:05:49.800]  其實裡面是很空洞的
[00:05:49.800 --> 00:05:53.480]  在這裡的第一章的第八節裡面
[00:05:53.480 --> 00:05:56.920]  我們看見上帝要動手
[00:05:56.920 --> 00:06:01.160]  再次在他的尤大國的子民裡面
[00:06:01.160 --> 00:06:03.800]  要做些功夫做到一個什麼地步
[00:06:03.800 --> 00:06:08.520]  就要做到心如刀割那種的離別
[00:06:08.520 --> 00:06:12.760]  自從我有一個舅舅在我很小的時候
[00:06:12.760 --> 00:06:16.440]  他說要移民去美國的時候
[00:06:16.440 --> 00:06:21.320]  從那天開始我其實對於去飛機場去送行
[00:06:21.320 --> 00:06:24.040]  其實都覺得很難過的
[00:06:24.040 --> 00:06:30.200]  因為我覺得這是一件很難抵受的人生的經歷
[00:06:30.200 --> 00:06:35.480]  要和我的表兄弟或者表弟比較熟悉的
[00:06:35.480 --> 00:06:38.760]  玩了一段時間大家有種默契的
[00:06:38.760 --> 00:06:43.800]  很老友的情況突然間要將我們分開
[00:06:43.800 --> 00:06:47.880]  真是那種分離的感覺是很不捨得的
[00:06:47.880 --> 00:06:52.120]  不過世界上就算我怎樣避都好
[00:06:52.120 --> 00:06:56.920]  離別這個題目在人生裡面
[00:06:56.920 --> 00:07:00.360]  是不能夠缺少的一件事
[00:07:00.360 --> 00:07:03.160]  雖然有很多時候我們看到一些離別
[00:07:03.160 --> 00:07:07.960]  是因為一個個人的決定而造成一個離別
[00:07:07.960 --> 00:07:11.480]  但是其實很多時候我們所遇見的離別
[00:07:11.480 --> 00:07:19.240]  是一些很不情願可以說是被迫而造成的一種離別的警況
[00:07:19.240 --> 00:07:25.400]  所以當每一次我遇見這些分離的情形的時候
[00:07:25.400 --> 00:07:28.920]  我都會和自己去安慰自己這樣說
[00:07:28.920 --> 00:07:34.280]  我說大家他朝一定是會有再見面的機會的
[00:07:34.280 --> 00:07:37.480]  我用這樣的方式去鼓勵自己
[00:07:37.480 --> 00:07:42.440]  能夠等候下一個可以和我自己的朋友家人
[00:07:42.440 --> 00:07:46.040]  或者自己的工作的一些同事
[00:07:46.040 --> 00:07:48.920]  可以有機會再次見面
[00:07:48.920 --> 00:07:52.360]  但是自從當我做了基督徒之後
[00:07:52.360 --> 00:07:56.440]  認識了罪這件事究竟是一回什麼事的時候
[00:07:56.440 --> 00:08:02.040]  我就會發覺原來罪為人帶來的那種離別
[00:08:02.040 --> 00:08:05.880]  它又不是一種他朝可以再相會
[00:08:05.880 --> 00:08:09.640]  而是一種永恆的缺別
[00:08:09.640 --> 00:08:17.480]  所以這種情況就使我對於每一次我能夠和我的朋友見面
[00:08:17.480 --> 00:08:22.520]  或者是每一個時刻能夠與我的家人相聚的時候
[00:08:22.520 --> 00:08:25.640]  我都覺得是很重要的時間
[00:08:25.640 --> 00:08:28.520]  也都非常珍惜這些情況
[00:08:28.520 --> 00:08:32.520]  因為我很希望能夠在見面相聚的時候
[00:08:32.520 --> 00:08:36.200]  大家能夠一起盡情地去大笑
[00:08:36.200 --> 00:08:38.760]  或者大家一起盡情地去同哭
[00:08:38.760 --> 00:08:42.600]  或者就算不同笑同哭也好
[00:08:42.600 --> 00:08:49.720]  能夠真是把握到珍惜到大家能夠一起同工去商議一些事情
[00:08:49.720 --> 00:08:54.760]  或者甚至在商議過程可能會有一些爭拗或者爭辯
[00:08:54.760 --> 00:08:59.720]  但是這些情況都是成為我人生的一個很重要的片段
[00:08:59.720 --> 00:09:03.080]  是我很重視一個的關係
[00:09:03.080 --> 00:09:06.280]  所以這樣的人生才是我覺得
[00:09:06.280 --> 00:09:09.400]  或者值得我去更加嚮往
[00:09:09.400 --> 00:09:12.040]  去更加享受什麼叫人生
[00:09:12.680 --> 00:09:17.160]  但是如果正如剛才我所說的罪的問題
[00:09:17.160 --> 00:09:20.200]  使人永遠缺別的時候
[00:09:20.200 --> 00:09:22.200]  那又怎樣處理呢?
[00:09:22.200 --> 00:09:25.160]  今天我們來到這段經名的時候
[00:09:25.160 --> 00:09:32.200]  我們就看到上帝要做到為了幫助尤大國的子民
[00:09:32.200 --> 00:09:35.000]  能夠可以甦醒起來
[00:09:35.000 --> 00:09:39.000]  於是乎上帝沒辦法地使得怎樣
[00:09:39.000 --> 00:09:43.640]  導致兩個人永遠再沒有機會見面
[00:09:43.640 --> 00:09:50.120]  這種情況我可以說是一種人生最大的痛苦
[00:09:50.120 --> 00:09:52.120]  上帝怎樣做呢?
[00:09:52.120 --> 00:09:54.120]  我們回到這段經文去看一下
[00:09:54.120 --> 00:10:01.240]  他說:我的民啊,你當哀號將處女腰觸麻布
[00:10:01.240 --> 00:10:04.280]  為幼年的丈夫哀號
[00:10:04.280 --> 00:10:11.640]  上帝在這裏為了叫尤大國能夠早日從一種以為自己都做得不錯
[00:10:11.640 --> 00:10:15.240]  我是難過,我嚮往跟隨上帝
[00:10:15.240 --> 00:10:18.680]  我可以有猶太人的聖殿
[00:10:18.680 --> 00:10:20.680]  可以去敬拜
[00:10:20.680 --> 00:10:22.680]  可以在耶路撒冷的裏面
[00:10:22.680 --> 00:10:26.040]  可以說是上帝指定的地方
[00:10:26.040 --> 00:10:28.040]  能夠和上帝相會
[00:10:28.040 --> 00:10:30.040]  我很不錯的
[00:10:30.040 --> 00:10:32.040]  但是上帝在這個時候怎樣?
[00:10:32.040 --> 00:10:36.600]  其實正正當尤大人以為自己靈性不錯的時候
[00:10:36.600 --> 00:10:38.600]  原來很可惜的
[00:10:38.600 --> 00:10:40.600]  但是他們在這個時候
[00:10:40.600 --> 00:10:42.600]  原來他們的靈性已經漸漸麻木了
[00:10:42.600 --> 00:10:44.600]  麻醉了
[00:10:44.600 --> 00:10:49.640]  甚至當作一切已成為慣例的情況
[00:10:49.640 --> 00:10:54.760]  失去了那份原有的關係
[00:10:54.760 --> 00:11:01.640]  而只是在表面上做了上帝要求的功夫
[00:11:01.640 --> 00:11:05.960]  他們以為我們的靈性應該很沒問題
[00:11:05.960 --> 00:11:07.960]  上帝應該很欣賞
[00:11:07.960 --> 00:11:09.960]  但是上帝更準確地看得到
[00:11:09.960 --> 00:11:17.800]  原來他們正正的問題就落在漸漸熟靈生命麻木化的狀態
[00:11:17.800 --> 00:11:25.800]  怎樣才可以讓尤太人在這個狀態之下能夠蘇醒過來呢?
[00:11:25.800 --> 00:11:27.800]  上帝就沒辦法了
[00:11:27.800 --> 00:11:33.320]  他們要進行一次靈性的復甦的方法
[00:11:33.320 --> 00:11:37.320]  要讓他們能夠再次蘇醒起來
[00:11:37.320 --> 00:11:39.320]  正如剛才我已經和大家分享過
[00:11:39.320 --> 00:11:45.320]  一些醫生的舊同學、師兄或者急救隊的朋友
[00:11:45.320 --> 00:11:47.320]  他們也曾經和我分享過
[00:11:47.320 --> 00:11:49.320]  如果要拯救一個人
[00:11:49.320 --> 00:11:53.320]  如果他連心臟都已經停頓了
[00:11:53.320 --> 00:11:57.320]  他有時候為了使他的心臟重新起動
[00:11:57.320 --> 00:11:59.320]  跳動的時候
[00:11:59.320 --> 00:12:03.320]  他做的心外壓可能要很大力
[00:12:03.320 --> 00:12:05.320]  出很深的能力
[00:12:05.320 --> 00:12:09.320]  推到連骨折都要去做成這樣的情況
[00:12:09.320 --> 00:12:11.320]  這種這麼粗暴的行為
[00:12:11.320 --> 00:12:13.320]  表面上給人看見
[00:12:13.320 --> 00:12:15.320]  你是不是想病人死呀?
[00:12:15.320 --> 00:12:17.320]  但如果他不是這樣做的時候
[00:12:17.320 --> 00:12:21.320]  也不能夠真正可以按壓到這個心臟
[00:12:21.320 --> 00:12:25.320]  使他的心臟能夠再次去動起來
[00:12:25.320 --> 00:12:29.320]  所以當大家有時候去看電視的時候
[00:12:29.320 --> 00:12:31.320]  在電視機上面
[00:12:31.320 --> 00:12:35.320]  有時候有些急救室裡面的片集
[00:12:35.320 --> 00:12:39.320]  就說到醫生會用到一種儀器
[00:12:39.320 --> 00:12:45.320]  叫做心臟電擊器或者心臟除箭器
[00:12:45.320 --> 00:12:49.320]  或者簡單來說叫做AED
[00:12:49.320 --> 00:12:51.320]  Automatic External Defibrillator
[00:12:51.320 --> 00:12:53.320]  這種這樣的器材
[00:12:53.320 --> 00:12:57.320]  其實有時候我們商場社區中心都會見到有的
[00:12:57.320 --> 00:12:59.320]  他怎樣呢?
[00:12:59.320 --> 00:13:03.320]  他就要將一些很高的電流
[00:13:03.320 --> 00:13:07.320]  能夠電擊到這個人的身體裡面
[00:13:07.320 --> 00:13:11.320]  希望心臟能夠在這個電擊的過程進行收縮開放
[00:13:11.320 --> 00:13:15.320]  用這樣的方法使他的心臟重新起跳
[00:13:15.320 --> 00:13:19.320]  但是根據我的朋友所說
[00:13:19.320 --> 00:13:25.320]  原來這些電擊器每電一下下去
[00:13:25.320 --> 00:13:27.320]  就會怎樣呢?
[00:13:27.320 --> 00:13:31.320]  那個人的壽命就會短一年
[00:13:31.320 --> 00:13:33.320]  所以我們看電視劇就說
[00:13:33.320 --> 00:13:35.320]  200度、300度、500度
[00:13:35.320 --> 00:13:41.320]  那就是說電的電擊的電力越來越強烈
[00:13:41.320 --> 00:13:43.320]  但是大兄姐妹
[00:13:43.320 --> 00:13:47.320]  你說這個電擊的過程是不是很嚴重
[00:13:47.320 --> 00:13:53.320]  有時候甚至電到那個人的皮膚表面是灼傷變黑
[00:13:53.320 --> 00:13:56.320]  但是你說如果不電他的話
[00:13:56.320 --> 00:13:58.320]  他就立刻沒命
[00:13:58.320 --> 00:14:03.320]  上帝為了幫助尤大國的子民
[00:14:03.320 --> 00:14:09.320]  他們能夠真是可以在靈命上面復甦起來
[00:14:09.320 --> 00:14:13.320]  上帝唯有出到這個電擊這一招
[00:14:13.320 --> 00:14:18.320]  要他們與他們好像最深愛的人去分別
[00:14:18.320 --> 00:14:19.320]  我們看回電擊機的文章
[00:14:19.320 --> 00:14:24.320]  我的文章很明顯這裡說的是上帝的子民
[00:14:24.320 --> 00:14:26.320]  上帝說你們要哀號
[00:14:26.320 --> 00:14:28.320]  為什麼要哀號呢?
[00:14:28.320 --> 00:14:30.320]  哀號到什麼程度呢?
[00:14:30.320 --> 00:14:31.320]  這裡就說
[00:14:31.320 --> 00:14:35.320]  你要好像一些處女腰觸麻布
[00:14:35.320 --> 00:14:37.320]  為幼年的丈夫哀號
[00:14:37.320 --> 00:14:40.320]  這裡所說的處女
[00:14:40.320 --> 00:14:44.320]  其實就是去象徵著上帝的文
[00:14:44.320 --> 00:14:48.320]  其實也甚至是指導於耶路撒冷成
[00:14:48.320 --> 00:14:52.320]  在希伯來人的文化文學裡面
[00:14:52.320 --> 00:14:57.320]  通常都很喜歡用到年輕的處女
[00:14:57.320 --> 00:15:03.320]  去比喻耶路撒冷這個二人化的手法的陳述
[00:15:03.320 --> 00:15:07.320]  耶路撒冷往往都是被譽為好像一位女性一樣
[00:15:07.320 --> 00:15:09.320]  去嫁給一個丈夫
[00:15:09.320 --> 00:15:12.320]  但這個不是一般的女性
[00:15:12.320 --> 00:15:18.320]  這個女性是年輕剛剛結婚不久的一位處女
[00:15:18.320 --> 00:15:21.320]  或者一位年輕的女士
[00:15:21.320 --> 00:15:25.320]  正當她去為著她自己的未來
[00:15:25.320 --> 00:15:31.320]  帶著一份真的很滿足的憧憬的時候
[00:15:31.320 --> 00:15:35.320]  期盼怎樣和她的年輕丈夫
[00:15:35.320 --> 00:15:39.320]  去發展他們的人生一起的生活
[00:15:39.320 --> 00:15:41.320]  就在這個時候
[00:15:41.320 --> 00:15:43.320]  聖經就說到上帝在這個時候
[00:15:43.320 --> 00:15:47.320]  就把年幼的丈夫帶到死亡的裡面
[00:15:47.320 --> 00:15:50.320]  在原文所說的幼年的丈夫哀號
[00:15:50.320 --> 00:15:57.320]  其實是陳述到為了這丈夫的死而去哀悼
[00:15:57.320 --> 00:16:00.320]  連我一個這樣的人
[00:16:00.320 --> 00:16:04.320]  為宋基這件事都帶著一種傷痛
[00:16:04.320 --> 00:16:07.320]  我自己都覺得很難受
[00:16:07.320 --> 00:16:11.320]  更何況一個剛剛結婚的年輕女士
[00:16:11.320 --> 00:16:14.320]  她正是很嚮往地
[00:16:14.320 --> 00:16:17.320]  真的能夠和丈夫一起發展她的人生的時候
[00:16:17.320 --> 00:16:19.320]  但就在這個時候
[00:16:19.320 --> 00:16:21.320]  她丈夫就喪生
[00:16:21.320 --> 00:16:22.320]  我可以這樣說
[00:16:22.320 --> 00:16:24.320]  上帝這樣的做法
[00:16:24.320 --> 00:16:27.320]  其實是等同於在一個人的心的裡面
[00:16:27.320 --> 00:16:30.320]  割一刀一樣
[00:16:30.320 --> 00:16:33.320]  這種的痛不是純粹死亡
[00:16:33.320 --> 00:16:37.320]  而是這種永恆的離別那份的痛苦而衝
[00:16:37.320 --> 00:16:39.320]  而且這份離別的痛苦
[00:16:39.320 --> 00:16:41.320]  不是一時刻的時候
[00:16:41.320 --> 00:16:43.320]  有些人經常說
[00:16:43.320 --> 00:16:45.320]  時間可以沖淡一切的
[00:16:45.320 --> 00:16:50.320]  人的悲傷可以因為時日而漸漸減退
[00:16:50.320 --> 00:16:53.320]  其實實質上如果大家做人有回差不多
[00:16:53.320 --> 00:16:55.320]  你都會發現到
[00:16:55.320 --> 00:16:59.320]  人的痛苦是不會因為時日而去退去的
[00:16:59.320 --> 00:17:04.320]  相反你的痛苦是永遠留在你的生命裡面
[00:17:04.320 --> 00:17:06.320]  經常有意無意間
[00:17:06.320 --> 00:17:08.320]  就會在你的記憶裡面
[00:17:08.320 --> 00:17:10.320]  在你不願意的情況的時候
[00:17:10.320 --> 00:17:12.320]  就會浮現出來
[00:17:12.320 --> 00:17:13.320]  那你就會問
[00:17:13.320 --> 00:17:16.320]  上帝你做什麼要做到這麼絕
[00:17:16.320 --> 00:17:19.320]  這麼嚴苛呢
[00:17:19.320 --> 00:17:20.320]  我們明白
[00:17:20.320 --> 00:17:22.320]  在這樣的情況下
[00:17:22.320 --> 00:17:23.320]  上帝你很想意識到
[00:17:23.320 --> 00:17:25.320]  連文猶太人
[00:17:25.320 --> 00:17:26.320]  在猶太國
[00:17:26.320 --> 00:17:28.320]  他還剩下餘民的裡面
[00:17:28.320 --> 00:17:30.320]  他們應該仍然對上帝
[00:17:30.320 --> 00:17:32.320]  你是一種切勿的心
[00:17:32.320 --> 00:17:34.320]  而去敬拜侍奉你
[00:17:34.320 --> 00:17:36.320]  但是在這個時候
[00:17:36.320 --> 00:17:38.320]  上帝你卻是看見他們
[00:17:38.320 --> 00:17:40.320]  只不過變成日常慣例了
[00:17:40.320 --> 00:17:42.320]  在這樣的狀態之下
[00:17:42.320 --> 00:17:43.320]  他沒有了心
[00:17:43.320 --> 00:17:45.320]  不過他好像活在你面前
[00:17:45.320 --> 00:17:47.320]  就好像夫妻一樣
[00:17:47.320 --> 00:17:49.320]  他活在你面前
[00:17:49.320 --> 00:17:50.320]  大家天天見面
[00:17:50.320 --> 00:17:52.320]  但是其實大家已經沒有感情了
[00:17:52.320 --> 00:17:55.320]  沒有對方那份愛護了
[00:17:55.320 --> 00:17:56.320]  在這樣的情況下
[00:17:56.320 --> 00:18:00.320]  上帝你雖然想他回轉
[00:18:00.320 --> 00:18:02.320]  但是為什麼你要做到這麼絕
[00:18:02.320 --> 00:18:04.320]  這麼嚴苛呢
[00:18:04.320 --> 00:18:06.320]  不過我們要明白一件事
[00:18:06.320 --> 00:18:09.320]  如果要進行一個治療
[00:18:09.320 --> 00:18:11.320]  或者進行一個糾正
[00:18:11.320 --> 00:18:15.320]  其實如果那個情況
[00:18:15.320 --> 00:18:20.320]  會是相對於同樣你那個病況
[00:18:20.320 --> 00:18:23.320]  和你的錯誤程度成為正比的
[00:18:23.320 --> 00:18:24.320]  簡單點來這麼說
[00:18:24.320 --> 00:18:25.320]  你錯得越深
[00:18:25.320 --> 00:18:27.320]  你將要面對的治療
[00:18:27.320 --> 00:18:30.320]  並且要治療得好的治療
[00:18:30.320 --> 00:18:33.320]  所要帶來的痛苦辛勞
[00:18:33.320 --> 00:18:36.320]  辛苦會更加大
[00:18:36.320 --> 00:18:38.320]  所以上帝是一個對於
[00:18:38.320 --> 00:18:41.320]  已經達致到寧命
[00:18:41.320 --> 00:18:44.320]  接近麻木的猶大國來這麼說
[00:18:44.320 --> 00:18:46.320]  他不再出這麼嚴重
[00:18:46.320 --> 00:18:48.320]  這麼大的動作
[00:18:48.320 --> 00:18:50.320]  我相信都不能夠去
[00:18:50.320 --> 00:18:54.320]  真是喚醒猶大國的子民
[00:18:54.320 --> 00:18:57.320]  上文我們第五節到第七節
[00:18:57.320 --> 00:19:01.320]  已經說過上帝打疫苗了
[00:19:01.320 --> 00:19:07.320]  但是疫苗只不過提高他的免疫能力程度
[00:19:07.320 --> 00:19:09.320]  但是打針不是今天
[00:19:09.320 --> 00:19:11.320]  其實不是真的很有效的
[00:19:11.320 --> 00:19:12.320]  老實說
[00:19:12.320 --> 00:19:15.320]  仍然病可以侵佔一個人的
[00:19:15.320 --> 00:19:17.320]  或者像我的醫生說
[00:19:17.320 --> 00:19:18.320]  病得沒那麼嚴重
[00:19:18.320 --> 00:19:19.320]  不過我不是很相信
[00:19:19.320 --> 00:19:21.320]  我有一次打完感冒針之後
[00:19:21.320 --> 00:19:24.320]  回到家兩個星期不能動
[00:19:24.320 --> 00:19:27.320]  不像打了會命得沒那麼嚴重
[00:19:27.320 --> 00:19:29.320]  好像打了馬上最嚴重
[00:19:29.320 --> 00:19:31.320]  在這種情況下
[00:19:31.320 --> 00:19:33.320]  打針都不能夠喚醒人
[00:19:33.320 --> 00:19:34.320]  神沒辦法了
[00:19:34.320 --> 00:19:36.320]  到這個情況唯有怎樣
[00:19:36.320 --> 00:19:39.320]  見一個麻木的心臟就打下去了
[00:19:39.320 --> 00:19:43.320]  所以這一打怎麼樣
[00:19:43.320 --> 00:19:47.320]  就要使他們連丈夫都死了
[00:19:47.320 --> 00:19:49.320]  將那種疼痛
[00:19:49.320 --> 00:19:52.320]  壓制到一個最長時間
[00:19:52.320 --> 00:19:55.320]  最入獄的狀態
[00:19:55.320 --> 00:19:57.320]  而去讓他們體會到
[00:19:57.320 --> 00:20:01.320]  希望他們能夠看到那份疼痛
[00:20:01.320 --> 00:20:04.320]  能夠醒起來痛到他們
[00:20:04.320 --> 00:20:08.320]  這裡所說的束腰這個名詞
[00:20:08.320 --> 00:20:11.320]  原來和我們這段聖經所說的
[00:20:11.320 --> 00:20:15.320]  哀號這個組合是絕無僅有的
[00:20:15.320 --> 00:20:20.320]  全本聖經只有這個結構組成的
[00:20:20.320 --> 00:20:22.320]  塑造出了一種什麼
[00:20:22.320 --> 00:20:24.320]  一種哀號和束腰
[00:20:24.320 --> 00:20:27.320]  是一種家庭圖像的裡面
[00:20:27.320 --> 00:20:31.320]  一種充滿死亡的氣氛的圖像
[00:20:31.320 --> 00:20:35.320]  丈夫在年輕的時候就死去了
[00:20:35.320 --> 00:20:37.320]  對於這種情況
[00:20:37.320 --> 00:20:40.320]  以一個新婚的太太來計
[00:20:40.320 --> 00:20:44.320]  她是一種心靈最大的折磨
[00:20:44.320 --> 00:20:47.320]  但是這種的折磨
[00:20:47.320 --> 00:20:52.320]  如果能夠使這個女士
[00:20:52.320 --> 00:20:57.320]  可以更終身的去掂記掛著丈夫的話
[00:20:57.320 --> 00:21:02.320]  這種的痛就正正是當時猶大國最需要
[00:21:02.320 --> 00:21:04.320]  又可以說忘記的是什麼
[00:21:04.320 --> 00:21:09.320]  不是忘記了他們要做這些憲制等等的事情
[00:21:09.320 --> 00:21:15.320]  而是忘記了憲制最重要的主角是上帝
[00:21:15.320 --> 00:21:18.320]  上帝在這裡其實要表現出
[00:21:18.320 --> 00:21:22.320]  他和耶路撒冷的關係好像兩夫婦一樣
[00:21:22.320 --> 00:21:28.320]  但是這個太太耶路撒冷忘記了丈夫
[00:21:28.320 --> 00:21:30.320]  在這種情況
[00:21:30.320 --> 00:21:33.320]  怎樣才能夠使他們記得這個丈夫
[00:21:33.320 --> 00:21:36.320]  使他們能夠做到有刻骨銘心的紀念
[00:21:36.320 --> 00:21:40.320]  唯有怎樣這個政府再不存在
[00:21:40.320 --> 00:21:41.320]  所以大英姐妹
[00:21:41.320 --> 00:21:45.320]  今天其實我們作為基督徒
[00:21:45.320 --> 00:21:50.320]  我們很容易跌入一種靈性麻木的光景
[00:21:50.320 --> 00:21:55.320]  就好像現在我們經常在我們身邊
[00:21:55.320 --> 00:21:58.320]  經常有很多我們聽見的教會的信徒
[00:21:58.320 --> 00:22:03.320]  甚至教會張貼很多的標語出來
[00:22:03.320 --> 00:22:07.320]  就說上帝怎樣上帝怎樣耶穌怎樣耶穌怎樣
[00:22:07.320 --> 00:22:10.320]  甚至天天夜夜在說話的裡面
[00:22:10.320 --> 00:22:13.320]  我們要傳福音傳福音傳福音
[00:22:13.320 --> 00:22:15.320]  但是我們要明白到
[00:22:15.320 --> 00:22:19.320]  這些標語傳福音這三個字
[00:22:19.320 --> 00:22:22.320]  其實不只是一個口號
[00:22:22.320 --> 00:22:25.320]  不只是一個意識
[00:22:25.320 --> 00:22:31.320]  而是一個要藉著積極地去認同神的心智之下
[00:22:31.320 --> 00:22:34.320]  而會去進行的事情
[00:22:34.320 --> 00:22:36.320]  所以本來來說
[00:22:36.320 --> 00:22:39.320]  你如果就算做完表面做盡
[00:22:39.320 --> 00:22:42.320]  什麼所謂福音工作都好
[00:22:42.320 --> 00:22:45.320]  但是如果你的心從來沒有將上帝放在裡面
[00:22:45.320 --> 00:22:47.320]  就是說安慰了建立教會
[00:22:47.320 --> 00:22:49.320]  使我們教會興旺
[00:22:49.320 --> 00:22:51.320]  對不起大英姐妹
[00:22:51.320 --> 00:22:52.320]  如果你是這樣的時候
[00:22:52.320 --> 00:22:55.320]  和昔日的尤大哥
[00:22:55.320 --> 00:22:59.320]  只是不斷地掛著憲制憲制憲制
[00:22:59.320 --> 00:23:02.320]  但是其實上帝收不收到
[00:23:02.320 --> 00:23:03.320]  其實不重要
[00:23:03.320 --> 00:23:05.320]  在這樣的情況之下
