
[00:00:00.000 --> 00:00:08.640]  今天跟大家一起思想的題目是出自於馬太福音第23章第1至12節
[00:05:12.560 --> 00:05:17.040]  我們應該怎樣去面對不同的教會
[00:05:17.040 --> 00:05:20.240]  甚至特別在今天有很多很吸引人的
[00:05:20.240 --> 00:05:23.120]  假的基督教教會和教會領袖
[00:05:23.120 --> 00:05:26.480]  他們怎樣去引導很多信徒
[00:05:26.480 --> 00:05:28.720]  走一條錯誤的道路
[00:05:28.720 --> 00:05:31.280]  而我們今天透過這段聖經
[00:05:31.280 --> 00:05:33.840]  也幫助到我們怎樣不至於陷入
[00:05:33.840 --> 00:05:37.040]  這種假冒偽善的信仰
[00:05:37.040 --> 00:05:40.560]  這個也是今天很多不信主的人
[00:05:40.560 --> 00:05:42.800]  去攻擊教會的主因
[00:05:42.800 --> 00:05:44.560]  經常說教會的信徒
[00:05:44.560 --> 00:05:46.800]  表面上好像很好
[00:05:46.800 --> 00:05:49.200]  其實實質上他和我們一樣
[00:05:49.200 --> 00:05:50.480]  都是這麼墮落
[00:05:50.480 --> 00:05:54.080]  究竟我們怎樣去防止自己
[00:05:54.080 --> 00:05:55.600]  走入這種狀態呢
[00:05:55.600 --> 00:05:57.520]  我們一起看看這段聖經
[00:05:57.520 --> 00:05:59.520]  我們再次打開
[00:05:59.520 --> 00:06:02.000]  馬太福音第23章1至12節
[00:06:02.000 --> 00:06:03.280]  我們一起去看看
[00:06:03.280 --> 00:06:05.520]  彭令剛才幫我們讀了一次
[00:06:05.520 --> 00:06:06.800]  不如我們再讀多一次
[00:06:06.800 --> 00:06:09.520]  這段聖經其實很多說話裏面
[00:06:09.520 --> 00:06:11.360]  都已曾相識的
[00:06:11.360 --> 00:06:13.520]  不過究竟你有多少掌握呢
[00:06:13.520 --> 00:06:16.560]  我們今天就用時間一起去看看
[00:06:16.560 --> 00:06:17.200]  好不好
[00:06:17.200 --> 00:06:18.160]  我們一起打開
[00:06:18.160 --> 00:06:23.680]  馬太福音第23章1至12節
[00:06:23.680 --> 00:06:26.080]  好 找到之後我們一起讀
[00:06:26.080 --> 00:06:31.600]  那時耶穌對眾人和門徒講論說
[00:06:31.600 --> 00:06:37.040]  民是和法尼塞人坐在摩西的位上
[00:06:37.040 --> 00:06:40.000]  凡他們所吩咐你們的
[00:06:40.000 --> 00:06:42.720]  你們都要遵守
[00:06:42.720 --> 00:06:46.880]  但不要效法他們的行為
[00:06:46.880 --> 00:06:50.400]  因為他們能說不能行
[00:06:50.400 --> 00:06:53.600]  他們把難擔的重擔捆起來
[00:06:53.600 --> 00:06:55.520]  扎在人的肩上
[00:06:55.520 --> 00:06:59.360]  但自己一個指頭也不肯動
[00:06:59.360 --> 00:07:01.920]  他們一切所做的事
[00:07:01.920 --> 00:07:04.480]  都是要叫人看見
[00:07:04.480 --> 00:07:08.320]  所以將佩戴的經文做寬了
[00:07:08.320 --> 00:07:11.520]  衣裳的睡紙做長了
[00:07:11.520 --> 00:07:14.720]  喜愛延籍上的手座
[00:07:14.720 --> 00:07:17.280]  回堂裡的高位
[00:07:17.280 --> 00:07:21.520]  又喜愛人在街市上問他們安
[00:07:21.520 --> 00:07:23.920]  稱呼他拉比
[00:07:23.920 --> 00:07:27.760]  但你們不要受拉比的稱呼
[00:07:27.760 --> 00:07:31.600]  因為只有一位是你們的夫子
[00:07:31.600 --> 00:07:33.920]  你們都是弟兄
[00:07:33.920 --> 00:07:37.360]  也不要稱呼地上的人為父
[00:07:37.360 --> 00:07:40.560]  因為只有一位是你們的父
[00:07:40.560 --> 00:07:43.120]  就是在天上的父
[00:07:43.120 --> 00:07:46.720]  也不是受師尊的稱呼
[00:07:46.720 --> 00:07:50.160]  因為只有一位是你們的師尊
[00:07:50.160 --> 00:07:52.080]  就是基督
[00:07:52.080 --> 00:07:54.880]  你們中間誰為大
[00:07:54.880 --> 00:07:57.680]  誰要做你的神聖
[00:07:57.680 --> 00:07:59.520]  凡自高的
[00:07:59.520 --> 00:08:01.040]  不降為卑
[00:08:01.040 --> 00:08:02.320]  自卑的
[00:08:02.320 --> 00:08:04.240]  必升為高
[00:08:04.240 --> 00:08:06.960]  我眼睛真的看不見
[00:08:06.960 --> 00:08:09.920]  要找張大一點的聖經
[00:08:09.920 --> 00:08:13.280]  在這段聖經之前說過什麼呢
[00:08:13.280 --> 00:08:16.080]  我經常說讀聖經一定要有前文後理
[00:08:16.080 --> 00:08:17.680]  才知道他說什麼
[00:08:17.680 --> 00:08:19.840]  這段聖經裡面說了很多東西
[00:08:19.840 --> 00:08:22.160]  不過聽下去
[00:08:22.160 --> 00:08:23.920]  我都不知道他想說什麼
[00:08:23.920 --> 00:08:28.160]  因為又說不要只有一位是你們的父
[00:08:28.160 --> 00:08:32.640]  難道連我們地上的父親都要否定嗎
[00:08:32.640 --> 00:08:35.200]  有很多不明白的地方
[00:08:35.200 --> 00:08:38.400]  但這段聖經的背景是說什麼呢
[00:08:38.400 --> 00:08:39.520]  在上文
[00:08:39.520 --> 00:08:41.280]  其實我剛剛才看完的
[00:08:41.280 --> 00:08:45.040]  在第22章裡面
[00:08:45.040 --> 00:08:48.160]  那段聖經裡面說了一件事實
[00:08:48.160 --> 00:08:54.800]  原來法利塞人點出了耶穌是基督
[00:08:54.800 --> 00:08:58.160]  是大衛的兒子
[00:08:58.160 --> 00:09:01.200]  是大衛的後裔
[00:09:01.200 --> 00:09:06.080]  而這些人其實點出了耶穌是基督
[00:09:06.080 --> 00:09:10.160]  但他們自己其實根本就想否定耶穌就是基督
[00:09:10.160 --> 00:09:12.160]  這才奇怪
[00:09:12.160 --> 00:09:17.120]  這種矛盾現象其實是發生在很多的信徒身上
[00:09:17.120 --> 00:09:18.240]  為什麼
[00:09:18.240 --> 00:09:20.720]  因為很多信徒不讀聖經
[00:09:20.720 --> 00:09:22.880]  對聖經不明白
[00:09:22.880 --> 00:09:24.800]  當他們不明白聖經的時候
[00:09:24.800 --> 00:09:28.000]  就唯有自己創作一些神學出來
[00:09:28.000 --> 00:09:30.720]  去安慰自己
[00:09:30.720 --> 00:09:32.640]  一方面他們就覺得
[00:09:32.640 --> 00:09:35.040]  法利塞人我們只是教會的領袖
[00:09:35.040 --> 00:09:36.960]  於是我們作為教會的領袖
[00:09:36.960 --> 00:09:39.840]  我們一定是屬於神的子民
[00:09:39.840 --> 00:09:42.240]  但耶穌當年傳聞到
[00:09:42.240 --> 00:09:44.160]  如果你說我是基督的時候
[00:09:44.160 --> 00:09:45.280]  那你對舊約聖經
[00:09:45.280 --> 00:09:47.840]  為什麼會有C篇第100
[00:09:47.840 --> 00:09:49.360]  第10篇第一節
[00:09:49.360 --> 00:09:52.480]  講到為什麼
[00:09:52.480 --> 00:09:58.080]  上帝會和大衛所指的王
[00:09:58.080 --> 00:09:59.360]  或者主
[00:09:59.360 --> 00:10:01.920]  來到登基的時候
[00:10:01.920 --> 00:10:04.480]  這個矛盾的經文看起來是矛盾
[00:10:04.480 --> 00:10:05.760]  但他不解釋
[00:10:05.760 --> 00:10:07.680]  最有趣的地方我們看一下
[00:10:07.680 --> 00:10:12.160]  第22章最後一節
[00:10:12.160 --> 00:10:14.480]  當他們回答不了耶穌的問題
[00:10:14.480 --> 00:10:15.760]  第16節這樣說
[00:10:15.760 --> 00:10:19.600]  他們沒有一個人能回答一言
[00:10:19.600 --> 00:10:26.000]  從那日以後也沒有人再敢問他什麼
[00:10:26.000 --> 00:10:28.560]  這個說話如果用回
[00:10:28.560 --> 00:10:31.120]  中文是這樣翻譯
[00:10:31.120 --> 00:10:34.960]  用回原文聖經翻譯就是什麼呢
[00:10:34.960 --> 00:10:36.880]  因為解釋不了
[00:10:36.880 --> 00:10:38.800]  回答不了耶穌的問題
[00:10:38.800 --> 00:10:41.360]  他們不想露出自己的臉
[00:10:41.360 --> 00:10:43.920]  於是他們索性選擇了一個做法
[00:10:43.920 --> 00:10:48.000]  以後不再相干不再接觸
[00:10:48.000 --> 00:10:50.960]  不再接觸的好處是什麼呢
[00:10:50.960 --> 00:10:51.840]  對於他們來講
[00:10:51.840 --> 00:10:54.400]  不會再暴露他們自己不信
[00:10:54.400 --> 00:10:56.480]  不懂聖經的事情
[00:10:56.480 --> 00:10:59.200]  來到這裡我想插一句嘴
[00:10:59.200 --> 00:11:02.960]  今天很多的信徒
[00:11:02.960 --> 00:11:05.520]  聖經可能背得很熟
[00:11:05.520 --> 00:11:08.400]  有些金句式的信仰
[00:11:08.400 --> 00:11:11.440]  但是當他們背得很熟的時候
[00:11:11.440 --> 00:11:15.040]  他們問那句話的真正意思
[00:11:15.040 --> 00:11:16.560]  他們回答不了
[00:11:16.560 --> 00:11:20.160]  於是他們以後也不再和你講
[00:11:20.160 --> 00:11:23.920]  這個經驗在我做牧者的過程中
[00:11:23.920 --> 00:11:25.280]  經常會留意到
[00:11:25.280 --> 00:11:27.440]  因為大家都知道
[00:11:27.440 --> 00:11:29.520]  我是讀聖經學的
[00:11:29.520 --> 00:11:32.240]  通常走近一群傳道人
[00:11:32.240 --> 00:11:35.280]  他們看到我
[00:11:35.280 --> 00:11:37.680]  就會說這個讀聖經學的人
[00:11:37.680 --> 00:11:39.040]  要小心一點和他說
[00:11:39.120 --> 00:11:42.400]  曾經有一個牧者在同工會的時候
[00:11:42.400 --> 00:11:46.960]  介紹我一個新來的同工
[00:11:46.960 --> 00:11:48.960]  叫他叫王牧師
[00:11:48.960 --> 00:11:51.600]  叫他叫Alan
[00:11:51.600 --> 00:11:54.720]  他說你小心一點和他說話
[00:11:54.720 --> 00:11:56.880]  我說為什麼你要小心一點和我說話
[00:11:56.880 --> 00:11:58.640]  他說他的聖經很熟悉
[00:11:58.640 --> 00:11:59.920]  原來聖經很熟悉的人
[00:11:59.920 --> 00:12:02.560]  要小心一點和他說話
[00:12:02.560 --> 00:12:04.480]  原來一個聖經很熟悉的人
[00:12:04.480 --> 00:12:06.000]  你應該多點和他說話
[00:12:06.000 --> 00:12:08.000]  多點認識真理嗎
[00:12:08.000 --> 00:12:11.440]  這個現象在這群假冒偽善
[00:12:11.440 --> 00:12:15.280]  或者假冒偽善的法利賽人
[00:12:15.280 --> 00:12:16.720]  既然我幫不了你
[00:12:16.720 --> 00:12:18.400]  我既然不懂得聖經
[00:12:18.400 --> 00:12:19.680]  我就不回答你
[00:12:19.680 --> 00:12:22.240]  我以後也不再和你有接觸
[00:12:22.240 --> 00:12:25.920]  好處就是以後你又理不了我
[00:12:25.920 --> 00:12:27.440]  又不用我醜怪
[00:12:27.440 --> 00:12:31.040]  不過我會找辦法抹黑你
[00:12:31.040 --> 00:12:32.960]  這個就是接下來的23章
[00:12:32.960 --> 00:12:34.880]  一直發展下去的馬太福音
[00:12:34.880 --> 00:12:37.120]  這個背景
[00:12:37.120 --> 00:12:40.880]  就造成了23章裡面
[00:12:40.880 --> 00:12:45.440]  開始有很多人輪流轉來
[00:12:45.440 --> 00:12:46.720]  攻擊耶穌
[00:12:46.720 --> 00:12:49.120]  今天我們就看這段聖經
[00:12:49.120 --> 00:12:52.000]  遲一點我們去看的
[00:12:52.000 --> 00:12:56.400]  那些薩都哥人法利賽人
[00:12:56.400 --> 00:12:59.680]  民士輪流來攻擊耶穌基督
[00:12:59.680 --> 00:13:00.800]  為什麼
[00:13:00.800 --> 00:13:02.560]  因為這樣的做法
[00:13:02.560 --> 00:13:05.440]  能夠使耶穌在公眾裡面
[00:13:05.440 --> 00:13:07.440]  失去信用的時候
[00:13:07.440 --> 00:13:09.440]  這群人就說
[00:13:09.440 --> 00:13:11.440]  所以我不接觸他
[00:13:11.440 --> 00:13:12.880]  他信的東西錯了
[00:13:12.880 --> 00:13:14.160]  他的主張是錯的
[00:13:14.160 --> 00:13:16.960]  今天的教會的信徒
[00:13:16.960 --> 00:13:18.000]  我們請留意
[00:13:18.000 --> 00:13:20.320]  多人去不一定是代表他對
[00:13:20.320 --> 00:13:21.760]  不過很可惜
[00:13:21.760 --> 00:13:25.120]  人人認為多人去那些一定是好處
[00:13:25.120 --> 00:13:27.120]  你們去買東西都是這樣
[00:13:27.120 --> 00:13:29.760]  多人排隊那些當然是好的
[00:13:29.760 --> 00:13:32.080]  沒有人排隊就不要去了
[00:13:32.080 --> 00:13:34.640]  在這個背景裡面
[00:13:34.640 --> 00:13:39.360]  我們就來到耶穌轉身
[00:13:39.360 --> 00:13:43.120]  去和那群門徒講道
[00:13:43.120 --> 00:13:45.600]  再說多一點
[00:13:45.600 --> 00:13:50.000]  在耶穌還沒和那群門徒講道之前
[00:13:50.000 --> 00:13:51.440]  其實我們已經立過
[00:13:51.440 --> 00:13:52.880]  之前講了什麼
[00:13:52.880 --> 00:13:55.120]  七個的哀哉
[00:13:55.120 --> 00:14:01.680]  耶穌見到一群好像應該有認識真理的人
[00:14:02.640 --> 00:14:04.960]  但他們原來沒有真理
[00:14:04.960 --> 00:14:06.960]  在這個狀況下
[00:14:06.960 --> 00:14:08.960]  耶穌擇心
[00:14:08.960 --> 00:14:10.960]  耶穌見到一些人不懂聖經
[00:14:10.960 --> 00:14:12.960]  不是代表耶穌說他死了
[00:14:12.960 --> 00:14:14.960]  耶穌怎樣沒有盼望
[00:14:14.960 --> 00:14:17.680]  都仍然希望有機會幫助他們
[00:14:17.680 --> 00:14:19.680]  不過沒有辦法
[00:14:19.680 --> 00:14:21.680]  在七個哀哉裡面我們看到
[00:14:21.680 --> 00:14:25.680]  這些法尼塞人民完全是拒絕上帝
[00:14:25.680 --> 00:14:28.560]  耶穌沒有辦法
[00:14:28.560 --> 00:14:31.360]  解釋到的他就做了
[00:14:31.360 --> 00:14:33.360]  現在做不到
[00:14:33.360 --> 00:14:37.360]  唯有回到自己的群眾
[00:14:37.360 --> 00:14:39.360]  希望他們能夠明白
[00:14:39.360 --> 00:14:41.360]  他們的信仰的問題
[00:14:41.360 --> 00:14:43.360]  和處於身
[00:14:43.360 --> 00:14:45.360]  我會分三部分和大家去看
[00:14:45.360 --> 00:14:47.360]  第一部分
[00:14:47.360 --> 00:14:49.360]  第一至第三節
[00:14:49.360 --> 00:14:51.360]  在聖經裡面
[00:14:51.360 --> 00:14:55.360]  耶穌對於那些仍然堅持相信他的人
[00:14:55.360 --> 00:14:57.360]  要作一步肯定
[00:14:57.360 --> 00:14:59.360]  肯定什麼
[00:14:59.360 --> 00:15:01.360]  我們來看
[00:15:01.360 --> 00:15:03.360]  第一至第三節說什麼
[00:15:03.360 --> 00:15:05.360]  請留心聽我讀出
[00:15:05.360 --> 00:15:09.360]  那時耶穌對眾人和門徒說論說
[00:15:09.360 --> 00:15:13.360]  民是和法尼塞人坐在摩西的位上
[00:15:13.360 --> 00:15:15.360]  凡他們所吩咐你們的
[00:15:15.360 --> 00:15:19.360]  你們都要謹守遵行
[00:15:19.360 --> 00:15:21.360]  但不要效法他們的行為
[00:15:21.360 --> 00:15:25.360]  因為他們能說不能行
[00:15:25.360 --> 00:15:29.360]  這聖經如果有本是你的
[00:15:29.360 --> 00:15:31.360]  你真的要把他highlight
[00:15:31.360 --> 00:15:33.360]  這聖經很重要
[00:15:33.360 --> 00:15:37.360]  這聖經的重要之處
[00:15:37.360 --> 00:15:41.360]  正正是今天作為信徒
[00:15:41.360 --> 00:15:47.360]  應該要去認識和運作的一個很重要的教導
[00:15:47.360 --> 00:15:49.360]  但聖經說
[00:15:49.360 --> 00:15:53.360]  民是祭司法尼塞人進行了一連串
[00:15:53.360 --> 00:15:57.360]  在聖殿裡的教導挑戰
[00:15:57.360 --> 00:15:59.360]  如果大家還記得
[00:15:59.360 --> 00:16:03.360]  在一開始第21章第23條24節裡
[00:16:03.360 --> 00:16:07.360]  那群民是祭司就來挑戰耶穌
[00:16:07.360 --> 00:16:09.360]  挑戰耶穌什麼
[00:16:09.360 --> 00:16:13.360]  誰給權力在聖殿裡教聖經
[00:16:13.360 --> 00:16:17.360]  你們可以看回21章第2324節
[00:16:17.360 --> 00:16:19.360]  換句話來說
[00:16:19.360 --> 00:16:21.360]  這群民是祭司法尼塞人
[00:16:21.360 --> 00:16:23.360]  很講背景
[00:16:23.360 --> 00:16:25.360]  很講權勢
[00:16:25.360 --> 00:16:27.360]  這群人
[00:16:27.360 --> 00:16:31.360]  你什麼權可以讓你進來聖殿教聖經
[00:16:31.360 --> 00:16:33.360]  簡單用個例子
[00:16:33.360 --> 00:16:35.360]  如果有一天
[00:16:35.360 --> 00:16:37.360]  回到教會
[00:16:37.360 --> 00:16:39.360]  我們平時不在這裡聚會
[00:16:39.360 --> 00:16:41.360]  平時在O'Union Library聚會
[00:16:41.360 --> 00:16:45.360]  不過我還沒回到之前
[00:16:45.360 --> 00:16:47.360]  原來有個人坐在這裡
[00:16:47.360 --> 00:16:49.360]  教聖經
[00:16:49.360 --> 00:16:51.360]  講解聖經
[00:16:51.360 --> 00:16:53.360]  我作為一個目者
[00:16:53.360 --> 00:16:55.360]  我應該怎樣做
[00:16:55.360 --> 00:16:57.360]  掃墻嗎
[00:16:57.360 --> 00:17:01.360]  是不是掃墻
[00:17:01.360 --> 00:17:05.360]  還是進來聽教導
[00:17:05.360 --> 00:17:07.360]  看他講什麼
[00:17:07.360 --> 00:17:11.360]  民是祭司法尼塞人
[00:17:11.360 --> 00:17:13.360]  就不是這種態度
[00:17:13.360 --> 00:17:15.360]  這個墻是我的
[00:17:15.360 --> 00:17:19.360]  叫做什麼會堂
[00:17:19.360 --> 00:17:21.360]  耶路撒冷的聖殿
[00:17:21.360 --> 00:17:23.360]  是我們法尼塞人
[00:17:23.360 --> 00:17:25.360]  耶路撒冷猶太人
[00:17:25.360 --> 00:17:27.360]  公會話事的地方
[00:17:27.360 --> 00:17:31.360]  今天講這個什麼聯會的總堂
[00:17:31.360 --> 00:17:35.360]  怎樣讓你走進去講
[00:17:35.360 --> 00:17:37.360]  於是怎樣
[00:17:37.360 --> 00:17:39.360]  挑戰耶穌
[00:17:39.360 --> 00:17:41.360]  23章第一節
[00:17:41.360 --> 00:17:43.360]  索性耶穌說
[00:17:43.360 --> 00:17:45.360]  既然你挑戰我的權柄
[00:17:45.360 --> 00:17:47.360]  我就在這裡講多一點
[00:17:47.360 --> 00:17:49.360]  像我以前的老師
[00:17:49.360 --> 00:17:51.360]  他說
[00:17:51.360 --> 00:17:53.360]  以前的小朋友在家裡
[00:17:53.360 --> 00:17:55.360]  不喜歡吃一些東西
[00:17:55.360 --> 00:17:57.360]  那你怎樣做
[00:17:57.360 --> 00:17:59.360]  不要煮了
[00:17:59.360 --> 00:18:01.360]  是不是
[00:18:01.360 --> 00:18:03.360]  吃了一些東西敏感
[00:18:03.360 --> 00:18:05.360]  你當然不要煮
[00:18:05.360 --> 00:18:07.360]  他不喜歡吃
[00:18:07.360 --> 00:18:09.360]  那你怎樣
[00:18:09.360 --> 00:18:11.360]  煮多一點
[00:18:11.360 --> 00:18:13.360]  目的是想
[00:18:13.360 --> 00:18:15.360]  搞對抗嗎
[00:18:15.360 --> 00:18:17.360]  不是搞對抗
[00:18:17.360 --> 00:18:19.360]  目的是想
[00:18:19.360 --> 00:18:21.360]  他知道吃這東西的好處
[00:18:21.360 --> 00:18:23.360]  應該是什麼
[00:18:23.360 --> 00:18:25.360]  耶穌既然
[00:18:25.360 --> 00:18:27.360]  這班門徒
[00:18:27.360 --> 00:18:29.360]  這班會眾
[00:18:29.360 --> 00:18:31.360]  來到在聖殿裡
[00:18:31.360 --> 00:18:33.360]  至少他們都有一個
[00:18:33.360 --> 00:18:35.360]  追求依靠上帝的心
[00:18:35.360 --> 00:18:37.360]  於是耶穌就在這個時候
[00:18:37.360 --> 00:18:39.360]  講多一點
[00:18:39.360 --> 00:18:41.360]  你越不想我講
[00:18:41.360 --> 00:18:43.360]  我就越講
[00:18:43.360 --> 00:18:45.360]  講什麼
[00:18:45.360 --> 00:18:47.360]  耶穌這番話
[00:18:47.360 --> 00:18:49.360]  都很拿他們命
[00:18:49.360 --> 00:18:51.360]  第一
[00:18:51.360 --> 00:18:53.360]  耶穌對當時
[00:18:53.360 --> 00:18:55.360]  這班耶路撒冷的
[00:18:55.360 --> 00:18:57.360]  宗教領袖
[00:18:57.360 --> 00:18:59.360]  和整個猶太教的狀態
[00:18:59.360 --> 00:19:01.360]  作了一個很詳細的介紹
[00:19:01.360 --> 00:19:03.360]  第一
[00:19:03.360 --> 00:19:05.360]  這班人的
[00:19:05.360 --> 00:19:07.360]  渣匪人
[00:19:07.360 --> 00:19:09.360]  他們是坐在
[00:19:09.360 --> 00:19:11.360]  摩西的位上
[00:19:11.360 --> 00:19:15.360]  小姐妹
[00:19:15.360 --> 00:19:17.360]  摩西的位上
[00:19:17.360 --> 00:19:21.360]  摩西很久歷史的人
[00:19:21.360 --> 00:19:25.360]  去哪裡找個
[00:19:25.360 --> 00:19:27.360]  摩西的位給他坐呢
[00:19:27.360 --> 00:19:31.360]  然後在聖經裡
[00:19:31.360 --> 00:19:33.360]  很強調
[00:19:33.360 --> 00:19:35.360]  一件事
[00:19:35.360 --> 00:19:37.360]  一個座位通常是
[00:19:37.360 --> 00:19:39.360]  象徵一個權力的象徵
[00:19:39.360 --> 00:19:43.360]  你可以寫下以下經文
[00:19:43.360 --> 00:19:45.360]  出埃及記十一章第五節
[00:19:45.360 --> 00:19:49.360]  十二章第二十九節
[00:19:49.360 --> 00:19:53.360]  列王紀上一章三十五節
[00:19:53.360 --> 00:19:57.360]  一章四十六節
[00:19:57.360 --> 00:19:59.360]  二章十二節
[00:19:59.360 --> 00:20:01.360]  十六章十一節
[00:20:01.360 --> 00:20:03.360]  列王紀下
[00:20:03.360 --> 00:20:05.360]  十五章十二節
[00:20:05.360 --> 00:20:07.360]  四篇一百三十二篇
[00:20:07.360 --> 00:20:09.360]  第十二節
[00:20:09.360 --> 00:20:11.360]  一目思
[00:20:11.360 --> 00:20:13.360]  說慢一點行不行
[00:20:13.360 --> 00:20:15.360]  我趕時間
[00:20:15.360 --> 00:20:17.360]  教會有錄影
