
[00:00:00.000 --> 00:00:06.240]  大家聽完剛才那段聖經有什麼感受?
[00:01:51.740 --> 00:01:53.740]  找竹之舞去睡
[00:01:53.740 --> 00:01:58.740]  讓秦木公不要攻打我們
[00:01:58.740 --> 00:02:00.740]  鄭文公聽到之後
[00:02:00.740 --> 00:02:02.740]  於是找竹之舞
[00:02:02.740 --> 00:02:04.740]  竹之舞一聽見後
[00:02:04.740 --> 00:02:07.740]  No No No No Thank You
[00:02:07.740 --> 00:02:09.740]  灑手拎頭
[00:02:09.740 --> 00:02:11.740]  他怎麼說呢
[00:02:11.740 --> 00:02:13.740]  我年輕的時候都力不及人
[00:02:13.740 --> 00:02:15.740]  現在已經老了
[00:02:15.740 --> 00:02:17.740]  無能為力了
[00:02:17.740 --> 00:02:19.740]  意思是
[00:02:19.740 --> 00:02:21.740]  舊時你不用我
[00:02:21.740 --> 00:02:23.740]  臨急時才找我
[00:02:23.740 --> 00:02:25.740]  不過他就說
[00:02:25.740 --> 00:02:27.740]  我年輕時都沒用了
[00:02:27.740 --> 00:02:29.740]  現在這麼老了
[00:02:29.740 --> 00:02:31.740]  鄭文公聽見之後
[00:02:31.740 --> 00:02:33.740]  我舊時沒重用你
[00:02:33.740 --> 00:02:35.740]  這是我錯
[00:02:35.740 --> 00:02:39.740]  現在才急急求你
[00:02:39.740 --> 00:02:41.740]  但你想想
[00:02:41.740 --> 00:02:43.740]  如果我們國家鄭國亡了
[00:02:43.740 --> 00:02:45.740]  對你都不是有好處
[00:02:45.740 --> 00:02:47.740]  竹之舞於是
[00:02:47.740 --> 00:02:51.740]  就同意去見秦王
[00:02:51.740 --> 00:02:53.740]  到了晚上
[00:02:53.740 --> 00:02:55.740]  就拿繩子
[00:02:55.740 --> 00:02:57.740]  吊到竹之舞城牆
[00:02:57.740 --> 00:02:59.740]  走到城外
[00:02:59.740 --> 00:03:01.740]  秦軍駐紮的軍營
[00:03:01.740 --> 00:03:03.740]  就講明內涵
[00:03:03.740 --> 00:03:05.740]  我是皇帝派來的使者
[00:03:05.740 --> 00:03:07.740]  就要見秦木公
[00:03:07.740 --> 00:03:11.740]  竹之舞真是厲害了
[00:03:11.740 --> 00:03:13.740]  一去見他
[00:03:13.740 --> 00:03:15.740]  果然奏效
[00:03:15.740 --> 00:03:19.740]  究竟他講了什麼呢?
[00:03:19.740 --> 00:03:21.740]  可以三言兩語
[00:03:21.740 --> 00:03:25.740]  將秦木公退兵
[00:03:25.740 --> 00:03:27.740]  他就這樣說
[00:03:27.740 --> 00:03:29.740]  他說皇帝
[00:03:29.740 --> 00:03:31.740]  如果鄭國亡了
[00:03:31.740 --> 00:03:35.740]  對你秦國有什麼益處呢?
[00:03:35.740 --> 00:03:37.740]  全部都益於晉
[00:03:37.740 --> 00:03:41.740]  你被晉國拖你下水
[00:03:41.740 --> 00:03:43.740]  第二
[00:03:43.740 --> 00:03:47.740]  看看我們鄭國在齊楚晉的邊境
[00:03:47.740 --> 00:03:51.740]  如果將來有機會想進入中原做霸主
[00:03:51.740 --> 00:03:55.740]  就找我們鄭國做後勤中心
[00:03:55.740 --> 00:03:57.740]  就最適合了
[00:03:57.740 --> 00:03:59.740]  還有
[00:03:59.740 --> 00:04:01.740]  你的盟友晉
[00:04:01.740 --> 00:04:03.740]  是不可靠的盟友
[00:04:03.740 --> 00:04:05.740]  分分鐘是食言的
[00:04:05.740 --> 00:04:07.740]  你記不記得
[00:04:07.740 --> 00:04:12.740]  他答應過你給兩座城給秦國的
[00:04:12.740 --> 00:04:17.740]  到現在都沒有兌現空頭支票
[00:04:17.740 --> 00:04:19.740]  最後他就說
[00:04:19.740 --> 00:04:23.740]  晉野心極大
[00:04:23.740 --> 00:04:26.740]  他打完我們鄭國之後
[00:04:26.740 --> 00:04:28.740]  就打你們秦國
[00:04:28.740 --> 00:04:30.740]  你這麼蠢
[00:04:30.740 --> 00:04:32.740]  中了人計
[00:04:32.740 --> 00:04:34.740]  秦木公果然聽了他的說話
[00:04:34.740 --> 00:04:36.740]  於是馬上退兵
[00:04:36.740 --> 00:04:38.740]  不單退兵
[00:04:38.740 --> 00:04:40.740]  還派了三個將軍
[00:04:40.740 --> 00:04:42.740]  留下少少兵力
[00:04:42.740 --> 00:04:44.740]  幫助鄭國
[00:04:44.740 --> 00:04:46.740]  如果晉打我們
[00:04:46.740 --> 00:04:48.740]  我們就打他
[00:04:48.740 --> 00:04:52.740]  三言兩語就搞定了
[00:04:52.740 --> 00:04:56.740]  不知道美國國務卿會不會請人去找金仔
[00:04:56.740 --> 00:05:00.740]  找到金仔就搞定了
[00:05:00.740 --> 00:05:04.740]  不知道蓬佩奧是否像竹之舞那麼厲害
[00:05:04.740 --> 00:05:06.740]  於是
[00:05:06.740 --> 00:05:09.740]  晉見到秦軍退了
[00:05:09.740 --> 00:05:11.740]  於是
[00:05:11.740 --> 00:05:13.740]  大臣就說
[00:05:13.740 --> 00:05:15.740]  我們不單打鄭國
[00:05:15.740 --> 00:05:17.740]  還打秦國
[00:05:17.740 --> 00:05:21.740]  晉文公說不行了
[00:05:21.740 --> 00:05:23.740]  他是我的外父
[00:05:23.740 --> 00:05:27.740]  因為晉文公是從耳
[00:05:27.740 --> 00:05:31.740]  你記得從耳有兩兄弟
[00:05:31.740 --> 00:05:33.740]  晉文公有兩兄弟
[00:05:33.740 --> 00:05:35.740]  我們那時看大戲
[00:05:35.740 --> 00:05:37.740]  尼貓換太子
[00:05:37.740 --> 00:05:39.740]  東宮娘娘那些
[00:05:39.740 --> 00:05:41.740]  晉文公逃跑了
[00:05:41.740 --> 00:05:45.740]  全靠秦木公救了他
[00:05:45.740 --> 00:05:47.740]  還給了他一個女兒
[00:05:47.740 --> 00:05:49.740]  所以外父說
[00:05:49.740 --> 00:05:51.740]  秦對我們有功
[00:05:51.740 --> 00:05:53.740]  怎能恩將仇報
[00:05:53.740 --> 00:05:55.740]  所以就算了
[00:05:55.740 --> 00:05:57.740]  退兵
[00:05:57.740 --> 00:06:01.740]  這個叫做竹之舞退秦師
[00:06:01.740 --> 00:06:03.740]  兩年之後
[00:06:03.740 --> 00:06:07.740]  鄭文公和晉文公都先後退世了
[00:06:07.740 --> 00:06:11.740]  鄭文公的兒子叫鄭木公繼位
[00:06:11.740 --> 00:06:17.740]  他就繼續讓秦國的大將
[00:06:17.740 --> 00:06:19.740]  其中一個叫紀子
[00:06:19.740 --> 00:06:21.740]  你吃紀子的那些紀子
[00:06:21.740 --> 00:06:25.740]  就找紀子留守著鄭國
[00:06:25.740 --> 00:06:29.740]  景子其實是奸細
[00:06:29.740 --> 00:06:32.740]  於是就報告秦木公
[00:06:32.740 --> 00:06:40.740]  剛剛鄭國派我去北門駐守
[00:06:40.740 --> 00:06:43.740]  如果秦軍突襲
[00:06:43.740 --> 00:06:45.740]  我就開了北門
[00:06:45.740 --> 00:06:49.740]  和你互相照應
[00:06:49.740 --> 00:06:51.740]  一舉就砌下鄭國
[00:06:51.740 --> 00:06:53.740]  鄭國就歸我們了
[00:06:53.740 --> 00:06:55.740]  秦木公看到
[00:06:55.740 --> 00:07:00.740]  說我兩年前沒有打到鄭國
[00:07:00.740 --> 00:07:05.740]  現在是時候了
[00:07:05.740 --> 00:07:07.740]  這麼好的機會
[00:07:07.740 --> 00:07:10.740]  不需要打很大的兵力就可以救他
[00:07:10.740 --> 00:07:12.740]  於是就準備出兵
[00:07:12.740 --> 00:07:15.740]  出兵之前就找他的師爺
[00:07:15.740 --> 00:07:17.740]  大夫叫展叔
[00:07:17.740 --> 00:07:19.740]  問他意見
[00:07:19.740 --> 00:07:22.740]  展叔聽見的時候反對
[00:07:22.740 --> 00:07:24.740]  他說你想一想
[00:07:24.740 --> 00:07:28.740]  我們秦是屬於東邊的地方
[00:07:28.740 --> 00:07:31.740]  長途跋涉攻打遠方
[00:07:31.740 --> 00:07:34.740]  你這麼多軍隊去
[00:07:34.740 --> 00:07:36.740]  人家就知道
[00:07:36.740 --> 00:07:39.740]  雖然那時候沒有雷達
[00:07:39.740 --> 00:07:41.740]  人家都會知道
[00:07:41.740 --> 00:07:43.740]  人家就會以日代老
[00:07:43.740 --> 00:07:46.740]  那時候勞師動眾
[00:07:46.740 --> 00:07:48.740]  打到你一仆一窿
[00:07:48.740 --> 00:07:51.740]  那時候軍心就沒有了
[00:07:51.740 --> 00:07:53.740]  人家就會反叛了
[00:07:53.740 --> 00:07:58.740]  那你何必要拿虎來伸呢?
[00:07:58.740 --> 00:08:00.740]  當時秦木公就不聽他的話
[00:08:00.740 --> 00:08:01.740]  一意孤行
[00:08:01.740 --> 00:08:04.740]  於是就派兵向鄭國出發
[00:08:04.740 --> 00:08:06.740]  出發之前
[00:08:06.740 --> 00:08:11.740]  展叔就去東門四拜拜
[00:08:11.740 --> 00:08:13.740]  他不是這樣拜拜
[00:08:13.740 --> 00:08:16.740]  他哭喪
[00:08:16.740 --> 00:08:19.740]  他就對著一班軍隊說
[00:08:19.740 --> 00:08:22.740]  我不信我會見到你們回來
[00:08:22.740 --> 00:08:25.740]  其中一個兒子就當兵
[00:08:25.740 --> 00:08:27.740]  對兒子說
[00:08:27.740 --> 00:08:29.740]  兒子我告訴你
[00:08:29.740 --> 00:08:32.740]  駿國一定派兵去到敖山的地方襲擊你們
[00:08:32.740 --> 00:08:34.740]  你必定會死
[00:08:34.740 --> 00:08:36.740]  到時我就去找你的屍骨
[00:08:36.740 --> 00:08:40.740]  這個在一個左傳中很出名的
[00:08:40.740 --> 00:08:42.740]  叫展叔哭屍
[00:08:42.740 --> 00:08:46.740]  秦軍就走到去挖角的地方
[00:08:46.740 --> 00:08:50.740]  挖角就介乎鄭國和秦國之間
[00:08:50.740 --> 00:08:53.740]  浩浩蕩蕩的軍隊
[00:08:53.740 --> 00:08:56.740]  剛好有一個鄭國的商人
[00:08:56.740 --> 00:08:59.740]  袁高
[00:08:59.740 --> 00:09:02.740]  剛好想去秦國做生意
[00:09:02.740 --> 00:09:05.740]  一見到這麼多軍隊
[00:09:05.740 --> 00:09:08.740]  走向我們鄭國那裡
[00:09:08.740 --> 00:09:10.740]  他就想到不妙不妙
[00:09:10.740 --> 00:09:12.740]  我國危矣
[00:09:12.740 --> 00:09:14.740]  他突然想到一個辦法
[00:09:14.740 --> 00:09:16.740]  想到什麼辦法呢?
[00:09:16.740 --> 00:09:19.740]  就走到秦軍的大將那裡
[00:09:19.740 --> 00:09:21.740]  就告訴他
[00:09:21.740 --> 00:09:23.740]  我是鄭穆公派來的特使
[00:09:23.740 --> 00:09:26.740]  歡迎你們的秦軍
[00:09:26.740 --> 00:09:29.740]  去訪問我們的國家
[00:09:29.740 --> 00:09:32.740]  現在我們有錢有飯
[00:09:32.740 --> 00:09:34.740]  有豆腐牛肉招待你們
[00:09:34.740 --> 00:09:37.740]  全部你們都可以吃
[00:09:37.740 --> 00:09:40.740]  每個將軍都聽到
[00:09:40.740 --> 00:09:46.740]  原來鄭國早就知道我們已經進軍了
[00:09:46.740 --> 00:09:49.740]  袁高就很聰明
[00:09:49.740 --> 00:09:54.740]  他一方面假裝我來款待
[00:09:54.740 --> 00:09:56.740]  其實是想告訴我們
[00:09:56.740 --> 00:10:00.740]  你們一舉一動我們早就知道了
[00:10:00.740 --> 00:10:03.740]  然後就通風報信
[00:10:03.740 --> 00:10:06.740]  他就告訴鄭穆公
[00:10:06.740 --> 00:10:10.740]  秦軍現在要攻打我們了
[00:10:10.740 --> 00:10:14.740]  當時鄭穆公一聽見的時候
[00:10:14.740 --> 00:10:20.740]  就立刻派人去看守北門的紀子
[00:10:20.740 --> 00:10:24.740]  果然當地的駐守秦軍
[00:10:24.740 --> 00:10:27.740]  全部已經勵兵抹馬
[00:10:27.740 --> 00:10:30.740]  準備打仗
[00:10:30.740 --> 00:10:34.740]  於是鄭穆公就派他的手下
[00:10:34.740 --> 00:10:37.740]  大夫王武子對紀子說
[00:10:37.740 --> 00:10:42.740]  你們已經在我們的國家逗留了很久
[00:10:42.740 --> 00:10:44.740]  兩年了
[00:10:44.740 --> 00:10:46.740]  你們的食用
[00:10:46.740 --> 00:10:50.740]  無論是肉、糧、飯、米、山口
[00:10:50.740 --> 00:10:53.740]  都差不多吃得七七八八
[00:10:53.740 --> 00:10:56.740]  既然你們現在已經準備好了
[00:10:56.740 --> 00:10:59.740]  馬、箭都有了
[00:10:59.740 --> 00:11:03.740]  不如你們出去打野味
[00:11:03.740 --> 00:11:06.740]  回來你們自己吃吧
[00:11:06.740 --> 00:11:08.740]  紀子一聽就嚇了一跳
[00:11:08.740 --> 00:11:11.740]  原來我們已經是敗了
[00:11:11.740 --> 00:11:14.740]  原來鄭國已經知道我們想謀他們了
[00:11:14.740 --> 00:11:17.740]  於是馬上逃跑了
[00:11:17.740 --> 00:11:18.740]  馬上逃跑了
[00:11:18.740 --> 00:11:19.740]  退軍了
[00:11:19.740 --> 00:11:20.740]  事敗了
[00:11:20.740 --> 00:11:23.740]  於是他就默謀敗露
[00:11:23.740 --> 00:11:24.740]  逃往齊國
[00:11:24.740 --> 00:11:28.740]  其他的將領就逃往宋國
[00:11:28.740 --> 00:11:32.740]  在這樣的情形下
[00:11:32.740 --> 00:11:36.740]  在華國的秦軍知道已經事敗了
[00:11:36.740 --> 00:11:38.740]  只有退守
[00:11:38.740 --> 00:11:40.740]  回去秦國
[00:11:40.740 --> 00:11:43.740]  回去牛山的地方
[00:11:43.740 --> 00:11:46.740]  晉軍早已埋伏在那裡
[00:11:46.740 --> 00:11:51.740]  將秦國的軍隊全部殺死
[00:11:51.740 --> 00:11:57.740]  這叫做「晉敗秦師於衙」
[00:11:57.740 --> 00:12:00.740]  秦朝本來一路可以興旺
[00:12:00.740 --> 00:12:02.740]  但這次失敗了之後
[00:12:02.740 --> 00:12:04.740]  就一落千盡
[00:12:04.740 --> 00:12:09.740]  春秋的時候就做不到霸主
[00:12:09.740 --> 00:12:11.740]  反過來看
[00:12:11.740 --> 00:12:17.740]  足之母的智慧和玄高的智慧
[00:12:17.740 --> 00:12:20.740]  鄭文公和鄭穆公臨危不亂
[00:12:20.740 --> 00:12:25.740]  決定了一連串非常聰明的戰策
[00:12:25.740 --> 00:12:29.740]  結果挽救了國家
[00:12:29.740 --> 00:12:34.740]  這個故事有多少人聽過?
[00:12:34.740 --> 00:12:40.740]  你們不讀古文吧
[00:12:40.740 --> 00:12:44.740]  你試試讀一下左傳、左幽名
[00:12:44.740 --> 00:12:46.740]  有很多有趣的故事
[00:12:46.740 --> 00:12:49.740]  我們想起一張很出名的
[00:12:49.740 --> 00:12:51.740]  不要說那麼古老,說近代的
[00:12:51.740 --> 00:12:53.740]  毛澤東說過一句話
[00:12:53.740 --> 00:12:56.740]  槍桿子就出政權
[00:12:56.740 --> 00:12:59.740]  權力就要靠槍
[00:12:59.740 --> 00:13:00.740]  靠武力
[00:13:00.740 --> 00:13:02.740]  此言差矣
[00:13:02.740 --> 00:13:05.740]  不要讀古文
[00:13:05.740 --> 00:13:08.740]  智慧才重要
[00:13:08.740 --> 00:13:10.740]  所羅門王就說得好
[00:13:10.740 --> 00:13:13.740]  你看看所羅門王
[00:13:13.740 --> 00:13:16.740]  在傳道書第九章十三至十八節
[00:13:16.740 --> 00:13:19.740]  我見日光之下有一樣智慧
[00:13:19.740 --> 00:13:23.740]  據我看來乃是廣大的
[00:13:23.740 --> 00:13:25.740]  就是有一個小城
[00:13:25.740 --> 00:13:27.740]  其中人數稀少
[00:13:27.740 --> 00:13:28.740]  就好像鄭國一樣
[00:13:28.740 --> 00:13:30.740]  有大軍往來攻擊
[00:13:30.740 --> 00:13:31.740]  就像秦國攻擊
[00:13:31.740 --> 00:13:33.740]  收足盈餘
[00:13:33.740 --> 00:13:35.740]  將城圍困
[00:13:35.740 --> 00:13:38.740]  城中有個貧窮的智慧人
[00:13:38.740 --> 00:13:39.740]  這個足之無
[00:13:39.740 --> 00:13:43.740]  他用智慧抵救了那城
[00:13:43.740 --> 00:13:45.740]  救了他
[00:13:45.740 --> 00:13:47.740]  卻沒有人紀念那窮人
[00:13:47.740 --> 00:13:50.740]  我說,智慧勝過勇力
[00:13:50.740 --> 00:13:52.740]  然而那貧窮人的智慧
[00:13:52.740 --> 00:13:54.740]  他被人藐視
[00:13:54.740 --> 00:13:57.740]  他的話也無人聽從
[00:13:57.740 --> 00:14:00.740]  寧可在安靜中聽智慧的言語
[00:14:00.740 --> 00:14:03.740]  不聽掌管愚昧人的喊聲
[00:14:03.740 --> 00:14:06.740]  智慧勝過打仗的兵器
[00:14:06.740 --> 00:14:11.740]  但一個罪人能敗壞許多善事
[00:14:11.740 --> 00:14:14.740]  所羅門王說什麼呢?
[00:14:14.740 --> 00:14:15.740]  所羅門王說
[00:14:15.740 --> 00:14:16.740]  在今天這個世界
[00:14:16.740 --> 00:14:18.740]  或任何一個世界裡
[00:14:18.740 --> 00:14:20.740]  不是靠力的
[00:14:20.740 --> 00:14:22.740]  不是靠盲力的
[00:14:22.740 --> 00:14:23.740]  不是靠兇死的
[00:14:23.740 --> 00:14:25.740]  不是靠兵器的
[00:14:25.740 --> 00:14:27.740]  是用你的腦去想
[00:14:27.740 --> 00:14:29.740]  智慧勝過兵器
[00:14:29.740 --> 00:14:31.740]  你沒有智慧的時候
[00:14:31.740 --> 00:14:33.740]  你怎麼辦呢?
[00:14:33.740 --> 00:14:35.740]  所以我們發覺到
[00:14:35.740 --> 00:14:37.740]  一個精彩的人生
[00:14:37.740 --> 00:14:39.740]  打仗如是
[00:14:39.740 --> 00:14:41.740]  如果你要過一個精彩的人生
[00:14:41.740 --> 00:14:43.740]  不是靠錢
[00:14:43.740 --> 00:14:45.740]  不是靠你有多少學位
[00:14:45.740 --> 00:14:47.740]  是靠智慧
[00:14:47.740 --> 00:14:50.740]  但聖經裡的智慧是怎麼說呢?
[00:14:50.740 --> 00:14:52.740]  聖經裡的智慧不是說智慧
[00:14:52.740 --> 00:14:55.740]  不是說足之無那些智慧
[00:14:55.740 --> 00:14:58.740]  是驚威耶和華就是智慧的開端
[00:14:58.740 --> 00:15:00.740]  是智慧
[00:15:00.740 --> 00:15:02.740]  是敬畏神國的智慧
[00:15:02.740 --> 00:15:06.740]  是能夠令我們的生命豐盛的
[00:15:06.740 --> 00:15:09.740]  或者我們試試看這一段聖經
[00:15:09.740 --> 00:15:11.740]  非常有趣的聖經
[00:15:11.740 --> 00:15:13.740]  為什麼我們說智慧
[00:15:13.740 --> 00:15:15.740]  是給我們人生裡
[00:15:15.740 --> 00:15:19.740]  很重要的一個指引呢?
[00:15:19.740 --> 00:15:20.740]  首先我們看看
[00:15:20.740 --> 00:15:23.740]  智慧是給我們縱容之道
[00:15:23.740 --> 00:15:26.740]  我們一起看看16節至18節
[00:15:26.740 --> 00:15:33.740]  「不要行義過分,也不要過於自請自為,何必自取敗亡?
[00:15:33.740 --> 00:15:38.740]  不要行惡過分,也不要為人愚昧,何必不到其死?
[00:15:38.740 --> 00:15:42.740]  你持守這個為美,哪個不要鬆手?
[00:15:42.740 --> 00:15:46.740]  因為敬畏神的人,必從這兩樣出來。」
[00:15:46.740 --> 00:15:50.740]  所羅門王看到這個世界
[00:15:50.740 --> 00:15:52.740]  日光之下這個世界
[00:15:52.740 --> 00:15:56.740]  他就發覺有很多事情是荒謬的
[00:15:56.740 --> 00:16:00.740]  「義人行義,反之滅亡。」第十五節
[00:16:00.740 --> 00:16:03.740]  「惡人行惡,倒享長壽。」
[00:16:03.740 --> 00:16:06.740]  有時候你看到很激氣
[00:16:06.740 --> 00:16:09.740]  好人就不得好報
[00:16:09.740 --> 00:16:12.740]  壞人他就得好報
[00:16:12.740 --> 00:16:14.740]  有時候你會發覺
[00:16:14.740 --> 00:16:17.740]  各個作惡多端的人
[00:16:17.740 --> 00:16:19.740]  活到九十多一百歲
[00:16:19.740 --> 00:16:25.740]  那些人忠忠直直,忠衰乞食
[00:16:25.740 --> 00:16:28.740]  間間搞搞,又煎又炒
[00:16:28.740 --> 00:16:31.740]  這個世界是一個什麼樣的世界呢?
[00:16:31.740 --> 00:16:34.740]  於是有很多人就說
[00:16:34.740 --> 00:16:36.740]  「革命!去搞這個搞那個。」
[00:16:36.740 --> 00:16:38.740]  所羅門王就不在乎
[00:16:38.740 --> 00:16:41.740]  然後所羅門王說最重要的一件事
[00:16:41.740 --> 00:16:44.740]  面對一個我們好像很不明白的世界
[00:16:44.740 --> 00:16:47.740]  我們更加需要上帝給我們的智慧
[00:16:47.740 --> 00:16:49.740]  怎樣在我們人生裏面
[00:16:49.740 --> 00:16:52.740]  是覺得有意義、覺得精彩的
[00:16:52.740 --> 00:16:53.740]  第一個很重要的
[00:16:53.740 --> 00:16:55.740]  智慧給我們什麼呢?
[00:16:55.740 --> 00:16:58.740]  是中庸之道
[00:16:58.740 --> 00:17:01.740]  什麼叫做中庸之道呢?
[00:17:01.740 --> 00:17:05.740]  傳道書很喜歡用一個字去形容人生
[00:17:05.740 --> 00:17:06.740]  那個字是什麼呢?
[00:17:06.740 --> 00:17:09.740]  「焚」
[00:17:09.740 --> 00:17:11.740]  你有沒有「焚」呀?
[00:17:11.740 --> 00:17:13.740]  「焚」一樣
[00:17:13.740 --> 00:17:16.740]  神秘我們每個人都有一個「焚」
[00:17:16.740 --> 00:17:18.740]  「焚」是什麼意思呢?
[00:17:18.740 --> 00:17:20.740]  上帝給你的本份
[00:17:20.740 --> 00:17:21.740]  英文叫做Portion
[00:17:21.740 --> 00:17:23.740]  每個人都有一份
[00:17:23.740 --> 00:17:24.740]  有些是多些「焚」
[00:17:24.740 --> 00:17:26.740]  有些是少些「焚」
[00:17:26.740 --> 00:17:28.740]  人的煩惱呢?
[00:17:28.740 --> 00:17:31.740]  就是在乎這個字「焚」
[00:17:31.740 --> 00:17:34.740]  第一,過份
[00:17:34.740 --> 00:17:39.740]  神吩咐神給你的只有一兩
[00:17:39.740 --> 00:17:42.740]  你就不滿意說我就是要兩兩
[00:17:42.740 --> 00:17:44.740]  這就叫做過份
[00:17:44.740 --> 00:17:46.740]  一個人過份的時候
[00:17:46.740 --> 00:17:49.740]  就一定不開心
[00:17:49.740 --> 00:17:51.740]  一定有問題出現
[00:17:51.740 --> 00:17:53.740]  這是第一個「焚」
[00:17:53.740 --> 00:17:55.740]  失敗了就是過份
[00:17:55.740 --> 00:17:58.740]  第二個「焚」令我們很不開心
[00:17:58.740 --> 00:18:00.740]  就是「應焚」
[00:18:00.740 --> 00:18:02.740]  神給我們多少
[00:18:02.740 --> 00:18:04.740]  我們覺得是「應焚」
[00:18:04.740 --> 00:18:07.740]  而不是覺得這是上帝的恩賜
[00:18:07.740 --> 00:18:09.740]  是恩典
[00:18:09.740 --> 00:18:10.740]  你試一下
[00:18:10.740 --> 00:18:14.740]  如果你改了「應焚」的字
[00:18:14.740 --> 00:18:16.740]  改了「恩典」的字
[00:18:16.740 --> 00:18:18.740]  你會開心很多
[00:18:18.740 --> 00:18:20.740]  開心很多
[00:18:20.740 --> 00:18:25.740]  牧師「應焚」說15分鐘就好了
[00:18:25.740 --> 00:18:28.740]  你「過份」說了45分鐘
[00:18:28.740 --> 00:18:31.740]  你有「應焚」就糟了
[00:18:31.740 --> 00:18:35.740]  如果牧師可以說出45分鐘是恩典
[00:18:35.740 --> 00:18:37.740]  那你就開心一點
[00:18:37.740 --> 00:18:40.740]  如果用「焚」的字是恩典就不會了
[00:18:40.740 --> 00:18:43.740]  相反來說我們站在港台
[00:18:43.740 --> 00:18:45.740]  你「應焚」不要「黑眼瞓」
[00:18:45.740 --> 00:18:47.740]  我說話就不要「黑眼瞓」
[00:18:47.740 --> 00:18:49.740]  你「黑眼瞓」的時候
[00:18:49.740 --> 00:18:51.740]  我看到有人「黑眼瞓」我就不開心
[00:18:51.740 --> 00:18:53.740]  這是「應焚」
[00:18:53.740 --> 00:18:56.740]  你說話別人「黑眼瞓」
[00:18:56.740 --> 00:18:57.740]  沒辦法的
[00:18:57.740 --> 00:18:59.740]  我昨晚沒睡覺
[00:18:59.740 --> 00:19:03.740]  誰叫你的聲音這麼容易讓我睡著
[00:19:03.740 --> 00:19:07.740]  為什麼你總是要「應焚」
[00:19:07.740 --> 00:19:12.740]  為什麼你說話別人「應焚」
[00:19:12.740 --> 00:19:15.740]  你看到人生所有問題就是這個「焚」字
[00:19:15.740 --> 00:19:17.740]  「過份」、「應焚」
[00:19:17.740 --> 00:19:20.740]  事實上就是因為這兩個字
[00:19:20.740 --> 00:19:23.740]  我媳婦「應焚」每天煲湯給我喝
[00:19:23.740 --> 00:19:25.740]  又要一個星期才煲一次
[00:19:25.740 --> 00:19:27.740]  「應焚」
[00:19:27.740 --> 00:19:29.740]  你要求過份
[00:19:30.740 --> 00:19:34.740]  我想很多時候我們試試改變
[00:19:34.740 --> 00:19:36.740]  所羅門王說
[00:19:36.740 --> 00:19:40.740]  如何幫助我們人生中過得多姿多彩
[00:19:40.740 --> 00:19:42.740]  開心生活著呢
[00:19:42.740 --> 00:19:44.740]  十六節你看看
[00:19:44.740 --> 00:19:53.740]  「不要行義過份,也不要過於自恃自慰,何必自取敗亡。」
