
[00:00:00.000 --> 00:00:09.000]  (畫面)
[00:09:07.000 --> 00:09:09.000]  將它化成有6個的debate
[00:09:09.000 --> 00:09:11.000]  很快和大家高呼
[00:09:11.000 --> 00:09:13.000]  第一個是在一尊二節裏面出現的
[00:09:13.000 --> 00:09:15.000]  耶和華說了什麼呢
[00:09:15.000 --> 00:09:17.000]  他說我曾經愛你們
[00:09:17.000 --> 00:09:19.000]  但你們在說一件事
[00:09:19.000 --> 00:09:21.000]  你為何要愛我們啊上帝
[00:09:21.000 --> 00:09:23.000]  然後開始辯論
[00:09:23.000 --> 00:09:25.000]  一尊二節之後有一個辯論
[00:09:25.000 --> 00:09:27.000]  去到第一尊六節的時間又出了
[00:09:27.000 --> 00:09:29.000]  他說兒子是尊敬父親的
[00:09:29.000 --> 00:09:31.000]  僕人是敬畏主人的
[00:09:31.000 --> 00:09:33.000]  我既為父親既為你們的主人
[00:09:33.000 --> 00:09:35.000]  敬畏我的人在哪裏
[00:09:35.000 --> 00:09:37.000]  就是說這班人其實
[00:09:37.000 --> 00:09:39.000]  在上帝的時間
[00:09:39.000 --> 00:09:41.000]  你是正在身體上
[00:09:41.000 --> 00:09:43.000]  上到聖殿
[00:09:43.000 --> 00:09:45.000]  但原來心裏根本不是在敬畏上帝
[00:09:45.000 --> 00:09:47.000]  由那班人反駁他
[00:09:47.000 --> 00:09:49.000]  和上帝debate
[00:09:49.000 --> 00:09:51.000]  我們在何事上
[00:09:51.000 --> 00:09:53.000]  藐視你的名字
[00:09:53.000 --> 00:09:55.000]  或者換一個rephrasing的說話
[00:09:55.000 --> 00:09:57.000]  我們在何事上
[00:09:57.000 --> 00:09:59.000]  沒有尊敬你啊上帝
[00:09:59.000 --> 00:10:01.000]  然後開始又另一個debate
[00:10:01.000 --> 00:10:03.000]  去到第二尊的時間
[00:10:03.000 --> 00:10:05.000]  然後這個上帝說
[00:10:05.000 --> 00:10:07.000]  在看顧那貢物也不樂意
[00:10:07.000 --> 00:10:09.000]  從你們手中
[00:10:09.000 --> 00:10:11.000]  收納你們的奉獻
[00:10:11.000 --> 00:10:13.000]  應該是這樣說的
[00:10:13.000 --> 00:10:15.000]  很有趣啊
[00:10:15.000 --> 00:10:17.000]  我奉獻給你的時間
[00:10:17.000 --> 00:10:19.000]  上帝說我不要你的奉獻
[00:10:19.000 --> 00:10:21.000]  為什麼啊
[00:10:21.000 --> 00:10:23.000]  你們又行了一件這樣的事
[00:10:23.000 --> 00:10:25.000]  使前妻嘆息哭泣的眼淚
[00:10:25.000 --> 00:10:27.000]  掩蓋耶和華的電
[00:10:27.000 --> 00:10:29.000]  就說這班人其實
[00:10:29.000 --> 00:10:31.000]  昔日娶了以色列的女人
[00:10:31.000 --> 00:10:33.000]  做他太太
[00:10:33.000 --> 00:10:35.000]  去到外邦的時候又娶了
[00:10:35.000 --> 00:10:37.000]  外邦的女人漂亮一點
[00:10:37.000 --> 00:10:39.000]  娶了外邦的
[00:10:39.000 --> 00:10:41.000]  就休了以色列的太太
[00:10:41.000 --> 00:10:43.000]  所以他說
[00:10:43.000 --> 00:10:45.000]  你們行了這樣的事
[00:10:45.000 --> 00:10:47.000]  以致你的前妻
[00:10:47.000 --> 00:10:49.000]  嘆息哭泣來到我面前的時間
[00:10:49.000 --> 00:10:51.000]  所以你今天也許
[00:10:51.000 --> 00:10:53.000]  給我貢物的時間
[00:10:53.000 --> 00:10:55.000]  其實我也不樂意從你們手中
[00:10:55.000 --> 00:10:57.000]  去收納
[00:10:57.000 --> 00:10:59.000]  然後那班人又和他debate
[00:10:59.000 --> 00:11:01.000]  為什麼我給你東西你都不要
[00:11:01.000 --> 00:11:03.000]  然後二章十七節第四個debate
[00:11:03.000 --> 00:11:05.000]  你們用言語
[00:11:05.000 --> 00:11:07.000]  煩鎖耶和華
[00:11:07.000 --> 00:11:09.000]  用言語去頂撞上帝
[00:11:09.000 --> 00:11:11.000]  然後那班以色列人怎麼說
[00:11:11.000 --> 00:11:13.000]  我們在何時
[00:11:13.000 --> 00:11:15.000]  頂撞你啊
[00:11:15.000 --> 00:11:17.000]  然後又開始另一個debate
[00:11:17.000 --> 00:11:19.000]  去到第五個的時間
[00:11:19.000 --> 00:11:21.000]  就是我們剛才讀的經文
[00:11:21.000 --> 00:11:23.000]  人顯可奪取神之物
[00:11:23.000 --> 00:11:25.000]  你們竟奪取我的物
[00:11:25.000 --> 00:11:27.000]  奪取就是搶
[00:11:27.000 --> 00:11:29.000]  英文是rob
[00:11:29.000 --> 00:11:31.000]  用廣東話傳神
[00:11:31.000 --> 00:11:33.000]  你們竟然奪取我的物
[00:11:33.000 --> 00:11:35.000]  但那班人說
[00:11:35.000 --> 00:11:37.000]  我們在何時
[00:11:37.000 --> 00:11:39.000]  奪取你的物
[00:11:39.000 --> 00:11:41.000]  又開始debate
[00:11:41.000 --> 00:11:43.000]  最後一個的時間
[00:11:43.000 --> 00:11:45.000]  發生在三章十二十三節
[00:11:45.000 --> 00:11:47.000]  用言語去頂撞我
[00:11:47.000 --> 00:11:49.000]  就像小朋友
[00:11:49.000 --> 00:11:51.000]  頂撞媽媽那樣
[00:11:51.000 --> 00:11:53.000]  我們用什麼
[00:11:53.000 --> 00:11:55.000]  去頂撞你啊
[00:11:55.000 --> 00:11:57.000]  又開始另一個debate
[00:11:57.000 --> 00:11:59.000]  在這六個debate裏面
[00:11:59.000 --> 00:12:01.000]  我們看第五個debate
[00:12:01.000 --> 00:12:03.000]  就是我們一開始讀的經文裏面
[00:12:03.000 --> 00:12:05.000]  是最critical的
[00:12:05.000 --> 00:12:07.000]  是最重要的
[00:12:07.000 --> 00:12:09.000]  廣東這班人其實
[00:12:09.000 --> 00:12:11.000]  帶著肉體上聖殿的時候
[00:12:11.000 --> 00:12:13.000]  心其實不是在耶和華的聖殿當中
[00:12:13.000 --> 00:12:15.000]  心其實不是在耶和華的聖殿當中
[00:12:15.000 --> 00:12:17.000]  所以我們開始看
[00:12:17.000 --> 00:12:19.000]  第五個debate
[00:12:19.000 --> 00:12:21.000]  就是我們一開始讀的經文
[00:12:21.000 --> 00:12:23.000]  萬君子耶和華說
[00:12:23.000 --> 00:12:25.000]  從你們滅祖的日子以來
[00:12:25.000 --> 00:12:27.000]  你們上上偏離我的典章而不遵守
[00:12:27.000 --> 00:12:29.000]  現在你們要轉向我
[00:12:29.000 --> 00:12:31.000]  我就轉向你們
[00:12:31.000 --> 00:12:33.000]  你們他說
[00:12:33.000 --> 00:12:35.000]  我們如何才是轉向呢
[00:12:35.000 --> 00:12:37.000]  上帝在說
[00:12:37.000 --> 00:12:39.000]  你現在
[00:12:39.000 --> 00:12:41.000]  你做了很多事
[00:12:41.000 --> 00:12:43.000]  現在你們要轉向我
[00:12:43.000 --> 00:12:45.000]  現在你們要轉向我
[00:12:45.000 --> 00:12:47.000]  然後那班人說
[00:12:47.000 --> 00:12:49.000]  我們如何才是轉向呢
[00:12:49.000 --> 00:12:51.000]  他不是說我們怎樣轉向你
[00:12:51.000 --> 00:12:53.000]  他在說我們如何才是轉向呢
[00:12:53.000 --> 00:12:55.000]  我們現在不是在轉向嗎
[00:12:55.000 --> 00:12:57.000]  我不是基督徒了嗎
[00:12:57.000 --> 00:12:59.000]  我不是在上教會了嗎
[00:12:59.000 --> 00:13:01.000]  每個星期在網上聽
[00:13:01.000 --> 00:13:03.000]  或者在901聽
[00:13:03.000 --> 00:13:05.000]  為什麼你說我要轉向呢
[00:13:05.000 --> 00:13:07.000]  我們怎樣轉向呢
[00:13:07.000 --> 00:13:09.000]  即是說你覺得我做得不好
[00:13:09.000 --> 00:13:11.000]  怎樣才是真正的轉向呢
[00:13:11.000 --> 00:13:13.000]  他不是真正的
[00:13:13.000 --> 00:13:15.000]  他就說怎樣是轉向
[00:13:15.000 --> 00:13:17.000]  我轉向了
[00:13:17.000 --> 00:13:19.000]  這班意識的人其實就是反駁耶和華上帝
[00:13:19.000 --> 00:13:21.000]  這是自卑
[00:13:21.000 --> 00:13:23.000]  上帝怎樣回應他們呢
[00:13:23.000 --> 00:13:25.000]  上帝沒有直接回應
[00:13:25.000 --> 00:13:27.000]  我就說艾切菲登
[00:13:27.000 --> 00:13:29.000]  怎樣叫做轉向
[00:13:29.000 --> 00:13:31.000]  就轉向了
[00:13:31.000 --> 00:13:33.000]  不是,三章八節接下來的時間
[00:13:33.000 --> 00:13:35.000]  上帝怎樣回應那班意識的人
[00:13:35.000 --> 00:13:37.000]  提出的提問呢
[00:13:37.000 --> 00:13:39.000]  怎樣才是轉向呢
[00:13:39.000 --> 00:13:41.000]  然後上帝就說
[00:13:41.000 --> 00:13:43.000]  人豈可奪取神之物
[00:13:43.000 --> 00:13:45.000]  你們竟奪取我的物
[00:13:45.000 --> 00:13:47.000]  用剛才廣東話
[00:13:47.000 --> 00:13:49.000]  地道一點
[00:13:49.000 --> 00:13:51.000]  人豈可奪取上帝之物
[00:13:51.000 --> 00:13:53.000]  你們竟奪取我的物
[00:13:53.000 --> 00:13:55.000]  然後這班人就說
[00:13:55.000 --> 00:13:57.000]  什麼啊上帝
[00:13:57.000 --> 00:13:59.000]  我們在何時奪取你的物呢
[00:13:59.000 --> 00:14:01.000]  這個就是我們剛才看過
[00:14:01.000 --> 00:14:03.000]  很有趣
[00:14:03.000 --> 00:14:05.000]  為什麼上帝說
[00:14:05.000 --> 00:14:07.000]  要他們回轉
[00:14:07.000 --> 00:14:09.000]  轉回的時間
[00:14:09.000 --> 00:14:11.000]  這班人就說究竟什麼是轉回
[00:14:11.000 --> 00:14:13.000]  我已經轉回了
[00:14:13.000 --> 00:14:15.000]  然後上帝沒有直接回應
[00:14:15.000 --> 00:14:17.000]  就舉出了另一個問題
[00:14:17.000 --> 00:14:19.000]  上帝說是奪取神之物
[00:14:19.000 --> 00:14:21.000]  然後那班人就再說
[00:14:21.000 --> 00:14:23.000]  我在哪裡奪取你的物呢
[00:14:23.000 --> 00:14:25.000]  我沒有啊
[00:14:25.000 --> 00:14:27.000]  我沒有奪取你的物啊
[00:14:27.000 --> 00:14:29.000]  很有趣
[00:14:29.000 --> 00:14:31.000]  轉向原來是associate
[00:14:31.000 --> 00:14:33.000]  獻給耶和華的物
[00:14:33.000 --> 00:14:35.000]  是很大的關連
[00:14:35.000 --> 00:14:37.000]  原來
[00:14:37.000 --> 00:14:39.000]  上帝說轉向的時間
[00:14:39.000 --> 00:14:41.000]  同一時間
[00:14:41.000 --> 00:14:43.000]  他associate 另一個的向度
[00:14:43.000 --> 00:14:45.000]  就是
[00:14:45.000 --> 00:14:47.000]  你自己獻給我的物
[00:14:47.000 --> 00:14:49.000]  你就知道你的生命
[00:14:49.000 --> 00:14:51.000]  究竟有沒有真真正正
[00:14:51.000 --> 00:14:53.000]  轉向耶和華
[00:14:53.000 --> 00:14:55.000]  上帝
[00:14:55.000 --> 00:14:57.000]  這就是馬拉基書第五個debate的時間
[00:14:57.000 --> 00:14:59.000]  很精彩的一個地方
[00:14:59.000 --> 00:15:01.000]  我們再閱讀
[00:15:01.000 --> 00:15:03.000]  你會發覺到
[00:15:03.000 --> 00:15:05.000]  耶利米
[00:15:05.000 --> 00:15:07.000]  回到述職
[00:15:07.000 --> 00:15:09.000]  然後馬拉基出來
[00:15:09.000 --> 00:15:11.000]  發現這班人的時間是這樣的
[00:15:11.000 --> 00:15:13.000]  然後耶利米再次
[00:15:13.000 --> 00:15:15.000]  回到耶路撒冷的時間
[00:15:15.000 --> 00:15:17.000]  這就是整個
[00:15:17.000 --> 00:15:19.000]  馬拉基書的歷史背景
[00:15:19.000 --> 00:15:21.000]  在當中
[00:15:21.000 --> 00:15:23.000]  我們看到一幅很特別的圖畫
[00:15:23.000 --> 00:15:25.000]  原來在馬拉基書
[00:15:25.000 --> 00:15:27.000]  裡面的時間
[00:15:27.000 --> 00:15:29.000]  馬拉基說真正的歸回
[00:15:29.000 --> 00:15:31.000]  是歸回
[00:15:31.000 --> 00:15:33.000]  就是說
[00:15:33.000 --> 00:15:35.000]  剛才我說有三次的歸回
[00:15:35.000 --> 00:15:37.000]  歸回
[00:15:37.000 --> 00:15:39.000]  所羅巴巴帶著以色列人
[00:15:39.000 --> 00:15:41.000]  第一次歸回
[00:15:41.000 --> 00:15:43.000]  第二次
[00:15:43.000 --> 00:15:45.000]  以色列人再歸回
[00:15:45.000 --> 00:15:47.000]  第三次
[00:15:47.000 --> 00:15:49.000]  是尼希米帶著以色列人
[00:15:49.000 --> 00:15:51.000]  歸回
[00:15:51.000 --> 00:15:53.000]  在馬拉基書裡面
[00:15:53.000 --> 00:15:55.000]  歷史背景的時間
[00:15:55.000 --> 00:15:57.000]  在馬拉基書當中
[00:15:57.000 --> 00:15:59.000]  真正的歸回
[00:15:59.000 --> 00:16:01.000]  不是地理上的歸回
[00:16:01.000 --> 00:16:03.000]  這班以色列人
[00:16:03.000 --> 00:16:05.000]  是真的歸回了
[00:16:05.000 --> 00:16:07.000]  當然有班以色列人
[00:16:07.000 --> 00:16:09.000]  沒有歸回
[00:16:09.000 --> 00:16:11.000]  打開以斯帖記
[00:16:11.000 --> 00:16:13.000]  去看的時間
[00:16:13.000 --> 00:16:15.000]  而這班沒有歸回的以色列人
[00:16:15.000 --> 00:16:17.000]  有幾百萬人
[00:16:17.000 --> 00:16:19.000]  還留在海外
[00:16:19.000 --> 00:16:21.000]  在其他地方
