
[00:00:00.000 --> 00:00:10.000]  很難得我們仍然可以在主的殿裏面一齊來敬拜他
[00:02:07.000 --> 00:02:09.000]  耶穌是我的口罩
[00:02:09.000 --> 00:02:11.000]  當然你說笑
[00:02:11.000 --> 00:02:13.000]  口罩不是萬無一失的
[00:02:13.000 --> 00:02:15.000]  不過有比沒有好
[00:02:15.000 --> 00:02:18.000]  到底我們的信仰是怎樣呢
[00:02:18.000 --> 00:02:21.000]  耶穌是我們的保護者
[00:02:21.000 --> 00:02:23.000]  是我們的保障
[00:02:23.000 --> 00:02:26.000]  不過另外人對上帝的反應就是
[00:02:26.000 --> 00:02:29.000]  平時沒有事就不想他
[00:02:29.000 --> 00:02:33.000]  一有事的時候就走了他
[00:02:33.000 --> 00:02:38.000]  他顯得很抵賴
[00:02:38.000 --> 00:02:41.000]  什麼都是你搞出來的
[00:02:41.000 --> 00:02:43.000]  人褻瀆上帝
[00:02:43.000 --> 00:02:45.000]  是古今皆然
[00:02:45.000 --> 00:02:47.000]  特別是在有困難的時候
[00:02:47.000 --> 00:02:49.000]  一會兒我們會看到
[00:02:49.000 --> 00:02:52.000]  不過我想到一句話
[00:02:52.000 --> 00:02:54.000]  我覺得很有智慧的
[00:02:54.000 --> 00:02:57.000]  就是英國的文學批評家
[00:02:57.000 --> 00:02:58.000]  這位作家
[00:02:58.000 --> 00:03:01.000]  老易斯CS Lewis
[00:03:05.000 --> 00:03:09.000]  他說我們對著痛苦
[00:03:09.000 --> 00:03:11.000]  我們是沒辦法置諸不理的
[00:03:11.000 --> 00:03:17.000]  Pain insists upon being attended to
[00:03:17.000 --> 00:03:20.000]  那怎樣呢
[00:03:20.000 --> 00:03:24.000]  就是在我們平順快樂的時候
[00:03:24.000 --> 00:03:29.000]  上帝的聲音非常微小
[00:03:29.000 --> 00:03:31.000]  在我們的良知裡面
[00:03:31.000 --> 00:03:35.000]  上帝向我們說話
[00:03:35.000 --> 00:03:38.000]  但在我們的痛苦裡面
[00:03:38.000 --> 00:03:41.000]  上帝是向人
[00:03:41.000 --> 00:03:45.000]  好像用揚聲器來發聲
[00:03:45.000 --> 00:03:50.000]  說要喚醒失聰的世人
[00:03:50.000 --> 00:03:54.000]  God whispers to us in our pleasures
[00:03:54.000 --> 00:03:58.000]  Speaks in our consciences
[00:03:58.000 --> 00:04:03.000]  But shouts in our pains
[00:04:03.000 --> 00:04:07.000]  It is his megaphone to rouse a deaf world
[00:04:07.000 --> 00:04:11.000]  但願我們今天能夠清醒
[00:04:11.000 --> 00:04:13.000]  在這個全城戴口罩
[00:04:13.000 --> 00:04:16.000]  口罩不夠用
[00:04:16.000 --> 00:04:20.000]  確診的數字不斷上升
[00:04:20.000 --> 00:04:23.000]  不知道什麼時候會停
[00:04:23.000 --> 00:04:27.000]  而且是可能受感染的人
[00:04:27.000 --> 00:04:32.000]  而幾何的級數這樣增加
[00:04:32.000 --> 00:04:35.000]  親愛的我們活在一個
[00:04:35.000 --> 00:04:39.000]  很困難的時局裡面
[00:04:39.000 --> 00:04:44.000]  但歷史上這些情況並不是沒發生過
[00:04:44.000 --> 00:04:47.000]  其實好像傳道書說
[00:04:47.000 --> 00:04:50.000]  先前的事後來又有
[00:04:50.000 --> 00:04:54.000]  後來的事將來也可能會再有
[00:04:54.000 --> 00:04:57.000]  求主給我們智慧
[00:04:57.000 --> 00:05:00.000]  智慧是什麼呢
[00:05:00.000 --> 00:05:02.000]  大家都知道
[00:05:02.000 --> 00:05:05.000]  敬畏上帝是智慧的開端
[00:05:05.000 --> 00:05:08.000]  認識智性者便是聰明
[00:05:08.000 --> 00:05:11.000]  我們都很容易迷失
[00:05:11.000 --> 00:05:13.000]  我們都很容易看錯
[00:05:13.000 --> 00:05:16.000]  很容易說錯
[00:05:16.000 --> 00:05:20.000]  我發覺今天有些人一開口就罵人
[00:05:20.000 --> 00:05:23.000]  一開口就咒坐人
[00:05:23.000 --> 00:05:26.000]  連憐憫的心
[00:05:26.000 --> 00:05:31.000]  寬恕的心都好像蕩然無存
[00:05:31.000 --> 00:05:34.000]  當然也有人麻木依舊
[00:05:34.000 --> 00:05:38.000]  彷彿一切都沒發生過
[00:05:38.000 --> 00:05:43.000]  其實啟示錄的訊息到底對當時的教會
[00:05:43.000 --> 00:05:45.000]  和今天的教會
[00:05:45.000 --> 00:05:52.000]  有什麼振興、甦醒的作用呢
[00:05:52.000 --> 00:05:57.000]  我在思想這七災的時候
[00:05:57.000 --> 00:06:03.000]  稍微明白到原來七印、七號、七碗
[00:06:03.000 --> 00:06:08.000]  這三套七的災難
[00:06:08.000 --> 00:06:14.000]  其實都是不斷地向世人發出警惕
[00:06:14.000 --> 00:06:21.000]  就是趁著有時間的時候要快點悔改
[00:06:21.000 --> 00:06:29.000]  七印、七號帶來的災殃、毀滅性
[00:06:29.000 --> 00:06:33.000]  都似乎是有限度的
[00:06:33.000 --> 00:06:40.000]  但原來這些災難的嚴重程度也會越來越強烈
[00:06:40.000 --> 00:06:42.000]  去到七碗的時候
[00:06:42.000 --> 00:06:47.000]  是將所有的憤怒、所有的審判
[00:06:47.000 --> 00:06:51.000]  一鋪過,倒出來
[00:06:51.000 --> 00:06:53.000]  就是說什麼呢
[00:06:53.000 --> 00:06:58.000]  到了一個時候連悔改都沒有
[00:06:58.000 --> 00:07:03.000]  就是一個絕對審判的時刻
[00:07:03.000 --> 00:07:04.000]  親愛的兄弟姐妹
[00:07:04.000 --> 00:07:06.000]  我們仍然生勾勾戴著口罩
[00:07:06.000 --> 00:07:09.000]  來聽訊息的時候
[00:07:09.000 --> 00:07:13.000]  其實我們是防疫防什麼呢
[00:07:13.000 --> 00:07:15.000]  我們希望自己不會生病
[00:07:15.000 --> 00:07:19.000]  但是如果那個病是不會致死的
[00:07:19.000 --> 00:07:21.000]  其實我們不在乎
[00:07:21.000 --> 00:07:24.000]  因為那個病是會死
[00:07:24.000 --> 00:07:26.000]  所以我們才會這麼緊張
[00:07:26.000 --> 00:07:29.000]  而且緊張得來是應該的
[00:07:29.000 --> 00:07:33.000]  不過我們要真正防的
[00:07:33.000 --> 00:07:35.000]  最好的保障
[00:07:35.000 --> 00:07:39.000]  當然是以上帝的真理成為我們的保障
[00:07:39.000 --> 00:07:43.000]  以上帝的倚靠成為我們的保障
[00:07:43.000 --> 00:07:47.000]  我就在預備這個訊息的時候
[00:07:47.000 --> 00:07:51.000]  其實早前在一個網台那裡
[00:07:51.000 --> 00:07:52.000]  有一個好朋友就說
[00:07:52.000 --> 00:07:55.000]  為什麼今天教會不開報道會
[00:07:55.000 --> 00:07:58.000]  為什麼今天教會不是把握這些時機
[00:07:58.000 --> 00:08:02.000]  來講述這個拯救的福音
[00:08:02.000 --> 00:08:04.000]  我覺得是喔
[00:08:04.000 --> 00:08:06.000]  大家認識我這麼久
[00:08:06.000 --> 00:08:10.000]  我一向都是講福音的人
[00:08:10.000 --> 00:08:12.000]  是傳福音的人
[00:08:12.000 --> 00:08:14.000]  當然要講
[00:08:14.000 --> 00:08:18.000]  不過我希望我由始至終所講的福音
[00:08:18.000 --> 00:08:20.000]  都是真的在上主的面前
[00:08:20.000 --> 00:08:24.000]  得著他肯定的福音
[00:08:24.000 --> 00:08:28.000]  不是隨著自己的思見去講的福音
[00:08:28.000 --> 00:08:34.000]  那我就回到一些古老的東西裡面來找
[00:08:34.000 --> 00:08:36.000]  因為我知道
[00:08:36.000 --> 00:08:40.000]  是在這些可靠的教師
[00:08:40.000 --> 00:08:42.000]  可靠的傳道人
[00:08:42.000 --> 00:08:44.000]  他們的著述裡面
[00:08:44.000 --> 00:08:46.000]  能夠叫我們去看
[00:08:46.000 --> 00:08:50.000]  什麼是真正的防疫
[00:08:50.000 --> 00:08:52.000]  我就發覺有一本書叫做
[00:08:52.000 --> 00:08:56.000]  The Plague of Plagues
[00:08:56.000 --> 00:08:58.000]  疫症的疫症
[00:08:58.000 --> 00:09:00.000]  就是最嚴重的疫症
[00:09:00.000 --> 00:09:06.000]  原來在1665年到1660年間
[00:09:06.000 --> 00:09:09.000]  有一年的時間
[00:09:09.000 --> 00:09:13.000]  倫敦死了十萬人
[00:09:13.000 --> 00:09:16.000]  鼠疫
[00:09:16.000 --> 00:09:20.000]  過了五年之後
[00:09:20.000 --> 00:09:22.000]  1669年
[00:09:22.000 --> 00:09:26.000]  有一個叫做Ralph Venning的傳道人
[00:09:26.000 --> 00:09:28.000]  Cambridge畢業
[00:09:28.000 --> 00:09:30.000]  Master畢業的
[00:09:30.000 --> 00:09:32.000]  寫了這本
[00:09:32.000 --> 00:09:34.000]  疫症中的疫症
[00:09:34.000 --> 00:09:40.000]  我相信他對人生反省了很深
[00:09:40.000 --> 00:09:42.000]  然後他寫了一本
[00:09:42.000 --> 00:09:46.000]  對於奪命的病症
[00:09:46.000 --> 00:09:48.000]  是一個很深刻的剖析
[00:09:48.000 --> 00:09:52.000]  還有寫出人真正賴以拯救
[00:09:52.000 --> 00:09:54.000]  得著保障
[00:09:54.000 --> 00:09:57.000]  那個的福音是什麼
[00:09:57.000 --> 00:10:00.000]  我想你猜到他說什麼了
[00:10:00.000 --> 00:10:03.000]  其實死才是最可怕的
[00:10:03.000 --> 00:10:07.000]  而死之可以可怕是因為罪的可怕
[00:10:07.000 --> 00:10:12.000]  而罪是因為朝野上帝的震怒審判
[00:10:12.000 --> 00:10:14.000]  他說當人懂得去悔改
[00:10:14.000 --> 00:10:17.000]  當人懂得去離開罪惡
[00:10:17.000 --> 00:10:21.000]  當人懂得去承認並且離開罪惡
[00:10:21.000 --> 00:10:24.000]  並且決定徹底的信服上帝
[00:10:24.000 --> 00:10:26.000]  不再奉重私慾
[00:10:26.000 --> 00:10:28.000]  不再行在黑暗中
[00:10:28.000 --> 00:10:31.000]  不再朝野上帝的憤怒
[00:10:31.000 --> 00:10:33.000]  是與上帝和好
[00:10:33.000 --> 00:10:36.000]  成為上帝的兒女
[00:10:36.000 --> 00:10:38.000]  成為接受耶穌基督
[00:10:38.000 --> 00:10:40.000]  作主作王
[00:10:40.000 --> 00:10:42.000]  作救主
[00:10:42.000 --> 00:10:45.000]  徹底的完整地接受耶穌基督
[00:10:45.000 --> 00:10:48.000]  是在上帝的永恆的保障
[00:10:48.000 --> 00:10:50.000]  永恆的福祉生命
[00:10:50.000 --> 00:10:53.000]  永恆的應許謝罪的平安
[00:10:53.000 --> 00:10:56.000]  享有這一切的時候
[00:10:56.000 --> 00:10:58.000]  這個才是真真正正
[00:10:58.000 --> 00:11:01.000]  能夠救我們脫離疫症
[00:11:01.000 --> 00:11:04.000]  我很喜歡他的說法
[00:11:04.000 --> 00:11:08.000]  就算你和我真的沒有染疫症
[00:11:08.000 --> 00:11:09.000]  平平安安
[00:11:09.000 --> 00:11:10.000]  其實我們感恩
[00:11:10.000 --> 00:11:12.000]  十七年前我們平安度過
[00:11:12.000 --> 00:11:14.000]  現在十七年後又再來一次
[00:11:14.000 --> 00:11:16.000]  再過十七年
[00:11:16.000 --> 00:11:18.000]  我們又平平安安地過去
[00:11:18.000 --> 00:11:20.000]  但如果我們裡面最重的疫症
[00:11:20.000 --> 00:11:22.000]  我們從來沒有去處理
[00:11:22.000 --> 00:11:24.000]  沒有去醫治的話
[00:11:24.000 --> 00:11:28.000]  這個世界仍然是沒有白亡
[00:11:28.000 --> 00:11:31.000]  我覺得這個Ralph Venning這本書
[00:11:31.000 --> 00:11:34.000]  我希望有人將它翻譯成中文
[00:11:34.000 --> 00:11:35.000]  如果有機會
[00:11:35.000 --> 00:11:37.000]  我希望再翻譯
[00:11:37.000 --> 00:11:39.000]  因為我們對罪的認識
[00:11:39.000 --> 00:11:40.000]  對罪的可怕
[00:11:40.000 --> 00:11:42.000]  對罪的討厭
[00:11:42.000 --> 00:11:45.000]  我們真的說得不夠認識得不深
[00:11:45.000 --> 00:11:47.000]  而他真的逐點逐句
[00:11:47.000 --> 00:11:49.000]  跟我們說得很清楚
[00:11:49.000 --> 00:11:52.000]  而最後給出的那個方案
[00:11:52.000 --> 00:11:56.000]  實在是真正福音的方案
[00:11:56.000 --> 00:11:59.000]  親愛的兄姊妹
[00:11:59.000 --> 00:12:03.000]  我在那個網台發出的那個信息
[00:12:03.000 --> 00:12:07.000]  其實都是一個最簡單的信息
[00:12:07.000 --> 00:12:10.000]  防疫固然重要
[00:12:10.000 --> 00:12:13.000]  使得這個疫情能夠過去固然重要
[00:12:13.000 --> 00:12:16.000]  但是大家都知道
[00:12:16.000 --> 00:12:19.000]  那一個奪取全人類生命的
[00:12:19.000 --> 00:12:22.000]  那個罪帶來死亡的那個疫症
[00:12:22.000 --> 00:12:24.000]  是只有一劑的良藥
[00:12:24.000 --> 00:12:26.000]  才能夠救我們
[00:12:26.000 --> 00:12:30.000]  就是我們的主耶穌基督
[00:12:30.000 --> 00:12:33.000]  所以親愛的讓我們繼續分享愛心
[00:12:33.000 --> 00:12:36.000]  我感謝主我們豐盛生命堂
[00:12:36.000 --> 00:12:40.000]  能夠將這個口罩
[00:12:40.000 --> 00:12:42.000]  不是囤積在我們裡面
[00:12:42.000 --> 00:12:44.000]  而是已經傳了
[00:12:44.000 --> 00:12:46.000]  起碼有六七千個出去
[00:12:46.000 --> 00:12:48.000]  而且還繼續傳出去
[00:12:48.000 --> 00:12:50.000]  我覺得這個是美善的事
[00:12:50.000 --> 00:12:54.000]  但是我們是口罩又傳
[00:12:54.000 --> 00:12:56.000]  福音也都要傳
[00:12:56.000 --> 00:12:58.000]  好不好啊
[00:12:58.000 --> 00:13:01.000]  今天跟大家說的信息
[00:13:01.000 --> 00:13:03.000]  其實不是很好聽的
[00:13:03.000 --> 00:13:05.000]  因為我們都不喜歡聽這些信息
[00:13:05.000 --> 00:13:08.000]  審判的信息從來都很難說
[00:13:08.000 --> 00:13:10.000]  不過在聖經裡面
[00:13:10.000 --> 00:13:13.000]  總是對我們有益
[00:13:13.000 --> 00:13:15.000]  七位天使出去的
[00:13:15.000 --> 00:13:17.000]  七個的災難
[00:13:17.000 --> 00:13:19.000]  第一個的災難
[00:13:19.000 --> 00:13:22.000]  將這個上帝的火
[00:13:22.000 --> 00:13:23.000]  上帝的憤怒
[00:13:23.000 --> 00:13:25.000]  倒出去的時候
[00:13:25.000 --> 00:13:30.000]  就有惡而且毒的瘡
[00:13:30.000 --> 00:13:33.000]  在人的身上出現
[00:13:33.000 --> 00:13:36.000]  是哪些人呢
[00:13:36.000 --> 00:13:38.000]  拜獸的人
[00:13:38.000 --> 00:13:40.000]  拜獸像的人
[00:13:40.000 --> 00:13:44.000]  身上有獸的印記的人
[00:13:44.000 --> 00:13:46.000]  這些人的身上
[00:13:46.000 --> 00:13:49.000]  有這些毒瘡
[00:13:49.000 --> 00:13:51.000]  第二個天使將碗倒出去
[00:13:51.000 --> 00:13:52.000]  倒在海裡面
[00:13:52.000 --> 00:13:54.000]  海就變成血
[00:13:54.000 --> 00:13:56.000]  好像死人的血
[00:13:56.000 --> 00:13:59.000]  海裡面的活物都死了
[00:13:59.000 --> 00:14:02.000]  第三個天使將碗倒
[00:14:02.000 --> 00:14:06.000]  倒在種水泉源那裡
[00:14:06.000 --> 00:14:12.000]  水就變成血
[00:14:12.000 --> 00:14:14.000]  然後第四位天使將碗
[00:14:14.000 --> 00:14:18.000]  倒在太陽那裡
[00:14:18.000 --> 00:14:21.000]  太陽就用火來燒人
[00:14:21.000 --> 00:14:23.000]  人被大火所燒
[00:14:23.000 --> 00:14:25.000]  就褻瀆那一位
[00:14:25.000 --> 00:14:30.000]  有權掌管這些災的上帝的名字
[00:14:30.000 --> 00:14:35.000]  並不悔改將榮耀歸給上帝
[00:14:35.000 --> 00:14:38.000]  你看看這一切
[00:14:38.000 --> 00:14:40.000]  就是說
[00:14:40.000 --> 00:14:44.000]  那些拜獸
[00:14:44.000 --> 00:14:48.000]  我們之前說過獸是代表什麼
[00:14:48.000 --> 00:14:54.000]  這些敵黨上帝迫不及待教會的人
[00:14:54.000 --> 00:14:57.000]  上帝是會審判他們
[00:14:57.000 --> 00:15:01.000]  而似乎在這個自然界
[00:15:01.000 --> 00:15:04.000]  也受到上帝的審判
[00:15:04.000 --> 00:15:09.000]  海和水
[00:15:09.000 --> 00:15:12.000]  連太陽都跟人作對
[00:15:12.000 --> 00:15:14.000]  當然大家知道
[00:15:14.000 --> 00:15:17.000]  這些是仕途在這個異象裡面
[00:15:17.000 --> 00:15:19.000]  一個symbol
[00:15:19.000 --> 00:15:21.000]  一個象徵
[00:15:21.000 --> 00:15:26.000]  透過這些象徵來講一個審判的信息
[00:15:26.000 --> 00:15:31.000]  第五位天使將碗倒在獸的座位
[00:15:31.000 --> 00:15:33.000]  獸的寶座
[00:15:33.000 --> 00:15:35.000]  他的王座
[00:15:35.000 --> 00:15:37.000]  當審判臨到的時候
[00:15:37.000 --> 00:15:42.000]  獸的國就黑暗了
[00:15:42.000 --> 00:15:47.000]  人因著疼痛就咬自己的舌頭
[00:15:47.000 --> 00:15:49.000]  就是很慘
[00:15:49.000 --> 00:15:52.000]  沒辦法忍受
[00:15:52.000 --> 00:15:56.000]  痛不欲生,生不如死
[00:15:56.000 --> 00:16:00.000]  因自己所受的疼痛和生的瘡
[00:16:00.000 --> 00:16:04.000]  就褻瀆上帝天上的神
[00:16:04.000 --> 00:16:09.000]  並不悔改所行
[00:16:09.000 --> 00:16:16.000]  重複又重複出現的是什麼說話呢
[00:16:16.000 --> 00:16:19.000]  由第八節開始
[00:16:19.000 --> 00:16:23.000]  當這個白日能夠勒住人的時候
[00:16:23.000 --> 00:16:28.000]  人的反應就是褻瀆上帝
[00:16:28.000 --> 00:16:32.000]  當這個痛令人抵受不住的時候
[00:16:32.000 --> 00:16:38.000]  人就褻瀆上帝
[00:16:38.000 --> 00:16:41.000]  但是這位褻瀆的上帝
[00:16:41.000 --> 00:16:46.000]  他是有權掌管這些災敵
[00:16:46.000 --> 00:16:50.000]  這位褻瀆的上帝是天上的上帝
[00:16:50.000 --> 00:16:54.000]  這位上帝是有權懲治人
[00:16:54.000 --> 00:16:59.000]  有權審判人的上帝
[00:16:59.000 --> 00:17:01.000]  在苦難當中
[00:17:01.000 --> 00:17:04.000]  在痛楚臨到的時候
[00:17:04.000 --> 00:17:08.000]  上帝是向人發出咆哮
[00:17:08.000 --> 00:17:11.000]  發出呼喚
[00:17:11.000 --> 00:17:16.000]  到底人是懂不懂得回應這位上帝呢
[00:17:16.000 --> 00:17:18.000]  其實真的不懂得
[00:17:18.000 --> 00:17:23.000]  人的心裡面真的充滿著很多惡
[00:17:23.000 --> 00:17:32.000]  有人問一個牧師
[00:17:32.000 --> 00:17:34.000]  問一個牧師說
[00:17:34.000 --> 00:17:38.000]  六個月前你爸爸死了
[00:17:38.000 --> 00:17:43.000]  上個星期你36歲的姪女
[00:17:43.000 --> 00:17:45.000]  吃完晚飯
[00:17:45.000 --> 00:17:47.000]  七點半停止了呼吸
[00:17:47.000 --> 00:17:52.000]  留下了四個小女孩在家裡
[00:17:52.000 --> 00:17:54.000]  還有她的丈夫
[00:17:54.000 --> 00:17:56.000]  又死了
[00:17:56.000 --> 00:17:58.000]  牧師啊
[00:17:58.000 --> 00:18:01.000]  你70歲生日
[00:18:01.000 --> 00:18:03.000]  患癌的師母
[00:18:03.000 --> 00:18:05.000]  醫生說她都過不了
[00:18:05.000 --> 00:18:08.000]  誰知道她都可以來參加這個生日派對
[00:18:08.000 --> 00:18:10.000]  不過她又死了
[00:18:10.000 --> 00:18:15.000]  你的上帝在哪裡呢
[00:18:15.000 --> 00:18:18.000]  牧師回答的時候
[00:18:18.000 --> 00:18:22.000]  他說人總是在平順的日子
[00:18:22.000 --> 00:18:25.000]  不懂得想上帝
[00:18:25.000 --> 00:18:29.000]  在有問題的日子就質問上帝
[00:18:29.000 --> 00:18:31.000]  他說於我來說
[00:18:31.000 --> 00:18:35.000]  因為我是信耶穌基督
[00:18:35.000 --> 00:18:38.000]  我完全信靠這位主
[00:18:38.000 --> 00:18:40.000]  這位神
[00:18:40.000 --> 00:18:42.000]  還有我有往績
[00:18:42.000 --> 00:18:44.000]  有往事的歷史
[00:18:44.000 --> 00:18:47.000]  來告訴我這位上帝
[00:18:47.000 --> 00:18:49.000]  是多麼的仁愛
[00:18:49.000 --> 00:18:51.000]  多麼的慈悲
[00:18:51.000 --> 00:18:53.000]  他因為認識上帝
[00:18:53.000 --> 00:18:56.000]  所以他沒有以口犯罪
[00:18:56.000 --> 00:18:58.000]  好像若白受盡痛苦
[00:18:58.000 --> 00:19:01.000]  也沒有以口犯罪
[00:19:01.000 --> 00:19:03.000]  但是唯有
[00:19:03.000 --> 00:19:06.000]  人之常情
[00:19:06.000 --> 00:19:09.000]  平時不懂得感謝上帝的人
[00:19:09.000 --> 00:19:12.000]  遇到苦難的時候
[00:19:12.000 --> 00:19:13.000]  就褻瀆
[00:19:13.000 --> 00:19:15.000]  就助上帝
[00:19:15.000 --> 00:19:19.000]  這就是啟示錄告訴我們
[00:19:19.000 --> 00:19:21.000]  在這裡告訴我們的時候
[00:19:21.000 --> 00:19:24.000]  是教我們什麼呢
[00:19:24.000 --> 00:19:27.000]  是教我們
[00:19:27.000 --> 00:19:31.000]  要懂得將自己的生命
[00:19:31.000 --> 00:19:33.000]  是完全無保留的
[00:19:33.000 --> 00:19:35.000]  來豁出去的
[00:19:35.000 --> 00:19:39.000]  是交託在上帝的手裡
[00:19:39.000 --> 00:19:41.000]  行不行
[00:19:41.000 --> 00:19:43.000]  決定無論如何求主保守
[00:19:43.000 --> 00:19:48.000]  我不以口犯罪
[00:19:48.000 --> 00:19:52.000]  當疫症臨到的時候
[00:19:52.000 --> 00:19:56.000]  我會說上帝仍然是我的保障
[00:19:56.000 --> 00:20:02.000]  永遠是我的依靠
[00:20:02.000 --> 00:20:07.000]  不過我不敢說得太盡
[00:20:07.000 --> 00:20:11.000]  有些人說話很盡
[00:20:11.000 --> 00:20:12.000]  阿古提只要你信上帝
[00:20:12.000 --> 00:20:15.000]  你就一定不會感染到
[00:20:15.000 --> 00:20:18.000]  我當然希望是這樣
[00:20:18.000 --> 00:20:19.000]  但是你夠不夠膽說
[00:20:19.000 --> 00:20:22.000]  全世界所有基督徒愛主的人
[00:20:22.000 --> 00:20:23.000]  他一定不會病
[00:20:23.000 --> 00:20:25.000]  一定不會死
[00:20:25.000 --> 00:20:28.000]  你一定會發瘋
[00:20:28.000 --> 00:20:31.000]  今天有些人教我們敬拜上帝
[00:20:31.000 --> 00:20:33.000]  是這樣敬拜的
[00:20:33.000 --> 00:20:36.000]  教你敬拜上帝是這樣經歷的
[00:20:36.000 --> 00:20:38.000]  我死都不服氣
[00:20:38.000 --> 00:20:41.000]  因為我知道我一定會死
[00:20:41.000 --> 00:20:43.000]  因為我知道有些比我更虔誠
[00:20:43.000 --> 00:20:45.000]  更愛主更好的人
[00:20:45.000 --> 00:20:47.000]  比我死得更快
[00:20:47.000 --> 00:20:51.000]  比我死得更早
[00:20:51.000 --> 00:20:55.000]  So what?
[00:20:55.000 --> 00:20:57.000]  整天兜兜轉轉
[00:20:57.000 --> 00:20:59.000]  永遠不落地
[00:20:59.000 --> 00:21:02.000]  永遠好像上帝會規附你
[00:21:02.000 --> 00:21:04.000]  永遠好像你不會受苦難
[00:21:04.000 --> 00:21:07.000]  Come on!
[00:21:07.000 --> 00:21:08.000]  我們這個禮拜堂裡
[00:21:08.000 --> 00:21:12.000]  多少人受了多少苦難
[00:21:12.000 --> 00:21:15.000]  多少苦難還會繼續來
[00:21:15.000 --> 00:21:17.000]  So what?
[00:21:17.000 --> 00:21:19.000]  我不以口犯罪
[00:21:19.000 --> 00:21:21.000]  不褻瀆上帝
[00:21:21.000 --> 00:21:25.000]  我只求在一切的艱難困難裡
[00:21:25.000 --> 00:21:28.000]  我們學習如何與祂同行
[00:21:28.000 --> 00:21:31.000]  祂仍然是我們的主
[00:21:31.000 --> 00:21:33.000]  是我們的神
[00:21:33.000 --> 00:21:35.000]  而在祂審判我的時候
[00:21:35.000 --> 00:21:39.000]  我豁出去任祂審判
[00:21:39.000 --> 00:21:43.000]  因為祂審判我仍然以憐憫為憐
[00:21:43.000 --> 00:21:45.000]  祂是我的爸爸
[00:21:45.000 --> 00:21:47.000]  是我的天父
[00:21:47.000 --> 00:21:49.000]  我不會褻瀆祂
[00:21:49.000 --> 00:21:51.000]  我希望
[00:21:51.000 --> 00:21:53.000]  希望而已
[00:21:53.000 --> 00:21:55.000]  因為我們人都是很墮落的
[00:21:55.000 --> 00:21:58.000]  你試一下無端端走著走著
[00:21:58.000 --> 00:22:00.000]  不穿鞋子
[00:22:00.000 --> 00:22:02.000]  腳趾尾踢到枱角
[00:22:02.000 --> 00:22:04.000]  看你的嘴巴說什麼
[00:22:04.000 --> 00:22:07.000]  看你的心情是怎樣
[00:22:07.000 --> 00:22:14.000]  第六位天使將我活倒在巴拉大河
[00:22:14.000 --> 00:22:16.000]  河水乾了
[00:22:16.000 --> 00:22:21.000]  要給那從日出之地所來的眾王預備道路
[00:22:21.000 --> 00:22:24.000]  開一條路給他們
[00:22:24.000 --> 00:22:27.000]  我又看見有三個污穢的靈
[00:22:27.000 --> 00:22:32.000]  好像青蛙從龍口獸口並假仙子的口裡出來
[00:22:32.000 --> 00:22:34.000]  是鬼魔的靈
[00:22:34.000 --> 00:22:36.000]  施行歧視
[00:22:36.000 --> 00:22:39.000]  出去普天下眾王那裡
[00:22:39.000 --> 00:22:42.000]  原來邪惡可以大行其道
[00:22:42.000 --> 00:22:45.000]  原來不神聖的三一
[00:22:45.000 --> 00:22:47.000]  很有能力的
[00:22:47.000 --> 00:22:50.000]  迷惑天下眾王
[00:22:50.000 --> 00:22:53.000]  然後他們在那大日
