
[00:00:00.000 --> 00:00:06.000]  特別歡迎第一次來到我們教會的朋友
[00:04:52.000 --> 00:04:54.000]  但我告訴大家
[00:04:54.000 --> 00:04:56.000]  類似的故事
[00:04:56.000 --> 00:04:58.000]  我在唐人埠
[00:04:58.000 --> 00:05:00.000]  做牧師這麼久
[00:05:00.000 --> 00:05:02.000]  遇到不知多少個案
[00:05:02.000 --> 00:05:04.000]  我看過一篇文章
[00:05:04.000 --> 00:05:06.000]  叫做
[00:05:06.000 --> 00:05:08.000]  National Latino and Asian American Study
[00:05:08.000 --> 00:05:10.000]  是研究
[00:05:10.000 --> 00:05:12.000]  移民來到美國的情況
[00:05:12.000 --> 00:05:14.000]  在這個研究
[00:05:14.000 --> 00:05:16.000]  一個2011年的
[00:05:16.000 --> 00:05:18.000]  Jackson的研究
[00:05:18.000 --> 00:05:20.000]  他發現在唐人的
[00:05:20.000 --> 00:05:22.000]  移民裡
[00:05:22.000 --> 00:05:24.000]  大概有18%的唐人
[00:05:24.000 --> 00:05:26.000]  移民來美國後
[00:05:26.000 --> 00:05:28.000]  患上了抑鬱症
[00:05:28.000 --> 00:05:30.000]  或者是
[00:05:30.000 --> 00:05:32.000]  其他情緒病的病症
[00:05:32.000 --> 00:05:34.000]  抑鬱症變成10%
[00:05:34.000 --> 00:05:36.000]  他們又發現
[00:05:36.000 --> 00:05:38.000]  移民的家庭
[00:05:38.000 --> 00:05:40.000]  在美國生活的時候
[00:05:40.000 --> 00:05:42.000]  他們患上了這個情緒病
[00:05:42.000 --> 00:05:44.000]  比土生的華人
[00:05:44.000 --> 00:05:46.000]  多了三倍
[00:05:46.000 --> 00:05:48.000]  事實上我們很容易
[00:05:48.000 --> 00:05:50.000]  明白我們來過的時候
[00:05:50.000 --> 00:05:52.000]  我們會知道
[00:05:52.000 --> 00:05:54.000]  語言的問題
[00:05:54.000 --> 00:05:56.000]  不懂英文
[00:05:56.000 --> 00:05:58.000]  無法溝通
[00:05:58.000 --> 00:06:00.000]  都不知道說什麼
[00:06:00.000 --> 00:06:02.000]  我和我太太
[00:06:02.000 --> 00:06:04.000]  一個新移民
[00:06:04.000 --> 00:06:06.000]  去醫院看醫生
[00:06:06.000 --> 00:06:10.000]  這個人
[00:06:10.000 --> 00:06:12.000]  工傷了三個月都不肯看醫生
[00:06:12.000 --> 00:06:14.000]  因為他不敢
[00:06:14.000 --> 00:06:16.000]  不懂英文
[00:06:16.000 --> 00:06:18.000]  現在有人免費帶他去看醫生
[00:06:18.000 --> 00:06:20.000]  還做了翻譯
[00:06:20.000 --> 00:06:22.000]  他很開心
[00:06:22.000 --> 00:06:24.000]  看醫生的時候
[00:06:24.000 --> 00:06:26.000]  這個人突然哭了
[00:06:26.000 --> 00:06:28.000]  西人的醫生不知道發生什麼事
[00:06:28.000 --> 00:06:30.000]  為什麼突然哭了
[00:06:30.000 --> 00:06:32.000]  他就告訴我
[00:06:32.000 --> 00:06:34.000]  他很感動
[00:06:34.000 --> 00:06:36.000]  我傷了三個月
[00:06:36.000 --> 00:06:38.000]  都不敢看醫生
[00:06:38.000 --> 00:06:40.000]  現在有人肯陪我
[00:06:40.000 --> 00:06:42.000]  又和我做翻譯
[00:06:42.000 --> 00:06:44.000]  我實在太感動的時候
[00:06:44.000 --> 00:06:46.000]  我現在哭了
[00:06:46.000 --> 00:06:48.000]  語言不通
[00:06:48.000 --> 00:06:50.000]  是很慘的
[00:06:50.000 --> 00:06:52.000]  我聽過一個個案
[00:06:52.000 --> 00:06:54.000]  有一個男人
[00:06:54.000 --> 00:06:56.000]  他一家移民
[00:06:56.000 --> 00:06:58.000]  來美國住
[00:06:58.000 --> 00:07:00.000]  他學了很久
[00:07:00.000 --> 00:07:02.000]  中醫
[00:07:02.000 --> 00:07:04.000]  他留在美國就留在美國
[00:07:04.000 --> 00:07:06.000]  不要再想其他事
[00:07:06.000 --> 00:07:08.000]  他就去學駕駛
[00:07:08.000 --> 00:07:10.000]  學完駕駛就可以開車
[00:07:10.000 --> 00:07:12.000]  他太太找到一份工作
[00:07:12.000 --> 00:07:14.000]  他自己在唐行房找到一份教中文的工作
[00:07:14.000 --> 00:07:16.000]  有一天他開車
[00:07:16.000 --> 00:07:18.000]  開車的時候就發覺
[00:07:18.000 --> 00:07:20.000]  有警察在後面追著他
[00:07:20.000 --> 00:07:22.000]  截
[00:07:22.000 --> 00:07:24.000]  那盞燈閃了一閃
[00:07:24.000 --> 00:07:26.000]  他慌失失不知道怎麼做
[00:07:26.000 --> 00:07:28.000]  繼續去
[00:07:28.000 --> 00:07:30.000]  以為不是我吧
[00:07:30.000 --> 00:07:32.000]  警察不但響了警號
[00:07:32.000 --> 00:07:34.000]  還開了燈
[00:07:34.000 --> 00:07:36.000]  在追他
[00:07:36.000 --> 00:07:38.000]  他知道
[00:07:38.000 --> 00:07:40.000]  可能不行了
[00:07:40.000 --> 00:07:42.000]  他就停了車
[00:07:42.000 --> 00:07:44.000]  一停車的時候
[00:07:44.000 --> 00:07:46.000]  警察馬上就抓了他
[00:07:46.000 --> 00:07:48.000]  拿了手銬
[00:07:48.000 --> 00:07:50.000]  因為他企圖逃走
[00:07:50.000 --> 00:07:52.000]  他又不知慌失失
[00:07:52.000 --> 00:07:54.000]  溝通不妥
[00:07:54.000 --> 00:07:56.000]  其實
[00:07:56.000 --> 00:07:58.000]  原因就是警察追他
[00:07:58.000 --> 00:08:00.000]  因為快天黑了
[00:08:00.000 --> 00:08:02.000]  他忘記開車燈
[00:08:02.000 --> 00:08:04.000]  警察就去追他
[00:08:04.000 --> 00:08:06.000]  但警察又不是很有禮貌
[00:08:06.000 --> 00:08:08.000]  要用手銬扣住他
[00:08:08.000 --> 00:08:10.000]  他就嚇怕了
[00:08:10.000 --> 00:08:12.000]  從此就病了
[00:08:12.000 --> 00:08:14.000]  這些這樣的個案
[00:08:14.000 --> 00:08:16.000]  是不勝其數
[00:08:16.000 --> 00:08:18.000]  語言不通
[00:08:18.000 --> 00:08:20.000]  另外一個原因就是
[00:08:20.000 --> 00:08:22.000]  關係破碎
[00:08:22.000 --> 00:08:24.000]  我們要從中國
[00:08:24.000 --> 00:08:26.000]  熟悉的環境
[00:08:26.000 --> 00:08:28.000]  熟悉的家庭離開
[00:08:28.000 --> 00:08:30.000]  來到陌生的環境
[00:08:30.000 --> 00:08:32.000]  是很難適應的一件事
[00:08:32.000 --> 00:08:34.000]  很多時候
[00:08:34.000 --> 00:08:36.000]  丈夫搞不定
[00:08:36.000 --> 00:08:38.000]  男人搞不定
[00:08:38.000 --> 00:08:40.000]  女人就死捱
[00:08:40.000 --> 00:08:42.000]  男人搞不定
[00:08:42.000 --> 00:08:44.000]  就走回中國
[00:08:44.000 --> 00:08:46.000]  不如我去中國
[00:08:46.000 --> 00:08:48.000]  多少
[00:08:48.000 --> 00:08:50.000]  移民家庭
[00:08:50.000 --> 00:08:52.000]  男人走回中國
[00:08:52.000 --> 00:08:54.000]  我有一次坐飛機
[00:08:54.000 --> 00:08:56.000]  回美國
[00:08:56.000 --> 00:08:58.000]  坐在旁邊
[00:08:58.000 --> 00:09:00.000]  一年才回來兩三個星期
[00:09:00.000 --> 00:09:02.000]  然後走回去
[00:09:02.000 --> 00:09:04.000]  做太空人
[00:09:04.000 --> 00:09:06.000]  走來走去
[00:09:06.000 --> 00:09:08.000]  太太就帶著子女捱
[00:09:08.000 --> 00:09:10.000]  是容易嗎
[00:09:10.000 --> 00:09:12.000]  不容易
[00:09:12.000 --> 00:09:14.000]  多少單親家庭在裡面
[00:09:14.000 --> 00:09:16.000]  遇到這些問題
[00:09:16.000 --> 00:09:18.000]  今早收到聖誕卡
[00:09:18.000 --> 00:09:20.000]  想起一件事
[00:09:20.000 --> 00:09:22.000]  就是這個家庭
[00:09:22.000 --> 00:09:24.000]  有一個兒子
[00:09:24.000 --> 00:09:26.000]  兩個女兒
[00:09:26.000 --> 00:09:28.000]  今次輪到太太受不了
[00:09:28.000 --> 00:09:30.000]  患了抑鬱症
[00:09:30.000 --> 00:09:32.000]  要回中國
[00:09:32.000 --> 00:09:34.000]  丈夫要做工
[00:09:34.000 --> 00:09:36.000]  小女兒在加里奧讀書
[00:09:36.000 --> 00:09:40.000]  有一天
[00:09:40.000 --> 00:09:42.000]  姐姐起床的時候
[00:09:42.000 --> 00:09:44.000]  發現她妹妹
[00:09:44.000 --> 00:09:46.000]  跳井死了
[00:09:46.000 --> 00:09:48.000]  抑鬱
[00:09:48.000 --> 00:09:50.000]  移民是一件很難
[00:09:50.000 --> 00:09:52.000]  適應
[00:09:52.000 --> 00:09:54.000]  沒有支援系統
[00:09:54.000 --> 00:09:56.000]  沒有人
[00:09:56.000 --> 00:09:58.000]  去紓解
[00:09:58.000 --> 00:10:00.000]  當時有人去了解
[00:10:00.000 --> 00:10:02.000]  有人去援助
[00:10:02.000 --> 00:10:04.000]  可能會很不同
[00:10:04.000 --> 00:10:06.000]  不少人抱著
[00:10:06.000 --> 00:10:08.000]  很大很樂觀的態度
[00:10:08.000 --> 00:10:10.000]  這是美國夢
[00:10:10.000 --> 00:10:12.000]  走到美國
[00:10:12.000 --> 00:10:14.000]  原來是一場噩夢
[00:10:14.000 --> 00:10:16.000]  很難受的情況
[00:10:16.000 --> 00:10:18.000]  移民是一個危機
[00:10:18.000 --> 00:10:20.000]  我可以告訴大家
[00:10:20.000 --> 00:10:22.000]  也有很多移民
[00:10:22.000 --> 00:10:24.000]  從一個危機中轉為轉機
[00:10:24.000 --> 00:10:26.000]  問題不在乎
[00:10:26.000 --> 00:10:28.000]  你身處什麼環境
[00:10:28.000 --> 00:10:30.000]  最近我常常和大家
[00:10:30.000 --> 00:10:32.000]  提起蘇東坡的一首詩
[00:10:32.000 --> 00:10:34.000]  最近我看了一首詩
[00:10:34.000 --> 00:10:36.000]  這首詩很有意思
[00:10:36.000 --> 00:10:38.000]  何盡無瓊
[00:10:38.000 --> 00:10:40.000]  遮雨蓋
[00:10:40.000 --> 00:10:42.000]  何就是何花
[00:10:42.000 --> 00:10:46.000]  花的枝已經沒了
[00:10:46.000 --> 00:10:48.000]  葉也沒了
[00:10:48.000 --> 00:10:50.000]  雨也下來了
[00:10:50.000 --> 00:10:52.000]  何盡無瓊
[00:10:52.000 --> 00:10:54.000]  遮雨蓋
[00:10:54.000 --> 00:10:56.000]  菊殘又有無相知
[00:10:56.000 --> 00:10:58.000]  菊花已經殘了
[00:10:58.000 --> 00:11:00.000]  但那枝枝仍然在
[00:11:00.000 --> 00:11:02.000]  雖然枝裡有些雙雪
[00:11:02.000 --> 00:11:04.000]  仍然在
[00:11:04.000 --> 00:11:06.000]  這是冬天的景
[00:11:06.000 --> 00:11:08.000]  冬天的景象
[00:11:08.000 --> 00:11:10.000]  何盡菊殘
[00:11:10.000 --> 00:11:12.000]  但那枝枝仍然在
[00:11:12.000 --> 00:11:14.000]  風雪裡傲存
[00:11:14.000 --> 00:11:16.000]  然後
[00:11:16.000 --> 00:11:18.000]  下面兩句
[00:11:18.000 --> 00:11:20.000]  一年好景君衰寄
[00:11:20.000 --> 00:11:22.000]  聚是鏟黃骨綠時
[00:11:22.000 --> 00:11:24.000]  一年的時節
[00:11:24.000 --> 00:11:26.000]  冬天的時候
[00:11:26.000 --> 00:11:28.000]  何花又殘
[00:11:28.000 --> 00:11:30.000]  菊花又殘
[00:11:30.000 --> 00:11:32.000]  但你不要忘記
[00:11:32.000 --> 00:11:34.000]  也是一個收成的季節
[00:11:34.000 --> 00:11:36.000]  冬天的時候你會發現
[00:11:36.000 --> 00:11:38.000]  你的骨頭、金、桔子
[00:11:38.000 --> 00:11:40.000]  全部不是只有桔子
[00:11:40.000 --> 00:11:42.000]  有很多桔子在裡面
[00:11:42.000 --> 00:11:44.000]  你會發現很多收成的時候
[00:11:44.000 --> 00:11:46.000]  鏟黃色
[00:11:46.000 --> 00:11:48.000]  我們老年人也是這樣
[00:11:48.000 --> 00:11:50.000]  蘇德波好像是寫景
[00:11:50.000 --> 00:11:52.000]  其實他不是寫景
[00:11:52.000 --> 00:11:54.000]  他送給一個朋友叫劉景文
[00:11:54.000 --> 00:11:56.000]  年紀開始大的時候
[00:11:56.000 --> 00:11:58.000]  他告訴我們年紀大的時候
[00:11:58.000 --> 00:12:00.000]  就好像何盡菊殘的時候
[00:12:00.000 --> 00:12:02.000]  我看看
[00:12:02.000 --> 00:12:04.000]  如果大家收到宣傳單
[00:12:04.000 --> 00:12:06.000]  有沒有張相
[00:12:06.000 --> 00:12:08.000]  嘩!這麼老的
[00:12:08.000 --> 00:12:10.000]  所以我都染了髮才講到
[00:12:10.000 --> 00:12:12.000]  我想我們看到
[00:12:12.000 --> 00:12:14.000]  一樣東西就是
[00:12:14.000 --> 00:12:16.000]  嘩!是喔!
[00:12:16.000 --> 00:12:18.000]  年紀開始大了
[00:12:18.000 --> 00:12:20.000]  何盡菊殘
[00:12:20.000 --> 00:12:22.000]  但再想想
[00:12:22.000 --> 00:12:24.000]  我還可以站在這裡
[00:12:24.000 --> 00:12:26.000]  傲雙雪
[00:12:26.000 --> 00:12:28.000]  傲雙枝
[00:12:28.000 --> 00:12:30.000]  而且這也是一個
[00:12:30.000 --> 00:12:32.000]  結果累累的時候
[00:12:32.000 --> 00:12:34.000]  問題就是幸福不幸福
[00:12:34.000 --> 00:12:36.000]  我告訴大家
[00:12:36.000 --> 00:12:38.000]  幸福不幸福不是在乎你擁有多少
[00:12:38.000 --> 00:12:40.000]  一個人開心不開心
[00:12:40.000 --> 00:12:42.000]  不是在乎你的環境
[00:12:42.000 --> 00:12:44.000]  是在乎你的心態
[00:12:44.000 --> 00:12:46.000]  你有一個什麼心態
[00:12:46.000 --> 00:12:48.000]  蘇德波就告訴你
[00:12:48.000 --> 00:12:50.000]  你不要只想著外面
[00:12:50.000 --> 00:12:52.000]  很多荷葉又殘
[00:12:52.000 --> 00:12:54.000]  菊花又殘
[00:12:54.000 --> 00:12:56.000]  你又殘我又殘
[00:12:56.000 --> 00:12:58.000]  走路都要篤下篤下
[00:12:58.000 --> 00:13:00.000]  不是的
[00:13:00.000 --> 00:13:02.000]  這個可能是最好的季節
[00:13:02.000 --> 00:13:04.000]  剛才我們開會的時候
[00:13:04.000 --> 00:13:06.000]  有些弟兄就說
[00:13:06.000 --> 00:13:08.000]  做工很辛苦
[00:13:08.000 --> 00:13:10.000]  我就在這裡曬曬
[00:13:10.000 --> 00:13:12.000]  我們退休了多好
[00:13:12.000 --> 00:13:14.000]  喜歡就去逛逛
[00:13:14.000 --> 00:13:16.000]  喜歡就去吃東西
[00:13:16.000 --> 00:13:18.000]  是你的心境很重要
[00:13:18.000 --> 00:13:20.000]  你的心境是怎樣
[00:13:20.000 --> 00:13:22.000]  還有你有沒有支援系統
[00:13:22.000 --> 00:13:24.000]  聖誕節的訊息就是講這件事
[00:13:24.000 --> 00:13:26.000]  聖誕節的訊息是給我們做基督教
[00:13:26.000 --> 00:13:28.000]  基督教絕對不是告訴你
[00:13:28.000 --> 00:13:30.000]  你信了耶穌之後
[00:13:30.000 --> 00:13:32.000]  馬上就會有六秒星
[00:13:32.000 --> 00:13:34.000]  馬上就有六十左右
[00:13:34.000 --> 00:13:36.000]  基督教從來都沒有答應
[00:13:36.000 --> 00:13:38.000]  基督教應該要信教
[00:13:38.000 --> 00:13:40.000]  信教是做什麼
[00:13:40.000 --> 00:13:42.000]  信教給你一樣很特別的東西
[00:13:42.000 --> 00:13:46.000]  你有不同的人生的看法
[00:13:46.000 --> 00:13:48.000]  就是因為你的心改變了
[00:13:48.000 --> 00:13:50.000]  你的所有環境都改變了
[00:13:50.000 --> 00:13:52.000]  我經常覺得
[00:13:52.000 --> 00:13:54.000]  做父母
[00:13:54.000 --> 00:13:56.000]  最重要的不是
[00:13:56.000 --> 00:13:58.000]  每樣東西都是子女安排的
[00:13:58.000 --> 00:14:00.000]  給他們一條最平坦的道路
[00:14:00.000 --> 00:14:02.000]  經過,不是的
[00:14:02.000 --> 00:14:04.000]  做父母的能夠訓練你的子女
[00:14:04.000 --> 00:14:06.000]  就算在暴風雨
[00:14:06.000 --> 00:14:08.000]  在崎嶇路
[00:14:08.000 --> 00:14:10.000]  都能夠勇往直前
[00:14:10.000 --> 00:14:12.000]  永不退後
[00:14:12.000 --> 00:14:14.000]  這個才是成功的父母
[00:14:14.000 --> 00:14:16.000]  所以一個人開心不開心
[00:14:16.000 --> 00:14:18.000]  一個人幸福不幸福
[00:14:18.000 --> 00:14:20.000]  不是在乎你有多少錢
[00:14:20.000 --> 00:14:22.000]  可能你錢多的時候還會有錢
[00:14:22.000 --> 00:14:24.000]  你想一下,你還害怕
[00:14:24.000 --> 00:14:26.000]  舉一個很簡單的例子
[00:14:26.000 --> 00:14:28.000]  一元留在樓上街頭
[00:14:28.000 --> 00:14:30.000]  你害不害怕?當然害怕
[00:14:30.000 --> 00:14:32.000]  假如有一億銀
[00:14:32.000 --> 00:14:34.000]  留在你的口袋裡
[00:14:34.000 --> 00:14:36.000]  你還害怕
[00:14:36.000 --> 00:14:38.000]  怕別人打劫你
[00:14:38.000 --> 00:14:40.000]  一元呢
[00:14:40.000 --> 00:14:42.000]  最多搶一元算了
[00:14:42.000 --> 00:14:44.000]  問題就是這樣
[00:14:44.000 --> 00:14:46.000]  怎樣可以改變我們的心
[00:14:46.000 --> 00:14:48.000]  這就是聖誕節的訊息
[00:14:48.000 --> 00:14:50.000]  我們看一看剛才我們讀的聖經
[00:14:50.000 --> 00:14:54.000]  關於耶穌基督降生的時候
[00:14:54.000 --> 00:14:56.000]  我們有三個很重要的訊息
[00:14:56.000 --> 00:15:00.000]  如果我們能夠拿著這三樣最寶貴的禮物
[00:15:00.000 --> 00:15:07.000]  博士來探望寶寶耶穌的時候
[00:15:07.000 --> 00:15:09.000]  他拿著三樣禮物
[00:15:09.000 --> 00:15:12.000]  黃金、乳香、末藥
[00:15:12.000 --> 00:15:14.000]  我現在就要講這三個寶物
[00:15:14.000 --> 00:15:16.000]  黃金、乳香、末藥
[00:15:16.000 --> 00:15:18.000]  第一樣東西
[00:15:18.000 --> 00:15:22.000]  聖誕節是給傷痛者的盼望
[00:15:22.000 --> 00:15:24.000]  這就是末藥
[00:15:24.000 --> 00:15:26.000]  為什麼這樣說呢
[00:15:26.000 --> 00:15:28.000]  傷痛者
[00:15:28.000 --> 00:15:30.000]  中國人說的一句話說得很好
[00:15:30.000 --> 00:15:32.000]  哀莫大於心死
[00:15:32.000 --> 00:15:36.000]  為什麼一個人抑鬱症會自殺呢
[00:15:36.000 --> 00:15:38.000]  因為覺得沒有前途
[00:15:38.000 --> 00:15:40.000]  沒有希望
[00:15:40.000 --> 00:15:42.000]  沒有盼望心死
[00:15:42.000 --> 00:15:44.000]  事實上人生在這個世上
[00:15:44.000 --> 00:15:46.000]  當你覺得自己沒有出路的時候
[00:15:46.000 --> 00:15:48.000]  當你發現沒有人支援你的時候
[00:15:48.000 --> 00:15:52.000]  你就在一個沒有把握的環境當中
[00:15:52.000 --> 00:15:55.000]  聖誕節就告訴你一個人有盼望
[00:15:55.000 --> 00:15:57.000]  你會說為什麼呢
[00:15:57.000 --> 00:16:01.000]  聖經就告訴你耶穌降生在哪裡
[00:16:01.000 --> 00:16:04.000]  降生在伯尼行城
[00:16:04.000 --> 00:16:06.000]  每一個地方
[00:16:06.000 --> 00:16:08.000]  伯尼行
[00:16:08.000 --> 00:16:10.000]  名字叫伯尼行
[00:16:10.000 --> 00:16:12.000]  每一個地方一提起的時候
[00:16:12.000 --> 00:16:15.000]  你自然就會有一些聯想
[00:16:15.000 --> 00:16:17.000]  舉一個很簡單的例子
[00:16:17.000 --> 00:16:19.000]  一提起
[00:16:19.000 --> 00:16:21.000]  例如一提起羽仁碼頭
[00:16:21.000 --> 00:16:23.000]  你又想到什麼呢
[00:16:23.000 --> 00:16:27.000]  買東西啊
[00:16:27.000 --> 00:16:29.000]  吃海鮮啊
