
[00:00:00.000 --> 00:00:07.000]  今日會繼續同大家講民訴記
[00:02:08.500 --> 00:02:15.500]  從內在分別為勝到外在為主發光
[00:02:15.500 --> 00:02:22.500]  其實《文造記》第七章是一本頗有名氣的書
[00:02:22.500 --> 00:02:24.500]  為何會有名氣呢
[00:02:24.500 --> 00:02:29.500]  因為它在聖經當中的篇幅是第二長的書
[00:02:29.500 --> 00:02:32.500]  一共有89節
[00:02:32.500 --> 00:02:36.500]  我們知道在聖經當中最長的一章書是哪一章書呢
[00:02:36.500 --> 00:02:38.500]  上次都講過了
[00:02:38.500 --> 00:02:43.500]  是詩篇119篇176節的經文
[00:02:43.500 --> 00:02:46.500]  今天要講的是第二長的書
[00:02:46.500 --> 00:02:50.500]  是《文造記》第二章89節
[00:02:50.500 --> 00:02:53.500]  戴德森博士
[00:02:53.500 --> 00:02:55.500]  Hudson Taylor
[00:02:55.500 --> 00:02:57.500]  大家都很熟悉
[00:02:57.500 --> 00:03:02.500]  他在他的書叫做「分別為勝與侍奉」的書中
[00:03:02.500 --> 00:03:07.500]  當他要讀《文造記》第七章的時候
[00:03:07.500 --> 00:03:09.500]  他有很大鬥爭
[00:03:09.500 --> 00:03:11.500]  為何有這麼大鬥爭呢
[00:03:11.500 --> 00:03:16.500]  一章這麼長的書又充滿了重複
[00:03:16.500 --> 00:03:18.500]  他不想讀
[00:03:18.500 --> 00:03:21.500]  他覺得讀起來會很辛苦
[00:03:21.500 --> 00:03:28.500]  他希望能夠讀一章書令到他靈裡面更加得到飽足
[00:03:28.500 --> 00:03:33.500]  但他又想到他不想離開了日常讀經的程序
[00:03:33.500 --> 00:03:37.500]  於是終於硬著頭皮去讀
[00:03:37.500 --> 00:03:41.500]  但他讀之前求神給他智慧
[00:03:41.500 --> 00:03:44.500]  求神開他的眼睛能夠明白
[00:03:44.500 --> 00:03:47.500]  是《文造記》第七章講什麼
[00:03:47.500 --> 00:03:49.500]  甚至他禱告的時候
[00:03:49.500 --> 00:03:53.500]  他寫他覺得自己的禱告好像很不夠力量
[00:03:53.500 --> 00:03:56.500]  好像信心不足
[00:03:56.500 --> 00:04:00.500]  但就算這樣神都大大開了他的眼睛
[00:04:00.500 --> 00:04:03.500]  幫助他明白第七章究竟是講什麼
[00:04:03.500 --> 00:04:07.500]  和第五第六章的關係都讓他看得到
[00:04:07.500 --> 00:04:10.500]  很多時候當我們讀經不明白
[00:04:10.500 --> 00:04:14.500]  或者讀經之前很多時候真的應該先禱告
[00:04:14.500 --> 00:04:17.500]  求神是開我們的眼睛給我們亮光
[00:04:17.500 --> 00:04:22.500]  讓我們能夠明白經文要跟我們講的話
[00:04:22.500 --> 00:04:26.500]  其實今天的經文不是難明白的
[00:04:26.500 --> 00:04:31.500]  問題就是太長和充滿重複
[00:04:31.500 --> 00:04:33.500]  為什麼會這麼多重複
[00:04:33.500 --> 00:04:35.500]  因為十二支派獻禮
[00:04:35.500 --> 00:04:38.500]  獻的禮都是一模一樣
[00:04:38.500 --> 00:04:41.500]  所以經文是重複了十二次
[00:04:41.500 --> 00:04:43.500]  在八十九節的經文裡
[00:04:43.500 --> 00:04:47.500]  居然有七十二節的經文是重複的經文
[00:04:47.500 --> 00:04:52.500]  這個是比較難讀的
[00:04:52.500 --> 00:04:55.500]  我們看看七章和第八章
[00:04:55.500 --> 00:04:57.500]  又是講了四件事很有趣
[00:04:57.500 --> 00:04:59.500]  第一件事就是說
[00:04:59.500 --> 00:05:04.500]  摩西是將回望和回望裡面的器具都高抹了
[00:05:04.500 --> 00:05:06.500]  將它們分別為聖
[00:05:06.500 --> 00:05:09.500]  這是七章一節
[00:05:09.500 --> 00:05:11.500]  第二件事是講什麼
[00:05:11.500 --> 00:05:13.500]  七章二至八十九節
[00:05:13.500 --> 00:05:17.500]  講那些十二支派的領袖來到獻禮
[00:05:17.500 --> 00:05:20.500]  獻了十二次就是剛才所說的
[00:05:20.500 --> 00:05:22.500]  第三件事是什麼
[00:05:22.500 --> 00:05:24.500]  就是剛才讀過的經文
[00:05:24.500 --> 00:05:28.500]  今天的主題文素記八章一至四節
[00:05:28.500 --> 00:05:32.500]  亞倫在回望裡面點燈
[00:05:32.500 --> 00:05:36.500]  接著八章五至二十六節
[00:05:36.500 --> 00:05:39.500]  就是利未人潔淨的儀式
[00:05:39.500 --> 00:05:42.500]  就是這四件事
[00:05:42.500 --> 00:05:45.500]  我們先看看第一件事
[00:05:45.500 --> 00:05:46.500]  七章一節
[00:05:46.500 --> 00:05:48.500]  摩西立完了帳幕
[00:05:48.500 --> 00:05:51.500]  就把帳幕用高抹了
[00:05:51.500 --> 00:05:53.500]  使他成聖
[00:05:53.500 --> 00:05:56.500]  又把其中的器具和壇
[00:05:56.500 --> 00:05:58.500]  並壇上的器具都抹了
[00:05:58.500 --> 00:06:00.500]  使他成聖
[00:06:00.500 --> 00:06:02.500]  這是七章第一節
[00:06:02.500 --> 00:06:06.500]  有沒有發覺和第五第六章其實有關係
[00:06:06.500 --> 00:06:09.500]  第五第六章剛剛才說完
[00:06:09.500 --> 00:06:11.500]  神要我們分別為聖
[00:06:11.500 --> 00:06:15.500]  現在七章一節連壇連回望
[00:06:15.500 --> 00:06:18.500]  都要被高高抹分別為聖
[00:06:18.500 --> 00:06:20.500]  一直五六
[00:06:20.500 --> 00:06:23.500]  接著第七章一節都是說同一樣的東西
[00:06:23.500 --> 00:06:30.500]  說完了高抹回望就獻禮了
[00:06:30.500 --> 00:06:33.500]  十二支派來獻禮了
[00:06:33.500 --> 00:06:36.500]  如果你留意經文的敘述
[00:06:36.500 --> 00:06:41.500]  其實十二支派的領袖是獻了兩次禮
[00:06:41.500 --> 00:06:46.500]  第一次禮是獻牛和車輛
[00:06:46.500 --> 00:06:49.500]  第二次才是獻祭
[00:06:49.500 --> 00:06:54.500]  第一次獻牛和車輛是用來做什麼呢
[00:06:54.500 --> 00:06:56.500]  是帶到會幕前
[00:06:56.500 --> 00:07:02.500]  是被利美人用來做會幕的功
[00:07:02.500 --> 00:07:05.500]  上一次我們跟大家說
[00:07:05.500 --> 00:07:08.500]  利美的支派有三個宗族
[00:07:08.500 --> 00:07:10.500]  有格遜的子孫
[00:07:10.500 --> 00:07:12.500]  有米拉尼的子孫
[00:07:12.500 --> 00:07:14.500]  和哥核的子孫
[00:07:14.500 --> 00:07:16.500]  三個宗族的利美人
[00:07:16.500 --> 00:07:22.500]  牛和車輛分給這三個宗族
[00:07:22.500 --> 00:07:24.500]  但你看到很有趣的
[00:07:24.500 --> 00:07:26.500]  他們所分到的都不同
[00:07:26.500 --> 00:07:28.500]  給我們分又如何呢
[00:07:28.500 --> 00:07:29.500]  公公平平了
[00:07:29.500 --> 00:07:31.500]  每人一樣
[00:07:31.500 --> 00:07:37.500]  帶到會幕的每個支派的領袖都帶一隻牛
[00:07:37.500 --> 00:07:41.500]  兩個支派的領袖就帶一輛車
[00:07:41.500 --> 00:07:44.500]  所以一共有六輛車有十二隻牛
[00:07:44.500 --> 00:07:46.500]  給我們分就容易了
[00:07:46.500 --> 00:07:48.500]  除除三
[00:07:48.500 --> 00:07:52.500]  每個宗族就三輛車
[00:07:52.500 --> 00:07:59.500]  是十二除三
[00:07:59.500 --> 00:08:01.500]  就是四
[00:08:01.500 --> 00:08:03.500]  兩輛車是三
[00:08:03.500 --> 00:08:04.500]  是四隻牛
[00:08:04.500 --> 00:08:06.500]  給我們就會這樣分
[00:08:06.500 --> 00:08:08.500]  但神不是這樣分的
[00:08:08.500 --> 00:08:09.500]  你看他們是怎樣分的
[00:08:09.500 --> 00:08:12.500]  格遜的子孫是兩輛車
[00:08:12.500 --> 00:08:13.500]  四隻牛
[00:08:13.500 --> 00:08:16.500]  米拉利的子孫是四輛車
[00:08:16.500 --> 00:08:18.500]  八隻牛
[00:08:18.500 --> 00:08:23.500]  哥核的子孫就最吃虧了
[00:08:23.500 --> 00:08:25.500]  一隻牛一輛車都沒有
[00:08:25.500 --> 00:08:26.500]  為什麼
[00:08:26.500 --> 00:08:29.500]  因為原來哥核的子孫
[00:08:29.500 --> 00:08:32.500]  是在會幕聖所裡面工作
[00:08:32.500 --> 00:08:34.500]  所有聖所裡面的聖物
[00:08:34.500 --> 00:08:37.500]  都不可以放在牛車上
[00:08:37.500 --> 00:08:41.500]  要親自用肩膀來抬
[00:08:41.500 --> 00:08:46.500]  記不記得在撒姆爾夏第六章
[00:08:46.500 --> 00:08:51.500]  大衛叫以色列人將藥櫃搬回以色列
[00:08:51.500 --> 00:08:53.500]  記不記得這件事
[00:08:53.500 --> 00:08:58.500]  以色列人就將藥櫃放在牛車上
[00:08:58.500 --> 00:09:03.500]  於是運到一個地方叫拿根和場
[00:09:03.500 --> 00:09:05.500]  牛失前蹄
[00:09:05.500 --> 00:09:08.500]  那個藥櫃就開始向前撲
[00:09:08.500 --> 00:09:10.500]  差點要跌倒
[00:09:10.500 --> 00:09:11.500]  於是烏薩
[00:09:11.500 --> 00:09:13.500]  記不記得有烏薩這個人
[00:09:13.500 --> 00:09:16.500]  立刻伸手去扶這個藥櫃
[00:09:16.500 --> 00:09:17.500]  一扶就怎樣
[00:09:17.500 --> 00:09:19.500]  不扶又自可
[00:09:19.500 --> 00:09:21.500]  一扶就大件事
[00:09:21.500 --> 00:09:23.500]  立刻被神擊殺
[00:09:23.500 --> 00:09:25.500]  為什麼
[00:09:25.500 --> 00:09:27.500]  為什麼神那麼沒人情味
[00:09:27.500 --> 00:09:29.500]  烏薩是做好人
[00:09:29.500 --> 00:09:31.500]  扶著藥櫃
[00:09:31.500 --> 00:09:34.500]  如果你看到今天的經文就明白
[00:09:34.500 --> 00:09:38.500]  藥櫃是聖物
[00:09:38.500 --> 00:09:41.500]  只可以在肩頭上高來抬
[00:09:41.500 --> 00:09:44.500]  不可以放在牛車上
[00:09:44.500 --> 00:09:47.500]  這件事一開始就出現了很大的問題
[00:09:47.500 --> 00:09:49.500]  在出埃及記
[00:09:49.500 --> 00:09:54.500]  當神是曉喻以色列人怎樣建藥櫃的時候
[00:09:54.500 --> 00:09:57.500]  原來藥櫃的兩邊有兩個環
[00:09:57.500 --> 00:10:01.500]  環那裡是穿著一條很長的木棍
[00:10:01.500 --> 00:10:03.500]  兩邊一邊穿著一條
[00:10:03.500 --> 00:10:08.500]  原來這兩條木棍是不可以抽出來的
[00:10:08.500 --> 00:10:13.500]  每次搬運藥櫃都要放在肩頭上高來搬運
[00:10:13.500 --> 00:10:16.500]  千萬不可以放在牛車上
[00:10:16.500 --> 00:10:19.500]  以色列人又將它放在牛車上
[00:10:19.500 --> 00:10:23.500]  相信這件事是和那些斐理士人有關
[00:10:23.500 --> 00:10:26.500]  記不記得斐理士人擄了藥櫃去
[00:10:26.500 --> 00:10:29.500]  擄了藥櫃去就搞到滿城風雨
[00:10:29.500 --> 00:10:32.500]  擺在那裡大滾廟裡
[00:10:32.500 --> 00:10:36.500]  結果連神像都跌倒了
[00:10:36.500 --> 00:10:39.500]  那些斐理士人全身發瘋
[00:10:39.500 --> 00:10:43.500]  於是把藥櫃放在牛車上
[00:10:43.500 --> 00:10:46.500]  希望牛車帶著它回到以色列
[00:10:46.500 --> 00:10:49.500]  有可能是以色列人有養學養
[00:10:49.500 --> 00:10:51.500]  結果就搞出大頭佛
[00:10:51.500 --> 00:10:57.500]  令到烏薩名喪在那根的地方
[00:10:59.500 --> 00:11:02.500]  我講到獻祭是獻了兩次
[00:11:02.500 --> 00:11:06.500]  第一次是獻牛和車
[00:11:06.500 --> 00:11:09.500]  第二次是獻了很多東西
[00:11:09.500 --> 00:11:11.500]  是祭物
[00:11:11.500 --> 00:11:14.500]  我不會重複講12次
[00:11:14.500 --> 00:11:17.500]  因為所獻的東西都是一模一樣
[00:11:17.500 --> 00:11:19.500]  那獻什麼呢
[00:11:19.500 --> 00:11:23.500]  獻一隻130赫拉的銀盤子
[00:11:23.500 --> 00:11:26.500]  裝滿了條柔的細面
[00:11:26.500 --> 00:11:29.500]  是素祭
[00:11:29.500 --> 00:11:34.500]  第二樣是74赫拉的銀碗
[00:11:34.500 --> 00:11:37.500]  裝滿了條柔的細面
[00:11:37.500 --> 00:11:39.500]  又是素祭
[00:11:39.500 --> 00:11:43.500]  第三樣是14赫拉的金魚
[00:11:43.500 --> 00:11:45.500]  一個金罐子
[00:11:45.500 --> 00:11:47.500]  裏面裝滿了香
[00:11:47.500 --> 00:11:50.500]  然後就獻了很多梵祭
[00:11:50.500 --> 00:11:53.500]  贖罪祭和平安祭
[00:11:53.500 --> 00:11:56.500]  都是獻牛和羊
[00:11:56.500 --> 00:11:58.500]  如果你用心去數一數
[00:11:58.500 --> 00:12:00.500]  你會發現每一個支派
[00:12:00.500 --> 00:12:03.500]  是獻21隻動物
[00:12:03.500 --> 00:12:06.500]  21隻牛或者羊
[00:12:06.500 --> 00:12:11.500]  21乘12是252隻動物
[00:12:11.500 --> 00:12:14.500]  如果所有支派一齊來獻禮
[00:12:14.500 --> 00:12:17.500]  相信場面會非常混亂
[00:12:17.500 --> 00:12:20.500]  所以當時神叫以色列人
[00:12:20.500 --> 00:12:23.500]  一天一個領袖來獻禮
[00:12:23.500 --> 00:12:27.500]  以致這個場面不會那麼混亂
[00:12:27.500 --> 00:12:28.500]  我剛才說過
[00:12:28.500 --> 00:12:32.500]  12個支派所獻的都是一模一樣
[00:12:32.500 --> 00:12:35.500]  為什麼這麼巧合
[00:12:35.500 --> 00:12:37.500]  有兩個可能性
[00:12:37.500 --> 00:12:40.500]  一個是耶和華曉譽這樣做
[00:12:40.500 --> 00:12:42.500]  每人不用爭
[00:12:42.500 --> 00:12:44.500]  每個人都要獻一樣的東西
[00:12:44.500 --> 00:12:46.500]  另外一個可能性就是
[00:12:46.500 --> 00:12:49.500]  以色列人自己約定的
[00:12:49.500 --> 00:12:52.500]  究竟哪樣才是真的
[00:12:52.500 --> 00:12:55.500]  我跟大家說過
[00:12:55.500 --> 00:12:58.500]  文素記一至十章
[00:12:58.500 --> 00:13:00.500]  當他們在西奈曠野的時候
[00:13:00.500 --> 00:13:04.500]  耶和華曉譽摩西有22次
[00:13:04.500 --> 00:13:07.500]  希伯來文有22個字母
[00:13:07.500 --> 00:13:09.500]  所以摩西是特意這樣做的
[00:13:09.500 --> 00:13:13.500]  曉譽了摩西22次
[00:13:13.500 --> 00:13:16.500]  但如果你看看第七章
[00:13:16.500 --> 00:13:20.500]  耶和華曉譽摩西出現了多少次
[00:13:20.500 --> 00:13:23.500]  沒有
[00:13:23.500 --> 00:13:26.500]  現在說到要很小心
[00:13:26.500 --> 00:13:28.500]  你在台上說
[00:13:28.500 --> 00:13:34.500]  分分鐘台下的會眾會拿著手機
[00:13:34.500 --> 00:13:38.500]  讓我先查一下是不是真的沒有
[00:13:38.500 --> 00:13:41.500]  有人可能會說不是的
[00:13:41.500 --> 00:13:44.500]  七章四節就是耶和華曉譽摩西
[00:13:44.500 --> 00:13:48.500]  你講大話講到不眨眼
[00:13:48.500 --> 00:13:52.500]  這個其實是和合本翻譯的問題
[00:13:52.500 --> 00:13:54.500]  在和合本
[00:13:54.500 --> 00:13:57.500]  在聖經裡的七章四節
[00:13:57.500 --> 00:14:00.500]  所講的耶和華曉譽動詞
[00:14:00.500 --> 00:14:05.500]  和其餘22次動詞是完全不同的
[00:14:05.500 --> 00:14:09.500]  所以翻譯上出了問題
[00:14:09.500 --> 00:14:12.500]  在和合版的修訂本
[00:14:12.500 --> 00:14:14.500]  修訂了這件事
[00:14:14.500 --> 00:14:17.500]  所以在和合版修訂本
[00:14:17.500 --> 00:14:20.500]  你會發覺在第七章一次都沒有出現
[00:14:20.500 --> 00:14:22.500]  耶和華曉譽摩西
[00:14:22.500 --> 00:14:24.500]  七章四節其實是講什麼呢
[00:14:24.500 --> 00:14:27.500]  只不過是十二支派的領袖送禮
[00:14:27.500 --> 00:14:29.500]  所以耶和華就跟摩西說
[00:14:29.500 --> 00:14:31.500]  你收了他吧
[00:14:31.500 --> 00:14:33.500]  而且在七章十一節
[00:14:33.500 --> 00:14:35.500]  耶和華也有跟摩西說
[00:14:35.500 --> 00:14:38.500]  就是叫十二支派的領袖
[00:14:38.500 --> 00:14:41.500]  要一天一個來獻禮
[00:14:41.500 --> 00:14:45.500]  不是耶和華曉譽
[00:14:45.500 --> 00:14:47.500]  那就是第二個可能性了
[00:14:47.500 --> 00:14:51.500]  就是十二支派的領袖
[00:14:51.500 --> 00:14:56.500]  自己妥協自己約定獻禮
[00:14:56.500 --> 00:14:59.500]  想起來就很簡單
[00:14:59.500 --> 00:15:01.500]  其實不是這麼簡單
[00:15:01.500 --> 00:15:04.500]  你要十二支派都同意獻禮
[00:15:04.500 --> 00:15:06.500]  不是這麼簡單
[00:15:06.500 --> 00:15:09.500]  你知道十二支派的人數都不一樣
[00:15:09.500 --> 00:15:12.500]  有些人很多有些人很少
[00:15:12.500 --> 00:15:14.500]  人多的那些人
[00:15:14.500 --> 00:15:17.500]  讓我要炫耀一下我們的實力
[00:15:17.500 --> 00:15:20.500]  我要獻很多美麗的東西
[00:15:20.500 --> 00:15:24.500]  最好獻到那些小支派都獻不出
[00:15:24.500 --> 00:15:26.500]  這樣就顯出我們的威風
[00:15:26.500 --> 00:15:28.500]  大支派可能這樣想
[00:15:28.500 --> 00:15:31.500]  小支派就叫救命
[00:15:31.500 --> 00:15:33.500]  我們沒有這樣的實力
[00:15:33.500 --> 00:15:35.500]  不要獻這麼多
[00:15:35.500 --> 00:15:41.500]  所以要有一個一樣的清單獻禮
[00:15:41.500 --> 00:15:43.500]  不是一件容易的事
[00:15:43.500 --> 00:15:47.500]  另外一個獻禮的次序也不簡單
[00:15:47.500 --> 00:15:49.500]  如果你去讀經文
[00:15:49.500 --> 00:15:53.500]  你會發覺第一個來獻禮的是誰
[00:15:53.500 --> 00:15:55.500]  猶大支派
[00:15:55.500 --> 00:15:57.500]  最後那個獻禮是誰
[00:15:57.500 --> 00:16:01.500]  是拿佛哈列支派
[00:16:01.500 --> 00:16:03.500]  如果你是猶大你就開心了
[00:16:03.500 --> 00:16:06.500]  現在真的風頭出盡
[00:16:06.500 --> 00:16:08.500]  第一個走去獻禮
[00:16:08.500 --> 00:16:11.500]  如果你是拿佛哈利呢
[00:16:11.500 --> 00:16:14.500]  你就會扁下嘴巴
[00:16:14.500 --> 00:16:17.500]  你就會說不公平
[00:16:17.500 --> 00:16:21.500]  我們的子女我們的孫子有時都會說
[00:16:21.500 --> 00:16:23.500]  不公平
[00:16:23.500 --> 00:16:25.500]  為什麼要猶大走先
[00:16:25.500 --> 00:16:29.500]  為什麼要拿佛哈列走最後
[00:16:29.500 --> 00:16:31.500]  如果你說排名的話
[00:16:31.500 --> 00:16:33.500]  其實最應該誰先走
[00:16:33.500 --> 00:16:35.500]  劉變
[00:16:35.500 --> 00:16:37.500]  劉變是大兒子
[00:16:37.500 --> 00:16:39.500]  應該是劉變先走
[00:16:39.500 --> 00:16:42.500]  另外你說以法連馬拿西先走
[00:16:42.500 --> 00:16:44.500]  都是大條道理
[00:16:44.500 --> 00:16:46.500]  因為我們上次都說過
[00:16:46.500 --> 00:16:50.500]  約瑟已經被亞各肯定為長子
[00:16:50.500 --> 00:16:52.500]  他得到雙倍
[00:16:52.500 --> 00:16:55.500]  由他兩個兒子以法連馬拿西來代替
[00:16:55.500 --> 00:16:57.500]  他拿到雙份的祝福
[00:16:57.500 --> 00:17:00.500]  所以你說以法馬拿西先走
[00:17:00.500 --> 00:17:02.500]  都是大條道理
[00:17:02.500 --> 00:17:04.500]  但是為什麼要猶大走先
[00:17:04.500 --> 00:17:09.500]  為什麼要拿佛哈利走最後
[00:17:09.500 --> 00:17:11.500]  是不知為什麼
[00:17:11.500 --> 00:17:13.500]  有些人說我知道
[00:17:13.500 --> 00:17:16.500]  如果你看看第二章
[00:17:16.500 --> 00:17:18.500]  說到行軍安營
[00:17:18.500 --> 00:17:20.500]  次序就一模一樣
[00:17:20.500 --> 00:17:25.500]  猶大走先拿佛哈利走最後
[00:17:25.500 --> 00:17:27.500]  如果你這樣讀經的時候
[00:17:27.500 --> 00:17:30.500]  是照著章節
[00:17:30.500 --> 00:17:34.500]  第二章一定是第七章
[00:17:34.500 --> 00:17:36.500]  聖經有很多時候不是這樣
[00:17:36.500 --> 00:17:39.500]  聖經有很多時候是倒序
[00:17:39.500 --> 00:17:42.500]  第七章其實就是倒序
[00:17:42.500 --> 00:17:45.500]  你看看行軍安營
[00:17:45.500 --> 00:17:48.500]  耶和華叫以色列人數人的時候
[00:17:48.500 --> 00:17:50.500]  是什麼時候
[00:17:50.500 --> 00:17:53.500]  文素記一章一節說得很清楚
[00:17:53.500 --> 00:17:58.500]  是以色列人出埃及第二年的2月2日
[00:17:58.500 --> 00:18:01.500]  數典人民行軍安營
[00:18:01.500 --> 00:18:03.500]  就是第二年的2月2日
[00:18:03.500 --> 00:18:05.500]  那憲例呢
[00:18:05.500 --> 00:18:08.500]  聖經說得很清楚
[00:18:08.500 --> 00:18:11.500]  是他立了回望同一日
[00:18:11.500 --> 00:18:13.500]  那哪一天立回望
[00:18:13.500 --> 00:18:16.500]  你看看出埃及的四十章十七節
[00:18:16.500 --> 00:18:20.500]  所以你知道是以色列人出埃及
[00:18:20.500 --> 00:18:23.500]  第二年的正月初一
[00:18:23.500 --> 00:18:26.500]  也就是說
[00:18:26.500 --> 00:18:28.500]  憲例是正月初一
[00:18:28.500 --> 00:18:33.500]  數典人民行軍安營是2月2日
[00:18:33.500 --> 00:18:35.500]  也就是說
[00:18:35.500 --> 00:18:39.500]  憲例是先過行軍安營
[00:18:39.500 --> 00:18:43.500]  這個就有人會問
[00:18:43.500 --> 00:18:46.500]  為什麼兩個次序會剛剛一樣
[00:18:46.500 --> 00:18:48.500]  沒有人知道
[00:18:48.500 --> 00:18:51.500]  但是在耶和華曉譽行軍安營
[00:18:51.500 --> 00:18:53.500]  用這樣的次序之前
[00:18:53.500 --> 00:18:57.500]  要十二支派都同意用這個次序來獻禮
[00:18:57.500 --> 00:18:59.500]  這個也是不簡單的
[00:18:59.500 --> 00:19:02.500]  要十二支派真的彼此順從
[00:19:02.500 --> 00:19:04.500]  才做得出來
[00:19:04.500 --> 00:19:09.500]  我們講完了
[00:19:09.500 --> 00:19:11.500]  是獻禮
[00:19:11.500 --> 00:19:14.500]  我們要講其實是入主題的
[00:19:14.500 --> 00:19:16.500]  就是亞倫點燈
[00:19:16.500 --> 00:19:18.500]  有人可能會問
[00:19:18.500 --> 00:19:23.500]  十二支派獻禮和亞倫點燈又有什麼關係
[00:19:23.500 --> 00:19:25.500]  是不是摩西也是無厘頭
[00:19:25.500 --> 00:19:27.500]  把幾節經文放在一起
[00:19:27.500 --> 00:19:29.500]  炒在一起好像炒雜炊一樣
[00:19:29.500 --> 00:19:32.500]  還是真的有意思呢
[00:19:32.500 --> 00:19:36.500]  其實聖經學者都很問這些問題
[00:19:36.500 --> 00:19:40.500]  究竟十二支派獻禮和點燈有什麼關係
[00:19:40.500 --> 00:19:42.500]  拉比就厲害了
[00:19:42.500 --> 00:19:45.500]  拉比的眼睛很雪亮
[00:19:45.500 --> 00:19:48.500]  一看見十二支派獻禮
[00:19:48.500 --> 00:19:53.500]  他們就看到原來十二支派獻禮是沒有利未人在當中
[00:19:53.500 --> 00:20:00.500]  所以摩西就要將這個焦點放在利未人身上
[00:20:00.500 --> 00:20:04.500]  利未人的首領大祭司是誰呢
[00:20:04.500 --> 00:20:05.500]  亞倫
[00:20:05.500 --> 00:20:08.500]  所以就講亞倫點燈
[00:20:08.500 --> 00:20:11.500]  所以拉比會跟你講
[00:20:11.500 --> 00:20:13.500]  焦點放在利未人身上
[00:20:13.500 --> 00:20:15.500]  亞倫身上
[00:20:15.500 --> 00:20:17.500]  點不點燈其實都是其次
[00:20:17.500 --> 00:20:20.500]  其實拉比是對了一半
[00:20:20.500 --> 00:20:24.500]  如果你看見今日經文的結構
[00:20:24.500 --> 00:20:31.500]  你就知道十二支派的獻禮和亞倫點燈是有很大的連帶關係
[00:20:31.500 --> 00:20:35.500]  我們先看看這個結構
[00:20:35.500 --> 00:20:39.500]  看不看見有一個首尾的結構
[00:20:39.500 --> 00:20:41.500]  七章一節是什麼
[00:20:41.500 --> 00:20:43.500]  是抹了這個回眸
[00:20:43.500 --> 00:20:45.500]  使他成聖
[00:20:45.500 --> 00:20:47.500]  八章五至二十六是什麼
[00:20:47.500 --> 00:20:49.500]  是利未人的潔淨儀式
[00:20:49.500 --> 00:20:54.500]  又是要使利未人成為聖潔為主所用
[00:20:54.500 --> 00:20:57.500]  你看見這兩個有一個連帶的關係
[00:20:57.500 --> 00:21:01.500]  又連續五和六章我們所講的
[00:21:01.500 --> 00:21:03.500]  是要分別為聖
[00:21:03.500 --> 00:21:05.500]  是一氣呵成
[00:21:05.500 --> 00:21:09.500]  記不記得我都跟大家講過
[00:21:09.500 --> 00:21:13.500]  這個和摩西五經的次序都有關
[00:21:13.500 --> 00:21:17.500]  創世紀是神創造了人類
[00:21:17.500 --> 00:21:19.500]  春埃及是範圍收縮了
[00:21:19.500 --> 00:21:23.500]  救贖了以色列人是春埃及
[00:21:23.500 --> 00:21:25.500]  是不是救贖了以色列人春埃及
[00:21:25.500 --> 00:21:27.500]  馬上就要他們成為精兵
[00:21:27.500 --> 00:21:31.500]  要數點人民成為神的精銳的兵隊
