
[00:00:00.000 --> 00:00:04.520]  各位大家 平安
[00:04:39.480 --> 00:04:41.240]  男人和女人
[00:04:41.240 --> 00:04:43.000]  丈夫和太太
[00:04:43.000 --> 00:04:45.640]  一些問題
[00:04:45.640 --> 00:04:48.440]  《創世記》第四章第一節
[00:04:48.440 --> 00:04:53.240]  「有一日那人和他妻子夏娃同房
[00:04:53.240 --> 00:04:55.240]  夏娃懷孕
[00:04:55.240 --> 00:04:56.840]  生了該人
[00:04:56.840 --> 00:04:59.080]  就是德的意思
[00:04:59.080 --> 00:05:04.840]  便說:使我得了一個男人」
[00:05:04.840 --> 00:05:07.400]  這段聖經
[00:05:07.400 --> 00:05:09.800]  如果你只看和合本
[00:05:09.800 --> 00:05:11.880]  就未必看到這麼多東西
[00:05:12.600 --> 00:05:15.480]  因為和合本裏面
[00:05:15.480 --> 00:05:19.240]  「使我得了一個男子」
[00:05:19.240 --> 00:05:21.480]  到底這個男子是甚麼呢?
[00:05:21.480 --> 00:05:23.240]  它沒有界定
[00:05:23.240 --> 00:05:26.280]  但當我們回到希伯來文時
[00:05:26.280 --> 00:05:28.280]  大家就可以看得到
[00:05:28.280 --> 00:05:31.720]  「有一日那人和他妻子夏娃同房
[00:05:31.720 --> 00:05:33.320]  夏娃懷孕
[00:05:33.320 --> 00:05:37.160]  他生了該人」
[00:05:37.160 --> 00:05:39.560]  「該人」希伯來文
[00:05:39.560 --> 00:05:41.320]  就是德的意思
[00:05:41.320 --> 00:05:43.560]  然後「他便說」
[00:05:43.560 --> 00:05:44.840]  「他」就是夏娃
[00:05:44.840 --> 00:05:46.440]  「夏娃就說了
[00:05:46.440 --> 00:05:52.520]  耶和華使我得了一個男人」
[00:05:52.520 --> 00:05:54.760]  其實這段聖經
[00:05:54.760 --> 00:05:57.320]  讓我們看到很多東西
[00:05:57.320 --> 00:05:59.560]  這些東西是甚麼呢?
[00:05:59.560 --> 00:06:02.280]  本來神命定
[00:06:02.280 --> 00:06:03.320]  亞當
[00:06:03.320 --> 00:06:06.120]  你是要做一家之主
[00:06:06.120 --> 00:06:07.960]  所有動物的起名
[00:06:07.960 --> 00:06:09.480]  是亞當造的
[00:06:09.480 --> 00:06:12.040]  來到這個地方
[00:06:12.040 --> 00:06:14.600]  就是因為人的罪
[00:06:14.600 --> 00:06:17.160]  夫妻關係一破裂之後
[00:06:17.160 --> 00:06:19.720]  我們就看到他們之間的問題
[00:06:19.720 --> 00:06:22.280]  矛盾就出現了
[00:06:22.280 --> 00:06:24.840]  當第一個兒子出生的時候
[00:06:24.840 --> 00:06:27.400]  夏娃就抱著這個兒子
[00:06:27.400 --> 00:06:29.960]  然後她自己
[00:06:29.960 --> 00:06:32.520]  我相信大部份人都認同
[00:06:32.520 --> 00:06:35.080]  她自己為這個兒子起了個名
[00:06:35.080 --> 00:06:37.000]  叫做德
[00:06:37.000 --> 00:06:38.920]  德仔
[00:06:38.920 --> 00:06:41.480]  德仔
[00:06:41.480 --> 00:06:43.480]  原文就叫做「該人」
[00:06:43.480 --> 00:06:45.320]  「該人」這個字
[00:06:45.320 --> 00:06:47.880]  原文就是德的意思
[00:06:47.880 --> 00:06:50.760]  Ken就是德的意思
[00:06:50.760 --> 00:06:53.000]  然後她說的話
[00:06:53.000 --> 00:06:54.280]  是很特別的
[00:06:54.280 --> 00:06:55.800]  一般的人
[00:06:55.800 --> 00:06:58.120]  當他們生兒子的時候
[00:06:58.120 --> 00:07:00.040]  應該是說
[00:07:00.040 --> 00:07:02.600]  我是生了個兒子
[00:07:02.600 --> 00:07:04.120]  叫做Ben
[00:07:04.120 --> 00:07:05.800]  兒子的意思就是Ben
[00:07:05.800 --> 00:07:08.360]  但沒有人會說
[00:07:08.360 --> 00:07:10.360]  我生了個男人
[00:07:10.360 --> 00:07:13.800]  我們看回這一段聖經
[00:07:13.800 --> 00:07:15.160]  夏娃便說
[00:07:15.160 --> 00:07:18.600]  「使我得了一個Ken」
[00:07:18.600 --> 00:07:19.880]  「Ish」
[00:07:19.880 --> 00:07:22.440]  這個「Ish」這個字
[00:07:22.440 --> 00:07:25.240]  是創世的一章28節
[00:07:25.240 --> 00:07:27.240]  27節
[00:07:27.240 --> 00:07:30.360]  耶和華就照著自己的形象
[00:07:30.360 --> 00:07:32.040]  做每一個男人
[00:07:32.040 --> 00:07:33.720]  做每一個女人
[00:07:33.720 --> 00:07:36.520]  男就是Ish
[00:07:36.520 --> 00:07:37.800]  是男人
[00:07:37.800 --> 00:07:41.320]  是成年的男人
[00:07:41.320 --> 00:07:43.800]  英文的翻譯
[00:07:43.800 --> 00:07:48.040]  大部分都翻譯得非常正確
[00:07:48.040 --> 00:07:52.520]  I've got a man
[00:07:52.520 --> 00:07:54.680]  中文的翻譯
[00:07:54.680 --> 00:07:56.680]  就比較少一些
[00:07:56.680 --> 00:07:59.880]  是用「我得了一個男人」
[00:07:59.880 --> 00:08:02.280]  來翻譯它
[00:08:02.280 --> 00:08:05.160]  到底是有什麼特別的意思呢?
[00:08:05.160 --> 00:08:06.600]  希伯來文
[00:08:06.600 --> 00:08:11.080]  原來當你是生一個兒子的時候
[00:08:11.080 --> 00:08:14.280]  他的名字叫做Ben
[00:08:14.280 --> 00:08:15.960]  我得了一個兒子
[00:08:15.960 --> 00:08:17.720]  我得了Ben
[00:08:17.720 --> 00:08:20.200]  Ben就是兒子的意思
[00:08:20.200 --> 00:08:23.880]  但如果這個是成年人
[00:08:23.880 --> 00:08:26.280]  他就叫做Ish
[00:08:26.280 --> 00:08:29.320]  Ish就是男人
[00:08:29.320 --> 00:08:32.600]  為什麼夏娃在這個時候
[00:08:32.600 --> 00:08:34.760]  生了個兒子出來
[00:08:34.760 --> 00:08:36.760]  她竟然說
[00:08:36.760 --> 00:08:39.880]  我得了一個男人呢
[00:08:39.880 --> 00:08:42.440]  我相信多多少少
[00:08:42.440 --> 00:08:48.600]  是和她與丈夫的關係息息相關
[00:08:48.600 --> 00:08:55.480]  當神將他的太太夏娃
[00:08:55.480 --> 00:08:58.360]  帶到他面前的時候
[00:08:58.360 --> 00:09:00.680]  他講了一句話
[00:09:00.680 --> 00:09:07.080]  這個女人是從我的骨頭出來的
[00:09:07.080 --> 00:09:09.880]  所以她就是我骨中的骨
[00:09:09.880 --> 00:09:11.560]  肉中的肉
[00:09:11.560 --> 00:09:13.160]  換句話來說
[00:09:13.160 --> 00:09:18.600]  亞當就說女人是從我出來的
[00:09:18.600 --> 00:09:21.400]  現在結了婚
[00:09:21.400 --> 00:09:23.160]  生了第一個兒子
[00:09:23.160 --> 00:09:26.520]  輪到夏娃和亞當講
[00:09:26.520 --> 00:09:29.480]  你們全部的男人
[00:09:29.480 --> 00:09:32.040]  都是我生出來的
[00:09:32.040 --> 00:09:34.600]  是從我出來的
[00:09:34.600 --> 00:09:36.520]  換句話來說
[00:09:36.520 --> 00:09:38.680]  他有話事權
[00:09:38.680 --> 00:09:40.360]  這就是一個
[00:09:40.360 --> 00:09:45.480]  引人讓我們看見他們之間的張力
[00:09:45.480 --> 00:09:46.280]  好了
[00:09:46.280 --> 00:09:51.480]  就是因為女人開始有這個話事權
[00:09:51.480 --> 00:09:54.200]  她說男人是我生出來的
[00:09:54.200 --> 00:09:56.920]  帶來的結果是怎樣呢
[00:09:56.920 --> 00:10:02.680]  第一個兒子就變成敗家子
[00:10:02.680 --> 00:10:04.200]  我們今天看看
[00:10:04.200 --> 00:10:06.520]  第一個兒子出來的時候
[00:10:06.520 --> 00:10:10.120]  夏娃我相信她如癡如醉
[00:10:10.120 --> 00:10:12.760]  對這個兒子親到燶
[00:10:12.760 --> 00:10:15.320]  全部的事情都覺得
[00:10:15.320 --> 00:10:19.080]  這個兒子是為她爭了一口氣
[00:10:19.080 --> 00:10:22.440]  然後再生第二個的時候
[00:10:22.440 --> 00:10:27.560]  亞當當然也不會認輸
[00:10:27.560 --> 00:10:30.760]  他就親第二個兒子
[00:10:30.760 --> 00:10:36.600]  因為第一個兒子已經成為媽媽的寵兒
[00:10:36.600 --> 00:10:38.520]  所以第二個兒子出生的時候
[00:10:38.520 --> 00:10:40.600]  他就改了他的名字
[00:10:40.600 --> 00:10:42.120]  真的很奇怪
[00:10:42.120 --> 00:10:43.560]  我相信他改這個名字
[00:10:43.560 --> 00:10:45.240]  一方面有神的心意
[00:10:45.240 --> 00:10:46.680]  第二方面
[00:10:46.680 --> 00:10:50.760]  也有可能是因為太太的緣故
[00:10:50.760 --> 00:10:55.080]  每樣事情都不想弟弟和哥哥爭
[00:10:55.080 --> 00:10:57.960]  所以他們改了他的名字叫做阿伯
[00:10:57.960 --> 00:11:01.320]  阿伯到底是什麼意思呢?
[00:11:01.320 --> 00:11:03.080]  我看希伯來文
[00:11:03.080 --> 00:11:04.840]  嚇了一跳
[00:11:04.840 --> 00:11:07.480]  原來叫做一口氣
[00:11:07.480 --> 00:11:11.000]  原來希伯來文的阿伯
[00:11:11.000 --> 00:11:12.280]  Abel
[00:11:12.280 --> 00:11:14.280]  是一口氣
[00:11:14.280 --> 00:11:16.360]  什麼叫一口氣?
[00:11:16.360 --> 00:11:18.120]  短命
[00:11:18.120 --> 00:11:19.960]  短命的意思是
[00:11:19.960 --> 00:11:23.480]  有哪個父母在自己的兒子出生的時候
[00:11:23.480 --> 00:11:26.360]  會起他的名字叫做短命的呢?
[00:11:26.360 --> 00:11:27.960]  叫做一口氣的呢?
[00:11:27.960 --> 00:11:29.960]  你不要爭了
[00:11:29.960 --> 00:11:31.800]  怎麼可能這樣呢?
[00:11:31.800 --> 00:11:33.240]  來來去去
[00:11:33.240 --> 00:11:34.680]  我們會看到
[00:11:34.680 --> 00:11:36.840]  這個父和母
[00:11:36.840 --> 00:11:39.400]  他們自己的爭
[00:11:39.400 --> 00:11:42.200]  已經去到子女的身上
[00:11:42.200 --> 00:11:43.560]  然後
[00:11:43.560 --> 00:11:46.040]  這個媽媽說明了
[00:11:46.040 --> 00:11:49.000]  大哥是說了算的
[00:11:49.000 --> 00:11:52.200]  弟弟每樣事情都要讓他
[00:11:52.200 --> 00:11:54.760]  帶來的結果是怎樣呢?
[00:11:54.760 --> 00:11:56.280]  就會產生
[00:11:56.280 --> 00:11:58.120]  你寵誰
[00:11:58.120 --> 00:12:00.840]  誰就成為敗家子
[00:12:00.840 --> 00:12:02.920]  你疼誰多
[00:12:02.920 --> 00:12:05.640]  你就令他成為敗家子
[00:12:05.640 --> 00:12:08.200]  而誰繼續不斷禮讓呢?
[00:12:08.200 --> 00:12:11.240]  如果他和神的關係好的時候
[00:12:11.240 --> 00:12:13.560]  他就成為一個輕家子
[00:12:13.560 --> 00:12:15.160]  輕家子
[00:12:15.160 --> 00:12:18.840]  我們看到敗家子和輕家子
[00:12:18.840 --> 00:12:21.640]  最大的分別就是敗家子
[00:12:21.640 --> 00:12:23.000]  他們有沒有信仰呢?
[00:12:23.000 --> 00:12:25.000]  是有的
[00:12:25.000 --> 00:12:27.240]  因為我們看得很清楚
[00:12:27.240 --> 00:12:31.640]  他們是拿地裡的出產
[00:12:31.640 --> 00:12:33.320]  我們看看
[00:12:33.320 --> 00:12:35.800]  「又生了該隱的兄弟阿伯」
[00:12:35.800 --> 00:12:37.480]  阿伯就是一口氣
[00:12:37.480 --> 00:12:38.840]  阿伯是牧羊的
[00:12:38.840 --> 00:12:40.280]  該隱是種地的
[00:12:40.280 --> 00:12:43.160]  「有一日該隱拿地裡的出產
[00:12:43.160 --> 00:12:45.560]  為貢物獻給耶和華」
[00:12:45.560 --> 00:12:48.920]  阿伯也將羊群中投生的
[00:12:48.920 --> 00:12:51.160]  羊的滋油獻上
[00:12:51.160 --> 00:12:54.840]  「耶和華看中阿伯和他的貢物
[00:12:54.840 --> 00:12:59.160]  只是看不中該隱和他的貢物」
[00:12:59.160 --> 00:13:01.640]  我們看到兩兄弟
[00:13:01.640 --> 00:13:03.640]  原來都有信仰的
[00:13:03.640 --> 00:13:05.640]  都有敬拜的
[00:13:05.640 --> 00:13:09.640]  都有各種宗教的儀式的
[00:13:09.640 --> 00:13:12.200]  不同的地方在哪裡呢?
[00:13:13.000 --> 00:13:16.840]  就是該隱的所謂信仰
[00:13:16.840 --> 00:13:18.600]  是外表化的
[00:13:18.600 --> 00:13:20.600]  是儀式化的
[00:13:20.600 --> 00:13:24.360]  全部的東西是做出來給人看的
[00:13:24.360 --> 00:13:26.360]  不是發自內心的
[00:13:26.360 --> 00:13:28.840]  但是這個小兒子
[00:13:28.840 --> 00:13:30.840]  阿伯
[00:13:30.840 --> 00:13:34.680]  他那個是信仰生活化
[00:13:34.680 --> 00:13:36.680]  生活信仰化
[00:13:36.680 --> 00:13:39.160]  是發自他的內心
[00:13:39.880 --> 00:13:42.600]  來將他的信仰活出來
[00:13:42.600 --> 00:13:44.600]  所以因為這樣的緣故
[00:13:44.600 --> 00:13:46.600]  他在獻祭
[00:13:46.600 --> 00:13:48.600]  在獻祭的時候
[00:13:48.600 --> 00:13:52.600]  是要選擇羊的滋油
[00:13:52.600 --> 00:13:55.800]  和投生的羔羊
[00:13:55.800 --> 00:13:57.800]  來獻給神
[00:13:57.800 --> 00:13:59.800]  是什麼呢?
[00:13:59.800 --> 00:14:01.800]  是將它最好的
[00:14:01.800 --> 00:14:03.800]  投生一般來說
[00:14:03.800 --> 00:14:05.800]  每個人都是最喜歡的
[00:14:05.800 --> 00:14:07.800]  原因是什麼?
[00:14:07.800 --> 00:14:09.800]  是給自己享受
[00:14:09.800 --> 00:14:11.800]  但是他自己享受
[00:14:11.800 --> 00:14:13.800]  都不享受
[00:14:13.800 --> 00:14:15.800]  就是將他自己
[00:14:15.800 --> 00:14:17.800]  等了這麼久
[00:14:17.800 --> 00:14:19.800]  終於等到了
[00:14:19.800 --> 00:14:21.800]  這個最好的東西
[00:14:21.800 --> 00:14:23.800]  他首先獻給神
[00:14:23.800 --> 00:14:25.800]  是因為這樣
[00:14:25.800 --> 00:14:27.800]  這個就帶給我們看得見
[00:14:27.800 --> 00:14:29.800]  一樣很重要的東西
[00:14:29.800 --> 00:14:31.800]  鄧小慧
[00:14:31.800 --> 00:14:33.800]  到底我們今天
[00:14:33.800 --> 00:14:35.800]  有的宗教
[00:14:35.800 --> 00:14:37.800]  是一個外表的
[00:14:37.800 --> 00:14:39.800]  形式化的
[00:14:39.800 --> 00:14:41.800]  禮儀化的
[00:14:41.800 --> 00:14:43.800]  是禮拜日我們就去守禮拜
[00:14:43.800 --> 00:14:45.800]  只是禮拜日
[00:14:45.800 --> 00:14:47.800]  守禮拜
[00:14:47.800 --> 00:14:49.800]  其餘一切的東西
[00:14:49.800 --> 00:14:51.800]  是和我們的信仰毫無關係
[00:14:51.800 --> 00:14:53.800]  仍然活著
[00:14:53.800 --> 00:14:55.800]  就好像沒有信仰一樣
[00:14:55.800 --> 00:14:57.800]  還是我們好像阿伯一樣
[00:14:57.800 --> 00:14:59.800]  是從心裡面
[00:14:59.800 --> 00:15:01.800]  發出來
[00:15:01.800 --> 00:15:03.800]  我們聚會的時間
[00:15:03.800 --> 00:15:05.800]  心思熟慮
[00:15:05.800 --> 00:15:07.800]  預備好
[00:15:07.800 --> 00:15:09.800]  我一起去見神的東西
[00:15:09.800 --> 00:15:11.800]  是將我最好的
[00:15:11.800 --> 00:15:13.800]  我先預備好
[00:15:13.800 --> 00:15:15.800]  我將最好的精神
[00:15:15.800 --> 00:15:17.800]  獻給神
[00:15:17.800 --> 00:15:19.800]  我將我最好的
[00:15:19.800 --> 00:15:21.800]  你可以說是出糧
[00:15:21.800 --> 00:15:23.800]  我第一張支票
[00:15:23.800 --> 00:15:25.800]  我出糧第一份我要留下的
[00:15:25.800 --> 00:15:27.800]  就是奉獻給神
[00:15:27.800 --> 00:15:29.800]  然後我們任何
[00:15:29.800 --> 00:15:31.800]  星際異象什麼都好
[00:15:31.800 --> 00:15:33.800]  我們感謝神
[00:15:33.800 --> 00:15:35.800]  還是我們覺得自己了不起
[00:15:35.800 --> 00:15:37.800]  第二
[00:15:37.800 --> 00:15:39.800]  一個敗家子
[00:15:39.800 --> 00:15:41.800]  和一個興家子
[00:15:41.800 --> 00:15:43.800]  不同的地方
[00:15:43.800 --> 00:15:45.800]  敗家子只是求滿足
[00:15:45.800 --> 00:15:47.800]  自己的慾望
[00:15:47.800 --> 00:15:49.800]  但是一個興家子
[00:15:49.800 --> 00:15:51.800]  合神心意的
[00:15:51.800 --> 00:15:53.800]  阿伯
[00:15:53.800 --> 00:15:55.800]  你可以說
[00:15:55.800 --> 00:15:57.800]  他是只求滿足神的心
[00:15:57.800 --> 00:15:59.800]  在哪裡看到呢?
[00:15:59.800 --> 00:16:01.800]  就是阿伯
[00:16:01.800 --> 00:16:03.800]  將他羊群中
[00:16:03.800 --> 00:16:05.800]  投生的羊的
[00:16:05.800 --> 00:16:07.800]  之猶獻上
[00:16:07.800 --> 00:16:09.800]  投生的羔羊獻上
[00:16:09.800 --> 00:16:11.800]  然後耶和華
[00:16:11.800 --> 00:16:13.800]  看中阿伯
[00:16:13.800 --> 00:16:15.800]  大家要留意
[00:16:15.800 --> 00:16:17.800]  是耶和華首先看中阿伯
[00:16:17.800 --> 00:16:19.800]  和他的
[00:16:19.800 --> 00:16:21.800]  共物
[00:16:21.800 --> 00:16:23.800]  這個就是讓我們看到
[00:16:23.800 --> 00:16:25.800]  耶和華看中的
[00:16:25.800 --> 00:16:27.800]  是這個人
[00:16:27.800 --> 00:16:29.800]  看中了他
[00:16:29.800 --> 00:16:31.800]  然後才看中
[00:16:31.800 --> 00:16:33.800]  他的共物
[00:16:33.800 --> 00:16:35.800]  為什麼他看中這個人呢?
[00:16:35.800 --> 00:16:37.800]  因為這個人是一個信仰
[00:16:37.800 --> 00:16:39.800]  生活化的人
[00:16:39.800 --> 00:16:41.800]  因為這個人是發自內心
[00:16:41.800 --> 00:16:43.800]  他外面做的
[00:16:43.800 --> 00:16:45.800]  完全就是內心
[00:16:45.800 --> 00:16:47.800]  他的真實
[00:16:47.800 --> 00:16:49.800]  那一面
[00:16:49.800 --> 00:16:51.800]  第五節
[00:16:51.800 --> 00:16:53.800]  只是看不中該人和他的共物
[00:16:53.800 --> 00:16:55.800]  有很多人對這段經文
[00:16:55.800 --> 00:16:57.800]  有些誤解
[00:16:57.800 --> 00:16:59.800]  他們以為
[00:16:59.800 --> 00:17:01.800]  耶和華是吃肉的
[00:17:01.800 --> 00:17:03.800]  是吃肉神來的
[00:17:03.800 --> 00:17:05.800]  是不喜歡吃素的
[00:17:05.800 --> 00:17:07.800]  這是錯的
[00:17:07.800 --> 00:17:09.800]  為什麼?
[00:17:09.800 --> 00:17:11.800]  因為神吩咐摩西
[00:17:11.800 --> 00:17:13.800]  他要叫百姓有的
[00:17:13.800 --> 00:17:15.800]  你們獻羊和牛
[00:17:15.800 --> 00:17:17.800]  但是
[00:17:17.800 --> 00:17:19.800]  如果不是有這些的時候
[00:17:19.800 --> 00:17:21.800]  你可以獻班戈
[00:17:21.800 --> 00:17:23.800]  鴿等等
[00:17:23.800 --> 00:17:25.800]  如果再沒有
[00:17:25.800 --> 00:17:27.800]  窮一點
[00:17:27.800 --> 00:17:29.800]  你就將初熟的土產
[00:17:29.800 --> 00:17:31.800]  初實的莊稼
[00:17:31.800 --> 00:17:33.800]  獻上給神
[00:17:33.800 --> 00:17:35.800]  神一樣是月立
[00:17:35.800 --> 00:17:37.800]  而且命定
[00:17:37.800 --> 00:17:39.800]  是初熟的
[00:17:39.800 --> 00:17:41.800]  收割的第一滾的和
[00:17:41.800 --> 00:17:43.800]  你去獻上
[00:17:43.800 --> 00:17:45.800]  是因為這個緣故
[00:17:45.800 --> 00:17:47.800]  我們的神絕對不是
[00:17:47.800 --> 00:17:49.800]  吃肉的一個神
[00:17:49.800 --> 00:17:51.800]  實際上
[00:17:51.800 --> 00:17:53.800]  共物給神
[00:17:53.800 --> 00:17:55.800]  不是神去吃的
[00:17:55.800 --> 00:17:57.800]  仍然是
[00:17:57.800 --> 00:17:59.800]  摩西很清楚
[00:17:59.800 --> 00:18:01.800]  獻祭完之後
[00:18:01.800 --> 00:18:03.800]  是人分來吃的
[00:18:03.800 --> 00:18:05.800]  完全不是神自己去吃的
[00:18:05.800 --> 00:18:07.800]  是因為這個緣故
[00:18:07.800 --> 00:18:09.800]  神看不中
[00:18:09.800 --> 00:18:11.800]  看不中該人的
[00:18:11.800 --> 00:18:13.800]  共物是歧視
[00:18:13.800 --> 00:18:15.800]  最重要的
[00:18:15.800 --> 00:18:17.800]  是神看不中該人
[00:18:17.800 --> 00:18:19.800]  本人
[00:18:19.800 --> 00:18:21.800]  為何看不中
[00:18:21.800 --> 00:18:23.800]  該人本人呢?
[00:18:23.800 --> 00:18:25.800]  你看一看
[00:18:25.800 --> 00:18:27.800]  當該人見到神
[00:18:27.800 --> 00:18:29.800]  看中了阿伯和他的
[00:18:29.800 --> 00:18:31.800]  共物,看不中自己的
[00:18:31.800 --> 00:18:33.800]  自己和
[00:18:33.800 --> 00:18:35.800]  那些的共物
[00:18:35.800 --> 00:18:37.800]  他就非常憤怒
[00:18:37.800 --> 00:18:39.800]  臉色也變了
[00:18:39.800 --> 00:18:41.800]  然後耶和華對該人說
[00:18:41.800 --> 00:18:43.800]  你為何發憤呢?
[00:18:43.800 --> 00:18:45.800]  你為何變了臉色呢?
[00:18:45.800 --> 00:18:47.800]  如果你走得好
[00:18:47.800 --> 00:18:49.800]  豈不蒙越立
