
[00:00:00.000 --> 00:00:05.000]  多謝帶領敬拜的弟兄姊妹
[00:07:14.000 --> 00:07:18.000]  「但為你們敬畏我名的人」
[00:07:18.000 --> 00:07:22.000]  「要升起公義的太陽」
[00:07:22.000 --> 00:07:26.000]  「和其光澤裡的意志」
[00:07:26.000 --> 00:07:29.000]  「你們也要出來著躍」
[00:07:29.000 --> 00:07:32.000]  「如同出欄的牛毒」
[00:07:32.000 --> 00:07:35.000]  「你們且要踐踏莫人」
[00:07:35.000 --> 00:07:39.000]  「因為他們要成為灰燼」
[00:07:39.000 --> 00:07:42.000]  「在你們腳跟之下」
[00:07:42.000 --> 00:07:45.000]  「在我所預備的那日」
[00:07:45.000 --> 00:07:49.000]  「天庭的上主說」
[00:07:49.000 --> 00:07:53.000]  又來到第二隻眼了
[00:07:53.000 --> 00:07:58.000]  「你們要謹守我僕人摩西的訓誨」
[00:07:58.000 --> 00:08:02.000]  「就是我所吩咐他們」
[00:08:02.000 --> 00:08:09.000]  「在何列向全以色列律例和典章」
[00:08:09.000 --> 00:08:11.000]  好,最後的一段了
[00:08:11.000 --> 00:08:15.000]  「安那,我正差派給你們」
[00:08:15.000 --> 00:08:18.000]  「以利亞那位善知」
[00:08:18.000 --> 00:08:22.000]  「在上主之日來到以前」
[00:08:22.000 --> 00:08:26.000]  「那偉大有可畏的」
[00:08:26.000 --> 00:08:30.000]  「他要使父親們的心迴轉」
[00:08:30.000 --> 00:08:33.000]  「向眾兒子」
[00:08:33.000 --> 00:08:35.000]  「兒子們的心」
[00:08:35.000 --> 00:08:38.000]  「向他們的眾父親」
[00:08:38.000 --> 00:08:40.000]  「免得我來到」
[00:08:40.000 --> 00:08:47.000]  「我會擊打徹底毀滅這地」
[00:08:47.000 --> 00:08:51.000]  你說很嚴厲的結束
[00:08:51.000 --> 00:08:57.000]  徹底毀滅這地
[00:08:57.000 --> 00:09:00.000]  舊約聖經就是這麼惡的
[00:09:00.000 --> 00:09:02.000]  新約就不同了
[00:09:02.000 --> 00:09:03.000]  「實愛世人」
[00:09:03.000 --> 00:09:06.000]  舊約呢,用和學本
[00:09:06.000 --> 00:09:09.000]  「周作遍地」
[00:09:09.000 --> 00:09:11.000]  對不起
[00:09:11.000 --> 00:09:13.000]  這樣讀聖經呢
[00:09:13.000 --> 00:09:18.000]  你是掩蓋了其中幾個字來讀的
[00:09:18.000 --> 00:09:21.000]  你掩蓋了什麼字呢?
[00:09:21.000 --> 00:09:23.000]  看不看到?
[00:09:23.000 --> 00:09:26.000]  「免得」這兩個字
[00:09:26.000 --> 00:09:28.000]  看到嗎?
[00:09:28.000 --> 00:09:29.000]  看不到啊
[00:09:29.000 --> 00:09:31.000]  徹底毀滅啊
[00:09:31.000 --> 00:09:34.000]  整句話上帝要說的
[00:09:34.000 --> 00:09:38.000]  不是要徹底毀滅這地
[00:09:38.000 --> 00:09:41.000]  是「免得」
[00:09:41.000 --> 00:09:43.000]  我要來徹底毀滅這地
[00:09:43.000 --> 00:09:46.000]  差很遠啊
[00:09:46.000 --> 00:09:49.000]  剛剛相反啊
[00:09:49.000 --> 00:09:52.000]  你完全聽錯了
[00:09:52.000 --> 00:09:54.000]  讀聖經讀成這樣
[00:09:54.000 --> 00:09:58.000]  又用一句廣東話「該煨」
[00:09:58.000 --> 00:10:01.000]  意思是不是這樣的
[00:10:01.000 --> 00:10:03.000]  我們先入為主
[00:10:03.000 --> 00:10:06.000]  認為舊約聖經就是「周作」
[00:10:06.000 --> 00:10:08.000]  舊約聖經就是「惡死」
[00:10:08.000 --> 00:10:10.000]  上帝就是「刑法」
[00:10:10.000 --> 00:10:11.000]  徹底毀滅
[00:10:11.000 --> 00:10:13.000]  不是啊
[00:10:13.000 --> 00:10:17.000]  你完全聽錯了這句話
[00:10:17.000 --> 00:10:23.000]  開頭第一個字眼是「免得」
[00:10:23.000 --> 00:10:27.000]  我來到要這樣做
[00:10:27.000 --> 00:10:30.000]  所以小心讀
[00:10:30.000 --> 00:10:33.000]  因為這個警告的目的
[00:10:33.000 --> 00:10:35.000]  很清楚了
[00:10:35.000 --> 00:10:39.000]  就是不要有這樣的事情發生
[00:10:39.000 --> 00:10:42.000]  不想有這樣的事情發生
[00:10:42.000 --> 00:10:44.000]  才警告你啊
[00:10:44.000 --> 00:10:46.000]  不過今天我們對這些警告
[00:10:46.000 --> 00:10:48.000]  是當耳邊風的
[00:10:48.000 --> 00:10:49.000]  發生了再說吧
[00:10:49.000 --> 00:10:50.000]  不是的
[00:10:50.000 --> 00:10:53.000]  其實你如果聽警告
[00:10:53.000 --> 00:10:59.000]  事情就可以避免的
[00:10:59.000 --> 00:11:04.000]  是不需要這樣發生的
[00:11:04.000 --> 00:11:09.000]  或者上帝差遣先知
[00:11:09.000 --> 00:11:14.000]  《瑪麗記書》是先知書最後的一卷
[00:11:14.000 --> 00:11:17.000]  前面這麼多的先知來到
[00:11:17.000 --> 00:11:20.000]  只有一個目的
[00:11:20.000 --> 00:11:26.000]  就是為了免得上帝說
[00:11:26.000 --> 00:11:32.000]  我要來徹底毀滅這個地
[00:11:32.000 --> 00:11:34.000]  先知做什麼的
[00:11:34.000 --> 00:11:37.000]  這是一個很清楚的答案
[00:11:37.000 --> 00:11:39.000]  我們又是閉上眼睛說
[00:11:39.000 --> 00:11:42.000]  先知來罵爆那些不義的人
[00:11:42.000 --> 00:11:46.000]  先知來高舉公義
[00:11:46.000 --> 00:11:49.000]  先知來預言耶穌尼塞亞降臨
[00:11:49.000 --> 00:11:54.000]  我們很多這些先入為主的觀念
[00:11:54.000 --> 00:11:59.000]  就破壞了我們讀聖經的時候
[00:11:59.000 --> 00:12:03.000]  虛心的空位
[00:12:03.000 --> 00:12:07.000]  去裝在原來聖經是這麼清楚的
[00:12:07.000 --> 00:12:08.000]  看到嗎
[00:12:08.000 --> 00:12:12.000]  我現在猜猜先知來到你們中間
[00:12:12.000 --> 00:12:13.000]  為什麼啊
[00:12:13.000 --> 00:12:14.000]  他要做什麼
[00:12:14.000 --> 00:12:17.000]  他要洗回轉
[00:12:17.000 --> 00:12:18.000]  結果是什麼
[00:12:18.000 --> 00:12:26.000]  免得我來徹底毀滅這地
[00:12:26.000 --> 00:12:30.000]  上帝不單止希望這件事不發生
[00:12:30.000 --> 00:12:33.000]  上帝還有行動
[00:12:33.000 --> 00:12:35.000]  他差派先知
[00:12:35.000 --> 00:12:37.000]  不止一個
[00:12:37.000 --> 00:12:42.000]  以利亞是最早列王紀亞哈王的時候
[00:12:42.000 --> 00:12:44.000]  代表先知
[00:12:44.000 --> 00:12:46.000]  所以登山變象
[00:12:46.000 --> 00:12:48.000]  在主耶穌身邊
[00:12:48.000 --> 00:12:53.000]  出現摩西和以利亞
[00:12:53.000 --> 00:13:01.000]  代表的是上帝不斷猜險他的僕人
[00:13:01.000 --> 00:13:05.000]  為了一個目的
[00:13:05.000 --> 00:13:07.000]  免得
[00:13:07.000 --> 00:13:11.000]  可以說這是馬拉基書的高潮
[00:13:11.000 --> 00:13:13.000]  總結
[00:13:13.000 --> 00:13:17.000]  不是就座
[00:13:17.000 --> 00:13:19.000]  不是毀滅
[00:13:19.000 --> 00:13:22.000]  是免得就座
[00:13:22.000 --> 00:13:25.000]  免得毀滅
[00:13:25.000 --> 00:13:30.000]  先知來做什麼
[00:13:30.000 --> 00:13:33.000]  我們就發覺
[00:13:33.000 --> 00:13:39.000]  於是介紹他要來洗父親的心
[00:13:39.000 --> 00:13:42.000]  回轉向義子
[00:13:42.000 --> 00:13:49.000]  義子的心又回轉向父親
[00:13:49.000 --> 00:13:53.000]  這說是複數的名詞
[00:13:53.000 --> 00:13:55.000]  所以不是一個父親
[00:13:55.000 --> 00:13:59.000]  一個義子
[00:13:59.000 --> 00:14:01.000]  有教會
[00:14:01.000 --> 00:14:03.000]  不說哪間
[00:14:03.000 --> 00:14:04.000]  不說哪裡
[00:14:04.000 --> 00:14:05.000]  不在香港
[00:14:05.000 --> 00:14:09.000]  舉行親子露營
[00:14:09.000 --> 00:14:13.000]  帶父親和十多歲的兒子
[00:14:13.000 --> 00:14:16.000]  出去爬獨木舟
[00:14:16.000 --> 00:14:24.000]  每一家人送他們一支爬獨木舟的木杖
[00:14:24.000 --> 00:14:28.000]  上面刻了這句金句
[00:14:28.000 --> 00:14:33.000]  這裡是不是在說親子關係呢
[00:14:33.000 --> 00:14:36.000]  建立家庭
[00:14:36.000 --> 00:14:39.000]  這是上帝的心意
[00:14:39.000 --> 00:14:42.000]  小心
[00:14:42.000 --> 00:14:45.000]  他說父親
[00:14:45.000 --> 00:14:49.000]  他說義子
[00:14:49.000 --> 00:14:52.000]  女兒呢
[00:14:52.000 --> 00:14:54.000]  媽媽呢
[00:14:54.000 --> 00:14:56.000]  夫妻呢
[00:14:56.000 --> 00:14:58.000]  明白我的意思嗎
[00:14:58.000 --> 00:15:02.000]  所以他特別說父親義子
[00:15:02.000 --> 00:15:07.000]  是因為前面的經文提過的
[00:15:07.000 --> 00:15:09.000]  不過剛才你讀的時候
[00:15:09.000 --> 00:15:13.000]  會不會很快就納過了
[00:15:13.000 --> 00:15:15.000]  不記得呢
[00:15:15.000 --> 00:15:17.000]  這裡說什麼呢
[00:15:17.000 --> 00:15:20.000]  這裡說我要施恩
[00:15:20.000 --> 00:15:28.000]  好像人施恩給他的兒子
[00:15:28.000 --> 00:15:33.000]  這個好象就說明是一個比喻
[00:15:33.000 --> 00:15:36.000]  原來說父子的關係
[00:15:36.000 --> 00:15:41.000]  其實是用它來做一個比喻
[00:15:41.000 --> 00:15:47.000]  就不是真的說父子親子的關係
[00:15:47.000 --> 00:15:49.000]  懂不懂得這樣聽的
[00:15:49.000 --> 00:15:50.000]  不懂的嗎
[00:15:50.000 --> 00:15:53.000]  他說父親義子就是說親子關係的了
[00:15:53.000 --> 00:15:58.000]  這裡說的是服侍
[00:15:58.000 --> 00:16:01.000]  我們就很不習慣了
[00:16:01.000 --> 00:16:03.000]  做兒子的叫一聲
[00:16:03.000 --> 00:16:05.000]  父親哪有服侍呢
[00:16:05.000 --> 00:16:07.000]  完全沒有這個意思
[00:16:07.000 --> 00:16:09.000]  肯叫已經很給面子了
[00:16:09.000 --> 00:16:11.000]  沒辦法談的
[00:16:11.000 --> 00:16:12.000]  有沒有聽過
[00:16:12.000 --> 00:16:14.000]  如果自己有間房的
[00:16:14.000 --> 00:16:17.000]  關上門不准進入的
[00:16:17.000 --> 00:16:21.000]  有東西吃放在門口敲門的
[00:16:21.000 --> 00:16:23.000]  很正常的
[00:16:23.000 --> 00:16:27.000]  十多歲的時候需要自己的空間
[00:16:27.000 --> 00:16:30.000]  所以劃清界線
[00:16:30.000 --> 00:16:35.000]  父親來到門口都不可以敲門就進入
[00:16:35.000 --> 00:16:36.000]  我們明白
[00:16:36.000 --> 00:16:39.000]  我們不明白的反而是這裡所說的
[00:16:39.000 --> 00:16:47.000]  原來這個父子的關係的焦點是服侍
[00:16:47.000 --> 00:16:50.000]  比喻就是一個焦點
[00:16:50.000 --> 00:16:53.000]  我經常說小時候
[00:16:53.000 --> 00:16:55.000]  小朋友臉色很紅潤
[00:16:55.000 --> 00:16:57.000]  有叔叔伯伯
[00:16:57.000 --> 00:16:59.000]  依依走過來
[00:16:59.000 --> 00:17:00.000]  哎呀好靚呀
[00:17:00.000 --> 00:17:02.000]  你的臉好像蘋果一樣
[00:17:02.000 --> 00:17:04.000]  媽媽不會生氣
[00:17:04.000 --> 00:17:06.000]  瞪一眼
[00:17:06.000 --> 00:17:08.000]  那個瞪在哪裡
[00:17:08.000 --> 00:17:10.000]  搞錯了
[00:17:10.000 --> 00:17:12.000]  我們用這個比喻
[00:17:12.000 --> 00:17:14.000]  是指一個健康
[00:17:14.000 --> 00:17:18.000]  好像蘋果的顏色
[00:17:18.000 --> 00:17:20.000]  這樣的臉紅
[00:17:20.000 --> 00:17:22.000]  小朋友很靚
[00:17:22.000 --> 00:17:24.000]  所以我們不會用
[00:17:24.000 --> 00:17:26.000]  哎呀你的兒子的臉真靚呀
[00:17:26.000 --> 00:17:29.000]  好像地板地板那麼紅
[00:17:29.000 --> 00:17:30.000]  你不會這樣說的
[00:17:30.000 --> 00:17:33.000]  這個比喻不是很適合
[00:17:33.000 --> 00:17:35.000]  所以比喻要懂得聽
[00:17:35.000 --> 00:17:37.000]  我們不在文化當中
[00:17:37.000 --> 00:17:39.000]  我們聽到父子的關係
[00:17:39.000 --> 00:17:41.000]  我們想到去爬杜木舟
[00:17:41.000 --> 00:17:46.000]  原來在以色列的文化當中
[00:17:46.000 --> 00:17:51.000]  這是一個服侍的關係
[00:17:51.000 --> 00:17:56.000]  原來服侍這個焦點
[00:17:56.000 --> 00:18:00.000]  正正是馬拉基書
[00:18:00.000 --> 00:18:06.000]  來到最後第六段的焦點
[00:18:06.000 --> 00:18:10.000]  因為接著十八節
[00:18:10.000 --> 00:18:13.000]  就從這個比喻
[00:18:13.000 --> 00:18:15.000]  父親兒子
[00:18:15.000 --> 00:18:22.000]  父親恩代服侍他的兒子
[00:18:22.000 --> 00:18:24.000]  就馬上說清楚
[00:18:24.000 --> 00:18:28.000]  就是說服侍神的
[00:18:28.000 --> 00:18:33.000]  和那些不是服侍神的人
[00:18:33.000 --> 00:18:35.000]  兩種人
[00:18:35.000 --> 00:18:37.000]  神就是那個父親
[00:18:37.000 --> 00:18:41.000]  比喻服侍他的人
[00:18:41.000 --> 00:18:44.000]  就是他的兒子
[00:18:44.000 --> 00:18:48.000]  多數不是一個獨生兒子
[00:18:48.000 --> 00:18:51.000]  不是說兩個人的關係
[00:18:51.000 --> 00:18:54.000]  這是說服侍神
[00:18:54.000 --> 00:19:00.000]  和不是服侍神的分別
[00:19:00.000 --> 00:19:03.000]  所以答的是
[00:19:03.000 --> 00:19:08.000]  我們一開始針對上主
[00:19:08.000 --> 00:19:12.000]  你們的討論很猛烈
[00:19:12.000 --> 00:19:15.000]  怎樣針對你呀?
[00:19:15.000 --> 00:19:18.000]  你們說十四節第一句
[00:19:18.000 --> 00:19:19.000]  看到嗎?
[00:19:19.000 --> 00:19:25.000]  服侍神毫無異議
[00:19:25.000 --> 00:19:27.000]  看到這個主題嗎?
[00:19:27.000 --> 00:19:31.000]  所以上帝去到結束的時候
[00:19:31.000 --> 00:19:33.000]  先知來做甚麼?
[00:19:33.000 --> 00:19:39.000]  先知來使服侍上帝的人的心
[00:19:39.000 --> 00:19:40.000]  轉向上帝
[00:19:40.000 --> 00:19:44.000]  上帝的心轉向服侍他的人
[00:19:44.000 --> 00:19:47.000]  就好像父親的心
[00:19:47.000 --> 00:19:50.000]  轉向服侍他的兒子們
[00:19:50.000 --> 00:19:53.000]  兒子的心在服侍當中
[00:19:53.000 --> 00:19:55.000]  轉向父親
[00:19:55.000 --> 00:19:58.000]  說的其實不是父子親情
[00:19:58.000 --> 00:20:01.000]  家庭很重要
[00:20:01.000 --> 00:20:06.000]  不過馬拉基書說的不是建立家庭
[00:20:06.000 --> 00:20:07.000]  可以嗎?
[00:20:07.000 --> 00:20:09.000]  要說建立家庭的
[00:20:09.000 --> 00:20:11.000]  我們回到保羅神學那裡可以找到
[00:20:11.000 --> 00:20:13.000]  我們回到新約聖經可以找到
[00:20:13.000 --> 00:20:15.000]  舊約聖經都有
[00:20:15.000 --> 00:20:20.000]  怎樣在家庭當中來榮耀上帝
[00:20:20.000 --> 00:20:24.000]  但這裡是借服侍的比喻
[00:20:24.000 --> 00:20:34.000]  來說我們和神之間的一個
[00:20:34.000 --> 00:20:37.000]  一個grumbling
[00:20:37.000 --> 00:20:39.000]  一個埋怨
[00:20:39.000 --> 00:20:42.000]  一個心裡嘰嘰咕咕
[00:20:42.000 --> 00:20:44.000]  走在一起
[00:20:44.000 --> 00:20:46.000]  大家在那裡神神甚麼
[00:20:46.000 --> 00:20:48.000]  服侍神沒有意思的
[00:20:48.000 --> 00:20:52.000]  守他的守則沒有好處的
[00:20:52.000 --> 00:20:54.000]  還要刻苦
[00:20:54.000 --> 00:20:55.000]  還要進行
[00:20:55.000 --> 00:20:58.000]  你看看那些無法無天的人就有福了
[00:20:58.000 --> 00:21:01.000]  無惡不作的人就安穩了
[00:21:01.000 --> 00:21:04.000]  試探神走得甩的
[00:21:04.000 --> 00:21:07.000]  網上有這麼多這樣的言論
[00:21:07.000 --> 00:21:09.000]  說得出就說的了
[00:21:09.000 --> 00:21:11.000]  似層層的
[00:21:11.000 --> 00:21:12.000]  是啊
[00:21:12.000 --> 00:21:19.000]  在這個現實的世界當中
[00:21:19.000 --> 00:21:22.000]  這些說話
[00:21:22.000 --> 00:21:24.000]  小心聽
[00:21:24.000 --> 00:21:26.000]  這裡說的你們
[00:21:26.000 --> 00:21:31.000]  不是那些不認識神的外邦人
[00:21:31.000 --> 00:21:35.000]  那些是自己人
[00:21:35.000 --> 00:21:40.000]  用金華說是教會團契的職員
[00:21:40.000 --> 00:21:43.000]  這樣也可以
[00:21:43.000 --> 00:21:46.000]  是那些服侍上帝的人說
[00:21:46.000 --> 00:21:48.000]  沒有意思
[00:21:48.000 --> 00:21:53.000]  是那些遵守上帝吩咐的人說沒有好處
[00:21:53.000 --> 00:21:58.000]  是那些刻苦回來靜修
[00:21:58.000 --> 00:21:59.000]  安靜
[00:21:59.000 --> 00:22:03.000]  覺得其實外面那些嘻嘻含含
[00:22:03.000 --> 00:22:06.000]  巴巴閉閉亂做的那些
[00:22:06.000 --> 00:22:08.000]  他們還有福了
[00:22:08.000 --> 00:22:10.000]  這些說話
[00:22:10.000 --> 00:22:11.000]  這些心情
[00:22:11.000 --> 00:22:13.000]  這些問題
[00:22:13.000 --> 00:22:16.000]  不是外面的人
[00:22:16.000 --> 00:22:18.000]  是裡面的人
[00:22:18.000 --> 00:22:20.000]  是神的百姓
[00:22:20.000 --> 00:22:22.000]  是家人
[00:22:22.000 --> 00:22:25.000]  是兒子
[00:22:25.000 --> 00:22:27.000]  這是《馬拉基書》
[00:22:27.000 --> 00:22:30.000]  來到最後一開始
[00:22:30.000 --> 00:22:32.000]  上帝主動
[00:22:32.000 --> 00:22:35.000]  挑釁我們說的
[00:22:35.000 --> 00:22:37.000]  在沙宣當中
[00:22:37.000 --> 00:22:39.000]  你們這樣說話
[00:22:39.000 --> 00:22:40.000]  沒有啊
[00:22:40.000 --> 00:22:42.000]  我們沒有這樣說話
[00:22:42.000 --> 00:22:43.000]  哪有啊
[00:22:43.000 --> 00:22:44.000]  說什麼啊
[00:22:44.000 --> 00:22:47.000]  是這樣開始的這一段說話
[00:22:47.000 --> 00:22:49.000]  說自己人
[00:22:49.000 --> 00:22:52.000]  說在我們心底裡
[00:22:52.000 --> 00:22:55.000]  那個很灰心
[00:22:55.000 --> 00:22:57.000]  很消極
[00:22:57.000 --> 00:23:01.000]  面對現實
[00:23:01.000 --> 00:23:03.000]  我們受不了
[00:23:03.000 --> 00:23:07.000]  於是我們的邏輯結論就是這樣
[00:23:07.000 --> 00:23:08.000]  聽到嗎
[00:23:08.000 --> 00:23:10.000]  邏輯推理
[00:23:10.000 --> 00:23:11.000]  沒有好處
[00:23:11.000 --> 00:23:13.000]  沒有意義
[00:23:13.000 --> 00:23:15.000]  於是他們有福
[00:23:15.000 --> 00:23:17.000]  他們安穩
[00:23:17.000 --> 00:23:19.000]  他們脫身
[00:23:19.000 --> 00:23:21.000]  邏輯
[00:23:21.000 --> 00:23:23.000]  是不是這樣呢
[00:23:23.000 --> 00:23:27.000]  所以《馬拉基書》精彩
[00:23:27.000 --> 00:23:31.000]  它不是不客氣
[00:23:31.000 --> 00:23:33.000]  但是它很
[00:23:33.000 --> 00:23:37.000]  一針見血
[00:23:37.000 --> 00:23:40.000]  不轉彎抹角
[00:23:40.000 --> 00:23:42.000]  不跟你客套
[00:23:42.000 --> 00:23:44.000]  說些好聽的
[00:23:44.000 --> 00:23:47.000]  以前我們讀大學
[00:23:47.000 --> 00:23:48.000]  有本書叫做
[00:23:48.000 --> 00:23:49.000]  I am OK, You are OK
[00:23:49.000 --> 00:23:51.000]  現在不流行了
[00:23:51.000 --> 00:23:53.000]  大家都OK
[00:23:53.000 --> 00:23:54.000]  什麼事都沒有
[00:23:54.000 --> 00:23:55.000]  不是
[00:23:55.000 --> 00:23:58.000]  上帝是明白
[00:23:58.000 --> 00:24:00.000]  在我們中間
[00:24:00.000 --> 00:24:03.000]  在他的兒女中間
[00:24:03.000 --> 00:24:08.000]  原來有人是這樣看
[00:24:08.000 --> 00:24:10.000]  這樣想
[00:24:10.000 --> 00:24:12.000]  這樣說
[00:24:12.000 --> 00:24:15.000]  還是很有道理的
[00:24:15.000 --> 00:24:18.000]  很有證據的
[00:24:18.000 --> 00:24:21.000]  你看看
[00:24:21.000 --> 00:24:22.000]  這樣的牧師
[00:24:22.000 --> 00:24:24.000]  教得一塌糊塗
[00:24:24.000 --> 00:24:28.000]  還繼續說道
[00:24:28.000 --> 00:24:30.000]  有名有姓
[00:24:30.000 --> 00:24:32.000]  網上看得到
[00:24:32.000 --> 00:24:36.000]  上帝聽見的
[00:24:36.000 --> 00:24:39.000]  所以上帝怎樣回應呢
[00:24:39.000 --> 00:24:40.000]  很特別的
[00:24:40.000 --> 00:24:42.000]  剛才我們說的第一隻眼
[00:24:42.000 --> 00:24:45.000]  我想你留意的就是這樣
[00:24:45.000 --> 00:24:46.000]  第一隻眼
[00:24:46.000 --> 00:24:49.000]  不是上帝說話
