
[00:00:00.000 --> 00:00:03.000]  字幕由Amara.org社區提供
[00:07:44.000 --> 00:07:45.000]  見他不宜去
[00:07:45.000 --> 00:07:48.000]  沒有人駐守的三民治城
[00:07:48.000 --> 00:07:51.000]  三民治城本來是第三子
[00:07:51.000 --> 00:07:53.000]  被他趕走了
[00:07:53.000 --> 00:07:54.000]  這座城是沒有人管理的
[00:07:54.000 --> 00:07:55.000]  不如你去那裏吧
[00:07:55.000 --> 00:07:59.000]  這座城也是受苦的起家之處
[00:07:59.000 --> 00:08:02.000]  於是他就帶着妻妾和士兵
[00:08:02.000 --> 00:08:04.000]  走到三民治城
[00:08:04.000 --> 00:08:06.000]  好不好彩
[00:08:06.000 --> 00:08:08.000]  原來是中計了
[00:08:08.000 --> 00:08:12.000]  他這個神子生根本就是反骨仔
[00:08:12.000 --> 00:08:16.000]  太郎孝甫的軍隊早已在這裏埋伏
[00:08:16.000 --> 00:08:20.000]  第二子的政府軍隊也隨後跟上
[00:08:20.000 --> 00:08:24.000]  於是受苦的妻子和隨從
[00:08:24.000 --> 00:08:29.000]  全部葬身在太郎孝甫的手中
[00:08:29.000 --> 00:08:34.000]  而且也是中了次子政府的火槍暗算
[00:08:34.000 --> 00:08:36.000]  死在戰場
[00:08:36.000 --> 00:08:38.000]  而受苦在這個時候
[00:08:38.000 --> 00:08:43.000]  連想去否復自殺的那把刀都找不到
[00:08:43.000 --> 00:08:46.000]  就陷在一個癲狂的當中
[00:08:46.000 --> 00:08:48.000]  鞋都沒得穿
[00:08:48.000 --> 00:08:50.000]  走出大禍當中
[00:08:50.000 --> 00:08:52.000]  朝着荒野而去
[00:08:52.000 --> 00:08:55.000]  故事的結束更加悽慘
[00:08:55.000 --> 00:08:59.000]  三兒子三郎政府得聞父親的遭遇
[00:08:59.000 --> 00:09:02.000]  馬上領去軍隊來營救
[00:09:02.000 --> 00:09:04.000]  並且打敗了次郎的軍隊
[00:09:04.000 --> 00:09:07.000]  那就應該喜劇收場了
[00:09:07.000 --> 00:09:08.000]  父子相逢
[00:09:08.000 --> 00:09:09.000]  仿如隔世
[00:09:09.000 --> 00:09:11.000]  正當擁抱之際
[00:09:11.000 --> 00:09:16.000]  忽然三郎政府被次郎的一名刺客槍殺身亡
[00:09:16.000 --> 00:09:19.000]  看看《黑雜名亂》這部電影
[00:09:19.000 --> 00:09:22.000]  就是一個電影悲劇中的大悲劇
[00:09:22.000 --> 00:09:26.000]  一文治受苦最後死於封建當中
[00:09:26.000 --> 00:09:31.000]  因爲雖然他見到前來營救他三兒子的三郎政府
[00:09:31.000 --> 00:09:33.000]  受苦本來想脫險之後
[00:09:33.000 --> 00:09:37.000]  可以和三兒子政府表達由衷的歉意
[00:09:37.000 --> 00:09:40.000]  並且和兒子在一起
[00:09:40.000 --> 00:09:46.000]  真正做回一個父親沒有想到話都沒說到一半
[00:09:46.000 --> 00:09:51.000]  政府就是被次郎政府埋伏的火槍隊射殺
[00:09:51.000 --> 00:09:52.000]  這一刻
[00:09:52.000 --> 00:09:54.000]  瘋癲悲痛的受苦
[00:09:54.000 --> 00:09:56.000]  再忍受不住一切
[00:09:56.000 --> 00:09:58.000]  仰天長笑
[00:09:58.000 --> 00:10:00.000]  隨即死去
[00:10:00.000 --> 00:10:03.000]  而一文治城中的次郎政府
[00:10:03.000 --> 00:10:07.000]  也是遭政府的大軍所敗
[00:10:07.000 --> 00:10:09.000]  死於食中
[00:10:09.000 --> 00:10:10.000]  電影的最後
[00:10:10.000 --> 00:10:13.000]  受苦的神父仰天長誕
[00:10:13.000 --> 00:10:15.000]  大罵滿天神佛
[00:10:15.000 --> 00:10:21.000]  爲什麼不去讓受苦和三郎政府可以善終呢?
[00:10:21.000 --> 00:10:24.000]  另外一個忠臣丹侯就表示
[00:10:24.000 --> 00:10:26.000]  這裏是人間
[00:10:26.000 --> 00:10:29.000]  不要怪神怪佛
[00:10:29.000 --> 00:10:32.000]  因爲他們只是咎由自取
[00:10:32.000 --> 00:10:36.000]  帶來鬥爭的戰亂和酷辱
[00:10:36.000 --> 00:10:40.000]  第二套電影叫《勇敢的新世界》
[00:10:40.000 --> 00:10:44.000]  是改編自Huxley的一本正經小說
[00:10:44.000 --> 00:10:46.000]  叫《Brave New World》
[00:10:46.000 --> 00:10:48.000]  話說多年之後
[00:10:48.000 --> 00:10:50.000]  英國倫敦是一個非常發達
[00:10:50.000 --> 00:10:52.000]  先進和平的國家
[00:10:52.000 --> 00:10:54.000]  它自各之道有三
[00:10:54.000 --> 00:10:56.000]  第一 一定要穩定
[00:10:56.000 --> 00:10:57.000]  Stability
[00:10:57.000 --> 00:10:59.000]  第二 一定要有社羣
[00:10:59.000 --> 00:11:00.000]  Community
[00:11:00.000 --> 00:11:01.000]  第三 要有身份
[00:11:01.000 --> 00:11:02.000]  Identity
[00:11:02.000 --> 00:11:04.000]  爲了將三個自各之道
[00:11:04.000 --> 00:11:07.000]  具體應用在新世界政體之上
[00:11:07.000 --> 00:11:08.000]  他們透過科技
[00:11:08.000 --> 00:11:11.000]  所有人都是從工廠製造出來
[00:11:11.000 --> 00:11:13.000]  而非從母胎而出
[00:11:13.000 --> 00:11:15.000]  既然現在沒有生育
[00:11:15.000 --> 00:11:17.000]  家庭和婚姻都沒有必要
[00:11:17.000 --> 00:11:20.000]  一切因家庭而婚姻而帶來的
[00:11:20.000 --> 00:11:23.000]  問題和矛盾都被避開了
[00:11:23.000 --> 00:11:24.000]  既沒有婚姻制度
[00:11:24.000 --> 00:11:28.000]  新世界的人對性的觀念也很開放
[00:11:28.000 --> 00:11:32.000]  男女關係只是逢場作戲
[00:11:32.000 --> 00:11:34.000]  沒有任何毀身
[00:11:34.000 --> 00:11:37.000]  因爲人是從試管大量生產
[00:11:37.000 --> 00:11:41.000]  所以人的智商 樣貌 身材都可以控制
[00:11:41.000 --> 00:11:44.000]  他們的樣貌和智商都是一模一樣
[00:11:44.000 --> 00:11:46.000]  完全identical
[00:11:46.000 --> 00:11:50.000]  如此就可以減少競爭而帶來的衝突
[00:11:50.000 --> 00:11:53.000]  而個人主義的觀念完全很撥散
[00:11:53.000 --> 00:11:56.000]  既沒有個人 只有社羣
[00:11:56.000 --> 00:11:58.000]  這個世界就容易管理
[00:11:58.000 --> 00:12:00.000]  但如果要人人平等
[00:12:00.000 --> 00:12:02.000]  沒有尊卑 沒有高下
[00:12:02.000 --> 00:12:04.000]  社會就很難生存
[00:12:04.000 --> 00:12:07.000]  低級粗糙的東西誰去做呢?
[00:12:07.000 --> 00:12:09.000]  因爲沒有等級就是order
[00:12:09.000 --> 00:12:11.000]  沒有秩序就是order
[00:12:11.000 --> 00:12:15.000]  所以在製造胎兒的過程裏
[00:12:15.000 --> 00:12:17.000]  利用生物科技
[00:12:17.000 --> 00:12:20.000]  將人們分爲A B C D四類
[00:12:20.000 --> 00:12:23.000]  屬A是最優秀最漂亮的一羣
[00:12:23.000 --> 00:12:26.000]  屬B一樣聰明一樣美麗
[00:12:26.000 --> 00:12:30.000]  但是他們就至少受這些sleep teaching
[00:12:30.000 --> 00:12:32.000]  就要馴服這個A
[00:12:32.000 --> 00:12:36.000]  這個C又要馴服A和B
[00:12:36.000 --> 00:12:39.000]  D就要馴服A B C
[00:12:39.000 --> 00:12:42.000]  自小就要受這個sleep teaching
[00:12:42.000 --> 00:12:45.000]  就好像我們今天所說的洗腦
[00:12:45.000 --> 00:12:48.000]  至少就要接受這一套等級制度
[00:12:48.000 --> 00:12:51.000]  不敢違抗 做個順民
[00:12:51.000 --> 00:12:54.000]  或者那些下等人受到虐待
[00:12:54.000 --> 00:12:56.000]  情緒不穩定的時候
[00:12:56.000 --> 00:12:58.000]  政府有個方法解決
[00:12:58.000 --> 00:13:01.000]  提供一些叫做SOMA給他服用
[00:13:01.000 --> 00:13:04.000]  這些SOMA就好像我們今天的LSD的毒品
[00:13:04.000 --> 00:13:07.000]  喫了之後就忘記一切的苦惱和痛苦
[00:13:07.000 --> 00:13:12.000]  但同時也可以繼續安於低下層的位置
[00:13:12.000 --> 00:13:16.000]  並且幫助國家負擔一些低微和卑賤的工作
[00:13:16.000 --> 00:13:20.000]  這個政府就依賴這種嚴密操控的管治模式
[00:13:20.000 --> 00:13:22.000]  來穩定整個社會
[00:13:22.000 --> 00:13:25.000]  所以這個新世界是沒有打仗的
[00:13:25.000 --> 00:13:27.000]  是沒有掙扎的
[00:13:27.000 --> 00:13:29.000]  沒有示威的
[00:13:29.000 --> 00:13:30.000]  沒有流淚的
[00:13:30.000 --> 00:13:32.000]  沒有痛苦的
[00:13:32.000 --> 00:13:35.000]  但是不是等於他們開心呢?
[00:13:35.000 --> 00:13:37.000]  故事講到一個屬A級的人
[00:13:37.000 --> 00:13:40.000]  帶着女朋友去到未開化的墨西哥旅行
[00:13:40.000 --> 00:13:43.000]  卻迷失了路
[00:13:43.000 --> 00:13:45.000]  男的更加意外身亡
[00:13:45.000 --> 00:13:48.000]  證明他女朋友在墨西哥被人救起
[00:13:48.000 --> 00:13:52.000]  因爲他發現沒有帶着避孕丸
[00:13:52.000 --> 00:13:53.000]  而身懷六甲
[00:13:53.000 --> 00:13:55.000]  最後誕生了一個男子
[00:13:55.000 --> 00:13:59.000]  母子二人流落在墨西哥這個落後的地方
[00:13:59.000 --> 00:14:04.000]  由於這位女士對性的開放
[00:14:04.000 --> 00:14:06.000]  當地人就當她是妓女
[00:14:06.000 --> 00:14:09.000]  一個被社會遺棄和鄙視的人
[00:14:09.000 --> 00:14:13.000]  而她的兒子就在一個這樣傳統道德觀念的社會里長大
[00:14:13.000 --> 00:14:15.000]  長期被輕悍和壓迫
[00:14:15.000 --> 00:14:18.000]  她唯一的安慰就是聽她母親說
[00:14:18.000 --> 00:14:21.000]  在倫敦是一個很先進和幸福的樂土
[00:14:21.000 --> 00:14:27.000]  她朝思暮想回到倫敦這個文明的國家
[00:14:27.000 --> 00:14:29.000]  皇天不負有心人
[00:14:29.000 --> 00:14:33.000]  他們終於被文明的倫敦政府發覺
[00:14:33.000 --> 00:14:35.000]  這個名叫John的年輕人
[00:14:35.000 --> 00:14:38.000]  和他母親一起回到倫敦
[00:14:38.000 --> 00:14:42.000]  回到倫敦的時候發現整個社會都非常先進
[00:14:42.000 --> 00:14:45.000]  社會井井有一條很有紀律
[00:14:45.000 --> 00:14:47.000]  絕無戰爭、絕無爭執
[00:14:47.000 --> 00:14:50.000]  但沒多久她發現社會有幾種等級
[00:14:50.000 --> 00:14:54.000]  和對下級的人那種欺壓
[00:14:54.000 --> 00:14:58.000]  她在墨西哥長大的時候曾經有機會讀過聖經
[00:14:58.000 --> 00:15:00.000]  很嚮往聖經所說
[00:15:00.000 --> 00:15:02.000]  每個人都是按照神的形象所做
[00:15:02.000 --> 00:15:04.000]  在神的眼中人人平等
[00:15:04.000 --> 00:15:07.000]  享有同等的權利和尊嚴
[00:15:07.000 --> 00:15:11.000]  在眼前的卻是一個不平等和剝削的社會
[00:15:11.000 --> 00:15:13.000]  她看到這些D級的人被人欺負
[00:15:13.000 --> 00:15:15.000]  她看不過眼
[00:15:15.000 --> 00:15:17.000]  有一天當她看到這些D級的奴隸
[00:15:17.000 --> 00:15:19.000]  排隊去領數碼的時候
[00:15:19.000 --> 00:15:21.000]  她就走去搶了數碼
[00:15:21.000 --> 00:15:25.000]  大聲說上帝做你們和A、B、C是同一個價值
[00:15:25.000 --> 00:15:27.000]  同一重要
[00:15:27.000 --> 00:15:29.000]  爲什麼你今生做人家的奴隸
[00:15:29.000 --> 00:15:31.000]  被人魚肉呢?
[00:15:31.000 --> 00:15:33.000]  爲什麼要領取這些毒藥呢?
[00:15:33.000 --> 00:15:37.000]  這些是統治者控制你的毒藥來的
[00:15:37.000 --> 00:15:41.000]  爲什麼你不起來反抗爭取自由呢?
[00:15:41.000 --> 00:15:43.000]  她話還沒說完
[00:15:43.000 --> 00:15:47.000]  那些排隊的數碼D級人士就很生氣
[00:15:47.000 --> 00:15:49.000]  拿番茄、雞蛋來釘她
[00:15:49.000 --> 00:15:51.000]  表示不滿
[00:15:51.000 --> 00:15:54.000]  這位John自由黯然離去了
[00:15:54.000 --> 00:15:57.000]  後來她有機會和倫敦的首長談話
[00:15:57.000 --> 00:15:59.000]  這個首長就對她說
[00:15:59.000 --> 00:16:01.000]  我們推行這個管治模式
[00:16:01.000 --> 00:16:03.000]  是因爲我們覺得
[00:16:03.000 --> 00:16:05.000]  這個是最有效管治的模式
[00:16:05.000 --> 00:16:08.000]  我們願意犧牲個人的權利自由
[00:16:08.000 --> 00:16:12.000]  去承傳我們整個國家的穩定
[00:16:12.000 --> 00:16:15.000]  繁榮和穩定
[00:16:15.000 --> 00:16:18.000]  但約翰不能夠接受
[00:16:18.000 --> 00:16:22.000]  他不能夠接受一個都不是人的人
[00:16:22.000 --> 00:16:25.000]  他既不喜歡墨西哥那種傳統的管治
[00:16:25.000 --> 00:16:29.000]  又不能夠接受倫敦這種新的模式的管治
[00:16:29.000 --> 00:16:31.000]  他好像無路可走
[00:16:31.000 --> 00:16:33.000]  沒得擋扎
[00:16:33.000 --> 00:16:35.000]  最後他原諒自盡
[00:16:35.000 --> 00:16:39.000]  因爲他覺得沒有選擇的頤調
[00:16:39.000 --> 00:16:45.000]  兩個方式都不是他能夠接納的
[00:16:45.000 --> 00:16:48.000]  這兩套電影給我們什麼啓迪呢?
[00:16:48.000 --> 00:16:51.000]  黑澤民的《亂》是告訴你
[00:16:51.000 --> 00:16:54.000]  亂似乎在人類裏面免不了
[00:16:54.000 --> 00:16:58.000]  難怪在年年當中都有這個戰爭
[00:16:58.000 --> 00:17:01.000]  家家都有本難唸的經
[00:17:01.000 --> 00:17:03.000]  這個電影告訴你
[00:17:03.000 --> 00:17:05.000]  是人咎由自取
[00:17:05.000 --> 00:17:07.000]  正正叫這個罪
[00:17:07.000 --> 00:17:09.000]  是亂的一切的根源
[00:17:09.000 --> 00:17:11.000]  克斯裏告訴你
[00:17:11.000 --> 00:17:15.000]  人解決亂的方法就會剝奪人的自由、尊嚴、思想
[00:17:15.000 --> 00:17:19.000]  究竟這件事是不是真的呢?
[00:17:19.000 --> 00:17:24.000]  是不是真的能夠達到世界和平的目的呢?
[00:17:24.000 --> 00:17:29.000]  是不是當我們每個人甘願被操縱AI的時候
[00:17:29.000 --> 00:17:31.000]  這個社會就可以太平呢?
[00:17:31.000 --> 00:17:35.000]  我們試一下從聖經的角度去看看這個問題
[00:17:35.000 --> 00:17:39.000]  聖經裏面也說了兩個非常有趣的故事
[00:17:39.000 --> 00:17:41.000]  值得我們細心去看看
[00:17:41.000 --> 00:17:43.000]  第一個就是巴別塔的故事
[00:17:43.000 --> 00:17:46.000]  巴別塔和巴別城的故事記載在
[00:17:46.000 --> 00:17:49.000]  《創世紀》第十一章第一節至第九節
[00:17:49.000 --> 00:17:52.000]  首先我們看看這段聖經的前文後理
[00:17:52.000 --> 00:17:57.000]  第十章提到閃、含、瓦忽的托勒多
[00:17:57.000 --> 00:17:59.000]  托勒多就是那一族
[00:17:59.000 --> 00:18:01.000]  中文稱爲加普
[00:18:01.000 --> 00:18:03.000]  其實是說那一族
[00:18:03.000 --> 00:18:06.000]  他們的後裔靈腦就銳意築城
[00:18:06.000 --> 00:18:08.000]  更擴張王國
[00:18:08.000 --> 00:18:12.000]  我們看得很清楚人的創造進程
[00:18:12.000 --> 00:18:14.000]  從流蕩到築城
[00:18:14.000 --> 00:18:17.000]  由築城擴張爲王國
[00:18:17.000 --> 00:18:18.000]  到第十一章的時候
[00:18:18.000 --> 00:18:21.000]  接着由王國擴張爲整個天下
[00:18:21.000 --> 00:18:23.000]  好像人創造的高峯一樣
[00:18:23.000 --> 00:18:27.000]  到十一章十字的時候開始一個新的歷史階段
[00:18:27.000 --> 00:18:30.000]  很明顯聖經的主題開始從創造到救贖
[00:18:30.000 --> 00:18:34.000]  也都是有關耶和華和阿伯南納約的故事
[00:18:34.000 --> 00:18:37.000]  所以我們可以說巴別塔和巴別城這一段聖經
[00:18:37.000 --> 00:18:40.000]  是一個很重要的歷史轉捩點
[00:18:40.000 --> 00:18:42.000]  是一個很重要的關鍵
[00:18:42.000 --> 00:18:43.000]  時代的轉變
[00:18:43.000 --> 00:18:46.000]  聖經主題也開始轉向另一方面
[00:18:46.000 --> 00:18:49.000]  這一方面的中心就是人和神納約
[00:18:49.000 --> 00:18:52.000]  所以我們可以稱爲納約的故事
[00:18:52.000 --> 00:18:54.000]  我們看回這段聖經
[00:18:54.000 --> 00:18:57.000]  鄺炳超博士在這段聖經裏面
[00:18:57.000 --> 00:18:59.000]  有一個非常精彩的分析
[00:18:59.000 --> 00:19:01.000]  我們看看這段聖經的排列
