
[00:00:00.000 --> 00:00:06.000]  提問:上帝用當代文化啟示天秤上主的觀念
[00:03:29.600 --> 00:03:32.800]  似乎我們已經停在地是平的
[00:03:32.800 --> 00:03:33.800]  天是上面的
[00:03:33.800 --> 00:03:35.600]  所以我們祈禱是舉目的
[00:03:35.600 --> 00:03:37.600]  完全反映不出地球是圓的
[00:03:37.600 --> 00:03:38.400]  所以天是上面的
[00:03:38.400 --> 00:03:40.400]  而天是下面的
[00:03:40.400 --> 00:03:41.600]  很多這些觀念
[00:03:41.600 --> 00:03:42.800]  我們其實用很多的
[00:03:42.800 --> 00:03:47.200]  我們要求如果要將這些觀念全部拆掉
[00:03:47.200 --> 00:03:50.400]  我們就沒有色彩了
[00:03:50.400 --> 00:03:53.200]  我們的說話就很沉悶了
[00:03:53.200 --> 00:03:55.000]  我們連上帝都叫不出
[00:03:55.000 --> 00:03:57.200]  因為上帝也是一個觀念
[00:03:57.200 --> 00:03:58.800]  上帝是帝
[00:03:58.800 --> 00:04:00.000]  皇帝
[00:04:00.000 --> 00:04:01.600]  不行不可以這樣叫
[00:04:01.600 --> 00:04:02.600]  神也不可以這樣叫
[00:04:02.600 --> 00:04:03.600]  因為中文
[00:04:03.600 --> 00:04:04.400]  神和上帝
[00:04:04.400 --> 00:04:06.000]  你知道在中文的聖經裏面
[00:04:06.000 --> 00:04:09.000]  產生了一個很大的爭論
[00:04:09.000 --> 00:04:11.000]  我們一定要用語言
[00:04:11.000 --> 00:04:12.800]  一定要用文化
[00:04:12.800 --> 00:04:14.000]  在過去幾堂課裏面
[00:04:14.000 --> 00:04:16.800]  我希望留下一個很清楚的
[00:04:16.800 --> 00:04:17.800]  我希望很清楚
[00:04:17.800 --> 00:04:19.800]  最低限度的印象
[00:04:19.800 --> 00:04:23.400]  就是這個必然要走的路
[00:04:23.400 --> 00:04:26.800]  這條路裏面有很多的問題
[00:04:26.800 --> 00:04:30.600]  我們需要留意
[00:04:30.600 --> 00:04:33.800]  其實今天我們說做中國人
[00:04:33.800 --> 00:04:35.600]  我們本色化的神學
[00:04:35.600 --> 00:04:36.600]  在這一方面
[00:04:36.600 --> 00:04:40.000]  其實舊約聖經給我們有很多的提醒
[00:04:40.000 --> 00:04:42.600]  有很多的參考
[00:04:42.600 --> 00:04:44.800]  我們討論過
[00:04:44.800 --> 00:04:48.200]  上帝不是在文化裏面
[00:04:48.200 --> 00:04:50.400]  被文化所局限
[00:04:50.400 --> 00:04:53.000]  我們討論過性別的言語
[00:04:53.000 --> 00:04:55.000]  上帝沒有性別
[00:04:55.000 --> 00:04:58.800]  我們今天仍然在用人的說話
[00:04:58.800 --> 00:05:00.400]  人的觀念
[00:05:00.400 --> 00:05:03.200]  人的那個巢白
[00:05:03.200 --> 00:05:05.800]  來表達這些
[00:05:05.800 --> 00:05:09.800]  甚至可以說很難表達的真理
[00:05:09.800 --> 00:05:13.200]  在當中我們需要有一個
[00:05:13.200 --> 00:05:15.600]  今天跟我們說到的一個成熟
[00:05:15.600 --> 00:05:19.400]  開放的態度來看
[00:05:19.400 --> 00:05:22.600]  所以
[00:05:22.600 --> 00:05:25.400]  或者我們開始今晚的討論
[00:05:25.400 --> 00:05:28.400]  我們會再回來這個主題上
[00:05:28.400 --> 00:05:31.200]  我們同心抵頭祈禱
[00:05:31.200 --> 00:05:33.200]  先父我們為了這個課程
[00:05:33.200 --> 00:05:35.200]  再一次在你面前
[00:05:35.200 --> 00:05:37.000]  恭敬的仰望
[00:05:37.000 --> 00:05:40.200]  我們求聖靈親自做我們的導師
[00:05:40.200 --> 00:05:43.400]  引導我們明白聖經裏面的教導
[00:05:43.400 --> 00:05:44.800]  幫助我們的學習
[00:05:44.800 --> 00:05:47.600]  能夠成為我們的祝福
[00:05:47.600 --> 00:05:50.400]  讓我們在明白你的心意
[00:05:50.400 --> 00:05:52.600]  明白你的真理裏面
[00:05:52.600 --> 00:05:54.400]  也影響我們的生命
[00:05:54.400 --> 00:05:55.800]  我們的生活
[00:05:55.800 --> 00:05:58.200]  是見證主榮耀你
[00:05:58.200 --> 00:06:00.600]  我們的禱告不配奉耶穌基督的名
[00:06:00.600 --> 00:06:03.600]  阿們
[00:06:03.600 --> 00:06:06.200]  很快我們來到最後一堂
[00:06:06.200 --> 00:06:10.600]  其實我們也都由春埃及摩西
[00:06:10.600 --> 00:06:16.200]  領受了上帝的聖名耶和華的啟示開始
[00:06:16.200 --> 00:06:20.000]  經過了列祖的時期
[00:06:20.000 --> 00:06:22.000]  也都進入到迦南裏面
[00:06:22.000 --> 00:06:25.200]  和不同的觀念的接觸
[00:06:25.200 --> 00:06:29.400]  上一堂我們就進入到以賽亞書
[00:06:29.400 --> 00:06:32.000]  特別是秘魯的時候
[00:06:32.000 --> 00:06:37.200]  神的子民在這個大的轉變當中
[00:06:37.200 --> 00:06:42.400]  他們亡國流亡的階段裏面的反省
[00:06:42.400 --> 00:06:46.600]  這一堂我們就再走多一步
[00:06:46.600 --> 00:06:50.400]  就進入到智慧文學舊約
[00:06:50.400 --> 00:06:54.000]  詩歌智慧文學裏面
[00:06:54.000 --> 00:06:57.200]  我們會集中在約伯記
[00:06:57.200 --> 00:06:58.800]  因為我覺得這一本書
[00:06:58.800 --> 00:07:01.800]  其實是智慧文學當中一句很精彩
[00:07:01.800 --> 00:07:02.800]  的書卷
[00:07:02.800 --> 00:07:05.400]  但亦都是很容易被人誤解的書卷
[00:07:05.400 --> 00:07:06.600]  誤解出這兩個
[00:07:06.600 --> 00:07:09.600]  一個就是沒有讀
[00:07:09.600 --> 00:07:10.600]  所以誤解
[00:07:10.600 --> 00:07:13.600]  另外一個就是只選開頭結尾來讀
[00:07:13.600 --> 00:07:15.200]  又是一個誤解
[00:07:15.200 --> 00:07:18.000]  不過在讀約伯記之前
[00:07:18.000 --> 00:07:21.400]  我們需要對於我們這一堂
[00:07:21.400 --> 00:07:24.600]  嘗試去處理的核心
[00:07:24.600 --> 00:07:28.600]  用一個比較闊的角度來看一看
[00:07:28.600 --> 00:07:33.600]  智慧文學所提供給我們的一個模式
[00:07:33.600 --> 00:07:36.600]  就是一個多元化的模式
[00:07:36.600 --> 00:07:40.600]  今天如果在神學或者在聖經的討論上
[00:07:40.600 --> 00:07:43.200]  我們用的英文字是diversity
[00:07:43.200 --> 00:07:45.200]  我們不敢用另外一個
[00:07:45.200 --> 00:07:48.600]  在社會學上用的字眼就是prototype
[00:07:48.600 --> 00:07:52.600]  但多元性其實兩者都包含在裏面
[00:07:52.600 --> 00:07:56.200]  我們看看在聖經裏面這個情況是怎樣呢
[00:07:56.200 --> 00:08:01.600]  我們所熟悉的舊約聖經在中文聖經裏面的正典
[00:08:01.600 --> 00:08:05.600]  其實有很多文章在裏面
[00:08:05.600 --> 00:08:07.200]  通常我們說正典
[00:08:07.200 --> 00:08:09.800]  如果你上過主要學就會有個印象
[00:08:09.800 --> 00:08:12.800]  正典原本的意思就是一條
[00:08:12.800 --> 00:08:18.800]  用來量度的標準的尺度
[00:08:18.800 --> 00:08:21.000]  所以通常我們提到正典
[00:08:21.000 --> 00:08:23.000]  我們的關心就是什麼是正典
[00:08:23.000 --> 00:08:25.200]  什麼不是正典
[00:08:25.200 --> 00:08:27.200]  譬如四卷的福音書
[00:08:27.200 --> 00:08:30.800]  馬太馬可盧加約翰是新約正典的福音書
[00:08:30.800 --> 00:08:34.200]  但我們知道當時有關耶穌生平的
[00:08:34.200 --> 00:08:40.000]  好像福音書的題材的書卷很多
[00:08:40.000 --> 00:08:41.600]  有彼得福音書
[00:08:41.600 --> 00:08:43.200]  有希伯來人福音書
[00:08:43.200 --> 00:08:44.600]  有多瑪福音書
[00:08:44.600 --> 00:08:51.200]  這些就是不在新約正典裏面的福音書
[00:08:51.200 --> 00:08:52.200]  所以我們很緊張
[00:08:52.200 --> 00:08:55.600]  我們經常在計算哪些是正典裏面的
[00:08:55.600 --> 00:08:57.000]  哪些不是正典裏面的
[00:08:57.000 --> 00:09:01.600]  於是你大概會聽到刺經、旁經的觀念
[00:09:01.600 --> 00:09:05.600]  但正典在近二十年三十年
[00:09:05.600 --> 00:09:09.600]  聖經的學術討論裏面
[00:09:09.600 --> 00:09:13.400]  就有另外一個很重要的味道出來
[00:09:13.400 --> 00:09:17.200]  正典不是單單作為一條界分開
[00:09:17.200 --> 00:09:19.600]  什麼是正典什麼不是正典
[00:09:19.600 --> 00:09:22.200]  而是學者的注意力轉移到
[00:09:22.200 --> 00:09:28.000]  去問正典的內容、內涵是什麼
[00:09:28.000 --> 00:09:32.800]  這裏我們馬上發現了一個很重要的事實
[00:09:32.800 --> 00:09:35.200]  就是聖經
[00:09:35.200 --> 00:09:36.800]  特別是舊約聖經
[00:09:36.800 --> 00:09:39.800]  其實不是一個的正典
[00:09:39.800 --> 00:09:42.200]  不是一個的排列
[00:09:42.200 --> 00:09:45.600]  或者甚至是一套的書卷
[00:09:45.600 --> 00:09:49.400]  剛才我說我們所熟悉中文的聖經
[00:09:49.400 --> 00:09:51.200]  舊約的正典
[00:09:51.200 --> 00:09:53.600]  創出利民新書士德雖培
[00:09:53.600 --> 00:09:55.800]  撒上下王上下代上下
[00:09:55.800 --> 00:09:57.800]  拉尼斯伯斯針全哥
[00:09:57.800 --> 00:10:00.000]  塞耶埃傑但何以摩訝那尼
[00:10:00.000 --> 00:10:01.600]  紅黑番該亞馬
[00:10:01.600 --> 00:10:03.000]  你背了三十九卷出來
[00:10:03.000 --> 00:10:06.200]  這個是我們所熟悉的中文舊約的正典
[00:10:06.200 --> 00:10:10.000]  內容排列的字句和書卷
[00:10:10.000 --> 00:10:11.200]  我不知道你知不知道
[00:10:11.200 --> 00:10:15.600]  這個排列和書卷的數目
[00:10:15.600 --> 00:10:20.400]  其實是改教運動的時候才出現的
[00:10:20.400 --> 00:10:25.200]  馬丁路德將聖經由拉丁文
[00:10:25.200 --> 00:10:29.200]  拉丁文是當時羅馬天主教會裏面
[00:10:29.200 --> 00:10:30.600]  他們唯一用的聖經
[00:10:30.600 --> 00:10:33.200]  羅馬天主教會正統的彌撒
[00:10:33.200 --> 00:10:35.400]  是用拉丁文進行的
[00:10:35.400 --> 00:10:37.400]  不是用普通的語言進行的
[00:10:37.400 --> 00:10:40.200]  不是用地方語言進行的
[00:10:40.200 --> 00:10:42.800]  所以今天到今天都是那些高檔教會
[00:10:42.800 --> 00:10:46.800]  所謂的高檔教會
[00:10:46.800 --> 00:10:49.400]  焚香、著菩
[00:10:49.400 --> 00:10:52.600]  不是那些Low Church
[00:10:52.600 --> 00:10:54.400]  那個傳統
[00:10:54.400 --> 00:10:57.600]  聖經不是普通人讀得明白的
[00:10:57.600 --> 00:10:58.400]  根本沒得聽的
[00:10:58.400 --> 00:10:59.800]  所以是看來看去的
[00:10:59.800 --> 00:11:01.600]  看的而已
[00:11:01.600 --> 00:11:03.000]  聽不明白的
[00:11:03.000 --> 00:11:05.000]  我們看著這個正
[00:11:05.000 --> 00:11:06.000]  這個很重要的
[00:11:06.000 --> 00:11:08.800]  其實有人在蘇格蘭的格拉斯哥市
[00:11:08.800 --> 00:11:09.800]  做過一個調查
[00:11:09.800 --> 00:11:12.400]  發覺工人階級多數不喜歡去長老會
[00:11:12.400 --> 00:11:14.200]  因為那裡講道太長
[00:11:14.200 --> 00:11:15.800]  而且內容很深
[00:11:15.800 --> 00:11:17.000]  要思想的
[00:11:17.000 --> 00:11:19.000]  所以學者就會去長老會
[00:11:19.000 --> 00:11:20.200]  工人大佬去哪裡呢?
[00:11:20.200 --> 00:11:21.600]  去天主教會
[00:11:21.600 --> 00:11:22.800]  因為那裡不用想東西
[00:11:22.800 --> 00:11:23.400]  不用聽東西
[00:11:23.400 --> 00:11:24.400]  看東西而已
[00:11:24.400 --> 00:11:26.000]  服裝也好看
[00:11:26.000 --> 00:11:27.200]  動作也好看
[00:11:27.200 --> 00:11:29.800]  來不來就香出現
[00:11:29.800 --> 00:11:33.000]  整個彌撒就是一場戲
[00:11:33.000 --> 00:11:37.800]  很有看到東西的感覺
[00:11:37.800 --> 00:11:39.800]  馬丁路德在改革運動的時候
[00:11:39.800 --> 00:11:43.600]  他立意將聖經翻譯成為
[00:11:43.600 --> 00:11:47.600]  普通人能夠讀得明白的經卷
[00:11:47.600 --> 00:11:52.200]  所以他用德文來翻譯聖經
[00:11:52.200 --> 00:11:54.200]  這個翻譯本很重要的
[00:11:54.200 --> 00:11:55.600]  到今天也很有價值的
[00:11:55.600 --> 00:11:57.000]  如果你學德文
[00:11:57.000 --> 00:11:58.400]  特別讀神學學德文
[00:11:58.400 --> 00:11:59.600]  其中一個做法就是
[00:11:59.600 --> 00:12:02.800]  買一本馬丁路德的德文聖經來讀
[00:12:02.800 --> 00:12:04.400]  翻譯得很漂亮
[00:12:04.400 --> 00:12:07.400]  他不是第一個歷史上這樣做的人
[00:12:07.400 --> 00:12:08.800]  你大概都聽過一下這些人名
[00:12:08.800 --> 00:12:11.200]  William Tyndale
[00:12:11.200 --> 00:12:13.200]  Tyndale是一個英國人
[00:12:13.200 --> 00:12:16.400]  他嘗試將聖經翻譯為英文
[00:12:16.400 --> 00:12:18.400]  結果被教廷燒了
[00:12:18.400 --> 00:12:19.800]  不是燒了聖經
[00:12:19.800 --> 00:12:21.600]  是燒了他的人
[00:12:21.600 --> 00:12:23.800]  因為當他是存異端的
[00:12:23.800 --> 00:12:26.400]  就是不尊重聖經
[00:12:26.400 --> 00:12:27.800]  所以你看到當時
[00:12:27.800 --> 00:12:29.000]  馬丁路德做這件事
[00:12:29.000 --> 00:12:31.400]  是一個很大的改革
[00:12:31.400 --> 00:12:33.200]  但是他這樣做的時候
[00:12:33.200 --> 00:12:43.200]  他放棄了羅馬天主教的聖經排列書卷的數目
[00:12:43.200 --> 00:12:49.800]  他採用了天主教會拉丁文的聖經的次序
[00:12:49.800 --> 00:12:51.600]  但是書卷的數目
[00:12:51.600 --> 00:12:58.000]  他卻是採用猶太教的希伯來文的聖經
[00:12:58.000 --> 00:13:01.800]  所以我們今天中文聖經舊約的正典
[00:13:01.800 --> 00:13:04.400]  其實我說有父母的
[00:13:04.400 --> 00:13:05.800]  可以追上去的
[00:13:05.800 --> 00:13:10.400]  父親就是拉丁文
[00:13:10.400 --> 00:13:15.400]  拉丁文再追上去就是希臘文七十時的翻譯本
[00:13:15.400 --> 00:13:17.400]  希臘文的七十時翻譯本
[00:13:17.400 --> 00:13:20.000]  在教會歷史上稱為亞歷山大正典
[00:13:20.000 --> 00:13:25.600]  因為這個翻譯本是埃及猶太裔的僑民
[00:13:25.600 --> 00:13:29.400]  他們合力翻譯成希臘文
[00:13:29.400 --> 00:13:31.600]  他們這個翻譯有個傳說的
[00:13:31.600 --> 00:13:34.400]  說七十個人在七十間房間裏面
[00:13:34.400 --> 00:13:36.800]  七十天翻譯出整本舊約聖經
[00:13:36.800 --> 00:13:39.800]  一對大家的翻譯完全一致
[00:13:39.800 --> 00:13:41.800]  還不是聖靈這樣說的
[00:13:41.800 --> 00:13:43.400]  當然這個是傳說
[00:13:43.400 --> 00:13:46.600]  證明權威很準確
[00:13:46.600 --> 00:13:50.000]  但事實上七十時希臘文的譯本
[00:13:50.000 --> 00:13:54.200]  和猶太教到今天仍然在用的
[00:13:54.200 --> 00:13:57.800]  這個希伯來文的正典經卷比較之下
[00:13:57.800 --> 00:14:00.400]  出入很大
[00:14:00.400 --> 00:14:03.600]  所以有時候你聽一些普通的護教講座
[00:14:03.600 --> 00:14:06.000]  說聖經是權威的 聖經沒有錯的
[00:14:06.000 --> 00:14:08.400]  你比較一下 譯本是完全相同的
[00:14:08.400 --> 00:14:10.000]  但他們不認識希臘文和希伯來文
[00:14:10.000 --> 00:14:11.400]  所以這樣說的
[00:14:11.400 --> 00:14:12.200]  如果你看一看
[00:14:12.200 --> 00:14:16.000]  譬如耶利米書幾乎是兩卷書
[00:14:16.000 --> 00:14:17.600]  在希臘文和希伯來文
[00:14:17.600 --> 00:14:20.000]  希臘文那個是短很多的
[00:14:20.000 --> 00:14:22.400]  如果你看聶王記 扎姆爾記
[00:14:22.400 --> 00:14:24.400]  希臘文那個多了一些東西
[00:14:24.400 --> 00:14:26.600]  希伯來文沒有的
[00:14:26.600 --> 00:14:29.800]  詩篇的篇牌在希臘文和希伯來文裏面
[00:14:29.800 --> 00:14:31.600]  有很多不同的地方
[00:14:31.600 --> 00:14:33.600]  這些我們不詳細說
[00:14:33.600 --> 00:14:34.800]  馬丁路德這個正典
[00:14:34.800 --> 00:14:36.400]  我們今天所熟悉的
[00:14:36.400 --> 00:14:39.600]  創世紀開始一直排到
[00:14:39.600 --> 00:14:42.600]  以斯帖記十七卷
[00:14:42.600 --> 00:14:44.400]  我們稱為歷史書
[00:14:44.400 --> 00:14:46.000]  其實不是十七卷
[00:14:46.000 --> 00:14:48.000]  其實應該是五卷的摩西五經
[00:14:48.000 --> 00:14:50.400]  加上十五卷的歷史書
[00:14:50.400 --> 00:14:53.800]  那五卷摩西五經有三舊的
[00:14:53.800 --> 00:14:55.600]  即是平衡的
[00:14:55.600 --> 00:14:59.600]  和五卷的詩歌智慧書是平衡的
[00:14:59.600 --> 00:15:04.800]  即是約伯記一直到詩篇
[00:15:04.800 --> 00:15:07.200]  《針研傳道》《雅歌》
[00:15:07.200 --> 00:15:10.400]  也和五卷的大仙之書是平衡的
[00:15:10.400 --> 00:15:12.400]  大仙之書其實有些偷雞
[00:15:12.400 --> 00:15:15.800]  因為耶利米哀歌怎麼大呢
[00:15:15.800 --> 00:15:18.400]  但以利書又怎麼大呢
[00:15:18.400 --> 00:15:20.600]  有小仙之書比它長的
[00:15:20.600 --> 00:15:23.400]  但是為什麼要弄五本出來呢
[00:15:23.400 --> 00:15:27.200]  很明顯和五經和詩歌智慧書
[00:15:27.200 --> 00:15:32.200]  仙之書三個都是很重要的一個平衡
[00:15:32.200 --> 00:15:35.800]  如果你將五卷的大仙之書抽出來之後
[00:15:35.800 --> 00:15:37.600]  剩下十二卷的小仙之書
[00:15:37.600 --> 00:15:41.000]  其實又和十二卷的歷史書是平衡的
[00:15:41.000 --> 00:15:44.000]  所以我們今天中文舊約的正典
[00:15:44.000 --> 00:15:46.200]  是很容易記的
[00:15:46.200 --> 00:15:49.400]  三個五卷五卷五卷
[00:15:49.400 --> 00:15:50.400]  我不要用三個五
[00:15:50.400 --> 00:15:52.600]  想到別的東西
[00:15:52.600 --> 00:15:54.000]  加起來兩疊
[00:15:54.000 --> 00:15:55.400]  每邊十二
[00:15:55.400 --> 00:15:58.000]  這個就是我們三十九卷的舊約聖經
[00:15:58.000 --> 00:16:02.800]  這個排列的方式很明顯是著重歷史的
[00:16:02.800 --> 00:16:05.400]  從《創世紀》開始一直到《二次帖記》
[00:16:05.400 --> 00:16:07.600]  那個是過去的歷史
[00:16:07.600 --> 00:16:10.000]  《仙之書》由《約翼二世雅》一直到《馬拉基》
[00:16:10.000 --> 00:16:12.600]  這個是預言將來的歷史
[00:16:12.600 --> 00:16:16.000]  中間《詩歌智慧書》很明顯是說
[00:16:16.000 --> 00:16:20.800]  現在今日神的子民的生活
[00:16:20.800 --> 00:16:25.800]  這個歷史的關注
[00:16:25.800 --> 00:16:31.600]  也反映出希臘人對於經典的態度
[00:16:31.600 --> 00:16:33.200]  希臘人很著重歷史
[00:16:33.200 --> 00:16:37.000]  他們古典的文學裏面有很多歷史著作
[00:16:37.000 --> 00:16:40.600]  猶太人會不會在當時希臘的社會裏面
[00:16:40.600 --> 00:16:43.600]  要將猶太教的經典介紹出去
[00:16:43.600 --> 00:16:46.200]  給外邦文化的世界
[00:16:46.200 --> 00:16:47.800]  用一個甚麼的角度呢
[00:16:47.800 --> 00:16:51.000]  很自然他們會用歷史的角度
[00:16:51.000 --> 00:16:55.000]  來介紹來編排他們的經典
[00:16:55.000 --> 00:16:56.600]  但我說過
[00:16:56.600 --> 00:16:59.600]  馬丁路德所選擇的三十九卷
[00:16:59.600 --> 00:17:05.400]  其實不是亞歷山大七十事的正典裏面的數目
[00:17:05.400 --> 00:17:10.000]  七十事的譯本不止三十九卷的《舊約聖經》
[00:17:10.000 --> 00:17:12.800]  多了出來的那些就是今日
[00:17:12.800 --> 00:17:16.200]  我們說所謂次經的那一部份
[00:17:16.200 --> 00:17:18.800]  所以次經 皇經的意思
[00:17:18.800 --> 00:17:22.800]  不是指著有了聖經的正典之後
[00:17:22.800 --> 00:17:25.400]  有人強行要加多些
[00:17:25.400 --> 00:17:27.400]  強行塞進去說它是聖經
[00:17:27.400 --> 00:17:28.400]  剛剛相反
[00:17:28.400 --> 00:17:31.400]  次經就是由耶穌的時期
[00:17:31.400 --> 00:17:36.000]  流傳在猶太的僑民當中
[00:17:36.000 --> 00:17:39.400]  這個七十事希臘文的譯本
[00:17:39.400 --> 00:17:45.800]  這個正典減了猶太教希伯來文的正典
[00:17:45.800 --> 00:17:48.200]  多了出來的經典
[00:17:48.200 --> 00:17:51.200]  基督教稱它為次經
[00:17:51.200 --> 00:17:53.400]  馬丁路德開始稱那些為次經
[00:17:53.400 --> 00:17:55.400]  但那些其實由耶穌的時期
[00:17:55.400 --> 00:17:58.800]  初期教會開始一直到今日的羅馬天主教會
[00:17:58.800 --> 00:18:01.800]  都是教會的聖經
[00:18:01.800 --> 00:18:04.600]  我不知道你明不明白那個意思
[00:18:04.600 --> 00:18:07.000]  保羅引用《舊約聖經》
[00:18:07.000 --> 00:18:12.200]  我們中文幫我們和諧了
[00:18:12.200 --> 00:18:17.200]  但如果你看一些很寫意的英文的譯本
[00:18:17.200 --> 00:18:19.000]  你會發現保羅引用的舊約
[00:18:19.000 --> 00:18:21.400]  你翻查舊約看是不對的
[00:18:21.400 --> 00:18:22.400]  為什麼不對呢?
[00:18:22.400 --> 00:18:25.800]  因為保羅引用的多數是七十事譯本的翻譯
[00:18:25.800 --> 00:18:28.800]  而不是今日我們希伯來文
[00:18:28.800 --> 00:18:31.600]  翻譯成英文也好中文也好的舊約經文
[00:18:31.600 --> 00:18:33.600]  中文的和諧本就幫你和諧了
[00:18:33.600 --> 00:18:36.600]  保羅引用的都是引和諧本的中文聖經
[00:18:36.600 --> 00:18:38.800]  那你看不到的
[00:18:38.800 --> 00:18:42.200]  七十事譯本是當時教會
[00:18:42.200 --> 00:18:45.600]  基督教教會初期教會使徒的教會開始
[00:18:45.600 --> 00:18:48.000]  他們的聖經他們的聖典
[00:18:48.000 --> 00:18:50.200]  到改教運動的時候
