
[00:00:00.000 --> 00:00:05.760]  各位弟兄姊妹、各位朋友,你們好
[00:01:30.160 --> 00:01:32.880]  向日本軍隊發出最後通牒
[00:01:32.880 --> 00:01:34.880]  要求日本軍隊投降
[00:01:34.880 --> 00:01:39.760]  當時日本首相鈴木立即召開內閣會議
[00:01:39.760 --> 00:01:43.360]  外相Togo覺得條件不太可行
[00:01:43.360 --> 00:01:45.360]  極力推薦接受投降
[00:01:45.360 --> 00:01:49.680]  這個最後通牒歷史稱為Posmo Declaration
[00:01:49.680 --> 00:01:55.440]  當時日本內閣經過6小時激辯後
[00:01:55.440 --> 00:01:58.240]  三軍司令極力反對
[00:01:58.240 --> 00:02:00.240]  認為不應該投降
[00:02:00.240 --> 00:02:04.400]  最後內閣以為通牒是透過收音機發出
[00:02:04.400 --> 00:02:08.640]  而不是美國官方正式召開會議
[00:02:08.640 --> 00:02:10.640]  發出通牒
[00:02:10.640 --> 00:02:13.280]  因為雖然原則上可以接受投降
[00:02:13.280 --> 00:02:15.280]  但最好都等一會兒
[00:02:15.280 --> 00:02:19.120]  等到盟軍正式召開會議時
[00:02:19.120 --> 00:02:21.680]  日本才正式接受投降
[00:02:21.680 --> 00:02:25.280]  在這個時刻最好都等一會兒
[00:02:25.280 --> 00:02:27.280]  到7月28日
[00:02:27.280 --> 00:02:30.480]  首相鈴木召開記者招待會
[00:02:30.480 --> 00:02:34.480]  發佈日本內閣對這個最後通牒的回應
[00:02:34.480 --> 00:02:38.320]  鈴木輕描淡寫只說了一個字
[00:02:38.320 --> 00:02:42.480]  日本官方立場就是Mokusatsu
[00:02:42.480 --> 00:02:44.480]  很不幸
[00:02:44.480 --> 00:02:50.080]  Mokusatsu是一個非常含糊的字
[00:02:50.080 --> 00:02:52.080]  很難翻譯成英文
[00:02:52.080 --> 00:02:54.080]  這個字可以分為兩部分
[00:02:54.080 --> 00:02:56.080]  一個Moku
[00:02:56.080 --> 00:02:58.080]  Moku即是靜
[00:02:58.080 --> 00:03:00.080]  Satsu就是殺
[00:03:00.080 --> 00:03:02.080]  To kill
[00:03:02.080 --> 00:03:04.080]  所以Mokusatsu要轉為英文
[00:03:04.080 --> 00:03:06.080]  To kill with silence
[00:03:06.080 --> 00:03:08.080]  究竟這個意思是甚麼呢?
[00:03:08.080 --> 00:03:10.080]  原來這個字有兩個意思
[00:03:10.080 --> 00:03:12.080]  一個意思是不予置評
[00:03:12.080 --> 00:03:14.080]  等一會兒
[00:03:14.080 --> 00:03:18.080]  這個本來是他們內閣的意思
[00:03:18.080 --> 00:03:24.080]  因為美國所發出這個通牒不是官方的召回
[00:03:24.080 --> 00:03:26.080]  等一會兒
[00:03:26.080 --> 00:03:28.080]  等到美國有官方的召回
[00:03:28.080 --> 00:03:30.080]  我們才回應
[00:03:30.080 --> 00:03:32.080]  現時是不予置評
[00:03:32.080 --> 00:03:34.080]  Mokusatsu
[00:03:34.080 --> 00:03:36.080]  但Mokusatsu有另一個意思
[00:03:36.080 --> 00:03:38.080]  就是不理會
[00:03:38.080 --> 00:03:40.080]  理會是多餘的
[00:03:40.080 --> 00:03:42.080]  英文是ignore
[00:03:42.080 --> 00:03:46.080]  當時讀賣新聞的記者是一個愛國的分子
[00:03:46.080 --> 00:03:48.080]  他不能接受日本會這樣投降
[00:03:48.080 --> 00:03:52.080]  於是就把Mokusatsu這個字譯成ignore
[00:03:52.080 --> 00:03:54.080]  不理會 理會是多餘的
[00:03:54.080 --> 00:03:56.080]  消息一傳開之後
[00:03:56.080 --> 00:03:58.080]  內閣的成員就大為震驚
[00:03:58.080 --> 00:04:00.080]  但為時已晚
[00:04:00.080 --> 00:04:02.080]  美軍接獲消息的時候
[00:04:02.080 --> 00:04:04.080]  立即採取迅速的行動
[00:04:04.080 --> 00:04:06.080]  就在8月6日
[00:04:06.080 --> 00:04:08.080]  軍機在港島
[00:04:08.080 --> 00:04:10.080]  在長期投下兩枚原子彈
[00:04:10.080 --> 00:04:14.080]  數以萬計的日本人
[00:04:14.080 --> 00:04:16.080]  因此而死亡
[00:04:16.080 --> 00:04:20.080]  日本亦立即宣佈無條件投降
[00:04:20.080 --> 00:04:22.080]  結束了太平洋的戰爭
[00:04:22.080 --> 00:04:24.080]  一字之差
[00:04:24.080 --> 00:04:26.080]  就是那句「等下先」
[00:04:26.080 --> 00:04:30.080]  害死了多少人的生命
[00:04:30.080 --> 00:04:32.080]  就是一句「等下先」
[00:04:32.080 --> 00:04:34.080]  不能當機立斷
[00:04:34.080 --> 00:04:36.080]  害死了多少人的生命
[00:04:36.080 --> 00:04:38.080]  但我們似乎永遠學不到這個功課
[00:04:38.080 --> 00:04:40.080]  在歷史裏面
[00:04:40.080 --> 00:04:42.080]  重覆又重覆
[00:04:42.080 --> 00:04:44.080]  重覆又重覆
[00:04:44.080 --> 00:04:46.080]  發現我們都是
[00:04:46.080 --> 00:04:48.080]  被這個「等下先」
[00:04:48.080 --> 00:04:50.080]  不能當機立斷
[00:04:50.080 --> 00:04:52.080]  而造成了
[00:04:52.080 --> 00:04:54.080]  莫大的悲劇
[00:04:54.080 --> 00:04:56.080]  如果大家還記得
[00:04:56.080 --> 00:04:58.080]  在2003年
[00:04:58.080 --> 00:05:00.080]  香港發生SARS
[00:05:00.080 --> 00:05:02.080]  即是非典型的疫症
[00:05:02.080 --> 00:05:04.080]  在報告裏面
[00:05:04.080 --> 00:05:06.080]  原來早在
[00:05:06.080 --> 00:05:08.080]  10月3日的時候
[00:05:08.080 --> 00:05:10.080]  已經發生了一些事
[00:05:10.080 --> 00:05:12.080]  有11個在威爾斯醫院的醫生護士
[00:05:12.080 --> 00:05:14.080]  發現有些不尋常的肺炎
[00:05:14.080 --> 00:05:16.080]  當時稱為非典型肺炎
[00:05:16.080 --> 00:05:18.080]  東大醫學院和
[00:05:18.080 --> 00:05:20.080]  威院的醫生
[00:05:20.080 --> 00:05:22.080]  極力要求醫管局
[00:05:22.080 --> 00:05:24.080]  和衛生署宣告
[00:05:24.080 --> 00:05:26.080]  這是疫症
[00:05:26.080 --> 00:05:28.080]  要封鎖威院
[00:05:28.080 --> 00:05:30.080]  但官方的答覆是「等下先」
[00:05:30.080 --> 00:05:32.080]  還未有社區感染
[00:05:32.080 --> 00:05:34.080]  直到3月19日
[00:05:34.080 --> 00:05:36.080]  我們教會
[00:05:36.080 --> 00:05:38.080]  對面的
[00:05:38.080 --> 00:05:40.080]  京華酒店
[00:05:40.080 --> 00:05:42.080]  也爆發了SARS
[00:05:42.080 --> 00:05:44.080]  當時陳馮富珍
[00:05:44.080 --> 00:05:46.080]  堅持要「等下先」
[00:05:46.080 --> 00:05:48.080]  沒有宣布這是社區感染
[00:05:48.080 --> 00:05:50.080]  直到3月26日
[00:05:50.080 --> 00:05:52.080]  淘大花園爆發了
[00:05:52.080 --> 00:05:54.080]  15個患上
[00:05:54.080 --> 00:05:56.080]  非典型肺炎
[00:05:56.080 --> 00:05:58.080]  要入院
[00:05:58.080 --> 00:06:00.080]  到現在
[00:06:00.080 --> 00:06:02.080]  官方才將
[00:06:02.080 --> 00:06:04.080]  威院急症室關掉
[00:06:04.080 --> 00:06:06.080]  並宣告採取隔離政策
[00:06:06.080 --> 00:06:08.080]  因為當局未能當機立斷
[00:06:08.080 --> 00:06:10.080]  而差不多
[00:06:10.080 --> 00:06:12.080]  300人死亡
[00:06:12.080 --> 00:06:14.080]  在SARS當中
[00:06:14.080 --> 00:06:16.080]  你看看「等下先」
[00:06:16.080 --> 00:06:18.080]  能夠當機立斷
[00:06:18.080 --> 00:06:20.080]  是害死了多少人
[00:06:20.080 --> 00:06:22.080]  多少無辜的生命
[00:06:22.080 --> 00:06:24.080]  或者我們也有個通病
[00:06:24.080 --> 00:06:26.080]  我們很喜歡拖延
[00:06:26.080 --> 00:06:28.080]  英文所謂progressive
[00:06:28.080 --> 00:06:30.080]  很喜歡淡化我們遇到的危機
[00:06:30.080 --> 00:06:32.080]  多少時候
[00:06:32.080 --> 00:06:34.080]  你想想
[00:06:34.080 --> 00:06:36.080]  有很多東西還在拖延
[00:06:36.080 --> 00:06:38.080]  有多少電郵還未回
[00:06:38.080 --> 00:06:40.080]  還有多少封信未回
[00:06:40.080 --> 00:06:42.080]  有多少錶還未付
[00:06:42.080 --> 00:06:44.080]  有多少年初
[00:06:44.080 --> 00:06:46.080]  你決定要實踐的事
[00:06:46.080 --> 00:06:48.080]  未曾實行
[00:06:48.080 --> 00:06:50.080]  想想
[00:06:50.080 --> 00:06:52.080]  有多少人
[00:06:52.080 --> 00:06:54.080]  在這段時間
[00:06:54.080 --> 00:06:56.080]  在這段時間
[00:06:56.080 --> 00:06:58.080]  實行的
[00:06:58.080 --> 00:07:00.080]  想想這首歌
[00:07:00.080 --> 00:07:02.080]  明日復明日
[00:07:02.080 --> 00:07:04.080]  明日何其多
[00:07:04.080 --> 00:07:06.080]  日日待明日
[00:07:06.080 --> 00:07:08.080]  萬事成蹉跎
[00:07:08.080 --> 00:07:10.080]  世人皆被明日累
[00:07:10.080 --> 00:07:12.080]  明日無窮
[00:07:12.080 --> 00:07:14.080]  老將至
[00:07:14.080 --> 00:07:16.080]  神昏滾滾水流東
[00:07:16.080 --> 00:07:18.080]  古今悠悠
[00:07:18.080 --> 00:07:20.080]  日西對聚
[00:07:20.080 --> 00:07:22.080]  百年明日
[00:07:22.080 --> 00:07:24.080]  能幾何
[00:07:24.080 --> 00:07:26.080]  明日過
[00:07:26.080 --> 00:07:28.080]  有些事
[00:07:28.080 --> 00:07:30.080]  拖延也無所謂
[00:07:30.080 --> 00:07:32.080]  但有些事
[00:07:32.080 --> 00:07:34.080]  一拖延就不行了
[00:07:34.080 --> 00:07:36.080]  所以我們有些事
[00:07:36.080 --> 00:07:38.080]  要當機立斷
[00:07:38.080 --> 00:07:40.080]  尤其是和生命有關的事
[00:07:40.080 --> 00:07:42.080]  如果一個人
[00:07:42.080 --> 00:07:44.080]  能夠及早醫治的病人
[00:07:44.080 --> 00:07:46.080]  可能救回他一命
[00:07:46.080 --> 00:07:48.080]  一個及早阻止子女學壞的時候
[00:07:48.080 --> 00:07:50.080]  可以救了他一生
[00:07:50.080 --> 00:07:52.080]  一個及早減肥
[00:07:52.080 --> 00:07:54.080]  治癒的人
[00:07:54.080 --> 00:07:56.080]  可以防止有一天
[00:07:56.080 --> 00:07:58.080]  心臟病發
[00:07:58.080 --> 00:08:00.080]  但有一個更加隱形的殺手
[00:08:00.080 --> 00:08:02.080]  就是你的永恆生命的問題
[00:08:02.080 --> 00:08:04.080]  信仰的問題
[00:08:04.080 --> 00:08:06.080]  更不容許我們
[00:08:06.080 --> 00:08:08.080]  一路拖下去
[00:08:08.080 --> 00:08:10.080]  因為這是永恆
[00:08:10.080 --> 00:08:12.080]  我們的屬靈生命的長進
[00:08:12.080 --> 00:08:14.080]  我們和親友傳呼音
[00:08:14.080 --> 00:08:16.080]  我們和父母傳呼音
[00:08:16.080 --> 00:08:18.080]  更不容許我們延遲下去
[00:08:18.080 --> 00:08:20.080]  我們要當機立斷
[00:08:20.080 --> 00:08:22.080]  把心一橫
[00:08:22.080 --> 00:08:24.080]  不要再遲
[00:08:24.080 --> 00:08:26.080]  帕羅書12章25字
[00:08:26.080 --> 00:08:28.080]  給我們一個急切的訊息
[00:08:28.080 --> 00:08:30.080]  現在讓我們詳細看看
[00:08:30.080 --> 00:08:32.080]  我們在信仰問題中
[00:08:32.080 --> 00:08:34.080]  為何我們不能再拖
[00:08:34.080 --> 00:08:36.080]  而要當機立斷
[00:08:36.080 --> 00:08:38.080]  首先我們看看25字
[00:08:38.080 --> 00:08:40.080]  前車可鑑
[00:08:40.080 --> 00:08:42.080]  25字
[00:08:42.080 --> 00:08:44.080]  你們總要謹慎
[00:08:44.080 --> 00:08:46.080]  不可棄絕那向你們說話的
[00:08:46.080 --> 00:08:48.080]  因為那些棄絕在地上
[00:08:48.080 --> 00:08:50.080]  警戒他們的
[00:08:50.080 --> 00:08:52.080]  尚且不能逃罪
[00:08:52.080 --> 00:08:56.080]  何況我們違背那從天上警戒我們的呢?
[00:08:56.080 --> 00:08:58.080]  很有趣
[00:08:58.080 --> 00:09:00.080]  作者一開始的時候
[00:09:00.080 --> 00:09:02.080]  用了一個非常有趣的字
[00:09:02.080 --> 00:09:04.080]  希臘文的字叫
[00:09:04.080 --> 00:09:06.080]  Le Petit
[00:09:06.080 --> 00:09:08.080]  中文叫你們總要謹慎
[00:09:08.080 --> 00:09:10.080]  中文叫你們總要謹慎
[00:09:10.080 --> 00:09:12.080]  就弱很多了
[00:09:12.080 --> 00:09:14.080]  這句話
[00:09:14.080 --> 00:09:16.080]  看著啊
[00:09:16.080 --> 00:09:18.080]  有車來
[00:09:18.080 --> 00:09:20.080]  看著啊
[00:09:20.080 --> 00:09:22.080]  不要錯過
[00:09:22.080 --> 00:09:24.080]  不要當自己是盲
[00:09:24.080 --> 00:09:26.080]  而且這句是一個
[00:09:26.080 --> 00:09:28.080]  要不住的看著
[00:09:28.080 --> 00:09:30.080]  不要錯過
[00:09:30.080 --> 00:09:32.080]  找緊機會
[00:09:32.080 --> 00:09:34.080]  也可以說
[00:09:34.080 --> 00:09:36.080]  不要再拖了
[00:09:36.080 --> 00:09:38.080]  不要閉上眼
[00:09:38.080 --> 00:09:40.080]  不要當盲眼一樣
[00:09:40.080 --> 00:09:42.080]  看什麼?
[00:09:42.080 --> 00:09:44.080]  看昔日的歷史名證
[00:09:44.080 --> 00:09:46.080]  一般的事實
[00:09:46.080 --> 00:09:48.080]  作者提到兩個對比
[00:09:48.080 --> 00:09:50.080]  一個是發生在昔日
[00:09:50.080 --> 00:09:52.080]  一個是發生在將來
[00:09:52.080 --> 00:09:54.080]  首先
[00:09:54.080 --> 00:09:56.080]  地上的警戒
[00:09:56.080 --> 00:09:58.080]  VS
[00:09:58.080 --> 00:10:00.080]  天上的警戒
[00:10:00.080 --> 00:10:02.080]  什麼叫地上的警戒呢?
[00:10:02.080 --> 00:10:04.080]  什麼叫天上的警戒呢?
[00:10:04.080 --> 00:10:06.080]  以色列的歷史
[00:10:06.080 --> 00:10:08.080]  有一個重要的一刻
[00:10:08.080 --> 00:10:10.080]  就是神和以色列納約
[00:10:10.080 --> 00:10:12.080]  在西勒山
[00:10:12.080 --> 00:10:14.080]  頒布了這個誡命
[00:10:14.080 --> 00:10:16.080]  神透過摩西
[00:10:16.080 --> 00:10:18.080]  宣告了他的誡命和要求
[00:10:18.080 --> 00:10:20.080]  要以色列人
[00:10:20.080 --> 00:10:22.080]  去聽從和遵守他的約
[00:10:22.080 --> 00:10:24.080]  所以這個稱為地上的警戒
[00:10:24.080 --> 00:10:26.080]  作者讓我們
[00:10:26.080 --> 00:10:28.080]  看一看一個歷史事實
[00:10:28.080 --> 00:10:30.080]  就是那一群猶太人
[00:10:30.080 --> 00:10:32.080]  神藉著摩西在西勒山
[00:10:32.080 --> 00:10:34.080]  宣告了他的誡命
[00:10:34.080 --> 00:10:36.080]  但是他們棄了
[00:10:36.080 --> 00:10:38.080]  這個誡命
[00:10:38.080 --> 00:10:40.080]  什麼都不做了
[00:10:40.080 --> 00:10:42.080]  結果神棄了猶太人
[00:10:42.080 --> 00:10:44.080]  不能進入迦南
[00:10:44.080 --> 00:10:46.080]  以至他們失去了
[00:10:46.080 --> 00:10:48.080]  自己的國土
[00:10:48.080 --> 00:10:50.080]  失去了自己的家園
[00:10:50.080 --> 00:10:52.080]  不要忘記希伯來書
[00:10:52.080 --> 00:10:54.080]  在公元69年寫了這封信
[00:10:54.080 --> 00:10:56.080]  就來得更加明顯
[00:10:56.080 --> 00:10:58.080]  因為這一年
[00:10:58.080 --> 00:11:00.080]  猶太人的歷史是最黑暗的一頁
[00:11:00.080 --> 00:11:02.080]  他們背叛了神
[00:11:02.080 --> 00:11:04.080]  如果是這樣的情形
[00:11:04.080 --> 00:11:06.080]  那麼天上的警戒
[00:11:06.080 --> 00:11:08.080]  豈不是更加重要
[00:11:08.080 --> 00:11:10.080]  天上的警戒
[00:11:10.080 --> 00:11:12.080]  是一個警告
[00:11:12.080 --> 00:11:14.080]  是天上的耶穌基督
[00:11:14.080 --> 00:11:16.080]  給我們的警告
[00:11:16.080 --> 00:11:18.080]  耶穌傳出來的時候怎麼說呢?
[00:11:18.080 --> 00:11:22.080]  「天國近了,你們應當悔改,相順福音」
[00:11:22.080 --> 00:11:24.080]  因為福音3:16
[00:11:24.080 --> 00:11:26.080]  亦是這樣警告我們
[00:11:26.080 --> 00:11:28.080]  「神愛世人,甚至將那些獨生子
[00:11:28.080 --> 00:11:30.080]  指及他們,不致滅亡,
[00:11:30.080 --> 00:11:32.080]  反得永生。
[00:11:32.080 --> 00:11:34.080]  不信的人罪已經定了。」
[00:11:34.080 --> 00:11:36.080]  這是一個很嚴厲的警告
[00:11:36.080 --> 00:11:40.080]  如果我們是棄住了地上的警戒
[00:11:40.080 --> 00:11:42.080]  尚且不能夠逃罪
[00:11:42.080 --> 00:11:46.080]  現在我們棄住了耶穌在天上的警戒
[00:11:46.080 --> 00:11:48.080]  豈不是更不能夠逃罪呢?
[00:11:48.080 --> 00:11:52.080]  我們再看看第二個對比
[00:11:52.080 --> 00:11:54.080]  摩西的傳達
[00:11:54.080 --> 00:11:56.080]  對比耶穌基督的說話
[00:11:56.080 --> 00:11:58.080]  希伯來斯的作者
[00:11:58.080 --> 00:12:00.080]  用兩個不同的字去形容
[00:12:00.080 --> 00:12:02.080]  摩西的警戒和耶穌的警戒
[00:12:02.080 --> 00:12:04.080]  原來這兩個字是不同的
[00:12:04.080 --> 00:12:06.080]  當提及摩西在地上警戒的時候
[00:12:06.080 --> 00:12:08.080]  他用一個希臘文字
[00:12:08.080 --> 00:12:10.080]  Krematitso
[00:12:10.080 --> 00:12:12.080]  Krematitso這個字可以說是
[00:12:12.080 --> 00:12:14.080]  神透過摩西去警戒他們
[00:12:14.080 --> 00:12:16.080]  去警戒以色列人
[00:12:16.080 --> 00:12:18.080]  摩西的角色是一個代言人
[00:12:18.080 --> 00:12:22.080]  是一個揚聲器
[00:12:22.080 --> 00:12:28.080]  他只是傳達了從神以來的訊息
[00:12:28.080 --> 00:12:33.080]  但天上的警戒就不是用Krematitso這個字
[00:12:33.080 --> 00:12:35.080]  而是用Naleo這個字
[00:12:35.080 --> 00:12:39.080]  Naleo這個字是直接跟我們說的
[00:12:39.080 --> 00:12:41.080]  不是媒介來的
[00:12:41.080 --> 00:12:43.080]  是直接說的
[00:12:43.080 --> 00:12:45.080]  耶穌不是一個代言人
[00:12:45.080 --> 00:12:47.080]  耶穌不是一個揚聲器
[00:12:47.080 --> 00:12:49.080]  這些不是二手資料
[00:12:49.080 --> 00:12:51.080]  而耶穌是以神的身份來直接跟我們說過
[00:12:51.080 --> 00:12:53.080]  說這番話
[00:12:53.080 --> 00:12:55.080]  直接警告我們
[00:12:55.080 --> 00:12:59.080]  如果舊約的以色列棄住了摩西這個代言人
[00:12:59.080 --> 00:13:01.080]  尚且都不能夠逃罪
[00:13:01.080 --> 00:13:03.080]  任何放出新約的時候
[00:13:03.080 --> 00:13:05.080]  在我們這個時代
[00:13:05.080 --> 00:13:07.080]  神成了肉身
[00:13:07.080 --> 00:13:09.080]  直接跟我們說話
[00:13:09.080 --> 00:13:11.080]  我們不聽
[00:13:11.080 --> 00:13:15.080]  我們摩西人會有更嚴重的後果
[00:13:15.080 --> 00:13:19.080]  所以希伯來西亞的作者叫我們不要持疑
[00:13:19.080 --> 00:13:22.080]  不要繼續棄住耶穌所給我們的福音
[00:13:22.080 --> 00:13:24.080]  棄住這個字可以解作
[00:13:24.080 --> 00:13:27.080]  希臘文這個字叫Paraiteoma
[00:13:27.080 --> 00:13:29.080]  不要再逃避
[00:13:29.080 --> 00:13:31.080]  不要找藉口
[00:13:31.080 --> 00:13:33.080]  不要拒絕
[00:13:33.080 --> 00:13:35.080]  要當機立斷
[00:13:35.080 --> 00:13:37.080]  接受福音
[00:13:37.080 --> 00:13:39.080]  否則你怎麼能逃罪呢?
[00:13:39.080 --> 00:13:41.080]  逃罪這個字
[00:13:41.080 --> 00:13:43.080]  Ekfugo
[00:13:43.080 --> 00:13:45.080]  是走到安全的地帶
[00:13:45.080 --> 00:13:47.080]  離開危險之地
[00:13:47.080 --> 00:13:49.080]  就好像神叫羅德離開索多瓦
[00:13:49.080 --> 00:13:51.080]  俄摩拉
[00:13:51.080 --> 00:13:53.080]  神要毀滅這兩座城
[00:13:53.080 --> 00:13:55.080]  神說天乾了
[00:13:55.080 --> 00:13:57.080]  要走了
[00:13:57.080 --> 00:14:01.080]  神也呼籲我們離開這個罪惡之區
[00:14:01.080 --> 00:14:02.080]  要走了
[00:14:02.080 --> 00:14:03.080]  太危險了
[00:14:03.080 --> 00:14:05.080]  不要拖延了
[00:14:05.080 --> 00:14:09.080]  今天我們沒有聽到這個呼聲
[00:14:09.080 --> 00:14:13.080]  我們再來看看一個更大的震動
[00:14:13.080 --> 00:14:15.080]  26至27節
[00:14:15.080 --> 00:14:17.080]  我們看看第二個原因
[00:14:17.080 --> 00:14:19.080]  為什麼我們不能夠持疑
[00:14:19.080 --> 00:14:21.080]  26至27節
[00:14:21.080 --> 00:14:23.080]  當時他的聲音震動了地
[00:14:23.080 --> 00:14:25.080]  但如今他應許說
[00:14:25.080 --> 00:14:27.080]  再一次我不但震動地
[00:14:27.080 --> 00:14:29.080]  還震動天
[00:14:29.080 --> 00:14:31.080]  再一次的話
[00:14:31.080 --> 00:14:33.080]  是指明被震動的
[00:14:33.080 --> 00:14:35.080]  就是受造之物
[00:14:35.080 --> 00:14:37.080]  都要來去
[00:14:37.080 --> 00:14:39.080]  使那不被震動的常存
[00:14:39.080 --> 00:14:41.080]  正如在第25節
[00:14:41.080 --> 00:14:43.080]  伊莫羅斯的作者
[00:14:43.080 --> 00:14:45.080]  又做了兩個對比
[00:14:45.080 --> 00:14:49.080]  這兩個對比是哪個對比呢?
[00:14:49.080 --> 00:14:53.080]  當時他的聲音震動了地
[00:14:53.080 --> 00:15:00.080]  對比如今更震動了天
[00:15:00.080 --> 00:15:02.080]  第二個對比
[00:15:02.080 --> 00:15:04.080]  受造之物都要來去
[00:15:04.080 --> 00:15:10.080]  對比不被震動的常存
[00:15:10.080 --> 00:15:12.080]  首先我們看看地的震動
[00:15:12.080 --> 00:15:15.080]  很明顯是指西乃領受領
[00:15:15.080 --> 00:15:17.080]  律法時的景象
[00:15:17.080 --> 00:15:21.080]  當時神與以色列人在西乃山納約
[00:15:21.080 --> 00:15:24.080]  根據《出拉球記》19章18節的記載
[00:15:24.080 --> 00:15:26.080]  西乃全山無煙
[00:15:26.080 --> 00:15:30.080]  因為耶和華在火中降在山上
[00:15:30.080 --> 00:15:32.080]  山的煙氣上騰
[00:15:32.080 --> 00:15:34.080]  如逍遙一般
[00:15:34.080 --> 00:15:36.080]  遍山大大地震動
[00:15:36.080 --> 00:15:39.080]  同樣詩篇第114篇第7節
[00:15:39.080 --> 00:15:40.080]  亦都這樣描述
[00:15:40.080 --> 00:15:42.080]  大地理因見主的面
[00:15:42.080 --> 00:15:44.080]  就是雅各臣的面
[00:15:44.080 --> 00:15:46.080]  便要震動
[00:15:46.080 --> 00:15:48.080]  同樣詩篇68章第8節
[00:15:48.080 --> 00:15:53.080]  西乃山見以色列神而也震動
[00:15:53.080 --> 00:15:55.080]  詩篇77篇第18節
[00:15:55.080 --> 00:15:58.080]  你的雷聲在旋風中
[00:15:58.080 --> 00:16:00.080]  電光照亮世界
[00:16:00.080 --> 00:16:02.080]  大地顫抖震動
[00:16:02.080 --> 00:16:06.080]  所有這些都是描繪神頒佈律法
[00:16:06.080 --> 00:16:08.080]  在西乃山頒佈律法的時候
[00:16:08.080 --> 00:16:11.080]  整座山都在震動
[00:16:11.080 --> 00:16:13.080]  非常可怕
[00:16:13.080 --> 00:16:16.080]  我們在三環市灣區居住
[00:16:16.080 --> 00:16:18.080]  每一個在灣區居住的人
[00:16:18.080 --> 00:16:20.080]  都知道總有一天
[00:16:20.080 --> 00:16:22.080]  遲早有一天
[00:16:22.080 --> 00:16:24.080]  會有一個大地震臨到
[00:16:24.080 --> 00:16:26.080]  不知何時
[00:16:26.080 --> 00:16:28.080]  但大多數的人
[00:16:28.080 --> 00:16:30.080]  無論是科學家
[00:16:30.080 --> 00:16:32.080]  或我們都知道
[00:16:32.080 --> 00:16:34.080]  地震會來
[00:16:34.080 --> 00:16:36.080]  很多人害怕
[00:16:36.080 --> 00:16:38.080]  沒有一塊地靠得住
[00:16:38.080 --> 00:16:40.080]  立即地便會裂開
[00:16:40.080 --> 00:16:42.080]  牆便會倒塌
[00:16:42.080 --> 00:16:44.080]  1989年
[00:16:44.080 --> 00:16:47.080]  在灣區三環市的地震
[00:16:47.080 --> 00:16:50.080]  鶯嶺橋頭
[00:16:50.080 --> 00:16:53.080]  已經倒塌了
[00:16:53.080 --> 00:16:58.080]  280公路已經倒塌了
[00:16:58.080 --> 00:17:02.080]  真是觸目驚心
[00:17:02.080 --> 00:17:04.080]  好幾年前
[00:17:04.080 --> 00:17:06.080]  四川的大地震
[00:17:06.080 --> 00:17:08.080]  也是觸目驚心
[00:17:08.080 --> 00:17:10.080]  一會兒
[00:17:10.080 --> 00:17:12.080]  全部都化為烏有
[00:17:12.080 --> 00:17:14.080]  特神的應許
[00:17:14.080 --> 00:17:17.080]  將來會有一個更大的震動
[00:17:17.080 --> 00:17:19.080]  不單震動了地
[00:17:19.080 --> 00:17:21.080]  還震動了天
