
[00:00:00.000 --> 00:00:05.240]  大圍傳的23講
[00:02:20.400 --> 00:02:25.560]  另外首尾結構下半就是大衛王的一個罪
[00:02:25.560 --> 00:02:30.760]  他是數點人民以至是被神懲罰
[00:02:30.760 --> 00:02:34.200]  有很多人因為瘟疫而死亡
[00:02:34.200 --> 00:02:36.200]  七萬人死亡
[00:02:36.200 --> 00:02:38.200]  這是首尾結構的下半部
[00:02:38.200 --> 00:02:43.480]  而首尾結構的中間是兩個勇士的名單
[00:02:43.480 --> 00:02:49.480]  第一個名單是薩姆爾夏的二十一章十五至二十二節
[00:02:49.480 --> 00:02:54.120]  就是說到殺死斐理士巨人的名單
[00:02:54.120 --> 00:02:59.160]  另外一個名單是圍繞大衛身邊勇士的名單
[00:02:59.160 --> 00:03:02.840]  薩姆爾夏的二十三章八至三十九節
[00:03:02.840 --> 00:03:08.280]  而全部經文最中間的首尾結構的中間部份
[00:03:08.280 --> 00:03:10.280]  是兩首詩歌
[00:03:10.280 --> 00:03:12.920]  是說出大衛感恩的詩歌
[00:03:12.920 --> 00:03:14.920]  薩姆爾夏的二十二章
[00:03:14.920 --> 00:03:17.480]  和大衛遺言的詩歌
[00:03:17.480 --> 00:03:21.400]  在薩姆爾夏的二十三章一至七節
[00:03:21.400 --> 00:03:26.200]  其實這個首尾結構是反映出大衛的身份
[00:03:26.200 --> 00:03:28.200]  他是一個勇士
[00:03:28.200 --> 00:03:30.200]  他也是一個詩人
[00:03:30.200 --> 00:03:32.200]  但他也是一個罪人
[00:03:32.200 --> 00:03:37.400]  我相信這個就是首尾結構要讓我們看到
[00:03:37.400 --> 00:03:39.400]  今天的經文告訴我們
[00:03:39.400 --> 00:03:44.680]  因為灶羅的罪以至饑荒臨到以色列人身上
[00:03:44.680 --> 00:03:46.680]  是因為有一個旱災
[00:03:46.680 --> 00:03:53.160]  通常基督徒的科學家聽見有旱災就會怎樣呢
[00:03:53.160 --> 00:03:56.520]  就會用科學家的頭腦來想
[00:03:56.520 --> 00:03:58.520]  天氣又怎樣變化
[00:03:58.520 --> 00:04:02.440]  以至以色列境內有旱災
[00:04:02.440 --> 00:04:04.440]  解釋天災人禍
[00:04:04.440 --> 00:04:07.560]  其實我們不需要這樣解釋
[00:04:07.560 --> 00:04:10.360]  神說降災就是降災
[00:04:10.360 --> 00:04:15.480]  在這裏以塞瓦書的四十六章九至十一節
[00:04:15.480 --> 00:04:18.760]  神說你們思念上古的事
[00:04:18.760 --> 00:04:21.880]  因為我是神並無別神
[00:04:21.880 --> 00:04:25.080]  我是神再沒有能比我的
[00:04:25.080 --> 00:04:28.040]  我從起初指明末後的事
[00:04:28.040 --> 00:04:31.080]  從古時言明未成的事說
[00:04:31.080 --> 00:04:33.640]  我的籌算必立定
[00:04:33.640 --> 00:04:37.000]  凡我所喜悅的我必成就
[00:04:37.000 --> 00:04:39.320]  我照飼鳥從東方來
[00:04:39.320 --> 00:04:43.400]  照那成就我籌算的人從遠方來
[00:04:43.400 --> 00:04:46.200]  我以說出也必成就
[00:04:46.200 --> 00:04:49.320]  我以謀定也必作成
[00:04:49.320 --> 00:04:51.320]  根本不需要解釋
[00:04:51.320 --> 00:04:54.120]  神喜歡做什麼就做什麼
[00:04:54.120 --> 00:04:56.600]  喜歡怎樣做就怎樣做
[00:04:56.600 --> 00:05:02.120]  跟著就和我們今天的題目有關
[00:05:02.120 --> 00:05:05.400]  有很多人會問一個題目就是
[00:05:05.400 --> 00:05:07.720]  你說神降災
[00:05:07.720 --> 00:05:11.800]  如果神是一位慈愛的神
[00:05:11.800 --> 00:05:14.360]  怎麼會降災給人類
[00:05:14.360 --> 00:05:19.320]  其實聖經很清楚告訴我們
[00:05:19.320 --> 00:05:22.840]  無論是平安無論是災禍
[00:05:22.840 --> 00:05:24.360]  都是出於神
[00:05:24.360 --> 00:05:27.160]  我們不需要為神辯護
[00:05:27.160 --> 00:05:30.360]  以塞瓦書的四十五章五節
[00:05:30.360 --> 00:05:33.800]  以塞瓦先知很著重高舉神的主權
[00:05:33.800 --> 00:05:36.600]  在這篇經文說
[00:05:36.600 --> 00:05:39.960]  神說我是耶和華別沒有別的神
[00:05:39.960 --> 00:05:42.760]  又高舉神的主權
[00:05:42.760 --> 00:05:44.200]  然後到最後
[00:05:44.200 --> 00:05:47.480]  經文說我做光又做暗
[00:05:47.480 --> 00:05:50.680]  我施平安又做什麼
[00:05:50.680 --> 00:05:56.840]  又降災和造作者一切的是我耶和華
[00:05:56.840 --> 00:05:58.760]  是誰降災啊
[00:05:58.760 --> 00:06:01.080]  是耶和華降的災
[00:06:01.080 --> 00:06:04.680]  亞摩斯書的三章六節也說
[00:06:04.680 --> 00:06:06.920]  災難臨到一城
[00:06:06.920 --> 00:06:10.360]  豈非耶和華所降的嗎
[00:06:10.360 --> 00:06:13.400]  我們不需要為神辯護
[00:06:13.400 --> 00:06:15.800]  聖經很清楚告訴我們
[00:06:15.800 --> 00:06:17.160]  是神降災
[00:06:17.160 --> 00:06:19.560]  我們不需要解釋
[00:06:19.560 --> 00:06:23.480]  為什麼這些事是大自然發生的災害
[00:06:23.480 --> 00:06:24.280]  不是啊
[00:06:24.280 --> 00:06:25.720]  神告訴我們
[00:06:25.720 --> 00:06:27.720]  災禍臨到一城
[00:06:27.720 --> 00:06:29.160]  是神的作為
[00:06:29.160 --> 00:06:30.760]  是耶和華的作為
[00:06:30.760 --> 00:06:33.320]  但是另外一方面
[00:06:33.320 --> 00:06:35.640]  神也是施平安
[00:06:35.640 --> 00:06:37.800]  而且掌握一切
[00:06:37.800 --> 00:06:40.040]  希伯來書的一章三節
[00:06:40.040 --> 00:06:42.040]  說神用權能的命令
[00:06:42.040 --> 00:06:43.560]  托住萬有
[00:06:43.560 --> 00:06:46.120]  不是因為神托住萬有
[00:06:46.120 --> 00:06:48.040]  一切都會崩潰
[00:06:48.040 --> 00:06:51.320]  所以聖經很清楚告訴我們
[00:06:51.320 --> 00:06:53.080]  是神施平安
[00:06:53.080 --> 00:06:55.240]  也是神降災和
[00:06:55.960 --> 00:07:01.160]  你說這些事都是大自然發生的事
[00:07:01.160 --> 00:07:04.600]  發生在個人身上的事又如何
[00:07:04.600 --> 00:07:07.160]  無論是坑通
[00:07:07.160 --> 00:07:08.920]  無論是遭患
[00:07:08.920 --> 00:07:10.440]  都是出於神
[00:07:10.440 --> 00:07:16.360]  所來門王在《傳道書》的七章十三至十四節說
[00:07:16.360 --> 00:07:18.600]  你要察看神的作為
[00:07:18.600 --> 00:07:20.840]  因為神使違曲的
[00:07:20.840 --> 00:07:23.080]  誰能辯為直呢
[00:07:23.080 --> 00:07:25.080]  遇坑通的日子
[00:07:25.080 --> 00:07:26.280]  你當喜樂
[00:07:26.280 --> 00:07:27.880]  遭患難的日子
[00:07:27.880 --> 00:07:29.320]  你當思想
[00:07:29.320 --> 00:07:32.600]  因為神使這兩樣並列
[00:07:32.600 --> 00:07:35.320]  為的是要叫人查不出
[00:07:35.320 --> 00:07:37.480]  身後有什麼事
[00:07:37.480 --> 00:07:41.320]  沒有人能夠明白神的作為
[00:07:41.320 --> 00:07:43.960]  但是無論一個人
[00:07:43.960 --> 00:07:46.280]  是有坑通的日子
[00:07:46.280 --> 00:07:49.160]  無論一個人是有患難的日子
[00:07:49.160 --> 00:07:50.760]  一切都是出於神
[00:07:50.760 --> 00:07:57.160]  你說神容忍這些事發生在我們身上
[00:07:57.160 --> 00:07:59.080]  無論坑通也好
[00:07:59.080 --> 00:08:01.240]  無論患難也好
[00:08:01.240 --> 00:08:03.240]  有什麼容易呀
[00:08:03.240 --> 00:08:06.040]  其實在聖經裏面
[00:08:06.040 --> 00:08:08.920]  我們可以見到起碼有三個容易
[00:08:08.920 --> 00:08:12.520]  第一就是要我們認識它
[00:08:12.520 --> 00:08:15.720]  在詩篇的九章十六節
[00:08:15.720 --> 00:08:18.680]  耶和華已將自己顯明了
[00:08:18.680 --> 00:08:20.440]  他已施行審判
[00:08:20.440 --> 00:08:24.920]  惡人被自己所作的錢注了
[00:08:24.920 --> 00:08:27.800]  當神降災的時候
[00:08:27.800 --> 00:08:29.400]  要我們做什麼
[00:08:29.400 --> 00:08:31.160]  其中一個原因是要我們
[00:08:31.160 --> 00:08:32.760]  知道祂的作為
[00:08:32.760 --> 00:08:33.880]  認識祂
[00:08:33.880 --> 00:08:35.720]  還有第二點
[00:08:35.720 --> 00:08:38.040]  是要我們敬畏祂
[00:08:38.040 --> 00:08:40.920]  傳道書的三章十四節
[00:08:40.920 --> 00:08:43.160]  我知道神一切所作的
[00:08:43.160 --> 00:08:44.920]  都必永存
[00:08:44.920 --> 00:08:46.600]  無所增添
[00:08:46.600 --> 00:08:48.280]  無所減少
[00:08:48.280 --> 00:08:49.960]  神這樣行事
[00:08:49.960 --> 00:08:53.160]  要人在祂面前傳敬畏的身
[00:08:53.160 --> 00:08:56.600]  不單神要我們認識祂
[00:08:56.600 --> 00:08:59.560]  神還要我們敬畏祂
[00:08:59.560 --> 00:09:02.120]  還有第三個可能性
[00:09:02.120 --> 00:09:05.320]  就是在路加福音第十三章
[00:09:05.320 --> 00:09:08.120]  記不記得當時有幾個猶太人
[00:09:08.120 --> 00:09:11.320]  在聖殿敬拜被比拉多殺了
[00:09:11.320 --> 00:09:15.160]  然後在西羅亞流島塔
[00:09:15.160 --> 00:09:16.840]  有十八個人死亡
[00:09:16.840 --> 00:09:18.520]  有人問耶穌基督
[00:09:18.520 --> 00:09:21.640]  這些人是不是比其他人更加大罪
[00:09:21.640 --> 00:09:23.640]  耶穌基督怎麼回答
[00:09:23.640 --> 00:09:25.800]  你們若不悔改
[00:09:25.800 --> 00:09:28.120]  都要如此滅亡
[00:09:28.120 --> 00:09:31.560]  很多時災難臨到世上
[00:09:31.560 --> 00:09:33.160]  就讓我們反省
[00:09:33.160 --> 00:09:36.040]  讓我們有機會接受神
[00:09:36.040 --> 00:09:40.280]  所以災難臨到我們身上
[00:09:40.280 --> 00:09:42.120]  有什麼原因呢
[00:09:42.120 --> 00:09:45.000]  很多時神要我們認識祂
[00:09:45.000 --> 00:09:46.520]  要我們敬畏祂
[00:09:46.520 --> 00:09:50.600]  甚至給我們機會接受祂
[00:09:50.600 --> 00:09:54.840]  當然如果我們不認識神是罪
[00:09:54.840 --> 00:09:57.800]  我們不敬畏神也是罪
[00:09:57.800 --> 00:10:00.840]  我們不接受神更加是罪
[00:10:00.840 --> 00:10:04.440]  但不是所有發生在我們身上的事
[00:10:04.440 --> 00:10:06.200]  都是和罪有關
[00:10:06.200 --> 00:10:09.240]  記不記得約翰福音第九章
[00:10:09.240 --> 00:10:11.800]  有一個盲眼的人
[00:10:11.800 --> 00:10:15.640]  每個人都不知道為什麼這個人會盲眼
[00:10:15.640 --> 00:10:17.400]  議論紛紛
[00:10:17.400 --> 00:10:19.240]  耶穌基督說什麼
[00:10:19.240 --> 00:10:20.920]  他說這個人盲眼
[00:10:20.920 --> 00:10:24.280]  是要在他的身上顯出神的作為
[00:10:24.280 --> 00:10:26.760]  將榮耀歸給神
[00:10:26.760 --> 00:10:30.520]  所以很多時有事發生在我們身上
[00:10:30.520 --> 00:10:32.920]  當然神希望我們認識祂
[00:10:32.920 --> 00:10:35.000]  敬畏祂甚至接受祂
[00:10:35.000 --> 00:10:39.960]  但有時都是為了彰顯出神的榮耀
[00:10:39.960 --> 00:10:44.200]  你說為什麼你花了這麼多時間解釋
[00:10:44.200 --> 00:10:47.720]  為什麼會有這麼多災難在這個世上
[00:10:47.720 --> 00:10:49.560]  因為如果我們不明白
[00:10:49.560 --> 00:10:52.360]  為什麼災難會臨到這個世上
[00:10:52.360 --> 00:10:54.040]  我們等下說到
[00:10:54.040 --> 00:10:58.120]  訴羅犯罪神懲罰以色列人的時候
[00:10:58.120 --> 00:11:00.200]  我們就很難能夠解釋
[00:11:00.200 --> 00:11:04.040]  為什麼這些事會發生在以色列人的身上
[00:11:04.040 --> 00:11:05.800]  所以現在先解釋了
[00:11:05.800 --> 00:11:09.000]  等下就容易解釋很多
[00:11:09.000 --> 00:11:11.720]  我們今天的經文就是說
[00:11:11.720 --> 00:11:14.600]  訴羅因為他犯罪
[00:11:14.600 --> 00:11:17.480]  所以神降災給以色列人
[00:11:17.480 --> 00:11:19.640]  在撒姆爾下的21章
[00:11:19.640 --> 00:11:23.080]  所以今天這件事很清楚告訴我們
[00:11:23.080 --> 00:11:25.400]  和一個人的罪有關
[00:11:25.400 --> 00:11:27.640]  這個就是訴羅
[00:11:27.640 --> 00:11:32.600]  聖經沒有告訴我們訴羅什麼時候去殺機騙人
[00:11:32.600 --> 00:11:36.040]  也沒有告訴我們他怎樣去殺機騙人
[00:11:36.040 --> 00:11:39.640]  但就是記載在聖經裏面
[00:11:39.640 --> 00:11:43.480]  說到機騙人我們需要有少少背景
[00:11:43.480 --> 00:11:45.080]  有少少歷史
[00:11:45.080 --> 00:11:47.560]  機騙人是什麼人
[00:11:47.560 --> 00:11:49.880]  機騙人是迦南人
[00:11:49.880 --> 00:11:52.680]  當以色列人進入迦南地的時候
[00:11:52.680 --> 00:11:55.720]  機騙人就是迦南人之一
[00:11:55.720 --> 00:11:59.240]  經文說他們是阿摩利人的後人
[00:11:59.240 --> 00:12:02.680]  具體來說他們應該是希美人
[00:12:02.680 --> 00:12:05.720]  約書亞記九章七節
[00:12:05.720 --> 00:12:07.800]  當以色列人進入迦南地
[00:12:07.800 --> 00:12:12.280]  最初神叫他們要滅絕迦南十族
[00:12:12.280 --> 00:12:15.160]  在創世紀十五章一共有十個族
[00:12:15.160 --> 00:12:16.760]  神要他們滅絕
[00:12:16.760 --> 00:12:19.960]  但當約書亞去到迦南地
[00:12:19.960 --> 00:12:22.360]  在約書亞記的三章十一節
[00:12:22.360 --> 00:12:24.440]  說只有七族留下
[00:12:24.440 --> 00:12:26.760]  由十族變成七族
[00:12:26.760 --> 00:12:29.560]  而希美人就是其中一族
[00:12:29.560 --> 00:12:34.040]  記不記得希美人扮鬼扮馬來找以色列人
[00:12:34.040 --> 00:12:35.800]  說自己住得很遠
[00:12:35.800 --> 00:12:38.680]  他們知道神要滅絕迦南七族
[00:12:38.680 --> 00:12:39.960]  他們很害怕
[00:12:39.960 --> 00:12:43.000]  他們穿著破鞋和破衣服
[00:12:43.000 --> 00:12:45.160]  說他們很遠來的
[00:12:45.160 --> 00:12:47.240]  所以走得破鞋
[00:12:47.240 --> 00:12:49.640]  以色列人就相信了他們
[00:12:49.640 --> 00:12:51.640]  跟他們納約
[00:12:51.640 --> 00:12:54.040]  一納了約就大件事了
[00:12:54.040 --> 00:12:55.720]  後悔莫及
[00:12:55.720 --> 00:12:57.640]  原來這些是迦南人
[00:12:57.640 --> 00:12:58.840]  是鄰居
[00:12:58.840 --> 00:13:00.840]  但已經沒有辦法
[00:13:00.840 --> 00:13:02.600]  跟他們納了約
[00:13:02.600 --> 00:13:04.280]  所以一定要守約
[00:13:04.280 --> 00:13:08.120]  所以約書亞命令他們來服侍以色列人
[00:13:08.120 --> 00:13:12.280]  負責斬水砍柴的工作
[00:13:12.280 --> 00:13:15.160]  回來說訴羅
[00:13:15.160 --> 00:13:17.400]  為什麼他要去殺
[00:13:17.400 --> 00:13:18.920]  欺騙人
[00:13:18.920 --> 00:13:23.400]  其實訴羅一生都很樸索迷離
[00:13:23.400 --> 00:13:26.360]  外表非常虔誠
[00:13:26.360 --> 00:13:29.320]  高大威猛又帥
[00:13:29.320 --> 00:13:32.120]  但內心就遠離神
[00:13:32.840 --> 00:13:34.920]  他從來不聽神的命令
[00:13:34.920 --> 00:13:37.400]  在撒姆爾上的十三章
[00:13:37.400 --> 00:13:40.840]  神叫他等候撒姆爾來獻祭
[00:13:40.840 --> 00:13:43.640]  他就急不及待自己去獻祭
[00:13:43.640 --> 00:13:47.000]  在十五章神叫他殺盡阿瑪力人
[00:13:47.000 --> 00:13:48.280]  他又沒有做到
[00:13:48.280 --> 00:13:53.160]  在十四章他下了愚蠢誓言
[00:13:53.160 --> 00:13:56.360]  幾乎連自己的兒子約拿丹也要殺
[00:13:56.360 --> 00:13:58.360]  這個人就是這麼奇怪
[00:13:58.360 --> 00:14:00.920]  神叫他殺絕阿瑪力人
[00:14:00.920 --> 00:14:01.800]  他不去殺
[00:14:01.800 --> 00:14:04.040]  反而去殺欺騙人
[00:14:04.040 --> 00:14:06.040]  就是跟神納了約
[00:14:06.040 --> 00:14:09.160]  不殺的那些他就去殺
[00:14:09.160 --> 00:14:12.520]  但是以色列人在神的面前
[00:14:12.520 --> 00:14:14.920]  發誓要保護欺騙人
[00:14:14.920 --> 00:14:16.840]  這些人不能殺
[00:14:16.840 --> 00:14:19.880]  他就意圖將他們滅族
[00:14:19.880 --> 00:14:25.160]  有人說訴羅可能沒那麼殘忍
[00:14:25.160 --> 00:14:28.440]  你記不記得在撒姆爾上的二十二章
[00:14:28.440 --> 00:14:33.080]  在船牙柏這個祭司城發生什麼事
[00:14:33.080 --> 00:14:38.200]  訴羅要將整個祭司城的祭司全部殺光
[00:14:38.200 --> 00:14:39.640]  這個人是很殘忍
[00:14:39.640 --> 00:14:42.520]  他絕對是做得出這些事
[00:14:42.520 --> 00:14:45.880]  不單止訴羅他做的事撲朔迷離
[00:14:45.880 --> 00:14:49.720]  訴羅的身世一樣是這麼撲朔迷離
[00:14:49.720 --> 00:14:55.480]  學者注意到在歷代誌上的第八章和第九章
[00:14:55.480 --> 00:15:01.640]  原來變亞敏人有兩個不同地方的變亞敏人
[00:15:01.640 --> 00:15:04.680]  訴羅就是變亞敏人
[00:15:04.680 --> 00:15:07.880]  原來經文告訴我們
[00:15:07.880 --> 00:15:11.320]  有屬於耶路撒冷的變亞敏人
[00:15:11.320 --> 00:15:15.000]  在歷代誌上的八章一至二十八節
[00:15:15.000 --> 00:15:18.840]  但也有屬於機騙的變亞敏人
[00:15:18.840 --> 00:15:23.080]  在歷代誌上的八章二十九至四十節
[00:15:23.080 --> 00:15:28.520]  而訴羅是屬於機騙人的變亞敏人
[00:15:28.520 --> 00:15:30.440]  很奇怪
[00:15:30.440 --> 00:15:34.920]  更令人費解的是訴羅的曾祖父耶利
[00:15:34.920 --> 00:15:38.120]  被稱為機騙人之父
[00:15:38.120 --> 00:15:41.720]  在歷代誌上的八章二十九節
[00:15:41.720 --> 00:15:47.080]  有學者認為可能是有變亞敏人搬去機騙著
[00:15:47.080 --> 00:15:49.720]  所以才會這樣
[00:15:49.720 --> 00:15:52.360]  但也有很多學者認為
[00:15:52.360 --> 00:15:58.440]  訴羅的曾祖父耶利根本就是一個機騙人
[00:15:58.440 --> 00:16:02.600]  而搬去變亞敏的地方居住
[00:16:02.600 --> 00:16:07.480]  所以很可能訴羅根本是一個機騙人
[00:16:07.480 --> 00:16:11.320]  有機騙人的血液在他的身上
[00:16:11.320 --> 00:16:15.720]  有學者注意到歷代誌上的八章二十九節
[00:16:15.720 --> 00:16:18.440]  說耶利是機騙人之父
[00:16:18.440 --> 00:16:20.600]  在很多古舊版本
[00:16:20.600 --> 00:16:24.200]  希伯來文的版本沒有這節經文
[00:16:24.200 --> 00:16:27.480]  但在七十字譯本就有
[00:16:27.480 --> 00:16:29.080]  很奇怪
[00:16:29.080 --> 00:16:34.360]  因為七十字譯本是後期的
[00:16:34.360 --> 00:16:39.880]  由希伯來文譯到希臘文才有七十字譯本
[00:16:39.880 --> 00:16:42.920]  所以希伯來文的版本是早一點的
[00:16:42.920 --> 00:16:46.200]  反而早一點的版本沒有這節經文
[00:16:46.200 --> 00:16:48.600]  但後期的版本就有
[00:16:48.600 --> 00:16:51.160]  為什麼呢?有兩個可能性
[00:16:51.160 --> 00:16:56.040]  第一個可能性就是有人意圖在希伯來文的版本
[00:16:56.040 --> 00:17:00.280]  刪去了耶利是機騙人之父這個經文
[00:17:00.280 --> 00:17:06.040]  意圖想洗脫訴羅就是機騙人的證據
[00:17:06.040 --> 00:17:11.000]  但也有學者指出有另外一個可能性
[00:17:11.000 --> 00:17:13.880]  就是這些經文是後人加上去
[00:17:13.880 --> 00:17:16.360]  來抹黑訴羅的名字
[00:17:16.360 --> 00:17:19.880]  誰和訴羅這麼深仇大恨
[00:17:19.880 --> 00:17:21.160]  抹黑他的名字
[00:17:21.160 --> 00:17:23.560]  但也有學者注意到
[00:17:23.560 --> 00:17:29.160]  同樣的經文叫伊斯波切做什麼呢?
[00:17:29.160 --> 00:17:30.840]  叫他做伊斯巴力
[00:17:30.840 --> 00:17:32.440]  就是訴羅的兒子
[00:17:32.440 --> 00:17:35.480]  同樣的經文叫米菲波切
[00:17:35.480 --> 00:17:39.400]  就是約拿丹的兒子叫他做米菲巴力
[00:17:39.400 --> 00:17:44.680]  米菲巴力和伊斯巴力是比較早期的名字
[00:17:44.680 --> 00:17:47.880]  後來以色列人覺得不好聽
[00:17:47.880 --> 00:17:49.800]  因為巴力是偶像
[00:17:49.800 --> 00:17:54.600]  所以將名字由伊斯巴力改去伊斯波切
[00:17:54.600 --> 00:17:58.120]  由米菲巴力改去米菲波切
[00:17:58.120 --> 00:18:00.280]  這些名字沒有改
[00:18:00.280 --> 00:18:03.880]  但如果有人抹黑訴羅的名字
[00:18:03.880 --> 00:18:07.240]  加了耶利是機騙人之父
[00:18:07.240 --> 00:18:09.160]  似乎又說不過去
[00:18:09.160 --> 00:18:12.200]  為什麼不將這些名字都改了呢?
[00:18:12.200 --> 00:18:17.640]  所以很有可能訴羅根本是一個機騙人
[00:18:17.640 --> 00:18:21.160]  如果訴羅真的是機騙人
[00:18:21.160 --> 00:18:24.040]  為什麼他要殺機騙人呢?
[00:18:24.040 --> 00:18:26.120]  你不要忘記
[00:18:26.120 --> 00:18:29.480]  訴羅已經成為以色列人的王
[00:18:29.480 --> 00:18:33.320]  一朝飛上枝頭就變鳳凰
[00:18:33.320 --> 00:18:36.040]  已經成為以色列人的王
[00:18:36.040 --> 00:18:38.840]  他不想讓人知道他的背景
[00:18:38.840 --> 00:18:41.160]  他可能是一個機騙人
[00:18:41.160 --> 00:18:45.960]  所以他裝模作樣要滅絕機騙人
[00:18:45.960 --> 00:18:47.800]  很有可能性
[00:18:47.800 --> 00:18:52.280]  無論如何在撒姆爾夏的二十一章二節
[00:18:52.280 --> 00:18:56.360]  訴羅為以色列人和猶大人發熱心
[00:18:56.360 --> 00:18:59.080]  想要殺滅他們
[00:18:59.080 --> 00:19:01.400]  想要殺滅機騙人
[00:19:01.400 --> 00:19:06.360]  所以當時可能是以色列人和猶大人
[00:19:06.360 --> 00:19:09.320]  他們和機騙人有衝突
[00:19:09.320 --> 00:19:14.120]  訴羅走出來幫他們殺盡機騙人
[00:19:14.120 --> 00:19:15.720]  一石二鳥
[00:19:15.720 --> 00:19:19.800]  一方面可以得到人民的支持
[00:19:19.800 --> 00:19:21.480]  人民的熱心
[00:19:21.480 --> 00:19:27.240]  第二他為自己裝模作樣要滅絕機騙人
[00:19:27.240 --> 00:19:31.720]  而他殺死機騙人就證明他不是機騙人
[00:19:31.720 --> 00:19:33.880]  所以他可能是因為想這樣
[00:19:33.880 --> 00:19:37.480]  所以大發熱心去殺機騙人
[00:19:37.480 --> 00:19:42.600]  這也是訴羅時常做的事
[00:19:42.600 --> 00:19:46.200]  就是希望得到人民的支持
[00:19:46.200 --> 00:19:48.440]  大衛則是相反
[00:19:48.440 --> 00:19:50.920]  大衛是一個合神心意的人
[00:19:50.920 --> 00:19:53.720]  人民對他怎樣反而不重要
[00:19:53.720 --> 00:19:56.680]  但對訴羅則是相反
[00:19:56.680 --> 00:20:02.440]  這也讓我們看到訴羅的預象
[00:20:02.440 --> 00:20:05.960]  訴羅希望得到人民的支持
[00:20:05.960 --> 00:20:10.440]  大衛則是神所揀選的王
[00:20:10.440 --> 00:20:13.320]  就好像末世的時候
[00:20:13.320 --> 00:20:16.200]  誰會得到人民的支持
[00:20:16.200 --> 00:20:18.040]  是迪基督
[00:20:18.040 --> 00:20:21.800]  迪基督得到以色列人的支持成為王
[00:20:21.800 --> 00:20:25.160]  但耶穌基督將會再次來臨
[00:20:25.160 --> 00:20:28.360]  耶穌基督才是真正從神而來
[00:20:28.360 --> 00:20:31.320]  他來到就會戰勝迪基督
[00:20:31.320 --> 00:20:35.400]  所以有沒有看到訴羅和大衛好像是兩個預象
[00:20:35.400 --> 00:20:37.640]  訴羅是迪基督的預象
[00:20:37.640 --> 00:20:40.200]  大衛是耶穌基督的預象
[00:20:40.200 --> 00:20:44.040]  現在如果我們說訴羅是機騙人
[00:20:44.040 --> 00:20:45.960]  那就更加有意思了
[00:20:45.960 --> 00:20:47.240]  為什麼呢?
[00:20:47.240 --> 00:20:51.480]  大家還記得我和大家說約書亞記的時候
[00:20:51.480 --> 00:20:56.600]  我曾經說過約書亞記其實是啟示錄的一個預象
[00:20:56.600 --> 00:21:00.600]  約書亞記和啟示錄有很多相似的地方
[00:21:00.600 --> 00:21:02.280]  絕對不是偶然
[00:21:02.280 --> 00:21:05.960]  剛才我們說以色列人進入迦南地
[00:21:05.960 --> 00:21:08.040]  本來有迦南十族
