
[00:00:00.000 --> 00:00:03.000]  收到大家一些問題
[00:02:28.000 --> 00:02:31.000]  上帝苦心孤魏
[00:02:31.000 --> 00:02:35.000]  時候滿足 耶穌才降生
[00:02:35.000 --> 00:02:37.000]  為甚麼甚麼時候滿足 上帝在等甚麼
[00:02:37.000 --> 00:02:43.000]  上帝在等解釋已經在以色列人中間
[00:02:43.000 --> 00:02:47.000]  有了 鋪了路 留下了線索
[00:02:47.000 --> 00:02:49.000]  到耶穌基督出現的時候
[00:02:49.000 --> 00:02:52.000]  整本新約聖經如何去介紹耶穌基督
[00:02:52.000 --> 00:02:55.000]  全部用舊約去介紹
[00:02:55.000 --> 00:02:56.000]  司世耀寒一出來怎麼說
[00:02:56.000 --> 00:02:59.000]  看啊 神的羔羊 除去世人罪孽
[00:02:59.000 --> 00:03:01.000]  這句話從何而來
[00:03:01.000 --> 00:03:03.000]  舊約聖經來的 利未記那裡來的
[00:03:03.000 --> 00:03:05.000]  所以你不懂舊約聖經
[00:03:05.000 --> 00:03:07.000]  你不明白新約如何介紹耶穌
[00:03:07.000 --> 00:03:14.000]  所以這個解釋是按照神預備的線索來解釋
[00:03:14.000 --> 00:03:17.000]  不是按照我們民間傳統
[00:03:17.000 --> 00:03:21.000]  那種想當然的想法去認識耶穌
[00:03:21.000 --> 00:03:23.000]  所以在這裡我想問得很好
[00:03:23.000 --> 00:03:26.000]  不是說耶穌基督 神成為人
[00:03:26.000 --> 00:03:28.000]  這件事我們永遠都不能夠明白
[00:03:28.000 --> 00:03:30.000]  閉上眼睛相信 不是這個意思
[00:03:30.000 --> 00:03:32.000]  那就是理性自殺
[00:03:32.000 --> 00:03:34.000]  上帝成為人這件事
[00:03:34.000 --> 00:03:41.000]  超過我們過去既有的根深蒂固的想法
[00:03:41.000 --> 00:03:47.000]  卻是幫助我們進入一個真實的真理裡
[00:03:47.000 --> 00:03:52.000]  這個真理是應該塑造我們的思想
[00:03:52.000 --> 00:03:55.000]  我們如何思想關於上帝的事情
[00:03:55.000 --> 00:03:58.000]  是按照耶穌基督的真理去思想
[00:03:58.000 --> 00:04:01.000]  我們如何思想關於我們人的事情
[00:04:01.000 --> 00:04:05.000]  我們要按照耶穌基督的真理去思想
[00:04:05.000 --> 00:04:09.000]  所以按照神的解釋來明白這件事
[00:04:09.000 --> 00:04:10.000]  對我們大有幫助
[00:04:10.000 --> 00:04:16.000]  按照我們自己既有的觀念去解釋耶穌基督這件事
[00:04:16.000 --> 00:04:18.000]  我們時時會出問題
[00:04:18.000 --> 00:04:23.000]  接下來的問題都會去illustrate
[00:04:23.000 --> 00:04:27.000]  或者讓我們看到剛才我們說的原則是怎樣的情況
[00:04:27.000 --> 00:04:29.000]  所以第二個問題就是說
[00:04:29.000 --> 00:04:32.000]  我曾經說過耶穌替我們
[00:04:32.000 --> 00:04:35.000]  或者代表我們活出一個信服的生命
[00:04:35.000 --> 00:04:39.000]  但現實是我們仍然要親自去面對生活
[00:04:39.000 --> 00:04:41.000]  面對生命的成敗
[00:04:41.000 --> 00:04:48.000]  請問耶穌的代表與我們的生活如何建立上關係呢?
[00:04:48.000 --> 00:04:51.000]  好像耶穌還耶穌,我還我
[00:04:51.000 --> 00:04:54.000]  贏了世界盃都是那11個球員的威
[00:04:54.000 --> 00:04:56.000]  與我無關,雖然是香港隊
[00:04:56.000 --> 00:04:59.000]  這是人的比喻的限制
[00:04:59.000 --> 00:05:03.000]  因為在人的比喻當中沒有聖靈的工作
[00:05:03.000 --> 00:05:07.000]  但是耶穌基督的生命如何與我的生命連起來
[00:05:07.000 --> 00:05:10.000]  我活著就是基督呢?
[00:05:10.000 --> 00:05:12.000]  我活著就是為基督呢?
[00:05:12.000 --> 00:05:14.000]  這個問題是不存在的
[00:05:14.000 --> 00:05:16.000]  祂為我而活,祂為我犧牲
[00:05:16.000 --> 00:05:19.000]  現在我為祂了,祂是祂,我是我
[00:05:19.000 --> 00:05:21.000]  祂給我一樣東西,我給祂一樣東西
[00:05:21.000 --> 00:05:24.000]  大家乾淨利落,禮尚往來
[00:05:24.000 --> 00:05:28.000]  你好我好,大家好,I am OK, You are OK
[00:05:28.000 --> 00:05:31.000]  活著就是基督
[00:05:31.000 --> 00:05:35.000]  本來沒有關係的,現在成為有關係呢?
[00:05:35.000 --> 00:05:37.000]  聖靈的工作
[00:05:37.000 --> 00:05:41.000]  聖靈是將耶穌基督的生命
[00:05:41.000 --> 00:05:44.000]  活在我們的生命當中
[00:05:44.000 --> 00:05:46.000]  很可惜我們只有四個早上
[00:05:46.000 --> 00:05:48.000]  所以我們沒有機會說很多聖靈
[00:05:48.000 --> 00:05:51.000]  你給我的題目不是認識三位一體的真神
[00:05:51.000 --> 00:05:53.000]  只是認識耶穌基督
[00:05:53.000 --> 00:05:55.000]  所以我沒有提到這一方面
[00:05:55.000 --> 00:05:57.000]  這一方面是一個很重要的真理
[00:05:57.000 --> 00:05:59.000]  有關聖靈的教導不是講方言
[00:05:59.000 --> 00:06:02.000]  不是行神蹟祈禱,不是靈因運動
[00:06:02.000 --> 00:06:05.000]  聖靈就是每一個基督徒
[00:06:05.000 --> 00:06:09.000]  活出基督的生命的原因
[00:06:09.000 --> 00:06:13.000]  神自己在我們的生命當中
[00:06:13.000 --> 00:06:15.000]  祂幫助我們
[00:06:15.000 --> 00:06:18.000]  我昨天用了一個英文字,不知道你明不明白
[00:06:18.000 --> 00:06:20.000]  take over
[00:06:20.000 --> 00:06:23.000]  解放軍1997年7月1日下來
[00:06:23.000 --> 00:06:26.000]  take over香港英軍的基地
[00:06:26.000 --> 00:06:30.000]  剛剛談完了,談妥了,簽了合約
[00:06:30.000 --> 00:06:33.000]  take over,耶穌基督的生命
[00:06:33.000 --> 00:06:36.000]  要來到我們的生命當中
[00:06:36.000 --> 00:06:38.000]  來管理我們的生命
[00:06:38.000 --> 00:06:40.000]  主權的移交
[00:06:40.000 --> 00:06:42.000]  我想我們開始明白
[00:06:42.000 --> 00:06:45.000]  這一切的工作是聖靈的工作
[00:06:45.000 --> 00:06:48.000]  所以待會我們開始會提到這個問題
[00:06:48.000 --> 00:06:53.000]  耶穌基督的生命和我們的生命之間的關係是怎樣
[00:06:53.000 --> 00:06:55.000]  我以為你們晚堂會說這件事
[00:06:55.000 --> 00:06:58.000]  活出基督,還是你晚上太睏了
[00:06:58.000 --> 00:07:03.000]  只是支持到午後12點就馬上降職
[00:07:03.000 --> 00:07:05.000]  我不知道
[00:07:05.000 --> 00:07:07.000]  另一個問題
[00:07:07.000 --> 00:07:09.000]  這個問題很長,聽清楚
[00:07:09.000 --> 00:07:11.000]  耶穌基督在世的日子是重要的
[00:07:11.000 --> 00:07:14.000]  因為從那個時候起祂就成為神人
[00:07:14.000 --> 00:07:16.000]  這個聽得很清楚
[00:07:16.000 --> 00:07:19.000]  但是人的一生重要性在哪裡呢
[00:07:19.000 --> 00:07:21.000]  我們的每分鐘都是恩典
[00:07:21.000 --> 00:07:25.000]  是不是我們的一生重要性在於勞碌上享樂呢
[00:07:25.000 --> 00:07:27.000]  我開始不太明白這個問題
[00:07:27.000 --> 00:07:31.000]  恩典和勞碌享樂有什麼關係呢
[00:07:31.000 --> 00:07:33.000]  你問問題的時候要想清楚
[00:07:33.000 --> 00:07:35.000]  你問的問題要通才行
[00:07:35.000 --> 00:07:37.000]  不要一句話都答下去
[00:07:37.000 --> 00:07:40.000]  恩典和享樂我看不到有什麼關係
[00:07:40.000 --> 00:07:42.000]  不過我希望這個問題讀下去
[00:07:42.000 --> 00:07:43.000]  或者幫到我們明白
[00:07:43.000 --> 00:07:45.000]  耶穌的一生表明了神
[00:07:45.000 --> 00:07:47.000]  啟示了上帝
[00:07:47.000 --> 00:07:49.000]  又代表了我們包容我們在內
[00:07:49.000 --> 00:07:51.000]  一起活了一次
[00:07:51.000 --> 00:07:53.000]  那我們今生真的重要嗎
[00:07:53.000 --> 00:07:56.000]  重要和耶穌代表神
[00:07:56.000 --> 00:07:58.000]  代表我們我又看不到有什麼關係
[00:07:58.000 --> 00:08:00.000]  我們可以活出基督來
[00:08:00.000 --> 00:08:02.000]  又或者可以在勞碌的份上享我們的份
[00:08:02.000 --> 00:08:06.000]  但是在神的救恩中又有著什麼意義呢
[00:08:06.000 --> 00:08:08.000]  或者我幫他問
[00:08:08.000 --> 00:08:11.000]  我想這個問題就是說
[00:08:11.000 --> 00:08:14.000]  人如果耶穌的一生重要
[00:08:14.000 --> 00:08:16.000]  那我同意了
[00:08:16.000 --> 00:08:18.000]  因為祂是神人當然是重要
[00:08:18.000 --> 00:08:19.000]  你為什麼說耶穌不重要
[00:08:19.000 --> 00:08:20.000]  誰說耶穌不重要
[00:08:20.000 --> 00:08:22.000]  趕出去
[00:08:22.000 --> 00:08:24.000]  但是我們為什麼重要呢
[00:08:24.000 --> 00:08:26.000]  回到那個意思
[00:08:26.000 --> 00:08:28.000]  很多時候我們看耶穌基督
[00:08:28.000 --> 00:08:32.000]  看祂作為一個和我們離行離辣的人
[00:08:32.000 --> 00:08:35.000]  所以始終都是我為祂活
[00:08:35.000 --> 00:08:36.000]  祂為我活
[00:08:36.000 --> 00:08:38.000]  始終都是兩個用英文來說
[00:08:38.000 --> 00:08:40.000]  separate entities
[00:08:40.000 --> 00:08:42.000]  兩個沒有關係的人
[00:08:42.000 --> 00:08:44.000]  婚姻都不是這樣的
[00:08:44.000 --> 00:08:46.000]  初初是
[00:08:46.000 --> 00:08:48.000]  但是分越久的時候
[00:08:48.000 --> 00:08:49.000]  你分不開兩個人
[00:08:49.000 --> 00:08:51.000]  人的關係尚且可以這樣
[00:08:51.000 --> 00:08:54.000]  互相融會在對方當中
[00:08:54.000 --> 00:08:56.000]  何況是上帝和我們的關係
[00:08:56.000 --> 00:08:59.000]  但是我想強調的第一天所說的
[00:08:59.000 --> 00:09:01.000]  我們應該由耶穌基督
[00:09:01.000 --> 00:09:03.000]  神成為人這個事實
[00:09:03.000 --> 00:09:06.000]  去看清楚我們生命的價值
[00:09:06.000 --> 00:09:08.000]  如果我們的生命沒有價值的話
[00:09:08.000 --> 00:09:10.000]  如果我們的生命是骯髒的
[00:09:10.000 --> 00:09:12.000]  如果人類的歷史是一個監牢
[00:09:12.000 --> 00:09:14.000]  如果最重要的只是永恆
[00:09:14.000 --> 00:09:15.000]  只是永生
[00:09:15.000 --> 00:09:17.000]  只是天堂的話
[00:09:17.000 --> 00:09:22.000]  第一我們污衊了上帝創造天地這個真理
[00:09:22.000 --> 00:09:26.000]  第二我們也污衊了上帝的兒子
[00:09:26.000 --> 00:09:30.000]  親自來到人間成為人的這個真理
[00:09:30.000 --> 00:09:34.000]  神來到做人
[00:09:34.000 --> 00:09:37.000]  而且永恆的上帝
[00:09:37.000 --> 00:09:39.000]  從此之後
[00:09:39.000 --> 00:09:43.000]  聖子耶穌基督就是真神的真神
[00:09:43.000 --> 00:09:44.000]  真人的真人
[00:09:44.000 --> 00:09:46.000]  這個事實永無改變
[00:09:47.000 --> 00:09:48.000]  讓我們看到
[00:09:48.000 --> 00:09:50.000]  生命歷史
[00:09:50.000 --> 00:09:52.000]  我們這幾十年
[00:09:52.000 --> 00:09:54.000]  是有價值的
[00:09:54.000 --> 00:09:57.000]  你要問為什麼就只有這個理由
[00:09:57.000 --> 00:10:00.000]  因為神都來到做人
[00:10:00.000 --> 00:10:03.000]  神的兒子來到這個世界上
[00:10:03.000 --> 00:10:05.000]  做完之後他不是扔下
[00:10:05.000 --> 00:10:07.000]  他逼不得已
[00:10:07.000 --> 00:10:09.000]  他好像修理汽車一樣
[00:10:09.000 --> 00:10:11.000]  要鑽到車底很骯髒
[00:10:11.000 --> 00:10:12.000]  選一件骯髒的衣服來穿
[00:10:12.000 --> 00:10:13.000]  穿完之後怎樣
[00:10:13.000 --> 00:10:14.000]  免得洗
[00:10:14.000 --> 00:10:15.000]  洗髒我的洗衣機
[00:10:15.000 --> 00:10:17.000]  扔掉它
[00:10:17.000 --> 00:10:19.000]  耶穌沒有扔掉他的人性
[00:10:19.000 --> 00:10:23.000]  耶穌沒有扔掉他在世這三十多年的日子
[00:10:23.000 --> 00:10:25.000]  你想想
[00:10:25.000 --> 00:10:27.000]  永恆的上帝
[00:10:27.000 --> 00:10:29.000]  他不單創造歷史
[00:10:29.000 --> 00:10:30.000]  創造人類
[00:10:30.000 --> 00:10:32.000]  創造你和我
[00:10:32.000 --> 00:10:34.000]  他自己來玩
[00:10:34.000 --> 00:10:37.000]  他不是組裝Lego出來
[00:10:37.000 --> 00:10:39.000]  多好啊多好啊
[00:10:39.000 --> 00:10:40.000]  我去吃飯了
[00:10:40.000 --> 00:10:41.000]  放下它
[00:10:41.000 --> 00:10:42.000]  做得這麼好
[00:10:42.000 --> 00:10:44.000]  我自己下去玩一次
[00:10:44.000 --> 00:10:46.000]  玩完之後他沒有扔下
[00:10:46.000 --> 00:10:48.000]  這就是我們的價值在哪裡
[00:10:48.000 --> 00:10:50.000]  我們人生的價值在哪裡
[00:10:50.000 --> 00:10:51.000]  生命的價值在哪裡
[00:10:51.000 --> 00:10:53.000]  歷史的價值在哪裡
[00:10:53.000 --> 00:10:58.000]  你要學從耶穌基督這個真理去明白自己
[00:10:58.000 --> 00:11:00.000]  就是這個意思
[00:11:00.000 --> 00:11:03.000]  不是享樂的價值
[00:11:03.000 --> 00:11:05.000]  不是苦難的價值
[00:11:05.000 --> 00:11:09.000]  不是我們自己為自己製造出來的價值
[00:11:09.000 --> 00:11:11.000]  那些如果我用另一個英文字深一點
[00:11:11.000 --> 00:11:14.000]  這些全部是我們的rationalization
[00:11:14.000 --> 00:11:15.000]  不明白不要緊
[00:11:15.000 --> 00:11:18.000]  對你苟因無影響
[00:11:18.000 --> 00:11:22.000]  你不需要為自己編出理由去解釋你的人生
[00:11:22.000 --> 00:11:24.000]  因為你的人生已經在耶穌基督
[00:11:24.000 --> 00:11:28.000]  道成肉身的事實上解釋得清清楚楚
[00:11:28.000 --> 00:11:30.000]  價值在哪裡
[00:11:30.000 --> 00:11:36.000]  所以耶穌基督和我們的關係非常密切
[00:11:36.000 --> 00:11:38.000]  你離開了他
[00:11:38.000 --> 00:11:40.000]  什麼都倒塌了
[00:11:40.000 --> 00:11:43.000]  我們只有在他的身上
[00:11:43.000 --> 00:11:45.000]  我們見到上帝
[00:11:45.000 --> 00:11:47.000]  見到我們自己
[00:11:47.000 --> 00:11:49.000]  見到上帝和我們的關係
[00:11:49.000 --> 00:11:51.000]  所以這個原則非常重要
[00:11:51.000 --> 00:11:57.000]  我希望你慢慢會學到這樣去看待自己
[00:11:57.000 --> 00:12:00.000]  這裡有三個問題也很精彩
[00:12:00.000 --> 00:12:05.000]  為什麼耶穌被釘在十字架上就得著最大的榮耀
[00:12:05.000 --> 00:12:07.000]  是因為他信服神的旨意
[00:12:07.000 --> 00:12:11.000]  還是因為他勝了掌死權的
[00:12:11.000 --> 00:12:15.000]  什麼是榮耀
[00:12:15.000 --> 00:12:17.000]  記不記得我和你說
[00:12:17.000 --> 00:12:19.000]  是我們心目中想的那種
[00:12:19.000 --> 00:12:21.000]  托格勞斯萊斯
[00:12:21.000 --> 00:12:24.000]  有個穿著潔白禮服
[00:12:24.000 --> 00:12:27.000]  艷美的很帥的僕人
[00:12:27.000 --> 00:12:29.000]  拖你下車
[00:12:29.000 --> 00:12:31.000]  那些叫榮耀嗎
[00:12:31.000 --> 00:12:33.000]  什麼是榮耀
[00:12:33.000 --> 00:12:38.000]  我說不要用我們既有的根深蒂固的觀念
[00:12:38.000 --> 00:12:40.000]  這就是其中一個
[00:12:40.000 --> 00:12:43.000]  我們對神的榮耀的認識
[00:12:43.000 --> 00:12:47.000]  是根深蒂固地封建的
[00:12:47.000 --> 00:12:49.000]  明白我這句話嗎
[00:12:49.000 --> 00:12:52.000]  你的榮耀是封建的榮耀
[00:12:52.000 --> 00:12:54.000]  有人服侍你的
[00:12:54.000 --> 00:12:56.000]  你做皇帝的
[00:12:56.000 --> 00:12:58.000]  上帝創造我們的時候是否這樣
[00:12:58.000 --> 00:13:01.000]  他給我們的榮耀是怎樣的榮耀
[00:13:01.000 --> 00:13:03.000]  上帝創造亞當夏娃
[00:13:03.000 --> 00:13:05.000]  創造奴隸給他
[00:13:05.000 --> 00:13:06.000]  創造司機給他
[00:13:06.000 --> 00:13:08.000]  創造菲律賓女傭給他
[00:13:08.000 --> 00:13:10.000]  不是的
[00:13:10.000 --> 00:13:13.000]  男人和女人都在神的面前
[00:13:13.000 --> 00:13:14.000]  領受神的形象
[00:13:14.000 --> 00:13:15.000]  管理大地的一切
[00:13:15.000 --> 00:13:21.000]  當時是一個男權為上的社會
[00:13:21.000 --> 00:13:23.000]  你想想
[00:13:23.000 --> 00:13:28.000]  上帝的榮耀不是你和我想的那套封建的榮耀
[00:13:28.000 --> 00:13:31.000]  是我們時時將人的觀念
[00:13:31.000 --> 00:13:33.000]  project上去上帝那裏
[00:13:33.000 --> 00:13:37.000]  人的風光project上去上帝那裏
[00:13:37.000 --> 00:13:38.000]  我們小心
[00:13:38.000 --> 00:13:39.000]  麻煩你
[00:13:39.000 --> 00:13:43.000]  這是一點點榮耀
[00:13:43.000 --> 00:13:45.000]  神的榮耀是怎樣的榮耀
[00:13:45.000 --> 00:13:47.000]  這是舊約聖經裏我們看得很清楚
[00:13:47.000 --> 00:13:54.000]  神的榮耀是他願意謙卑下來
[00:13:54.000 --> 00:14:02.000]  神的榮耀是他不以自己與神同等為強奪的反倒虛偈
[00:14:02.000 --> 00:14:10.000]  神的榮耀是他放棄天上絕對安樂的地方
[00:14:10.000 --> 00:14:12.000]  來到我們中間
[00:14:12.000 --> 00:14:16.000]  這是神的榮耀
[00:14:16.000 --> 00:14:21.000]  我們甚至要對榮耀的了解重新學起
[00:14:21.000 --> 00:14:24.000]  甚麼是基督徒的榮耀
[00:14:24.000 --> 00:14:25.000]  在教會裏面
[00:14:25.000 --> 00:14:28.000]  人人走進來見到你都要鞠躬長老
[00:14:28.000 --> 00:14:30.000]  這樣叫榮耀嗎
[00:14:30.000 --> 00:14:31.000]  沒有人見到的時候
[00:14:31.000 --> 00:14:33.000]  你在教會裏面掃地
[00:14:33.000 --> 00:14:36.000]  那是你的榮耀
[00:14:36.000 --> 00:14:38.000]  你分得清楚嗎
[00:14:38.000 --> 00:14:41.000]  人子來不是要受人的服事
[00:14:41.000 --> 00:14:42.000]  而是要服事人
[00:14:42.000 --> 00:14:44.000]  人人坐在那裏不肯洗腳的時候
[00:14:44.000 --> 00:14:46.000]  誰站起來去洗腳
[00:14:46.000 --> 00:14:48.000]  每個人進來教會裏面
[00:14:48.000 --> 00:14:49.000]  明明見到亂世大亂
[00:14:49.000 --> 00:14:50.000]  每個人都看不到
[00:14:50.000 --> 00:14:51.000]  交通交通祈禱祈禱
[00:14:51.000 --> 00:14:52.000]  誰去搬椅子
[00:14:52.000 --> 00:14:54.000]  誰去掃地
[00:14:54.000 --> 00:14:56.000]  誰是榮耀
[00:14:56.000 --> 00:14:58.000]  你與耶穌基督的身上學起
[00:14:58.000 --> 00:15:00.000]  耶穌基督來到這個世界上
[00:15:00.000 --> 00:15:02.000]  他如何榮耀父神
[00:15:02.000 --> 00:15:04.000]  到處去
[00:15:04.000 --> 00:15:05.000]  君臨天下
[00:15:05.000 --> 00:15:07.000]  將最好的東西拿來給我吃
[00:15:07.000 --> 00:15:08.000]  不是
[00:15:08.000 --> 00:15:10.000]  他到處去醫病
[00:15:10.000 --> 00:15:12.000]  到處去憐憫人
[00:15:12.000 --> 00:15:14.000]  你不肯碰的麻瘋人
[00:15:14.000 --> 00:15:15.000]  他去碰
[00:15:15.000 --> 00:15:18.000]  甚麼是今天的麻瘋人
[00:15:18.000 --> 00:15:20.000]  愛滋病
[00:15:20.000 --> 00:15:22.000]  你去碰他
[00:15:22.000 --> 00:15:23.000]  基督徒和這些人
[00:15:23.000 --> 00:15:25.000]  是劃著割蓆絕交的
[00:15:25.000 --> 00:15:28.000]  不要讓情慾沾染我的身
[00:15:28.000 --> 00:15:31.000]  你的榮耀是封建的榮耀
[00:15:31.000 --> 00:15:35.000]  不是耶穌基督和我們定義的
[00:15:35.000 --> 00:15:37.000]  解釋的榮耀
[00:15:37.000 --> 00:15:38.000]  小心啊
[00:15:38.000 --> 00:15:39.000]  小心啊
[00:15:39.000 --> 00:15:41.000]  不要擾亂
[00:15:41.000 --> 00:15:43.000]  另外一個問題很有意思
[00:15:43.000 --> 00:15:45.000]  耶穌在世上三十多年
[00:15:45.000 --> 00:15:47.000]  道成肉身信服神的旨意
[00:15:47.000 --> 00:15:50.000]  是我們的榜樣還是我們的代表呢
[00:15:50.000 --> 00:15:52.000]  我很喜歡這個問題
[00:15:52.000 --> 00:15:53.000]  聽得明白
[00:15:53.000 --> 00:15:55.000]  明白當中有些不明白
[00:15:55.000 --> 00:15:57.000]  這個問題最好
[00:15:57.000 --> 00:16:00.000]  耶穌基督來到這個世界上
[00:16:00.000 --> 00:16:02.000]  信服神的一生
[00:16:02.000 --> 00:16:04.000]  既是我們的榜樣
[00:16:04.000 --> 00:16:07.000]  又是我們的代表
[00:16:07.000 --> 00:16:10.000]  今天你和我是上帝的誰
[00:16:10.000 --> 00:16:12.000]  是上帝的兒女
[00:16:12.000 --> 00:16:13.000]  我們是上帝的兒女
[00:16:13.000 --> 00:16:15.000]  我們應該信服祂的
[00:16:15.000 --> 00:16:17.000]  你不信服祂
[00:16:17.000 --> 00:16:18.000]  你和祂做受孕
[00:16:18.000 --> 00:16:19.000]  所以你要小心
[00:16:19.000 --> 00:16:22.000]  沒有屬肉體的基督徒才會有這回事
[00:16:22.000 --> 00:16:25.000]  很多時候我們有些很模糊的觀念
[00:16:25.000 --> 00:16:27.000]  我做基督徒分幾等的
[00:16:27.000 --> 00:16:29.000]  我這些叫屬血氣的基督徒
[00:16:29.000 --> 00:16:31.000]  我這些叫屬肉體的基督徒
[00:16:31.000 --> 00:16:32.000]  我這些叫屬靈的基督徒
[00:16:32.000 --> 00:16:34.000]  本來說什麼叫屬肉體
[00:16:34.000 --> 00:16:37.000]  屬肉體是與神為仇敵的
[00:16:37.000 --> 00:16:39.000]  你可以和神做仇敵的基督徒嗎
[00:16:39.000 --> 00:16:41.000]  你不可以的
[00:16:41.000 --> 00:16:43.000]  沒有這回事的
[00:16:43.000 --> 00:16:45.000]  你要不和神和好
[00:16:45.000 --> 00:16:46.000]  要不和神做仇敵
[00:16:46.000 --> 00:16:48.000]  我們每一個人信耶穌的開始
[00:16:48.000 --> 00:16:51.000]  我們已經與神和好了
[00:16:51.000 --> 00:16:52.000]  什麼原因呢
[00:16:52.000 --> 00:16:55.000]  因為耶穌基督代表了我們信服神
[00:16:55.000 --> 00:16:57.000]  所以只有在耶穌基督裏面
[00:16:57.000 --> 00:16:58.000]  你可以和神和好
[00:16:58.000 --> 00:16:59.000]  是這個意思
[00:16:59.000 --> 00:17:00.000]  祂代表了我們
[00:17:00.000 --> 00:17:05.000]  祂信服神的事實現在給了我們
[00:17:05.000 --> 00:17:09.000]  但是實際上我們沒有一樣東西是信服神的
[00:17:09.000 --> 00:17:13.000]  實際上我們還有很多東西都是很離譜的
[00:17:13.000 --> 00:17:16.000]  耶穌基督同時也是我們的榜樣
[00:17:16.000 --> 00:17:19.000]  祂教我們怎樣去信服神
[00:17:19.000 --> 00:17:21.000]  用一個很簡單的比喻
[00:17:21.000 --> 00:17:24.000]  《黑丐王子》的故事大家聽過了吧
[00:17:24.000 --> 00:17:26.000]  我以前講道跟別人講那些
[00:17:26.000 --> 00:17:28.000]  那些什麼呢
[00:17:28.000 --> 00:17:30.000]  三十年前看的電影
[00:17:30.000 --> 00:17:31.000]  我現在不看了
[00:17:31.000 --> 00:17:33.000]  《黑丐王子》不知道你們認不認識
[00:17:33.000 --> 00:17:36.000]  又是三十年前的童話
