
[00:00:00.000 --> 00:00:06.000]  多謝牧師親切的介紹
[00:01:59.000 --> 00:02:03.000]  用尼希米記整個記載
[00:02:03.000 --> 00:02:08.000]  和大家一起思想關於災難中的重建
[00:02:08.000 --> 00:02:10.000]  大家都知道
[00:02:10.000 --> 00:02:14.000]  尼希米是回到耶路撒冷
[00:02:14.000 --> 00:02:17.000]  重建耶路撒冷的城牆
[00:02:17.000 --> 00:02:19.000]  那時聖殿都建好了
[00:02:19.000 --> 00:02:22.000]  為什麼還要重建城牆呢
[00:02:22.000 --> 00:02:28.000]  因為尼希米雖然在波斯帝國裏面
[00:02:28.000 --> 00:02:30.000]  做了很大的官
[00:02:30.000 --> 00:02:34.000]  但是他心裏仍然記掛著
[00:02:34.000 --> 00:02:38.000]  遠方超過一千里以外的巴勒斯坦
[00:02:38.000 --> 00:02:42.000]  在那裏原來他的同胞
[00:02:42.000 --> 00:02:45.000]  受到很大的困難
[00:02:45.000 --> 00:02:47.000]  聖殿建好了
[00:02:47.000 --> 00:02:48.000]  但是回去的人
[00:02:48.000 --> 00:02:50.000]  飽受周圍的民族
[00:02:50.000 --> 00:02:53.000]  其他的民族所攻擊
[00:02:53.000 --> 00:02:55.000]  而城牆又破爛了
[00:02:55.000 --> 00:02:58.000]  大家知道古代的城牆就是唯一的保護
[00:02:58.000 --> 00:03:00.000]  城牆破爛了
[00:03:00.000 --> 00:03:03.000]  不單止敵人可以隨時進來搶東西
[00:03:03.000 --> 00:03:06.000]  並且有時甚至可以有殺戮
[00:03:06.000 --> 00:03:08.000]  所以他們根本完全沒有安全感
[00:03:08.000 --> 00:03:12.000]  就好像每一個在災難當中的人
[00:03:12.000 --> 00:03:13.000]  沒有安全感
[00:03:13.000 --> 00:03:16.000]  那究竟尼希米這個大官
[00:03:16.000 --> 00:03:19.000]  在波斯帝國裏面所做的大官
[00:03:19.000 --> 00:03:27.000]  怎樣去讓耶路撒冷的城市重建起來呢
[00:03:27.000 --> 00:03:30.000]  今天我們很快來看看
[00:03:30.000 --> 00:03:32.000]  當中所發生的幾件
[00:03:32.000 --> 00:03:34.000]  值得我們一起去思想
[00:03:34.000 --> 00:03:36.000]  並且學習借鏡的事
[00:03:36.000 --> 00:03:45.000]  特別留意尼希米和當時的群眾所做的事
[00:03:45.000 --> 00:03:47.000]  如果你有聖經的話
[00:03:47.000 --> 00:03:50.000]  也可以打開尼希米記
[00:03:50.000 --> 00:03:53.000]  我們會跳轉去講不同的地方
[00:03:53.000 --> 00:03:55.000]  首先我們先講說
[00:03:55.000 --> 00:03:57.000]  在這個重建裏面
[00:03:57.000 --> 00:03:59.000]  究竟為何有尼希米粉
[00:03:59.000 --> 00:04:01.000]  我們這樣問的時候
[00:04:01.000 --> 00:04:03.000]  好像沒有問過一個問題
[00:04:03.000 --> 00:04:04.000]  為何沒有尼希米粉
[00:04:04.000 --> 00:04:06.000]  老實說
[00:04:06.000 --> 00:04:08.000]  對於尼希米來說
[00:04:08.000 --> 00:04:10.000]  他可以不理會
[00:04:10.000 --> 00:04:18.000]  因為尼希米當時已經在波斯帝國做了大官
[00:04:18.000 --> 00:04:20.000]  聖經說尼希米說
[00:04:20.000 --> 00:04:23.000]  我是王身邊的酒精
[00:04:23.000 --> 00:04:25.000]  酒精就是古代那些
[00:04:25.000 --> 00:04:27.000]  是皇帝最相信的人
[00:04:27.000 --> 00:04:29.000]  因為他是斟酒給皇帝
[00:04:29.000 --> 00:04:30.000]  但是你知道
[00:04:30.000 --> 00:04:32.000]  皇帝如果斟酒給他
[00:04:32.000 --> 00:04:34.000]  是最信得過他的
[00:04:34.000 --> 00:04:36.000]  不然會毒他
[00:04:36.000 --> 00:04:38.000]  所以他是最忠心的
[00:04:38.000 --> 00:04:40.000]  和事實上陪皇帝選酒
[00:04:40.000 --> 00:04:42.000]  喝酒
[00:04:42.000 --> 00:04:45.000]  變成他可以和皇帝很親切
[00:04:45.000 --> 00:04:48.000]  很多時候皇帝有什麼心事和他談
[00:04:48.000 --> 00:04:50.000]  所以是最接近皇帝的人
[00:04:50.000 --> 00:04:53.000]  所以這是一個很高的官
[00:04:53.000 --> 00:04:57.000]  尼希米可以不理會
[00:04:57.000 --> 00:05:00.000]  因為遠在他方
[00:05:00.000 --> 00:05:03.000]  他都沒有去過耶路撒冷
[00:05:03.000 --> 00:05:05.000]  老實說這是你的家鄉
[00:05:05.000 --> 00:05:10.000]  但是祖宗已經離開了你的家鄉百多年
[00:05:10.000 --> 00:05:13.000]  我們說已經在外面長大了
[00:05:13.000 --> 00:05:18.000]  可能他的印象都完全沒有
[00:05:18.000 --> 00:05:21.000]  為何這個人會關心
[00:05:21.000 --> 00:05:22.000]  聖經告訴我們
[00:05:22.000 --> 00:05:29.000]  這個尼希米有兩幅圖畫提醒我們
[00:05:29.000 --> 00:05:30.000]  第一
[00:05:30.000 --> 00:05:33.000]  他說在他本來可以很安樂
[00:05:33.000 --> 00:05:36.000]  很繁華的生活裏
[00:05:36.000 --> 00:05:39.000]  他在第一章第四節
[00:05:39.000 --> 00:05:42.000]  他聽到他的同胞
[00:05:42.000 --> 00:05:46.000]  有人從耶路撒冷遠道回來告訴他
[00:05:46.000 --> 00:05:51.000]  他說耶路撒冷遭受大災難
[00:05:51.000 --> 00:05:54.000]  他的同胞被凌辱
[00:05:54.000 --> 00:05:58.000]  並且耶路撒冷的城牆被毀
[00:05:58.000 --> 00:06:01.000]  城門被火焚燒
[00:06:01.000 --> 00:06:03.000]  這就是那幅圖畫
[00:06:03.000 --> 00:06:07.000]  當尼希米一聽到這個消息的時候
[00:06:07.000 --> 00:06:09.000]  第一個反應是看見他什麼
[00:06:09.000 --> 00:06:10.000]  他立刻
[00:06:10.000 --> 00:06:11.000]  聖經告訴他
[00:06:11.000 --> 00:06:13.000]  他就哭泣
[00:06:13.000 --> 00:06:17.000]  這個滿目瘡痍的圖畫
[00:06:17.000 --> 00:06:18.000]  雖然他沒有親眼見
[00:06:18.000 --> 00:06:23.000]  但是他哭泣悲痛了幾天
[00:06:23.000 --> 00:06:26.000]  然後他就甘食禱告
[00:06:26.000 --> 00:06:31.000]  這是我們第一個看到的反應
[00:06:31.000 --> 00:06:34.000]  尼希米的反應
[00:06:34.000 --> 00:06:38.000]  和我們很多人在災難當中的反應有多不同
[00:06:38.000 --> 00:06:40.000]  我老時在災難當中
[00:06:40.000 --> 00:06:42.000]  我們受痛苦的時候
[00:06:42.000 --> 00:06:44.000]  我們就埋怨其他人
[00:06:44.000 --> 00:06:46.000]  這個世界永遠有人搞錯
[00:06:46.000 --> 00:06:48.000]  永遠有人搞得不好
[00:06:48.000 --> 00:06:50.000]  令到我們受累
[00:06:50.000 --> 00:06:52.000]  於是我們就埋怨這個
[00:06:52.000 --> 00:06:53.000]  埋怨那個
[00:06:53.000 --> 00:06:54.000]  我們有很多憤怒
[00:06:54.000 --> 00:06:56.000]  我們有很多不安的情緒
[00:06:56.000 --> 00:06:58.000]  發洩在我們身邊的人
[00:06:58.000 --> 00:07:00.000]  我們周圍的人身上
[00:07:00.000 --> 00:07:03.000]  尼希米沒有這樣做
[00:07:03.000 --> 00:07:05.000]  尼希米他第一個反應就是說
[00:07:05.000 --> 00:07:07.000]  哎呀好慘
[00:07:07.000 --> 00:07:10.000]  不過他第一個反應就是他禱告
[00:07:10.000 --> 00:07:11.000]  他甘食祈禱
[00:07:11.000 --> 00:07:12.000]  你看看他的祈禱
[00:07:12.000 --> 00:07:14.000]  然後聖經記載
[00:07:14.000 --> 00:07:16.000]  說神呀
[00:07:16.000 --> 00:07:18.000]  是我們得罪了你
[00:07:18.000 --> 00:07:21.000]  是因為你愛我們
[00:07:21.000 --> 00:07:23.000]  但是我們沒有遵從你
[00:07:23.000 --> 00:07:25.000]  現在我們搞成這樣
[00:07:25.000 --> 00:07:27.000]  領主們這是第一個
[00:07:27.000 --> 00:07:30.000]  我們要看尼希米身上所看到的
[00:07:30.000 --> 00:07:32.000]  那種態度
[00:07:32.000 --> 00:07:34.000]  第一個我們才問我們自己
[00:07:34.000 --> 00:07:35.000]  究竟我錯在哪裡
[00:07:35.000 --> 00:07:37.000]  不是指著別人
[00:07:37.000 --> 00:07:38.000]  是問我自己
[00:07:38.000 --> 00:07:40.000]  究竟在這件事上
[00:07:40.000 --> 00:07:41.000]  我有沒有做得不好
[00:07:41.000 --> 00:07:43.000]  我有沒有得罪神
[00:07:43.000 --> 00:07:46.000]  這些災難來到的時候
[00:07:46.000 --> 00:07:48.000]  是我們都有份的
[00:07:48.000 --> 00:07:51.000]  我們都是得罪神的人
[00:07:51.000 --> 00:07:52.000]  不過還沒完
[00:07:52.000 --> 00:07:54.000]  第二聖經告訴你
[00:07:54.000 --> 00:07:55.000]  祂祈完禱之後
[00:07:55.000 --> 00:07:56.000]  哎呀好難過
[00:07:56.000 --> 00:07:57.000]  我認完罪
[00:07:57.000 --> 00:07:58.000]  那就完了嗎?沒有
[00:07:58.000 --> 00:08:01.000]  第二個尼希米所做的
[00:08:01.000 --> 00:08:03.000]  他就說那我可以為祂做什麼
[00:08:03.000 --> 00:08:05.000]  這個真是好事
[00:08:05.000 --> 00:08:07.000]  很多時候我們只埋怨
[00:08:07.000 --> 00:08:08.000]  好了我們不要埋怨了
[00:08:08.000 --> 00:08:09.000]  我們難過
[00:08:09.000 --> 00:08:10.000]  我們只是難過難過
[00:08:10.000 --> 00:08:12.000]  難過完之後我們就等
[00:08:12.000 --> 00:08:13.000]  等災難過去
[00:08:13.000 --> 00:08:15.000]  尼希米不是這樣的
[00:08:15.000 --> 00:08:16.000]  那我怎樣?
[00:08:16.000 --> 00:08:17.000]  我做什麼?
[00:08:17.000 --> 00:08:19.000]  有行動
[00:08:19.000 --> 00:08:21.000]  接著祂就說那我可以為祂做什麼
[00:08:21.000 --> 00:08:22.000]  聖經很清楚
[00:08:22.000 --> 00:08:23.000]  大家都記得
[00:08:23.000 --> 00:08:26.000]  於是祂就來到王的面前
[00:08:26.000 --> 00:08:27.000]  告訴他
[00:08:27.000 --> 00:08:30.000]  這種難受
[00:08:30.000 --> 00:08:32.000]  祂不是消極的
[00:08:32.000 --> 00:08:33.000]  掙扎的
[00:08:33.000 --> 00:08:34.000]  等待生存
[00:08:34.000 --> 00:08:36.000]  剛才我們說尼希米這樣做
[00:08:36.000 --> 00:08:39.000]  其實是不必需要的
[00:08:39.000 --> 00:08:41.000]  他可以不回耶路撒冷的
[00:08:41.000 --> 00:08:42.000]  坦白說
[00:08:42.000 --> 00:08:45.000]  他可以仍然留在自己做大官
[00:08:45.000 --> 00:08:47.000]  他用不著理會他的同胞
[00:08:47.000 --> 00:08:48.000]  但不是
[00:08:48.000 --> 00:08:51.000]  他的心就已經去了那裡
[00:08:51.000 --> 00:08:53.000]  所以頂尖門這個就是一個
[00:08:53.000 --> 00:08:56.000]  我們可以稱祂為一個有呼召的人
[00:08:56.000 --> 00:08:59.000]  在一個災難當中要重建的時候
[00:08:59.000 --> 00:09:03.000]  在找一些被呼召的人
[00:09:03.000 --> 00:09:05.000]  什麼叫有呼召的人?
[00:09:05.000 --> 00:09:07.000]  這個呼召的人就是有夢想的人
[00:09:07.000 --> 00:09:09.000]  就好像尼希米一樣
[00:09:09.000 --> 00:09:12.000]  頂姐妹今天你和我都在災難當中
[00:09:12.000 --> 00:09:15.000]  究竟我們是不是像尼希米一樣
[00:09:15.000 --> 00:09:16.000]  被神所呼召
[00:09:16.000 --> 00:09:17.000]  什麼叫被呼召?
[00:09:17.000 --> 00:09:18.000]  這麼抽象
[00:09:18.000 --> 00:09:19.000]  不是
[00:09:19.000 --> 00:09:20.000]  簡單來說
[00:09:20.000 --> 00:09:22.000]  我做一個對比
[00:09:22.000 --> 00:09:24.000]  我經常覺得我們這個世界上有兩種人
[00:09:24.000 --> 00:09:29.000]  一種人是被呼召式的人生
[00:09:29.000 --> 00:09:30.000]  Called life
[00:09:30.000 --> 00:09:36.000]  另外一種人就是那些叫應付式的人生
[00:09:36.000 --> 00:09:37.000]  Driven life
[00:09:37.000 --> 00:09:40.000]  應付式的人生和被呼召的人生有什麼不同?
[00:09:40.000 --> 00:09:42.000]  兩個人的生活完全不同
[00:09:42.000 --> 00:09:45.000]  可能兩種人的生活都是很忙碌
[00:09:45.000 --> 00:09:47.000]  都是應付這個應付那個
[00:09:47.000 --> 00:09:48.000]  不過
[00:09:48.000 --> 00:09:50.000]  被呼召的人生是那些
[00:09:50.000 --> 00:09:52.000]  他有焦點的
[00:09:52.000 --> 00:09:54.000]  他知道自己要做什麼
[00:09:54.000 --> 00:09:56.000]  你以為他做酒精不忙嗎?
[00:09:56.000 --> 00:09:57.000]  當然忙啊
[00:09:57.000 --> 00:09:59.000]  可能他要理會很多其他的東西
[00:09:59.000 --> 00:10:01.000]  但是在他的忙碌裡面
[00:10:01.000 --> 00:10:02.000]  他有一個焦點
[00:10:02.000 --> 00:10:03.000]  就是不行
[00:10:03.000 --> 00:10:04.000]  我同胞有事
[00:10:04.000 --> 00:10:10.000]  我要回去幫忙重建耶路撒冷
[00:10:10.000 --> 00:10:12.000]  這就是他的呼召
[00:10:12.000 --> 00:10:14.000]  所以他忙的時候
[00:10:14.000 --> 00:10:17.000]  他也可以繼續有一個焦點去忙
[00:10:17.000 --> 00:10:19.000]  不是每天在等
[00:10:19.000 --> 00:10:20.000]  每天等的那些
[00:10:20.000 --> 00:10:23.000]  剛才我們說的叫做Driven life
[00:10:23.000 --> 00:10:26.000]  是被周圍的事情推著去的
[00:10:26.000 --> 00:10:28.000]  是一種應付式的人生
[00:10:28.000 --> 00:10:29.000]  每天在等
[00:10:29.000 --> 00:10:30.000]  那怎麼辦?
[00:10:30.000 --> 00:10:31.000]  可能他也很忙
[00:10:31.000 --> 00:10:33.000]  很忙的就說要搞這個小孩
[00:10:33.000 --> 00:10:35.000]  搞一下我們家
[00:10:35.000 --> 00:10:36.000]  搞一下工作
[00:10:36.000 --> 00:10:42.000]  等一下什麼時候又可以重新有交通
[00:10:42.000 --> 00:10:43.000]  生活
[00:10:43.000 --> 00:10:44.000]  買東西
[00:10:44.000 --> 00:10:45.000]  還夠不夠
[00:10:45.000 --> 00:10:46.000]  我們也可以很忙
[00:10:46.000 --> 00:10:49.000]  但是這個就是被周圍的事情所推動的
[00:10:49.000 --> 00:10:50.000]  每天就是這樣過
[00:10:50.000 --> 00:10:51.000]  過完一天又一天
[00:10:51.000 --> 00:10:53.000]  然後休息一休息的時候
[00:10:53.000 --> 00:10:54.000]  唉
[00:10:54.000 --> 00:10:55.000]  很悶啊
[00:10:55.000 --> 00:10:56.000]  很悶啊
[00:10:56.000 --> 00:10:57.000]  就是這樣
[00:10:57.000 --> 00:11:00.000]  沒有目標的一個人生
[00:11:00.000 --> 00:11:01.000]  應付式的人生
[00:11:01.000 --> 00:11:02.000]  你起碼不是
[00:11:02.000 --> 00:11:05.000]  你起碼是一個呼召的人生
[00:11:05.000 --> 00:11:06.000]  頂智妹
[00:11:06.000 --> 00:11:07.000]  我們起碼要做一個呼召
[00:11:07.000 --> 00:11:08.000]  你知不知道你做什麼?
[00:11:08.000 --> 00:11:10.000]  每天過日子的時候
[00:11:10.000 --> 00:11:11.000]  你在等什麼?
[00:11:11.000 --> 00:11:14.000]  因為你有目標要去做一些事情
[00:11:14.000 --> 00:11:16.000]  做一些事情
[00:11:16.000 --> 00:11:20.000]  這個就是你起碼第一個值得我們留意的
[00:11:20.000 --> 00:11:24.000]  接著我們說他的重建
[00:11:24.000 --> 00:11:25.000]  聖經告訴我們
[00:11:25.000 --> 00:11:30.000]  第二章他就開始帶著皇帝的批准
[00:11:30.000 --> 00:11:37.000]  回到耶路撒冷要重建這個城牆
[00:11:37.000 --> 00:11:39.000]  重建這個城牆其實難不難?
[00:11:39.000 --> 00:11:41.000]  當然很難了
[00:11:41.000 --> 00:11:43.000]  如果不難就不用你重建了
[00:11:43.000 --> 00:11:47.000]  這個城牆究竟是怎麼做的呢?
[00:11:47.000 --> 00:11:50.000]  待會我們會慢慢和大家在第三章那裡
[00:11:50.000 --> 00:11:52.000]  一起思想
[00:11:52.000 --> 00:11:54.000]  不過我們首先看見第二章
[00:11:54.000 --> 00:11:56.000]  接著再看下去
[00:11:56.000 --> 00:11:58.000]  如果你熟讀尼希米記
[00:11:58.000 --> 00:11:59.000]  你就知道
[00:11:59.000 --> 00:12:01.000]  看到第六章就知道原來
[00:12:01.000 --> 00:12:05.000]  這個耶路撒冷的城牆要重建的時候
[00:12:05.000 --> 00:12:08.000]  並不是想像中那麼容易
[00:12:08.000 --> 00:12:10.000]  為什麼?
[00:12:10.000 --> 00:12:13.000]  因為我們看見起碼有兩樣東西
[00:12:13.000 --> 00:12:16.000]  當尼希米回到耶路撒冷的時候
[00:12:16.000 --> 00:12:17.000]  看到這個城牆的時候
[00:12:17.000 --> 00:12:20.000]  第一這個城牆爛了
[00:12:20.000 --> 00:12:21.000]  OK
[00:12:21.000 --> 00:12:23.000]  這個城牆爛了就預料到了
[00:12:23.000 --> 00:12:27.000]  不過原來問題不單單是這個城牆
[00:12:27.000 --> 00:12:29.000]  原來這個城牆的困難
[00:12:29.000 --> 00:12:32.000]  原來這個城牆的崩潰
[00:12:32.000 --> 00:12:36.000]  背後有很多更深的問題
[00:12:36.000 --> 00:12:40.000]  丙尖外海我們今天看見災難
[00:12:40.000 --> 00:12:43.000]  當然看見一些很不方便的日子
[00:12:43.000 --> 00:12:45.000]  那些很危險的事情發生
[00:12:45.000 --> 00:12:47.000]  這些都是事實
[00:12:47.000 --> 00:12:48.000]  但是我們
[00:12:48.000 --> 00:12:49.000]  好不好笑呢?
[00:12:49.000 --> 00:12:52.000]  你不是這樣看到這些問題的後面
[00:12:52.000 --> 00:12:54.000]  就變成了更深的問題
[00:12:54.000 --> 00:12:55.000]  你說什麼更深的問題?
[00:12:55.000 --> 00:12:56.000]  有什麼問題?
[00:12:56.000 --> 00:12:58.000]  除了這些爛的城牆有危險
[00:12:58.000 --> 00:13:00.000]  敵人進來之後
[00:13:00.000 --> 00:13:02.000]  就會搶東西
[00:13:02.000 --> 00:13:03.000]  甚至會殺人
[00:13:03.000 --> 00:13:04.000]  其實
[00:13:04.000 --> 00:13:06.000]  尼希米寄給我們看見
[00:13:06.000 --> 00:13:10.000]  有兩個很深的問題在背後
[00:13:10.000 --> 00:13:12.000]  或者我們今天在這裡
[00:13:12.000 --> 00:13:14.000]  都可以提醒我們自己
[00:13:14.000 --> 00:13:16.000]  第一
[00:13:16.000 --> 00:13:18.000]  在這個危機的下面
[00:13:18.000 --> 00:13:20.000]  有更深層的問題
[00:13:20.000 --> 00:13:22.000]  因為他看到的問題
[00:13:22.000 --> 00:13:25.000]  不單單是一個城牆的崩潰
[00:13:25.000 --> 00:13:30.000]  還有大家同胞的危險
[00:13:30.000 --> 00:13:32.000]  你可以見得
[00:13:32.000 --> 00:13:34.000]  聖經告訴我們
[00:13:34.000 --> 00:13:37.000]  其實尼希米是一個很聰明的人
[00:13:37.000 --> 00:13:39.000]  也是一個很敏銳的人
[00:13:39.000 --> 00:13:41.000]  當他還沒有回到耶路撒冷
[00:13:41.000 --> 00:13:43.000]  他已經看得到
[00:13:43.000 --> 00:13:47.000]  原來這個城牆的崩潰
[00:13:47.000 --> 00:13:48.000]  所產生的問題
[00:13:48.000 --> 00:13:51.000]  不單單是生活上的危險
[00:13:51.000 --> 00:13:53.000]  你看見尼希米
[00:13:53.000 --> 00:13:59.000]  他當他和皇帝說的時候
[00:13:59.000 --> 00:14:01.000]  他心裡說了什麼呢?
[00:14:01.000 --> 00:14:03.000]  第三節說
[00:14:03.000 --> 00:14:05.000]  那些從秘魯盛夏的漁民
[00:14:05.000 --> 00:14:09.000]  在猶大省瓦裡遭遇大患難
[00:14:09.000 --> 00:14:11.000]  受到凌辱
[00:14:11.000 --> 00:14:14.000]  耶路撒冷的城牆倒塌
[00:14:14.000 --> 00:14:17.000]  城門也被火焚燒
[00:14:17.000 --> 00:14:19.000]  如果我們今天沒有留意
[00:14:19.000 --> 00:14:21.000]  只會說到城牆倒塌
[00:14:21.000 --> 00:14:23.000]  城門焚燒
[00:14:23.000 --> 00:14:24.000]  但是你要留意
[00:14:24.000 --> 00:14:26.000]  耶路撒冷遭遇大的患難
[00:14:26.000 --> 00:14:28.000]  而這個大的患難
[00:14:28.000 --> 00:14:30.000]  是因為我們的同胞
[00:14:30.000 --> 00:14:33.000]  受到凌辱
[00:14:33.000 --> 00:14:37.000]  這個凌辱是一個心靈的問題
[00:14:37.000 --> 00:14:40.000]  原來當我們看見這些生活上
[00:14:40.000 --> 00:14:43.000]  際遇上的災難的時候
[00:14:43.000 --> 00:14:45.000]  其實更深的問題就是
[00:14:45.000 --> 00:14:49.000]  將人裡面的心靈問題
[00:14:49.000 --> 00:14:51.000]  那些黑暗的東西
[00:14:51.000 --> 00:14:53.000]  那些困難的東西
[00:14:53.000 --> 00:14:55.000]  揭露了出來
[00:14:55.000 --> 00:14:58.000]  那些心靈的問題才更難醫
[00:14:58.000 --> 00:15:00.000]  城牆是可以建好的
[00:15:00.000 --> 00:15:03.000]  但是心靈出了泥的問題
[00:15:03.000 --> 00:15:05.000]  需要更深刻
[00:15:05.000 --> 00:15:07.000]  更長遠
[00:15:07.000 --> 00:15:10.000]  或者更有心的人去解決
[00:15:10.000 --> 00:15:11.000]  弟兄姊妹
[00:15:11.000 --> 00:15:14.000]  我們今天面對的一樣是這個問題
[00:15:14.000 --> 00:15:16.000]  我們今天所面對的
[00:15:16.000 --> 00:15:18.000]  這些困難的日子
[00:15:18.000 --> 00:15:19.000]  我們大家都明白
[00:15:19.000 --> 00:15:20.000]  我們不需要再說了
[00:15:20.000 --> 00:15:22.000]  但是這些困難的日子
[00:15:22.000 --> 00:15:23.000]  你有沒有留意
[00:15:23.000 --> 00:15:25.000]  反映了心裡面
[00:15:25.000 --> 00:15:27.000]  很多的問題出來了
[00:15:27.000 --> 00:15:29.000]  我們發覺
[00:15:29.000 --> 00:15:32.000]  更深的問題暴露了出來
[00:15:32.000 --> 00:15:34.000]  我們發覺在這個困難當中
[00:15:34.000 --> 00:15:36.000]  我們發覺我們大家
[00:15:36.000 --> 00:15:37.000]  開始多了埋怨
[00:15:37.000 --> 00:15:39.000]  我們多了自私
[00:15:39.000 --> 00:15:41.000]  我們應該互相幫助的時候
[00:15:41.000 --> 00:15:43.000]  為什麼我要幫他
[00:15:43.000 --> 00:15:44.000]  那些人
[00:15:44.000 --> 00:15:45.000]  那些機構
[00:15:45.000 --> 00:15:47.000]  為什麼我們要幫他
[00:15:47.000 --> 00:15:49.000]  這個自私出來了
[00:15:49.000 --> 00:15:50.000]  弟兄姊妹
[00:15:50.000 --> 00:15:51.000]  如果要重建
[00:15:51.000 --> 00:15:53.000]  不單單是建一個城牆
[00:15:53.000 --> 00:15:55.000]  恢復生活
[00:15:55.000 --> 00:15:57.000]  我們要重建的更加是
[00:15:57.000 --> 00:15:59.000]  人的內心的問題
[00:15:59.000 --> 00:16:01.000]  要恢復那種的
[00:16:01.000 --> 00:16:02.000]  共融
[00:16:02.000 --> 00:16:03.000]  友愛
[00:16:03.000 --> 00:16:04.000]  大家互相扶持
[00:16:04.000 --> 00:16:06.000]  那樣東西
[00:16:06.000 --> 00:16:09.000]  顯露了在這個災難當中
[00:16:09.000 --> 00:16:11.000]  有時災難其實是
[00:16:11.000 --> 00:16:13.000]  多個意義來說是正面的
[00:16:13.000 --> 00:16:14.000]  就是因為
[00:16:14.000 --> 00:16:16.000]  本來我們都可以隱藏我們虛偽的東西
[00:16:16.000 --> 00:16:17.000]  在災難裡面
[00:16:17.000 --> 00:16:19.000]  落到生命的底線
[00:16:19.000 --> 00:16:20.000]  我們就出了我們原來
[00:16:20.000 --> 00:16:22.000]  人可以是這麼醜陋的
[00:16:22.000 --> 00:16:23.000]  是不是
[00:16:23.000 --> 00:16:24.000]  在過去那些日子裡面
[00:16:24.000 --> 00:16:25.000]  你和我見到的
[00:16:25.000 --> 00:16:26.000]  令我們最難過的
[00:16:26.000 --> 00:16:30.000]  有時可能不只是那些危險的生活
[00:16:30.000 --> 00:16:32.000]  或者病毒
[00:16:32.000 --> 00:16:34.000]  而是那些事情發生的時候
[00:16:34.000 --> 00:16:35.000]  那些人的反應
[00:16:35.000 --> 00:16:37.000]  令我們很難過
[00:16:37.000 --> 00:16:38.000]  那種的懵憎
[00:16:38.000 --> 00:16:40.000]  是因為我們的難過
[00:16:40.000 --> 00:16:41.000]  如果我們要重建的話
[00:16:41.000 --> 00:16:42.000]  這個才是重建
[00:16:42.000 --> 00:16:44.000]  你是不是很厲害
[00:16:44.000 --> 00:16:45.000]  你是不是一看到就說
[00:16:45.000 --> 00:16:47.000]  這個重建是凌辱的
[00:16:47.000 --> 00:16:49.000]  我們的心靈被凌辱
[00:16:49.000 --> 00:16:50.000]  但還沒停在這裡
[00:16:50.000 --> 00:16:52.000]  我們看到你再說的時候
