
[00:00:00.000 --> 00:00:05.480]  我們今天到《但以理書》第九章了
[00:06:10.440 --> 00:06:11.440]  其實七個
[00:06:11.440 --> 00:06:15.440]  不過我們不計尼泊爾格尼沙皇
[00:06:15.440 --> 00:06:19.440]  看到大樹有關於他自己將來的預言
[00:06:19.440 --> 00:06:21.440]  那個是特別為了他
[00:06:21.440 --> 00:06:23.440]  因為神要懲罰他的驕傲
[00:06:23.440 --> 00:06:26.440]  除了那個預言之外
[00:06:26.440 --> 00:06:28.440]  由第二章開始
[00:06:28.440 --> 00:06:32.440]  他看到那個像像有金的頭
[00:06:32.440 --> 00:06:35.440]  銀的身
[00:06:35.440 --> 00:06:36.440]  銅的腰
[00:06:36.440 --> 00:06:38.440]  然後他的腳是鐵
[00:06:38.440 --> 00:06:41.440]  腳趾是鐵和泥混在一起
[00:06:41.440 --> 00:06:43.440]  這個是第一個預言
[00:06:43.440 --> 00:06:46.440]  是透過尼泊爾格尼沙皇發夢
[00:06:46.440 --> 00:06:48.440]  然後由但義理解夢
[00:06:48.440 --> 00:06:52.440]  然後就到後面
[00:06:52.440 --> 00:06:55.440]  應該是第四章
[00:06:55.440 --> 00:07:01.440]  第七章是看到那四隻巨獸
[00:07:01.440 --> 00:07:02.440]  由大海那裡出來
[00:07:02.440 --> 00:07:06.440]  有四隻巨獸代表了四個朝代
[00:07:06.440 --> 00:07:08.440]  我們都講過很多次
[00:07:08.440 --> 00:07:10.440]  第一個朝代就是當時
[00:07:10.440 --> 00:07:15.440]  猶太人巴比倫的皇朝
[00:07:15.440 --> 00:07:18.440]  然後到馬代波斯的皇朝
[00:07:18.440 --> 00:07:20.440]  然後到希臘的皇朝
[00:07:20.440 --> 00:07:23.440]  然後到進入羅馬的皇朝
[00:07:23.440 --> 00:07:26.440]  世界是在外邦人的時代
[00:07:26.440 --> 00:07:30.440]  是這四個外邦人的朝代
[00:07:30.440 --> 00:07:33.440]  而最後羅馬的朝代
[00:07:33.440 --> 00:07:35.440]  雖然今天已經沒有古羅馬了
[00:07:35.440 --> 00:07:37.440]  但是聖經的預言讓我們看到
[00:07:37.440 --> 00:07:39.440]  將來新的羅馬
[00:07:39.440 --> 00:07:42.440]  即是歐洲會重新興起
[00:07:42.440 --> 00:07:45.440]  然後到第八章的時候
[00:07:45.440 --> 00:07:50.440]  那個異象就是公綿羊和公山羊
[00:07:50.440 --> 00:07:52.440]  然後在第八章上一次
[00:07:52.440 --> 00:07:55.440]  是說到帶出一個將來會出現的人
[00:07:55.440 --> 00:07:57.440]  那個人叫做狄基督
[00:07:57.440 --> 00:07:59.440]  而狄基督在這裡讓我們看到
[00:07:59.440 --> 00:08:01.440]  是在歐洲那裡出來的
[00:08:01.440 --> 00:08:03.440]  是在那十個國裡面
[00:08:03.440 --> 00:08:05.440]  其中有四個國
[00:08:05.440 --> 00:08:07.440]  四個國裡面一個國
[00:08:07.440 --> 00:08:09.440]  是戰勝其他三個國
[00:08:09.440 --> 00:08:11.440]  他就成為狄基督
[00:08:11.440 --> 00:08:13.440]  上一次我們查第八章的時候
[00:08:13.440 --> 00:08:15.440]  我們就說到
[00:08:15.440 --> 00:08:17.440]  神彼誕以利的預言
[00:08:17.440 --> 00:08:20.440]  在狄基督未來之前
[00:08:20.440 --> 00:08:23.440]  在歷史上有兩個人物
[00:08:23.440 --> 00:08:27.440]  這兩個人物是代表了將來的狄基督
[00:08:27.440 --> 00:08:29.440]  第一個人物我們看回頭
[00:08:29.440 --> 00:08:32.440]  知道原來就是那只公山羊
[00:08:32.440 --> 00:08:34.440]  那只公山羊是說到希臘的
[00:08:34.440 --> 00:08:37.440]  第一個王就是亞歷山大大帝
[00:08:37.440 --> 00:08:40.440]  他那個軍事的強勢
[00:08:40.440 --> 00:08:42.440]  就好像將來的狄基督一樣
[00:08:42.440 --> 00:08:47.440]  然後到了那四個國裡面一個小國
[00:08:47.440 --> 00:08:49.440]  我們看回頭就是說
[00:08:49.440 --> 00:08:53.440]  那四個國就是亞歷山大大帝之後
[00:08:53.440 --> 00:08:55.440]  四個將軍其中一個
[00:08:55.440 --> 00:08:56.440]  興起了一個人
[00:08:56.440 --> 00:08:59.440]  那個人叫做Antiquus Epiphany
[00:08:59.440 --> 00:09:00.440]  上一次我們用了很多時間
[00:09:00.440 --> 00:09:03.440]  是說這個人是很殘暴
[00:09:03.440 --> 00:09:06.440]  但是他先是哄好那些以色列人
[00:09:06.440 --> 00:09:09.440]  為他們建立聖殿
[00:09:09.440 --> 00:09:10.440]  這個在歷史上已經出現了
[00:09:10.440 --> 00:09:12.440]  主前165年
[00:09:12.440 --> 00:09:14.440]  然後突然間他毀約
[00:09:14.440 --> 00:09:17.440]  他就進去占卜聖殿
[00:09:17.440 --> 00:09:20.440]  他將豬帶入聖殿來宰
[00:09:20.440 --> 00:09:22.440]  然後逼祭司吃豬肉
[00:09:22.440 --> 00:09:26.440]  這個是預表將來真正來的狄基督
[00:09:26.440 --> 00:09:31.440]  對選民的殘暴那種奸詐
[00:09:31.440 --> 00:09:33.440]  所以第八章我們看到
[00:09:33.440 --> 00:09:34.440]  狄基督的出現
[00:09:34.440 --> 00:09:36.440]  神就是告訴彈爾利
[00:09:36.440 --> 00:09:38.440]  告訴猶太人
[00:09:38.440 --> 00:09:41.440]  將來你們要經過一段很長的苦難
[00:09:41.440 --> 00:09:44.440]  甚至是世界會興起一個王
[00:09:44.440 --> 00:09:48.440]  這個王將來是與聖民為敵的
[00:09:48.440 --> 00:09:52.440]  他會將猶太人迫害到一個地步
[00:09:52.440 --> 00:09:53.440]  馬太福音第24章
[00:09:53.440 --> 00:09:55.440]  耶穌說到你要走
[00:09:55.440 --> 00:09:58.440]  你沒辦法和他抵抗
[00:09:58.440 --> 00:10:01.440]  然後到最後那場戰爭
[00:10:01.440 --> 00:10:03.440]  當這個世界就要毀滅的時候
[00:10:03.440 --> 00:10:05.440]  主耶穌第二次回來
[00:10:05.440 --> 00:10:08.440]  狄基督被打敗
[00:10:08.440 --> 00:10:09.440]  這個第八章的時候
[00:10:09.440 --> 00:10:12.440]  上一次我們就已經說了
[00:10:12.440 --> 00:10:16.440]  所以說猶太人是要繼續受苦
[00:10:16.440 --> 00:10:19.440]  直到主耶穌第二次回來
[00:10:19.440 --> 00:10:23.440]  但是神必請救以色列
[00:10:23.440 --> 00:10:26.440]  大災難的時間只有七年
[00:10:26.440 --> 00:10:29.440]  在七年裡面有很多的猶太人
[00:10:29.440 --> 00:10:31.440]  是會相信耶穌的
[00:10:31.440 --> 00:10:32.440]  是會得救的
[00:10:32.440 --> 00:10:34.440]  所以後三年半
[00:10:34.440 --> 00:10:37.440]  雖然是有前所未有的災難
[00:10:37.440 --> 00:10:42.440]  但是也有很多很多世界上的人
[00:10:42.440 --> 00:10:44.440]  在那段時間會得救
[00:10:44.440 --> 00:10:46.440]  我們上幾次也有說過
[00:10:46.440 --> 00:10:49.440]  我是相信災前被提
[00:10:49.440 --> 00:10:52.440]  災前被提就是大災難未來之前
[00:10:52.440 --> 00:10:54.440]  你和我這群信主的人
[00:10:54.440 --> 00:10:57.440]  是教會是基督的身體
[00:10:57.440 --> 00:11:00.440]  我們是會突然被提到半空
[00:11:00.440 --> 00:11:02.440]  但在我們被提到半空之前
[00:11:02.440 --> 00:11:05.440]  是在基督裡面死了的人
[00:11:05.440 --> 00:11:07.440]  是首先復活得到新的身體
[00:11:07.440 --> 00:11:08.440]  他們是先走的
[00:11:08.440 --> 00:11:12.440]  如果你和我當時還在地上的時候
[00:11:12.440 --> 00:11:13.440]  我們會被提
[00:11:13.440 --> 00:11:15.440]  身體霎時間得改變
[00:11:15.440 --> 00:11:16.440]  上一次我們說
[00:11:16.440 --> 00:11:17.440]  如果神給我
[00:11:17.440 --> 00:11:19.440]  我和你有這樣的因點
[00:11:19.440 --> 00:11:20.440]  是被提的時候
[00:11:20.440 --> 00:11:22.440]  你和我還活在世界上
[00:11:22.440 --> 00:11:24.440]  人人都會有一死
[00:11:24.440 --> 00:11:25.440]  那個定律
[00:11:25.440 --> 00:11:27.440]  神給我們一個例外
[00:11:27.440 --> 00:11:28.440]  不需要死
[00:11:28.440 --> 00:11:29.440]  有一群人是不需要死的
[00:11:29.440 --> 00:11:30.440]  但是很特別的
[00:11:30.440 --> 00:11:33.440]  那群人是在被提的時候
[00:11:33.440 --> 00:11:36.440]  還是活在地上
[00:11:36.440 --> 00:11:39.440]  上一次第八章
[00:11:39.440 --> 00:11:42.440]  你聽到頭都暈了
[00:11:42.440 --> 00:11:45.440]  但是你拿到這個預言的時候
[00:11:45.440 --> 00:11:47.440]  你去到第八章尾那裡
[00:11:47.440 --> 00:11:49.440]  你看到這些事情發生
[00:11:49.440 --> 00:11:53.440]  你記住當時他不明白將來會發生什麼
[00:11:53.440 --> 00:11:56.440]  我們今天有2600年的歷史
[00:11:56.440 --> 00:11:57.440]  回看回頭
[00:11:57.440 --> 00:11:59.440]  我們知道原來這個預言
[00:11:59.440 --> 00:12:01.440]  這個部分是指這些
[00:12:01.440 --> 00:12:02.440]  這個部分是指這個人
[00:12:02.440 --> 00:12:04.440]  這個部分是指這件事
[00:12:04.440 --> 00:12:05.440]  但但爾利那時候
[00:12:05.440 --> 00:12:07.440]  他是完全不知道的
[00:12:07.440 --> 00:12:09.440]  完全不知道發生什麼
[00:12:09.440 --> 00:12:12.440]  但是他知道將會有大災難
[00:12:12.440 --> 00:12:15.440]  在他們這群猶太人身上
[00:12:15.440 --> 00:12:17.440]  所以第八章到尾的時候
[00:12:17.440 --> 00:12:20.440]  他聽到他昏迷不醒
[00:12:20.440 --> 00:12:22.440]  病了幾天
[00:12:22.440 --> 00:12:26.440]  好了,今天我們來到第九章
[00:12:26.440 --> 00:12:28.440]  是第九章
[00:12:28.440 --> 00:12:30.440]  第九章第二節
[00:12:30.440 --> 00:12:31.440]  這裡不是第八節
[00:12:31.440 --> 00:12:32.440]  應該是第九章
[00:12:32.440 --> 00:12:33.440]  第九章
[00:12:33.440 --> 00:12:37.440]  大利污被立為王的第一年
[00:12:37.440 --> 00:12:39.440]  這個是什麼時候呢?
[00:12:39.440 --> 00:12:40.440]  你記得第六章
[00:12:40.440 --> 00:12:42.440]  我們查過第六章
[00:12:42.440 --> 00:12:47.440]  是大利污王滅了巴比倫王
[00:12:47.440 --> 00:12:50.440]  巴比倫王的白沙煞
[00:12:50.440 --> 00:12:52.440]  是在牆上看到的天書
[00:12:52.440 --> 00:12:57.440]  當晚波斯人就是在那條河下面
[00:12:57.440 --> 00:12:58.440]  掛了進來
[00:12:58.440 --> 00:13:02.440]  不需要擊破他們很堅固的城牆
[00:13:02.440 --> 00:13:04.440]  是在河床底下進來
[00:13:04.440 --> 00:13:07.440]  就滅了巴比倫國
[00:13:07.440 --> 00:13:10.440]  波斯就代替了巴比倫
[00:13:10.440 --> 00:13:13.440]  然後大利污王就當政
[00:13:13.440 --> 00:13:16.440]  他當政的時候就發生了一件事
[00:13:16.440 --> 00:13:18.440]  就是他要起一個像
[00:13:18.440 --> 00:13:19.440]  要人家下拜
[00:13:19.440 --> 00:13:21.440]  但爾利就一於不肯
[00:13:21.440 --> 00:13:23.440]  在家裡照樣祈禱
[00:13:23.440 --> 00:13:26.440]  結果被扔到獅子坑里
[00:13:26.440 --> 00:13:28.440]  第六章我們查過了
[00:13:28.440 --> 00:13:30.440]  現在這個第九章
[00:13:30.440 --> 00:13:33.440]  是回到那段時間
[00:13:33.440 --> 00:13:36.440]  是大利污被立為王的第一年
[00:13:36.440 --> 00:13:37.440]  你說這件事
[00:13:37.440 --> 00:13:40.440]  他看到第九章這個異象
[00:13:40.440 --> 00:13:43.440]  是在他下去獅子坑之前
[00:13:43.440 --> 00:13:44.440]  還是之後呢?
[00:13:44.440 --> 00:13:45.440]  沒有很清楚
[00:13:45.440 --> 00:13:46.440]  聖經沒有很清楚說
[00:13:46.440 --> 00:13:47.440]  不知道
[00:13:47.440 --> 00:13:50.440]  但應該都是差不多那段時間
[00:13:50.440 --> 00:13:53.440]  因為是大利污被立為王的第一年
[00:13:53.440 --> 00:13:55.440]  但你在經書上留意到
[00:13:55.440 --> 00:13:59.440]  耶和華臨到耶利米先知的話
[00:13:59.440 --> 00:14:02.440]  有一本《先知書》叫做《耶利米書》
[00:14:02.440 --> 00:14:03.440]  你今天聖經都有
[00:14:03.440 --> 00:14:06.440]  耶利米是和但爾利差不多時候
[00:14:06.440 --> 00:14:07.440]  是那個時代
[00:14:07.440 --> 00:14:10.440]  神也都透過耶利米
[00:14:10.440 --> 00:14:13.440]  有一些預言給猶太人
[00:14:13.440 --> 00:14:16.440]  在耶利米書裡面
[00:14:16.440 --> 00:14:18.440]  那個預言是說到
[00:14:18.440 --> 00:14:21.440]  他們被捕是七十年
[00:14:21.440 --> 00:14:23.440]  他們作為亡國奴
[00:14:23.440 --> 00:14:24.440]  是七十年
[00:14:24.440 --> 00:14:25.440]  七十年之後
[00:14:25.440 --> 00:14:28.440]  他們就可以重返故國了
[00:14:28.440 --> 00:14:30.440]  這個在耶利米書第25章
[00:14:30.440 --> 00:14:31.440]  有兩部份的地方
[00:14:31.440 --> 00:14:32.440]  第一部份是
[00:14:32.440 --> 00:14:35.440]  第25章十一至十二節
[00:14:35.440 --> 00:14:36.440]  耶利米這樣說
[00:14:36.440 --> 00:14:37.440]  這是神的預言
[00:14:37.440 --> 00:14:40.440]  祂說:這地要全變為荒廢
[00:14:40.440 --> 00:14:41.440]  這是預言來的
[00:14:41.440 --> 00:14:44.440]  因為當祂發出這個預言的時候
[00:14:44.440 --> 00:14:46.440]  猶太國都還沒有滅亡
[00:14:46.440 --> 00:14:47.440]  但是祂說
[00:14:47.440 --> 00:14:48.440]  這個國就快沒有了
[00:14:48.440 --> 00:14:50.440]  全地要變為荒廢
[00:14:50.440 --> 00:14:52.440]  令人驚訝
[00:14:52.440 --> 00:14:53.440]  然後祂說
[00:14:53.440 --> 00:14:56.440]  這些國家要服侍巴比倫七十年
[00:14:56.440 --> 00:14:57.440]  是在那裡七十年
[00:14:57.440 --> 00:14:59.440]  七十年滿了之後
[00:14:59.440 --> 00:15:00.440]  我這個就是神
[00:15:00.440 --> 00:15:02.440]  要按著他們的罪業
[00:15:02.440 --> 00:15:06.440]  懲罰巴比倫王和那國
[00:15:06.440 --> 00:15:08.440]  為什麼和那國呢?
[00:15:08.440 --> 00:15:11.440]  原來當他們七十年滿的時候
[00:15:11.440 --> 00:15:13.440]  已經不是巴比倫國了
[00:15:13.440 --> 00:15:14.440]  是第二個國家
[00:15:14.440 --> 00:15:15.440]  今天我們知道是什麼國家
[00:15:15.440 --> 00:15:16.440]  波斯
[00:15:16.440 --> 00:15:19.440]  波斯都是敵黨神的
[00:15:19.440 --> 00:15:21.440]  所以神的懲罰
[00:15:21.440 --> 00:15:22.440]  不單止是臨到巴比倫
[00:15:22.440 --> 00:15:25.440]  巴比倫亡國以後都沒有巴比倫國
[00:15:25.440 --> 00:15:28.440]  而波斯都要受到神的懲罰
[00:15:28.440 --> 00:15:30.440]  巴比倫王和那國
[00:15:30.440 --> 00:15:31.440]  然後呢
[00:15:31.440 --> 00:15:33.440]  加勒底人之地
[00:15:33.440 --> 00:15:34.440]  使祂永遠荒涼
[00:15:34.440 --> 00:15:37.440]  這是耶和華的宣告
[00:15:37.440 --> 00:15:38.440]  所以這個預言說
[00:15:38.440 --> 00:15:40.440]  七十年而已
[00:15:40.440 --> 00:15:41.440]  但以你看到的
[00:15:41.440 --> 00:15:42.440]  但以你看到耶利米斯
[00:15:42.440 --> 00:15:45.440]  還有第二十九章十至十一節
[00:15:45.440 --> 00:15:46.440]  耶和華這樣說
[00:15:46.440 --> 00:15:50.440]  為巴比倫所定的七十年滿了之後
[00:15:50.440 --> 00:15:52.440]  我必眷顧你們
[00:15:52.440 --> 00:15:55.440]  向你們實行我滿有恩惠的諾言
[00:15:55.440 --> 00:15:58.440]  把你們帶回這地方來
[00:15:58.440 --> 00:15:59.440]  什麼地方?
[00:15:59.440 --> 00:16:00.440]  耶路撒冷
[00:16:00.440 --> 00:16:02.440]  帶回去以色列地
[00:16:02.440 --> 00:16:05.440]  即是他們流亡
[00:16:05.440 --> 00:16:07.440]  根據耶利米斯的預言
[00:16:07.440 --> 00:16:09.440]  是七十年而已
[00:16:09.440 --> 00:16:12.440]  然後神通透過耶利米斯跟他們說
[00:16:12.440 --> 00:16:14.440]  因為我自己知道
[00:16:14.440 --> 00:16:15.440]  我為你們所定的計劃
[00:16:15.440 --> 00:16:17.440]  這個計劃是要賜你們平安
[00:16:17.440 --> 00:16:19.440]  雖然你們亡國
[00:16:19.440 --> 00:16:21.440]  雖然你們受很多的災難
[00:16:21.440 --> 00:16:24.440]  但是神的心是為了你們得平安
[00:16:24.440 --> 00:16:26.440]  不是想你們遭受災禍
[00:16:26.440 --> 00:16:30.440]  要賜給你們美好的前程和盼望
[00:16:30.440 --> 00:16:32.440]  這個是耶和華的宣佈
[00:16:32.440 --> 00:16:34.440]  然後第十二節那裡
[00:16:34.440 --> 00:16:35.440]  神和以色列人這樣說
[00:16:35.440 --> 00:16:37.440]  他們說你們要呼求我
[00:16:37.440 --> 00:16:40.440]  要來向我討告
[00:16:40.440 --> 00:16:42.440]  我就必應允你們
[00:16:42.440 --> 00:16:43.440]  他們要尋找我
[00:16:43.440 --> 00:16:47.440]  只要一心尋求就必尋見
[00:16:47.440 --> 00:16:50.440]  這個是神對他的選民
[00:16:50.440 --> 00:16:52.440]  也是今天對我們的承諾
[00:16:52.440 --> 00:16:55.440]  就是有人要尋求耶和華
[00:16:55.440 --> 00:16:58.440]  神是一定會被尋找到
[00:16:58.440 --> 00:17:02.440]  我知道我們當中有一些慕道的朋友
[00:17:02.440 --> 00:17:04.440]  慕道的意思就是說
[00:17:04.440 --> 00:17:06.440]  你未接受主耶穌做你個人救主
[00:17:06.440 --> 00:17:09.440]  但是你很喜歡和基督徒在一起
[00:17:09.440 --> 00:17:11.440]  你覺得他們很有善
[00:17:11.440 --> 00:17:13.440]  你覺得來這裡聽福音
[00:17:13.440 --> 00:17:14.440]  很有興趣
[00:17:14.440 --> 00:17:16.440]  你很想回來
[00:17:16.440 --> 00:17:19.440]  你在愛慕真道
[00:17:19.440 --> 00:17:21.440]  你想多點認識主耶穌
[00:17:21.440 --> 00:17:23.440]  你在尋求
[00:17:23.440 --> 00:17:26.440]  讓我把這一句聖經送給你
[00:17:26.440 --> 00:17:27.440]  神對你說
[00:17:27.440 --> 00:17:29.440]  你尋找我的話
[00:17:29.440 --> 00:17:31.440]  只要你一心尋求
[00:17:31.440 --> 00:17:34.440]  你來這裡是為了尋求神
[00:17:34.440 --> 00:17:36.440]  你不是來這裡有其他的目的
[00:17:36.440 --> 00:17:38.440]  神一定會被你尋到
[00:17:38.440 --> 00:17:39.440]  沒有一個人
[00:17:39.440 --> 00:17:41.440]  由第一個人到最後一個人
[00:17:41.440 --> 00:17:43.440]  沒有一個人說我要尋找
[00:17:43.440 --> 00:17:44.440]  我要認識神
[00:17:44.440 --> 00:17:45.440]  而神拒絕他的
[00:17:45.440 --> 00:17:46.440]  神不會的
[00:17:46.440 --> 00:17:47.440]  神愛世人
[00:17:47.440 --> 00:17:49.440]  神願意萬人得救
[00:17:49.440 --> 00:17:51.440]  不願意一個人沈淪
[00:17:51.440 --> 00:17:52.440]  問題是
[00:17:52.440 --> 00:17:55.440]  你和我有沒有尋求的心
[00:17:55.440 --> 00:17:57.440]  只要你有尋求的心
[00:17:57.440 --> 00:17:59.440]  你肯叩門
