
[00:00:00.000 --> 00:00:05.680]  各位朋友 各位弟兄姊妹 大家好
[00:03:20.000 --> 00:03:22.000]  其實什麼叫救恩
[00:03:22.000 --> 00:03:25.280]  什麼是一件事可以救到你的
[00:03:25.280 --> 00:03:26.560]  在末世的時候
[00:03:26.560 --> 00:03:28.080]  在水深火熱的時候
[00:03:28.080 --> 00:03:31.520]  究竟最能夠救到你的是什麼
[00:03:31.520 --> 00:03:34.000]  稍後我會集中和大家思考一下
[00:03:34.000 --> 00:03:36.240]  而在另一卷聖經裡面
[00:03:36.240 --> 00:03:37.360]  在約翰一書說
[00:03:37.360 --> 00:03:41.360]  「孩子們 如今是末世的時光了
[00:03:41.360 --> 00:03:44.720]  你們曾聽過那敵基督者要來
[00:03:44.720 --> 00:03:48.640]  現在有好些敵基督者已經出來了
[00:03:48.640 --> 00:03:53.360]  由此我們就知道如今是末世的時光了」
[00:03:53.360 --> 00:03:54.640]  當在末世的時候
[00:03:54.640 --> 00:03:58.800]  如果有機會你看聖經最後一卷書叫《啟示錄》
[00:03:58.800 --> 00:04:04.560]  它描述了很多最後會發生的一些悲慘的事情
[00:04:04.560 --> 00:04:07.360]  它會有很多不同的預言
[00:04:07.360 --> 00:04:10.320]  讓我們知道究竟在末日的時候
[00:04:10.320 --> 00:04:11.760]  在末世的時候
[00:04:11.760 --> 00:04:13.520]  究竟會有些什麼事情發生
[00:04:13.520 --> 00:04:16.720]  例如很多民要攻打民
[00:04:16.720 --> 00:04:18.000]  國要攻打國
[00:04:18.000 --> 00:04:22.400]  很多很壞的事情會出現
[00:04:22.400 --> 00:04:25.760]  這裡就說很多敵基督是對抗著基督
[00:04:25.760 --> 00:04:29.200]  而其中一樣東西是去到白熱化
[00:04:29.200 --> 00:04:31.680]  去到很嚴峻的時候
[00:04:31.680 --> 00:04:32.320]  就是什麼呢?
[00:04:32.320 --> 00:04:34.560]  原來就是一個的爭戰
[00:04:34.560 --> 00:04:36.800]  在《耳窟所書》六章十二節
[00:04:36.800 --> 00:04:41.600]  它說「因我們並不是與屬血氣的爭戰
[00:04:41.600 --> 00:04:45.120]  乃是與那些執政的掌權的管轄
[00:04:45.120 --> 00:04:47.760]  特別是這幽暗世界的
[00:04:47.760 --> 00:04:51.280]  以及天空屬靈氣的惡魔爭戰」
[00:04:51.280 --> 00:04:52.800]  原來當去到末世的時候
[00:04:52.800 --> 00:04:54.400]  剛才說敵基督
[00:04:54.400 --> 00:04:55.600]  而當去到末世的時候
[00:04:55.600 --> 00:04:57.760]  也是屬靈的戰爭
[00:04:57.760 --> 00:05:00.240]  你可以說推到最高峰
[00:05:00.240 --> 00:05:02.480]  是去到最後的階段
[00:05:02.480 --> 00:05:04.080]  當去到六章十節的時候
[00:05:04.080 --> 00:05:05.840]  它說「我還有沒了的話
[00:05:05.840 --> 00:05:07.440]  你們要靠著主
[00:05:07.440 --> 00:05:10.560]  倚靠他的大能大力作剛強的人」
[00:05:10.560 --> 00:05:14.240]  就是它去到最後保羅很想提醒
[00:05:14.240 --> 00:05:16.560]  一群他的信徒
[00:05:16.560 --> 00:05:20.000]  一群我們一起做信徒的弟兄姊妹
[00:05:20.000 --> 00:05:22.640]  它說你們一定要靠著主
[00:05:22.640 --> 00:05:26.560]  倚靠他的大能大力作剛強的人
[00:05:26.560 --> 00:05:32.080]  下一節它說「要穿戴上帝所賜的全副軍裝
[00:05:32.080 --> 00:05:35.520]  就能抵擋魔鬼的詭計」
[00:05:35.520 --> 00:05:37.760]  原來這個幽暗世界的
[00:05:37.760 --> 00:05:41.200]  暫時掌權的魔鬼
[00:05:41.200 --> 00:05:42.480]  它有很多的勢力
[00:05:42.480 --> 00:05:46.080]  它真的可以在這一刻有不同的詭計
[00:05:46.080 --> 00:05:47.840]  它會說很多謊話
[00:05:47.840 --> 00:05:51.920]  然後用很多的伎倆去迷惑很多的人
[00:05:51.920 --> 00:05:54.000]  以致有些人會相信了它
[00:05:54.000 --> 00:05:56.560]  而不相信耶穌、不相信上帝
[00:05:56.560 --> 00:05:58.960]  但是上帝很想給相信它的人
[00:05:58.960 --> 00:06:02.000]  他的子女能夠有一個軍裝
[00:06:02.000 --> 00:06:03.840]  可以抵擋魔鬼
[00:06:03.840 --> 00:06:07.600]  就好像一路去發明很多最好的裝備
[00:06:07.600 --> 00:06:10.960]  以致那些消防員可以進去火場
[00:06:10.960 --> 00:06:13.440]  可以抵擋一定的溫度
[00:06:13.440 --> 00:06:16.640]  但是這個配備、這個裝備
[00:06:16.640 --> 00:06:20.640]  是上帝所給他的子女
[00:06:20.640 --> 00:06:22.000]  那套裝備是怎樣的呢?
[00:06:22.000 --> 00:06:24.240]  有些人做過研究
[00:06:24.240 --> 00:06:28.080]  大約在公元後43年左右
[00:06:28.080 --> 00:06:29.680]  都找到一些資料
[00:06:29.680 --> 00:06:33.920]  就是當時的軍人大概有這些配備
[00:06:33.920 --> 00:06:36.000]  一會兒會逐一說一點
[00:06:36.000 --> 00:06:37.440]  你現在有一個概念
[00:06:37.440 --> 00:06:38.960]  他們拿著盾牌
[00:06:38.960 --> 00:06:40.960]  然後有一個頭盔
[00:06:40.960 --> 00:06:43.920]  一會兒會帶你認識他們穿的那雙靴子
[00:06:43.920 --> 00:06:46.320]  再看多一次
[00:06:46.320 --> 00:06:49.440]  剛才說我們很想大家記得今天
[00:06:49.440 --> 00:06:52.960]  原來我們這個世界是一個物質的世界
[00:06:52.960 --> 00:06:54.560]  你看看這些
[00:06:54.560 --> 00:06:56.160]  這個是物質的世界
[00:06:56.160 --> 00:06:58.560]  但是可以很肯定地告訴你
[00:06:58.560 --> 00:07:02.560]  也有一個屬靈的世界
[00:07:02.560 --> 00:07:04.560]  原來這個世界裡面
[00:07:04.560 --> 00:07:06.400]  真的有魔鬼的勢力
[00:07:06.400 --> 00:07:09.840]  而魔鬼的勢力也可以影響現在這個世界
[00:07:09.840 --> 00:07:13.440]  影響一些執政的掌權
[00:07:13.440 --> 00:07:15.040]  當有這樣的情況發生的時候
[00:07:15.040 --> 00:07:18.560]  這場戰爭真的一路在開戰的時候
[00:07:18.560 --> 00:07:22.400]  所以要拿起上帝所賜的全副軍裝
[00:07:22.400 --> 00:07:23.920]  當然不是叫你拿起就算了
[00:07:23.920 --> 00:07:25.920]  叫你拿起就要行動
[00:07:25.920 --> 00:07:27.120]  就要穿上
[00:07:27.120 --> 00:07:30.720]  祂說:好在磨爛的日子能夠抵擋仇敵
[00:07:30.720 --> 00:07:32.560]  並且成就了一切
[00:07:32.560 --> 00:07:34.560]  還能站立得住
[00:07:34.560 --> 00:07:37.040]  這套軍裝上帝很想
[00:07:37.040 --> 00:07:38.720]  給我們穿上之後
[00:07:38.720 --> 00:07:41.840]  我們能夠抵擋到魔鬼的詭計之後
[00:07:41.840 --> 00:07:43.120]  我們能夠站得住
[00:07:43.120 --> 00:07:44.880]  就等於一個消防員能夠穿上
[00:07:44.880 --> 00:07:46.960]  他那套72磅的裝備
[00:07:46.960 --> 00:07:48.720]  進去救人之後
[00:07:48.720 --> 00:07:53.520]  他仍然能夠站立得住
[00:07:53.520 --> 00:07:54.800]  磨煉的日子
[00:07:54.800 --> 00:07:57.600]  我特意想給你們很深刻去看
[00:07:57.600 --> 00:07:58.640]  到了末世的時候
[00:07:58.640 --> 00:08:03.440]  的確有個日子是越來越艱難
[00:08:03.440 --> 00:08:04.080]  沒錯
[00:08:04.080 --> 00:08:08.160]  這個世界到最後的確有一個新天新地的降臨
[00:08:08.160 --> 00:08:12.000]  然後聖經說那時候就再沒有眼淚
[00:08:12.000 --> 00:08:13.440]  再沒有死亡
[00:08:13.440 --> 00:08:14.720]  再沒有痛苦
[00:08:14.720 --> 00:08:17.600]  但是在末世的這個階段的時候
[00:08:17.600 --> 00:08:19.840]  仍然有很多很多的問題
[00:08:19.840 --> 00:08:23.040]  而且問題會是越來越多
[00:08:23.040 --> 00:08:25.040]  所以更加需要一套的軍裝
[00:08:25.040 --> 00:08:27.520]  一套的裝備讓我們可以面對
[00:08:27.520 --> 00:08:29.040]  他說所以要站穩
[00:08:29.040 --> 00:08:29.920]  要站穩
[00:08:29.920 --> 00:08:33.280]  用真理當作帶子束腰
[00:08:33.280 --> 00:08:34.880]  他們說那個帶子
[00:08:34.880 --> 00:08:36.400]  一會兒給你們看一看
[00:08:36.400 --> 00:08:39.120]  那個帶子有至少兩個功用
[00:08:39.120 --> 00:08:40.800]  一就是一束上之後
[00:08:40.800 --> 00:08:43.280]  就好像一切都準備好了
[00:08:43.280 --> 00:08:45.520]  另外就是他們會將劍
[00:08:45.520 --> 00:08:47.600]  一會兒給你們看劍大約是怎樣
[00:08:47.600 --> 00:08:50.400]  就是可以綁在腰帶上
[00:08:50.400 --> 00:08:55.200]  用公義來當作護心鏡遮空
[00:08:55.200 --> 00:08:58.160]  這個我下面圈著給大家看
[00:08:58.160 --> 00:08:59.920]  就是腰帶的位置
[00:08:59.920 --> 00:09:02.320]  有些東西垂下來
[00:09:02.320 --> 00:09:03.360]  然後腰帶
[00:09:03.360 --> 00:09:04.160]  你見不見到
[00:09:04.160 --> 00:09:09.840]  那把劍會勾在腰帶的位置
[00:09:09.840 --> 00:09:14.000]  用真理當作帶子束腰
[00:09:14.000 --> 00:09:17.360]  真理就是上帝所說的話
[00:09:17.360 --> 00:09:19.680]  最直接就是在聖經裏面所說的
[00:09:19.680 --> 00:09:24.560]  這些就是真理的一些說話
[00:09:24.560 --> 00:09:27.440]  用公義當作護心鏡遮空
[00:09:27.440 --> 00:09:28.400]  甚麼叫公義?
[00:09:28.400 --> 00:09:29.840]  公義在哪裏?
[00:09:29.840 --> 00:09:31.840]  在詩篇11篇第7節
[00:09:31.840 --> 00:09:34.320]  他說因為耶和華是公義的
[00:09:34.320 --> 00:09:36.160]  他喜愛公義
[00:09:36.160 --> 00:09:38.880]  正直人必得見他的面
[00:09:38.880 --> 00:09:43.520]  原來上帝就是最公義的代表
[00:09:43.520 --> 00:09:48.400]  我們能夠用上帝來抵擋魔鬼
[00:09:48.400 --> 00:09:49.040]  繼續說
[00:09:49.040 --> 00:09:51.680]  他又用平安的福音當作
[00:09:51.680 --> 00:09:55.040]  預備走路的鞋穿在腳上
[00:09:55.040 --> 00:09:58.320]  他們當時的軍人穿的甚麼鞋呢?
[00:09:58.320 --> 00:09:59.920]  他們都是叫做靴
[00:09:59.920 --> 00:10:02.320]  以前的翻譯是這樣的
[00:10:02.320 --> 00:10:03.360]  你說這麼簡陋
[00:10:03.360 --> 00:10:03.760]  是的
[00:10:03.760 --> 00:10:05.360]  那時候真的這麼簡陋
[00:10:05.360 --> 00:10:07.280]  包不緊腳
[00:10:07.280 --> 00:10:10.560]  好像現在的涼鞋那樣
[00:10:10.560 --> 00:10:12.560]  但是它特別一點
[00:10:12.560 --> 00:10:14.320]  因為他們以前走的路
[00:10:14.320 --> 00:10:16.240]  很多都是不平坦的
[00:10:16.240 --> 00:10:17.280]  特別是打仗的時候
[00:10:17.280 --> 00:10:19.440]  可能更加需要保護著腳
[00:10:19.440 --> 00:10:22.320]  所以他們的腳底
[00:10:22.320 --> 00:10:24.880]  在靴子上加了釘子
[00:10:24.880 --> 00:10:26.800]  所以他們有些釘子在
[00:10:26.800 --> 00:10:28.800]  一來他說是保護
[00:10:28.800 --> 00:10:30.560]  二來就是攻擊的時候
[00:10:30.560 --> 00:10:34.960]  其實都達到一個攻擊敵人的作用
[00:10:34.960 --> 00:10:35.680]  繼續說
[00:10:35.680 --> 00:10:38.480]  還有不同的裝備
[00:10:38.480 --> 00:10:42.400]  他說此外有拿著信德當作盾牌
[00:10:42.400 --> 00:10:46.800]  可以滅盡惡者一切的火箭
[00:10:46.800 --> 00:10:49.440]  原來是用你的信心
[00:10:49.440 --> 00:10:51.680]  去成為一個盾牌
[00:10:51.680 --> 00:10:53.120]  而這個盾牌
[00:10:53.120 --> 00:10:55.760]  當然最重要就是一個防護
[00:10:55.760 --> 00:10:59.840]  他說當時真的有用火箭
[00:10:59.840 --> 00:11:00.960]  火箭是甚麼?
[00:11:00.960 --> 00:11:03.600]  箭頭你稍後也會看到
[00:11:03.600 --> 00:11:04.880]  有些火在那裏
[00:11:04.880 --> 00:11:06.400]  用來襲擊敵人
[00:11:06.400 --> 00:11:08.720]  就是用這個盾牌
[00:11:08.720 --> 00:11:11.680]  來擋住那些火箭
[00:11:11.680 --> 00:11:14.480]  而英文聖經也很詳盡
[00:11:14.480 --> 00:11:17.680]  藍色那個字就好像撲滅
[00:11:17.680 --> 00:11:21.040]  所有那些著火的箭
[00:11:21.040 --> 00:11:23.280]  你都可以不單止擋到
[00:11:23.280 --> 00:11:26.080]  還可以撲滅到
[00:11:26.080 --> 00:11:29.440]  這些就類似當時的火箭
[00:11:29.440 --> 00:11:31.440]  用來擋住那些火箭
[00:11:31.440 --> 00:11:33.520]  然後襲擊敵人
[00:11:33.520 --> 00:11:35.120]  另外一個裝備
[00:11:35.120 --> 00:11:37.520]  今天想特別和大家說多一點
[00:11:37.520 --> 00:11:41.440]  他說並帶上救恩的頭盔
[00:11:41.440 --> 00:11:43.680]  拿著聖靈的寶劍
[00:11:43.680 --> 00:11:46.560]  就是上帝的道
[00:11:46.560 --> 00:11:48.880]  甚麼叫救恩的頭盔呢?
[00:11:48.880 --> 00:11:51.520]  如果你說裝備
[00:11:51.520 --> 00:11:55.760]  最重要是想保護哪一個部分呢?
[00:11:55.760 --> 00:11:58.160]  我們一般人都會知道
[00:11:58.160 --> 00:11:59.760]  是保護頭部的
[00:11:59.760 --> 00:12:02.160]  所以如果有些人開電單車
[00:12:02.160 --> 00:12:03.760]  那些人就很危險的
[00:12:03.760 --> 00:12:07.280]  皮包鐵
[00:12:07.280 --> 00:12:09.600]  法例規定要甚麼?
[00:12:09.600 --> 00:12:11.360]  一定要戴頭盔
[00:12:11.360 --> 00:12:13.200]  因為他覺得
[00:12:13.200 --> 00:12:15.600]  你真的撞到手腳
[00:12:15.600 --> 00:12:18.000]  也沒有撞到頭部那麼嚴重
[00:12:18.000 --> 00:12:19.600]  當然也可以很嚴重
[00:12:19.600 --> 00:12:20.800]  但起碼保護了頭部
[00:12:20.800 --> 00:12:22.640]  因為頭部有腦
[00:12:22.640 --> 00:12:24.080]  有很多神經
[00:12:24.080 --> 00:12:26.560]  也是管理著全身
[00:12:26.560 --> 00:12:28.800]  所以頭盔是重要的
[00:12:28.800 --> 00:12:30.880]  而這個救恩的頭盔
[00:12:30.880 --> 00:12:33.680]  他將救恩來比喻頭盔
[00:12:33.680 --> 00:12:35.840]  我想真的有一定的心意
[00:12:35.840 --> 00:12:37.040]  有一定的預表
[00:12:37.040 --> 00:12:38.720]  就是這個救恩對我們
[00:12:38.720 --> 00:12:40.880]  好像你可以說是第一步
[00:12:40.880 --> 00:12:46.080]  而第一步就是你願不願意去接受這個救恩
[00:12:46.080 --> 00:12:51.200]  就是接不接受上帝所給你的禮物
[00:12:51.200 --> 00:12:52.480]  因為聖經有句說話
[00:12:52.480 --> 00:12:54.880]  我們得救是本乎恩
[00:12:54.880 --> 00:12:56.320]  也是因著信
[00:12:56.320 --> 00:12:57.760]  並不是出於自己
[00:12:57.760 --> 00:12:59.760]  乃是神所賜的
[00:12:59.760 --> 00:13:01.280]  也不是出於行為
[00:13:01.280 --> 00:13:03.040]  免得有人自誇
[00:13:03.040 --> 00:13:06.240]  而這個救恩就好像一份禮物
[00:13:06.240 --> 00:13:08.320]  是上帝很想給你
[00:13:08.320 --> 00:13:11.360]  而這件事可以像成為一個頭盔
[00:13:11.360 --> 00:13:13.200]  能夠保護著你自己的身體
[00:13:13.200 --> 00:13:16.480]  保護著你身體最重要的部分
[00:13:16.480 --> 00:13:20.000]  當我一直說了大約15分鐘的時候
[00:13:20.000 --> 00:13:20.960]  可能你會說
[00:13:21.040 --> 00:13:22.240]  呃 呂傳道
[00:13:22.240 --> 00:13:25.440]  究竟這個信仰與我有什麼關係呢?
[00:13:25.440 --> 00:13:28.000]  你說如果與惡魔爭戰
[00:13:28.000 --> 00:13:30.080]  如果我不去煩他
[00:13:30.080 --> 00:13:31.040]  我們廣東話有時說
[00:13:31.040 --> 00:13:31.920]  我不去煩他
[00:13:31.920 --> 00:13:33.280]  他就不會來煩我
[00:13:33.280 --> 00:13:34.160]  對不起
[00:13:34.160 --> 00:13:37.440]  原來你在這個世界生活
[00:13:37.440 --> 00:13:39.040]  你是避不了他
[00:13:39.040 --> 00:13:41.120]  第一 他很想來襲擊你
[00:13:41.120 --> 00:13:43.760]  第二 在羅馬書6章20
[00:13:43.760 --> 00:13:45.360]  有一節這樣說
[00:13:45.360 --> 00:13:48.480]  因為你們作罪的奴隸時
[00:13:48.480 --> 00:13:50.800]  不被異所約束
[00:13:50.800 --> 00:13:54.720]  那麼你們現在所看為羞恥的事
[00:13:54.720 --> 00:13:57.440]  當時有什麼果子呢?
[00:13:57.440 --> 00:14:01.360]  那些事的結局就是死
[00:14:01.360 --> 00:14:02.880]  你說每個人都會死的
[00:14:02.880 --> 00:14:04.480]  是啊 聖經都有說
[00:14:04.480 --> 00:14:07.360]  他說每個人 世人都犯了罪
[00:14:07.360 --> 00:14:09.680]  規缺了神的榮耀
[00:14:09.680 --> 00:14:11.760]  一會兒會給你看那節經文
[00:14:11.760 --> 00:14:15.040]  那個功架 那個代價是什麼呢?
[00:14:15.040 --> 00:14:16.560]  是 每一個人都會死
[00:14:16.560 --> 00:14:20.400]  但關鍵是死了之後
[00:14:20.400 --> 00:14:21.680]  你會去哪裡?
[00:14:21.680 --> 00:14:24.640]  關鍵就是在死之前
[00:14:24.640 --> 00:14:27.120]  你有沒有復活
[00:14:27.120 --> 00:14:33.360]  和去到永恆生命的盼望
[00:14:33.360 --> 00:14:34.960]  這裡解釋給我聽
[00:14:34.960 --> 00:14:37.200]  原來當我們每一個人
[00:14:37.200 --> 00:14:39.440]  當我們未受異的約束
[00:14:39.440 --> 00:14:41.840]  異就是上帝的異
[00:14:41.840 --> 00:14:45.120]  即是你未在上帝的底下受到約束
[00:14:45.120 --> 00:14:49.360]  其實你已經是在做罪的路步
[00:14:49.360 --> 00:14:51.200]  很多人都說我都沒有犯罪
[00:14:51.200 --> 00:14:53.840]  我都沒有大奸大惡
[00:14:53.840 --> 00:14:55.760]  沒有殺人放火
[00:14:55.760 --> 00:14:58.240]  那些不算罪吧
[00:14:58.240 --> 00:15:01.600]  其實如果我們自己能夠苦心自問
[00:15:01.600 --> 00:15:04.800]  其實我們每個人都犯了
[00:15:04.800 --> 00:15:07.840]  或多或少的不同時候
[00:15:07.840 --> 00:15:09.440]  你都會犯不同的罪
[00:15:09.440 --> 00:15:11.200]  聖經的標準也都很高
[00:15:11.200 --> 00:15:13.040]  它說我們生一個人的氣
[00:15:13.040 --> 00:15:15.840]  已經可以等於殺了一個人
[00:15:15.840 --> 00:15:17.040]  這樣也對
[00:15:17.040 --> 00:15:18.400]  如果你看《創世紀》
[00:15:18.400 --> 00:15:23.440]  在第一個殺人的案件出現的時候
[00:15:23.440 --> 00:15:24.880]  其實是因為什麼?
[00:15:24.880 --> 00:15:27.200]  就是因為一個的恨
[00:15:27.200 --> 00:15:28.640]  因為一個的妒忌
[00:15:28.640 --> 00:15:31.280]  當那些東西一路大的時候
[00:15:31.280 --> 00:15:34.640]  它會滋生到很大的問題
[00:15:34.640 --> 00:15:38.080]  聖經說當你們作罪的奴隸的時候
[00:15:38.080 --> 00:15:40.560]  你們沒有被異所約束
[00:15:40.560 --> 00:15:43.600]  當你現在看為可恥的事
[00:15:43.600 --> 00:15:44.880]  羞恥的事
[00:15:44.880 --> 00:15:46.960]  當時有什麼果子呢?
[00:15:46.960 --> 00:15:49.520]  到最後就是我們的結局
[00:15:49.520 --> 00:15:50.720]  是會死亡
[00:15:50.720 --> 00:15:54.000]  我們每一個人都會死亡
[00:15:54.000 --> 00:15:57.520]  沒有人知道自己死亡的年齡是多少歲
[00:15:57.520 --> 00:15:59.840]  但我們知道死亡是每一個人
[00:15:59.840 --> 00:16:02.080]  在這個世界上的一個
[00:16:02.080 --> 00:16:04.320]  這個世界你聽得小心一點
[00:16:04.320 --> 00:16:06.240]  的一個終結
[00:16:06.240 --> 00:16:08.000]  《羅馬書6章23節》
[00:16:08.000 --> 00:16:12.160]  因為罪的公價乃是死
[00:16:12.160 --> 00:16:14.320]  為什麼我們每一個人都會死亡?
[00:16:14.320 --> 00:16:16.080]  就是因為我們每一個人
[00:16:16.080 --> 00:16:18.960]  本來我們都犯了罪
[00:16:18.960 --> 00:16:20.240]  或多或少的罪
[00:16:20.240 --> 00:16:23.120]  所以我們所得到的公價
[00:16:23.120 --> 00:16:24.560]  其實寫得很全神的
[00:16:24.560 --> 00:16:26.800]  那個原文就好像你犯了罪
[00:16:26.800 --> 00:16:28.080]  你會得到一些東西
[00:16:28.080 --> 00:16:32.160]  那些東西它用的詞就是「公錢」
[00:16:32.160 --> 00:16:34.080]  英文就是「wages」
[00:16:34.080 --> 00:16:35.280]  有那個錢
[00:16:35.280 --> 00:16:36.880]  就是有一個酬勞
[00:16:36.880 --> 00:16:39.120]  這個酬勞原來就是死亡
[00:16:39.120 --> 00:16:40.560]  唯有神的恩賜
[00:16:40.560 --> 00:16:41.600]  剛才我和你說
[00:16:41.600 --> 00:16:45.040]  那份恩賜就是神想給我們那份禮物
[00:16:45.040 --> 00:16:47.120]  究竟是你要不要?
[00:16:47.120 --> 00:16:49.280]  在我們的主耶穌基督裏面
[00:16:49.280 --> 00:16:51.120]  就是永生
[00:16:51.120 --> 00:16:53.200]  所以剛才我說每一個人都會死亡
[00:16:53.200 --> 00:16:54.640]  在這個世界是
[00:16:54.640 --> 00:16:56.800]  但關鍵是那個門檻
[00:16:56.800 --> 00:16:59.280]  你跨過之後
[00:16:59.280 --> 00:17:00.400]  你去哪裡?
[00:17:00.400 --> 00:17:05.280]  你有沒有那個永恆生命的把握?
[00:17:05.280 --> 00:17:07.840]  而我們怎麼知道我們有這個把握?
[00:17:07.840 --> 00:17:09.360]  我們怎麼知道這份禮物?
[00:17:09.360 --> 00:17:13.200]  這裡說在我們的主耶穌基督裏面
[00:17:13.200 --> 00:17:14.480]  有這份禮物
[00:17:14.480 --> 00:17:15.680]  有這個永生
[00:17:15.680 --> 00:17:17.360]  有這個恩賜
[00:17:17.360 --> 00:17:21.760]  耶穌在《約翰福音》14章6節裏說
[00:17:21.760 --> 00:17:27.680]  耶穌說:我就是道路、真理、生命
[00:17:27.680 --> 00:17:29.040]  若不藉著我
[00:17:29.040 --> 00:17:32.000]  沒有人能到乎那裡去
[00:17:32.000 --> 00:17:34.000]  這裡耶穌說得很清楚
[00:17:34.000 --> 00:17:36.560]  我就是那條道路
[00:17:36.560 --> 00:17:41.040]  我就是那個真理、生命
[00:17:41.040 --> 00:17:44.320]  若不藉著我
[00:17:44.320 --> 00:17:45.440]  不是藉著我
[00:17:45.440 --> 00:17:49.200]  耶穌說沒有人能到乎那裡去
[00:17:49.200 --> 00:17:50.880]  所以這裡解釋了
[00:17:50.880 --> 00:17:52.880]  為什麼有時候人們說
[00:17:52.880 --> 00:17:56.800]  為什麼你們基督教只可以信你們?
[00:17:56.800 --> 00:18:00.240]  為什麼我不可以信其他東西?
[00:18:00.240 --> 00:18:04.080]  關鍵是你想要些什麼?
