
[00:00:00.000 --> 00:00:04.600]  各位大兄姐會平安
[00:02:31.440 --> 00:02:35.440]  第二章這次講的是愛的心智
[00:02:35.440 --> 00:02:37.440]  上一次講愛的生活
[00:02:37.440 --> 00:02:40.440]  我記得我提到本來的分題
[00:02:40.440 --> 00:02:43.440]  分題是言行合一
[00:02:43.440 --> 00:02:46.440]  這次我再預備的時候改了一點
[00:02:46.440 --> 00:02:48.440]  愛的心智
[00:02:48.440 --> 00:02:53.440]  我改了以罪為罪
[00:02:53.440 --> 00:02:54.440]  以罪為罪
[00:02:54.440 --> 00:02:57.440]  這是第一章一至第二章十一節
[00:02:57.440 --> 00:03:00.440]  我想問問大家
[00:03:00.440 --> 00:03:02.440]  大家舉手我看到的
[00:03:02.440 --> 00:03:04.440]  有沒有人收到結構圖
[00:03:04.440 --> 00:03:06.440]  有沒有看過結構圖
[00:03:06.440 --> 00:03:10.440]  只有一個看過
[00:03:10.440 --> 00:03:13.440]  可能那張圖太小我看不到
[00:03:13.440 --> 00:03:17.440]  其實這些結構圖不是很容易做的
[00:03:17.440 --> 00:03:20.440]  但我覺得值得做給大家看
[00:03:20.440 --> 00:03:27.440]  我想大家對經文有更深刻的印象
[00:03:27.440 --> 00:03:32.440]  你看結構圖上面寫著題目叫愛的生活
[00:03:32.440 --> 00:03:35.440]  下面有五段
[00:03:35.440 --> 00:03:38.440]  生命到光與暗守不守
[00:03:38.440 --> 00:03:40.440]  生與舊愛與恨
[00:03:40.440 --> 00:03:42.440]  你留意到很多顏色
[00:03:42.440 --> 00:03:45.440]  你發現裡面特別看到
[00:03:45.440 --> 00:03:49.440]  你見到有真理紅色
[00:03:49.440 --> 00:03:55.440]  說謊話真理真理說謊真理說謊真理
[00:03:55.440 --> 00:03:57.440]  你們都看到的
[00:03:57.440 --> 00:03:59.440]  你發現今天這個世界都是這樣
[00:03:59.440 --> 00:04:02.440]  有時真理和謊話可以顛倒
[00:04:02.440 --> 00:04:05.440]  可以是非黑白不分
[00:04:05.440 --> 00:04:09.440]  這裡提到在愛的生活當中
[00:04:09.440 --> 00:04:11.440]  真理是很重要
[00:04:11.440 --> 00:04:15.440]  因為你會變成冷愛戀愛愛錯
[00:04:15.440 --> 00:04:20.440]  但這裡提到真理和謊話
[00:04:20.440 --> 00:04:22.440]  光明和黑暗
[00:04:22.440 --> 00:04:25.440]  剛才說的一書有兩個主線
[00:04:25.440 --> 00:04:27.440]  神就是光神就是愛
[00:04:27.440 --> 00:04:31.440]  所以我們不單需要有真理
[00:04:31.440 --> 00:04:35.440]  也需要分辨光暗
[00:04:35.440 --> 00:04:39.440]  行在光中的人要言行合一
[00:04:39.440 --> 00:04:42.440]  這裡提到大綱有說
[00:04:42.440 --> 00:04:44.440]  說說說說
[00:04:44.440 --> 00:04:48.440]  又提到藍色的行
[00:04:48.440 --> 00:04:50.440]  守不守守行
[00:04:50.440 --> 00:04:52.440]  這些都在這裡
[00:04:52.440 --> 00:04:55.440]  所以很多時候人說的一套做的一套
[00:04:55.440 --> 00:04:58.440]  但我們需要言行合一
[00:04:58.440 --> 00:05:00.440]  因為我們行在光中
[00:05:00.440 --> 00:05:04.440]  所以真理光明和言行是很重要的
[00:05:04.440 --> 00:05:07.440]  真假要知道光暗要分開
[00:05:07.440 --> 00:05:09.440]  言行才能合一
[00:05:09.440 --> 00:05:12.440]  才能有真正的愛的生活
[00:05:12.440 --> 00:05:16.440]  很多人說愛其實不是活在愛的生活
[00:05:16.440 --> 00:05:19.440]  因為他沒有光沒有真理
[00:05:19.440 --> 00:05:23.440]  所以重點我上次提到有四點
[00:05:23.440 --> 00:05:25.440]  有道要存有罪要認
[00:05:25.440 --> 00:05:28.440]  有命要守有道要行
[00:05:28.440 --> 00:05:32.440]  我和大家重溫上次的重點
[00:05:32.440 --> 00:05:33.440]  大概一分鐘左右
[00:05:33.440 --> 00:05:36.440]  首先我提到以罪為罪
[00:05:36.440 --> 00:05:40.440]  有該為也有所不為
[00:05:40.440 --> 00:05:42.440]  要打下一張PPT
[00:05:42.440 --> 00:05:47.440]  以罪為罪有該為和有所不為
[00:05:47.440 --> 00:05:50.440]  有罪要認
[00:05:50.440 --> 00:05:53.440]  不要明知故法
[00:05:53.440 --> 00:05:56.440]  不要是非不分
[00:05:56.440 --> 00:05:58.440]  有三個認
[00:05:58.440 --> 00:06:01.440]  對己對神對人
[00:06:01.440 --> 00:06:07.440]  第二點有命要守
[00:06:07.440 --> 00:06:11.440]  人要不斷追求和不斷效法
[00:06:11.440 --> 00:06:13.440]  以至能夠守命
[00:06:13.440 --> 00:06:14.440]  兩步不停
[00:06:14.440 --> 00:06:16.440]  如何能夠守命呢
[00:06:16.440 --> 00:06:19.440]  就是要不停說不停做
[00:06:19.440 --> 00:06:22.440]  你聽了什麼要重覆
[00:06:22.440 --> 00:06:23.440]  重覆了就記得了
[00:06:23.440 --> 00:06:25.440]  你聽了什麼就做
[00:06:25.440 --> 00:06:27.440]  做了就有那個我效
[00:06:27.440 --> 00:06:29.440]  所以如果要守命
[00:06:29.440 --> 00:06:31.440]  要不停說不停做
[00:06:31.440 --> 00:06:33.440]  以至能夠記住做得出
[00:06:33.440 --> 00:06:34.440]  有兩個定
[00:06:34.440 --> 00:06:37.440]  就是要定時見人
[00:06:37.440 --> 00:06:40.440]  定時問人
[00:06:40.440 --> 00:06:45.440]  以至能夠不斷守命
[00:06:45.440 --> 00:06:47.440]  第三最後一段說
[00:06:47.440 --> 00:06:49.440]  有道要行
[00:06:49.440 --> 00:06:51.440]  不要輕按教導
[00:06:51.440 --> 00:06:53.440]  不要拒絕提醒
[00:06:53.440 --> 00:06:55.440]  有兩個種
[00:06:55.440 --> 00:06:58.440]  一個是總有一時總有一日
[00:06:58.440 --> 00:07:00.440]  有一次聽完之後
[00:07:00.440 --> 00:07:02.440]  總有些事我們要做
[00:07:02.440 --> 00:07:05.440]  總有些人我們可以聽
[00:07:05.440 --> 00:07:07.440]  所以當我們肯這樣做的時候
[00:07:07.440 --> 00:07:10.440]  才能夠過一個真愛的生活
[00:07:10.440 --> 00:07:12.440]  既然有神的生命
[00:07:12.440 --> 00:07:15.440]  就應當有合神的生活
[00:07:15.440 --> 00:07:18.440]  所以就能夠過一個愛的生活
[00:07:18.440 --> 00:07:20.440]  這就是我上一堂說的
[00:07:20.440 --> 00:07:22.440]  所以和大家簡單溫一溫
[00:07:22.440 --> 00:07:25.440]  今天的題目叫愛的心智
[00:07:25.440 --> 00:07:28.440]  上一堂愛的生活就以罪為罪
[00:07:28.440 --> 00:07:31.440]  這一堂愛的心智就以神為神
[00:07:31.440 --> 00:07:36.440]  這是第二章12至28節的結構圖
[00:07:36.440 --> 00:07:40.440]  看到一開始就有一個題目叫愛的心智
[00:07:40.440 --> 00:07:42.440]  然後寫的原因
[00:07:42.440 --> 00:07:44.440]  你認識不認識
[00:07:44.440 --> 00:07:45.440]  我們是認識的
[00:07:45.440 --> 00:07:46.440]  已經認識的
[00:07:46.440 --> 00:07:47.440]  已經認識
[00:07:47.440 --> 00:07:49.440]  認識起初原有的
[00:07:49.440 --> 00:07:50.440]  認識了父
[00:07:50.440 --> 00:07:51.440]  認識了起初原有
[00:07:51.440 --> 00:07:53.440]  我們已經是認識的
[00:07:53.440 --> 00:07:55.440]  愛的警告就是
[00:07:55.440 --> 00:07:56.440]  愛還是不愛
[00:07:56.440 --> 00:07:57.440]  你不要愛錯
[00:07:57.440 --> 00:07:58.440]  所以有提到
[00:07:58.440 --> 00:08:00.440]  不要愛人若愛
[00:08:00.440 --> 00:08:01.440]  那會怎樣
[00:08:01.440 --> 00:08:02.440]  不要愛什麼
[00:08:02.440 --> 00:08:03.440]  世界上的事
[00:08:03.440 --> 00:08:06.440]  第三段提到就是熟的分別
[00:08:06.440 --> 00:08:08.440]  就是熟還是不熟
[00:08:08.440 --> 00:08:10.440]  不是你熟不熟那個人
[00:08:10.440 --> 00:08:11.440]  是你熟不熟於
[00:08:11.440 --> 00:08:14.440]  提到我們有了恩高知道真理
[00:08:14.440 --> 00:08:16.440]  而真理就存在心裏
[00:08:16.440 --> 00:08:17.440]  我們要住在裏面
[00:08:17.440 --> 00:08:19.440]  住在裏面提了兩次
[00:08:19.440 --> 00:08:20.440]  所以這裏熟不熟
[00:08:20.440 --> 00:08:22.440]  有恩高有真理
[00:08:22.440 --> 00:08:25.440]  有恩高有教訓
[00:08:25.440 --> 00:08:28.440]  有恩高提到要住在裏面
[00:08:28.440 --> 00:08:31.440]  住在裏面其實經文裏面提了四次
[00:08:31.440 --> 00:08:33.440]  要住在父裏面
[00:08:33.440 --> 00:08:34.440]  住在子裏面
[00:08:34.440 --> 00:08:36.440]  和住在主裏面
[00:08:36.440 --> 00:08:38.440]  所以熟不熟
[00:08:38.440 --> 00:08:40.440]  我們要住在主裏面
[00:08:40.440 --> 00:08:41.440]  因為我們是熟的
[00:08:41.440 --> 00:08:43.440]  所以要住在主裏面
[00:08:43.440 --> 00:08:49.440]  所以下面有個主題
[00:08:49.440 --> 00:08:52.440]  既然認識神就不要愛世界
[00:08:52.440 --> 00:08:53.440]  要防備奪基督
[00:08:53.440 --> 00:08:55.440]  持守主道
[00:08:55.440 --> 00:08:58.440]  住在主裏直到主來
[00:08:58.440 --> 00:08:59.440]  心智是什麼呢
[00:08:59.440 --> 00:09:02.440]  就是以神為神
[00:09:02.440 --> 00:09:05.440]  所以今天我和大家講這個題目
[00:09:05.440 --> 00:09:07.440]  就是愛的心智
[00:09:07.440 --> 00:09:09.440]  以神為神
[00:09:09.440 --> 00:09:13.440]  香港有句說話
[00:09:13.440 --> 00:09:18.440]  我們有時說就做無能為力
[00:09:18.440 --> 00:09:20.440]  有時說到也是這樣
[00:09:20.440 --> 00:09:22.440]  我試過有一次有人問我
[00:09:22.440 --> 00:09:24.440]  說徐大兄你講得很好
[00:09:24.440 --> 00:09:26.440]  你做得到嗎
[00:09:26.440 --> 00:09:30.440]  我們廣東話說真的被他壓倒
[00:09:30.440 --> 00:09:34.440]  我剛剛講完覺得自己講得很用力
[00:09:34.440 --> 00:09:36.440]  他又過來問我
[00:09:36.440 --> 00:09:38.440]  你講得那麼口沒還非
[00:09:38.440 --> 00:09:40.440]  他不是用口沒還非的意思
[00:09:40.440 --> 00:09:41.440]  是說你講得很好
[00:09:41.440 --> 00:09:43.440]  但你做不做到
[00:09:43.440 --> 00:09:45.440]  講就天下無敵
[00:09:45.440 --> 00:09:47.440]  做就無能為力
[00:09:47.440 --> 00:09:48.440]  很可惜
[00:09:48.440 --> 00:09:50.440]  我們發現很多時候
[00:09:50.440 --> 00:09:52.440]  我們不是不知道很多東西
[00:09:52.440 --> 00:09:53.440]  而是我們知道很多東西
[00:09:53.440 --> 00:09:55.440]  但做不到很多東西
[00:09:55.440 --> 00:09:58.440]  人的心智真的不是很可靠
[00:09:58.440 --> 00:10:01.440]  但神的命令是有可能的
[00:10:01.440 --> 00:10:05.440]  打下一張PPT
[00:10:05.440 --> 00:10:07.440]  人的心智不可靠
[00:10:07.440 --> 00:10:09.440]  神的命令是有可能的
[00:10:09.440 --> 00:10:13.440]  很多時候我們想怎樣就怎樣
[00:10:13.440 --> 00:10:15.440]  但我們經常立很多字
[00:10:15.440 --> 00:10:16.440]  有時很誇口
[00:10:16.440 --> 00:10:19.440]  我要怎樣就怎樣
[00:10:19.440 --> 00:10:21.440]  但做不到
[00:10:21.440 --> 00:10:23.440]  很多時候我們不知道自己
[00:10:23.440 --> 00:10:25.440]  做到甚麼做不到甚麼
[00:10:25.440 --> 00:10:28.440]  但要記住神的命令是有可能的
[00:10:28.440 --> 00:10:31.440]  意思是人想做事未必做到
[00:10:31.440 --> 00:10:33.440]  但神的命令是應該做到
[00:10:33.440 --> 00:10:35.440]  我再講多一次
[00:10:35.440 --> 00:10:37.440]  人的心智未必做到
[00:10:37.440 --> 00:10:40.440]  神的命令是一定做到
[00:10:40.440 --> 00:10:42.440]  有時說我要立志讀書
[00:10:42.440 --> 00:10:43.440]  我要立志考多少分
[00:10:43.440 --> 00:10:45.440]  我要立志減多少磅
[00:10:45.440 --> 00:10:47.440]  我要立志怎樣就怎樣
[00:10:47.440 --> 00:10:49.440]  但不一定做到
[00:10:49.440 --> 00:10:51.440]  但如果神說得出的命令
[00:10:51.440 --> 00:10:52.440]  我們應該守得住
[00:10:52.440 --> 00:10:54.440]  守不住神不會說
[00:10:54.440 --> 00:10:56.440]  守得住才說
[00:10:56.440 --> 00:10:59.440]  所以要記住我們是可以做到
[00:10:59.440 --> 00:11:01.440]  所以我的題目叫以神為神
[00:11:01.440 --> 00:11:04.440]  既然是神說得出我們是做得到
[00:11:04.440 --> 00:11:06.440]  人說得出未必做得到
[00:11:06.440 --> 00:11:09.440]  但神說得出我們是應該做得到
[00:11:09.440 --> 00:11:11.440]  所以我們雖然明白
[00:11:11.440 --> 00:11:13.440]  言行合一是不容易
[00:11:13.440 --> 00:11:19.440]  但愛恨分明是更加難的
[00:11:19.440 --> 00:11:21.440]  雖然是這樣
[00:11:21.440 --> 00:11:22.440]  但不表示不行
[00:11:22.440 --> 00:11:25.440]  人可以但神有可能
[00:11:25.440 --> 00:11:26.440]  我們要記住
[00:11:26.440 --> 00:11:29.440]  所以你看第二章十二至二十八節
[00:11:29.440 --> 00:11:30.440]  是分開有三段的
[00:11:30.440 --> 00:11:32.440]  我跟大家說有三段
[00:11:32.440 --> 00:11:34.440]  所以我不知道你們有沒有大綱
[00:11:34.440 --> 00:11:36.440]  我知道教會發了給大家
[00:11:36.440 --> 00:11:39.440]  如果印出來大家拿著會更好
[00:11:39.440 --> 00:11:40.440]  可以在上面寫寫東西
[00:11:40.440 --> 00:11:42.440]  分開三段
[00:11:42.440 --> 00:11:44.440]  十二至十四節是人之所有
[00:11:44.440 --> 00:11:46.440]  懂不懂
[00:11:46.440 --> 00:11:49.440]  十五至十七節是人之所愛
[00:11:49.440 --> 00:11:50.440]  愛不愛
[00:11:50.440 --> 00:11:55.440]  十八至十八節是人之所需
[00:11:55.440 --> 00:11:57.440]  熟不熟
[00:11:57.440 --> 00:11:58.440]  跟大家說這三點
[00:11:58.440 --> 00:12:00.440]  第一點是人之所有
[00:12:00.440 --> 00:12:01.440]  十二至十四節
[00:12:01.440 --> 00:12:03.440]  我上次提到
[00:12:03.440 --> 00:12:07.440]  約翰一書有個字寫了很多次
[00:12:07.440 --> 00:12:09.440]  說了十三次
[00:12:09.440 --> 00:12:12.440]  有四次在第一章一至二章十一節
[00:12:12.440 --> 00:12:16.440]  有八次在第二章十二至二十八節
[00:12:16.440 --> 00:12:19.440]  還有一次在第五章十三節
[00:12:19.440 --> 00:12:22.440]  一章一節到二章十一節
[00:12:22.440 --> 00:12:25.440]  寫的目的就是要人認罪
[00:12:25.440 --> 00:12:27.440]  守命和傳道
[00:12:27.440 --> 00:12:31.440]  而章十二至十四節
[00:12:31.440 --> 00:12:33.440]  就六次寫
[00:12:33.440 --> 00:12:36.440]  剛才有沒有讀到
[00:12:36.440 --> 00:12:37.440]  我寫給你們
[00:12:37.440 --> 00:12:39.440]  我寫信給你們
[00:12:39.440 --> 00:12:40.440]  因為什麼什麼
[00:12:40.440 --> 00:12:41.440]  一路說
[00:12:41.440 --> 00:12:44.440]  六次寫六個因為
[00:12:44.440 --> 00:12:45.440]  所以如果你有聖經
[00:12:45.440 --> 00:12:47.440]  你自己應該圈這些字
[00:12:47.440 --> 00:12:49.440]  宋徒有的是什麼呢
[00:12:49.440 --> 00:12:50.440]  人之所有
[00:12:50.440 --> 00:12:52.440]  首先有一句說話
[00:12:52.440 --> 00:12:55.440]  神不會要我們沒有的
[00:12:55.440 --> 00:12:57.440]  神不會要我們不行的
[00:12:57.440 --> 00:13:00.440]  神不會要我們給我們沒有的
[00:13:00.440 --> 00:13:03.440]  神不會要我們做一些我們做不到的
[00:13:03.440 --> 00:13:04.440]  要記住
[00:13:04.440 --> 00:13:06.440]  所以你們一開始約翰就說
[00:13:06.440 --> 00:13:08.440]  十二節一路說到下面
[00:13:08.440 --> 00:13:10.440]  他就提了六次
[00:13:10.440 --> 00:13:12.440]  你們已經認識了
[00:13:12.440 --> 00:13:15.440]  譬如說第一章十二節說
[00:13:15.440 --> 00:13:17.440]  你們有聖經可以看
[00:13:17.440 --> 00:13:19.440]  你們的罪藉主名得了赦免
[00:13:19.440 --> 00:13:21.440]  你們是蒙赦罪的人
[00:13:21.440 --> 00:13:23.440]  你們認識那從起初原有
[00:13:23.440 --> 00:13:24.440]  認識神的人
[00:13:24.440 --> 00:13:26.440]  你們是聖的惡者
[00:13:26.440 --> 00:13:27.440]  你們是不聖的人
[00:13:27.440 --> 00:13:28.440]  你們認識父
[00:13:28.440 --> 00:13:29.440]  你們是屬於父的人
[00:13:29.440 --> 00:13:32.440]  下面又說你們認識那起初原有的
[00:13:32.440 --> 00:13:34.440]  你們剛強
[00:13:34.440 --> 00:13:37.440]  神的道上存在你們心裡
[00:13:37.440 --> 00:13:39.440]  你們也成了惡者
[00:13:39.440 --> 00:13:42.440]  所以說我們已經有的是什麼
[00:13:42.440 --> 00:13:44.440]  所以我經常聽到人有句說話說
[00:13:44.440 --> 00:13:47.440]  人在江湖身不由己
[00:13:47.440 --> 00:13:49.440]  有些基督徒怎麼說呢
[00:13:49.440 --> 00:13:52.440]  就是人在世上罪不由己
[00:13:52.440 --> 00:13:55.440]  下一章PPT
[00:13:55.440 --> 00:13:57.440]  人在江湖身不由己
[00:13:57.440 --> 00:14:00.440]  人在世上罪不由己
[00:14:00.440 --> 00:14:02.440]  我記得我兒子有一次
[00:14:02.440 --> 00:14:04.440]  剛才Gambridge提到他的兒子
[00:14:04.440 --> 00:14:06.440]  我兒子有一次
[00:14:06.440 --> 00:14:07.440]  他很小的時候
[00:14:07.440 --> 00:14:08.440]  我想七八歲
[00:14:08.440 --> 00:14:11.440]  在家裡有一次做錯事
[00:14:11.440 --> 00:14:13.440]  被我散了
[00:14:13.440 --> 00:14:16.440]  散了之後他很不開心
[00:14:16.440 --> 00:14:18.440]  被人散沒人會開心
[00:14:18.440 --> 00:14:20.440]  散了之後他很不開心
[00:14:20.440 --> 00:14:21.440]  回到自己的房間
[00:14:21.440 --> 00:14:23.440]  過了一會兒他出來
[00:14:23.440 --> 00:14:24.440]  他抱著我
[00:14:24.440 --> 00:14:25.440]  我都很感動
[00:14:25.440 --> 00:14:27.440]  他可能真的知錯
[00:14:27.440 --> 00:14:29.440]  他真的跟我說他知錯
[00:14:29.440 --> 00:14:31.440]  他說爸爸我知道我錯
[00:14:31.440 --> 00:14:32.440]  我說是呀
[00:14:32.440 --> 00:14:34.440]  所以爸爸才說你
[00:14:34.440 --> 00:14:37.440]  他說爸爸我也知道我為什麼會錯
[00:14:37.440 --> 00:14:38.440]  我說很難得
[00:14:38.440 --> 00:14:41.440]  這麼小都知道自己為什麼錯
[00:14:41.440 --> 00:14:43.440]  我問他你為什麼錯
[00:14:43.440 --> 00:14:44.440]  他說爸爸因為我有罪
[00:14:44.440 --> 00:14:45.440]  我是罪人
[00:14:45.440 --> 00:14:47.440]  罪人當然是犯罪
[00:14:47.440 --> 00:14:49.440]  我不錯就不是罪人
[00:14:49.440 --> 00:14:52.440]  他說完這句又被我散一次
[00:14:52.440 --> 00:14:54.440]  我明白我們有罪
[00:14:54.440 --> 00:14:55.440]  但是我們有耶穌
[00:14:55.440 --> 00:14:56.440]  我們有神
[00:14:56.440 --> 00:14:58.440]  我們的心靈可以不犯罪
[00:14:58.440 --> 00:15:00.440]  有人曾經說過
[00:15:00.440 --> 00:15:03.440]  聖經有很多基督徒想用
[00:15:03.440 --> 00:15:05.440]  最常用的是哪兩節
[00:15:05.440 --> 00:15:08.440]  一個是馬太福音26章41節
[00:15:08.440 --> 00:15:09.440]  說什麼呢
[00:15:09.440 --> 00:15:12.440]  他說我心連願意肉體軟弱
[00:15:12.440 --> 00:15:13.440]  明子應該不吃
[00:15:13.440 --> 00:15:15.440]  不過口是打開了
[00:15:15.440 --> 00:15:17.440]  東西放進口裡
[00:15:17.440 --> 00:15:18.440]  吞進肚裡
[00:15:18.440 --> 00:15:20.440]  心連願意肉體軟弱
[00:15:20.440 --> 00:15:23.440]  另一節是羅馬書七章18節
[00:15:23.440 --> 00:15:25.440]  我所願意的我做不到
[00:15:25.440 --> 00:15:27.440]  我不願意的就去做
[00:15:27.440 --> 00:15:29.440]  很多人說是人
[00:15:29.440 --> 00:15:31.440]  在世上罪不由己
[00:15:31.440 --> 00:15:32.440]  是這樣的
[00:15:32.440 --> 00:15:34.440]  但不要忘記羅馬書
[00:15:34.440 --> 00:15:35.440]  如果你有聖經
[00:15:35.440 --> 00:15:36.440]  回羅馬書看
[00:15:36.440 --> 00:15:39.440]  七章18節說完後
[00:15:39.440 --> 00:15:41.440]  去到後面第八章
[00:15:41.440 --> 00:15:42.440]  沒有多遠
[00:15:42.440 --> 00:15:43.440]  第八章第一節說
[00:15:43.440 --> 00:15:45.440]  如今在基督耶穌
[00:15:45.440 --> 00:15:47.440]  他說如果在基督耶穌裡面
[00:15:47.440 --> 00:15:51.440]  就不在第八章一至四節
[00:15:51.440 --> 00:15:52.440]  就不定罪了
[00:15:52.440 --> 00:15:55.440]  然後說是生命聖靈的律
[00:15:55.440 --> 00:15:57.440]  在基督裡面釋放了我
[00:15:57.440 --> 00:15:58.440]  釋放了我
[00:15:58.440 --> 00:16:01.440]  所以不要說人在江湖
[00:16:01.440 --> 00:16:02.440]  心不由己
[00:16:02.440 --> 00:16:03.440]  不要說人在世上
[00:16:03.440 --> 00:16:05.440]  誰不犯罪呢?
[00:16:05.440 --> 00:16:06.440]  有學保羅說
[00:16:06.440 --> 00:16:07.440]  有誰軟弱
[00:16:07.440 --> 00:16:08.440]  我不軟弱呢?
[00:16:08.440 --> 00:16:09.440]  我發現很多基督徒
[00:16:09.440 --> 00:16:11.440]  經常亂引用聖經
[00:16:11.440 --> 00:16:12.440]  用錯聖經
[00:16:12.440 --> 00:16:14.440]  為自己辯解
[00:16:14.440 --> 00:16:16.440]  讓自己良心好過一點
[00:16:16.440 --> 00:16:18.440]  我再提一件事
[00:16:18.440 --> 00:16:23.440]  我們可以做到
[00:16:23.440 --> 00:16:25.440]  神要我們做的事
[00:16:25.440 --> 00:16:28.440]  我們不可以用藉口
[00:16:28.440 --> 00:16:31.440]  讓我們不去做神要我們做的事
[00:16:31.440 --> 00:16:32.440]  所以要記住
[00:16:32.440 --> 00:16:33.440]  下面這句話
[00:16:33.440 --> 00:16:36.440]  信徒成聖是可能的
[00:16:36.440 --> 00:16:39.440]  信徒成長是可以的
[00:16:39.440 --> 00:16:41.440]  你要記住
[00:16:41.440 --> 00:16:43.440]  不要說這個世界太多罪
[00:16:43.440 --> 00:16:44.440]  我裡面太多罪
[00:16:44.440 --> 00:16:46.440]  我沒辦法不犯罪
[00:16:46.440 --> 00:16:47.440]  不要像我兒子說
[00:16:47.440 --> 00:16:48.440]  因為我是罪人
[00:16:48.440 --> 00:16:49.440]  所以我要犯罪
[00:16:49.440 --> 00:16:51.440]  我要名副其實
[00:16:51.440 --> 00:16:53.440]  這些不是言行合一
[00:16:53.440 --> 00:16:55.440]  這是顛倒是非
[00:16:55.440 --> 00:16:57.440]  所以信徒成聖是不可能的
[00:16:57.440 --> 00:16:58.440]  因為神要我們成聖
[00:16:58.440 --> 00:17:00.440]  信徒成長是可以的
[00:17:00.440 --> 00:17:02.440]  因為神要我們成長
[00:17:02.440 --> 00:17:04.440]  人的立志不可靠
[00:17:04.440 --> 00:17:06.440]  但神的命令是可能的
[00:17:06.440 --> 00:17:08.440]  所以下面有一句話說
[00:17:08.440 --> 00:17:10.440]  沒有不可能的事
[00:17:10.440 --> 00:17:12.440]  只有不願意的人
[00:17:12.440 --> 00:17:14.440]  很多時候不是不可能
[00:17:14.440 --> 00:17:17.440]  只不過是人們不願意
[00:17:17.440 --> 00:17:20.440]  因為這些事是神要人做的
[00:17:20.440 --> 00:17:22.440]  人就可以做
[00:17:22.440 --> 00:17:26.440]  信主前不可以不犯罪
[00:17:26.440 --> 00:17:29.440]  信主之後就可以不犯罪
[00:17:29.440 --> 00:17:34.440]  見主的時候就不用再犯罪
[00:17:34.440 --> 00:17:39.440]  因為十二節十四節裡有六個因為
[00:17:39.440 --> 00:17:43.440]  不要再說人在江湖身不由己
[00:17:43.440 --> 00:17:45.440]  要說神在心中
[00:17:45.440 --> 00:17:48.440]  事在人為
