
[00:00:00.000 --> 00:00:03.400]  各位來賓 今次和你分享一個
[00:07:48.080 --> 00:07:49.360]  有種說法就是
[00:07:49.360 --> 00:07:51.360]  縱容之道
[00:07:51.360 --> 00:07:53.120]  大家好像談判一樣
[00:07:53.120 --> 00:07:55.120]  我讓一步你讓一步
[00:07:55.120 --> 00:07:56.720]  有些人很聰明
[00:07:56.720 --> 00:07:58.160]  我聽過有些人說
[00:07:58.160 --> 00:07:59.920]  不如這樣吧
[00:07:59.920 --> 00:08:00.920]  陪陪奶奶
[00:08:00.920 --> 00:08:02.400]  不過不吃飯
[00:08:02.400 --> 00:08:04.240]  陪她買菜
[00:08:04.240 --> 00:08:06.240]  陪她看醫生
[00:08:06.240 --> 00:08:07.760]  陪她看醫生
[00:08:07.760 --> 00:08:10.320]  仍然不代表你不理她
[00:08:10.320 --> 00:08:12.320]  你單獨
[00:08:12.320 --> 00:08:13.600]  兩個人一起
[00:08:13.600 --> 00:08:15.600]  就沒有那麼多所謂違反了
[00:08:15.600 --> 00:08:17.600]  一些社會的規矩
[00:08:17.600 --> 00:08:19.600]  也感受到你愛她
[00:08:19.600 --> 00:08:21.600]  有些人走這些路線
[00:08:21.600 --> 00:08:23.600]  都可以的
[00:08:23.600 --> 00:08:25.600]  但也有些人會覺得
[00:08:25.600 --> 00:08:27.600]  問題還是沒有回答
[00:08:27.600 --> 00:08:28.880]  她想吃飯
[00:08:28.880 --> 00:08:30.000]  一家人吃飯
[00:08:30.000 --> 00:08:30.960]  那你怎麼辦呢
[00:08:30.960 --> 00:08:32.960]  你不可以當聽了不聽
[00:08:32.960 --> 00:08:34.960]  我看聖經的說話
[00:08:34.960 --> 00:08:36.960]  它說你不要
[00:08:36.960 --> 00:08:38.960]  離棄智慧
[00:08:38.960 --> 00:08:40.960]  智慧會護衛你
[00:08:40.960 --> 00:08:42.960]  保護你
[00:08:42.960 --> 00:08:44.960]  怎樣解釋這句說話呢
[00:08:44.960 --> 00:08:46.960]  原來整個問題就是
[00:08:46.960 --> 00:08:48.960]  我們的心那種不舒服
[00:08:48.960 --> 00:08:50.960]  不安樂
[00:08:50.960 --> 00:08:52.960]  突然間感覺到很難受
[00:08:52.960 --> 00:08:54.960]  我不知道你試過睡不著
[00:08:54.960 --> 00:08:56.960]  或者好像有把聲控告自己
[00:08:56.960 --> 00:08:58.960]  你不好
[00:08:58.960 --> 00:09:00.960]  你不乖 你不孝順
[00:09:00.960 --> 00:09:02.960]  原來真是我們需要的
[00:09:02.960 --> 00:09:04.960]  不是解決問題
[00:09:04.960 --> 00:09:06.960]  是心裏面需要一種保衛
[00:09:06.960 --> 00:09:08.960]  就是你做的決定
[00:09:08.960 --> 00:09:10.960]  做完之後
[00:09:10.960 --> 00:09:12.960]  是舒服的 是安樂的
[00:09:12.960 --> 00:09:14.960]  這個決定我不感覺是什麼
[00:09:14.960 --> 00:09:16.960]  但你的心保護了你之後
[00:09:16.960 --> 00:09:18.960]  你去說完之後
[00:09:18.960 --> 00:09:20.960]  突然間發現到
[00:09:20.960 --> 00:09:22.960]  沒事的 而對方聽完之後
[00:09:22.960 --> 00:09:24.960]  覺得 好了 好了
[00:09:24.960 --> 00:09:26.960]  這好像很奇怪的過程
[00:09:26.960 --> 00:09:28.960]  我不知道你有沒有經歷過
[00:09:28.960 --> 00:09:30.960]  很多時候不是你
[00:09:30.960 --> 00:09:32.960]  去決定後果怎樣
[00:09:32.960 --> 00:09:34.960]  但當你發現到
[00:09:34.960 --> 00:09:36.960]  你一種智慧出現
[00:09:36.960 --> 00:09:38.960]  在你的心裏面 在你的說話裏面
[00:09:38.960 --> 00:09:40.960]  態度裏面
[00:09:40.960 --> 00:09:42.960]  這件事就保護了你
[00:09:42.960 --> 00:09:44.960]  沒有受到打擊
[00:09:44.960 --> 00:09:46.960]  甚至自己打擊自己都沒有
[00:09:46.960 --> 00:09:48.960]  很多時候
[00:09:48.960 --> 00:09:50.960]  當我看很多診斷的時候
[00:09:50.960 --> 00:09:52.960]  很多人都說
[00:09:52.960 --> 00:09:54.960]  不安樂了很久 很久很久
[00:09:54.960 --> 00:09:56.960]  甚至有些人說你抑鬱
[00:09:56.960 --> 00:09:58.960]  有種罪疚感 即是內疚
[00:09:58.960 --> 00:10:00.960]  這個問題就是
[00:10:00.960 --> 00:10:02.960]  又產生第二個問題
[00:10:02.960 --> 00:10:04.960]  我先說第二個
[00:10:04.960 --> 00:10:06.960]  被家人催生孩子
[00:10:06.960 --> 00:10:08.960]  這個就是中國人家庭的問題
[00:10:08.960 --> 00:10:12.960]  我收過這個答案
[00:10:12.960 --> 00:10:14.960]  這個問題就是兩夫婦
[00:10:14.960 --> 00:10:16.960]  正在治療他的不育
[00:10:16.960 --> 00:10:18.960]  不孕
[00:10:18.960 --> 00:10:20.960]  家庭兩方面的家庭就不知情
[00:10:20.960 --> 00:10:22.960]  就不斷催他
[00:10:22.960 --> 00:10:24.960]  結了婚這麼久還不生孩子
[00:10:24.960 --> 00:10:26.960]  在中國人社會裏面
[00:10:26.960 --> 00:10:28.960]  讀很多書的人
[00:10:28.960 --> 00:10:30.960]  甚至
[00:10:30.960 --> 00:10:32.960]  很有才能的人
[00:10:32.960 --> 00:10:34.960]  但這些就卡住他了
[00:10:34.960 --> 00:10:36.960]  他犯了雙方家長
[00:10:36.960 --> 00:10:38.960]  是不知情
[00:10:38.960 --> 00:10:40.960]  他也不敢說真相的時候
[00:10:40.960 --> 00:10:42.960]  令他很不安
[00:10:42.960 --> 00:10:44.960]  我不知道多不多人
[00:10:44.960 --> 00:10:46.960]  今天的世界是這樣
[00:10:46.960 --> 00:10:48.960]  好像覺得要避很多人
[00:10:48.960 --> 00:10:50.960]  即是喝茶不去
[00:10:50.960 --> 00:10:52.960]  吃飯不去 拜年都不去
[00:10:52.960 --> 00:10:54.960]  是不是自己做錯事呢
[00:10:54.960 --> 00:10:56.960]  自己都不知道
[00:10:56.960 --> 00:10:58.960]  在聖經裏面
[00:10:58.960 --> 00:11:00.960]  如何解決這個問題呢
[00:11:00.960 --> 00:11:02.960]  我聽過很多輔導專家
[00:11:02.960 --> 00:11:04.960]  教他們怎樣說
[00:11:04.960 --> 00:11:06.960]  都是技巧的說法
[00:11:06.960 --> 00:11:08.960]  但我的態度是
[00:11:08.960 --> 00:11:10.960]  可能我們要學
[00:11:10.960 --> 00:11:12.960]  不要解這個問題
[00:11:12.960 --> 00:11:14.960]  因為這個問題你解決不了
[00:11:14.960 --> 00:11:16.960]  如果醫學都解決不了 你也解決不了
[00:11:16.960 --> 00:11:18.960]  反過來想想
[00:11:18.960 --> 00:11:20.960]  你要讓你的親戚看到
[00:11:20.960 --> 00:11:22.960]  你們的婚姻
[00:11:22.960 --> 00:11:24.960]  是有愛在裏面
[00:11:24.960 --> 00:11:26.960]  是沒有因為沒有生孩子
[00:11:26.960 --> 00:11:28.960]  而你們的愛
[00:11:28.960 --> 00:11:30.960]  是減少了 甚至是沒有了
[00:11:30.960 --> 00:11:32.960]  因為其實你的親戚
[00:11:32.960 --> 00:11:34.960]  是在怕什麼呢
[00:11:34.960 --> 00:11:36.960]  你們沒有生孩子
[00:11:36.960 --> 00:11:38.960]  你們沒有共同話題
[00:11:38.960 --> 00:11:40.960]  共同關心的對象
[00:11:40.960 --> 00:11:42.960]  慢慢就會丟淡了
[00:11:42.960 --> 00:11:44.960]  你們兩個都會散的
[00:11:44.960 --> 00:11:46.960]  一直這樣推論
[00:11:46.960 --> 00:11:48.960]  除非你真的很肯定
[00:11:48.960 --> 00:11:50.960]  你的愛情是很堅定
[00:11:50.960 --> 00:11:52.960]  讓他看到 經歷到
[00:11:52.960 --> 00:11:54.960]  可能沒事
[00:11:54.960 --> 00:11:56.960]  但你要看對方是
[00:11:56.960 --> 00:11:58.960]  池的水 井的活水
[00:11:58.960 --> 00:12:00.960]  如果你看聖經背景
[00:12:00.960 --> 00:12:02.960]  中東那些地方
[00:12:02.960 --> 00:12:04.960]  那些水是
[00:12:04.960 --> 00:12:06.960]  最貴的資產
[00:12:06.960 --> 00:12:08.960]  貴過金銀珠寶
[00:12:08.960 --> 00:12:10.960]  沒有水就是渴死
[00:12:10.960 --> 00:12:12.960]  你看你的老公老婆
[00:12:12.960 --> 00:12:14.960]  沒有你渴死
[00:12:14.960 --> 00:12:16.960]  你就知道多珍貴
[00:12:16.960 --> 00:12:18.960]  如果你能夠做到這樣
[00:12:18.960 --> 00:12:20.960]  你的婚姻被親戚看到
[00:12:20.960 --> 00:12:22.960]  他們兩個可能
[00:12:22.960 --> 00:12:24.960]  是沒有生孩子
[00:12:24.960 --> 00:12:26.960]  因為他們兩個很享受婚姻
[00:12:26.960 --> 00:12:28.960]  很多時候答案
[00:12:28.960 --> 00:12:30.960]  是來自這樣
[00:12:30.960 --> 00:12:32.960]  不是去回答問題
[00:12:32.960 --> 00:12:34.960]  而是去改問題
[00:12:34.960 --> 00:12:36.960]  當然有時智慧
[00:12:36.960 --> 00:12:38.960]  在哪裡來呢
[00:12:38.960 --> 00:12:40.960]  我們發現原來在我們心裏
[00:12:40.960 --> 00:12:42.960]  是可以通去一個更高的智慧
[00:12:42.960 --> 00:12:44.960]  有些人基督徒去祈禱
[00:12:44.960 --> 00:12:46.960]  有些人去默想
[00:12:46.960 --> 00:12:48.960]  有些人看完聖經之後
[00:12:48.960 --> 00:12:50.960]  領悟到
[00:12:50.960 --> 00:12:52.960]  真的有方法通去
[00:12:52.960 --> 00:12:54.960]  我又回答第三個問題
[00:12:54.960 --> 00:12:56.960]  就是兩夫妻吵架的問題
[00:12:56.960 --> 00:13:00.960]  怎樣吵架呢
[00:13:00.960 --> 00:13:02.960]  太太問我
[00:13:02.960 --> 00:13:04.960]  怎樣令老公
[00:13:04.960 --> 00:13:06.960]  醒覺
[00:13:06.960 --> 00:13:08.960]  他是我的隊友
[00:13:08.960 --> 00:13:10.960]  同一隊
[00:13:10.960 --> 00:13:12.960]  一起去教弟弟
[00:13:12.960 --> 00:13:14.960]  很明顯這個問題來自太太覺得
[00:13:14.960 --> 00:13:16.960]  老公不負責任
[00:13:16.960 --> 00:13:18.960]  生完孩子之後
[00:13:18.960 --> 00:13:20.960]  又要教他功課
[00:13:20.960 --> 00:13:22.960]  回家看電視
[00:13:22.960 --> 00:13:24.960]  這些問題
[00:13:24.960 --> 00:13:26.960]  在電視劇裏也有
[00:13:26.960 --> 00:13:28.960]  太太埋怨
[00:13:28.960 --> 00:13:30.960]  丈夫不是好爸爸
[00:13:30.960 --> 00:13:32.960]  怎樣回答這個問題呢
[00:13:32.960 --> 00:13:34.960]  很多人都會說
[00:13:34.960 --> 00:13:36.960]  男人就說
[00:13:36.960 --> 00:13:38.960]  我不懂
[00:13:38.960 --> 00:13:40.960]  你懂 你聰明
[00:13:40.960 --> 00:13:42.960]  但是
[00:13:42.960 --> 00:13:44.960]  用什麼比喻自己的責任呢
[00:13:44.960 --> 00:13:46.960]  我看
[00:13:46.960 --> 00:13:48.960]  《針研十二章》第十一節
[00:13:48.960 --> 00:13:50.960]  說話好 他說
[00:13:50.960 --> 00:13:52.960]  耕種自己的田地必定得飽足
[00:13:52.960 --> 00:13:54.960]  你當你的家
[00:13:54.960 --> 00:13:56.960]  你的子女
[00:13:56.960 --> 00:13:58.960]  這個家庭
[00:13:58.960 --> 00:14:00.960]  好像農夫一樣
[00:14:00.960 --> 00:14:02.960]  你要耕種
[00:14:02.960 --> 00:14:04.960]  要下很多努力苦心心機
[00:14:04.960 --> 00:14:06.960]  最後你享受結果
[00:14:06.960 --> 00:14:08.960]  如果你懶
[00:14:08.960 --> 00:14:10.960]  你完全享受結果
[00:14:10.960 --> 00:14:12.960]  到最後你是一個受害者
[00:14:12.960 --> 00:14:14.960]  包括全屋人
[00:14:14.960 --> 00:14:16.960]  都是受害者
[00:14:16.960 --> 00:14:18.960]  當你看這些說話
[00:14:18.960 --> 00:14:20.960]  又很真實
[00:14:20.960 --> 00:14:22.960]  很多讀書不多
[00:14:22.960 --> 00:14:24.960]  心理學都不懂
[00:14:24.960 --> 00:14:26.960]  但兩夫妻
[00:14:26.960 --> 00:14:28.960]  好好相處
[00:14:28.960 --> 00:14:30.960]  家庭很愉快
[00:14:30.960 --> 00:14:32.960]  不一定要很有錢
[00:14:32.960 --> 00:14:34.960]  但他們真的當田是他們的責任
[00:14:34.960 --> 00:14:36.960]  當然他學妙
[00:14:36.960 --> 00:14:38.960]  更多智慧最好
[00:14:38.960 --> 00:14:40.960]  聖經說
[00:14:40.960 --> 00:14:42.960]  你都要學有責備的能力
[00:14:42.960 --> 00:14:44.960]  心理學說
[00:14:44.960 --> 00:14:46.960]  爸爸的約束力
[00:14:46.960 --> 00:14:48.960]  是媽媽較為難做一些
[00:14:48.960 --> 00:14:50.960]  媽媽多數都很體諒
[00:14:50.960 --> 00:14:52.960]  所以有時會
[00:14:52.960 --> 00:14:54.960]  加分給兒子
[00:14:54.960 --> 00:14:56.960]  做錯都會
[00:14:56.960 --> 00:14:58.960]  但爸爸不中就不中
[00:14:58.960 --> 00:15:00.960]  會加強
[00:15:00.960 --> 00:15:02.960]  責備
[00:15:02.960 --> 00:15:04.960]  責備不是罵你死的意思
[00:15:04.960 --> 00:15:06.960]  我找回很多原理
[00:15:06.960 --> 00:15:08.960]  看責備的意思
[00:15:08.960 --> 00:15:10.960]  是阻嚇力
[00:15:10.960 --> 00:15:12.960]  我不知道你有沒有經歷過
[00:15:12.960 --> 00:15:14.960]  你的父母可能是爸爸
[00:15:14.960 --> 00:15:16.960]  比較嚴
[00:15:16.960 --> 00:15:18.960]  比較嚴
[00:15:18.960 --> 00:15:20.960]  他不一定要罵你
[00:15:20.960 --> 00:15:22.960]  我很幸福
[00:15:22.960 --> 00:15:24.960]  我從小到大爸爸都沒有罵過我
[00:15:24.960 --> 00:15:26.960]  但是
[00:15:26.960 --> 00:15:28.960]  我爸爸很厲害
[00:15:28.960 --> 00:15:30.960]  他不用出聲罵人
[00:15:30.960 --> 00:15:32.960]  他只要我做錯事
[00:15:32.960 --> 00:15:34.960]  譬如吃飯
[00:15:34.960 --> 00:15:36.960]  有聲音
[00:15:36.960 --> 00:15:38.960]  或者掉筷子在地上
[00:15:38.960 --> 00:15:40.960]  我爸爸就會
[00:15:40.960 --> 00:15:42.960]  這樣就行了
[00:15:42.960 --> 00:15:44.960]  我聽到聲音就立即有醒悟
[00:15:44.960 --> 00:15:46.960]  立即不信
[00:15:46.960 --> 00:15:48.960]  拿起筷子洗
